"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","OxPC","[M+H]+","M+H-PC","PC_head","RT_min","RT_max","Comment","RT at Max Intensity","OxPC","[M+H]+","M+H-PC","PC_head","RT_min","RT_max","Comment","Number of Scans","OxPC","[M+H]+","M+H-PC","PC_head","RT_min","RT_max","Comment","Max Intensity","OxPC","[M+H]+","M+H-PC","PC_head","RT_min","RT_max","Comment","Average m/z","OxPC","[M+H]+","M+H-PC","PC_head","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","OxPC","[M+H]+","M+H-PC","PC_head","RT_min","RT_max","Comment"
"","OxPC(20:3(KeKeO))+H",0,0,0,"0.585777777777778","0.885777777777778","3602","","OxPC(20:3(KeKeO))+H",0,0,0,"0.585777777777778","0.885777777777778","3602","","OxPC(20:3(KeKeO))+H",0,0,0,"0.585777777777778","0.885777777777778","3602","","OxPC(20:3(KeKeO))+H",0,0,0,"0.585777777777778","0.885777777777778","3602","","OxPC(20:3(KeKeO))+H",0,0,0,"0.585777777777778","0.885777777777778","3602","","OxPC(20:3(KeKeO))+H","604.28818","421.22212","184.07332","0.585777777777778","0.885777777777778","3602"
"","OxPC(20:4(KeKe))+H",0,0,0,"1.3296625","1.6296625","5626","","OxPC(20:4(KeKe))+H",0,0,0,"1.3296625","1.6296625","5626","","OxPC(20:4(KeKe))+H",0,0,0,"1.3296625","1.6296625","5626","","OxPC(20:4(KeKe))+H",0,0,0,"1.3296625","1.6296625","5626","","OxPC(20:4(KeKe))+H",0,0,0,"1.3296625","1.6296625","5626","","OxPC(20:4(KeKe))+H","586.27761","403.21155","184.07332","1.3296625","1.6296625","5626"
"","OxPC(21:0(Ke))+H",0,0,0,"0.88425","1.18425","2136","","OxPC(21:0(Ke))+H",0,0,0,"0.88425","1.18425","2136","","OxPC(21:0(Ke))+H",0,0,0,"0.88425","1.18425","2136","","OxPC(21:0(Ke))+H",0,0,0,"0.88425","1.18425","2136","","OxPC(21:0(Ke))+H",0,0,0,"0.88425","1.18425","2136","","OxPC(21:0(Ke))+H","594.37659","411.31053","184.07332","0.88425","1.18425","2136"
"","OxPC(21:0(KeO))+H",0,0,0,"0.769251388888889","1.06925138888889","14542","","OxPC(21:0(KeO))+H",0,0,0,"0.769251388888889","1.06925138888889","14542","","OxPC(21:0(KeO))+H",0,0,0,"0.769251388888889","1.06925138888889","14542","","OxPC(21:0(KeO))+H",0,0,0,"0.769251388888889","1.06925138888889","14542","","OxPC(21:0(KeO))+H",0,0,0,"0.769251388888889","1.06925138888889","14542","","OxPC(21:0(KeO))+H","610.37151","427.30545","184.07332","0.769251388888889","1.06925138888889","14542"
"","OxPC(21:2(KeKeO))+H",0,0,0,"0.369839393939394","0.669839393939394","6429","","OxPC(21:2(KeKeO))+H",0,0,0,"0.369839393939394","0.669839393939394","6429","","OxPC(21:2(KeKeO))+H",0,0,0,"0.369839393939394","0.669839393939394","6429","","OxPC(21:2(KeKeO))+H",0,0,0,"0.369839393939394","0.669839393939394","6429","","OxPC(21:2(KeKeO))+H",0,0,0,"0.369839393939394","0.669839393939394","6429","","OxPC(21:2(KeKeO))+H","620.31951","437.25345","184.07332","0.369839393939394","0.669839393939394","6429"
"","OxPC(21:3(OKeO))+H",0,0,0,"0.369839393939394","0.669839393939394","6429","","OxPC(21:3(OKeO))+H",0,0,0,"0.369839393939394","0.669839393939394","6429","","OxPC(21:3(OKeO))+H",0,0,0,"0.369839393939394","0.669839393939394","6429","","OxPC(21:3(OKeO))+H",0,0,0,"0.369839393939394","0.669839393939394","6429","","OxPC(21:3(OKeO))+H",0,0,0,"0.369839393939394","0.669839393939394","6429","","OxPC(21:3(OKeO))+H","620.31951","437.25345","184.07332","0.369839393939394","0.669839393939394","6429"
"","OxPC(21:4(Ke))+H",0,0,0,"1.82909166666667","2.12909166666667","7873","","OxPC(21:4(Ke))+H",0,0,0,"1.82909166666667","2.12909166666667","7873","","OxPC(21:4(Ke))+H",0,0,0,"1.82909166666667","2.12909166666667","7873","","OxPC(21:4(Ke))+H",0,0,0,"1.82909166666667","2.12909166666667","7873","","OxPC(21:4(Ke))+H",0,0,0,"1.82909166666667","2.12909166666667","7873","","OxPC(21:4(Ke))+H","586.31399","403.24793","184.07332","1.82909166666667","2.12909166666667","7873"
"","OxPC(21:4(Ke))+H",0,0,0,"6.81816944444444","7.11816944444444","10654","","OxPC(21:4(Ke))+H",0,0,0,"6.81816944444444","7.11816944444444","10654","","OxPC(21:4(Ke))+H",0,0,0,"6.81816944444444","7.11816944444444","10654","","OxPC(21:4(Ke))+H",0,0,0,"6.81816944444444","7.11816944444444","10654","","OxPC(21:4(Ke))+H",0,0,0,"6.81816944444444","7.11816944444444","10654","","OxPC(21:4(Ke))+H","586.31399","403.24793","184.07332","6.81816944444444","7.11816944444444","10654"
"","OxPC(22:0(Ke))+H",0,0,0,"1.29779305555556","1.59779305555556","9894","","OxPC(22:0(Ke))+H",0,0,0,"1.29779305555556","1.59779305555556","9894","","OxPC(22:0(Ke))+H",0,0,0,"1.29779305555556","1.59779305555556","9894","","OxPC(22:0(Ke))+H",0,0,0,"1.29779305555556","1.59779305555556","9894","","OxPC(22:0(Ke))+H",0,0,0,"1.29779305555556","1.59779305555556","9894","","OxPC(22:0(Ke))+H","608.39224","425.32618","184.07332","1.29779305555556","1.59779305555556","9894"
"","OxPC(22:0(Ke))+H",0,0,0,"7.21992575757576","7.51992575757576","18886","","OxPC(22:0(Ke))+H",0,0,0,"7.21992575757576","7.51992575757576","18886","","OxPC(22:0(Ke))+H",0,0,0,"7.21992575757576","7.51992575757576","18886","","OxPC(22:0(Ke))+H",0,0,0,"7.21992575757576","7.51992575757576","18886","","OxPC(22:0(Ke))+H",0,0,0,"7.21992575757576","7.51992575757576","18886","","OxPC(22:0(Ke))+H","608.39224","425.32618","184.07332","7.21992575757576","7.51992575757576","18886"
