"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","OxPE","[M+H]+","NL_head","head","RT_min","RT_max","Comment","RT at Max Intensity","OxPE","[M+H]+","NL_head","head","RT_min","RT_max","Comment","Number of Scans","OxPE","[M+H]+","NL_head","head","RT_min","RT_max","Comment","Max Intensity","OxPE","[M+H]+","NL_head","head","RT_min","RT_max","Comment","Average m/z","OxPE","[M+H]+","NL_head","head","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","OxPE","[M+H]+","NL_head","head","RT_min","RT_max","Comment"
"","OxPE(41:6(O))+H",0,0,0,"4.877425","5.177425","5501","","OxPE(41:6(O))+H",0,0,0,"4.877425","5.177425","5501","","OxPE(41:6(O))+H",0,0,0,"4.877425","5.177425","5501","","OxPE(41:6(O))+H",0,0,0,"4.877425","5.177425","5501","","OxPE(41:6(O))+H",0,0,0,"4.877425","5.177425","5501","","OxPE(41:6(O))+H","822.56437","681.54526","142.02639","4.877425","5.177425","5501"
"","OxPE(41:6(O))+H",0,0,0,"3.08639027777778","3.38639027777778","6937","","OxPE(41:6(O))+H",0,0,0,"3.08639027777778","3.38639027777778","6937","","OxPE(41:6(O))+H",0,0,0,"3.08639027777778","3.38639027777778","6937","","OxPE(41:6(O))+H",0,0,0,"3.08639027777778","3.38639027777778","6937","","OxPE(41:6(O))+H",0,0,0,"3.08639027777778","3.38639027777778","6937","","OxPE(41:6(O))+H","822.56437","681.54526","142.02639","3.08639027777778","3.38639027777778","6937"
"","OxPE(41:6(O))+H",0,0,0,"3.66438472222222","3.96438472222222","7119","","OxPE(41:6(O))+H",0,0,0,"3.66438472222222","3.96438472222222","7119","","OxPE(41:6(O))+H",0,0,0,"3.66438472222222","3.96438472222222","7119","","OxPE(41:6(O))+H",0,0,0,"3.66438472222222","3.96438472222222","7119","","OxPE(41:6(O))+H",0,0,0,"3.66438472222222","3.96438472222222","7119","","OxPE(41:6(O))+H","822.56437","681.54526","142.02639","3.66438472222222","3.96438472222222","7119"
"","OxPE(41:6(O))+H",0,0,0,"5.19026666666667","5.49026666666667","8412","","OxPE(41:6(O))+H",0,0,0,"5.19026666666667","5.49026666666667","8412","","OxPE(41:6(O))+H",0,0,0,"5.19026666666667","5.49026666666667","8412","","OxPE(41:6(O))+H",0,0,0,"5.19026666666667","5.49026666666667","8412","","OxPE(41:6(O))+H",0,0,0,"5.19026666666667","5.49026666666667","8412","","OxPE(41:6(O))+H","822.56437","681.54526","142.02639","5.19026666666667","5.49026666666667","8412"
"","OxPE(41:6(O))+H",0,0,0,"3.69199166666667","3.99199166666667","13592","","OxPE(41:6(O))+H",0,0,0,"3.69199166666667","3.99199166666667","13592","","OxPE(41:6(O))+H",0,0,0,"3.69199166666667","3.99199166666667","13592","","OxPE(41:6(O))+H",0,0,0,"3.69199166666667","3.99199166666667","13592","","OxPE(41:6(O))+H",0,0,0,"3.69199166666667","3.99199166666667","13592","","OxPE(41:6(O))+H","822.56437","681.54526","142.02639","3.69199166666667","3.99199166666667","13592"
"","OxPE(41:6(O))+H",0,0,0,"5.19859027777778","5.49859027777778","13803","","OxPE(41:6(O))+H",0,0,0,"5.19859027777778","5.49859027777778","13803","","OxPE(41:6(O))+H",0,0,0,"5.19859027777778","5.49859027777778","13803","","OxPE(41:6(O))+H",0,0,0,"5.19859027777778","5.49859027777778","13803","","OxPE(41:6(O))+H",0,0,0,"5.19859027777778","5.49859027777778","13803","","OxPE(41:6(O))+H","822.56437","681.54526","142.02639","5.19859027777778","5.49859027777778","13803"
"","OxPE(41:6(O))+H",0,0,0,"4.92135972222222","5.22135972222222","15390","","OxPE(41:6(O))+H",0,0,0,"4.92135972222222","5.22135972222222","15390","","OxPE(41:6(O))+H",0,0,0,"4.92135972222222","5.22135972222222","15390","","OxPE(41:6(O))+H",0,0,0,"4.92135972222222","5.22135972222222","15390","","OxPE(41:6(O))+H",0,0,0,"4.92135972222222","5.22135972222222","15390","","OxPE(41:6(O))+H","822.56437","681.54526","142.02639","4.92135972222222","5.22135972222222","15390"
"","OxPE(41:6(O))+H",0,0,0,"3.31961805555556","3.61961805555556","16893","","OxPE(41:6(O))+H",0,0,0,"3.31961805555556","3.61961805555556","16893","","OxPE(41:6(O))+H",0,0,0,"3.31961805555556","3.61961805555556","16893","","OxPE(41:6(O))+H",0,0,0,"3.31961805555556","3.61961805555556","16893","","OxPE(41:6(O))+H",0,0,0,"3.31961805555556","3.61961805555556","16893","","OxPE(41:6(O))+H","822.56437","681.54526","142.02639","3.31961805555556","3.61961805555556","16893"
"","OxPE(41:6(OKeO))+H",0,0,0,"1.83174166666667","2.13174166666667","7971","","OxPE(41:6(OKeO))+H",0,0,0,"1.83174166666667","2.13174166666667","7971","","OxPE(41:6(OKeO))+H",0,0,0,"1.83174166666667","2.13174166666667","7971","","OxPE(41:6(OKeO))+H",0,0,0,"1.83174166666667","2.13174166666667","7971","","OxPE(41:6(OKeO))+H",0,0,0,"1.83174166666667","2.13174166666667","7971","","OxPE(41:6(OKeO))+H","852.53861","711.5195","142.02639","1.83174166666667","2.13174166666667","7971"
"","OxPE(41:6(OKeO))+H",0,0,0,"4.71880972222222","5.01880972222222","12365","","OxPE(41:6(OKeO))+H",0,0,0,"4.71880972222222","5.01880972222222","12365","","OxPE(41:6(OKeO))+H",0,0,0,"4.71880972222222","5.01880972222222","12365","","OxPE(41:6(OKeO))+H",0,0,0,"4.71880972222222","5.01880972222222","12365","","OxPE(41:6(OKeO))+H",0,0,0,"4.71880972222222","5.01880972222222","12365","","OxPE(41:6(OKeO))+H","852.53861","711.5195","142.02639","4.71880972222222","5.01880972222222","12365"
"","OxPE(41:6(OOO))+H",0,0,0,"4.10660694444444","4.40660694444444","4362","","OxPE(41:6(OOO))+H",0,0,0,"4.10660694444444","4.40660694444444","4362","","OxPE(41:6(OOO))+H",0,0,0,"4.10660694444444","4.40660694444444","4362","","OxPE(41:6(OOO))+H",0,0,0,"4.10660694444444","4.40660694444444","4362","","OxPE(41:6(OOO))+H",0,0,0,"4.10660694444444","4.40660694444444","4362","","OxPE(41:6(OOO))+H","854.55421","713.5351","142.02639","4.10660694444444","4.40660694444444","4362"
"","OxPE(41:6(OOO))+H",0,0,0,"4.47981666666667","4.77981666666667","6347","","OxPE(41:6(OOO))+H",0,0,0,"4.47981666666667","4.77981666666667","6347","","OxPE(41:6(OOO))+H",0,0,0,"4.47981666666667","4.77981666666667","6347","","OxPE(41:6(OOO))+H",0,0,0,"4.47981666666667","4.77981666666667","6347","","OxPE(41:6(OOO))+H",0,0,0,"4.47981666666667","4.77981666666667","6347","","OxPE(41:6(OOO))+H","854.55421","713.5351","142.02639","4.47981666666667","4.77981666666667","6347"
"","OxPE(41:6(OOO))+H",0,0,0,"3.8781606060606","4.1781606060606","14568","","OxPE(41:6(OOO))+H",0,0,0,"3.8781606060606","4.1781606060606","14568","","OxPE(41:6(OOO))+H",0,0,0,"3.8781606060606","4.1781606060606","14568","","OxPE(41:6(OOO))+H",0,0,0,"3.8781606060606","4.1781606060606","14568","","OxPE(41:6(OOO))+H",0,0,0,"3.8781606060606","4.1781606060606","14568","","OxPE(41:6(OOO))+H","854.55421","713.5351","142.02639","3.8781606060606","4.1781606060606","14568"
"","OxPE(41:6(OOO))+H",0,0,0,"1.79272222222222","2.09272222222222","15899","","OxPE(41:6(OOO))+H",0,0,0,"1.79272222222222","2.09272222222222","15899","","OxPE(41:6(OOO))+H",0,0,0,"1.79272222222222","2.09272222222222","15899","","OxPE(41:6(OOO))+H",0,0,0,"1.79272222222222","2.09272222222222","15899","","OxPE(41:6(OOO))+H",0,0,0,"1.79272222222222","2.09272222222222","15899","","OxPE(41:6(OOO))+H","854.55421","713.5351","142.02639","1.79272222222222","2.09272222222222","15899"
"","OxPE(41:6(KeOKeO))+H",0,0,0,"5.51697222222222","5.81697222222222","10275","","OxPE(41:6(KeOKeO))+H",0,0,0,"5.51697222222222","5.81697222222222","10275","","OxPE(41:6(KeOKeO))+H",0,0,0,"5.51697222222222","5.81697222222222","10275","","OxPE(41:6(KeOKeO))+H",0,0,0,"5.51697222222222","5.81697222222222","10275","","OxPE(41:6(KeOKeO))+H",0,0,0,"5.51697222222222","5.81697222222222","10275","","OxPE(41:6(KeOKeO))+H","866.51787","725.49876","142.02639","5.51697222222222","5.81697222222222","10275"
"","OxPE(41:6(OOOO))+H",0,0,0,"7.58941805555556","7.88941805555556","15977","","OxPE(41:6(OOOO))+H",0,0,0,"7.58941805555556","7.88941805555556","15977","","OxPE(41:6(OOOO))+H",0,0,0,"7.58941805555556","7.88941805555556","15977","","OxPE(41:6(OOOO))+H",0,0,0,"7.58941805555556","7.88941805555556","15977","","OxPE(41:6(OOOO))+H",0,0,0,"7.58941805555556","7.88941805555556","15977","","OxPE(41:6(OOOO))+H","870.54913","729.53002","142.02639","7.58941805555556","7.88941805555556","15977"
"","OxPE(41:6(OOOO))+H",0,0,0,"1.77805277777778","2.07805277777778","18710","","OxPE(41:6(OOOO))+H",0,0,0,"1.77805277777778","2.07805277777778","18710","","OxPE(41:6(OOOO))+H",0,0,0,"1.77805277777778","2.07805277777778","18710","","OxPE(41:6(OOOO))+H",0,0,0,"1.77805277777778","2.07805277777778","18710","","OxPE(41:6(OOOO))+H",0,0,0,"1.77805277777778","2.07805277777778","18710","","OxPE(41:6(OOOO))+H","870.54913","729.53002","142.02639","1.77805277777778","2.07805277777778","18710"
"","OxPE(41:7(KeOKeO))+H",0,0,0,"5.36635","5.66635","8643","","OxPE(41:7(KeOKeO))+H",0,0,0,"5.36635","5.66635","8643","","OxPE(41:7(KeOKeO))+H",0,0,0,"5.36635","5.66635","8643","","OxPE(41:7(KeOKeO))+H",0,0,0,"5.36635","5.66635","8643","","OxPE(41:7(KeOKeO))+H",0,0,0,"5.36635","5.66635","8643","","OxPE(41:7(KeOKeO))+H","864.50217","723.48306","142.02639","5.36635","5.66635","8643"
"","OxPE(41:7(OOKeO))+H",0,0,0,"5.51697222222222","5.81697222222222","10275","","OxPE(41:7(OOKeO))+H",0,0,0,"5.51697222222222","5.81697222222222","10275","","OxPE(41:7(OOKeO))+H",0,0,0,"5.51697222222222","5.81697222222222","10275","","OxPE(41:7(OOKeO))+H",0,0,0,"5.51697222222222","5.81697222222222","10275","","OxPE(41:7(OOKeO))+H",0,0,0,"5.51697222222222","5.81697222222222","10275","","OxPE(41:7(OOKeO))+H","866.51783","725.49872","142.02639","5.51697222222222","5.81697222222222","10275"
"","OxPE(41:8(KeOKeO))+H",0,0,0,"4.89953181818182","5.19953181818182","5835","","OxPE(41:8(KeOKeO))+H",0,0,0,"4.89953181818182","5.19953181818182","5835","","OxPE(41:8(KeOKeO))+H",0,0,0,"4.89953181818182","5.19953181818182","5835","","OxPE(41:8(KeOKeO))+H",0,0,0,"4.89953181818182","5.19953181818182","5835","","OxPE(41:8(KeOKeO))+H",0,0,0,"4.89953181818182","5.19953181818182","5835","","OxPE(41:8(KeOKeO))+H","862.48657","721.46746","142.02639","4.89953181818182","5.19953181818182","5835"
"","OxPE(41:8(OOOKe))+H",0,0,0,"5.36635","5.66635","8643","","OxPE(41:8(OOOKe))+H",0,0,0,"5.36635","5.66635","8643","","OxPE(41:8(OOOKe))+H",0,0,0,"5.36635","5.66635","8643","","OxPE(41:8(OOOKe))+H",0,0,0,"5.36635","5.66635","8643","","OxPE(41:8(OOOKe))+H",0,0,0,"5.36635","5.66635","8643","","OxPE(41:8(OOOKe))+H","864.50223","723.48312","142.02639","5.36635","5.66635","8643"
"","OxPE(41:9(OOKeO))+H",0,0,0,"4.89953181818182","5.19953181818182","5835","","OxPE(41:9(OOKeO))+H",0,0,0,"4.89953181818182","5.19953181818182","5835","","OxPE(41:9(OOKeO))+H",0,0,0,"4.89953181818182","5.19953181818182","5835","","OxPE(41:9(OOKeO))+H",0,0,0,"4.89953181818182","5.19953181818182","5835","","OxPE(41:9(OOKeO))+H",0,0,0,"4.89953181818182","5.19953181818182","5835","","OxPE(41:9(OOKeO))+H","862.48653","721.46742","142.02639","4.89953181818182","5.19953181818182","5835"
"","OxPE(42:10(OO))+H",0,0,0,"4.96850277777778","5.26850277777778","3486","","OxPE(42:10(OO))+H",0,0,0,"4.96850277777778","5.26850277777778","3486","","OxPE(42:10(OO))+H",0,0,0,"4.96850277777778","5.26850277777778","3486","","OxPE(42:10(OO))+H",0,0,0,"4.96850277777778","5.26850277777778","3486","","OxPE(42:10(OO))+H",0,0,0,"4.96850277777778","5.26850277777778","3486","","OxPE(42:10(OO))+H","844.51236","703.49325","142.02639","4.96850277777778","5.26850277777778","3486"
"","OxPE(42:10(OO))+H",0,0,0,"5.59221805555556","5.89221805555556","10244","","OxPE(42:10(OO))+H",0,0,0,"5.59221805555556","5.89221805555556","10244","","OxPE(42:10(OO))+H",0,0,0,"5.59221805555556","5.89221805555556","10244","","OxPE(42:10(OO))+H",0,0,0,"5.59221805555556","5.89221805555556","10244","","OxPE(42:10(OO))+H",0,0,0,"5.59221805555556","5.89221805555556","10244","","OxPE(42:10(OO))+H","844.51236","703.49325","142.02639","5.59221805555556","5.89221805555556","10244"
"","OxPE(42:2(OOOKeO))+H",0,0,0,"7.08514444444444","7.38514444444444","403","","OxPE(42:2(OOOKeO))+H",0,0,0,"7.08514444444444","7.38514444444444","403","","OxPE(42:2(OOOKeO))+H",0,0,0,"7.08514444444444","7.38514444444444","403","","OxPE(42:2(OOOKeO))+H",0,0,0,"7.08514444444444","7.38514444444444","403","","OxPE(42:2(OOOKeO))+H",0,0,0,"7.08514444444444","7.38514444444444","403","","OxPE(42:2(OOOKeO))+H","906.60672","765.58761","142.02639","7.08514444444444","7.38514444444444","403"
"","OxPE(42:2(OOOKeO))+H",0,0,0,"7.46541805555555","7.76541805555555","1763","","OxPE(42:2(OOOKeO))+H",0,0,0,"7.46541805555555","7.76541805555555","1763","","OxPE(42:2(OOOKeO))+H",0,0,0,"7.46541805555555","7.76541805555555","1763","","OxPE(42:2(OOOKeO))+H",0,0,0,"7.46541805555555","7.76541805555555","1763","","OxPE(42:2(OOOKeO))+H",0,0,0,"7.46541805555555","7.76541805555555","1763","","OxPE(42:2(OOOKeO))+H","906.60672","765.58761","142.02639","7.46541805555555","7.76541805555555","1763"
"","OxPE(42:2(OOOOO))+H",0,0,0,"7.79029027777778","8.09029027777778","2915","","OxPE(42:2(OOOOO))+H",0,0,0,"7.79029027777778","8.09029027777778","2915","","OxPE(42:2(OOOOO))+H",0,0,0,"7.79029027777778","8.09029027777778","2915","","OxPE(42:2(OOOOO))+H",0,0,0,"7.79029027777778","8.09029027777778","2915","","OxPE(42:2(OOOOO))+H",0,0,0,"7.79029027777778","8.09029027777778","2915","","OxPE(42:2(OOOOO))+H","908.62238","767.60327","142.02639","7.79029027777778","8.09029027777778","2915"
"","OxPE(42:3(KeOKeO))+H",0,0,0,"7.77684722222222","8.07684722222222","9896","","OxPE(42:3(KeOKeO))+H",0,0,0,"7.77684722222222","8.07684722222222","9896","","OxPE(42:3(KeOKeO))+H",0,0,0,"7.77684722222222","8.07684722222222","9896","","OxPE(42:3(KeOKeO))+H",0,0,0,"7.77684722222222","8.07684722222222","9896","","OxPE(42:3(KeOKeO))+H",0,0,0,"7.77684722222222","8.07684722222222","9896","","OxPE(42:3(KeOKeO))+H","886.58044","745.56133","142.02639","7.77684722222222","8.07684722222222","9896"
"","OxPE(42:3(OOOKeO))+H",0,0,0,"6.61006388888889","6.91006388888889","123","","OxPE(42:3(OOOKeO))+H",0,0,0,"6.61006388888889","6.91006388888889","123","","OxPE(42:3(OOOKeO))+H",0,0,0,"6.61006388888889","6.91006388888889","123","","OxPE(42:3(OOOKeO))+H",0,0,0,"6.61006388888889","6.91006388888889","123","","OxPE(42:3(OOOKeO))+H",0,0,0,"6.61006388888889","6.91006388888889","123","","OxPE(42:3(OOOKeO))+H","904.59102","763.57191","142.02639","6.61006388888889","6.91006388888889","123"
"","OxPE(42:3(OOOOO))+H",0,0,0,"7.08514444444444","7.38514444444444","403","","OxPE(42:3(OOOOO))+H",0,0,0,"7.08514444444444","7.38514444444444","403","","OxPE(42:3(OOOOO))+H",0,0,0,"7.08514444444444","7.38514444444444","403","","OxPE(42:3(OOOOO))+H",0,0,0,"7.08514444444444","7.38514444444444","403","","OxPE(42:3(OOOOO))+H",0,0,0,"7.08514444444444","7.38514444444444","403","","OxPE(42:3(OOOOO))+H","906.6067","765.58759","142.02639","7.08514444444444","7.38514444444444","403"
"","OxPE(42:3(OOOOO))+H",0,0,0,"7.46541805555555","7.76541805555555","1763","","OxPE(42:3(OOOOO))+H",0,0,0,"7.46541805555555","7.76541805555555","1763","","OxPE(42:3(OOOOO))+H",0,0,0,"7.46541805555555","7.76541805555555","1763","","OxPE(42:3(OOOOO))+H",0,0,0,"7.46541805555555","7.76541805555555","1763","","OxPE(42:3(OOOOO))+H",0,0,0,"7.46541805555555","7.76541805555555","1763","","OxPE(42:3(OOOOO))+H","906.6067","765.58759","142.02639","7.46541805555555","7.76541805555555","1763"
"","OxPE(42:4(OOKeO))+H",0,0,0,"7.77684722222222","8.07684722222222","9896","","OxPE(42:4(OOKeO))+H",0,0,0,"7.77684722222222","8.07684722222222","9896","","OxPE(42:4(OOKeO))+H",0,0,0,"7.77684722222222","8.07684722222222","9896","","OxPE(42:4(OOKeO))+H",0,0,0,"7.77684722222222","8.07684722222222","9896","","OxPE(42:4(OOKeO))+H",0,0,0,"7.77684722222222","8.07684722222222","9896","","OxPE(42:4(OOKeO))+H","886.5805","745.56139","142.02639","7.77684722222222","8.07684722222222","9896"
"","OxPE(42:4(OOOKeO))+H",0,0,0,"5.66719861111111","5.96719861111111","1072","","OxPE(42:4(OOOKeO))+H",0,0,0,"5.66719861111111","5.96719861111111","1072","","OxPE(42:4(OOOKeO))+H",0,0,0,"5.66719861111111","5.96719861111111","1072","","OxPE(42:4(OOOKeO))+H",0,0,0,"5.66719861111111","5.96719861111111","1072","","OxPE(42:4(OOOKeO))+H",0,0,0,"5.66719861111111","5.96719861111111","1072","","OxPE(42:4(OOOKeO))+H","902.57542","761.55631","142.02639","5.66719861111111","5.96719861111111","1072"
"","OxPE(42:4(OOOKeO))+H",0,0,0,"5.50178194444444","5.80178194444444","11283","","OxPE(42:4(OOOKeO))+H",0,0,0,"5.50178194444444","5.80178194444444","11283","","OxPE(42:4(OOOKeO))+H",0,0,0,"5.50178194444444","5.80178194444444","11283","","OxPE(42:4(OOOKeO))+H",0,0,0,"5.50178194444444","5.80178194444444","11283","","OxPE(42:4(OOOKeO))+H",0,0,0,"5.50178194444444","5.80178194444444","11283","","OxPE(42:4(OOOKeO))+H","902.57542","761.55631","142.02639","5.50178194444444","5.80178194444444","11283"
"","OxPE(42:4(OOOOO))+H",0,0,0,"6.61006388888889","6.91006388888889","123","","OxPE(42:4(OOOOO))+H",0,0,0,"6.61006388888889","6.91006388888889","123","","OxPE(42:4(OOOOO))+H",0,0,0,"6.61006388888889","6.91006388888889","123","","OxPE(42:4(OOOOO))+H",0,0,0,"6.61006388888889","6.91006388888889","123","","OxPE(42:4(OOOOO))+H",0,0,0,"6.61006388888889","6.91006388888889","123","","OxPE(42:4(OOOOO))+H","904.59108","763.57197","142.02639","6.61006388888889","6.91006388888889","123"
"","OxPE(42:4(OOOOOOOO))+H",0,0,0,"4.94523636363636","5.24523636363636","7087","","OxPE(42:4(OOOOOOOO))+H",0,0,0,"4.94523636363636","5.24523636363636","7087","","OxPE(42:4(OOOOOOOO))+H",0,0,0,"4.94523636363636","5.24523636363636","7087","","OxPE(42:4(OOOOOOOO))+H",0,0,0,"4.94523636363636","5.24523636363636","7087","","OxPE(42:4(OOOOOOOO))+H",0,0,0,"4.94523636363636","5.24523636363636","7087","","OxPE(42:4(OOOOOOOO))+H","952.57584","811.55673","142.02639","4.94523636363636","5.24523636363636","7087"
"","OxPE(42:5(Ke))+H",0,0,0,"5.14420416666667","5.44420416666667","6914","","OxPE(42:5(Ke))+H",0,0,0,"5.14420416666667","5.44420416666667","6914","","OxPE(42:5(Ke))+H",0,0,0,"5.14420416666667","5.44420416666667","6914","","OxPE(42:5(Ke))+H",0,0,0,"5.14420416666667","5.44420416666667","6914","","OxPE(42:5(Ke))+H",0,0,0,"5.14420416666667","5.44420416666667","6914","","OxPE(42:5(Ke))+H","836.58004","695.56093","142.02639","5.14420416666667","5.44420416666667","6914"
"","OxPE(42:5(OOOO))+H",0,0,0,"7.77684722222222","8.07684722222222","9896","","OxPE(42:5(OOOO))+H",0,0,0,"7.77684722222222","8.07684722222222","9896","","OxPE(42:5(OOOO))+H",0,0,0,"7.77684722222222","8.07684722222222","9896","","OxPE(42:5(OOOO))+H",0,0,0,"7.77684722222222","8.07684722222222","9896","","OxPE(42:5(OOOO))+H",0,0,0,"7.77684722222222","8.07684722222222","9896","","OxPE(42:5(OOOO))+H","886.58048","745.56137","142.02639","7.77684722222222","8.07684722222222","9896"
"","OxPE(42:5(OOOKeO))+H",0,0,0,"5.05591944444444","5.35591944444444","1159","","OxPE(42:5(OOOKeO))+H",0,0,0,"5.05591944444444","5.35591944444444","1159","","OxPE(42:5(OOOKeO))+H",0,0,0,"5.05591944444444","5.35591944444444","1159","","OxPE(42:5(OOOKeO))+H",0,0,0,"5.05591944444444","5.35591944444444","1159","","OxPE(42:5(OOOKeO))+H",0,0,0,"5.05591944444444","5.35591944444444","1159","","OxPE(42:5(OOOKeO))+H","900.55972","759.54061","142.02639","5.05591944444444","5.35591944444444","1159"
"","OxPE(42:5(OOOOO))+H",0,0,0,"5.66719861111111","5.96719861111111","1072","","OxPE(42:5(OOOOO))+H",0,0,0,"5.66719861111111","5.96719861111111","1072","","OxPE(42:5(OOOOO))+H",0,0,0,"5.66719861111111","5.96719861111111","1072","","OxPE(42:5(OOOOO))+H",0,0,0,"5.66719861111111","5.96719861111111","1072","","OxPE(42:5(OOOOO))+H",0,0,0,"5.66719861111111","5.96719861111111","1072","","OxPE(42:5(OOOOO))+H","902.5754","761.55629","142.02639","5.66719861111111","5.96719861111111","1072"
"","OxPE(42:5(OOOOO))+H",0,0,0,"5.50178194444444","5.80178194444444","11283","","OxPE(42:5(OOOOO))+H",0,0,0,"5.50178194444444","5.80178194444444","11283","","OxPE(42:5(OOOOO))+H",0,0,0,"5.50178194444444","5.80178194444444","11283","","OxPE(42:5(OOOOO))+H",0,0,0,"5.50178194444444","5.80178194444444","11283","","OxPE(42:5(OOOOO))+H",0,0,0,"5.50178194444444","5.80178194444444","11283","","OxPE(42:5(OOOOO))+H","902.5754","761.55629","142.02639","5.50178194444444","5.80178194444444","11283"
"","OxPE(42:6(O))+H",0,0,0,"5.14420416666667","5.44420416666667","6914","","OxPE(42:6(O))+H",0,0,0,"5.14420416666667","5.44420416666667","6914","","OxPE(42:6(O))+H",0,0,0,"5.14420416666667","5.44420416666667","6914","","OxPE(42:6(O))+H",0,0,0,"5.14420416666667","5.44420416666667","6914","","OxPE(42:6(O))+H",0,0,0,"5.14420416666667","5.44420416666667","6914","","OxPE(42:6(O))+H","836.58004","695.56093","142.02639","5.14420416666667","5.44420416666667","6914"
"","OxPE(42:6(OOOOO))+H",0,0,0,"5.05591944444444","5.35591944444444","1159","","OxPE(42:6(OOOOO))+H",0,0,0,"5.05591944444444","5.35591944444444","1159","","OxPE(42:6(OOOOO))+H",0,0,0,"5.05591944444444","5.35591944444444","1159","","OxPE(42:6(OOOOO))+H",0,0,0,"5.05591944444444","5.35591944444444","1159","","OxPE(42:6(OOOOO))+H",0,0,0,"5.05591944444444","5.35591944444444","1159","","OxPE(42:6(OOOOO))+H","900.5597","759.54059","142.02639","5.05591944444444","5.35591944444444","1159"
"","OxPE(42:7(KeKe))+H",0,0,0,"5.27234242424242","5.57234242424242","10434","","OxPE(42:7(KeKe))+H",0,0,0,"5.27234242424242","5.57234242424242","10434","","OxPE(42:7(KeKe))+H",0,0,0,"5.27234242424242","5.57234242424242","10434","","OxPE(42:7(KeKe))+H",0,0,0,"5.27234242424242","5.57234242424242","10434","","OxPE(42:7(KeKe))+H",0,0,0,"5.27234242424242","5.57234242424242","10434","","OxPE(42:7(KeKe))+H","846.52802","705.50891","142.02639","5.27234242424242","5.57234242424242","10434"
"","OxPE(42:7(KeKe))+H",0,0,0,"5.27234242424242","5.57234242424242","15493","","OxPE(42:7(KeKe))+H",0,0,0,"5.27234242424242","5.57234242424242","15493","","OxPE(42:7(KeKe))+H",0,0,0,"5.27234242424242","5.57234242424242","15493","","OxPE(42:7(KeKe))+H",0,0,0,"5.27234242424242","5.57234242424242","15493","","OxPE(42:7(KeKe))+H",0,0,0,"5.27234242424242","5.57234242424242","15493","","OxPE(42:7(KeKe))+H","846.52802","705.50891","142.02639","5.27234242424242","5.57234242424242","15493"
"","OxPE(42:8(KeKe))+H",0,0,0,"4.96850277777778","5.26850277777778","3486","","OxPE(42:8(KeKe))+H",0,0,0,"4.96850277777778","5.26850277777778","3486","","OxPE(42:8(KeKe))+H",0,0,0,"4.96850277777778","5.26850277777778","3486","","OxPE(42:8(KeKe))+H",0,0,0,"4.96850277777778","5.26850277777778","3486","","OxPE(42:8(KeKe))+H",0,0,0,"4.96850277777778","5.26850277777778","3486","","OxPE(42:8(KeKe))+H","844.51232","703.49321","142.02639","4.96850277777778","5.26850277777778","3486"
"","OxPE(42:8(KeKe))+H",0,0,0,"5.59221805555556","5.89221805555556","10244","","OxPE(42:8(KeKe))+H",0,0,0,"5.59221805555556","5.89221805555556","10244","","OxPE(42:8(KeKe))+H",0,0,0,"5.59221805555556","5.89221805555556","10244","","OxPE(42:8(KeKe))+H",0,0,0,"5.59221805555556","5.89221805555556","10244","","OxPE(42:8(KeKe))+H",0,0,0,"5.59221805555556","5.89221805555556","10244","","OxPE(42:8(KeKe))+H","844.51232","703.49321","142.02639","5.59221805555556","5.89221805555556","10244"
"","OxPE(42:8(OKe))+H",0,0,0,"5.27234242424242","5.57234242424242","10434","","OxPE(42:8(OKe))+H",0,0,0,"5.27234242424242","5.57234242424242","10434","","OxPE(42:8(OKe))+H",0,0,0,"5.27234242424242","5.57234242424242","10434","","OxPE(42:8(OKe))+H",0,0,0,"5.27234242424242","5.57234242424242","10434","","OxPE(42:8(OKe))+H",0,0,0,"5.27234242424242","5.57234242424242","10434","","OxPE(42:8(OKe))+H","846.52798","705.50887","142.02639","5.27234242424242","5.57234242424242","10434"
"","OxPE(42:8(OKe))+H",0,0,0,"5.27234242424242","5.57234242424242","15493","","OxPE(42:8(OKe))+H",0,0,0,"5.27234242424242","5.57234242424242","15493","","OxPE(42:8(OKe))+H",0,0,0,"5.27234242424242","5.57234242424242","15493","","OxPE(42:8(OKe))+H",0,0,0,"5.27234242424242","5.57234242424242","15493","","OxPE(42:8(OKe))+H",0,0,0,"5.27234242424242","5.57234242424242","15493","","OxPE(42:8(OKe))+H","846.52798","705.50887","142.02639","5.27234242424242","5.57234242424242","15493"
"","OxPE(42:9(KeO))+H",0,0,0,"4.96850277777778","5.26850277777778","3486","","OxPE(42:9(KeO))+H",0,0,0,"4.96850277777778","5.26850277777778","3486","","OxPE(42:9(KeO))+H",0,0,0,"4.96850277777778","5.26850277777778","3486","","OxPE(42:9(KeO))+H",0,0,0,"4.96850277777778","5.26850277777778","3486","","OxPE(42:9(KeO))+H",0,0,0,"4.96850277777778","5.26850277777778","3486","","OxPE(42:9(KeO))+H","844.51233","703.49322","142.02639","4.96850277777778","5.26850277777778","3486"
