"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","SM","[M+H]+","MH-PC","MH-N(CH3)3","Mprev-C2H4O4P","Mprev-H2O","PC Head","CH2CHN(CH3)3","RT_min","RT_max","Comment","RT at Max Intensity","SM","[M+H]+","MH-PC","MH-N(CH3)3","Mprev-C2H4O4P","Mprev-H2O","PC Head","CH2CHN(CH3)3","RT_min","RT_max","Comment","Number of Scans","SM","[M+H]+","MH-PC","MH-N(CH3)3","Mprev-C2H4O4P","Mprev-H2O","PC Head","CH2CHN(CH3)3","RT_min","RT_max","Comment","Max Intensity","SM","[M+H]+","MH-PC","MH-N(CH3)3","Mprev-C2H4O4P","Mprev-H2O","PC Head","CH2CHN(CH3)3","RT_min","RT_max","Comment","Average m/z","SM","[M+H]+","MH-PC","MH-N(CH3)3","Mprev-C2H4O4P","Mprev-H2O","PC Head","CH2CHN(CH3)3","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","SM","[M+H]+","MH-PC","MH-N(CH3)3","Mprev-C2H4O4P","Mprev-H2O","PC Head","CH2CHN(CH3)3","RT_min","RT_max","Comment"
"","SM(42:2)+H",1,1,0,1,1,1,1,"9.37188472222222","9.67188472222222","36","","SM(42:2)+H",9.577485,9.577485,0,9.577485,9.577485,9.577485,9.577485,"9.37188472222222","9.67188472222222","36","","SM(42:2)+H",2,2,0,2,2,2,2,"9.37188472222222","9.67188472222222","36","","SM(42:2)+H",3061842,21068.15,0,21068.15,48084.74,98771660,1014226,"9.37188472222222","9.67188472222222","36","","SM(42:2)+H",813.6851,630.619,0,630.619,612.608,184.07335,86.096485,"9.37188472222222","9.67188472222222","36","","SM(42:2)+H","813.68447","630.61843","754.61093","630.61835","612.60777","184.07332","86.09648","9.37188472222222","9.67188472222222","36"
"","SM(42:2)+H",0,0,0,0,0,0,0,"13.0129681818182","13.3129681818182","5017","","SM(42:2)+H",0,0,0,0,0,0,0,"13.0129681818182","13.3129681818182","5017","","SM(42:2)+H",0,0,0,0,0,0,0,"13.0129681818182","13.3129681818182","5017","","SM(42:2)+H",0,0,0,0,0,0,0,"13.0129681818182","13.3129681818182","5017","","SM(42:2)+H",0,0,0,0,0,0,0,"13.0129681818182","13.3129681818182","5017","","SM(42:2)+H","813.68447","630.61843","754.61093","630.61835","612.60777","184.07332","86.09648","13.0129681818182","13.3129681818182","5017"
"","SM(42:2)+H",0,0,0,0,0,0,0,"15.2893916666667","15.5893916666667","10036","","SM(42:2)+H",0,0,0,0,0,0,0,"15.2893916666667","15.5893916666667","10036","","SM(42:2)+H",0,0,0,0,0,0,0,"15.2893916666667","15.5893916666667","10036","","SM(42:2)+H",0,0,0,0,0,0,0,"15.2893916666667","15.5893916666667","10036","","SM(42:2)+H",0,0,0,0,0,0,0,"15.2893916666667","15.5893916666667","10036","","SM(42:2)+H","813.68447","630.61843","754.61093","630.61835","612.60777","184.07332","86.09648","15.2893916666667","15.5893916666667","10036"
"","SM(42:2)+H",0,0,0,0,0,0,0,"12.3128319444444","12.6128319444444","10136","","SM(42:2)+H",0,0,0,0,0,0,0,"12.3128319444444","12.6128319444444","10136","","SM(42:2)+H",0,0,0,0,0,0,0,"12.3128319444444","12.6128319444444","10136","","SM(42:2)+H",0,0,0,0,0,0,0,"12.3128319444444","12.6128319444444","10136","","SM(42:2)+H",0,0,0,0,0,0,0,"12.3128319444444","12.6128319444444","10136","","SM(42:2)+H","813.68447","630.61843","754.61093","630.61835","612.60777","184.07332","86.09648","12.3128319444444","12.6128319444444","10136"
"","SM(42:2)+H",0,0,0,0,0,0,0,"11.0738430555556","11.3738430555556","11537","","SM(42:2)+H",0,0,0,0,0,0,0,"11.0738430555556","11.3738430555556","11537","","SM(42:2)+H",0,0,0,0,0,0,0,"11.0738430555556","11.3738430555556","11537","","SM(42:2)+H",0,0,0,0,0,0,0,"11.0738430555556","11.3738430555556","11537","","SM(42:2)+H",0,0,0,0,0,0,0,"11.0738430555556","11.3738430555556","11537","","SM(42:2)+H","813.68447","630.61843","754.61093","630.61835","612.60777","184.07332","86.09648","11.0738430555556","11.3738430555556","11537"
"","SM(42:2)+H",1,1,0,1,1,1,1,"9.18300138888889","9.48300138888889","12657","","SM(42:2)+H",9.453085,9.453085,0,9.453085,9.453085,9.453085,9.453085,"9.18300138888889","9.48300138888889","12657","","SM(42:2)+H",2,1,0,1,2,2,2,"9.18300138888889","9.48300138888889","12657","","SM(42:2)+H",460938.8,1087.525,0,1087.525,7017.588,14525770,146257.3,"9.18300138888889","9.48300138888889","12657","","SM(42:2)+H",813.6853,630.6187,0,630.6187,612.6091,184.07345,86.09653,"9.18300138888889","9.48300138888889","12657","","SM(42:2)+H","813.68447","630.61843","754.61093","630.61835","612.60777","184.07332","86.09648","9.18300138888889","9.48300138888889","12657"
"","SM(42:2)+H",0,0,0,0,0,0,0,"14.7115424242424","15.0115424242424","14608","","SM(42:2)+H",0,0,0,0,0,0,0,"14.7115424242424","15.0115424242424","14608","","SM(42:2)+H",0,0,0,0,0,0,0,"14.7115424242424","15.0115424242424","14608","","SM(42:2)+H",0,0,0,0,0,0,0,"14.7115424242424","15.0115424242424","14608","","SM(42:2)+H",0,0,0,0,0,0,0,"14.7115424242424","15.0115424242424","14608","","SM(42:2)+H","813.68447","630.61843","754.61093","630.61835","612.60777","184.07332","86.09648","14.7115424242424","15.0115424242424","14608"
"","SM(42:2)+H",0,0,0,0,0,0,0,"15.5118055555556","15.8118055555556","14760","","SM(42:2)+H",0,0,0,0,0,0,0,"15.5118055555556","15.8118055555556","14760","","SM(42:2)+H",0,0,0,0,0,0,0,"15.5118055555556","15.8118055555556","14760","","SM(42:2)+H",0,0,0,0,0,0,0,"15.5118055555556","15.8118055555556","14760","","SM(42:2)+H",0,0,0,0,0,0,0,"15.5118055555556","15.8118055555556","14760","","SM(42:2)+H","813.68447","630.61843","754.61093","630.61835","612.60777","184.07332","86.09648","15.5118055555556","15.8118055555556","14760"
"","SM(42:2)+H",0,0,0,0,0,0,0,"12.5399222222222","12.8399222222222","14762","","SM(42:2)+H",0,0,0,0,0,0,0,"12.5399222222222","12.8399222222222","14762","","SM(42:2)+H",0,0,0,0,0,0,0,"12.5399222222222","12.8399222222222","14762","","SM(42:2)+H",0,0,0,0,0,0,0,"12.5399222222222","12.8399222222222","14762","","SM(42:2)+H",0,0,0,0,0,0,0,"12.5399222222222","12.8399222222222","14762","","SM(42:2)+H","813.68447","630.61843","754.61093","630.61835","612.60777","184.07332","86.09648","12.5399222222222","12.8399222222222","14762"
"","SM(42:2)+H",0,0,0,0,0,0,0,"12.1251708333333","12.4251708333333","18498","","SM(42:2)+H",0,0,0,0,0,0,0,"12.1251708333333","12.4251708333333","18498","","SM(42:2)+H",0,0,0,0,0,0,0,"12.1251708333333","12.4251708333333","18498","","SM(42:2)+H",0,0,0,0,0,0,0,"12.1251708333333","12.4251708333333","18498","","SM(42:2)+H",0,0,0,0,0,0,0,"12.1251708333333","12.4251708333333","18498","","SM(42:2)+H","813.68447","630.61843","754.61093","630.61835","612.60777","184.07332","86.09648","12.1251708333333","12.4251708333333","18498"
"","SM(42:2)+H",0,0,0,0,0,0,0,"15.1097694444444","15.4097694444444","19040","","SM(42:2)+H",0,0,0,0,0,0,0,"15.1097694444444","15.4097694444444","19040","","SM(42:2)+H",0,0,0,0,0,0,0,"15.1097694444444","15.4097694444444","19040","","SM(42:2)+H",0,0,0,0,0,0,0,"15.1097694444444","15.4097694444444","19040","","SM(42:2)+H",0,0,0,0,0,0,0,"15.1097694444444","15.4097694444444","19040","","SM(42:2)+H","813.68447","630.61843","754.61093","630.61835","612.60777","184.07332","86.09648","15.1097694444444","15.4097694444444","19040"
"","SM(42:3)+H",1,1,0,1,1,1,1,"8.4289125","8.7289125","55","","SM(42:3)+H",8.61489,8.61489,0,8.61489,8.61489,8.61489,8.61489,"8.4289125","8.7289125","55","","SM(42:3)+H",2,2,0,2,2,2,2,"8.4289125","8.7289125","55","","SM(42:3)+H",2723873,13243.71,0,13243.71,44880.77,87431630,1103053,"8.4289125","8.7289125","55","","SM(42:3)+H",811.66895,628.60305,0,628.60305,610.5923,184.0733,86.096425,"8.4289125","8.7289125","55","","SM(42:3)+H","811.66877","628.60273","752.59523","628.60265","610.59207","184.07332","86.09648","8.4289125","8.7289125","55"
"","SM(42:4)+H",1,0,0,0,1,1,1,"7.46288333333333","7.76288333333333","245","","SM(42:4)+H",7.684298,0,0,0,7.556676,7.684298,7.684298,"7.46288333333333","7.76288333333333","245","","SM(42:4)+H",3,0,0,0,3,3,3,"7.46288333333333","7.76288333333333","245","","SM(42:4)+H",188890.6,0,0,0,3983.565,5894613,150180.6,"7.46288333333333","7.76288333333333","245","","SM(42:4)+H",809.653333333333,0,0,0,608.577433333333,184.073566666667,86.09655,"7.46288333333333","7.76288333333333","245","","SM(42:4)+H","809.65317","626.58713","750.57963","626.58705","608.57647","184.07332","86.09648","7.46288333333333","7.76288333333333","245"
"","SM(42:4)+H",1,1,1,1,0,1,1,"9.46230277777778","9.76230277777778","392","","SM(42:4)+H",9.619062,9.619062,9.619062,9.619062,9.619062,9.619062,9.619062,"9.46230277777778","9.76230277777778","392","","SM(42:4)+H",2,2,2,2,1,2,2,"9.46230277777778","9.76230277777778","392","","SM(42:4)+H",1222883,885782.5,1300853,885782.5,721.0988,15064.99,327161.6,"9.46230277777778","9.76230277777778","392","","SM(42:4)+H",809.6515,626.5854,750.5779,626.5854,608.5769,184.07355,86.09653,"9.46230277777778","9.76230277777778","392","","SM(42:4)+H","809.65317","626.58713","750.57963","626.58705","608.57647","184.07332","86.09648","9.46230277777778","9.76230277777778","392"
"","SM(42:4)+H",0,0,0,0,0,0,0,"8.31555416666667","8.61555416666667","15165","","SM(42:4)+H",0,0,0,0,0,0,0,"8.31555416666667","8.61555416666667","15165","","SM(42:4)+H",0,0,0,0,0,0,0,"8.31555416666667","8.61555416666667","15165","","SM(42:4)+H",0,0,0,0,0,0,0,"8.31555416666667","8.61555416666667","15165","","SM(42:4)+H",0,0,0,0,0,0,0,"8.31555416666667","8.61555416666667","15165","","SM(42:4)+H","809.65317","626.58713","750.57963","626.58705","608.57647","184.07332","86.09648","8.31555416666667","8.61555416666667","15165"
"","SM(42:5)+H",1,1,1,1,0,1,1,"8.52499027777778","8.82499027777778","722","","SM(42:5)+H",8.691811,8.691811,8.691811,8.691811,8.691811,8.691811,8.691811,"8.52499027777778","8.82499027777778","722","","SM(42:5)+H",1,1,1,1,1,1,1,"8.52499027777778","8.82499027777778","722","","SM(42:5)+H",596620.2,453585.7,577894.1,453585.7,662.0997,20594.22,149839.4,"8.52499027777778","8.82499027777778","722","","SM(42:5)+H",807.6358,624.5697,748.5623,624.5697,606.5593,184.0736,86.09653,"8.52499027777778","8.82499027777778","722","","SM(42:5)+H","807.63747","624.57143","748.56393","624.57135","606.56077","184.07332","86.09648","8.52499027777778","8.82499027777778","722"
"","SM(42:5)+H",0,0,0,0,0,0,0,"8.29993472222222","8.59993472222222","757","","SM(42:5)+H",0,0,0,0,0,0,0,"8.29993472222222","8.59993472222222","757","","SM(42:5)+H",0,0,0,0,0,0,0,"8.29993472222222","8.59993472222222","757","","SM(42:5)+H",0,0,0,0,0,0,0,"8.29993472222222","8.59993472222222","757","","SM(42:5)+H",0,0,0,0,0,0,0,"8.29993472222222","8.59993472222222","757","","SM(42:5)+H","807.63747","624.57143","748.56393","624.57135","606.56077","184.07332","86.09648","8.29993472222222","8.59993472222222","757"
"","SM(42:5)+H",0,0,0,0,0,1,1,"6.83916805555556","7.13916805555556","960","","SM(42:5)+H",0,0,0,0,0,6.861924,6.861924,"6.83916805555556","7.13916805555556","960","","SM(42:5)+H",0,0,0,0,0,1,1,"6.83916805555556","7.13916805555556","960","","SM(42:5)+H",0,0,0,0,0,536487,102771.6,"6.83916805555556","7.13916805555556","960","","SM(42:5)+H",0,0,0,0,0,184.0737,86.09662,"6.83916805555556","7.13916805555556","960","","SM(42:5)+H","807.63747","624.57143","748.56393","624.57135","606.56077","184.07332","86.09648","6.83916805555556","7.13916805555556","960"
"","SM(42:5)+H",1,0,0,0,0,1,1,"6.57106388888889","6.87106388888889","1768","","SM(42:5)+H",6.673799,0,0,0,0,6.673799,6.861924,"6.57106388888889","6.87106388888889","1768","","SM(42:5)+H",1,0,0,0,0,2,2,"6.57106388888889","6.87106388888889","1768","","SM(42:5)+H",15110.78,0,0,0,0,732236.3,102771.6,"6.57106388888889","6.87106388888889","1768","","SM(42:5)+H",807.6376,0,0,0,0,184.0737,86.09661,"6.57106388888889","6.87106388888889","1768","","SM(42:5)+H","807.63747","624.57143","748.56393","624.57135","606.56077","184.07332","86.09648","6.57106388888889","6.87106388888889","1768"
"","SM(42:6)+H",0,0,0,0,0,0,0,"5.740975","6.040975","2217","","SM(42:6)+H",0,0,0,0,0,0,0,"5.740975","6.040975","2217","","SM(42:6)+H",0,0,0,0,0,0,0,"5.740975","6.040975","2217","","SM(42:6)+H",0,0,0,0,0,0,0,"5.740975","6.040975","2217","","SM(42:6)+H",0,0,0,0,0,0,0,"5.740975","6.040975","2217","","SM(42:6)+H","805.62177","622.55573","746.54823","622.55565","604.54507","184.07332","86.09648","5.740975","6.040975","2217"
"","SM(42:6)+H",0,0,0,0,0,0,0,"5.99357777777778","6.29357777777778","2379","","SM(42:6)+H",0,0,0,0,0,0,0,"5.99357777777778","6.29357777777778","2379","","SM(42:6)+H",0,0,0,0,0,0,0,"5.99357777777778","6.29357777777778","2379","","SM(42:6)+H",0,0,0,0,0,0,0,"5.99357777777778","6.29357777777778","2379","","SM(42:6)+H",0,0,0,0,0,0,0,"5.99357777777778","6.29357777777778","2379","","SM(42:6)+H","805.62177","622.55573","746.54823","622.55565","604.54507","184.07332","86.09648","5.99357777777778","6.29357777777778","2379"
"","SM(42:6)+H",0,0,0,0,0,0,0,"7.26433888888889","7.56433888888889","18754","","SM(42:6)+H",0,0,0,0,0,0,0,"7.26433888888889","7.56433888888889","18754","","SM(42:6)+H",0,0,0,0,0,0,0,"7.26433888888889","7.56433888888889","18754","","SM(42:6)+H",0,0,0,0,0,0,0,"7.26433888888889","7.56433888888889","18754","","SM(42:6)+H",0,0,0,0,0,0,0,"7.26433888888889","7.56433888888889","18754","","SM(42:6)+H","805.62177","622.55573","746.54823","622.55565","604.54507","184.07332","86.09648","7.26433888888889","7.56433888888889","18754"
"","SM(42:7)+H",0,0,0,0,0,0,0,"4.87828888888889","5.17828888888889","1579","","SM(42:7)+H",0,0,0,0,0,0,0,"4.87828888888889","5.17828888888889","1579","","SM(42:7)+H",0,0,0,0,0,0,0,"4.87828888888889","5.17828888888889","1579","","SM(42:7)+H",0,0,0,0,0,0,0,"4.87828888888889","5.17828888888889","1579","","SM(42:7)+H",0,0,0,0,0,0,0,"4.87828888888889","5.17828888888889","1579","","SM(42:7)+H","803.60617","620.54013","744.53263","620.54005","602.52947","184.07332","86.09648","4.87828888888889","5.17828888888889","1579"
"","SM(42:8)+H",0,0,0,0,0,0,0,"5.25783787878788","5.55783787878788","18576","","SM(42:8)+H",0,0,0,0,0,0,0,"5.25783787878788","5.55783787878788","18576","","SM(42:8)+H",0,0,0,0,0,0,0,"5.25783787878788","5.55783787878788","18576","","SM(42:8)+H",0,0,0,0,0,0,0,"5.25783787878788","5.55783787878788","18576","","SM(42:8)+H",0,0,0,0,0,0,0,"5.25783787878788","5.55783787878788","18576","","SM(42:8)+H","801.59047","618.52443","742.51693","618.52435","600.51377","184.07332","86.09648","5.25783787878788","5.55783787878788","18576"
"","SM(43:0)+H",0,0,0,0,0,0,0,"12.4972263888889","12.7972263888889","1426","","SM(43:0)+H",0,0,0,0,0,0,0,"12.4972263888889","12.7972263888889","1426","","SM(43:0)+H",0,0,0,0,0,0,0,"12.4972263888889","12.7972263888889","1426","","SM(43:0)+H",0,0,0,0,0,0,0,"12.4972263888889","12.7972263888889","1426","","SM(43:0)+H",0,0,0,0,0,0,0,"12.4972263888889","12.7972263888889","1426","","SM(43:0)+H","831.73137","648.66533","772.65783","648.66525","630.65467","184.07332","86.09648","12.4972263888889","12.7972263888889","1426"
"","SM(43:0)+H",0,0,0,0,0,0,0,"11.2130166666667","11.5130166666667","13627","","SM(43:0)+H",0,0,0,0,0,0,0,"11.2130166666667","11.5130166666667","13627","","SM(43:0)+H",0,0,0,0,0,0,0,"11.2130166666667","11.5130166666667","13627","","SM(43:0)+H",0,0,0,0,0,0,0,"11.2130166666667","11.5130166666667","13627","","SM(43:0)+H",0,0,0,0,0,0,0,"11.2130166666667","11.5130166666667","13627","","SM(43:0)+H","831.73137","648.66533","772.65783","648.66525","630.65467","184.07332","86.09648","11.2130166666667","11.5130166666667","13627"
"","SM(43:1)+H",1,0,0,0,0,1,1,"10.6758791666667","10.9758791666667","615","","SM(43:1)+H",10.88267,0,0,0,0,10.88267,10.88267,"10.6758791666667","10.9758791666667","615","","SM(43:1)+H",1,0,0,0,0,1,1,"10.6758791666667","10.9758791666667","615","","SM(43:1)+H",111650.6,0,0,0,0,2530519,22002.87,"10.6758791666667","10.9758791666667","615","","SM(43:1)+H",829.7181,0,0,0,0,184.0738,86.09666,"10.6758791666667","10.9758791666667","615","","SM(43:1)+H","829.71567","646.64963","770.64213","646.64955","628.63897","184.07332","86.09648","10.6758791666667","10.9758791666667","615"
"","SM(43:1)+H",1,0,0,0,0,1,1,"10.8647777777778","11.1647777777778","763","","SM(43:1)+H",10.88267,0,0,0,11.0599,10.88267,10.88267,"10.8647777777778","11.1647777777778","763","","SM(43:1)+H",2,0,0,0,1,2,2,"10.8647777777778","11.1647777777778","763","","SM(43:1)+H",111650.6,0,0,0,813.7789,2530519,22002.87,"10.8647777777778","11.1647777777778","763","","SM(43:1)+H",829.71745,0,0,0,628.6396,184.07365,86.096595,"10.8647777777778","11.1647777777778","763","","SM(43:1)+H","829.71567","646.64963","770.64213","646.64955","628.63897","184.07332","86.09648","10.8647777777778","11.1647777777778","763"
"","SM(43:1)+H",0,0,0,0,0,0,0,"10.0395742424242","10.3395742424242","14298","","SM(43:1)+H",0,0,0,0,0,0,0,"10.0395742424242","10.3395742424242","14298","","SM(43:1)+H",0,0,0,0,0,0,0,"10.0395742424242","10.3395742424242","14298","","SM(43:1)+H",0,0,0,0,0,0,0,"10.0395742424242","10.3395742424242","14298","","SM(43:1)+H",0,0,0,0,0,0,0,"10.0395742424242","10.3395742424242","14298","","SM(43:1)+H","829.71567","646.64963","770.64213","646.64955","628.63897","184.07332","86.09648","10.0395742424242","10.3395742424242","14298"
"","SM(43:2)+H",1,0,0,0,1,1,1,"9.66834305555556","9.96834305555556","390","","SM(43:2)+H",9.839636,9.839636,0,9.839636,9.839636,9.839636,9.839636,"9.66834305555556","9.96834305555556","390","","SM(43:2)+H",1,1,0,1,1,1,1,"9.66834305555556","9.96834305555556","390","","SM(43:2)+H",283687.1,910.3248,0,910.3248,3658.178,6443746,49333.64,"9.66834305555556","9.96834305555556","390","","SM(43:2)+H",827.7021,644.6367,0,644.6367,626.6245,184.0737,86.09664,"9.66834305555556","9.96834305555556","390","","SM(43:2)+H","827.70007","644.63403","768.62653","644.63395","626.62337","184.07332","86.09648","9.66834305555556","9.96834305555556","390"
"","SM(43:2)+H",1,0,0,0,0,1,1,"10.0259722222222","10.3259722222222","772","","SM(43:2)+H",10.03894,0,0,0,0,10.03894,10.03894,"10.0259722222222","10.3259722222222","772","","SM(43:2)+H",2,0,0,0,0,2,2,"10.0259722222222","10.3259722222222","772","","SM(43:2)+H",73579.78,0,0,0,0,1932951,20592.78,"10.0259722222222","10.3259722222222","772","","SM(43:2)+H",827.70175,0,0,0,0,184.07355,86.09656,"10.0259722222222","10.3259722222222","772","","SM(43:2)+H","827.70007","644.63403","768.62653","644.63395","626.62337","184.07332","86.09648","10.0259722222222","10.3259722222222","772"
"","SM(43:2)+H",0,0,0,0,0,0,0,"11.8404893939394","12.1404893939394","13960","","SM(43:2)+H",0,0,0,0,0,0,0,"11.8404893939394","12.1404893939394","13960","","SM(43:2)+H",0,0,0,0,0,0,0,"11.8404893939394","12.1404893939394","13960","","SM(43:2)+H",0,0,0,0,0,0,0,"11.8404893939394","12.1404893939394","13960","","SM(43:2)+H",0,0,0,0,0,0,0,"11.8404893939394","12.1404893939394","13960","","SM(43:2)+H","827.70007","644.63403","768.62653","644.63395","626.62337","184.07332","86.09648","11.8404893939394","12.1404893939394","13960"
"","SM(43:3)+H",0,0,0,0,0,0,0,"8.95084722222222","9.25084722222222","1225","","SM(43:3)+H",0,0,0,0,0,0,0,"8.95084722222222","9.25084722222222","1225","","SM(43:3)+H",0,0,0,0,0,0,0,"8.95084722222222","9.25084722222222","1225","","SM(43:3)+H",0,0,0,0,0,0,0,"8.95084722222222","9.25084722222222","1225","","SM(43:3)+H",0,0,0,0,0,0,0,"8.95084722222222","9.25084722222222","1225","","SM(43:3)+H","825.68447","642.61843","766.61093","642.61835","624.60777","184.07332","86.09648","8.95084722222222","9.25084722222222","1225"
"","SM(43:3)+H",0,0,0,0,0,0,0,"9.55085","9.85085","18455","","SM(43:3)+H",0,0,0,0,0,0,0,"9.55085","9.85085","18455","","SM(43:3)+H",0,0,0,0,0,0,0,"9.55085","9.85085","18455","","SM(43:3)+H",0,0,0,0,0,0,0,"9.55085","9.85085","18455","","SM(43:3)+H",0,0,0,0,0,0,0,"9.55085","9.85085","18455","","SM(43:3)+H","825.68447","642.61843","766.61093","642.61835","624.60777","184.07332","86.09648","9.55085","9.85085","18455"
"","SM(43:4)+H",1,1,1,1,1,1,1,"9.9303924242424","10.2303924242424","443","","SM(43:4)+H",10.07044,10.07044,10.07044,10.07044,10.07044,10.07044,10.07044,"9.9303924242424","10.2303924242424","443","","SM(43:4)+H",1,1,1,1,1,1,1,"9.9303924242424","10.2303924242424","443","","SM(43:4)+H",927987.6,714213.3,1017310,714213.3,1099.032,2403.144,263340.1,"9.9303924242424","10.2303924242424","443","","SM(43:4)+H",823.6659,640.6002,764.5925,640.6002,622.59,184.0734,86.09641,"9.9303924242424","10.2303924242424","443","","SM(43:4)+H","823.66877","640.60273","764.59523","640.60265","622.59207","184.07332","86.09648","9.9303924242424","10.2303924242424","443"
"","SM(43:4)+H",1,1,1,1,1,1,1,"9.9796513888889","10.2796513888889","6389","","SM(43:4)+H",10.07044,10.07044,10.07044,10.07044,10.07044,10.07044,10.07044,"9.9796513888889","10.2796513888889","6389","","SM(43:4)+H",1,1,1,1,1,1,1,"9.9796513888889","10.2796513888889","6389","","SM(43:4)+H",927987.6,714213.3,1017310,714213.3,1099.032,2403.144,263340.1,"9.9796513888889","10.2796513888889","6389","","SM(43:4)+H",823.6659,640.6002,764.5925,640.6002,622.59,184.0734,86.09641,"9.9796513888889","10.2796513888889","6389","","SM(43:4)+H","823.66877","640.60273","764.59523","640.60265","622.59207","184.07332","86.09648","9.9796513888889","10.2796513888889","6389"
"","SM(43:4)+H",1,1,1,1,1,1,1,"9.8844319444444","10.1844319444444","11493","","SM(43:4)+H",10.07044,10.07044,10.07044,10.07044,10.07044,10.07044,10.07044,"9.8844319444444","10.1844319444444","11493","","SM(43:4)+H",1,1,1,1,1,1,1,"9.8844319444444","10.1844319444444","11493","","SM(43:4)+H",927987.6,714213.3,1017310,714213.3,1099.032,2403.144,263340.1,"9.8844319444444","10.1844319444444","11493","","SM(43:4)+H",823.6659,640.6002,764.5925,640.6002,622.59,184.0734,86.09641,"9.8844319444444","10.1844319444444","11493","","SM(43:4)+H","823.66877","640.60273","764.59523","640.60265","622.59207","184.07332","86.09648","9.8844319444444","10.1844319444444","11493"
"","SM(43:4)+H",0,0,0,0,0,0,0,"10.3138013888889","10.6138013888889","17426","","SM(43:4)+H",0,0,0,0,0,0,0,"10.3138013888889","10.6138013888889","17426","","SM(43:4)+H",0,0,0,0,0,0,0,"10.3138013888889","10.6138013888889","17426","","SM(43:4)+H",0,0,0,0,0,0,0,"10.3138013888889","10.6138013888889","17426","","SM(43:4)+H",0,0,0,0,0,0,0,"10.3138013888889","10.6138013888889","17426","","SM(43:4)+H","823.66877","640.60273","764.59523","640.60265","622.59207","184.07332","86.09648","10.3138013888889","10.6138013888889","17426"
"","SM(43:5)+H",1,1,1,1,0,1,1,"9.02175277777778","9.32175277777778","744","","SM(43:5)+H",9.206061,9.206061,9.206061,9.206061,0,9.055249,9.206061,"9.02175277777778","9.32175277777778","744","","SM(43:5)+H",2,2,2,2,0,2,2,"9.02175277777778","9.32175277777778","744","","SM(43:5)+H",519642.4,414183.8,511883.4,414183.8,0,6774.304,129856,"9.02175277777778","9.32175277777778","744","","SM(43:5)+H",821.6524,638.5861,762.57875,638.5861,0,184.07385,86.09663,"9.02175277777778","9.32175277777778","744","","SM(43:5)+H","821.65317","638.58713","762.57963","638.58705","620.57647","184.07332","86.09648","9.02175277777778","9.32175277777778","744"
"","SM(43:5)+H",1,1,1,1,0,1,1,"8.88339027777778","9.18339027777778","1421","","SM(43:5)+H",9.055249,9.055249,9.055249,9.055249,0,9.055249,9.055249,"8.88339027777778","9.18339027777778","1421","","SM(43:5)+H",1,1,1,1,0,1,1,"8.88339027777778","9.18339027777778","1421","","SM(43:5)+H",152617.4,117789,151927.1,117789,0,6774.304,37341.18,"8.88339027777778","9.18339027777778","1421","","SM(43:5)+H",821.6528,638.5864,762.579,638.5864,0,184.0739,86.09666,"8.88339027777778","9.18339027777778","1421","","SM(43:5)+H","821.65317","638.58713","762.57963","638.58705","620.57647","184.07332","86.09648","8.88339027777778","9.18339027777778","1421"
"","SM(43:5)+H",0,0,0,0,0,0,0,"8.35296944444444","8.65296944444444","13021","","SM(43:5)+H",0,0,0,0,0,0,0,"8.35296944444444","8.65296944444444","13021","","SM(43:5)+H",0,0,0,0,0,0,0,"8.35296944444444","8.65296944444444","13021","","SM(43:5)+H",0,0,0,0,0,0,0,"8.35296944444444","8.65296944444444","13021","","SM(43:5)+H",0,0,0,0,0,0,0,"8.35296944444444","8.65296944444444","13021","","SM(43:5)+H","821.65317","638.58713","762.57963","638.58705","620.57647","184.07332","86.09648","8.35296944444444","8.65296944444444","13021"
"","SM(44:1)+H",0,0,0,0,0,0,0,"11.2834583333333","11.5834583333333","1408","","SM(44:1)+H",0,0,0,0,0,0,0,"11.2834583333333","11.5834583333333","1408","","SM(44:1)+H",0,0,0,0,0,0,0,"11.2834583333333","11.5834583333333","1408","","SM(44:1)+H",0,0,0,0,0,0,0,"11.2834583333333","11.5834583333333","1408","","SM(44:1)+H",0,0,0,0,0,0,0,"11.2834583333333","11.5834583333333","1408","","SM(44:1)+H","843.73137","660.66533","784.65783","660.66525","642.65467","184.07332","86.09648","11.2834583333333","11.5834583333333","1408"
"","SM(44:1)+H",0,0,0,0,0,0,0,"11.5212545454545","11.8212545454545","3122","","SM(44:1)+H",0,0,0,0,0,0,0,"11.5212545454545","11.8212545454545","3122","","SM(44:1)+H",0,0,0,0,0,0,0,"11.5212545454545","11.8212545454545","3122","","SM(44:1)+H",0,0,0,0,0,0,0,"11.5212545454545","11.8212545454545","3122","","SM(44:1)+H",0,0,0,0,0,0,0,"11.5212545454545","11.8212545454545","3122","","SM(44:1)+H","843.73137","660.66533","784.65783","660.66525","642.65467","184.07332","86.09648","11.5212545454545","11.8212545454545","3122"
