"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","Plasmenyl-PC","[M+H]+","MH-PC","PC_Head","RT_min","RT_max","Comment","RT at Max Intensity","Plasmenyl-PC","[M+H]+","MH-PC","PC_Head","RT_min","RT_max","Comment","Number of Scans","Plasmenyl-PC","[M+H]+","MH-PC","PC_Head","RT_min","RT_max","Comment","Max Intensity","Plasmenyl-PC","[M+H]+","MH-PC","PC_Head","RT_min","RT_max","Comment","Average m/z","Plasmenyl-PC","[M+H]+","MH-PC","PC_Head","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","Plasmenyl-PC","[M+H]+","MH-PC","PC_Head","RT_min","RT_max","Comment"
"","Plasmenyl-PC(40:2)+H",1,0,1,"9.51529583333333","9.81529583333333","1216","","Plasmenyl-PC(40:2)+H",9.685922,0,9.685922,"9.51529583333333","9.81529583333333","1216","","Plasmenyl-PC(40:2)+H",1,0,1,"9.51529583333333","9.81529583333333","1216","","Plasmenyl-PC(40:2)+H",124897.3,0,1023459,"9.51529583333333","9.81529583333333","1216","","Plasmenyl-PC(40:2)+H",826.6697,0,184.0737,"9.51529583333333","9.81529583333333","1216","","Plasmenyl-PC(40:2)+H","826.6684976","643.6024576","184.07332","9.51529583333333","9.81529583333333","1216"
"","Plasmenyl-PC(40:2)+H",0,0,0,"10.06605","10.36605","12973","","Plasmenyl-PC(40:2)+H",0,0,0,"10.06605","10.36605","12973","","Plasmenyl-PC(40:2)+H",0,0,0,"10.06605","10.36605","12973","","Plasmenyl-PC(40:2)+H",0,0,0,"10.06605","10.36605","12973","","Plasmenyl-PC(40:2)+H",0,0,0,"10.06605","10.36605","12973","","Plasmenyl-PC(40:2)+H","826.6684976","643.6024576","184.07332","10.06605","10.36605","12973"
"","Plasmenyl-PC(40:3)+H",1,1,1,"9.09670833333333","9.39670833333333","339","","Plasmenyl-PC(40:3)+H",9.319959,9.319959,9.319959,"9.09670833333333","9.39670833333333","339","","Plasmenyl-PC(40:3)+H",1,1,1,"9.09670833333333","9.39670833333333","339","","Plasmenyl-PC(40:3)+H",259944.7,1059.198,2145590,"9.09670833333333","9.39670833333333","339","","Plasmenyl-PC(40:3)+H",824.6534,641.5884,184.0735,"9.09670833333333","9.39670833333333","339","","Plasmenyl-PC(40:3)+H","824.6527976","641.5867576","184.07332","9.09670833333333","9.39670833333333","339"
"","Plasmenyl-PC(40:3)+H",1,1,1,"8.81057361111111","9.11057361111111","768","","Plasmenyl-PC(40:3)+H",8.94541,8.94541,8.94541,"8.81057361111111","9.11057361111111","768","","Plasmenyl-PC(40:3)+H",1,1,1,"8.81057361111111","9.11057361111111","768","","Plasmenyl-PC(40:3)+H",249278.2,1222.855,2064223,"8.81057361111111","9.11057361111111","768","","Plasmenyl-PC(40:3)+H",824.6548,641.5889,184.0738,"8.81057361111111","9.11057361111111","768","","Plasmenyl-PC(40:3)+H","824.6527976","641.5867576","184.07332","8.81057361111111","9.11057361111111","768"
"","Plasmenyl-PC(40:3)+H",0,0,0,"8.32856666666667","8.62856666666667","969","","Plasmenyl-PC(40:3)+H",0,0,0,"8.32856666666667","8.62856666666667","969","","Plasmenyl-PC(40:3)+H",0,0,0,"8.32856666666667","8.62856666666667","969","","Plasmenyl-PC(40:3)+H",0,0,0,"8.32856666666667","8.62856666666667","969","","Plasmenyl-PC(40:3)+H",0,0,0,"8.32856666666667","8.62856666666667","969","","Plasmenyl-PC(40:3)+H","824.6527976","641.5867576","184.07332","8.32856666666667","8.62856666666667","969"
"","Plasmenyl-PC(40:4)+H",1,1,1,"8.01593055555555","8.31593055555555","251","","Plasmenyl-PC(40:4)+H",8.156729,8.156729,8.156729,"8.01593055555555","8.31593055555555","251","","Plasmenyl-PC(40:4)+H",2,1,2,"8.01593055555555","8.31593055555555","251","","Plasmenyl-PC(40:4)+H",944215.7,5567.077,9060968,"8.01593055555555","8.31593055555555","251","","Plasmenyl-PC(40:4)+H",822.63715,639.5726,184.0734,"8.01593055555555","8.31593055555555","251","","Plasmenyl-PC(40:4)+H","822.6370976","639.5710576","184.07332","8.01593055555555","8.31593055555555","251"
"","Plasmenyl-PC(40:4)+H",1,0,1,"8.62032777777778","8.92032777777778","1008","","Plasmenyl-PC(40:4)+H",8.795382,0,8.795382,"8.62032777777778","8.92032777777778","1008","","Plasmenyl-PC(40:4)+H",2,0,2,"8.62032777777778","8.92032777777778","1008","","Plasmenyl-PC(40:4)+H",163920.4,0,1292393,"8.62032777777778","8.92032777777778","1008","","Plasmenyl-PC(40:4)+H",822.63785,0,184.07355,"8.62032777777778","8.92032777777778","1008","","Plasmenyl-PC(40:4)+H","822.6370976","639.5710576","184.07332","8.62032777777778","8.92032777777778","1008"
"","Plasmenyl-PC(40:4)+H",0,0,0,"7.52684027777778","7.82684027777778","2692","","Plasmenyl-PC(40:4)+H",0,0,0,"7.52684027777778","7.82684027777778","2692","","Plasmenyl-PC(40:4)+H",0,0,0,"7.52684027777778","7.82684027777778","2692","","Plasmenyl-PC(40:4)+H",0,0,0,"7.52684027777778","7.82684027777778","2692","","Plasmenyl-PC(40:4)+H",0,0,0,"7.52684027777778","7.82684027777778","2692","","Plasmenyl-PC(40:4)+H","822.6370976","639.5710576","184.07332","7.52684027777778","7.82684027777778","2692"
"","Plasmenyl-PC(40:4)+H",1,0,1,"8.44821111111111","8.74821111111111","15912","","Plasmenyl-PC(40:4)+H",8.635628,0,8.635628,"8.44821111111111","8.74821111111111","15912","","Plasmenyl-PC(40:4)+H",1,0,1,"8.44821111111111","8.74821111111111","15912","","Plasmenyl-PC(40:4)+H",139926.9,0,1173138,"8.44821111111111","8.74821111111111","15912","","Plasmenyl-PC(40:4)+H",822.6382,0,184.0736,"8.44821111111111","8.74821111111111","15912","","Plasmenyl-PC(40:4)+H","822.6370976","639.5710576","184.07332","8.44821111111111","8.74821111111111","15912"
"","Plasmenyl-PC(40:5)+H",1,1,1,"7.04958888888889","7.34958888888889","350","","Plasmenyl-PC(40:5)+H",7.240901,7.240901,7.240901,"7.04958888888889","7.34958888888889","350","","Plasmenyl-PC(40:5)+H",2,2,2,"7.04958888888889","7.34958888888889","350","","Plasmenyl-PC(40:5)+H",573556.3,3934.413,5458812,"7.04958888888889","7.34958888888889","350","","Plasmenyl-PC(40:5)+H",820.62215,637.55675,184.07355,"7.04958888888889","7.34958888888889","350","","Plasmenyl-PC(40:5)+H","820.6214976","637.5554576","184.07332","7.04958888888889","7.34958888888889","350"
"","Plasmenyl-PC(40:5)+H",1,1,1,"7.70598472222222","8.00598472222222","362","","Plasmenyl-PC(40:5)+H",7.831657,7.831657,7.831657,"7.70598472222222","8.00598472222222","362","","Plasmenyl-PC(40:5)+H",2,1,2,"7.70598472222222","8.00598472222222","362","","Plasmenyl-PC(40:5)+H",529630.8,4065.624,4983184,"7.70598472222222","8.00598472222222","362","","Plasmenyl-PC(40:5)+H",820.6222,637.556,184.0735,"7.70598472222222","8.00598472222222","362","","Plasmenyl-PC(40:5)+H","820.6214976","637.5554576","184.07332","7.70598472222222","8.00598472222222","362"
"","Plasmenyl-PC(40:5)+H",0,0,0,"8.26246805555556","8.56246805555556","1580","","Plasmenyl-PC(40:5)+H",0,0,0,"8.26246805555556","8.56246805555556","1580","","Plasmenyl-PC(40:5)+H",0,0,0,"8.26246805555556","8.56246805555556","1580","","Plasmenyl-PC(40:5)+H",0,0,0,"8.26246805555556","8.56246805555556","1580","","Plasmenyl-PC(40:5)+H",0,0,0,"8.26246805555556","8.56246805555556","1580","","Plasmenyl-PC(40:5)+H","820.6214976","637.5554576","184.07332","8.26246805555556","8.56246805555556","1580"
"","Plasmenyl-PC(40:5)+H",0,0,0,"8.92593611111111","9.22593611111111","12247","","Plasmenyl-PC(40:5)+H",0,0,0,"8.92593611111111","9.22593611111111","12247","","Plasmenyl-PC(40:5)+H",0,0,0,"8.92593611111111","9.22593611111111","12247","","Plasmenyl-PC(40:5)+H",0,0,0,"8.92593611111111","9.22593611111111","12247","","Plasmenyl-PC(40:5)+H",0,0,0,"8.92593611111111","9.22593611111111","12247","","Plasmenyl-PC(40:5)+H","820.6214976","637.5554576","184.07332","8.92593611111111","9.22593611111111","12247"
"","Plasmenyl-PC(40:5)+H",0,0,0,"8.62192291666666","8.92192291666666","14391","","Plasmenyl-PC(40:5)+H",0,0,0,"8.62192291666666","8.92192291666666","14391","","Plasmenyl-PC(40:5)+H",0,0,0,"8.62192291666666","8.92192291666666","14391","","Plasmenyl-PC(40:5)+H",0,0,0,"8.62192291666666","8.92192291666666","14391","","Plasmenyl-PC(40:5)+H",0,0,0,"8.62192291666666","8.92192291666666","14391","","Plasmenyl-PC(40:5)+H","820.6214976","637.5554576","184.07332","8.62192291666666","8.92192291666666","14391"
"","Plasmenyl-PC(40:6)+H",1,1,1,"6.58227083333333","6.88227083333333","285","","Plasmenyl-PC(40:6)+H",6.698848,6.698848,6.698848,"6.58227083333333","6.88227083333333","285","","Plasmenyl-PC(40:6)+H",2,1,2,"6.58227083333333","6.88227083333333","285","","Plasmenyl-PC(40:6)+H",543304.9,2761.178,5260954,"6.58227083333333","6.88227083333333","285","","Plasmenyl-PC(40:6)+H",818.60665,635.5417,184.0736,"6.58227083333333","6.88227083333333","285","","Plasmenyl-PC(40:6)+H","818.6057976","635.5397576","184.07332","6.58227083333333","6.88227083333333","285"
"","Plasmenyl-PC(40:6)+H",1,1,1,"7.49127777777778","7.79127777777778","655","","Plasmenyl-PC(40:6)+H",7.65314,7.65314,7.65314,"7.49127777777778","7.79127777777778","655","","Plasmenyl-PC(40:6)+H",1,1,1,"7.49127777777778","7.79127777777778","655","","Plasmenyl-PC(40:6)+H",374542.8,1404.808,3291629,"7.49127777777778","7.79127777777778","655","","Plasmenyl-PC(40:6)+H",818.6066,635.5386,184.0735,"7.49127777777778","7.79127777777778","655","","Plasmenyl-PC(40:6)+H","818.6057976","635.5397576","184.07332","7.49127777777778","7.79127777777778","655"
"","Plasmenyl-PC(40:6)+H",1,1,1,"8.0459625","8.3459625","729","","Plasmenyl-PC(40:6)+H",8.223536,8.223536,8.223536,"8.0459625","8.3459625","729","","Plasmenyl-PC(40:6)+H",1,1,1,"8.0459625","8.3459625","729","","Plasmenyl-PC(40:6)+H",424407.5,141653.7,16502.41,"8.0459625","8.3459625","729","","Plasmenyl-PC(40:6)+H",818.6049,635.5386,184.0738,"8.0459625","8.3459625","729","","Plasmenyl-PC(40:6)+H","818.6057976","635.5397576","184.07332","8.0459625","8.3459625","729"
"","Plasmenyl-PC(40:6)+H",0,0,0,"6.22799305555556","6.52799305555556","1943","","Plasmenyl-PC(40:6)+H",0,0,0,"6.22799305555556","6.52799305555556","1943","","Plasmenyl-PC(40:6)+H",0,0,0,"6.22799305555556","6.52799305555556","1943","","Plasmenyl-PC(40:6)+H",0,0,0,"6.22799305555556","6.52799305555556","1943","","Plasmenyl-PC(40:6)+H",0,0,0,"6.22799305555556","6.52799305555556","1943","","Plasmenyl-PC(40:6)+H","818.6057976","635.5397576","184.07332","6.22799305555556","6.52799305555556","1943"
"","Plasmenyl-PC(40:6)+H",1,0,1,"6.77690555555556","7.07690555555556","9107","","Plasmenyl-PC(40:6)+H",6.816227,0,6.816227,"6.77690555555556","7.07690555555556","9107","","Plasmenyl-PC(40:6)+H",1,0,1,"6.77690555555556","7.07690555555556","9107","","Plasmenyl-PC(40:6)+H",202462,0,1854485,"6.77690555555556","7.07690555555556","9107","","Plasmenyl-PC(40:6)+H",818.6065,0,184.0736,"6.77690555555556","7.07690555555556","9107","","Plasmenyl-PC(40:6)+H","818.6057976","635.5397576","184.07332","6.77690555555556","7.07690555555556","9107"
"","Plasmenyl-PC(40:6)+H",0,0,0,"6.00494242424242","6.30494242424242","11481","","Plasmenyl-PC(40:6)+H",0,0,0,"6.00494242424242","6.30494242424242","11481","","Plasmenyl-PC(40:6)+H",0,0,0,"6.00494242424242","6.30494242424242","11481","","Plasmenyl-PC(40:6)+H",0,0,0,"6.00494242424242","6.30494242424242","11481","","Plasmenyl-PC(40:6)+H",0,0,0,"6.00494242424242","6.30494242424242","11481","","Plasmenyl-PC(40:6)+H","818.6057976","635.5397576","184.07332","6.00494242424242","6.30494242424242","11481"
"","Plasmenyl-PC(40:7)+H",0,0,0,"6.92280138888889","7.22280138888889","731","","Plasmenyl-PC(40:7)+H",0,0,0,"6.92280138888889","7.22280138888889","731","","Plasmenyl-PC(40:7)+H",0,0,0,"6.92280138888889","7.22280138888889","731","","Plasmenyl-PC(40:7)+H",0,0,0,"6.92280138888889","7.22280138888889","731","","Plasmenyl-PC(40:7)+H",0,0,0,"6.92280138888889","7.22280138888889","731","","Plasmenyl-PC(40:7)+H","816.5901976","633.5241576","184.07332","6.92280138888889","7.22280138888889","731"
"","Plasmenyl-PC(40:7)+H",0,0,0,"6.38865277777778","6.68865277777778","1412","","Plasmenyl-PC(40:7)+H",0,0,0,"6.38865277777778","6.68865277777778","1412","","Plasmenyl-PC(40:7)+H",0,0,0,"6.38865277777778","6.68865277777778","1412","","Plasmenyl-PC(40:7)+H",0,0,0,"6.38865277777778","6.68865277777778","1412","","Plasmenyl-PC(40:7)+H",0,0,0,"6.38865277777778","6.68865277777778","1412","","Plasmenyl-PC(40:7)+H","816.5901976","633.5241576","184.07332","6.38865277777778","6.68865277777778","1412"
"","Plasmenyl-PC(40:7)+H",0,0,0,"6.05635","6.35635","2866","","Plasmenyl-PC(40:7)+H",0,0,0,"6.05635","6.35635","2866","","Plasmenyl-PC(40:7)+H",0,0,0,"6.05635","6.35635","2866","","Plasmenyl-PC(40:7)+H",0,0,0,"6.05635","6.35635","2866","","Plasmenyl-PC(40:7)+H",0,0,0,"6.05635","6.35635","2866","","Plasmenyl-PC(40:7)+H","816.5901976","633.5241576","184.07332","6.05635","6.35635","2866"
"","Plasmenyl-PC(40:7)+H",0,0,0,"5.61779722222222","5.91779722222222","3016","","Plasmenyl-PC(40:7)+H",0,0,0,"5.61779722222222","5.91779722222222","3016","","Plasmenyl-PC(40:7)+H",0,0,0,"5.61779722222222","5.91779722222222","3016","","Plasmenyl-PC(40:7)+H",0,0,0,"5.61779722222222","5.91779722222222","3016","","Plasmenyl-PC(40:7)+H",0,0,0,"5.61779722222222","5.91779722222222","3016","","Plasmenyl-PC(40:7)+H","816.5901976","633.5241576","184.07332","5.61779722222222","5.91779722222222","3016"
"","Plasmenyl-PC(40:7)+H",0,0,0,"7.84603888888889","8.14603888888889","3220","","Plasmenyl-PC(40:7)+H",0,0,0,"7.84603888888889","8.14603888888889","3220","","Plasmenyl-PC(40:7)+H",0,0,0,"7.84603888888889","8.14603888888889","3220","","Plasmenyl-PC(40:7)+H",0,0,0,"7.84603888888889","8.14603888888889","3220","","Plasmenyl-PC(40:7)+H",0,0,0,"7.84603888888889","8.14603888888889","3220","","Plasmenyl-PC(40:7)+H","816.5901976","633.5241576","184.07332","7.84603888888889","8.14603888888889","3220"
"","Plasmenyl-PC(40:7)+H",0,0,0,"7.13495277777778","7.43495277777778","3241","","Plasmenyl-PC(40:7)+H",0,0,0,"7.13495277777778","7.43495277777778","3241","","Plasmenyl-PC(40:7)+H",0,0,0,"7.13495277777778","7.43495277777778","3241","","Plasmenyl-PC(40:7)+H",0,0,0,"7.13495277777778","7.43495277777778","3241","","Plasmenyl-PC(40:7)+H",0,0,0,"7.13495277777778","7.43495277777778","3241","","Plasmenyl-PC(40:7)+H","816.5901976","633.5241576","184.07332","7.13495277777778","7.43495277777778","3241"
"","Plasmenyl-PC(40:7)+H",0,0,0,"5.84362777777778","6.14362777777778","18849","","Plasmenyl-PC(40:7)+H",0,0,0,"5.84362777777778","6.14362777777778","18849","","Plasmenyl-PC(40:7)+H",0,0,0,"5.84362777777778","6.14362777777778","18849","","Plasmenyl-PC(40:7)+H",0,0,0,"5.84362777777778","6.14362777777778","18849","","Plasmenyl-PC(40:7)+H",0,0,0,"5.84362777777778","6.14362777777778","18849","","Plasmenyl-PC(40:7)+H","816.5901976","633.5241576","184.07332","5.84362777777778","6.14362777777778","18849"
"","Plasmenyl-PC(41:1)+H",0,0,0,"10.9014777777778","11.2014777777778","19165","","Plasmenyl-PC(41:1)+H",0,0,0,"10.9014777777778","11.2014777777778","19165","","Plasmenyl-PC(41:1)+H",0,0,0,"10.9014777777778","11.2014777777778","19165","","Plasmenyl-PC(41:1)+H",0,0,0,"10.9014777777778","11.2014777777778","19165","","Plasmenyl-PC(41:1)+H",0,0,0,"10.9014777777778","11.2014777777778","19165","","Plasmenyl-PC(41:1)+H","842.6997976","659.6337576","184.07332","10.9014777777778","11.2014777777778","19165"
"","Plasmenyl-PC(41:3)+H",0,0,0,"9.136365","9.436365","10832","","Plasmenyl-PC(41:3)+H",0,0,0,"9.136365","9.436365","10832","","Plasmenyl-PC(41:3)+H",0,0,0,"9.136365","9.436365","10832","","Plasmenyl-PC(41:3)+H",0,0,0,"9.136365","9.436365","10832","","Plasmenyl-PC(41:3)+H",0,0,0,"9.136365","9.436365","10832","","Plasmenyl-PC(41:3)+H","838.6684976","655.6024576","184.07332","9.136365","9.436365","10832"
"","Plasmenyl-PC(41:3)+H",0,0,0,"9.00099305555556","9.30099305555556","13902","","Plasmenyl-PC(41:3)+H",0,0,0,"9.00099305555556","9.30099305555556","13902","","Plasmenyl-PC(41:3)+H",0,0,0,"9.00099305555556","9.30099305555556","13902","","Plasmenyl-PC(41:3)+H",0,0,0,"9.00099305555556","9.30099305555556","13902","","Plasmenyl-PC(41:3)+H",0,0,0,"9.00099305555556","9.30099305555556","13902","","Plasmenyl-PC(41:3)+H","838.6684976","655.6024576","184.07332","9.00099305555556","9.30099305555556","13902"
"","Plasmenyl-PC(41:4)+H",1,0,1,"8.54385833333333","8.84385833333333","12933","","Plasmenyl-PC(41:4)+H",8.758866,0,8.758866,"8.54385833333333","8.84385833333333","12933","","Plasmenyl-PC(41:4)+H",1,0,1,"8.54385833333333","8.84385833333333","12933","","Plasmenyl-PC(41:4)+H",13952.9,0,143150,"8.54385833333333","8.84385833333333","12933","","Plasmenyl-PC(41:4)+H",836.6543,0,184.0736,"8.54385833333333","8.84385833333333","12933","","Plasmenyl-PC(41:4)+H","836.6528976","653.5868576","184.07332","8.54385833333333","8.84385833333333","12933"
"","Plasmenyl-PC(41:4)+H",1,0,1,"8.71256666666667","9.01256666666667","16498","","Plasmenyl-PC(41:4)+H",8.758866,0,8.758866,"8.71256666666667","9.01256666666667","16498","","Plasmenyl-PC(41:4)+H",1,0,1,"8.71256666666667","9.01256666666667","16498","","Plasmenyl-PC(41:4)+H",13952.9,0,143150,"8.71256666666667","9.01256666666667","16498","","Plasmenyl-PC(41:4)+H",836.6543,0,184.0736,"8.71256666666667","9.01256666666667","16498","","Plasmenyl-PC(41:4)+H","836.6528976","653.5868576","184.07332","8.71256666666667","9.01256666666667","16498"
"","Plasmenyl-PC(42:1)+H",0,0,0,"10.8621638888889","11.1621638888889","2132","","Plasmenyl-PC(42:1)+H",0,0,0,"10.8621638888889","11.1621638888889","2132","","Plasmenyl-PC(42:1)+H",0,0,0,"10.8621638888889","11.1621638888889","2132","","Plasmenyl-PC(42:1)+H",0,0,0,"10.8621638888889","11.1621638888889","2132","","Plasmenyl-PC(42:1)+H",0,0,0,"10.8621638888889","11.1621638888889","2132","","Plasmenyl-PC(42:1)+H","856.7153976","673.6493576","184.07332","10.8621638888889","11.1621638888889","2132"
"","Plasmenyl-PC(42:2)+H",0,0,0,"10.4325819444444","10.7325819444444","1888","","Plasmenyl-PC(42:2)+H",0,0,0,"10.4325819444444","10.7325819444444","1888","","Plasmenyl-PC(42:2)+H",0,0,0,"10.4325819444444","10.7325819444444","1888","","Plasmenyl-PC(42:2)+H",0,0,0,"10.4325819444444","10.7325819444444","1888","","Plasmenyl-PC(42:2)+H",0,0,0,"10.4325819444444","10.7325819444444","1888","","Plasmenyl-PC(42:2)+H","854.6997976","671.6337576","184.07332","10.4325819444444","10.7325819444444","1888"
"","Plasmenyl-PC(42:2)+H",0,0,0,"10.7057236111111","11.0057236111111","6360","","Plasmenyl-PC(42:2)+H",0,0,0,"10.7057236111111","11.0057236111111","6360","","Plasmenyl-PC(42:2)+H",0,0,0,"10.7057236111111","11.0057236111111","6360","","Plasmenyl-PC(42:2)+H",0,0,0,"10.7057236111111","11.0057236111111","6360","","Plasmenyl-PC(42:2)+H",0,0,0,"10.7057236111111","11.0057236111111","6360","","Plasmenyl-PC(42:2)+H","854.6997976","671.6337576","184.07332","10.7057236111111","11.0057236111111","6360"
"","Plasmenyl-PC(42:3)+H",1,0,1,"10.0560958333333","10.3560958333333","539","","Plasmenyl-PC(42:3)+H",10.16912,0,10.16912,"10.0560958333333","10.3560958333333","539","","Plasmenyl-PC(42:3)+H",2,0,2,"10.0560958333333","10.3560958333333","539","","Plasmenyl-PC(42:3)+H",232295.8,0,1828055,"10.0560958333333","10.3560958333333","539","","Plasmenyl-PC(42:3)+H",852.6847,0,184.0735,"10.0560958333333","10.3560958333333","539","","Plasmenyl-PC(42:3)+H","852.6840976","669.6180576","184.07332","10.0560958333333","10.3560958333333","539"
"","Plasmenyl-PC(42:3)+H",1,0,1,"9.34173194444444","9.64173194444444","841","","Plasmenyl-PC(42:3)+H",9.494848,0,9.494848,"9.34173194444444","9.64173194444444","841","","Plasmenyl-PC(42:3)+H",1,0,1,"9.34173194444444","9.64173194444444","841","","Plasmenyl-PC(42:3)+H",257093.7,0,1859899,"9.34173194444444","9.64173194444444","841","","Plasmenyl-PC(42:3)+H",852.6838,0,184.0734,"9.34173194444444","9.64173194444444","841","","Plasmenyl-PC(42:3)+H","852.6840976","669.6180576","184.07332","9.34173194444444","9.64173194444444","841"
"","Plasmenyl-PC(42:3)+H",0,0,0,"9.77283611111111","10.0728361111111","2731","","Plasmenyl-PC(42:3)+H",0,0,0,"9.77283611111111","10.0728361111111","2731","","Plasmenyl-PC(42:3)+H",0,0,0,"9.77283611111111","10.0728361111111","2731","","Plasmenyl-PC(42:3)+H",0,0,0,"9.77283611111111","10.0728361111111","2731","","Plasmenyl-PC(42:3)+H",0,0,0,"9.77283611111111","10.0728361111111","2731","","Plasmenyl-PC(42:3)+H","852.6840976","669.6180576","184.07332","9.77283611111111","10.0728361111111","2731"
"","Plasmenyl-PC(42:3)+H",0,0,0,"10.5716566666667","10.8716566666667","16745","","Plasmenyl-PC(42:3)+H",0,0,0,"10.5716566666667","10.8716566666667","16745","","Plasmenyl-PC(42:3)+H",0,0,0,"10.5716566666667","10.8716566666667","16745","","Plasmenyl-PC(42:3)+H",0,0,0,"10.5716566666667","10.8716566666667","16745","","Plasmenyl-PC(42:3)+H",0,0,0,"10.5716566666667","10.8716566666667","16745","","Plasmenyl-PC(42:3)+H","852.6840976","669.6180576","184.07332","10.5716566666667","10.8716566666667","16745"
"","Plasmenyl-PC(42:4)+H",1,0,1,"9.03840555555555","9.33840555555555","284","","Plasmenyl-PC(42:4)+H",9.257429,9.257429,9.257429,"9.03840555555555","9.33840555555555","284","","Plasmenyl-PC(42:4)+H",2,1,2,"9.03840555555555","9.33840555555555","284","","Plasmenyl-PC(42:4)+H",407577.3,883.9432,3078825,"9.03840555555555","9.33840555555555","284","","Plasmenyl-PC(42:4)+H",850.66965,667.6052,184.0736,"9.03840555555555","9.33840555555555","284","","Plasmenyl-PC(42:4)+H","850.6683976","667.6023576","184.07332","9.03840555555555","9.33840555555555","284"
"","Plasmenyl-PC(42:4)+H",0,0,0,"8.59374305555556","8.89374305555556","1339","","Plasmenyl-PC(42:4)+H",0,0,0,"8.59374305555556","8.89374305555556","1339","","Plasmenyl-PC(42:4)+H",0,0,0,"8.59374305555556","8.89374305555556","1339","","Plasmenyl-PC(42:4)+H",0,0,0,"8.59374305555556","8.89374305555556","1339","","Plasmenyl-PC(42:4)+H",0,0,0,"8.59374305555556","8.89374305555556","1339","","Plasmenyl-PC(42:4)+H","850.6683976","667.6023576","184.07332","8.59374305555556","8.89374305555556","1339"
"","Plasmenyl-PC(42:4)+H",0,0,0,"9.9025041666667","10.2025041666667","1846","","Plasmenyl-PC(42:4)+H",0,0,0,"9.9025041666667","10.2025041666667","1846","","Plasmenyl-PC(42:4)+H",0,0,0,"9.9025041666667","10.2025041666667","1846","","Plasmenyl-PC(42:4)+H",0,0,0,"9.9025041666667","10.2025041666667","1846","","Plasmenyl-PC(42:4)+H",0,0,0,"9.9025041666667","10.2025041666667","1846","","Plasmenyl-PC(42:4)+H","850.6683976","667.6023576","184.07332","9.9025041666667","10.2025041666667","1846"
"","Plasmenyl-PC(42:4)+H",0,0,0,"10.4758722222222","10.7758722222222","5132","","Plasmenyl-PC(42:4)+H",0,0,0,"10.4758722222222","10.7758722222222","5132","","Plasmenyl-PC(42:4)+H",0,0,0,"10.4758722222222","10.7758722222222","5132","","Plasmenyl-PC(42:4)+H",0,0,0,"10.4758722222222","10.7758722222222","5132","","Plasmenyl-PC(42:4)+H",0,0,0,"10.4758722222222","10.7758722222222","5132","","Plasmenyl-PC(42:4)+H","850.6683976","667.6023576","184.07332","10.4758722222222","10.7758722222222","5132"
"","Plasmenyl-PC(42:5)+H",1,0,1,"8.13996527777778","8.43996527777778","400","","Plasmenyl-PC(42:5)+H",8.25472,8.25472,8.25472,"8.13996527777778","8.43996527777778","400","","Plasmenyl-PC(42:5)+H",1,1,1,"8.13996527777778","8.43996527777778","400","","Plasmenyl-PC(42:5)+H",322443.9,854.1054,2647892,"8.13996527777778","8.43996527777778","400","","Plasmenyl-PC(42:5)+H",848.6537,665.5889,184.0736,"8.13996527777778","8.43996527777778","400","","Plasmenyl-PC(42:5)+H","848.6527976","665.5867576","184.07332","8.13996527777778","8.43996527777778","400"
"","Plasmenyl-PC(42:5)+H",1,0,1,"8.85701805555556","9.15701805555556","858","","Plasmenyl-PC(42:5)+H",9.009154,0,9.009154,"8.85701805555556","9.15701805555556","858","","Plasmenyl-PC(42:5)+H",1,0,1,"8.85701805555556","9.15701805555556","858","","Plasmenyl-PC(42:5)+H",215088.5,0,1735368,"8.85701805555556","9.15701805555556","858","","Plasmenyl-PC(42:5)+H",848.6546,0,184.0738,"8.85701805555556","9.15701805555556","858","","Plasmenyl-PC(42:5)+H","848.6527976","665.5867576","184.07332","8.85701805555556","9.15701805555556","858"
"","Plasmenyl-PC(42:5)+H",0,0,0,"9.57107083333334","9.87107083333334","5686","","Plasmenyl-PC(42:5)+H",0,0,0,"9.57107083333334","9.87107083333334","5686","","Plasmenyl-PC(42:5)+H",0,0,0,"9.57107083333334","9.87107083333334","5686","","Plasmenyl-PC(42:5)+H",0,0,0,"9.57107083333334","9.87107083333334","5686","","Plasmenyl-PC(42:5)+H",0,0,0,"9.57107083333334","9.87107083333334","5686","","Plasmenyl-PC(42:5)+H","848.6527976","665.5867576","184.07332","9.57107083333334","9.87107083333334","5686"
"","Plasmenyl-PC(42:6)+H",0,0,0,"7.69255972222222","7.99255972222222","1181","","Plasmenyl-PC(42:6)+H",0,0,0,"7.69255972222222","7.99255972222222","1181","","Plasmenyl-PC(42:6)+H",0,0,0,"7.69255972222222","7.99255972222222","1181","","Plasmenyl-PC(42:6)+H",0,0,0,"7.69255972222222","7.99255972222222","1181","","Plasmenyl-PC(42:6)+H",0,0,0,"7.69255972222222","7.99255972222222","1181","","Plasmenyl-PC(42:6)+H","846.6370976","663.5710576","184.07332","7.69255972222222","7.99255972222222","1181"
