"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","PE","[M+H]+","NL_head","head","RT_min","RT_max","Comment","RT at Max Intensity","PE","[M+H]+","NL_head","head","RT_min","RT_max","Comment","Number of Scans","PE","[M+H]+","NL_head","head","RT_min","RT_max","Comment","Max Intensity","PE","[M+H]+","NL_head","head","RT_min","RT_max","Comment","Average m/z","PE","[M+H]+","NL_head","head","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","PE","[M+H]+","NL_head","head","RT_min","RT_max","Comment"
"","PE(38:6)+H",0,0,0,"8.66493472222222","8.96493472222222","4046","","PE(38:6)+H",0,0,0,"8.66493472222222","8.96493472222222","4046","","PE(38:6)+H",0,0,0,"8.66493472222222","8.96493472222222","4046","","PE(38:6)+H",0,0,0,"8.66493472222222","8.96493472222222","4046","","PE(38:6)+H",0,0,0,"8.66493472222222","8.96493472222222","4046","","PE(38:6)+H","764.52248","623.50337","142.02639","8.66493472222222","8.96493472222222","4046"
"","PE(38:6)+H",0,0,0,"12.2327861111111","12.5327861111111","5733","","PE(38:6)+H",0,0,0,"12.2327861111111","12.5327861111111","5733","","PE(38:6)+H",0,0,0,"12.2327861111111","12.5327861111111","5733","","PE(38:6)+H",0,0,0,"12.2327861111111","12.5327861111111","5733","","PE(38:6)+H",0,0,0,"12.2327861111111","12.5327861111111","5733","","PE(38:6)+H","764.52248","623.50337","142.02639","12.2327861111111","12.5327861111111","5733"
"","PE(38:6)+H",0,0,0,"12.430775","12.730775","7010","","PE(38:6)+H",0,0,0,"12.430775","12.730775","7010","","PE(38:6)+H",0,0,0,"12.430775","12.730775","7010","","PE(38:6)+H",0,0,0,"12.430775","12.730775","7010","","PE(38:6)+H",0,0,0,"12.430775","12.730775","7010","","PE(38:6)+H","764.52248","623.50337","142.02639","12.430775","12.730775","7010"
"","PE(38:7)+H",0,0,0,"11.0632152777778","11.3632152777778","7255","","PE(38:7)+H",0,0,0,"11.0632152777778","11.3632152777778","7255","","PE(38:7)+H",0,0,0,"11.0632152777778","11.3632152777778","7255","","PE(38:7)+H",0,0,0,"11.0632152777778","11.3632152777778","7255","","PE(38:7)+H",0,0,0,"11.0632152777778","11.3632152777778","7255","","PE(38:7)+H","762.50688","621.48777","142.02639","11.0632152777778","11.3632152777778","7255"
"","PE(38:7)+H",0,0,0,"10.3225763888889","10.6225763888889","13972","","PE(38:7)+H",0,0,0,"10.3225763888889","10.6225763888889","13972","","PE(38:7)+H",0,0,0,"10.3225763888889","10.6225763888889","13972","","PE(38:7)+H",0,0,0,"10.3225763888889","10.6225763888889","13972","","PE(38:7)+H",0,0,0,"10.3225763888889","10.6225763888889","13972","","PE(38:7)+H","762.50688","621.48777","142.02639","10.3225763888889","10.6225763888889","13972"
"","PE(38:7)+H",0,0,0,"10.5068861111111","10.8068861111111","18200","","PE(38:7)+H",0,0,0,"10.5068861111111","10.8068861111111","18200","","PE(38:7)+H",0,0,0,"10.5068861111111","10.8068861111111","18200","","PE(38:7)+H",0,0,0,"10.5068861111111","10.8068861111111","18200","","PE(38:7)+H",0,0,0,"10.5068861111111","10.8068861111111","18200","","PE(38:7)+H","762.50688","621.48777","142.02639","10.5068861111111","10.8068861111111","18200"
"","PE(39:0)+H",1,0,0,"9.41335833333333","9.71335833333333","437","","PE(39:0)+H",9.53131,0,0,"9.41335833333333","9.71335833333333","437","","PE(39:0)+H",2,0,0,"9.41335833333333","9.71335833333333","437","","PE(39:0)+H",390063.4,0,0,"9.41335833333333","9.71335833333333","437","","PE(39:0)+H",790.63275,0,0,"9.41335833333333","9.71335833333333","437","","PE(39:0)+H","790.63208","649.61297","142.02639","9.41335833333333","9.71335833333333","437"
"","PE(39:1)+H",1,0,0,"8.4482125","8.7482125","31","","PE(39:1)+H",8.585182,0,0,"8.4482125","8.7482125","31","","PE(39:1)+H",3,0,0,"8.4482125","8.7482125","31","","PE(39:1)+H",11980960,0,0,"8.4482125","8.7482125","31","","PE(39:1)+H",788.616033333333,0,0,"8.4482125","8.7482125","31","","PE(39:1)+H","788.61648","647.59737","142.02639","8.4482125","8.7482125","31"
"","PE(39:1)+H",0,0,0,"15.4951013888889","15.7951013888889","14633","","PE(39:1)+H",0,0,0,"15.4951013888889","15.7951013888889","14633","","PE(39:1)+H",0,0,0,"15.4951013888889","15.7951013888889","14633","","PE(39:1)+H",0,0,0,"15.4951013888889","15.7951013888889","14633","","PE(39:1)+H",0,0,0,"15.4951013888889","15.7951013888889","14633","","PE(39:1)+H","788.61648","647.59737","142.02639","15.4951013888889","15.7951013888889","14633"
"","PE(39:1)+H",0,0,0,"16.0127555555556","16.3127555555556","15015","","PE(39:1)+H",0,0,0,"16.0127555555556","16.3127555555556","15015","","PE(39:1)+H",0,0,0,"16.0127555555556","16.3127555555556","15015","","PE(39:1)+H",0,0,0,"16.0127555555556","16.3127555555556","15015","","PE(39:1)+H",0,0,0,"16.0127555555556","16.3127555555556","15015","","PE(39:1)+H","788.61648","647.59737","142.02639","16.0127555555556","16.3127555555556","15015"
"","PE(39:1)+H",0,0,0,"15.2144708333333","15.5144708333333","15838","","PE(39:1)+H",0,0,0,"15.2144708333333","15.5144708333333","15838","","PE(39:1)+H",0,0,0,"15.2144708333333","15.5144708333333","15838","","PE(39:1)+H",0,0,0,"15.2144708333333","15.5144708333333","15838","","PE(39:1)+H",0,0,0,"15.2144708333333","15.5144708333333","15838","","PE(39:1)+H","788.61648","647.59737","142.02639","15.2144708333333","15.5144708333333","15838"
"","PE(39:1)+H",0,0,0,"10.6369227272727","10.9369227272727","19046","","PE(39:1)+H",0,0,0,"10.6369227272727","10.9369227272727","19046","","PE(39:1)+H",0,0,0,"10.6369227272727","10.9369227272727","19046","","PE(39:1)+H",0,0,0,"10.6369227272727","10.9369227272727","19046","","PE(39:1)+H",0,0,0,"10.6369227272727","10.9369227272727","19046","","PE(39:1)+H","788.61648","647.59737","142.02639","10.6369227272727","10.9369227272727","19046"
"","PE(39:2)+H",1,0,0,"7.57646666666667","7.87646666666667","2","","PE(39:2)+H",7.758957,0,0,"7.57646666666667","7.87646666666667","2","","PE(39:2)+H",2,0,0,"7.57646666666667","7.87646666666667","2","","PE(39:2)+H",70751260,0,0,"7.57646666666667","7.87646666666667","2","","PE(39:2)+H",786.60015,0,0,"7.57646666666667","7.87646666666667","2","","PE(39:2)+H","786.60078","645.58167","142.02639","7.57646666666667","7.87646666666667","2"
"","PE(39:2)+H",0,0,0,"12.220646969697","12.520646969697","11458","","PE(39:2)+H",0,0,0,"12.220646969697","12.520646969697","11458","","PE(39:2)+H",0,0,0,"12.220646969697","12.520646969697","11458","","PE(39:2)+H",0,0,0,"12.220646969697","12.520646969697","11458","","PE(39:2)+H",0,0,0,"12.220646969697","12.520646969697","11458","","PE(39:2)+H","786.60078","645.58167","142.02639","12.220646969697","12.520646969697","11458"
"","PE(39:2)+H",0,0,0,"12.3612277777778","12.6612277777778","11543","","PE(39:2)+H",0,0,0,"12.3612277777778","12.6612277777778","11543","","PE(39:2)+H",0,0,0,"12.3612277777778","12.6612277777778","11543","","PE(39:2)+H",0,0,0,"12.3612277777778","12.6612277777778","11543","","PE(39:2)+H",0,0,0,"12.3612277777778","12.6612277777778","11543","","PE(39:2)+H","786.60078","645.58167","142.02639","12.3612277777778","12.6612277777778","11543"
"","PE(39:2)+H",0,0,0,"11.4511194444444","11.7511194444444","11549","","PE(39:2)+H",0,0,0,"11.4511194444444","11.7511194444444","11549","","PE(39:2)+H",0,0,0,"11.4511194444444","11.7511194444444","11549","","PE(39:2)+H",0,0,0,"11.4511194444444","11.7511194444444","11549","","PE(39:2)+H",0,0,0,"11.4511194444444","11.7511194444444","11549","","PE(39:2)+H","786.60078","645.58167","142.02639","11.4511194444444","11.7511194444444","11549"
"","PE(39:2)+H",0,0,0,"15.3691805555556","15.6691805555556","14313","","PE(39:2)+H",0,0,0,"15.3691805555556","15.6691805555556","14313","","PE(39:2)+H",0,0,0,"15.3691805555556","15.6691805555556","14313","","PE(39:2)+H",0,0,0,"15.3691805555556","15.6691805555556","14313","","PE(39:2)+H",0,0,0,"15.3691805555556","15.6691805555556","14313","","PE(39:2)+H","786.60078","645.58167","142.02639","15.3691805555556","15.6691805555556","14313"
"","PE(39:2)+H",0,0,0,"15.8038138888889","16.1038138888889","14475","","PE(39:2)+H",0,0,0,"15.8038138888889","16.1038138888889","14475","","PE(39:2)+H",0,0,0,"15.8038138888889","16.1038138888889","14475","","PE(39:2)+H",0,0,0,"15.8038138888889","16.1038138888889","14475","","PE(39:2)+H",0,0,0,"15.8038138888889","16.1038138888889","14475","","PE(39:2)+H","786.60078","645.58167","142.02639","15.8038138888889","16.1038138888889","14475"
"","PE(39:2)+H",0,0,0,"4.90799090909091","5.20799090909091","15312","","PE(39:2)+H",0,0,0,"4.90799090909091","5.20799090909091","15312","","PE(39:2)+H",0,0,0,"4.90799090909091","5.20799090909091","15312","","PE(39:2)+H",0,0,0,"4.90799090909091","5.20799090909091","15312","","PE(39:2)+H",0,0,0,"4.90799090909091","5.20799090909091","15312","","PE(39:2)+H","786.60078","645.58167","142.02639","4.90799090909091","5.20799090909091","15312"
"","PE(39:2)+H",0,0,0,"13.1226833333333","13.4226833333333","17321","","PE(39:2)+H",0,0,0,"13.1226833333333","13.4226833333333","17321","","PE(39:2)+H",0,0,0,"13.1226833333333","13.4226833333333","17321","","PE(39:2)+H",0,0,0,"13.1226833333333","13.4226833333333","17321","","PE(39:2)+H",0,0,0,"13.1226833333333","13.4226833333333","17321","","PE(39:2)+H","786.60078","645.58167","142.02639","13.1226833333333","13.4226833333333","17321"
"","PE(39:2)+H",0,0,0,"16.7279939393939","17.0279939393939","17703","","PE(39:2)+H",0,0,0,"16.7279939393939","17.0279939393939","17703","","PE(39:2)+H",0,0,0,"16.7279939393939","17.0279939393939","17703","","PE(39:2)+H",0,0,0,"16.7279939393939","17.0279939393939","17703","","PE(39:2)+H",0,0,0,"16.7279939393939","17.0279939393939","17703","","PE(39:2)+H","786.60078","645.58167","142.02639","16.7279939393939","17.0279939393939","17703"
"","PE(39:2)+H",0,0,0,"12.8501472222222","13.1501472222222","17940","","PE(39:2)+H",0,0,0,"12.8501472222222","13.1501472222222","17940","","PE(39:2)+H",0,0,0,"12.8501472222222","13.1501472222222","17940","","PE(39:2)+H",0,0,0,"12.8501472222222","13.1501472222222","17940","","PE(39:2)+H",0,0,0,"12.8501472222222","13.1501472222222","17940","","PE(39:2)+H","786.60078","645.58167","142.02639","12.8501472222222","13.1501472222222","17940"
"","PE(39:2)+H",0,0,0,"15.1161930555556","15.4161930555556","17955","","PE(39:2)+H",0,0,0,"15.1161930555556","15.4161930555556","17955","","PE(39:2)+H",0,0,0,"15.1161930555556","15.4161930555556","17955","","PE(39:2)+H",0,0,0,"15.1161930555556","15.4161930555556","17955","","PE(39:2)+H",0,0,0,"15.1161930555556","15.4161930555556","17955","","PE(39:2)+H","786.60078","645.58167","142.02639","15.1161930555556","15.4161930555556","17955"
"","PE(39:2)+H",0,0,0,"14.7195805555556","15.0195805555556","17973","","PE(39:2)+H",0,0,0,"14.7195805555556","15.0195805555556","17973","","PE(39:2)+H",0,0,0,"14.7195805555556","15.0195805555556","17973","","PE(39:2)+H",0,0,0,"14.7195805555556","15.0195805555556","17973","","PE(39:2)+H",0,0,0,"14.7195805555556","15.0195805555556","17973","","PE(39:2)+H","786.60078","645.58167","142.02639","14.7195805555556","15.0195805555556","17973"
"","PE(39:2)+H",0,0,0,"15.3209361111111","15.6209361111111","18433","","PE(39:2)+H",0,0,0,"15.3209361111111","15.6209361111111","18433","","PE(39:2)+H",0,0,0,"15.3209361111111","15.6209361111111","18433","","PE(39:2)+H",0,0,0,"15.3209361111111","15.6209361111111","18433","","PE(39:2)+H",0,0,0,"15.3209361111111","15.6209361111111","18433","","PE(39:2)+H","786.60078","645.58167","142.02639","15.3209361111111","15.6209361111111","18433"
"","PE(39:3)+H",1,0,0,"6.70160416666667","7.00160416666667","10","","PE(39:3)+H",6.876792,0,0,"6.70160416666667","7.00160416666667","10","","PE(39:3)+H",3,0,0,"6.70160416666667","7.00160416666667","10","","PE(39:3)+H",38120540,0,0,"6.70160416666667","7.00160416666667","10","","PE(39:3)+H",784.584633333333,0,0,"6.70160416666667","7.00160416666667","10","","PE(39:3)+H","784.58518","643.56607","142.02639","6.70160416666667","7.00160416666667","10"
"","PE(39:3)+H",1,0,0,"6.49417777777778","6.79417777777778","20","","PE(39:3)+H",6.622591,0,0,"6.49417777777778","6.79417777777778","20","","PE(39:3)+H",2,0,0,"6.49417777777778","6.79417777777778","20","","PE(39:3)+H",17610440,0,0,"6.49417777777778","6.79417777777778","20","","PE(39:3)+H",784.58465,0,0,"6.49417777777778","6.79417777777778","20","","PE(39:3)+H","784.58518","643.56607","142.02639","6.49417777777778","6.79417777777778","20"
"","PE(39:3)+H",0,0,0,"4.10959305555556","4.40959305555556","7134","","PE(39:3)+H",0,0,0,"4.10959305555556","4.40959305555556","7134","","PE(39:3)+H",0,0,0,"4.10959305555556","4.40959305555556","7134","","PE(39:3)+H",0,0,0,"4.10959305555556","4.40959305555556","7134","","PE(39:3)+H",0,0,0,"4.10959305555556","4.40959305555556","7134","","PE(39:3)+H","784.58518","643.56607","142.02639","4.10959305555556","4.40959305555556","7134"
"","PE(39:3)+H",0,0,0,"12.3792611111111","12.6792611111111","7271","","PE(39:3)+H",0,0,0,"12.3792611111111","12.6792611111111","7271","","PE(39:3)+H",0,0,0,"12.3792611111111","12.6792611111111","7271","","PE(39:3)+H",0,0,0,"12.3792611111111","12.6792611111111","7271","","PE(39:3)+H",0,0,0,"12.3792611111111","12.6792611111111","7271","","PE(39:3)+H","784.58518","643.56607","142.02639","12.3792611111111","12.6792611111111","7271"
"","PE(39:3)+H",0,0,0,"13.1168666666667","13.4168666666667","8905","","PE(39:3)+H",0,0,0,"13.1168666666667","13.4168666666667","8905","","PE(39:3)+H",0,0,0,"13.1168666666667","13.4168666666667","8905","","PE(39:3)+H",0,0,0,"13.1168666666667","13.4168666666667","8905","","PE(39:3)+H",0,0,0,"13.1168666666667","13.4168666666667","8905","","PE(39:3)+H","784.58518","643.56607","142.02639","13.1168666666667","13.4168666666667","8905"
"","PE(39:3)+H",0,0,0,"10.4203263888889","10.7203263888889","11726","","PE(39:3)+H",0,0,0,"10.4203263888889","10.7203263888889","11726","","PE(39:3)+H",0,0,0,"10.4203263888889","10.7203263888889","11726","","PE(39:3)+H",0,0,0,"10.4203263888889","10.7203263888889","11726","","PE(39:3)+H",0,0,0,"10.4203263888889","10.7203263888889","11726","","PE(39:3)+H","784.58518","643.56607","142.02639","10.4203263888889","10.7203263888889","11726"
"","PE(39:3)+H",0,0,0,"12.5186527777778","12.8186527777778","12087","","PE(39:3)+H",0,0,0,"12.5186527777778","12.8186527777778","12087","","PE(39:3)+H",0,0,0,"12.5186527777778","12.8186527777778","12087","","PE(39:3)+H",0,0,0,"12.5186527777778","12.8186527777778","12087","","PE(39:3)+H",0,0,0,"12.5186527777778","12.8186527777778","12087","","PE(39:3)+H","784.58518","643.56607","142.02639","12.5186527777778","12.8186527777778","12087"
"","PE(39:3)+H",0,0,0,"10.4464291666667","10.7464291666667","13376","","PE(39:3)+H",0,0,0,"10.4464291666667","10.7464291666667","13376","","PE(39:3)+H",0,0,0,"10.4464291666667","10.7464291666667","13376","","PE(39:3)+H",0,0,0,"10.4464291666667","10.7464291666667","13376","","PE(39:3)+H",0,0,0,"10.4464291666667","10.7464291666667","13376","","PE(39:3)+H","784.58518","643.56607","142.02639","10.4464291666667","10.7464291666667","13376"
"","PE(39:3)+H",0,0,0,"11.2811444444444","11.5811444444444","13553","","PE(39:3)+H",0,0,0,"11.2811444444444","11.5811444444444","13553","","PE(39:3)+H",0,0,0,"11.2811444444444","11.5811444444444","13553","","PE(39:3)+H",0,0,0,"11.2811444444444","11.5811444444444","13553","","PE(39:3)+H",0,0,0,"11.2811444444444","11.5811444444444","13553","","PE(39:3)+H","784.58518","643.56607","142.02639","11.2811444444444","11.5811444444444","13553"
"","PE(39:3)+H",0,0,0,"11.9020444444444","12.2020444444444","13958","","PE(39:3)+H",0,0,0,"11.9020444444444","12.2020444444444","13958","","PE(39:3)+H",0,0,0,"11.9020444444444","12.2020444444444","13958","","PE(39:3)+H",0,0,0,"11.9020444444444","12.2020444444444","13958","","PE(39:3)+H",0,0,0,"11.9020444444444","12.2020444444444","13958","","PE(39:3)+H","784.58518","643.56607","142.02639","11.9020444444444","12.2020444444444","13958"
"","PE(39:3)+H",0,0,0,"15.5348125","15.8348125","14421","","PE(39:3)+H",0,0,0,"15.5348125","15.8348125","14421","","PE(39:3)+H",0,0,0,"15.5348125","15.8348125","14421","","PE(39:3)+H",0,0,0,"15.5348125","15.8348125","14421","","PE(39:3)+H",0,0,0,"15.5348125","15.8348125","14421","","PE(39:3)+H","784.58518","643.56607","142.02639","15.5348125","15.8348125","14421"
"","PE(39:3)+H",0,0,0,"15.8475333333333","16.1475333333333","14906","","PE(39:3)+H",0,0,0,"15.8475333333333","16.1475333333333","14906","","PE(39:3)+H",0,0,0,"15.8475333333333","16.1475333333333","14906","","PE(39:3)+H",0,0,0,"15.8475333333333","16.1475333333333","14906","","PE(39:3)+H",0,0,0,"15.8475333333333","16.1475333333333","14906","","PE(39:3)+H","784.58518","643.56607","142.02639","15.8475333333333","16.1475333333333","14906"
"","PE(39:3)+H",0,0,0,"9.55243194444445","9.85243194444445","15267","","PE(39:3)+H",0,0,0,"9.55243194444445","9.85243194444445","15267","","PE(39:3)+H",0,0,0,"9.55243194444445","9.85243194444445","15267","","PE(39:3)+H",0,0,0,"9.55243194444445","9.85243194444445","15267","","PE(39:3)+H",0,0,0,"9.55243194444445","9.85243194444445","15267","","PE(39:3)+H","784.58518","643.56607","142.02639","9.55243194444445","9.85243194444445","15267"
"","PE(39:3)+H",0,0,0,"15.1663986111111","15.4663986111111","16201","","PE(39:3)+H",0,0,0,"15.1663986111111","15.4663986111111","16201","","PE(39:3)+H",0,0,0,"15.1663986111111","15.4663986111111","16201","","PE(39:3)+H",0,0,0,"15.1663986111111","15.4663986111111","16201","","PE(39:3)+H",0,0,0,"15.1663986111111","15.4663986111111","16201","","PE(39:3)+H","784.58518","643.56607","142.02639","15.1663986111111","15.4663986111111","16201"
"","PE(39:3)+H",0,0,0,"10.9894625","11.2894625","16304","","PE(39:3)+H",0,0,0,"10.9894625","11.2894625","16304","","PE(39:3)+H",0,0,0,"10.9894625","11.2894625","16304","","PE(39:3)+H",0,0,0,"10.9894625","11.2894625","16304","","PE(39:3)+H",0,0,0,"10.9894625","11.2894625","16304","","PE(39:3)+H","784.58518","643.56607","142.02639","10.9894625","11.2894625","16304"
"","PE(39:3)+H",0,0,0,"9.9527383333333","10.2527383333333","17319","","PE(39:3)+H",0,0,0,"9.9527383333333","10.2527383333333","17319","","PE(39:3)+H",0,0,0,"9.9527383333333","10.2527383333333","17319","","PE(39:3)+H",0,0,0,"9.9527383333333","10.2527383333333","17319","","PE(39:3)+H",0,0,0,"9.9527383333333","10.2527383333333","17319","","PE(39:3)+H","784.58518","643.56607","142.02639","9.9527383333333","10.2527383333333","17319"
"","PE(39:3)+H",0,0,0,"11.7741638888889","12.0741638888889","18130","","PE(39:3)+H",0,0,0,"11.7741638888889","12.0741638888889","18130","","PE(39:3)+H",0,0,0,"11.7741638888889","12.0741638888889","18130","","PE(39:3)+H",0,0,0,"11.7741638888889","12.0741638888889","18130","","PE(39:3)+H",0,0,0,"11.7741638888889","12.0741638888889","18130","","PE(39:3)+H","784.58518","643.56607","142.02639","11.7741638888889","12.0741638888889","18130"
"","PE(39:3)+H",0,0,0,"15.2890652777778","15.5890652777778","18211","","PE(39:3)+H",0,0,0,"15.2890652777778","15.5890652777778","18211","","PE(39:3)+H",0,0,0,"15.2890652777778","15.5890652777778","18211","","PE(39:3)+H",0,0,0,"15.2890652777778","15.5890652777778","18211","","PE(39:3)+H",0,0,0,"15.2890652777778","15.5890652777778","18211","","PE(39:3)+H","784.58518","643.56607","142.02639","15.2890652777778","15.5890652777778","18211"
"","PE(39:3)+H",0,0,0,"4.90746111111111","5.20746111111111","18439","","PE(39:3)+H",0,0,0,"4.90746111111111","5.20746111111111","18439","","PE(39:3)+H",0,0,0,"4.90746111111111","5.20746111111111","18439","","PE(39:3)+H",0,0,0,"4.90746111111111","5.20746111111111","18439","","PE(39:3)+H",0,0,0,"4.90746111111111","5.20746111111111","18439","","PE(39:3)+H","784.58518","643.56607","142.02639","4.90746111111111","5.20746111111111","18439"
"","PE(39:4)+H",1,0,0,"6.19623055555556","6.49623055555556","3","","PE(39:4)+H",6.377342,0,0,"6.19623055555556","6.49623055555556","3","","PE(39:4)+H",2,0,0,"6.19623055555556","6.49623055555556","3","","PE(39:4)+H",51438020,0,0,"6.19623055555556","6.49623055555556","3","","PE(39:4)+H",782.5691,0,0,"6.19623055555556","6.49623055555556","3","","PE(39:4)+H","782.56948","641.55037","142.02639","6.19623055555556","6.49623055555556","3"
"","PE(39:4)+H",1,0,0,"5.52218333333333","5.82218333333333","43","","PE(39:4)+H",5.727679,0,0,"5.52218333333333","5.82218333333333","43","","PE(39:4)+H",1,0,0,"5.52218333333333","5.82218333333333","43","","PE(39:4)+H",8179768,0,0,"5.52218333333333","5.82218333333333","43","","PE(39:4)+H",782.569,0,0,"5.52218333333333","5.82218333333333","43","","PE(39:4)+H","782.56948","641.55037","142.02639","5.52218333333333","5.82218333333333","43"
"","PE(39:4)+H",0,0,0,"12.2616666666667","12.5616666666667","6963","","PE(39:4)+H",0,0,0,"12.2616666666667","12.5616666666667","6963","","PE(39:4)+H",0,0,0,"12.2616666666667","12.5616666666667","6963","","PE(39:4)+H",0,0,0,"12.2616666666667","12.5616666666667","6963","","PE(39:4)+H",0,0,0,"12.2616666666667","12.5616666666667","6963","","PE(39:4)+H","782.56948","641.55037","142.02639","12.2616666666667","12.5616666666667","6963"
"","PE(39:4)+H",0,0,0,"10.3432375","10.6432375","9736","","PE(39:4)+H",0,0,0,"10.3432375","10.6432375","9736","","PE(39:4)+H",0,0,0,"10.3432375","10.6432375","9736","","PE(39:4)+H",0,0,0,"10.3432375","10.6432375","9736","","PE(39:4)+H",0,0,0,"10.3432375","10.6432375","9736","","PE(39:4)+H","782.56948","641.55037","142.02639","10.3432375","10.6432375","9736"
"","PE(39:4)+H",0,0,0,"11.0342708333333","11.3342708333333","10498","","PE(39:4)+H",0,0,0,"11.0342708333333","11.3342708333333","10498","","PE(39:4)+H",0,0,0,"11.0342708333333","11.3342708333333","10498","","PE(39:4)+H",0,0,0,"11.0342708333333","11.3342708333333","10498","","PE(39:4)+H",0,0,0,"11.0342708333333","11.3342708333333","10498","","PE(39:4)+H","782.56948","641.55037","142.02639","11.0342708333333","11.3342708333333","10498"
"","PE(39:4)+H",1,0,0,"5.86516388888889","6.16516388888889","12643","","PE(39:4)+H",5.995445,0,0,"5.86516388888889","6.16516388888889","12643","","PE(39:4)+H",2,0,0,"5.86516388888889","6.16516388888889","12643","","PE(39:4)+H",1579572,0,0,"5.86516388888889","6.16516388888889","12643","","PE(39:4)+H",782.5701,0,0,"5.86516388888889","6.16516388888889","12643","","PE(39:4)+H","782.56948","641.55037","142.02639","5.86516388888889","6.16516388888889","12643"
"","PE(39:4)+H",0,0,0,"15.5131666666667","15.8131666666667","14395","","PE(39:4)+H",0,0,0,"15.5131666666667","15.8131666666667","14395","","PE(39:4)+H",0,0,0,"15.5131666666667","15.8131666666667","14395","","PE(39:4)+H",0,0,0,"15.5131666666667","15.8131666666667","14395","","PE(39:4)+H",0,0,0,"15.5131666666667","15.8131666666667","14395","","PE(39:4)+H","782.56948","641.55037","142.02639","15.5131666666667","15.8131666666667","14395"
"","PE(39:4)+H",0,0,0,"15.7256883333333","16.0256883333333","14656","","PE(39:4)+H",0,0,0,"15.7256883333333","16.0256883333333","14656","","PE(39:4)+H",0,0,0,"15.7256883333333","16.0256883333333","14656","","PE(39:4)+H",0,0,0,"15.7256883333333","16.0256883333333","14656","","PE(39:4)+H",0,0,0,"15.7256883333333","16.0256883333333","14656","","PE(39:4)+H","782.56948","641.55037","142.02639","15.7256883333333","16.0256883333333","14656"
"","PE(39:4)+H",0,0,0,"12.1170097222222","12.4170097222222","14679","","PE(39:4)+H",0,0,0,"12.1170097222222","12.4170097222222","14679","","PE(39:4)+H",0,0,0,"12.1170097222222","12.4170097222222","14679","","PE(39:4)+H",0,0,0,"12.1170097222222","12.4170097222222","14679","","PE(39:4)+H",0,0,0,"12.1170097222222","12.4170097222222","14679","","PE(39:4)+H","782.56948","641.55037","142.02639","12.1170097222222","12.4170097222222","14679"
"","PE(39:4)+H",0,0,0,"12.4584611111111","12.7584611111111","14686","","PE(39:4)+H",0,0,0,"12.4584611111111","12.7584611111111","14686","","PE(39:4)+H",0,0,0,"12.4584611111111","12.7584611111111","14686","","PE(39:4)+H",0,0,0,"12.4584611111111","12.7584611111111","14686","","PE(39:4)+H",0,0,0,"12.4584611111111","12.7584611111111","14686","","PE(39:4)+H","782.56948","641.55037","142.02639","12.4584611111111","12.7584611111111","14686"
"","PE(39:4)+H",0,0,0,"15.9129181818182","16.2129181818182","15002","","PE(39:4)+H",0,0,0,"15.9129181818182","16.2129181818182","15002","","PE(39:4)+H",0,0,0,"15.9129181818182","16.2129181818182","15002","","PE(39:4)+H",0,0,0,"15.9129181818182","16.2129181818182","15002","","PE(39:4)+H",0,0,0,"15.9129181818182","16.2129181818182","15002","","PE(39:4)+H","782.56948","641.55037","142.02639","15.9129181818182","16.2129181818182","15002"
"","PE(39:4)+H",0,0,0,"15.3159638888889","15.6159638888889","15041","","PE(39:4)+H",0,0,0,"15.3159638888889","15.6159638888889","15041","","PE(39:4)+H",0,0,0,"15.3159638888889","15.6159638888889","15041","","PE(39:4)+H",0,0,0,"15.3159638888889","15.6159638888889","15041","","PE(39:4)+H",0,0,0,"15.3159638888889","15.6159638888889","15041","","PE(39:4)+H","782.56948","641.55037","142.02639","15.3159638888889","15.6159638888889","15041"
"","PE(39:4)+H",0,0,0,"12.8042757575758","13.1042757575758","16219","","PE(39:4)+H",0,0,0,"12.8042757575758","13.1042757575758","16219","","PE(39:4)+H",0,0,0,"12.8042757575758","13.1042757575758","16219","","PE(39:4)+H",0,0,0,"12.8042757575758","13.1042757575758","16219","","PE(39:4)+H",0,0,0,"12.8042757575758","13.1042757575758","16219","","PE(39:4)+H","782.56948","641.55037","142.02639","12.8042757575758","13.1042757575758","16219"
"","PE(39:4)+H",0,0,0,"11.3367458333333","11.6367458333333","16812","","PE(39:4)+H",0,0,0,"11.3367458333333","11.6367458333333","16812","","PE(39:4)+H",0,0,0,"11.3367458333333","11.6367458333333","16812","","PE(39:4)+H",0,0,0,"11.3367458333333","11.6367458333333","16812","","PE(39:4)+H",0,0,0,"11.3367458333333","11.6367458333333","16812","","PE(39:4)+H","782.56948","641.55037","142.02639","11.3367458333333","11.6367458333333","16812"
"","PE(39:4)+H",0,0,0,"12.1465472222222","12.4465472222222","16819","","PE(39:4)+H",0,0,0,"12.1465472222222","12.4465472222222","16819","","PE(39:4)+H",0,0,0,"12.1465472222222","12.4465472222222","16819","","PE(39:4)+H",0,0,0,"12.1465472222222","12.4465472222222","16819","","PE(39:4)+H",0,0,0,"12.1465472222222","12.4465472222222","16819","","PE(39:4)+H","782.56948","641.55037","142.02639","12.1465472222222","12.4465472222222","16819"
