OxPE,[M+Na]+,PreCursor -43,PreCursor -141,M+Na-43-SN1-H acyl loss,M+Na-43-SN2-H acyl loss,phosphoethanolamine+Na
OxPE(12:0_12:1(COOH))+Na,630.3377978,587.2955978,489.3187035,387.1180978,359.1595578,164.00888
OxPE(12:0_12:2(COOH))+Na,628.3221478,585.2799478,487.3030535,385.1024478,359.1595578,164.00888
OxPE(12:0_12:3(COOH))+Na,626.3064978,583.2642978,485.2874035,383.0867978,359.1595578,164.00888
OxPE(12:0_13:1(COOH))+Na,644.3534478,601.3112478,503.3343535,401.1337478,359.1595578,164.00888
OxPE(12:0_13:2(COOH))+Na,642.3377978,599.2955978,501.3187035,399.1180978,359.1595578,164.00888
OxPE(12:0_13:3(COOH))+Na,640.3221478,597.2799478,499.3030535,397.1024478,359.1595578,164.00888
OxPE(12:0_14:1(COOH))+Na,658.3690978,615.3268978,517.3500035,415.1493978,359.1595578,164.00888
OxPE(12:0_14:2(COOH))+Na,656.3534478,613.3112478,515.3343535,413.1337478,359.1595578,164.00888
OxPE(12:0_14:3(COOH))+Na,654.3377978,611.2955978,513.3187035,411.1180978,359.1595578,164.00888
OxPE(12:0_15:1(COOH))+Na,672.3847478,629.3425478,531.3656535,429.1650478,359.1595578,164.00888
OxPE(12:0_15:2(COOH))+Na,670.3690978,627.3268978,529.3500035,427.1493978,359.1595578,164.00888
OxPE(12:0_15:3(COOH))+Na,668.3534478,625.3112478,527.3343535,425.1337478,359.1595578,164.00888
OxPE(12:0_15:4(COOH))+Na,666.3377978,623.2955978,525.3187035,423.1180978,359.1595578,164.00888
OxPE(12:0_16:1(COOH))+Na,686.4003978,643.3581978,545.3813035,443.1806978,359.1595578,164.00888
OxPE(12:0_16:2(COOH))+Na,684.3847478,641.3425478,543.3656535,441.1650478,359.1595578,164.00888
OxPE(12:0_16:3(COOH))+Na,682.3690978,639.3268978,541.3500035,439.1493978,359.1595578,164.00888
OxPE(12:0_16:4(COOH))+Na,680.3534478,637.3112478,539.3343535,437.1337478,359.1595578,164.00888
OxPE(12:0_17:4(COOH))+Na,694.3690978,651.3268978,553.3500035,451.1493978,359.1595578,164.00888
OxPE(12:0_18:4(COOH))+Na,708.3847478,665.3425478,567.3656535,465.1650478,359.1595578,164.00888
OxPE(12:0_18:5(COOH))+Na,706.3690978,663.3268978,565.3500035,463.1493978,359.1595578,164.00888
OxPE(12:0_19:4(COOH))+Na,722.4003978,679.3581978,581.3813035,479.1806978,359.1595578,164.00888
OxPE(12:0_19:5(COOH))+Na,720.3847478,677.3425478,579.3656535,477.1650478,359.1595578,164.00888
OxPE(12:0_3:0(CHO))+Na,490.2176678,447.1754678,349.1985735,246.9979678,359.1595578,164.00888
OxPE(12:0_4:0(CHO))+Na,504.2333178,461.1911178,363.2142235,261.0136178,359.1595578,164.00888
OxPE(13:0_3:0(CHO))+Na,504.2333178,461.1911178,363.2142235,246.9979678,373.1752078,164.00888
OxPE(13:0_4:0(CHO))+Na,518.2489678,475.2067678,377.2298735,261.0136178,373.1752078,164.00888
OxPE(13:0_5:0(CHO))+Na,532.2646178,489.2224178,391.2455235,275.0292678,373.1752078,164.00888
OxPE(13:0_6:0(CHO))+Na,546.2802678,503.2380678,405.2611735,289.0449178,373.1752078,164.00888
OxPE(13:0_7:0(CHO))+Na,560.2959178,517.2537178,419.2768235,303.0605678,373.1752078,164.00888
OxPE(13:0_8:0(CHO))+Na,574.3115678,531.2693678,433.2924735,317.0762178,373.1752078,164.00888
OxPE(13:0_9:0(CHO))+Na,588.3272178,545.2850178,447.3081235,331.0918678,373.1752078,164.00888
OxPE(13:0_10:0(CHO))+Na,602.3428678,559.3006678,461.3237735,345.1075178,373.1752078,164.00888
OxPE(13:0_11:0(CHO))+Na,616.3585178,573.3163178,475.3394235,359.1231678,373.1752078,164.00888
OxPE(13:0_12:0(CHO))+Na,630.3741678,587.3319678,489.3550735,373.1388178,373.1752078,164.00888
OxPE(13:0_13:0(CHO))+Na,644.3898178,601.3476178,503.3707235,387.1544678,373.1752078,164.00888
OxPE(13:0_14:0(CHO))+Na,658.4054678,615.3632678,517.3863735,401.1701178,373.1752078,164.00888
OxPE(13:0_15:0(CHO))+Na,672.4211178,629.3789178,531.4020235,415.1857678,373.1752078,164.00888
OxPE(13:0_6:1(CHO))+Na,544.2646278,501.2224278,403.2455335,287.0292778,373.1752078,164.00888
OxPE(13:0_7:1(CHO))+Na,558.2802778,515.2380778,417.2611835,301.0449278,373.1752078,164.00888
OxPE(13:0_8:1(CHO))+Na,572.2959278,529.2537278,431.2768335,315.0605778,373.1752078,164.00888
OxPE(13:0_9:1(CHO))+Na,586.3115778,543.2693778,445.2924835,329.0762278,373.1752078,164.00888
OxPE(13:0_9:2(CHO))+Na,584.2959278,541.2537278,443.2768335,327.0605778,373.1752078,164.00888
OxPE(13:0_10:1(CHO))+Na,600.3272278,557.2850278,459.3081335,343.0918778,373.1752078,164.00888
OxPE(13:0_10:2(CHO))+Na,598.3115778,555.2693778,457.2924835,341.0762278,373.1752078,164.00888
OxPE(13:0_11:1(CHO))+Na,614.3428778,571.3006778,473.3237835,357.1075278,373.1752078,164.00888
OxPE(13:0_11:2(CHO))+Na,612.3272278,569.2850278,471.3081335,355.0918778,373.1752078,164.00888
OxPE(13:0_12:1(CHO))+Na,628.3585278,585.3163278,487.3394335,371.1231778,373.1752078,164.00888
OxPE(13:0_12:2(CHO))+Na,626.3428778,583.3006778,485.3237835,369.1075278,373.1752078,164.00888
OxPE(13:0_12:3(CHO))+Na,624.3272278,581.2850278,483.3081335,367.0918778,373.1752078,164.00888
OxPE(13:0_13:1(CHO))+Na,642.3741778,599.3319778,501.3550835,385.1388278,373.1752078,164.00888
OxPE(13:0_13:2(CHO))+Na,640.3585278,597.3163278,499.3394335,383.1231778,373.1752078,164.00888
OxPE(13:0_13:3(CHO))+Na,638.3428778,595.3006778,497.3237835,381.1075278,373.1752078,164.00888
OxPE(13:0_14:1(CHO))+Na,656.3898278,613.3476278,515.3707335,399.1544778,373.1752078,164.00888
OxPE(13:0_14:2(CHO))+Na,654.3741778,611.3319778,513.3550835,397.1388278,373.1752078,164.00888
OxPE(13:0_14:3(CHO))+Na,652.3585278,609.3163278,511.3394335,395.1231778,373.1752078,164.00888
OxPE(13:0_15:1(CHO))+Na,670.4054778,627.3632778,529.3863835,413.1701278,373.1752078,164.00888
OxPE(13:0_15:2(CHO))+Na,668.3898278,625.3476278,527.3707335,411.1544778,373.1752078,164.00888
OxPE(13:0_15:3(CHO))+Na,666.3741778,623.3319778,525.3550835,409.1388278,373.1752078,164.00888
OxPE(13:0_15:4(CHO))+Na,664.3585278,621.3163278,523.3394335,407.1231778,373.1752078,164.00888
OxPE(13:0_16:1(CHO))+Na,684.4211278,641.3789278,543.4020335,427.1857778,373.1752078,164.00888
OxPE(13:0_16:2(CHO))+Na,682.4054778,639.3632778,541.3863835,425.1701278,373.1752078,164.00888
OxPE(13:0_16:3(CHO))+Na,680.3898278,637.3476278,539.3707335,423.1544778,373.1752078,164.00888
OxPE(13:0_16:4(CHO))+Na,678.3741778,635.3319778,537.3550835,421.1388278,373.1752078,164.00888
OxPE(13:0_17:4(CHO))+Na,692.3898278,649.3476278,551.3707335,435.1544778,373.1752078,164.00888
OxPE(13:0_18:4(CHO))+Na,706.4054778,663.3632778,565.3863835,449.1701278,373.1752078,164.00888
OxPE(13:0_18:5(CHO))+Na,704.3898278,661.3476278,563.3707335,447.1544778,373.1752078,164.00888
OxPE(13:0_19:4(CHO))+Na,720.4211278,677.3789278,579.4020335,463.1857778,373.1752078,164.00888
OxPE(13:0_19:5(CHO))+Na,718.4054778,675.3632778,577.3863835,461.1701278,373.1752078,164.00888
OxPE(13:0_3:0(COOH))+Na,520.2282378,477.1860378,379.2091435,262.9928878,373.1752078,164.00888
OxPE(13:0_4:0(COOH))+Na,534.2438878,491.2016878,393.2247935,277.0085378,373.1752078,164.00888
OxPE(13:0_5:0(COOH))+Na,548.2595378,505.2173378,407.2404435,291.0241878,373.1752078,164.00888
OxPE(13:0_6:0(COOH))+Na,562.2751878,519.2329878,421.2560935,305.0398378,373.1752078,164.00888
OxPE(13:0_7:0(COOH))+Na,576.2908378,533.2486378,435.2717435,319.0554878,373.1752078,164.00888
OxPE(13:0_8:0(COOH))+Na,590.3064878,547.2642878,449.2873935,333.0711378,373.1752078,164.00888
OxPE(13:0_9:0(COOH))+Na,604.3221378,561.2799378,463.3030435,347.0867878,373.1752078,164.00888
OxPE(13:0_10:0(COOH))+Na,618.3377878,575.2955878,477.3186935,361.1024378,373.1752078,164.00888
OxPE(13:0_11:0(COOH))+Na,632.3534378,589.3112378,491.3343435,375.1180878,373.1752078,164.00888
OxPE(13:0_12:0(COOH))+Na,646.3690878,603.3268878,505.3499935,389.1337378,373.1752078,164.00888
OxPE(13:0_13:0(COOH))+Na,660.3847378,617.3425378,519.3656435,403.1493878,373.1752078,164.00888
OxPE(13:0_14:0(COOH))+Na,674.4003878,631.3581878,533.3812935,417.1650378,373.1752078,164.00888
OxPE(13:0_15:0(COOH))+Na,688.4160378,645.3738378,547.3969435,431.1806878,373.1752078,164.00888
OxPE(13:0_6:1(COOH))+Na,560.2595478,517.2173478,419.2404535,303.0241978,373.1752078,164.00888
OxPE(13:0_7:1(COOH))+Na,574.2751978,531.2329978,433.2561035,317.0398478,373.1752078,164.00888
OxPE(13:0_8:1(COOH))+Na,588.2908478,545.2486478,447.2717535,331.0554978,373.1752078,164.00888
OxPE(13:0_9:1(COOH))+Na,602.3064978,559.2642978,461.2874035,345.0711478,373.1752078,164.00888
OxPE(13:0_9:2(COOH))+Na,600.2908478,557.2486478,459.2717535,343.0554978,373.1752078,164.00888
OxPE(13:0_10:1(COOH))+Na,616.3221478,573.2799478,475.3030535,359.0867978,373.1752078,164.00888
OxPE(13:0_10:2(COOH))+Na,614.3064978,571.2642978,473.2874035,357.0711478,373.1752078,164.00888
OxPE(13:0_11:1(COOH))+Na,630.3377978,587.2955978,489.3187035,373.1024478,373.1752078,164.00888
OxPE(13:0_11:2(COOH))+Na,628.3221478,585.2799478,487.3030535,371.0867978,373.1752078,164.00888
OxPE(13:0_12:1(COOH))+Na,644.3534478,601.3112478,503.3343535,387.1180978,373.1752078,164.00888
OxPE(13:0_12:2(COOH))+Na,642.3377978,599.2955978,501.3187035,385.1024478,373.1752078,164.00888
OxPE(13:0_12:3(COOH))+Na,640.3221478,597.2799478,499.3030535,383.0867978,373.1752078,164.00888
OxPE(13:0_13:1(COOH))+Na,658.3690978,615.3268978,517.3500035,401.1337478,373.1752078,164.00888
OxPE(13:0_13:2(COOH))+Na,656.3534478,613.3112478,515.3343535,399.1180978,373.1752078,164.00888
OxPE(13:0_13:3(COOH))+Na,654.3377978,611.2955978,513.3187035,397.1024478,373.1752078,164.00888
OxPE(13:0_14:1(COOH))+Na,672.3847478,629.3425478,531.3656535,415.1493978,373.1752078,164.00888
OxPE(13:0_14:2(COOH))+Na,670.3690978,627.3268978,529.3500035,413.1337478,373.1752078,164.00888
OxPE(13:0_14:3(COOH))+Na,668.3534478,625.3112478,527.3343535,411.1180978,373.1752078,164.00888
OxPE(13:0_15:1(COOH))+Na,686.4003978,643.3581978,545.3813035,429.1650478,373.1752078,164.00888
OxPE(13:0_15:2(COOH))+Na,684.3847478,641.3425478,543.3656535,427.1493978,373.1752078,164.00888
OxPE(13:0_15:3(COOH))+Na,682.3690978,639.3268978,541.3500035,425.1337478,373.1752078,164.00888
OxPE(13:0_15:4(COOH))+Na,680.3534478,637.3112478,539.3343535,423.1180978,373.1752078,164.00888
OxPE(13:0_16:1(COOH))+Na,700.4160478,657.3738478,559.3969535,443.1806978,373.1752078,164.00888
OxPE(13:0_16:2(COOH))+Na,698.4003978,655.3581978,557.3813035,441.1650478,373.1752078,164.00888
OxPE(13:0_16:3(COOH))+Na,696.3847478,653.3425478,555.3656535,439.1493978,373.1752078,164.00888
OxPE(13:0_16:4(COOH))+Na,694.3690978,651.3268978,553.3500035,437.1337478,373.1752078,164.00888
OxPE(13:0_17:4(COOH))+Na,708.3847478,665.3425478,567.3656535,451.1493978,373.1752078,164.00888
OxPE(13:0_18:4(COOH))+Na,722.4003978,679.3581978,581.3813035,465.1650478,373.1752078,164.00888
OxPE(13:0_18:5(COOH))+Na,720.3847478,677.3425478,579.3656535,463.1493978,373.1752078,164.00888
OxPE(13:0_19:4(COOH))+Na,736.4160478,693.3738478,595.3969535,479.1806978,373.1752078,164.00888
OxPE(13:0_19:5(COOH))+Na,734.4003978,691.3581978,593.3813035,477.1650478,373.1752078,164.00888
OxPE(14:1_5:0(CHO))+Na,544.2646178,501.2224178,403.2455235,275.0292678,385.1752078,164.00888
OxPE(14:1_6:0(CHO))+Na,558.2802678,515.2380678,417.2611735,289.0449178,385.1752078,164.00888
OxPE(14:1_7:0(CHO))+Na,572.2959178,529.2537178,431.2768235,303.0605678,385.1752078,164.00888
OxPE(14:1_8:0(CHO))+Na,586.3115678,543.2693678,445.2924735,317.0762178,385.1752078,164.00888
OxPE(14:1_9:0(CHO))+Na,600.3272178,557.2850178,459.3081235,331.0918678,385.1752078,164.00888
OxPE(14:1_10:0(CHO))+Na,614.3428678,571.3006678,473.3237735,345.1075178,385.1752078,164.00888
OxPE(14:1_11:0(CHO))+Na,628.3585178,585.3163178,487.3394235,359.1231678,385.1752078,164.00888
OxPE(14:1_12:0(CHO))+Na,642.3741678,599.3319678,501.3550735,373.1388178,385.1752078,164.00888
OxPE(14:1_13:0(CHO))+Na,656.3898178,613.3476178,515.3707235,387.1544678,385.1752078,164.00888
OxPE(14:1_14:0(CHO))+Na,670.4054678,627.3632678,529.3863735,401.1701178,385.1752078,164.00888
OxPE(14:1_15:0(CHO))+Na,684.4211178,641.3789178,543.4020235,415.1857678,385.1752078,164.00888
OxPE(14:1_6:1(CHO))+Na,556.2646278,513.2224278,415.2455335,287.0292778,385.1752078,164.00888
OxPE(14:1_7:1(CHO))+Na,570.2802778,527.2380778,429.2611835,301.0449278,385.1752078,164.00888
OxPE(14:1_8:1(CHO))+Na,584.2959278,541.2537278,443.2768335,315.0605778,385.1752078,164.00888
OxPE(14:1_9:1(CHO))+Na,598.3115778,555.2693778,457.2924835,329.0762278,385.1752078,164.00888
OxPE(14:1_9:2(CHO))+Na,596.2959278,553.2537278,455.2768335,327.0605778,385.1752078,164.00888
OxPE(14:1_10:1(CHO))+Na,612.3272278,569.2850278,471.3081335,343.0918778,385.1752078,164.00888
OxPE(14:1_10:2(CHO))+Na,610.3115778,567.2693778,469.2924835,341.0762278,385.1752078,164.00888
OxPE(14:1_11:1(CHO))+Na,626.3428778,583.3006778,485.3237835,357.1075278,385.1752078,164.00888
OxPE(14:1_11:2(CHO))+Na,624.3272278,581.2850278,483.3081335,355.0918778,385.1752078,164.00888
OxPE(14:1_12:1(CHO))+Na,640.3585278,597.3163278,499.3394335,371.1231778,385.1752078,164.00888
OxPE(14:1_12:2(CHO))+Na,638.3428778,595.3006778,497.3237835,369.1075278,385.1752078,164.00888
OxPE(14:1_12:3(CHO))+Na,636.3272278,593.2850278,495.3081335,367.0918778,385.1752078,164.00888
OxPE(14:1_13:1(CHO))+Na,654.3741778,611.3319778,513.3550835,385.1388278,385.1752078,164.00888
OxPE(14:1_13:2(CHO))+Na,652.3585278,609.3163278,511.3394335,383.1231778,385.1752078,164.00888
OxPE(14:1_13:3(CHO))+Na,650.3428778,607.3006778,509.3237835,381.1075278,385.1752078,164.00888
OxPE(14:1_14:1(CHO))+Na,668.3898278,625.3476278,527.3707335,399.1544778,385.1752078,164.00888
OxPE(14:1_14:2(CHO))+Na,666.3741778,623.3319778,525.3550835,397.1388278,385.1752078,164.00888
OxPE(14:1_14:3(CHO))+Na,664.3585278,621.3163278,523.3394335,395.1231778,385.1752078,164.00888
OxPE(14:1_15:1(CHO))+Na,682.4054778,639.3632778,541.3863835,413.1701278,385.1752078,164.00888
OxPE(14:1_15:2(CHO))+Na,680.3898278,637.3476278,539.3707335,411.1544778,385.1752078,164.00888
OxPE(14:1_15:3(CHO))+Na,678.3741778,635.3319778,537.3550835,409.1388278,385.1752078,164.00888
OxPE(14:1_15:4(CHO))+Na,676.3585278,633.3163278,535.3394335,407.1231778,385.1752078,164.00888
OxPE(14:1_16:1(CHO))+Na,696.4211278,653.3789278,555.4020335,427.1857778,385.1752078,164.00888
OxPE(14:1_16:2(CHO))+Na,694.4054778,651.3632778,553.3863835,425.1701278,385.1752078,164.00888
OxPE(14:1_16:3(CHO))+Na,692.3898278,649.3476278,551.3707335,423.1544778,385.1752078,164.00888
OxPE(14:1_16:4(CHO))+Na,690.3741778,647.3319778,549.3550835,421.1388278,385.1752078,164.00888
OxPE(14:1_17:4(CHO))+Na,704.3898278,661.3476278,563.3707335,435.1544778,385.1752078,164.00888
OxPE(14:1_18:4(CHO))+Na,718.4054778,675.3632778,577.3863835,449.1701278,385.1752078,164.00888
OxPE(14:1_18:5(CHO))+Na,716.3898278,673.3476278,575.3707335,447.1544778,385.1752078,164.00888
OxPE(14:1_19:4(CHO))+Na,732.4211278,689.3789278,591.4020335,463.1857778,385.1752078,164.00888
OxPE(14:1_19:5(CHO))+Na,730.4054778,687.3632778,589.3863835,461.1701278,385.1752078,164.00888
OxPE(14:1_3:0(COOH))+Na,532.2282378,489.1860378,391.2091435,262.9928878,385.1752078,164.00888
OxPE(14:1_4:0(COOH))+Na,546.2438878,503.2016878,405.2247935,277.0085378,385.1752078,164.00888
OxPE(14:1_5:0(COOH))+Na,560.2595378,517.2173378,419.2404435,291.0241878,385.1752078,164.00888
OxPE(14:1_6:0(COOH))+Na,574.2751878,531.2329878,433.2560935,305.0398378,385.1752078,164.00888
OxPE(14:1_7:0(COOH))+Na,588.2908378,545.2486378,447.2717435,319.0554878,385.1752078,164.00888
OxPE(14:1_8:0(COOH))+Na,602.3064878,559.2642878,461.2873935,333.0711378,385.1752078,164.00888
OxPE(14:1_9:0(COOH))+Na,616.3221378,573.2799378,475.3030435,347.0867878,385.1752078,164.00888
OxPE(14:1_10:0(COOH))+Na,630.3377878,587.2955878,489.3186935,361.1024378,385.1752078,164.00888
OxPE(14:1_11:0(COOH))+Na,644.3534378,601.3112378,503.3343435,375.1180878,385.1752078,164.00888
OxPE(14:1_12:0(COOH))+Na,658.3690878,615.3268878,517.3499935,389.1337378,385.1752078,164.00888
OxPE(14:1_13:0(COOH))+Na,672.3847378,629.3425378,531.3656435,403.1493878,385.1752078,164.00888
OxPE(14:1_14:0(COOH))+Na,686.4003878,643.3581878,545.3812935,417.1650378,385.1752078,164.00888
OxPE(14:1_15:0(COOH))+Na,700.4160378,657.3738378,559.3969435,431.1806878,385.1752078,164.00888
OxPE(14:1_6:1(COOH))+Na,572.2595478,529.2173478,431.2404535,303.0241978,385.1752078,164.00888
OxPE(14:1_7:1(COOH))+Na,586.2751978,543.2329978,445.2561035,317.0398478,385.1752078,164.00888
OxPE(14:1_8:1(COOH))+Na,600.2908478,557.2486478,459.2717535,331.0554978,385.1752078,164.00888
OxPE(14:1_9:1(COOH))+Na,614.3064978,571.2642978,473.2874035,345.0711478,385.1752078,164.00888
OxPE(14:1_9:2(COOH))+Na,612.2908478,569.2486478,471.2717535,343.0554978,385.1752078,164.00888
OxPE(14:1_10:1(COOH))+Na,628.3221478,585.2799478,487.3030535,359.0867978,385.1752078,164.00888
OxPE(14:1_10:2(COOH))+Na,626.3064978,583.2642978,485.2874035,357.0711478,385.1752078,164.00888
OxPE(14:1_11:1(COOH))+Na,642.3377978,599.2955978,501.3187035,373.1024478,385.1752078,164.00888
OxPE(14:1_11:2(COOH))+Na,640.3221478,597.2799478,499.3030535,371.0867978,385.1752078,164.00888
OxPE(14:1_12:1(COOH))+Na,656.3534478,613.3112478,515.3343535,387.1180978,385.1752078,164.00888
OxPE(14:1_12:2(COOH))+Na,654.3377978,611.2955978,513.3187035,385.1024478,385.1752078,164.00888
OxPE(14:1_12:3(COOH))+Na,652.3221478,609.2799478,511.3030535,383.0867978,385.1752078,164.00888
OxPE(14:1_13:1(COOH))+Na,670.3690978,627.3268978,529.3500035,401.1337478,385.1752078,164.00888
OxPE(14:1_13:2(COOH))+Na,668.3534478,625.3112478,527.3343535,399.1180978,385.1752078,164.00888
OxPE(14:1_13:3(COOH))+Na,666.3377978,623.2955978,525.3187035,397.1024478,385.1752078,164.00888
OxPE(14:1_14:1(COOH))+Na,684.3847478,641.3425478,543.3656535,415.1493978,385.1752078,164.00888
OxPE(14:1_14:2(COOH))+Na,682.3690978,639.3268978,541.3500035,413.1337478,385.1752078,164.00888
OxPE(14:1_14:3(COOH))+Na,680.3534478,637.3112478,539.3343535,411.1180978,385.1752078,164.00888
OxPE(14:1_15:1(COOH))+Na,698.4003978,655.3581978,557.3813035,429.1650478,385.1752078,164.00888
OxPE(14:1_15:2(COOH))+Na,696.3847478,653.3425478,555.3656535,427.1493978,385.1752078,164.00888
OxPE(14:1_15:3(COOH))+Na,694.3690978,651.3268978,553.3500035,425.1337478,385.1752078,164.00888
OxPE(14:1_15:4(COOH))+Na,692.3534478,649.3112478,551.3343535,423.1180978,385.1752078,164.00888
OxPE(14:1_16:1(COOH))+Na,712.4160478,669.3738478,571.3969535,443.1806978,385.1752078,164.00888
OxPE(14:1_16:2(COOH))+Na,710.4003978,667.3581978,569.3813035,441.1650478,385.1752078,164.00888
OxPE(14:1_16:3(COOH))+Na,708.3847478,665.3425478,567.3656535,439.1493978,385.1752078,164.00888
OxPE(14:1_16:4(COOH))+Na,706.3690978,663.3268978,565.3500035,437.1337478,385.1752078,164.00888
OxPE(14:1_17:4(COOH))+Na,720.3847478,677.3425478,579.3656535,451.1493978,385.1752078,164.00888
OxPE(14:1_18:4(COOH))+Na,734.4003978,691.3581978,593.3813035,465.1650478,385.1752078,164.00888
OxPE(14:1_18:5(COOH))+Na,732.3847478,689.3425478,591.3656535,463.1493978,385.1752078,164.00888
OxPE(14:1_19:4(COOH))+Na,748.4160478,705.3738478,607.3969535,479.1806978,385.1752078,164.00888
OxPE(14:1_19:5(COOH))+Na,746.4003978,703.3581978,605.3813035,477.1650478,385.1752078,164.00888
OxPE(14:1_3:0(CHO))+Na,516.2333178,473.1911178,375.2142235,246.9979678,385.1752078,164.00888
OxPE(14:1_4:0(CHO))+Na,530.2489678,487.2067678,389.2298735,261.0136178,385.1752078,164.00888
OxPE(14:0_5:0(CHO))+Na,546.2802678,503.2380678,405.2611735,275.0292678,387.1908578,164.00888
OxPE(14:0_6:0(CHO))+Na,560.2959178,517.2537178,419.2768235,289.0449178,387.1908578,164.00888
OxPE(14:0_7:0(CHO))+Na,574.3115678,531.2693678,433.2924735,303.0605678,387.1908578,164.00888
OxPE(14:0_8:0(CHO))+Na,588.3272178,545.2850178,447.3081235,317.0762178,387.1908578,164.00888
OxPE(14:0_9:0(CHO))+Na,602.3428678,559.3006678,461.3237735,331.0918678,387.1908578,164.00888
OxPE(14:0_10:0(CHO))+Na,616.3585178,573.3163178,475.3394235,345.1075178,387.1908578,164.00888
OxPE(14:0_11:0(CHO))+Na,630.3741678,587.3319678,489.3550735,359.1231678,387.1908578,164.00888
OxPE(14:0_12:0(CHO))+Na,644.3898178,601.3476178,503.3707235,373.1388178,387.1908578,164.00888
OxPE(14:0_13:0(CHO))+Na,658.4054678,615.3632678,517.3863735,387.1544678,387.1908578,164.00888
OxPE(14:0_14:0(CHO))+Na,672.4211178,629.3789178,531.4020235,401.1701178,387.1908578,164.00888
OxPE(14:0_15:0(CHO))+Na,686.4367678,643.3945678,545.4176735,415.1857678,387.1908578,164.00888
OxPE(14:0_6:1(CHO))+Na,558.2802778,515.2380778,417.2611835,287.0292778,387.1908578,164.00888
OxPE(14:0_7:1(CHO))+Na,572.2959278,529.2537278,431.2768335,301.0449278,387.1908578,164.00888
OxPE(14:0_8:1(CHO))+Na,586.3115778,543.2693778,445.2924835,315.0605778,387.1908578,164.00888
OxPE(14:0_9:1(CHO))+Na,600.3272278,557.2850278,459.3081335,329.0762278,387.1908578,164.00888
OxPE(14:0_9:2(CHO))+Na,598.3115778,555.2693778,457.2924835,327.0605778,387.1908578,164.00888
OxPE(14:0_10:1(CHO))+Na,614.3428778,571.3006778,473.3237835,343.0918778,387.1908578,164.00888
OxPE(14:0_10:2(CHO))+Na,612.3272278,569.2850278,471.3081335,341.0762278,387.1908578,164.00888
OxPE(14:0_11:1(CHO))+Na,628.3585278,585.3163278,487.3394335,357.1075278,387.1908578,164.00888
OxPE(14:0_11:2(CHO))+Na,626.3428778,583.3006778,485.3237835,355.0918778,387.1908578,164.00888
OxPE(14:0_12:1(CHO))+Na,642.3741778,599.3319778,501.3550835,371.1231778,387.1908578,164.00888
OxPE(14:0_12:2(CHO))+Na,640.3585278,597.3163278,499.3394335,369.1075278,387.1908578,164.00888
OxPE(14:0_12:3(CHO))+Na,638.3428778,595.3006778,497.3237835,367.0918778,387.1908578,164.00888
OxPE(14:0_13:1(CHO))+Na,656.3898278,613.3476278,515.3707335,385.1388278,387.1908578,164.00888
OxPE(14:0_13:2(CHO))+Na,654.3741778,611.3319778,513.3550835,383.1231778,387.1908578,164.00888
OxPE(14:0_13:3(CHO))+Na,652.3585278,609.3163278,511.3394335,381.1075278,387.1908578,164.00888
OxPE(14:0_14:1(CHO))+Na,670.4054778,627.3632778,529.3863835,399.1544778,387.1908578,164.00888
OxPE(14:0_14:2(CHO))+Na,668.3898278,625.3476278,527.3707335,397.1388278,387.1908578,164.00888
OxPE(14:0_14:3(CHO))+Na,666.3741778,623.3319778,525.3550835,395.1231778,387.1908578,164.00888
OxPE(14:0_15:1(CHO))+Na,684.4211278,641.3789278,543.4020335,413.1701278,387.1908578,164.00888
OxPE(14:0_15:2(CHO))+Na,682.4054778,639.3632778,541.3863835,411.1544778,387.1908578,164.00888
OxPE(14:0_15:3(CHO))+Na,680.3898278,637.3476278,539.3707335,409.1388278,387.1908578,164.00888
OxPE(14:0_15:4(CHO))+Na,678.3741778,635.3319778,537.3550835,407.1231778,387.1908578,164.00888
OxPE(14:0_16:1(CHO))+Na,698.4367778,655.3945778,557.4176835,427.1857778,387.1908578,164.00888
OxPE(14:0_16:2(CHO))+Na,696.4211278,653.3789278,555.4020335,425.1701278,387.1908578,164.00888
OxPE(14:0_16:3(CHO))+Na,694.4054778,651.3632778,553.3863835,423.1544778,387.1908578,164.00888
OxPE(14:0_16:4(CHO))+Na,692.3898278,649.3476278,551.3707335,421.1388278,387.1908578,164.00888
OxPE(14:0_17:4(CHO))+Na,706.4054778,663.3632778,565.3863835,435.1544778,387.1908578,164.00888
