CL,[M-2H]2-,Prec-SN1_monolyso2-,Prec-SN1+SN2_dilyso2-,Prec-SN3_monolyso2-,Prec-SN3+SN4_dilyso2-,SN1+C3H6PO4,SN2+C3H6PO4,SN3+C3H6PO4,SN4+C3H6PO4,SN1_FA,SN2_FA,SN3_FA,SN4_FA
CL(20:0_20:0_20:2_22:0)-2H,799.6040436,652.4585536,505.3125136,654.4741936,493.3125136,447.28792,447.28792,443.25664,475.3192,311.29537,311.29537,307.26409,339.32665
CL(20:0_20:0_20:2_22:5)-2H,794.5649184,647.4194284,500.2733884,649.4350684,493.3124884,447.28792,447.28792,443.25664,465.241,311.29537,311.29537,307.26409,329.24845
CL(20:0_20:0_20:2_22:6)-2H,793.5570934,646.4116034,499.2655634,648.4272434,493.3124834,447.28792,447.28792,443.25664,463.22536,311.29537,311.29537,307.26409,327.23281
CL(20:0_20:0_20:3_20:3)-2H,781.5570934,634.4116034,487.2655634,637.4350634,493.3124834,447.28792,447.28792,441.241,441.241,311.29537,311.29537,305.24845,305.24845
CL(20:0_20:0_20:3_20:4)-2H,780.5492684,633.4037784,486.2577384,636.4272384,493.3124784,447.28792,447.28792,441.241,439.22536,311.29537,311.29537,305.24845,303.23281
CL(20:0_20:0_20:3_22:0)-2H,798.5962186,651.4507286,504.3046886,654.4741886,493.3125086,447.28792,447.28792,441.241,475.3192,311.29537,311.29537,305.24845,339.32665
CL(20:0_20:0_20:3_22:5)-2H,793.5570934,646.4116034,499.2655634,649.4350634,493.3124834,447.28792,447.28792,441.241,465.241,311.29537,311.29537,305.24845,329.24845
CL(20:0_20:0_20:3_22:6)-2H,792.5492684,645.4037784,498.2577384,648.4272384,493.3124784,447.28792,447.28792,441.241,463.22536,311.29537,311.29537,305.24845,327.23281
CL(20:0_20:0_20:4_20:4)-2H,779.5414433,632.3959533,485.2499133,636.4272333,493.3124733,447.28792,447.28792,439.22536,439.22536,311.29537,311.29537,303.23281,303.23281
CL(20:0_20:0_20:4_22:0)-2H,797.5883935,650.4429035,503.2968635,654.4741835,493.3125035,447.28792,447.28792,439.22536,475.3192,311.29537,311.29537,303.23281,339.32665
CL(20:0_20:0_20:4_22:5)-2H,792.5492684,645.4037784,498.2577384,649.4350584,493.3124784,447.28792,447.28792,439.22536,465.241,311.29537,311.29537,303.23281,329.24845
CL(20:0_20:0_20:4_22:6)-2H,791.5414433,644.3959533,497.2499133,648.4272333,493.3124733,447.28792,447.28792,439.22536,463.22536,311.29537,311.29537,303.23281,327.23281
CL(20:0_20:0_22:0_22:0)-2H,815.6353437,668.4898537,521.3438137,654.4742137,493.3125337,447.28792,447.28792,475.3192,475.3192,311.29537,311.29537,339.32665,339.32665
CL(20:0_20:0_22:0_22:5)-2H,810.5962186,663.4507286,516.3046886,649.4350886,493.3125086,447.28792,447.28792,475.3192,465.241,311.29537,311.29537,339.32665,329.24845
CL(20:0_20:0_22:0_22:6)-2H,809.5883935,662.4429035,515.2968635,648.4272635,493.3125035,447.28792,447.28792,475.3192,463.22536,311.29537,311.29537,339.32665,327.23281
CL(20:0_20:0_22:5_22:5)-2H,805.5570934,658.4116034,511.2655634,649.4350634,493.3124834,447.28792,447.28792,465.241,465.241,311.29537,311.29537,329.24845,329.24845
CL(20:0_20:0_22:5_22:6)-2H,804.5492684,657.4037784,510.2577384,648.4272384,493.3124784,447.28792,447.28792,465.241,463.22536,311.29537,311.29537,329.24845,327.23281
CL(20:0_20:0_22:6_22:6)-2H,803.5414433,656.3959533,509.2499133,648.4272333,493.3124733,447.28792,447.28792,463.22536,463.22536,311.29537,311.29537,327.23281,327.23281
CL(20:0_20:1_20:1_20:1)-2H,784.5805685,637.4350785,491.2968585,638.4428985,492.3046785,447.28792,445.27228,445.27228,445.27228,311.29537,309.27973,309.27973,309.27973
CL(20:0_20:1_20:1_20:2)-2H,783.5727435,636.4272535,490.2890335,637.4350735,492.3046735,447.28792,445.27228,445.27228,443.25664,311.29537,309.27973,309.27973,307.26409
CL(20:0_20:1_20:1_20:3)-2H,782.5649184,635.4194284,489.2812084,636.4272484,492.3046684,447.28792,445.27228,445.27228,441.241,311.29537,309.27973,309.27973,305.24845
CL(20:0_20:1_20:1_20:4)-2H,781.5570934,634.4116034,488.2733834,635.4194234,492.3046634,447.28792,445.27228,445.27228,439.22536,311.29537,309.27973,309.27973,303.23281
CL(20:0_20:1_20:1_22:0)-2H,799.6040436,652.4585536,506.3203336,653.4663736,492.3046936,447.28792,445.27228,445.27228,475.3192,311.29537,309.27973,309.27973,339.32665
CL(20:0_20:1_20:1_22:5)-2H,794.5649184,647.4194284,501.2812084,648.4272484,492.3046684,447.28792,445.27228,445.27228,465.241,311.29537,309.27973,309.27973,329.24845
CL(20:0_20:1_20:1_22:6)-2H,793.5570934,646.4116034,500.2733834,647.4194234,492.3046634,447.28792,445.27228,445.27228,463.22536,311.29537,309.27973,309.27973,327.23281
CL(20:0_20:1_20:2_20:2)-2H,782.5649184,635.4194284,489.2812084,637.4350684,492.3046684,447.28792,445.27228,443.25664,443.25664,311.29537,309.27973,307.26409,307.26409
CL(20:0_20:1_20:2_20:3)-2H,781.5570934,634.4116034,488.2733834,636.4272434,492.3046634,447.28792,445.27228,443.25664,441.241,311.29537,309.27973,307.26409,305.24845
CL(20:0_20:1_20:2_20:4)-2H,780.5492684,633.4037784,487.2655584,635.4194184,492.3046584,447.28792,445.27228,443.25664,439.22536,311.29537,309.27973,307.26409,303.23281
CL(20:0_20:1_20:2_22:0)-2H,798.5962186,651.4507286,505.3125086,653.4663686,492.3046886,447.28792,445.27228,443.25664,475.3192,311.29537,309.27973,307.26409,339.32665
CL(20:0_20:1_20:2_22:5)-2H,793.5570934,646.4116034,500.2733834,648.4272434,492.3046634,447.28792,445.27228,443.25664,465.241,311.29537,309.27973,307.26409,329.24845
CL(20:0_20:1_20:2_22:6)-2H,792.5492684,645.4037784,499.2655584,647.4194184,492.3046584,447.28792,445.27228,443.25664,463.22536,311.29537,309.27973,307.26409,327.23281
CL(20:0_20:1_20:3_20:3)-2H,780.5492684,633.4037784,487.2655584,636.4272384,492.3046584,447.28792,445.27228,441.241,441.241,311.29537,309.27973,305.24845,305.24845
CL(20:0_20:1_20:3_20:4)-2H,779.5414433,632.3959533,486.2577333,635.4194133,492.3046533,447.28792,445.27228,441.241,439.22536,311.29537,309.27973,305.24845,303.23281
CL(20:0_20:1_20:3_22:0)-2H,797.5883935,650.4429035,504.3046835,653.4663635,492.3046835,447.28792,445.27228,441.241,475.3192,311.29537,309.27973,305.24845,339.32665
CL(20:0_20:1_20:3_22:5)-2H,792.5492684,645.4037784,499.2655584,648.4272384,492.3046584,447.28792,445.27228,441.241,465.241,311.29537,309.27973,305.24845,329.24845
CL(20:0_20:1_20:3_22:6)-2H,791.5414433,644.3959533,498.2577333,647.4194133,492.3046533,447.28792,445.27228,441.241,463.22536,311.29537,309.27973,305.24845,327.23281
CL(20:0_20:1_20:4_20:4)-2H,778.5336183,631.3881283,485.2499083,635.4194083,492.3046483,447.28792,445.27228,439.22536,439.22536,311.29537,309.27973,303.23281,303.23281
CL(20:0_20:1_20:4_22:0)-2H,796.5805685,649.4350785,503.2968585,653.4663585,492.3046785,447.28792,445.27228,439.22536,475.3192,311.29537,309.27973,303.23281,339.32665
CL(20:0_20:1_20:4_22:5)-2H,791.5414433,644.3959533,498.2577333,648.4272333,492.3046533,447.28792,445.27228,439.22536,465.241,311.29537,309.27973,303.23281,329.24845
CL(20:0_20:1_20:4_22:6)-2H,790.5336183,643.3881283,497.2499083,647.4194083,492.3046483,447.28792,445.27228,439.22536,463.22536,311.29537,309.27973,303.23281,327.23281
CL(20:0_20:1_22:0_22:0)-2H,814.6275187,667.4820287,521.3438087,653.4663887,492.3047087,447.28792,445.27228,475.3192,475.3192,311.29537,309.27973,339.32665,339.32665
CL(20:0_20:1_22:0_22:5)-2H,809.5883935,662.4429035,516.3046835,648.4272635,492.3046835,447.28792,445.27228,475.3192,465.241,311.29537,309.27973,339.32665,329.24845
CL(20:0_20:1_22:0_22:6)-2H,808.5805685,661.4350785,515.2968585,647.4194385,492.3046785,447.28792,445.27228,475.3192,463.22536,311.29537,309.27973,339.32665,327.23281
CL(20:0_20:1_22:5_22:5)-2H,804.5492684,657.4037784,511.2655584,648.4272384,492.3046584,447.28792,445.27228,465.241,465.241,311.29537,309.27973,329.24845,329.24845
CL(20:0_20:1_22:5_22:6)-2H,803.5414433,656.3959533,510.2577333,647.4194133,492.3046533,447.28792,445.27228,465.241,463.22536,311.29537,309.27973,329.24845,327.23281
CL(20:0_20:1_22:6_22:6)-2H,802.5336183,655.3881283,509.2499083,647.4194083,492.3046483,447.28792,445.27228,463.22536,463.22536,311.29537,309.27973,327.23281,327.23281
CL(20:0_20:2_20:2_20:2)-2H,781.5570934,634.4116034,489.2812034,636.4272434,491.2968434,447.28792,443.25664,443.25664,443.25664,311.29537,307.26409,307.26409,307.26409
CL(20:0_20:2_20:2_20:3)-2H,780.5492684,633.4037784,488.2733784,635.4194184,491.2968384,447.28792,443.25664,443.25664,441.241,311.29537,307.26409,307.26409,305.24845
CL(20:0_20:2_20:2_20:4)-2H,779.5414433,632.3959533,487.2655533,634.4115933,491.2968333,447.28792,443.25664,443.25664,439.22536,311.29537,307.26409,307.26409,303.23281
CL(20:0_20:2_20:2_22:0)-2H,797.5883935,650.4429035,505.3125035,652.4585435,491.2968635,447.28792,443.25664,443.25664,475.3192,311.29537,307.26409,307.26409,339.32665
CL(20:0_20:2_20:2_22:5)-2H,792.5492684,645.4037784,500.2733784,647.4194184,491.2968384,447.28792,443.25664,443.25664,465.241,311.29537,307.26409,307.26409,329.24845
CL(20:0_20:2_20:2_22:6)-2H,791.5414433,644.3959533,499.2655533,646.4115933,491.2968333,447.28792,443.25664,443.25664,463.22536,311.29537,307.26409,307.26409,327.23281
CL(20:0_20:2_20:3_20:3)-2H,779.5414433,632.3959533,487.2655533,635.4194133,491.2968333,447.28792,443.25664,441.241,441.241,311.29537,307.26409,305.24845,305.24845
CL(20:0_20:2_20:3_20:4)-2H,778.5336183,631.3881283,486.2577283,634.4115883,491.2968283,447.28792,443.25664,441.241,439.22536,311.29537,307.26409,305.24845,303.23281
CL(20:0_20:2_20:3_22:0)-2H,796.5805685,649.4350785,504.3046785,652.4585385,491.2968585,447.28792,443.25664,441.241,475.3192,311.29537,307.26409,305.24845,339.32665
CL(20:0_20:2_20:3_22:5)-2H,791.5414433,644.3959533,499.2655533,647.4194133,491.2968333,447.28792,443.25664,441.241,465.241,311.29537,307.26409,305.24845,329.24845
CL(20:0_20:2_20:3_22:6)-2H,790.5336183,643.3881283,498.2577283,646.4115883,491.2968283,447.28792,443.25664,441.241,463.22536,311.29537,307.26409,305.24845,327.23281
CL(20:0_20:2_20:4_20:4)-2H,777.5257933,630.3803033,485.2499033,634.4115833,491.2968233,447.28792,443.25664,439.22536,439.22536,311.29537,307.26409,303.23281,303.23281
CL(20:0_20:2_20:4_22:0)-2H,795.5727435,648.4272535,503.2968535,652.4585335,491.2968535,447.28792,443.25664,439.22536,475.3192,311.29537,307.26409,303.23281,339.32665
CL(20:0_20:2_20:4_22:5)-2H,790.5336183,643.3881283,498.2577283,647.4194083,491.2968283,447.28792,443.25664,439.22536,465.241,311.29537,307.26409,303.23281,329.24845
CL(20:0_20:2_20:4_22:6)-2H,789.5257933,642.3803033,497.2499033,646.4115833,491.2968233,447.28792,443.25664,439.22536,463.22536,311.29537,307.26409,303.23281,327.23281
CL(20:0_20:2_22:0_22:0)-2H,813.6196936,666.4742036,521.3438036,652.4585636,491.2968836,447.28792,443.25664,475.3192,475.3192,311.29537,307.26409,339.32665,339.32665
CL(20:0_20:2_22:0_22:5)-2H,808.5805685,661.4350785,516.3046785,647.4194385,491.2968585,447.28792,443.25664,475.3192,465.241,311.29537,307.26409,339.32665,329.24845
CL(20:0_20:2_22:0_22:6)-2H,807.5727435,660.4272535,515.2968535,646.4116135,491.2968535,447.28792,443.25664,475.3192,463.22536,311.29537,307.26409,339.32665,327.23281
CL(20:0_20:2_22:5_22:5)-2H,803.5414433,656.3959533,511.2655533,647.4194133,491.2968333,447.28792,443.25664,465.241,465.241,311.29537,307.26409,329.24845,329.24845
CL(20:0_20:2_22:5_22:6)-2H,802.5336183,655.3881283,510.2577283,646.4115883,491.2968283,447.28792,443.25664,465.241,463.22536,311.29537,307.26409,329.24845,327.23281
CL(20:0_20:2_22:6_22:6)-2H,801.5257933,654.3803033,509.2499033,646.4115833,491.2968233,447.28792,443.25664,463.22536,463.22536,311.29537,307.26409,327.23281,327.23281
CL(20:0_20:3_20:3_20:3)-2H,778.5336183,631.3881283,487.2655483,634.4115883,490.2890083,447.28792,441.241,441.241,441.241,311.29537,305.24845,305.24845,305.24845
CL(20:0_20:3_20:3_20:4)-2H,777.5257933,630.3803033,486.2577233,633.4037633,490.2890033,447.28792,441.241,441.241,439.22536,311.29537,305.24845,305.24845,303.23281
CL(20:0_20:3_20:3_22:0)-2H,795.5727435,648.4272535,504.3046735,651.4507135,490.2890335,447.28792,441.241,441.241,475.3192,311.29537,305.24845,305.24845,339.32665
CL(20:0_20:3_20:3_22:5)-2H,790.5336183,643.3881283,499.2655483,646.4115883,490.2890083,447.28792,441.241,441.241,465.241,311.29537,305.24845,305.24845,329.24845
CL(20:0_20:3_20:3_22:6)-2H,789.5257933,642.3803033,498.2577233,645.4037633,490.2890033,447.28792,441.241,441.241,463.22536,311.29537,305.24845,305.24845,327.23281
CL(20:0_20:3_20:4_20:4)-2H,776.5179682,629.3724782,485.2498982,633.4037582,490.2889982,447.28792,441.241,439.22536,439.22536,311.29537,305.24845,303.23281,303.23281
CL(20:0_20:3_20:4_22:0)-2H,794.5649184,647.4194284,503.2968484,651.4507084,490.2890284,447.28792,441.241,439.22536,475.3192,311.29537,305.24845,303.23281,339.32665
CL(20:0_20:3_20:4_22:5)-2H,789.5257933,642.3803033,498.2577233,646.4115833,490.2890033,447.28792,441.241,439.22536,465.241,311.29537,305.24845,303.23281,329.24845
CL(20:0_20:3_20:4_22:6)-2H,788.5179682,641.3724782,497.2498982,645.4037582,490.2889982,447.28792,441.241,439.22536,463.22536,311.29537,305.24845,303.23281,327.23281
CL(20:0_20:3_22:0_22:0)-2H,812.6118686,665.4663786,521.3437986,651.4507386,490.2890586,447.28792,441.241,475.3192,475.3192,311.29537,305.24845,339.32665,339.32665
CL(20:0_20:3_22:0_22:5)-2H,807.5727435,660.4272535,516.3046735,646.4116135,490.2890335,447.28792,441.241,475.3192,465.241,311.29537,305.24845,339.32665,329.24845
CL(20:0_20:3_22:0_22:6)-2H,806.5649184,659.4194284,515.2968484,645.4037884,490.2890284,447.28792,441.241,475.3192,463.22536,311.29537,305.24845,339.32665,327.23281
CL(20:0_20:3_22:5_22:5)-2H,802.5336183,655.3881283,511.2655483,646.4115883,490.2890083,447.28792,441.241,465.241,465.241,311.29537,305.24845,329.24845,329.24845
CL(20:0_20:3_22:5_22:6)-2H,801.5257933,654.3803033,510.2577233,645.4037633,490.2890033,447.28792,441.241,465.241,463.22536,311.29537,305.24845,329.24845,327.23281
CL(20:0_20:3_22:6_22:6)-2H,800.5179682,653.3724782,509.2498982,645.4037582,490.2889982,447.28792,441.241,463.22536,463.22536,311.29537,305.24845,327.23281,327.23281
CL(20:0_20:4_20:4_20:4)-2H,775.5101432,628.3646532,485.2498932,632.3959332,489.2811732,447.28792,439.22536,439.22536,439.22536,311.29537,303.23281,303.23281,303.23281
CL(20:0_20:4_20:4_22:0)-2H,793.5570934,646.4116034,503.2968434,650.4428834,489.2812034,447.28792,439.22536,439.22536,475.3192,311.29537,303.23281,303.23281,339.32665
CL(20:0_20:4_20:4_22:5)-2H,788.5179682,641.3724782,498.2577182,645.4037582,489.2811782,447.28792,439.22536,439.22536,465.241,311.29537,303.23281,303.23281,329.24845
CL(20:0_20:4_20:4_22:6)-2H,787.5101432,640.3646532,497.2498932,644.3959332,489.2811732,447.28792,439.22536,439.22536,463.22536,311.29537,303.23281,303.23281,327.23281
CL(20:0_20:4_22:0_22:0)-2H,811.6040436,664.4585536,521.3437936,650.4429136,489.2812336,447.28792,439.22536,475.3192,475.3192,311.29537,303.23281,339.32665,339.32665
CL(20:0_20:4_22:0_22:5)-2H,806.5649184,659.4194284,516.3046684,645.4037884,489.2812084,447.28792,439.22536,475.3192,465.241,311.29537,303.23281,339.32665,329.24845
CL(20:0_20:4_22:0_22:6)-2H,805.5570934,658.4116034,515.2968434,644.3959634,489.2812034,447.28792,439.22536,475.3192,463.22536,311.29537,303.23281,339.32665,327.23281
CL(20:0_20:4_22:5_22:5)-2H,801.5257933,654.3803033,511.2655433,645.4037633,489.2811833,447.28792,439.22536,465.241,465.241,311.29537,303.23281,329.24845,329.24845
CL(20:0_20:4_22:5_22:6)-2H,800.5179682,653.3724782,510.2577182,644.3959382,489.2811782,447.28792,439.22536,465.241,463.22536,311.29537,303.23281,329.24845,327.23281
CL(20:0_20:4_22:6_22:6)-2H,799.5101432,652.3646532,509.2498932,644.3959332,489.2811732,447.28792,439.22536,463.22536,463.22536,311.29537,303.23281,327.23281,327.23281
CL(20:0_22:0_22:0_22:0)-2H,829.6509938,682.5055038,521.3438238,668.4898638,507.3281838,447.28792,475.3192,475.3192,475.3192,311.29537,339.32665,339.32665,339.32665
CL(20:0_22:0_22:0_22:5)-2H,824.6118686,677.4663786,516.3046986,663.4507386,507.3281586,447.28792,475.3192,475.3192,465.241,311.29537,339.32665,339.32665,329.24845
CL(20:0_22:0_22:0_22:6)-2H,823.6040436,676.4585536,515.2968736,662.4429136,507.3281536,447.28792,475.3192,475.3192,463.22536,311.29537,339.32665,339.32665,327.23281
CL(20:0_22:0_22:5_22:5)-2H,819.5727435,672.4272535,511.2655735,663.4507135,507.3281335,447.28792,475.3192,465.241,465.241,311.29537,339.32665,329.24845,329.24845
CL(20:0_22:0_22:5_22:6)-2H,818.5649184,671.4194284,510.2577484,662.4428884,507.3281284,447.28792,475.3192,465.241,463.22536,311.29537,339.32665,329.24845,327.23281
CL(20:0_22:0_22:6_22:6)-2H,817.5570934,670.4116034,509.2499234,662.4428834,507.3281234,447.28792,475.3192,463.22536,463.22536,311.29537,339.32665,327.23281,327.23281
CL(20:0_22:5_22:5_22:5)-2H,814.5336183,667.3881283,511.2655483,658.4115883,502.2890083,447.28792,465.241,465.241,465.241,311.29537,329.24845,329.24845,329.24845
CL(20:0_22:5_22:5_22:6)-2H,813.5257933,666.3803033,510.2577233,657.4037633,502.2890033,447.28792,465.241,465.241,463.22536,311.29537,329.24845,329.24845,327.23281
CL(20:0_22:5_22:6_22:6)-2H,812.5179682,665.3724782,509.2498982,657.4037582,502.2889982,447.28792,465.241,463.22536,463.22536,311.29537,329.24845,327.23281,327.23281
CL(20:0_22:6_22:6_22:6)-2H,811.5101432,664.3646532,509.2498932,656.3959332,501.2811732,447.28792,463.22536,463.22536,463.22536,311.29537,327.23281,327.23281,327.23281
CL(20:1_20:1_20:1_20:1)-2H,783.5727435,637.4350735,491.2968535,637.4350735,491.2968535,445.27228,445.27228,445.27228,445.27228,309.27973,309.27973,309.27973,309.27973
CL(20:1_20:1_20:1_20:2)-2H,782.5649184,636.4272484,490.2890284,636.4272484,491.2968484,445.27228,445.27228,445.27228,443.25664,309.27973,309.27973,309.27973,307.26409
CL(20:1_20:1_20:1_20:3)-2H,781.5570934,635.4194234,489.2812034,635.4194234,491.2968434,445.27228,445.27228,445.27228,441.241,309.27973,309.27973,309.27973,305.24845
CL(20:1_20:1_20:1_20:4)-2H,780.5492684,634.4115984,488.2733784,634.4115984,491.2968384,445.27228,445.27228,445.27228,439.22536,309.27973,309.27973,309.27973,303.23281
CL(20:1_20:1_20:1_22:5)-2H,793.5570934,647.4194234,501.2812034,647.4194234,491.2968434,445.27228,445.27228,445.27228,465.241,309.27973,309.27973,309.27973,329.24845
CL(20:1_20:1_20:1_22:6)-2H,792.5492684,646.4115984,500.2733784,646.4115984,491.2968384,445.27228,445.27228,445.27228,463.22536,309.27973,309.27973,309.27973,327.23281
CL(20:1_20:1_20:2_20:2)-2H,781.5570934,635.4194234,489.2812034,636.4272434,491.2968434,445.27228,445.27228,443.25664,443.25664,309.27973,309.27973,307.26409,307.26409
CL(20:1_20:1_20:2_20:3)-2H,780.5492684,634.4115984,488.2733784,635.4194184,491.2968384,445.27228,445.27228,443.25664,441.241,309.27973,309.27973,307.26409,305.24845
CL(20:1_20:1_20:2_20:4)-2H,779.5414433,633.4037733,487.2655533,634.4115933,491.2968333,445.27228,445.27228,443.25664,439.22536,309.27973,309.27973,307.26409,303.23281
CL(20:1_20:1_20:2_22:0)-2H,797.5883935,651.4507235,505.3125035,652.4585435,491.2968635,445.27228,445.27228,443.25664,475.3192,309.27973,309.27973,307.26409,339.32665
CL(20:1_20:1_20:2_22:5)-2H,792.5492684,646.4115984,500.2733784,647.4194184,491.2968384,445.27228,445.27228,443.25664,465.241,309.27973,309.27973,307.26409,329.24845
CL(20:1_20:1_20:2_22:6)-2H,791.5414433,645.4037733,499.2655533,646.4115933,491.2968333,445.27228,445.27228,443.25664,463.22536,309.27973,309.27973,307.26409,327.23281
CL(20:1_20:1_20:3_20:3)-2H,779.5414433,633.4037733,487.2655533,635.4194133,491.2968333,445.27228,445.27228,441.241,441.241,309.27973,309.27973,305.24845,305.24845
CL(20:1_20:1_20:3_20:4)-2H,778.5336183,632.3959483,486.2577283,634.4115883,491.2968283,445.27228,445.27228,441.241,439.22536,309.27973,309.27973,305.24845,303.23281
CL(20:1_20:1_20:3_22:0)-2H,796.5805685,650.4428985,504.3046785,652.4585385,491.2968585,445.27228,445.27228,441.241,475.3192,309.27973,309.27973,305.24845,339.32665
CL(20:1_20:1_20:3_22:5)-2H,791.5414433,645.4037733,499.2655533,647.4194133,491.2968333,445.27228,445.27228,441.241,465.241,309.27973,309.27973,305.24845,329.24845
CL(20:1_20:1_20:3_22:6)-2H,790.5336183,644.3959483,498.2577283,646.4115883,491.2968283,445.27228,445.27228,441.241,463.22536,309.27973,309.27973,305.24845,327.23281
CL(20:1_20:1_20:4_20:4)-2H,777.5257933,631.3881233,485.2499033,634.4115833,491.2968233,445.27228,445.27228,439.22536,439.22536,309.27973,309.27973,303.23281,303.23281
CL(20:1_20:1_20:4_22:0)-2H,795.5727435,649.4350735,503.2968535,652.4585335,491.2968535,445.27228,445.27228,439.22536,475.3192,309.27973,309.27973,303.23281,339.32665
CL(20:1_20:1_20:4_22:5)-2H,790.5336183,644.3959483,498.2577283,647.4194083,491.2968283,445.27228,445.27228,439.22536,465.241,309.27973,309.27973,303.23281,329.24845
CL(20:1_20:1_20:4_22:6)-2H,789.5257933,643.3881233,497.2499033,646.4115833,491.2968233,445.27228,445.27228,439.22536,463.22536,309.27973,309.27973,303.23281,327.23281
