Cer-EOS,[M-H]-,NL of EFA,[FAA+C2H2-H]-,[EFA-H]-,[FAA-H]-,[Sph-C2H8NO]-
Cer-EOS(d27:1/22:0-O-20:1)-H,1055.011,762.7339,380.3534,309.2799,354.3378,363.3633
Cer-EOS(d27:1/22:1-O-20:1)-H,1052.995,760.7183,378.3378,309.2799,352.3221,363.3633
Cer-EOS(d27:1/22:2-O-20:1)-H,1050.979,758.7026,376.3221,309.2799,350.3065,363.3633
Cer-EOS(d27:1/23:0-O-20:1)-H,1069.026,776.7496,394.369,309.2799,368.3534,363.3633
Cer-EOS(d27:1/23:1-O-20:1)-H,1067.011,774.7339,392.3534,309.2799,366.3378,363.3633
Cer-EOS(d27:1/24:0-O-20:1)-H,1083.042,790.7653,408.3847,309.2799,382.369,363.3633
Cer-EOS(d27:1/24:1-O-20:1)-H,1081.026,788.7496,406.369,309.2799,380.3534,363.3633
Cer-EOS(d27:1/24:2-O-20:1)-H,1079.011,786.7339,404.3534,309.2799,378.3378,363.3633
Cer-EOS(d27:1/25:0-O-20:1)-H,1097.057,804.7809,422.4004,309.2799,396.3847,363.3633
Cer-EOS(d27:1/25:1-O-20:1)-H,1095.042,802.7653,420.3847,309.2799,394.369,363.3633
Cer-EOS(d27:1/26:0-O-20:1)-H,1111.073,818.7966,436.416,309.2799,410.4004,363.3633
Cer-EOS(d27:1/26:1-O-20:1)-H,1109.057,816.7809,434.4004,309.2799,408.3847,363.3633
Cer-EOS(d27:1/26:2-O-20:1)-H,1107.042,814.7653,432.3847,309.2799,406.369,363.3633
Cer-EOS(d27:1/27:0-O-20:1)-H,1125.089,832.8122,450.4317,309.2799,424.416,363.3633
Cer-EOS(d27:1/27:1-O-20:1)-H,1123.073,830.7966,448.416,309.2799,422.4004,363.3633
Cer-EOS(d27:1/28:0-O-20:1)-H,1139.104,846.8278,464.4473,309.2799,438.4317,363.3633
Cer-EOS(d27:1/28:1-O-20:1)-H,1137.089,844.8122,462.4317,309.2799,436.416,363.3633
Cer-EOS(d27:1/28:2-O-20:1)-H,1135.073,842.7966,460.416,309.2799,434.4004,363.3633
Cer-EOS(d27:1/29:0-O-20:1)-H,1153.12,860.8435,478.463,309.2799,452.4473,363.3633
Cer-EOS(d27:1/29:1-O-20:1)-H,1151.104,858.8278,476.4473,309.2799,450.4317,363.3633
Cer-EOS(d27:1/30:0-O-20:1)-H,1167.136,874.8591,492.4786,309.2799,466.463,363.3633
Cer-EOS(d27:1/30:1-O-20:1)-H,1165.12,872.8435,490.463,309.2799,464.4473,363.3633
Cer-EOS(d27:1/30:2-O-20:1)-H,1163.104,870.8278,488.4473,309.2799,462.4317,363.3633
Cer-EOS(d27:1/31:0-O-20:1)-H,1181.151,888.8748,506.4943,309.2799,480.4786,363.3633
Cer-EOS(d27:1/31:1-O-20:1)-H,1179.136,886.8591,504.4786,309.2799,478.463,363.3633
Cer-EOS(d27:1/32:0-O-20:1)-H,1195.167,902.8904,520.5099,309.2799,494.4943,363.3633
Cer-EOS(d27:1/32:1-O-20:1)-H,1193.151,900.8748,518.4943,309.2799,492.4786,363.3633
Cer-EOS(d27:1/32:2-O-20:1)-H,1191.136,898.8591,516.4786,309.2799,490.463,363.3633
Cer-EOS(d27:1/33:0-O-20:1)-H,1209.183,916.9061,534.5256,309.2799,508.5099,363.3633
Cer-EOS(d27:1/33:1-O-20:1)-H,1207.167,914.8904,532.5099,309.2799,506.4943,363.3633
Cer-EOS(d27:1/34:0-O-20:1)-H,1223.198,930.9218,548.5412,309.2799,522.5256,363.3633
Cer-EOS(d27:1/34:1-O-20:1)-H,1221.183,928.9061,546.5256,309.2799,520.5099,363.3633
Cer-EOS(d27:1/34:2-O-20:1)-H,1219.167,926.8904,544.5099,309.2799,518.4943,363.3633
Cer-EOS(d27:1/35:0-O-20:1)-H,1237.214,944.9374,562.5569,309.2799,536.5412,363.3633
Cer-EOS(d27:1/35:1-O-20:1)-H,1235.198,942.9218,560.5412,309.2799,534.5256,363.3633
Cer-EOS(d27:1/36:0-O-20:1)-H,1251.23,958.9531,576.5725,309.2799,550.5569,363.3633
Cer-EOS(d27:1/36:1-O-20:1)-H,1249.214,956.9374,574.5569,309.2799,548.5412,363.3633
Cer-EOS(d27:1/36:2-O-20:1)-H,1247.198,954.9218,572.5412,309.2799,546.5256,363.3633
Cer-EOS(d27:1/38:0-O-20:1)-H,1279.261,986.9843,604.6038,309.2799,578.5881,363.3633
Cer-EOS(d27:1/38:1-O-20:1)-H,1277.245,984.9687,602.5881,309.2799,576.5725,363.3633
Cer-EOS(d27:1/38:2-O-20:1)-H,1275.23,982.9531,600.5725,309.2799,574.5569,363.3633
Cer-EOS(d27:1/40:0-O-20:1)-H,1307.292,1015.016,632.6351,309.2799,606.6194,363.3633
Cer-EOS(d27:1/40:1-O-20:1)-H,1305.277,1013,630.6194,309.2799,604.6038,363.3633
Cer-EOS(d27:1/40:2-O-20:1)-H,1303.261,1010.984,628.6038,309.2799,602.5881,363.3633
Cer-EOS(d27:1/42:0-O-20:1)-H,1335.324,1043.047,660.6664,309.2799,634.6508,363.3633
Cer-EOS(d27:1/42:1-O-20:1)-H,1333.308,1041.031,658.6508,309.2799,632.6351,363.3633
Cer-EOS(d27:1/42:2-O-20:1)-H,1331.292,1039.016,656.6351,309.2799,630.6194,363.3633
Cer-EOS(d27:1/12:0-O-20:2)-H,912.8384,622.5775,240.1969,307.2643,214.1813,363.3633
Cer-EOS(d27:1/12:1-O-20:2)-H,910.8228,620.5618,238.1813,307.2643,212.1656,363.3633
Cer-EOS(d27:1/13:0-O-20:2)-H,926.8541,636.5931,254.2126,307.2643,228.1969,363.3633
Cer-EOS(d27:1/13:1-O-20:2)-H,924.8384,634.5775,252.1969,307.2643,226.1813,363.3633
Cer-EOS(d27:1/14:0-O-20:2)-H,940.8697,650.6088,268.2282,307.2643,242.2126,363.3633
Cer-EOS(d27:1/14:1-O-20:2)-H,938.8541,648.5931,266.2126,307.2643,240.1969,363.3633
Cer-EOS(d27:1/15:0-O-20:2)-H,954.8854,664.6244,282.2439,307.2643,256.2282,363.3633
Cer-EOS(d27:1/15:1-O-20:2)-H,952.8697,662.6088,280.2282,307.2643,254.2126,363.3633
Cer-EOS(d27:1/16:0-O-20:2)-H,968.901,678.64,296.2595,307.2643,270.2439,363.3633
Cer-EOS(d27:1/16:1-O-20:2)-H,966.8854,676.6244,294.2439,307.2643,268.2282,363.3633
Cer-EOS(d27:1/16:2-O-20:2)-H,964.8697,674.6088,292.2282,307.2643,266.2126,363.3633
Cer-EOS(d27:1/17:0-O-20:2)-H,982.9167,692.6557,310.2751,307.2643,284.2595,363.3633
Cer-EOS(d27:1/18:0-O-20:2)-H,996.9323,706.6713,324.2908,307.2643,298.2751,363.3633
Cer-EOS(d27:1/18:1-O-20:2)-H,994.9167,704.6557,322.2751,307.2643,296.2595,363.3633
Cer-EOS(d27:1/18:2-O-20:2)-H,992.901,702.64,320.2595,307.2643,294.2439,363.3633
Cer-EOS(d27:1/19:0-O-20:2)-H,1010.948,720.687,338.3065,307.2643,312.2908,363.3633
Cer-EOS(d27:1/19:1-O-20:2)-H,1008.932,718.6713,336.2908,307.2643,310.2751,363.3633
Cer-EOS(d27:1/20:0-O-20:2)-H,1024.964,734.7026,352.3221,307.2643,326.3065,363.3633
Cer-EOS(d27:1/20:1-O-20:2)-H,1022.948,732.687,350.3065,307.2643,324.2908,363.3633
Cer-EOS(d27:1/20:2-O-20:2)-H,1020.932,730.6713,348.2908,307.2643,322.2751,363.3633
Cer-EOS(d27:1/21:0-O-20:2)-H,1038.979,748.7183,366.3378,307.2643,340.3221,363.3633
Cer-EOS(d27:1/21:1-O-20:2)-H,1036.964,746.7026,364.3221,307.2643,338.3065,363.3633
Cer-EOS(d27:1/22:0-O-20:2)-H,1052.995,762.7339,380.3534,307.2643,354.3378,363.3633
Cer-EOS(d27:1/22:1-O-20:2)-H,1050.979,760.7183,378.3378,307.2643,352.3221,363.3633
Cer-EOS(d27:1/22:2-O-20:2)-H,1048.964,758.7026,376.3221,307.2643,350.3065,363.3633
Cer-EOS(d27:1/23:0-O-20:2)-H,1067.011,776.7496,394.369,307.2643,368.3534,363.3633
Cer-EOS(d27:1/23:1-O-20:2)-H,1064.995,774.7339,392.3534,307.2643,366.3378,363.3633
Cer-EOS(d27:1/24:0-O-20:2)-H,1081.026,790.7653,408.3847,307.2643,382.369,363.3633
Cer-EOS(d27:1/24:1-O-20:2)-H,1079.011,788.7496,406.369,307.2643,380.3534,363.3633
Cer-EOS(d27:1/24:2-O-20:2)-H,1076.995,786.7339,404.3534,307.2643,378.3378,363.3633
Cer-EOS(d27:1/25:0-O-20:2)-H,1095.042,804.7809,422.4004,307.2643,396.3847,363.3633
Cer-EOS(d27:1/25:1-O-20:2)-H,1093.026,802.7653,420.3847,307.2643,394.369,363.3633
Cer-EOS(d27:1/26:0-O-20:2)-H,1109.057,818.7966,436.416,307.2643,410.4004,363.3633
Cer-EOS(d27:1/26:1-O-20:2)-H,1107.042,816.7809,434.4004,307.2643,408.3847,363.3633
Cer-EOS(d27:1/26:2-O-20:2)-H,1105.026,814.7653,432.3847,307.2643,406.369,363.3633
Cer-EOS(d27:1/27:0-O-20:2)-H,1123.073,832.8122,450.4317,307.2643,424.416,363.3633
Cer-EOS(d27:1/27:1-O-20:2)-H,1121.057,830.7966,448.416,307.2643,422.4004,363.3633
Cer-EOS(d27:1/28:0-O-20:2)-H,1137.089,846.8278,464.4473,307.2643,438.4317,363.3633
Cer-EOS(d27:1/28:1-O-20:2)-H,1135.073,844.8122,462.4317,307.2643,436.416,363.3633
Cer-EOS(d27:1/28:2-O-20:2)-H,1133.057,842.7966,460.416,307.2643,434.4004,363.3633
Cer-EOS(d27:1/29:0-O-20:2)-H,1151.104,860.8435,478.463,307.2643,452.4473,363.3633
Cer-EOS(d27:1/29:1-O-20:2)-H,1149.089,858.8278,476.4473,307.2643,450.4317,363.3633
Cer-EOS(d27:1/30:0-O-20:2)-H,1165.12,874.8591,492.4786,307.2643,466.463,363.3633
Cer-EOS(d27:1/30:1-O-20:2)-H,1163.104,872.8435,490.463,307.2643,464.4473,363.3633
Cer-EOS(d27:1/30:2-O-20:2)-H,1161.089,870.8278,488.4473,307.2643,462.4317,363.3633
Cer-EOS(d27:1/31:0-O-20:2)-H,1179.136,888.8748,506.4943,307.2643,480.4786,363.3633
Cer-EOS(d27:1/31:1-O-20:2)-H,1177.12,886.8591,504.4786,307.2643,478.463,363.3633
Cer-EOS(d27:1/32:0-O-20:2)-H,1193.151,902.8904,520.5099,307.2643,494.4943,363.3633
Cer-EOS(d27:1/32:1-O-20:2)-H,1191.136,900.8748,518.4943,307.2643,492.4786,363.3633
Cer-EOS(d27:1/32:2-O-20:2)-H,1189.12,898.8591,516.4786,307.2643,490.463,363.3633
Cer-EOS(d27:1/33:0-O-20:2)-H,1207.167,916.9061,534.5256,307.2643,508.5099,363.3633
Cer-EOS(d27:1/33:1-O-20:2)-H,1205.151,914.8904,532.5099,307.2643,506.4943,363.3633
Cer-EOS(d27:1/34:0-O-20:2)-H,1221.183,930.9218,548.5412,307.2643,522.5256,363.3633
Cer-EOS(d27:1/34:1-O-20:2)-H,1219.167,928.9061,546.5256,307.2643,520.5099,363.3633
Cer-EOS(d27:1/34:2-O-20:2)-H,1217.151,926.8904,544.5099,307.2643,518.4943,363.3633
Cer-EOS(d27:1/35:0-O-20:2)-H,1235.198,944.9374,562.5569,307.2643,536.5412,363.3633
Cer-EOS(d27:1/35:1-O-20:2)-H,1233.183,942.9218,560.5412,307.2643,534.5256,363.3633
Cer-EOS(d27:1/36:0-O-20:2)-H,1249.214,958.9531,576.5725,307.2643,550.5569,363.3633
Cer-EOS(d27:1/36:1-O-20:2)-H,1247.198,956.9374,574.5569,307.2643,548.5412,363.3633
Cer-EOS(d27:1/36:2-O-20:2)-H,1245.183,954.9218,572.5412,307.2643,546.5256,363.3633
Cer-EOS(d27:1/38:0-O-20:2)-H,1277.245,986.9843,604.6038,307.2643,578.5881,363.3633
Cer-EOS(d27:1/38:1-O-20:2)-H,1275.23,984.9687,602.5881,307.2643,576.5725,363.3633
Cer-EOS(d27:1/38:2-O-20:2)-H,1273.214,982.9531,600.5725,307.2643,574.5569,363.3633
Cer-EOS(d27:1/40:0-O-20:2)-H,1305.277,1015.016,632.6351,307.2643,606.6194,363.3633
Cer-EOS(d27:1/40:1-O-20:2)-H,1303.261,1013,630.6194,307.2643,604.6038,363.3633
Cer-EOS(d27:1/40:2-O-20:2)-H,1301.245,1010.984,628.6038,307.2643,602.5881,363.3633
Cer-EOS(d27:1/42:0-O-20:2)-H,1333.308,1043.047,660.6664,307.2643,634.6508,363.3633
Cer-EOS(d27:1/42:1-O-20:2)-H,1331.292,1041.031,658.6508,307.2643,632.6351,363.3633
Cer-EOS(d27:1/42:2-O-20:2)-H,1329.277,1039.016,656.6351,307.2643,630.6194,363.3633
Cer-EOS(d27:1/12:0-O-21:0)-H,930.8854,622.5775,240.1969,325.3112,214.1813,363.3633
Cer-EOS(d27:1/12:1-O-21:0)-H,928.8697,620.5618,238.1813,325.3112,212.1656,363.3633
Cer-EOS(d27:1/13:0-O-21:0)-H,944.901,636.5931,254.2126,325.3112,228.1969,363.3633
Cer-EOS(d27:1/13:1-O-21:0)-H,942.8854,634.5775,252.1969,325.3112,226.1813,363.3633
Cer-EOS(d27:1/14:0-O-21:0)-H,958.9167,650.6088,268.2282,325.3112,242.2126,363.3633
Cer-EOS(d27:1/14:1-O-21:0)-H,956.901,648.5931,266.2126,325.3112,240.1969,363.3633
Cer-EOS(d27:1/15:0-O-21:0)-H,972.9323,664.6244,282.2439,325.3112,256.2282,363.3633
Cer-EOS(d27:1/15:1-O-21:0)-H,970.9167,662.6088,280.2282,325.3112,254.2126,363.3633
Cer-EOS(d27:1/16:0-O-21:0)-H,986.9479,678.64,296.2595,325.3112,270.2439,363.3633
Cer-EOS(d27:1/16:1-O-21:0)-H,984.9323,676.6244,294.2439,325.3112,268.2282,363.3633
Cer-EOS(d27:1/16:2-O-21:0)-H,982.9167,674.6088,292.2282,325.3112,266.2126,363.3633
Cer-EOS(d27:1/17:0-O-21:0)-H,1000.964,692.6557,310.2751,325.3112,284.2595,363.3633
Cer-EOS(d27:1/18:0-O-21:0)-H,1014.979,706.6713,324.2908,325.3112,298.2751,363.3633
Cer-EOS(d27:1/18:1-O-21:0)-H,1012.964,704.6557,322.2751,325.3112,296.2595,363.3633
Cer-EOS(d27:1/18:2-O-21:0)-H,1010.948,702.64,320.2595,325.3112,294.2439,363.3633
Cer-EOS(d27:1/19:0-O-21:0)-H,1028.995,720.687,338.3065,325.3112,312.2908,363.3633
Cer-EOS(d27:1/19:1-O-21:0)-H,1026.979,718.6713,336.2908,325.3112,310.2751,363.3633
Cer-EOS(d27:1/20:0-O-21:0)-H,1043.011,734.7026,352.3221,325.3112,326.3065,363.3633
Cer-EOS(d27:1/20:1-O-21:0)-H,1040.995,732.687,350.3065,325.3112,324.2908,363.3633
Cer-EOS(d27:1/20:2-O-21:0)-H,1038.979,730.6713,348.2908,325.3112,322.2751,363.3633
Cer-EOS(d27:1/21:0-O-21:0)-H,1057.026,748.7183,366.3378,325.3112,340.3221,363.3633
Cer-EOS(d27:1/21:1-O-21:0)-H,1055.011,746.7026,364.3221,325.3112,338.3065,363.3633
Cer-EOS(d27:1/22:0-O-21:0)-H,1071.042,762.7339,380.3534,325.3112,354.3378,363.3633
Cer-EOS(d27:1/22:1-O-21:0)-H,1069.026,760.7183,378.3378,325.3112,352.3221,363.3633
Cer-EOS(d27:1/22:2-O-21:0)-H,1067.011,758.7026,376.3221,325.3112,350.3065,363.3633
Cer-EOS(d27:1/23:0-O-21:0)-H,1085.057,776.7496,394.369,325.3112,368.3534,363.3633
Cer-EOS(d27:1/23:1-O-21:0)-H,1083.042,774.7339,392.3534,325.3112,366.3378,363.3633
Cer-EOS(d27:1/24:0-O-21:0)-H,1099.073,790.7653,408.3847,325.3112,382.369,363.3633
Cer-EOS(d27:1/24:1-O-21:0)-H,1097.057,788.7496,406.369,325.3112,380.3534,363.3633
Cer-EOS(d27:1/24:2-O-21:0)-H,1095.042,786.7339,404.3534,325.3112,378.3378,363.3633
Cer-EOS(d27:1/25:0-O-21:0)-H,1113.089,804.7809,422.4004,325.3112,396.3847,363.3633
Cer-EOS(d27:1/25:1-O-21:0)-H,1111.073,802.7653,420.3847,325.3112,394.369,363.3633
Cer-EOS(d27:1/26:0-O-21:0)-H,1127.104,818.7966,436.416,325.3112,410.4004,363.3633
Cer-EOS(d27:1/26:1-O-21:0)-H,1125.089,816.7809,434.4004,325.3112,408.3847,363.3633
Cer-EOS(d27:1/26:2-O-21:0)-H,1123.073,814.7653,432.3847,325.3112,406.369,363.3633
Cer-EOS(d27:1/27:0-O-21:0)-H,1141.12,832.8122,450.4317,325.3112,424.416,363.3633
Cer-EOS(d27:1/27:1-O-21:0)-H,1139.104,830.7966,448.416,325.3112,422.4004,363.3633
Cer-EOS(d27:1/28:0-O-21:0)-H,1155.136,846.8278,464.4473,325.3112,438.4317,363.3633
Cer-EOS(d27:1/28:1-O-21:0)-H,1153.12,844.8122,462.4317,325.3112,436.416,363.3633
Cer-EOS(d27:1/28:2-O-21:0)-H,1151.104,842.7966,460.416,325.3112,434.4004,363.3633
Cer-EOS(d27:1/29:0-O-21:0)-H,1169.151,860.8435,478.463,325.3112,452.4473,363.3633
Cer-EOS(d27:1/29:1-O-21:0)-H,1167.136,858.8278,476.4473,325.3112,450.4317,363.3633
Cer-EOS(d27:1/30:0-O-21:0)-H,1183.167,874.8591,492.4786,325.3112,466.463,363.3633
Cer-EOS(d27:1/30:1-O-21:0)-H,1181.151,872.8435,490.463,325.3112,464.4473,363.3633
Cer-EOS(d27:1/30:2-O-21:0)-H,1179.136,870.8278,488.4473,325.3112,462.4317,363.3633
Cer-EOS(d27:1/31:0-O-21:0)-H,1197.183,888.8748,506.4943,325.3112,480.4786,363.3633
Cer-EOS(d27:1/31:1-O-21:0)-H,1195.167,886.8591,504.4786,325.3112,478.463,363.3633
Cer-EOS(d27:1/32:0-O-21:0)-H,1211.198,902.8904,520.5099,325.3112,494.4943,363.3633
Cer-EOS(d27:1/32:1-O-21:0)-H,1209.183,900.8748,518.4943,325.3112,492.4786,363.3633
Cer-EOS(d27:1/32:2-O-21:0)-H,1207.167,898.8591,516.4786,325.3112,490.463,363.3633
Cer-EOS(d27:1/33:0-O-21:0)-H,1225.214,916.9061,534.5256,325.3112,508.5099,363.3633
Cer-EOS(d27:1/33:1-O-21:0)-H,1223.198,914.8904,532.5099,325.3112,506.4943,363.3633
Cer-EOS(d27:1/34:0-O-21:0)-H,1239.23,930.9218,548.5412,325.3112,522.5256,363.3633
Cer-EOS(d27:1/34:1-O-21:0)-H,1237.214,928.9061,546.5256,325.3112,520.5099,363.3633
Cer-EOS(d27:1/34:2-O-21:0)-H,1235.198,926.8904,544.5099,325.3112,518.4943,363.3633
Cer-EOS(d27:1/35:0-O-21:0)-H,1253.245,944.9374,562.5569,325.3112,536.5412,363.3633
Cer-EOS(d27:1/35:1-O-21:0)-H,1251.23,942.9218,560.5412,325.3112,534.5256,363.3633
Cer-EOS(d27:1/36:0-O-21:0)-H,1267.261,958.9531,576.5725,325.3112,550.5569,363.3633
Cer-EOS(d27:1/36:1-O-21:0)-H,1265.245,956.9374,574.5569,325.3112,548.5412,363.3633
Cer-EOS(d27:1/36:2-O-21:0)-H,1263.23,954.9218,572.5412,325.3112,546.5256,363.3633
Cer-EOS(d27:1/38:0-O-21:0)-H,1295.292,986.9843,604.6038,325.3112,578.5881,363.3633
Cer-EOS(d27:1/38:1-O-21:0)-H,1293.277,984.9687,602.5881,325.3112,576.5725,363.3633
Cer-EOS(d27:1/38:2-O-21:0)-H,1291.261,982.9531,600.5725,325.3112,574.5569,363.3633
Cer-EOS(d27:1/40:0-O-21:0)-H,1323.324,1015.016,632.6351,325.3112,606.6194,363.3633
Cer-EOS(d27:1/40:1-O-21:0)-H,1321.308,1013,630.6194,325.3112,604.6038,363.3633
Cer-EOS(d27:1/40:2-O-21:0)-H,1319.292,1010.984,628.6038,325.3112,602.5881,363.3633
Cer-EOS(d27:1/42:0-O-21:0)-H,1351.355,1043.047,660.6664,325.3112,634.6508,363.3633
Cer-EOS(d27:1/42:1-O-21:0)-H,1349.339,1041.031,658.6508,325.3112,632.6351,363.3633
Cer-EOS(d27:1/42:2-O-21:0)-H,1347.324,1039.016,656.6351,325.3112,630.6194,363.3633
Cer-EOS(d27:1/12:0-O-21:1)-H,928.8697,622.5775,240.1969,323.2956,214.1813,363.3633
Cer-EOS(d27:1/12:1-O-21:1)-H,926.8541,620.5618,238.1813,323.2956,212.1656,363.3633
Cer-EOS(d27:1/13:0-O-21:1)-H,942.8854,636.5931,254.2126,323.2956,228.1969,363.3633
Cer-EOS(d27:1/13:1-O-21:1)-H,940.8697,634.5775,252.1969,323.2956,226.1813,363.3633
Cer-EOS(d27:1/14:0-O-21:1)-H,956.901,650.6088,268.2282,323.2956,242.2126,363.3633
Cer-EOS(d27:1/14:1-O-21:1)-H,954.8854,648.5931,266.2126,323.2956,240.1969,363.3633
Cer-EOS(d27:1/15:0-O-21:1)-H,970.9167,664.6244,282.2439,323.2956,256.2282,363.3633
Cer-EOS(d27:1/15:1-O-21:1)-H,968.901,662.6088,280.2282,323.2956,254.2126,363.3633
Cer-EOS(d27:1/16:0-O-21:1)-H,984.9323,678.64,296.2595,323.2956,270.2439,363.3633
Cer-EOS(d27:1/16:1-O-21:1)-H,982.9167,676.6244,294.2439,323.2956,268.2282,363.3633
Cer-EOS(d27:1/16:2-O-21:1)-H,980.901,674.6088,292.2282,323.2956,266.2126,363.3633
Cer-EOS(d27:1/17:0-O-21:1)-H,998.9479,692.6557,310.2751,323.2956,284.2595,363.3633
Cer-EOS(d27:1/18:0-O-21:1)-H,1012.964,706.6713,324.2908,323.2956,298.2751,363.3633
Cer-EOS(d27:1/18:1-O-21:1)-H,1010.948,704.6557,322.2751,323.2956,296.2595,363.3633
Cer-EOS(d27:1/18:2-O-21:1)-H,1008.932,702.64,320.2595,323.2956,294.2439,363.3633
Cer-EOS(d27:1/19:0-O-21:1)-H,1026.979,720.687,338.3065,323.2956,312.2908,363.3633
Cer-EOS(d27:1/19:1-O-21:1)-H,1024.964,718.6713,336.2908,323.2956,310.2751,363.3633
Cer-EOS(d27:1/20:0-O-21:1)-H,1040.995,734.7026,352.3221,323.2956,326.3065,363.3633
Cer-EOS(d27:1/20:1-O-21:1)-H,1038.979,732.687,350.3065,323.2956,324.2908,363.3633
Cer-EOS(d27:1/20:2-O-21:1)-H,1036.964,730.6713,348.2908,323.2956,322.2751,363.3633
Cer-EOS(d27:1/21:0-O-21:1)-H,1055.011,748.7183,366.3378,323.2956,340.3221,363.3633
Cer-EOS(d27:1/21:1-O-21:1)-H,1052.995,746.7026,364.3221,323.2956,338.3065,363.3633
Cer-EOS(d27:1/22:0-O-21:1)-H,1069.026,762.7339,380.3534,323.2956,354.3378,363.3633
Cer-EOS(d27:1/22:1-O-21:1)-H,1067.011,760.7183,378.3378,323.2956,352.3221,363.3633
Cer-EOS(d27:1/22:2-O-21:1)-H,1064.995,758.7026,376.3221,323.2956,350.3065,363.3633
Cer-EOS(d27:1/23:0-O-21:1)-H,1083.042,776.7496,394.369,323.2956,368.3534,363.3633
Cer-EOS(d27:1/23:1-O-21:1)-H,1081.026,774.7339,392.3534,323.2956,366.3378,363.3633
Cer-EOS(d27:1/24:0-O-21:1)-H,1097.057,790.7653,408.3847,323.2956,382.369,363.3633
Cer-EOS(d27:1/24:1-O-21:1)-H,1095.042,788.7496,406.369,323.2956,380.3534,363.3633
Cer-EOS(d27:1/24:2-O-21:1)-H,1093.026,786.7339,404.3534,323.2956,378.3378,363.3633
Cer-EOS(d27:1/25:0-O-21:1)-H,1111.073,804.7809,422.4004,323.2956,396.3847,363.3633
Cer-EOS(d27:1/25:1-O-21:1)-H,1109.057,802.7653,420.3847,323.2956,394.369,363.3633
Cer-EOS(d27:1/26:0-O-21:1)-H,1125.089,818.7966,436.416,323.2956,410.4004,363.3633
Cer-EOS(d27:1/26:1-O-21:1)-H,1123.073,816.7809,434.4004,323.2956,408.3847,363.3633
Cer-EOS(d27:1/26:2-O-21:1)-H,1121.057,814.7653,432.3847,323.2956,406.369,363.3633
Cer-EOS(d27:1/27:0-O-21:1)-H,1139.104,832.8122,450.4317,323.2956,424.416,363.3633
Cer-EOS(d27:1/27:1-O-21:1)-H,1137.089,830.7966,448.416,323.2956,422.4004,363.3633
Cer-EOS(d27:1/28:0-O-21:1)-H,1153.12,846.8278,464.4473,323.2956,438.4317,363.3633
Cer-EOS(d27:1/28:1-O-21:1)-H,1151.104,844.8122,462.4317,323.2956,436.416,363.3633
Cer-EOS(d27:1/28:2-O-21:1)-H,1149.089,842.7966,460.416,323.2956,434.4004,363.3633
Cer-EOS(d27:1/29:0-O-21:1)-H,1167.136,860.8435,478.463,323.2956,452.4473,363.3633
Cer-EOS(d27:1/29:1-O-21:1)-H,1165.12,858.8278,476.4473,323.2956,450.4317,363.3633
Cer-EOS(d27:1/30:0-O-21:1)-H,1181.151,874.8591,492.4786,323.2956,466.463,363.3633
Cer-EOS(d27:1/30:1-O-21:1)-H,1179.136,872.8435,490.463,323.2956,464.4473,363.3633
Cer-EOS(d27:1/30:2-O-21:1)-H,1177.12,870.8278,488.4473,323.2956,462.4317,363.3633
Cer-EOS(d27:1/31:0-O-21:1)-H,1195.167,888.8748,506.4943,323.2956,480.4786,363.3633
Cer-EOS(d27:1/31:1-O-21:1)-H,1193.151,886.8591,504.4786,323.2956,478.463,363.3633
Cer-EOS(d27:1/32:0-O-21:1)-H,1209.183,902.8904,520.5099,323.2956,494.4943,363.3633
Cer-EOS(d27:1/32:1-O-21:1)-H,1207.167,900.8748,518.4943,323.2956,492.4786,363.3633
Cer-EOS(d27:1/32:2-O-21:1)-H,1205.151,898.8591,516.4786,323.2956,490.463,363.3633
Cer-EOS(d27:1/33:0-O-21:1)-H,1223.198,916.9061,534.5256,323.2956,508.5099,363.3633
Cer-EOS(d27:1/33:1-O-21:1)-H,1221.183,914.8904,532.5099,323.2956,506.4943,363.3633
Cer-EOS(d27:1/34:0-O-21:1)-H,1237.214,930.9218,548.5412,323.2956,522.5256,363.3633
Cer-EOS(d27:1/34:1-O-21:1)-H,1235.198,928.9061,546.5256,323.2956,520.5099,363.3633
Cer-EOS(d27:1/34:2-O-21:1)-H,1233.183,926.8904,544.5099,323.2956,518.4943,363.3633
Cer-EOS(d27:1/35:0-O-21:1)-H,1251.23,944.9374,562.5569,323.2956,536.5412,363.3633
Cer-EOS(d27:1/35:1-O-21:1)-H,1249.214,942.9218,560.5412,323.2956,534.5256,363.3633
Cer-EOS(d27:1/36:0-O-21:1)-H,1265.245,958.9531,576.5725,323.2956,550.5569,363.3633
Cer-EOS(d27:1/36:1-O-21:1)-H,1263.23,956.9374,574.5569,323.2956,548.5412,363.3633
Cer-EOS(d27:1/36:2-O-21:1)-H,1261.214,954.9218,572.5412,323.2956,546.5256,363.3633
Cer-EOS(d27:1/38:0-O-21:1)-H,1293.277,986.9843,604.6038,323.2956,578.5881,363.3633
Cer-EOS(d27:1/38:1-O-21:1)-H,1291.261,984.9687,602.5881,323.2956,576.5725,363.3633
Cer-EOS(d27:1/38:2-O-21:1)-H,1289.245,982.9531,600.5725,323.2956,574.5569,363.3633
Cer-EOS(d27:1/40:0-O-21:1)-H,1321.308,1015.016,632.6351,323.2956,606.6194,363.3633
Cer-EOS(d27:1/40:1-O-21:1)-H,1319.292,1013,630.6194,323.2956,604.6038,363.3633
