TG,[M+NH4]+,NL R1COOH,NL R2COOH,NL R3COOH
TG(10:0_15:1_17:2)+NH4,734.6293504,545.4564764,477.3938764,451.3781764
TG(12:0_22:3_8:0)+NH4,734.6293504,517.4251764,383.3155764,573.4877764
TG(14:1_20:2_8:0)+NH4,734.6293504,491.4094764,409.3312764,573.4877764
TG(14:0_20:3_8:0)+NH4,734.6293504,489.3938764,411.3468764,573.4877764
TG(16:1_18:2_8:0)+NH4,734.6293504,463.3781764,437.3625764,573.4877764
TG(16:0_18:3_8:0)+NH4,734.6293504,461.3625764,439.3781764,573.4877764
TG(17:1_17:2_8:0)+NH4,734.6293504,449.3625764,451.3781764,573.4877764
TG(14:1_14:1_14:1)+NH4,734.6294504,491.4095764,491.4095764,491.4095764
TG(12:0_12:0_18:2)+NH4,736.6449504,519.4407764,519.4407764,439.3781764
TG(12:0_15:1_15:1)+NH4,736.6449504,519.4407764,479.4094764,479.4094764
TG(10:0_10:0_22:2)+NH4,736.6449504,547.4720764,547.4720764,383.3155764
TG(10:0_12:0_20:2)+NH4,736.6449504,547.4720764,519.4407764,411.3468764
TG(10:0_14:0_18:2)+NH4,736.6449504,547.4720764,491.4094764,439.3781764
TG(10:0_15:1_17:1)+NH4,736.6449504,547.4720764,479.4094764,451.3781764
TG(12:0_22:2_8:0)+NH4,736.6449504,519.4407764,383.3155764,575.5033764
TG(14:0_20:2_8:0)+NH4,736.6449504,491.4094764,411.3468764,575.5033764
TG(16:0_18:2_8:0)+NH4,736.6449504,463.3781764,439.3781764,575.5033764
TG(17:1_17:1_8:0)+NH4,736.6449504,451.3781764,451.3781764,575.5033764
TG(14:0_14:1_14:1)+NH4,736.6450504,491.4095764,493.4251764,493.4251764
TG(13:0_14:1_15:1)+NH4,736.6450504,505.4251764,493.4251764,479.4095764
TG(12:0_13:0_17:2)+NH4,736.6450504,519.4408764,505.4251764,453.3938764
TG(12:0_14:1_16:1)+NH4,736.6450504,519.4408764,493.4251764,465.3938764
TG(10:0_14:1_18:1)+NH4,736.6450504,547.4721764,493.4251764,437.3625764
TG(10:0_15:0_17:2)+NH4,736.6450504,547.4721764,477.3938764,453.3938764
TG(10:0_16:1_16:1)+NH4,736.6450504,547.4721764,465.3938764,465.3938764
TG(14:1_20:1_8:0)+NH4,736.6450504,493.4251764,409.3312764,575.5034764
TG(16:1_18:1_8:0)+NH4,736.6450504,465.3938764,437.3625764,575.5034764
TG(17:0_17:2_8:0)+NH4,736.6450504,449.3625764,453.3938764,575.5034764
TG(14:0_14:0_14:1)+NH4,738.6606504,493.4251764,493.4251764,495.4407764
TG(13:0_14:0_15:1)+NH4,738.6606504,507.4407764,493.4251764,481.4251764
TG(12:0_12:0_18:1)+NH4,738.6606504,521.4564764,521.4564764,439.3781764
TG(12:0_13:0_17:1)+NH4,738.6606504,521.4564764,507.4407764,453.3938764
TG(12:0_14:1_16:0)+NH4,738.6606504,521.4564764,495.4407764,465.3938764
TG(12:0_14:0_16:1)+NH4,738.6606504,521.4564764,493.4251764,467.4094764
TG(12:0_15:0_15:1)+NH4,738.6606504,521.4564764,479.4094764,481.4251764
TG(10:0_10:0_22:1)+NH4,738.6606504,549.4877764,549.4877764,383.3155764
TG(10:0_12:0_20:1)+NH4,738.6606504,549.4877764,521.4564764,411.3468764
TG(10:0_14:1_18:0)+NH4,738.6606504,549.4877764,495.4407764,437.3625764
TG(10:0_14:0_18:1)+NH4,738.6606504,549.4877764,493.4251764,439.3781764
TG(10:0_15:1_17:0)+NH4,738.6606504,549.4877764,481.4251764,451.3781764
TG(10:0_15:0_17:1)+NH4,738.6606504,549.4877764,479.4094764,453.3938764
TG(10:0_16:0_16:1)+NH4,738.6606504,549.4877764,465.3938764,467.4094764
TG(10:0_24:1_8:0)+NH4,738.6606504,549.4877764,355.2842764,577.5190764
TG(12:0_22:1_8:0)+NH4,738.6606504,521.4564764,383.3155764,577.5190764
TG(14:1_20:0_8:0)+NH4,738.6606504,495.4407764,409.3312764,577.5190764
TG(14:0_20:1_8:0)+NH4,738.6606504,493.4251764,411.3468764,577.5190764
TG(15:1_19:0_8:0)+NH4,738.6606504,481.4251764,423.3468764,577.5190764
TG(16:1_18:0_8:0)+NH4,738.6606504,467.4094764,437.3625764,577.5190764
TG(16:0_18:1_8:0)+NH4,738.6606504,465.3938764,439.3781764,577.5190764
TG(17:0_17:1_8:0)+NH4,738.6606504,451.3781764,453.3938764,577.5190764
TG(13:0_13:0_16:1)+NH4,738.6607504,507.4408764,507.4408764,467.4095764
TG(13:0_14:1_15:0)+NH4,738.6607504,507.4408764,495.4408764,479.4095764
TG(14:0_14:0_14:0)+NH4,740.6762504,495.4407764,495.4407764,495.4407764
TG(12:0_12:0_18:0)+NH4,740.6762504,523.4720764,523.4720764,439.3781764
TG(12:0_14:0_16:0)+NH4,740.6762504,523.4720764,495.4407764,467.4094764
TG(10:0_10:0_22:0)+NH4,740.6762504,551.5033764,551.5033764,383.3155764
TG(10:0_12:0_20:0)+NH4,740.6762504,551.5033764,523.4720764,411.3468764
TG(10:0_14:0_18:0)+NH4,740.6762504,551.5033764,495.4407764,439.3781764
TG(10:0_16:0_16:0)+NH4,740.6762504,551.5033764,467.4094764,467.4094764
TG(26:0_8:0_8:0)+NH4,740.6762504,327.2529764,579.5346764,579.5346764
TG(10:0_24:0_8:0)+NH4,740.6762504,551.5033764,355.2842764,579.5346764
TG(12:0_22:0_8:0)+NH4,740.6762504,523.4720764,383.3155764,579.5346764
TG(14:0_20:0_8:0)+NH4,740.6762504,495.4407764,411.3468764,579.5346764
TG(16:0_18:0_8:0)+NH4,740.6762504,467.4094764,439.3781764,579.5346764
TG(13:0_13:0_16:0)+NH4,740.6763504,509.4564764,509.4564764,467.4095764
TG(13:0_14:0_15:0)+NH4,740.6763504,509.4564764,495.4408764,481.4251764
TG(12:0_13:0_17:0)+NH4,740.6763504,523.4721764,509.4564764,453.3938764
TG(12:0_15:0_15:0)+NH4,740.6763504,523.4721764,481.4251764,481.4251764
TG(10:0_13:0_19:0)+NH4,740.6763504,551.5034764,509.4564764,425.3625764
TG(10:0_15:0_17:0)+NH4,740.6763504,551.5034764,481.4251764,453.3938764
TG(13:0_21:0_8:0)+NH4,740.6763504,509.4564764,397.3312764,579.5347764
TG(15:0_19:0_8:0)+NH4,740.6763504,481.4251764,425.3625764,579.5347764
TG(17:0_17:0_8:0)+NH4,740.6763504,453.3938764,453.3938764,579.5347764
TG(13:0_22:6_8:0)+NH4,742.5980504,511.3781764,397.3312764,581.4564764
TG(15:1_20:5_8:0)+NH4,742.5980504,485.3625764,423.3468764,581.4564764
TG(17:2_18:4_8:0)+NH4,742.5980504,459.3468764,449.3625764,581.4564764
TG(10:0_15:1_18:4)+NH4,744.6136504,555.4407764,487.3781764,451.3781764
TG(15:1_20:4_8:0)+NH4,744.6136504,487.3781764,423.3468764,583.4720764
TG(17:1_18:4_8:0)+NH4,744.6136504,459.3468764,451.3781764,583.4720764
TG(10:0_13:0_20:5)+NH4,744.6137504,555.4408764,513.3938764,425.3625764
TG(13:0_22:5_8:0)+NH4,744.6137504,513.3938764,397.3312764,583.4721764
TG(15:0_20:5_8:0)+NH4,744.6137504,485.3625764,425.3625764,583.4721764
TG(17:2_18:3_8:0)+NH4,744.6137504,461.3625764,449.3625764,583.4721764
TG(12:0_13:0_18:4)+NH4,746.6293504,529.4251764,515.4094764,453.3938764
TG(10:0_13:0_20:4)+NH4,746.6293504,557.4564764,515.4094764,425.3625764
TG(10:0_15:1_18:3)+NH4,746.6293504,557.4564764,489.3938764,451.3781764
TG(10:0_15:0_18:4)+NH4,746.6293504,557.4564764,487.3781764,453.3938764
TG(13:0_22:4_8:0)+NH4,746.6293504,515.4094764,397.3312764,585.4877764
TG(15:1_20:3_8:0)+NH4,746.6293504,489.3938764,423.3468764,585.4877764
TG(15:0_20:4_8:0)+NH4,746.6293504,487.3781764,425.3625764,585.4877764
TG(17:2_18:2_8:0)+NH4,746.6293504,463.3781764,449.3625764,585.4877764
TG(17:1_18:3_8:0)+NH4,746.6293504,461.3625764,451.3781764,585.4877764
TG(17:0_18:4_8:0)+NH4,746.6293504,459.3468764,453.3938764,585.4877764
TG(10:0_15:1_18:2)+NH4,748.6449504,559.4720764,491.4094764,451.3781764
TG(15:1_20:2_8:0)+NH4,748.6449504,491.4094764,423.3468764,587.5033764
TG(17:1_18:2_8:0)+NH4,748.6449504,463.3781764,451.3781764,587.5033764
TG(14:1_14:1_15:1)+NH4,748.6450504,505.4251764,505.4251764,491.4095764
TG(12:0_13:0_18:3)+NH4,748.6450504,531.4408764,517.4251764,453.3938764
TG(12:0_14:1_17:2)+NH4,748.6450504,531.4408764,505.4251764,465.3938764
TG(10:0_13:0_20:3)+NH4,748.6450504,559.4721764,517.4251764,425.3625764
TG(10:0_15:0_18:3)+NH4,748.6450504,559.4721764,489.3938764,453.3938764
TG(10:0_16:1_17:2)+NH4,748.6450504,559.4721764,477.3938764,465.3938764
TG(13:0_22:3_8:0)+NH4,748.6450504,517.4251764,397.3312764,587.5034764
TG(15:0_20:3_8:0)+NH4,748.6450504,489.3938764,425.3625764,587.5034764
TG(17:2_18:1_8:0)+NH4,748.6450504,465.3938764,449.3625764,587.5034764
TG(17:0_18:3_8:0)+NH4,748.6450504,461.3625764,453.3938764,587.5034764
TG(14:0_14:1_15:1)+NH4,750.6606504,505.4251764,507.4407764,493.4251764
TG(13:0_15:1_15:1)+NH4,750.6606504,519.4407764,493.4251764,493.4251764
TG(12:0_13:0_18:2)+NH4,750.6606504,533.4564764,519.4407764,453.3938764
TG(12:0_14:1_17:1)+NH4,750.6606504,533.4564764,507.4407764,465.3938764
TG(12:0_14:0_17:2)+NH4,750.6606504,533.4564764,505.4251764,467.4094764
TG(12:0_15:1_16:1)+NH4,750.6606504,533.4564764,493.4251764,479.4094764
TG(10:0_13:0_20:2)+NH4,750.6606504,561.4877764,519.4407764,425.3625764
TG(10:0_15:1_18:1)+NH4,750.6606504,561.4877764,493.4251764,451.3781764
TG(10:0_15:0_18:2)+NH4,750.6606504,561.4877764,491.4094764,453.3938764
TG(10:0_16:1_17:1)+NH4,750.6606504,561.4877764,479.4094764,465.3938764
TG(10:0_16:0_17:2)+NH4,750.6606504,561.4877764,477.3938764,467.4094764
TG(13:0_22:2_8:0)+NH4,750.6606504,519.4407764,397.3312764,589.5190764
TG(15:1_20:1_8:0)+NH4,750.6606504,493.4251764,423.3468764,589.5190764
TG(15:0_20:2_8:0)+NH4,750.6606504,491.4094764,425.3625764,589.5190764
TG(17:2_18:0_8:0)+NH4,750.6606504,467.4094764,449.3625764,589.5190764
TG(17:1_18:1_8:0)+NH4,750.6606504,465.3938764,451.3781764,589.5190764
TG(17:0_18:2_8:0)+NH4,750.6606504,463.3781764,453.3938764,589.5190764
TG(14:1_14:1_15:0)+NH4,750.6607504,507.4408764,507.4408764,491.4095764
TG(13:0_13:0_17:2)+NH4,750.6607504,519.4408764,519.4408764,467.4095764
TG(13:0_14:1_16:1)+NH4,750.6607504,519.4408764,507.4408764,479.4095764
TG(18:4_18:4_8:0)+NH4,752.5823504,459.3468764,459.3468764,591.4407764
TG(14:0_14:0_15:1)+NH4,752.6762504,507.4407764,507.4407764,495.4407764
TG(12:0_14:0_17:1)+NH4,752.6762504,535.4720764,507.4407764,467.4094764
TG(12:0_15:1_16:0)+NH4,752.6762504,535.4720764,495.4407764,479.4094764
TG(10:0_15:1_18:0)+NH4,752.6762504,563.5033764,495.4407764,451.3781764
TG(10:0_16:0_17:1)+NH4,752.6762504,563.5033764,479.4094764,467.4094764
TG(15:1_20:0_8:0)+NH4,752.6762504,495.4407764,423.3468764,591.5346764
TG(17:1_18:0_8:0)+NH4,752.6762504,467.4094764,451.3781764,591.5346764
TG(14:0_14:1_15:0)+NH4,752.6763504,507.4408764,509.4564764,493.4251764
TG(13:0_13:0_17:1)+NH4,752.6763504,521.4564764,521.4564764,467.4095764
TG(13:0_14:1_16:0)+NH4,752.6763504,521.4564764,509.4564764,479.4095764
TG(13:0_14:0_16:1)+NH4,752.6763504,521.4564764,507.4408764,481.4251764
TG(13:0_15:0_15:1)+NH4,752.6763504,521.4564764,493.4251764,495.4408764
TG(12:0_13:0_18:1)+NH4,752.6763504,535.4721764,521.4564764,453.3938764
TG(12:0_14:1_17:0)+NH4,752.6763504,535.4721764,509.4564764,465.3938764
TG(12:0_15:0_16:1)+NH4,752.6763504,535.4721764,493.4251764,481.4251764
TG(10:0_13:0_20:1)+NH4,752.6763504,563.5034764,521.4564764,425.3625764
TG(10:0_14:1_19:0)+NH4,752.6763504,563.5034764,509.4564764,437.3625764
TG(10:0_15:0_18:1)+NH4,752.6763504,563.5034764,493.4251764,453.3938764
TG(10:0_16:1_17:0)+NH4,752.6763504,563.5034764,481.4251764,465.3938764
TG(13:0_22:1_8:0)+NH4,752.6763504,521.4564764,397.3312764,591.5347764
TG(14:1_21:0_8:0)+NH4,752.6763504,509.4564764,409.3312764,591.5347764
TG(15:0_20:1_8:0)+NH4,752.6763504,493.4251764,425.3625764,591.5347764
TG(16:1_19:0_8:0)+NH4,752.6763504,481.4251764,437.3625764,591.5347764
TG(17:0_18:1_8:0)+NH4,752.6763504,465.3938764,453.3938764,591.5347764
TG(14:1_22:6_8:0)+NH4,754.5980504,511.3781764,409.3312764,593.4564764
TG(18:3_18:4_8:0)+NH4,754.5980504,459.3468764,461.3625764,593.4564764
TG(14:0_14:0_15:0)+NH4,754.6919504,509.4564764,509.4564764,495.4407764
TG(13:0_14:0_16:0)+NH4,754.6919504,523.4720764,509.4564764,481.4251764
TG(12:0_12:0_19:0)+NH4,754.6919504,537.4877764,537.4877764,439.3781764
TG(12:0_13:0_18:0)+NH4,754.6919504,537.4877764,523.4720764,453.3938764
TG(12:0_14:0_17:0)+NH4,754.6919504,537.4877764,509.4564764,467.4094764
TG(12:0_15:0_16:0)+NH4,754.6919504,537.4877764,495.4407764,481.4251764
TG(10:0_10:0_23:0)+NH4,754.6919504,565.5190764,565.5190764,383.3155764
TG(10:0_12:0_21:0)+NH4,754.6919504,565.5190764,537.4877764,411.3468764
TG(10:0_13:0_20:0)+NH4,754.6919504,565.5190764,523.4720764,425.3625764
TG(10:0_14:0_19:0)+NH4,754.6919504,565.5190764,509.4564764,439.3781764
TG(10:0_15:0_18:0)+NH4,754.6919504,565.5190764,495.4407764,453.3938764
TG(10:0_16:0_17:0)+NH4,754.6919504,565.5190764,481.4251764,467.4094764
TG(10:0_25:0_8:0)+NH4,754.6919504,565.5190764,355.2842764,593.5503764
TG(12:0_23:0_8:0)+NH4,754.6919504,537.4877764,383.3155764,593.5503764
TG(13:0_22:0_8:0)+NH4,754.6919504,523.4720764,397.3312764,593.5503764
TG(14:0_21:0_8:0)+NH4,754.6919504,509.4564764,411.3468764,593.5503764
TG(15:0_20:0_8:0)+NH4,754.6919504,495.4407764,425.3625764,593.5503764
TG(16:0_19:0_8:0)+NH4,754.6919504,481.4251764,439.3781764,593.5503764
TG(17:0_18:0_8:0)+NH4,754.6919504,467.4094764,453.3938764,593.5503764
TG(13:0_13:0_17:0)+NH4,754.6920504,523.4721764,523.4721764,467.4095764
TG(13:0_15:0_15:0)+NH4,754.6920504,523.4721764,495.4408764,495.4408764
TG(10:0_12:0_22:6)+NH4,756.6136504,567.4407764,539.4094764,411.3468764
TG(14:0_22:6_8:0)+NH4,756.6136504,511.3781764,411.3468764,595.4720764
TG(18:2_18:4_8:0)+NH4,756.6136504,459.3468764,463.3781764,595.4720764
TG(10:0_14:1_20:5)+NH4,756.6137504,567.4408764,513.3938764,437.3625764
TG(14:1_22:5_8:0)+NH4,756.6137504,513.3938764,409.3312764,595.4721764
TG(16:1_20:5_8:0)+NH4,756.6137504,485.3625764,437.3625764,595.4721764
TG(18:3_18:3_8:0)+NH4,756.6137504,461.3625764,461.3625764,595.4721764
TG(12:0_12:0_20:5)+NH4,758.6293504,541.4251764,541.4251764,439.3781764
TG(12:0_14:1_18:4)+NH4,758.6293504,541.4251764,515.4094764,465.3938764
TG(10:0_12:0_22:5)+NH4,758.6293504,569.4564764,541.4251764,411.3468764
TG(10:0_14:1_20:4)+NH4,758.6293504,569.4564764,515.4094764,437.3625764
TG(10:0_14:0_20:5)+NH4,758.6293504,569.4564764,513.3938764,439.3781764
TG(10:0_16:1_18:4)+NH4,758.6293504,569.4564764,487.3781764,465.3938764
TG(14:1_22:4_8:0)+NH4,758.6293504,515.4094764,409.3312764,597.4877764
TG(14:0_22:5_8:0)+NH4,758.6293504,513.3938764,411.3468764,597.4877764
TG(16:1_20:4_8:0)+NH4,758.6293504,487.3781764,437.3625764,597.4877764
TG(16:0_20:5_8:0)+NH4,758.6293504,485.3625764,439.3781764,597.4877764
TG(18:1_18:4_8:0)+NH4,758.6293504,459.3468764,465.3938764,597.4877764
TG(18:2_18:3_8:0)+NH4,758.6293504,461.3625764,463.3781764,597.4877764
TG(12:0_12:0_20:4)+NH4,760.6449504,543.4407764,543.4407764,439.3781764
TG(12:0_14:0_18:4)+NH4,760.6449504,543.4407764,515.4094764,467.4094764
TG(10:0_12:0_22:4)+NH4,760.6449504,571.4720764,543.4407764,411.3468764
TG(10:0_14:0_20:4)+NH4,760.6449504,571.4720764,515.4094764,439.3781764
TG(10:0_16:0_18:4)+NH4,760.6449504,571.4720764,487.3781764,467.4094764
TG(14:0_22:4_8:0)+NH4,760.6449504,515.4094764,411.3468764,599.5033764
TG(16:0_20:4_8:0)+NH4,760.6449504,487.3781764,439.3781764,599.5033764
TG(18:0_18:4_8:0)+NH4,760.6449504,459.3468764,467.4094764,599.5033764
TG(18:2_18:2_8:0)+NH4,760.6449504,463.3781764,463.3781764,599.5033764
TG(13:0_13:0_18:4)+NH4,760.6450504,529.4251764,529.4251764,467.4095764
TG(12:0_14:1_18:3)+NH4,760.6450504,543.4408764,517.4251764,465.3938764
TG(10:0_14:1_20:3)+NH4,760.6450504,571.4721764,517.4251764,437.3625764
TG(10:0_16:1_18:3)+NH4,760.6450504,571.4721764,489.3938764,465.3938764
TG(10:0_17:2_17:2)+NH4,760.6450504,571.4721764,477.3938764,477.3938764
TG(14:1_22:3_8:0)+NH4,760.6450504,517.4251764,409.3312764,599.5034764
TG(16:1_20:3_8:0)+NH4,760.6450504,489.3938764,437.3625764,599.5034764
TG(18:1_18:3_8:0)+NH4,760.6450504,461.3625764,465.3938764,599.5034764
TG(14:1_15:1_15:1)+NH4,762.6606504,519.4407764,505.4251764,505.4251764
TG(12:0_12:0_20:3)+NH4,762.6606504,545.4564764,545.4564764,439.3781764
TG(12:0_14:1_18:2)+NH4,762.6606504,545.4564764,519.4407764,465.3938764
TG(12:0_14:0_18:3)+NH4,762.6606504,545.4564764,517.4251764,467.4094764
TG(12:0_15:1_17:2)+NH4,762.6606504,545.4564764,505.4251764,479.4094764
TG(10:0_12:0_22:3)+NH4,762.6606504,573.4877764,545.4564764,411.3468764
TG(10:0_14:1_20:2)+NH4,762.6606504,573.4877764,519.4407764,437.3625764
TG(10:0_14:0_20:3)+NH4,762.6606504,573.4877764,517.4251764,439.3781764
TG(10:0_16:1_18:2)+NH4,762.6606504,573.4877764,491.4094764,465.3938764
TG(10:0_16:0_18:3)+NH4,762.6606504,573.4877764,489.3938764,467.4094764
TG(10:0_17:1_17:2)+NH4,762.6606504,573.4877764,477.3938764,479.4094764
TG(14:1_22:2_8:0)+NH4,762.6606504,519.4407764,409.3312764,601.5190764
TG(14:0_22:3_8:0)+NH4,762.6606504,517.4251764,411.3468764,601.5190764
TG(16:1_20:2_8:0)+NH4,762.6606504,491.4094764,437.3625764,601.5190764
TG(16:0_20:3_8:0)+NH4,762.6606504,489.3938764,439.3781764,601.5190764
TG(18:0_18:3_8:0)+NH4,762.6606504,461.3625764,467.4094764,601.5190764
TG(18:1_18:2_8:0)+NH4,762.6606504,463.3781764,465.3938764,601.5190764
TG(14:1_14:1_16:1)+NH4,762.6607504,519.4408764,519.4408764,491.4095764
TG(13:0_13:0_18:3)+NH4,762.6607504,531.4408764,531.4408764,467.4095764
TG(13:0_14:1_17:2)+NH4,762.6607504,531.4408764,519.4408764,479.4095764
TG(14:0_15:1_15:1)+NH4,764.6762504,519.4407764,507.4407764,507.4407764
TG(12:0_12:0_20:2)+NH4,764.6762504,547.4720764,547.4720764,439.3781764
TG(12:0_14:0_18:2)+NH4,764.6762504,547.4720764,519.4407764,467.4094764
TG(12:0_15:1_17:1)+NH4,764.6762504,547.4720764,507.4407764,479.4094764
TG(10:0_12:0_22:2)+NH4,764.6762504,575.5033764,547.4720764,411.3468764
TG(10:0_14:0_20:2)+NH4,764.6762504,575.5033764,519.4407764,439.3781764
TG(10:0_16:0_18:2)+NH4,764.6762504,575.5033764,491.4094764,467.4094764
TG(10:0_17:1_17:1)+NH4,764.6762504,575.5033764,479.4094764,479.4094764
TG(14:0_22:2_8:0)+NH4,764.6762504,519.4407764,411.3468764,603.5346764
TG(16:0_20:2_8:0)+NH4,764.6762504,491.4094764,439.3781764,603.5346764
TG(18:0_18:2_8:0)+NH4,764.6762504,463.3781764,467.4094764,603.5346764
TG(14:1_14:1_16:0)+NH4,764.6763504,521.4564764,521.4564764,491.4095764
TG(14:0_14:1_16:1)+NH4,764.6763504,519.4408764,521.4564764,493.4251764
TG(14:1_15:0_15:1)+NH4,764.6763504,521.4564764,505.4251764,507.4408764
TG(13:0_13:0_18:2)+NH4,764.6763504,533.4564764,533.4564764,467.4095764
TG(13:0_14:1_17:1)+NH4,764.6763504,533.4564764,521.4564764,479.4095764
TG(13:0_14:0_17:2)+NH4,764.6763504,533.4564764,519.4408764,481.4251764
TG(13:0_15:1_16:1)+NH4,764.6763504,533.4564764,507.4408764,493.4251764
TG(12:0_14:1_18:1)+NH4,764.6763504,547.4721764,521.4564764,465.3938764
TG(12:0_15:0_17:2)+NH4,764.6763504,547.4721764,505.4251764,481.4251764
TG(12:0_16:1_16:1)+NH4,764.6763504,547.4721764,493.4251764,493.4251764
TG(10:0_14:1_20:1)+NH4,764.6763504,575.5034764,521.4564764,437.3625764
TG(10:0_16:1_18:1)+NH4,764.6763504,575.5034764,493.4251764,465.3938764
TG(10:0_17:0_17:2)+NH4,764.6763504,575.5034764,477.3938764,481.4251764
TG(14:1_22:1_8:0)+NH4,764.6763504,521.4564764,409.3312764,603.5347764
TG(16:1_20:1_8:0)+NH4,764.6763504,493.4251764,437.3625764,603.5347764
TG(17:2_19:0_8:0)+NH4,764.6763504,481.4251764,449.3625764,603.5347764
TG(18:1_18:1_8:0)+NH4,764.6763504,465.3938764,465.3938764,603.5347764
TG(14:0_14:0_16:1)+NH4,766.6919504,521.4564764,521.4564764,495.4407764
TG(14:0_15:0_15:1)+NH4,766.6919504,521.4564764,507.4407764,509.4564764
TG(14:0_14:1_16:0)+NH4,766.6919504,521.4564764,523.4720764,493.4251764
TG(13:0_14:0_17:1)+NH4,766.6919504,535.4720764,521.4564764,481.4251764
TG(13:0_15:1_16:0)+NH4,766.6919504,535.4720764,509.4564764,493.4251764
TG(12:0_12:0_20:1)+NH4,766.6919504,549.4877764,549.4877764,439.3781764
TG(12:0_14:1_18:0)+NH4,766.6919504,549.4877764,523.4720764,465.3938764
TG(12:0_14:0_18:1)+NH4,766.6919504,549.4877764,521.4564764,467.4094764
TG(12:0_15:1_17:0)+NH4,766.6919504,549.4877764,509.4564764,479.4094764
TG(12:0_15:0_17:1)+NH4,766.6919504,549.4877764,507.4407764,481.4251764
TG(12:0_16:0_16:1)+NH4,766.6919504,549.4877764,493.4251764,495.4407764
TG(10:0_10:0_24:1)+NH4,766.6919504,577.5190764,577.5190764,383.3155764
TG(10:0_12:0_22:1)+NH4,766.6919504,577.5190764,549.4877764,411.3468764
TG(10:0_14:1_20:0)+NH4,766.6919504,577.5190764,523.4720764,437.3625764
TG(10:0_14:0_20:1)+NH4,766.6919504,577.5190764,521.4564764,439.3781764
TG(10:0_15:1_19:0)+NH4,766.6919504,577.5190764,509.4564764,451.3781764
TG(10:0_16:1_18:0)+NH4,766.6919504,577.5190764,495.4407764,465.3938764
TG(10:0_16:0_18:1)+NH4,766.6919504,577.5190764,493.4251764,467.4094764
TG(10:0_17:0_17:1)+NH4,766.6919504,577.5190764,479.4094764,481.4251764
TG(12:0_24:1_8:0)+NH4,766.6919504,549.4877764,383.3155764,605.5503764
TG(14:1_22:0_8:0)+NH4,766.6919504,523.4720764,409.3312764,605.5503764
TG(14:0_22:1_8:0)+NH4,766.6919504,521.4564764,411.3468764,605.5503764
TG(15:1_21:0_8:0)+NH4,766.6919504,509.4564764,423.3468764,605.5503764
TG(16:1_20:0_8:0)+NH4,766.6919504,495.4407764,437.3625764,605.5503764
TG(16:0_20:1_8:0)+NH4,766.6919504,493.4251764,439.3781764,605.5503764
TG(17:1_19:0_8:0)+NH4,766.6919504,481.4251764,451.3781764,605.5503764
TG(18:0_18:1_8:0)+NH4,766.6919504,465.3938764,467.4094764,605.5503764
TG(14:1_15:0_15:0)+NH4,766.6920504,523.4721764,507.4408764,507.4408764
TG(13:0_13:0_18:1)+NH4,766.6920504,535.4721764,535.4721764,467.4095764
TG(13:0_14:1_17:0)+NH4,766.6920504,535.4721764,523.4721764,479.4095764
TG(13:0_15:0_16:1)+NH4,766.6920504,535.4721764,507.4408764,495.4408764
TG(15:1_22:6_8:0)+NH4,768.6136504,511.3781764,423.3468764,607.4720764
TG(17:2_20:5_8:0)+NH4,768.6137504,485.3625764,449.3625764,607.4721764
TG(14:0_14:0_16:0)+NH4,768.7075504,523.4720764,523.4720764,495.4407764
TG(12:0_12:0_20:0)+NH4,768.7075504,551.5033764,551.5033764,439.3781764
TG(12:0_14:0_18:0)+NH4,768.7075504,551.5033764,523.4720764,467.4094764
TG(12:0_16:0_16:0)+NH4,768.7075504,551.5033764,495.4407764,495.4407764
TG(10:0_10:0_24:0)+NH4,768.7075504,579.5346764,579.5346764,383.3155764
TG(10:0_12:0_22:0)+NH4,768.7075504,579.5346764,551.5033764,411.3468764
TG(10:0_14:0_20:0)+NH4,768.7075504,579.5346764,523.4720764,439.3781764
TG(10:0_16:0_18:0)+NH4,768.7075504,579.5346764,495.4407764,467.4094764
TG(10:0_26:0_8:0)+NH4,768.7075504,579.5346764,355.2842764,607.5659764
TG(12:0_24:0_8:0)+NH4,768.7075504,551.5033764,383.3155764,607.5659764
TG(14:0_22:0_8:0)+NH4,768.7075504,523.4720764,411.3468764,607.5659764
TG(16:0_20:0_8:0)+NH4,768.7075504,495.4407764,439.3781764,607.5659764
TG(18:0_18:0_8:0)+NH4,768.7075504,467.4094764,467.4094764,607.5659764
TG(14:0_15:0_15:0)+NH4,768.7076504,523.4721764,509.4564764,509.4564764
TG(13:0_13:0_18:0)+NH4,768.7076504,537.4877764,537.4877764,467.4095764
TG(13:0_14:0_17:0)+NH4,768.7076504,537.4877764,523.4721764,481.4251764
TG(13:0_15:0_16:0)+NH4,768.7076504,537.4877764,509.4564764,495.4408764
TG(12:0_13:0_19:0)+NH4,768.7076504,551.5034764,537.4877764,453.3938764
TG(12:0_15:0_17:0)+NH4,768.7076504,551.5034764,509.4564764,481.4251764
TG(10:0_13:0_21:0)+NH4,768.7076504,579.5347764,537.4877764,425.3625764
TG(10:0_15:0_19:0)+NH4,768.7076504,579.5347764,509.4564764,453.3938764
TG(10:0_17:0_17:0)+NH4,768.7076504,579.5347764,481.4251764,481.4251764
TG(13:0_23:0_8:0)+NH4,768.7076504,537.4877764,397.3312764,607.5660764
TG(15:0_21:0_8:0)+NH4,768.7076504,509.4564764,425.3625764,607.5660764
TG(17:0_19:0_8:0)+NH4,768.7076504,481.4251764,453.3938764,607.5660764
TG(10:0_13:0_22:6)+NH4,770.6293504,581.4564764,539.4094764,425.3625764
