GlcADG,[M-H]-,M-sn1,M-sn2,[M-H-sn1+H20]-,[M-H-sn2+H20]-,[M-H-sn1-H20]-,[M-H-sn2-H20]-,SN1,SN2
GlcADG(22:4_24:1)-H,929.6717939,597.4004339,563.3222339,615.4109981,581.3327981,579.3898697,545.3116697,331.26354,365.34174
GlcADG(22:4_24:4)-H,923.6248437,591.3534837,563.3222037,609.3640479,581.3327679,573.3429195,545.3116395,331.26354,359.29482
GlcADG(22:4_25:0)-H,945.703094,613.431734,563.322254,631.4422982,581.3328182,595.4211698,545.3116898,331.26354,381.37302
GlcADG(22:4_26:0)-H,959.718744,627.447384,563.322264,645.4579482,581.3328282,609.4368198,545.3116998,331.26354,395.38866
GlcADG(22:4_26:1)-H,957.703094,625.431734,563.322254,643.4422982,581.3328182,607.4211698,545.3116898,331.26354,393.37302
GlcADG(22:4_26:2)-H,955.6874439,623.4160839,563.3222439,641.4266481,581.3328081,605.4055197,545.3116797,331.26354,391.35738
GlcADG(22:4_3:0)-H,637.3587926,305.0874326,563.3220326,323.0979968,581.3325968,287.0768684,545.3114684,331.26354,73.02894
GlcADG(22:4_4:0)-H,651.3744426,319.1030826,563.3220426,337.1136468,581.3326068,301.0925184,545.3114784,331.26354,87.04458
GlcADG(22:4_5:0)-H,665.3900927,333.1187327,563.3220527,351.1292969,581.3326169,315.1081685,545.3114885,331.26354,101.06022
GlcADG(22:4_6:0)-H,679.4057428,347.1343828,563.3220628,365.144947,581.332627,329.1238186,545.3114986,331.26354,115.07586
GlcADG(22:4_7:0)-H,693.4213928,361.1500328,563.3220728,379.160597,581.332637,343.1394686,545.3115086,331.26354,129.0915
GlcADG(22:4_8:0)-H,707.4370429,375.1656829,563.3220829,393.1762471,581.3326471,357.1551187,545.3115187,331.26354,143.10714
GlcADG(22:4_9:0)-H,721.452693,389.181333,563.322093,407.1918972,581.3326572,371.1707688,545.3115288,331.26354,157.12278
GlcADG(22:5_22:5)-H,891.5622434,561.3065234,561.3065234,579.3170876,579.3170876,543.2959592,543.2959592,329.2479,329.2479
GlcADG(22:5_22:6)-H,889.5465933,559.2908733,561.3065133,577.3014375,579.3170775,541.2803091,543.2959491,329.2479,327.23226
GlcADG(22:5_23:0)-H,915.6561438,585.4004238,561.3065838,603.410988,579.317148,567.3898596,543.2960196,329.2479,353.34174
GlcADG(22:5_24:0)-H,929.6717939,599.4160739,561.3065939,617.4266381,579.3171581,581.4055097,543.2960297,329.2479,367.35738
GlcADG(22:5_24:1)-H,927.6561438,597.4004238,561.3065838,615.410988,579.317148,579.3898596,543.2960196,329.2479,365.34174
GlcADG(22:5_24:4)-H,921.6091936,591.3534736,561.3065536,609.3640378,579.3171178,573.3429094,543.2959894,329.2479,359.29482
GlcADG(22:5_25:0)-H,943.6874439,613.4317239,561.3066039,631.4422881,579.3171681,595.4211597,543.2960397,329.2479,381.37302
GlcADG(22:5_26:0)-H,957.703094,627.447374,561.306614,645.4579382,579.3171782,609.4368098,543.2960498,329.2479,395.38866
GlcADG(22:5_26:1)-H,955.6874439,625.4317239,561.3066039,643.4422881,579.3171681,607.4211597,543.2960397,329.2479,393.37302
GlcADG(22:5_26:2)-H,953.6717939,623.4160739,561.3065939,641.4266381,579.3171581,605.4055097,543.2960297,329.2479,391.35738
GlcADG(22:5_3:0)-H,635.3431425,305.0874225,561.3063825,323.0979867,579.3169467,287.0768583,543.2958183,329.2479,73.02894
GlcADG(22:5_4:0)-H,649.3587926,319.1030726,561.3063926,337.1136368,579.3169568,301.0925084,543.2958284,329.2479,87.04458
GlcADG(22:5_5:0)-H,663.3744426,333.1187226,561.3064026,351.1292868,579.3169668,315.1081584,543.2958384,329.2479,101.06022
GlcADG(22:5_6:0)-H,677.3900927,347.1343727,561.3064127,365.1449369,579.3169769,329.1238085,543.2958485,329.2479,115.07586
GlcADG(22:5_7:0)-H,691.4057428,361.1500228,561.3064228,379.160587,579.316987,343.1394586,543.2958586,329.2479,129.0915
GlcADG(22:5_8:0)-H,705.4213928,375.1656728,561.3064328,393.176237,579.316997,357.1551086,543.2958686,329.2479,143.10714
GlcADG(22:5_9:0)-H,719.4370429,389.1813229,561.3064429,407.1918871,579.3170071,371.1707587,543.2958787,329.2479,157.12278
GlcADG(22:6_22:6)-H,887.5309433,559.2908633,559.2908633,577.3014275,577.3014275,541.2802991,541.2802991,327.23226,327.23226
GlcADG(22:6_23:0)-H,913.6404937,585.4004137,559.2909337,603.4109779,577.3014979,567.3898495,541.2803695,327.23226,353.34174
GlcADG(22:6_24:0)-H,927.6561438,599.4160638,559.2909438,617.426628,577.301508,581.4054996,541.2803796,327.23226,367.35738
GlcADG(22:6_24:1)-H,925.6404937,597.4004137,559.2909337,615.4109779,577.3014979,579.3898495,541.2803695,327.23226,365.34174
GlcADG(22:6_24:4)-H,919.5935435,591.3534635,559.2909035,609.3640277,577.3014677,573.3428993,541.2803393,327.23226,359.29482
GlcADG(22:6_25:0)-H,941.6717939,613.4317139,559.2909539,631.4422781,577.3015181,595.4211497,541.2803897,327.23226,381.37302
GlcADG(22:6_26:0)-H,955.6874439,627.4473639,559.2909639,645.4579281,577.3015281,609.4367997,541.2803997,327.23226,395.38866
GlcADG(22:6_26:1)-H,953.6717939,625.4317139,559.2909539,643.4422781,577.3015181,607.4211497,541.2803897,327.23226,393.37302
GlcADG(22:6_26:2)-H,951.6561438,623.4160638,559.2909438,641.426628,577.301508,605.4054996,541.2803796,327.23226,391.35738
GlcADG(22:6_3:0)-H,633.3274924,305.0874124,559.2907324,323.0979766,577.3012966,287.0768482,541.2801682,327.23226,73.02894
GlcADG(22:6_4:0)-H,647.3431425,319.1030625,559.2907425,337.1136267,577.3013067,301.0924983,541.2801783,327.23226,87.04458
GlcADG(22:6_5:0)-H,661.3587926,333.1187126,559.2907526,351.1292768,577.3013168,315.1081484,541.2801884,327.23226,101.06022
GlcADG(22:6_6:0)-H,675.3744426,347.1343626,559.2907626,365.1449268,577.3013268,329.1237984,541.2801984,327.23226,115.07586
GlcADG(22:6_7:0)-H,689.3900927,361.1500127,559.2907727,379.1605769,577.3013369,343.1394485,541.2802085,327.23226,129.0915
GlcADG(22:6_8:0)-H,703.4057428,375.1656628,559.2907828,393.176227,577.301347,357.1550986,541.2802186,327.23226,143.10714
GlcADG(22:6_9:0)-H,717.4213928,389.1813128,559.2907928,407.191877,577.301357,371.1707486,541.2802286,327.23226,157.12278
GlcADG(23:0_23:0)-H,939.7500442,585.4004842,585.4004842,603.4110484,603.4110484,567.38992,567.38992,353.34174,353.34174
GlcADG(23:0_24:0)-H,953.7656942,599.4161342,585.4004942,617.4266984,603.4110584,581.40557,567.38993,353.34174,367.35738
GlcADG(23:0_24:1)-H,951.7500442,597.4004842,585.4004842,615.4110484,603.4110484,579.38992,567.38992,353.34174,365.34174
GlcADG(23:0_24:4)-H,945.703094,591.353534,585.400454,609.3640982,603.4110182,573.3429698,567.3898898,353.34174,359.29482
GlcADG(23:0_25:0)-H,967.7813443,613.4317843,585.4005043,631.4423485,603.4110685,595.4212201,567.3899401,353.34174,381.37302
GlcADG(23:0_26:0)-H,981.7969944,627.4474344,585.4005144,645.4579986,603.4110786,609.4368702,567.3899502,353.34174,395.38866
GlcADG(23:0_26:1)-H,979.7813443,625.4317843,585.4005043,643.4423485,603.4110685,607.4212201,567.3899401,353.34174,393.37302
GlcADG(23:0_26:2)-H,977.7656942,623.4161342,585.4004942,641.4266984,603.4110584,605.40557,567.38993,353.34174,391.35738
GlcADG(23:0_3:0)-H,659.4370429,305.0874829,585.4002829,323.0980471,603.4108471,287.0769187,567.3897187,353.34174,73.02894
GlcADG(23:0_4:0)-H,673.452693,319.103133,585.400293,337.1136972,603.4108572,301.0925688,567.3897288,353.34174,87.04458
GlcADG(23:0_5:0)-H,687.468343,333.118783,585.400303,351.1293472,603.4108672,315.1082188,567.3897388,353.34174,101.06022
GlcADG(23:0_6:0)-H,701.4839931,347.1344331,585.4003131,365.1449973,603.4108773,329.1238689,567.3897489,353.34174,115.07586
GlcADG(23:0_7:0)-H,715.4996431,361.1500831,585.4003231,379.1606473,603.4108873,343.1395189,567.3897589,353.34174,129.0915
GlcADG(23:0_8:0)-H,729.5152932,375.1657332,585.4003332,393.1762974,603.4108974,357.155169,567.389769,353.34174,143.10714
GlcADG(23:0_9:0)-H,743.5309433,389.1813833,585.4003433,407.1919475,603.4109075,371.1708191,567.3897791,353.34174,157.12278
GlcADG(24:0_24:0)-H,967.7813443,599.4161443,599.4161443,617.4267085,617.4267085,581.4055801,581.4055801,367.35738,367.35738
GlcADG(24:0_24:1)-H,965.7656942,597.4004942,599.4161342,615.4110584,617.4266984,579.38993,581.40557,367.35738,365.34174
GlcADG(24:0_24:4)-H,959.718744,591.353544,599.416104,609.3641082,617.4266682,573.3429798,581.4055398,367.35738,359.29482
GlcADG(24:0_25:0)-H,981.7969944,613.4317944,599.4161544,631.4423586,617.4267186,595.4212302,581.4055902,367.35738,381.37302
GlcADG(24:0_26:0)-H,995.8126444,627.4474444,599.4161644,645.4580086,617.4267286,609.4368802,581.4056002,367.35738,395.38866
GlcADG(24:0_26:1)-H,993.7969944,625.4317944,599.4161544,643.4423586,617.4267186,607.4212302,581.4055902,367.35738,393.37302
GlcADG(24:0_26:2)-H,991.7813443,623.4161443,599.4161443,641.4267085,617.4267085,605.4055801,581.4055801,367.35738,391.35738
GlcADG(24:0_3:0)-H,673.452693,305.087493,599.415933,323.0980572,617.4264972,287.0769288,581.4053688,367.35738,73.02894
GlcADG(24:0_4:0)-H,687.468343,319.103143,599.415943,337.1137072,617.4265072,301.0925788,581.4053788,367.35738,87.04458
GlcADG(24:0_5:0)-H,701.4839931,333.1187931,599.4159531,351.1293573,617.4265173,315.1082289,581.4053889,367.35738,101.06022
GlcADG(24:0_6:0)-H,715.4996431,347.1344431,599.4159631,365.1450073,617.4265273,329.1238789,581.4053989,367.35738,115.07586
GlcADG(24:0_7:0)-H,729.5152932,361.1500932,599.4159732,379.1606574,617.4265374,343.139529,581.405409,367.35738,129.0915
GlcADG(24:0_8:0)-H,743.5309433,375.1657433,599.4159833,393.1763075,617.4265475,357.1551791,581.4054191,367.35738,143.10714
GlcADG(24:0_9:0)-H,757.5465933,389.1813933,599.4159933,407.1919575,617.4265575,371.1708291,581.4054291,367.35738,157.12278
GlcADG(24:1_24:1)-H,963.7500442,597.4004842,597.4004842,615.4110484,615.4110484,579.38992,579.38992,365.34174,365.34174
GlcADG(24:1_24:4)-H,957.703094,591.353534,597.400454,609.3640982,615.4110182,573.3429698,579.3898898,365.34174,359.29482
GlcADG(24:1_25:0)-H,979.7813443,613.4317843,597.4005043,631.4423485,615.4110685,595.4212201,579.3899401,365.34174,381.37302
GlcADG(24:1_26:0)-H,993.7969944,627.4474344,597.4005144,645.4579986,615.4110786,609.4368702,579.3899502,365.34174,395.38866
GlcADG(24:1_26:1)-H,991.7813443,625.4317843,597.4005043,643.4423485,615.4110685,607.4212201,579.3899401,365.34174,393.37302
GlcADG(24:1_26:2)-H,989.7656942,623.4161342,597.4004942,641.4266984,615.4110584,605.40557,579.38993,365.34174,391.35738
GlcADG(24:1_3:0)-H,671.4370429,305.0874829,597.4002829,323.0980471,615.4108471,287.0769187,579.3897187,365.34174,73.02894
GlcADG(24:1_4:0)-H,685.452693,319.103133,597.400293,337.1136972,615.4108572,301.0925688,579.3897288,365.34174,87.04458
GlcADG(24:1_5:0)-H,699.468343,333.118783,597.400303,351.1293472,615.4108672,315.1082188,579.3897388,365.34174,101.06022
GlcADG(24:1_6:0)-H,713.4839931,347.1344331,597.4003131,365.1449973,615.4108773,329.1238689,579.3897489,365.34174,115.07586
GlcADG(24:1_7:0)-H,727.4996431,361.1500831,597.4003231,379.1606473,615.4108873,343.1395189,579.3897589,365.34174,129.0915
GlcADG(24:1_8:0)-H,741.5152932,375.1657332,597.4003332,393.1762974,615.4108974,357.155169,579.389769,365.34174,143.10714
GlcADG(24:1_9:0)-H,755.5309433,389.1813833,597.4003433,407.1919475,615.4109075,371.1708191,579.3897791,365.34174,157.12278
GlcADG(24:4_24:4)-H,951.6561438,591.3535038,591.3535038,609.364068,609.364068,573.3429396,573.3429396,359.29482,359.29482
GlcADG(24:4_25:0)-H,973.7343941,613.4317541,591.3535541,631.4423183,609.3641183,595.4211899,573.3429899,359.29482,381.37302
GlcADG(24:4_26:0)-H,987.7500442,627.4474042,591.3535642,645.4579684,609.3641284,609.43684,573.343,359.29482,395.38866
GlcADG(24:4_26:1)-H,985.7343941,625.4317541,591.3535541,643.4423183,609.3641183,607.4211899,573.3429899,359.29482,393.37302
GlcADG(24:4_26:2)-H,983.718744,623.416104,591.353544,641.4266682,609.3641082,605.4055398,573.3429798,359.29482,391.35738
GlcADG(24:4_3:0)-H,665.3900927,305.0874527,591.3533327,323.0980169,609.3638969,287.0768885,573.3427685,359.29482,73.02894
GlcADG(24:4_4:0)-H,679.4057428,319.1031028,591.3533428,337.113667,609.363907,301.0925386,573.3427786,359.29482,87.04458
GlcADG(24:4_5:0)-H,693.4213928,333.1187528,591.3533528,351.129317,609.363917,315.1081886,573.3427886,359.29482,101.06022
GlcADG(24:4_6:0)-H,707.4370429,347.1344029,591.3533629,365.1449671,609.3639271,329.1238387,573.3427987,359.29482,115.07586
GlcADG(24:4_7:0)-H,721.452693,361.150053,591.353373,379.1606172,609.3639372,343.1394888,573.3428088,359.29482,129.0915
GlcADG(24:4_8:0)-H,735.468343,375.165703,591.353383,393.1762672,609.3639472,357.1551388,573.3428188,359.29482,143.10714
GlcADG(24:4_9:0)-H,749.4839931,389.1813531,591.3533931,407.1919173,609.3639573,371.1707889,573.3428289,359.29482,157.12278
GlcADG(25:0_25:0)-H,995.8126444,613.4318044,613.4318044,631.4423686,631.4423686,595.4212402,595.4212402,381.37302,381.37302
GlcADG(25:0_26:0)-H,1009.828294,627.4474545,613.4318145,645.4580187,631.4423787,609.4368903,595.4212503,381.37302,395.38866
GlcADG(25:0_26:1)-H,1007.812644,625.4318044,613.4318044,643.4423686,631.4423686,607.4212402,595.4212402,381.37302,393.37302
GlcADG(25:0_26:2)-H,1005.796994,623.4161544,613.4317944,641.4267186,631.4423586,605.4055902,595.4212302,381.37302,391.35738
GlcADG(25:0_3:0)-H,687.468343,305.087503,613.431583,323.0980672,631.4421472,287.0769388,595.4210188,381.37302,73.02894
GlcADG(25:0_4:0)-H,701.4839931,319.1031531,613.4315931,337.1137173,631.4421573,301.0925889,595.4210289,381.37302,87.04458
GlcADG(25:0_5:0)-H,715.4996431,333.1188031,613.4316031,351.1293673,631.4421673,315.1082389,595.4210389,381.37302,101.06022
GlcADG(25:0_6:0)-H,729.5152932,347.1344532,613.4316132,365.1450174,631.4421774,329.123889,595.421049,381.37302,115.07586
GlcADG(25:0_7:0)-H,743.5309433,361.1501033,613.4316233,379.1606675,631.4421875,343.1395391,595.4210591,381.37302,129.0915
GlcADG(25:0_8:0)-H,757.5465933,375.1657533,613.4316333,393.1763175,631.4421975,357.1551891,595.4210691,381.37302,143.10714
GlcADG(25:0_9:0)-H,771.5622434,389.1814034,613.4316434,407.1919676,631.4422076,371.1708392,595.4210792,381.37302,157.12278
GlcADG(26:0_26:0)-H,1023.843945,627.4474646,627.4474646,645.4580288,645.4580288,609.4369004,609.4369004,395.38866,395.38866
GlcADG(26:0_26:1)-H,1021.828294,625.4318145,627.4474545,643.4423787,645.4580187,607.4212503,609.4368903,395.38866,393.37302
GlcADG(26:0_26:2)-H,1019.812644,623.4161644,627.4474444,641.4267286,645.4580086,605.4056002,609.4368802,395.38866,391.35738
GlcADG(26:0_3:0)-H,701.4839931,305.0875131,627.4472331,323.0980773,645.4577973,287.0769489,609.4366689,395.38866,73.02894
GlcADG(26:0_4:0)-H,715.4996431,319.1031631,627.4472431,337.1137273,645.4578073,301.0925989,609.4366789,395.38866,87.04458
GlcADG(26:0_5:0)-H,729.5152932,333.1188132,627.4472532,351.1293774,645.4578174,315.108249,609.436689,395.38866,101.06022
GlcADG(26:0_6:0)-H,743.5309433,347.1344633,627.4472633,365.1450275,645.4578275,329.1238991,609.4366991,395.38866,115.07586
GlcADG(26:0_7:0)-H,757.5465933,361.1501133,627.4472733,379.1606775,645.4578375,343.1395491,609.4367091,395.38866,129.0915
GlcADG(26:0_8:0)-H,771.5622434,375.1657634,627.4472834,393.1763276,645.4578476,357.1551992,609.4367192,395.38866,143.10714
GlcADG(26:0_9:0)-H,785.5778935,389.1814135,627.4472935,407.1919777,645.4578577,371.1708493,609.4367293,395.38866,157.12278
GlcADG(26:1_26:1)-H,1019.812644,625.4318044,625.4318044,643.4423686,643.4423686,607.4212402,607.4212402,393.37302,393.37302
GlcADG(26:1_26:2)-H,1017.796994,623.4161544,625.4317944,641.4267186,643.4423586,605.4055902,607.4212302,393.37302,391.35738
GlcADG(26:1_3:0)-H,699.468343,305.087503,625.431583,323.0980672,643.4421472,287.0769388,607.4210188,393.37302,73.02894
GlcADG(26:1_4:0)-H,713.4839931,319.1031531,625.4315931,337.1137173,643.4421573,301.0925889,607.4210289,393.37302,87.04458
GlcADG(26:1_5:0)-H,727.4996431,333.1188031,625.4316031,351.1293673,643.4421673,315.1082389,607.4210389,393.37302,101.06022
GlcADG(26:1_6:0)-H,741.5152932,347.1344532,625.4316132,365.1450174,643.4421774,329.123889,607.421049,393.37302,115.07586
GlcADG(26:1_7:0)-H,755.5309433,361.1501033,625.4316233,379.1606675,643.4421875,343.1395391,607.4210591,393.37302,129.0915
GlcADG(26:1_8:0)-H,769.5465933,375.1657533,625.4316333,393.1763175,643.4421975,357.1551891,607.4210691,393.37302,143.10714
GlcADG(26:1_9:0)-H,783.5622434,389.1814034,625.4316434,407.1919676,643.4422076,371.1708392,607.4210792,393.37302,157.12278
GlcADG(26:2_26:2)-H,1015.781344,623.4161443,623.4161443,641.4267085,641.4267085,605.4055801,605.4055801,391.35738,391.35738
GlcADG(26:2_3:0)-H,697.452693,305.087493,623.415933,323.0980572,641.4264972,287.0769288,605.4053688,391.35738,73.02894
GlcADG(26:2_4:0)-H,711.468343,319.103143,623.415943,337.1137072,641.4265072,301.0925788,605.4053788,391.35738,87.04458
GlcADG(26:2_5:0)-H,725.4839931,333.1187931,623.4159531,351.1293573,641.4265173,315.1082289,605.4053889,391.35738,101.06022
GlcADG(26:2_6:0)-H,739.4996431,347.1344431,623.4159631,365.1450073,641.4265273,329.1238789,605.4053989,391.35738,115.07586
GlcADG(26:2_7:0)-H,753.5152932,361.1500932,623.4159732,379.1606574,641.4265374,343.139529,605.405409,391.35738,129.0915
GlcADG(26:2_8:0)-H,767.5309433,375.1657433,623.4159833,393.1763075,641.4265475,357.1551791,605.4054191,391.35738,143.10714
GlcADG(26:2_9:0)-H,781.5465933,389.1813933,623.4159933,407.1919575,641.4265575,371.1708291,605.4054291,391.35738,157.12278
GlcADG(3:0_3:0)-H,379.1240416,305.0872816,305.0872816,323.0978458,323.0978458,287.0767174,287.0767174,73.02894,73.02894
GlcADG(3:0_4:0)-H,393.1396917,319.1029317,305.0872917,337.1134959,323.0978559,301.0923675,287.0767275,73.02894,87.04458
GlcADG(3:0_5:0)-H,407.1553417,333.1185817,305.0873017,351.1291459,323.0978659,315.1080175,287.0767375,73.02894,101.06022
GlcADG(3:0_6:0)-H,421.1709918,347.1342318,305.0873118,365.144796,323.097876,329.1236676,287.0767476,73.02894,115.07586
GlcADG(3:0_7:0)-H,435.1866419,361.1498819,305.0873219,379.1604461,323.0978861,343.1393177,287.0767577,73.02894,129.0915
GlcADG(3:0_8:0)-H,449.2022919,375.1655319,305.0873319,393.1760961,323.0978961,357.1549677,287.0767677,73.02894,143.10714
GlcADG(3:0_9:0)-H,463.217942,389.181182,305.087342,407.1917462,323.0979062,371.1706178,287.0767778,73.02894,157.12278
GlcADG(4:0_4:0)-H,407.1553417,319.1029417,319.1029417,337.1135059,337.1135059,301.0923775,301.0923775,87.04458,87.04458
GlcADG(4:0_5:0)-H,421.1709918,333.1185918,319.1029518,351.129156,337.113516,315.1080276,301.0923876,87.04458,101.06022
GlcADG(4:0_6:0)-H,435.1866419,347.1342419,319.1029619,365.1448061,337.1135261,329.1236777,301.0923977,87.04458,115.07586
GlcADG(4:0_7:0)-H,449.2022919,361.1498919,319.1029719,379.1604561,337.1135361,343.1393277,301.0924077,87.04458,129.0915
GlcADG(4:0_8:0)-H,463.217942,375.165542,319.102982,393.1761062,337.1135462,357.1549778,301.0924178,87.04458,143.10714
GlcADG(4:0_9:0)-H,477.2335921,389.1811921,319.1029921,407.1917563,337.1135563,371.1706279,301.0924279,87.04458,157.12278
GlcADG(5:0_5:0)-H,435.1866419,333.1186019,333.1186019,351.1291661,351.1291661,315.1080377,315.1080377,101.06022,101.06022
GlcADG(5:0_6:0)-H,449.2022919,347.1342519,333.1186119,365.1448161,351.1291761,329.1236877,315.1080477,101.06022,115.07586
GlcADG(5:0_7:0)-H,463.217942,361.149902,333.118622,379.1604662,351.1291862,343.1393378,315.1080578,101.06022,129.0915
GlcADG(5:0_8:0)-H,477.2335921,375.1655521,333.1186321,393.1761163,351.1291963,357.1549879,315.1080679,101.06022,143.10714
GlcADG(5:0_9:0)-H,491.2492421,389.1812021,333.1186421,407.1917663,351.1292063,371.1706379,315.1080779,101.06022,157.12278
GlcADG(6:0_6:0)-H,463.217942,347.134262,347.134262,365.1448262,365.1448262,329.1236978,329.1236978,115.07586,115.07586
GlcADG(6:0_7:0)-H,477.2335921,361.1499121,347.1342721,379.1604763,365.1448363,343.1393479,329.1237079,115.07586,129.0915
GlcADG(6:0_8:0)-H,491.2492421,375.1655621,347.1342821,393.1761263,365.1448463,357.1549979,329.1237179,115.07586,143.10714
GlcADG(6:0_9:0)-H,505.2648922,389.1812122,347.1342922,407.1917764,365.1448564,371.170648,329.123728,115.07586,157.12278
GlcADG(7:0_7:0)-H,491.2492421,361.1499221,361.1499221,379.1604863,379.1604863,343.1393579,343.1393579,129.0915,129.0915
GlcADG(7:0_8:0)-H,505.2648922,375.1655722,361.1499322,393.1761364,379.1604964,357.155008,343.139368,129.0915,143.10714
GlcADG(7:0_9:0)-H,519.2805423,389.1812223,361.1499423,407.1917865,379.1605065,371.1706581,343.1393781,129.0915,157.12278
GlcADG(8:0_8:0)-H,519.2805423,375.1655823,375.1655823,393.1761465,393.1761465,357.1550181,357.1550181,143.10714,143.10714
GlcADG(8:0_9:0)-H,533.2961923,389.1812323,375.1655923,407.1917965,393.1761565,371.1706681,357.1550281,143.10714,157.12278
GlcADG(9:0_9:0)-H,547.3118424,389.1812424,389.1812424,407.1918066,407.1918066,371.1706782,371.1706782,157.12278,157.12278
