CL,[M-H]-,SN1+SN2+C6H10O5P,SN3+SN4+C6H10O5P,SN1+SN2+C3H6PO4,SN3+SN4+C3H6PO4,SN1+SN2+C6H11P2O8,SN3+SN4+C6H11P2O8,SN1+C3H6PO4,SN2+C3H6PO4,SN3+C3H6PO4,SN4+C3H6PO4,SN1_FA,SN2_FA,SN3_FA,SN4_FA
CL(18:2_20:0_20:2_20:3)-H,1534.07435,783.55421,805.53857,727.528,749.51236,863.52055,885.50491,415.22536,447.28792,443.25664,441.241,279.23281,311.29537,307.26409,305.24845
CL(18:2_20:0_20:2_20:4)-H,1532.05871,783.55421,803.52293,727.528,747.49672,863.52055,883.48927,415.22536,447.28792,443.25664,439.22536,279.23281,311.29537,307.26409,303.23281
CL(18:2_20:0_20:2_22:0)-H,1568.15255,783.55421,839.61677,727.528,783.59056,863.52055,919.58311,415.22536,447.28792,443.25664,475.3192,279.23281,311.29537,307.26409,339.32665
CL(18:2_20:0_20:2_22:5)-H,1558.07435,783.55421,829.53857,727.528,773.51236,863.52055,909.50491,415.22536,447.28792,443.25664,465.241,279.23281,311.29537,307.26409,329.24845
CL(18:2_20:0_20:2_22:6)-H,1556.05871,783.55421,827.52293,727.528,771.49672,863.52055,907.48927,415.22536,447.28792,443.25664,463.22536,279.23281,311.29537,307.26409,327.23281
CL(18:2_20:0_20:3_20:0)-H,1538.10563,783.55421,809.56985,727.528,753.54364,863.52055,889.53619,415.22536,447.28792,441.241,447.28792,279.23281,311.29537,305.24845,311.29537
CL(18:2_20:0_20:3_20:3)-H,1532.05871,783.55421,803.52293,727.528,747.49672,863.52055,883.48927,415.22536,447.28792,441.241,441.241,279.23281,311.29537,305.24845,305.24845
CL(18:2_20:0_20:3_20:4)-H,1530.04307,783.55421,801.50729,727.528,745.48108,863.52055,881.47363,415.22536,447.28792,441.241,439.22536,279.23281,311.29537,305.24845,303.23281
CL(18:2_20:0_20:3_22:0)-H,1566.13691,783.55421,837.60113,727.528,781.57492,863.52055,917.56747,415.22536,447.28792,441.241,475.3192,279.23281,311.29537,305.24845,339.32665
CL(18:2_20:0_20:3_22:5)-H,1556.05871,783.55421,827.52293,727.528,771.49672,863.52055,907.48927,415.22536,447.28792,441.241,465.241,279.23281,311.29537,305.24845,329.24845
CL(18:2_20:0_20:3_22:6)-H,1554.04307,783.55421,825.50729,727.528,769.48108,863.52055,905.47363,415.22536,447.28792,441.241,463.22536,279.23281,311.29537,305.24845,327.23281
CL(18:2_20:0_20:4_20:0)-H,1536.08999,783.55421,807.55421,727.528,751.528,863.52055,887.52055,415.22536,447.28792,439.22536,447.28792,279.23281,311.29537,303.23281,311.29537
CL(18:2_20:0_20:4_20:4)-H,1528.02743,783.55421,799.49165,727.528,743.46544,863.52055,879.45799,415.22536,447.28792,439.22536,439.22536,279.23281,311.29537,303.23281,303.23281
CL(18:2_20:0_20:4_22:0)-H,1564.12127,783.55421,835.58549,727.528,779.55928,863.52055,915.55183,415.22536,447.28792,439.22536,475.3192,279.23281,311.29537,303.23281,339.32665
CL(18:2_20:0_20:4_22:5)-H,1554.04307,783.55421,825.50729,727.528,769.48108,863.52055,905.47363,415.22536,447.28792,439.22536,465.241,279.23281,311.29537,303.23281,329.24845
CL(18:2_20:0_20:4_22:6)-H,1552.02743,783.55421,823.49165,727.528,767.46544,863.52055,903.45799,415.22536,447.28792,439.22536,463.22536,279.23281,311.29537,303.23281,327.23281
CL(18:2_20:0_22:5_20:0)-H,1562.10563,783.55421,833.56985,727.528,777.54364,863.52055,913.53619,415.22536,447.28792,465.241,447.28792,279.23281,311.29537,329.24845,311.29537
CL(18:2_20:0_22:5_22:0)-H,1590.13691,783.55421,861.60113,727.528,805.57492,863.52055,941.56747,415.22536,447.28792,465.241,475.3192,279.23281,311.29537,329.24845,339.32665
CL(18:2_20:0_22:5_22:5)-H,1580.05871,783.55421,851.52293,727.528,795.49672,863.52055,931.48927,415.22536,447.28792,465.241,465.241,279.23281,311.29537,329.24845,329.24845
CL(18:2_20:0_22:5_22:6)-H,1578.04307,783.55421,849.50729,727.528,793.48108,863.52055,929.47363,415.22536,447.28792,465.241,463.22536,279.23281,311.29537,329.24845,327.23281
CL(18:2_20:0_22:6_20:0)-H,1560.08999,783.55421,831.55421,727.528,775.528,863.52055,911.52055,415.22536,447.28792,463.22536,447.28792,279.23281,311.29537,327.23281,311.29537
CL(18:2_20:0_22:6_22:0)-H,1588.12127,783.55421,859.58549,727.528,803.55928,863.52055,939.55183,415.22536,447.28792,463.22536,475.3192,279.23281,311.29537,327.23281,339.32665
CL(18:2_20:0_22:6_22:6)-H,1576.02743,783.55421,847.49165,727.528,791.46544,863.52055,927.45799,415.22536,447.28792,463.22536,463.22536,279.23281,311.29537,327.23281,327.23281
CL(18:2_20:1_20:1_20:1)-H,1538.10563,781.53857,811.58549,725.51236,755.55928,861.50491,891.55183,415.22536,445.27228,445.27228,445.27228,279.23281,309.27973,309.27973,309.27973
CL(18:2_20:1_20:1_20:2)-H,1536.08999,781.53857,809.56985,725.51236,753.54364,861.50491,889.53619,415.22536,445.27228,445.27228,443.25664,279.23281,309.27973,309.27973,307.26409
CL(18:2_20:1_20:1_20:3)-H,1534.07435,781.53857,807.55421,725.51236,751.528,861.50491,887.52055,415.22536,445.27228,445.27228,441.241,279.23281,309.27973,309.27973,305.24845
CL(18:2_20:1_20:1_20:4)-H,1532.05871,781.53857,805.53857,725.51236,749.51236,861.50491,885.50491,415.22536,445.27228,445.27228,439.22536,279.23281,309.27973,309.27973,303.23281
CL(18:2_20:1_20:1_22:0)-H,1568.15255,781.53857,841.63241,725.51236,785.6062,861.50491,921.59875,415.22536,445.27228,445.27228,475.3192,279.23281,309.27973,309.27973,339.32665
CL(18:2_20:1_20:1_22:5)-H,1558.07435,781.53857,831.55421,725.51236,775.528,861.50491,911.52055,415.22536,445.27228,445.27228,465.241,279.23281,309.27973,309.27973,329.24845
CL(18:2_20:1_20:1_22:6)-H,1556.05871,781.53857,829.53857,725.51236,773.51236,861.50491,909.50491,415.22536,445.27228,445.27228,463.22536,279.23281,309.27973,309.27973,327.23281
CL(18:2_20:1_20:2_20:2)-H,1534.07435,781.53857,807.55421,725.51236,751.528,861.50491,887.52055,415.22536,445.27228,443.25664,443.25664,279.23281,309.27973,307.26409,307.26409
CL(18:2_20:1_20:2_20:3)-H,1532.05871,781.53857,805.53857,725.51236,749.51236,861.50491,885.50491,415.22536,445.27228,443.25664,441.241,279.23281,309.27973,307.26409,305.24845
CL(18:2_20:1_20:2_20:4)-H,1530.04307,781.53857,803.52293,725.51236,747.49672,861.50491,883.48927,415.22536,445.27228,443.25664,439.22536,279.23281,309.27973,307.26409,303.23281
CL(18:2_20:1_20:2_22:0)-H,1566.13691,781.53857,839.61677,725.51236,783.59056,861.50491,919.58311,415.22536,445.27228,443.25664,475.3192,279.23281,309.27973,307.26409,339.32665
CL(18:2_20:1_20:2_22:5)-H,1556.05871,781.53857,829.53857,725.51236,773.51236,861.50491,909.50491,415.22536,445.27228,443.25664,465.241,279.23281,309.27973,307.26409,329.24845
CL(18:2_20:1_20:2_22:6)-H,1554.04307,781.53857,827.52293,725.51236,771.49672,861.50491,907.48927,415.22536,445.27228,443.25664,463.22536,279.23281,309.27973,307.26409,327.23281
CL(18:2_20:1_20:3_20:3)-H,1530.04307,781.53857,803.52293,725.51236,747.49672,861.50491,883.48927,415.22536,445.27228,441.241,441.241,279.23281,309.27973,305.24845,305.24845
CL(18:2_20:1_20:3_20:4)-H,1528.02743,781.53857,801.50729,725.51236,745.48108,861.50491,881.47363,415.22536,445.27228,441.241,439.22536,279.23281,309.27973,305.24845,303.23281
CL(18:2_20:1_20:3_22:0)-H,1564.12127,781.53857,837.60113,725.51236,781.57492,861.50491,917.56747,415.22536,445.27228,441.241,475.3192,279.23281,309.27973,305.24845,339.32665
CL(18:2_20:1_20:3_22:5)-H,1554.04307,781.53857,827.52293,725.51236,771.49672,861.50491,907.48927,415.22536,445.27228,441.241,465.241,279.23281,309.27973,305.24845,329.24845
CL(18:2_20:1_20:3_22:6)-H,1552.02743,781.53857,825.50729,725.51236,769.48108,861.50491,905.47363,415.22536,445.27228,441.241,463.22536,279.23281,309.27973,305.24845,327.23281
CL(18:2_20:1_20:4_20:4)-H,1526.01179,781.53857,799.49165,725.51236,743.46544,861.50491,879.45799,415.22536,445.27228,439.22536,439.22536,279.23281,309.27973,303.23281,303.23281
CL(18:2_20:1_20:4_22:0)-H,1562.10563,781.53857,835.58549,725.51236,779.55928,861.50491,915.55183,415.22536,445.27228,439.22536,475.3192,279.23281,309.27973,303.23281,339.32665
CL(18:2_20:1_20:4_22:5)-H,1552.02743,781.53857,825.50729,725.51236,769.48108,861.50491,905.47363,415.22536,445.27228,439.22536,465.241,279.23281,309.27973,303.23281,329.24845
CL(18:2_20:1_20:4_22:6)-H,1550.01179,781.53857,823.49165,725.51236,767.46544,861.50491,903.45799,415.22536,445.27228,439.22536,463.22536,279.23281,309.27973,303.23281,327.23281
CL(18:2_20:1_22:5_22:0)-H,1588.12127,781.53857,861.60113,725.51236,805.57492,861.50491,941.56747,415.22536,445.27228,465.241,475.3192,279.23281,309.27973,329.24845,339.32665
CL(18:2_20:1_22:5_22:5)-H,1578.04307,781.53857,851.52293,725.51236,795.49672,861.50491,931.48927,415.22536,445.27228,465.241,465.241,279.23281,309.27973,329.24845,329.24845
CL(18:2_20:1_22:5_22:6)-H,1576.02743,781.53857,849.50729,725.51236,793.48108,861.50491,929.47363,415.22536,445.27228,465.241,463.22536,279.23281,309.27973,329.24845,327.23281
CL(18:2_20:1_22:6_22:0)-H,1586.10563,781.53857,859.58549,725.51236,803.55928,861.50491,939.55183,415.22536,445.27228,463.22536,475.3192,279.23281,309.27973,327.23281,339.32665
CL(18:2_20:1_22:6_22:6)-H,1574.01179,781.53857,847.49165,725.51236,791.46544,861.50491,927.45799,415.22536,445.27228,463.22536,463.22536,279.23281,309.27973,327.23281,327.23281
CL(18:2_20:2_20:2_20:2)-H,1532.05871,779.52293,807.55421,723.49672,751.528,859.48927,887.52055,415.22536,443.25664,443.25664,443.25664,279.23281,307.26409,307.26409,307.26409
CL(18:2_20:2_20:2_20:3)-H,1530.04307,779.52293,805.53857,723.49672,749.51236,859.48927,885.50491,415.22536,443.25664,443.25664,441.241,279.23281,307.26409,307.26409,305.24845
CL(18:2_20:2_20:2_20:4)-H,1528.02743,779.52293,803.52293,723.49672,747.49672,859.48927,883.48927,415.22536,443.25664,443.25664,439.22536,279.23281,307.26409,307.26409,303.23281
CL(18:2_20:2_20:2_22:0)-H,1564.12127,779.52293,839.61677,723.49672,783.59056,859.48927,919.58311,415.22536,443.25664,443.25664,475.3192,279.23281,307.26409,307.26409,339.32665
CL(18:2_20:2_20:2_22:5)-H,1554.04307,779.52293,829.53857,723.49672,773.51236,859.48927,909.50491,415.22536,443.25664,443.25664,465.241,279.23281,307.26409,307.26409,329.24845
CL(18:2_20:2_20:2_22:6)-H,1552.02743,779.52293,827.52293,723.49672,771.49672,859.48927,907.48927,415.22536,443.25664,443.25664,463.22536,279.23281,307.26409,307.26409,327.23281
CL(18:2_20:2_20:3_20:3)-H,1528.02743,779.52293,803.52293,723.49672,747.49672,859.48927,883.48927,415.22536,443.25664,441.241,441.241,279.23281,307.26409,305.24845,305.24845
CL(18:2_20:2_20:3_20:4)-H,1526.01179,779.52293,801.50729,723.49672,745.48108,859.48927,881.47363,415.22536,443.25664,441.241,439.22536,279.23281,307.26409,305.24845,303.23281
CL(18:2_20:2_20:3_22:0)-H,1562.10563,779.52293,837.60113,723.49672,781.57492,859.48927,917.56747,415.22536,443.25664,441.241,475.3192,279.23281,307.26409,305.24845,339.32665
CL(18:2_20:2_20:3_22:5)-H,1552.02743,779.52293,827.52293,723.49672,771.49672,859.48927,907.48927,415.22536,443.25664,441.241,465.241,279.23281,307.26409,305.24845,329.24845
CL(18:2_20:2_20:3_22:6)-H,1550.01179,779.52293,825.50729,723.49672,769.48108,859.48927,905.47363,415.22536,443.25664,441.241,463.22536,279.23281,307.26409,305.24845,327.23281
CL(18:2_20:2_20:4_20:4)-H,1523.99615,779.52293,799.49165,723.49672,743.46544,859.48927,879.45799,415.22536,443.25664,439.22536,439.22536,279.23281,307.26409,303.23281,303.23281
CL(18:2_20:2_20:4_22:0)-H,1560.08999,779.52293,835.58549,723.49672,779.55928,859.48927,915.55183,415.22536,443.25664,439.22536,475.3192,279.23281,307.26409,303.23281,339.32665
CL(18:2_20:2_20:4_22:5)-H,1550.01179,779.52293,825.50729,723.49672,769.48108,859.48927,905.47363,415.22536,443.25664,439.22536,465.241,279.23281,307.26409,303.23281,329.24845
CL(18:2_20:2_20:4_22:6)-H,1547.99615,779.52293,823.49165,723.49672,767.46544,859.48927,903.45799,415.22536,443.25664,439.22536,463.22536,279.23281,307.26409,303.23281,327.23281
CL(18:2_20:2_22:5_22:0)-H,1586.10563,779.52293,861.60113,723.49672,805.57492,859.48927,941.56747,415.22536,443.25664,465.241,475.3192,279.23281,307.26409,329.24845,339.32665
CL(18:2_20:2_22:5_22:5)-H,1576.02743,779.52293,851.52293,723.49672,795.49672,859.48927,931.48927,415.22536,443.25664,465.241,465.241,279.23281,307.26409,329.24845,329.24845
CL(18:2_20:2_22:5_22:6)-H,1574.01179,779.52293,849.50729,723.49672,793.48108,859.48927,929.47363,415.22536,443.25664,465.241,463.22536,279.23281,307.26409,329.24845,327.23281
CL(18:2_20:2_22:6_22:0)-H,1584.08999,779.52293,859.58549,723.49672,803.55928,859.48927,939.55183,415.22536,443.25664,463.22536,475.3192,279.23281,307.26409,327.23281,339.32665
CL(18:2_20:2_22:6_22:6)-H,1571.99615,779.52293,847.49165,723.49672,791.46544,859.48927,927.45799,415.22536,443.25664,463.22536,463.22536,279.23281,307.26409,327.23281,327.23281
CL(18:2_20:3_20:3_20:3)-H,1526.01179,777.50729,803.52293,721.48108,747.49672,857.47363,883.48927,415.22536,441.241,441.241,441.241,279.23281,305.24845,305.24845,305.24845
CL(18:2_20:3_20:3_20:4)-H,1523.99615,777.50729,801.50729,721.48108,745.48108,857.47363,881.47363,415.22536,441.241,441.241,439.22536,279.23281,305.24845,305.24845,303.23281
CL(18:2_20:3_20:3_22:0)-H,1560.08999,777.50729,837.60113,721.48108,781.57492,857.47363,917.56747,415.22536,441.241,441.241,475.3192,279.23281,305.24845,305.24845,339.32665
CL(18:2_20:3_20:3_22:5)-H,1550.01179,777.50729,827.52293,721.48108,771.49672,857.47363,907.48927,415.22536,441.241,441.241,465.241,279.23281,305.24845,305.24845,329.24845
CL(18:2_20:3_20:3_22:6)-H,1547.99615,777.50729,825.50729,721.48108,769.48108,857.47363,905.47363,415.22536,441.241,441.241,463.22536,279.23281,305.24845,305.24845,327.23281
CL(18:2_20:3_20:4_20:4)-H,1521.98051,777.50729,799.49165,721.48108,743.46544,857.47363,879.45799,415.22536,441.241,439.22536,439.22536,279.23281,305.24845,303.23281,303.23281
CL(18:2_20:3_20:4_22:0)-H,1558.07435,777.50729,835.58549,721.48108,779.55928,857.47363,915.55183,415.22536,441.241,439.22536,475.3192,279.23281,305.24845,303.23281,339.32665
CL(18:2_20:3_20:4_22:5)-H,1547.99615,777.50729,825.50729,721.48108,769.48108,857.47363,905.47363,415.22536,441.241,439.22536,465.241,279.23281,305.24845,303.23281,329.24845
CL(18:2_20:3_20:4_22:6)-H,1545.98051,777.50729,823.49165,721.48108,767.46544,857.47363,903.45799,415.22536,441.241,439.22536,463.22536,279.23281,305.24845,303.23281,327.23281
CL(18:2_20:3_22:5_22:0)-H,1584.08999,777.50729,861.60113,721.48108,805.57492,857.47363,941.56747,415.22536,441.241,465.241,475.3192,279.23281,305.24845,329.24845,339.32665
CL(18:2_20:3_22:5_22:5)-H,1574.01179,777.50729,851.52293,721.48108,795.49672,857.47363,931.48927,415.22536,441.241,465.241,465.241,279.23281,305.24845,329.24845,329.24845
CL(18:2_20:3_22:5_22:6)-H,1571.99615,777.50729,849.50729,721.48108,793.48108,857.47363,929.47363,415.22536,441.241,465.241,463.22536,279.23281,305.24845,329.24845,327.23281
CL(18:2_20:3_22:6_22:0)-H,1582.07435,777.50729,859.58549,721.48108,803.55928,857.47363,939.55183,415.22536,441.241,463.22536,475.3192,279.23281,305.24845,327.23281,339.32665
CL(18:2_20:3_22:6_22:6)-H,1569.98051,777.50729,847.49165,721.48108,791.46544,857.47363,927.45799,415.22536,441.241,463.22536,463.22536,279.23281,305.24845,327.23281,327.23281
CL(18:2_20:4_20:4_20:4)-H,1519.96487,775.49165,799.49165,719.46544,743.46544,855.45799,879.45799,415.22536,439.22536,439.22536,439.22536,279.23281,303.23281,303.23281,303.23281
CL(18:2_20:4_20:4_22:0)-H,1556.05871,775.49165,835.58549,719.46544,779.55928,855.45799,915.55183,415.22536,439.22536,439.22536,475.3192,279.23281,303.23281,303.23281,339.32665
CL(18:2_20:4_20:4_22:5)-H,1545.98051,775.49165,825.50729,719.46544,769.48108,855.45799,905.47363,415.22536,439.22536,439.22536,465.241,279.23281,303.23281,303.23281,329.24845
CL(18:2_20:4_20:4_22:6)-H,1543.96487,775.49165,823.49165,719.46544,767.46544,855.45799,903.45799,415.22536,439.22536,439.22536,463.22536,279.23281,303.23281,303.23281,327.23281
CL(18:2_20:4_22:5_22:0)-H,1582.07435,775.49165,861.60113,719.46544,805.57492,855.45799,941.56747,415.22536,439.22536,465.241,475.3192,279.23281,303.23281,329.24845,339.32665
CL(18:2_20:4_22:5_22:5)-H,1571.99615,775.49165,851.52293,719.46544,795.49672,855.45799,931.48927,415.22536,439.22536,465.241,465.241,279.23281,303.23281,329.24845,329.24845
CL(18:2_20:4_22:5_22:6)-H,1569.98051,775.49165,849.50729,719.46544,793.48108,855.45799,929.47363,415.22536,439.22536,465.241,463.22536,279.23281,303.23281,329.24845,327.23281
CL(18:2_20:4_22:6_22:0)-H,1580.05871,775.49165,859.58549,719.46544,803.55928,855.45799,939.55183,415.22536,439.22536,463.22536,475.3192,279.23281,303.23281,327.23281,339.32665
CL(18:2_20:4_22:6_22:6)-H,1567.96487,775.49165,847.49165,719.46544,791.46544,855.45799,927.45799,415.22536,439.22536,463.22536,463.22536,279.23281,303.23281,327.23281,327.23281
CL(18:2_22:0_18:2_18:2)-H,1508.05871,811.58549,751.49165,755.55928,695.46544,891.55183,831.45799,415.22536,475.3192,415.22536,415.22536,279.23281,339.32665,279.23281,279.23281
CL(18:2_22:0_18:2_22:0)-H,1568.15255,811.58549,811.58549,755.55928,755.55928,891.55183,891.55183,415.22536,475.3192,415.22536,475.3192,279.23281,339.32665,279.23281,339.32665
CL(18:2_22:0_18:3_22:0)-H,1566.13691,811.58549,809.56985,755.55928,753.54364,891.55183,889.53619,415.22536,475.3192,413.20972,475.3192,279.23281,339.32665,277.21717,339.32665
CL(18:2_22:0_20:1_22:0)-H,1598.19947,811.58549,841.63241,755.55928,785.6062,891.55183,921.59875,415.22536,475.3192,445.27228,475.3192,279.23281,339.32665,309.27973,339.32665
CL(18:2_22:0_20:2_22:0)-H,1596.18383,811.58549,839.61677,755.55928,783.59056,891.55183,919.58311,415.22536,475.3192,443.25664,475.3192,279.23281,339.32665,307.26409,339.32665
CL(18:2_22:0_20:3_22:0)-H,1594.16819,811.58549,837.60113,755.55928,781.57492,891.55183,917.56747,415.22536,475.3192,441.241,475.3192,279.23281,339.32665,305.24845,339.32665
CL(18:2_22:0_20:4_22:0)-H,1592.15255,811.58549,835.58549,755.55928,779.55928,891.55183,915.55183,415.22536,475.3192,439.22536,475.3192,279.23281,339.32665,303.23281,339.32665
CL(18:2_22:0_22:5_22:0)-H,1618.16819,811.58549,861.60113,755.55928,805.57492,891.55183,941.56747,415.22536,475.3192,465.241,475.3192,279.23281,339.32665,329.24845,339.32665
CL(18:2_22:0_22:5_22:5)-H,1608.08999,811.58549,851.52293,755.55928,795.49672,891.55183,931.48927,415.22536,475.3192,465.241,465.241,279.23281,339.32665,329.24845,329.24845
CL(18:2_22:0_22:5_22:6)-H,1606.07435,811.58549,849.50729,755.55928,793.48108,891.55183,929.47363,415.22536,475.3192,465.241,463.22536,279.23281,339.32665,329.24845,327.23281
CL(18:2_22:0_22:6_22:0)-H,1616.15255,811.58549,859.58549,755.55928,803.55928,891.55183,939.55183,415.22536,475.3192,463.22536,475.3192,279.23281,339.32665,327.23281,339.32665
CL(18:2_22:0_22:6_22:6)-H,1604.05871,811.58549,847.49165,755.55928,791.46544,891.55183,927.45799,415.22536,475.3192,463.22536,463.22536,279.23281,339.32665,327.23281,327.23281
CL(18:2_22:5_22:5_22:5)-H,1598.01179,801.50729,851.52293,745.48108,795.49672,881.47363,931.48927,415.22536,465.241,465.241,465.241,279.23281,329.24845,329.24845,329.24845
CL(18:2_22:5_22:5_22:6)-H,1595.99615,801.50729,849.50729,745.48108,793.48108,881.47363,929.47363,415.22536,465.241,465.241,463.22536,279.23281,329.24845,329.24845,327.23281
CL(18:2_22:5_22:6_22:6)-H,1593.98051,801.50729,847.49165,745.48108,791.46544,881.47363,927.45799,415.22536,465.241,463.22536,463.22536,279.23281,329.24845,327.23281,327.23281
CL(18:2_22:6_22:6_22:6)-H,1591.96487,799.49165,847.49165,743.46544,791.46544,879.45799,927.45799,415.22536,463.22536,463.22536,463.22536,279.23281,327.23281,327.23281,327.23281
CL(18:3_18:3_18:3_18:3)-H,1439.90231,747.46037,747.46037,691.43416,691.43416,827.42671,827.42671,413.20972,413.20972,413.20972,413.20972,277.21717,277.21717,277.21717,277.21717
CL(18:3_18:3_18:3_20:1)-H,1471.96487,747.46037,779.52293,691.43416,723.49672,827.42671,859.48927,413.20972,413.20972,413.20972,445.27228,277.21717,277.21717,277.21717,309.27973
CL(18:3_18:3_18:3_20:2)-H,1469.94923,747.46037,777.50729,691.43416,721.48108,827.42671,857.47363,413.20972,413.20972,413.20972,443.25664,277.21717,277.21717,277.21717,307.26409
CL(18:3_18:3_18:3_20:3)-H,1467.93359,747.46037,775.49165,691.43416,719.46544,827.42671,855.45799,413.20972,413.20972,413.20972,441.241,277.21717,277.21717,277.21717,305.24845
CL(18:3_18:3_18:3_20:4)-H,1465.91795,747.46037,773.47601,691.43416,717.4498,827.42671,853.44235,413.20972,413.20972,413.20972,439.22536,277.21717,277.21717,277.21717,303.23281
CL(18:3_18:3_18:3_22:5)-H,1491.93359,747.46037,799.49165,691.43416,743.46544,827.42671,879.45799,413.20972,413.20972,413.20972,465.241,277.21717,277.21717,277.21717,329.24845
CL(18:3_18:3_18:3_22:6)-H,1489.91795,747.46037,797.47601,691.43416,741.4498,827.42671,877.44235,413.20972,413.20972,413.20972,463.22536,277.21717,277.21717,277.21717,327.23281
