OxPE,[M+H]+,NL_head,NL_T1RCO,NL_T2RCO,T1_RCO+,T2_RCO+,T1RCOO+58,T2RCOO+58,head
OxPE(22:3(OOOO)_6:1(COOH))+H,722.35122,581.33211,201.07578,455.3004,381.26363,127.03901,455.30041,201.07579,142.02639
OxPE(22:3(OOOO)_7:1(COOH))+H,736.36687,595.34776,215.09143,455.3004,381.26363,141.05466,455.30041,215.09144,142.02639
OxPE(22:3(OOOO)_8:1(COOH))+H,750.38252,609.36341,229.10708,455.3004,381.26363,155.07031,455.30041,229.10709,142.02639
OxPE(22:3(OOOO)_9:1(COOH))+H,764.39817,623.37906,243.12273,455.3004,381.26363,169.08596,455.30041,243.12274,142.02639
OxPE(22:3(OOOO)_9:2(COOH))+H,762.38252,621.36341,241.10708,455.3004,381.26363,167.07031,455.30041,241.10709,142.02639
OxPE(22:3(OOOO)_10:1(COOH))+H,778.41382,637.39471,257.13838,455.3004,381.26363,183.10161,455.30041,257.13839,142.02639
OxPE(22:3(OOOO)_10:2(COOH))+H,776.39817,635.37906,255.12273,455.3004,381.26363,181.08596,455.30041,255.12274,142.02639
OxPE(22:3(OOOO)_11:1(COOH))+H,792.42947,651.41036,271.15403,455.3004,381.26363,197.11726,455.30041,271.15404,142.02639
OxPE(22:3(OOOO)_11:2(COOH))+H,790.41382,649.39471,269.13838,455.3004,381.26363,195.10161,455.30041,269.13839,142.02639
OxPE(22:3(OOOO)_12:1(COOH))+H,806.44512,665.42601,285.16968,455.3004,381.26363,211.13291,455.30041,285.16969,142.02639
OxPE(22:3(OOOO)_12:2(COOH))+H,804.42947,663.41036,283.15403,455.3004,381.26363,209.11726,455.30041,283.15404,142.02639
OxPE(22:3(OOOO)_12:3(COOH))+H,802.41382,661.39471,281.13838,455.3004,381.26363,207.10161,455.30041,281.13839,142.02639
OxPE(22:3(OOOO)_13:1(COOH))+H,820.46077,679.44166,299.18533,455.3004,381.26363,225.14856,455.30041,299.18534,142.02639
OxPE(22:3(OOOO)_13:2(COOH))+H,818.44512,677.42601,297.16968,455.3004,381.26363,223.13291,455.30041,297.16969,142.02639
OxPE(22:3(OOOO)_13:3(COOH))+H,816.42947,675.41036,295.15403,455.3004,381.26363,221.11726,455.30041,295.15404,142.02639
OxPE(22:3(OOOO)_14:1(COOH))+H,834.47642,693.45731,313.20098,455.3004,381.26363,239.16421,455.30041,313.20099,142.02639
OxPE(22:3(OOOO)_14:2(COOH))+H,832.46077,691.44166,311.18533,455.3004,381.26363,237.14856,455.30041,311.18534,142.02639
OxPE(22:3(OOOO)_14:3(COOH))+H,830.44512,689.42601,309.16968,455.3004,381.26363,235.13291,455.30041,309.16969,142.02639
OxPE(22:3(OOOO)_15:1(COOH))+H,848.49207,707.47296,327.21663,455.3004,381.26363,253.17986,455.30041,327.21664,142.02639
OxPE(22:3(OOOO)_15:2(COOH))+H,846.47642,705.45731,325.20098,455.3004,381.26363,251.16421,455.30041,325.20099,142.02639
OxPE(22:3(OOOO)_15:3(COOH))+H,844.46077,703.44166,323.18533,455.3004,381.26363,249.14856,455.30041,323.18534,142.02639
OxPE(22:3(OOOO)_15:4(COOH))+H,842.44512,701.42601,321.16968,455.3004,381.26363,247.13291,455.30041,321.16969,142.02639
OxPE(22:3(OOOO)_16:1(COOH))+H,862.50772,721.48861,341.23228,455.3004,381.26363,267.19551,455.30041,341.23229,142.02639
OxPE(22:3(OOOO)_16:2(COOH))+H,860.49207,719.47296,339.21663,455.3004,381.26363,265.17986,455.30041,339.21664,142.02639
OxPE(22:3(OOOO)_16:3(COOH))+H,858.47642,717.45731,337.20098,455.3004,381.26363,263.16421,455.30041,337.20099,142.02639
OxPE(22:3(OOOO)_16:4(COOH))+H,856.46077,715.44166,335.18533,455.3004,381.26363,261.14856,455.30041,335.18534,142.02639
OxPE(22:3(OOOO)_17:4(COOH))+H,870.47642,729.45731,349.20098,455.3004,381.26363,275.16421,455.30041,349.20099,142.02639
OxPE(22:3(OOOO)_18:4(COOH))+H,884.49207,743.47296,363.21663,455.3004,381.26363,289.17986,455.30041,363.21664,142.02639
OxPE(22:3(OOOO)_18:5(COOH))+H,882.47642,741.45731,361.20098,455.3004,381.26363,287.16421,455.30041,361.20099,142.02639
OxPE(22:3(OOOO)_19:4(COOH))+H,898.50772,757.48861,377.23228,455.3004,381.26363,303.19551,455.30041,377.23229,142.02639
OxPE(22:3(OOOO)_19:5(COOH))+H,896.49207,755.47296,375.21663,455.3004,381.26363,301.17986,455.30041,375.21664,142.02639
OxPE(22:3(OOOO)_3:0(CHO))+H,666.32499,525.30588,145.04955,455.3004,381.26363,71.01278,455.30041,145.04956,142.02639
OxPE(22:3(OOOO)_4:0(CHO))+H,680.34064,539.32153,159.0652,455.3004,381.26363,85.02843,455.30041,159.06521,142.02639
OxPE(22:4(OOOO)_22:4(OOOO))+H,972.54444,831.52533,453.2847,453.2847,379.24793,379.24793,453.28471,453.28471,142.02639
OxPE(22:4(OOOO)_22:5(OOOO))+H,970.52884,829.50973,451.2691,453.2847,379.24793,377.23233,453.28471,451.26911,142.02639
OxPE(22:4(OOOO)_22:6(OOOO))+H,968.51314,827.49403,449.2534,453.2847,379.24793,375.21663,453.28471,449.25341,142.02639
OxPE(22:4(OOOO)_24:1(OOOO))+H,1006.62274,865.60363,487.363,453.2847,379.24793,413.32623,453.28471,487.36301,142.02639
OxPE(22:4(OOOO)_14:1(Ke))+H,816.46582,675.44671,297.20608,453.2847,379.24793,223.16931,453.28471,297.20609,142.02639
OxPE(22:4(OOOO)_15:1(Ke))+H,830.48142,689.46231,311.22168,453.2847,379.24793,237.18491,453.28471,311.22169,142.02639
OxPE(22:4(OOOO)_16:1(Ke))+H,844.49712,703.47801,325.23738,453.2847,379.24793,251.20061,453.28471,325.23739,142.02639
OxPE(22:4(OOOO)_17:1(Ke))+H,858.51272,717.49361,339.25298,453.2847,379.24793,265.21621,453.28471,339.25299,142.02639
OxPE(22:4(OOOO)_17:2(Ke))+H,856.49712,715.47801,337.23738,453.2847,379.24793,263.20061,453.28471,337.23739,142.02639
OxPE(22:4(OOOO)_18:1(Ke))+H,872.52842,731.50931,353.26868,453.2847,379.24793,279.23191,453.28471,353.26869,142.02639
OxPE(22:4(OOOO)_18:2(Ke))+H,870.51272,729.49361,351.25298,453.2847,379.24793,277.21621,453.28471,351.25299,142.02639
OxPE(22:4(OOOO)_18:3(Ke))+H,868.49712,727.47801,349.23738,453.2847,379.24793,275.20061,453.28471,349.23739,142.02639
OxPE(22:4(OOOO)_18:4(Ke))+H,866.48142,725.46231,347.22168,453.2847,379.24793,273.18491,453.28471,347.22169,142.02639
OxPE(22:4(OOOO)_20:1(Ke))+H,900.55972,759.54061,381.29998,453.2847,379.24793,307.26321,453.28471,381.29999,142.02639
OxPE(22:4(OOOO)_20:2(Ke))+H,898.54402,757.52491,379.28428,453.2847,379.24793,305.24751,453.28471,379.28429,142.02639
OxPE(22:4(OOOO)_20:3(Ke))+H,896.52842,755.50931,377.26868,453.2847,379.24793,303.23191,453.28471,377.26869,142.02639
OxPE(22:4(OOOO)_20:5(Ke))+H,892.49712,751.47801,373.23738,453.2847,379.24793,299.20061,453.28471,373.23739,142.02639
OxPE(22:4(OOOO)_22:1(Ke))+H,928.59102,787.57191,409.33128,453.2847,379.24793,335.29451,453.28471,409.33129,142.02639
OxPE(22:4(OOOO)_22:2(Ke))+H,926.57532,785.55621,407.31558,453.2847,379.24793,333.27881,453.28471,407.31559,142.02639
OxPE(22:4(OOOO)_22:3(Ke))+H,924.55972,783.54061,405.29998,453.2847,379.24793,331.26321,453.28471,405.29999,142.02639
OxPE(22:4(OOOO)_22:4(Ke))+H,922.54402,781.52491,403.28428,453.2847,379.24793,329.24751,453.28471,403.28429,142.02639
OxPE(22:4(OOOO)_22:5(Ke))+H,920.52842,779.50931,401.26868,453.2847,379.24793,327.23191,453.28471,401.26869,142.02639
OxPE(22:4(OOOO)_22:6(Ke))+H,918.51272,777.49361,399.25298,453.2847,379.24793,325.21621,453.28471,399.25299,142.02639
OxPE(22:4(OOOO)_24:1(Ke))+H,956.62232,815.60321,437.36258,453.2847,379.24793,363.32581,453.28471,437.36259,142.02639
"OxPE(22:4(OOOO)_14:1(Ke,OH))+H",832.46074,691.44163,313.201,453.2847,379.24793,239.16423,453.28471,313.20101,142.02639
"OxPE(22:4(OOOO)_15:1(Ke,OH))+H",846.47634,705.45723,327.2166,453.2847,379.24793,253.17983,453.28471,327.21661,142.02639
"OxPE(22:4(OOOO)_16:1(Ke,OH))+H",860.49204,719.47293,341.2323,453.2847,379.24793,267.19553,453.28471,341.23231,142.02639
"OxPE(22:4(OOOO)_17:1(Ke,OH))+H",874.50764,733.48853,355.2479,453.2847,379.24793,281.21113,453.28471,355.24791,142.02639
"OxPE(22:4(OOOO)_17:2(Ke,OH))+H",872.49204,731.47293,353.2323,453.2847,379.24793,279.19553,453.28471,353.23231,142.02639
"OxPE(22:4(OOOO)_18:1(Ke,OH))+H",888.52334,747.50423,369.2636,453.2847,379.24793,295.22683,453.28471,369.26361,142.02639
"OxPE(22:4(OOOO)_18:2(Ke,OH))+H",886.50764,745.48853,367.2479,453.2847,379.24793,293.21113,453.28471,367.24791,142.02639
"OxPE(22:4(OOOO)_18:3(Ke,OH))+H",884.49204,743.47293,365.2323,453.2847,379.24793,291.19553,453.28471,365.23231,142.02639
"OxPE(22:4(OOOO)_18:4(Ke,OH))+H",882.47634,741.45723,363.2166,453.2847,379.24793,289.17983,453.28471,363.21661,142.02639
"OxPE(22:4(OOOO)_20:1(Ke,OH))+H",916.55464,775.53553,397.2949,453.2847,379.24793,323.25813,453.28471,397.29491,142.02639
"OxPE(22:4(OOOO)_20:2(Ke,OH))+H",914.53894,773.51983,395.2792,453.2847,379.24793,321.24243,453.28471,395.27921,142.02639
"OxPE(22:4(OOOO)_20:3(Ke,OH))+H",912.52334,771.50423,393.2636,453.2847,379.24793,319.22683,453.28471,393.26361,142.02639
"OxPE(22:4(OOOO)_20:4(Ke,OH))+H",910.50764,769.48853,391.2479,453.2847,379.24793,317.21113,453.28471,391.24791,142.02639
"OxPE(22:4(OOOO)_20:5(Ke,OH))+H",908.49204,767.47293,389.2323,453.2847,379.24793,315.19553,453.28471,389.23231,142.02639
"OxPE(22:4(OOOO)_22:1(Ke,OH))+H",944.58594,803.56683,425.3262,453.2847,379.24793,351.28943,453.28471,425.32621,142.02639
"OxPE(22:4(OOOO)_22:2(Ke,OH))+H",942.57024,801.55113,423.3105,453.2847,379.24793,349.27373,453.28471,423.31051,142.02639
"OxPE(22:4(OOOO)_22:3(Ke,OH))+H",940.55464,799.53553,421.2949,453.2847,379.24793,347.25813,453.28471,421.29491,142.02639
"OxPE(22:4(OOOO)_22:4(Ke,OH))+H",938.53894,797.51983,419.2792,453.2847,379.24793,345.24243,453.28471,419.27921,142.02639
"OxPE(22:4(OOOO)_22:5(Ke,OH))+H",936.52334,795.50423,417.2636,453.2847,379.24793,343.22683,453.28471,417.26361,142.02639
"OxPE(22:4(OOOO)_22:6(Ke,OH))+H",934.50764,793.48853,415.2479,453.2847,379.24793,341.21113,453.28471,415.24791,142.02639
"OxPE(22:4(OOOO)_24:1(Ke,OH))+H",972.61724,831.59813,453.3575,453.2847,379.24793,379.32073,453.28471,453.35751,142.02639
OxPE(22:4(OOOO)_5:0(CHO))+H,692.34059,551.32148,173.08085,453.2847,379.24793,99.04408,453.28471,173.08086,142.02639
OxPE(22:4(OOOO)_6:0(CHO))+H,706.35624,565.33713,187.0965,453.2847,379.24793,113.05973,453.28471,187.09651,142.02639
OxPE(22:4(OOOO)_7:0(CHO))+H,720.37189,579.35278,201.11215,453.2847,379.24793,127.07538,453.28471,201.11216,142.02639
OxPE(22:4(OOOO)_8:0(CHO))+H,734.38754,593.36843,215.1278,453.2847,379.24793,141.09103,453.28471,215.12781,142.02639
OxPE(22:4(OOOO)_9:0(CHO))+H,748.40319,607.38408,229.14345,453.2847,379.24793,155.10668,453.28471,229.14346,142.02639
OxPE(22:4(OOOO)_10:0(CHO))+H,762.41884,621.39973,243.1591,453.2847,379.24793,169.12233,453.28471,243.15911,142.02639
OxPE(22:4(OOOO)_11:0(CHO))+H,776.43449,635.41538,257.17475,453.2847,379.24793,183.13798,453.28471,257.17476,142.02639
OxPE(22:4(OOOO)_12:0(CHO))+H,790.45014,649.43103,271.1904,453.2847,379.24793,197.15363,453.28471,271.19041,142.02639
OxPE(22:4(OOOO)_13:0(CHO))+H,804.46579,663.44668,285.20605,453.2847,379.24793,211.16928,453.28471,285.20606,142.02639
OxPE(22:4(OOOO)_14:0(CHO))+H,818.48144,677.46233,299.2217,453.2847,379.24793,225.18493,453.28471,299.22171,142.02639
OxPE(22:4(OOOO)_15:0(CHO))+H,832.49709,691.47798,313.23735,453.2847,379.24793,239.20058,453.28471,313.23736,142.02639
OxPE(22:4(OOOO)_6:1(CHO))+H,704.3406,563.32149,185.08086,453.2847,379.24793,111.04409,453.28471,185.08087,142.02639
OxPE(22:4(OOOO)_7:1(CHO))+H,718.35625,577.33714,199.09651,453.2847,379.24793,125.05974,453.28471,199.09652,142.02639
OxPE(22:4(OOOO)_8:1(CHO))+H,732.3719,591.35279,213.11216,453.2847,379.24793,139.07539,453.28471,213.11217,142.02639
OxPE(22:4(OOOO)_9:1(CHO))+H,746.38755,605.36844,227.12781,453.2847,379.24793,153.09104,453.28471,227.12782,142.02639
OxPE(22:4(OOOO)_9:2(CHO))+H,744.3719,603.35279,225.11216,453.2847,379.24793,151.07539,453.28471,225.11217,142.02639
OxPE(22:4(OOOO)_10:1(CHO))+H,760.4032,619.38409,241.14346,453.2847,379.24793,167.10669,453.28471,241.14347,142.02639
OxPE(22:4(OOOO)_10:2(CHO))+H,758.38755,617.36844,239.12781,453.2847,379.24793,165.09104,453.28471,239.12782,142.02639
OxPE(22:4(OOOO)_11:1(CHO))+H,774.41885,633.39974,255.15911,453.2847,379.24793,181.12234,453.28471,255.15912,142.02639
OxPE(22:4(OOOO)_11:2(CHO))+H,772.4032,631.38409,253.14346,453.2847,379.24793,179.10669,453.28471,253.14347,142.02639
OxPE(22:4(OOOO)_12:1(CHO))+H,788.4345,647.41539,269.17476,453.2847,379.24793,195.13799,453.28471,269.17477,142.02639
OxPE(22:4(OOOO)_12:2(CHO))+H,786.41885,645.39974,267.15911,453.2847,379.24793,193.12234,453.28471,267.15912,142.02639
OxPE(22:4(OOOO)_12:3(CHO))+H,784.4032,643.38409,265.14346,453.2847,379.24793,191.10669,453.28471,265.14347,142.02639
OxPE(22:4(OOOO)_13:1(CHO))+H,802.45015,661.43104,283.19041,453.2847,379.24793,209.15364,453.28471,283.19042,142.02639
OxPE(22:4(OOOO)_13:2(CHO))+H,800.4345,659.41539,281.17476,453.2847,379.24793,207.13799,453.28471,281.17477,142.02639
OxPE(22:4(OOOO)_13:3(CHO))+H,798.41885,657.39974,279.15911,453.2847,379.24793,205.12234,453.28471,279.15912,142.02639
OxPE(22:4(OOOO)_14:1(CHO))+H,816.4658,675.44669,297.20606,453.2847,379.24793,223.16929,453.28471,297.20607,142.02639
OxPE(22:4(OOOO)_14:2(CHO))+H,814.45015,673.43104,295.19041,453.2847,379.24793,221.15364,453.28471,295.19042,142.02639
OxPE(22:4(OOOO)_14:3(CHO))+H,812.4345,671.41539,293.17476,453.2847,379.24793,219.13799,453.28471,293.17477,142.02639
OxPE(22:4(OOOO)_15:1(CHO))+H,830.48145,689.46234,311.22171,453.2847,379.24793,237.18494,453.28471,311.22172,142.02639
OxPE(22:4(OOOO)_15:2(CHO))+H,828.4658,687.44669,309.20606,453.2847,379.24793,235.16929,453.28471,309.20607,142.02639
OxPE(22:4(OOOO)_15:3(CHO))+H,826.45015,685.43104,307.19041,453.2847,379.24793,233.15364,453.28471,307.19042,142.02639
OxPE(22:4(OOOO)_15:4(CHO))+H,824.4345,683.41539,305.17476,453.2847,379.24793,231.13799,453.28471,305.17477,142.02639
OxPE(22:4(OOOO)_16:1(CHO))+H,844.4971,703.47799,325.23736,453.2847,379.24793,251.20059,453.28471,325.23737,142.02639
OxPE(22:4(OOOO)_16:2(CHO))+H,842.48145,701.46234,323.22171,453.2847,379.24793,249.18494,453.28471,323.22172,142.02639
OxPE(22:4(OOOO)_16:3(CHO))+H,840.4658,699.44669,321.20606,453.2847,379.24793,247.16929,453.28471,321.20607,142.02639
OxPE(22:4(OOOO)_16:4(CHO))+H,838.45015,697.43104,319.19041,453.2847,379.24793,245.15364,453.28471,319.19042,142.02639
OxPE(22:4(OOOO)_17:4(CHO))+H,852.4658,711.44669,333.20606,453.2847,379.24793,259.16929,453.28471,333.20607,142.02639
OxPE(22:4(OOOO)_18:4(CHO))+H,866.48145,725.46234,347.22171,453.2847,379.24793,273.18494,453.28471,347.22172,142.02639
OxPE(22:4(OOOO)_18:5(CHO))+H,864.4658,723.44669,345.20606,453.2847,379.24793,271.16929,453.28471,345.20607,142.02639
OxPE(22:4(OOOO)_19:4(CHO))+H,880.4971,739.47799,361.23736,453.2847,379.24793,287.20059,453.28471,361.23737,142.02639
OxPE(22:4(OOOO)_19:5(CHO))+H,878.48145,737.46234,359.22171,453.2847,379.24793,285.18494,453.28471,359.22172,142.02639
OxPE(22:4(OOOO)_3:0(COOH))+H,680.30421,539.2851,161.04447,453.2847,379.24793,87.0077,453.28471,161.04448,142.02639
OxPE(22:4(OOOO)_4:0(COOH))+H,694.31986,553.30075,175.06012,453.2847,379.24793,101.02335,453.28471,175.06013,142.02639
OxPE(22:4(OOOO)_5:0(COOH))+H,708.33551,567.3164,189.07577,453.2847,379.24793,115.039,453.28471,189.07578,142.02639
OxPE(22:4(OOOO)_6:0(COOH))+H,722.35116,581.33205,203.09142,453.2847,379.24793,129.05465,453.28471,203.09143,142.02639
OxPE(22:4(OOOO)_7:0(COOH))+H,736.36681,595.3477,217.10707,453.2847,379.24793,143.0703,453.28471,217.10708,142.02639
OxPE(22:4(OOOO)_8:0(COOH))+H,750.38246,609.36335,231.12272,453.2847,379.24793,157.08595,453.28471,231.12273,142.02639
OxPE(22:4(OOOO)_9:0(COOH))+H,764.39811,623.379,245.13837,453.2847,379.24793,171.1016,453.28471,245.13838,142.02639
OxPE(22:4(OOOO)_10:0(COOH))+H,778.41376,637.39465,259.15402,453.2847,379.24793,185.11725,453.28471,259.15403,142.02639
OxPE(22:4(OOOO)_11:0(COOH))+H,792.42941,651.4103,273.16967,453.2847,379.24793,199.1329,453.28471,273.16968,142.02639
OxPE(22:4(OOOO)_12:0(COOH))+H,806.44506,665.42595,287.18532,453.2847,379.24793,213.14855,453.28471,287.18533,142.02639
OxPE(22:4(OOOO)_13:0(COOH))+H,820.46071,679.4416,301.20097,453.2847,379.24793,227.1642,453.28471,301.20098,142.02639
OxPE(22:4(OOOO)_14:0(COOH))+H,834.47636,693.45725,315.21662,453.2847,379.24793,241.17985,453.28471,315.21663,142.02639
OxPE(22:4(OOOO)_15:0(COOH))+H,848.49201,707.4729,329.23227,453.2847,379.24793,255.1955,453.28471,329.23228,142.02639
OxPE(22:4(OOOO)_6:1(COOH))+H,720.33552,579.31641,201.07578,453.2847,379.24793,127.03901,453.28471,201.07579,142.02639
OxPE(22:4(OOOO)_7:1(COOH))+H,734.35117,593.33206,215.09143,453.2847,379.24793,141.05466,453.28471,215.09144,142.02639
OxPE(22:4(OOOO)_8:1(COOH))+H,748.36682,607.34771,229.10708,453.2847,379.24793,155.07031,453.28471,229.10709,142.02639
OxPE(22:4(OOOO)_9:1(COOH))+H,762.38247,621.36336,243.12273,453.2847,379.24793,169.08596,453.28471,243.12274,142.02639
OxPE(22:4(OOOO)_9:2(COOH))+H,760.36682,619.34771,241.10708,453.2847,379.24793,167.07031,453.28471,241.10709,142.02639
OxPE(22:4(OOOO)_10:1(COOH))+H,776.39812,635.37901,257.13838,453.2847,379.24793,183.10161,453.28471,257.13839,142.02639
OxPE(22:4(OOOO)_10:2(COOH))+H,774.38247,633.36336,255.12273,453.2847,379.24793,181.08596,453.28471,255.12274,142.02639
OxPE(22:4(OOOO)_11:1(COOH))+H,790.41377,649.39466,271.15403,453.2847,379.24793,197.11726,453.28471,271.15404,142.02639
OxPE(22:4(OOOO)_11:2(COOH))+H,788.39812,647.37901,269.13838,453.2847,379.24793,195.10161,453.28471,269.13839,142.02639
OxPE(22:4(OOOO)_12:1(COOH))+H,804.42942,663.41031,285.16968,453.2847,379.24793,211.13291,453.28471,285.16969,142.02639
OxPE(22:4(OOOO)_12:2(COOH))+H,802.41377,661.39466,283.15403,453.2847,379.24793,209.11726,453.28471,283.15404,142.02639
OxPE(22:4(OOOO)_12:3(COOH))+H,800.39812,659.37901,281.13838,453.2847,379.24793,207.10161,453.28471,281.13839,142.02639
OxPE(22:4(OOOO)_13:1(COOH))+H,818.44507,677.42596,299.18533,453.2847,379.24793,225.14856,453.28471,299.18534,142.02639
OxPE(22:4(OOOO)_13:2(COOH))+H,816.42942,675.41031,297.16968,453.2847,379.24793,223.13291,453.28471,297.16969,142.02639
OxPE(22:4(OOOO)_13:3(COOH))+H,814.41377,673.39466,295.15403,453.2847,379.24793,221.11726,453.28471,295.15404,142.02639
OxPE(22:4(OOOO)_14:1(COOH))+H,832.46072,691.44161,313.20098,453.2847,379.24793,239.16421,453.28471,313.20099,142.02639
OxPE(22:4(OOOO)_14:2(COOH))+H,830.44507,689.42596,311.18533,453.2847,379.24793,237.14856,453.28471,311.18534,142.02639
OxPE(22:4(OOOO)_14:3(COOH))+H,828.42942,687.41031,309.16968,453.2847,379.24793,235.13291,453.28471,309.16969,142.02639
OxPE(22:4(OOOO)_15:1(COOH))+H,846.47637,705.45726,327.21663,453.2847,379.24793,253.17986,453.28471,327.21664,142.02639
OxPE(22:4(OOOO)_15:2(COOH))+H,844.46072,703.44161,325.20098,453.2847,379.24793,251.16421,453.28471,325.20099,142.02639
OxPE(22:4(OOOO)_15:3(COOH))+H,842.44507,701.42596,323.18533,453.2847,379.24793,249.14856,453.28471,323.18534,142.02639
OxPE(22:4(OOOO)_15:4(COOH))+H,840.42942,699.41031,321.16968,453.2847,379.24793,247.13291,453.28471,321.16969,142.02639
OxPE(22:4(OOOO)_16:1(COOH))+H,860.49202,719.47291,341.23228,453.2847,379.24793,267.19551,453.28471,341.23229,142.02639
OxPE(22:4(OOOO)_16:2(COOH))+H,858.47637,717.45726,339.21663,453.2847,379.24793,265.17986,453.28471,339.21664,142.02639
OxPE(22:4(OOOO)_16:3(COOH))+H,856.46072,715.44161,337.20098,453.2847,379.24793,263.16421,453.28471,337.20099,142.02639
OxPE(22:4(OOOO)_16:4(COOH))+H,854.44507,713.42596,335.18533,453.2847,379.24793,261.14856,453.28471,335.18534,142.02639
OxPE(22:4(OOOO)_17:4(COOH))+H,868.46072,727.44161,349.20098,453.2847,379.24793,275.16421,453.28471,349.20099,142.02639
OxPE(22:4(OOOO)_18:4(COOH))+H,882.47637,741.45726,363.21663,453.2847,379.24793,289.17986,453.28471,363.21664,142.02639
OxPE(22:4(OOOO)_18:5(COOH))+H,880.46072,739.44161,361.20098,453.2847,379.24793,287.16421,453.28471,361.20099,142.02639
OxPE(22:4(OOOO)_19:4(COOH))+H,896.49202,755.47291,377.23228,453.2847,379.24793,303.19551,453.28471,377.23229,142.02639
OxPE(22:4(OOOO)_19:5(COOH))+H,894.47637,753.45726,375.21663,453.2847,379.24793,301.17986,453.28471,375.21664,142.02639
OxPE(22:4(OOOO)_3:0(CHO))+H,664.30929,523.29018,145.04955,453.2847,379.24793,71.01278,453.28471,145.04956,142.02639
OxPE(22:4(OOOO)_4:0(CHO))+H,678.32494,537.30583,159.0652,453.2847,379.24793,85.02843,453.28471,159.06521,142.02639
OxPE(22:5(OOOO)_22:5(OOOO))+H,968.51324,827.49413,451.2691,451.2691,377.23233,377.23233,451.26911,451.26911,142.02639
OxPE(22:5(OOOO)_22:6(OOOO))+H,966.49754,825.47843,449.2534,451.2691,377.23233,375.21663,451.26911,449.25341,142.02639
OxPE(22:5(OOOO)_24:1(OOOO))+H,1004.60714,863.58803,487.363,451.2691,377.23233,413.32623,451.26911,487.36301,142.02639
OxPE(22:5(OOOO)_14:1(Ke))+H,814.45022,673.43111,297.20608,451.2691,377.23233,223.16931,451.26911,297.20609,142.02639
OxPE(22:5(OOOO)_15:1(Ke))+H,828.46582,687.44671,311.22168,451.2691,377.23233,237.18491,451.26911,311.22169,142.02639
OxPE(22:5(OOOO)_16:1(Ke))+H,842.48152,701.46241,325.23738,451.2691,377.23233,251.20061,451.26911,325.23739,142.02639
OxPE(22:5(OOOO)_17:1(Ke))+H,856.49712,715.47801,339.25298,451.2691,377.23233,265.21621,451.26911,339.25299,142.02639
OxPE(22:5(OOOO)_17:2(Ke))+H,854.48152,713.46241,337.23738,451.2691,377.23233,263.20061,451.26911,337.23739,142.02639
OxPE(22:5(OOOO)_18:1(Ke))+H,870.51282,729.49371,353.26868,451.2691,377.23233,279.23191,451.26911,353.26869,142.02639
OxPE(22:5(OOOO)_18:2(Ke))+H,868.49712,727.47801,351.25298,451.2691,377.23233,277.21621,451.26911,351.25299,142.02639
OxPE(22:5(OOOO)_18:3(Ke))+H,866.48152,725.46241,349.23738,451.2691,377.23233,275.20061,451.26911,349.23739,142.02639
OxPE(22:5(OOOO)_18:4(Ke))+H,864.46582,723.44671,347.22168,451.2691,377.23233,273.18491,451.26911,347.22169,142.02639
OxPE(22:5(OOOO)_20:1(Ke))+H,898.54412,757.52501,381.29998,451.2691,377.23233,307.26321,451.26911,381.29999,142.02639
OxPE(22:5(OOOO)_20:2(Ke))+H,896.52842,755.50931,379.28428,451.2691,377.23233,305.24751,451.26911,379.28429,142.02639
OxPE(22:5(OOOO)_20:3(Ke))+H,894.51282,753.49371,377.26868,451.2691,377.23233,303.23191,451.26911,377.26869,142.02639
OxPE(22:5(OOOO)_20:5(Ke))+H,890.48152,749.46241,373.23738,451.2691,377.23233,299.20061,451.26911,373.23739,142.02639
OxPE(22:5(OOOO)_22:1(Ke))+H,926.57542,785.55631,409.33128,451.2691,377.23233,335.29451,451.26911,409.33129,142.02639
OxPE(22:5(OOOO)_22:2(Ke))+H,924.55972,783.54061,407.31558,451.2691,377.23233,333.27881,451.26911,407.31559,142.02639
OxPE(22:5(OOOO)_22:3(Ke))+H,922.54412,781.52501,405.29998,451.2691,377.23233,331.26321,451.26911,405.29999,142.02639
OxPE(22:5(OOOO)_22:4(Ke))+H,920.52842,779.50931,403.28428,451.2691,377.23233,329.24751,451.26911,403.28429,142.02639
OxPE(22:5(OOOO)_22:5(Ke))+H,918.51282,777.49371,401.26868,451.2691,377.23233,327.23191,451.26911,401.26869,142.02639
OxPE(22:5(OOOO)_22:6(Ke))+H,916.49712,775.47801,399.25298,451.2691,377.23233,325.21621,451.26911,399.25299,142.02639
