"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","PC","[M+H]+","MH-PC","MH-tail1&TrimethylAmine","MH-tail2&TrimethylAmine","MH-Tail1","MH-Tail2","LPC_T1_H","LPC_T2_H","RCOO+58_T1","RCOO+58_T2","PC Head","RT_min","RT_max","Comment","RT at Max Intensity","PC","[M+H]+","MH-PC","MH-tail1&TrimethylAmine","MH-tail2&TrimethylAmine","MH-Tail1","MH-Tail2","LPC_T1_H","LPC_T2_H","RCOO+58_T1","RCOO+58_T2","PC Head","RT_min","RT_max","Comment","Number of Scans","PC","[M+H]+","MH-PC","MH-tail1&TrimethylAmine","MH-tail2&TrimethylAmine","MH-Tail1","MH-Tail2","LPC_T1_H","LPC_T2_H","RCOO+58_T1","RCOO+58_T2","PC Head","RT_min","RT_max","Comment","Max Intensity","PC","[M+H]+","MH-PC","MH-tail1&TrimethylAmine","MH-tail2&TrimethylAmine","MH-Tail1","MH-Tail2","LPC_T1_H","LPC_T2_H","RCOO+58_T1","RCOO+58_T2","PC Head","RT_min","RT_max","Comment","Average m/z","PC","[M+H]+","MH-PC","MH-tail1&TrimethylAmine","MH-tail2&TrimethylAmine","MH-Tail1","MH-Tail2","LPC_T1_H","LPC_T2_H","RCOO+58_T1","RCOO+58_T2","PC Head","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","PC","[M+H]+","MH-PC","MH-tail1&TrimethylAmine","MH-tail2&TrimethylAmine","MH-Tail1","MH-Tail2","LPC_T1_H","LPC_T2_H","RCOO+58_T1","RCOO+58_T2","PC Head","RT_min","RT_max","Comment"
"","PC(18:1_18:1)+H",0,0,0,0,0,0,0,0,0,0,0,"15.3691805555556","15.6691805555556","14313","","PC(18:1_18:1)+H",0,0,0,0,0,0,0,0,0,0,0,"15.3691805555556","15.6691805555556","14313","","PC(18:1_18:1)+H",0,0,0,0,0,0,0,0,0,0,0,"15.3691805555556","15.6691805555556","14313","","PC(18:1_18:1)+H",0,0,0,0,0,0,0,0,0,0,0,"15.3691805555556","15.6691805555556","14313","","PC(18:1_18:1)+H",0,0,0,0,0,0,0,0,0,0,0,"15.3691805555556","15.6691805555556","14313","","PC(18:1_18:1)+H","786.60084","603.5348","445.271411","445.271411","504.34491","504.34491","522.35549","522.35549","339.28943","339.28943","184.07332","15.3691805555556","15.6691805555556","14313"
"","PC(18:1_18:1)+H",0,0,0,0,0,0,0,0,0,0,0,"15.8038138888889","16.1038138888889","14475","","PC(18:1_18:1)+H",0,0,0,0,0,0,0,0,0,0,0,"15.8038138888889","16.1038138888889","14475","","PC(18:1_18:1)+H",0,0,0,0,0,0,0,0,0,0,0,"15.8038138888889","16.1038138888889","14475","","PC(18:1_18:1)+H",0,0,0,0,0,0,0,0,0,0,0,"15.8038138888889","16.1038138888889","14475","","PC(18:1_18:1)+H",0,0,0,0,0,0,0,0,0,0,0,"15.8038138888889","16.1038138888889","14475","","PC(18:1_18:1)+H","786.60084","603.5348","445.271411","445.271411","504.34491","504.34491","522.35549","522.35549","339.28943","339.28943","184.07332","15.8038138888889","16.1038138888889","14475"
"","PC(18:1_18:1)+H",0,0,0,0,0,0,0,0,0,0,0,"4.90799090909091","5.20799090909091","15312","","PC(18:1_18:1)+H",0,0,0,0,0,0,0,0,0,0,0,"4.90799090909091","5.20799090909091","15312","","PC(18:1_18:1)+H",0,0,0,0,0,0,0,0,0,0,0,"4.90799090909091","5.20799090909091","15312","","PC(18:1_18:1)+H",0,0,0,0,0,0,0,0,0,0,0,"4.90799090909091","5.20799090909091","15312","","PC(18:1_18:1)+H",0,0,0,0,0,0,0,0,0,0,0,"4.90799090909091","5.20799090909091","15312","","PC(18:1_18:1)+H","786.60084","603.5348","445.271411","445.271411","504.34491","504.34491","522.35549","522.35549","339.28943","339.28943","184.07332","4.90799090909091","5.20799090909091","15312"
"","PC(18:1_18:1)+H",0,0,0,0,0,0,0,0,0,0,0,"13.1226833333333","13.4226833333333","17321","","PC(18:1_18:1)+H",0,0,0,0,0,0,0,0,0,0,0,"13.1226833333333","13.4226833333333","17321","","PC(18:1_18:1)+H",0,0,0,0,0,0,0,0,0,0,0,"13.1226833333333","13.4226833333333","17321","","PC(18:1_18:1)+H",0,0,0,0,0,0,0,0,0,0,0,"13.1226833333333","13.4226833333333","17321","","PC(18:1_18:1)+H",0,0,0,0,0,0,0,0,0,0,0,"13.1226833333333","13.4226833333333","17321","","PC(18:1_18:1)+H","786.60084","603.5348","445.271411","445.271411","504.34491","504.34491","522.35549","522.35549","339.28943","339.28943","184.07332","13.1226833333333","13.4226833333333","17321"
"","PC(18:1_18:1)+H",0,0,0,0,0,0,0,0,0,0,0,"16.7279939393939","17.0279939393939","17703","","PC(18:1_18:1)+H",0,0,0,0,0,0,0,0,0,0,0,"16.7279939393939","17.0279939393939","17703","","PC(18:1_18:1)+H",0,0,0,0,0,0,0,0,0,0,0,"16.7279939393939","17.0279939393939","17703","","PC(18:1_18:1)+H",0,0,0,0,0,0,0,0,0,0,0,"16.7279939393939","17.0279939393939","17703","","PC(18:1_18:1)+H",0,0,0,0,0,0,0,0,0,0,0,"16.7279939393939","17.0279939393939","17703","","PC(18:1_18:1)+H","786.60084","603.5348","445.271411","445.271411","504.34491","504.34491","522.35549","522.35549","339.28943","339.28943","184.07332","16.7279939393939","17.0279939393939","17703"
"","PC(18:1_18:1)+H",0,0,0,0,0,0,0,0,0,0,0,"12.8501472222222","13.1501472222222","17940","","PC(18:1_18:1)+H",0,0,0,0,0,0,0,0,0,0,0,"12.8501472222222","13.1501472222222","17940","","PC(18:1_18:1)+H",0,0,0,0,0,0,0,0,0,0,0,"12.8501472222222","13.1501472222222","17940","","PC(18:1_18:1)+H",0,0,0,0,0,0,0,0,0,0,0,"12.8501472222222","13.1501472222222","17940","","PC(18:1_18:1)+H",0,0,0,0,0,0,0,0,0,0,0,"12.8501472222222","13.1501472222222","17940","","PC(18:1_18:1)+H","786.60084","603.5348","445.271411","445.271411","504.34491","504.34491","522.35549","522.35549","339.28943","339.28943","184.07332","12.8501472222222","13.1501472222222","17940"
"","PC(18:1_18:1)+H",0,0,0,0,0,0,0,0,0,0,0,"15.1161930555556","15.4161930555556","17955","","PC(18:1_18:1)+H",0,0,0,0,0,0,0,0,0,0,0,"15.1161930555556","15.4161930555556","17955","","PC(18:1_18:1)+H",0,0,0,0,0,0,0,0,0,0,0,"15.1161930555556","15.4161930555556","17955","","PC(18:1_18:1)+H",0,0,0,0,0,0,0,0,0,0,0,"15.1161930555556","15.4161930555556","17955","","PC(18:1_18:1)+H",0,0,0,0,0,0,0,0,0,0,0,"15.1161930555556","15.4161930555556","17955","","PC(18:1_18:1)+H","786.60084","603.5348","445.271411","445.271411","504.34491","504.34491","522.35549","522.35549","339.28943","339.28943","184.07332","15.1161930555556","15.4161930555556","17955"
"","PC(18:1_18:1)+H",0,0,0,0,0,0,0,0,0,0,0,"14.7195805555556","15.0195805555556","17973","","PC(18:1_18:1)+H",0,0,0,0,0,0,0,0,0,0,0,"14.7195805555556","15.0195805555556","17973","","PC(18:1_18:1)+H",0,0,0,0,0,0,0,0,0,0,0,"14.7195805555556","15.0195805555556","17973","","PC(18:1_18:1)+H",0,0,0,0,0,0,0,0,0,0,0,"14.7195805555556","15.0195805555556","17973","","PC(18:1_18:1)+H",0,0,0,0,0,0,0,0,0,0,0,"14.7195805555556","15.0195805555556","17973","","PC(18:1_18:1)+H","786.60084","603.5348","445.271411","445.271411","504.34491","504.34491","522.35549","522.35549","339.28943","339.28943","184.07332","14.7195805555556","15.0195805555556","17973"
"","PC(18:1_18:1)+H",0,0,0,0,0,0,0,0,0,0,0,"15.3209361111111","15.6209361111111","18433","","PC(18:1_18:1)+H",0,0,0,0,0,0,0,0,0,0,0,"15.3209361111111","15.6209361111111","18433","","PC(18:1_18:1)+H",0,0,0,0,0,0,0,0,0,0,0,"15.3209361111111","15.6209361111111","18433","","PC(18:1_18:1)+H",0,0,0,0,0,0,0,0,0,0,0,"15.3209361111111","15.6209361111111","18433","","PC(18:1_18:1)+H",0,0,0,0,0,0,0,0,0,0,0,"15.3209361111111","15.6209361111111","18433","","PC(18:1_18:1)+H","786.60084","603.5348","445.271411","445.271411","504.34491","504.34491","522.35549","522.35549","339.28943","339.28943","184.07332","15.3209361111111","15.6209361111111","18433"
"","PC(18:1_18:2)+H",1,1,1,0,1,1,1,1,0,0,1,"6.70160416666667","7.00160416666667","10","","PC(18:1_18:2)+H",6.876792,6.876792,6.750124,0,6.750124,6.750124,6.750124,6.750124,0,0,6.876792,"6.70160416666667","7.00160416666667","10","","PC(18:1_18:2)+H",3,3,1,0,2,2,3,1,0,0,3,"6.70160416666667","7.00160416666667","10","","PC(18:1_18:2)+H",38120540,200115.1,4628.699,0,80669.62,57407.13,186344.4,39908.73,0,0,386554300,"6.70160416666667","7.00160416666667","10","","PC(18:1_18:2)+H",784.584633333333,601.519033333333,443.2549,0,502.3295,504.3446,522.3552,520.3402,0,0,184.0731,"6.70160416666667","7.00160416666667","10","","PC(18:1_18:2)+H","784.58514","601.5191","443.255711","445.271411","502.32921","504.34491","522.35549","520.33979","339.28943","337.27373","184.07332","6.70160416666667","7.00160416666667","10"
"","PC(18:1_18:2)+H",1,1,1,0,1,1,1,1,0,0,1,"6.49417777777778","6.79417777777778","20","","PC(18:1_18:2)+H",6.622591,6.622591,6.750124,0,6.622591,6.622591,6.622591,6.622591,0,0,6.622591,"6.49417777777778","6.79417777777778","20","","PC(18:1_18:2)+H",2,2,1,0,2,2,2,2,0,0,2,"6.49417777777778","6.79417777777778","20","","PC(18:1_18:2)+H",17610440,106454.7,4628.699,0,155733.7,104753,347858.6,104260.2,0,0,199229800,"6.49417777777778","6.79417777777778","20","","PC(18:1_18:2)+H",784.58465,601.51925,443.2549,0,502.32925,504.34485,522.3553,520.3402,0,0,184.0731,"6.49417777777778","6.79417777777778","20","","PC(18:1_18:2)+H","784.58514","601.5191","443.255711","445.271411","502.32921","504.34491","522.35549","520.33979","339.28943","337.27373","184.07332","6.49417777777778","6.79417777777778","20"
"","PC(18:1_18:2)+H",0,0,0,0,0,0,0,0,0,0,0,"4.10959305555556","4.40959305555556","7134","","PC(18:1_18:2)+H",0,0,0,0,0,0,0,0,0,0,0,"4.10959305555556","4.40959305555556","7134","","PC(18:1_18:2)+H",0,0,0,0,0,0,0,0,0,0,0,"4.10959305555556","4.40959305555556","7134","","PC(18:1_18:2)+H",0,0,0,0,0,0,0,0,0,0,0,"4.10959305555556","4.40959305555556","7134","","PC(18:1_18:2)+H",0,0,0,0,0,0,0,0,0,0,0,"4.10959305555556","4.40959305555556","7134","","PC(18:1_18:2)+H","784.58514","601.5191","443.255711","445.271411","502.32921","504.34491","522.35549","520.33979","339.28943","337.27373","184.07332","4.10959305555556","4.40959305555556","7134"
"","PC(18:1_18:2)+H",0,0,0,0,0,0,0,0,0,0,0,"12.3792611111111","12.6792611111111","7271","","PC(18:1_18:2)+H",0,0,0,0,0,0,0,0,0,0,0,"12.3792611111111","12.6792611111111","7271","","PC(18:1_18:2)+H",0,0,0,0,0,0,0,0,0,0,0,"12.3792611111111","12.6792611111111","7271","","PC(18:1_18:2)+H",0,0,0,0,0,0,0,0,0,0,0,"12.3792611111111","12.6792611111111","7271","","PC(18:1_18:2)+H",0,0,0,0,0,0,0,0,0,0,0,"12.3792611111111","12.6792611111111","7271","","PC(18:1_18:2)+H","784.58514","601.5191","443.255711","445.271411","502.32921","504.34491","522.35549","520.33979","339.28943","337.27373","184.07332","12.3792611111111","12.6792611111111","7271"
"","PC(18:1_18:2)+H",0,0,0,0,0,0,0,0,0,0,0,"13.1168666666667","13.4168666666667","8905","","PC(18:1_18:2)+H",0,0,0,0,0,0,0,0,0,0,0,"13.1168666666667","13.4168666666667","8905","","PC(18:1_18:2)+H",0,0,0,0,0,0,0,0,0,0,0,"13.1168666666667","13.4168666666667","8905","","PC(18:1_18:2)+H",0,0,0,0,0,0,0,0,0,0,0,"13.1168666666667","13.4168666666667","8905","","PC(18:1_18:2)+H",0,0,0,0,0,0,0,0,0,0,0,"13.1168666666667","13.4168666666667","8905","","PC(18:1_18:2)+H","784.58514","601.5191","443.255711","445.271411","502.32921","504.34491","522.35549","520.33979","339.28943","337.27373","184.07332","13.1168666666667","13.4168666666667","8905"
"","PC(18:1_18:2)+H",0,0,0,0,0,0,0,0,0,0,0,"10.4203263888889","10.7203263888889","11726","","PC(18:1_18:2)+H",0,0,0,0,0,0,0,0,0,0,0,"10.4203263888889","10.7203263888889","11726","","PC(18:1_18:2)+H",0,0,0,0,0,0,0,0,0,0,0,"10.4203263888889","10.7203263888889","11726","","PC(18:1_18:2)+H",0,0,0,0,0,0,0,0,0,0,0,"10.4203263888889","10.7203263888889","11726","","PC(18:1_18:2)+H",0,0,0,0,0,0,0,0,0,0,0,"10.4203263888889","10.7203263888889","11726","","PC(18:1_18:2)+H","784.58514","601.5191","443.255711","445.271411","502.32921","504.34491","522.35549","520.33979","339.28943","337.27373","184.07332","10.4203263888889","10.7203263888889","11726"
"","PC(18:1_18:2)+H",0,0,0,0,0,0,0,0,0,0,0,"12.5186527777778","12.8186527777778","12087","","PC(18:1_18:2)+H",0,0,0,0,0,0,0,0,0,0,0,"12.5186527777778","12.8186527777778","12087","","PC(18:1_18:2)+H",0,0,0,0,0,0,0,0,0,0,0,"12.5186527777778","12.8186527777778","12087","","PC(18:1_18:2)+H",0,0,0,0,0,0,0,0,0,0,0,"12.5186527777778","12.8186527777778","12087","","PC(18:1_18:2)+H",0,0,0,0,0,0,0,0,0,0,0,"12.5186527777778","12.8186527777778","12087","","PC(18:1_18:2)+H","784.58514","601.5191","443.255711","445.271411","502.32921","504.34491","522.35549","520.33979","339.28943","337.27373","184.07332","12.5186527777778","12.8186527777778","12087"
"","PC(18:1_18:2)+H",0,0,0,0,0,0,0,0,0,0,0,"10.4464291666667","10.7464291666667","13376","","PC(18:1_18:2)+H",0,0,0,0,0,0,0,0,0,0,0,"10.4464291666667","10.7464291666667","13376","","PC(18:1_18:2)+H",0,0,0,0,0,0,0,0,0,0,0,"10.4464291666667","10.7464291666667","13376","","PC(18:1_18:2)+H",0,0,0,0,0,0,0,0,0,0,0,"10.4464291666667","10.7464291666667","13376","","PC(18:1_18:2)+H",0,0,0,0,0,0,0,0,0,0,0,"10.4464291666667","10.7464291666667","13376","","PC(18:1_18:2)+H","784.58514","601.5191","443.255711","445.271411","502.32921","504.34491","522.35549","520.33979","339.28943","337.27373","184.07332","10.4464291666667","10.7464291666667","13376"
"","PC(18:1_18:2)+H",0,0,0,0,0,0,0,0,0,0,0,"11.2811444444444","11.5811444444444","13553","","PC(18:1_18:2)+H",0,0,0,0,0,0,0,0,0,0,0,"11.2811444444444","11.5811444444444","13553","","PC(18:1_18:2)+H",0,0,0,0,0,0,0,0,0,0,0,"11.2811444444444","11.5811444444444","13553","","PC(18:1_18:2)+H",0,0,0,0,0,0,0,0,0,0,0,"11.2811444444444","11.5811444444444","13553","","PC(18:1_18:2)+H",0,0,0,0,0,0,0,0,0,0,0,"11.2811444444444","11.5811444444444","13553","","PC(18:1_18:2)+H","784.58514","601.5191","443.255711","445.271411","502.32921","504.34491","522.35549","520.33979","339.28943","337.27373","184.07332","11.2811444444444","11.5811444444444","13553"
"","PC(18:1_18:2)+H",0,0,0,0,0,0,0,0,0,0,0,"11.9020444444444","12.2020444444444","13958","","PC(18:1_18:2)+H",0,0,0,0,0,0,0,0,0,0,0,"11.9020444444444","12.2020444444444","13958","","PC(18:1_18:2)+H",0,0,0,0,0,0,0,0,0,0,0,"11.9020444444444","12.2020444444444","13958","","PC(18:1_18:2)+H",0,0,0,0,0,0,0,0,0,0,0,"11.9020444444444","12.2020444444444","13958","","PC(18:1_18:2)+H",0,0,0,0,0,0,0,0,0,0,0,"11.9020444444444","12.2020444444444","13958","","PC(18:1_18:2)+H","784.58514","601.5191","443.255711","445.271411","502.32921","504.34491","522.35549","520.33979","339.28943","337.27373","184.07332","11.9020444444444","12.2020444444444","13958"
"","PC(18:1_18:2)+H",0,0,0,0,0,0,0,0,0,0,0,"15.5348125","15.8348125","14421","","PC(18:1_18:2)+H",0,0,0,0,0,0,0,0,0,0,0,"15.5348125","15.8348125","14421","","PC(18:1_18:2)+H",0,0,0,0,0,0,0,0,0,0,0,"15.5348125","15.8348125","14421","","PC(18:1_18:2)+H",0,0,0,0,0,0,0,0,0,0,0,"15.5348125","15.8348125","14421","","PC(18:1_18:2)+H",0,0,0,0,0,0,0,0,0,0,0,"15.5348125","15.8348125","14421","","PC(18:1_18:2)+H","784.58514","601.5191","443.255711","445.271411","502.32921","504.34491","522.35549","520.33979","339.28943","337.27373","184.07332","15.5348125","15.8348125","14421"
"","PC(18:1_18:2)+H",0,0,0,0,0,0,0,0,0,0,0,"15.8475333333333","16.1475333333333","14906","","PC(18:1_18:2)+H",0,0,0,0,0,0,0,0,0,0,0,"15.8475333333333","16.1475333333333","14906","","PC(18:1_18:2)+H",0,0,0,0,0,0,0,0,0,0,0,"15.8475333333333","16.1475333333333","14906","","PC(18:1_18:2)+H",0,0,0,0,0,0,0,0,0,0,0,"15.8475333333333","16.1475333333333","14906","","PC(18:1_18:2)+H",0,0,0,0,0,0,0,0,0,0,0,"15.8475333333333","16.1475333333333","14906","","PC(18:1_18:2)+H","784.58514","601.5191","443.255711","445.271411","502.32921","504.34491","522.35549","520.33979","339.28943","337.27373","184.07332","15.8475333333333","16.1475333333333","14906"
"","PC(18:1_18:2)+H",0,0,0,0,0,0,0,0,0,0,0,"9.55243194444445","9.85243194444445","15267","","PC(18:1_18:2)+H",0,0,0,0,0,0,0,0,0,0,0,"9.55243194444445","9.85243194444445","15267","","PC(18:1_18:2)+H",0,0,0,0,0,0,0,0,0,0,0,"9.55243194444445","9.85243194444445","15267","","PC(18:1_18:2)+H",0,0,0,0,0,0,0,0,0,0,0,"9.55243194444445","9.85243194444445","15267","","PC(18:1_18:2)+H",0,0,0,0,0,0,0,0,0,0,0,"9.55243194444445","9.85243194444445","15267","","PC(18:1_18:2)+H","784.58514","601.5191","443.255711","445.271411","502.32921","504.34491","522.35549","520.33979","339.28943","337.27373","184.07332","9.55243194444445","9.85243194444445","15267"
"","PC(18:1_18:2)+H",0,0,0,0,0,0,0,0,0,0,0,"15.1663986111111","15.4663986111111","16201","","PC(18:1_18:2)+H",0,0,0,0,0,0,0,0,0,0,0,"15.1663986111111","15.4663986111111","16201","","PC(18:1_18:2)+H",0,0,0,0,0,0,0,0,0,0,0,"15.1663986111111","15.4663986111111","16201","","PC(18:1_18:2)+H",0,0,0,0,0,0,0,0,0,0,0,"15.1663986111111","15.4663986111111","16201","","PC(18:1_18:2)+H",0,0,0,0,0,0,0,0,0,0,0,"15.1663986111111","15.4663986111111","16201","","PC(18:1_18:2)+H","784.58514","601.5191","443.255711","445.271411","502.32921","504.34491","522.35549","520.33979","339.28943","337.27373","184.07332","15.1663986111111","15.4663986111111","16201"
"","PC(18:1_18:2)+H",0,0,0,0,0,0,0,0,0,0,0,"10.9894625","11.2894625","16304","","PC(18:1_18:2)+H",0,0,0,0,0,0,0,0,0,0,0,"10.9894625","11.2894625","16304","","PC(18:1_18:2)+H",0,0,0,0,0,0,0,0,0,0,0,"10.9894625","11.2894625","16304","","PC(18:1_18:2)+H",0,0,0,0,0,0,0,0,0,0,0,"10.9894625","11.2894625","16304","","PC(18:1_18:2)+H",0,0,0,0,0,0,0,0,0,0,0,"10.9894625","11.2894625","16304","","PC(18:1_18:2)+H","784.58514","601.5191","443.255711","445.271411","502.32921","504.34491","522.35549","520.33979","339.28943","337.27373","184.07332","10.9894625","11.2894625","16304"
"","PC(18:1_18:2)+H",0,0,0,0,0,0,0,0,0,0,0,"9.9527383333333","10.2527383333333","17319","","PC(18:1_18:2)+H",0,0,0,0,0,0,0,0,0,0,0,"9.9527383333333","10.2527383333333","17319","","PC(18:1_18:2)+H",0,0,0,0,0,0,0,0,0,0,0,"9.9527383333333","10.2527383333333","17319","","PC(18:1_18:2)+H",0,0,0,0,0,0,0,0,0,0,0,"9.9527383333333","10.2527383333333","17319","","PC(18:1_18:2)+H",0,0,0,0,0,0,0,0,0,0,0,"9.9527383333333","10.2527383333333","17319","","PC(18:1_18:2)+H","784.58514","601.5191","443.255711","445.271411","502.32921","504.34491","522.35549","520.33979","339.28943","337.27373","184.07332","9.9527383333333","10.2527383333333","17319"
"","PC(18:1_18:2)+H",0,0,0,0,0,0,0,0,0,0,0,"11.7741638888889","12.0741638888889","18130","","PC(18:1_18:2)+H",0,0,0,0,0,0,0,0,0,0,0,"11.7741638888889","12.0741638888889","18130","","PC(18:1_18:2)+H",0,0,0,0,0,0,0,0,0,0,0,"11.7741638888889","12.0741638888889","18130","","PC(18:1_18:2)+H",0,0,0,0,0,0,0,0,0,0,0,"11.7741638888889","12.0741638888889","18130","","PC(18:1_18:2)+H",0,0,0,0,0,0,0,0,0,0,0,"11.7741638888889","12.0741638888889","18130","","PC(18:1_18:2)+H","784.58514","601.5191","443.255711","445.271411","502.32921","504.34491","522.35549","520.33979","339.28943","337.27373","184.07332","11.7741638888889","12.0741638888889","18130"
"","PC(18:1_18:2)+H",0,0,0,0,0,0,0,0,0,0,0,"15.2890652777778","15.5890652777778","18211","","PC(18:1_18:2)+H",0,0,0,0,0,0,0,0,0,0,0,"15.2890652777778","15.5890652777778","18211","","PC(18:1_18:2)+H",0,0,0,0,0,0,0,0,0,0,0,"15.2890652777778","15.5890652777778","18211","","PC(18:1_18:2)+H",0,0,0,0,0,0,0,0,0,0,0,"15.2890652777778","15.5890652777778","18211","","PC(18:1_18:2)+H",0,0,0,0,0,0,0,0,0,0,0,"15.2890652777778","15.5890652777778","18211","","PC(18:1_18:2)+H","784.58514","601.5191","443.255711","445.271411","502.32921","504.34491","522.35549","520.33979","339.28943","337.27373","184.07332","15.2890652777778","15.5890652777778","18211"
"","PC(18:1_18:2)+H",0,0,0,0,0,0,0,0,0,0,0,"4.90746111111111","5.20746111111111","18439","","PC(18:1_18:2)+H",0,0,0,0,0,0,0,0,0,0,0,"4.90746111111111","5.20746111111111","18439","","PC(18:1_18:2)+H",0,0,0,0,0,0,0,0,0,0,0,"4.90746111111111","5.20746111111111","18439","","PC(18:1_18:2)+H",0,0,0,0,0,0,0,0,0,0,0,"4.90746111111111","5.20746111111111","18439","","PC(18:1_18:2)+H",0,0,0,0,0,0,0,0,0,0,0,"4.90746111111111","5.20746111111111","18439","","PC(18:1_18:2)+H","784.58514","601.5191","443.255711","445.271411","502.32921","504.34491","522.35549","520.33979","339.28943","337.27373","184.07332","4.90746111111111","5.20746111111111","18439"
"","PC(18:1_18:3)+H",1,1,0,0,0,0,0,0,0,0,1,"6.19623055555556","6.49623055555556","3","","PC(18:1_18:3)+H",6.377342,6.377342,0,0,0,0,0,0,0,0,6.377342,"6.19623055555556","6.49623055555556","3","","PC(18:1_18:3)+H",2,2,0,0,0,0,0,0,0,0,2,"6.19623055555556","6.49623055555556","3","","PC(18:1_18:3)+H",51438020,191077.8,0,0,0,0,0,0,0,0,600689900,"6.19623055555556","6.49623055555556","3","","PC(18:1_18:3)+H",782.5691,599.5035,0,0,0,0,0,0,0,0,184.0732,"6.19623055555556","6.49623055555556","3","","PC(18:1_18:3)+H","782.56954","599.5035","441.240111","445.271411","500.31361","504.34491","522.35549","518.32419","339.28943","335.25813","184.07332","6.19623055555556","6.49623055555556","3"
"","PC(18:1_18:3)+H",1,1,0,0,0,0,0,0,0,0,1,"5.52218333333333","5.82218333333333","43","","PC(18:1_18:3)+H",5.727679,5.727679,0,0,0,0,0,0,0,0,5.727679,"5.52218333333333","5.82218333333333","43","","PC(18:1_18:3)+H",1,1,0,0,0,0,0,0,0,0,1,"5.52218333333333","5.82218333333333","43","","PC(18:1_18:3)+H",8179768,45371.77,0,0,0,0,0,0,0,0,77786740,"5.52218333333333","5.82218333333333","43","","PC(18:1_18:3)+H",782.569,599.5037,0,0,0,0,0,0,0,0,184.0732,"5.52218333333333","5.82218333333333","43","","PC(18:1_18:3)+H","782.56954","599.5035","441.240111","445.271411","500.31361","504.34491","522.35549","518.32419","339.28943","335.25813","184.07332","5.52218333333333","5.82218333333333","43"
"","PC(18:1_18:3)+H",0,0,0,0,0,0,0,0,0,0,0,"12.2616666666667","12.5616666666667","6963","","PC(18:1_18:3)+H",0,0,0,0,0,0,0,0,0,0,0,"12.2616666666667","12.5616666666667","6963","","PC(18:1_18:3)+H",0,0,0,0,0,0,0,0,0,0,0,"12.2616666666667","12.5616666666667","6963","","PC(18:1_18:3)+H",0,0,0,0,0,0,0,0,0,0,0,"12.2616666666667","12.5616666666667","6963","","PC(18:1_18:3)+H",0,0,0,0,0,0,0,0,0,0,0,"12.2616666666667","12.5616666666667","6963","","PC(18:1_18:3)+H","782.56954","599.5035","441.240111","445.271411","500.31361","504.34491","522.35549","518.32419","339.28943","335.25813","184.07332","12.2616666666667","12.5616666666667","6963"
"","PC(18:1_18:3)+H",0,0,0,0,0,0,0,0,0,0,0,"10.3432375","10.6432375","9736","","PC(18:1_18:3)+H",0,0,0,0,0,0,0,0,0,0,0,"10.3432375","10.6432375","9736","","PC(18:1_18:3)+H",0,0,0,0,0,0,0,0,0,0,0,"10.3432375","10.6432375","9736","","PC(18:1_18:3)+H",0,0,0,0,0,0,0,0,0,0,0,"10.3432375","10.6432375","9736","","PC(18:1_18:3)+H",0,0,0,0,0,0,0,0,0,0,0,"10.3432375","10.6432375","9736","","PC(18:1_18:3)+H","782.56954","599.5035","441.240111","445.271411","500.31361","504.34491","522.35549","518.32419","339.28943","335.25813","184.07332","10.3432375","10.6432375","9736"
"","PC(18:1_18:3)+H",0,0,0,0,0,0,0,0,0,0,0,"11.0342708333333","11.3342708333333","10498","","PC(18:1_18:3)+H",0,0,0,0,0,0,0,0,0,0,0,"11.0342708333333","11.3342708333333","10498","","PC(18:1_18:3)+H",0,0,0,0,0,0,0,0,0,0,0,"11.0342708333333","11.3342708333333","10498","","PC(18:1_18:3)+H",0,0,0,0,0,0,0,0,0,0,0,"11.0342708333333","11.3342708333333","10498","","PC(18:1_18:3)+H",0,0,0,0,0,0,0,0,0,0,0,"11.0342708333333","11.3342708333333","10498","","PC(18:1_18:3)+H","782.56954","599.5035","441.240111","445.271411","500.31361","504.34491","522.35549","518.32419","339.28943","335.25813","184.07332","11.0342708333333","11.3342708333333","10498"
"","PC(18:1_18:3)+H",1,1,0,0,1,0,1,0,0,0,1,"5.86516388888889","6.16516388888889","12643","","PC(18:1_18:3)+H",5.995445,5.995445,0,0,5.995445,0,5.995445,0,0,0,5.995445,"5.86516388888889","6.16516388888889","12643","","PC(18:1_18:3)+H",2,2,0,0,1,0,1,0,0,0,2,"5.86516388888889","6.16516388888889","12643","","PC(18:1_18:3)+H",1579572,12466.17,0,0,2206.062,0,4235.023,0,0,0,17037400,"5.86516388888889","6.16516388888889","12643","","PC(18:1_18:3)+H",782.5701,599.50445,0,0,500.3132,0,522.3558,0,0,0,184.07345,"5.86516388888889","6.16516388888889","12643","","PC(18:1_18:3)+H","782.56954","599.5035","441.240111","445.271411","500.31361","504.34491","522.35549","518.32419","339.28943","335.25813","184.07332","5.86516388888889","6.16516388888889","12643"
