"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","GlcCer_NS","[M+H]+","[M-C6H10O5+H]+","[M-Hex-H2O+H]+","[M-Hex-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","RT at Max Intensity","GlcCer_NS","[M+H]+","[M-C6H10O5+H]+","[M-Hex-H2O+H]+","[M-Hex-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","Number of Scans","GlcCer_NS","[M+H]+","[M-C6H10O5+H]+","[M-Hex-H2O+H]+","[M-Hex-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","Max Intensity","GlcCer_NS","[M+H]+","[M-C6H10O5+H]+","[M-Hex-H2O+H]+","[M-Hex-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","Average m/z","GlcCer_NS","[M+H]+","[M-C6H10O5+H]+","[M-Hex-H2O+H]+","[M-Hex-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","GlcCer_NS","[M+H]+","[M-C6H10O5+H]+","[M-Hex-H2O+H]+","[M-Hex-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment"
"","GlcCer_NS(d22:1/34:3)+H",0,0,0,0,0,0,0,0,"11.53305","11.83305","7064","","GlcCer_NS(d22:1/34:3)+H",0,0,0,0,0,0,0,0,"11.53305","11.83305","7064","","GlcCer_NS(d22:1/34:3)+H",0,0,0,0,0,0,0,0,"11.53305","11.83305","7064","","GlcCer_NS(d22:1/34:3)+H",0,0,0,0,0,0,0,0,"11.53305","11.83305","7064","","GlcCer_NS(d22:1/34:3)+H",0,0,0,0,0,0,0,0,"11.53305","11.83305","7064","","GlcCer_NS(d22:1/34:3)+H","1002.87026","840.81746","822.80686","804.79636","338.34176","320.33126","502.49842","308.33126","11.53305","11.83305","7064"
"","GlcCer_NS(d22:1/34:4)+H",0,0,0,0,0,0,0,0,"10.9638277777778","11.2638277777778","7894","","GlcCer_NS(d22:1/34:4)+H",0,0,0,0,0,0,0,0,"10.9638277777778","11.2638277777778","7894","","GlcCer_NS(d22:1/34:4)+H",0,0,0,0,0,0,0,0,"10.9638277777778","11.2638277777778","7894","","GlcCer_NS(d22:1/34:4)+H",0,0,0,0,0,0,0,0,"10.9638277777778","11.2638277777778","7894","","GlcCer_NS(d22:1/34:4)+H",0,0,0,0,0,0,0,0,"10.9638277777778","11.2638277777778","7894","","GlcCer_NS(d22:1/34:4)+H","1000.8546","838.8018","820.7912","802.7807","338.34176","320.33126","500.48276","308.33126","10.9638277777778","11.2638277777778","7894"
"","GlcCer_NS(d22:1/35:1)+H",0,0,0,0,0,0,0,0,"14.7082939393939","15.0082939393939","3381","","GlcCer_NS(d22:1/35:1)+H",0,0,0,0,0,0,0,0,"14.7082939393939","15.0082939393939","3381","","GlcCer_NS(d22:1/35:1)+H",0,0,0,0,0,0,0,0,"14.7082939393939","15.0082939393939","3381","","GlcCer_NS(d22:1/35:1)+H",0,0,0,0,0,0,0,0,"14.7082939393939","15.0082939393939","3381","","GlcCer_NS(d22:1/35:1)+H",0,0,0,0,0,0,0,0,"14.7082939393939","15.0082939393939","3381","","GlcCer_NS(d22:1/35:1)+H","1020.91724","858.86444","840.85384","822.84334","338.34176","320.33126","520.5454","308.33126","14.7082939393939","15.0082939393939","3381"
"","GlcCer_NS(d22:1/36:1)+H",0,0,0,0,0,0,0,0,"14.7094847222222","15.0094847222222","16108","","GlcCer_NS(d22:1/36:1)+H",0,0,0,0,0,0,0,0,"14.7094847222222","15.0094847222222","16108","","GlcCer_NS(d22:1/36:1)+H",0,0,0,0,0,0,0,0,"14.7094847222222","15.0094847222222","16108","","GlcCer_NS(d22:1/36:1)+H",0,0,0,0,0,0,0,0,"14.7094847222222","15.0094847222222","16108","","GlcCer_NS(d22:1/36:1)+H",0,0,0,0,0,0,0,0,"14.7094847222222","15.0094847222222","16108","","GlcCer_NS(d22:1/36:1)+H","1034.9329","872.8801","854.8695","836.859","338.34176","320.33126","534.56106","308.33126","14.7094847222222","15.0094847222222","16108"
"","GlcCer_NS(d16:2/16:4)+H",0,0,0,0,0,0,0,0,"2.61379722222222","2.91379722222222","12591","","GlcCer_NS(d16:2/16:4)+H",0,0,0,0,0,0,0,0,"2.61379722222222","2.91379722222222","12591","","GlcCer_NS(d16:2/16:4)+H",0,0,0,0,0,0,0,0,"2.61379722222222","2.91379722222222","12591","","GlcCer_NS(d16:2/16:4)+H",0,0,0,0,0,0,0,0,"2.61379722222222","2.91379722222222","12591","","GlcCer_NS(d16:2/16:4)+H",0,0,0,0,0,0,0,0,"2.61379722222222","2.91379722222222","12591","","GlcCer_NS(d16:2/16:4)+H","662.4631","500.4103","482.3997","464.3892","252.23214","234.22164","248.20088","222.22164","2.61379722222222","2.91379722222222","12591"
"","GlcCer_NS(d16:2/17:0)+H",0,0,0,0,0,0,0,0,"6.78201944444445","7.08201944444445","14661","","GlcCer_NS(d16:2/17:0)+H",0,0,0,0,0,0,0,0,"6.78201944444445","7.08201944444445","14661","","GlcCer_NS(d16:2/17:0)+H",0,0,0,0,0,0,0,0,"6.78201944444445","7.08201944444445","14661","","GlcCer_NS(d16:2/17:0)+H",0,0,0,0,0,0,0,0,"6.78201944444445","7.08201944444445","14661","","GlcCer_NS(d16:2/17:0)+H",0,0,0,0,0,0,0,0,"6.78201944444445","7.08201944444445","14661","","GlcCer_NS(d16:2/17:0)+H","684.5414","522.4886","504.478","486.4675","252.23214","234.22164","270.27918","222.22164","6.78201944444445","7.08201944444445","14661"
"","GlcCer_NS(d16:2/18:0)+H",0,0,0,0,0,0,0,0,"4.94340138888889","5.24340138888889","2663","","GlcCer_NS(d16:2/18:0)+H",0,0,0,0,0,0,0,0,"4.94340138888889","5.24340138888889","2663","","GlcCer_NS(d16:2/18:0)+H",0,0,0,0,0,0,0,0,"4.94340138888889","5.24340138888889","2663","","GlcCer_NS(d16:2/18:0)+H",0,0,0,0,0,0,0,0,"4.94340138888889","5.24340138888889","2663","","GlcCer_NS(d16:2/18:0)+H",0,0,0,0,0,0,0,0,"4.94340138888889","5.24340138888889","2663","","GlcCer_NS(d16:2/18:0)+H","698.55706","536.50426","518.49366","500.48316","252.23214","234.22164","284.29484","222.22164","4.94340138888889","5.24340138888889","2663"
"","GlcCer_NS(d16:2/18:0)+H",0,0,0,0,0,0,0,0,"5.1868696969697","5.4868696969697","5264","","GlcCer_NS(d16:2/18:0)+H",0,0,0,0,0,0,0,0,"5.1868696969697","5.4868696969697","5264","","GlcCer_NS(d16:2/18:0)+H",0,0,0,0,0,0,0,0,"5.1868696969697","5.4868696969697","5264","","GlcCer_NS(d16:2/18:0)+H",0,0,0,0,0,0,0,0,"5.1868696969697","5.4868696969697","5264","","GlcCer_NS(d16:2/18:0)+H",0,0,0,0,0,0,0,0,"5.1868696969697","5.4868696969697","5264","","GlcCer_NS(d16:2/18:0)+H","698.55706","536.50426","518.49366","500.48316","252.23214","234.22164","284.29484","222.22164","5.1868696969697","5.4868696969697","5264"
"","GlcCer_NS(d16:2/18:0)+H",0,0,0,0,0,0,0,0,"5.19360416666667","5.49360416666667","13084","","GlcCer_NS(d16:2/18:0)+H",0,0,0,0,0,0,0,0,"5.19360416666667","5.49360416666667","13084","","GlcCer_NS(d16:2/18:0)+H",0,0,0,0,0,0,0,0,"5.19360416666667","5.49360416666667","13084","","GlcCer_NS(d16:2/18:0)+H",0,0,0,0,0,0,0,0,"5.19360416666667","5.49360416666667","13084","","GlcCer_NS(d16:2/18:0)+H",0,0,0,0,0,0,0,0,"5.19360416666667","5.49360416666667","13084","","GlcCer_NS(d16:2/18:0)+H","698.55706","536.50426","518.49366","500.48316","252.23214","234.22164","284.29484","222.22164","5.19360416666667","5.49360416666667","13084"
"","GlcCer_NS(d16:2/18:2)+H",0,0,0,0,0,0,0,0,"5.01845277777778","5.31845277777778","2815","","GlcCer_NS(d16:2/18:2)+H",0,0,0,0,0,0,0,0,"5.01845277777778","5.31845277777778","2815","","GlcCer_NS(d16:2/18:2)+H",0,0,0,0,0,0,0,0,"5.01845277777778","5.31845277777778","2815","","GlcCer_NS(d16:2/18:2)+H",0,0,0,0,0,0,0,0,"5.01845277777778","5.31845277777778","2815","","GlcCer_NS(d16:2/18:2)+H",0,0,0,0,0,0,0,0,"5.01845277777778","5.31845277777778","2815","","GlcCer_NS(d16:2/18:2)+H","694.52574","532.47294","514.46234","496.45184","252.23214","234.22164","280.26352","222.22164","5.01845277777778","5.31845277777778","2815"
"","GlcCer_NS(d16:2/20:2)+H",0,0,0,0,0,0,0,0,"6.823525","7.123525","15453","","GlcCer_NS(d16:2/20:2)+H",0,0,0,0,0,0,0,0,"6.823525","7.123525","15453","","GlcCer_NS(d16:2/20:2)+H",0,0,0,0,0,0,0,0,"6.823525","7.123525","15453","","GlcCer_NS(d16:2/20:2)+H",0,0,0,0,0,0,0,0,"6.823525","7.123525","15453","","GlcCer_NS(d16:2/20:2)+H",0,0,0,0,0,0,0,0,"6.823525","7.123525","15453","","GlcCer_NS(d16:2/20:2)+H","722.55706","560.50426","542.49366","524.48316","252.23214","234.22164","308.29484","222.22164","6.823525","7.123525","15453"
"","GlcCer_NS(d16:2/20:3)+H",0,0,0,0,0,0,0,0,"5.17251818181818","5.47251818181818","13340","","GlcCer_NS(d16:2/20:3)+H",0,0,0,0,0,0,0,0,"5.17251818181818","5.47251818181818","13340","","GlcCer_NS(d16:2/20:3)+H",0,0,0,0,0,0,0,0,"5.17251818181818","5.47251818181818","13340","","GlcCer_NS(d16:2/20:3)+H",0,0,0,0,0,0,0,0,"5.17251818181818","5.47251818181818","13340","","GlcCer_NS(d16:2/20:3)+H",0,0,0,0,0,0,0,0,"5.17251818181818","5.47251818181818","13340","","GlcCer_NS(d16:2/20:3)+H","720.5414","558.4886","540.478","522.4675","252.23214","234.22164","306.27918","222.22164","5.17251818181818","5.47251818181818","13340"
"","GlcCer_NS(d16:2/20:3)+H",0,0,0,0,0,0,0,0,"10.6055439393939","10.9055439393939","16900","","GlcCer_NS(d16:2/20:3)+H",0,0,0,0,0,0,0,0,"10.6055439393939","10.9055439393939","16900","","GlcCer_NS(d16:2/20:3)+H",0,0,0,0,0,0,0,0,"10.6055439393939","10.9055439393939","16900","","GlcCer_NS(d16:2/20:3)+H",0,0,0,0,0,0,0,0,"10.6055439393939","10.9055439393939","16900","","GlcCer_NS(d16:2/20:3)+H",0,0,0,0,0,0,0,0,"10.6055439393939","10.9055439393939","16900","","GlcCer_NS(d16:2/20:3)+H","720.5414","558.4886","540.478","522.4675","252.23214","234.22164","306.27918","222.22164","10.6055439393939","10.9055439393939","16900"
"","GlcCer_NS(d16:2/21:0)+H",0,0,0,0,0,0,0,0,"8.22855","8.52855","16313","","GlcCer_NS(d16:2/21:0)+H",0,0,0,0,0,0,0,0,"8.22855","8.52855","16313","","GlcCer_NS(d16:2/21:0)+H",0,0,0,0,0,0,0,0,"8.22855","8.52855","16313","","GlcCer_NS(d16:2/21:0)+H",0,0,0,0,0,0,0,0,"8.22855","8.52855","16313","","GlcCer_NS(d16:2/21:0)+H",0,0,0,0,0,0,0,0,"8.22855","8.52855","16313","","GlcCer_NS(d16:2/21:0)+H","740.60404","578.55124","560.54064","542.53014","252.23214","234.22164","326.34182","222.22164","8.22855","8.52855","16313"
"","GlcCer_NS(d16:2/21:0)+H",0,0,0,0,0,0,0,0,"0.251683333333333","0.551683333333333","17170","","GlcCer_NS(d16:2/21:0)+H",0,0,0,0,0,0,0,0,"0.251683333333333","0.551683333333333","17170","","GlcCer_NS(d16:2/21:0)+H",0,0,0,0,0,0,0,0,"0.251683333333333","0.551683333333333","17170","","GlcCer_NS(d16:2/21:0)+H",0,0,0,0,0,0,0,0,"0.251683333333333","0.551683333333333","17170","","GlcCer_NS(d16:2/21:0)+H",0,0,0,0,0,0,0,0,"0.251683333333333","0.551683333333333","17170","","GlcCer_NS(d16:2/21:0)+H","740.60404","578.55124","560.54064","542.53014","252.23214","234.22164","326.34182","222.22164","0.251683333333333","0.551683333333333","17170"
"","GlcCer_NS(d16:2/21:3)+H",0,0,0,0,0,0,0,0,"4.87309393939394","5.17309393939394","9902","","GlcCer_NS(d16:2/21:3)+H",0,0,0,0,0,0,0,0,"4.87309393939394","5.17309393939394","9902","","GlcCer_NS(d16:2/21:3)+H",0,0,0,0,0,0,0,0,"4.87309393939394","5.17309393939394","9902","","GlcCer_NS(d16:2/21:3)+H",0,0,0,0,0,0,0,0,"4.87309393939394","5.17309393939394","9902","","GlcCer_NS(d16:2/21:3)+H",0,0,0,0,0,0,0,0,"4.87309393939394","5.17309393939394","9902","","GlcCer_NS(d16:2/21:3)+H","734.55706","572.50426","554.49366","536.48316","252.23214","234.22164","320.29484","222.22164","4.87309393939394","5.17309393939394","9902"
"","GlcCer_NS(d16:2/21:3)+H",0,0,0,0,0,0,0,0,"6.51891944444444","6.81891944444444","17226","","GlcCer_NS(d16:2/21:3)+H",0,0,0,0,0,0,0,0,"6.51891944444444","6.81891944444444","17226","","GlcCer_NS(d16:2/21:3)+H",0,0,0,0,0,0,0,0,"6.51891944444444","6.81891944444444","17226","","GlcCer_NS(d16:2/21:3)+H",0,0,0,0,0,0,0,0,"6.51891944444444","6.81891944444444","17226","","GlcCer_NS(d16:2/21:3)+H",0,0,0,0,0,0,0,0,"6.51891944444444","6.81891944444444","17226","","GlcCer_NS(d16:2/21:3)+H","734.55706","572.50426","554.49366","536.48316","252.23214","234.22164","320.29484","222.22164","6.51891944444444","6.81891944444444","17226"
"","GlcCer_NS(d16:2/22:0)+H",0,0,0,0,0,0,0,0,"7.74322222222222","8.04322222222222","9868","","GlcCer_NS(d16:2/22:0)+H",0,0,0,0,0,0,0,0,"7.74322222222222","8.04322222222222","9868","","GlcCer_NS(d16:2/22:0)+H",0,0,0,0,0,0,0,0,"7.74322222222222","8.04322222222222","9868","","GlcCer_NS(d16:2/22:0)+H",0,0,0,0,0,0,0,0,"7.74322222222222","8.04322222222222","9868","","GlcCer_NS(d16:2/22:0)+H",0,0,0,0,0,0,0,0,"7.74322222222222","8.04322222222222","9868","","GlcCer_NS(d16:2/22:0)+H","754.6197","592.5669","574.5563","556.5458","252.23214","234.22164","340.35748","222.22164","7.74322222222222","8.04322222222222","9868"
"","GlcCer_NS(d16:2/22:0)+H",0,0,0,0,0,0,0,0,"6.96971944444444","7.26971944444444","11887","","GlcCer_NS(d16:2/22:0)+H",0,0,0,0,0,0,0,0,"6.96971944444444","7.26971944444444","11887","","GlcCer_NS(d16:2/22:0)+H",0,0,0,0,0,0,0,0,"6.96971944444444","7.26971944444444","11887","","GlcCer_NS(d16:2/22:0)+H",0,0,0,0,0,0,0,0,"6.96971944444444","7.26971944444444","11887","","GlcCer_NS(d16:2/22:0)+H",0,0,0,0,0,0,0,0,"6.96971944444444","7.26971944444444","11887","","GlcCer_NS(d16:2/22:0)+H","754.6197","592.5669","574.5563","556.5458","252.23214","234.22164","340.35748","222.22164","6.96971944444444","7.26971944444444","11887"
"","GlcCer_NS(d16:2/22:0)+H",0,0,0,0,0,0,0,0,"6.79748055555556","7.09748055555556","16139","","GlcCer_NS(d16:2/22:0)+H",0,0,0,0,0,0,0,0,"6.79748055555556","7.09748055555556","16139","","GlcCer_NS(d16:2/22:0)+H",0,0,0,0,0,0,0,0,"6.79748055555556","7.09748055555556","16139","","GlcCer_NS(d16:2/22:0)+H",0,0,0,0,0,0,0,0,"6.79748055555556","7.09748055555556","16139","","GlcCer_NS(d16:2/22:0)+H",0,0,0,0,0,0,0,0,"6.79748055555556","7.09748055555556","16139","","GlcCer_NS(d16:2/22:0)+H","754.6197","592.5669","574.5563","556.5458","252.23214","234.22164","340.35748","222.22164","6.79748055555556","7.09748055555556","16139"
"","GlcCer_NS(d16:2/22:4)+H",0,0,0,0,0,0,0,0,"0.94527121212121","1.24527121212121","11789","","GlcCer_NS(d16:2/22:4)+H",0,0,0,0,0,0,0,0,"0.94527121212121","1.24527121212121","11789","","GlcCer_NS(d16:2/22:4)+H",0,0,0,0,0,0,0,0,"0.94527121212121","1.24527121212121","11789","","GlcCer_NS(d16:2/22:4)+H",0,0,0,0,0,0,0,0,"0.94527121212121","1.24527121212121","11789","","GlcCer_NS(d16:2/22:4)+H",0,0,0,0,0,0,0,0,"0.94527121212121","1.24527121212121","11789","","GlcCer_NS(d16:2/22:4)+H","746.55706","584.50426","566.49366","548.48316","252.23214","234.22164","332.29484","222.22164","0.94527121212121","1.24527121212121","11789"
"","GlcCer_NS(d16:2/23:1)+H",0,0,0,0,0,0,0,0,"8.579645","8.879645","7884","","GlcCer_NS(d16:2/23:1)+H",0,0,0,0,0,0,0,0,"8.579645","8.879645","7884","","GlcCer_NS(d16:2/23:1)+H",0,0,0,0,0,0,0,0,"8.579645","8.879645","7884","","GlcCer_NS(d16:2/23:1)+H",0,0,0,0,0,0,0,0,"8.579645","8.879645","7884","","GlcCer_NS(d16:2/23:1)+H",0,0,0,0,0,0,0,0,"8.579645","8.879645","7884","","GlcCer_NS(d16:2/23:1)+H","766.6197","604.5669","586.5563","568.5458","252.23214","234.22164","352.35748","222.22164","8.579645","8.879645","7884"
"","GlcCer_NS(d16:2/23:3)+H",0,0,0,0,0,0,0,0,"12.235","12.535","15843","","GlcCer_NS(d16:2/23:3)+H",0,0,0,0,0,0,0,0,"12.235","12.535","15843","","GlcCer_NS(d16:2/23:3)+H",0,0,0,0,0,0,0,0,"12.235","12.535","15843","","GlcCer_NS(d16:2/23:3)+H",0,0,0,0,0,0,0,0,"12.235","12.535","15843","","GlcCer_NS(d16:2/23:3)+H",0,0,0,0,0,0,0,0,"12.235","12.535","15843","","GlcCer_NS(d16:2/23:3)+H","762.58838","600.53558","582.52498","564.51448","252.23214","234.22164","348.32616","222.22164","12.235","12.535","15843"
"","GlcCer_NS(d16:2/23:4)+H",0,0,0,0,0,0,0,0,"4.96884848484849","5.26884848484849","2659","","GlcCer_NS(d16:2/23:4)+H",0,0,0,0,0,0,0,0,"4.96884848484849","5.26884848484849","2659","","GlcCer_NS(d16:2/23:4)+H",0,0,0,0,0,0,0,0,"4.96884848484849","5.26884848484849","2659","","GlcCer_NS(d16:2/23:4)+H",0,0,0,0,0,0,0,0,"4.96884848484849","5.26884848484849","2659","","GlcCer_NS(d16:2/23:4)+H",0,0,0,0,0,0,0,0,"4.96884848484849","5.26884848484849","2659","","GlcCer_NS(d16:2/23:4)+H","760.57272","598.51992","580.50932","562.49882","252.23214","234.22164","346.3105","222.22164","4.96884848484849","5.26884848484849","2659"
"","GlcCer_NS(d16:2/24:0)+H",0,0,0,0,0,0,0,0,"8.83116388888889","9.13116388888889","2968","","GlcCer_NS(d16:2/24:0)+H",0,0,0,0,0,0,0,0,"8.83116388888889","9.13116388888889","2968","","GlcCer_NS(d16:2/24:0)+H",0,0,0,0,0,0,0,0,"8.83116388888889","9.13116388888889","2968","","GlcCer_NS(d16:2/24:0)+H",0,0,0,0,0,0,0,0,"8.83116388888889","9.13116388888889","2968","","GlcCer_NS(d16:2/24:0)+H",0,0,0,0,0,0,0,0,"8.83116388888889","9.13116388888889","2968","","GlcCer_NS(d16:2/24:0)+H","782.65102","620.59822","602.58762","584.57712","252.23214","234.22164","368.3888","222.22164","8.83116388888889","9.13116388888889","2968"
"","GlcCer_NS(d16:2/24:0)+H",0,0,0,0,0,0,0,0,"8.65445555555555","8.95445555555555","9666","","GlcCer_NS(d16:2/24:0)+H",0,0,0,0,0,0,0,0,"8.65445555555555","8.95445555555555","9666","","GlcCer_NS(d16:2/24:0)+H",0,0,0,0,0,0,0,0,"8.65445555555555","8.95445555555555","9666","","GlcCer_NS(d16:2/24:0)+H",0,0,0,0,0,0,0,0,"8.65445555555555","8.95445555555555","9666","","GlcCer_NS(d16:2/24:0)+H",0,0,0,0,0,0,0,0,"8.65445555555555","8.95445555555555","9666","","GlcCer_NS(d16:2/24:0)+H","782.65102","620.59822","602.58762","584.57712","252.23214","234.22164","368.3888","222.22164","8.65445555555555","8.95445555555555","9666"
"","GlcCer_NS(d16:2/24:0)+H",0,0,0,0,0,0,0,0,"9.52148787878788","9.82148787878788","11986","","GlcCer_NS(d16:2/24:0)+H",0,0,0,0,0,0,0,0,"9.52148787878788","9.82148787878788","11986","","GlcCer_NS(d16:2/24:0)+H",0,0,0,0,0,0,0,0,"9.52148787878788","9.82148787878788","11986","","GlcCer_NS(d16:2/24:0)+H",0,0,0,0,0,0,0,0,"9.52148787878788","9.82148787878788","11986","","GlcCer_NS(d16:2/24:0)+H",0,0,0,0,0,0,0,0,"9.52148787878788","9.82148787878788","11986","","GlcCer_NS(d16:2/24:0)+H","782.65102","620.59822","602.58762","584.57712","252.23214","234.22164","368.3888","222.22164","9.52148787878788","9.82148787878788","11986"
"","GlcCer_NS(d16:2/24:1)+H",0,0,0,0,0,0,0,0,"6.99380277777778","7.29380277777778","3274","","GlcCer_NS(d16:2/24:1)+H",0,0,0,0,0,0,0,0,"6.99380277777778","7.29380277777778","3274","","GlcCer_NS(d16:2/24:1)+H",0,0,0,0,0,0,0,0,"6.99380277777778","7.29380277777778","3274","","GlcCer_NS(d16:2/24:1)+H",0,0,0,0,0,0,0,0,"6.99380277777778","7.29380277777778","3274","","GlcCer_NS(d16:2/24:1)+H",0,0,0,0,0,0,0,0,"6.99380277777778","7.29380277777778","3274","","GlcCer_NS(d16:2/24:1)+H","780.63536","618.58256","600.57196","582.56146","252.23214","234.22164","366.37314","222.22164","6.99380277777778","7.29380277777778","3274"
"","GlcCer_NS(d16:2/24:1)+H",0,0,0,0,0,0,0,0,"6.99165555555556","7.29165555555556","9400","","GlcCer_NS(d16:2/24:1)+H",0,0,0,0,0,0,0,0,"6.99165555555556","7.29165555555556","9400","","GlcCer_NS(d16:2/24:1)+H",0,0,0,0,0,0,0,0,"6.99165555555556","7.29165555555556","9400","","GlcCer_NS(d16:2/24:1)+H",0,0,0,0,0,0,0,0,"6.99165555555556","7.29165555555556","9400","","GlcCer_NS(d16:2/24:1)+H",0,0,0,0,0,0,0,0,"6.99165555555556","7.29165555555556","9400","","GlcCer_NS(d16:2/24:1)+H","780.63536","618.58256","600.57196","582.56146","252.23214","234.22164","366.37314","222.22164","6.99165555555556","7.29165555555556","9400"
"","GlcCer_NS(d16:2/24:1)+H",0,0,0,0,0,0,0,0,"7.74566388888889","8.04566388888889","9988","","GlcCer_NS(d16:2/24:1)+H",0,0,0,0,0,0,0,0,"7.74566388888889","8.04566388888889","9988","","GlcCer_NS(d16:2/24:1)+H",0,0,0,0,0,0,0,0,"7.74566388888889","8.04566388888889","9988","","GlcCer_NS(d16:2/24:1)+H",0,0,0,0,0,0,0,0,"7.74566388888889","8.04566388888889","9988","","GlcCer_NS(d16:2/24:1)+H",0,0,0,0,0,0,0,0,"7.74566388888889","8.04566388888889","9988","","GlcCer_NS(d16:2/24:1)+H","780.63536","618.58256","600.57196","582.56146","252.23214","234.22164","366.37314","222.22164","7.74566388888889","8.04566388888889","9988"
"","GlcCer_NS(d16:2/24:1)+H",0,0,0,0,0,0,0,0,"8.26756666666667","8.56756666666667","10782","","GlcCer_NS(d16:2/24:1)+H",0,0,0,0,0,0,0,0,"8.26756666666667","8.56756666666667","10782","","GlcCer_NS(d16:2/24:1)+H",0,0,0,0,0,0,0,0,"8.26756666666667","8.56756666666667","10782","","GlcCer_NS(d16:2/24:1)+H",0,0,0,0,0,0,0,0,"8.26756666666667","8.56756666666667","10782","","GlcCer_NS(d16:2/24:1)+H",0,0,0,0,0,0,0,0,"8.26756666666667","8.56756666666667","10782","","GlcCer_NS(d16:2/24:1)+H","780.63536","618.58256","600.57196","582.56146","252.23214","234.22164","366.37314","222.22164","8.26756666666667","8.56756666666667","10782"
"","GlcCer_NS(d16:2/24:1)+H",0,0,0,0,0,0,0,0,"6.98041527777778","7.28041527777778","11431","","GlcCer_NS(d16:2/24:1)+H",0,0,0,0,0,0,0,0,"6.98041527777778","7.28041527777778","11431","","GlcCer_NS(d16:2/24:1)+H",0,0,0,0,0,0,0,0,"6.98041527777778","7.28041527777778","11431","","GlcCer_NS(d16:2/24:1)+H",0,0,0,0,0,0,0,0,"6.98041527777778","7.28041527777778","11431","","GlcCer_NS(d16:2/24:1)+H",0,0,0,0,0,0,0,0,"6.98041527777778","7.28041527777778","11431","","GlcCer_NS(d16:2/24:1)+H","780.63536","618.58256","600.57196","582.56146","252.23214","234.22164","366.37314","222.22164","6.98041527777778","7.28041527777778","11431"
"","GlcCer_NS(d16:2/24:1)+H",0,0,0,0,0,0,0,0,"7.74826666666667","8.04826666666667","15445","","GlcCer_NS(d16:2/24:1)+H",0,0,0,0,0,0,0,0,"7.74826666666667","8.04826666666667","15445","","GlcCer_NS(d16:2/24:1)+H",0,0,0,0,0,0,0,0,"7.74826666666667","8.04826666666667","15445","","GlcCer_NS(d16:2/24:1)+H",0,0,0,0,0,0,0,0,"7.74826666666667","8.04826666666667","15445","","GlcCer_NS(d16:2/24:1)+H",0,0,0,0,0,0,0,0,"7.74826666666667","8.04826666666667","15445","","GlcCer_NS(d16:2/24:1)+H","780.63536","618.58256","600.57196","582.56146","252.23214","234.22164","366.37314","222.22164","7.74826666666667","8.04826666666667","15445"
"","GlcCer_NS(d16:2/24:1)+H",0,0,0,0,0,0,0,0,"8.73455166666667","9.03455166666667","16233","","GlcCer_NS(d16:2/24:1)+H",0,0,0,0,0,0,0,0,"8.73455166666667","9.03455166666667","16233","","GlcCer_NS(d16:2/24:1)+H",0,0,0,0,0,0,0,0,"8.73455166666667","9.03455166666667","16233","","GlcCer_NS(d16:2/24:1)+H",0,0,0,0,0,0,0,0,"8.73455166666667","9.03455166666667","16233","","GlcCer_NS(d16:2/24:1)+H",0,0,0,0,0,0,0,0,"8.73455166666667","9.03455166666667","16233","","GlcCer_NS(d16:2/24:1)+H","780.63536","618.58256","600.57196","582.56146","252.23214","234.22164","366.37314","222.22164","8.73455166666667","9.03455166666667","16233"
"","GlcCer_NS(d16:2/24:1)+H",0,0,0,0,0,0,0,0,"8.28143484848485","8.58143484848485","18231","","GlcCer_NS(d16:2/24:1)+H",0,0,0,0,0,0,0,0,"8.28143484848485","8.58143484848485","18231","","GlcCer_NS(d16:2/24:1)+H",0,0,0,0,0,0,0,0,"8.28143484848485","8.58143484848485","18231","","GlcCer_NS(d16:2/24:1)+H",0,0,0,0,0,0,0,0,"8.28143484848485","8.58143484848485","18231","","GlcCer_NS(d16:2/24:1)+H",0,0,0,0,0,0,0,0,"8.28143484848485","8.58143484848485","18231","","GlcCer_NS(d16:2/24:1)+H","780.63536","618.58256","600.57196","582.56146","252.23214","234.22164","366.37314","222.22164","8.28143484848485","8.58143484848485","18231"
