"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","Plasmenyl-PS","[M+H]+","NL_head","NL_T2_RCOOH","T2_RCO+","RT_min","RT_max","Comment","RT at Max Intensity","Plasmenyl-PS","[M+H]+","NL_head","NL_T2_RCOOH","T2_RCO+","RT_min","RT_max","Comment","Number of Scans","Plasmenyl-PS","[M+H]+","NL_head","NL_T2_RCOOH","T2_RCO+","RT_min","RT_max","Comment","Max Intensity","Plasmenyl-PS","[M+H]+","NL_head","NL_T2_RCOOH","T2_RCO+","RT_min","RT_max","Comment","Average m/z","Plasmenyl-PS","[M+H]+","NL_head","NL_T2_RCOOH","T2_RCO+","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","Plasmenyl-PS","[M+H]+","NL_head","NL_T2_RCOOH","T2_RCO+","RT_min","RT_max","Comment"
"","Plasmenyl-PS(P-18:0/20:1)+H",0,0,0,0,"4.12052916666667","4.42052916666667","3104","","Plasmenyl-PS(P-18:0/20:1)+H",0,0,0,0,"4.12052916666667","4.42052916666667","3104","","Plasmenyl-PS(P-18:0/20:1)+H",0,0,0,0,"4.12052916666667","4.42052916666667","3104","","Plasmenyl-PS(P-18:0/20:1)+H",0,0,0,0,"4.12052916666667","4.42052916666667","3104","","Plasmenyl-PS(P-18:0/20:1)+H",0,0,0,0,"4.12052916666667","4.42052916666667","3104","","Plasmenyl-PS(P-18:0/20:1)+H","802.59573","617.58678","325.31013","293.28395","4.12052916666667","4.42052916666667","3104"
"","Plasmenyl-PS(P-18:0/20:1)+H",0,0,0,0,"4.40779305555556","4.70779305555556","4948","","Plasmenyl-PS(P-18:0/20:1)+H",0,0,0,0,"4.40779305555556","4.70779305555556","4948","","Plasmenyl-PS(P-18:0/20:1)+H",0,0,0,0,"4.40779305555556","4.70779305555556","4948","","Plasmenyl-PS(P-18:0/20:1)+H",0,0,0,0,"4.40779305555556","4.70779305555556","4948","","Plasmenyl-PS(P-18:0/20:1)+H",0,0,0,0,"4.40779305555556","4.70779305555556","4948","","Plasmenyl-PS(P-18:0/20:1)+H","802.59573","617.58678","325.31013","293.28395","4.40779305555556","4.70779305555556","4948"
"","Plasmenyl-PS(P-18:0/20:1)+H",0,0,0,0,"4.12585277777778","4.42585277777778","12860","","Plasmenyl-PS(P-18:0/20:1)+H",0,0,0,0,"4.12585277777778","4.42585277777778","12860","","Plasmenyl-PS(P-18:0/20:1)+H",0,0,0,0,"4.12585277777778","4.42585277777778","12860","","Plasmenyl-PS(P-18:0/20:1)+H",0,0,0,0,"4.12585277777778","4.42585277777778","12860","","Plasmenyl-PS(P-18:0/20:1)+H",0,0,0,0,"4.12585277777778","4.42585277777778","12860","","Plasmenyl-PS(P-18:0/20:1)+H","802.59573","617.58678","325.31013","293.28395","4.12585277777778","4.42585277777778","12860"
"","Plasmenyl-PS(P-18:0/20:2)+H",0,0,0,0,"5.43967777777778","5.73967777777778","3279","","Plasmenyl-PS(P-18:0/20:2)+H",0,0,0,0,"5.43967777777778","5.73967777777778","3279","","Plasmenyl-PS(P-18:0/20:2)+H",0,0,0,0,"5.43967777777778","5.73967777777778","3279","","Plasmenyl-PS(P-18:0/20:2)+H",0,0,0,0,"5.43967777777778","5.73967777777778","3279","","Plasmenyl-PS(P-18:0/20:2)+H",0,0,0,0,"5.43967777777778","5.73967777777778","3279","","Plasmenyl-PS(P-18:0/20:2)+H","800.58003","615.57108","325.31013","291.26825","5.43967777777778","5.73967777777778","3279"
"","Plasmenyl-PS(P-18:0/20:2)+H",0,0,0,0,"3.63204027777778","3.93204027777778","7037","","Plasmenyl-PS(P-18:0/20:2)+H",0,0,0,0,"3.63204027777778","3.93204027777778","7037","","Plasmenyl-PS(P-18:0/20:2)+H",0,0,0,0,"3.63204027777778","3.93204027777778","7037","","Plasmenyl-PS(P-18:0/20:2)+H",0,0,0,0,"3.63204027777778","3.93204027777778","7037","","Plasmenyl-PS(P-18:0/20:2)+H",0,0,0,0,"3.63204027777778","3.93204027777778","7037","","Plasmenyl-PS(P-18:0/20:2)+H","800.58003","615.57108","325.31013","291.26825","3.63204027777778","3.93204027777778","7037"
"","Plasmenyl-PS(P-18:0/20:2)+H",0,0,0,0,"4.10396527777778","4.40396527777778","7410","","Plasmenyl-PS(P-18:0/20:2)+H",0,0,0,0,"4.10396527777778","4.40396527777778","7410","","Plasmenyl-PS(P-18:0/20:2)+H",0,0,0,0,"4.10396527777778","4.40396527777778","7410","","Plasmenyl-PS(P-18:0/20:2)+H",0,0,0,0,"4.10396527777778","4.40396527777778","7410","","Plasmenyl-PS(P-18:0/20:2)+H",0,0,0,0,"4.10396527777778","4.40396527777778","7410","","Plasmenyl-PS(P-18:0/20:2)+H","800.58003","615.57108","325.31013","291.26825","4.10396527777778","4.40396527777778","7410"
"","Plasmenyl-PS(P-18:0/20:2)+H",0,0,0,0,"3.32310972222222","3.62310972222222","14702","","Plasmenyl-PS(P-18:0/20:2)+H",0,0,0,0,"3.32310972222222","3.62310972222222","14702","","Plasmenyl-PS(P-18:0/20:2)+H",0,0,0,0,"3.32310972222222","3.62310972222222","14702","","Plasmenyl-PS(P-18:0/20:2)+H",0,0,0,0,"3.32310972222222","3.62310972222222","14702","","Plasmenyl-PS(P-18:0/20:2)+H",0,0,0,0,"3.32310972222222","3.62310972222222","14702","","Plasmenyl-PS(P-18:0/20:2)+H","800.58003","615.57108","325.31013","291.26825","3.32310972222222","3.62310972222222","14702"
"","Plasmenyl-PS(P-18:0/20:2)+H",0,0,0,0,"5.83374444444444","6.13374444444444","18887","","Plasmenyl-PS(P-18:0/20:2)+H",0,0,0,0,"5.83374444444444","6.13374444444444","18887","","Plasmenyl-PS(P-18:0/20:2)+H",0,0,0,0,"5.83374444444444","6.13374444444444","18887","","Plasmenyl-PS(P-18:0/20:2)+H",0,0,0,0,"5.83374444444444","6.13374444444444","18887","","Plasmenyl-PS(P-18:0/20:2)+H",0,0,0,0,"5.83374444444444","6.13374444444444","18887","","Plasmenyl-PS(P-18:0/20:2)+H","800.58003","615.57108","325.31013","291.26825","5.83374444444444","6.13374444444444","18887"
"","Plasmenyl-PS(P-18:0/20:3)+H",1,0,0,0,"4.89671944444444","5.19671944444444","424","","Plasmenyl-PS(P-18:0/20:3)+H",5.006868,0,0,0,"4.89671944444444","5.19671944444444","424","","Plasmenyl-PS(P-18:0/20:3)+H",2,0,0,0,"4.89671944444444","5.19671944444444","424","","Plasmenyl-PS(P-18:0/20:3)+H",355770,0,0,0,"4.89671944444444","5.19671944444444","424","","Plasmenyl-PS(P-18:0/20:3)+H",798.566,0,0,0,"4.89671944444444","5.19671944444444","424","","Plasmenyl-PS(P-18:0/20:3)+H","798.56443","613.55548","325.31013","289.25265","4.89671944444444","5.19671944444444","424"
"","Plasmenyl-PS(P-18:0/20:3)+H",0,0,0,0,"3.84327222222222","4.14327222222222","3759","","Plasmenyl-PS(P-18:0/20:3)+H",0,0,0,0,"3.84327222222222","4.14327222222222","3759","","Plasmenyl-PS(P-18:0/20:3)+H",0,0,0,0,"3.84327222222222","4.14327222222222","3759","","Plasmenyl-PS(P-18:0/20:3)+H",0,0,0,0,"3.84327222222222","4.14327222222222","3759","","Plasmenyl-PS(P-18:0/20:3)+H",0,0,0,0,"3.84327222222222","4.14327222222222","3759","","Plasmenyl-PS(P-18:0/20:3)+H","798.56443","613.55548","325.31013","289.25265","3.84327222222222","4.14327222222222","3759"
"","Plasmenyl-PS(P-18:0/20:3)+H",0,0,0,0,"3.42625277777778","3.72625277777778","4937","","Plasmenyl-PS(P-18:0/20:3)+H",0,0,0,0,"3.42625277777778","3.72625277777778","4937","","Plasmenyl-PS(P-18:0/20:3)+H",0,0,0,0,"3.42625277777778","3.72625277777778","4937","","Plasmenyl-PS(P-18:0/20:3)+H",0,0,0,0,"3.42625277777778","3.72625277777778","4937","","Plasmenyl-PS(P-18:0/20:3)+H",0,0,0,0,"3.42625277777778","3.72625277777778","4937","","Plasmenyl-PS(P-18:0/20:3)+H","798.56443","613.55548","325.31013","289.25265","3.42625277777778","3.72625277777778","4937"
"","Plasmenyl-PS(P-18:0/20:3)+H",0,0,0,0,"3.09943333333333","3.39943333333333","5420","","Plasmenyl-PS(P-18:0/20:3)+H",0,0,0,0,"3.09943333333333","3.39943333333333","5420","","Plasmenyl-PS(P-18:0/20:3)+H",0,0,0,0,"3.09943333333333","3.39943333333333","5420","","Plasmenyl-PS(P-18:0/20:3)+H",0,0,0,0,"3.09943333333333","3.39943333333333","5420","","Plasmenyl-PS(P-18:0/20:3)+H",0,0,0,0,"3.09943333333333","3.39943333333333","5420","","Plasmenyl-PS(P-18:0/20:3)+H","798.56443","613.55548","325.31013","289.25265","3.09943333333333","3.39943333333333","5420"
"","Plasmenyl-PS(P-18:0/20:3)+H",0,0,0,0,"4.28418333333333","4.58418333333333","5760","","Plasmenyl-PS(P-18:0/20:3)+H",0,0,0,0,"4.28418333333333","4.58418333333333","5760","","Plasmenyl-PS(P-18:0/20:3)+H",0,0,0,0,"4.28418333333333","4.58418333333333","5760","","Plasmenyl-PS(P-18:0/20:3)+H",0,0,0,0,"4.28418333333333","4.58418333333333","5760","","Plasmenyl-PS(P-18:0/20:3)+H",0,0,0,0,"4.28418333333333","4.58418333333333","5760","","Plasmenyl-PS(P-18:0/20:3)+H","798.56443","613.55548","325.31013","289.25265","4.28418333333333","4.58418333333333","5760"
"","Plasmenyl-PS(P-18:0/20:4)+H",0,0,0,0,"2.63831944444444","2.93831944444444","6882","","Plasmenyl-PS(P-18:0/20:4)+H",0,0,0,0,"2.63831944444444","2.93831944444444","6882","","Plasmenyl-PS(P-18:0/20:4)+H",0,0,0,0,"2.63831944444444","2.93831944444444","6882","","Plasmenyl-PS(P-18:0/20:4)+H",0,0,0,0,"2.63831944444444","2.93831944444444","6882","","Plasmenyl-PS(P-18:0/20:4)+H",0,0,0,0,"2.63831944444444","2.93831944444444","6882","","Plasmenyl-PS(P-18:0/20:4)+H","796.54873","611.53978","325.31013","287.23695","2.63831944444444","2.93831944444444","6882"
"","Plasmenyl-PS(P-18:0/20:4)+H",0,0,0,0,"5.08153636363636","5.38153636363636","9347","","Plasmenyl-PS(P-18:0/20:4)+H",0,0,0,0,"5.08153636363636","5.38153636363636","9347","","Plasmenyl-PS(P-18:0/20:4)+H",0,0,0,0,"5.08153636363636","5.38153636363636","9347","","Plasmenyl-PS(P-18:0/20:4)+H",0,0,0,0,"5.08153636363636","5.38153636363636","9347","","Plasmenyl-PS(P-18:0/20:4)+H",0,0,0,0,"5.08153636363636","5.38153636363636","9347","","Plasmenyl-PS(P-18:0/20:4)+H","796.54873","611.53978","325.31013","287.23695","5.08153636363636","5.38153636363636","9347"
"","Plasmenyl-PS(P-18:0/22:2)+H",1,0,0,0,"7.28486944444444","7.58486944444444","996","","Plasmenyl-PS(P-18:0/22:2)+H",7.465267,0,0,0,"7.28486944444444","7.58486944444444","996","","Plasmenyl-PS(P-18:0/22:2)+H",1,0,0,0,"7.28486944444444","7.58486944444444","996","","Plasmenyl-PS(P-18:0/22:2)+H",170996.9,0,0,0,"7.28486944444444","7.58486944444444","996","","Plasmenyl-PS(P-18:0/22:2)+H",828.6122,0,0,0,"7.28486944444444","7.58486944444444","996","","Plasmenyl-PS(P-18:0/22:2)+H","828.61133","643.60238","325.31013","319.29955","7.28486944444444","7.58486944444444","996"
"","Plasmenyl-PS(P-18:0/22:2)+H",0,0,0,0,"4.95514305555556","5.25514305555556","2824","","Plasmenyl-PS(P-18:0/22:2)+H",0,0,0,0,"4.95514305555556","5.25514305555556","2824","","Plasmenyl-PS(P-18:0/22:2)+H",0,0,0,0,"4.95514305555556","5.25514305555556","2824","","Plasmenyl-PS(P-18:0/22:2)+H",0,0,0,0,"4.95514305555556","5.25514305555556","2824","","Plasmenyl-PS(P-18:0/22:2)+H",0,0,0,0,"4.95514305555556","5.25514305555556","2824","","Plasmenyl-PS(P-18:0/22:2)+H","828.61133","643.60238","325.31013","319.29955","4.95514305555556","5.25514305555556","2824"
"","Plasmenyl-PS(P-18:0/22:2)+H",0,0,0,0,"5.44522424242424","5.74522424242424","10621","","Plasmenyl-PS(P-18:0/22:2)+H",0,0,0,0,"5.44522424242424","5.74522424242424","10621","","Plasmenyl-PS(P-18:0/22:2)+H",0,0,0,0,"5.44522424242424","5.74522424242424","10621","","Plasmenyl-PS(P-18:0/22:2)+H",0,0,0,0,"5.44522424242424","5.74522424242424","10621","","Plasmenyl-PS(P-18:0/22:2)+H",0,0,0,0,"5.44522424242424","5.74522424242424","10621","","Plasmenyl-PS(P-18:0/22:2)+H","828.61133","643.60238","325.31013","319.29955","5.44522424242424","5.74522424242424","10621"
"","Plasmenyl-PS(P-18:0/22:2)+H",0,0,0,0,"5.47937222222222","5.77937222222222","17520","","Plasmenyl-PS(P-18:0/22:2)+H",0,0,0,0,"5.47937222222222","5.77937222222222","17520","","Plasmenyl-PS(P-18:0/22:2)+H",0,0,0,0,"5.47937222222222","5.77937222222222","17520","","Plasmenyl-PS(P-18:0/22:2)+H",0,0,0,0,"5.47937222222222","5.77937222222222","17520","","Plasmenyl-PS(P-18:0/22:2)+H",0,0,0,0,"5.47937222222222","5.77937222222222","17520","","Plasmenyl-PS(P-18:0/22:2)+H","828.61133","643.60238","325.31013","319.29955","5.47937222222222","5.77937222222222","17520"
"","Plasmenyl-PS(P-18:0/22:3)+H",0,0,0,0,"4.8403375","5.1403375","2200","","Plasmenyl-PS(P-18:0/22:3)+H",0,0,0,0,"4.8403375","5.1403375","2200","","Plasmenyl-PS(P-18:0/22:3)+H",0,0,0,0,"4.8403375","5.1403375","2200","","Plasmenyl-PS(P-18:0/22:3)+H",0,0,0,0,"4.8403375","5.1403375","2200","","Plasmenyl-PS(P-18:0/22:3)+H",0,0,0,0,"4.8403375","5.1403375","2200","","Plasmenyl-PS(P-18:0/22:3)+H","826.59573","641.58678","325.31013","317.28395","4.8403375","5.1403375","2200"
"","Plasmenyl-PS(P-18:0/22:3)+H",0,0,0,0,"6.15288888888889","6.45288888888889","2392","","Plasmenyl-PS(P-18:0/22:3)+H",0,0,0,0,"6.15288888888889","6.45288888888889","2392","","Plasmenyl-PS(P-18:0/22:3)+H",0,0,0,0,"6.15288888888889","6.45288888888889","2392","","Plasmenyl-PS(P-18:0/22:3)+H",0,0,0,0,"6.15288888888889","6.45288888888889","2392","","Plasmenyl-PS(P-18:0/22:3)+H",0,0,0,0,"6.15288888888889","6.45288888888889","2392","","Plasmenyl-PS(P-18:0/22:3)+H","826.59573","641.58678","325.31013","317.28395","6.15288888888889","6.45288888888889","2392"
"","Plasmenyl-PS(P-18:0/22:3)+H",0,0,0,0,"5.60048055555555","5.90048055555555","2976","","Plasmenyl-PS(P-18:0/22:3)+H",0,0,0,0,"5.60048055555555","5.90048055555555","2976","","Plasmenyl-PS(P-18:0/22:3)+H",0,0,0,0,"5.60048055555555","5.90048055555555","2976","","Plasmenyl-PS(P-18:0/22:3)+H",0,0,0,0,"5.60048055555555","5.90048055555555","2976","","Plasmenyl-PS(P-18:0/22:3)+H",0,0,0,0,"5.60048055555555","5.90048055555555","2976","","Plasmenyl-PS(P-18:0/22:3)+H","826.59573","641.58678","325.31013","317.28395","5.60048055555555","5.90048055555555","2976"
"","Plasmenyl-PS(P-18:0/22:3)+H",0,0,0,0,"4.33299444444444","4.63299444444444","6897","","Plasmenyl-PS(P-18:0/22:3)+H",0,0,0,0,"4.33299444444444","4.63299444444444","6897","","Plasmenyl-PS(P-18:0/22:3)+H",0,0,0,0,"4.33299444444444","4.63299444444444","6897","","Plasmenyl-PS(P-18:0/22:3)+H",0,0,0,0,"4.33299444444444","4.63299444444444","6897","","Plasmenyl-PS(P-18:0/22:3)+H",0,0,0,0,"4.33299444444444","4.63299444444444","6897","","Plasmenyl-PS(P-18:0/22:3)+H","826.59573","641.58678","325.31013","317.28395","4.33299444444444","4.63299444444444","6897"
"","Plasmenyl-PS(P-18:0/22:3)+H",0,0,0,0,"5.07220555555556","5.37220555555556","14305","","Plasmenyl-PS(P-18:0/22:3)+H",0,0,0,0,"5.07220555555556","5.37220555555556","14305","","Plasmenyl-PS(P-18:0/22:3)+H",0,0,0,0,"5.07220555555556","5.37220555555556","14305","","Plasmenyl-PS(P-18:0/22:3)+H",0,0,0,0,"5.07220555555556","5.37220555555556","14305","","Plasmenyl-PS(P-18:0/22:3)+H",0,0,0,0,"5.07220555555556","5.37220555555556","14305","","Plasmenyl-PS(P-18:0/22:3)+H","826.59573","641.58678","325.31013","317.28395","5.07220555555556","5.37220555555556","14305"
"","Plasmenyl-PS(P-18:0/22:4)+H",0,0,0,0,"4.9516","5.2516","2033","","Plasmenyl-PS(P-18:0/22:4)+H",0,0,0,0,"4.9516","5.2516","2033","","Plasmenyl-PS(P-18:0/22:4)+H",0,0,0,0,"4.9516","5.2516","2033","","Plasmenyl-PS(P-18:0/22:4)+H",0,0,0,0,"4.9516","5.2516","2033","","Plasmenyl-PS(P-18:0/22:4)+H",0,0,0,0,"4.9516","5.2516","2033","","Plasmenyl-PS(P-18:0/22:4)+H","824.58003","639.57108","325.31013","315.26825","4.9516","5.2516","2033"
"","Plasmenyl-PS(P-18:0/22:4)+H",0,0,0,0,"5.38813472222222","5.68813472222222","3456","","Plasmenyl-PS(P-18:0/22:4)+H",0,0,0,0,"5.38813472222222","5.68813472222222","3456","","Plasmenyl-PS(P-18:0/22:4)+H",0,0,0,0,"5.38813472222222","5.68813472222222","3456","","Plasmenyl-PS(P-18:0/22:4)+H",0,0,0,0,"5.38813472222222","5.68813472222222","3456","","Plasmenyl-PS(P-18:0/22:4)+H",0,0,0,0,"5.38813472222222","5.68813472222222","3456","","Plasmenyl-PS(P-18:0/22:4)+H","824.58003","639.57108","325.31013","315.26825","5.38813472222222","5.68813472222222","3456"
"","Plasmenyl-PS(P-18:0/22:4)+H",0,0,0,0,"4.10132083333333","4.40132083333333","6007","","Plasmenyl-PS(P-18:0/22:4)+H",0,0,0,0,"4.10132083333333","4.40132083333333","6007","","Plasmenyl-PS(P-18:0/22:4)+H",0,0,0,0,"4.10132083333333","4.40132083333333","6007","","Plasmenyl-PS(P-18:0/22:4)+H",0,0,0,0,"4.10132083333333","4.40132083333333","6007","","Plasmenyl-PS(P-18:0/22:4)+H",0,0,0,0,"4.10132083333333","4.40132083333333","6007","","Plasmenyl-PS(P-18:0/22:4)+H","824.58003","639.57108","325.31013","315.26825","4.10132083333333","4.40132083333333","6007"
"","Plasmenyl-PS(P-18:0/22:4)+H",0,0,0,0,"3.35120555555556","3.65120555555556","14000","","Plasmenyl-PS(P-18:0/22:4)+H",0,0,0,0,"3.35120555555556","3.65120555555556","14000","","Plasmenyl-PS(P-18:0/22:4)+H",0,0,0,0,"3.35120555555556","3.65120555555556","14000","","Plasmenyl-PS(P-18:0/22:4)+H",0,0,0,0,"3.35120555555556","3.65120555555556","14000","","Plasmenyl-PS(P-18:0/22:4)+H",0,0,0,0,"3.35120555555556","3.65120555555556","14000","","Plasmenyl-PS(P-18:0/22:4)+H","824.58003","639.57108","325.31013","315.26825","3.35120555555556","3.65120555555556","14000"
"","Plasmenyl-PS(P-18:0/22:4)+H",0,0,0,0,"3.88472638888889","4.18472638888889","18235","","Plasmenyl-PS(P-18:0/22:4)+H",0,0,0,0,"3.88472638888889","4.18472638888889","18235","","Plasmenyl-PS(P-18:0/22:4)+H",0,0,0,0,"3.88472638888889","4.18472638888889","18235","","Plasmenyl-PS(P-18:0/22:4)+H",0,0,0,0,"3.88472638888889","4.18472638888889","18235","","Plasmenyl-PS(P-18:0/22:4)+H",0,0,0,0,"3.88472638888889","4.18472638888889","18235","","Plasmenyl-PS(P-18:0/22:4)+H","824.58003","639.57108","325.31013","315.26825","3.88472638888889","4.18472638888889","18235"
"","Plasmenyl-PS(P-18:0/22:5)+H",0,0,0,0,"4.53785277777778","4.83785277777778","4463","","Plasmenyl-PS(P-18:0/22:5)+H",0,0,0,0,"4.53785277777778","4.83785277777778","4463","","Plasmenyl-PS(P-18:0/22:5)+H",0,0,0,0,"4.53785277777778","4.83785277777778","4463","","Plasmenyl-PS(P-18:0/22:5)+H",0,0,0,0,"4.53785277777778","4.83785277777778","4463","","Plasmenyl-PS(P-18:0/22:5)+H",0,0,0,0,"4.53785277777778","4.83785277777778","4463","","Plasmenyl-PS(P-18:0/22:5)+H","822.56443","637.55548","325.31013","313.25265","4.53785277777778","4.83785277777778","4463"
"","Plasmenyl-PS(P-18:0/22:5)+H",0,0,0,0,"4.877425","5.177425","5501","","Plasmenyl-PS(P-18:0/22:5)+H",0,0,0,0,"4.877425","5.177425","5501","","Plasmenyl-PS(P-18:0/22:5)+H",0,0,0,0,"4.877425","5.177425","5501","","Plasmenyl-PS(P-18:0/22:5)+H",0,0,0,0,"4.877425","5.177425","5501","","Plasmenyl-PS(P-18:0/22:5)+H",0,0,0,0,"4.877425","5.177425","5501","","Plasmenyl-PS(P-18:0/22:5)+H","822.56443","637.55548","325.31013","313.25265","4.877425","5.177425","5501"
"","Plasmenyl-PS(P-18:0/22:5)+H",0,0,0,0,"3.08639027777778","3.38639027777778","6937","","Plasmenyl-PS(P-18:0/22:5)+H",0,0,0,0,"3.08639027777778","3.38639027777778","6937","","Plasmenyl-PS(P-18:0/22:5)+H",0,0,0,0,"3.08639027777778","3.38639027777778","6937","","Plasmenyl-PS(P-18:0/22:5)+H",0,0,0,0,"3.08639027777778","3.38639027777778","6937","","Plasmenyl-PS(P-18:0/22:5)+H",0,0,0,0,"3.08639027777778","3.38639027777778","6937","","Plasmenyl-PS(P-18:0/22:5)+H","822.56443","637.55548","325.31013","313.25265","3.08639027777778","3.38639027777778","6937"
"","Plasmenyl-PS(P-18:0/22:5)+H",0,0,0,0,"3.66438472222222","3.96438472222222","7119","","Plasmenyl-PS(P-18:0/22:5)+H",0,0,0,0,"3.66438472222222","3.96438472222222","7119","","Plasmenyl-PS(P-18:0/22:5)+H",0,0,0,0,"3.66438472222222","3.96438472222222","7119","","Plasmenyl-PS(P-18:0/22:5)+H",0,0,0,0,"3.66438472222222","3.96438472222222","7119","","Plasmenyl-PS(P-18:0/22:5)+H",0,0,0,0,"3.66438472222222","3.96438472222222","7119","","Plasmenyl-PS(P-18:0/22:5)+H","822.56443","637.55548","325.31013","313.25265","3.66438472222222","3.96438472222222","7119"
"","Plasmenyl-PS(P-18:0/22:5)+H",0,0,0,0,"5.19026666666667","5.49026666666667","8412","","Plasmenyl-PS(P-18:0/22:5)+H",0,0,0,0,"5.19026666666667","5.49026666666667","8412","","Plasmenyl-PS(P-18:0/22:5)+H",0,0,0,0,"5.19026666666667","5.49026666666667","8412","","Plasmenyl-PS(P-18:0/22:5)+H",0,0,0,0,"5.19026666666667","5.49026666666667","8412","","Plasmenyl-PS(P-18:0/22:5)+H",0,0,0,0,"5.19026666666667","5.49026666666667","8412","","Plasmenyl-PS(P-18:0/22:5)+H","822.56443","637.55548","325.31013","313.25265","5.19026666666667","5.49026666666667","8412"
"","Plasmenyl-PS(P-18:0/22:5)+H",0,0,0,0,"3.69199166666667","3.99199166666667","13592","","Plasmenyl-PS(P-18:0/22:5)+H",0,0,0,0,"3.69199166666667","3.99199166666667","13592","","Plasmenyl-PS(P-18:0/22:5)+H",0,0,0,0,"3.69199166666667","3.99199166666667","13592","","Plasmenyl-PS(P-18:0/22:5)+H",0,0,0,0,"3.69199166666667","3.99199166666667","13592","","Plasmenyl-PS(P-18:0/22:5)+H",0,0,0,0,"3.69199166666667","3.99199166666667","13592","","Plasmenyl-PS(P-18:0/22:5)+H","822.56443","637.55548","325.31013","313.25265","3.69199166666667","3.99199166666667","13592"
"","Plasmenyl-PS(P-18:0/22:5)+H",0,0,0,0,"5.19859027777778","5.49859027777778","13803","","Plasmenyl-PS(P-18:0/22:5)+H",0,0,0,0,"5.19859027777778","5.49859027777778","13803","","Plasmenyl-PS(P-18:0/22:5)+H",0,0,0,0,"5.19859027777778","5.49859027777778","13803","","Plasmenyl-PS(P-18:0/22:5)+H",0,0,0,0,"5.19859027777778","5.49859027777778","13803","","Plasmenyl-PS(P-18:0/22:5)+H",0,0,0,0,"5.19859027777778","5.49859027777778","13803","","Plasmenyl-PS(P-18:0/22:5)+H","822.56443","637.55548","325.31013","313.25265","5.19859027777778","5.49859027777778","13803"
"","Plasmenyl-PS(P-18:0/22:5)+H",0,0,0,0,"4.92135972222222","5.22135972222222","15390","","Plasmenyl-PS(P-18:0/22:5)+H",0,0,0,0,"4.92135972222222","5.22135972222222","15390","","Plasmenyl-PS(P-18:0/22:5)+H",0,0,0,0,"4.92135972222222","5.22135972222222","15390","","Plasmenyl-PS(P-18:0/22:5)+H",0,0,0,0,"4.92135972222222","5.22135972222222","15390","","Plasmenyl-PS(P-18:0/22:5)+H",0,0,0,0,"4.92135972222222","5.22135972222222","15390","","Plasmenyl-PS(P-18:0/22:5)+H","822.56443","637.55548","325.31013","313.25265","4.92135972222222","5.22135972222222","15390"
"","Plasmenyl-PS(P-18:0/22:5)+H",0,0,0,0,"3.31961805555556","3.61961805555556","16893","","Plasmenyl-PS(P-18:0/22:5)+H",0,0,0,0,"3.31961805555556","3.61961805555556","16893","","Plasmenyl-PS(P-18:0/22:5)+H",0,0,0,0,"3.31961805555556","3.61961805555556","16893","","Plasmenyl-PS(P-18:0/22:5)+H",0,0,0,0,"3.31961805555556","3.61961805555556","16893","","Plasmenyl-PS(P-18:0/22:5)+H",0,0,0,0,"3.31961805555556","3.61961805555556","16893","","Plasmenyl-PS(P-18:0/22:5)+H","822.56443","637.55548","325.31013","313.25265","3.31961805555556","3.61961805555556","16893"
"","Plasmenyl-PS(P-18:0/22:6)+H",0,0,0,0,"4.90192222222222","5.20192222222222","2988","","Plasmenyl-PS(P-18:0/22:6)+H",0,0,0,0,"4.90192222222222","5.20192222222222","2988","","Plasmenyl-PS(P-18:0/22:6)+H",0,0,0,0,"4.90192222222222","5.20192222222222","2988","","Plasmenyl-PS(P-18:0/22:6)+H",0,0,0,0,"4.90192222222222","5.20192222222222","2988","","Plasmenyl-PS(P-18:0/22:6)+H",0,0,0,0,"4.90192222222222","5.20192222222222","2988","","Plasmenyl-PS(P-18:0/22:6)+H","820.54873","635.53978","325.31013","311.23695","4.90192222222222","5.20192222222222","2988"
"","Plasmenyl-PS(P-18:0/22:6)+H",0,0,0,0,"3.85658484848485","4.15658484848485","13925","","Plasmenyl-PS(P-18:0/22:6)+H",0,0,0,0,"3.85658484848485","4.15658484848485","13925","","Plasmenyl-PS(P-18:0/22:6)+H",0,0,0,0,"3.85658484848485","4.15658484848485","13925","","Plasmenyl-PS(P-18:0/22:6)+H",0,0,0,0,"3.85658484848485","4.15658484848485","13925","","Plasmenyl-PS(P-18:0/22:6)+H",0,0,0,0,"3.85658484848485","4.15658484848485","13925","","Plasmenyl-PS(P-18:0/22:6)+H","820.54873","635.53978","325.31013","311.23695","3.85658484848485","4.15658484848485","13925"
"","Plasmenyl-PS(P-18:0/24:0)+H",0,0,0,0,"9.9108183333333","10.2108183333333","15403","","Plasmenyl-PS(P-18:0/24:0)+H",0,0,0,0,"9.9108183333333","10.2108183333333","15403","","Plasmenyl-PS(P-18:0/24:0)+H",0,0,0,0,"9.9108183333333","10.2108183333333","15403","","Plasmenyl-PS(P-18:0/24:0)+H",0,0,0,0,"9.9108183333333","10.2108183333333","15403","","Plasmenyl-PS(P-18:0/24:0)+H",0,0,0,0,"9.9108183333333","10.2108183333333","15403","","Plasmenyl-PS(P-18:0/24:0)+H","860.67393","675.66498","325.31013","351.36215","9.9108183333333","10.2108183333333","15403"
