"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","PC","M+Na","Mna-PC","Mna-TrimethylAmine","Mna-NaPC","Mna-tail1&TrimethylAmine","Mna-tail2&TrimethylAmine","Mna-Tail1","Mna-Tail2","C2H5O4NaP","RT_min","RT_max","Comment","RT at Max Intensity","PC","M+Na","Mna-PC","Mna-TrimethylAmine","Mna-NaPC","Mna-tail1&TrimethylAmine","Mna-tail2&TrimethylAmine","Mna-Tail1","Mna-Tail2","C2H5O4NaP","RT_min","RT_max","Comment","Number of Scans","PC","M+Na","Mna-PC","Mna-TrimethylAmine","Mna-NaPC","Mna-tail1&TrimethylAmine","Mna-tail2&TrimethylAmine","Mna-Tail1","Mna-Tail2","C2H5O4NaP","RT_min","RT_max","Comment","Max Intensity","PC","M+Na","Mna-PC","Mna-TrimethylAmine","Mna-NaPC","Mna-tail1&TrimethylAmine","Mna-tail2&TrimethylAmine","Mna-Tail1","Mna-Tail2","C2H5O4NaP","RT_min","RT_max","Comment","Average m/z","PC","M+Na","Mna-PC","Mna-TrimethylAmine","Mna-NaPC","Mna-tail1&TrimethylAmine","Mna-tail2&TrimethylAmine","Mna-Tail1","Mna-Tail2","C2H5O4NaP","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","PC","M+Na","Mna-PC","Mna-TrimethylAmine","Mna-NaPC","Mna-tail1&TrimethylAmine","Mna-tail2&TrimethylAmine","Mna-Tail1","Mna-Tail2","C2H5O4NaP","RT_min","RT_max","Comment"
"","PC(18:0_18:4)+Na",0,0,0,0,0,0,0,0,0,"6.72160277777778","7.02160277777778","9697","","PC(18:0_18:4)+Na",0,0,0,0,0,0,0,0,0,"6.72160277777778","7.02160277777778","9697","","PC(18:0_18:4)+Na",0,0,0,0,0,0,0,0,0,"6.72160277777778","7.02160277777778","9697","","PC(18:0_18:4)+Na",0,0,0,0,0,0,0,0,0,"6.72160277777778","7.02160277777778","9697","","PC(18:0_18:4)+Na",0,0,0,0,0,0,0,0,0,"6.72160277777778","7.02160277777778","9697","","PC(18:0_18:4)+Na","804.55138","621.48534","745.477881","599.5034","461.206351","469.268951","520.27985","528.34245","146.98179","6.72160277777778","7.02160277777778","9697"
"","PC(18:0_18:4)+Na",0,0,0,0,0,0,0,0,0,"8.83600277777778","9.13600277777778","11189","","PC(18:0_18:4)+Na",0,0,0,0,0,0,0,0,0,"8.83600277777778","9.13600277777778","11189","","PC(18:0_18:4)+Na",0,0,0,0,0,0,0,0,0,"8.83600277777778","9.13600277777778","11189","","PC(18:0_18:4)+Na",0,0,0,0,0,0,0,0,0,"8.83600277777778","9.13600277777778","11189","","PC(18:0_18:4)+Na",0,0,0,0,0,0,0,0,0,"8.83600277777778","9.13600277777778","11189","","PC(18:0_18:4)+Na","804.55138","621.48534","745.477881","599.5034","461.206351","469.268951","520.27985","528.34245","146.98179","8.83600277777778","9.13600277777778","11189"
"","PC(18:0_18:4)+Na",1,0,0,0,0,0,0,0,1,"4.70712272727273","5.00712272727273","12665","","PC(18:0_18:4)+Na",4.996492,4.863452,0,0,0,0,0,0,4.730093,"4.70712272727273","5.00712272727273","12665","","PC(18:0_18:4)+Na",1,1,0,0,0,0,0,0,3,"4.70712272727273","5.00712272727273","12665","","PC(18:0_18:4)+Na",471947.6,870.9758,0,0,0,0,0,0,3043.75,"4.70712272727273","5.00712272727273","12665","","PC(18:0_18:4)+Na",804.5544,621.4874,0,0,0,0,0,0,146.982,"4.70712272727273","5.00712272727273","12665","","PC(18:0_18:4)+Na","804.55138","621.48534","745.477881","599.5034","461.206351","469.268951","520.27985","528.34245","146.98179","4.70712272727273","5.00712272727273","12665"
"","PC(18:0_18:4)+Na",0,0,0,0,0,0,0,0,0,"8.85648472222222","9.15648472222222","19082","","PC(18:0_18:4)+Na",0,0,0,0,0,0,0,0,0,"8.85648472222222","9.15648472222222","19082","","PC(18:0_18:4)+Na",0,0,0,0,0,0,0,0,0,"8.85648472222222","9.15648472222222","19082","","PC(18:0_18:4)+Na",0,0,0,0,0,0,0,0,0,"8.85648472222222","9.15648472222222","19082","","PC(18:0_18:4)+Na",0,0,0,0,0,0,0,0,0,"8.85648472222222","9.15648472222222","19082","","PC(18:0_18:4)+Na","804.55138","621.48534","745.477881","599.5034","461.206351","469.268951","520.27985","528.34245","146.98179","8.85648472222222","9.15648472222222","19082"
"","PC(18:0_19:0)+Na",0,0,0,0,0,0,0,0,0,"8.398175","8.698175","1437","","PC(18:0_19:0)+Na",0,0,0,0,0,0,0,0,0,"8.398175","8.698175","1437","","PC(18:0_19:0)+Na",0,0,0,0,0,0,0,0,0,"8.398175","8.698175","1437","","PC(18:0_19:0)+Na",0,0,0,0,0,0,0,0,0,"8.398175","8.698175","1437","","PC(18:0_19:0)+Na",0,0,0,0,0,0,0,0,0,"8.398175","8.698175","1437","","PC(18:0_19:0)+Na","826.62968","643.56364","767.556181","621.5817","483.284651","469.268951","542.35815","528.34245","146.98179","8.398175","8.698175","1437"
"","PC(18:0_19:0)+Na",0,0,0,0,0,0,0,0,0,"8.20431388888889","8.50431388888889","2519","","PC(18:0_19:0)+Na",0,0,0,0,0,0,0,0,0,"8.20431388888889","8.50431388888889","2519","","PC(18:0_19:0)+Na",0,0,0,0,0,0,0,0,0,"8.20431388888889","8.50431388888889","2519","","PC(18:0_19:0)+Na",0,0,0,0,0,0,0,0,0,"8.20431388888889","8.50431388888889","2519","","PC(18:0_19:0)+Na",0,0,0,0,0,0,0,0,0,"8.20431388888889","8.50431388888889","2519","","PC(18:0_19:0)+Na","826.62968","643.56364","767.556181","621.5817","483.284651","469.268951","542.35815","528.34245","146.98179","8.20431388888889","8.50431388888889","2519"
"","PC(18:0_20:0)+Na",1,1,1,1,0,0,0,0,1,"10.3373555555556","10.6373555555556","320","","PC(18:0_20:0)+Na",10.49142,10.49142,10.49142,10.49142,0,0,0,0,10.49142,"10.3373555555556","10.6373555555556","320","","PC(18:0_20:0)+Na",2,2,2,2,0,0,0,0,2,"10.3373555555556","10.6373555555556","320","","PC(18:0_20:0)+Na",1581338,710181.1,823987.6,268648.5,0,0,0,0,1125473,"10.3373555555556","10.6373555555556","320","","PC(18:0_20:0)+Na",840.64615,657.5801,781.5726,635.59835,0,0,0,0,146.98195,"10.3373555555556","10.6373555555556","320","","PC(18:0_20:0)+Na","840.64528","657.57924","781.571781","635.5973","497.300251","469.268951","556.37375","528.34245","146.98179","10.3373555555556","10.6373555555556","320"
"","PC(18:0_20:0)+Na",0,0,0,0,0,0,0,0,0,"8.94489722222222","9.24489722222222","1438","","PC(18:0_20:0)+Na",0,0,0,0,0,0,0,0,0,"8.94489722222222","9.24489722222222","1438","","PC(18:0_20:0)+Na",0,0,0,0,0,0,0,0,0,"8.94489722222222","9.24489722222222","1438","","PC(18:0_20:0)+Na",0,0,0,0,0,0,0,0,0,"8.94489722222222","9.24489722222222","1438","","PC(18:0_20:0)+Na",0,0,0,0,0,0,0,0,0,"8.94489722222222","9.24489722222222","1438","","PC(18:0_20:0)+Na","840.64528","657.57924","781.571781","635.5973","497.300251","469.268951","556.37375","528.34245","146.98179","8.94489722222222","9.24489722222222","1438"
"","PC(18:0_20:0)+Na",0,0,0,0,0,0,0,0,0,"8.61771805555556","8.91771805555556","14257","","PC(18:0_20:0)+Na",0,0,0,0,0,0,0,0,0,"8.61771805555556","8.91771805555556","14257","","PC(18:0_20:0)+Na",0,0,0,0,0,0,0,0,0,"8.61771805555556","8.91771805555556","14257","","PC(18:0_20:0)+Na",0,0,0,0,0,0,0,0,0,"8.61771805555556","8.91771805555556","14257","","PC(18:0_20:0)+Na",0,0,0,0,0,0,0,0,0,"8.61771805555556","8.91771805555556","14257","","PC(18:0_20:0)+Na","840.64528","657.57924","781.571781","635.5973","497.300251","469.268951","556.37375","528.34245","146.98179","8.61771805555556","8.91771805555556","14257"
"","PC(18:0_20:1)+Na",1,1,0,0,0,0,1,0,0,"8.17772222222222","8.47772222222222","133","","PC(18:0_20:1)+Na",8.311312,8.311312,0,0,0,0,8.311312,0,8.187989,"8.17772222222222","8.47772222222222","133","","PC(18:0_20:1)+Na",3,2,0,0,0,0,1,0,1,"8.17772222222222","8.47772222222222","133","","PC(18:0_20:1)+Na",1955083,12454.32,0,0,0,0,26116.72,0,709.8713,"8.17772222222222","8.47772222222222","133","","PC(18:0_20:1)+Na",838.632333333333,655.5655,0,0,0,0,554.3602,0,146.9818,"8.17772222222222","8.47772222222222","133","","PC(18:0_20:1)+Na","838.62968","655.56364","779.556181","633.5817","495.284651","469.268951","554.35815","528.34245","146.98179","8.17772222222222","8.47772222222222","133"
"","PC(18:0_20:1)+Na",1,1,0,0,0,0,0,0,1,"8.49024583333333","8.79024583333333","529","","PC(18:0_20:1)+Na",8.630438,8.630438,0,0,0,0,0,0,8.748515,"8.49024583333333","8.79024583333333","529","","PC(18:0_20:1)+Na",2,1,0,0,0,0,0,0,1,"8.49024583333333","8.79024583333333","529","","PC(18:0_20:1)+Na",431443.3,1618.318,0,0,0,0,0,0,20594.53,"8.49024583333333","8.79024583333333","529","","PC(18:0_20:1)+Na",838.6321,655.5669,0,0,0,0,0,0,146.9819,"8.49024583333333","8.79024583333333","529","","PC(18:0_20:1)+Na","838.62968","655.56364","779.556181","633.5817","495.284651","469.268951","554.35815","528.34245","146.98179","8.49024583333333","8.79024583333333","529"
"","PC(18:0_20:2)+Na",1,1,0,0,0,0,1,0,0,"7.41901944444445","7.71901944444445","102","","PC(18:0_20:2)+Na",7.576729,7.576729,0,0,0,0,7.576729,0,0,"7.41901944444445","7.71901944444445","102","","PC(18:0_20:2)+Na",2,2,0,0,0,0,1,0,0,"7.41901944444445","7.71901944444445","102","","PC(18:0_20:2)+Na",2883958,20735.68,0,0,0,0,26269.15,0,0,"7.41901944444445","7.71901944444445","102","","PC(18:0_20:2)+Na",836.61685,653.5493,0,0,0,0,552.3448,0,0,"7.41901944444445","7.71901944444445","102","","PC(18:0_20:2)+Na","836.61398","653.54794","777.540481","631.566","493.268951","469.268951","552.34245","528.34245","146.98179","7.41901944444445","7.71901944444445","102"
"","PC(18:0_20:2)+Na",1,1,0,0,0,0,1,0,1,"7.82708888888889","8.12708888888889","147","","PC(18:0_20:2)+Na",8.048048,7.908402,0,0,0,0,8.048048,0,8.048048,"7.82708888888889","8.12708888888889","147","","PC(18:0_20:2)+Na",2,1,0,0,0,0,2,0,2,"7.82708888888889","8.12708888888889","147","","PC(18:0_20:2)+Na",1225362,6318.253,0,0,0,0,7579.155,0,56116.19,"7.82708888888889","8.12708888888889","147","","PC(18:0_20:2)+Na",836.6166,653.5465,0,0,0,0,552.34515,0,146.98185,"7.82708888888889","8.12708888888889","147","","PC(18:0_20:2)+Na","836.61398","653.54794","777.540481","631.566","493.268951","469.268951","552.34245","528.34245","146.98179","7.82708888888889","8.12708888888889","147"
"","PC(18:0_20:2)+Na",1,1,1,1,1,0,1,0,1,"8.57287916666667","8.87287916666667","15127","","PC(18:0_20:2)+Na",8.758866,8.758866,8.758866,8.758866,8.758866,8.758866,8.758866,0,8.758866,"8.57287916666667","8.87287916666667","15127","","PC(18:0_20:2)+Na",1,1,1,1,1,1,1,0,1,"8.57287916666667","8.87287916666667","15127","","PC(18:0_20:2)+Na",273584.7,161013.5,135506.4,30929.51,3919.644,682.8205,2516.446,0,140418.8,"8.57287916666667","8.87287916666667","15127","","PC(18:0_20:2)+Na",836.6151,653.5488,777.5416,631.5668,493.27,469.2708,552.3443,0,146.9819,"8.57287916666667","8.87287916666667","15127","","PC(18:0_20:2)+Na","836.61398","653.54794","777.540481","631.566","493.268951","469.268951","552.34245","528.34245","146.98179","8.57287916666667","8.87287916666667","15127"
"","PC(18:0_20:3)+Na",1,1,0,0,0,0,1,0,1,"7.05701388888889","7.35701388888889","35","","PC(18:0_20:3)+Na",7.191222,7.191222,0,0,0,0,7.191222,0,7.191222,"7.05701388888889","7.35701388888889","35","","PC(18:0_20:3)+Na",2,2,0,0,0,0,2,0,2,"7.05701388888889","7.35701388888889","35","","PC(18:0_20:3)+Na",10195560,43311.43,0,0,0,0,97084.27,0,8698.505,"7.05701388888889","7.35701388888889","35","","PC(18:0_20:3)+Na",834.6003,651.53415,0,0,0,0,550.32885,0,146.9817,"7.05701388888889","7.35701388888889","35","","PC(18:0_20:3)+Na","834.59838","651.53234","775.524881","629.5504","491.253351","469.268951","550.32685","528.34245","146.98179","7.05701388888889","7.35701388888889","35"
"","PC(18:0_20:3)+Na",1,1,0,0,0,0,0,0,1,"6.59972916666667","6.89972916666667","369","","PC(18:0_20:3)+Na",6.765692,6.765692,0,0,0,0,0,0,6.892054,"6.59972916666667","6.89972916666667","369","","PC(18:0_20:3)+Na",3,1,0,0,0,0,0,0,2,"6.59972916666667","6.89972916666667","369","","PC(18:0_20:3)+Na",648737.4,4228.848,0,0,0,0,0,0,3866.682,"6.59972916666667","6.89972916666667","369","","PC(18:0_20:3)+Na",834.602,651.535,0,0,0,0,0,0,146.982,"6.59972916666667","6.89972916666667","369","","PC(18:0_20:3)+Na","834.59838","651.53234","775.524881","629.5504","491.253351","469.268951","550.32685","528.34245","146.98179","6.59972916666667","6.89972916666667","369"
"","PC(18:0_20:3)+Na",1,0,0,0,0,0,0,0,0,"6.29934305555555","6.59934305555555","449","","PC(18:0_20:3)+Na",6.504905,0,0,0,0,0,0,0,0,"6.29934305555555","6.59934305555555","449","","PC(18:0_20:3)+Na",1,0,0,0,0,0,0,0,0,"6.29934305555555","6.59934305555555","449","","PC(18:0_20:3)+Na",300692.7,0,0,0,0,0,0,0,0,"6.29934305555555","6.59934305555555","449","","PC(18:0_20:3)+Na",834.6021,0,0,0,0,0,0,0,0,"6.29934305555555","6.59934305555555","449","","PC(18:0_20:3)+Na","834.59838","651.53234","775.524881","629.5504","491.253351","469.268951","550.32685","528.34245","146.98179","6.29934305555555","6.59934305555555","449"
"","PC(18:0_20:3)+Na",0,0,0,0,0,0,0,0,0,"4.67450151515152","4.97450151515152","11397","","PC(18:0_20:3)+Na",0,0,0,0,0,0,0,0,0,"4.67450151515152","4.97450151515152","11397","","PC(18:0_20:3)+Na",0,0,0,0,0,0,0,0,0,"4.67450151515152","4.97450151515152","11397","","PC(18:0_20:3)+Na",0,0,0,0,0,0,0,0,0,"4.67450151515152","4.97450151515152","11397","","PC(18:0_20:3)+Na",0,0,0,0,0,0,0,0,0,"4.67450151515152","4.97450151515152","11397","","PC(18:0_20:3)+Na","834.59838","651.53234","775.524881","629.5504","491.253351","469.268951","550.32685","528.34245","146.98179","4.67450151515152","4.97450151515152","11397"
"","PC(18:0_20:3)+Na",0,0,0,0,0,0,0,0,0,"8.60164027777778","8.90164027777778","17953","","PC(18:0_20:3)+Na",0,0,0,0,0,0,0,0,0,"8.60164027777778","8.90164027777778","17953","","PC(18:0_20:3)+Na",0,0,0,0,0,0,0,0,0,"8.60164027777778","8.90164027777778","17953","","PC(18:0_20:3)+Na",0,0,0,0,0,0,0,0,0,"8.60164027777778","8.90164027777778","17953","","PC(18:0_20:3)+Na",0,0,0,0,0,0,0,0,0,"8.60164027777778","8.90164027777778","17953","","PC(18:0_20:3)+Na","834.59838","651.53234","775.524881","629.5504","491.253351","469.268951","550.32685","528.34245","146.98179","8.60164027777778","8.90164027777778","17953"
"","PC(18:0_20:3)+Na",0,0,0,0,0,0,0,0,0,"9.00598194444444","9.30598194444444","18116","","PC(18:0_20:3)+Na",0,0,0,0,0,0,0,0,0,"9.00598194444444","9.30598194444444","18116","","PC(18:0_20:3)+Na",0,0,0,0,0,0,0,0,0,"9.00598194444444","9.30598194444444","18116","","PC(18:0_20:3)+Na",0,0,0,0,0,0,0,0,0,"9.00598194444444","9.30598194444444","18116","","PC(18:0_20:3)+Na",0,0,0,0,0,0,0,0,0,"9.00598194444444","9.30598194444444","18116","","PC(18:0_20:3)+Na","834.59838","651.53234","775.524881","629.5504","491.253351","469.268951","550.32685","528.34245","146.98179","9.00598194444444","9.30598194444444","18116"
"","PC(18:0_20:4)+Na",1,1,0,0,0,0,0,0,1,"5.93929027777778","6.23929027777778","187","","PC(18:0_20:4)+Na",6.12205,6.12205,0,0,0,0,0,0,5.979795,"5.93929027777778","6.23929027777778","187","","PC(18:0_20:4)+Na",2,1,0,0,0,0,0,0,1,"5.93929027777778","6.23929027777778","187","","PC(18:0_20:4)+Na",1204126,10370.02,0,0,0,0,0,0,6082.573,"5.93929027777778","6.23929027777778","187","","PC(18:0_20:4)+Na",832.586,649.5198,0,0,0,0,0,0,146.982,"5.93929027777778","6.23929027777778","187","","PC(18:0_20:4)+Na","832.58268","649.51664","773.509181","627.5347","489.237651","469.268951","548.31115","528.34245","146.98179","5.93929027777778","6.23929027777778","187"
"","PC(18:0_20:4)+Na",1,0,0,0,0,0,0,0,0,"5.62994583333333","5.92994583333333","434","","PC(18:0_20:4)+Na",5.712641,0,0,0,0,0,0,0,0,"5.62994583333333","5.92994583333333","434","","PC(18:0_20:4)+Na",1,0,0,0,0,0,0,0,0,"5.62994583333333","5.92994583333333","434","","PC(18:0_20:4)+Na",175013.5,0,0,0,0,0,0,0,0,"5.62994583333333","5.92994583333333","434","","PC(18:0_20:4)+Na",832.5868,0,0,0,0,0,0,0,0,"5.62994583333333","5.92994583333333","434","","PC(18:0_20:4)+Na","832.58268","649.51664","773.509181","627.5347","489.237651","469.268951","548.31115","528.34245","146.98179","5.62994583333333","5.92994583333333","434"
"","PC(18:0_20:4)+Na",1,1,1,1,1,1,1,1,1,"7.42922638888889","7.72922638888889","569","","PC(18:0_20:4)+Na",7.52163,7.52163,7.52163,7.52163,7.52163,7.52163,7.52163,7.52163,7.52163,"7.42922638888889","7.72922638888889","569","","PC(18:0_20:4)+Na",1,1,1,1,1,1,1,1,1,"7.42922638888889","7.72922638888889","569","","PC(18:0_20:4)+Na",316768.7,324351.5,203902.6,27022,9427.899,2352.543,3643.455,1005.034,107397.9,"7.42922638888889","7.72922638888889","569","","PC(18:0_20:4)+Na",832.584,649.5179,773.5105,627.5362,489.2386,469.2702,548.312,528.3438,146.982,"7.42922638888889","7.72922638888889","569","","PC(18:0_20:4)+Na","832.58268","649.51664","773.509181","627.5347","489.237651","469.268951","548.31115","528.34245","146.98179","7.42922638888889","7.72922638888889","569"
"","PC(18:0_20:4)+Na",1,0,0,0,0,0,0,0,0,"5.35502222222222","5.65502222222222","918","","PC(18:0_20:4)+Na",5.561036,0,0,0,0,0,0,0,0,"5.35502222222222","5.65502222222222","918","","PC(18:0_20:4)+Na",1,0,0,0,0,0,0,0,0,"5.35502222222222","5.65502222222222","918","","PC(18:0_20:4)+Na",95118.21,0,0,0,0,0,0,0,0,"5.35502222222222","5.65502222222222","918","","PC(18:0_20:4)+Na",832.5862,0,0,0,0,0,0,0,0,"5.35502222222222","5.65502222222222","918","","PC(18:0_20:4)+Na","832.58268","649.51664","773.509181","627.5347","489.237651","469.268951","548.31115","528.34245","146.98179","5.35502222222222","5.65502222222222","918"
"","PC(18:0_20:4)+Na",0,0,0,0,0,0,0,0,0,"6.80272638888889","7.10272638888889","1250","","PC(18:0_20:4)+Na",0,0,0,0,0,0,0,0,0,"6.80272638888889","7.10272638888889","1250","","PC(18:0_20:4)+Na",0,0,0,0,0,0,0,0,0,"6.80272638888889","7.10272638888889","1250","","PC(18:0_20:4)+Na",0,0,0,0,0,0,0,0,0,"6.80272638888889","7.10272638888889","1250","","PC(18:0_20:4)+Na",0,0,0,0,0,0,0,0,0,"6.80272638888889","7.10272638888889","1250","","PC(18:0_20:4)+Na","832.58268","649.51664","773.509181","627.5347","489.237651","469.268951","548.31115","528.34245","146.98179","6.80272638888889","7.10272638888889","1250"
"","PC(18:0_20:4)+Na",0,0,0,0,0,0,0,0,0,"7.71967361111111","8.01967361111111","2774","","PC(18:0_20:4)+Na",0,0,0,0,0,0,0,0,0,"7.71967361111111","8.01967361111111","2774","","PC(18:0_20:4)+Na",0,0,0,0,0,0,0,0,0,"7.71967361111111","8.01967361111111","2774","","PC(18:0_20:4)+Na",0,0,0,0,0,0,0,0,0,"7.71967361111111","8.01967361111111","2774","","PC(18:0_20:4)+Na",0,0,0,0,0,0,0,0,0,"7.71967361111111","8.01967361111111","2774","","PC(18:0_20:4)+Na","832.58268","649.51664","773.509181","627.5347","489.237651","469.268951","548.31115","528.34245","146.98179","7.71967361111111","8.01967361111111","2774"
"","PC(18:0_20:4)+Na",0,0,0,0,0,0,0,0,0,"8.22514861111111","8.52514861111111","5384","","PC(18:0_20:4)+Na",0,0,0,0,0,0,0,0,0,"8.22514861111111","8.52514861111111","5384","","PC(18:0_20:4)+Na",0,0,0,0,0,0,0,0,0,"8.22514861111111","8.52514861111111","5384","","PC(18:0_20:4)+Na",0,0,0,0,0,0,0,0,0,"8.22514861111111","8.52514861111111","5384","","PC(18:0_20:4)+Na",0,0,0,0,0,0,0,0,0,"8.22514861111111","8.52514861111111","5384","","PC(18:0_20:4)+Na","832.58268","649.51664","773.509181","627.5347","489.237651","469.268951","548.31115","528.34245","146.98179","8.22514861111111","8.52514861111111","5384"
"","PC(18:0_20:4)+Na",0,0,0,0,0,0,0,0,0,"7.9493375","8.2493375","9556","","PC(18:0_20:4)+Na",0,0,0,0,0,0,0,0,0,"7.9493375","8.2493375","9556","","PC(18:0_20:4)+Na",0,0,0,0,0,0,0,0,0,"7.9493375","8.2493375","9556","","PC(18:0_20:4)+Na",0,0,0,0,0,0,0,0,0,"7.9493375","8.2493375","9556","","PC(18:0_20:4)+Na",0,0,0,0,0,0,0,0,0,"7.9493375","8.2493375","9556","","PC(18:0_20:4)+Na","832.58268","649.51664","773.509181","627.5347","489.237651","469.268951","548.31115","528.34245","146.98179","7.9493375","8.2493375","9556"
"","PC(18:0_20:4)+Na",0,0,0,0,0,0,0,0,0,"7.95710555555555","8.25710555555555","15268","","PC(18:0_20:4)+Na",0,0,0,0,0,0,0,0,0,"7.95710555555555","8.25710555555555","15268","","PC(18:0_20:4)+Na",0,0,0,0,0,0,0,0,0,"7.95710555555555","8.25710555555555","15268","","PC(18:0_20:4)+Na",0,0,0,0,0,0,0,0,0,"7.95710555555555","8.25710555555555","15268","","PC(18:0_20:4)+Na",0,0,0,0,0,0,0,0,0,"7.95710555555555","8.25710555555555","15268","","PC(18:0_20:4)+Na","832.58268","649.51664","773.509181","627.5347","489.237651","469.268951","548.31115","528.34245","146.98179","7.95710555555555","8.25710555555555","15268"
"","PC(18:0_20:5)+Na",1,1,0,0,0,0,0,0,1,"4.97676527777778","5.27676527777778","144","","PC(18:0_20:5)+Na",5.125678,5.125678,0,0,0,0,0,0,5.125678,"4.97676527777778","5.27676527777778","144","","PC(18:0_20:5)+Na",2,1,0,0,0,0,0,0,1,"4.97676527777778","5.27676527777778","144","","PC(18:0_20:5)+Na",1499103,6586.143,0,0,0,0,0,0,3952.469,"4.97676527777778","5.27676527777778","144","","PC(18:0_20:5)+Na",830.5705,647.5031,0,0,0,0,0,0,146.9821,"4.97676527777778","5.27676527777778","144","","PC(18:0_20:5)+Na","830.56708","647.50104","771.493581","625.5191","487.222051","469.268951","546.29555","528.34245","146.98179","4.97676527777778","5.27676527777778","144"
"","PC(18:0_20:5)+Na",0,0,0,0,0,0,0,0,0,"6.59502083333333","6.89502083333333","1344","","PC(18:0_20:5)+Na",0,0,0,0,0,0,0,0,0,"6.59502083333333","6.89502083333333","1344","","PC(18:0_20:5)+Na",0,0,0,0,0,0,0,0,0,"6.59502083333333","6.89502083333333","1344","","PC(18:0_20:5)+Na",0,0,0,0,0,0,0,0,0,"6.59502083333333","6.89502083333333","1344","","PC(18:0_20:5)+Na",0,0,0,0,0,0,0,0,0,"6.59502083333333","6.89502083333333","1344","","PC(18:0_20:5)+Na","830.56708","647.50104","771.493581","625.5191","487.222051","469.268951","546.29555","528.34245","146.98179","6.59502083333333","6.89502083333333","1344"
"","PC(18:0_20:5)+Na",1,1,1,1,0,0,0,0,1,"6.27630277777778","6.57630277777778","11279","","PC(18:0_20:5)+Na",6.424025,6.424025,6.424025,6.424025,0,0,0,0,6.424025,"6.27630277777778","6.57630277777778","11279","","PC(18:0_20:5)+Na",1,1,1,1,0,0,0,0,1,"6.27630277777778","6.57630277777778","11279","","PC(18:0_20:5)+Na",276350.1,283839.9,176985.5,29316.83,0,0,0,0,114183.5,"6.27630277777778","6.57630277777778","11279","","PC(18:0_20:5)+Na",830.5683,647.5023,771.4949,625.5203,0,0,0,0,146.982,"6.27630277777778","6.57630277777778","11279","","PC(18:0_20:5)+Na","830.56708","647.50104","771.493581","625.5191","487.222051","469.268951","546.29555","528.34245","146.98179","6.27630277777778","6.57630277777778","11279"
"","PC(18:0_20:5)+Na",0,0,0,0,0,0,0,0,0,"6.03287222222222","6.33287222222222","12810","","PC(18:0_20:5)+Na",0,0,0,0,0,0,0,0,0,"6.03287222222222","6.33287222222222","12810","","PC(18:0_20:5)+Na",0,0,0,0,0,0,0,0,0,"6.03287222222222","6.33287222222222","12810","","PC(18:0_20:5)+Na",0,0,0,0,0,0,0,0,0,"6.03287222222222","6.33287222222222","12810","","PC(18:0_20:5)+Na",0,0,0,0,0,0,0,0,0,"6.03287222222222","6.33287222222222","12810","","PC(18:0_20:5)+Na","830.56708","647.50104","771.493581","625.5191","487.222051","469.268951","546.29555","528.34245","146.98179","6.03287222222222","6.33287222222222","12810"
"","PC(18:0_21:0)+Na",0,0,0,0,0,0,0,0,0,"8.77219166666667","9.07219166666667","16402","","PC(18:0_21:0)+Na",0,0,0,0,0,0,0,0,0,"8.77219166666667","9.07219166666667","16402","","PC(18:0_21:0)+Na",0,0,0,0,0,0,0,0,0,"8.77219166666667","9.07219166666667","16402","","PC(18:0_21:0)+Na",0,0,0,0,0,0,0,0,0,"8.77219166666667","9.07219166666667","16402","","PC(18:0_21:0)+Na",0,0,0,0,0,0,0,0,0,"8.77219166666667","9.07219166666667","16402","","PC(18:0_21:0)+Na","854.66098","671.59494","795.587481","649.613","511.315951","469.268951","570.38945","528.34245","146.98179","8.77219166666667","9.07219166666667","16402"
"","PC(18:0_21:0)+Na",0,0,0,0,0,0,0,0,0,"10.4774833333333","10.7774833333333","17442","","PC(18:0_21:0)+Na",0,0,0,0,0,0,0,0,0,"10.4774833333333","10.7774833333333","17442","","PC(18:0_21:0)+Na",0,0,0,0,0,0,0,0,0,"10.4774833333333","10.7774833333333","17442","","PC(18:0_21:0)+Na",0,0,0,0,0,0,0,0,0,"10.4774833333333","10.7774833333333","17442","","PC(18:0_21:0)+Na",0,0,0,0,0,0,0,0,0,"10.4774833333333","10.7774833333333","17442","","PC(18:0_21:0)+Na","854.66098","671.59494","795.587481","649.613","511.315951","469.268951","570.38945","528.34245","146.98179","10.4774833333333","10.7774833333333","17442"
"","PC(18:0_22:0)+Na",0,0,0,0,0,0,0,0,0,"9.8999651515152","10.1999651515152","4930","","PC(18:0_22:0)+Na",0,0,0,0,0,0,0,0,0,"9.8999651515152","10.1999651515152","4930","","PC(18:0_22:0)+Na",0,0,0,0,0,0,0,0,0,"9.8999651515152","10.1999651515152","4930","","PC(18:0_22:0)+Na",0,0,0,0,0,0,0,0,0,"9.8999651515152","10.1999651515152","4930","","PC(18:0_22:0)+Na",0,0,0,0,0,0,0,0,0,"9.8999651515152","10.1999651515152","4930","","PC(18:0_22:0)+Na","868.67658","685.61054","809.603081","663.6286","525.331551","469.268951","584.40505","528.34245","146.98179","9.8999651515152","10.1999651515152","4930"
