"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","DGTS","[M+H]+","[M-H20]+","[M-(C3H9N-CHCOOH-CH2)]+","[M-(C3H9N-CHCOOH)]+","SN1 acyl loss","SN2 acyl loss","M-H2O SN1 loss","M-H2O SN2 loss","C10H21NO5H (236.14)","C3H9N-CHCOOH-CH2-CH (144.1)","C3H9N+ (59)","RT_min","RT_max","Comment","RT at Max Intensity","DGTS","[M+H]+","[M-H20]+","[M-(C3H9N-CHCOOH-CH2)]+","[M-(C3H9N-CHCOOH)]+","SN1 acyl loss","SN2 acyl loss","M-H2O SN1 loss","M-H2O SN2 loss","C10H21NO5H (236.14)","C3H9N-CHCOOH-CH2-CH (144.1)","C3H9N+ (59)","RT_min","RT_max","Comment","Number of Scans","DGTS","[M+H]+","[M-H20]+","[M-(C3H9N-CHCOOH-CH2)]+","[M-(C3H9N-CHCOOH)]+","SN1 acyl loss","SN2 acyl loss","M-H2O SN1 loss","M-H2O SN2 loss","C10H21NO5H (236.14)","C3H9N-CHCOOH-CH2-CH (144.1)","C3H9N+ (59)","RT_min","RT_max","Comment","Max Intensity","DGTS","[M+H]+","[M-H20]+","[M-(C3H9N-CHCOOH-CH2)]+","[M-(C3H9N-CHCOOH)]+","SN1 acyl loss","SN2 acyl loss","M-H2O SN1 loss","M-H2O SN2 loss","C10H21NO5H (236.14)","C3H9N-CHCOOH-CH2-CH (144.1)","C3H9N+ (59)","RT_min","RT_max","Comment","Average m/z","DGTS","[M+H]+","[M-H20]+","[M-(C3H9N-CHCOOH-CH2)]+","[M-(C3H9N-CHCOOH)]+","SN1 acyl loss","SN2 acyl loss","M-H2O SN1 loss","M-H2O SN2 loss","C10H21NO5H (236.14)","C3H9N-CHCOOH-CH2-CH (144.1)","C3H9N+ (59)","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","DGTS","[M+H]+","[M-H20]+","[M-(C3H9N-CHCOOH-CH2)]+","[M-(C3H9N-CHCOOH)]+","SN1 acyl loss","SN2 acyl loss","M-H2O SN1 loss","M-H2O SN2 loss","C10H21NO5H (236.14)","C3H9N-CHCOOH-CH2-CH (144.1)","C3H9N+ (59)","RT_min","RT_max","Comment"
"","DGTS(22:0_26:0)+H",0,0,0,0,0,0,0,0,0,0,0,"12.5274972222222","12.8274972222222","7559","","DGTS(22:0_26:0)+H",0,0,0,0,0,0,0,0,0,0,0,"12.5274972222222","12.8274972222222","7559","","DGTS(22:0_26:0)+H",0,0,0,0,0,0,0,0,0,0,0,"12.5274972222222","12.8274972222222","7559","","DGTS(22:0_26:0)+H",0,0,0,0,0,0,0,0,0,0,0,"12.5274972222222","12.8274972222222","7559","","DGTS(22:0_26:0)+H",0,0,0,0,0,0,0,0,0,0,0,"12.5274972222222","12.8274972222222","7559","","DGTS(22:0_26:0)+H","936.85897","918.84841","805.76435","819.78","614.53547","558.47287","596.52491","540.46231","236.1492402","144.1018984","59.0729454","12.5274972222222","12.8274972222222","7559"
"","DGTS(22:0_26:0)+H",0,0,0,0,0,0,0,0,0,0,0,"12.2779763888889","12.5779763888889","13401","","DGTS(22:0_26:0)+H",0,0,0,0,0,0,0,0,0,0,0,"12.2779763888889","12.5779763888889","13401","","DGTS(22:0_26:0)+H",0,0,0,0,0,0,0,0,0,0,0,"12.2779763888889","12.5779763888889","13401","","DGTS(22:0_26:0)+H",0,0,0,0,0,0,0,0,0,0,0,"12.2779763888889","12.5779763888889","13401","","DGTS(22:0_26:0)+H",0,0,0,0,0,0,0,0,0,0,0,"12.2779763888889","12.5779763888889","13401","","DGTS(22:0_26:0)+H","936.85897","918.84841","805.76435","819.78","614.53547","558.47287","596.52491","540.46231","236.1492402","144.1018984","59.0729454","12.2779763888889","12.5779763888889","13401"
"","DGTS(22:1_22:1)+H",0,0,0,0,0,0,0,0,0,0,0,"11.324125","11.624125","5956","","DGTS(22:1_22:1)+H",0,0,0,0,0,0,0,0,0,0,0,"11.324125","11.624125","5956","","DGTS(22:1_22:1)+H",0,0,0,0,0,0,0,0,0,0,0,"11.324125","11.624125","5956","","DGTS(22:1_22:1)+H",0,0,0,0,0,0,0,0,0,0,0,"11.324125","11.624125","5956","","DGTS(22:1_22:1)+H",0,0,0,0,0,0,0,0,0,0,0,"11.324125","11.624125","5956","","DGTS(22:1_22:1)+H","876.76517","858.75461","745.67055","759.6862","556.45727","556.45727","538.44671","538.44671","236.1492402","144.1018984","59.0729454","11.324125","11.624125","5956"
"","DGTS(22:1_22:1)+H",0,0,0,0,0,0,0,0,0,0,0,"11.6992861111111","11.9992861111111","19024","","DGTS(22:1_22:1)+H",0,0,0,0,0,0,0,0,0,0,0,"11.6992861111111","11.9992861111111","19024","","DGTS(22:1_22:1)+H",0,0,0,0,0,0,0,0,0,0,0,"11.6992861111111","11.9992861111111","19024","","DGTS(22:1_22:1)+H",0,0,0,0,0,0,0,0,0,0,0,"11.6992861111111","11.9992861111111","19024","","DGTS(22:1_22:1)+H",0,0,0,0,0,0,0,0,0,0,0,"11.6992861111111","11.9992861111111","19024","","DGTS(22:1_22:1)+H","876.76517","858.75461","745.67055","759.6862","556.45727","556.45727","538.44671","538.44671","236.1492402","144.1018984","59.0729454","11.6992861111111","11.9992861111111","19024"
"","DGTS(22:1_22:2)+H",0,0,0,0,0,0,0,0,0,0,0,"12.6126621212121","12.9126621212121","5539","","DGTS(22:1_22:2)+H",0,0,0,0,0,0,0,0,0,0,0,"12.6126621212121","12.9126621212121","5539","","DGTS(22:1_22:2)+H",0,0,0,0,0,0,0,0,0,0,0,"12.6126621212121","12.9126621212121","5539","","DGTS(22:1_22:2)+H",0,0,0,0,0,0,0,0,0,0,0,"12.6126621212121","12.9126621212121","5539","","DGTS(22:1_22:2)+H",0,0,0,0,0,0,0,0,0,0,0,"12.6126621212121","12.9126621212121","5539","","DGTS(22:1_22:2)+H","874.74947","856.73891","743.65485","757.6705","554.44157","556.45727","536.43101","538.44671","236.1492402","144.1018984","59.0729454","12.6126621212121","12.9126621212121","5539"
"","DGTS(22:1_22:3)+H",0,0,0,0,0,0,0,0,0,0,0,"12.0691569444444","12.3691569444444","7283","","DGTS(22:1_22:3)+H",0,0,0,0,0,0,0,0,0,0,0,"12.0691569444444","12.3691569444444","7283","","DGTS(22:1_22:3)+H",0,0,0,0,0,0,0,0,0,0,0,"12.0691569444444","12.3691569444444","7283","","DGTS(22:1_22:3)+H",0,0,0,0,0,0,0,0,0,0,0,"12.0691569444444","12.3691569444444","7283","","DGTS(22:1_22:3)+H",0,0,0,0,0,0,0,0,0,0,0,"12.0691569444444","12.3691569444444","7283","","DGTS(22:1_22:3)+H","872.73387","854.72331","741.63925","755.6549","552.42597","556.45727","534.41541","538.44671","236.1492402","144.1018984","59.0729454","12.0691569444444","12.3691569444444","7283"
"","DGTS(22:1_22:3)+H",0,0,0,0,0,0,0,0,0,0,0,"12.0874944444444","12.3874944444444","15470","","DGTS(22:1_22:3)+H",0,0,0,0,0,0,0,0,0,0,0,"12.0874944444444","12.3874944444444","15470","","DGTS(22:1_22:3)+H",0,0,0,0,0,0,0,0,0,0,0,"12.0874944444444","12.3874944444444","15470","","DGTS(22:1_22:3)+H",0,0,0,0,0,0,0,0,0,0,0,"12.0874944444444","12.3874944444444","15470","","DGTS(22:1_22:3)+H",0,0,0,0,0,0,0,0,0,0,0,"12.0874944444444","12.3874944444444","15470","","DGTS(22:1_22:3)+H","872.73387","854.72331","741.63925","755.6549","552.42597","556.45727","534.41541","538.44671","236.1492402","144.1018984","59.0729454","12.0874944444444","12.3874944444444","15470"
"","DGTS(22:1_22:4)+H",0,0,0,0,0,0,0,0,0,0,0,"11.6700694444444","11.9700694444444","5725","","DGTS(22:1_22:4)+H",0,0,0,0,0,0,0,0,0,0,0,"11.6700694444444","11.9700694444444","5725","","DGTS(22:1_22:4)+H",0,0,0,0,0,0,0,0,0,0,0,"11.6700694444444","11.9700694444444","5725","","DGTS(22:1_22:4)+H",0,0,0,0,0,0,0,0,0,0,0,"11.6700694444444","11.9700694444444","5725","","DGTS(22:1_22:4)+H",0,0,0,0,0,0,0,0,0,0,0,"11.6700694444444","11.9700694444444","5725","","DGTS(22:1_22:4)+H","870.71817","852.70761","739.62355","753.6392","550.41027","556.45727","532.39971","538.44671","236.1492402","144.1018984","59.0729454","11.6700694444444","11.9700694444444","5725"
"","DGTS(22:1_22:4)+H",0,0,0,0,0,0,0,0,0,0,0,"12.0399181818182","12.3399181818182","9548","","DGTS(22:1_22:4)+H",0,0,0,0,0,0,0,0,0,0,0,"12.0399181818182","12.3399181818182","9548","","DGTS(22:1_22:4)+H",0,0,0,0,0,0,0,0,0,0,0,"12.0399181818182","12.3399181818182","9548","","DGTS(22:1_22:4)+H",0,0,0,0,0,0,0,0,0,0,0,"12.0399181818182","12.3399181818182","9548","","DGTS(22:1_22:4)+H",0,0,0,0,0,0,0,0,0,0,0,"12.0399181818182","12.3399181818182","9548","","DGTS(22:1_22:4)+H","870.71817","852.70761","739.62355","753.6392","550.41027","556.45727","532.39971","538.44671","236.1492402","144.1018984","59.0729454","12.0399181818182","12.3399181818182","9548"
"","DGTS(22:1_22:4)+H",0,0,0,0,0,0,0,0,0,0,0,"11.8151111111111","12.1151111111111","15322","","DGTS(22:1_22:4)+H",0,0,0,0,0,0,0,0,0,0,0,"11.8151111111111","12.1151111111111","15322","","DGTS(22:1_22:4)+H",0,0,0,0,0,0,0,0,0,0,0,"11.8151111111111","12.1151111111111","15322","","DGTS(22:1_22:4)+H",0,0,0,0,0,0,0,0,0,0,0,"11.8151111111111","12.1151111111111","15322","","DGTS(22:1_22:4)+H",0,0,0,0,0,0,0,0,0,0,0,"11.8151111111111","12.1151111111111","15322","","DGTS(22:1_22:4)+H","870.71817","852.70761","739.62355","753.6392","550.41027","556.45727","532.39971","538.44671","236.1492402","144.1018984","59.0729454","11.8151111111111","12.1151111111111","15322"
"","DGTS(22:1_22:5)+H",0,0,0,0,0,0,0,0,0,0,0,"10.9263611111111","11.2263611111111","5921","","DGTS(22:1_22:5)+H",0,0,0,0,0,0,0,0,0,0,0,"10.9263611111111","11.2263611111111","5921","","DGTS(22:1_22:5)+H",0,0,0,0,0,0,0,0,0,0,0,"10.9263611111111","11.2263611111111","5921","","DGTS(22:1_22:5)+H",0,0,0,0,0,0,0,0,0,0,0,"10.9263611111111","11.2263611111111","5921","","DGTS(22:1_22:5)+H",0,0,0,0,0,0,0,0,0,0,0,"10.9263611111111","11.2263611111111","5921","","DGTS(22:1_22:5)+H","868.70257","850.69201","737.60795","751.6236","548.39467","556.45727","530.38411","538.44671","236.1492402","144.1018984","59.0729454","10.9263611111111","11.2263611111111","5921"
"","DGTS(22:1_22:5)+H",0,0,0,0,0,0,0,0,0,0,0,"10.4943513888889","10.7943513888889","11140","","DGTS(22:1_22:5)+H",0,0,0,0,0,0,0,0,0,0,0,"10.4943513888889","10.7943513888889","11140","","DGTS(22:1_22:5)+H",0,0,0,0,0,0,0,0,0,0,0,"10.4943513888889","10.7943513888889","11140","","DGTS(22:1_22:5)+H",0,0,0,0,0,0,0,0,0,0,0,"10.4943513888889","10.7943513888889","11140","","DGTS(22:1_22:5)+H",0,0,0,0,0,0,0,0,0,0,0,"10.4943513888889","10.7943513888889","11140","","DGTS(22:1_22:5)+H","868.70257","850.69201","737.60795","751.6236","548.39467","556.45727","530.38411","538.44671","236.1492402","144.1018984","59.0729454","10.4943513888889","10.7943513888889","11140"
"","DGTS(22:1_22:5)+H",0,0,0,0,0,0,0,0,0,0,0,"11.0517166666667","11.3517166666667","15459","","DGTS(22:1_22:5)+H",0,0,0,0,0,0,0,0,0,0,0,"11.0517166666667","11.3517166666667","15459","","DGTS(22:1_22:5)+H",0,0,0,0,0,0,0,0,0,0,0,"11.0517166666667","11.3517166666667","15459","","DGTS(22:1_22:5)+H",0,0,0,0,0,0,0,0,0,0,0,"11.0517166666667","11.3517166666667","15459","","DGTS(22:1_22:5)+H",0,0,0,0,0,0,0,0,0,0,0,"11.0517166666667","11.3517166666667","15459","","DGTS(22:1_22:5)+H","868.70257","850.69201","737.60795","751.6236","548.39467","556.45727","530.38411","538.44671","236.1492402","144.1018984","59.0729454","11.0517166666667","11.3517166666667","15459"
"","DGTS(22:1_23:0)+H",0,0,0,0,0,0,0,0,0,0,0,"12.6502333333333","12.9502333333333","1778","","DGTS(22:1_23:0)+H",0,0,0,0,0,0,0,0,0,0,0,"12.6502333333333","12.9502333333333","1778","","DGTS(22:1_23:0)+H",0,0,0,0,0,0,0,0,0,0,0,"12.6502333333333","12.9502333333333","1778","","DGTS(22:1_23:0)+H",0,0,0,0,0,0,0,0,0,0,0,"12.6502333333333","12.9502333333333","1778","","DGTS(22:1_23:0)+H",0,0,0,0,0,0,0,0,0,0,0,"12.6502333333333","12.9502333333333","1778","","DGTS(22:1_23:0)+H","892.79647","874.78591","761.70185","775.7175","572.48857","556.45727","554.47801","538.44671","236.1492402","144.1018984","59.0729454","12.6502333333333","12.9502333333333","1778"
"","DGTS(22:1_23:0)+H",0,0,0,0,0,0,0,0,0,0,0,"12.9341305555556","13.2341305555556","12724","","DGTS(22:1_23:0)+H",0,0,0,0,0,0,0,0,0,0,0,"12.9341305555556","13.2341305555556","12724","","DGTS(22:1_23:0)+H",0,0,0,0,0,0,0,0,0,0,0,"12.9341305555556","13.2341305555556","12724","","DGTS(22:1_23:0)+H",0,0,0,0,0,0,0,0,0,0,0,"12.9341305555556","13.2341305555556","12724","","DGTS(22:1_23:0)+H",0,0,0,0,0,0,0,0,0,0,0,"12.9341305555556","13.2341305555556","12724","","DGTS(22:1_23:0)+H","892.79647","874.78591","761.70185","775.7175","572.48857","556.45727","554.47801","538.44671","236.1492402","144.1018984","59.0729454","12.9341305555556","13.2341305555556","12724"
"","DGTS(22:1_23:0)+H",0,0,0,0,0,0,0,0,0,0,0,"12.2511196969697","12.5511196969697","14279","","DGTS(22:1_23:0)+H",0,0,0,0,0,0,0,0,0,0,0,"12.2511196969697","12.5511196969697","14279","","DGTS(22:1_23:0)+H",0,0,0,0,0,0,0,0,0,0,0,"12.2511196969697","12.5511196969697","14279","","DGTS(22:1_23:0)+H",0,0,0,0,0,0,0,0,0,0,0,"12.2511196969697","12.5511196969697","14279","","DGTS(22:1_23:0)+H",0,0,0,0,0,0,0,0,0,0,0,"12.2511196969697","12.5511196969697","14279","","DGTS(22:1_23:0)+H","892.79647","874.78591","761.70185","775.7175","572.48857","556.45727","554.47801","538.44671","236.1492402","144.1018984","59.0729454","12.2511196969697","12.5511196969697","14279"
"","DGTS(22:1_24:0)+H",0,0,0,0,0,0,0,0,0,0,0,"12.6424545454545","12.9424545454545","5390","","DGTS(22:1_24:0)+H",0,0,0,0,0,0,0,0,0,0,0,"12.6424545454545","12.9424545454545","5390","","DGTS(22:1_24:0)+H",0,0,0,0,0,0,0,0,0,0,0,"12.6424545454545","12.9424545454545","5390","","DGTS(22:1_24:0)+H",0,0,0,0,0,0,0,0,0,0,0,"12.6424545454545","12.9424545454545","5390","","DGTS(22:1_24:0)+H",0,0,0,0,0,0,0,0,0,0,0,"12.6424545454545","12.9424545454545","5390","","DGTS(22:1_24:0)+H","906.81207","888.80151","775.71745","789.7331","586.50417","556.45727","568.49361","538.44671","236.1492402","144.1018984","59.0729454","12.6424545454545","12.9424545454545","5390"
"","DGTS(22:1_24:0)+H",0,0,0,0,0,0,0,0,0,0,0,"11.3197424242424","11.6197424242424","5708","","DGTS(22:1_24:0)+H",0,0,0,0,0,0,0,0,0,0,0,"11.3197424242424","11.6197424242424","5708","","DGTS(22:1_24:0)+H",0,0,0,0,0,0,0,0,0,0,0,"11.3197424242424","11.6197424242424","5708","","DGTS(22:1_24:0)+H",0,0,0,0,0,0,0,0,0,0,0,"11.3197424242424","11.6197424242424","5708","","DGTS(22:1_24:0)+H",0,0,0,0,0,0,0,0,0,0,0,"11.3197424242424","11.6197424242424","5708","","DGTS(22:1_24:0)+H","906.81207","888.80151","775.71745","789.7331","586.50417","556.45727","568.49361","538.44671","236.1492402","144.1018984","59.0729454","11.3197424242424","11.6197424242424","5708"
"","DGTS(22:1_24:0)+H",0,0,0,0,0,0,0,0,0,0,0,"12.6513045454545","12.9513045454545","14541","","DGTS(22:1_24:0)+H",0,0,0,0,0,0,0,0,0,0,0,"12.6513045454545","12.9513045454545","14541","","DGTS(22:1_24:0)+H",0,0,0,0,0,0,0,0,0,0,0,"12.6513045454545","12.9513045454545","14541","","DGTS(22:1_24:0)+H",0,0,0,0,0,0,0,0,0,0,0,"12.6513045454545","12.9513045454545","14541","","DGTS(22:1_24:0)+H",0,0,0,0,0,0,0,0,0,0,0,"12.6513045454545","12.9513045454545","14541","","DGTS(22:1_24:0)+H","906.81207","888.80151","775.71745","789.7331","586.50417","556.45727","568.49361","538.44671","236.1492402","144.1018984","59.0729454","12.6513045454545","12.9513045454545","14541"
"","DGTS(22:1_24:1)+H",0,0,0,0,0,0,0,0,0,0,0,"12.2620263888889","12.5620263888889","5185","","DGTS(22:1_24:1)+H",0,0,0,0,0,0,0,0,0,0,0,"12.2620263888889","12.5620263888889","5185","","DGTS(22:1_24:1)+H",0,0,0,0,0,0,0,0,0,0,0,"12.2620263888889","12.5620263888889","5185","","DGTS(22:1_24:1)+H",0,0,0,0,0,0,0,0,0,0,0,"12.2620263888889","12.5620263888889","5185","","DGTS(22:1_24:1)+H",0,0,0,0,0,0,0,0,0,0,0,"12.2620263888889","12.5620263888889","5185","","DGTS(22:1_24:1)+H","904.79647","886.78591","773.70185","787.7175","584.48857","556.45727","566.47801","538.44671","236.1492402","144.1018984","59.0729454","12.2620263888889","12.5620263888889","5185"
"","DGTS(22:1_24:1)+H",0,0,0,0,0,0,0,0,0,0,0,"12.140675","12.440675","9842","","DGTS(22:1_24:1)+H",0,0,0,0,0,0,0,0,0,0,0,"12.140675","12.440675","9842","","DGTS(22:1_24:1)+H",0,0,0,0,0,0,0,0,0,0,0,"12.140675","12.440675","9842","","DGTS(22:1_24:1)+H",0,0,0,0,0,0,0,0,0,0,0,"12.140675","12.440675","9842","","DGTS(22:1_24:1)+H",0,0,0,0,0,0,0,0,0,0,0,"12.140675","12.440675","9842","","DGTS(22:1_24:1)+H","904.79647","886.78591","773.70185","787.7175","584.48857","556.45727","566.47801","538.44671","236.1492402","144.1018984","59.0729454","12.140675","12.440675","9842"
"","DGTS(22:1_24:1)+H",0,0,0,0,0,0,0,0,0,0,0,"12.5319166666667","12.8319166666667","11744","","DGTS(22:1_24:1)+H",0,0,0,0,0,0,0,0,0,0,0,"12.5319166666667","12.8319166666667","11744","","DGTS(22:1_24:1)+H",0,0,0,0,0,0,0,0,0,0,0,"12.5319166666667","12.8319166666667","11744","","DGTS(22:1_24:1)+H",0,0,0,0,0,0,0,0,0,0,0,"12.5319166666667","12.8319166666667","11744","","DGTS(22:1_24:1)+H",0,0,0,0,0,0,0,0,0,0,0,"12.5319166666667","12.8319166666667","11744","","DGTS(22:1_24:1)+H","904.79647","886.78591","773.70185","787.7175","584.48857","556.45727","566.47801","538.44671","236.1492402","144.1018984","59.0729454","12.5319166666667","12.8319166666667","11744"
"","DGTS(22:1_25:0)+H",0,0,0,0,0,0,0,0,0,0,0,"13.2976777777778","13.5976777777778","3770","","DGTS(22:1_25:0)+H",0,0,0,0,0,0,0,0,0,0,0,"13.2976777777778","13.5976777777778","3770","","DGTS(22:1_25:0)+H",0,0,0,0,0,0,0,0,0,0,0,"13.2976777777778","13.5976777777778","3770","","DGTS(22:1_25:0)+H",0,0,0,0,0,0,0,0,0,0,0,"13.2976777777778","13.5976777777778","3770","","DGTS(22:1_25:0)+H",0,0,0,0,0,0,0,0,0,0,0,"13.2976777777778","13.5976777777778","3770","","DGTS(22:1_25:0)+H","920.82777","902.81721","789.73315","803.7488","600.51987","556.45727","582.50931","538.44671","236.1492402","144.1018984","59.0729454","13.2976777777778","13.5976777777778","3770"
"","DGTS(22:1_25:0)+H",0,0,0,0,0,0,0,0,0,0,0,"11.6098833333333","11.9098833333333","6828","","DGTS(22:1_25:0)+H",0,0,0,0,0,0,0,0,0,0,0,"11.6098833333333","11.9098833333333","6828","","DGTS(22:1_25:0)+H",0,0,0,0,0,0,0,0,0,0,0,"11.6098833333333","11.9098833333333","6828","","DGTS(22:1_25:0)+H",0,0,0,0,0,0,0,0,0,0,0,"11.6098833333333","11.9098833333333","6828","","DGTS(22:1_25:0)+H",0,0,0,0,0,0,0,0,0,0,0,"11.6098833333333","11.9098833333333","6828","","DGTS(22:1_25:0)+H","920.82777","902.81721","789.73315","803.7488","600.51987","556.45727","582.50931","538.44671","236.1492402","144.1018984","59.0729454","11.6098833333333","11.9098833333333","6828"
"","DGTS(22:1_25:0)+H",0,0,0,0,0,0,0,0,0,0,0,"11.3399444444444","11.6399444444444","7351","","DGTS(22:1_25:0)+H",0,0,0,0,0,0,0,0,0,0,0,"11.3399444444444","11.6399444444444","7351","","DGTS(22:1_25:0)+H",0,0,0,0,0,0,0,0,0,0,0,"11.3399444444444","11.6399444444444","7351","","DGTS(22:1_25:0)+H",0,0,0,0,0,0,0,0,0,0,0,"11.3399444444444","11.6399444444444","7351","","DGTS(22:1_25:0)+H",0,0,0,0,0,0,0,0,0,0,0,"11.3399444444444","11.6399444444444","7351","","DGTS(22:1_25:0)+H","920.82777","902.81721","789.73315","803.7488","600.51987","556.45727","582.50931","538.44671","236.1492402","144.1018984","59.0729454","11.3399444444444","11.6399444444444","7351"
"","DGTS(22:1_25:0)+H",0,0,0,0,0,0,0,0,0,0,0,"13.4042152777778","13.7042152777778","17212","","DGTS(22:1_25:0)+H",0,0,0,0,0,0,0,0,0,0,0,"13.4042152777778","13.7042152777778","17212","","DGTS(22:1_25:0)+H",0,0,0,0,0,0,0,0,0,0,0,"13.4042152777778","13.7042152777778","17212","","DGTS(22:1_25:0)+H",0,0,0,0,0,0,0,0,0,0,0,"13.4042152777778","13.7042152777778","17212","","DGTS(22:1_25:0)+H",0,0,0,0,0,0,0,0,0,0,0,"13.4042152777778","13.7042152777778","17212","","DGTS(22:1_25:0)+H","920.82777","902.81721","789.73315","803.7488","600.51987","556.45727","582.50931","538.44671","236.1492402","144.1018984","59.0729454","13.4042152777778","13.7042152777778","17212"
"","DGTS(22:1_26:0)+H",0,0,0,0,0,0,0,0,0,0,0,"12.0390347222222","12.3390347222222","3346","","DGTS(22:1_26:0)+H",0,0,0,0,0,0,0,0,0,0,0,"12.0390347222222","12.3390347222222","3346","","DGTS(22:1_26:0)+H",0,0,0,0,0,0,0,0,0,0,0,"12.0390347222222","12.3390347222222","3346","","DGTS(22:1_26:0)+H",0,0,0,0,0,0,0,0,0,0,0,"12.0390347222222","12.3390347222222","3346","","DGTS(22:1_26:0)+H",0,0,0,0,0,0,0,0,0,0,0,"12.0390347222222","12.3390347222222","3346","","DGTS(22:1_26:0)+H","934.84337","916.83281","803.74875","817.7644","614.53547","556.45727","596.52491","538.44671","236.1492402","144.1018984","59.0729454","12.0390347222222","12.3390347222222","3346"
"","DGTS(22:1_26:0)+H",0,0,0,0,0,0,0,0,0,0,0,"12.2808305555556","12.5808305555556","9526","","DGTS(22:1_26:0)+H",0,0,0,0,0,0,0,0,0,0,0,"12.2808305555556","12.5808305555556","9526","","DGTS(22:1_26:0)+H",0,0,0,0,0,0,0,0,0,0,0,"12.2808305555556","12.5808305555556","9526","","DGTS(22:1_26:0)+H",0,0,0,0,0,0,0,0,0,0,0,"12.2808305555556","12.5808305555556","9526","","DGTS(22:1_26:0)+H",0,0,0,0,0,0,0,0,0,0,0,"12.2808305555556","12.5808305555556","9526","","DGTS(22:1_26:0)+H","934.84337","916.83281","803.74875","817.7644","614.53547","556.45727","596.52491","538.44671","236.1492402","144.1018984","59.0729454","12.2808305555556","12.5808305555556","9526"
"","DGTS(22:1_26:0)+H",0,0,0,0,0,0,0,0,0,0,0,"11.8046227272727","12.1046227272727","9889","","DGTS(22:1_26:0)+H",0,0,0,0,0,0,0,0,0,0,0,"11.8046227272727","12.1046227272727","9889","","DGTS(22:1_26:0)+H",0,0,0,0,0,0,0,0,0,0,0,"11.8046227272727","12.1046227272727","9889","","DGTS(22:1_26:0)+H",0,0,0,0,0,0,0,0,0,0,0,"11.8046227272727","12.1046227272727","9889","","DGTS(22:1_26:0)+H",0,0,0,0,0,0,0,0,0,0,0,"11.8046227272727","12.1046227272727","9889","","DGTS(22:1_26:0)+H","934.84337","916.83281","803.74875","817.7644","614.53547","556.45727","596.52491","538.44671","236.1492402","144.1018984","59.0729454","11.8046227272727","12.1046227272727","9889"
"","DGTS(22:1_26:0)+H",0,0,0,0,0,0,0,0,0,0,0,"11.8075015151515","12.1075015151515","16725","","DGTS(22:1_26:0)+H",0,0,0,0,0,0,0,0,0,0,0,"11.8075015151515","12.1075015151515","16725","","DGTS(22:1_26:0)+H",0,0,0,0,0,0,0,0,0,0,0,"11.8075015151515","12.1075015151515","16725","","DGTS(22:1_26:0)+H",0,0,0,0,0,0,0,0,0,0,0,"11.8075015151515","12.1075015151515","16725","","DGTS(22:1_26:0)+H",0,0,0,0,0,0,0,0,0,0,0,"11.8075015151515","12.1075015151515","16725","","DGTS(22:1_26:0)+H","934.84337","916.83281","803.74875","817.7644","614.53547","556.45727","596.52491","538.44671","236.1492402","144.1018984","59.0729454","11.8075015151515","12.1075015151515","16725"
"","DGTS(22:2_22:2)+H",0,0,0,0,0,0,0,0,0,0,0,"12.0691569444444","12.3691569444444","7283","","DGTS(22:2_22:2)+H",0,0,0,0,0,0,0,0,0,0,0,"12.0691569444444","12.3691569444444","7283","","DGTS(22:2_22:2)+H",0,0,0,0,0,0,0,0,0,0,0,"12.0691569444444","12.3691569444444","7283","","DGTS(22:2_22:2)+H",0,0,0,0,0,0,0,0,0,0,0,"12.0691569444444","12.3691569444444","7283","","DGTS(22:2_22:2)+H",0,0,0,0,0,0,0,0,0,0,0,"12.0691569444444","12.3691569444444","7283","","DGTS(22:2_22:2)+H","872.73377","854.72321","741.63915","755.6548","554.44157","554.44157","536.43101","536.43101","236.1492402","144.1018984","59.0729454","12.0691569444444","12.3691569444444","7283"
"","DGTS(22:2_22:2)+H",0,0,0,0,0,0,0,0,0,0,0,"12.0874944444444","12.3874944444444","15470","","DGTS(22:2_22:2)+H",0,0,0,0,0,0,0,0,0,0,0,"12.0874944444444","12.3874944444444","15470","","DGTS(22:2_22:2)+H",0,0,0,0,0,0,0,0,0,0,0,"12.0874944444444","12.3874944444444","15470","","DGTS(22:2_22:2)+H",0,0,0,0,0,0,0,0,0,0,0,"12.0874944444444","12.3874944444444","15470","","DGTS(22:2_22:2)+H",0,0,0,0,0,0,0,0,0,0,0,"12.0874944444444","12.3874944444444","15470","","DGTS(22:2_22:2)+H","872.73377","854.72321","741.63915","755.6548","554.44157","554.44157","536.43101","536.43101","236.1492402","144.1018984","59.0729454","12.0874944444444","12.3874944444444","15470"
"","DGTS(22:2_22:3)+H",0,0,0,0,0,0,0,0,0,0,0,"11.6700694444444","11.9700694444444","5725","","DGTS(22:2_22:3)+H",0,0,0,0,0,0,0,0,0,0,0,"11.6700694444444","11.9700694444444","5725","","DGTS(22:2_22:3)+H",0,0,0,0,0,0,0,0,0,0,0,"11.6700694444444","11.9700694444444","5725","","DGTS(22:2_22:3)+H",0,0,0,0,0,0,0,0,0,0,0,"11.6700694444444","11.9700694444444","5725","","DGTS(22:2_22:3)+H",0,0,0,0,0,0,0,0,0,0,0,"11.6700694444444","11.9700694444444","5725","","DGTS(22:2_22:3)+H","870.71817","852.70761","739.62355","753.6392","552.42597","554.44157","534.41541","536.43101","236.1492402","144.1018984","59.0729454","11.6700694444444","11.9700694444444","5725"
