"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","PG","[M+NH4]+","NL_head&H2O","NL_T1_RCOOH","NL_T2_RCOOH","T1_RCO+","T2_RCO+","T1RCOO+58","T2RCOO+58","RT_min","RT_max","Comment","RT at Max Intensity","PG","[M+NH4]+","NL_head&H2O","NL_T1_RCOOH","NL_T2_RCOOH","T1_RCO+","T2_RCO+","T1RCOO+58","T2RCOO+58","RT_min","RT_max","Comment","Number of Scans","PG","[M+NH4]+","NL_head&H2O","NL_T1_RCOOH","NL_T2_RCOOH","T1_RCO+","T2_RCO+","T1RCOO+58","T2RCOO+58","RT_min","RT_max","Comment","Max Intensity","PG","[M+NH4]+","NL_head&H2O","NL_T1_RCOOH","NL_T2_RCOOH","T1_RCO+","T2_RCO+","T1RCOO+58","T2RCOO+58","RT_min","RT_max","Comment","Average m/z","PG","[M+NH4]+","NL_head&H2O","NL_T1_RCOOH","NL_T2_RCOOH","T1_RCO+","T2_RCO+","T1RCOO+58","T2RCOO+58","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","PG","[M+NH4]+","NL_head&H2O","NL_T1_RCOOH","NL_T2_RCOOH","T1_RCO+","T2_RCO+","T1RCOO+58","T2RCOO+58","RT_min","RT_max","Comment"
"","PG(10:0_15:0)+NH4",0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","2688","","PG(10:0_15:0)+NH4",0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","2688","","PG(10:0_15:0)+NH4",0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","2688","","PG(10:0_15:0)+NH4",0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","2688","","PG(10:0_15:0)+NH4",0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","2688","","PG(10:0_15:0)+NH4","642.43416","453.393927","453.261286","383.182986","155.14305","225.22135","229.17983","299.25813","3.20013888888889","3.50013888888889","2688"
"","PG(10:0_16:0)+NH4",0,0,0,0,0,0,0,0,"2.88142222222222","3.18142222222222","5201","","PG(10:0_16:0)+NH4",0,0,0,0,0,0,0,0,"2.88142222222222","3.18142222222222","5201","","PG(10:0_16:0)+NH4",0,0,0,0,0,0,0,0,"2.88142222222222","3.18142222222222","5201","","PG(10:0_16:0)+NH4",0,0,0,0,0,0,0,0,"2.88142222222222","3.18142222222222","5201","","PG(10:0_16:0)+NH4",0,0,0,0,0,0,0,0,"2.88142222222222","3.18142222222222","5201","","PG(10:0_16:0)+NH4","656.44976","467.409527","467.276886","383.182986","155.14305","239.23695","229.17983","313.27373","2.88142222222222","3.18142222222222","5201"
"","PG(10:0_17:0)+NH4",0,0,0,0,0,0,0,0,"4.47284861111111","4.77284861111111","3183","","PG(10:0_17:0)+NH4",0,0,0,0,0,0,0,0,"4.47284861111111","4.77284861111111","3183","","PG(10:0_17:0)+NH4",0,0,0,0,0,0,0,0,"4.47284861111111","4.77284861111111","3183","","PG(10:0_17:0)+NH4",0,0,0,0,0,0,0,0,"4.47284861111111","4.77284861111111","3183","","PG(10:0_17:0)+NH4",0,0,0,0,0,0,0,0,"4.47284861111111","4.77284861111111","3183","","PG(10:0_17:0)+NH4","670.46546","481.425227","481.292586","383.182986","155.14305","253.25265","229.17983","327.28943","4.47284861111111","4.77284861111111","3183"
"","PG(10:0_17:0)+NH4",0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","4738","","PG(10:0_17:0)+NH4",0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","4738","","PG(10:0_17:0)+NH4",0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","4738","","PG(10:0_17:0)+NH4",0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","4738","","PG(10:0_17:0)+NH4",0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","4738","","PG(10:0_17:0)+NH4","670.46546","481.425227","481.292586","383.182986","155.14305","253.25265","229.17983","327.28943","3.20013888888889","3.50013888888889","4738"
"","PG(10:0_17:2)+NH4",0,0,0,0,0,0,0,0,"0.97390138888889","1.27390138888889","5474","","PG(10:0_17:2)+NH4",0,0,0,0,0,0,0,0,"0.97390138888889","1.27390138888889","5474","","PG(10:0_17:2)+NH4",0,0,0,0,0,0,0,0,"0.97390138888889","1.27390138888889","5474","","PG(10:0_17:2)+NH4",0,0,0,0,0,0,0,0,"0.97390138888889","1.27390138888889","5474","","PG(10:0_17:2)+NH4",0,0,0,0,0,0,0,0,"0.97390138888889","1.27390138888889","5474","","PG(10:0_17:2)+NH4","666.43416","477.393927","477.261286","383.182986","155.14305","249.22135","229.17983","323.25813","0.97390138888889","1.27390138888889","5474"
"","PG(10:0_18:0)+NH4",0,1,0,0,0,0,0,0,"4.09877222222222","4.39877222222222","171","","PG(10:0_18:0)+NH4",0,4.258391,0,0,0,0,0,0,"4.09877222222222","4.39877222222222","171","","PG(10:0_18:0)+NH4",0,2,0,0,0,0,0,0,"4.09877222222222","4.39877222222222","171","","PG(10:0_18:0)+NH4",0,8996515,0,0,0,0,0,0,"4.09877222222222","4.39877222222222","171","","PG(10:0_18:0)+NH4",0,495.4412,0,0,0,0,0,0,"4.09877222222222","4.39877222222222","171","","PG(10:0_18:0)+NH4","684.48106","495.440827","495.308186","383.182986","155.14305","267.26825","229.17983","341.30503","4.09877222222222","4.39877222222222","171"
"","PG(10:0_18:0)+NH4",0,0,0,0,0,0,0,0,"4.91529722222222","5.21529722222222","2547","","PG(10:0_18:0)+NH4",0,0,0,0,0,0,0,0,"4.91529722222222","5.21529722222222","2547","","PG(10:0_18:0)+NH4",0,0,0,0,0,0,0,0,"4.91529722222222","5.21529722222222","2547","","PG(10:0_18:0)+NH4",0,0,0,0,0,0,0,0,"4.91529722222222","5.21529722222222","2547","","PG(10:0_18:0)+NH4",0,0,0,0,0,0,0,0,"4.91529722222222","5.21529722222222","2547","","PG(10:0_18:0)+NH4","684.48106","495.440827","495.308186","383.182986","155.14305","267.26825","229.17983","341.30503","4.91529722222222","5.21529722222222","2547"
"","PG(10:0_18:2)+NH4",1,0,0,0,0,0,0,0,"3.85204848484848","4.15204848484848","264","","PG(10:0_18:2)+NH4",4.028213,0,0,0,0,0,0,0,"3.85204848484848","4.15204848484848","264","","PG(10:0_18:2)+NH4",1,0,0,0,0,0,0,0,"3.85204848484848","4.15204848484848","264","","PG(10:0_18:2)+NH4",3461.459,0,0,0,0,0,0,0,"3.85204848484848","4.15204848484848","264","","PG(10:0_18:2)+NH4",680.4498,0,0,0,0,0,0,0,"3.85204848484848","4.15204848484848","264","","PG(10:0_18:2)+NH4","680.44976","491.409527","491.276886","383.182986","155.14305","263.23695","229.17983","337.27373","3.85204848484848","4.15204848484848","264"
"","PG(10:0_18:2)+NH4",0,0,0,0,0,0,0,0,"4.899375","5.199375","2098","","PG(10:0_18:2)+NH4",0,0,0,0,0,0,0,0,"4.899375","5.199375","2098","","PG(10:0_18:2)+NH4",0,0,0,0,0,0,0,0,"4.899375","5.199375","2098","","PG(10:0_18:2)+NH4",0,0,0,0,0,0,0,0,"4.899375","5.199375","2098","","PG(10:0_18:2)+NH4",0,0,0,0,0,0,0,0,"4.899375","5.199375","2098","","PG(10:0_18:2)+NH4","680.44976","491.409527","491.276886","383.182986","155.14305","263.23695","229.17983","337.27373","4.899375","5.199375","2098"
"","PG(10:0_18:2)+NH4",1,0,0,0,0,0,0,0,"3.85645138888889","4.15645138888889","12646","","PG(10:0_18:2)+NH4",4.028213,0,0,0,0,0,0,0,"3.85645138888889","4.15645138888889","12646","","PG(10:0_18:2)+NH4",1,0,0,0,0,0,0,0,"3.85645138888889","4.15645138888889","12646","","PG(10:0_18:2)+NH4",3461.459,0,0,0,0,0,0,0,"3.85645138888889","4.15645138888889","12646","","PG(10:0_18:2)+NH4",680.4498,0,0,0,0,0,0,0,"3.85645138888889","4.15645138888889","12646","","PG(10:0_18:2)+NH4","680.44976","491.409527","491.276886","383.182986","155.14305","263.23695","229.17983","337.27373","3.85645138888889","4.15645138888889","12646"
"","PG(10:0_18:2)+NH4",0,0,0,0,0,0,0,0,"4.91009027777778","5.21009027777778","12764","","PG(10:0_18:2)+NH4",0,0,0,0,0,0,0,0,"4.91009027777778","5.21009027777778","12764","","PG(10:0_18:2)+NH4",0,0,0,0,0,0,0,0,"4.91009027777778","5.21009027777778","12764","","PG(10:0_18:2)+NH4",0,0,0,0,0,0,0,0,"4.91009027777778","5.21009027777778","12764","","PG(10:0_18:2)+NH4",0,0,0,0,0,0,0,0,"4.91009027777778","5.21009027777778","12764","","PG(10:0_18:2)+NH4","680.44976","491.409527","491.276886","383.182986","155.14305","263.23695","229.17983","337.27373","4.91009027777778","5.21009027777778","12764"
"","PG(10:0_18:3)+NH4",0,0,0,0,0,0,0,0,"1.40908333333333","1.70908333333333","10447","","PG(10:0_18:3)+NH4",0,0,0,0,0,0,0,0,"1.40908333333333","1.70908333333333","10447","","PG(10:0_18:3)+NH4",0,0,0,0,0,0,0,0,"1.40908333333333","1.70908333333333","10447","","PG(10:0_18:3)+NH4",0,0,0,0,0,0,0,0,"1.40908333333333","1.70908333333333","10447","","PG(10:0_18:3)+NH4",0,0,0,0,0,0,0,0,"1.40908333333333","1.70908333333333","10447","","PG(10:0_18:3)+NH4","678.43416","489.393927","489.261286","383.182986","155.14305","261.22135","229.17983","335.25813","1.40908333333333","1.70908333333333","10447"
"","PG(10:0_18:4)+NH4",0,0,0,0,0,0,0,0,"1.04389166666667","1.34389166666667","10733","","PG(10:0_18:4)+NH4",0,0,0,0,0,0,0,0,"1.04389166666667","1.34389166666667","10733","","PG(10:0_18:4)+NH4",0,0,0,0,0,0,0,0,"1.04389166666667","1.34389166666667","10733","","PG(10:0_18:4)+NH4",0,0,0,0,0,0,0,0,"1.04389166666667","1.34389166666667","10733","","PG(10:0_18:4)+NH4",0,0,0,0,0,0,0,0,"1.04389166666667","1.34389166666667","10733","","PG(10:0_18:4)+NH4","676.41846","487.378227","487.245586","383.182986","155.14305","259.20565","229.17983","333.24243","1.04389166666667","1.34389166666667","10733"
"","PG(10:0_19:0)+NH4",0,0,0,0,0,0,0,0,"4.48690972222222","4.78690972222222","4828","","PG(10:0_19:0)+NH4",0,0,0,0,0,0,0,0,"4.48690972222222","4.78690972222222","4828","","PG(10:0_19:0)+NH4",0,0,0,0,0,0,0,0,"4.48690972222222","4.78690972222222","4828","","PG(10:0_19:0)+NH4",0,0,0,0,0,0,0,0,"4.48690972222222","4.78690972222222","4828","","PG(10:0_19:0)+NH4",0,0,0,0,0,0,0,0,"4.48690972222222","4.78690972222222","4828","","PG(10:0_19:0)+NH4","698.49676","509.456527","509.323886","383.182986","155.14305","281.28395","229.17983","355.32073","4.48690972222222","4.78690972222222","4828"
"","PG(10:0_20:0)+NH4",0,0,0,0,0,0,0,0,"4.09877222222222","4.39877222222222","2115","","PG(10:0_20:0)+NH4",0,0,0,0,0,0,0,0,"4.09877222222222","4.39877222222222","2115","","PG(10:0_20:0)+NH4",0,0,0,0,0,0,0,0,"4.09877222222222","4.39877222222222","2115","","PG(10:0_20:0)+NH4",0,0,0,0,0,0,0,0,"4.09877222222222","4.39877222222222","2115","","PG(10:0_20:0)+NH4",0,0,0,0,0,0,0,0,"4.09877222222222","4.39877222222222","2115","","PG(10:0_20:0)+NH4","712.51236","523.472127","523.339486","383.182986","155.14305","295.29955","229.17983","369.33633","4.09877222222222","4.39877222222222","2115"
"","PG(10:0_20:0)+NH4",0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","4290","","PG(10:0_20:0)+NH4",0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","4290","","PG(10:0_20:0)+NH4",0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","4290","","PG(10:0_20:0)+NH4",0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","4290","","PG(10:0_20:0)+NH4",0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","4290","","PG(10:0_20:0)+NH4","712.51236","523.472127","523.339486","383.182986","155.14305","295.29955","229.17983","369.33633","3.20013888888889","3.50013888888889","4290"
"","PG(10:0_20:0)+NH4",0,0,0,0,0,0,0,0,"4.9523","5.2523","5349","","PG(10:0_20:0)+NH4",0,0,0,0,0,0,0,0,"4.9523","5.2523","5349","","PG(10:0_20:0)+NH4",0,0,0,0,0,0,0,0,"4.9523","5.2523","5349","","PG(10:0_20:0)+NH4",0,0,0,0,0,0,0,0,"4.9523","5.2523","5349","","PG(10:0_20:0)+NH4",0,0,0,0,0,0,0,0,"4.9523","5.2523","5349","","PG(10:0_20:0)+NH4","712.51236","523.472127","523.339486","383.182986","155.14305","295.29955","229.17983","369.33633","4.9523","5.2523","5349"
"","PG(10:0_20:3)+NH4",0,0,0,0,0,0,0,0,"1.34317916666667","1.64317916666667","6183","","PG(10:0_20:3)+NH4",0,0,0,0,0,0,0,0,"1.34317916666667","1.64317916666667","6183","","PG(10:0_20:3)+NH4",0,0,0,0,0,0,0,0,"1.34317916666667","1.64317916666667","6183","","PG(10:0_20:3)+NH4",0,0,0,0,0,0,0,0,"1.34317916666667","1.64317916666667","6183","","PG(10:0_20:3)+NH4",0,0,0,0,0,0,0,0,"1.34317916666667","1.64317916666667","6183","","PG(10:0_20:3)+NH4","706.46546","517.425227","517.292586","383.182986","155.14305","289.25265","229.17983","363.28943","1.34317916666667","1.64317916666667","6183"
"","PG(10:0_20:4)+NH4",0,0,0,0,0,0,0,0,"1.05886111111111","1.35886111111111","7726","","PG(10:0_20:4)+NH4",0,0,0,0,0,0,0,0,"1.05886111111111","1.35886111111111","7726","","PG(10:0_20:4)+NH4",0,0,0,0,0,0,0,0,"1.05886111111111","1.35886111111111","7726","","PG(10:0_20:4)+NH4",0,0,0,0,0,0,0,0,"1.05886111111111","1.35886111111111","7726","","PG(10:0_20:4)+NH4",0,0,0,0,0,0,0,0,"1.05886111111111","1.35886111111111","7726","","PG(10:0_20:4)+NH4","704.44976","515.409527","515.276886","383.182986","155.14305","287.23695","229.17983","361.27373","1.05886111111111","1.35886111111111","7726"
"","PG(10:0_20:5)+NH4",0,0,0,0,0,0,0,0,"3.85204848484848","4.15204848484848","2390","","PG(10:0_20:5)+NH4",0,0,0,0,0,0,0,0,"3.85204848484848","4.15204848484848","2390","","PG(10:0_20:5)+NH4",0,0,0,0,0,0,0,0,"3.85204848484848","4.15204848484848","2390","","PG(10:0_20:5)+NH4",0,0,0,0,0,0,0,0,"3.85204848484848","4.15204848484848","2390","","PG(10:0_20:5)+NH4",0,0,0,0,0,0,0,0,"3.85204848484848","4.15204848484848","2390","","PG(10:0_20:5)+NH4","702.43416","513.393927","513.261286","383.182986","155.14305","285.22135","229.17983","359.25813","3.85204848484848","4.15204848484848","2390"
"","PG(10:0_20:5)+NH4",0,0,0,0,0,0,0,0,"3.85645138888889","4.15645138888889","12785","","PG(10:0_20:5)+NH4",0,0,0,0,0,0,0,0,"3.85645138888889","4.15645138888889","12785","","PG(10:0_20:5)+NH4",0,0,0,0,0,0,0,0,"3.85645138888889","4.15645138888889","12785","","PG(10:0_20:5)+NH4",0,0,0,0,0,0,0,0,"3.85645138888889","4.15645138888889","12785","","PG(10:0_20:5)+NH4",0,0,0,0,0,0,0,0,"3.85645138888889","4.15645138888889","12785","","PG(10:0_20:5)+NH4","702.43416","513.393927","513.261286","383.182986","155.14305","285.22135","229.17983","359.25813","3.85645138888889","4.15645138888889","12785"
"","PG(10:0_21:0)+NH4",0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","7940","","PG(10:0_21:0)+NH4",0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","7940","","PG(10:0_21:0)+NH4",0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","7940","","PG(10:0_21:0)+NH4",0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","7940","","PG(10:0_21:0)+NH4",0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","7940","","PG(10:0_21:0)+NH4","726.52806","537.487827","537.355186","383.182986","155.14305","309.31525","229.17983","383.35203","3.20013888888889","3.50013888888889","7940"
"","PG(10:0_22:0)+NH4",0,0,0,0,0,0,0,0,"4.47600555555556","4.77600555555556","5796","","PG(10:0_22:0)+NH4",0,0,0,0,0,0,0,0,"4.47600555555556","4.77600555555556","5796","","PG(10:0_22:0)+NH4",0,0,0,0,0,0,0,0,"4.47600555555556","4.77600555555556","5796","","PG(10:0_22:0)+NH4",0,0,0,0,0,0,0,0,"4.47600555555556","4.77600555555556","5796","","PG(10:0_22:0)+NH4",0,0,0,0,0,0,0,0,"4.47600555555556","4.77600555555556","5796","","PG(10:0_22:0)+NH4","740.54366","551.503427","551.370786","383.182986","155.14305","323.33085","229.17983","397.36763","4.47600555555556","4.77600555555556","5796"
"","PG(10:0_22:3)+NH4",0,0,0,0,0,0,0,0,"1.86179583333333","2.16179583333333","9016","","PG(10:0_22:3)+NH4",0,0,0,0,0,0,0,0,"1.86179583333333","2.16179583333333","9016","","PG(10:0_22:3)+NH4",0,0,0,0,0,0,0,0,"1.86179583333333","2.16179583333333","9016","","PG(10:0_22:3)+NH4",0,0,0,0,0,0,0,0,"1.86179583333333","2.16179583333333","9016","","PG(10:0_22:3)+NH4",0,0,0,0,0,0,0,0,"1.86179583333333","2.16179583333333","9016","","PG(10:0_22:3)+NH4","734.49676","545.456527","545.323886","383.182986","155.14305","317.28395","229.17983","391.32073","1.86179583333333","2.16179583333333","9016"
"","PG(10:0_22:4)+NH4",0,0,0,0,0,0,0,0,"1.54857083333333","1.84857083333333","12234","","PG(10:0_22:4)+NH4",0,0,0,0,0,0,0,0,"1.54857083333333","1.84857083333333","12234","","PG(10:0_22:4)+NH4",0,0,0,0,0,0,0,0,"1.54857083333333","1.84857083333333","12234","","PG(10:0_22:4)+NH4",0,0,0,0,0,0,0,0,"1.54857083333333","1.84857083333333","12234","","PG(10:0_22:4)+NH4",0,0,0,0,0,0,0,0,"1.54857083333333","1.84857083333333","12234","","PG(10:0_22:4)+NH4","732.48106","543.440827","543.308186","383.182986","155.14305","315.26825","229.17983","389.30503","1.54857083333333","1.84857083333333","12234"
"","PG(10:0_22:5)+NH4",0,0,0,0,0,0,0,0,"1.47424166666667","1.77424166666667","7817","","PG(10:0_22:5)+NH4",0,0,0,0,0,0,0,0,"1.47424166666667","1.77424166666667","7817","","PG(10:0_22:5)+NH4",0,0,0,0,0,0,0,0,"1.47424166666667","1.77424166666667","7817","","PG(10:0_22:5)+NH4",0,0,0,0,0,0,0,0,"1.47424166666667","1.77424166666667","7817","","PG(10:0_22:5)+NH4",0,0,0,0,0,0,0,0,"1.47424166666667","1.77424166666667","7817","","PG(10:0_22:5)+NH4","730.46546","541.425227","541.292586","383.182986","155.14305","313.25265","229.17983","387.28943","1.47424166666667","1.77424166666667","7817"
"","PG(10:0_23:0)+NH4",0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3023","","PG(10:0_23:0)+NH4",0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3023","","PG(10:0_23:0)+NH4",0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3023","","PG(10:0_23:0)+NH4",0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3023","","PG(10:0_23:0)+NH4",0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3023","","PG(10:0_23:0)+NH4","754.55936","565.519127","565.386486","383.182986","155.14305","337.34655","229.17983","411.38333","4.10132083333333","4.40132083333333","3023"
"","PG(10:0_24:0)+NH4",0,1,0,0,0,0,0,0,"7.82195138888889","8.12195138888889","117","","PG(10:0_24:0)+NH4",0,8.022025,0,0,0,0,0,0,"7.82195138888889","8.12195138888889","117","","PG(10:0_24:0)+NH4",0,1,0,0,0,0,0,0,"7.82195138888889","8.12195138888889","117","","PG(10:0_24:0)+NH4",0,11731470,0,0,0,0,0,0,"7.82195138888889","8.12195138888889","117","","PG(10:0_24:0)+NH4",0,579.535,0,0,0,0,0,0,"7.82195138888889","8.12195138888889","117","","PG(10:0_24:0)+NH4","768.57496","579.534727","579.402086","383.182986","155.14305","351.36215","229.17983","425.39893","7.82195138888889","8.12195138888889","117"
"","PG(10:0_24:1)+NH4",0,0,0,0,0,0,0,0,"4.15497083333333","4.45497083333333","7409","","PG(10:0_24:1)+NH4",0,0,0,0,0,0,0,0,"4.15497083333333","4.45497083333333","7409","","PG(10:0_24:1)+NH4",0,0,0,0,0,0,0,0,"4.15497083333333","4.45497083333333","7409","","PG(10:0_24:1)+NH4",0,0,0,0,0,0,0,0,"4.15497083333333","4.45497083333333","7409","","PG(10:0_24:1)+NH4",0,0,0,0,0,0,0,0,"4.15497083333333","4.45497083333333","7409","","PG(10:0_24:1)+NH4","766.55936","577.519127","577.386486","383.182986","155.14305","349.34655","229.17983","423.38333","4.15497083333333","4.45497083333333","7409"
"","PG(10:0_24:1)+NH4",0,0,0,0,0,0,0,0,"3.94154848484848","4.24154848484848","17087","","PG(10:0_24:1)+NH4",0,0,0,0,0,0,0,0,"3.94154848484848","4.24154848484848","17087","","PG(10:0_24:1)+NH4",0,0,0,0,0,0,0,0,"3.94154848484848","4.24154848484848","17087","","PG(10:0_24:1)+NH4",0,0,0,0,0,0,0,0,"3.94154848484848","4.24154848484848","17087","","PG(10:0_24:1)+NH4",0,0,0,0,0,0,0,0,"3.94154848484848","4.24154848484848","17087","","PG(10:0_24:1)+NH4","766.55936","577.519127","577.386486","383.182986","155.14305","349.34655","229.17983","423.38333","3.94154848484848","4.24154848484848","17087"
"","PG(12:0_13:0)+NH4",0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","2688","","PG(12:0_13:0)+NH4",0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","2688","","PG(12:0_13:0)+NH4",0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","2688","","PG(12:0_13:0)+NH4",0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","2688","","PG(12:0_13:0)+NH4",0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","2688","","PG(12:0_13:0)+NH4","642.43416","453.393927","425.229986","411.214286","183.17435","197.19005","257.21113","271.22683","3.20013888888889","3.50013888888889","2688"
"","PG(12:0_14:0)+NH4",0,0,0,0,0,0,0,0,"2.88142222222222","3.18142222222222","5201","","PG(12:0_14:0)+NH4",0,0,0,0,0,0,0,0,"2.88142222222222","3.18142222222222","5201","","PG(12:0_14:0)+NH4",0,0,0,0,0,0,0,0,"2.88142222222222","3.18142222222222","5201","","PG(12:0_14:0)+NH4",0,0,0,0,0,0,0,0,"2.88142222222222","3.18142222222222","5201","","PG(12:0_14:0)+NH4",0,0,0,0,0,0,0,0,"2.88142222222222","3.18142222222222","5201","","PG(12:0_14:0)+NH4","656.44976","467.409527","439.245586","411.214286","183.17435","211.20565","257.21113","285.24243","2.88142222222222","3.18142222222222","5201"
"","PG(12:0_15:0)+NH4",0,0,0,0,0,0,0,0,"4.47284861111111","4.77284861111111","3183","","PG(12:0_15:0)+NH4",0,0,0,0,0,0,0,0,"4.47284861111111","4.77284861111111","3183","","PG(12:0_15:0)+NH4",0,0,0,0,0,0,0,0,"4.47284861111111","4.77284861111111","3183","","PG(12:0_15:0)+NH4",0,0,0,0,0,0,0,0,"4.47284861111111","4.77284861111111","3183","","PG(12:0_15:0)+NH4",0,0,0,0,0,0,0,0,"4.47284861111111","4.77284861111111","3183","","PG(12:0_15:0)+NH4","670.46546","481.425227","453.261286","411.214286","183.17435","225.22135","257.21113","299.25813","4.47284861111111","4.77284861111111","3183"
"","PG(12:0_15:0)+NH4",0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","4738","","PG(12:0_15:0)+NH4",0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","4738","","PG(12:0_15:0)+NH4",0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","4738","","PG(12:0_15:0)+NH4",0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","4738","","PG(12:0_15:0)+NH4",0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","4738","","PG(12:0_15:0)+NH4","670.46546","481.425227","453.261286","411.214286","183.17435","225.22135","257.21113","299.25813","3.20013888888889","3.50013888888889","4738"
"","PG(12:0_16:0)+NH4",0,1,0,0,0,0,0,0,"4.09877222222222","4.39877222222222","171","","PG(12:0_16:0)+NH4",0,4.258391,0,0,0,0,0,0,"4.09877222222222","4.39877222222222","171","","PG(12:0_16:0)+NH4",0,2,0,0,0,0,0,0,"4.09877222222222","4.39877222222222","171","","PG(12:0_16:0)+NH4",0,8996515,0,0,0,0,0,0,"4.09877222222222","4.39877222222222","171","","PG(12:0_16:0)+NH4",0,495.4412,0,0,0,0,0,0,"4.09877222222222","4.39877222222222","171","","PG(12:0_16:0)+NH4","684.48106","495.440827","467.276886","411.214286","183.17435","239.23695","257.21113","313.27373","4.09877222222222","4.39877222222222","171"
"","PG(12:0_16:0)+NH4",0,0,0,0,0,0,0,0,"4.91529722222222","5.21529722222222","2547","","PG(12:0_16:0)+NH4",0,0,0,0,0,0,0,0,"4.91529722222222","5.21529722222222","2547","","PG(12:0_16:0)+NH4",0,0,0,0,0,0,0,0,"4.91529722222222","5.21529722222222","2547","","PG(12:0_16:0)+NH4",0,0,0,0,0,0,0,0,"4.91529722222222","5.21529722222222","2547","","PG(12:0_16:0)+NH4",0,0,0,0,0,0,0,0,"4.91529722222222","5.21529722222222","2547","","PG(12:0_16:0)+NH4","684.48106","495.440827","467.276886","411.214286","183.17435","239.23695","257.21113","313.27373","4.91529722222222","5.21529722222222","2547"
"","PG(12:0_17:0)+NH4",0,0,0,0,0,0,0,0,"4.48690972222222","4.78690972222222","4828","","PG(12:0_17:0)+NH4",0,0,0,0,0,0,0,0,"4.48690972222222","4.78690972222222","4828","","PG(12:0_17:0)+NH4",0,0,0,0,0,0,0,0,"4.48690972222222","4.78690972222222","4828","","PG(12:0_17:0)+NH4",0,0,0,0,0,0,0,0,"4.48690972222222","4.78690972222222","4828","","PG(12:0_17:0)+NH4",0,0,0,0,0,0,0,0,"4.48690972222222","4.78690972222222","4828","","PG(12:0_17:0)+NH4","698.49676","509.456527","481.292586","411.214286","183.17435","253.25265","257.21113","327.28943","4.48690972222222","4.78690972222222","4828"
"","PG(12:0_17:2)+NH4",0,0,0,0,0,0,0,0,"5.00976527777778","5.30976527777778","981","","PG(12:0_17:2)+NH4",0,0,0,0,0,0,0,0,"5.00976527777778","5.30976527777778","981","","PG(12:0_17:2)+NH4",0,0,0,0,0,0,0,0,"5.00976527777778","5.30976527777778","981","","PG(12:0_17:2)+NH4",0,0,0,0,0,0,0,0,"5.00976527777778","5.30976527777778","981","","PG(12:0_17:2)+NH4",0,0,0,0,0,0,0,0,"5.00976527777778","5.30976527777778","981","","PG(12:0_17:2)+NH4","694.46546","505.425227","477.261286","411.214286","183.17435","249.22135","257.21113","323.25813","5.00976527777778","5.30976527777778","981"
"","PG(12:0_17:2)+NH4",0,0,0,0,0,0,0,0,"1.50699722222222","1.80699722222222","14667","","PG(12:0_17:2)+NH4",0,0,0,0,0,0,0,0,"1.50699722222222","1.80699722222222","14667","","PG(12:0_17:2)+NH4",0,0,0,0,0,0,0,0,"1.50699722222222","1.80699722222222","14667","","PG(12:0_17:2)+NH4",0,0,0,0,0,0,0,0,"1.50699722222222","1.80699722222222","14667","","PG(12:0_17:2)+NH4",0,0,0,0,0,0,0,0,"1.50699722222222","1.80699722222222","14667","","PG(12:0_17:2)+NH4","694.46546","505.425227","477.261286","411.214286","183.17435","249.22135","257.21113","323.25813","1.50699722222222","1.80699722222222","14667"
