"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","LPE","[M+H]+","NL_head","NL_R1CO","R1CO+","head","RT_min","RT_max","Comment","RT at Max Intensity","LPE","[M+H]+","NL_head","NL_R1CO","R1CO+","head","RT_min","RT_max","Comment","Number of Scans","LPE","[M+H]+","NL_head","NL_R1CO","R1CO+","head","RT_min","RT_max","Comment","Max Intensity","LPE","[M+H]+","NL_head","NL_R1CO","R1CO+","head","RT_min","RT_max","Comment","Average m/z","LPE","[M+H]+","NL_head","NL_R1CO","R1CO+","head","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","LPE","[M+H]+","NL_head","NL_R1CO","R1CO+","head","RT_min","RT_max","Comment"
"","LPE(19:0)+H",0,0,0,0,0,"3.622225","3.922225","10255","","LPE(19:0)+H",0,0,0,0,0,"3.622225","3.922225","10255","","LPE(19:0)+H",0,0,0,0,0,"3.622225","3.922225","10255","","LPE(19:0)+H",0,0,0,0,0,"3.622225","3.922225","10255","","LPE(19:0)+H",0,0,0,0,0,"3.622225","3.922225","10255","","LPE(19:0)+H","496.339785","355.320675","216.06318","281.283905","142.02639","3.622225","3.922225","10255"
"","LPE(19:0)+H",0,0,0,0,0,"4.72864166666667","5.02864166666667","10407","","LPE(19:0)+H",0,0,0,0,0,"4.72864166666667","5.02864166666667","10407","","LPE(19:0)+H",0,0,0,0,0,"4.72864166666667","5.02864166666667","10407","","LPE(19:0)+H",0,0,0,0,0,"4.72864166666667","5.02864166666667","10407","","LPE(19:0)+H",0,0,0,0,0,"4.72864166666667","5.02864166666667","10407","","LPE(19:0)+H","496.339785","355.320675","216.06318","281.283905","142.02639","4.72864166666667","5.02864166666667","10407"
"","LPE(19:0)+H",0,0,0,0,0,"9.49059848484848","9.79059848484848","10530","","LPE(19:0)+H",0,0,0,0,0,"9.49059848484848","9.79059848484848","10530","","LPE(19:0)+H",0,0,0,0,0,"9.49059848484848","9.79059848484848","10530","","LPE(19:0)+H",0,0,0,0,0,"9.49059848484848","9.79059848484848","10530","","LPE(19:0)+H",0,0,0,0,0,"9.49059848484848","9.79059848484848","10530","","LPE(19:0)+H","496.339785","355.320675","216.06318","281.283905","142.02639","9.49059848484848","9.79059848484848","10530"
"","LPE(19:0)+H",0,0,0,0,0,"10.6189055555556","10.9189055555556","13622","","LPE(19:0)+H",0,0,0,0,0,"10.6189055555556","10.9189055555556","13622","","LPE(19:0)+H",0,0,0,0,0,"10.6189055555556","10.9189055555556","13622","","LPE(19:0)+H",0,0,0,0,0,"10.6189055555556","10.9189055555556","13622","","LPE(19:0)+H",0,0,0,0,0,"10.6189055555556","10.9189055555556","13622","","LPE(19:0)+H","496.339785","355.320675","216.06318","281.283905","142.02639","10.6189055555556","10.9189055555556","13622"
"","LPE(19:0)+H",0,0,0,0,0,"6.79796388888889","7.09796388888889","13826","","LPE(19:0)+H",0,0,0,0,0,"6.79796388888889","7.09796388888889","13826","","LPE(19:0)+H",0,0,0,0,0,"6.79796388888889","7.09796388888889","13826","","LPE(19:0)+H",0,0,0,0,0,"6.79796388888889","7.09796388888889","13826","","LPE(19:0)+H",0,0,0,0,0,"6.79796388888889","7.09796388888889","13826","","LPE(19:0)+H","496.339785","355.320675","216.06318","281.283905","142.02639","6.79796388888889","7.09796388888889","13826"
"","LPE(19:0)+H",0,0,0,0,0,"6.06837361111111","6.36837361111111","14829","","LPE(19:0)+H",0,0,0,0,0,"6.06837361111111","6.36837361111111","14829","","LPE(19:0)+H",0,0,0,0,0,"6.06837361111111","6.36837361111111","14829","","LPE(19:0)+H",0,0,0,0,0,"6.06837361111111","6.36837361111111","14829","","LPE(19:0)+H",0,0,0,0,0,"6.06837361111111","6.36837361111111","14829","","LPE(19:0)+H","496.339785","355.320675","216.06318","281.283905","142.02639","6.06837361111111","6.36837361111111","14829"
"","LPE(19:0)+H",0,0,0,0,0,"8.45329166666667","8.75329166666667","15340","","LPE(19:0)+H",0,0,0,0,0,"8.45329166666667","8.75329166666667","15340","","LPE(19:0)+H",0,0,0,0,0,"8.45329166666667","8.75329166666667","15340","","LPE(19:0)+H",0,0,0,0,0,"8.45329166666667","8.75329166666667","15340","","LPE(19:0)+H",0,0,0,0,0,"8.45329166666667","8.75329166666667","15340","","LPE(19:0)+H","496.339785","355.320675","216.06318","281.283905","142.02639","8.45329166666667","8.75329166666667","15340"
"","LPE(19:0)+H",0,0,0,0,0,"4.09271388888889","4.39271388888889","15344","","LPE(19:0)+H",0,0,0,0,0,"4.09271388888889","4.39271388888889","15344","","LPE(19:0)+H",0,0,0,0,0,"4.09271388888889","4.39271388888889","15344","","LPE(19:0)+H",0,0,0,0,0,"4.09271388888889","4.39271388888889","15344","","LPE(19:0)+H",0,0,0,0,0,"4.09271388888889","4.39271388888889","15344","","LPE(19:0)+H","496.339785","355.320675","216.06318","281.283905","142.02639","4.09271388888889","4.39271388888889","15344"
"","LPE(19:0)+H",0,0,0,0,0,"5.60425555555556","5.90425555555556","15513","","LPE(19:0)+H",0,0,0,0,0,"5.60425555555556","5.90425555555556","15513","","LPE(19:0)+H",0,0,0,0,0,"5.60425555555556","5.90425555555556","15513","","LPE(19:0)+H",0,0,0,0,0,"5.60425555555556","5.90425555555556","15513","","LPE(19:0)+H",0,0,0,0,0,"5.60425555555556","5.90425555555556","15513","","LPE(19:0)+H","496.339785","355.320675","216.06318","281.283905","142.02639","5.60425555555556","5.90425555555556","15513"
"","LPE(19:0)+H",0,0,0,0,0,"3.21105454545455","3.51105454545455","16739","","LPE(19:0)+H",0,0,0,0,0,"3.21105454545455","3.51105454545455","16739","","LPE(19:0)+H",0,0,0,0,0,"3.21105454545455","3.51105454545455","16739","","LPE(19:0)+H",0,0,0,0,0,"3.21105454545455","3.51105454545455","16739","","LPE(19:0)+H",0,0,0,0,0,"3.21105454545455","3.51105454545455","16739","","LPE(19:0)+H","496.339785","355.320675","216.06318","281.283905","142.02639","3.21105454545455","3.51105454545455","16739"
"","LPE(19:0)+H",0,0,0,0,0,"4.56148333333333","4.86148333333333","16883","","LPE(19:0)+H",0,0,0,0,0,"4.56148333333333","4.86148333333333","16883","","LPE(19:0)+H",0,0,0,0,0,"4.56148333333333","4.86148333333333","16883","","LPE(19:0)+H",0,0,0,0,0,"4.56148333333333","4.86148333333333","16883","","LPE(19:0)+H",0,0,0,0,0,"4.56148333333333","4.86148333333333","16883","","LPE(19:0)+H","496.339785","355.320675","216.06318","281.283905","142.02639","4.56148333333333","4.86148333333333","16883"
"","LPE(19:0)+H",0,0,0,0,0,"4.90536527777778","5.20536527777778","17157","","LPE(19:0)+H",0,0,0,0,0,"4.90536527777778","5.20536527777778","17157","","LPE(19:0)+H",0,0,0,0,0,"4.90536527777778","5.20536527777778","17157","","LPE(19:0)+H",0,0,0,0,0,"4.90536527777778","5.20536527777778","17157","","LPE(19:0)+H",0,0,0,0,0,"4.90536527777778","5.20536527777778","17157","","LPE(19:0)+H","496.339785","355.320675","216.06318","281.283905","142.02639","4.90536527777778","5.20536527777778","17157"
"","LPE(19:0)+H",0,0,0,0,0,"4.57029848484848","4.87029848484848","18920","","LPE(19:0)+H",0,0,0,0,0,"4.57029848484848","4.87029848484848","18920","","LPE(19:0)+H",0,0,0,0,0,"4.57029848484848","4.87029848484848","18920","","LPE(19:0)+H",0,0,0,0,0,"4.57029848484848","4.87029848484848","18920","","LPE(19:0)+H",0,0,0,0,0,"4.57029848484848","4.87029848484848","18920","","LPE(19:0)+H","496.339785","355.320675","216.06318","281.283905","142.02639","4.57029848484848","4.87029848484848","18920"
"","LPE(20:0)+H",1,0,0,0,0,"1.020075","1.320075","27","","LPE(20:0)+H",1.213111,0,0,0,0,"1.020075","1.320075","27","","LPE(20:0)+H",2,0,0,0,0,"1.020075","1.320075","27","","LPE(20:0)+H",31303290,0,0,0,0,"1.020075","1.320075","27","","LPE(20:0)+H",510.3548,0,0,0,0,"1.020075","1.320075","27","","LPE(20:0)+H","510.355435","369.336325","216.06318","295.299555","142.02639","1.020075","1.320075","27"
"","LPE(20:1)+H",1,0,0,0,0,"0.668827777777778","0.968827777777778","724","","LPE(20:1)+H",0.8480379,0,0,0,0,"0.668827777777778","0.968827777777778","724","","LPE(20:1)+H",1,0,0,0,0,"0.668827777777778","0.968827777777778","724","","LPE(20:1)+H",670241.8,0,0,0,0,"0.668827777777778","0.968827777777778","724","","LPE(20:1)+H",508.3405,0,0,0,0,"0.668827777777778","0.968827777777778","724","","LPE(20:1)+H","508.339785","367.320675","216.06318","293.283905","142.02639","0.668827777777778","0.968827777777778","724"
"","LPE(20:1)+H",0,0,0,0,0,"0.86248333333333","1.16248333333333","17186","","LPE(20:1)+H",0,0,0,0,0,"0.86248333333333","1.16248333333333","17186","","LPE(20:1)+H",0,0,0,0,0,"0.86248333333333","1.16248333333333","17186","","LPE(20:1)+H",0,0,0,0,0,"0.86248333333333","1.16248333333333","17186","","LPE(20:1)+H",0,0,0,0,0,"0.86248333333333","1.16248333333333","17186","","LPE(20:1)+H","508.339785","367.320675","216.06318","293.283905","142.02639","0.86248333333333","1.16248333333333","17186"
"","LPE(20:2)+H",0,0,0,0,0,"0.490248484848485","0.790248484848485","4812","","LPE(20:2)+H",0,0,0,0,0,"0.490248484848485","0.790248484848485","4812","","LPE(20:2)+H",0,0,0,0,0,"0.490248484848485","0.790248484848485","4812","","LPE(20:2)+H",0,0,0,0,0,"0.490248484848485","0.790248484848485","4812","","LPE(20:2)+H",0,0,0,0,0,"0.490248484848485","0.790248484848485","4812","","LPE(20:2)+H","506.324135","365.305025","216.06318","291.268255","142.02639","0.490248484848485","0.790248484848485","4812"
"","LPE(20:3)+H",0,0,0,0,0,"1.36907222222222","1.66907222222222","3532","","LPE(20:3)+H",0,0,0,0,0,"1.36907222222222","1.66907222222222","3532","","LPE(20:3)+H",0,0,0,0,0,"1.36907222222222","1.66907222222222","3532","","LPE(20:3)+H",0,0,0,0,0,"1.36907222222222","1.66907222222222","3532","","LPE(20:3)+H",0,0,0,0,0,"1.36907222222222","1.66907222222222","3532","","LPE(20:3)+H","504.308485","363.289375","216.06318","289.252605","142.02639","1.36907222222222","1.66907222222222","3532"
"","LPE(20:4)+H",1,1,1,1,1,"0.578043055555556","0.878043055555556","762","","LPE(20:4)+H",0.6892593,0.6892593,0.6892593,0.6892593,0.6892593,"0.578043055555556","0.878043055555556","762","","LPE(20:4)+H",1,1,1,1,1,"0.578043055555556","0.878043055555556","762","","LPE(20:4)+H",42992.88,285796.8,19841.74,27485.28,6639.783,"0.578043055555556","0.878043055555556","762","","LPE(20:4)+H",502.293,361.2738,216.0633,287.2369,142.0265,"0.578043055555556","0.878043055555556","762","","LPE(20:4)+H","502.292835","361.273725","216.06318","287.236955","142.02639","0.578043055555556","0.878043055555556","762"
"","LPE(20:4)+H",0,0,0,0,0,"0.91815555555556","1.21815555555556","15387","","LPE(20:4)+H",0,0,0,0,0,"0.91815555555556","1.21815555555556","15387","","LPE(20:4)+H",0,0,0,0,0,"0.91815555555556","1.21815555555556","15387","","LPE(20:4)+H",0,0,0,0,0,"0.91815555555556","1.21815555555556","15387","","LPE(20:4)+H",0,0,0,0,0,"0.91815555555556","1.21815555555556","15387","","LPE(20:4)+H","502.292835","361.273725","216.06318","287.236955","142.02639","0.91815555555556","1.21815555555556","15387"
"","LPE(20:5)+H",0,0,0,0,0,"0.448397222222222","0.748397222222222","4137","","LPE(20:5)+H",0,0,0,0,0,"0.448397222222222","0.748397222222222","4137","","LPE(20:5)+H",0,0,0,0,0,"0.448397222222222","0.748397222222222","4137","","LPE(20:5)+H",0,0,0,0,0,"0.448397222222222","0.748397222222222","4137","","LPE(20:5)+H",0,0,0,0,0,"0.448397222222222","0.748397222222222","4137","","LPE(20:5)+H","500.277185","359.258075","216.06318","285.221305","142.02639","0.448397222222222","0.748397222222222","4137"
"","LPE(20:5)+H",0,0,0,0,0,"0.628391666666667","0.928391666666667","14399","","LPE(20:5)+H",0,0,0,0,0,"0.628391666666667","0.928391666666667","14399","","LPE(20:5)+H",0,0,0,0,0,"0.628391666666667","0.928391666666667","14399","","LPE(20:5)+H",0,0,0,0,0,"0.628391666666667","0.928391666666667","14399","","LPE(20:5)+H",0,0,0,0,0,"0.628391666666667","0.928391666666667","14399","","LPE(20:5)+H","500.277185","359.258075","216.06318","285.221305","142.02639","0.628391666666667","0.928391666666667","14399"
"","LPE(21:0)+H",1,0,0,0,0,"1.26522361111111","1.56522361111111","14","","LPE(21:0)+H",1.437678,0,0,0,0,"1.26522361111111","1.56522361111111","14","","LPE(21:0)+H",4,0,0,0,0,"1.26522361111111","1.56522361111111","14","","LPE(21:0)+H",71434590,0,0,0,0,"1.26522361111111","1.56522361111111","14","","LPE(21:0)+H",524.371325,0,0,0,0,"1.26522361111111","1.56522361111111","14","","LPE(21:0)+H","524.371085","383.351975","216.06318","309.315205","142.02639","1.26522361111111","1.56522361111111","14"
"","LPE(21:0)+H",0,0,0,0,0,"4.89332083333333","5.19332083333333","2197","","LPE(21:0)+H",0,0,0,0,0,"4.89332083333333","5.19332083333333","2197","","LPE(21:0)+H",0,0,0,0,0,"4.89332083333333","5.19332083333333","2197","","LPE(21:0)+H",0,0,0,0,0,"4.89332083333333","5.19332083333333","2197","","LPE(21:0)+H",0,0,0,0,0,"4.89332083333333","5.19332083333333","2197","","LPE(21:0)+H","524.371085","383.351975","216.06318","309.315205","142.02639","4.89332083333333","5.19332083333333","2197"
"","LPE(22:0)+H",1,0,0,0,0,"1.55190416666667","1.85190416666667","39","","LPE(22:0)+H",1.701119,0,0,0,0,"1.55190416666667","1.85190416666667","39","","LPE(22:0)+H",3,0,0,0,0,"1.55190416666667","1.85190416666667","39","","LPE(22:0)+H",34037200,0,0,0,0,"1.55190416666667","1.85190416666667","39","","LPE(22:0)+H",538.387066666667,0,0,0,0,"1.55190416666667","1.85190416666667","39","","LPE(22:0)+H","538.386735","397.367625","216.06318","323.330855","142.02639","1.55190416666667","1.85190416666667","39"
"","LPE(22:0)+H",1,0,0,0,0,"1.74276944444444","2.04276944444444","327","","LPE(22:0)+H",1.820833,0,0,0,0,"1.74276944444444","2.04276944444444","327","","LPE(22:0)+H",2,0,0,0,0,"1.74276944444444","2.04276944444444","327","","LPE(22:0)+H",2604054,0,0,0,0,"1.74276944444444","2.04276944444444","327","","LPE(22:0)+H",538.3874,0,0,0,0,"1.74276944444444","2.04276944444444","327","","LPE(22:0)+H","538.386735","397.367625","216.06318","323.330855","142.02639","1.74276944444444","2.04276944444444","327"
"","LPE(22:1)+H",0,0,0,0,0,"1.074825","1.374825","1465","","LPE(22:1)+H",0,0,0,0,0,"1.074825","1.374825","1465","","LPE(22:1)+H",0,0,0,0,0,"1.074825","1.374825","1465","","LPE(22:1)+H",0,0,0,0,0,"1.074825","1.374825","1465","","LPE(22:1)+H",0,0,0,0,0,"1.074825","1.374825","1465","","LPE(22:1)+H","536.371085","395.351975","216.06318","321.315205","142.02639","1.074825","1.374825","1465"
"","LPE(22:1)+H",0,0,0,0,0,"1.32791666666667","1.62791666666667","11814","","LPE(22:1)+H",0,0,0,0,0,"1.32791666666667","1.62791666666667","11814","","LPE(22:1)+H",0,0,0,0,0,"1.32791666666667","1.62791666666667","11814","","LPE(22:1)+H",0,0,0,0,0,"1.32791666666667","1.62791666666667","11814","","LPE(22:1)+H",0,0,0,0,0,"1.32791666666667","1.62791666666667","11814","","LPE(22:1)+H","536.371085","395.351975","216.06318","321.315205","142.02639","1.32791666666667","1.62791666666667","11814"
"","LPE(22:2)+H",0,0,0,0,0,"0.748656666666666","1.04865666666667","4889","","LPE(22:2)+H",0,0,0,0,0,"0.748656666666666","1.04865666666667","4889","","LPE(22:2)+H",0,0,0,0,0,"0.748656666666666","1.04865666666667","4889","","LPE(22:2)+H",0,0,0,0,0,"0.748656666666666","1.04865666666667","4889","","LPE(22:2)+H",0,0,0,0,0,"0.748656666666666","1.04865666666667","4889","","LPE(22:2)+H","534.355435","393.336325","216.06318","319.299555","142.02639","0.748656666666666","1.04865666666667","4889"
"","LPE(22:3)+H",1,0,0,0,0,"1.02527361111111","1.32527361111111","262","","LPE(22:3)+H",1.161676,0,0,0,0,"1.02527361111111","1.32527361111111","262","","LPE(22:3)+H",2,0,0,0,0,"1.02527361111111","1.32527361111111","262","","LPE(22:3)+H",1581454,0,0,0,0,"1.02527361111111","1.32527361111111","262","","LPE(22:3)+H",532.3384,0,0,0,0,"1.02527361111111","1.32527361111111","262","","LPE(22:3)+H","532.339785","391.320675","216.06318","317.283905","142.02639","1.02527361111111","1.32527361111111","262"
"","LPE(22:3)+H",0,0,0,0,0,"1.37455694444444","1.67455694444444","1801","","LPE(22:3)+H",0,0,0,0,0,"1.37455694444444","1.67455694444444","1801","","LPE(22:3)+H",0,0,0,0,0,"1.37455694444444","1.67455694444444","1801","","LPE(22:3)+H",0,0,0,0,0,"1.37455694444444","1.67455694444444","1801","","LPE(22:3)+H",0,0,0,0,0,"1.37455694444444","1.67455694444444","1801","","LPE(22:3)+H","532.339785","391.320675","216.06318","317.283905","142.02639","1.37455694444444","1.67455694444444","1801"
"","LPE(22:3)+H",0,0,0,0,0,"1.811375","2.111375","2099","","LPE(22:3)+H",0,0,0,0,0,"1.811375","2.111375","2099","","LPE(22:3)+H",0,0,0,0,0,"1.811375","2.111375","2099","","LPE(22:3)+H",0,0,0,0,0,"1.811375","2.111375","2099","","LPE(22:3)+H",0,0,0,0,0,"1.811375","2.111375","2099","","LPE(22:3)+H","532.339785","391.320675","216.06318","317.283905","142.02639","1.811375","2.111375","2099"
"","LPE(22:4)+H",1,1,0,0,0,"0.8721","1.1721","18857","","LPE(22:4)+H",0.9962975,0.9962975,0.9962975,0.9962975,0,"0.8721","1.1721","18857","","LPE(22:4)+H",1,1,1,1,0,"0.8721","1.1721","18857","","LPE(22:4)+H",3899.908,9695.216,539.7486,636.2039,0,"0.8721","1.1721","18857","","LPE(22:4)+H",530.3242,389.3055,216.0634,315.2685,0,"0.8721","1.1721","18857","","LPE(22:4)+H","530.324135","389.305025","216.06318","315.268255","142.02639","0.8721","1.1721","18857"
"","LPE(22:5)+H",0,0,0,0,0,"0.676859090909091","0.976859090909091","3515","","LPE(22:5)+H",0,0,0,0,0,"0.676859090909091","0.976859090909091","3515","","LPE(22:5)+H",0,0,0,0,0,"0.676859090909091","0.976859090909091","3515","","LPE(22:5)+H",0,0,0,0,0,"0.676859090909091","0.976859090909091","3515","","LPE(22:5)+H",0,0,0,0,0,"0.676859090909091","0.976859090909091","3515","","LPE(22:5)+H","528.308485","387.289375","216.06318","313.252605","142.02639","0.676859090909091","0.976859090909091","3515"
"","LPE(22:6)+H",0,0,0,0,0,"0.528548611111111","0.828548611111111","1229","","LPE(22:6)+H",0,0,0,0,0,"0.528548611111111","0.828548611111111","1229","","LPE(22:6)+H",0,0,0,0,0,"0.528548611111111","0.828548611111111","1229","","LPE(22:6)+H",0,0,0,0,0,"0.528548611111111","0.828548611111111","1229","","LPE(22:6)+H",0,0,0,0,0,"0.528548611111111","0.828548611111111","1229","","LPE(22:6)+H","526.292835","385.273725","216.06318","311.236955","142.02639","0.528548611111111","0.828548611111111","1229"
"","LPE(23:0)+H",1,0,0,0,0,"1.87617083333333","2.17617083333333","735","","LPE(23:0)+H",1.994475,0,0,0,0,"1.87617083333333","2.17617083333333","735","","LPE(23:0)+H",2,0,0,0,0,"1.87617083333333","2.17617083333333","735","","LPE(23:0)+H",608536.8,0,0,0,0,"1.87617083333333","2.17617083333333","735","","LPE(23:0)+H",552.40225,0,0,0,0,"1.87617083333333","2.17617083333333","735","","LPE(23:0)+H","552.402385","411.383275","216.06318","337.346505","142.02639","1.87617083333333","2.17617083333333","735"
"","LPE(24:0)+H",0,0,0,0,0,"2.3027375","2.6027375","3372","","LPE(24:0)+H",0,0,0,0,0,"2.3027375","2.6027375","3372","","LPE(24:0)+H",0,0,0,0,0,"2.3027375","2.6027375","3372","","LPE(24:0)+H",0,0,0,0,0,"2.3027375","2.6027375","3372","","LPE(24:0)+H",0,0,0,0,0,"2.3027375","2.6027375","3372","","LPE(24:0)+H","566.418035","425.398925","216.06318","351.362155","142.02639","2.3027375","2.6027375","3372"
"","LPE(25:0)+H",0,0,0,0,0,"2.786325","3.086325","3097","","LPE(25:0)+H",0,0,0,0,0,"2.786325","3.086325","3097","","LPE(25:0)+H",0,0,0,0,0,"2.786325","3.086325","3097","","LPE(25:0)+H",0,0,0,0,0,"2.786325","3.086325","3097","","LPE(25:0)+H",0,0,0,0,0,"2.786325","3.086325","3097","","LPE(25:0)+H","580.433685","439.414575","216.06318","365.377805","142.02639","2.786325","3.086325","3097"
"","LPE(26:0)+H",0,0,0,0,0,"3.366125","3.666125","7810","","LPE(26:0)+H",0,0,0,0,0,"3.366125","3.666125","7810","","LPE(26:0)+H",0,0,0,0,0,"3.366125","3.666125","7810","","LPE(26:0)+H",0,0,0,0,0,"3.366125","3.666125","7810","","LPE(26:0)+H",0,0,0,0,0,"3.366125","3.666125","7810","","LPE(26:0)+H","594.449335","453.430225","216.06318","379.393455","142.02639","3.366125","3.666125","7810"
