"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","Plasmanyl-PC","[M+H]+","MH-PC","NL_sn1_ether","NL_sn1_59","NL_sn2_acyl","sn2_NL_H2O","LPC_T2_H","RCOO+58_T2","RCO_T2","PC_Head","RT_min","RT_max","Comment","RT at Max Intensity","Plasmanyl-PC","[M+H]+","MH-PC","NL_sn1_ether","NL_sn1_59","NL_sn2_acyl","sn2_NL_H2O","LPC_T2_H","RCOO+58_T2","RCO_T2","PC_Head","RT_min","RT_max","Comment","Number of Scans","Plasmanyl-PC","[M+H]+","MH-PC","NL_sn1_ether","NL_sn1_59","NL_sn2_acyl","sn2_NL_H2O","LPC_T2_H","RCOO+58_T2","RCO_T2","PC_Head","RT_min","RT_max","Comment","Max Intensity","Plasmanyl-PC","[M+H]+","MH-PC","NL_sn1_ether","NL_sn1_59","NL_sn2_acyl","sn2_NL_H2O","LPC_T2_H","RCOO+58_T2","RCO_T2","PC_Head","RT_min","RT_max","Comment","Average m/z","Plasmanyl-PC","[M+H]+","MH-PC","NL_sn1_ether","NL_sn1_59","NL_sn2_acyl","sn2_NL_H2O","LPC_T2_H","RCOO+58_T2","RCO_T2","PC_Head","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","Plasmanyl-PC","[M+H]+","MH-PC","NL_sn1_ether","NL_sn1_59","NL_sn2_acyl","sn2_NL_H2O","LPC_T2_H","RCOO+58_T2","RCO_T2","PC_Head","RT_min","RT_max","Comment"
"","Plasmanyl-PC(O-24:1/22:4)+H",0,0,0,0,0,0,0,0,0,0,"10.8503902777778","11.1503902777778","2532","","Plasmanyl-PC(O-24:1/22:4)+H",0,0,0,0,0,0,0,0,0,0,"10.8503902777778","11.1503902777778","2532","","Plasmanyl-PC(O-24:1/22:4)+H",0,0,0,0,0,0,0,0,0,0,"10.8503902777778","11.1503902777778","2532","","Plasmanyl-PC(O-24:1/22:4)+H",0,0,0,0,0,0,0,0,0,0,"10.8503902777778","11.1503902777778","2532","","Plasmanyl-PC(O-24:1/22:4)+H",0,0,0,0,0,0,0,0,0,0,"10.8503902777778","11.1503902777778","2532","","Plasmanyl-PC(O-24:1/22:4)+H","906.7310576","723.6650176","556.3762926","497.3027926","592.4701776","574.4596176","572.37109","389.30503","315.2688","184.07332","10.8503902777778","11.1503902777778","2532"
"","Plasmanyl-PC(O-24:1/22:5)+H",1,0,0,0,1,0,0,0,0,1,"9.9906791666667","10.2906791666667","1319","","Plasmanyl-PC(O-24:1/22:5)+H",10.11843,0,0,0,10.11843,0,0,0,0,10.11843,"9.9906791666667","10.2906791666667","1319","","Plasmanyl-PC(O-24:1/22:5)+H",1,0,0,0,1,0,0,0,0,1,"9.9906791666667","10.2906791666667","1319","","Plasmanyl-PC(O-24:1/22:5)+H",160968.7,0,0,0,1381.507,0,0,0,0,1064288,"9.9906791666667","10.2906791666667","1319","","Plasmanyl-PC(O-24:1/22:5)+H",904.7162,0,0,0,592.4714,0,0,0,0,184.0735,"9.9906791666667","10.2906791666667","1319","","Plasmanyl-PC(O-24:1/22:5)+H","904.7154576","721.6494176","554.3606926","495.2871926","592.4701776","574.4596176","570.35549","387.28943","313.2532","184.07332","9.9906791666667","10.2906791666667","1319"
"","Plasmanyl-PC(O-24:1/22:5)+H",0,0,0,0,0,0,0,0,0,0,"10.3161861111111","10.6161861111111","2347","","Plasmanyl-PC(O-24:1/22:5)+H",0,0,0,0,0,0,0,0,0,0,"10.3161861111111","10.6161861111111","2347","","Plasmanyl-PC(O-24:1/22:5)+H",0,0,0,0,0,0,0,0,0,0,"10.3161861111111","10.6161861111111","2347","","Plasmanyl-PC(O-24:1/22:5)+H",0,0,0,0,0,0,0,0,0,0,"10.3161861111111","10.6161861111111","2347","","Plasmanyl-PC(O-24:1/22:5)+H",0,0,0,0,0,0,0,0,0,0,"10.3161861111111","10.6161861111111","2347","","Plasmanyl-PC(O-24:1/22:5)+H","904.7154576","721.6494176","554.3606926","495.2871926","592.4701776","574.4596176","570.35549","387.28943","313.2532","184.07332","10.3161861111111","10.6161861111111","2347"
"","Plasmanyl-PC(O-24:1/22:5)+H",1,0,0,0,1,0,0,0,0,1,"9.955225","10.255225","12793","","Plasmanyl-PC(O-24:1/22:5)+H",10.11843,0,0,0,10.11843,0,0,0,0,10.11843,"9.955225","10.255225","12793","","Plasmanyl-PC(O-24:1/22:5)+H",1,0,0,0,1,0,0,0,0,1,"9.955225","10.255225","12793","","Plasmanyl-PC(O-24:1/22:5)+H",160968.7,0,0,0,1381.507,0,0,0,0,1064288,"9.955225","10.255225","12793","","Plasmanyl-PC(O-24:1/22:5)+H",904.7162,0,0,0,592.4714,0,0,0,0,184.0735,"9.955225","10.255225","12793","","Plasmanyl-PC(O-24:1/22:5)+H","904.7154576","721.6494176","554.3606926","495.2871926","592.4701776","574.4596176","570.35549","387.28943","313.2532","184.07332","9.955225","10.255225","12793"
"","Plasmanyl-PC(O-24:1/22:6)+H",0,0,0,0,0,0,0,0,0,0,"9.67100555555556","9.97100555555556","1158","","Plasmanyl-PC(O-24:1/22:6)+H",0,0,0,0,0,0,0,0,0,0,"9.67100555555556","9.97100555555556","1158","","Plasmanyl-PC(O-24:1/22:6)+H",0,0,0,0,0,0,0,0,0,0,"9.67100555555556","9.97100555555556","1158","","Plasmanyl-PC(O-24:1/22:6)+H",0,0,0,0,0,0,0,0,0,0,"9.67100555555556","9.97100555555556","1158","","Plasmanyl-PC(O-24:1/22:6)+H",0,0,0,0,0,0,0,0,0,0,"9.67100555555556","9.97100555555556","1158","","Plasmanyl-PC(O-24:1/22:6)+H","902.6997576","719.6337176","552.3449926","493.2714926","592.4701776","574.4596176","568.33979","385.27373","311.2375","184.07332","9.67100555555556","9.97100555555556","1158"
"","Plasmanyl-PC(O-24:1/22:6)+H",0,0,0,0,0,0,0,0,0,0,"9.1481125","9.4481125","2032","","Plasmanyl-PC(O-24:1/22:6)+H",0,0,0,0,0,0,0,0,0,0,"9.1481125","9.4481125","2032","","Plasmanyl-PC(O-24:1/22:6)+H",0,0,0,0,0,0,0,0,0,0,"9.1481125","9.4481125","2032","","Plasmanyl-PC(O-24:1/22:6)+H",0,0,0,0,0,0,0,0,0,0,"9.1481125","9.4481125","2032","","Plasmanyl-PC(O-24:1/22:6)+H",0,0,0,0,0,0,0,0,0,0,"9.1481125","9.4481125","2032","","Plasmanyl-PC(O-24:1/22:6)+H","902.6997576","719.6337176","552.3449926","493.2714926","592.4701776","574.4596176","568.33979","385.27373","311.2375","184.07332","9.1481125","9.4481125","2032"
"","Plasmanyl-PC(O-24:1/22:6)+H",0,0,0,0,0,0,0,0,0,0,"8.04892361111111","8.34892361111111","5920","","Plasmanyl-PC(O-24:1/22:6)+H",0,0,0,0,0,0,0,0,0,0,"8.04892361111111","8.34892361111111","5920","","Plasmanyl-PC(O-24:1/22:6)+H",0,0,0,0,0,0,0,0,0,0,"8.04892361111111","8.34892361111111","5920","","Plasmanyl-PC(O-24:1/22:6)+H",0,0,0,0,0,0,0,0,0,0,"8.04892361111111","8.34892361111111","5920","","Plasmanyl-PC(O-24:1/22:6)+H",0,0,0,0,0,0,0,0,0,0,"8.04892361111111","8.34892361111111","5920","","Plasmanyl-PC(O-24:1/22:6)+H","902.6997576","719.6337176","552.3449926","493.2714926","592.4701776","574.4596176","568.33979","385.27373","311.2375","184.07332","8.04892361111111","8.34892361111111","5920"
"","Plasmanyl-PC(O-24:1/22:6)+H",0,0,0,0,0,0,0,0,0,0,"9.51503333333334","9.81503333333334","15161","","Plasmanyl-PC(O-24:1/22:6)+H",0,0,0,0,0,0,0,0,0,0,"9.51503333333334","9.81503333333334","15161","","Plasmanyl-PC(O-24:1/22:6)+H",0,0,0,0,0,0,0,0,0,0,"9.51503333333334","9.81503333333334","15161","","Plasmanyl-PC(O-24:1/22:6)+H",0,0,0,0,0,0,0,0,0,0,"9.51503333333334","9.81503333333334","15161","","Plasmanyl-PC(O-24:1/22:6)+H",0,0,0,0,0,0,0,0,0,0,"9.51503333333334","9.81503333333334","15161","","Plasmanyl-PC(O-24:1/22:6)+H","902.6997576","719.6337176","552.3449926","493.2714926","592.4701776","574.4596176","568.33979","385.27373","311.2375","184.07332","9.51503333333334","9.81503333333334","15161"
"","Plasmanyl-PC(O-24:1/22:6)+H",0,0,0,0,0,0,0,0,0,0,"10.4359305555556","10.7359305555556","18544","","Plasmanyl-PC(O-24:1/22:6)+H",0,0,0,0,0,0,0,0,0,0,"10.4359305555556","10.7359305555556","18544","","Plasmanyl-PC(O-24:1/22:6)+H",0,0,0,0,0,0,0,0,0,0,"10.4359305555556","10.7359305555556","18544","","Plasmanyl-PC(O-24:1/22:6)+H",0,0,0,0,0,0,0,0,0,0,"10.4359305555556","10.7359305555556","18544","","Plasmanyl-PC(O-24:1/22:6)+H",0,0,0,0,0,0,0,0,0,0,"10.4359305555556","10.7359305555556","18544","","Plasmanyl-PC(O-24:1/22:6)+H","902.6997576","719.6337176","552.3449926","493.2714926","592.4701776","574.4596176","568.33979","385.27373","311.2375","184.07332","10.4359305555556","10.7359305555556","18544"
"","Plasmanyl-PC(O-24:2/8:0)+H",1,0,0,0,0,0,0,0,0,1,"6.66181805555556","6.96181805555556","1083","","Plasmanyl-PC(O-24:2/8:0)+H",6.856732,0,0,0,0,0,0,0,0,6.856732,"6.66181805555556","6.96181805555556","1083","","Plasmanyl-PC(O-24:2/8:0)+H",1,0,0,0,0,0,0,0,0,1,"6.66181805555556","6.96181805555556","1083","","Plasmanyl-PC(O-24:2/8:0)+H",73595.97,0,0,0,0,0,0,0,0,612662.8,"6.66181805555556","6.96181805555556","1083","","Plasmanyl-PC(O-24:2/8:0)+H",716.5604,0,0,0,0,0,0,0,0,184.0737,"6.66181805555556","6.96181805555556","1083","","Plasmanyl-PC(O-24:2/8:0)+H","716.5589576","533.4929176","368.2197926","309.1462926","590.4545776","572.4440176","384.21459","201.14853","127.1123","184.07332","6.66181805555556","6.96181805555556","1083"
"","Plasmanyl-PC(O-24:2/8:0)+H",0,0,0,0,0,0,0,0,0,0,"5.83862777777778","6.13862777777778","2703","","Plasmanyl-PC(O-24:2/8:0)+H",0,0,0,0,0,0,0,0,0,0,"5.83862777777778","6.13862777777778","2703","","Plasmanyl-PC(O-24:2/8:0)+H",0,0,0,0,0,0,0,0,0,0,"5.83862777777778","6.13862777777778","2703","","Plasmanyl-PC(O-24:2/8:0)+H",0,0,0,0,0,0,0,0,0,0,"5.83862777777778","6.13862777777778","2703","","Plasmanyl-PC(O-24:2/8:0)+H",0,0,0,0,0,0,0,0,0,0,"5.83862777777778","6.13862777777778","2703","","Plasmanyl-PC(O-24:2/8:0)+H","716.5589576","533.4929176","368.2197926","309.1462926","590.4545776","572.4440176","384.21459","201.14853","127.1123","184.07332","5.83862777777778","6.13862777777778","2703"
"","Plasmanyl-PC(O-24:2/8:0)+H",1,0,0,0,0,0,0,0,0,1,"6.64093611111111","6.94093611111111","9134","","Plasmanyl-PC(O-24:2/8:0)+H",6.856732,0,0,0,0,0,0,0,0,6.856732,"6.64093611111111","6.94093611111111","9134","","Plasmanyl-PC(O-24:2/8:0)+H",1,0,0,0,0,0,0,0,0,1,"6.64093611111111","6.94093611111111","9134","","Plasmanyl-PC(O-24:2/8:0)+H",73595.97,0,0,0,0,0,0,0,0,612662.8,"6.64093611111111","6.94093611111111","9134","","Plasmanyl-PC(O-24:2/8:0)+H",716.5604,0,0,0,0,0,0,0,0,184.0737,"6.64093611111111","6.94093611111111","9134","","Plasmanyl-PC(O-24:2/8:0)+H","716.5589576","533.4929176","368.2197926","309.1462926","590.4545776","572.4440176","384.21459","201.14853","127.1123","184.07332","6.64093611111111","6.94093611111111","9134"
"","Plasmanyl-PC(O-24:2/8:0)+H",0,0,0,0,0,0,0,0,0,0,"8.7356962962963","9.0356962962963","10132","","Plasmanyl-PC(O-24:2/8:0)+H",0,0,0,0,0,0,0,0,0,0,"8.7356962962963","9.0356962962963","10132","","Plasmanyl-PC(O-24:2/8:0)+H",0,0,0,0,0,0,0,0,0,0,"8.7356962962963","9.0356962962963","10132","","Plasmanyl-PC(O-24:2/8:0)+H",0,0,0,0,0,0,0,0,0,0,"8.7356962962963","9.0356962962963","10132","","Plasmanyl-PC(O-24:2/8:0)+H",0,0,0,0,0,0,0,0,0,0,"8.7356962962963","9.0356962962963","10132","","Plasmanyl-PC(O-24:2/8:0)+H","716.5589576","533.4929176","368.2197926","309.1462926","590.4545776","572.4440176","384.21459","201.14853","127.1123","184.07332","8.7356962962963","9.0356962962963","10132"
"","Plasmanyl-PC(O-24:2/8:0)+H",1,0,0,0,0,0,0,0,0,1,"6.77170138888889","7.07170138888889","18325","","Plasmanyl-PC(O-24:2/8:0)+H",6.856732,0,0,0,0,0,0,0,0,6.856732,"6.77170138888889","7.07170138888889","18325","","Plasmanyl-PC(O-24:2/8:0)+H",1,0,0,0,0,0,0,0,0,1,"6.77170138888889","7.07170138888889","18325","","Plasmanyl-PC(O-24:2/8:0)+H",73595.97,0,0,0,0,0,0,0,0,612662.8,"6.77170138888889","7.07170138888889","18325","","Plasmanyl-PC(O-24:2/8:0)+H",716.5604,0,0,0,0,0,0,0,0,184.0737,"6.77170138888889","7.07170138888889","18325","","Plasmanyl-PC(O-24:2/8:0)+H","716.5589576","533.4929176","368.2197926","309.1462926","590.4545776","572.4440176","384.21459","201.14853","127.1123","184.07332","6.77170138888889","7.07170138888889","18325"
"","Plasmanyl-PC(O-24:2/10:0)+H",1,1,0,0,0,0,0,0,0,1,"7.08499861111111","7.38499861111111","107","","Plasmanyl-PC(O-24:2/10:0)+H",7.230513,7.230513,0,0,0,0,0,0,0,7.230513,"7.08499861111111","7.38499861111111","107","","Plasmanyl-PC(O-24:2/10:0)+H",2,2,0,0,0,0,0,0,0,2,"7.08499861111111","7.38499861111111","107","","Plasmanyl-PC(O-24:2/10:0)+H",3348612,22286.13,0,0,0,0,0,0,0,33987040,"7.08499861111111","7.38499861111111","107","","Plasmanyl-PC(O-24:2/10:0)+H",744.5904,561.52435,0,0,0,0,0,0,0,184.07335,"7.08499861111111","7.38499861111111","107","","Plasmanyl-PC(O-24:2/10:0)+H","744.5902576","561.5242176","396.2510926","337.1775926","590.4545776","572.4440176","412.24589","229.17983","155.1436","184.07332","7.08499861111111","7.38499861111111","107"
"","Plasmanyl-PC(O-24:2/10:0)+H",1,0,0,0,0,0,0,0,0,1,"7.82195138888889","8.12195138888889","162","","Plasmanyl-PC(O-24:2/10:0)+H",8.027212,0,0,0,0,0,0,0,0,8.027212,"7.82195138888889","8.12195138888889","162","","Plasmanyl-PC(O-24:2/10:0)+H",4,0,0,0,0,0,0,0,0,4,"7.82195138888889","8.12195138888889","162","","Plasmanyl-PC(O-24:2/10:0)+H",877574.1,0,0,0,0,0,0,0,0,7966249,"7.82195138888889","8.12195138888889","162","","Plasmanyl-PC(O-24:2/10:0)+H",744.590575,0,0,0,0,0,0,0,0,184.073475,"7.82195138888889","8.12195138888889","162","","Plasmanyl-PC(O-24:2/10:0)+H","744.5902576","561.5242176","396.2510926","337.1775926","590.4545776","572.4440176","412.24589","229.17983","155.1436","184.07332","7.82195138888889","8.12195138888889","162"
"","Plasmanyl-PC(O-24:2/12:0)+H",1,1,0,0,0,0,0,0,0,1,"8.2390125","8.5390125","203","","Plasmanyl-PC(O-24:2/12:0)+H",8.402451,8.402451,0,0,0,0,0,0,0,8.402451,"8.2390125","8.5390125","203","","Plasmanyl-PC(O-24:2/12:0)+H",1,1,0,0,0,0,0,0,0,1,"8.2390125","8.5390125","203","","Plasmanyl-PC(O-24:2/12:0)+H",1431221,11450.56,0,0,0,0,0,0,0,12032410,"8.2390125","8.5390125","203","","Plasmanyl-PC(O-24:2/12:0)+H",772.6232,589.557,0,0,0,0,0,0,0,184.0737,"8.2390125","8.5390125","203","","Plasmanyl-PC(O-24:2/12:0)+H","772.6215576","589.5555176","424.2823926","365.2088926","590.4545776","572.4440176","440.27719","257.21113","183.1749","184.07332","8.2390125","8.5390125","203"
"","Plasmanyl-PC(O-24:2/12:0)+H",1,0,0,0,0,0,0,0,0,1,"8.91349027777778","9.21349027777778","837","","Plasmanyl-PC(O-24:2/12:0)+H",9.050057,0,0,0,0,0,0,0,0,9.050057,"8.91349027777778","9.21349027777778","837","","Plasmanyl-PC(O-24:2/12:0)+H",1,0,0,0,0,0,0,0,0,1,"8.91349027777778","9.21349027777778","837","","Plasmanyl-PC(O-24:2/12:0)+H",228254.6,0,0,0,0,0,0,0,0,1662145,"8.91349027777778","9.21349027777778","837","","Plasmanyl-PC(O-24:2/12:0)+H",772.6237,0,0,0,0,0,0,0,0,184.0739,"8.91349027777778","9.21349027777778","837","","Plasmanyl-PC(O-24:2/12:0)+H","772.6215576","589.5555176","424.2823926","365.2088926","590.4545776","572.4440176","440.27719","257.21113","183.1749","184.07332","8.91349027777778","9.21349027777778","837"
"","Plasmanyl-PC(O-24:2/14:0)+H",0,0,0,0,0,0,0,0,0,0,"9.30004444444444","9.60004444444444","9144","","Plasmanyl-PC(O-24:2/14:0)+H",0,0,0,0,0,0,0,0,0,0,"9.30004444444444","9.60004444444444","9144","","Plasmanyl-PC(O-24:2/14:0)+H",0,0,0,0,0,0,0,0,0,0,"9.30004444444444","9.60004444444444","9144","","Plasmanyl-PC(O-24:2/14:0)+H",0,0,0,0,0,0,0,0,0,0,"9.30004444444444","9.60004444444444","9144","","Plasmanyl-PC(O-24:2/14:0)+H",0,0,0,0,0,0,0,0,0,0,"9.30004444444444","9.60004444444444","9144","","Plasmanyl-PC(O-24:2/14:0)+H","800.6528576","617.5868176","452.3136926","393.2401926","590.4545776","572.4440176","468.30849","285.24243","211.2062","184.07332","9.30004444444444","9.60004444444444","9144"
"","Plasmanyl-PC(O-24:2/14:0)+H",0,0,0,0,0,0,0,0,0,0,"9.8981277777778","10.1981277777778","14517","","Plasmanyl-PC(O-24:2/14:0)+H",0,0,0,0,0,0,0,0,0,0,"9.8981277777778","10.1981277777778","14517","","Plasmanyl-PC(O-24:2/14:0)+H",0,0,0,0,0,0,0,0,0,0,"9.8981277777778","10.1981277777778","14517","","Plasmanyl-PC(O-24:2/14:0)+H",0,0,0,0,0,0,0,0,0,0,"9.8981277777778","10.1981277777778","14517","","Plasmanyl-PC(O-24:2/14:0)+H",0,0,0,0,0,0,0,0,0,0,"9.8981277777778","10.1981277777778","14517","","Plasmanyl-PC(O-24:2/14:0)+H","800.6528576","617.5868176","452.3136926","393.2401926","590.4545776","572.4440176","468.30849","285.24243","211.2062","184.07332","9.8981277777778","10.1981277777778","14517"
"","Plasmanyl-PC(O-24:2/14:1)+H",1,1,0,0,0,0,0,0,0,1,"8.51124583333333","8.81124583333333","490","","Plasmanyl-PC(O-24:2/14:1)+H",8.681438,8.681438,0,0,0,0,0,0,0,8.681438,"8.51124583333333","8.81124583333333","490","","Plasmanyl-PC(O-24:2/14:1)+H",2,1,0,0,0,0,0,0,0,2,"8.51124583333333","8.81124583333333","490","","Plasmanyl-PC(O-24:2/14:1)+H",592113.3,4127.36,0,0,0,0,0,0,0,4559305,"8.51124583333333","8.81124583333333","490","","Plasmanyl-PC(O-24:2/14:1)+H",798.63795,615.5729,0,0,0,0,0,0,0,184.07355,"8.51124583333333","8.81124583333333","490","","Plasmanyl-PC(O-24:2/14:1)+H","798.6372576","615.5712176","450.2980926","391.2245926","590.4545776","572.4440176","466.29289","283.22683","209.1906","184.07332","8.51124583333333","8.81124583333333","490"
"","Plasmanyl-PC(O-24:2/14:1)+H",0,0,0,0,0,0,0,0,0,0,"9.08602222222222","9.38602222222222","2295","","Plasmanyl-PC(O-24:2/14:1)+H",0,0,0,0,0,0,0,0,0,0,"9.08602222222222","9.38602222222222","2295","","Plasmanyl-PC(O-24:2/14:1)+H",0,0,0,0,0,0,0,0,0,0,"9.08602222222222","9.38602222222222","2295","","Plasmanyl-PC(O-24:2/14:1)+H",0,0,0,0,0,0,0,0,0,0,"9.08602222222222","9.38602222222222","2295","","Plasmanyl-PC(O-24:2/14:1)+H",0,0,0,0,0,0,0,0,0,0,"9.08602222222222","9.38602222222222","2295","","Plasmanyl-PC(O-24:2/14:1)+H","798.6372576","615.5712176","450.2980926","391.2245926","590.4545776","572.4440176","466.29289","283.22683","209.1906","184.07332","9.08602222222222","9.38602222222222","2295"
"","Plasmanyl-PC(O-24:2/15:1)+H",0,0,0,0,0,0,0,0,0,0,"11.1325893939394","11.4325893939394","2410","","Plasmanyl-PC(O-24:2/15:1)+H",0,0,0,0,0,0,0,0,0,0,"11.1325893939394","11.4325893939394","2410","","Plasmanyl-PC(O-24:2/15:1)+H",0,0,0,0,0,0,0,0,0,0,"11.1325893939394","11.4325893939394","2410","","Plasmanyl-PC(O-24:2/15:1)+H",0,0,0,0,0,0,0,0,0,0,"11.1325893939394","11.4325893939394","2410","","Plasmanyl-PC(O-24:2/15:1)+H",0,0,0,0,0,0,0,0,0,0,"11.1325893939394","11.4325893939394","2410","","Plasmanyl-PC(O-24:2/15:1)+H","812.6528576","629.5868176","464.3136926","405.2401926","590.4545776","572.4440176","480.30849","297.24243","223.2062","184.07332","11.1325893939394","11.4325893939394","2410"
"","Plasmanyl-PC(O-24:2/16:0)+H",1,0,0,0,0,0,0,0,0,1,"10.24105","10.54105","1867","","Plasmanyl-PC(O-24:2/16:0)+H",10.43641,0,0,0,0,0,0,0,0,10.43641,"10.24105","10.54105","1867","","Plasmanyl-PC(O-24:2/16:0)+H",1,0,0,0,0,0,0,0,0,1,"10.24105","10.54105","1867","","Plasmanyl-PC(O-24:2/16:0)+H",56058.73,0,0,0,0,0,0,0,0,543065.3,"10.24105","10.54105","1867","","Plasmanyl-PC(O-24:2/16:0)+H",828.6855,0,0,0,0,0,0,0,0,184.0738,"10.24105","10.54105","1867","","Plasmanyl-PC(O-24:2/16:0)+H","828.6841576","645.6181176","480.3449926","421.2714926","590.4545776","572.4440176","496.33979","313.27373","239.2375","184.07332","10.24105","10.54105","1867"
"","Plasmanyl-PC(O-24:2/16:0)+H",0,0,0,0,0,0,0,0,0,0,"9.21344166666667","9.51344166666667","9453","","Plasmanyl-PC(O-24:2/16:0)+H",0,0,0,0,0,0,0,0,0,0,"9.21344166666667","9.51344166666667","9453","","Plasmanyl-PC(O-24:2/16:0)+H",0,0,0,0,0,0,0,0,0,0,"9.21344166666667","9.51344166666667","9453","","Plasmanyl-PC(O-24:2/16:0)+H",0,0,0,0,0,0,0,0,0,0,"9.21344166666667","9.51344166666667","9453","","Plasmanyl-PC(O-24:2/16:0)+H",0,0,0,0,0,0,0,0,0,0,"9.21344166666667","9.51344166666667","9453","","Plasmanyl-PC(O-24:2/16:0)+H","828.6841576","645.6181176","480.3449926","421.2714926","590.4545776","572.4440176","496.33979","313.27373","239.2375","184.07332","9.21344166666667","9.51344166666667","9453"
"","Plasmanyl-PC(O-24:2/16:0)+H",0,0,0,0,0,0,0,0,0,0,"10.6849651515152","10.9849651515152","14812","","Plasmanyl-PC(O-24:2/16:0)+H",0,0,0,0,0,0,0,0,0,0,"10.6849651515152","10.9849651515152","14812","","Plasmanyl-PC(O-24:2/16:0)+H",0,0,0,0,0,0,0,0,0,0,"10.6849651515152","10.9849651515152","14812","","Plasmanyl-PC(O-24:2/16:0)+H",0,0,0,0,0,0,0,0,0,0,"10.6849651515152","10.9849651515152","14812","","Plasmanyl-PC(O-24:2/16:0)+H",0,0,0,0,0,0,0,0,0,0,"10.6849651515152","10.9849651515152","14812","","Plasmanyl-PC(O-24:2/16:0)+H","828.6841576","645.6181176","480.3449926","421.2714926","590.4545776","572.4440176","496.33979","313.27373","239.2375","184.07332","10.6849651515152","10.9849651515152","14812"
"","Plasmanyl-PC(O-24:2/16:1)+H",1,0,0,0,0,0,0,0,0,1,"9.51529583333333","9.81529583333333","1216","","Plasmanyl-PC(O-24:2/16:1)+H",9.685922,0,0,0,0,0,0,0,0,9.685922,"9.51529583333333","9.81529583333333","1216","","Plasmanyl-PC(O-24:2/16:1)+H",1,0,0,0,0,0,0,0,0,1,"9.51529583333333","9.81529583333333","1216","","Plasmanyl-PC(O-24:2/16:1)+H",124897.3,0,0,0,0,0,0,0,0,1023459,"9.51529583333333","9.81529583333333","1216","","Plasmanyl-PC(O-24:2/16:1)+H",826.6697,0,0,0,0,0,0,0,0,184.0737,"9.51529583333333","9.81529583333333","1216","","Plasmanyl-PC(O-24:2/16:1)+H","826.6685576","643.6025176","478.3293926","419.2558926","590.4545776","572.4440176","494.32419","311.25813","237.2219","184.07332","9.51529583333333","9.81529583333333","1216"
"","Plasmanyl-PC(O-24:2/16:1)+H",0,0,0,0,0,0,0,0,0,0,"10.06605","10.36605","12973","","Plasmanyl-PC(O-24:2/16:1)+H",0,0,0,0,0,0,0,0,0,0,"10.06605","10.36605","12973","","Plasmanyl-PC(O-24:2/16:1)+H",0,0,0,0,0,0,0,0,0,0,"10.06605","10.36605","12973","","Plasmanyl-PC(O-24:2/16:1)+H",0,0,0,0,0,0,0,0,0,0,"10.06605","10.36605","12973","","Plasmanyl-PC(O-24:2/16:1)+H",0,0,0,0,0,0,0,0,0,0,"10.06605","10.36605","12973","","Plasmanyl-PC(O-24:2/16:1)+H","826.6685576","643.6025176","478.3293926","419.2558926","590.4545776","572.4440176","494.32419","311.25813","237.2219","184.07332","10.06605","10.36605","12973"
"","Plasmanyl-PC(O-24:2/17:0)+H",0,0,0,0,0,0,0,0,0,0,"10.9014777777778","11.2014777777778","19165","","Plasmanyl-PC(O-24:2/17:0)+H",0,0,0,0,0,0,0,0,0,0,"10.9014777777778","11.2014777777778","19165","","Plasmanyl-PC(O-24:2/17:0)+H",0,0,0,0,0,0,0,0,0,0,"10.9014777777778","11.2014777777778","19165","","Plasmanyl-PC(O-24:2/17:0)+H",0,0,0,0,0,0,0,0,0,0,"10.9014777777778","11.2014777777778","19165","","Plasmanyl-PC(O-24:2/17:0)+H",0,0,0,0,0,0,0,0,0,0,"10.9014777777778","11.2014777777778","19165","","Plasmanyl-PC(O-24:2/17:0)+H","842.6998576","659.6338176","494.3606926","435.2871926","590.4545776","572.4440176","510.35549","327.28943","253.2532","184.07332","10.9014777777778","11.2014777777778","19165"
"","Plasmanyl-PC(O-24:2/17:2)+H",0,0,0,0,0,0,0,0,0,0,"9.136365","9.436365","10832","","Plasmanyl-PC(O-24:2/17:2)+H",0,0,0,0,0,0,0,0,0,0,"9.136365","9.436365","10832","","Plasmanyl-PC(O-24:2/17:2)+H",0,0,0,0,0,0,0,0,0,0,"9.136365","9.436365","10832","","Plasmanyl-PC(O-24:2/17:2)+H",0,0,0,0,0,0,0,0,0,0,"9.136365","9.436365","10832","","Plasmanyl-PC(O-24:2/17:2)+H",0,0,0,0,0,0,0,0,0,0,"9.136365","9.436365","10832","","Plasmanyl-PC(O-24:2/17:2)+H","838.6685576","655.6025176","490.3293926","431.2558926","590.4545776","572.4440176","506.32419","323.25813","249.2219","184.07332","9.136365","9.436365","10832"
