"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","DGDG","[M+NH4]+","DG [M+H]+","DG [M+H-H2O]+","sn1_NL","sn2_NL","sn1_acylChain([RC=O]+)","sn2_acylChain([RC=O]+)","RT_min","RT_max","Comment","RT at Max Intensity","DGDG","[M+NH4]+","DG [M+H]+","DG [M+H-H2O]+","sn1_NL","sn2_NL","sn1_acylChain([RC=O]+)","sn2_acylChain([RC=O]+)","RT_min","RT_max","Comment","Number of Scans","DGDG","[M+NH4]+","DG [M+H]+","DG [M+H-H2O]+","sn1_NL","sn2_NL","sn1_acylChain([RC=O]+)","sn2_acylChain([RC=O]+)","RT_min","RT_max","Comment","Max Intensity","DGDG","[M+NH4]+","DG [M+H]+","DG [M+H-H2O]+","sn1_NL","sn2_NL","sn1_acylChain([RC=O]+)","sn2_acylChain([RC=O]+)","RT_min","RT_max","Comment","Average m/z","DGDG","[M+NH4]+","DG [M+H]+","DG [M+H-H2O]+","sn1_NL","sn2_NL","sn1_acylChain([RC=O]+)","sn2_acylChain([RC=O]+)","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","DGDG","[M+NH4]+","DG [M+H]+","DG [M+H-H2O]+","sn1_NL","sn2_NL","sn1_acylChain([RC=O]+)","sn2_acylChain([RC=O]+)","RT_min","RT_max","Comment"
"","DGDG(8:0_17:0)+NH4",0,0,0,0,0,0,0,"1.86782083333333","2.16782083333333","11159","","DGDG(8:0_17:0)+NH4",0,0,0,0,0,0,0,"1.86782083333333","2.16782083333333","11159","","DGDG(8:0_17:0)+NH4",0,0,0,0,0,0,0,"1.86782083333333","2.16782083333333","11159","","DGDG(8:0_17:0)+NH4",0,0,0,0,0,0,0,"1.86782083333333","2.16782083333333","11159","","DGDG(8:0_17:0)+NH4",0,0,0,0,0,0,0,"1.86782083333333","2.16782083333333","11159","","DGDG(8:0_17:0)+NH4","812.53697","471.40447","453.3939","327.28951","201.14875","127.11182","253.25258","1.86782083333333","2.16782083333333","11159"
"","DGDG(8:0_18:0)+NH4",0,0,0,0,0,0,0,"1.55908055555556","1.85908055555556","18812","","DGDG(8:0_18:0)+NH4",0,0,0,0,0,0,0,"1.55908055555556","1.85908055555556","18812","","DGDG(8:0_18:0)+NH4",0,0,0,0,0,0,0,"1.55908055555556","1.85908055555556","18812","","DGDG(8:0_18:0)+NH4",0,0,0,0,0,0,0,"1.55908055555556","1.85908055555556","18812","","DGDG(8:0_18:0)+NH4",0,0,0,0,0,0,0,"1.55908055555556","1.85908055555556","18812","","DGDG(8:0_18:0)+NH4","826.55262","485.42012","467.40955","341.30516","201.14876","127.11182","267.26822","1.55908055555556","1.85908055555556","18812"
"","DGDG(8:0_18:2)+NH4",0,0,0,0,0,0,0,"4.98809583333333","5.28809583333333","13691","","DGDG(8:0_18:2)+NH4",0,0,0,0,0,0,0,"4.98809583333333","5.28809583333333","13691","","DGDG(8:0_18:2)+NH4",0,0,0,0,0,0,0,"4.98809583333333","5.28809583333333","13691","","DGDG(8:0_18:2)+NH4",0,0,0,0,0,0,0,"4.98809583333333","5.28809583333333","13691","","DGDG(8:0_18:2)+NH4",0,0,0,0,0,0,0,"4.98809583333333","5.28809583333333","13691","","DGDG(8:0_18:2)+NH4","822.52132","481.38882","463.37825","337.27386","201.14874","127.11182","263.23694","4.98809583333333","5.28809583333333","13691"
"","DGDG(8:0_18:3)+NH4",0,0,0,0,0,0,0,"5.1377375","5.4377375","11246","","DGDG(8:0_18:3)+NH4",0,0,0,0,0,0,0,"5.1377375","5.4377375","11246","","DGDG(8:0_18:3)+NH4",0,0,0,0,0,0,0,"5.1377375","5.4377375","11246","","DGDG(8:0_18:3)+NH4",0,0,0,0,0,0,0,"5.1377375","5.4377375","11246","","DGDG(8:0_18:3)+NH4",0,0,0,0,0,0,0,"5.1377375","5.4377375","11246","","DGDG(8:0_18:3)+NH4","820.50566","479.37316","461.36259","335.2582","201.14872","127.11182","261.2213","5.1377375","5.4377375","11246"
"","DGDG(8:0_19:0)+NH4",0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","DGDG(8:0_19:0)+NH4",0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","DGDG(8:0_19:0)+NH4",0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","DGDG(8:0_19:0)+NH4",0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","DGDG(8:0_19:0)+NH4",0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","DGDG(8:0_19:0)+NH4","840.56828","499.43578","481.42521","355.32082","201.14878","127.11182","281.28386","4.10132083333333","4.40132083333333","8692"
"","DGDG(8:0_20:0)+NH4",0,0,0,0,0,0,0,"0.539469444444444","0.839469444444444","4759","","DGDG(8:0_20:0)+NH4",0,0,0,0,0,0,0,"0.539469444444444","0.839469444444444","4759","","DGDG(8:0_20:0)+NH4",0,0,0,0,0,0,0,"0.539469444444444","0.839469444444444","4759","","DGDG(8:0_20:0)+NH4",0,0,0,0,0,0,0,"0.539469444444444","0.839469444444444","4759","","DGDG(8:0_20:0)+NH4",0,0,0,0,0,0,0,"0.539469444444444","0.839469444444444","4759","","DGDG(8:0_20:0)+NH4","854.58392","513.45142","495.44085","369.33646","201.14878","127.11182","295.2995","0.539469444444444","0.839469444444444","4759"
"","DGDG(8:0_20:4)+NH4",0,0,0,0,0,0,0,"5.27234242424242","5.57234242424242","10434","","DGDG(8:0_20:4)+NH4",0,0,0,0,0,0,0,"5.27234242424242","5.57234242424242","10434","","DGDG(8:0_20:4)+NH4",0,0,0,0,0,0,0,"5.27234242424242","5.57234242424242","10434","","DGDG(8:0_20:4)+NH4",0,0,0,0,0,0,0,"5.27234242424242","5.57234242424242","10434","","DGDG(8:0_20:4)+NH4",0,0,0,0,0,0,0,"5.27234242424242","5.57234242424242","10434","","DGDG(8:0_20:4)+NH4","846.52132","505.38882","487.37825","361.27386","201.14874","127.11182","287.23694","5.27234242424242","5.57234242424242","10434"
"","DGDG(8:0_20:4)+NH4",0,0,0,0,0,0,0,"5.27234242424242","5.57234242424242","15493","","DGDG(8:0_20:4)+NH4",0,0,0,0,0,0,0,"5.27234242424242","5.57234242424242","15493","","DGDG(8:0_20:4)+NH4",0,0,0,0,0,0,0,"5.27234242424242","5.57234242424242","15493","","DGDG(8:0_20:4)+NH4",0,0,0,0,0,0,0,"5.27234242424242","5.57234242424242","15493","","DGDG(8:0_20:4)+NH4",0,0,0,0,0,0,0,"5.27234242424242","5.57234242424242","15493","","DGDG(8:0_20:4)+NH4","846.52132","505.38882","487.37825","361.27386","201.14874","127.11182","287.23694","5.27234242424242","5.57234242424242","15493"
"","DGDG(8:0_20:5)+NH4",0,0,0,0,0,0,0,"4.96850277777778","5.26850277777778","3486","","DGDG(8:0_20:5)+NH4",0,0,0,0,0,0,0,"4.96850277777778","5.26850277777778","3486","","DGDG(8:0_20:5)+NH4",0,0,0,0,0,0,0,"4.96850277777778","5.26850277777778","3486","","DGDG(8:0_20:5)+NH4",0,0,0,0,0,0,0,"4.96850277777778","5.26850277777778","3486","","DGDG(8:0_20:5)+NH4",0,0,0,0,0,0,0,"4.96850277777778","5.26850277777778","3486","","DGDG(8:0_20:5)+NH4","844.50566","503.37316","485.36259","359.2582","201.14872","127.11182","285.2213","4.96850277777778","5.26850277777778","3486"
"","DGDG(8:0_20:5)+NH4",0,0,0,0,0,0,0,"5.59221805555556","5.89221805555556","10244","","DGDG(8:0_20:5)+NH4",0,0,0,0,0,0,0,"5.59221805555556","5.89221805555556","10244","","DGDG(8:0_20:5)+NH4",0,0,0,0,0,0,0,"5.59221805555556","5.89221805555556","10244","","DGDG(8:0_20:5)+NH4",0,0,0,0,0,0,0,"5.59221805555556","5.89221805555556","10244","","DGDG(8:0_20:5)+NH4",0,0,0,0,0,0,0,"5.59221805555556","5.89221805555556","10244","","DGDG(8:0_20:5)+NH4","844.50566","503.37316","485.36259","359.2582","201.14872","127.11182","285.2213","5.59221805555556","5.89221805555556","10244"
"","DGDG(8:0_22:0)+NH4",0,0,0,0,0,0,0,"1.17231944444444","1.47231944444444","16662","","DGDG(8:0_22:0)+NH4",0,0,0,0,0,0,0,"1.17231944444444","1.47231944444444","16662","","DGDG(8:0_22:0)+NH4",0,0,0,0,0,0,0,"1.17231944444444","1.47231944444444","16662","","DGDG(8:0_22:0)+NH4",0,0,0,0,0,0,0,"1.17231944444444","1.47231944444444","16662","","DGDG(8:0_22:0)+NH4",0,0,0,0,0,0,0,"1.17231944444444","1.47231944444444","16662","","DGDG(8:0_22:0)+NH4","882.61522","541.48272","523.47215","397.36776","201.1488","127.11182","323.33078","1.17231944444444","1.47231944444444","16662"
"","DGDG(8:0_22:2)+NH4",0,0,0,0,0,0,0,"8.52266666666667","8.82266666666667","16911","","DGDG(8:0_22:2)+NH4",0,0,0,0,0,0,0,"8.52266666666667","8.82266666666667","16911","","DGDG(8:0_22:2)+NH4",0,0,0,0,0,0,0,"8.52266666666667","8.82266666666667","16911","","DGDG(8:0_22:2)+NH4",0,0,0,0,0,0,0,"8.52266666666667","8.82266666666667","16911","","DGDG(8:0_22:2)+NH4",0,0,0,0,0,0,0,"8.52266666666667","8.82266666666667","16911","","DGDG(8:0_22:2)+NH4","878.58392","537.45142","519.44085","393.33646","201.14878","127.11182","319.2995","8.52266666666667","8.82266666666667","16911"
"","DGDG(8:0_22:5)+NH4",0,0,0,0,0,0,0,"5.51560694444444","5.81560694444444","5093","","DGDG(8:0_22:5)+NH4",0,0,0,0,0,0,0,"5.51560694444444","5.81560694444444","5093","","DGDG(8:0_22:5)+NH4",0,0,0,0,0,0,0,"5.51560694444444","5.81560694444444","5093","","DGDG(8:0_22:5)+NH4",0,0,0,0,0,0,0,"5.51560694444444","5.81560694444444","5093","","DGDG(8:0_22:5)+NH4",0,0,0,0,0,0,0,"5.51560694444444","5.81560694444444","5093","","DGDG(8:0_22:5)+NH4","872.53697","531.40447","513.3939","387.28951","201.14875","127.11182","313.25258","5.51560694444444","5.81560694444444","5093"
"","DGDG(8:0_22:6)+NH4",0,0,0,0,0,0,0,"5.38028055555556","5.68028055555556","9833","","DGDG(8:0_22:6)+NH4",0,0,0,0,0,0,0,"5.38028055555556","5.68028055555556","9833","","DGDG(8:0_22:6)+NH4",0,0,0,0,0,0,0,"5.38028055555556","5.68028055555556","9833","","DGDG(8:0_22:6)+NH4",0,0,0,0,0,0,0,"5.38028055555556","5.68028055555556","9833","","DGDG(8:0_22:6)+NH4",0,0,0,0,0,0,0,"5.38028055555556","5.68028055555556","9833","","DGDG(8:0_22:6)+NH4","870.52132","529.38882","511.37825","385.27386","201.14874","127.11182","311.23694","5.38028055555556","5.68028055555556","9833"
"","DGDG(8:0_23:0)+NH4",0,0,0,0,0,0,0,"5.16965","5.46965","15016","","DGDG(8:0_23:0)+NH4",0,0,0,0,0,0,0,"5.16965","5.46965","15016","","DGDG(8:0_23:0)+NH4",0,0,0,0,0,0,0,"5.16965","5.46965","15016","","DGDG(8:0_23:0)+NH4",0,0,0,0,0,0,0,"5.16965","5.46965","15016","","DGDG(8:0_23:0)+NH4",0,0,0,0,0,0,0,"5.16965","5.46965","15016","","DGDG(8:0_23:0)+NH4","896.63082","555.49832","537.48775","411.38336","201.14876","127.11182","337.34642","5.16965","5.46965","15016"
"","DGDG(8:0_24:1)+NH4",0,0,0,0,0,0,0,"10.3205424242424","10.6205424242424","3690","","DGDG(8:0_24:1)+NH4",0,0,0,0,0,0,0,"10.3205424242424","10.6205424242424","3690","","DGDG(8:0_24:1)+NH4",0,0,0,0,0,0,0,"10.3205424242424","10.6205424242424","3690","","DGDG(8:0_24:1)+NH4",0,0,0,0,0,0,0,"10.3205424242424","10.6205424242424","3690","","DGDG(8:0_24:1)+NH4",0,0,0,0,0,0,0,"10.3205424242424","10.6205424242424","3690","","DGDG(8:0_24:1)+NH4","908.63082","567.49832","549.48775","423.38336","201.14876","127.11182","349.34642","10.3205424242424","10.6205424242424","3690"
"","DGDG(8:0_24:4)+NH4",0,0,0,0,0,0,0,"7.91595694444445","8.21595694444445","14544","","DGDG(8:0_24:4)+NH4",0,0,0,0,0,0,0,"7.91595694444445","8.21595694444445","14544","","DGDG(8:0_24:4)+NH4",0,0,0,0,0,0,0,"7.91595694444445","8.21595694444445","14544","","DGDG(8:0_24:4)+NH4",0,0,0,0,0,0,0,"7.91595694444445","8.21595694444445","14544","","DGDG(8:0_24:4)+NH4",0,0,0,0,0,0,0,"7.91595694444445","8.21595694444445","14544","","DGDG(8:0_24:4)+NH4","902.58392","561.45142","543.44085","417.33646","201.14878","127.11182","343.2995","7.91595694444445","8.21595694444445","14544"
"","DGDG(8:0_26:2)+NH4",0,0,0,0,0,0,0,"1.121775","1.421775","2851","","DGDG(8:0_26:2)+NH4",0,0,0,0,0,0,0,"1.121775","1.421775","2851","","DGDG(8:0_26:2)+NH4",0,0,0,0,0,0,0,"1.121775","1.421775","2851","","DGDG(8:0_26:2)+NH4",0,0,0,0,0,0,0,"1.121775","1.421775","2851","","DGDG(8:0_26:2)+NH4",0,0,0,0,0,0,0,"1.121775","1.421775","2851","","DGDG(8:0_26:2)+NH4","934.64652","593.51402","575.50345","449.39906","201.14882","127.11182","375.36206","1.121775","1.421775","2851"
"","DGDG(9:0_14:0)+NH4",0,0,0,0,0,0,0,"1.03301111111111","1.33301111111111","12997","","DGDG(9:0_14:0)+NH4",0,0,0,0,0,0,0,"1.03301111111111","1.33301111111111","12997","","DGDG(9:0_14:0)+NH4",0,0,0,0,0,0,0,"1.03301111111111","1.33301111111111","12997","","DGDG(9:0_14:0)+NH4",0,0,0,0,0,0,0,"1.03301111111111","1.33301111111111","12997","","DGDG(9:0_14:0)+NH4",0,0,0,0,0,0,0,"1.03301111111111","1.33301111111111","12997","","DGDG(9:0_14:0)+NH4","784.50566","443.37316","425.36259","285.24256","215.16436","141.12746","211.20566","1.03301111111111","1.33301111111111","12997"
"","DGDG(9:0_16:0)+NH4",0,0,0,0,0,0,0,"1.86782083333333","2.16782083333333","11159","","DGDG(9:0_16:0)+NH4",0,0,0,0,0,0,0,"1.86782083333333","2.16782083333333","11159","","DGDG(9:0_16:0)+NH4",0,0,0,0,0,0,0,"1.86782083333333","2.16782083333333","11159","","DGDG(9:0_16:0)+NH4",0,0,0,0,0,0,0,"1.86782083333333","2.16782083333333","11159","","DGDG(9:0_16:0)+NH4",0,0,0,0,0,0,0,"1.86782083333333","2.16782083333333","11159","","DGDG(9:0_16:0)+NH4","812.53697","471.40447","453.3939","313.27387","215.16439","141.12746","239.23694","1.86782083333333","2.16782083333333","11159"
"","DGDG(9:0_17:0)+NH4",0,0,0,0,0,0,0,"1.55908055555556","1.85908055555556","18812","","DGDG(9:0_17:0)+NH4",0,0,0,0,0,0,0,"1.55908055555556","1.85908055555556","18812","","DGDG(9:0_17:0)+NH4",0,0,0,0,0,0,0,"1.55908055555556","1.85908055555556","18812","","DGDG(9:0_17:0)+NH4",0,0,0,0,0,0,0,"1.55908055555556","1.85908055555556","18812","","DGDG(9:0_17:0)+NH4",0,0,0,0,0,0,0,"1.55908055555556","1.85908055555556","18812","","DGDG(9:0_17:0)+NH4","826.55262","485.42012","467.40955","327.28952","215.1644","141.12746","253.25258","1.55908055555556","1.85908055555556","18812"
"","DGDG(9:0_17:2)+NH4",0,0,0,0,0,0,0,"4.98809583333333","5.28809583333333","13691","","DGDG(9:0_17:2)+NH4",0,0,0,0,0,0,0,"4.98809583333333","5.28809583333333","13691","","DGDG(9:0_17:2)+NH4",0,0,0,0,0,0,0,"4.98809583333333","5.28809583333333","13691","","DGDG(9:0_17:2)+NH4",0,0,0,0,0,0,0,"4.98809583333333","5.28809583333333","13691","","DGDG(9:0_17:2)+NH4",0,0,0,0,0,0,0,"4.98809583333333","5.28809583333333","13691","","DGDG(9:0_17:2)+NH4","822.52132","481.38882","463.37825","323.25822","215.16438","141.12746","249.2213","4.98809583333333","5.28809583333333","13691"
"","DGDG(9:0_18:0)+NH4",0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","DGDG(9:0_18:0)+NH4",0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","DGDG(9:0_18:0)+NH4",0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","DGDG(9:0_18:0)+NH4",0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","DGDG(9:0_18:0)+NH4",0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","DGDG(9:0_18:0)+NH4","840.56828","499.43578","481.42521","341.30518","215.16442","141.12746","267.26822","4.10132083333333","4.40132083333333","8692"
"","DGDG(9:0_19:0)+NH4",0,0,0,0,0,0,0,"0.539469444444444","0.839469444444444","4759","","DGDG(9:0_19:0)+NH4",0,0,0,0,0,0,0,"0.539469444444444","0.839469444444444","4759","","DGDG(9:0_19:0)+NH4",0,0,0,0,0,0,0,"0.539469444444444","0.839469444444444","4759","","DGDG(9:0_19:0)+NH4",0,0,0,0,0,0,0,"0.539469444444444","0.839469444444444","4759","","DGDG(9:0_19:0)+NH4",0,0,0,0,0,0,0,"0.539469444444444","0.839469444444444","4759","","DGDG(9:0_19:0)+NH4","854.58392","513.45142","495.44085","355.32082","215.16442","141.12746","281.28386","0.539469444444444","0.839469444444444","4759"
"","DGDG(9:0_20:1)+NH4",0,0,0,0,0,0,0,"4.93215277777778","5.23215277777778","5542","","DGDG(9:0_20:1)+NH4",0,0,0,0,0,0,0,"4.93215277777778","5.23215277777778","5542","","DGDG(9:0_20:1)+NH4",0,0,0,0,0,0,0,"4.93215277777778","5.23215277777778","5542","","DGDG(9:0_20:1)+NH4",0,0,0,0,0,0,0,"4.93215277777778","5.23215277777778","5542","","DGDG(9:0_20:1)+NH4",0,0,0,0,0,0,0,"4.93215277777778","5.23215277777778","5542","","DGDG(9:0_20:1)+NH4","866.58392","525.45142","507.44085","367.32082","215.16442","141.12746","293.28386","4.93215277777778","5.23215277777778","5542"
"","DGDG(9:0_20:1)+NH4",0,0,0,0,0,0,0,"7.67033888888889","7.97033888888889","15208","","DGDG(9:0_20:1)+NH4",0,0,0,0,0,0,0,"7.67033888888889","7.97033888888889","15208","","DGDG(9:0_20:1)+NH4",0,0,0,0,0,0,0,"7.67033888888889","7.97033888888889","15208","","DGDG(9:0_20:1)+NH4",0,0,0,0,0,0,0,"7.67033888888889","7.97033888888889","15208","","DGDG(9:0_20:1)+NH4",0,0,0,0,0,0,0,"7.67033888888889","7.97033888888889","15208","","DGDG(9:0_20:1)+NH4","866.58392","525.45142","507.44085","367.32082","215.16442","141.12746","293.28386","7.67033888888889","7.97033888888889","15208"
"","DGDG(9:0_20:3)+NH4",0,0,0,0,0,0,0,"5.67039583333333","5.97039583333333","18918","","DGDG(9:0_20:3)+NH4",0,0,0,0,0,0,0,"5.67039583333333","5.97039583333333","18918","","DGDG(9:0_20:3)+NH4",0,0,0,0,0,0,0,"5.67039583333333","5.97039583333333","18918","","DGDG(9:0_20:3)+NH4",0,0,0,0,0,0,0,"5.67039583333333","5.97039583333333","18918","","DGDG(9:0_20:3)+NH4",0,0,0,0,0,0,0,"5.67039583333333","5.97039583333333","18918","","DGDG(9:0_20:3)+NH4","862.55262","521.42012","503.40955","363.28952","215.1644","141.12746","289.25258","5.67039583333333","5.97039583333333","18918"
"","DGDG(9:0_21:0)+NH4",0,0,0,0,0,0,0,"1.17231944444444","1.47231944444444","16662","","DGDG(9:0_21:0)+NH4",0,0,0,0,0,0,0,"1.17231944444444","1.47231944444444","16662","","DGDG(9:0_21:0)+NH4",0,0,0,0,0,0,0,"1.17231944444444","1.47231944444444","16662","","DGDG(9:0_21:0)+NH4",0,0,0,0,0,0,0,"1.17231944444444","1.47231944444444","16662","","DGDG(9:0_21:0)+NH4",0,0,0,0,0,0,0,"1.17231944444444","1.47231944444444","16662","","DGDG(9:0_21:0)+NH4","882.61522","541.48272","523.47215","383.35212","215.16444","141.12746","309.31514","1.17231944444444","1.47231944444444","16662"
"","DGDG(9:0_22:0)+NH4",0,0,0,0,0,0,0,"5.16965","5.46965","15016","","DGDG(9:0_22:0)+NH4",0,0,0,0,0,0,0,"5.16965","5.46965","15016","","DGDG(9:0_22:0)+NH4",0,0,0,0,0,0,0,"5.16965","5.46965","15016","","DGDG(9:0_22:0)+NH4",0,0,0,0,0,0,0,"5.16965","5.46965","15016","","DGDG(9:0_22:0)+NH4",0,0,0,0,0,0,0,"5.16965","5.46965","15016","","DGDG(9:0_22:0)+NH4","896.63082","555.49832","537.48775","397.36772","215.1644","141.12746","323.33078","5.16965","5.46965","15016"
"","DGDG(9:0_22:5)+NH4",0,0,0,0,0,0,0,"5.49449090909091","5.79449090909091","7043","","DGDG(9:0_22:5)+NH4",0,0,0,0,0,0,0,"5.49449090909091","5.79449090909091","7043","","DGDG(9:0_22:5)+NH4",0,0,0,0,0,0,0,"5.49449090909091","5.79449090909091","7043","","DGDG(9:0_22:5)+NH4",0,0,0,0,0,0,0,"5.49449090909091","5.79449090909091","7043","","DGDG(9:0_22:5)+NH4",0,0,0,0,0,0,0,"5.49449090909091","5.79449090909091","7043","","DGDG(9:0_22:5)+NH4","886.55262","545.42012","527.40955","387.28952","215.1644","141.12746","313.25258","5.49449090909091","5.79449090909091","7043"
