"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","GlcADG","[M+NH4]+","[M-C6H9O6-NH4+H+H]+","[DAG-H20]","sn1 loss","sn2 loss","RT_min","RT_max","Comment","RT at Max Intensity","GlcADG","[M+NH4]+","[M-C6H9O6-NH4+H+H]+","[DAG-H20]","sn1 loss","sn2 loss","RT_min","RT_max","Comment","Number of Scans","GlcADG","[M+NH4]+","[M-C6H9O6-NH4+H+H]+","[DAG-H20]","sn1 loss","sn2 loss","RT_min","RT_max","Comment","Max Intensity","GlcADG","[M+NH4]+","[M-C6H9O6-NH4+H+H]+","[DAG-H20]","sn1 loss","sn2 loss","RT_min","RT_max","Comment","Average m/z","GlcADG","[M+NH4]+","[M-C6H9O6-NH4+H+H]+","[DAG-H20]","sn1 loss","sn2 loss","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","GlcADG","[M+NH4]+","[M-C6H9O6-NH4+H+H]+","[DAG-H20]","sn1 loss","sn2 loss","RT_min","RT_max","Comment"
"","GlcADG(20:0_20:2)+NH4",0,0,0,0,0,"8.22024861111111","8.52024861111111","8841","","GlcADG(20:0_20:2)+NH4",0,0,0,0,0,"8.22024861111111","8.52024861111111","8841","","GlcADG(20:0_20:2)+NH4",0,0,0,0,0,"8.22024861111111","8.52024861111111","8841","","GlcADG(20:0_20:2)+NH4",0,0,0,0,0,"8.22024861111111","8.52024861111111","8841","","GlcADG(20:0_20:2)+NH4",0,0,0,0,0,"8.22024861111111","8.52024861111111","8841","","GlcADG(20:0_20:2)+NH4","870.66704","677.6084","659.59784","365.30575","369.33703","8.22024861111111","8.52024861111111","8841"
"","GlcADG(20:0_20:3)+NH4",0,0,0,0,0,"7.43745694444444","7.73745694444444","4108","","GlcADG(20:0_20:3)+NH4",0,0,0,0,0,"7.43745694444444","7.73745694444444","4108","","GlcADG(20:0_20:3)+NH4",0,0,0,0,0,"7.43745694444444","7.73745694444444","4108","","GlcADG(20:0_20:3)+NH4",0,0,0,0,0,"7.43745694444444","7.73745694444444","4108","","GlcADG(20:0_20:3)+NH4",0,0,0,0,0,"7.43745694444444","7.73745694444444","4108","","GlcADG(20:0_20:3)+NH4","868.65139","675.59275","657.58219","363.2901","369.33702","7.43745694444444","7.73745694444444","4108"
"","GlcADG(20:0_20:3)+NH4",0,0,0,0,0,"4.10099166666667","4.40099166666667","11216","","GlcADG(20:0_20:3)+NH4",0,0,0,0,0,"4.10099166666667","4.40099166666667","11216","","GlcADG(20:0_20:3)+NH4",0,0,0,0,0,"4.10099166666667","4.40099166666667","11216","","GlcADG(20:0_20:3)+NH4",0,0,0,0,0,"4.10099166666667","4.40099166666667","11216","","GlcADG(20:0_20:3)+NH4",0,0,0,0,0,"4.10099166666667","4.40099166666667","11216","","GlcADG(20:0_20:3)+NH4","868.65139","675.59275","657.58219","363.2901","369.33702","4.10099166666667","4.40099166666667","11216"
"","GlcADG(20:0_20:5)+NH4",0,0,0,0,0,"5.8500625","6.1500625","2591","","GlcADG(20:0_20:5)+NH4",0,0,0,0,0,"5.8500625","6.1500625","2591","","GlcADG(20:0_20:5)+NH4",0,0,0,0,0,"5.8500625","6.1500625","2591","","GlcADG(20:0_20:5)+NH4",0,0,0,0,0,"5.8500625","6.1500625","2591","","GlcADG(20:0_20:5)+NH4",0,0,0,0,0,"5.8500625","6.1500625","2591","","GlcADG(20:0_20:5)+NH4","864.62009","671.56145","653.55089","359.2588","369.337","5.8500625","6.1500625","2591"
"","GlcADG(20:0_20:5)+NH4",0,0,0,0,0,"5.29032916666667","5.59032916666667","3468","","GlcADG(20:0_20:5)+NH4",0,0,0,0,0,"5.29032916666667","5.59032916666667","3468","","GlcADG(20:0_20:5)+NH4",0,0,0,0,0,"5.29032916666667","5.59032916666667","3468","","GlcADG(20:0_20:5)+NH4",0,0,0,0,0,"5.29032916666667","5.59032916666667","3468","","GlcADG(20:0_20:5)+NH4",0,0,0,0,0,"5.29032916666667","5.59032916666667","3468","","GlcADG(20:0_20:5)+NH4","864.62009","671.56145","653.55089","359.2588","369.337","5.29032916666667","5.59032916666667","3468"
"","GlcADG(20:0_20:5)+NH4",0,0,0,0,0,"5.63189545454546","5.93189545454546","10743","","GlcADG(20:0_20:5)+NH4",0,0,0,0,0,"5.63189545454546","5.93189545454546","10743","","GlcADG(20:0_20:5)+NH4",0,0,0,0,0,"5.63189545454546","5.93189545454546","10743","","GlcADG(20:0_20:5)+NH4",0,0,0,0,0,"5.63189545454546","5.93189545454546","10743","","GlcADG(20:0_20:5)+NH4",0,0,0,0,0,"5.63189545454546","5.93189545454546","10743","","GlcADG(20:0_20:5)+NH4","864.62009","671.56145","653.55089","359.2588","369.337","5.63189545454546","5.93189545454546","10743"
"","GlcADG(20:0_23:0)+NH4",0,0,0,0,0,"8.28142222222222","8.58142222222222","11886","","GlcADG(20:0_23:0)+NH4",0,0,0,0,0,"8.28142222222222","8.58142222222222","11886","","GlcADG(20:0_23:0)+NH4",0,0,0,0,0,"8.28142222222222","8.58142222222222","11886","","GlcADG(20:0_23:0)+NH4",0,0,0,0,0,"8.28142222222222","8.58142222222222","11886","","GlcADG(20:0_23:0)+NH4",0,0,0,0,0,"8.28142222222222","8.58142222222222","11886","","GlcADG(20:0_23:0)+NH4","916.74529","723.68665","705.67609","411.384","369.33708","8.28142222222222","8.58142222222222","11886"
"","GlcADG(20:0_23:0)+NH4",0,0,0,0,0,"0.86625277777778","1.16625277777778","14466","","GlcADG(20:0_23:0)+NH4",0,0,0,0,0,"0.86625277777778","1.16625277777778","14466","","GlcADG(20:0_23:0)+NH4",0,0,0,0,0,"0.86625277777778","1.16625277777778","14466","","GlcADG(20:0_23:0)+NH4",0,0,0,0,0,"0.86625277777778","1.16625277777778","14466","","GlcADG(20:0_23:0)+NH4",0,0,0,0,0,"0.86625277777778","1.16625277777778","14466","","GlcADG(20:0_23:0)+NH4","916.74529","723.68665","705.67609","411.384","369.33708","0.86625277777778","1.16625277777778","14466"
"","GlcADG(20:0_24:1)+NH4",1,0,0,0,0,"13.1772866666667","13.4772866666667","18722","","GlcADG(20:0_24:1)+NH4",13.29281,0,0,0,0,"13.1772866666667","13.4772866666667","18722","","GlcADG(20:0_24:1)+NH4",1,0,0,0,0,"13.1772866666667","13.4772866666667","18722","","GlcADG(20:0_24:1)+NH4",298538.7,0,0,0,0,"13.1772866666667","13.4772866666667","18722","","GlcADG(20:0_24:1)+NH4",928.7457,0,0,0,0,"13.1772866666667","13.4772866666667","18722","","GlcADG(20:0_24:1)+NH4","928.74529","735.68665","717.67609","423.384","369.33708","13.1772866666667","13.4772866666667","18722"
"","GlcADG(20:0_26:1)+NH4",0,0,0,0,0,"12.4919930555556","12.7919930555556","6539","","GlcADG(20:0_26:1)+NH4",0,0,0,0,0,"12.4919930555556","12.7919930555556","6539","","GlcADG(20:0_26:1)+NH4",0,0,0,0,0,"12.4919930555556","12.7919930555556","6539","","GlcADG(20:0_26:1)+NH4",0,0,0,0,0,"12.4919930555556","12.7919930555556","6539","","GlcADG(20:0_26:1)+NH4",0,0,0,0,0,"12.4919930555556","12.7919930555556","6539","","GlcADG(20:0_26:1)+NH4","956.77659","763.71795","745.70739","451.4153","369.3371","12.4919930555556","12.7919930555556","6539"
"","GlcADG(20:0_26:1)+NH4",0,0,0,0,0,"12.2701152777778","12.5701152777778","6964","","GlcADG(20:0_26:1)+NH4",0,0,0,0,0,"12.2701152777778","12.5701152777778","6964","","GlcADG(20:0_26:1)+NH4",0,0,0,0,0,"12.2701152777778","12.5701152777778","6964","","GlcADG(20:0_26:1)+NH4",0,0,0,0,0,"12.2701152777778","12.5701152777778","6964","","GlcADG(20:0_26:1)+NH4",0,0,0,0,0,"12.2701152777778","12.5701152777778","6964","","GlcADG(20:0_26:1)+NH4","956.77659","763.71795","745.70739","451.4153","369.3371","12.2701152777778","12.5701152777778","6964"
"","GlcADG(20:0_26:2)+NH4",0,0,0,0,0,"13.5083708333333","13.8083708333333","3295","","GlcADG(20:0_26:2)+NH4",0,0,0,0,0,"13.5083708333333","13.8083708333333","3295","","GlcADG(20:0_26:2)+NH4",0,0,0,0,0,"13.5083708333333","13.8083708333333","3295","","GlcADG(20:0_26:2)+NH4",0,0,0,0,0,"13.5083708333333","13.8083708333333","3295","","GlcADG(20:0_26:2)+NH4",0,0,0,0,0,"13.5083708333333","13.8083708333333","3295","","GlcADG(20:0_26:2)+NH4","954.76094","761.7023","743.69174","449.39965","369.33709","13.5083708333333","13.8083708333333","3295"
"","GlcADG(20:0_5:0)+NH4",0,0,0,0,0,"0.46787","0.76787","15579","","GlcADG(20:0_5:0)+NH4",0,0,0,0,0,"0.46787","0.76787","15579","","GlcADG(20:0_5:0)+NH4",0,0,0,0,0,"0.46787","0.76787","15579","","GlcADG(20:0_5:0)+NH4",0,0,0,0,0,"0.46787","0.76787","15579","","GlcADG(20:0_5:0)+NH4",0,0,0,0,0,"0.46787","0.76787","15579","","GlcADG(20:0_5:0)+NH4","664.46359","471.40495","453.39439","159.1023","369.3369","0.46787","0.76787","15579"
"","GlcADG(20:0_6:0)+NH4",0,0,0,0,0,"0.578043055555556","0.878043055555556","1483","","GlcADG(20:0_6:0)+NH4",0,0,0,0,0,"0.578043055555556","0.878043055555556","1483","","GlcADG(20:0_6:0)+NH4",0,0,0,0,0,"0.578043055555556","0.878043055555556","1483","","GlcADG(20:0_6:0)+NH4",0,0,0,0,0,"0.578043055555556","0.878043055555556","1483","","GlcADG(20:0_6:0)+NH4",0,0,0,0,0,"0.578043055555556","0.878043055555556","1483","","GlcADG(20:0_6:0)+NH4","678.47924","485.4206","467.41004","173.11795","369.33691","0.578043055555556","0.878043055555556","1483"
"","GlcADG(20:0_6:0)+NH4",0,0,0,0,0,"15.1180833333333","15.4180833333333","8759","","GlcADG(20:0_6:0)+NH4",0,0,0,0,0,"15.1180833333333","15.4180833333333","8759","","GlcADG(20:0_6:0)+NH4",0,0,0,0,0,"15.1180833333333","15.4180833333333","8759","","GlcADG(20:0_6:0)+NH4",0,0,0,0,0,"15.1180833333333","15.4180833333333","8759","","GlcADG(20:0_6:0)+NH4",0,0,0,0,0,"15.1180833333333","15.4180833333333","8759","","GlcADG(20:0_6:0)+NH4","678.47924","485.4206","467.41004","173.11795","369.33691","15.1180833333333","15.4180833333333","8759"
"","GlcADG(20:0_6:0)+NH4",0,0,0,0,0,"8.17720416666667","8.47720416666667","13856","","GlcADG(20:0_6:0)+NH4",0,0,0,0,0,"8.17720416666667","8.47720416666667","13856","","GlcADG(20:0_6:0)+NH4",0,0,0,0,0,"8.17720416666667","8.47720416666667","13856","","GlcADG(20:0_6:0)+NH4",0,0,0,0,0,"8.17720416666667","8.47720416666667","13856","","GlcADG(20:0_6:0)+NH4",0,0,0,0,0,"8.17720416666667","8.47720416666667","13856","","GlcADG(20:0_6:0)+NH4","678.47924","485.4206","467.41004","173.11795","369.33691","8.17720416666667","8.47720416666667","13856"
"","GlcADG(20:0_6:0)+NH4",0,0,0,0,0,"15.1499930555556","15.4499930555556","15841","","GlcADG(20:0_6:0)+NH4",0,0,0,0,0,"15.1499930555556","15.4499930555556","15841","","GlcADG(20:0_6:0)+NH4",0,0,0,0,0,"15.1499930555556","15.4499930555556","15841","","GlcADG(20:0_6:0)+NH4",0,0,0,0,0,"15.1499930555556","15.4499930555556","15841","","GlcADG(20:0_6:0)+NH4",0,0,0,0,0,"15.1499930555556","15.4499930555556","15841","","GlcADG(20:0_6:0)+NH4","678.47924","485.4206","467.41004","173.11795","369.33691","15.1499930555556","15.4499930555556","15841"
"","GlcADG(20:0_6:0)+NH4",0,0,0,0,0,"15.5379930555556","15.8379930555556","15850","","GlcADG(20:0_6:0)+NH4",15.7922,0,0,0,0,"15.5379930555556","15.8379930555556","15850","","GlcADG(20:0_6:0)+NH4",1,0,0,0,0,"15.5379930555556","15.8379930555556","15850","","GlcADG(20:0_6:0)+NH4",956.5961,0,0,0,0,"15.5379930555556","15.8379930555556","15850","","GlcADG(20:0_6:0)+NH4",678.4808,0,0,0,0,"15.5379930555556","15.8379930555556","15850","","GlcADG(20:0_6:0)+NH4","678.47924","485.4206","467.41004","173.11795","369.33691","15.5379930555556","15.8379930555556","15850"
"","GlcADG(20:1_20:1)+NH4",0,0,0,0,0,"7.87643194444444","8.17643194444444","2623","","GlcADG(20:1_20:1)+NH4",0,0,0,0,0,"7.87643194444444","8.17643194444444","2623","","GlcADG(20:1_20:1)+NH4",0,0,0,0,0,"7.87643194444444","8.17643194444444","2623","","GlcADG(20:1_20:1)+NH4",0,0,0,0,0,"7.87643194444444","8.17643194444444","2623","","GlcADG(20:1_20:1)+NH4",0,0,0,0,0,"7.87643194444444","8.17643194444444","2623","","GlcADG(20:1_20:1)+NH4","870.66704","677.6084","659.59784","367.32139","367.32139","7.87643194444444","8.17643194444444","2623"
"","GlcADG(20:1_20:1)+NH4",0,0,0,0,0,"8.22024861111111","8.52024861111111","8841","","GlcADG(20:1_20:1)+NH4",0,0,0,0,0,"8.22024861111111","8.52024861111111","8841","","GlcADG(20:1_20:1)+NH4",0,0,0,0,0,"8.22024861111111","8.52024861111111","8841","","GlcADG(20:1_20:1)+NH4",0,0,0,0,0,"8.22024861111111","8.52024861111111","8841","","GlcADG(20:1_20:1)+NH4",0,0,0,0,0,"8.22024861111111","8.52024861111111","8841","","GlcADG(20:1_20:1)+NH4","870.66704","677.6084","659.59784","367.32139","367.32139","8.22024861111111","8.52024861111111","8841"
"","GlcADG(20:1_20:2)+NH4",0,0,0,0,0,"7.43745694444444","7.73745694444444","4108","","GlcADG(20:1_20:2)+NH4",0,0,0,0,0,"7.43745694444444","7.73745694444444","4108","","GlcADG(20:1_20:2)+NH4",0,0,0,0,0,"7.43745694444444","7.73745694444444","4108","","GlcADG(20:1_20:2)+NH4",0,0,0,0,0,"7.43745694444444","7.73745694444444","4108","","GlcADG(20:1_20:2)+NH4",0,0,0,0,0,"7.43745694444444","7.73745694444444","4108","","GlcADG(20:1_20:2)+NH4","868.65139","675.59275","657.58219","365.30574","367.32138","7.43745694444444","7.73745694444444","4108"
"","GlcADG(20:1_20:2)+NH4",0,0,0,0,0,"4.10099166666667","4.40099166666667","11216","","GlcADG(20:1_20:2)+NH4",0,0,0,0,0,"4.10099166666667","4.40099166666667","11216","","GlcADG(20:1_20:2)+NH4",0,0,0,0,0,"4.10099166666667","4.40099166666667","11216","","GlcADG(20:1_20:2)+NH4",0,0,0,0,0,"4.10099166666667","4.40099166666667","11216","","GlcADG(20:1_20:2)+NH4",0,0,0,0,0,"4.10099166666667","4.40099166666667","11216","","GlcADG(20:1_20:2)+NH4","868.65139","675.59275","657.58219","365.30574","367.32138","4.10099166666667","4.40099166666667","11216"
"","GlcADG(20:1_20:4)+NH4",0,0,0,0,0,"5.8500625","6.1500625","2591","","GlcADG(20:1_20:4)+NH4",0,0,0,0,0,"5.8500625","6.1500625","2591","","GlcADG(20:1_20:4)+NH4",0,0,0,0,0,"5.8500625","6.1500625","2591","","GlcADG(20:1_20:4)+NH4",0,0,0,0,0,"5.8500625","6.1500625","2591","","GlcADG(20:1_20:4)+NH4",0,0,0,0,0,"5.8500625","6.1500625","2591","","GlcADG(20:1_20:4)+NH4","864.62009","671.56145","653.55089","361.27444","367.32136","5.8500625","6.1500625","2591"
"","GlcADG(20:1_20:4)+NH4",0,0,0,0,0,"5.29032916666667","5.59032916666667","3468","","GlcADG(20:1_20:4)+NH4",0,0,0,0,0,"5.29032916666667","5.59032916666667","3468","","GlcADG(20:1_20:4)+NH4",0,0,0,0,0,"5.29032916666667","5.59032916666667","3468","","GlcADG(20:1_20:4)+NH4",0,0,0,0,0,"5.29032916666667","5.59032916666667","3468","","GlcADG(20:1_20:4)+NH4",0,0,0,0,0,"5.29032916666667","5.59032916666667","3468","","GlcADG(20:1_20:4)+NH4","864.62009","671.56145","653.55089","361.27444","367.32136","5.29032916666667","5.59032916666667","3468"
"","GlcADG(20:1_20:4)+NH4",0,0,0,0,0,"5.63189545454546","5.93189545454546","10743","","GlcADG(20:1_20:4)+NH4",0,0,0,0,0,"5.63189545454546","5.93189545454546","10743","","GlcADG(20:1_20:4)+NH4",0,0,0,0,0,"5.63189545454546","5.93189545454546","10743","","GlcADG(20:1_20:4)+NH4",0,0,0,0,0,"5.63189545454546","5.93189545454546","10743","","GlcADG(20:1_20:4)+NH4",0,0,0,0,0,"5.63189545454546","5.93189545454546","10743","","GlcADG(20:1_20:4)+NH4","864.62009","671.56145","653.55089","361.27444","367.32136","5.63189545454546","5.93189545454546","10743"
"","GlcADG(20:1_23:0)+NH4",0,0,0,0,0,"11.5700388888889","11.8700388888889","5589","","GlcADG(20:1_23:0)+NH4",0,0,0,0,0,"11.5700388888889","11.8700388888889","5589","","GlcADG(20:1_23:0)+NH4",0,0,0,0,0,"11.5700388888889","11.8700388888889","5589","","GlcADG(20:1_23:0)+NH4",0,0,0,0,0,"11.5700388888889","11.8700388888889","5589","","GlcADG(20:1_23:0)+NH4",0,0,0,0,0,"11.5700388888889","11.8700388888889","5589","","GlcADG(20:1_23:0)+NH4","914.72964","721.671","703.66044","411.38399","367.32143","11.5700388888889","11.8700388888889","5589"
"","GlcADG(20:1_24:0)+NH4",1,0,0,0,0,"13.1772866666667","13.4772866666667","18722","","GlcADG(20:1_24:0)+NH4",13.29281,0,0,0,0,"13.1772866666667","13.4772866666667","18722","","GlcADG(20:1_24:0)+NH4",1,0,0,0,0,"13.1772866666667","13.4772866666667","18722","","GlcADG(20:1_24:0)+NH4",298538.7,0,0,0,0,"13.1772866666667","13.4772866666667","18722","","GlcADG(20:1_24:0)+NH4",928.7457,0,0,0,0,"13.1772866666667","13.4772866666667","18722","","GlcADG(20:1_24:0)+NH4","928.74529","735.68665","717.67609","425.39964","367.32144","13.1772866666667","13.4772866666667","18722"
"","GlcADG(20:1_26:0)+NH4",0,0,0,0,0,"12.4919930555556","12.7919930555556","6539","","GlcADG(20:1_26:0)+NH4",0,0,0,0,0,"12.4919930555556","12.7919930555556","6539","","GlcADG(20:1_26:0)+NH4",0,0,0,0,0,"12.4919930555556","12.7919930555556","6539","","GlcADG(20:1_26:0)+NH4",0,0,0,0,0,"12.4919930555556","12.7919930555556","6539","","GlcADG(20:1_26:0)+NH4",0,0,0,0,0,"12.4919930555556","12.7919930555556","6539","","GlcADG(20:1_26:0)+NH4","956.77659","763.71795","745.70739","453.43094","367.32146","12.4919930555556","12.7919930555556","6539"
"","GlcADG(20:1_26:0)+NH4",0,0,0,0,0,"12.2701152777778","12.5701152777778","6964","","GlcADG(20:1_26:0)+NH4",0,0,0,0,0,"12.2701152777778","12.5701152777778","6964","","GlcADG(20:1_26:0)+NH4",0,0,0,0,0,"12.2701152777778","12.5701152777778","6964","","GlcADG(20:1_26:0)+NH4",0,0,0,0,0,"12.2701152777778","12.5701152777778","6964","","GlcADG(20:1_26:0)+NH4",0,0,0,0,0,"12.2701152777778","12.5701152777778","6964","","GlcADG(20:1_26:0)+NH4","956.77659","763.71795","745.70739","453.43094","367.32146","12.2701152777778","12.5701152777778","6964"
"","GlcADG(20:1_26:1)+NH4",0,0,0,0,0,"13.5083708333333","13.8083708333333","3295","","GlcADG(20:1_26:1)+NH4",0,0,0,0,0,"13.5083708333333","13.8083708333333","3295","","GlcADG(20:1_26:1)+NH4",0,0,0,0,0,"13.5083708333333","13.8083708333333","3295","","GlcADG(20:1_26:1)+NH4",0,0,0,0,0,"13.5083708333333","13.8083708333333","3295","","GlcADG(20:1_26:1)+NH4",0,0,0,0,0,"13.5083708333333","13.8083708333333","3295","","GlcADG(20:1_26:1)+NH4","954.76094","761.7023","743.69174","451.41529","367.32145","13.5083708333333","13.8083708333333","3295"
"","GlcADG(20:1_26:2)+NH4",0,0,0,0,0,"12.7893597222222","13.0893597222222","4706","","GlcADG(20:1_26:2)+NH4",0,0,0,0,0,"12.7893597222222","13.0893597222222","4706","","GlcADG(20:1_26:2)+NH4",0,0,0,0,0,"12.7893597222222","13.0893597222222","4706","","GlcADG(20:1_26:2)+NH4",0,0,0,0,0,"12.7893597222222","13.0893597222222","4706","","GlcADG(20:1_26:2)+NH4",0,0,0,0,0,"12.7893597222222","13.0893597222222","4706","","GlcADG(20:1_26:2)+NH4","952.74529","759.68665","741.67609","449.39964","367.32144","12.7893597222222","13.0893597222222","4706"
"","GlcADG(20:1_4:0)+NH4",0,0,0,0,0,"7.05265277777778","7.35265277777778","3126","","GlcADG(20:1_4:0)+NH4",0,0,0,0,0,"7.05265277777778","7.35265277777778","3126","","GlcADG(20:1_4:0)+NH4",0,0,0,0,0,"7.05265277777778","7.35265277777778","3126","","GlcADG(20:1_4:0)+NH4",0,0,0,0,0,"7.05265277777778","7.35265277777778","3126","","GlcADG(20:1_4:0)+NH4",0,0,0,0,0,"7.05265277777778","7.35265277777778","3126","","GlcADG(20:1_4:0)+NH4","648.43229","455.37365","437.36309","145.08664","367.32124","7.05265277777778","7.35265277777778","3126"
"","GlcADG(20:2_20:3)+NH4",0,0,0,0,0,"5.8500625","6.1500625","2591","","GlcADG(20:2_20:3)+NH4",0,0,0,0,0,"5.8500625","6.1500625","2591","","GlcADG(20:2_20:3)+NH4",0,0,0,0,0,"5.8500625","6.1500625","2591","","GlcADG(20:2_20:3)+NH4",0,0,0,0,0,"5.8500625","6.1500625","2591","","GlcADG(20:2_20:3)+NH4",0,0,0,0,0,"5.8500625","6.1500625","2591","","GlcADG(20:2_20:3)+NH4","864.62009","671.56145","653.55089","363.29008","365.30572","5.8500625","6.1500625","2591"
"","GlcADG(20:2_20:3)+NH4",0,0,0,0,0,"5.29032916666667","5.59032916666667","3468","","GlcADG(20:2_20:3)+NH4",0,0,0,0,0,"5.29032916666667","5.59032916666667","3468","","GlcADG(20:2_20:3)+NH4",0,0,0,0,0,"5.29032916666667","5.59032916666667","3468","","GlcADG(20:2_20:3)+NH4",0,0,0,0,0,"5.29032916666667","5.59032916666667","3468","","GlcADG(20:2_20:3)+NH4",0,0,0,0,0,"5.29032916666667","5.59032916666667","3468","","GlcADG(20:2_20:3)+NH4","864.62009","671.56145","653.55089","363.29008","365.30572","5.29032916666667","5.59032916666667","3468"
"","GlcADG(20:2_20:3)+NH4",0,0,0,0,0,"5.63189545454546","5.93189545454546","10743","","GlcADG(20:2_20:3)+NH4",0,0,0,0,0,"5.63189545454546","5.93189545454546","10743","","GlcADG(20:2_20:3)+NH4",0,0,0,0,0,"5.63189545454546","5.93189545454546","10743","","GlcADG(20:2_20:3)+NH4",0,0,0,0,0,"5.63189545454546","5.93189545454546","10743","","GlcADG(20:2_20:3)+NH4",0,0,0,0,0,"5.63189545454546","5.93189545454546","10743","","GlcADG(20:2_20:3)+NH4","864.62009","671.56145","653.55089","363.29008","365.30572","5.63189545454546","5.93189545454546","10743"
"","GlcADG(20:2_26:0)+NH4",0,0,0,0,0,"13.5083708333333","13.8083708333333","3295","","GlcADG(20:2_26:0)+NH4",0,0,0,0,0,"13.5083708333333","13.8083708333333","3295","","GlcADG(20:2_26:0)+NH4",0,0,0,0,0,"13.5083708333333","13.8083708333333","3295","","GlcADG(20:2_26:0)+NH4",0,0,0,0,0,"13.5083708333333","13.8083708333333","3295","","GlcADG(20:2_26:0)+NH4",0,0,0,0,0,"13.5083708333333","13.8083708333333","3295","","GlcADG(20:2_26:0)+NH4","954.76094","761.7023","743.69174","453.43093","365.30581","13.5083708333333","13.8083708333333","3295"
"","GlcADG(20:2_26:1)+NH4",0,0,0,0,0,"12.7893597222222","13.0893597222222","4706","","GlcADG(20:2_26:1)+NH4",0,0,0,0,0,"12.7893597222222","13.0893597222222","4706","","GlcADG(20:2_26:1)+NH4",0,0,0,0,0,"12.7893597222222","13.0893597222222","4706","","GlcADG(20:2_26:1)+NH4",0,0,0,0,0,"12.7893597222222","13.0893597222222","4706","","GlcADG(20:2_26:1)+NH4",0,0,0,0,0,"12.7893597222222","13.0893597222222","4706","","GlcADG(20:2_26:1)+NH4","952.74529","759.68665","741.67609","451.41528","365.3058","12.7893597222222","13.0893597222222","4706"
"","GlcADG(20:3_26:0)+NH4",0,0,0,0,0,"12.7893597222222","13.0893597222222","4706","","GlcADG(20:3_26:0)+NH4",0,0,0,0,0,"12.7893597222222","13.0893597222222","4706","","GlcADG(20:3_26:0)+NH4",0,0,0,0,0,"12.7893597222222","13.0893597222222","4706","","GlcADG(20:3_26:0)+NH4",0,0,0,0,0,"12.7893597222222","13.0893597222222","4706","","GlcADG(20:3_26:0)+NH4",0,0,0,0,0,"12.7893597222222","13.0893597222222","4706","","GlcADG(20:3_26:0)+NH4","952.74529","759.68665","741.67609","453.43092","363.29016","12.7893597222222","13.0893597222222","4706"
"","GlcADG(20:3_26:2)+NH4",0,0,0,0,0,"12.3150263888889","12.6150263888889","10145","","GlcADG(20:3_26:2)+NH4",0,0,0,0,0,"12.3150263888889","12.6150263888889","10145","","GlcADG(20:3_26:2)+NH4",0,0,0,0,0,"12.3150263888889","12.6150263888889","10145","","GlcADG(20:3_26:2)+NH4",0,0,0,0,0,"12.3150263888889","12.6150263888889","10145","","GlcADG(20:3_26:2)+NH4",0,0,0,0,0,"12.3150263888889","12.6150263888889","10145","","GlcADG(20:3_26:2)+NH4","948.71399","755.65535","737.64479","449.39962","363.29014","12.3150263888889","12.6150263888889","10145"
"","GlcADG(20:3_8:0)+NH4",0,0,0,0,0,"1.05375277777778","1.35375277777778","3632","","GlcADG(20:3_8:0)+NH4",0,0,0,0,0,"1.05375277777778","1.35375277777778","3632","","GlcADG(20:3_8:0)+NH4",0,0,0,0,0,"1.05375277777778","1.35375277777778","3632","","GlcADG(20:3_8:0)+NH4",0,0,0,0,0,"1.05375277777778","1.35375277777778","3632","","GlcADG(20:3_8:0)+NH4",0,0,0,0,0,"1.05375277777778","1.35375277777778","3632","","GlcADG(20:3_8:0)+NH4","700.46359","507.40495","489.39439","201.14922","363.28998","1.05375277777778","1.35375277777778","3632"
"","GlcADG(20:3_8:0)+NH4",0,0,0,0,0,"0.462629166666667","0.762629166666667","10592","","GlcADG(20:3_8:0)+NH4",0,0,0,0,0,"0.462629166666667","0.762629166666667","10592","","GlcADG(20:3_8:0)+NH4",0,0,0,0,0,"0.462629166666667","0.762629166666667","10592","","GlcADG(20:3_8:0)+NH4",0,0,0,0,0,"0.462629166666667","0.762629166666667","10592","","GlcADG(20:3_8:0)+NH4",0,0,0,0,0,"0.462629166666667","0.762629166666667","10592","","GlcADG(20:3_8:0)+NH4","700.46359","507.40495","489.39439","201.14922","363.28998","0.462629166666667","0.762629166666667","10592"
"","GlcADG(20:4_26:1)+NH4",0,0,0,0,0,"12.3150263888889","12.6150263888889","10145","","GlcADG(20:4_26:1)+NH4",0,0,0,0,0,"12.3150263888889","12.6150263888889","10145","","GlcADG(20:4_26:1)+NH4",0,0,0,0,0,"12.3150263888889","12.6150263888889","10145","","GlcADG(20:4_26:1)+NH4",0,0,0,0,0,"12.3150263888889","12.6150263888889","10145","","GlcADG(20:4_26:1)+NH4",0,0,0,0,0,"12.3150263888889","12.6150263888889","10145","","GlcADG(20:4_26:1)+NH4","948.71399","755.65535","737.64479","451.41526","361.2745","12.3150263888889","12.6150263888889","10145"
