"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","Plasmanyl-PE","[M+H]+","NL_head","NL_T2RCO","T2_RCO+","T2RCOO+58","head","RT_min","RT_max","Comment","RT at Max Intensity","Plasmanyl-PE","[M+H]+","NL_head","NL_T2RCO","T2_RCO+","T2RCOO+58","head","RT_min","RT_max","Comment","Number of Scans","Plasmanyl-PE","[M+H]+","NL_head","NL_T2RCO","T2_RCO+","T2RCOO+58","head","RT_min","RT_max","Comment","Max Intensity","Plasmanyl-PE","[M+H]+","NL_head","NL_T2RCO","T2_RCO+","T2RCOO+58","head","RT_min","RT_max","Comment","Average m/z","Plasmanyl-PE","[M+H]+","NL_head","NL_T2RCO","T2_RCO+","T2RCOO+58","head","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","Plasmanyl-PE","[M+H]+","NL_head","NL_T2RCO","T2_RCO+","T2RCOO+58","head","RT_min","RT_max","Comment"
"","Plasmanyl-PE(O-20:0/18:3)+H",0,0,0,0,0,0,"9.40040694444444","9.70040694444444","2016","","Plasmanyl-PE(O-20:0/18:3)+H",0,0,0,0,0,0,"9.40040694444444","9.70040694444444","2016","","Plasmanyl-PE(O-20:0/18:3)+H",0,0,0,0,0,0,"9.40040694444444","9.70040694444444","2016","","Plasmanyl-PE(O-20:0/18:3)+H",0,0,0,0,0,0,"9.40040694444444","9.70040694444444","2016","","Plasmanyl-PE(O-20:0/18:3)+H",0,0,0,0,0,0,"9.40040694444444","9.70040694444444","2016","","Plasmanyl-PE(O-20:0/18:3)+H","756.59025","615.57114","355.35709","261.22135","335.25813","142.02639","9.40040694444444","9.70040694444444","2016"
"","Plasmanyl-PE(O-20:0/18:3)+H",0,0,0,0,0,0,"6.79742638888889","7.09742638888889","3696","","Plasmanyl-PE(O-20:0/18:3)+H",0,0,0,0,0,0,"6.79742638888889","7.09742638888889","3696","","Plasmanyl-PE(O-20:0/18:3)+H",0,0,0,0,0,0,"6.79742638888889","7.09742638888889","3696","","Plasmanyl-PE(O-20:0/18:3)+H",0,0,0,0,0,0,"6.79742638888889","7.09742638888889","3696","","Plasmanyl-PE(O-20:0/18:3)+H",0,0,0,0,0,0,"6.79742638888889","7.09742638888889","3696","","Plasmanyl-PE(O-20:0/18:3)+H","756.59025","615.57114","355.35709","261.22135","335.25813","142.02639","6.79742638888889","7.09742638888889","3696"
"","Plasmanyl-PE(O-20:0/18:3)+H",0,0,0,0,0,0,"7.67833166666667","7.97833166666667","4652","","Plasmanyl-PE(O-20:0/18:3)+H",0,0,0,0,0,0,"7.67833166666667","7.97833166666667","4652","","Plasmanyl-PE(O-20:0/18:3)+H",0,0,0,0,0,0,"7.67833166666667","7.97833166666667","4652","","Plasmanyl-PE(O-20:0/18:3)+H",0,0,0,0,0,0,"7.67833166666667","7.97833166666667","4652","","Plasmanyl-PE(O-20:0/18:3)+H",0,0,0,0,0,0,"7.67833166666667","7.97833166666667","4652","","Plasmanyl-PE(O-20:0/18:3)+H","756.59025","615.57114","355.35709","261.22135","335.25813","142.02639","7.67833166666667","7.97833166666667","4652"
"","Plasmanyl-PE(O-20:0/18:3)+H",0,0,0,0,0,0,"9.17981527777778","9.47981527777778","14648","","Plasmanyl-PE(O-20:0/18:3)+H",0,0,0,0,0,0,"9.17981527777778","9.47981527777778","14648","","Plasmanyl-PE(O-20:0/18:3)+H",0,0,0,0,0,0,"9.17981527777778","9.47981527777778","14648","","Plasmanyl-PE(O-20:0/18:3)+H",0,0,0,0,0,0,"9.17981527777778","9.47981527777778","14648","","Plasmanyl-PE(O-20:0/18:3)+H",0,0,0,0,0,0,"9.17981527777778","9.47981527777778","14648","","Plasmanyl-PE(O-20:0/18:3)+H","756.59025","615.57114","355.35709","261.22135","335.25813","142.02639","9.17981527777778","9.47981527777778","14648"
"","Plasmanyl-PE(O-20:0/18:4)+H",0,0,0,0,0,0,"8.33139583333333","8.63139583333333","1154","","Plasmanyl-PE(O-20:0/18:4)+H",0,0,0,0,0,0,"8.33139583333333","8.63139583333333","1154","","Plasmanyl-PE(O-20:0/18:4)+H",0,0,0,0,0,0,"8.33139583333333","8.63139583333333","1154","","Plasmanyl-PE(O-20:0/18:4)+H",0,0,0,0,0,0,"8.33139583333333","8.63139583333333","1154","","Plasmanyl-PE(O-20:0/18:4)+H",0,0,0,0,0,0,"8.33139583333333","8.63139583333333","1154","","Plasmanyl-PE(O-20:0/18:4)+H","754.57455","613.55544","355.35709","259.20565","333.24243","142.02639","8.33139583333333","8.63139583333333","1154"
"","Plasmanyl-PE(O-20:0/18:4)+H",0,0,0,0,0,0,"8.61771805555556","8.91771805555556","1393","","Plasmanyl-PE(O-20:0/18:4)+H",0,0,0,0,0,0,"8.61771805555556","8.91771805555556","1393","","Plasmanyl-PE(O-20:0/18:4)+H",0,0,0,0,0,0,"8.61771805555556","8.91771805555556","1393","","Plasmanyl-PE(O-20:0/18:4)+H",0,0,0,0,0,0,"8.61771805555556","8.91771805555556","1393","","Plasmanyl-PE(O-20:0/18:4)+H",0,0,0,0,0,0,"8.61771805555556","8.91771805555556","1393","","Plasmanyl-PE(O-20:0/18:4)+H","754.57455","613.55544","355.35709","259.20565","333.24243","142.02639","8.61771805555556","8.91771805555556","1393"
"","Plasmanyl-PE(O-20:0/18:4)+H",1,0,0,0,0,0,"6.26818194444444","6.56818194444444","1497","","Plasmanyl-PE(O-20:0/18:4)+H",6.429213,0,0,0,0,0,"6.26818194444444","6.56818194444444","1497","","Plasmanyl-PE(O-20:0/18:4)+H",2,0,0,0,0,0,"6.26818194444444","6.56818194444444","1497","","Plasmanyl-PE(O-20:0/18:4)+H",112130.4,0,0,0,0,0,"6.26818194444444","6.56818194444444","1497","","Plasmanyl-PE(O-20:0/18:4)+H",754.57455,0,0,0,0,0,"6.26818194444444","6.56818194444444","1497","","Plasmanyl-PE(O-20:0/18:4)+H","754.57455","613.55544","355.35709","259.20565","333.24243","142.02639","6.26818194444444","6.56818194444444","1497"
"","Plasmanyl-PE(O-20:0/18:4)+H",1,0,0,0,0,0,"6.05889861111111","6.35889861111111","3467","","Plasmanyl-PE(O-20:0/18:4)+H",6.297675,0,0,0,0,0,"6.05889861111111","6.35889861111111","3467","","Plasmanyl-PE(O-20:0/18:4)+H",1,0,0,0,0,0,"6.05889861111111","6.35889861111111","3467","","Plasmanyl-PE(O-20:0/18:4)+H",5796.112,0,0,0,0,0,"6.05889861111111","6.35889861111111","3467","","Plasmanyl-PE(O-20:0/18:4)+H",754.574,0,0,0,0,0,"6.05889861111111","6.35889861111111","3467","","Plasmanyl-PE(O-20:0/18:4)+H","754.57455","613.55544","355.35709","259.20565","333.24243","142.02639","6.05889861111111","6.35889861111111","3467"
"","Plasmanyl-PE(O-20:0/18:4)+H",0,0,0,0,0,0,"6.57930416666667","6.87930416666667","11614","","Plasmanyl-PE(O-20:0/18:4)+H",0,0,0,0,0,0,"6.57930416666667","6.87930416666667","11614","","Plasmanyl-PE(O-20:0/18:4)+H",0,0,0,0,0,0,"6.57930416666667","6.87930416666667","11614","","Plasmanyl-PE(O-20:0/18:4)+H",0,0,0,0,0,0,"6.57930416666667","6.87930416666667","11614","","Plasmanyl-PE(O-20:0/18:4)+H",0,0,0,0,0,0,"6.57930416666667","6.87930416666667","11614","","Plasmanyl-PE(O-20:0/18:4)+H","754.57455","613.55544","355.35709","259.20565","333.24243","142.02639","6.57930416666667","6.87930416666667","11614"
"","Plasmanyl-PE(O-20:0/18:4)+H",0,0,0,0,0,0,"8.95635454545455","9.25635454545455","12277","","Plasmanyl-PE(O-20:0/18:4)+H",0,0,0,0,0,0,"8.95635454545455","9.25635454545455","12277","","Plasmanyl-PE(O-20:0/18:4)+H",0,0,0,0,0,0,"8.95635454545455","9.25635454545455","12277","","Plasmanyl-PE(O-20:0/18:4)+H",0,0,0,0,0,0,"8.95635454545455","9.25635454545455","12277","","Plasmanyl-PE(O-20:0/18:4)+H",0,0,0,0,0,0,"8.95635454545455","9.25635454545455","12277","","Plasmanyl-PE(O-20:0/18:4)+H","754.57455","613.55544","355.35709","259.20565","333.24243","142.02639","8.95635454545455","9.25635454545455","12277"
"","Plasmanyl-PE(O-20:0/19:0)+H",0,0,0,0,0,0,"9.9983611111111","10.2983611111111","2333","","Plasmanyl-PE(O-20:0/19:0)+H",0,0,0,0,0,0,"9.9983611111111","10.2983611111111","2333","","Plasmanyl-PE(O-20:0/19:0)+H",0,0,0,0,0,0,"9.9983611111111","10.2983611111111","2333","","Plasmanyl-PE(O-20:0/19:0)+H",0,0,0,0,0,0,"9.9983611111111","10.2983611111111","2333","","Plasmanyl-PE(O-20:0/19:0)+H",0,0,0,0,0,0,"9.9983611111111","10.2983611111111","2333","","Plasmanyl-PE(O-20:0/19:0)+H","776.65285","635.63374","355.35709","281.28395","355.32073","142.02639","9.9983611111111","10.2983611111111","2333"
"","Plasmanyl-PE(O-20:0/20:3)+H",0,0,0,0,0,0,"7.95994583333333","8.25994583333333","2327","","Plasmanyl-PE(O-20:0/20:3)+H",0,0,0,0,0,0,"7.95994583333333","8.25994583333333","2327","","Plasmanyl-PE(O-20:0/20:3)+H",0,0,0,0,0,0,"7.95994583333333","8.25994583333333","2327","","Plasmanyl-PE(O-20:0/20:3)+H",0,0,0,0,0,0,"7.95994583333333","8.25994583333333","2327","","Plasmanyl-PE(O-20:0/20:3)+H",0,0,0,0,0,0,"7.95994583333333","8.25994583333333","2327","","Plasmanyl-PE(O-20:0/20:3)+H","784.62155","643.60244","355.35709","289.25265","363.28943","142.02639","7.95994583333333","8.25994583333333","2327"
"","Plasmanyl-PE(O-20:0/20:3)+H",0,0,0,0,0,0,"10.3386090909091","10.6386090909091","4339","","Plasmanyl-PE(O-20:0/20:3)+H",0,0,0,0,0,0,"10.3386090909091","10.6386090909091","4339","","Plasmanyl-PE(O-20:0/20:3)+H",0,0,0,0,0,0,"10.3386090909091","10.6386090909091","4339","","Plasmanyl-PE(O-20:0/20:3)+H",0,0,0,0,0,0,"10.3386090909091","10.6386090909091","4339","","Plasmanyl-PE(O-20:0/20:3)+H",0,0,0,0,0,0,"10.3386090909091","10.6386090909091","4339","","Plasmanyl-PE(O-20:0/20:3)+H","784.62155","643.60244","355.35709","289.25265","363.28943","142.02639","10.3386090909091","10.6386090909091","4339"
"","Plasmanyl-PE(O-20:0/20:3)+H",0,0,0,0,0,0,"8.59374027777778","8.89374027777778","6778","","Plasmanyl-PE(O-20:0/20:3)+H",0,0,0,0,0,0,"8.59374027777778","8.89374027777778","6778","","Plasmanyl-PE(O-20:0/20:3)+H",0,0,0,0,0,0,"8.59374027777778","8.89374027777778","6778","","Plasmanyl-PE(O-20:0/20:3)+H",0,0,0,0,0,0,"8.59374027777778","8.89374027777778","6778","","Plasmanyl-PE(O-20:0/20:3)+H",0,0,0,0,0,0,"8.59374027777778","8.89374027777778","6778","","Plasmanyl-PE(O-20:0/20:3)+H","784.62155","643.60244","355.35709","289.25265","363.28943","142.02639","8.59374027777778","8.89374027777778","6778"
"","Plasmanyl-PE(O-20:0/20:3)+H",0,0,0,0,0,0,"7.76123055555556","8.06123055555556","15249","","Plasmanyl-PE(O-20:0/20:3)+H",0,0,0,0,0,0,"7.76123055555556","8.06123055555556","15249","","Plasmanyl-PE(O-20:0/20:3)+H",0,0,0,0,0,0,"7.76123055555556","8.06123055555556","15249","","Plasmanyl-PE(O-20:0/20:3)+H",0,0,0,0,0,0,"7.76123055555556","8.06123055555556","15249","","Plasmanyl-PE(O-20:0/20:3)+H",0,0,0,0,0,0,"7.76123055555556","8.06123055555556","15249","","Plasmanyl-PE(O-20:0/20:3)+H","784.62155","643.60244","355.35709","289.25265","363.28943","142.02639","7.76123055555556","8.06123055555556","15249"
"","Plasmanyl-PE(O-20:0/20:3)+H",0,0,0,0,0,0,"8.59113472222222","8.89113472222222","17449","","Plasmanyl-PE(O-20:0/20:3)+H",0,0,0,0,0,0,"8.59113472222222","8.89113472222222","17449","","Plasmanyl-PE(O-20:0/20:3)+H",0,0,0,0,0,0,"8.59113472222222","8.89113472222222","17449","","Plasmanyl-PE(O-20:0/20:3)+H",0,0,0,0,0,0,"8.59113472222222","8.89113472222222","17449","","Plasmanyl-PE(O-20:0/20:3)+H",0,0,0,0,0,0,"8.59113472222222","8.89113472222222","17449","","Plasmanyl-PE(O-20:0/20:3)+H","784.62155","643.60244","355.35709","289.25265","363.28943","142.02639","8.59113472222222","8.89113472222222","17449"
"","Plasmanyl-PE(O-20:0/20:4)+H",1,0,0,0,0,0,"7.47061527777778","7.77061527777778","637","","Plasmanyl-PE(O-20:0/20:4)+H",7.647951,0,0,0,0,0,"7.47061527777778","7.77061527777778","637","","Plasmanyl-PE(O-20:0/20:4)+H",1,0,0,0,0,0,"7.47061527777778","7.77061527777778","637","","Plasmanyl-PE(O-20:0/20:4)+H",371785.1,0,0,0,0,0,"7.47061527777778","7.77061527777778","637","","Plasmanyl-PE(O-20:0/20:4)+H",782.6067,0,0,0,0,0,"7.47061527777778","7.77061527777778","637","","Plasmanyl-PE(O-20:0/20:4)+H","782.60585","641.58674","355.35709","287.23695","361.27373","142.02639","7.47061527777778","7.77061527777778","637"
"","Plasmanyl-PE(O-20:0/20:4)+H",1,0,0,0,0,0,"7.24894027777778","7.54894027777778","951","","Plasmanyl-PE(O-20:0/20:4)+H",7.434839,0,0,0,0,0,"7.24894027777778","7.54894027777778","951","","Plasmanyl-PE(O-20:0/20:4)+H",1,0,0,0,0,0,"7.24894027777778","7.54894027777778","951","","Plasmanyl-PE(O-20:0/20:4)+H",168510.5,0,0,0,0,0,"7.24894027777778","7.54894027777778","951","","Plasmanyl-PE(O-20:0/20:4)+H",782.6047,0,0,0,0,0,"7.24894027777778","7.54894027777778","951","","Plasmanyl-PE(O-20:0/20:4)+H","782.60585","641.58674","355.35709","287.23695","361.27373","142.02639","7.24894027777778","7.54894027777778","951"
"","Plasmanyl-PE(O-20:0/20:4)+H",0,0,0,0,0,0,"7.75342361111111","8.05342361111111","2454","","Plasmanyl-PE(O-20:0/20:4)+H",0,0,0,0,0,0,"7.75342361111111","8.05342361111111","2454","","Plasmanyl-PE(O-20:0/20:4)+H",0,0,0,0,0,0,"7.75342361111111","8.05342361111111","2454","","Plasmanyl-PE(O-20:0/20:4)+H",0,0,0,0,0,0,"7.75342361111111","8.05342361111111","2454","","Plasmanyl-PE(O-20:0/20:4)+H",0,0,0,0,0,0,"7.75342361111111","8.05342361111111","2454","","Plasmanyl-PE(O-20:0/20:4)+H","782.60585","641.58674","355.35709","287.23695","361.27373","142.02639","7.75342361111111","8.05342361111111","2454"
"","Plasmanyl-PE(O-20:0/20:4)+H",0,0,0,0,0,0,"9.36107222222222","9.66107222222222","4570","","Plasmanyl-PE(O-20:0/20:4)+H",0,0,0,0,0,0,"9.36107222222222","9.66107222222222","4570","","Plasmanyl-PE(O-20:0/20:4)+H",0,0,0,0,0,0,"9.36107222222222","9.66107222222222","4570","","Plasmanyl-PE(O-20:0/20:4)+H",0,0,0,0,0,0,"9.36107222222222","9.66107222222222","4570","","Plasmanyl-PE(O-20:0/20:4)+H",0,0,0,0,0,0,"9.36107222222222","9.66107222222222","4570","","Plasmanyl-PE(O-20:0/20:4)+H","782.60585","641.58674","355.35709","287.23695","361.27373","142.02639","9.36107222222222","9.66107222222222","4570"
"","Plasmanyl-PE(O-20:0/20:4)+H",0,0,0,0,0,0,"9.62237222222222","9.92237222222222","4769","","Plasmanyl-PE(O-20:0/20:4)+H",0,0,0,0,0,0,"9.62237222222222","9.92237222222222","4769","","Plasmanyl-PE(O-20:0/20:4)+H",0,0,0,0,0,0,"9.62237222222222","9.92237222222222","4769","","Plasmanyl-PE(O-20:0/20:4)+H",0,0,0,0,0,0,"9.62237222222222","9.92237222222222","4769","","Plasmanyl-PE(O-20:0/20:4)+H",0,0,0,0,0,0,"9.62237222222222","9.92237222222222","4769","","Plasmanyl-PE(O-20:0/20:4)+H","782.60585","641.58674","355.35709","287.23695","361.27373","142.02639","9.62237222222222","9.92237222222222","4769"
"","Plasmanyl-PE(O-20:0/20:5)+H",0,0,0,0,0,0,"9.19609027777778","9.49609027777778","1391","","Plasmanyl-PE(O-20:0/20:5)+H",0,0,0,0,0,0,"9.19609027777778","9.49609027777778","1391","","Plasmanyl-PE(O-20:0/20:5)+H",0,0,0,0,0,0,"9.19609027777778","9.49609027777778","1391","","Plasmanyl-PE(O-20:0/20:5)+H",0,0,0,0,0,0,"9.19609027777778","9.49609027777778","1391","","Plasmanyl-PE(O-20:0/20:5)+H",0,0,0,0,0,0,"9.19609027777778","9.49609027777778","1391","","Plasmanyl-PE(O-20:0/20:5)+H","780.59025","639.57114","355.35709","285.22135","359.25813","142.02639","9.19609027777778","9.49609027777778","1391"
"","Plasmanyl-PE(O-20:0/20:5)+H",0,0,0,0,0,0,"8.33962638888889","8.63962638888889","2384","","Plasmanyl-PE(O-20:0/20:5)+H",0,0,0,0,0,0,"8.33962638888889","8.63962638888889","2384","","Plasmanyl-PE(O-20:0/20:5)+H",0,0,0,0,0,0,"8.33962638888889","8.63962638888889","2384","","Plasmanyl-PE(O-20:0/20:5)+H",0,0,0,0,0,0,"8.33962638888889","8.63962638888889","2384","","Plasmanyl-PE(O-20:0/20:5)+H",0,0,0,0,0,0,"8.33962638888889","8.63962638888889","2384","","Plasmanyl-PE(O-20:0/20:5)+H","780.59025","639.57114","355.35709","285.22135","359.25813","142.02639","8.33962638888889","8.63962638888889","2384"
"","Plasmanyl-PE(O-20:0/20:5)+H",0,0,0,0,0,0,"8.91084861111111","9.21084861111111","2494","","Plasmanyl-PE(O-20:0/20:5)+H",0,0,0,0,0,0,"8.91084861111111","9.21084861111111","2494","","Plasmanyl-PE(O-20:0/20:5)+H",0,0,0,0,0,0,"8.91084861111111","9.21084861111111","2494","","Plasmanyl-PE(O-20:0/20:5)+H",0,0,0,0,0,0,"8.91084861111111","9.21084861111111","2494","","Plasmanyl-PE(O-20:0/20:5)+H",0,0,0,0,0,0,"8.91084861111111","9.21084861111111","2494","","Plasmanyl-PE(O-20:0/20:5)+H","780.59025","639.57114","355.35709","285.22135","359.25813","142.02639","8.91084861111111","9.21084861111111","2494"
"","Plasmanyl-PE(O-20:0/20:5)+H",0,0,0,0,0,0,"15.1716818181818","15.4716818181818","5262","","Plasmanyl-PE(O-20:0/20:5)+H",0,0,0,0,0,0,"15.1716818181818","15.4716818181818","5262","","Plasmanyl-PE(O-20:0/20:5)+H",0,0,0,0,0,0,"15.1716818181818","15.4716818181818","5262","","Plasmanyl-PE(O-20:0/20:5)+H",0,0,0,0,0,0,"15.1716818181818","15.4716818181818","5262","","Plasmanyl-PE(O-20:0/20:5)+H",0,0,0,0,0,0,"15.1716818181818","15.4716818181818","5262","","Plasmanyl-PE(O-20:0/20:5)+H","780.59025","639.57114","355.35709","285.22135","359.25813","142.02639","15.1716818181818","15.4716818181818","5262"
"","Plasmanyl-PE(O-20:0/20:5)+H",0,0,0,0,0,0,"6.64121666666667","6.94121666666667","9452","","Plasmanyl-PE(O-20:0/20:5)+H",0,0,0,0,0,0,"6.64121666666667","6.94121666666667","9452","","Plasmanyl-PE(O-20:0/20:5)+H",0,0,0,0,0,0,"6.64121666666667","6.94121666666667","9452","","Plasmanyl-PE(O-20:0/20:5)+H",0,0,0,0,0,0,"6.64121666666667","6.94121666666667","9452","","Plasmanyl-PE(O-20:0/20:5)+H",0,0,0,0,0,0,"6.64121666666667","6.94121666666667","9452","","Plasmanyl-PE(O-20:0/20:5)+H","780.59025","639.57114","355.35709","285.22135","359.25813","142.02639","6.64121666666667","6.94121666666667","9452"
"","Plasmanyl-PE(O-20:0/20:5)+H",0,0,0,0,0,0,"8.73516111111111","9.03516111111111","9856","","Plasmanyl-PE(O-20:0/20:5)+H",0,0,0,0,0,0,"8.73516111111111","9.03516111111111","9856","","Plasmanyl-PE(O-20:0/20:5)+H",0,0,0,0,0,0,"8.73516111111111","9.03516111111111","9856","","Plasmanyl-PE(O-20:0/20:5)+H",0,0,0,0,0,0,"8.73516111111111","9.03516111111111","9856","","Plasmanyl-PE(O-20:0/20:5)+H",0,0,0,0,0,0,"8.73516111111111","9.03516111111111","9856","","Plasmanyl-PE(O-20:0/20:5)+H","780.59025","639.57114","355.35709","285.22135","359.25813","142.02639","8.73516111111111","9.03516111111111","9856"
"","Plasmanyl-PE(O-20:0/20:5)+H",1,0,0,0,0,0,"6.31226527777778","6.61226527777778","11408","","Plasmanyl-PE(O-20:0/20:5)+H",6.484857,0,0,0,0,0,"6.31226527777778","6.61226527777778","11408","","Plasmanyl-PE(O-20:0/20:5)+H",1,0,0,0,0,0,"6.31226527777778","6.61226527777778","11408","","Plasmanyl-PE(O-20:0/20:5)+H",44640.94,0,0,0,0,0,"6.31226527777778","6.61226527777778","11408","","Plasmanyl-PE(O-20:0/20:5)+H",780.589,0,0,0,0,0,"6.31226527777778","6.61226527777778","11408","","Plasmanyl-PE(O-20:0/20:5)+H","780.59025","639.57114","355.35709","285.22135","359.25813","142.02639","6.31226527777778","6.61226527777778","11408"
"","Plasmanyl-PE(O-20:0/20:5)+H",0,0,0,0,0,0,"6.64087222222222","6.94087222222222","13006","","Plasmanyl-PE(O-20:0/20:5)+H",0,0,0,0,0,0,"6.64087222222222","6.94087222222222","13006","","Plasmanyl-PE(O-20:0/20:5)+H",0,0,0,0,0,0,"6.64087222222222","6.94087222222222","13006","","Plasmanyl-PE(O-20:0/20:5)+H",0,0,0,0,0,0,"6.64087222222222","6.94087222222222","13006","","Plasmanyl-PE(O-20:0/20:5)+H",0,0,0,0,0,0,"6.64087222222222","6.94087222222222","13006","","Plasmanyl-PE(O-20:0/20:5)+H","780.59025","639.57114","355.35709","285.22135","359.25813","142.02639","6.64087222222222","6.94087222222222","13006"
"","Plasmanyl-PE(O-20:0/20:5)+H",0,0,0,0,0,0,"8.5624625","8.8624625","16089","","Plasmanyl-PE(O-20:0/20:5)+H",0,0,0,0,0,0,"8.5624625","8.8624625","16089","","Plasmanyl-PE(O-20:0/20:5)+H",0,0,0,0,0,0,"8.5624625","8.8624625","16089","","Plasmanyl-PE(O-20:0/20:5)+H",0,0,0,0,0,0,"8.5624625","8.8624625","16089","","Plasmanyl-PE(O-20:0/20:5)+H",0,0,0,0,0,0,"8.5624625","8.8624625","16089","","Plasmanyl-PE(O-20:0/20:5)+H","780.59025","639.57114","355.35709","285.22135","359.25813","142.02639","8.5624625","8.8624625","16089"
"","Plasmanyl-PE(O-20:0/20:5)+H",0,0,0,0,0,0,"7.43086363636364","7.73086363636364","17238","","Plasmanyl-PE(O-20:0/20:5)+H",0,0,0,0,0,0,"7.43086363636364","7.73086363636364","17238","","Plasmanyl-PE(O-20:0/20:5)+H",0,0,0,0,0,0,"7.43086363636364","7.73086363636364","17238","","Plasmanyl-PE(O-20:0/20:5)+H",0,0,0,0,0,0,"7.43086363636364","7.73086363636364","17238","","Plasmanyl-PE(O-20:0/20:5)+H",0,0,0,0,0,0,"7.43086363636364","7.73086363636364","17238","","Plasmanyl-PE(O-20:0/20:5)+H","780.59025","639.57114","355.35709","285.22135","359.25813","142.02639","7.43086363636364","7.73086363636364","17238"
"","Plasmanyl-PE(O-20:0/20:5)+H",0,0,0,0,0,0,"8.88868055555555","9.18868055555555","17957","","Plasmanyl-PE(O-20:0/20:5)+H",0,0,0,0,0,0,"8.88868055555555","9.18868055555555","17957","","Plasmanyl-PE(O-20:0/20:5)+H",0,0,0,0,0,0,"8.88868055555555","9.18868055555555","17957","","Plasmanyl-PE(O-20:0/20:5)+H",0,0,0,0,0,0,"8.88868055555555","9.18868055555555","17957","","Plasmanyl-PE(O-20:0/20:5)+H",0,0,0,0,0,0,"8.88868055555555","9.18868055555555","17957","","Plasmanyl-PE(O-20:0/20:5)+H","780.59025","639.57114","355.35709","285.22135","359.25813","142.02639","8.88868055555555","9.18868055555555","17957"
"","Plasmanyl-PE(O-20:0/22:3)+H",0,0,0,0,0,0,"11.1325893939394","11.4325893939394","2410","","Plasmanyl-PE(O-20:0/22:3)+H",0,0,0,0,0,0,"11.1325893939394","11.4325893939394","2410","","Plasmanyl-PE(O-20:0/22:3)+H",0,0,0,0,0,0,"11.1325893939394","11.4325893939394","2410","","Plasmanyl-PE(O-20:0/22:3)+H",0,0,0,0,0,0,"11.1325893939394","11.4325893939394","2410","","Plasmanyl-PE(O-20:0/22:3)+H",0,0,0,0,0,0,"11.1325893939394","11.4325893939394","2410","","Plasmanyl-PE(O-20:0/22:3)+H","812.65285","671.63374","355.35709","317.28395","391.32073","142.02639","11.1325893939394","11.4325893939394","2410"
"","Plasmanyl-PE(O-20:0/22:4)+H",1,0,0,0,0,0,"8.2895125","8.5895125","2354","","Plasmanyl-PE(O-20:0/22:4)+H",8.56509,0,0,0,0,0,"8.2895125","8.5895125","2354","","Plasmanyl-PE(O-20:0/22:4)+H",1,0,0,0,0,0,"8.2895125","8.5895125","2354","","Plasmanyl-PE(O-20:0/22:4)+H",19844.93,0,0,0,0,0,"8.2895125","8.5895125","2354","","Plasmanyl-PE(O-20:0/22:4)+H",810.6361,0,0,0,0,0,"8.2895125","8.5895125","2354","","Plasmanyl-PE(O-20:0/22:4)+H","810.63715","669.61804","355.35709","315.26825","389.30503","142.02639","8.2895125","8.5895125","2354"
"","Plasmanyl-PE(O-20:0/22:4)+H",1,0,0,0,0,0,"8.09693125","8.39693125","9528","","Plasmanyl-PE(O-20:0/22:4)+H",8.25991,0,0,0,0,0,"8.09693125","8.39693125","9528","","Plasmanyl-PE(O-20:0/22:4)+H",1,0,0,0,0,0,"8.09693125","8.39693125","9528","","Plasmanyl-PE(O-20:0/22:4)+H",13074.07,0,0,0,0,0,"8.09693125","8.39693125","9528","","Plasmanyl-PE(O-20:0/22:4)+H",810.6372,0,0,0,0,0,"8.09693125","8.39693125","9528","","Plasmanyl-PE(O-20:0/22:4)+H","810.63715","669.61804","355.35709","315.26825","389.30503","142.02639","8.09693125","8.39693125","9528"
"","Plasmanyl-PE(O-20:0/22:5)+H",0,0,0,0,0,0,"7.88973472222222","8.18973472222222","2655","","Plasmanyl-PE(O-20:0/22:5)+H",0,0,0,0,0,0,"7.88973472222222","8.18973472222222","2655","","Plasmanyl-PE(O-20:0/22:5)+H",0,0,0,0,0,0,"7.88973472222222","8.18973472222222","2655","","Plasmanyl-PE(O-20:0/22:5)+H",0,0,0,0,0,0,"7.88973472222222","8.18973472222222","2655","","Plasmanyl-PE(O-20:0/22:5)+H",0,0,0,0,0,0,"7.88973472222222","8.18973472222222","2655","","Plasmanyl-PE(O-20:0/22:5)+H","808.62155","667.60244","355.35709","313.25265","387.28943","142.02639","7.88973472222222","8.18973472222222","2655"
"","Plasmanyl-PE(O-20:0/22:5)+H",0,0,0,0,0,0,"8.11170833333333","8.41170833333333","3544","","Plasmanyl-PE(O-20:0/22:5)+H",0,0,0,0,0,0,"8.11170833333333","8.41170833333333","3544","","Plasmanyl-PE(O-20:0/22:5)+H",0,0,0,0,0,0,"8.11170833333333","8.41170833333333","3544","","Plasmanyl-PE(O-20:0/22:5)+H",0,0,0,0,0,0,"8.11170833333333","8.41170833333333","3544","","Plasmanyl-PE(O-20:0/22:5)+H",0,0,0,0,0,0,"8.11170833333333","8.41170833333333","3544","","Plasmanyl-PE(O-20:0/22:5)+H","808.62155","667.60244","355.35709","313.25265","387.28943","142.02639","8.11170833333333","8.41170833333333","3544"
