"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","Plasmenyl-PE","[M+H]+","NL_head","NL_T2RCO","T2_RCO+","T2RCOO+58","head","RT_min","RT_max","Comment","RT at Max Intensity","Plasmenyl-PE","[M+H]+","NL_head","NL_T2RCO","T2_RCO+","T2RCOO+58","head","RT_min","RT_max","Comment","Number of Scans","Plasmenyl-PE","[M+H]+","NL_head","NL_T2RCO","T2_RCO+","T2RCOO+58","head","RT_min","RT_max","Comment","Max Intensity","Plasmenyl-PE","[M+H]+","NL_head","NL_T2RCO","T2_RCO+","T2RCOO+58","head","RT_min","RT_max","Comment","Average m/z","Plasmenyl-PE","[M+H]+","NL_head","NL_T2RCO","T2_RCO+","T2RCOO+58","head","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","Plasmenyl-PE","[M+H]+","NL_head","NL_T2RCO","T2_RCO+","T2RCOO+58","head","RT_min","RT_max","Comment"
"","Plasmenyl-PE(P-18:1/20:5)+H",0,0,0,0,0,0,"6.25030694444444","6.55030694444444","2147","","Plasmenyl-PE(P-18:1/20:5)+H",0,0,0,0,0,0,"6.25030694444444","6.55030694444444","2147","","Plasmenyl-PE(P-18:1/20:5)+H",0,0,0,0,0,0,"6.25030694444444","6.55030694444444","2147","","Plasmenyl-PE(P-18:1/20:5)+H",0,0,0,0,0,0,"6.25030694444444","6.55030694444444","2147","","Plasmenyl-PE(P-18:1/20:5)+H",0,0,0,0,0,0,"6.25030694444444","6.55030694444444","2147","","Plasmenyl-PE(P-18:1/20:5)+H","748.52766","607.50855","323.2945","285.22135","359.25813","142.02639","6.25030694444444","6.55030694444444","2147"
"","Plasmenyl-PE(P-18:1/20:5)+H",0,0,0,0,0,0,"12.1012472222222","12.4012472222222","3861","","Plasmenyl-PE(P-18:1/20:5)+H",0,0,0,0,0,0,"12.1012472222222","12.4012472222222","3861","","Plasmenyl-PE(P-18:1/20:5)+H",0,0,0,0,0,0,"12.1012472222222","12.4012472222222","3861","","Plasmenyl-PE(P-18:1/20:5)+H",0,0,0,0,0,0,"12.1012472222222","12.4012472222222","3861","","Plasmenyl-PE(P-18:1/20:5)+H",0,0,0,0,0,0,"12.1012472222222","12.4012472222222","3861","","Plasmenyl-PE(P-18:1/20:5)+H","748.52766","607.50855","323.2945","285.22135","359.25813","142.02639","12.1012472222222","12.4012472222222","3861"
"","Plasmenyl-PE(P-18:1/20:5)+H",0,0,0,0,0,0,"11.4254208333333","11.7254208333333","4805","","Plasmenyl-PE(P-18:1/20:5)+H",0,0,0,0,0,0,"11.4254208333333","11.7254208333333","4805","","Plasmenyl-PE(P-18:1/20:5)+H",0,0,0,0,0,0,"11.4254208333333","11.7254208333333","4805","","Plasmenyl-PE(P-18:1/20:5)+H",0,0,0,0,0,0,"11.4254208333333","11.7254208333333","4805","","Plasmenyl-PE(P-18:1/20:5)+H",0,0,0,0,0,0,"11.4254208333333","11.7254208333333","4805","","Plasmenyl-PE(P-18:1/20:5)+H","748.52766","607.50855","323.2945","285.22135","359.25813","142.02639","11.4254208333333","11.7254208333333","4805"
"","Plasmenyl-PE(P-18:1/20:5)+H",0,0,0,0,0,0,"6.11233636363636","6.41233636363636","11360","","Plasmenyl-PE(P-18:1/20:5)+H",0,0,0,0,0,0,"6.11233636363636","6.41233636363636","11360","","Plasmenyl-PE(P-18:1/20:5)+H",0,0,0,0,0,0,"6.11233636363636","6.41233636363636","11360","","Plasmenyl-PE(P-18:1/20:5)+H",0,0,0,0,0,0,"6.11233636363636","6.41233636363636","11360","","Plasmenyl-PE(P-18:1/20:5)+H",0,0,0,0,0,0,"6.11233636363636","6.41233636363636","11360","","Plasmenyl-PE(P-18:1/20:5)+H","748.52766","607.50855","323.2945","285.22135","359.25813","142.02639","6.11233636363636","6.41233636363636","11360"
"","Plasmenyl-PE(P-18:1/21:0)+H",1,0,0,0,0,0,"8.2390125","8.5390125","203","","Plasmenyl-PE(P-18:1/21:0)+H",8.402451,0,0,0,0,0,"8.2390125","8.5390125","203","","Plasmenyl-PE(P-18:1/21:0)+H",1,0,0,0,0,0,"8.2390125","8.5390125","203","","Plasmenyl-PE(P-18:1/21:0)+H",1431221,0,0,0,0,0,"8.2390125","8.5390125","203","","Plasmenyl-PE(P-18:1/21:0)+H",772.6232,0,0,0,0,0,"8.2390125","8.5390125","203","","Plasmenyl-PE(P-18:1/21:0)+H","772.62156","631.60245","323.2945","309.31525","383.35203","142.02639","8.2390125","8.5390125","203"
"","Plasmenyl-PE(P-18:1/21:0)+H",1,0,0,0,0,0,"8.91349027777778","9.21349027777778","837","","Plasmenyl-PE(P-18:1/21:0)+H",9.050057,0,0,0,0,0,"8.91349027777778","9.21349027777778","837","","Plasmenyl-PE(P-18:1/21:0)+H",1,0,0,0,0,0,"8.91349027777778","9.21349027777778","837","","Plasmenyl-PE(P-18:1/21:0)+H",228254.6,0,0,0,0,0,"8.91349027777778","9.21349027777778","837","","Plasmenyl-PE(P-18:1/21:0)+H",772.6237,0,0,0,0,0,"8.91349027777778","9.21349027777778","837","","Plasmenyl-PE(P-18:1/21:0)+H","772.62156","631.60245","323.2945","309.31525","383.35203","142.02639","8.91349027777778","9.21349027777778","837"
"","Plasmenyl-PE(P-18:1/22:1)+H",0,0,0,0,0,0,"7.95994583333333","8.25994583333333","2327","","Plasmenyl-PE(P-18:1/22:1)+H",0,0,0,0,0,0,"7.95994583333333","8.25994583333333","2327","","Plasmenyl-PE(P-18:1/22:1)+H",0,0,0,0,0,0,"7.95994583333333","8.25994583333333","2327","","Plasmenyl-PE(P-18:1/22:1)+H",0,0,0,0,0,0,"7.95994583333333","8.25994583333333","2327","","Plasmenyl-PE(P-18:1/22:1)+H",0,0,0,0,0,0,"7.95994583333333","8.25994583333333","2327","","Plasmenyl-PE(P-18:1/22:1)+H","784.62156","643.60245","323.2945","321.31525","395.35203","142.02639","7.95994583333333","8.25994583333333","2327"
"","Plasmenyl-PE(P-18:1/22:1)+H",0,0,0,0,0,0,"10.3386090909091","10.6386090909091","4339","","Plasmenyl-PE(P-18:1/22:1)+H",0,0,0,0,0,0,"10.3386090909091","10.6386090909091","4339","","Plasmenyl-PE(P-18:1/22:1)+H",0,0,0,0,0,0,"10.3386090909091","10.6386090909091","4339","","Plasmenyl-PE(P-18:1/22:1)+H",0,0,0,0,0,0,"10.3386090909091","10.6386090909091","4339","","Plasmenyl-PE(P-18:1/22:1)+H",0,0,0,0,0,0,"10.3386090909091","10.6386090909091","4339","","Plasmenyl-PE(P-18:1/22:1)+H","784.62156","643.60245","323.2945","321.31525","395.35203","142.02639","10.3386090909091","10.6386090909091","4339"
"","Plasmenyl-PE(P-18:1/22:1)+H",0,0,0,0,0,0,"8.59374027777778","8.89374027777778","6778","","Plasmenyl-PE(P-18:1/22:1)+H",0,0,0,0,0,0,"8.59374027777778","8.89374027777778","6778","","Plasmenyl-PE(P-18:1/22:1)+H",0,0,0,0,0,0,"8.59374027777778","8.89374027777778","6778","","Plasmenyl-PE(P-18:1/22:1)+H",0,0,0,0,0,0,"8.59374027777778","8.89374027777778","6778","","Plasmenyl-PE(P-18:1/22:1)+H",0,0,0,0,0,0,"8.59374027777778","8.89374027777778","6778","","Plasmenyl-PE(P-18:1/22:1)+H","784.62156","643.60245","323.2945","321.31525","395.35203","142.02639","8.59374027777778","8.89374027777778","6778"
"","Plasmenyl-PE(P-18:1/22:1)+H",0,0,0,0,0,0,"7.76123055555556","8.06123055555556","15249","","Plasmenyl-PE(P-18:1/22:1)+H",0,0,0,0,0,0,"7.76123055555556","8.06123055555556","15249","","Plasmenyl-PE(P-18:1/22:1)+H",0,0,0,0,0,0,"7.76123055555556","8.06123055555556","15249","","Plasmenyl-PE(P-18:1/22:1)+H",0,0,0,0,0,0,"7.76123055555556","8.06123055555556","15249","","Plasmenyl-PE(P-18:1/22:1)+H",0,0,0,0,0,0,"7.76123055555556","8.06123055555556","15249","","Plasmenyl-PE(P-18:1/22:1)+H","784.62156","643.60245","323.2945","321.31525","395.35203","142.02639","7.76123055555556","8.06123055555556","15249"
"","Plasmenyl-PE(P-18:1/22:1)+H",0,0,0,0,0,0,"8.59113472222222","8.89113472222222","17449","","Plasmenyl-PE(P-18:1/22:1)+H",0,0,0,0,0,0,"8.59113472222222","8.89113472222222","17449","","Plasmenyl-PE(P-18:1/22:1)+H",0,0,0,0,0,0,"8.59113472222222","8.89113472222222","17449","","Plasmenyl-PE(P-18:1/22:1)+H",0,0,0,0,0,0,"8.59113472222222","8.89113472222222","17449","","Plasmenyl-PE(P-18:1/22:1)+H",0,0,0,0,0,0,"8.59113472222222","8.89113472222222","17449","","Plasmenyl-PE(P-18:1/22:1)+H","784.62156","643.60245","323.2945","321.31525","395.35203","142.02639","8.59113472222222","8.89113472222222","17449"
"","Plasmenyl-PE(P-18:1/22:2)+H",1,0,0,0,0,0,"7.47061527777778","7.77061527777778","637","","Plasmenyl-PE(P-18:1/22:2)+H",7.647951,0,0,0,0,0,"7.47061527777778","7.77061527777778","637","","Plasmenyl-PE(P-18:1/22:2)+H",1,0,0,0,0,0,"7.47061527777778","7.77061527777778","637","","Plasmenyl-PE(P-18:1/22:2)+H",371785.1,0,0,0,0,0,"7.47061527777778","7.77061527777778","637","","Plasmenyl-PE(P-18:1/22:2)+H",782.6067,0,0,0,0,0,"7.47061527777778","7.77061527777778","637","","Plasmenyl-PE(P-18:1/22:2)+H","782.60586","641.58675","323.2945","319.29955","393.33633","142.02639","7.47061527777778","7.77061527777778","637"
"","Plasmenyl-PE(P-18:1/22:2)+H",1,0,0,0,0,0,"7.24894027777778","7.54894027777778","951","","Plasmenyl-PE(P-18:1/22:2)+H",7.434839,0,0,0,0,0,"7.24894027777778","7.54894027777778","951","","Plasmenyl-PE(P-18:1/22:2)+H",1,0,0,0,0,0,"7.24894027777778","7.54894027777778","951","","Plasmenyl-PE(P-18:1/22:2)+H",168510.5,0,0,0,0,0,"7.24894027777778","7.54894027777778","951","","Plasmenyl-PE(P-18:1/22:2)+H",782.6047,0,0,0,0,0,"7.24894027777778","7.54894027777778","951","","Plasmenyl-PE(P-18:1/22:2)+H","782.60586","641.58675","323.2945","319.29955","393.33633","142.02639","7.24894027777778","7.54894027777778","951"
"","Plasmenyl-PE(P-18:1/22:2)+H",0,0,0,0,0,0,"7.75342361111111","8.05342361111111","2454","","Plasmenyl-PE(P-18:1/22:2)+H",0,0,0,0,0,0,"7.75342361111111","8.05342361111111","2454","","Plasmenyl-PE(P-18:1/22:2)+H",0,0,0,0,0,0,"7.75342361111111","8.05342361111111","2454","","Plasmenyl-PE(P-18:1/22:2)+H",0,0,0,0,0,0,"7.75342361111111","8.05342361111111","2454","","Plasmenyl-PE(P-18:1/22:2)+H",0,0,0,0,0,0,"7.75342361111111","8.05342361111111","2454","","Plasmenyl-PE(P-18:1/22:2)+H","782.60586","641.58675","323.2945","319.29955","393.33633","142.02639","7.75342361111111","8.05342361111111","2454"
"","Plasmenyl-PE(P-18:1/22:2)+H",0,0,0,0,0,0,"9.36107222222222","9.66107222222222","4570","","Plasmenyl-PE(P-18:1/22:2)+H",0,0,0,0,0,0,"9.36107222222222","9.66107222222222","4570","","Plasmenyl-PE(P-18:1/22:2)+H",0,0,0,0,0,0,"9.36107222222222","9.66107222222222","4570","","Plasmenyl-PE(P-18:1/22:2)+H",0,0,0,0,0,0,"9.36107222222222","9.66107222222222","4570","","Plasmenyl-PE(P-18:1/22:2)+H",0,0,0,0,0,0,"9.36107222222222","9.66107222222222","4570","","Plasmenyl-PE(P-18:1/22:2)+H","782.60586","641.58675","323.2945","319.29955","393.33633","142.02639","9.36107222222222","9.66107222222222","4570"
"","Plasmenyl-PE(P-18:1/22:2)+H",0,0,0,0,0,0,"9.62237222222222","9.92237222222222","4769","","Plasmenyl-PE(P-18:1/22:2)+H",0,0,0,0,0,0,"9.62237222222222","9.92237222222222","4769","","Plasmenyl-PE(P-18:1/22:2)+H",0,0,0,0,0,0,"9.62237222222222","9.92237222222222","4769","","Plasmenyl-PE(P-18:1/22:2)+H",0,0,0,0,0,0,"9.62237222222222","9.92237222222222","4769","","Plasmenyl-PE(P-18:1/22:2)+H",0,0,0,0,0,0,"9.62237222222222","9.92237222222222","4769","","Plasmenyl-PE(P-18:1/22:2)+H","782.60586","641.58675","323.2945","319.29955","393.33633","142.02639","9.62237222222222","9.92237222222222","4769"
"","Plasmenyl-PE(P-18:1/22:3)+H",0,0,0,0,0,0,"9.19609027777778","9.49609027777778","1391","","Plasmenyl-PE(P-18:1/22:3)+H",0,0,0,0,0,0,"9.19609027777778","9.49609027777778","1391","","Plasmenyl-PE(P-18:1/22:3)+H",0,0,0,0,0,0,"9.19609027777778","9.49609027777778","1391","","Plasmenyl-PE(P-18:1/22:3)+H",0,0,0,0,0,0,"9.19609027777778","9.49609027777778","1391","","Plasmenyl-PE(P-18:1/22:3)+H",0,0,0,0,0,0,"9.19609027777778","9.49609027777778","1391","","Plasmenyl-PE(P-18:1/22:3)+H","780.59026","639.57115","323.2945","317.28395","391.32073","142.02639","9.19609027777778","9.49609027777778","1391"
"","Plasmenyl-PE(P-18:1/22:3)+H",0,0,0,0,0,0,"8.33962638888889","8.63962638888889","2384","","Plasmenyl-PE(P-18:1/22:3)+H",0,0,0,0,0,0,"8.33962638888889","8.63962638888889","2384","","Plasmenyl-PE(P-18:1/22:3)+H",0,0,0,0,0,0,"8.33962638888889","8.63962638888889","2384","","Plasmenyl-PE(P-18:1/22:3)+H",0,0,0,0,0,0,"8.33962638888889","8.63962638888889","2384","","Plasmenyl-PE(P-18:1/22:3)+H",0,0,0,0,0,0,"8.33962638888889","8.63962638888889","2384","","Plasmenyl-PE(P-18:1/22:3)+H","780.59026","639.57115","323.2945","317.28395","391.32073","142.02639","8.33962638888889","8.63962638888889","2384"
"","Plasmenyl-PE(P-18:1/22:3)+H",0,0,0,0,0,0,"8.91084861111111","9.21084861111111","2494","","Plasmenyl-PE(P-18:1/22:3)+H",0,0,0,0,0,0,"8.91084861111111","9.21084861111111","2494","","Plasmenyl-PE(P-18:1/22:3)+H",0,0,0,0,0,0,"8.91084861111111","9.21084861111111","2494","","Plasmenyl-PE(P-18:1/22:3)+H",0,0,0,0,0,0,"8.91084861111111","9.21084861111111","2494","","Plasmenyl-PE(P-18:1/22:3)+H",0,0,0,0,0,0,"8.91084861111111","9.21084861111111","2494","","Plasmenyl-PE(P-18:1/22:3)+H","780.59026","639.57115","323.2945","317.28395","391.32073","142.02639","8.91084861111111","9.21084861111111","2494"
"","Plasmenyl-PE(P-18:1/22:3)+H",0,0,0,0,0,0,"15.1716818181818","15.4716818181818","5262","","Plasmenyl-PE(P-18:1/22:3)+H",0,0,0,0,0,0,"15.1716818181818","15.4716818181818","5262","","Plasmenyl-PE(P-18:1/22:3)+H",0,0,0,0,0,0,"15.1716818181818","15.4716818181818","5262","","Plasmenyl-PE(P-18:1/22:3)+H",0,0,0,0,0,0,"15.1716818181818","15.4716818181818","5262","","Plasmenyl-PE(P-18:1/22:3)+H",0,0,0,0,0,0,"15.1716818181818","15.4716818181818","5262","","Plasmenyl-PE(P-18:1/22:3)+H","780.59026","639.57115","323.2945","317.28395","391.32073","142.02639","15.1716818181818","15.4716818181818","5262"
"","Plasmenyl-PE(P-18:1/22:3)+H",0,0,0,0,0,0,"6.64121666666667","6.94121666666667","9452","","Plasmenyl-PE(P-18:1/22:3)+H",0,0,0,0,0,0,"6.64121666666667","6.94121666666667","9452","","Plasmenyl-PE(P-18:1/22:3)+H",0,0,0,0,0,0,"6.64121666666667","6.94121666666667","9452","","Plasmenyl-PE(P-18:1/22:3)+H",0,0,0,0,0,0,"6.64121666666667","6.94121666666667","9452","","Plasmenyl-PE(P-18:1/22:3)+H",0,0,0,0,0,0,"6.64121666666667","6.94121666666667","9452","","Plasmenyl-PE(P-18:1/22:3)+H","780.59026","639.57115","323.2945","317.28395","391.32073","142.02639","6.64121666666667","6.94121666666667","9452"
"","Plasmenyl-PE(P-18:1/22:3)+H",0,0,0,0,0,0,"8.73516111111111","9.03516111111111","9856","","Plasmenyl-PE(P-18:1/22:3)+H",0,0,0,0,0,0,"8.73516111111111","9.03516111111111","9856","","Plasmenyl-PE(P-18:1/22:3)+H",0,0,0,0,0,0,"8.73516111111111","9.03516111111111","9856","","Plasmenyl-PE(P-18:1/22:3)+H",0,0,0,0,0,0,"8.73516111111111","9.03516111111111","9856","","Plasmenyl-PE(P-18:1/22:3)+H",0,0,0,0,0,0,"8.73516111111111","9.03516111111111","9856","","Plasmenyl-PE(P-18:1/22:3)+H","780.59026","639.57115","323.2945","317.28395","391.32073","142.02639","8.73516111111111","9.03516111111111","9856"
"","Plasmenyl-PE(P-18:1/22:3)+H",1,0,0,0,0,0,"6.31226527777778","6.61226527777778","11408","","Plasmenyl-PE(P-18:1/22:3)+H",6.484857,0,0,0,0,0,"6.31226527777778","6.61226527777778","11408","","Plasmenyl-PE(P-18:1/22:3)+H",1,0,0,0,0,0,"6.31226527777778","6.61226527777778","11408","","Plasmenyl-PE(P-18:1/22:3)+H",44640.94,0,0,0,0,0,"6.31226527777778","6.61226527777778","11408","","Plasmenyl-PE(P-18:1/22:3)+H",780.589,0,0,0,0,0,"6.31226527777778","6.61226527777778","11408","","Plasmenyl-PE(P-18:1/22:3)+H","780.59026","639.57115","323.2945","317.28395","391.32073","142.02639","6.31226527777778","6.61226527777778","11408"
"","Plasmenyl-PE(P-18:1/22:3)+H",0,0,0,0,0,0,"6.64087222222222","6.94087222222222","13006","","Plasmenyl-PE(P-18:1/22:3)+H",0,0,0,0,0,0,"6.64087222222222","6.94087222222222","13006","","Plasmenyl-PE(P-18:1/22:3)+H",0,0,0,0,0,0,"6.64087222222222","6.94087222222222","13006","","Plasmenyl-PE(P-18:1/22:3)+H",0,0,0,0,0,0,"6.64087222222222","6.94087222222222","13006","","Plasmenyl-PE(P-18:1/22:3)+H",0,0,0,0,0,0,"6.64087222222222","6.94087222222222","13006","","Plasmenyl-PE(P-18:1/22:3)+H","780.59026","639.57115","323.2945","317.28395","391.32073","142.02639","6.64087222222222","6.94087222222222","13006"
"","Plasmenyl-PE(P-18:1/22:3)+H",0,0,0,0,0,0,"8.5624625","8.8624625","16089","","Plasmenyl-PE(P-18:1/22:3)+H",0,0,0,0,0,0,"8.5624625","8.8624625","16089","","Plasmenyl-PE(P-18:1/22:3)+H",0,0,0,0,0,0,"8.5624625","8.8624625","16089","","Plasmenyl-PE(P-18:1/22:3)+H",0,0,0,0,0,0,"8.5624625","8.8624625","16089","","Plasmenyl-PE(P-18:1/22:3)+H",0,0,0,0,0,0,"8.5624625","8.8624625","16089","","Plasmenyl-PE(P-18:1/22:3)+H","780.59026","639.57115","323.2945","317.28395","391.32073","142.02639","8.5624625","8.8624625","16089"
"","Plasmenyl-PE(P-18:1/22:3)+H",0,0,0,0,0,0,"7.43086363636364","7.73086363636364","17238","","Plasmenyl-PE(P-18:1/22:3)+H",0,0,0,0,0,0,"7.43086363636364","7.73086363636364","17238","","Plasmenyl-PE(P-18:1/22:3)+H",0,0,0,0,0,0,"7.43086363636364","7.73086363636364","17238","","Plasmenyl-PE(P-18:1/22:3)+H",0,0,0,0,0,0,"7.43086363636364","7.73086363636364","17238","","Plasmenyl-PE(P-18:1/22:3)+H",0,0,0,0,0,0,"7.43086363636364","7.73086363636364","17238","","Plasmenyl-PE(P-18:1/22:3)+H","780.59026","639.57115","323.2945","317.28395","391.32073","142.02639","7.43086363636364","7.73086363636364","17238"
"","Plasmenyl-PE(P-18:1/22:3)+H",0,0,0,0,0,0,"8.88868055555555","9.18868055555555","17957","","Plasmenyl-PE(P-18:1/22:3)+H",0,0,0,0,0,0,"8.88868055555555","9.18868055555555","17957","","Plasmenyl-PE(P-18:1/22:3)+H",0,0,0,0,0,0,"8.88868055555555","9.18868055555555","17957","","Plasmenyl-PE(P-18:1/22:3)+H",0,0,0,0,0,0,"8.88868055555555","9.18868055555555","17957","","Plasmenyl-PE(P-18:1/22:3)+H",0,0,0,0,0,0,"8.88868055555555","9.18868055555555","17957","","Plasmenyl-PE(P-18:1/22:3)+H","780.59026","639.57115","323.2945","317.28395","391.32073","142.02639","8.88868055555555","9.18868055555555","17957"
"","Plasmenyl-PE(P-18:1/22:4)+H",1,1,0,0,1,0,"8.16670972222222","8.46670972222222","894","","Plasmenyl-PE(P-18:1/22:4)+H",8.321677,8.321677,0,0,8.321677,0,"8.16670972222222","8.46670972222222","894","","Plasmenyl-PE(P-18:1/22:4)+H",1,1,0,0,1,0,"8.16670972222222","8.46670972222222","894","","Plasmenyl-PE(P-18:1/22:4)+H",14572.78,56345.52,0,0,6454.307,0,"8.16670972222222","8.46670972222222","894","","Plasmenyl-PE(P-18:1/22:4)+H",778.5746,637.556,0,0,389.3051,0,"8.16670972222222","8.46670972222222","894","","Plasmenyl-PE(P-18:1/22:4)+H","778.57456","637.55545","323.2945","315.26825","389.30503","142.02639","8.16670972222222","8.46670972222222","894"
"","Plasmenyl-PE(P-18:1/22:4)+H",0,0,0,0,0,0,"8.55210833333333","8.85210833333333","9249","","Plasmenyl-PE(P-18:1/22:4)+H",0,0,0,0,0,0,"8.55210833333333","8.85210833333333","9249","","Plasmenyl-PE(P-18:1/22:4)+H",0,0,0,0,0,0,"8.55210833333333","8.85210833333333","9249","","Plasmenyl-PE(P-18:1/22:4)+H",0,0,0,0,0,0,"8.55210833333333","8.85210833333333","9249","","Plasmenyl-PE(P-18:1/22:4)+H",0,0,0,0,0,0,"8.55210833333333","8.85210833333333","9249","","Plasmenyl-PE(P-18:1/22:4)+H","778.57456","637.55545","323.2945","315.26825","389.30503","142.02639","8.55210833333333","8.85210833333333","9249"
"","Plasmenyl-PE(P-18:1/22:5)+H",1,1,0,0,1,0,"7.81398472222222","8.11398472222222","480","","Plasmenyl-PE(P-18:1/22:5)+H",7.97091,7.97091,0,0,7.97091,7.97091,"7.81398472222222","8.11398472222222","480","","Plasmenyl-PE(P-18:1/22:5)+H",1,1,0,0,1,1,"7.81398472222222","8.11398472222222","480","","Plasmenyl-PE(P-18:1/22:5)+H",27855.83,110230.9,0,0,4859.871,655.7232,"7.81398472222222","8.11398472222222","480","","Plasmenyl-PE(P-18:1/22:5)+H",776.559,635.5404,0,0,387.2895,142.0266,"7.81398472222222","8.11398472222222","480","","Plasmenyl-PE(P-18:1/22:5)+H","776.55896","635.53985","323.2945","313.25265","387.28943","142.02639","7.81398472222222","8.11398472222222","480"
"","Plasmenyl-PE(P-18:1/22:5)+H",0,0,0,0,0,0,"7.09055555555555","7.39055555555555","1811","","Plasmenyl-PE(P-18:1/22:5)+H",0,0,0,0,0,0,"7.09055555555555","7.39055555555555","1811","","Plasmenyl-PE(P-18:1/22:5)+H",0,0,0,0,0,0,"7.09055555555555","7.39055555555555","1811","","Plasmenyl-PE(P-18:1/22:5)+H",0,0,0,0,0,0,"7.09055555555555","7.39055555555555","1811","","Plasmenyl-PE(P-18:1/22:5)+H",0,0,0,0,0,0,"7.09055555555555","7.39055555555555","1811","","Plasmenyl-PE(P-18:1/22:5)+H","776.55896","635.53985","323.2945","313.25265","387.28943","142.02639","7.09055555555555","7.39055555555555","1811"
"","Plasmenyl-PE(P-18:1/22:5)+H",0,0,0,0,0,0,"6.88314722222222","7.18314722222222","2504","","Plasmenyl-PE(P-18:1/22:5)+H",0,0,0,0,0,0,"6.88314722222222","7.18314722222222","2504","","Plasmenyl-PE(P-18:1/22:5)+H",0,0,0,0,0,0,"6.88314722222222","7.18314722222222","2504","","Plasmenyl-PE(P-18:1/22:5)+H",0,0,0,0,0,0,"6.88314722222222","7.18314722222222","2504","","Plasmenyl-PE(P-18:1/22:5)+H",0,0,0,0,0,0,"6.88314722222222","7.18314722222222","2504","","Plasmenyl-PE(P-18:1/22:5)+H","776.55896","635.53985","323.2945","313.25265","387.28943","142.02639","6.88314722222222","7.18314722222222","2504"
"","Plasmenyl-PE(P-18:1/22:5)+H",0,0,0,0,0,0,"5.6852375","5.9852375","12023","","Plasmenyl-PE(P-18:1/22:5)+H",0,0,0,0,0,0,"5.6852375","5.9852375","12023","","Plasmenyl-PE(P-18:1/22:5)+H",0,0,0,0,0,0,"5.6852375","5.9852375","12023","","Plasmenyl-PE(P-18:1/22:5)+H",0,0,0,0,0,0,"5.6852375","5.9852375","12023","","Plasmenyl-PE(P-18:1/22:5)+H",0,0,0,0,0,0,"5.6852375","5.9852375","12023","","Plasmenyl-PE(P-18:1/22:5)+H","776.55896","635.53985","323.2945","313.25265","387.28943","142.02639","5.6852375","5.9852375","12023"
"","Plasmenyl-PE(P-18:1/22:5)+H",0,0,0,0,0,0,"6.57719722222222","6.87719722222222","12884","","Plasmenyl-PE(P-18:1/22:5)+H",0,0,0,0,0,0,"6.57719722222222","6.87719722222222","12884","","Plasmenyl-PE(P-18:1/22:5)+H",0,0,0,0,0,0,"6.57719722222222","6.87719722222222","12884","","Plasmenyl-PE(P-18:1/22:5)+H",0,0,0,0,0,0,"6.57719722222222","6.87719722222222","12884","","Plasmenyl-PE(P-18:1/22:5)+H",0,0,0,0,0,0,"6.57719722222222","6.87719722222222","12884","","Plasmenyl-PE(P-18:1/22:5)+H","776.55896","635.53985","323.2945","313.25265","387.28943","142.02639","6.57719722222222","6.87719722222222","12884"
"","Plasmenyl-PE(P-18:1/22:6)+H",0,0,0,0,0,0,"6.71677083333333","7.01677083333333","971","","Plasmenyl-PE(P-18:1/22:6)+H",0,0,0,0,0,0,"6.71677083333333","7.01677083333333","971","","Plasmenyl-PE(P-18:1/22:6)+H",0,0,0,0,0,0,"6.71677083333333","7.01677083333333","971","","Plasmenyl-PE(P-18:1/22:6)+H",0,0,0,0,0,0,"6.71677083333333","7.01677083333333","971","","Plasmenyl-PE(P-18:1/22:6)+H",0,0,0,0,0,0,"6.71677083333333","7.01677083333333","971","","Plasmenyl-PE(P-18:1/22:6)+H","774.54326","633.52415","323.2945","311.23695","385.27373","142.02639","6.71677083333333","7.01677083333333","971"
"","Plasmenyl-PE(P-18:1/22:6)+H",0,0,0,0,0,0,"8.150275","8.450275","2127","","Plasmenyl-PE(P-18:1/22:6)+H",0,0,0,0,0,0,"8.150275","8.450275","2127","","Plasmenyl-PE(P-18:1/22:6)+H",0,0,0,0,0,0,"8.150275","8.450275","2127","","Plasmenyl-PE(P-18:1/22:6)+H",0,0,0,0,0,0,"8.150275","8.450275","2127","","Plasmenyl-PE(P-18:1/22:6)+H",0,0,0,0,0,0,"8.150275","8.450275","2127","","Plasmenyl-PE(P-18:1/22:6)+H","774.54326","633.52415","323.2945","311.23695","385.27373","142.02639","8.150275","8.450275","2127"
"","Plasmenyl-PE(P-18:1/22:6)+H",0,0,0,0,0,0,"5.89319027777778","6.19319027777778","4195","","Plasmenyl-PE(P-18:1/22:6)+H",0,0,0,0,0,0,"5.89319027777778","6.19319027777778","4195","","Plasmenyl-PE(P-18:1/22:6)+H",0,0,0,0,0,0,"5.89319027777778","6.19319027777778","4195","","Plasmenyl-PE(P-18:1/22:6)+H",0,0,0,0,0,0,"5.89319027777778","6.19319027777778","4195","","Plasmenyl-PE(P-18:1/22:6)+H",0,0,0,0,0,0,"5.89319027777778","6.19319027777778","4195","","Plasmenyl-PE(P-18:1/22:6)+H","774.54326","633.52415","323.2945","311.23695","385.27373","142.02639","5.89319027777778","6.19319027777778","4195"
