"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","PA","[M+H]+","NL_head","NL_T1_RCOOH","NL_T2_RCOOH","T1_RCO+","T2_RCO+","RT_min","RT_max","Comment","RT at Max Intensity","PA","[M+H]+","NL_head","NL_T1_RCOOH","NL_T2_RCOOH","T1_RCO+","T2_RCO+","RT_min","RT_max","Comment","Number of Scans","PA","[M+H]+","NL_head","NL_T1_RCOOH","NL_T2_RCOOH","T1_RCO+","T2_RCO+","RT_min","RT_max","Comment","Max Intensity","PA","[M+H]+","NL_head","NL_T1_RCOOH","NL_T2_RCOOH","T1_RCO+","T2_RCO+","RT_min","RT_max","Comment","Average m/z","PA","[M+H]+","NL_head","NL_T1_RCOOH","NL_T2_RCOOH","T1_RCO+","T2_RCO+","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","PA","[M+H]+","NL_head","NL_T1_RCOOH","NL_T2_RCOOH","T1_RCO+","T2_RCO+","RT_min","RT_max","Comment"
"","PA(21:0_26:0)+H",0,0,0,0,0,0,"14.6692833333333","14.9692833333333","12042","","PA(21:0_26:0)+H",0,0,0,0,0,0,"14.6692833333333","14.9692833333333","12042","","PA(21:0_26:0)+H",0,0,0,0,0,0,"14.6692833333333","14.9692833333333","12042","","PA(21:0_26:0)+H",0,0,0,0,0,0,"14.6692833333333","14.9692833333333","12042","","PA(21:0_26:0)+H",0,0,0,0,0,0,"14.6692833333333","14.9692833333333","12042","","PA(21:0_26:0)+H","859.7151","761.73819","453.43024","383.35204","309.31525","379.39345","14.6692833333333","14.9692833333333","12042"
"","PA(22:0_22:1)+H",0,0,0,0,0,0,"13.2440986111111","13.5440986111111","2408","","PA(22:0_22:1)+H",0,0,0,0,0,0,"13.2440986111111","13.5440986111111","2408","","PA(22:0_22:1)+H",0,0,0,0,0,0,"13.2440986111111","13.5440986111111","2408","","PA(22:0_22:1)+H",0,0,0,0,0,0,"13.2440986111111","13.5440986111111","2408","","PA(22:0_22:1)+H",0,0,0,0,0,0,"13.2440986111111","13.5440986111111","2408","","PA(22:0_22:1)+H","815.6525","717.67559","395.35204","397.36764","323.33085","321.31525","13.2440986111111","13.5440986111111","2408"
"","PA(22:0_22:2)+H",0,0,0,0,0,0,"12.6584708333333","12.9584708333333","2622","","PA(22:0_22:2)+H",0,0,0,0,0,0,"12.6584708333333","12.9584708333333","2622","","PA(22:0_22:2)+H",0,0,0,0,0,0,"12.6584708333333","12.9584708333333","2622","","PA(22:0_22:2)+H",0,0,0,0,0,0,"12.6584708333333","12.9584708333333","2622","","PA(22:0_22:2)+H",0,0,0,0,0,0,"12.6584708333333","12.9584708333333","2622","","PA(22:0_22:2)+H","813.6368","715.65989","393.33634","397.36764","323.33085","319.29955","12.6584708333333","12.9584708333333","2622"
"","PA(22:0_22:3)+H",0,0,0,0,0,0,"12.0062194444444","12.3062194444444","4054","","PA(22:0_22:3)+H",0,0,0,0,0,0,"12.0062194444444","12.3062194444444","4054","","PA(22:0_22:3)+H",0,0,0,0,0,0,"12.0062194444444","12.3062194444444","4054","","PA(22:0_22:3)+H",0,0,0,0,0,0,"12.0062194444444","12.3062194444444","4054","","PA(22:0_22:3)+H",0,0,0,0,0,0,"12.0062194444444","12.3062194444444","4054","","PA(22:0_22:3)+H","811.6212","713.64429","391.32074","397.36764","323.33085","317.28395","12.0062194444444","12.3062194444444","4054"
"","PA(22:0_22:6)+H",0,0,0,0,0,0,"7.58012777777778","7.88012777777778","12828","","PA(22:0_22:6)+H",0,0,0,0,0,0,"7.58012777777778","7.88012777777778","12828","","PA(22:0_22:6)+H",0,0,0,0,0,0,"7.58012777777778","7.88012777777778","12828","","PA(22:0_22:6)+H",0,0,0,0,0,0,"7.58012777777778","7.88012777777778","12828","","PA(22:0_22:6)+H",0,0,0,0,0,0,"7.58012777777778","7.88012777777778","12828","","PA(22:0_22:6)+H","805.5742","707.59729","385.27374","397.36764","323.33085","311.23695","7.58012777777778","7.88012777777778","12828"
"","PA(22:0_23:0)+H",0,0,0,0,0,0,"8.27132638888889","8.57132638888889","17727","","PA(22:0_23:0)+H",0,0,0,0,0,0,"8.27132638888889","8.57132638888889","17727","","PA(22:0_23:0)+H",0,0,0,0,0,0,"8.27132638888889","8.57132638888889","17727","","PA(22:0_23:0)+H",0,0,0,0,0,0,"8.27132638888889","8.57132638888889","17727","","PA(22:0_23:0)+H",0,0,0,0,0,0,"8.27132638888889","8.57132638888889","17727","","PA(22:0_23:0)+H","831.6838","733.70689","411.38334","397.36764","323.33085","337.34655","8.27132638888889","8.57132638888889","17727"
"","PA(22:0_24:1)+H",0,0,0,0,0,0,"13.8282680555556","14.1282680555556","16596","","PA(22:0_24:1)+H",0,0,0,0,0,0,"13.8282680555556","14.1282680555556","16596","","PA(22:0_24:1)+H",0,0,0,0,0,0,"13.8282680555556","14.1282680555556","16596","","PA(22:0_24:1)+H",0,0,0,0,0,0,"13.8282680555556","14.1282680555556","16596","","PA(22:0_24:1)+H",0,0,0,0,0,0,"13.8282680555556","14.1282680555556","16596","","PA(22:0_24:1)+H","843.6838","745.70689","423.38334","397.36764","323.33085","349.34655","13.8282680555556","14.1282680555556","16596"
"","PA(22:0_25:0)+H",0,0,0,0,0,0,"14.6692833333333","14.9692833333333","12042","","PA(22:0_25:0)+H",0,0,0,0,0,0,"14.6692833333333","14.9692833333333","12042","","PA(22:0_25:0)+H",0,0,0,0,0,0,"14.6692833333333","14.9692833333333","12042","","PA(22:0_25:0)+H",0,0,0,0,0,0,"14.6692833333333","14.9692833333333","12042","","PA(22:0_25:0)+H",0,0,0,0,0,0,"14.6692833333333","14.9692833333333","12042","","PA(22:0_25:0)+H","859.7151","761.73819","439.41464","397.36764","323.33085","365.37785","14.6692833333333","14.9692833333333","12042"
"","PA(22:0_26:0)+H",0,0,0,0,0,0,"14.918625","15.218625","4155","","PA(22:0_26:0)+H",0,0,0,0,0,0,"14.918625","15.218625","4155","","PA(22:0_26:0)+H",0,0,0,0,0,0,"14.918625","15.218625","4155","","PA(22:0_26:0)+H",0,0,0,0,0,0,"14.918625","15.218625","4155","","PA(22:0_26:0)+H",0,0,0,0,0,0,"14.918625","15.218625","4155","","PA(22:0_26:0)+H","873.7307","775.75379","453.43024","397.36764","323.33085","379.39345","14.918625","15.218625","4155"
"","PA(22:1_22:1)+H",0,0,0,0,0,0,"12.6584708333333","12.9584708333333","2622","","PA(22:1_22:1)+H",0,0,0,0,0,0,"12.6584708333333","12.9584708333333","2622","","PA(22:1_22:1)+H",0,0,0,0,0,0,"12.6584708333333","12.9584708333333","2622","","PA(22:1_22:1)+H",0,0,0,0,0,0,"12.6584708333333","12.9584708333333","2622","","PA(22:1_22:1)+H",0,0,0,0,0,0,"12.6584708333333","12.9584708333333","2622","","PA(22:1_22:1)+H","813.6369","715.65999","395.35204","395.35204","321.31525","321.31525","12.6584708333333","12.9584708333333","2622"
"","PA(22:1_22:2)+H",0,0,0,0,0,0,"12.0062194444444","12.3062194444444","4054","","PA(22:1_22:2)+H",0,0,0,0,0,0,"12.0062194444444","12.3062194444444","4054","","PA(22:1_22:2)+H",0,0,0,0,0,0,"12.0062194444444","12.3062194444444","4054","","PA(22:1_22:2)+H",0,0,0,0,0,0,"12.0062194444444","12.3062194444444","4054","","PA(22:1_22:2)+H",0,0,0,0,0,0,"12.0062194444444","12.3062194444444","4054","","PA(22:1_22:2)+H","811.6212","713.64429","393.33634","395.35204","321.31525","319.29955","12.0062194444444","12.3062194444444","4054"
"","PA(22:1_22:5)+H",0,0,0,0,0,0,"7.58012777777778","7.88012777777778","12828","","PA(22:1_22:5)+H",0,0,0,0,0,0,"7.58012777777778","7.88012777777778","12828","","PA(22:1_22:5)+H",0,0,0,0,0,0,"7.58012777777778","7.88012777777778","12828","","PA(22:1_22:5)+H",0,0,0,0,0,0,"7.58012777777778","7.88012777777778","12828","","PA(22:1_22:5)+H",0,0,0,0,0,0,"7.58012777777778","7.88012777777778","12828","","PA(22:1_22:5)+H","805.5743","707.59739","387.28944","395.35204","321.31525","313.25265","7.58012777777778","7.88012777777778","12828"
"","PA(22:1_22:6)+H",0,0,0,0,0,0,"7.23601666666667","7.53601666666667","15198","","PA(22:1_22:6)+H",0,0,0,0,0,0,"7.23601666666667","7.53601666666667","15198","","PA(22:1_22:6)+H",0,0,0,0,0,0,"7.23601666666667","7.53601666666667","15198","","PA(22:1_22:6)+H",0,0,0,0,0,0,"7.23601666666667","7.53601666666667","15198","","PA(22:1_22:6)+H",0,0,0,0,0,0,"7.23601666666667","7.53601666666667","15198","","PA(22:1_22:6)+H","803.5586","705.58169","385.27374","395.35204","321.31525","311.23695","7.23601666666667","7.53601666666667","15198"
"","PA(22:1_22:6)+H",0,0,0,0,0,0,"6.71725","7.01725","15234","","PA(22:1_22:6)+H",0,0,0,0,0,0,"6.71725","7.01725","15234","","PA(22:1_22:6)+H",0,0,0,0,0,0,"6.71725","7.01725","15234","","PA(22:1_22:6)+H",0,0,0,0,0,0,"6.71725","7.01725","15234","","PA(22:1_22:6)+H",0,0,0,0,0,0,"6.71725","7.01725","15234","","PA(22:1_22:6)+H","803.5586","705.58169","385.27374","395.35204","321.31525","311.23695","6.71725","7.01725","15234"
"","PA(22:1_24:0)+H",0,0,0,0,0,0,"13.8282680555556","14.1282680555556","16596","","PA(22:1_24:0)+H",0,0,0,0,0,0,"13.8282680555556","14.1282680555556","16596","","PA(22:1_24:0)+H",0,0,0,0,0,0,"13.8282680555556","14.1282680555556","16596","","PA(22:1_24:0)+H",0,0,0,0,0,0,"13.8282680555556","14.1282680555556","16596","","PA(22:1_24:0)+H",0,0,0,0,0,0,"13.8282680555556","14.1282680555556","16596","","PA(22:1_24:0)+H","843.6838","745.70689","425.39894","395.35204","321.31525","351.36215","13.8282680555556","14.1282680555556","16596"
"","PA(22:1_24:1)+H",0,0,0,0,0,0,"13.2815291666667","13.5815291666667","2072","","PA(22:1_24:1)+H",0,0,0,0,0,0,"13.2815291666667","13.5815291666667","2072","","PA(22:1_24:1)+H",0,0,0,0,0,0,"13.2815291666667","13.5815291666667","2072","","PA(22:1_24:1)+H",0,0,0,0,0,0,"13.2815291666667","13.5815291666667","2072","","PA(22:1_24:1)+H",0,0,0,0,0,0,"13.2815291666667","13.5815291666667","2072","","PA(22:1_24:1)+H","841.6682","743.69129","423.38334","395.35204","321.31525","349.34655","13.2815291666667","13.5815291666667","2072"
"","PA(22:1_25:0)+H",0,0,0,0,0,0,"14.1496847222222","14.4496847222222","4409","","PA(22:1_25:0)+H",0,0,0,0,0,0,"14.1496847222222","14.4496847222222","4409","","PA(22:1_25:0)+H",0,0,0,0,0,0,"14.1496847222222","14.4496847222222","4409","","PA(22:1_25:0)+H",0,0,0,0,0,0,"14.1496847222222","14.4496847222222","4409","","PA(22:1_25:0)+H",0,0,0,0,0,0,"14.1496847222222","14.4496847222222","4409","","PA(22:1_25:0)+H","857.6995","759.72259","439.41464","395.35204","321.31525","365.37785","14.1496847222222","14.4496847222222","4409"
"","PA(22:1_26:0)+H",0,0,0,0,0,0,"14.4251138888889","14.7251138888889","2684","","PA(22:1_26:0)+H",0,0,0,0,0,0,"14.4251138888889","14.7251138888889","2684","","PA(22:1_26:0)+H",0,0,0,0,0,0,"14.4251138888889","14.7251138888889","2684","","PA(22:1_26:0)+H",0,0,0,0,0,0,"14.4251138888889","14.7251138888889","2684","","PA(22:1_26:0)+H",0,0,0,0,0,0,"14.4251138888889","14.7251138888889","2684","","PA(22:1_26:0)+H","871.7151","773.73819","453.43024","395.35204","321.31525","379.39345","14.4251138888889","14.7251138888889","2684"
"","PA(22:2_22:4)+H",0,0,0,0,0,0,"7.58012777777778","7.88012777777778","12828","","PA(22:2_22:4)+H",0,0,0,0,0,0,"7.58012777777778","7.88012777777778","12828","","PA(22:2_22:4)+H",0,0,0,0,0,0,"7.58012777777778","7.88012777777778","12828","","PA(22:2_22:4)+H",0,0,0,0,0,0,"7.58012777777778","7.88012777777778","12828","","PA(22:2_22:4)+H",0,0,0,0,0,0,"7.58012777777778","7.88012777777778","12828","","PA(22:2_22:4)+H","805.5742","707.59729","389.30504","393.33634","319.29955","315.26825","7.58012777777778","7.88012777777778","12828"
"","PA(22:2_22:5)+H",0,0,0,0,0,0,"7.23601666666667","7.53601666666667","15198","","PA(22:2_22:5)+H",0,0,0,0,0,0,"7.23601666666667","7.53601666666667","15198","","PA(22:2_22:5)+H",0,0,0,0,0,0,"7.23601666666667","7.53601666666667","15198","","PA(22:2_22:5)+H",0,0,0,0,0,0,"7.23601666666667","7.53601666666667","15198","","PA(22:2_22:5)+H",0,0,0,0,0,0,"7.23601666666667","7.53601666666667","15198","","PA(22:2_22:5)+H","803.5586","705.58169","387.28944","393.33634","319.29955","313.25265","7.23601666666667","7.53601666666667","15198"
"","PA(22:2_22:5)+H",0,0,0,0,0,0,"6.71725","7.01725","15234","","PA(22:2_22:5)+H",0,0,0,0,0,0,"6.71725","7.01725","15234","","PA(22:2_22:5)+H",0,0,0,0,0,0,"6.71725","7.01725","15234","","PA(22:2_22:5)+H",0,0,0,0,0,0,"6.71725","7.01725","15234","","PA(22:2_22:5)+H",0,0,0,0,0,0,"6.71725","7.01725","15234","","PA(22:2_22:5)+H","803.5586","705.58169","387.28944","393.33634","319.29955","313.25265","6.71725","7.01725","15234"
"","PA(22:2_22:6)+H",0,0,0,0,0,0,"5.5199875","5.8199875","5694","","PA(22:2_22:6)+H",0,0,0,0,0,0,"5.5199875","5.8199875","5694","","PA(22:2_22:6)+H",0,0,0,0,0,0,"5.5199875","5.8199875","5694","","PA(22:2_22:6)+H",0,0,0,0,0,0,"5.5199875","5.8199875","5694","","PA(22:2_22:6)+H",0,0,0,0,0,0,"5.5199875","5.8199875","5694","","PA(22:2_22:6)+H","801.5429","703.56599","385.27374","393.33634","319.29955","311.23695","5.5199875","5.8199875","5694"
"","PA(22:2_22:6)+H",0,0,0,0,0,0,"6.19163055555556","6.49163055555556","9321","","PA(22:2_22:6)+H",0,0,0,0,0,0,"6.19163055555556","6.49163055555556","9321","","PA(22:2_22:6)+H",0,0,0,0,0,0,"6.19163055555556","6.49163055555556","9321","","PA(22:2_22:6)+H",0,0,0,0,0,0,"6.19163055555556","6.49163055555556","9321","","PA(22:2_22:6)+H",0,0,0,0,0,0,"6.19163055555556","6.49163055555556","9321","","PA(22:2_22:6)+H","801.5429","703.56599","385.27374","393.33634","319.29955","311.23695","6.19163055555556","6.49163055555556","9321"
"","PA(22:2_24:0)+H",0,0,0,0,0,0,"13.2815291666667","13.5815291666667","2072","","PA(22:2_24:0)+H",0,0,0,0,0,0,"13.2815291666667","13.5815291666667","2072","","PA(22:2_24:0)+H",0,0,0,0,0,0,"13.2815291666667","13.5815291666667","2072","","PA(22:2_24:0)+H",0,0,0,0,0,0,"13.2815291666667","13.5815291666667","2072","","PA(22:2_24:0)+H",0,0,0,0,0,0,"13.2815291666667","13.5815291666667","2072","","PA(22:2_24:0)+H","841.6681","743.69119","425.39894","393.33634","319.29955","351.36215","13.2815291666667","13.5815291666667","2072"
"","PA(22:2_24:1)+H",0,0,0,0,0,0,"12.6835222222222","12.9835222222222","1944","","PA(22:2_24:1)+H",0,0,0,0,0,0,"12.6835222222222","12.9835222222222","1944","","PA(22:2_24:1)+H",0,0,0,0,0,0,"12.6835222222222","12.9835222222222","1944","","PA(22:2_24:1)+H",0,0,0,0,0,0,"12.6835222222222","12.9835222222222","1944","","PA(22:2_24:1)+H",0,0,0,0,0,0,"12.6835222222222","12.9835222222222","1944","","PA(22:2_24:1)+H","839.6525","741.67559","423.38334","393.33634","319.29955","349.34655","12.6835222222222","12.9835222222222","1944"
"","PA(22:2_25:0)+H",0,0,0,0,0,0,"13.6513791666667","13.9513791666667","18419","","PA(22:2_25:0)+H",0,0,0,0,0,0,"13.6513791666667","13.9513791666667","18419","","PA(22:2_25:0)+H",0,0,0,0,0,0,"13.6513791666667","13.9513791666667","18419","","PA(22:2_25:0)+H",0,0,0,0,0,0,"13.6513791666667","13.9513791666667","18419","","PA(22:2_25:0)+H",0,0,0,0,0,0,"13.6513791666667","13.9513791666667","18419","","PA(22:2_25:0)+H","855.6838","757.70689","439.41464","393.33634","319.29955","365.37785","13.6513791666667","13.9513791666667","18419"
"","PA(22:2_26:0)+H",0,0,0,0,0,0,"13.8415402777778","14.1415402777778","1860","","PA(22:2_26:0)+H",0,0,0,0,0,0,"13.8415402777778","14.1415402777778","1860","","PA(22:2_26:0)+H",0,0,0,0,0,0,"13.8415402777778","14.1415402777778","1860","","PA(22:2_26:0)+H",0,0,0,0,0,0,"13.8415402777778","14.1415402777778","1860","","PA(22:2_26:0)+H",0,0,0,0,0,0,"13.8415402777778","14.1415402777778","1860","","PA(22:2_26:0)+H","869.6994","771.72249","453.43024","393.33634","319.29955","379.39345","13.8415402777778","14.1415402777778","1860"
"","PA(22:2_26:0)+H",0,0,0,0,0,0,"0.419768181818182","0.719768181818182","12481","","PA(22:2_26:0)+H",0,0,0,0,0,0,"0.419768181818182","0.719768181818182","12481","","PA(22:2_26:0)+H",0,0,0,0,0,0,"0.419768181818182","0.719768181818182","12481","","PA(22:2_26:0)+H",0,0,0,0,0,0,"0.419768181818182","0.719768181818182","12481","","PA(22:2_26:0)+H",0,0,0,0,0,0,"0.419768181818182","0.719768181818182","12481","","PA(22:2_26:0)+H","869.6994","771.72249","453.43024","393.33634","319.29955","379.39345","0.419768181818182","0.719768181818182","12481"
"","PA(22:2_26:0)+H",0,0,0,0,0,0,"13.9612472222222","14.2612472222222","15200","","PA(22:2_26:0)+H",0,0,0,0,0,0,"13.9612472222222","14.2612472222222","15200","","PA(22:2_26:0)+H",0,0,0,0,0,0,"13.9612472222222","14.2612472222222","15200","","PA(22:2_26:0)+H",0,0,0,0,0,0,"13.9612472222222","14.2612472222222","15200","","PA(22:2_26:0)+H",0,0,0,0,0,0,"13.9612472222222","14.2612472222222","15200","","PA(22:2_26:0)+H","869.6994","771.72249","453.43024","393.33634","319.29955","379.39345","13.9612472222222","14.2612472222222","15200"
"","PA(22:3_22:3)+H",0,0,0,0,0,0,"7.58012777777778","7.88012777777778","12828","","PA(22:3_22:3)+H",0,0,0,0,0,0,"7.58012777777778","7.88012777777778","12828","","PA(22:3_22:3)+H",0,0,0,0,0,0,"7.58012777777778","7.88012777777778","12828","","PA(22:3_22:3)+H",0,0,0,0,0,0,"7.58012777777778","7.88012777777778","12828","","PA(22:3_22:3)+H",0,0,0,0,0,0,"7.58012777777778","7.88012777777778","12828","","PA(22:3_22:3)+H","805.5743","707.59739","391.32074","391.32074","317.28395","317.28395","7.58012777777778","7.88012777777778","12828"
"","PA(22:3_22:4)+H",0,0,0,0,0,0,"7.23601666666667","7.53601666666667","15198","","PA(22:3_22:4)+H",0,0,0,0,0,0,"7.23601666666667","7.53601666666667","15198","","PA(22:3_22:4)+H",0,0,0,0,0,0,"7.23601666666667","7.53601666666667","15198","","PA(22:3_22:4)+H",0,0,0,0,0,0,"7.23601666666667","7.53601666666667","15198","","PA(22:3_22:4)+H",0,0,0,0,0,0,"7.23601666666667","7.53601666666667","15198","","PA(22:3_22:4)+H","803.5586","705.58169","389.30504","391.32074","317.28395","315.26825","7.23601666666667","7.53601666666667","15198"
"","PA(22:3_22:4)+H",0,0,0,0,0,0,"6.71725","7.01725","15234","","PA(22:3_22:4)+H",0,0,0,0,0,0,"6.71725","7.01725","15234","","PA(22:3_22:4)+H",0,0,0,0,0,0,"6.71725","7.01725","15234","","PA(22:3_22:4)+H",0,0,0,0,0,0,"6.71725","7.01725","15234","","PA(22:3_22:4)+H",0,0,0,0,0,0,"6.71725","7.01725","15234","","PA(22:3_22:4)+H","803.5586","705.58169","389.30504","391.32074","317.28395","315.26825","6.71725","7.01725","15234"
"","PA(22:3_22:5)+H",0,0,0,0,0,0,"5.5199875","5.8199875","5694","","PA(22:3_22:5)+H",0,0,0,0,0,0,"5.5199875","5.8199875","5694","","PA(22:3_22:5)+H",0,0,0,0,0,0,"5.5199875","5.8199875","5694","","PA(22:3_22:5)+H",0,0,0,0,0,0,"5.5199875","5.8199875","5694","","PA(22:3_22:5)+H",0,0,0,0,0,0,"5.5199875","5.8199875","5694","","PA(22:3_22:5)+H","801.543","703.56609","387.28944","391.32074","317.28395","313.25265","5.5199875","5.8199875","5694"
"","PA(22:3_22:5)+H",0,0,0,0,0,0,"6.19163055555556","6.49163055555556","9321","","PA(22:3_22:5)+H",0,0,0,0,0,0,"6.19163055555556","6.49163055555556","9321","","PA(22:3_22:5)+H",0,0,0,0,0,0,"6.19163055555556","6.49163055555556","9321","","PA(22:3_22:5)+H",0,0,0,0,0,0,"6.19163055555556","6.49163055555556","9321","","PA(22:3_22:5)+H",0,0,0,0,0,0,"6.19163055555556","6.49163055555556","9321","","PA(22:3_22:5)+H","801.543","703.56609","387.28944","391.32074","317.28395","313.25265","6.19163055555556","6.49163055555556","9321"
"","PA(22:3_22:6)+H",0,0,0,0,0,0,"5.37886212121212","5.67886212121212","10322","","PA(22:3_22:6)+H",0,0,0,0,0,0,"5.37886212121212","5.67886212121212","10322","","PA(22:3_22:6)+H",0,0,0,0,0,0,"5.37886212121212","5.67886212121212","10322","","PA(22:3_22:6)+H",0,0,0,0,0,0,"5.37886212121212","5.67886212121212","10322","","PA(22:3_22:6)+H",0,0,0,0,0,0,"5.37886212121212","5.67886212121212","10322","","PA(22:3_22:6)+H","799.5273","701.55039","385.27374","391.32074","317.28395","311.23695","5.37886212121212","5.67886212121212","10322"
"","PA(22:3_24:0)+H",0,0,0,0,0,0,"12.6835222222222","12.9835222222222","1944","","PA(22:3_24:0)+H",0,0,0,0,0,0,"12.6835222222222","12.9835222222222","1944","","PA(22:3_24:0)+H",0,0,0,0,0,0,"12.6835222222222","12.9835222222222","1944","","PA(22:3_24:0)+H",0,0,0,0,0,0,"12.6835222222222","12.9835222222222","1944","","PA(22:3_24:0)+H",0,0,0,0,0,0,"12.6835222222222","12.9835222222222","1944","","PA(22:3_24:0)+H","839.6525","741.67559","425.39894","391.32074","317.28395","351.36215","12.6835222222222","12.9835222222222","1944"
"","PA(22:3_24:1)+H",0,0,0,0,0,0,"12.1038722222222","12.4038722222222","2763","","PA(22:3_24:1)+H",0,0,0,0,0,0,"12.1038722222222","12.4038722222222","2763","","PA(22:3_24:1)+H",0,0,0,0,0,0,"12.1038722222222","12.4038722222222","2763","","PA(22:3_24:1)+H",0,0,0,0,0,0,"12.1038722222222","12.4038722222222","2763","","PA(22:3_24:1)+H",0,0,0,0,0,0,"12.1038722222222","12.4038722222222","2763","","PA(22:3_24:1)+H","837.6369","739.65999","423.38334","391.32074","317.28395","349.34655","12.1038722222222","12.4038722222222","2763"
"","PA(22:3_24:1)+H",0,0,0,0,0,0,"12.4755893939394","12.7755893939394","12069","","PA(22:3_24:1)+H",0,0,0,0,0,0,"12.4755893939394","12.7755893939394","12069","","PA(22:3_24:1)+H",0,0,0,0,0,0,"12.4755893939394","12.7755893939394","12069","","PA(22:3_24:1)+H",0,0,0,0,0,0,"12.4755893939394","12.7755893939394","12069","","PA(22:3_24:1)+H",0,0,0,0,0,0,"12.4755893939394","12.7755893939394","12069","","PA(22:3_24:1)+H","837.6369","739.65999","423.38334","391.32074","317.28395","349.34655","12.4755893939394","12.7755893939394","12069"
"","PA(22:3_25:0)+H",0,0,0,0,0,0,"13.0707791666667","13.3707791666667","8408","","PA(22:3_25:0)+H",0,0,0,0,0,0,"13.0707791666667","13.3707791666667","8408","","PA(22:3_25:0)+H",0,0,0,0,0,0,"13.0707791666667","13.3707791666667","8408","","PA(22:3_25:0)+H",0,0,0,0,0,0,"13.0707791666667","13.3707791666667","8408","","PA(22:3_25:0)+H",0,0,0,0,0,0,"13.0707791666667","13.3707791666667","8408","","PA(22:3_25:0)+H","853.6682","755.69129","439.41464","391.32074","317.28395","365.37785","13.0707791666667","13.3707791666667","8408"
"","PA(22:3_26:0)+H",0,0,0,0,0,0,"13.3318611111111","13.6318611111111","1446","","PA(22:3_26:0)+H",0,0,0,0,0,0,"13.3318611111111","13.6318611111111","1446","","PA(22:3_26:0)+H",0,0,0,0,0,0,"13.3318611111111","13.6318611111111","1446","","PA(22:3_26:0)+H",0,0,0,0,0,0,"13.3318611111111","13.6318611111111","1446","","PA(22:3_26:0)+H",0,0,0,0,0,0,"13.3318611111111","13.6318611111111","1446","","PA(22:3_26:0)+H","867.6838","769.70689","453.43024","391.32074","317.28395","379.39345","13.3318611111111","13.6318611111111","1446"
"","PA(22:3_26:0)+H",0,0,0,0,0,0,"13.4939787878788","13.7939787878788","17855","","PA(22:3_26:0)+H",0,0,0,0,0,0,"13.4939787878788","13.7939787878788","17855","","PA(22:3_26:0)+H",0,0,0,0,0,0,"13.4939787878788","13.7939787878788","17855","","PA(22:3_26:0)+H",0,0,0,0,0,0,"13.4939787878788","13.7939787878788","17855","","PA(22:3_26:0)+H",0,0,0,0,0,0,"13.4939787878788","13.7939787878788","17855","","PA(22:3_26:0)+H","867.6838","769.70689","453.43024","391.32074","317.28395","379.39345","13.4939787878788","13.7939787878788","17855"
"","PA(22:4_22:4)+H",0,0,0,0,0,0,"5.5199875","5.8199875","5694","","PA(22:4_22:4)+H",0,0,0,0,0,0,"5.5199875","5.8199875","5694","","PA(22:4_22:4)+H",0,0,0,0,0,0,"5.5199875","5.8199875","5694","","PA(22:4_22:4)+H",0,0,0,0,0,0,"5.5199875","5.8199875","5694","","PA(22:4_22:4)+H",0,0,0,0,0,0,"5.5199875","5.8199875","5694","","PA(22:4_22:4)+H","801.5429","703.56599","389.30504","389.30504","315.26825","315.26825","5.5199875","5.8199875","5694"
"","PA(22:4_22:4)+H",0,0,0,0,0,0,"6.19163055555556","6.49163055555556","9321","","PA(22:4_22:4)+H",0,0,0,0,0,0,"6.19163055555556","6.49163055555556","9321","","PA(22:4_22:4)+H",0,0,0,0,0,0,"6.19163055555556","6.49163055555556","9321","","PA(22:4_22:4)+H",0,0,0,0,0,0,"6.19163055555556","6.49163055555556","9321","","PA(22:4_22:4)+H",0,0,0,0,0,0,"6.19163055555556","6.49163055555556","9321","","PA(22:4_22:4)+H","801.5429","703.56599","389.30504","389.30504","315.26825","315.26825","6.19163055555556","6.49163055555556","9321"
"","PA(22:4_22:5)+H",0,0,0,0,0,0,"5.37886212121212","5.67886212121212","10322","","PA(22:4_22:5)+H",0,0,0,0,0,0,"5.37886212121212","5.67886212121212","10322","","PA(22:4_22:5)+H",0,0,0,0,0,0,"5.37886212121212","5.67886212121212","10322","","PA(22:4_22:5)+H",0,0,0,0,0,0,"5.37886212121212","5.67886212121212","10322","","PA(22:4_22:5)+H",0,0,0,0,0,0,"5.37886212121212","5.67886212121212","10322","","PA(22:4_22:5)+H","799.5273","701.55039","387.28944","389.30504","315.26825","313.25265","5.37886212121212","5.67886212121212","10322"
"","PA(22:4_24:0)+H",0,0,0,0,0,0,"12.1038722222222","12.4038722222222","2763","","PA(22:4_24:0)+H",0,0,0,0,0,0,"12.1038722222222","12.4038722222222","2763","","PA(22:4_24:0)+H",0,0,0,0,0,0,"12.1038722222222","12.4038722222222","2763","","PA(22:4_24:0)+H",0,0,0,0,0,0,"12.1038722222222","12.4038722222222","2763","","PA(22:4_24:0)+H",0,0,0,0,0,0,"12.1038722222222","12.4038722222222","2763","","PA(22:4_24:0)+H","837.6368","739.65989","425.39894","389.30504","315.26825","351.36215","12.1038722222222","12.4038722222222","2763"
