"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","MGDG","[M+NH4-CO]+","M-sn1","M-sn2","sn1","sn2","M-sn1-C6H12O6","M-sn2-C6H12O6","RT_min","RT_max","Comment","RT at Max Intensity","MGDG","[M+NH4-CO]+","M-sn1","M-sn2","sn1","sn2","M-sn1-C6H12O6","M-sn2-C6H12O6","RT_min","RT_max","Comment","Number of Scans","MGDG","[M+NH4-CO]+","M-sn1","M-sn2","sn1","sn2","M-sn1-C6H12O6","M-sn2-C6H12O6","RT_min","RT_max","Comment","Max Intensity","MGDG","[M+NH4-CO]+","M-sn1","M-sn2","sn1","sn2","M-sn1-C6H12O6","M-sn2-C6H12O6","RT_min","RT_max","Comment","Average m/z","MGDG","[M+NH4-CO]+","M-sn1","M-sn2","sn1","sn2","M-sn1-C6H12O6","M-sn2-C6H12O6","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","MGDG","[M+NH4-CO]+","M-sn1","M-sn2","sn1","sn2","M-sn1-C6H12O6","M-sn2-C6H12O6","RT_min","RT_max","Comment"
"","MGDG(15:1_20:4)+NH4-CO",0,0,0,0,0,0,0,"14.6558361111111","14.9558361111111","14380","","MGDG(15:1_20:4)+NH4-CO",0,0,0,0,0,0,0,"14.6558361111111","14.9558361111111","14380","","MGDG(15:1_20:4)+NH4-CO",0,0,0,0,0,0,0,"14.6558361111111","14.9558361111111","14380","","MGDG(15:1_20:4)+NH4-CO",0,0,0,0,0,0,0,"14.6558361111111","14.9558361111111","14380","","MGDG(15:1_20:4)+NH4-CO",0,0,0,0,0,0,0,"14.6558361111111","14.9558361111111","14380","","MGDG(15:1_20:4)+NH4-CO","752.5671","512.3583","448.32702","239.20043","303.23171","332.29491","268.26363","14.6558361111111","14.9558361111111","14380"
"","MGDG(15:1_20:4)+NH4-CO",0,0,0,0,0,0,0,"15.0512375","15.3512375","14383","","MGDG(15:1_20:4)+NH4-CO",0,0,0,0,0,0,0,"15.0512375","15.3512375","14383","","MGDG(15:1_20:4)+NH4-CO",0,0,0,0,0,0,0,"15.0512375","15.3512375","14383","","MGDG(15:1_20:4)+NH4-CO",0,0,0,0,0,0,0,"15.0512375","15.3512375","14383","","MGDG(15:1_20:4)+NH4-CO",0,0,0,0,0,0,0,"15.0512375","15.3512375","14383","","MGDG(15:1_20:4)+NH4-CO","752.5671","512.3583","448.32702","239.20043","303.23171","332.29491","268.26363","15.0512375","15.3512375","14383"
"","MGDG(15:1_20:4)+NH4-CO",0,0,0,0,0,0,0,"15.2008138888889","15.5008138888889","15998","","MGDG(15:1_20:4)+NH4-CO",0,0,0,0,0,0,0,"15.2008138888889","15.5008138888889","15998","","MGDG(15:1_20:4)+NH4-CO",0,0,0,0,0,0,0,"15.2008138888889","15.5008138888889","15998","","MGDG(15:1_20:4)+NH4-CO",0,0,0,0,0,0,0,"15.2008138888889","15.5008138888889","15998","","MGDG(15:1_20:4)+NH4-CO",0,0,0,0,0,0,0,"15.2008138888889","15.5008138888889","15998","","MGDG(15:1_20:4)+NH4-CO","752.5671","512.3583","448.32702","239.20043","303.23171","332.29491","268.26363","15.2008138888889","15.5008138888889","15998"
"","MGDG(15:1_20:4)+NH4-CO",0,0,0,0,0,0,0,"10.2533763888889","10.5533763888889","16671","","MGDG(15:1_20:4)+NH4-CO",0,0,0,0,0,0,0,"10.2533763888889","10.5533763888889","16671","","MGDG(15:1_20:4)+NH4-CO",0,0,0,0,0,0,0,"10.2533763888889","10.5533763888889","16671","","MGDG(15:1_20:4)+NH4-CO",0,0,0,0,0,0,0,"10.2533763888889","10.5533763888889","16671","","MGDG(15:1_20:4)+NH4-CO",0,0,0,0,0,0,0,"10.2533763888889","10.5533763888889","16671","","MGDG(15:1_20:4)+NH4-CO","752.5671","512.3583","448.32702","239.20043","303.23171","332.29491","268.26363","10.2533763888889","10.5533763888889","16671"
"","MGDG(15:1_20:4)+NH4-CO",0,0,0,0,0,0,0,"13.7648333333333","14.0648333333333","17906","","MGDG(15:1_20:4)+NH4-CO",0,0,0,0,0,0,0,"13.7648333333333","14.0648333333333","17906","","MGDG(15:1_20:4)+NH4-CO",0,0,0,0,0,0,0,"13.7648333333333","14.0648333333333","17906","","MGDG(15:1_20:4)+NH4-CO",0,0,0,0,0,0,0,"13.7648333333333","14.0648333333333","17906","","MGDG(15:1_20:4)+NH4-CO",0,0,0,0,0,0,0,"13.7648333333333","14.0648333333333","17906","","MGDG(15:1_20:4)+NH4-CO","752.5671","512.3583","448.32702","239.20043","303.23171","332.29491","268.26363","13.7648333333333","14.0648333333333","17906"
"","MGDG(15:1_22:4)+NH4-CO",0,0,0,0,0,0,0,"15.1716818181818","15.4716818181818","5262","","MGDG(15:1_22:4)+NH4-CO",0,0,0,0,0,0,0,"15.1716818181818","15.4716818181818","5262","","MGDG(15:1_22:4)+NH4-CO",0,0,0,0,0,0,0,"15.1716818181818","15.4716818181818","5262","","MGDG(15:1_22:4)+NH4-CO",0,0,0,0,0,0,0,"15.1716818181818","15.4716818181818","5262","","MGDG(15:1_22:4)+NH4-CO",0,0,0,0,0,0,0,"15.1716818181818","15.4716818181818","5262","","MGDG(15:1_22:4)+NH4-CO","780.5984","540.3896","448.32704","239.20043","331.26299","360.32621","268.26365","15.1716818181818","15.4716818181818","5262"
"","MGDG(15:1_25:0)+NH4-CO",0,0,0,0,0,0,0,"10.2509444444444","10.5509444444444","3002","","MGDG(15:1_25:0)+NH4-CO",0,0,0,0,0,0,0,"10.2509444444444","10.5509444444444","3002","","MGDG(15:1_25:0)+NH4-CO",0,0,0,0,0,0,0,"10.2509444444444","10.5509444444444","3002","","MGDG(15:1_25:0)+NH4-CO",0,0,0,0,0,0,0,"10.2509444444444","10.5509444444444","3002","","MGDG(15:1_25:0)+NH4-CO",0,0,0,0,0,0,0,"10.2509444444444","10.5509444444444","3002","","MGDG(15:1_25:0)+NH4-CO","830.70797","590.49917","448.32713","239.20043","381.37247","410.43578","268.26374","10.2509444444444","10.5509444444444","3002"
"","MGDG(15:1_25:0)+NH4-CO",0,0,0,0,0,0,0,"9.84984242424242","10.1498424242424","10191","","MGDG(15:1_25:0)+NH4-CO",0,0,0,0,0,0,0,"9.84984242424242","10.1498424242424","10191","","MGDG(15:1_25:0)+NH4-CO",0,0,0,0,0,0,0,"9.84984242424242","10.1498424242424","10191","","MGDG(15:1_25:0)+NH4-CO",0,0,0,0,0,0,0,"9.84984242424242","10.1498424242424","10191","","MGDG(15:1_25:0)+NH4-CO",0,0,0,0,0,0,0,"9.84984242424242","10.1498424242424","10191","","MGDG(15:1_25:0)+NH4-CO","830.70797","590.49917","448.32713","239.20043","381.37247","410.43578","268.26374","9.84984242424242","10.1498424242424","10191"
"","MGDG(15:1_26:1)+NH4-CO",0,0,0,0,0,0,0,"4.10265138888889","4.40265138888889","10585","","MGDG(15:1_26:1)+NH4-CO",0,0,0,0,0,0,0,"4.10265138888889","4.40265138888889","10585","","MGDG(15:1_26:1)+NH4-CO",0,0,0,0,0,0,0,"4.10265138888889","4.40265138888889","10585","","MGDG(15:1_26:1)+NH4-CO",0,0,0,0,0,0,0,"4.10265138888889","4.40265138888889","10585","","MGDG(15:1_26:1)+NH4-CO",0,0,0,0,0,0,0,"4.10265138888889","4.40265138888889","10585","","MGDG(15:1_26:1)+NH4-CO","842.70797","602.49917","448.32713","239.20043","393.37247","422.43578","268.26374","4.10265138888889","4.40265138888889","10585"
"","MGDG(15:1_26:1)+NH4-CO",0,0,0,0,0,0,0,"3.88539861111111","4.18539861111111","13843","","MGDG(15:1_26:1)+NH4-CO",0,0,0,0,0,0,0,"3.88539861111111","4.18539861111111","13843","","MGDG(15:1_26:1)+NH4-CO",0,0,0,0,0,0,0,"3.88539861111111","4.18539861111111","13843","","MGDG(15:1_26:1)+NH4-CO",0,0,0,0,0,0,0,"3.88539861111111","4.18539861111111","13843","","MGDG(15:1_26:1)+NH4-CO",0,0,0,0,0,0,0,"3.88539861111111","4.18539861111111","13843","","MGDG(15:1_26:1)+NH4-CO","842.70797","602.49917","448.32713","239.20043","393.37247","422.43578","268.26374","3.88539861111111","4.18539861111111","13843"
"","MGDG(16:0_3:0)+NH4-CO",0,0,0,0,0,0,0,"8.95386111111111","9.25386111111111","15380","","MGDG(16:0_3:0)+NH4-CO",0,0,0,0,0,0,0,"8.95386111111111","9.25386111111111","15380","","MGDG(16:0_3:0)+NH4-CO",0,0,0,0,0,0,0,"8.95386111111111","9.25386111111111","15380","","MGDG(16:0_3:0)+NH4-CO",0,0,0,0,0,0,0,"8.95386111111111","9.25386111111111","15380","","MGDG(16:0_3:0)+NH4-CO",0,0,0,0,0,0,0,"8.95386111111111","9.25386111111111","15380","","MGDG(16:0_3:0)+NH4-CO","538.3949","282.15482","464.35814","255.23171","73.02839","102.09143","284.29475","8.95386111111111","9.25386111111111","15380"
"","MGDG(16:0_3:0)+NH4-CO",0,0,0,0,0,0,0,"11.7699569444444","12.0699569444444","15679","","MGDG(16:0_3:0)+NH4-CO",0,0,0,0,0,0,0,"11.7699569444444","12.0699569444444","15679","","MGDG(16:0_3:0)+NH4-CO",0,0,0,0,0,0,0,"11.7699569444444","12.0699569444444","15679","","MGDG(16:0_3:0)+NH4-CO",0,0,0,0,0,0,0,"11.7699569444444","12.0699569444444","15679","","MGDG(16:0_3:0)+NH4-CO",0,0,0,0,0,0,0,"11.7699569444444","12.0699569444444","15679","","MGDG(16:0_3:0)+NH4-CO","538.3949","282.15482","464.35814","255.23171","73.02839","102.09143","284.29475","11.7699569444444","12.0699569444444","15679"
"","MGDG(16:0_3:0)+NH4-CO",0,0,0,0,0,0,0,"17.0342575757576","17.3342575757576","17373","","MGDG(16:0_3:0)+NH4-CO",0,0,0,0,0,0,0,"17.0342575757576","17.3342575757576","17373","","MGDG(16:0_3:0)+NH4-CO",0,0,0,0,0,0,0,"17.0342575757576","17.3342575757576","17373","","MGDG(16:0_3:0)+NH4-CO",0,0,0,0,0,0,0,"17.0342575757576","17.3342575757576","17373","","MGDG(16:0_3:0)+NH4-CO",0,0,0,0,0,0,0,"17.0342575757576","17.3342575757576","17373","","MGDG(16:0_3:0)+NH4-CO","538.3949","282.15482","464.35814","255.23171","73.02839","102.09143","284.29475","17.0342575757576","17.3342575757576","17373"
"","MGDG(16:0_3:0)+NH4-CO",0,0,0,0,0,0,0,"10.0112106060606","10.3112106060606","17433","","MGDG(16:0_3:0)+NH4-CO",0,0,0,0,0,0,0,"10.0112106060606","10.3112106060606","17433","","MGDG(16:0_3:0)+NH4-CO",0,0,0,0,0,0,0,"10.0112106060606","10.3112106060606","17433","","MGDG(16:0_3:0)+NH4-CO",0,0,0,0,0,0,0,"10.0112106060606","10.3112106060606","17433","","MGDG(16:0_3:0)+NH4-CO",0,0,0,0,0,0,0,"10.0112106060606","10.3112106060606","17433","","MGDG(16:0_3:0)+NH4-CO","538.3949","282.15482","464.35814","255.23171","73.02839","102.09143","284.29475","10.0112106060606","10.3112106060606","17433"
"","MGDG(16:0_4:0)+NH4-CO",0,0,0,0,0,0,0,"2.07656944444444","2.37656944444444","13011","","MGDG(16:0_4:0)+NH4-CO",0,0,0,0,0,0,0,"2.07656944444444","2.37656944444444","13011","","MGDG(16:0_4:0)+NH4-CO",0,0,0,0,0,0,0,"2.07656944444444","2.37656944444444","13011","","MGDG(16:0_4:0)+NH4-CO",0,0,0,0,0,0,0,"2.07656944444444","2.37656944444444","13011","","MGDG(16:0_4:0)+NH4-CO",0,0,0,0,0,0,0,"2.07656944444444","2.37656944444444","13011","","MGDG(16:0_4:0)+NH4-CO","552.4106","296.17052","464.3582","255.23171","87.04403","116.10713","284.29481","2.07656944444444","2.37656944444444","13011"
"","MGDG(16:0_6:0)+NH4-CO",0,0,0,0,0,0,0,"3.01885138888889","3.31885138888889","7209","","MGDG(16:0_6:0)+NH4-CO",0,0,0,0,0,0,0,"3.01885138888889","3.31885138888889","7209","","MGDG(16:0_6:0)+NH4-CO",0,0,0,0,0,0,0,"3.01885138888889","3.31885138888889","7209","","MGDG(16:0_6:0)+NH4-CO",0,0,0,0,0,0,0,"3.01885138888889","3.31885138888889","7209","","MGDG(16:0_6:0)+NH4-CO",0,0,0,0,0,0,0,"3.01885138888889","3.31885138888889","7209","","MGDG(16:0_6:0)+NH4-CO","580.4419","324.20182","464.35822","255.23171","115.07531","144.13843","284.29483","3.01885138888889","3.31885138888889","7209"
"","MGDG(16:0_13:0)+NH4-CO",0,0,0,0,0,0,0,"4.79795","5.09795","11806","","MGDG(16:0_13:0)+NH4-CO",0,0,0,0,0,0,0,"4.79795","5.09795","11806","","MGDG(16:0_13:0)+NH4-CO",0,0,0,0,0,0,0,"4.79795","5.09795","11806","","MGDG(16:0_13:0)+NH4-CO",0,0,0,0,0,0,0,"4.79795","5.09795","11806","","MGDG(16:0_13:0)+NH4-CO",0,0,0,0,0,0,0,"4.79795","5.09795","11806","","MGDG(16:0_13:0)+NH4-CO","678.5515","422.31142","464.35834","255.23171","213.18479","242.24803","284.29495","4.79795","5.09795","11806"
"","MGDG(16:0_15:1)+NH4-CO",0,0,0,0,0,0,0,"10.6153818181818","10.9153818181818","2311","","MGDG(16:0_15:1)+NH4-CO",0,0,0,0,0,0,0,"10.6153818181818","10.9153818181818","2311","","MGDG(16:0_15:1)+NH4-CO",0,0,0,0,0,0,0,"10.6153818181818","10.9153818181818","2311","","MGDG(16:0_15:1)+NH4-CO",0,0,0,0,0,0,0,"10.6153818181818","10.9153818181818","2311","","MGDG(16:0_15:1)+NH4-CO",0,0,0,0,0,0,0,"10.6153818181818","10.9153818181818","2311","","MGDG(16:0_15:1)+NH4-CO","704.5671","448.32702","464.3583","255.23171","239.20043","268.26363","284.29491","10.6153818181818","10.9153818181818","2311"
"","MGDG(16:0_15:1)+NH4-CO",0,0,0,0,0,0,0,"9.76697575757576","10.0669757575758","12355","","MGDG(16:0_15:1)+NH4-CO",0,0,0,0,0,0,0,"9.76697575757576","10.0669757575758","12355","","MGDG(16:0_15:1)+NH4-CO",0,0,0,0,0,0,0,"9.76697575757576","10.0669757575758","12355","","MGDG(16:0_15:1)+NH4-CO",0,0,0,0,0,0,0,"9.76697575757576","10.0669757575758","12355","","MGDG(16:0_15:1)+NH4-CO",0,0,0,0,0,0,0,"9.76697575757576","10.0669757575758","12355","","MGDG(16:0_15:1)+NH4-CO","704.5671","448.32702","464.3583","255.23171","239.20043","268.26363","284.29491","9.76697575757576","10.0669757575758","12355"
"","MGDG(16:0_17:1)+NH4-CO",0,0,0,0,0,0,0,"13.1895819444444","13.4895819444444","2167","","MGDG(16:0_17:1)+NH4-CO",0,0,0,0,0,0,0,"13.1895819444444","13.4895819444444","2167","","MGDG(16:0_17:1)+NH4-CO",0,0,0,0,0,0,0,"13.1895819444444","13.4895819444444","2167","","MGDG(16:0_17:1)+NH4-CO",0,0,0,0,0,0,0,"13.1895819444444","13.4895819444444","2167","","MGDG(16:0_17:1)+NH4-CO",0,0,0,0,0,0,0,"13.1895819444444","13.4895819444444","2167","","MGDG(16:0_17:1)+NH4-CO","732.5984","476.35832","464.35832","255.23171","267.23171","296.29493","284.29493","13.1895819444444","13.4895819444444","2167"
"","MGDG(16:0_20:2)+NH4-CO",0,0,0,0,0,0,0,"5.07296666666667","5.37296666666667","5335","","MGDG(16:0_20:2)+NH4-CO",0,0,0,0,0,0,0,"5.07296666666667","5.37296666666667","5335","","MGDG(16:0_20:2)+NH4-CO",0,0,0,0,0,0,0,"5.07296666666667","5.37296666666667","5335","","MGDG(16:0_20:2)+NH4-CO",0,0,0,0,0,0,0,"5.07296666666667","5.37296666666667","5335","","MGDG(16:0_20:2)+NH4-CO",0,0,0,0,0,0,0,"5.07296666666667","5.37296666666667","5335","","MGDG(16:0_20:2)+NH4-CO","772.6297","516.38962","464.35834","255.23171","307.26299","336.32623","284.29495","5.07296666666667","5.37296666666667","5335"
"","MGDG(16:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"13.1011986111111","13.4011986111111","13383","","MGDG(16:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"13.1011986111111","13.4011986111111","13383","","MGDG(16:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"13.1011986111111","13.4011986111111","13383","","MGDG(16:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"13.1011986111111","13.4011986111111","13383","","MGDG(16:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"13.1011986111111","13.4011986111111","13383","","MGDG(16:0_20:5)+NH4-CO","766.5827","510.34262","464.35826","255.23171","301.21607","330.27923","284.29487","13.1011986111111","13.4011986111111","13383"
"","MGDG(16:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"14.7114236111111","15.0114236111111","15355","","MGDG(16:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"14.7114236111111","15.0114236111111","15355","","MGDG(16:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"14.7114236111111","15.0114236111111","15355","","MGDG(16:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"14.7114236111111","15.0114236111111","15355","","MGDG(16:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"14.7114236111111","15.0114236111111","15355","","MGDG(16:0_20:5)+NH4-CO","766.5827","510.34262","464.35826","255.23171","301.21607","330.27923","284.29487","14.7114236111111","15.0114236111111","15355"
"","MGDG(16:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"9.76161666666667","10.0616166666667","16736","","MGDG(16:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"9.76161666666667","10.0616166666667","16736","","MGDG(16:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"9.76161666666667","10.0616166666667","16736","","MGDG(16:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"9.76161666666667","10.0616166666667","16736","","MGDG(16:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"9.76161666666667","10.0616166666667","16736","","MGDG(16:0_20:5)+NH4-CO","766.5827","510.34262","464.35826","255.23171","301.21607","330.27923","284.29487","9.76161666666667","10.0616166666667","16736"
"","MGDG(16:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"9.8756944444444","10.1756944444444","17365","","MGDG(16:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"9.8756944444444","10.1756944444444","17365","","MGDG(16:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"9.8756944444444","10.1756944444444","17365","","MGDG(16:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"9.8756944444444","10.1756944444444","17365","","MGDG(16:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"9.8756944444444","10.1756944444444","17365","","MGDG(16:0_20:5)+NH4-CO","766.5827","510.34262","464.35826","255.23171","301.21607","330.27923","284.29487","9.8756944444444","10.1756944444444","17365"
"","MGDG(16:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"11.9500777777778","12.2500777777778","17391","","MGDG(16:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"11.9500777777778","12.2500777777778","17391","","MGDG(16:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"11.9500777777778","12.2500777777778","17391","","MGDG(16:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"11.9500777777778","12.2500777777778","17391","","MGDG(16:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"11.9500777777778","12.2500777777778","17391","","MGDG(16:0_20:5)+NH4-CO","766.5827","510.34262","464.35826","255.23171","301.21607","330.27923","284.29487","11.9500777777778","12.2500777777778","17391"
"","MGDG(16:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"11.3031597222222","11.6031597222222","17410","","MGDG(16:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"11.3031597222222","11.6031597222222","17410","","MGDG(16:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"11.3031597222222","11.6031597222222","17410","","MGDG(16:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"11.3031597222222","11.6031597222222","17410","","MGDG(16:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"11.3031597222222","11.6031597222222","17410","","MGDG(16:0_20:5)+NH4-CO","766.5827","510.34262","464.35826","255.23171","301.21607","330.27923","284.29487","11.3031597222222","11.6031597222222","17410"
"","MGDG(16:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"10.2665041666667","10.5665041666667","17419","","MGDG(16:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"10.2665041666667","10.5665041666667","17419","","MGDG(16:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"10.2665041666667","10.5665041666667","17419","","MGDG(16:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"10.2665041666667","10.5665041666667","17419","","MGDG(16:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"10.2665041666667","10.5665041666667","17419","","MGDG(16:0_20:5)+NH4-CO","766.5827","510.34262","464.35826","255.23171","301.21607","330.27923","284.29487","10.2665041666667","10.5665041666667","17419"
"","MGDG(16:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"10.5030472222222","10.8030472222222","17446","","MGDG(16:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"10.5030472222222","10.8030472222222","17446","","MGDG(16:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"10.5030472222222","10.8030472222222","17446","","MGDG(16:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"10.5030472222222","10.8030472222222","17446","","MGDG(16:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"10.5030472222222","10.8030472222222","17446","","MGDG(16:0_20:5)+NH4-CO","766.5827","510.34262","464.35826","255.23171","301.21607","330.27923","284.29487","10.5030472222222","10.8030472222222","17446"
"","MGDG(16:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"11.8282958333333","12.1282958333333","17458","","MGDG(16:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"11.8282958333333","12.1282958333333","17458","","MGDG(16:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"11.8282958333333","12.1282958333333","17458","","MGDG(16:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"11.8282958333333","12.1282958333333","17458","","MGDG(16:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"11.8282958333333","12.1282958333333","17458","","MGDG(16:0_20:5)+NH4-CO","766.5827","510.34262","464.35826","255.23171","301.21607","330.27923","284.29487","11.8282958333333","12.1282958333333","17458"
"","MGDG(16:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"12.2804736111111","12.5804736111111","18445","","MGDG(16:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"12.2804736111111","12.5804736111111","18445","","MGDG(16:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"12.2804736111111","12.5804736111111","18445","","MGDG(16:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"12.2804736111111","12.5804736111111","18445","","MGDG(16:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"12.2804736111111","12.5804736111111","18445","","MGDG(16:0_20:5)+NH4-CO","766.5827","510.34262","464.35826","255.23171","301.21607","330.27923","284.29487","12.2804736111111","12.5804736111111","18445"
"","MGDG(16:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"12.8151722222222","13.1151722222222","18465","","MGDG(16:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"12.8151722222222","13.1151722222222","18465","","MGDG(16:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"12.8151722222222","13.1151722222222","18465","","MGDG(16:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"12.8151722222222","13.1151722222222","18465","","MGDG(16:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"12.8151722222222","13.1151722222222","18465","","MGDG(16:0_20:5)+NH4-CO","766.5827","510.34262","464.35826","255.23171","301.21607","330.27923","284.29487","12.8151722222222","13.1151722222222","18465"
"","MGDG(16:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"12.4692893939394","12.7692893939394","18860","","MGDG(16:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"12.4692893939394","12.7692893939394","18860","","MGDG(16:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"12.4692893939394","12.7692893939394","18860","","MGDG(16:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"12.4692893939394","12.7692893939394","18860","","MGDG(16:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"12.4692893939394","12.7692893939394","18860","","MGDG(16:0_20:5)+NH4-CO","766.5827","510.34262","464.35826","255.23171","301.21607","330.27923","284.29487","12.4692893939394","12.7692893939394","18860"
"","MGDG(16:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"9.2598625","9.5598625","18875","","MGDG(16:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"9.2598625","9.5598625","18875","","MGDG(16:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"9.2598625","9.5598625","18875","","MGDG(16:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"9.2598625","9.5598625","18875","","MGDG(16:0_20:5)+NH4-CO",0,0,0,0,0,0,0,"9.2598625","9.5598625","18875","","MGDG(16:0_20:5)+NH4-CO","766.5827","510.34262","464.35826","255.23171","301.21607","330.27923","284.29487","9.2598625","9.5598625","18875"
"","MGDG(16:0_21:0)+NH4-CO",0,0,0,0,0,0,0,"5.96369861111111","6.26369861111111","4127","","MGDG(16:0_21:0)+NH4-CO",0,0,0,0,0,0,0,"5.96369861111111","6.26369861111111","4127","","MGDG(16:0_21:0)+NH4-CO",0,0,0,0,0,0,0,"5.96369861111111","6.26369861111111","4127","","MGDG(16:0_21:0)+NH4-CO",0,0,0,0,0,0,0,"5.96369861111111","6.26369861111111","4127","","MGDG(16:0_21:0)+NH4-CO",0,0,0,0,0,0,0,"5.96369861111111","6.26369861111111","4127","","MGDG(16:0_21:0)+NH4-CO","790.67666","534.43658","464.35838","255.23171","325.30991","354.37319","284.29499","5.96369861111111","6.26369861111111","4127"
"","MGDG(16:0_22:0)+NH4-CO",0,0,0,0,0,0,0,"5.99069393939394","6.29069393939394","7171","","MGDG(16:0_22:0)+NH4-CO",0,0,0,0,0,0,0,"5.99069393939394","6.29069393939394","7171","","MGDG(16:0_22:0)+NH4-CO",0,0,0,0,0,0,0,"5.99069393939394","6.29069393939394","7171","","MGDG(16:0_22:0)+NH4-CO",0,0,0,0,0,0,0,"5.99069393939394","6.29069393939394","7171","","MGDG(16:0_22:0)+NH4-CO",0,0,0,0,0,0,0,"5.99069393939394","6.29069393939394","7171","","MGDG(16:0_22:0)+NH4-CO","804.6923","548.45222","464.35838","255.23171","339.32555","368.38883","284.29499","5.99069393939394","6.29069393939394","7171"
"","MGDG(16:0_22:6)+NH4-CO",0,0,0,0,0,0,0,"9.17860454545455","9.47860454545455","19071","","MGDG(16:0_22:6)+NH4-CO",0,0,0,0,0,0,0,"9.17860454545455","9.47860454545455","19071","","MGDG(16:0_22:6)+NH4-CO",0,0,0,0,0,0,0,"9.17860454545455","9.47860454545455","19071","","MGDG(16:0_22:6)+NH4-CO",0,0,0,0,0,0,0,"9.17860454545455","9.47860454545455","19071","","MGDG(16:0_22:6)+NH4-CO",0,0,0,0,0,0,0,"9.17860454545455","9.47860454545455","19071","","MGDG(16:0_22:6)+NH4-CO","792.5984","536.35832","464.35832","255.23171","327.23171","356.29493","284.29493","9.17860454545455","9.47860454545455","19071"
