"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","DG","[M+NH4]+","sn1_NL","sn2_NL","sn1_acylChain([RC=O]+)","sn2_acylChain([RC=O]+)","sn1_acylChain([RC=O]+)-H2O","sn2_acylChain([RC=O]+)-H2O","sn1_acylChain([RC=O]+74)-H2O","sn2_acylChain([RC=O]+74)-H2O","RT_min","RT_max","Comment","RT at Max Intensity","DG","[M+NH4]+","sn1_NL","sn2_NL","sn1_acylChain([RC=O]+)","sn2_acylChain([RC=O]+)","sn1_acylChain([RC=O]+)-H2O","sn2_acylChain([RC=O]+)-H2O","sn1_acylChain([RC=O]+74)-H2O","sn2_acylChain([RC=O]+74)-H2O","RT_min","RT_max","Comment","Number of Scans","DG","[M+NH4]+","sn1_NL","sn2_NL","sn1_acylChain([RC=O]+)","sn2_acylChain([RC=O]+)","sn1_acylChain([RC=O]+)-H2O","sn2_acylChain([RC=O]+)-H2O","sn1_acylChain([RC=O]+74)-H2O","sn2_acylChain([RC=O]+74)-H2O","RT_min","RT_max","Comment","Max Intensity","DG","[M+NH4]+","sn1_NL","sn2_NL","sn1_acylChain([RC=O]+)","sn2_acylChain([RC=O]+)","sn1_acylChain([RC=O]+)-H2O","sn2_acylChain([RC=O]+)-H2O","sn1_acylChain([RC=O]+74)-H2O","sn2_acylChain([RC=O]+74)-H2O","RT_min","RT_max","Comment","Average m/z","DG","[M+NH4]+","sn1_NL","sn2_NL","sn1_acylChain([RC=O]+)","sn2_acylChain([RC=O]+)","sn1_acylChain([RC=O]+)-H2O","sn2_acylChain([RC=O]+)-H2O","sn1_acylChain([RC=O]+74)-H2O","sn2_acylChain([RC=O]+74)-H2O","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","DG","[M+NH4]+","sn1_NL","sn2_NL","sn1_acylChain([RC=O]+)","sn2_acylChain([RC=O]+)","sn1_acylChain([RC=O]+)-H2O","sn2_acylChain([RC=O]+)-H2O","sn1_acylChain([RC=O]+74)-H2O","sn2_acylChain([RC=O]+74)-H2O","RT_min","RT_max","Comment"
"","DG(16:0_22:4)+NH4",0,0,0,0,0,0,0,0,0,"8.84175833333333","9.14175833333333","11409","","DG(16:0_22:4)+NH4",0,0,0,0,0,0,0,0,0,"8.84175833333333","9.14175833333333","11409","","DG(16:0_22:4)+NH4",0,0,0,0,0,0,0,0,0,"8.84175833333333","9.14175833333333","11409","","DG(16:0_22:4)+NH4",0,0,0,0,0,0,0,0,0,"8.84175833333333","9.14175833333333","11409","","DG(16:0_22:4)+NH4",0,0,0,0,0,0,0,0,0,"8.84175833333333","9.14175833333333","11409","","DG(16:0_22:4)+NH4","662.5718","389.305","313.2737","239.2369","315.2682","221.2264","297.2577","295.2632","371.2945","8.84175833333333","9.14175833333333","11409"
"","DG(16:0_22:5)+NH4",0,1,1,1,1,0,1,0,0,"8.0459625","8.3459625","609","","DG(16:0_22:5)+NH4",0,8.182799,8.182799,8.182799,8.182799,0,8.182799,0,0,"8.0459625","8.3459625","609","","DG(16:0_22:5)+NH4",0,1,1,1,1,0,1,0,0,"8.0459625","8.3459625","609","","DG(16:0_22:5)+NH4",0,13536.17,31826.5,2417.241,8220.91,0,3157.583,0,0,"8.0459625","8.3459625","609","","DG(16:0_22:5)+NH4",0,387.2899,313.274,239.237,313.2533,0,295.2424,0,0,"8.0459625","8.3459625","609","","DG(16:0_22:5)+NH4","660.5562","387.2894","313.2737","239.2369","313.2526","221.2264","295.2421","295.2632","369.2789","8.0459625","8.3459625","609"
"","DG(16:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"7.70324722222222","8.00324722222222","2166","","DG(16:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"7.70324722222222","8.00324722222222","2166","","DG(16:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"7.70324722222222","8.00324722222222","2166","","DG(16:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"7.70324722222222","8.00324722222222","2166","","DG(16:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"7.70324722222222","8.00324722222222","2166","","DG(16:0_22:5)+NH4","660.5562","387.2894","313.2737","239.2369","313.2526","221.2264","295.2421","295.2632","369.2789","7.70324722222222","8.00324722222222","2166"
"","DG(16:0_22:6)+NH4",0,0,0,0,0,0,0,0,0,"7.12678888888889","7.42678888888889","811","","DG(16:0_22:6)+NH4",0,0,0,0,0,0,0,0,0,"7.12678888888889","7.42678888888889","811","","DG(16:0_22:6)+NH4",0,0,0,0,0,0,0,0,0,"7.12678888888889","7.42678888888889","811","","DG(16:0_22:6)+NH4",0,0,0,0,0,0,0,0,0,"7.12678888888889","7.42678888888889","811","","DG(16:0_22:6)+NH4",0,0,0,0,0,0,0,0,0,"7.12678888888889","7.42678888888889","811","","DG(16:0_22:6)+NH4","658.5405","385.2737","313.2737","239.2369","311.2369","221.2264","293.2264","295.2632","367.2632","7.12678888888889","7.42678888888889","811"
"","DG(16:0_22:6)+NH4",0,0,0,0,0,0,0,0,0,"7.65433472222222","7.95433472222222","9385","","DG(16:0_22:6)+NH4",0,0,0,0,0,0,0,0,0,"7.65433472222222","7.95433472222222","9385","","DG(16:0_22:6)+NH4",0,0,0,0,0,0,0,0,0,"7.65433472222222","7.95433472222222","9385","","DG(16:0_22:6)+NH4",0,0,0,0,0,0,0,0,0,"7.65433472222222","7.95433472222222","9385","","DG(16:0_22:6)+NH4",0,0,0,0,0,0,0,0,0,"7.65433472222222","7.95433472222222","9385","","DG(16:0_22:6)+NH4","658.5405","385.2737","313.2737","239.2369","311.2369","221.2264","293.2264","295.2632","367.2632","7.65433472222222","7.95433472222222","9385"
"","DG(16:0_22:6)+NH4",0,0,0,0,0,0,0,0,0,"6.92000694444444","7.22000694444444","9756","","DG(16:0_22:6)+NH4",0,0,0,0,0,0,0,0,0,"6.92000694444444","7.22000694444444","9756","","DG(16:0_22:6)+NH4",0,0,0,0,0,0,0,0,0,"6.92000694444444","7.22000694444444","9756","","DG(16:0_22:6)+NH4",0,0,0,0,0,0,0,0,0,"6.92000694444444","7.22000694444444","9756","","DG(16:0_22:6)+NH4",0,0,0,0,0,0,0,0,0,"6.92000694444444","7.22000694444444","9756","","DG(16:0_22:6)+NH4","658.5405","385.2737","313.2737","239.2369","311.2369","221.2264","293.2264","295.2632","367.2632","6.92000694444444","7.22000694444444","9756"
"","DG(16:0_23:0)+NH4",0,0,0,0,0,0,0,0,0,"10.2142545454545","10.5142545454545","6098","","DG(16:0_23:0)+NH4",0,0,0,0,0,0,0,0,0,"10.2142545454545","10.5142545454545","6098","","DG(16:0_23:0)+NH4",0,0,0,0,0,0,0,0,0,"10.2142545454545","10.5142545454545","6098","","DG(16:0_23:0)+NH4",0,0,0,0,0,0,0,0,0,"10.2142545454545","10.5142545454545","6098","","DG(16:0_23:0)+NH4",0,0,0,0,0,0,0,0,0,"10.2142545454545","10.5142545454545","6098","","DG(16:0_23:0)+NH4","684.6501","411.3833","313.2737","239.2369","337.3465","221.2264","319.336","295.2632","393.3728","10.2142545454545","10.5142545454545","6098"
"","DG(16:0_23:0)+NH4",0,0,0,0,0,0,0,0,0,"10.5478972222222","10.8478972222222","8149","","DG(16:0_23:0)+NH4",0,0,0,0,0,0,0,0,0,"10.5478972222222","10.8478972222222","8149","","DG(16:0_23:0)+NH4",0,0,0,0,0,0,0,0,0,"10.5478972222222","10.8478972222222","8149","","DG(16:0_23:0)+NH4",0,0,0,0,0,0,0,0,0,"10.5478972222222","10.8478972222222","8149","","DG(16:0_23:0)+NH4",0,0,0,0,0,0,0,0,0,"10.5478972222222","10.8478972222222","8149","","DG(16:0_23:0)+NH4","684.6501","411.3833","313.2737","239.2369","337.3465","221.2264","319.336","295.2632","393.3728","10.5478972222222","10.8478972222222","8149"
"","DG(16:0_24:0)+NH4",0,0,0,0,0,0,0,0,0,"2.71317083333333","3.01317083333333","11920","","DG(16:0_24:0)+NH4",0,0,0,0,0,0,0,0,0,"2.71317083333333","3.01317083333333","11920","","DG(16:0_24:0)+NH4",0,0,0,0,0,0,0,0,0,"2.71317083333333","3.01317083333333","11920","","DG(16:0_24:0)+NH4",0,0,0,0,0,0,0,0,0,"2.71317083333333","3.01317083333333","11920","","DG(16:0_24:0)+NH4",0,0,0,0,0,0,0,0,0,"2.71317083333333","3.01317083333333","11920","","DG(16:0_24:0)+NH4","698.6657","425.3989","313.2737","239.2369","351.3621","221.2264","333.3516","295.2632","407.3884","2.71317083333333","3.01317083333333","11920"
"","DG(16:0_24:1)+NH4",0,0,0,0,0,0,0,0,0,"8.2520125","8.5520125","2141","","DG(16:0_24:1)+NH4",0,0,0,0,0,0,0,0,0,"8.2520125","8.5520125","2141","","DG(16:0_24:1)+NH4",0,0,0,0,0,0,0,0,0,"8.2520125","8.5520125","2141","","DG(16:0_24:1)+NH4",0,0,0,0,0,0,0,0,0,"8.2520125","8.5520125","2141","","DG(16:0_24:1)+NH4",0,0,0,0,0,0,0,0,0,"8.2520125","8.5520125","2141","","DG(16:0_24:1)+NH4","696.6501","423.3833","313.2737","239.2369","349.3465","221.2264","331.336","295.2632","405.3728","8.2520125","8.5520125","2141"
"","DG(16:0_24:1)+NH4",0,0,0,0,0,0,0,0,0,"11.8230152777778","12.1230152777778","6658","","DG(16:0_24:1)+NH4",0,0,0,0,0,0,0,0,0,"11.8230152777778","12.1230152777778","6658","","DG(16:0_24:1)+NH4",0,0,0,0,0,0,0,0,0,"11.8230152777778","12.1230152777778","6658","","DG(16:0_24:1)+NH4",0,0,0,0,0,0,0,0,0,"11.8230152777778","12.1230152777778","6658","","DG(16:0_24:1)+NH4",0,0,0,0,0,0,0,0,0,"11.8230152777778","12.1230152777778","6658","","DG(16:0_24:1)+NH4","696.6501","423.3833","313.2737","239.2369","349.3465","221.2264","331.336","295.2632","405.3728","11.8230152777778","12.1230152777778","6658"
"","DG(16:0_24:1)+NH4",0,0,0,0,0,0,0,0,0,"9.11882272727273","9.41882272727273","10393","","DG(16:0_24:1)+NH4",0,0,0,0,0,0,0,0,0,"9.11882272727273","9.41882272727273","10393","","DG(16:0_24:1)+NH4",0,0,0,0,0,0,0,0,0,"9.11882272727273","9.41882272727273","10393","","DG(16:0_24:1)+NH4",0,0,0,0,0,0,0,0,0,"9.11882272727273","9.41882272727273","10393","","DG(16:0_24:1)+NH4",0,0,0,0,0,0,0,0,0,"9.11882272727273","9.41882272727273","10393","","DG(16:0_24:1)+NH4","696.6501","423.3833","313.2737","239.2369","349.3465","221.2264","331.336","295.2632","405.3728","9.11882272727273","9.41882272727273","10393"
"","DG(16:0_24:1)+NH4",0,0,0,0,0,0,0,0,0,"8.59418888888889","8.89418888888889","18636","","DG(16:0_24:1)+NH4",0,0,0,0,0,0,0,0,0,"8.59418888888889","8.89418888888889","18636","","DG(16:0_24:1)+NH4",0,0,0,0,0,0,0,0,0,"8.59418888888889","8.89418888888889","18636","","DG(16:0_24:1)+NH4",0,0,0,0,0,0,0,0,0,"8.59418888888889","8.89418888888889","18636","","DG(16:0_24:1)+NH4",0,0,0,0,0,0,0,0,0,"8.59418888888889","8.89418888888889","18636","","DG(16:0_24:1)+NH4","696.6501","423.3833","313.2737","239.2369","349.3465","221.2264","331.336","295.2632","405.3728","8.59418888888889","8.89418888888889","18636"
"","DG(16:0_25:0)+NH4",0,0,0,0,0,0,0,0,0,"11.4284027777778","11.7284027777778","6891","","DG(16:0_25:0)+NH4",0,0,0,0,0,0,0,0,0,"11.4284027777778","11.7284027777778","6891","","DG(16:0_25:0)+NH4",0,0,0,0,0,0,0,0,0,"11.4284027777778","11.7284027777778","6891","","DG(16:0_25:0)+NH4",0,0,0,0,0,0,0,0,0,"11.4284027777778","11.7284027777778","6891","","DG(16:0_25:0)+NH4",0,0,0,0,0,0,0,0,0,"11.4284027777778","11.7284027777778","6891","","DG(16:0_25:0)+NH4","712.6814","439.4146","313.2737","239.2369","365.3778","221.2264","347.3673","295.2632","421.4041","11.4284027777778","11.7284027777778","6891"
"","DG(16:0_26:0)+NH4",0,0,0,0,0,0,0,0,0,"11.823025","12.123025","7509","","DG(16:0_26:0)+NH4",0,0,0,0,0,0,0,0,0,"11.823025","12.123025","7509","","DG(16:0_26:0)+NH4",0,0,0,0,0,0,0,0,0,"11.823025","12.123025","7509","","DG(16:0_26:0)+NH4",0,0,0,0,0,0,0,0,0,"11.823025","12.123025","7509","","DG(16:0_26:0)+NH4",0,0,0,0,0,0,0,0,0,"11.823025","12.123025","7509","","DG(16:0_26:0)+NH4","726.697","453.4302","313.2737","239.2369","379.3934","221.2264","361.3829","295.2632","435.4197","11.823025","12.123025","7509"
"","DG(16:1_16:1)+NH4",0,0,0,0,0,0,0,0,0,"7.09055555555555","7.39055555555555","1460","","DG(16:1_16:1)+NH4",0,0,0,0,0,0,0,0,0,"7.09055555555555","7.39055555555555","1460","","DG(16:1_16:1)+NH4",0,0,0,0,0,0,0,0,0,"7.09055555555555","7.39055555555555","1460","","DG(16:1_16:1)+NH4",0,0,0,0,0,0,0,0,0,"7.09055555555555","7.39055555555555","1460","","DG(16:1_16:1)+NH4",0,0,0,0,0,0,0,0,0,"7.09055555555555","7.39055555555555","1460","","DG(16:1_16:1)+NH4","582.5093","311.2581","311.2581","237.2213","237.2213","219.2108","219.2108","293.2476","293.2476","7.09055555555555","7.39055555555555","1460"
"","DG(16:1_17:0)+NH4",0,0,0,0,0,0,0,0,0,"8.59635694444444","8.89635694444444","3587","","DG(16:1_17:0)+NH4",0,0,0,0,0,0,0,0,0,"8.59635694444444","8.89635694444444","3587","","DG(16:1_17:0)+NH4",0,0,0,0,0,0,0,0,0,"8.59635694444444","8.89635694444444","3587","","DG(16:1_17:0)+NH4",0,0,0,0,0,0,0,0,0,"8.59635694444444","8.89635694444444","3587","","DG(16:1_17:0)+NH4",0,0,0,0,0,0,0,0,0,"8.59635694444444","8.89635694444444","3587","","DG(16:1_17:0)+NH4","598.5406","327.2894","311.2581","237.2213","253.2526","219.2108","235.2421","293.2476","309.2789","8.59635694444444","8.89635694444444","3587"
"","DG(16:1_17:0)+NH4",0,0,0,0,0,0,0,0,0,"4.88908333333333","5.18908333333333","10523","","DG(16:1_17:0)+NH4",0,0,0,0,0,0,0,0,0,"4.88908333333333","5.18908333333333","10523","","DG(16:1_17:0)+NH4",0,0,0,0,0,0,0,0,0,"4.88908333333333","5.18908333333333","10523","","DG(16:1_17:0)+NH4",0,0,0,0,0,0,0,0,0,"4.88908333333333","5.18908333333333","10523","","DG(16:1_17:0)+NH4",0,0,0,0,0,0,0,0,0,"4.88908333333333","5.18908333333333","10523","","DG(16:1_17:0)+NH4","598.5406","327.2894","311.2581","237.2213","253.2526","219.2108","235.2421","293.2476","309.2789","4.88908333333333","5.18908333333333","10523"
"","DG(16:1_17:0)+NH4",0,0,0,0,0,0,0,0,0,"4.88595833333333","5.18595833333333","17754","","DG(16:1_17:0)+NH4",0,0,0,0,0,0,0,0,0,"4.88595833333333","5.18595833333333","17754","","DG(16:1_17:0)+NH4",0,0,0,0,0,0,0,0,0,"4.88595833333333","5.18595833333333","17754","","DG(16:1_17:0)+NH4",0,0,0,0,0,0,0,0,0,"4.88595833333333","5.18595833333333","17754","","DG(16:1_17:0)+NH4",0,0,0,0,0,0,0,0,0,"4.88595833333333","5.18595833333333","17754","","DG(16:1_17:0)+NH4","598.5406","327.2894","311.2581","237.2213","253.2526","219.2108","235.2421","293.2476","309.2789","4.88595833333333","5.18595833333333","17754"
"","DG(16:1_17:1)+NH4",0,0,0,0,0,0,0,0,0,"7.68445694444444","7.98445694444444","4509","","DG(16:1_17:1)+NH4",0,0,0,0,0,0,0,0,0,"7.68445694444444","7.98445694444444","4509","","DG(16:1_17:1)+NH4",0,0,0,0,0,0,0,0,0,"7.68445694444444","7.98445694444444","4509","","DG(16:1_17:1)+NH4",0,0,0,0,0,0,0,0,0,"7.68445694444444","7.98445694444444","4509","","DG(16:1_17:1)+NH4",0,0,0,0,0,0,0,0,0,"7.68445694444444","7.98445694444444","4509","","DG(16:1_17:1)+NH4","596.5249","325.2737","311.2581","237.2213","251.2369","219.2108","233.2264","293.2476","307.2632","7.68445694444444","7.98445694444444","4509"
"","DG(16:1_17:1)+NH4",0,0,0,0,0,0,0,0,0,"5.68786111111111","5.98786111111111","7299","","DG(16:1_17:1)+NH4",0,0,0,0,0,0,0,0,0,"5.68786111111111","5.98786111111111","7299","","DG(16:1_17:1)+NH4",0,0,0,0,0,0,0,0,0,"5.68786111111111","5.98786111111111","7299","","DG(16:1_17:1)+NH4",0,0,0,0,0,0,0,0,0,"5.68786111111111","5.98786111111111","7299","","DG(16:1_17:1)+NH4",0,0,0,0,0,0,0,0,0,"5.68786111111111","5.98786111111111","7299","","DG(16:1_17:1)+NH4","596.5249","325.2737","311.2581","237.2213","251.2369","219.2108","233.2264","293.2476","307.2632","5.68786111111111","5.98786111111111","7299"
"","DG(16:1_17:1)+NH4",0,0,0,0,0,0,0,0,0,"4.94558194444444","5.24558194444444","9702","","DG(16:1_17:1)+NH4",0,0,0,0,0,0,0,0,0,"4.94558194444444","5.24558194444444","9702","","DG(16:1_17:1)+NH4",0,0,0,0,0,0,0,0,0,"4.94558194444444","5.24558194444444","9702","","DG(16:1_17:1)+NH4",0,0,0,0,0,0,0,0,0,"4.94558194444444","5.24558194444444","9702","","DG(16:1_17:1)+NH4",0,0,0,0,0,0,0,0,0,"4.94558194444444","5.24558194444444","9702","","DG(16:1_17:1)+NH4","596.5249","325.2737","311.2581","237.2213","251.2369","219.2108","233.2264","293.2476","307.2632","4.94558194444444","5.24558194444444","9702"
"","DG(16:1_17:1)+NH4",0,0,0,0,0,0,0,0,0,"4.07782361111111","4.37782361111111","11010","","DG(16:1_17:1)+NH4",0,0,0,0,0,0,0,0,0,"4.07782361111111","4.37782361111111","11010","","DG(16:1_17:1)+NH4",0,0,0,0,0,0,0,0,0,"4.07782361111111","4.37782361111111","11010","","DG(16:1_17:1)+NH4",0,0,0,0,0,0,0,0,0,"4.07782361111111","4.37782361111111","11010","","DG(16:1_17:1)+NH4",0,0,0,0,0,0,0,0,0,"4.07782361111111","4.37782361111111","11010","","DG(16:1_17:1)+NH4","596.5249","325.2737","311.2581","237.2213","251.2369","219.2108","233.2264","293.2476","307.2632","4.07782361111111","4.37782361111111","11010"
"","DG(16:1_17:1)+NH4",0,0,0,0,0,0,0,0,0,"5.69310694444445","5.99310694444445","13523","","DG(16:1_17:1)+NH4",0,0,0,0,0,0,0,0,0,"5.69310694444445","5.99310694444445","13523","","DG(16:1_17:1)+NH4",0,0,0,0,0,0,0,0,0,"5.69310694444445","5.99310694444445","13523","","DG(16:1_17:1)+NH4",0,0,0,0,0,0,0,0,0,"5.69310694444445","5.99310694444445","13523","","DG(16:1_17:1)+NH4",0,0,0,0,0,0,0,0,0,"5.69310694444445","5.99310694444445","13523","","DG(16:1_17:1)+NH4","596.5249","325.2737","311.2581","237.2213","251.2369","219.2108","233.2264","293.2476","307.2632","5.69310694444445","5.99310694444445","13523"
"","DG(16:1_17:2)+NH4",0,0,0,0,0,0,0,0,0,"4.92419696969697","5.22419696969697","4579","","DG(16:1_17:2)+NH4",0,0,0,0,0,0,0,0,0,"4.92419696969697","5.22419696969697","4579","","DG(16:1_17:2)+NH4",0,0,0,0,0,0,0,0,0,"4.92419696969697","5.22419696969697","4579","","DG(16:1_17:2)+NH4",0,0,0,0,0,0,0,0,0,"4.92419696969697","5.22419696969697","4579","","DG(16:1_17:2)+NH4",0,0,0,0,0,0,0,0,0,"4.92419696969697","5.22419696969697","4579","","DG(16:1_17:2)+NH4","594.5093","323.2581","311.2581","237.2213","249.2213","219.2108","231.2108","293.2476","305.2476","4.92419696969697","5.22419696969697","4579"
"","DG(16:1_17:2)+NH4",0,0,0,0,0,0,0,0,0,"3.15419027777778","3.45419027777778","8595","","DG(16:1_17:2)+NH4",0,0,0,0,0,0,0,0,0,"3.15419027777778","3.45419027777778","8595","","DG(16:1_17:2)+NH4",0,0,0,0,0,0,0,0,0,"3.15419027777778","3.45419027777778","8595","","DG(16:1_17:2)+NH4",0,0,0,0,0,0,0,0,0,"3.15419027777778","3.45419027777778","8595","","DG(16:1_17:2)+NH4",0,0,0,0,0,0,0,0,0,"3.15419027777778","3.45419027777778","8595","","DG(16:1_17:2)+NH4","594.5093","323.2581","311.2581","237.2213","249.2213","219.2108","231.2108","293.2476","305.2476","3.15419027777778","3.45419027777778","8595"
"","DG(16:1_17:2)+NH4",0,0,0,0,0,0,0,0,0,"4.11012777777778","4.41012777777778","9036","","DG(16:1_17:2)+NH4",0,0,0,0,0,0,0,0,0,"4.11012777777778","4.41012777777778","9036","","DG(16:1_17:2)+NH4",0,0,0,0,0,0,0,0,0,"4.11012777777778","4.41012777777778","9036","","DG(16:1_17:2)+NH4",0,0,0,0,0,0,0,0,0,"4.11012777777778","4.41012777777778","9036","","DG(16:1_17:2)+NH4",0,0,0,0,0,0,0,0,0,"4.11012777777778","4.41012777777778","9036","","DG(16:1_17:2)+NH4","594.5093","323.2581","311.2581","237.2213","249.2213","219.2108","231.2108","293.2476","305.2476","4.11012777777778","4.41012777777778","9036"
"","DG(16:1_17:2)+NH4",0,0,0,0,0,0,0,0,0,"3.16545277777778","3.46545277777778","12373","","DG(16:1_17:2)+NH4",0,0,0,0,0,0,0,0,0,"3.16545277777778","3.46545277777778","12373","","DG(16:1_17:2)+NH4",0,0,0,0,0,0,0,0,0,"3.16545277777778","3.46545277777778","12373","","DG(16:1_17:2)+NH4",0,0,0,0,0,0,0,0,0,"3.16545277777778","3.46545277777778","12373","","DG(16:1_17:2)+NH4",0,0,0,0,0,0,0,0,0,"3.16545277777778","3.46545277777778","12373","","DG(16:1_17:2)+NH4","594.5093","323.2581","311.2581","237.2213","249.2213","219.2108","231.2108","293.2476","305.2476","3.16545277777778","3.46545277777778","12373"
"","DG(16:1_17:2)+NH4",0,0,0,0,0,0,0,0,0,"2.66236527777778","2.96236527777778","12530","","DG(16:1_17:2)+NH4",0,0,0,0,0,0,0,0,0,"2.66236527777778","2.96236527777778","12530","","DG(16:1_17:2)+NH4",0,0,0,0,0,0,0,0,0,"2.66236527777778","2.96236527777778","12530","","DG(16:1_17:2)+NH4",0,0,0,0,0,0,0,0,0,"2.66236527777778","2.96236527777778","12530","","DG(16:1_17:2)+NH4",0,0,0,0,0,0,0,0,0,"2.66236527777778","2.96236527777778","12530","","DG(16:1_17:2)+NH4","594.5093","323.2581","311.2581","237.2213","249.2213","219.2108","231.2108","293.2476","305.2476","2.66236527777778","2.96236527777778","12530"
"","DG(16:1_17:2)+NH4",0,0,0,0,0,0,0,0,0,"4.91317361111111","5.21317361111111","13115","","DG(16:1_17:2)+NH4",0,0,0,0,0,0,0,0,0,"4.91317361111111","5.21317361111111","13115","","DG(16:1_17:2)+NH4",0,0,0,0,0,0,0,0,0,"4.91317361111111","5.21317361111111","13115","","DG(16:1_17:2)+NH4",0,0,0,0,0,0,0,0,0,"4.91317361111111","5.21317361111111","13115","","DG(16:1_17:2)+NH4",0,0,0,0,0,0,0,0,0,"4.91317361111111","5.21317361111111","13115","","DG(16:1_17:2)+NH4","594.5093","323.2581","311.2581","237.2213","249.2213","219.2108","231.2108","293.2476","305.2476","4.91317361111111","5.21317361111111","13115"
"","DG(16:1_18:0)+NH4",0,1,1,0,0,0,0,0,0,"9.121325","9.421325","274","","DG(16:1_18:0)+NH4",0,9.357933,9.357933,9.236587,0,0,0,0,0,"9.121325","9.421325","274","","DG(16:1_18:0)+NH4",0,2,2,1,0,0,0,0,0,"9.121325","9.421325","274","","DG(16:1_18:0)+NH4",0,8267.296,10076.12,698.817,0,0,0,0,0,"9.121325","9.421325","274","","DG(16:1_18:0)+NH4",0,341.3052,311.2582,237.2209,0,0,0,0,0,"9.121325","9.421325","274","","DG(16:1_18:0)+NH4","612.5562","341.305","311.2581","237.2213","267.2682","219.2108","249.2577","293.2476","323.2945","9.121325","9.421325","274"
"","DG(16:1_18:0)+NH4",0,0,0,0,0,0,0,0,0,"14.6664333333333","14.9664333333333","8314","","DG(16:1_18:0)+NH4",0,0,0,0,0,0,0,0,0,"14.6664333333333","14.9664333333333","8314","","DG(16:1_18:0)+NH4",0,0,0,0,0,0,0,0,0,"14.6664333333333","14.9664333333333","8314","","DG(16:1_18:0)+NH4",0,0,0,0,0,0,0,0,0,"14.6664333333333","14.9664333333333","8314","","DG(16:1_18:0)+NH4",0,0,0,0,0,0,0,0,0,"14.6664333333333","14.9664333333333","8314","","DG(16:1_18:0)+NH4","612.5562","341.305","311.2581","237.2213","267.2682","219.2108","249.2577","293.2476","323.2945","14.6664333333333","14.9664333333333","8314"
"","DG(16:1_18:0)+NH4",0,0,0,0,0,0,0,0,0,"4.84765909090909","5.14765909090909","14664","","DG(16:1_18:0)+NH4",0,0,0,0,0,0,0,0,0,"4.84765909090909","5.14765909090909","14664","","DG(16:1_18:0)+NH4",0,0,0,0,0,0,0,0,0,"4.84765909090909","5.14765909090909","14664","","DG(16:1_18:0)+NH4",0,0,0,0,0,0,0,0,0,"4.84765909090909","5.14765909090909","14664","","DG(16:1_18:0)+NH4",0,0,0,0,0,0,0,0,0,"4.84765909090909","5.14765909090909","14664","","DG(16:1_18:0)+NH4","612.5562","341.305","311.2581","237.2213","267.2682","219.2108","249.2577","293.2476","323.2945","4.84765909090909","5.14765909090909","14664"
"","DG(16:1_18:0)+NH4",0,0,0,0,0,0,0,0,0,"14.545235","14.845235","14874","","DG(16:1_18:0)+NH4",0,0,0,0,0,0,0,0,0,"14.545235","14.845235","14874","","DG(16:1_18:0)+NH4",0,0,0,0,0,0,0,0,0,"14.545235","14.845235","14874","","DG(16:1_18:0)+NH4",0,0,0,0,0,0,0,0,0,"14.545235","14.845235","14874","","DG(16:1_18:0)+NH4",0,0,0,0,0,0,0,0,0,"14.545235","14.845235","14874","","DG(16:1_18:0)+NH4","612.5562","341.305","311.2581","237.2213","267.2682","219.2108","249.2577","293.2476","323.2945","14.545235","14.845235","14874"
"","DG(16:1_18:0)+NH4",0,0,0,0,0,0,0,0,0,"14.9641472222222","15.2641472222222","14893","","DG(16:1_18:0)+NH4",0,0,0,0,0,0,0,0,0,"14.9641472222222","15.2641472222222","14893","","DG(16:1_18:0)+NH4",0,0,0,0,0,0,0,0,0,"14.9641472222222","15.2641472222222","14893","","DG(16:1_18:0)+NH4",0,0,0,0,0,0,0,0,0,"14.9641472222222","15.2641472222222","14893","","DG(16:1_18:0)+NH4",0,0,0,0,0,0,0,0,0,"14.9641472222222","15.2641472222222","14893","","DG(16:1_18:0)+NH4","612.5562","341.305","311.2581","237.2213","267.2682","219.2108","249.2577","293.2476","323.2945","14.9641472222222","15.2641472222222","14893"
"","DG(16:1_18:0)+NH4",0,0,0,0,0,0,0,0,0,"16.2671681818182","16.5671681818182","17130","","DG(16:1_18:0)+NH4",0,0,0,0,0,0,0,0,0,"16.2671681818182","16.5671681818182","17130","","DG(16:1_18:0)+NH4",0,0,0,0,0,0,0,0,0,"16.2671681818182","16.5671681818182","17130","","DG(16:1_18:0)+NH4",0,0,0,0,0,0,0,0,0,"16.2671681818182","16.5671681818182","17130","","DG(16:1_18:0)+NH4",0,0,0,0,0,0,0,0,0,"16.2671681818182","16.5671681818182","17130","","DG(16:1_18:0)+NH4","612.5562","341.305","311.2581","237.2213","267.2682","219.2108","249.2577","293.2476","323.2945","16.2671681818182","16.5671681818182","17130"
