"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","OxPC","[M+Na]+","Mna-PC","Mna-TrimethylAmine","Mna-NaPC","Mna-R1COOH&TrimethylAmine","Mna-R2COOH&TrimethylAmine","Mna-R1COOH","Mna-R2COOH","Mna-R2COONa","RT_min","RT_max","Comment","RT at Max Intensity","OxPC","[M+Na]+","Mna-PC","Mna-TrimethylAmine","Mna-NaPC","Mna-R1COOH&TrimethylAmine","Mna-R2COOH&TrimethylAmine","Mna-R1COOH","Mna-R2COOH","Mna-R2COONa","RT_min","RT_max","Comment","Number of Scans","OxPC","[M+Na]+","Mna-PC","Mna-TrimethylAmine","Mna-NaPC","Mna-R1COOH&TrimethylAmine","Mna-R2COOH&TrimethylAmine","Mna-R1COOH","Mna-R2COOH","Mna-R2COONa","RT_min","RT_max","Comment","Max Intensity","OxPC","[M+Na]+","Mna-PC","Mna-TrimethylAmine","Mna-NaPC","Mna-R1COOH&TrimethylAmine","Mna-R2COOH&TrimethylAmine","Mna-R1COOH","Mna-R2COOH","Mna-R2COONa","RT_min","RT_max","Comment","Average m/z","OxPC","[M+Na]+","Mna-PC","Mna-TrimethylAmine","Mna-NaPC","Mna-R1COOH&TrimethylAmine","Mna-R2COOH&TrimethylAmine","Mna-R1COOH","Mna-R2COOH","Mna-R2COONa","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","OxPC","[M+Na]+","Mna-PC","Mna-TrimethylAmine","Mna-NaPC","Mna-R1COOH&TrimethylAmine","Mna-R2COOH&TrimethylAmine","Mna-R1COOH","Mna-R2COOH","Mna-R2COONa","RT_min","RT_max","Comment"
"","OxPC(10:0_15:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.161925","1.461925","3179","","OxPC(10:0_15:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.161925","1.461925","3179","","OxPC(10:0_15:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.161925","1.461925","3179","","OxPC(10:0_15:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.161925","1.461925","3179","","OxPC(10:0_15:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.161925","1.461925","3179","","OxPC(10:0_15:0(CHO))+Na","672.42109","489.35505","613.347591","467.37311","441.201261","357.143751","500.27476","416.21725","394.23529","1.161925","1.461925","3179"
"","OxPC(10:0_7:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"5.61840833333333","5.91840833333333","8166","","OxPC(10:0_7:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"5.61840833333333","5.91840833333333","8166","","OxPC(10:0_7:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"5.61840833333333","5.91840833333333","8166","","OxPC(10:0_7:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"5.61840833333333","5.91840833333333","8166","","OxPC(10:0_7:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"5.61840833333333","5.91840833333333","8166","","OxPC(10:0_7:1(CHO))+Na","558.28025","375.21421","499.206751","353.23227","327.060421","357.143751","386.13392","416.21725","394.23529","5.61840833333333","5.91840833333333","8166"
"","OxPC(10:0_9:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.82909166666667","2.12909166666667","7873","","OxPC(10:0_9:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.82909166666667","2.12909166666667","7873","","OxPC(10:0_9:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.82909166666667","2.12909166666667","7873","","OxPC(10:0_9:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.82909166666667","2.12909166666667","7873","","OxPC(10:0_9:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.82909166666667","2.12909166666667","7873","","OxPC(10:0_9:1(CHO))+Na","586.31155","403.24551","527.238051","381.26357","355.091721","357.143751","414.16522","416.21725","394.23529","1.82909166666667","2.12909166666667","7873"
"","OxPC(10:0_9:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"6.81816944444444","7.11816944444444","10654","","OxPC(10:0_9:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"6.81816944444444","7.11816944444444","10654","","OxPC(10:0_9:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"6.81816944444444","7.11816944444444","10654","","OxPC(10:0_9:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"6.81816944444444","7.11816944444444","10654","","OxPC(10:0_9:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"6.81816944444444","7.11816944444444","10654","","OxPC(10:0_9:1(CHO))+Na","586.31155","403.24551","527.238051","381.26357","355.091721","357.143751","414.16522","416.21725","394.23529","6.81816944444444","7.11816944444444","10654"
"","OxPC(10:0_9:2(CHO))+Na",0,0,0,0,0,0,0,0,0,"7.18054444444445","7.48054444444445","3574","","OxPC(10:0_9:2(CHO))+Na",0,0,0,0,0,0,0,0,0,"7.18054444444445","7.48054444444445","3574","","OxPC(10:0_9:2(CHO))+Na",0,0,0,0,0,0,0,0,0,"7.18054444444445","7.48054444444445","3574","","OxPC(10:0_9:2(CHO))+Na",0,0,0,0,0,0,0,0,0,"7.18054444444445","7.48054444444445","3574","","OxPC(10:0_9:2(CHO))+Na",0,0,0,0,0,0,0,0,0,"7.18054444444445","7.48054444444445","3574","","OxPC(10:0_9:2(CHO))+Na","584.2959","401.22986","525.222401","379.24792","353.076071","357.143751","412.14957","416.21725","394.23529","7.18054444444445","7.48054444444445","3574"
"","OxPC(10:0_9:2(CHO))+Na",0,0,0,0,0,0,0,0,0,"6.06621666666667","6.36621666666667","3840","","OxPC(10:0_9:2(CHO))+Na",0,0,0,0,0,0,0,0,0,"6.06621666666667","6.36621666666667","3840","","OxPC(10:0_9:2(CHO))+Na",0,0,0,0,0,0,0,0,0,"6.06621666666667","6.36621666666667","3840","","OxPC(10:0_9:2(CHO))+Na",0,0,0,0,0,0,0,0,0,"6.06621666666667","6.36621666666667","3840","","OxPC(10:0_9:2(CHO))+Na",0,0,0,0,0,0,0,0,0,"6.06621666666667","6.36621666666667","3840","","OxPC(10:0_9:2(CHO))+Na","584.2959","401.22986","525.222401","379.24792","353.076071","357.143751","412.14957","416.21725","394.23529","6.06621666666667","6.36621666666667","3840"
"","OxPC(10:0_10:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.025275","1.325275","4678","","OxPC(10:0_10:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.025275","1.325275","4678","","OxPC(10:0_10:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.025275","1.325275","4678","","OxPC(10:0_10:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.025275","1.325275","4678","","OxPC(10:0_10:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.025275","1.325275","4678","","OxPC(10:0_10:1(CHO))+Na","600.3272","417.26116","541.253701","395.27922","369.107371","357.143751","428.18087","416.21725","394.23529","1.025275","1.325275","4678"
"","OxPC(10:0_11:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.35598888888889","1.65598888888889","2208","","OxPC(10:0_11:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.35598888888889","1.65598888888889","2208","","OxPC(10:0_11:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.35598888888889","1.65598888888889","2208","","OxPC(10:0_11:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.35598888888889","1.65598888888889","2208","","OxPC(10:0_11:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.35598888888889","1.65598888888889","2208","","OxPC(10:0_11:1(CHO))+Na","614.34285","431.27681","555.269351","409.29487","383.123021","357.143751","442.19652","416.21725","394.23529","1.35598888888889","1.65598888888889","2208"
"","OxPC(10:0_11:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.83176388888889","2.13176388888889","7681","","OxPC(10:0_11:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.83176388888889","2.13176388888889","7681","","OxPC(10:0_11:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.83176388888889","2.13176388888889","7681","","OxPC(10:0_11:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.83176388888889","2.13176388888889","7681","","OxPC(10:0_11:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.83176388888889","2.13176388888889","7681","","OxPC(10:0_11:1(CHO))+Na","614.34285","431.27681","555.269351","409.29487","383.123021","357.143751","442.19652","416.21725","394.23529","1.83176388888889","2.13176388888889","7681"
"","OxPC(10:0_12:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.55190416666667","1.85190416666667","3698","","OxPC(10:0_12:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.55190416666667","1.85190416666667","3698","","OxPC(10:0_12:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.55190416666667","1.85190416666667","3698","","OxPC(10:0_12:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.55190416666667","1.85190416666667","3698","","OxPC(10:0_12:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.55190416666667","1.85190416666667","3698","","OxPC(10:0_12:1(CHO))+Na","628.3585","445.29246","569.285001","423.31052","397.138671","357.143751","456.21217","416.21725","394.23529","1.55190416666667","1.85190416666667","3698"
"","OxPC(10:0_12:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.80304166666667","2.10304166666667","4860","","OxPC(10:0_12:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.80304166666667","2.10304166666667","4860","","OxPC(10:0_12:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.80304166666667","2.10304166666667","4860","","OxPC(10:0_12:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.80304166666667","2.10304166666667","4860","","OxPC(10:0_12:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.80304166666667","2.10304166666667","4860","","OxPC(10:0_12:1(CHO))+Na","628.3585","445.29246","569.285001","423.31052","397.138671","357.143751","456.21217","416.21725","394.23529","1.80304166666667","2.10304166666667","4860"
"","OxPC(10:0_13:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.87316666666667","2.17316666666667","17548","","OxPC(10:0_13:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.87316666666667","2.17316666666667","17548","","OxPC(10:0_13:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.87316666666667","2.17316666666667","17548","","OxPC(10:0_13:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.87316666666667","2.17316666666667","17548","","OxPC(10:0_13:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.87316666666667","2.17316666666667","17548","","OxPC(10:0_13:1(CHO))+Na","642.37415","459.30811","583.300651","437.32617","411.154321","357.143751","470.22782","416.21725","394.23529","1.87316666666667","2.17316666666667","17548"
"","OxPC(12:0_5:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"7.49951805555555","7.79951805555555","1330","","OxPC(12:0_5:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"7.49951805555555","7.79951805555555","1330","","OxPC(12:0_5:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"7.49951805555555","7.79951805555555","1330","","OxPC(12:0_5:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"7.49951805555555","7.79951805555555","1330","","OxPC(12:0_5:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"7.49951805555555","7.79951805555555","1330","","OxPC(12:0_5:0(CHO))+Na","560.29589","377.22985","501.222391","355.24791","301.044761","385.175051","360.11826","444.24855","422.26659","7.49951805555555","7.79951805555555","1330"
"","OxPC(12:0_5:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"6.41087777777778","6.71087777777778","2398","","OxPC(12:0_5:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"6.41087777777778","6.71087777777778","2398","","OxPC(12:0_5:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"6.41087777777778","6.71087777777778","2398","","OxPC(12:0_5:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"6.41087777777778","6.71087777777778","2398","","OxPC(12:0_5:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"6.41087777777778","6.71087777777778","2398","","OxPC(12:0_5:0(CHO))+Na","560.29589","377.22985","501.222391","355.24791","301.044761","385.175051","360.11826","444.24855","422.26659","6.41087777777778","6.71087777777778","2398"
"","OxPC(12:0_5:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"8.55429444444444","8.85429444444444","6910","","OxPC(12:0_5:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"8.55429444444444","8.85429444444444","6910","","OxPC(12:0_5:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"8.55429444444444","8.85429444444444","6910","","OxPC(12:0_5:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"8.55429444444444","8.85429444444444","6910","","OxPC(12:0_5:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"8.55429444444444","8.85429444444444","6910","","OxPC(12:0_5:0(CHO))+Na","560.29589","377.22985","501.222391","355.24791","301.044761","385.175051","360.11826","444.24855","422.26659","8.55429444444444","8.85429444444444","6910"
"","OxPC(12:0_5:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"7.66776944444444","7.96776944444444","14866","","OxPC(12:0_5:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"7.66776944444444","7.96776944444444","14866","","OxPC(12:0_5:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"7.66776944444444","7.96776944444444","14866","","OxPC(12:0_5:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"7.66776944444444","7.96776944444444","14866","","OxPC(12:0_5:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"7.66776944444444","7.96776944444444","14866","","OxPC(12:0_5:0(CHO))+Na","560.29589","377.22985","501.222391","355.24791","301.044761","385.175051","360.11826","444.24855","422.26659","7.66776944444444","7.96776944444444","14866"
"","OxPC(12:0_5:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"6.39903055555556","6.69903055555556","17177","","OxPC(12:0_5:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"6.39903055555556","6.69903055555556","17177","","OxPC(12:0_5:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"6.39903055555556","6.69903055555556","17177","","OxPC(12:0_5:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"6.39903055555556","6.69903055555556","17177","","OxPC(12:0_5:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"6.39903055555556","6.69903055555556","17177","","OxPC(12:0_5:0(CHO))+Na","560.29589","377.22985","501.222391","355.24791","301.044761","385.175051","360.11826","444.24855","422.26659","6.39903055555556","6.69903055555556","17177"
"","OxPC(12:0_13:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.161925","1.461925","3179","","OxPC(12:0_13:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.161925","1.461925","3179","","OxPC(12:0_13:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.161925","1.461925","3179","","OxPC(12:0_13:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.161925","1.461925","3179","","OxPC(12:0_13:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.161925","1.461925","3179","","OxPC(12:0_13:0(CHO))+Na","672.42109","489.35505","613.347591","467.37311","413.169961","385.175051","472.24346","444.24855","422.26659","1.161925","1.461925","3179"
"","OxPC(12:0_14:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"9.26748194444444","9.56748194444444","11221","","OxPC(12:0_14:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"9.26748194444444","9.56748194444444","11221","","OxPC(12:0_14:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"9.26748194444444","9.56748194444444","11221","","OxPC(12:0_14:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"9.26748194444444","9.56748194444444","11221","","OxPC(12:0_14:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"9.26748194444444","9.56748194444444","11221","","OxPC(12:0_14:0(CHO))+Na","686.43674","503.3707","627.363241","481.38876","427.185611","385.175051","486.25911","444.24855","422.26659","9.26748194444444","9.56748194444444","11221"
"","OxPC(12:0_15:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.77506388888889","2.07506388888889","2542","","OxPC(12:0_15:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.77506388888889","2.07506388888889","2542","","OxPC(12:0_15:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.77506388888889","2.07506388888889","2542","","OxPC(12:0_15:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.77506388888889","2.07506388888889","2542","","OxPC(12:0_15:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.77506388888889","2.07506388888889","2542","","OxPC(12:0_15:0(CHO))+Na","700.45239","517.38635","641.378891","495.40441","441.201261","385.175051","500.27476","444.24855","422.26659","1.77506388888889","2.07506388888889","2542"
"","OxPC(12:0_15:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.39069583333333","1.69069583333333","4594","","OxPC(12:0_15:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.39069583333333","1.69069583333333","4594","","OxPC(12:0_15:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.39069583333333","1.69069583333333","4594","","OxPC(12:0_15:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.39069583333333","1.69069583333333","4594","","OxPC(12:0_15:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.39069583333333","1.69069583333333","4594","","OxPC(12:0_15:0(CHO))+Na","700.45239","517.38635","641.378891","495.40441","441.201261","385.175051","500.27476","444.24855","422.26659","1.39069583333333","1.69069583333333","4594"
"","OxPC(12:0_7:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.82909166666667","2.12909166666667","7873","","OxPC(12:0_7:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.82909166666667","2.12909166666667","7873","","OxPC(12:0_7:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.82909166666667","2.12909166666667","7873","","OxPC(12:0_7:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.82909166666667","2.12909166666667","7873","","OxPC(12:0_7:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.82909166666667","2.12909166666667","7873","","OxPC(12:0_7:1(CHO))+Na","586.31155","403.24551","527.238051","381.26357","327.060421","385.175051","386.13392","444.24855","422.26659","1.82909166666667","2.12909166666667","7873"
"","OxPC(12:0_7:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"6.81816944444444","7.11816944444444","10654","","OxPC(12:0_7:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"6.81816944444444","7.11816944444444","10654","","OxPC(12:0_7:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"6.81816944444444","7.11816944444444","10654","","OxPC(12:0_7:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"6.81816944444444","7.11816944444444","10654","","OxPC(12:0_7:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"6.81816944444444","7.11816944444444","10654","","OxPC(12:0_7:1(CHO))+Na","586.31155","403.24551","527.238051","381.26357","327.060421","385.175051","386.13392","444.24855","422.26659","6.81816944444444","7.11816944444444","10654"
"","OxPC(12:0_8:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.025275","1.325275","4678","","OxPC(12:0_8:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.025275","1.325275","4678","","OxPC(12:0_8:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.025275","1.325275","4678","","OxPC(12:0_8:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.025275","1.325275","4678","","OxPC(12:0_8:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.025275","1.325275","4678","","OxPC(12:0_8:1(CHO))+Na","600.3272","417.26116","541.253701","395.27922","341.076071","385.175051","400.14957","444.24855","422.26659","1.025275","1.325275","4678"
"","OxPC(12:0_9:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.35598888888889","1.65598888888889","2208","","OxPC(12:0_9:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.35598888888889","1.65598888888889","2208","","OxPC(12:0_9:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.35598888888889","1.65598888888889","2208","","OxPC(12:0_9:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.35598888888889","1.65598888888889","2208","","OxPC(12:0_9:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.35598888888889","1.65598888888889","2208","","OxPC(12:0_9:1(CHO))+Na","614.34285","431.27681","555.269351","409.29487","355.091721","385.175051","414.16522","444.24855","422.26659","1.35598888888889","1.65598888888889","2208"
"","OxPC(12:0_9:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.83176388888889","2.13176388888889","7681","","OxPC(12:0_9:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.83176388888889","2.13176388888889","7681","","OxPC(12:0_9:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.83176388888889","2.13176388888889","7681","","OxPC(12:0_9:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.83176388888889","2.13176388888889","7681","","OxPC(12:0_9:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.83176388888889","2.13176388888889","7681","","OxPC(12:0_9:1(CHO))+Na","614.34285","431.27681","555.269351","409.29487","355.091721","385.175051","414.16522","444.24855","422.26659","1.83176388888889","2.13176388888889","7681"
"","OxPC(12:0_10:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.55190416666667","1.85190416666667","3698","","OxPC(12:0_10:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.55190416666667","1.85190416666667","3698","","OxPC(12:0_10:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.55190416666667","1.85190416666667","3698","","OxPC(12:0_10:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.55190416666667","1.85190416666667","3698","","OxPC(12:0_10:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.55190416666667","1.85190416666667","3698","","OxPC(12:0_10:1(CHO))+Na","628.3585","445.29246","569.285001","423.31052","369.107371","385.175051","428.18087","444.24855","422.26659","1.55190416666667","1.85190416666667","3698"
"","OxPC(12:0_10:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.80304166666667","2.10304166666667","4860","","OxPC(12:0_10:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.80304166666667","2.10304166666667","4860","","OxPC(12:0_10:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.80304166666667","2.10304166666667","4860","","OxPC(12:0_10:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.80304166666667","2.10304166666667","4860","","OxPC(12:0_10:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.80304166666667","2.10304166666667","4860","","OxPC(12:0_10:1(CHO))+Na","628.3585","445.29246","569.285001","423.31052","369.107371","385.175051","428.18087","444.24855","422.26659","1.80304166666667","2.10304166666667","4860"
"","OxPC(12:0_11:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.87316666666667","2.17316666666667","17548","","OxPC(12:0_11:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.87316666666667","2.17316666666667","17548","","OxPC(12:0_11:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.87316666666667","2.17316666666667","17548","","OxPC(12:0_11:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.87316666666667","2.17316666666667","17548","","OxPC(12:0_11:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.87316666666667","2.17316666666667","17548","","OxPC(12:0_11:1(CHO))+Na","642.37415","459.30811","583.300651","437.32617","383.123021","385.175051","442.19652","444.24855","422.26659","1.87316666666667","2.17316666666667","17548"
"","OxPC(12:0_16:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.40643888888889","1.70643888888889","6492","","OxPC(12:0_16:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.40643888888889","1.70643888888889","6492","","OxPC(12:0_16:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.40643888888889","1.70643888888889","6492","","OxPC(12:0_16:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.40643888888889","1.70643888888889","6492","","OxPC(12:0_16:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.40643888888889","1.70643888888889","6492","","OxPC(12:0_16:1(CHO))+Na","712.4524","529.38636","653.378901","507.40442","453.201271","385.175051","512.27477","444.24855","422.26659","1.40643888888889","1.70643888888889","6492"
"","OxPC(12:0_14:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"3.85204848484848","4.15204848484848","2390","","OxPC(12:0_14:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"3.85204848484848","4.15204848484848","2390","","OxPC(12:0_14:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"3.85204848484848","4.15204848484848","2390","","OxPC(12:0_14:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"3.85204848484848","4.15204848484848","2390","","OxPC(12:0_14:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"3.85204848484848","4.15204848484848","2390","","OxPC(12:0_14:0(COOH))+Na","702.43166","519.36562","643.358161","497.38368","443.180531","385.175051","502.25403","444.24855","422.26659","3.85204848484848","4.15204848484848","2390"
"","OxPC(12:0_14:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"3.85645138888889","4.15645138888889","12785","","OxPC(12:0_14:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"3.85645138888889","4.15645138888889","12785","","OxPC(12:0_14:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"3.85645138888889","4.15645138888889","12785","","OxPC(12:0_14:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"3.85645138888889","4.15645138888889","12785","","OxPC(12:0_14:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"3.85645138888889","4.15645138888889","12785","","OxPC(12:0_14:0(COOH))+Na","702.43166","519.36562","643.358161","497.38368","443.180531","385.175051","502.25403","444.24855","422.26659","3.85645138888889","4.15645138888889","12785"
"","OxPC(12:0_15:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"4.99630606060606","5.29630606060606","13568","","OxPC(12:0_15:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"4.99630606060606","5.29630606060606","13568","","OxPC(12:0_15:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"4.99630606060606","5.29630606060606","13568","","OxPC(12:0_15:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"4.99630606060606","5.29630606060606","13568","","OxPC(12:0_15:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"4.99630606060606","5.29630606060606","13568","","OxPC(12:0_15:0(COOH))+Na","716.44731","533.38127","657.373811","511.39933","457.196181","385.175051","516.26968","444.24855","422.26659","4.99630606060606","5.29630606060606","13568"
"","OxPC(12:0_15:3(COOH))+Na",0,0,0,0,0,0,0,0,0,"0.96251666666667","1.26251666666667","5354","","OxPC(12:0_15:3(COOH))+Na",0,0,0,0,0,0,0,0,0,"0.96251666666667","1.26251666666667","5354","","OxPC(12:0_15:3(COOH))+Na",0,0,0,0,0,0,0,0,0,"0.96251666666667","1.26251666666667","5354","","OxPC(12:0_15:3(COOH))+Na",0,0,0,0,0,0,0,0,0,"0.96251666666667","1.26251666666667","5354","","OxPC(12:0_15:3(COOH))+Na",0,0,0,0,0,0,0,0,0,"0.96251666666667","1.26251666666667","5354","","OxPC(12:0_15:3(COOH))+Na","710.40037","527.33433","651.326871","505.35239","451.149241","385.175051","510.22274","444.24855","422.26659","0.96251666666667","1.26251666666667","5354"
