"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","PE","[M+H]+","NL_head","NL_T1RCO","NL_T2RCO","T1_RCO+","T2_RCO+","head","RT_min","RT_max","Comment","RT at Max Intensity","PE","[M+H]+","NL_head","NL_T1RCO","NL_T2RCO","T1_RCO+","T2_RCO+","head","RT_min","RT_max","Comment","Number of Scans","PE","[M+H]+","NL_head","NL_T1RCO","NL_T2RCO","T1_RCO+","T2_RCO+","head","RT_min","RT_max","Comment","Max Intensity","PE","[M+H]+","NL_head","NL_T1RCO","NL_T2RCO","T1_RCO+","T2_RCO+","head","RT_min","RT_max","Comment","Average m/z","PE","[M+H]+","NL_head","NL_T1RCO","NL_T2RCO","T1_RCO+","T2_RCO+","head","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","PE","[M+H]+","NL_head","NL_T1RCO","NL_T2RCO","T1_RCO+","T2_RCO+","head","RT_min","RT_max","Comment"
"","PE(19:0_22:4)+H",1,0,0,0,0,0,0,"12.5356319444444","12.8356319444444","14774","","PE(19:0_22:4)+H",12.75354,0,0,0,0,0,0,"12.5356319444444","12.8356319444444","14774","","PE(19:0_22:4)+H",1,0,0,0,0,0,0,"12.5356319444444","12.8356319444444","14774","","PE(19:0_22:4)+H",4059.393,0,0,0,0,0,0,"12.5356319444444","12.8356319444444","14774","","PE(19:0_22:4)+H",810.604,0,0,0,0,0,0,"12.5356319444444","12.8356319444444","14774","","PE(19:0_22:4)+H","810.60078","669.58167","389.30502","355.32072","281.28395","315.26825","142.02639","12.5356319444444","12.8356319444444","14774"
"","PE(19:0_22:4)+H",0,0,0,0,0,0,0,"14.7122333333333","15.0122333333333","14784","","PE(19:0_22:4)+H",0,0,0,0,0,0,0,"14.7122333333333","15.0122333333333","14784","","PE(19:0_22:4)+H",0,0,0,0,0,0,0,"14.7122333333333","15.0122333333333","14784","","PE(19:0_22:4)+H",0,0,0,0,0,0,0,"14.7122333333333","15.0122333333333","14784","","PE(19:0_22:4)+H",0,0,0,0,0,0,0,"14.7122333333333","15.0122333333333","14784","","PE(19:0_22:4)+H","810.60078","669.58167","389.30502","355.32072","281.28395","315.26825","142.02639","14.7122333333333","15.0122333333333","14784"
"","PE(19:0_22:4)+H",0,0,0,0,0,0,0,"10.5604984848485","10.8604984848485","16781","","PE(19:0_22:4)+H",0,0,0,0,0,0,0,"10.5604984848485","10.8604984848485","16781","","PE(19:0_22:4)+H",0,0,0,0,0,0,0,"10.5604984848485","10.8604984848485","16781","","PE(19:0_22:4)+H",0,0,0,0,0,0,0,"10.5604984848485","10.8604984848485","16781","","PE(19:0_22:4)+H",0,0,0,0,0,0,0,"10.5604984848485","10.8604984848485","16781","","PE(19:0_22:4)+H","810.60078","669.58167","389.30502","355.32072","281.28395","315.26825","142.02639","10.5604984848485","10.8604984848485","16781"
"","PE(19:0_22:4)+H",0,0,0,0,0,0,0,"11.1171194444444","11.4171194444444","16921","","PE(19:0_22:4)+H",0,0,0,0,0,0,0,"11.1171194444444","11.4171194444444","16921","","PE(19:0_22:4)+H",0,0,0,0,0,0,0,"11.1171194444444","11.4171194444444","16921","","PE(19:0_22:4)+H",0,0,0,0,0,0,0,"11.1171194444444","11.4171194444444","16921","","PE(19:0_22:4)+H",0,0,0,0,0,0,0,"11.1171194444444","11.4171194444444","16921","","PE(19:0_22:4)+H","810.60078","669.58167","389.30502","355.32072","281.28395","315.26825","142.02639","11.1171194444444","11.4171194444444","16921"
"","PE(19:0_22:4)+H",0,0,0,0,0,0,0,"11.4057075757576","11.7057075757576","18047","","PE(19:0_22:4)+H",0,0,0,0,0,0,0,"11.4057075757576","11.7057075757576","18047","","PE(19:0_22:4)+H",0,0,0,0,0,0,0,"11.4057075757576","11.7057075757576","18047","","PE(19:0_22:4)+H",0,0,0,0,0,0,0,"11.4057075757576","11.7057075757576","18047","","PE(19:0_22:4)+H",0,0,0,0,0,0,0,"11.4057075757576","11.7057075757576","18047","","PE(19:0_22:4)+H","810.60078","669.58167","389.30502","355.32072","281.28395","315.26825","142.02639","11.4057075757576","11.7057075757576","18047"
"","PE(19:0_22:4)+H",0,0,0,0,0,0,0,"11.7713902777778","12.0713902777778","18048","","PE(19:0_22:4)+H",0,0,0,0,0,0,0,"11.7713902777778","12.0713902777778","18048","","PE(19:0_22:4)+H",0,0,0,0,0,0,0,"11.7713902777778","12.0713902777778","18048","","PE(19:0_22:4)+H",0,0,0,0,0,0,0,"11.7713902777778","12.0713902777778","18048","","PE(19:0_22:4)+H",0,0,0,0,0,0,0,"11.7713902777778","12.0713902777778","18048","","PE(19:0_22:4)+H","810.60078","669.58167","389.30502","355.32072","281.28395","315.26825","142.02639","11.7713902777778","12.0713902777778","18048"
"","PE(19:0_22:4)+H",0,0,0,0,0,0,0,"15.6284722222222","15.9284722222222","19077","","PE(19:0_22:4)+H",0,0,0,0,0,0,0,"15.6284722222222","15.9284722222222","19077","","PE(19:0_22:4)+H",0,0,0,0,0,0,0,"15.6284722222222","15.9284722222222","19077","","PE(19:0_22:4)+H",0,0,0,0,0,0,0,"15.6284722222222","15.9284722222222","19077","","PE(19:0_22:4)+H",0,0,0,0,0,0,0,"15.6284722222222","15.9284722222222","19077","","PE(19:0_22:4)+H","810.60078","669.58167","389.30502","355.32072","281.28395","315.26825","142.02639","15.6284722222222","15.9284722222222","19077"
"","PE(19:0_22:5)+H",1,0,0,0,0,0,0,"6.26063472222222","6.56063472222222","34","","PE(19:0_22:5)+H",6.438905,0,0,0,0,0,0,"6.26063472222222","6.56063472222222","34","","PE(19:0_22:5)+H",2,0,0,0,0,0,0,"6.26063472222222","6.56063472222222","34","","PE(19:0_22:5)+H",11209160,0,0,0,0,0,0,"6.26063472222222","6.56063472222222","34","","PE(19:0_22:5)+H",808.58495,0,0,0,0,0,0,"6.26063472222222","6.56063472222222","34","","PE(19:0_22:5)+H","808.58518","667.56607","387.28942","355.32072","281.28395","313.25265","142.02639","6.26063472222222","6.56063472222222","34"
"","PE(19:0_22:5)+H",1,0,0,0,0,0,0,"6.61006388888889","6.91006388888889","65","","PE(19:0_22:5)+H",6.811037,0,0,0,0,0,0,"6.61006388888889","6.91006388888889","65","","PE(19:0_22:5)+H",2,0,0,0,0,0,0,"6.61006388888889","6.91006388888889","65","","PE(19:0_22:5)+H",4845771,0,0,0,0,0,0,"6.61006388888889","6.91006388888889","65","","PE(19:0_22:5)+H",808.58485,0,0,0,0,0,0,"6.61006388888889","6.91006388888889","65","","PE(19:0_22:5)+H","808.58518","667.56607","387.28942","355.32072","281.28395","313.25265","142.02639","6.61006388888889","6.91006388888889","65"
"","PE(19:0_22:5)+H",1,0,0,0,0,0,0,"7.69213611111111","7.99213611111111","436","","PE(19:0_22:5)+H",7.790097,0,0,0,0,0,0,"7.69213611111111","7.99213611111111","436","","PE(19:0_22:5)+H",2,0,0,0,0,0,0,"7.69213611111111","7.99213611111111","436","","PE(19:0_22:5)+H",983796.3,0,0,0,0,0,0,"7.69213611111111","7.99213611111111","436","","PE(19:0_22:5)+H",808.58345,0,0,0,0,0,0,"7.69213611111111","7.99213611111111","436","","PE(19:0_22:5)+H","808.58518","667.56607","387.28942","355.32072","281.28395","313.25265","142.02639","7.69213611111111","7.99213611111111","436"
"","PE(19:0_22:6)+H",1,0,0,0,0,0,0,"5.86516388888889","6.16516388888889","13","","PE(19:0_22:6)+H",6.056068,0,0,0,0,0,0,"5.86516388888889","6.16516388888889","13","","PE(19:0_22:6)+H",2,0,0,0,0,0,0,"5.86516388888889","6.16516388888889","13","","PE(19:0_22:6)+H",16064930,0,0,0,0,0,0,"5.86516388888889","6.16516388888889","13","","PE(19:0_22:6)+H",806.5694,0,0,0,0,0,0,"5.86516388888889","6.16516388888889","13","","PE(19:0_22:6)+H","806.56948","665.55037","385.27372","355.32072","281.28395","311.23695","142.02639","5.86516388888889","6.16516388888889","13"
"","PE(19:0_22:6)+H",1,0,0,0,0,0,0,"5.313375","5.613375","92","","PE(19:0_22:6)+H",5.529741,0,0,0,0,0,0,"5.313375","5.613375","92","","PE(19:0_22:6)+H",2,0,0,0,0,0,0,"5.313375","5.613375","92","","PE(19:0_22:6)+H",1828219,0,0,0,0,0,0,"5.313375","5.613375","92","","PE(19:0_22:6)+H",806.5703,0,0,0,0,0,0,"5.313375","5.613375","92","","PE(19:0_22:6)+H","806.56948","665.55037","385.27372","355.32072","281.28395","311.23695","142.02639","5.313375","5.613375","92"
"","PE(19:0_22:6)+H",1,0,0,0,0,0,0,"6.72995555555556","7.02995555555556","450","","PE(19:0_22:6)+H",6.826602,0,0,0,0,0,0,"6.72995555555556","7.02995555555556","450","","PE(19:0_22:6)+H",2,0,0,0,0,0,0,"6.72995555555556","7.02995555555556","450","","PE(19:0_22:6)+H",706500.7,0,0,0,0,0,0,"6.72995555555556","7.02995555555556","450","","PE(19:0_22:6)+H",806.5678,0,0,0,0,0,0,"6.72995555555556","7.02995555555556","450","","PE(19:0_22:6)+H","806.56948","665.55037","385.27372","355.32072","281.28395","311.23695","142.02639","6.72995555555556","7.02995555555556","450"
"","PE(19:0_22:6)+H",0,0,0,0,0,0,0,"8.63938333333334","8.93938333333334","12009","","PE(19:0_22:6)+H",0,0,0,0,0,0,0,"8.63938333333334","8.93938333333334","12009","","PE(19:0_22:6)+H",0,0,0,0,0,0,0,"8.63938333333334","8.93938333333334","12009","","PE(19:0_22:6)+H",0,0,0,0,0,0,0,"8.63938333333334","8.93938333333334","12009","","PE(19:0_22:6)+H",0,0,0,0,0,0,0,"8.63938333333334","8.93938333333334","12009","","PE(19:0_22:6)+H","806.56948","665.55037","385.27372","355.32072","281.28395","311.23695","142.02639","8.63938333333334","8.93938333333334","12009"
"","PE(19:0_23:0)+H",0,0,0,0,0,0,0,"10.7749597222222","11.0749597222222","4185","","PE(19:0_23:0)+H",0,0,0,0,0,0,0,"10.7749597222222","11.0749597222222","4185","","PE(19:0_23:0)+H",0,0,0,0,0,0,0,"10.7749597222222","11.0749597222222","4185","","PE(19:0_23:0)+H",0,0,0,0,0,0,0,"10.7749597222222","11.0749597222222","4185","","PE(19:0_23:0)+H",0,0,0,0,0,0,0,"10.7749597222222","11.0749597222222","4185","","PE(19:0_23:0)+H","832.67908","691.65997","411.38332","355.32072","281.28395","337.34655","142.02639","10.7749597222222","11.0749597222222","4185"
"","PE(19:0_24:0)+H",1,0,0,0,0,0,0,"11.1885458333333","11.4885458333333","1099","","PE(19:0_24:0)+H",11.38827,0,0,0,0,0,0,"11.1885458333333","11.4885458333333","1099","","PE(19:0_24:0)+H",1,0,0,0,0,0,0,"11.1885458333333","11.4885458333333","1099","","PE(19:0_24:0)+H",116794.9,0,0,0,0,0,0,"11.1885458333333","11.4885458333333","1099","","PE(19:0_24:0)+H",846.6967,0,0,0,0,0,0,"11.1885458333333","11.4885458333333","1099","","PE(19:0_24:0)+H","846.69468","705.67557","425.39892","355.32072","281.28395","351.36215","142.02639","11.1885458333333","11.4885458333333","1099"
"","PE(19:0_24:1)+H",0,0,0,0,0,0,0,"10.3872708333333","10.6872708333333","2452","","PE(19:0_24:1)+H",0,0,0,0,0,0,0,"10.3872708333333","10.6872708333333","2452","","PE(19:0_24:1)+H",0,0,0,0,0,0,0,"10.3872708333333","10.6872708333333","2452","","PE(19:0_24:1)+H",0,0,0,0,0,0,0,"10.3872708333333","10.6872708333333","2452","","PE(19:0_24:1)+H",0,0,0,0,0,0,0,"10.3872708333333","10.6872708333333","2452","","PE(19:0_24:1)+H","844.67908","703.65997","423.38332","355.32072","281.28395","349.34655","142.02639","10.3872708333333","10.6872708333333","2452"
"","PE(19:0_26:0)+H",0,0,0,0,0,0,0,"11.9533833333333","12.2533833333333","4015","","PE(19:0_26:0)+H",0,0,0,0,0,0,0,"11.9533833333333","12.2533833333333","4015","","PE(19:0_26:0)+H",0,0,0,0,0,0,0,"11.9533833333333","12.2533833333333","4015","","PE(19:0_26:0)+H",0,0,0,0,0,0,0,"11.9533833333333","12.2533833333333","4015","","PE(19:0_26:0)+H",0,0,0,0,0,0,0,"11.9533833333333","12.2533833333333","4015","","PE(19:0_26:0)+H","874.72598","733.70687","453.43022","355.32072","281.28395","379.39345","142.02639","11.9533833333333","12.2533833333333","4015"
"","PE(20:0_20:0)+H",0,0,0,0,0,0,0,"9.8972666666667","10.1972666666667","1755","","PE(20:0_20:0)+H",0,0,0,0,0,0,0,"9.8972666666667","10.1972666666667","1755","","PE(20:0_20:0)+H",0,0,0,0,0,0,0,"9.8972666666667","10.1972666666667","1755","","PE(20:0_20:0)+H",0,0,0,0,0,0,0,"9.8972666666667","10.1972666666667","1755","","PE(20:0_20:0)+H",0,0,0,0,0,0,0,"9.8972666666667","10.1972666666667","1755","","PE(20:0_20:0)+H","804.64768","663.62857","369.33632","369.33632","295.29955","295.29955","142.02639","9.8972666666667","10.1972666666667","1755"
"","PE(20:0_20:0)+H",0,0,0,0,0,0,0,"9.35257777777778","9.65257777777778","13749","","PE(20:0_20:0)+H",0,0,0,0,0,0,0,"9.35257777777778","9.65257777777778","13749","","PE(20:0_20:0)+H",0,0,0,0,0,0,0,"9.35257777777778","9.65257777777778","13749","","PE(20:0_20:0)+H",0,0,0,0,0,0,0,"9.35257777777778","9.65257777777778","13749","","PE(20:0_20:0)+H",0,0,0,0,0,0,0,"9.35257777777778","9.65257777777778","13749","","PE(20:0_20:0)+H","804.64768","663.62857","369.33632","369.33632","295.29955","295.29955","142.02639","9.35257777777778","9.65257777777778","13749"
"","PE(20:0_20:0)+H",0,0,0,0,0,0,0,"9.54872833333333","9.84872833333333","15709","","PE(20:0_20:0)+H",0,0,0,0,0,0,0,"9.54872833333333","9.84872833333333","15709","","PE(20:0_20:0)+H",0,0,0,0,0,0,0,"9.54872833333333","9.84872833333333","15709","","PE(20:0_20:0)+H",0,0,0,0,0,0,0,"9.54872833333333","9.84872833333333","15709","","PE(20:0_20:0)+H",0,0,0,0,0,0,0,"9.54872833333333","9.84872833333333","15709","","PE(20:0_20:0)+H","804.64768","663.62857","369.33632","369.33632","295.29955","295.29955","142.02639","9.54872833333333","9.84872833333333","15709"
"","PE(20:0_20:1)+H",1,0,0,0,0,0,0,"8.95680138888889","9.25680138888889","1197","","PE(20:0_20:1)+H",9.086959,0,0,0,0,0,0,"8.95680138888889","9.25680138888889","1197","","PE(20:0_20:1)+H",1,0,0,0,0,0,0,"8.95680138888889","9.25680138888889","1197","","PE(20:0_20:1)+H",122088,0,0,0,0,0,0,"8.95680138888889","9.25680138888889","1197","","PE(20:0_20:1)+H",802.632,0,0,0,0,0,0,"8.95680138888889","9.25680138888889","1197","","PE(20:0_20:1)+H","802.63208","661.61297","367.32072","369.33632","295.29955","293.28395","142.02639","8.95680138888889","9.25680138888889","1197"
"","PE(20:0_20:2)+H",1,0,0,0,0,0,0,"8.13221388888889","8.43221388888889","301","","PE(20:0_20:2)+H",8.30612,0,0,0,0,0,0,"8.13221388888889","8.43221388888889","301","","PE(20:0_20:2)+H",2,0,0,0,0,0,0,"8.13221388888889","8.43221388888889","301","","PE(20:0_20:2)+H",778024.4,0,0,0,0,0,0,"8.13221388888889","8.43221388888889","301","","PE(20:0_20:2)+H",800.61635,0,0,0,0,0,0,"8.13221388888889","8.43221388888889","301","","PE(20:0_20:2)+H","800.61638","659.59727","365.30502","369.33632","295.29955","291.26825","142.02639","8.13221388888889","8.43221388888889","301"
"","PE(20:0_20:2)+H",1,0,0,0,0,0,0,"7.92857222222222","8.22857222222222","17797","","PE(20:0_20:2)+H",8.161917,0,0,0,0,0,0,"7.92857222222222","8.22857222222222","17797","","PE(20:0_20:2)+H",1,0,0,0,0,0,0,"7.92857222222222","8.22857222222222","17797","","PE(20:0_20:2)+H",192656.7,0,0,0,0,0,0,"7.92857222222222","8.22857222222222","17797","","PE(20:0_20:2)+H",800.6161,0,0,0,0,0,0,"7.92857222222222","8.22857222222222","17797","","PE(20:0_20:2)+H","800.61638","659.59727","365.30502","369.33632","295.29955","291.26825","142.02639","7.92857222222222","8.22857222222222","17797"
"","PE(20:0_20:3)+H",1,0,0,0,0,0,0,"7.2798","7.5798","344","","PE(20:0_20:3)+H",7.424463,0,0,0,0,0,0,"7.2798","7.5798","344","","PE(20:0_20:3)+H",2,0,0,0,0,0,0,"7.2798","7.5798","344","","PE(20:0_20:3)+H",731011.2,0,0,0,0,0,0,"7.2798","7.5798","344","","PE(20:0_20:3)+H",798.60145,0,0,0,0,0,0,"7.2798","7.5798","344","","PE(20:0_20:3)+H","798.60078","657.58167","363.28942","369.33632","295.29955","289.25265","142.02639","7.2798","7.5798","344"
"","PE(20:0_20:3)+H",1,0,0,0,0,0,0,"7.09015833333333","7.39015833333333","353","","PE(20:0_20:3)+H",7.300851,0,0,0,0,0,0,"7.09015833333333","7.39015833333333","353","","PE(20:0_20:3)+H",2,0,0,0,0,0,0,"7.09015833333333","7.39015833333333","353","","PE(20:0_20:3)+H",512799.4,0,0,0,0,0,0,"7.09015833333333","7.39015833333333","353","","PE(20:0_20:3)+H",798.6013,0,0,0,0,0,0,"7.09015833333333","7.39015833333333","353","","PE(20:0_20:3)+H","798.60078","657.58167","363.28942","369.33632","295.29955","289.25265","142.02639","7.09015833333333","7.39015833333333","353"
"","PE(20:0_20:3)+H",0,0,0,0,0,0,0,"9.11741666666667","9.41741666666667","14515","","PE(20:0_20:3)+H",0,0,0,0,0,0,0,"9.11741666666667","9.41741666666667","14515","","PE(20:0_20:3)+H",0,0,0,0,0,0,0,"9.11741666666667","9.41741666666667","14515","","PE(20:0_20:3)+H",0,0,0,0,0,0,0,"9.11741666666667","9.41741666666667","14515","","PE(20:0_20:3)+H",0,0,0,0,0,0,0,"9.11741666666667","9.41741666666667","14515","","PE(20:0_20:3)+H","798.60078","657.58167","363.28942","369.33632","295.29955","289.25265","142.02639","9.11741666666667","9.41741666666667","14515"
"","PE(20:0_20:4)+H",1,0,0,0,0,0,0,"6.80782777777778","7.10782777777778","154","","PE(20:0_20:4)+H",6.969626,0,0,0,0,0,0,"6.80782777777778","7.10782777777778","154","","PE(20:0_20:4)+H",2,0,0,0,0,0,0,"6.80782777777778","7.10782777777778","154","","PE(20:0_20:4)+H",1819422,0,0,0,0,0,0,"6.80782777777778","7.10782777777778","154","","PE(20:0_20:4)+H",796.5858,0,0,0,0,0,0,"6.80782777777778","7.10782777777778","154","","PE(20:0_20:4)+H","796.58508","655.56597","361.27372","369.33632","295.29955","287.23695","142.02639","6.80782777777778","7.10782777777778","154"
"","PE(20:0_20:4)+H",1,0,0,0,0,0,0,"6.61006388888889","6.91006388888889","248","","PE(20:0_20:4)+H",6.709229,0,0,0,0,0,0,"6.61006388888889","6.91006388888889","248","","PE(20:0_20:4)+H",2,0,0,0,0,0,0,"6.61006388888889","6.91006388888889","248","","PE(20:0_20:4)+H",471735.3,0,0,0,0,0,0,"6.61006388888889","6.91006388888889","248","","PE(20:0_20:4)+H",796.58605,0,0,0,0,0,0,"6.61006388888889","6.91006388888889","248","","PE(20:0_20:4)+H","796.58508","655.56597","361.27372","369.33632","295.29955","287.23695","142.02639","6.61006388888889","6.91006388888889","248"
"","PE(20:0_20:4)+H",0,0,0,0,0,0,0,"6.24340138888889","6.54340138888889","2096","","PE(20:0_20:4)+H",0,0,0,0,0,0,0,"6.24340138888889","6.54340138888889","2096","","PE(20:0_20:4)+H",0,0,0,0,0,0,0,"6.24340138888889","6.54340138888889","2096","","PE(20:0_20:4)+H",0,0,0,0,0,0,0,"6.24340138888889","6.54340138888889","2096","","PE(20:0_20:4)+H",0,0,0,0,0,0,0,"6.24340138888889","6.54340138888889","2096","","PE(20:0_20:4)+H","796.58508","655.56597","361.27372","369.33632","295.29955","287.23695","142.02639","6.24340138888889","6.54340138888889","2096"
"","PE(20:0_20:4)+H",0,0,0,0,0,0,0,"7.38762638888889","7.68762638888889","2203","","PE(20:0_20:4)+H",0,0,0,0,0,0,0,"7.38762638888889","7.68762638888889","2203","","PE(20:0_20:4)+H",0,0,0,0,0,0,0,"7.38762638888889","7.68762638888889","2203","","PE(20:0_20:4)+H",0,0,0,0,0,0,0,"7.38762638888889","7.68762638888889","2203","","PE(20:0_20:4)+H",0,0,0,0,0,0,0,"7.38762638888889","7.68762638888889","2203","","PE(20:0_20:4)+H","796.58508","655.56597","361.27372","369.33632","295.29955","287.23695","142.02639","7.38762638888889","7.68762638888889","2203"
"","PE(20:0_20:4)+H",0,1,0,0,0,0,0,"8.43268888888889","8.73268888888889","2577","","PE(20:0_20:4)+H",0,8.559902,0,0,0,0,0,"8.43268888888889","8.73268888888889","2577","","PE(20:0_20:4)+H",0,2,0,0,0,0,0,"8.43268888888889","8.73268888888889","2577","","PE(20:0_20:4)+H",0,136770.8,0,0,0,0,0,"8.43268888888889","8.73268888888889","2577","","PE(20:0_20:4)+H",0,655.5676,0,0,0,0,0,"8.43268888888889","8.73268888888889","2577","","PE(20:0_20:4)+H","796.58508","655.56597","361.27372","369.33632","295.29955","287.23695","142.02639","8.43268888888889","8.73268888888889","2577"
"","PE(20:0_20:4)+H",0,0,0,0,0,0,0,"7.02047777777778","7.32047777777778","9164","","PE(20:0_20:4)+H",0,0,0,0,0,0,0,"7.02047777777778","7.32047777777778","9164","","PE(20:0_20:4)+H",0,0,0,0,0,0,0,"7.02047777777778","7.32047777777778","9164","","PE(20:0_20:4)+H",0,0,0,0,0,0,0,"7.02047777777778","7.32047777777778","9164","","PE(20:0_20:4)+H",0,0,0,0,0,0,0,"7.02047777777778","7.32047777777778","9164","","PE(20:0_20:4)+H","796.58508","655.56597","361.27372","369.33632","295.29955","287.23695","142.02639","7.02047777777778","7.32047777777778","9164"
"","PE(20:0_20:4)+H",0,0,0,0,0,0,0,"6.07171666666667","6.37171666666667","12758","","PE(20:0_20:4)+H",0,0,0,0,0,0,0,"6.07171666666667","6.37171666666667","12758","","PE(20:0_20:4)+H",0,0,0,0,0,0,0,"6.07171666666667","6.37171666666667","12758","","PE(20:0_20:4)+H",0,0,0,0,0,0,0,"6.07171666666667","6.37171666666667","12758","","PE(20:0_20:4)+H",0,0,0,0,0,0,0,"6.07171666666667","6.37171666666667","12758","","PE(20:0_20:4)+H","796.58508","655.56597","361.27372","369.33632","295.29955","287.23695","142.02639","6.07171666666667","6.37171666666667","12758"
"","PE(20:0_20:4)+H",0,0,0,0,0,0,0,"12.5134541666667","12.8134541666667","13098","","PE(20:0_20:4)+H",0,0,0,0,0,0,0,"12.5134541666667","12.8134541666667","13098","","PE(20:0_20:4)+H",0,0,0,0,0,0,0,"12.5134541666667","12.8134541666667","13098","","PE(20:0_20:4)+H",0,0,0,0,0,0,0,"12.5134541666667","12.8134541666667","13098","","PE(20:0_20:4)+H",0,0,0,0,0,0,0,"12.5134541666667","12.8134541666667","13098","","PE(20:0_20:4)+H","796.58508","655.56597","361.27372","369.33632","295.29955","287.23695","142.02639","12.5134541666667","12.8134541666667","13098"
"","PE(20:0_20:4)+H",0,0,0,0,0,0,0,"6.26152424242424","6.56152424242424","15151","","PE(20:0_20:4)+H",0,0,0,0,0,0,0,"6.26152424242424","6.56152424242424","15151","","PE(20:0_20:4)+H",0,0,0,0,0,0,0,"6.26152424242424","6.56152424242424","15151","","PE(20:0_20:4)+H",0,0,0,0,0,0,0,"6.26152424242424","6.56152424242424","15151","","PE(20:0_20:4)+H",0,0,0,0,0,0,0,"6.26152424242424","6.56152424242424","15151","","PE(20:0_20:4)+H","796.58508","655.56597","361.27372","369.33632","295.29955","287.23695","142.02639","6.26152424242424","6.56152424242424","15151"
"","PE(20:0_20:4)+H",0,0,0,0,0,0,0,"8.72429166666667","9.02429166666667","16859","","PE(20:0_20:4)+H",0,0,0,0,0,0,0,"8.72429166666667","9.02429166666667","16859","","PE(20:0_20:4)+H",0,0,0,0,0,0,0,"8.72429166666667","9.02429166666667","16859","","PE(20:0_20:4)+H",0,0,0,0,0,0,0,"8.72429166666667","9.02429166666667","16859","","PE(20:0_20:4)+H",0,0,0,0,0,0,0,"8.72429166666667","9.02429166666667","16859","","PE(20:0_20:4)+H","796.58508","655.56597","361.27372","369.33632","295.29955","287.23695","142.02639","8.72429166666667","9.02429166666667","16859"
"","PE(20:0_20:5)+H",1,0,0,0,0,0,0,"5.66719861111111","5.96719861111111","682","","PE(20:0_20:5)+H",5.786267,0,0,0,0,0,0,"5.66719861111111","5.96719861111111","682","","PE(20:0_20:5)+H",2,0,0,0,0,0,0,"5.66719861111111","5.96719861111111","682","","PE(20:0_20:5)+H",226959.3,0,0,0,0,0,0,"5.66719861111111","5.96719861111111","682","","PE(20:0_20:5)+H",794.57005,0,0,0,0,0,0,"5.66719861111111","5.96719861111111","682","","PE(20:0_20:5)+H","794.56948","653.55037","359.25812","369.33632","295.29955","285.22135","142.02639","5.66719861111111","5.96719861111111","682"
"","PE(20:0_20:5)+H",0,0,0,0,0,0,0,"6.00126805555556","6.30126805555556","738","","PE(20:0_20:5)+H",0,0,0,0,0,0,0,"6.00126805555556","6.30126805555556","738","","PE(20:0_20:5)+H",0,0,0,0,0,0,0,"6.00126805555556","6.30126805555556","738","","PE(20:0_20:5)+H",0,0,0,0,0,0,0,"6.00126805555556","6.30126805555556","738","","PE(20:0_20:5)+H",0,0,0,0,0,0,0,"6.00126805555556","6.30126805555556","738","","PE(20:0_20:5)+H","794.56948","653.55037","359.25812","369.33632","295.29955","285.22135","142.02639","6.00126805555556","6.30126805555556","738"
"","PE(20:0_20:5)+H",0,1,0,0,0,0,0,"7.68438194444444","7.98438194444444","1682","","PE(20:0_20:5)+H",0,7.934477,0,0,0,0,0,"7.68438194444444","7.98438194444444","1682","","PE(20:0_20:5)+H",0,1,0,0,0,0,0,"7.68438194444444","7.98438194444444","1682","","PE(20:0_20:5)+H",0,61257.74,0,0,0,0,0,"7.68438194444444","7.98438194444444","1682","","PE(20:0_20:5)+H",0,653.5511,0,0,0,0,0,"7.68438194444444","7.98438194444444","1682","","PE(20:0_20:5)+H","794.56948","653.55037","359.25812","369.33632","295.29955","285.22135","142.02639","7.68438194444444","7.98438194444444","1682"
"","PE(20:0_20:5)+H",0,0,0,0,0,0,0,"12.0360861111111","12.3360861111111","3839","","PE(20:0_20:5)+H",0,0,0,0,0,0,0,"12.0360861111111","12.3360861111111","3839","","PE(20:0_20:5)+H",0,0,0,0,0,0,0,"12.0360861111111","12.3360861111111","3839","","PE(20:0_20:5)+H",0,0,0,0,0,0,0,"12.0360861111111","12.3360861111111","3839","","PE(20:0_20:5)+H",0,0,0,0,0,0,0,"12.0360861111111","12.3360861111111","3839","","PE(20:0_20:5)+H","794.56948","653.55037","359.25812","369.33632","295.29955","285.22135","142.02639","12.0360861111111","12.3360861111111","3839"
"","PE(20:0_20:5)+H",0,0,0,0,0,0,0,"12.2886722222222","12.5886722222222","6559","","PE(20:0_20:5)+H",0,0,0,0,0,0,0,"12.2886722222222","12.5886722222222","6559","","PE(20:0_20:5)+H",0,0,0,0,0,0,0,"12.2886722222222","12.5886722222222","6559","","PE(20:0_20:5)+H",0,0,0,0,0,0,0,"12.2886722222222","12.5886722222222","6559","","PE(20:0_20:5)+H",0,0,0,0,0,0,0,"12.2886722222222","12.5886722222222","6559","","PE(20:0_20:5)+H","794.56948","653.55037","359.25812","369.33632","295.29955","285.22135","142.02639","12.2886722222222","12.5886722222222","6559"
