"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","Plasmenyl-PC","M+H","MH-PC","NL_sn1_ether","NL_sn1_59","NL_sn2_acyl","sn2_NL_H2O","LPC_T2_H","RCOO+58_T2","RCO_T2","PC_Head","RT_min","RT_max","Comment","RT at Max Intensity","Plasmenyl-PC","M+H","MH-PC","NL_sn1_ether","NL_sn1_59","NL_sn2_acyl","sn2_NL_H2O","LPC_T2_H","RCOO+58_T2","RCO_T2","PC_Head","RT_min","RT_max","Comment","Number of Scans","Plasmenyl-PC","M+H","MH-PC","NL_sn1_ether","NL_sn1_59","NL_sn2_acyl","sn2_NL_H2O","LPC_T2_H","RCOO+58_T2","RCO_T2","PC_Head","RT_min","RT_max","Comment","Max Intensity","Plasmenyl-PC","M+H","MH-PC","NL_sn1_ether","NL_sn1_59","NL_sn2_acyl","sn2_NL_H2O","LPC_T2_H","RCOO+58_T2","RCO_T2","PC_Head","RT_min","RT_max","Comment","Average m/z","Plasmenyl-PC","M+H","MH-PC","NL_sn1_ether","NL_sn1_59","NL_sn2_acyl","sn2_NL_H2O","LPC_T2_H","RCOO+58_T2","RCO_T2","PC_Head","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","Plasmenyl-PC","M+H","MH-PC","NL_sn1_ether","NL_sn1_59","NL_sn2_acyl","sn2_NL_H2O","LPC_T2_H","RCOO+58_T2","RCO_T2","PC_Head","RT_min","RT_max","Comment"
"","Plasmenyl-PC(P-24:2/20:3)+H",1,0,0,0,0,0,0,0,0,1,"9.33652361111111","9.63652361111111","1002","","Plasmenyl-PC(P-24:2/20:3)+H",9.389597,0,0,0,0,0,0,0,0,9.389597,"9.33652361111111","9.63652361111111","1002","","Plasmenyl-PC(P-24:2/20:3)+H",2,0,0,0,0,0,0,0,0,2,"9.33652361111111","9.63652361111111","1002","","Plasmenyl-PC(P-24:2/20:3)+H",155345.4,0,0,0,0,0,0,0,0,1251741,"9.33652361111111","9.63652361111111","1002","","Plasmenyl-PC(P-24:2/20:3)+H",876.68585,0,0,0,0,0,0,0,0,184.0737,"9.33652361111111","9.63652361111111","1002","","Plasmenyl-PC(P-24:2/20:3)+H","876.6841976","693.6181576","528.3450326","469.2715326","588.4389176","570.4283576","546.35549","363.28943","289.2532","184.07332","9.33652361111111","9.63652361111111","1002"
"","Plasmenyl-PC(P-24:2/20:3)+H",0,0,0,0,0,0,0,0,0,0,"9.79998194444444","10.0999819444444","1227","","Plasmenyl-PC(P-24:2/20:3)+H",0,0,0,0,0,0,0,0,0,0,"9.79998194444444","10.0999819444444","1227","","Plasmenyl-PC(P-24:2/20:3)+H",0,0,0,0,0,0,0,0,0,0,"9.79998194444444","10.0999819444444","1227","","Plasmenyl-PC(P-24:2/20:3)+H",0,0,0,0,0,0,0,0,0,0,"9.79998194444444","10.0999819444444","1227","","Plasmenyl-PC(P-24:2/20:3)+H",0,0,0,0,0,0,0,0,0,0,"9.79998194444444","10.0999819444444","1227","","Plasmenyl-PC(P-24:2/20:3)+H","876.6841976","693.6181576","528.3450326","469.2715326","588.4389176","570.4283576","546.35549","363.28943","289.2532","184.07332","9.79998194444444","10.0999819444444","1227"
"","Plasmenyl-PC(P-24:2/20:4)+H",1,0,1,0,1,0,0,0,0,1,"8.97856111111111","9.27856111111111","1167","","Plasmenyl-PC(P-24:2/20:4)+H",9.145217,0,9.145217,0,9.145217,0,0,0,0,9.145217,"8.97856111111111","9.27856111111111","1167","","Plasmenyl-PC(P-24:2/20:4)+H",1,0,1,0,1,0,0,0,0,1,"8.97856111111111","9.27856111111111","1167","","Plasmenyl-PC(P-24:2/20:4)+H",153690.3,0,11832.92,0,4832.934,0,0,0,0,1138078,"8.97856111111111","9.27856111111111","1167","","Plasmenyl-PC(P-24:2/20:4)+H",874.6705,0,526.3308,0,588.4414,0,0,0,0,184.0738,"8.97856111111111","9.27856111111111","1167","","Plasmenyl-PC(P-24:2/20:4)+H","874.6684976","691.6024576","526.3293326","467.2558326","588.4389176","570.4283576","544.33979","361.27373","287.2375","184.07332","8.97856111111111","9.27856111111111","1167"
"","Plasmenyl-PC(P-24:2/20:4)+H",0,0,0,0,0,0,0,0,0,0,"8.70554305555555","9.00554305555555","1179","","Plasmenyl-PC(P-24:2/20:4)+H",0,0,0,0,0,0,0,0,0,0,"8.70554305555555","9.00554305555555","1179","","Plasmenyl-PC(P-24:2/20:4)+H",0,0,0,0,0,0,0,0,0,0,"8.70554305555555","9.00554305555555","1179","","Plasmenyl-PC(P-24:2/20:4)+H",0,0,0,0,0,0,0,0,0,0,"8.70554305555555","9.00554305555555","1179","","Plasmenyl-PC(P-24:2/20:4)+H",0,0,0,0,0,0,0,0,0,0,"8.70554305555555","9.00554305555555","1179","","Plasmenyl-PC(P-24:2/20:4)+H","874.6684976","691.6024576","526.3293326","467.2558326","588.4389176","570.4283576","544.33979","361.27373","287.2375","184.07332","8.70554305555555","9.00554305555555","1179"
"","Plasmenyl-PC(P-24:2/20:4)+H",0,0,0,0,0,0,0,0,0,0,"8.3025375","8.6025375","1543","","Plasmenyl-PC(P-24:2/20:4)+H",0,0,0,0,0,0,0,0,0,0,"8.3025375","8.6025375","1543","","Plasmenyl-PC(P-24:2/20:4)+H",0,0,0,0,0,0,0,0,0,0,"8.3025375","8.6025375","1543","","Plasmenyl-PC(P-24:2/20:4)+H",0,0,0,0,0,0,0,0,0,0,"8.3025375","8.6025375","1543","","Plasmenyl-PC(P-24:2/20:4)+H",0,0,0,0,0,0,0,0,0,0,"8.3025375","8.6025375","1543","","Plasmenyl-PC(P-24:2/20:4)+H","874.6684976","691.6024576","526.3293326","467.2558326","588.4389176","570.4283576","544.33979","361.27373","287.2375","184.07332","8.3025375","8.6025375","1543"
"","Plasmenyl-PC(P-24:2/20:4)+H",0,0,0,0,0,0,0,0,0,0,"10.0384666666667","10.3384666666667","4294","","Plasmenyl-PC(P-24:2/20:4)+H",0,0,0,0,0,0,0,0,0,0,"10.0384666666667","10.3384666666667","4294","","Plasmenyl-PC(P-24:2/20:4)+H",0,0,0,0,0,0,0,0,0,0,"10.0384666666667","10.3384666666667","4294","","Plasmenyl-PC(P-24:2/20:4)+H",0,0,0,0,0,0,0,0,0,0,"10.0384666666667","10.3384666666667","4294","","Plasmenyl-PC(P-24:2/20:4)+H",0,0,0,0,0,0,0,0,0,0,"10.0384666666667","10.3384666666667","4294","","Plasmenyl-PC(P-24:2/20:4)+H","874.6684976","691.6024576","526.3293326","467.2558326","588.4389176","570.4283576","544.33979","361.27373","287.2375","184.07332","10.0384666666667","10.3384666666667","4294"
"","Plasmenyl-PC(P-24:2/20:4)+H",0,0,0,0,0,0,0,0,0,0,"9.57605694444445","9.87605694444445","4475","","Plasmenyl-PC(P-24:2/20:4)+H",0,0,0,0,0,0,0,0,0,0,"9.57605694444445","9.87605694444445","4475","","Plasmenyl-PC(P-24:2/20:4)+H",0,0,0,0,0,0,0,0,0,0,"9.57605694444445","9.87605694444445","4475","","Plasmenyl-PC(P-24:2/20:4)+H",0,0,0,0,0,0,0,0,0,0,"9.57605694444445","9.87605694444445","4475","","Plasmenyl-PC(P-24:2/20:4)+H",0,0,0,0,0,0,0,0,0,0,"9.57605694444445","9.87605694444445","4475","","Plasmenyl-PC(P-24:2/20:4)+H","874.6684976","691.6024576","526.3293326","467.2558326","588.4389176","570.4283576","544.33979","361.27373","287.2375","184.07332","9.57605694444445","9.87605694444445","4475"
"","Plasmenyl-PC(P-24:2/20:4)+H",0,0,0,0,0,0,0,0,0,0,"9.31048194444444","9.61048194444444","9477","","Plasmenyl-PC(P-24:2/20:4)+H",0,0,0,0,0,0,0,0,0,0,"9.31048194444444","9.61048194444444","9477","","Plasmenyl-PC(P-24:2/20:4)+H",0,0,0,0,0,0,0,0,0,0,"9.31048194444444","9.61048194444444","9477","","Plasmenyl-PC(P-24:2/20:4)+H",0,0,0,0,0,0,0,0,0,0,"9.31048194444444","9.61048194444444","9477","","Plasmenyl-PC(P-24:2/20:4)+H",0,0,0,0,0,0,0,0,0,0,"9.31048194444444","9.61048194444444","9477","","Plasmenyl-PC(P-24:2/20:4)+H","874.6684976","691.6024576","526.3293326","467.2558326","588.4389176","570.4283576","544.33979","361.27373","287.2375","184.07332","9.31048194444444","9.61048194444444","9477"
"","Plasmenyl-PC(P-24:2/20:5)+H",0,0,0,0,0,0,0,0,0,0,"7.81139027777778","8.11139027777778","1382","","Plasmenyl-PC(P-24:2/20:5)+H",0,0,0,0,0,0,0,0,0,0,"7.81139027777778","8.11139027777778","1382","","Plasmenyl-PC(P-24:2/20:5)+H",0,0,0,0,0,0,0,0,0,0,"7.81139027777778","8.11139027777778","1382","","Plasmenyl-PC(P-24:2/20:5)+H",0,0,0,0,0,0,0,0,0,0,"7.81139027777778","8.11139027777778","1382","","Plasmenyl-PC(P-24:2/20:5)+H",0,0,0,0,0,0,0,0,0,0,"7.81139027777778","8.11139027777778","1382","","Plasmenyl-PC(P-24:2/20:5)+H","872.6528976","689.5868576","524.3137326","465.2402326","588.4389176","570.4283576","542.32419","359.25813","285.2219","184.07332","7.81139027777778","8.11139027777778","1382"
"","Plasmenyl-PC(P-24:2/20:5)+H",0,0,0,0,0,0,0,0,0,0,"7.50247638888889","7.80247638888889","1989","","Plasmenyl-PC(P-24:2/20:5)+H",0,0,0,0,0,0,0,0,0,0,"7.50247638888889","7.80247638888889","1989","","Plasmenyl-PC(P-24:2/20:5)+H",0,0,0,0,0,0,0,0,0,0,"7.50247638888889","7.80247638888889","1989","","Plasmenyl-PC(P-24:2/20:5)+H",0,0,0,0,0,0,0,0,0,0,"7.50247638888889","7.80247638888889","1989","","Plasmenyl-PC(P-24:2/20:5)+H",0,0,0,0,0,0,0,0,0,0,"7.50247638888889","7.80247638888889","1989","","Plasmenyl-PC(P-24:2/20:5)+H","872.6528976","689.5868576","524.3137326","465.2402326","588.4389176","570.4283576","542.32419","359.25813","285.2219","184.07332","7.50247638888889","7.80247638888889","1989"
"","Plasmenyl-PC(P-24:2/20:5)+H",0,0,0,0,0,0,0,0,0,0,"8.55472083333333","8.85472083333333","2580","","Plasmenyl-PC(P-24:2/20:5)+H",0,0,0,0,0,0,0,0,0,0,"8.55472083333333","8.85472083333333","2580","","Plasmenyl-PC(P-24:2/20:5)+H",0,0,0,0,0,0,0,0,0,0,"8.55472083333333","8.85472083333333","2580","","Plasmenyl-PC(P-24:2/20:5)+H",0,0,0,0,0,0,0,0,0,0,"8.55472083333333","8.85472083333333","2580","","Plasmenyl-PC(P-24:2/20:5)+H",0,0,0,0,0,0,0,0,0,0,"8.55472083333333","8.85472083333333","2580","","Plasmenyl-PC(P-24:2/20:5)+H","872.6528976","689.5868576","524.3137326","465.2402326","588.4389176","570.4283576","542.32419","359.25813","285.2219","184.07332","8.55472083333333","8.85472083333333","2580"
"","Plasmenyl-PC(P-24:2/20:5)+H",0,0,0,0,0,0,0,0,0,0,"8.13997222222222","8.43997222222222","3115","","Plasmenyl-PC(P-24:2/20:5)+H",0,0,0,0,0,0,0,0,0,0,"8.13997222222222","8.43997222222222","3115","","Plasmenyl-PC(P-24:2/20:5)+H",0,0,0,0,0,0,0,0,0,0,"8.13997222222222","8.43997222222222","3115","","Plasmenyl-PC(P-24:2/20:5)+H",0,0,0,0,0,0,0,0,0,0,"8.13997222222222","8.43997222222222","3115","","Plasmenyl-PC(P-24:2/20:5)+H",0,0,0,0,0,0,0,0,0,0,"8.13997222222222","8.43997222222222","3115","","Plasmenyl-PC(P-24:2/20:5)+H","872.6528976","689.5868576","524.3137326","465.2402326","588.4389176","570.4283576","542.32419","359.25813","285.2219","184.07332","8.13997222222222","8.43997222222222","3115"
"","Plasmenyl-PC(P-24:2/20:5)+H",1,1,0,0,0,0,0,0,0,1,"9.1744","9.4744","7532","","Plasmenyl-PC(P-24:2/20:5)+H",9.21643,9.21643,0,0,0,0,0,0,0,9.21643,"9.1744","9.4744","7532","","Plasmenyl-PC(P-24:2/20:5)+H",1,1,0,0,0,0,0,0,0,1,"9.1744","9.4744","7532","","Plasmenyl-PC(P-24:2/20:5)+H",138488,50874.86,0,0,0,0,0,0,0,1021.288,"9.1744","9.4744","7532","","Plasmenyl-PC(P-24:2/20:5)+H",872.6519,689.5856,0,0,0,0,0,0,0,184.0737,"9.1744","9.4744","7532","","Plasmenyl-PC(P-24:2/20:5)+H","872.6528976","689.5868576","524.3137326","465.2402326","588.4389176","570.4283576","542.32419","359.25813","285.2219","184.07332","9.1744","9.4744","7532"
"","Plasmenyl-PC(P-24:2/20:5)+H",0,0,0,0,0,0,0,0,0,0,"9.29471666666667","9.59471666666667","15549","","Plasmenyl-PC(P-24:2/20:5)+H",0,0,0,0,0,0,0,0,0,0,"9.29471666666667","9.59471666666667","15549","","Plasmenyl-PC(P-24:2/20:5)+H",0,0,0,0,0,0,0,0,0,0,"9.29471666666667","9.59471666666667","15549","","Plasmenyl-PC(P-24:2/20:5)+H",0,0,0,0,0,0,0,0,0,0,"9.29471666666667","9.59471666666667","15549","","Plasmenyl-PC(P-24:2/20:5)+H",0,0,0,0,0,0,0,0,0,0,"9.29471666666667","9.59471666666667","15549","","Plasmenyl-PC(P-24:2/20:5)+H","872.6528976","689.5868576","524.3137326","465.2402326","588.4389176","570.4283576","542.32419","359.25813","285.2219","184.07332","9.29471666666667","9.59471666666667","15549"
"","Plasmenyl-PC(P-24:2/20:5)+H",0,0,0,0,0,0,0,0,0,0,"9.90165","10.20165","19097","","Plasmenyl-PC(P-24:2/20:5)+H",0,0,0,0,0,0,0,0,0,0,"9.90165","10.20165","19097","","Plasmenyl-PC(P-24:2/20:5)+H",0,0,0,0,0,0,0,0,0,0,"9.90165","10.20165","19097","","Plasmenyl-PC(P-24:2/20:5)+H",0,0,0,0,0,0,0,0,0,0,"9.90165","10.20165","19097","","Plasmenyl-PC(P-24:2/20:5)+H",0,0,0,0,0,0,0,0,0,0,"9.90165","10.20165","19097","","Plasmenyl-PC(P-24:2/20:5)+H","872.6528976","689.5868576","524.3137326","465.2402326","588.4389176","570.4283576","542.32419","359.25813","285.2219","184.07332","9.90165","10.20165","19097"
"","Plasmenyl-PC(P-24:2/22:1)+H",0,0,0,0,0,0,0,0,0,0,"12.2805833333333","12.5805833333333","1454","","Plasmenyl-PC(P-24:2/22:1)+H",0,0,0,0,0,0,0,0,0,0,"12.2805833333333","12.5805833333333","1454","","Plasmenyl-PC(P-24:2/22:1)+H",0,0,0,0,0,0,0,0,0,0,"12.2805833333333","12.5805833333333","1454","","Plasmenyl-PC(P-24:2/22:1)+H",0,0,0,0,0,0,0,0,0,0,"12.2805833333333","12.5805833333333","1454","","Plasmenyl-PC(P-24:2/22:1)+H",0,0,0,0,0,0,0,0,0,0,"12.2805833333333","12.5805833333333","1454","","Plasmenyl-PC(P-24:2/22:1)+H","908.7467976","725.6807576","560.4076326","501.3341326","588.4389176","570.4283576","578.41809","395.35203","321.3158","184.07332","12.2805833333333","12.5805833333333","1454"
"","Plasmenyl-PC(P-24:2/22:2)+H",0,0,0,0,0,0,0,0,0,0,"10.6053805555556","10.9053805555556","2425","","Plasmenyl-PC(P-24:2/22:2)+H",0,0,0,0,0,0,0,0,0,0,"10.6053805555556","10.9053805555556","2425","","Plasmenyl-PC(P-24:2/22:2)+H",0,0,0,0,0,0,0,0,0,0,"10.6053805555556","10.9053805555556","2425","","Plasmenyl-PC(P-24:2/22:2)+H",0,0,0,0,0,0,0,0,0,0,"10.6053805555556","10.9053805555556","2425","","Plasmenyl-PC(P-24:2/22:2)+H",0,0,0,0,0,0,0,0,0,0,"10.6053805555556","10.9053805555556","2425","","Plasmenyl-PC(P-24:2/22:2)+H","906.7310976","723.6650576","558.3919326","499.3184326","588.4389176","570.4283576","576.40239","393.33633","319.3001","184.07332","10.6053805555556","10.9053805555556","2425"
"","Plasmenyl-PC(P-24:2/22:2)+H",0,0,0,0,0,0,0,0,0,0,"10.8503902777778","11.1503902777778","2532","","Plasmenyl-PC(P-24:2/22:2)+H",0,0,0,0,0,0,0,0,0,0,"10.8503902777778","11.1503902777778","2532","","Plasmenyl-PC(P-24:2/22:2)+H",0,0,0,0,0,0,0,0,0,0,"10.8503902777778","11.1503902777778","2532","","Plasmenyl-PC(P-24:2/22:2)+H",0,0,0,0,0,0,0,0,0,0,"10.8503902777778","11.1503902777778","2532","","Plasmenyl-PC(P-24:2/22:2)+H",0,0,0,0,0,0,0,0,0,0,"10.8503902777778","11.1503902777778","2532","","Plasmenyl-PC(P-24:2/22:2)+H","906.7310976","723.6650576","558.3919326","499.3184326","588.4389176","570.4283576","576.40239","393.33633","319.3001","184.07332","10.8503902777778","11.1503902777778","2532"
"","Plasmenyl-PC(P-24:2/22:3)+H",1,0,0,0,0,0,0,0,0,1,"9.9906791666667","10.2906791666667","1319","","Plasmenyl-PC(P-24:2/22:3)+H",10.11843,0,0,0,0,0,0,0,0,10.11843,"9.9906791666667","10.2906791666667","1319","","Plasmenyl-PC(P-24:2/22:3)+H",1,0,0,0,0,0,0,0,0,1,"9.9906791666667","10.2906791666667","1319","","Plasmenyl-PC(P-24:2/22:3)+H",160968.7,0,0,0,0,0,0,0,0,1064288,"9.9906791666667","10.2906791666667","1319","","Plasmenyl-PC(P-24:2/22:3)+H",904.7162,0,0,0,0,0,0,0,0,184.0735,"9.9906791666667","10.2906791666667","1319","","Plasmenyl-PC(P-24:2/22:3)+H","904.7154976","721.6494576","556.3763326","497.3028326","588.4389176","570.4283576","574.38679","391.32073","317.2845","184.07332","9.9906791666667","10.2906791666667","1319"
"","Plasmenyl-PC(P-24:2/22:3)+H",0,0,0,0,0,0,0,0,0,0,"10.3161861111111","10.6161861111111","2347","","Plasmenyl-PC(P-24:2/22:3)+H",0,0,0,0,0,0,0,0,0,0,"10.3161861111111","10.6161861111111","2347","","Plasmenyl-PC(P-24:2/22:3)+H",0,0,0,0,0,0,0,0,0,0,"10.3161861111111","10.6161861111111","2347","","Plasmenyl-PC(P-24:2/22:3)+H",0,0,0,0,0,0,0,0,0,0,"10.3161861111111","10.6161861111111","2347","","Plasmenyl-PC(P-24:2/22:3)+H",0,0,0,0,0,0,0,0,0,0,"10.3161861111111","10.6161861111111","2347","","Plasmenyl-PC(P-24:2/22:3)+H","904.7154976","721.6494576","556.3763326","497.3028326","588.4389176","570.4283576","574.38679","391.32073","317.2845","184.07332","10.3161861111111","10.6161861111111","2347"
"","Plasmenyl-PC(P-24:2/22:3)+H",1,0,0,0,0,0,0,0,0,1,"9.955225","10.255225","12793","","Plasmenyl-PC(P-24:2/22:3)+H",10.11843,0,0,0,0,0,0,0,0,10.11843,"9.955225","10.255225","12793","","Plasmenyl-PC(P-24:2/22:3)+H",1,0,0,0,0,0,0,0,0,1,"9.955225","10.255225","12793","","Plasmenyl-PC(P-24:2/22:3)+H",160968.7,0,0,0,0,0,0,0,0,1064288,"9.955225","10.255225","12793","","Plasmenyl-PC(P-24:2/22:3)+H",904.7162,0,0,0,0,0,0,0,0,184.0735,"9.955225","10.255225","12793","","Plasmenyl-PC(P-24:2/22:3)+H","904.7154976","721.6494576","556.3763326","497.3028326","588.4389176","570.4283576","574.38679","391.32073","317.2845","184.07332","9.955225","10.255225","12793"
"","Plasmenyl-PC(P-24:2/22:4)+H",0,0,0,0,0,0,0,0,0,0,"9.67100555555556","9.97100555555556","1158","","Plasmenyl-PC(P-24:2/22:4)+H",0,0,0,0,0,0,0,0,0,0,"9.67100555555556","9.97100555555556","1158","","Plasmenyl-PC(P-24:2/22:4)+H",0,0,0,0,0,0,0,0,0,0,"9.67100555555556","9.97100555555556","1158","","Plasmenyl-PC(P-24:2/22:4)+H",0,0,0,0,0,0,0,0,0,0,"9.67100555555556","9.97100555555556","1158","","Plasmenyl-PC(P-24:2/22:4)+H",0,0,0,0,0,0,0,0,0,0,"9.67100555555556","9.97100555555556","1158","","Plasmenyl-PC(P-24:2/22:4)+H","902.6997976","719.6337576","554.3606326","495.2871326","588.4389176","570.4283576","572.37109","389.30503","315.2688","184.07332","9.67100555555556","9.97100555555556","1158"
"","Plasmenyl-PC(P-24:2/22:4)+H",0,0,0,0,0,0,0,0,0,0,"9.1481125","9.4481125","2032","","Plasmenyl-PC(P-24:2/22:4)+H",0,0,0,0,0,0,0,0,0,0,"9.1481125","9.4481125","2032","","Plasmenyl-PC(P-24:2/22:4)+H",0,0,0,0,0,0,0,0,0,0,"9.1481125","9.4481125","2032","","Plasmenyl-PC(P-24:2/22:4)+H",0,0,0,0,0,0,0,0,0,0,"9.1481125","9.4481125","2032","","Plasmenyl-PC(P-24:2/22:4)+H",0,0,0,0,0,0,0,0,0,0,"9.1481125","9.4481125","2032","","Plasmenyl-PC(P-24:2/22:4)+H","902.6997976","719.6337576","554.3606326","495.2871326","588.4389176","570.4283576","572.37109","389.30503","315.2688","184.07332","9.1481125","9.4481125","2032"
"","Plasmenyl-PC(P-24:2/22:4)+H",0,0,0,0,0,0,0,0,0,0,"8.04892361111111","8.34892361111111","5920","","Plasmenyl-PC(P-24:2/22:4)+H",0,0,0,0,0,0,0,0,0,0,"8.04892361111111","8.34892361111111","5920","","Plasmenyl-PC(P-24:2/22:4)+H",0,0,0,0,0,0,0,0,0,0,"8.04892361111111","8.34892361111111","5920","","Plasmenyl-PC(P-24:2/22:4)+H",0,0,0,0,0,0,0,0,0,0,"8.04892361111111","8.34892361111111","5920","","Plasmenyl-PC(P-24:2/22:4)+H",0,0,0,0,0,0,0,0,0,0,"8.04892361111111","8.34892361111111","5920","","Plasmenyl-PC(P-24:2/22:4)+H","902.6997976","719.6337576","554.3606326","495.2871326","588.4389176","570.4283576","572.37109","389.30503","315.2688","184.07332","8.04892361111111","8.34892361111111","5920"
"","Plasmenyl-PC(P-24:2/22:4)+H",0,0,0,0,0,0,0,0,0,0,"9.51503333333334","9.81503333333334","15161","","Plasmenyl-PC(P-24:2/22:4)+H",0,0,0,0,0,0,0,0,0,0,"9.51503333333334","9.81503333333334","15161","","Plasmenyl-PC(P-24:2/22:4)+H",0,0,0,0,0,0,0,0,0,0,"9.51503333333334","9.81503333333334","15161","","Plasmenyl-PC(P-24:2/22:4)+H",0,0,0,0,0,0,0,0,0,0,"9.51503333333334","9.81503333333334","15161","","Plasmenyl-PC(P-24:2/22:4)+H",0,0,0,0,0,0,0,0,0,0,"9.51503333333334","9.81503333333334","15161","","Plasmenyl-PC(P-24:2/22:4)+H","902.6997976","719.6337576","554.3606326","495.2871326","588.4389176","570.4283576","572.37109","389.30503","315.2688","184.07332","9.51503333333334","9.81503333333334","15161"
"","Plasmenyl-PC(P-24:2/22:4)+H",0,0,0,0,0,0,0,0,0,0,"10.4359305555556","10.7359305555556","18544","","Plasmenyl-PC(P-24:2/22:4)+H",0,0,0,0,0,0,0,0,0,0,"10.4359305555556","10.7359305555556","18544","","Plasmenyl-PC(P-24:2/22:4)+H",0,0,0,0,0,0,0,0,0,0,"10.4359305555556","10.7359305555556","18544","","Plasmenyl-PC(P-24:2/22:4)+H",0,0,0,0,0,0,0,0,0,0,"10.4359305555556","10.7359305555556","18544","","Plasmenyl-PC(P-24:2/22:4)+H",0,0,0,0,0,0,0,0,0,0,"10.4359305555556","10.7359305555556","18544","","Plasmenyl-PC(P-24:2/22:4)+H","902.6997976","719.6337576","554.3606326","495.2871326","588.4389176","570.4283576","572.37109","389.30503","315.2688","184.07332","10.4359305555556","10.7359305555556","18544"
"","Plasmenyl-PC(P-24:2/22:5)+H",0,0,0,0,0,0,0,0,0,0,"8.84209444444445","9.14209444444445","1467","","Plasmenyl-PC(P-24:2/22:5)+H",0,0,0,0,0,0,0,0,0,0,"8.84209444444445","9.14209444444445","1467","","Plasmenyl-PC(P-24:2/22:5)+H",0,0,0,0,0,0,0,0,0,0,"8.84209444444445","9.14209444444445","1467","","Plasmenyl-PC(P-24:2/22:5)+H",0,0,0,0,0,0,0,0,0,0,"8.84209444444445","9.14209444444445","1467","","Plasmenyl-PC(P-24:2/22:5)+H",0,0,0,0,0,0,0,0,0,0,"8.84209444444445","9.14209444444445","1467","","Plasmenyl-PC(P-24:2/22:5)+H","900.6841976","717.6181576","552.3450326","493.2715326","588.4389176","570.4283576","570.35549","387.28943","313.2532","184.07332","8.84209444444445","9.14209444444445","1467"
"","Plasmenyl-PC(P-24:2/22:5)+H",1,1,0,0,0,0,0,0,0,1,"9.9672833333333","10.2672833333333","1477","","Plasmenyl-PC(P-24:2/22:5)+H",10.14308,10.14308,0,0,0,0,0,0,0,10.14308,"9.9672833333333","10.2672833333333","1477","","Plasmenyl-PC(P-24:2/22:5)+H",1,1,0,0,0,0,0,0,0,1,"9.9672833333333","10.2672833333333","1477","","Plasmenyl-PC(P-24:2/22:5)+H",243576.2,72777.86,0,0,0,0,0,0,0,1418.863,"9.9672833333333","10.2672833333333","1477","","Plasmenyl-PC(P-24:2/22:5)+H",900.6824,717.6164,0,0,0,0,0,0,0,184.0736,"9.9672833333333","10.2672833333333","1477","","Plasmenyl-PC(P-24:2/22:5)+H","900.6841976","717.6181576","552.3450326","493.2715326","588.4389176","570.4283576","570.35549","387.28943","313.2532","184.07332","9.9672833333333","10.2672833333333","1477"
"","Plasmenyl-PC(P-24:2/22:5)+H",0,0,0,0,0,0,0,0,0,0,"9.52867777777778","9.82867777777778","2664","","Plasmenyl-PC(P-24:2/22:5)+H",0,0,0,0,0,0,0,0,0,0,"9.52867777777778","9.82867777777778","2664","","Plasmenyl-PC(P-24:2/22:5)+H",0,0,0,0,0,0,0,0,0,0,"9.52867777777778","9.82867777777778","2664","","Plasmenyl-PC(P-24:2/22:5)+H",0,0,0,0,0,0,0,0,0,0,"9.52867777777778","9.82867777777778","2664","","Plasmenyl-PC(P-24:2/22:5)+H",0,0,0,0,0,0,0,0,0,0,"9.52867777777778","9.82867777777778","2664","","Plasmenyl-PC(P-24:2/22:5)+H","900.6841976","717.6181576","552.3450326","493.2715326","588.4389176","570.4283576","570.35549","387.28943","313.2532","184.07332","9.52867777777778","9.82867777777778","2664"
"","Plasmenyl-PC(P-24:2/22:5)+H",0,0,0,0,0,0,0,0,0,0,"8.48492638888889","8.78492638888889","2791","","Plasmenyl-PC(P-24:2/22:5)+H",0,0,0,0,0,0,0,0,0,0,"8.48492638888889","8.78492638888889","2791","","Plasmenyl-PC(P-24:2/22:5)+H",0,0,0,0,0,0,0,0,0,0,"8.48492638888889","8.78492638888889","2791","","Plasmenyl-PC(P-24:2/22:5)+H",0,0,0,0,0,0,0,0,0,0,"8.48492638888889","8.78492638888889","2791","","Plasmenyl-PC(P-24:2/22:5)+H",0,0,0,0,0,0,0,0,0,0,"8.48492638888889","8.78492638888889","2791","","Plasmenyl-PC(P-24:2/22:5)+H","900.6841976","717.6181576","552.3450326","493.2715326","588.4389176","570.4283576","570.35549","387.28943","313.2532","184.07332","8.48492638888889","8.78492638888889","2791"
"","Plasmenyl-PC(P-24:2/22:5)+H",0,0,0,0,0,0,0,0,0,0,"9.37872727272727","9.67872727272727","8738","","Plasmenyl-PC(P-24:2/22:5)+H",0,0,0,0,0,0,0,0,0,0,"9.37872727272727","9.67872727272727","8738","","Plasmenyl-PC(P-24:2/22:5)+H",0,0,0,0,0,0,0,0,0,0,"9.37872727272727","9.67872727272727","8738","","Plasmenyl-PC(P-24:2/22:5)+H",0,0,0,0,0,0,0,0,0,0,"9.37872727272727","9.67872727272727","8738","","Plasmenyl-PC(P-24:2/22:5)+H",0,0,0,0,0,0,0,0,0,0,"9.37872727272727","9.67872727272727","8738","","Plasmenyl-PC(P-24:2/22:5)+H","900.6841976","717.6181576","552.3450326","493.2715326","588.4389176","570.4283576","570.35549","387.28943","313.2532","184.07332","9.37872727272727","9.67872727272727","8738"
