"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","Cer_NDS","[M+H]+","[M-H2O+H]+","[M-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","RT at Max Intensity","Cer_NDS","[M+H]+","[M-H2O+H]+","[M-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","Number of Scans","Cer_NDS","[M+H]+","[M-H2O+H]+","[M-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","Max Intensity","Cer_NDS","[M+H]+","[M-H2O+H]+","[M-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","Average m/z","Cer_NDS","[M+H]+","[M-H2O+H]+","[M-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","Cer_NDS","[M+H]+","[M-H2O+H]+","[M-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment"
"","Cer_NDS(d20:0/24:0)+H",0,0,0,0,0,0,0,"12.3572111111111","12.6572111111111","3207","","Cer_NDS(d20:0/24:0)+H",0,0,0,0,0,0,0,"12.3572111111111","12.6572111111111","3207","","Cer_NDS(d20:0/24:0)+H",0,0,0,0,0,0,0,"12.3572111111111","12.6572111111111","3207","","Cer_NDS(d20:0/24:0)+H",0,0,0,0,0,0,0,"12.3572111111111","12.6572111111111","3207","","Cer_NDS(d20:0/24:0)+H",0,0,0,0,0,0,0,"12.3572111111111","12.6572111111111","3207","","Cer_NDS(d20:0/24:0)+H","680.69095","662.68045","644.66985","312.32555","294.31495","368.38815","282.31495","12.3572111111111","12.6572111111111","3207"
"","Cer_NDS(d20:0/24:1)+H",0,0,0,0,0,0,0,"12.0986208333333","12.3986208333333","1304","","Cer_NDS(d20:0/24:1)+H",0,0,0,0,0,0,0,"12.0986208333333","12.3986208333333","1304","","Cer_NDS(d20:0/24:1)+H",0,0,0,0,0,0,0,"12.0986208333333","12.3986208333333","1304","","Cer_NDS(d20:0/24:1)+H",0,0,0,0,0,0,0,"12.0986208333333","12.3986208333333","1304","","Cer_NDS(d20:0/24:1)+H",0,0,0,0,0,0,0,"12.0986208333333","12.3986208333333","1304","","Cer_NDS(d20:0/24:1)+H","678.67525","660.66475","642.65415","312.32555","294.31495","366.37245","282.31495","12.0986208333333","12.3986208333333","1304"
"","Cer_NDS(d20:0/24:1)+H",0,0,0,0,0,0,0,"13.8205902777778","14.1205902777778","1371","","Cer_NDS(d20:0/24:1)+H",0,0,0,0,0,0,0,"13.8205902777778","14.1205902777778","1371","","Cer_NDS(d20:0/24:1)+H",0,0,0,0,0,0,0,"13.8205902777778","14.1205902777778","1371","","Cer_NDS(d20:0/24:1)+H",0,0,0,0,0,0,0,"13.8205902777778","14.1205902777778","1371","","Cer_NDS(d20:0/24:1)+H",0,0,0,0,0,0,0,"13.8205902777778","14.1205902777778","1371","","Cer_NDS(d20:0/24:1)+H","678.67525","660.66475","642.65415","312.32555","294.31495","366.37245","282.31495","13.8205902777778","14.1205902777778","1371"
"","Cer_NDS(d20:0/24:1)+H",0,0,0,0,0,0,0,"11.6858597222222","11.9858597222222","6470","","Cer_NDS(d20:0/24:1)+H",0,0,0,0,0,0,0,"11.6858597222222","11.9858597222222","6470","","Cer_NDS(d20:0/24:1)+H",0,0,0,0,0,0,0,"11.6858597222222","11.9858597222222","6470","","Cer_NDS(d20:0/24:1)+H",0,0,0,0,0,0,0,"11.6858597222222","11.9858597222222","6470","","Cer_NDS(d20:0/24:1)+H",0,0,0,0,0,0,0,"11.6858597222222","11.9858597222222","6470","","Cer_NDS(d20:0/24:1)+H","678.67525","660.66475","642.65415","312.32555","294.31495","366.37245","282.31495","11.6858597222222","11.9858597222222","6470"
"","Cer_NDS(d20:0/24:1)+H",0,0,0,0,0,0,0,"14.0583833333333","14.3583833333333","13260","","Cer_NDS(d20:0/24:1)+H",0,0,0,0,0,0,0,"14.0583833333333","14.3583833333333","13260","","Cer_NDS(d20:0/24:1)+H",0,0,0,0,0,0,0,"14.0583833333333","14.3583833333333","13260","","Cer_NDS(d20:0/24:1)+H",0,0,0,0,0,0,0,"14.0583833333333","14.3583833333333","13260","","Cer_NDS(d20:0/24:1)+H",0,0,0,0,0,0,0,"14.0583833333333","14.3583833333333","13260","","Cer_NDS(d20:0/24:1)+H","678.67525","660.66475","642.65415","312.32555","294.31495","366.37245","282.31495","14.0583833333333","14.3583833333333","13260"
"","Cer_NDS(d20:0/24:2)+H",0,0,0,0,0,0,0,"11.2191861111111","11.5191861111111","3355","","Cer_NDS(d20:0/24:2)+H",0,0,0,0,0,0,0,"11.2191861111111","11.5191861111111","3355","","Cer_NDS(d20:0/24:2)+H",0,0,0,0,0,0,0,"11.2191861111111","11.5191861111111","3355","","Cer_NDS(d20:0/24:2)+H",0,0,0,0,0,0,0,"11.2191861111111","11.5191861111111","3355","","Cer_NDS(d20:0/24:2)+H",0,0,0,0,0,0,0,"11.2191861111111","11.5191861111111","3355","","Cer_NDS(d20:0/24:2)+H","676.65965","658.64915","640.63855","312.32555","294.31495","364.35685","282.31495","11.2191861111111","11.5191861111111","3355"
"","Cer_NDS(d20:0/24:2)+H",0,0,0,0,0,0,0,"10.8477722222222","11.1477722222222","7911","","Cer_NDS(d20:0/24:2)+H",0,0,0,0,0,0,0,"10.8477722222222","11.1477722222222","7911","","Cer_NDS(d20:0/24:2)+H",0,0,0,0,0,0,0,"10.8477722222222","11.1477722222222","7911","","Cer_NDS(d20:0/24:2)+H",0,0,0,0,0,0,0,"10.8477722222222","11.1477722222222","7911","","Cer_NDS(d20:0/24:2)+H",0,0,0,0,0,0,0,"10.8477722222222","11.1477722222222","7911","","Cer_NDS(d20:0/24:2)+H","676.65965","658.64915","640.63855","312.32555","294.31495","364.35685","282.31495","10.8477722222222","11.1477722222222","7911"
"","Cer_NDS(d20:0/24:2)+H",0,0,0,0,0,0,0,"11.2112666666667","11.5112666666667","17694","","Cer_NDS(d20:0/24:2)+H",0,0,0,0,0,0,0,"11.2112666666667","11.5112666666667","17694","","Cer_NDS(d20:0/24:2)+H",0,0,0,0,0,0,0,"11.2112666666667","11.5112666666667","17694","","Cer_NDS(d20:0/24:2)+H",0,0,0,0,0,0,0,"11.2112666666667","11.5112666666667","17694","","Cer_NDS(d20:0/24:2)+H",0,0,0,0,0,0,0,"11.2112666666667","11.5112666666667","17694","","Cer_NDS(d20:0/24:2)+H","676.65965","658.64915","640.63855","312.32555","294.31495","364.35685","282.31495","11.2112666666667","11.5112666666667","17694"
"","Cer_NDS(d20:0/24:3)+H",0,0,0,0,0,0,0,"11.5941888888889","11.8941888888889","2404","","Cer_NDS(d20:0/24:3)+H",0,0,0,0,0,0,0,"11.5941888888889","11.8941888888889","2404","","Cer_NDS(d20:0/24:3)+H",0,0,0,0,0,0,0,"11.5941888888889","11.8941888888889","2404","","Cer_NDS(d20:0/24:3)+H",0,0,0,0,0,0,0,"11.5941888888889","11.8941888888889","2404","","Cer_NDS(d20:0/24:3)+H",0,0,0,0,0,0,0,"11.5941888888889","11.8941888888889","2404","","Cer_NDS(d20:0/24:3)+H","674.64405","656.63345","638.62285","312.32555","294.31495","362.34115","282.31495","11.5941888888889","11.8941888888889","2404"
"","Cer_NDS(d20:0/24:3)+H",0,0,0,0,0,0,0,"10.5010166666667","10.8010166666667","10540","","Cer_NDS(d20:0/24:3)+H",0,0,0,0,0,0,0,"10.5010166666667","10.8010166666667","10540","","Cer_NDS(d20:0/24:3)+H",0,0,0,0,0,0,0,"10.5010166666667","10.8010166666667","10540","","Cer_NDS(d20:0/24:3)+H",0,0,0,0,0,0,0,"10.5010166666667","10.8010166666667","10540","","Cer_NDS(d20:0/24:3)+H",0,0,0,0,0,0,0,"10.5010166666667","10.8010166666667","10540","","Cer_NDS(d20:0/24:3)+H","674.64405","656.63345","638.62285","312.32555","294.31495","362.34115","282.31495","10.5010166666667","10.8010166666667","10540"
"","Cer_NDS(d20:0/24:4)+H",1,0,0,0,0,0,0,"11.3103458333333","11.6103458333333","456","","Cer_NDS(d20:0/24:4)+H",11.41494,11.41494,0,0,0,0,0,"11.3103458333333","11.6103458333333","456","","Cer_NDS(d20:0/24:4)+H",2,1,0,0,0,0,0,"11.3103458333333","11.6103458333333","456","","Cer_NDS(d20:0/24:4)+H",1552507,895.1381,0,0,0,0,0,"11.3103458333333","11.6103458333333","456","","Cer_NDS(d20:0/24:4)+H",672.62775,654.6158,0,0,0,0,0,"11.3103458333333","11.6103458333333","456","","Cer_NDS(d20:0/24:4)+H","672.62835","654.61775","636.60725","312.32555","294.31495","360.32555","282.31495","11.3103458333333","11.6103458333333","456"
"","Cer_NDS(d20:0/24:4)+H",1,0,0,0,0,0,0,"11.2625060606061","11.5625060606061","2712","","Cer_NDS(d20:0/24:4)+H",11.41494,11.41494,0,0,0,0,0,"11.2625060606061","11.5625060606061","2712","","Cer_NDS(d20:0/24:4)+H",2,1,0,0,0,0,0,"11.2625060606061","11.5625060606061","2712","","Cer_NDS(d20:0/24:4)+H",1552507,895.1381,0,0,0,0,0,"11.2625060606061","11.5625060606061","2712","","Cer_NDS(d20:0/24:4)+H",672.62775,654.6158,0,0,0,0,0,"11.2625060606061","11.5625060606061","2712","","Cer_NDS(d20:0/24:4)+H","672.62835","654.61775","636.60725","312.32555","294.31495","360.32555","282.31495","11.2625060606061","11.5625060606061","2712"
"","Cer_NDS(d20:0/24:4)+H",0,0,0,0,0,0,0,"10.6845416666667","10.9845416666667","4500","","Cer_NDS(d20:0/24:4)+H",0,0,0,0,0,0,0,"10.6845416666667","10.9845416666667","4500","","Cer_NDS(d20:0/24:4)+H",0,0,0,0,0,0,0,"10.6845416666667","10.9845416666667","4500","","Cer_NDS(d20:0/24:4)+H",0,0,0,0,0,0,0,"10.6845416666667","10.9845416666667","4500","","Cer_NDS(d20:0/24:4)+H",0,0,0,0,0,0,0,"10.6845416666667","10.9845416666667","4500","","Cer_NDS(d20:0/24:4)+H","672.62835","654.61775","636.60725","312.32555","294.31495","360.32555","282.31495","10.6845416666667","10.9845416666667","4500"
"","Cer_NDS(d20:0/25:0)+H",0,0,0,0,0,0,0,"14.3569055555556","14.6569055555556","4675","","Cer_NDS(d20:0/25:0)+H",0,0,0,0,0,0,0,"14.3569055555556","14.6569055555556","4675","","Cer_NDS(d20:0/25:0)+H",0,0,0,0,0,0,0,"14.3569055555556","14.6569055555556","4675","","Cer_NDS(d20:0/25:0)+H",0,0,0,0,0,0,0,"14.3569055555556","14.6569055555556","4675","","Cer_NDS(d20:0/25:0)+H",0,0,0,0,0,0,0,"14.3569055555556","14.6569055555556","4675","","Cer_NDS(d20:0/25:0)+H","694.70665","676.69605","658.68545","312.32555","294.31495","382.40385","282.31495","14.3569055555556","14.6569055555556","4675"
"","Cer_NDS(d20:0/25:1)+H",0,0,0,0,0,0,0,"12.4638638888889","12.7638638888889","5374","","Cer_NDS(d20:0/25:1)+H",0,0,0,0,0,0,0,"12.4638638888889","12.7638638888889","5374","","Cer_NDS(d20:0/25:1)+H",0,0,0,0,0,0,0,"12.4638638888889","12.7638638888889","5374","","Cer_NDS(d20:0/25:1)+H",0,0,0,0,0,0,0,"12.4638638888889","12.7638638888889","5374","","Cer_NDS(d20:0/25:1)+H",0,0,0,0,0,0,0,"12.4638638888889","12.7638638888889","5374","","Cer_NDS(d20:0/25:1)+H","692.69095","674.68045","656.66985","312.32555","294.31495","380.38815","282.31495","12.4638638888889","12.7638638888889","5374"
"","Cer_NDS(d20:0/25:4)+H",0,0,0,0,0,0,0,"11.5449138888889","11.8449138888889","1837","","Cer_NDS(d20:0/25:4)+H",0,0,0,0,0,0,0,"11.5449138888889","11.8449138888889","1837","","Cer_NDS(d20:0/25:4)+H",0,0,0,0,0,0,0,"11.5449138888889","11.8449138888889","1837","","Cer_NDS(d20:0/25:4)+H",0,0,0,0,0,0,0,"11.5449138888889","11.8449138888889","1837","","Cer_NDS(d20:0/25:4)+H",0,0,0,0,0,0,0,"11.5449138888889","11.8449138888889","1837","","Cer_NDS(d20:0/25:4)+H","686.64405","668.63345","650.62285","312.32555","294.31495","374.34115","282.31495","11.5449138888889","11.8449138888889","1837"
"","Cer_NDS(d20:0/26:0)+H",0,0,0,0,0,0,0,"13.0578694444444","13.3578694444444","6471","","Cer_NDS(d20:0/26:0)+H",0,0,0,0,0,0,0,"13.0578694444444","13.3578694444444","6471","","Cer_NDS(d20:0/26:0)+H",0,0,0,0,0,0,0,"13.0578694444444","13.3578694444444","6471","","Cer_NDS(d20:0/26:0)+H",0,0,0,0,0,0,0,"13.0578694444444","13.3578694444444","6471","","Cer_NDS(d20:0/26:0)+H",0,0,0,0,0,0,0,"13.0578694444444","13.3578694444444","6471","","Cer_NDS(d20:0/26:0)+H","708.72225","690.71175","672.70115","312.32555","294.31495","396.41945","282.31495","13.0578694444444","13.3578694444444","6471"
"","Cer_NDS(d20:0/26:2)+H",0,0,0,0,0,0,0,"11.6771583333333","11.9771583333333","6271","","Cer_NDS(d20:0/26:2)+H",0,0,0,0,0,0,0,"11.6771583333333","11.9771583333333","6271","","Cer_NDS(d20:0/26:2)+H",0,0,0,0,0,0,0,"11.6771583333333","11.9771583333333","6271","","Cer_NDS(d20:0/26:2)+H",0,0,0,0,0,0,0,"11.6771583333333","11.9771583333333","6271","","Cer_NDS(d20:0/26:2)+H",0,0,0,0,0,0,0,"11.6771583333333","11.9771583333333","6271","","Cer_NDS(d20:0/26:2)+H","704.69095","686.68045","668.66985","312.32555","294.31495","392.38815","282.31495","11.6771583333333","11.9771583333333","6271"
"","Cer_NDS(d20:0/26:4)+H",0,0,0,0,0,0,0,"12.0986208333333","12.3986208333333","4642","","Cer_NDS(d20:0/26:4)+H",0,0,0,0,0,0,0,"12.0986208333333","12.3986208333333","4642","","Cer_NDS(d20:0/26:4)+H",0,0,0,0,0,0,0,"12.0986208333333","12.3986208333333","4642","","Cer_NDS(d20:0/26:4)+H",0,0,0,0,0,0,0,"12.0986208333333","12.3986208333333","4642","","Cer_NDS(d20:0/26:4)+H",0,0,0,0,0,0,0,"12.0986208333333","12.3986208333333","4642","","Cer_NDS(d20:0/26:4)+H","700.65965","682.64915","664.63855","312.32555","294.31495","388.35685","282.31495","12.0986208333333","12.3986208333333","4642"
"","Cer_NDS(d20:0/28:2)+H",0,0,0,0,0,0,0,"12.4224513888889","12.7224513888889","10246","","Cer_NDS(d20:0/28:2)+H",0,0,0,0,0,0,0,"12.4224513888889","12.7224513888889","10246","","Cer_NDS(d20:0/28:2)+H",0,0,0,0,0,0,0,"12.4224513888889","12.7224513888889","10246","","Cer_NDS(d20:0/28:2)+H",0,0,0,0,0,0,0,"12.4224513888889","12.7224513888889","10246","","Cer_NDS(d20:0/28:2)+H",0,0,0,0,0,0,0,"12.4224513888889","12.7224513888889","10246","","Cer_NDS(d20:0/28:2)+H","732.72225","714.71175","696.70115","312.32555","294.31495","420.41945","282.31495","12.4224513888889","12.7224513888889","10246"
"","Cer_NDS(d20:0/28:2)+H",0,0,0,0,0,0,0,"12.4253027777778","12.7253027777778","17432","","Cer_NDS(d20:0/28:2)+H",0,0,0,0,0,0,0,"12.4253027777778","12.7253027777778","17432","","Cer_NDS(d20:0/28:2)+H",0,0,0,0,0,0,0,"12.4253027777778","12.7253027777778","17432","","Cer_NDS(d20:0/28:2)+H",0,0,0,0,0,0,0,"12.4253027777778","12.7253027777778","17432","","Cer_NDS(d20:0/28:2)+H",0,0,0,0,0,0,0,"12.4253027777778","12.7253027777778","17432","","Cer_NDS(d20:0/28:2)+H","732.72225","714.71175","696.70115","312.32555","294.31495","420.41945","282.31495","12.4253027777778","12.7253027777778","17432"
"","Cer_NDS(d20:0/29:0)+H",0,0,0,0,0,0,0,"15.2574458333333","15.5574458333333","6942","","Cer_NDS(d20:0/29:0)+H",0,0,0,0,0,0,0,"15.2574458333333","15.5574458333333","6942","","Cer_NDS(d20:0/29:0)+H",0,0,0,0,0,0,0,"15.2574458333333","15.5574458333333","6942","","Cer_NDS(d20:0/29:0)+H",0,0,0,0,0,0,0,"15.2574458333333","15.5574458333333","6942","","Cer_NDS(d20:0/29:0)+H",0,0,0,0,0,0,0,"15.2574458333333","15.5574458333333","6942","","Cer_NDS(d20:0/29:0)+H","750.76925","732.75865","714.74815","312.32555","294.31495","438.46635","282.31495","15.2574458333333","15.5574458333333","6942"
"","Cer_NDS(d21:0/14:1)+H",0,0,0,0,0,0,0,"7.79029305555556","8.09029305555556","5828","","Cer_NDS(d21:0/14:1)+H",0,0,0,0,0,0,0,"7.79029305555556","8.09029305555556","5828","","Cer_NDS(d21:0/14:1)+H",0,0,0,0,0,0,0,"7.79029305555556","8.09029305555556","5828","","Cer_NDS(d21:0/14:1)+H",0,0,0,0,0,0,0,"7.79029305555556","8.09029305555556","5828","","Cer_NDS(d21:0/14:1)+H",0,0,0,0,0,0,0,"7.79029305555556","8.09029305555556","5828","","Cer_NDS(d21:0/14:1)+H","552.53445","534.52395","516.51335","326.34115","308.33065","226.21605","296.33065","7.79029305555556","8.09029305555556","5828"
"","Cer_NDS(d21:0/14:1)+H",0,0,0,0,0,0,0,"10.3445847222222","10.6445847222222","7621","","Cer_NDS(d21:0/14:1)+H",0,0,0,0,0,0,0,"10.3445847222222","10.6445847222222","7621","","Cer_NDS(d21:0/14:1)+H",0,0,0,0,0,0,0,"10.3445847222222","10.6445847222222","7621","","Cer_NDS(d21:0/14:1)+H",0,0,0,0,0,0,0,"10.3445847222222","10.6445847222222","7621","","Cer_NDS(d21:0/14:1)+H",0,0,0,0,0,0,0,"10.3445847222222","10.6445847222222","7621","","Cer_NDS(d21:0/14:1)+H","552.53445","534.52395","516.51335","326.34115","308.33065","226.21605","296.33065","10.3445847222222","10.6445847222222","7621"
"","Cer_NDS(d21:0/14:3)+H",0,0,0,0,0,0,0,"8.41369861111111","8.71369861111111","2488","","Cer_NDS(d21:0/14:3)+H",0,0,0,0,0,0,0,"8.41369861111111","8.71369861111111","2488","","Cer_NDS(d21:0/14:3)+H",0,0,0,0,0,0,0,"8.41369861111111","8.71369861111111","2488","","Cer_NDS(d21:0/14:3)+H",0,0,0,0,0,0,0,"8.41369861111111","8.71369861111111","2488","","Cer_NDS(d21:0/14:3)+H",0,0,0,0,0,0,0,"8.41369861111111","8.71369861111111","2488","","Cer_NDS(d21:0/14:3)+H","548.50315","530.49265","512.48205","326.34115","308.33065","222.18475","296.33065","8.41369861111111","8.71369861111111","2488"
"","Cer_NDS(d21:0/14:3)+H",0,0,0,0,0,0,0,"14.2582916666667","14.5582916666667","5848","","Cer_NDS(d21:0/14:3)+H",0,0,0,0,0,0,0,"14.2582916666667","14.5582916666667","5848","","Cer_NDS(d21:0/14:3)+H",0,0,0,0,0,0,0,"14.2582916666667","14.5582916666667","5848","","Cer_NDS(d21:0/14:3)+H",0,0,0,0,0,0,0,"14.2582916666667","14.5582916666667","5848","","Cer_NDS(d21:0/14:3)+H",0,0,0,0,0,0,0,"14.2582916666667","14.5582916666667","5848","","Cer_NDS(d21:0/14:3)+H","548.50315","530.49265","512.48205","326.34115","308.33065","222.18475","296.33065","14.2582916666667","14.5582916666667","5848"
"","Cer_NDS(d21:0/14:3)+H",0,0,0,0,0,0,0,"13.701875","14.001875","6224","","Cer_NDS(d21:0/14:3)+H",0,0,0,0,0,0,0,"13.701875","14.001875","6224","","Cer_NDS(d21:0/14:3)+H",0,0,0,0,0,0,0,"13.701875","14.001875","6224","","Cer_NDS(d21:0/14:3)+H",0,0,0,0,0,0,0,"13.701875","14.001875","6224","","Cer_NDS(d21:0/14:3)+H",0,0,0,0,0,0,0,"13.701875","14.001875","6224","","Cer_NDS(d21:0/14:3)+H","548.50315","530.49265","512.48205","326.34115","308.33065","222.18475","296.33065","13.701875","14.001875","6224"
"","Cer_NDS(d21:0/14:3)+H",0,0,0,0,0,0,0,"12.5892152777778","12.8892152777778","8275","","Cer_NDS(d21:0/14:3)+H",0,0,0,0,0,0,0,"12.5892152777778","12.8892152777778","8275","","Cer_NDS(d21:0/14:3)+H",0,0,0,0,0,0,0,"12.5892152777778","12.8892152777778","8275","","Cer_NDS(d21:0/14:3)+H",0,0,0,0,0,0,0,"12.5892152777778","12.8892152777778","8275","","Cer_NDS(d21:0/14:3)+H",0,0,0,0,0,0,0,"12.5892152777778","12.8892152777778","8275","","Cer_NDS(d21:0/14:3)+H","548.50315","530.49265","512.48205","326.34115","308.33065","222.18475","296.33065","12.5892152777778","12.8892152777778","8275"
"","Cer_NDS(d21:0/14:3)+H",0,0,0,0,0,0,0,"14.7810402777778","15.0810402777778","10000","","Cer_NDS(d21:0/14:3)+H",0,0,0,0,0,0,0,"14.7810402777778","15.0810402777778","10000","","Cer_NDS(d21:0/14:3)+H",0,0,0,0,0,0,0,"14.7810402777778","15.0810402777778","10000","","Cer_NDS(d21:0/14:3)+H",0,0,0,0,0,0,0,"14.7810402777778","15.0810402777778","10000","","Cer_NDS(d21:0/14:3)+H",0,0,0,0,0,0,0,"14.7810402777778","15.0810402777778","10000","","Cer_NDS(d21:0/14:3)+H","548.50315","530.49265","512.48205","326.34115","308.33065","222.18475","296.33065","14.7810402777778","15.0810402777778","10000"
"","Cer_NDS(d21:0/14:3)+H",0,0,0,0,0,0,0,"11.8859","12.1859","11112","","Cer_NDS(d21:0/14:3)+H",0,0,0,0,0,0,0,"11.8859","12.1859","11112","","Cer_NDS(d21:0/14:3)+H",0,0,0,0,0,0,0,"11.8859","12.1859","11112","","Cer_NDS(d21:0/14:3)+H",0,0,0,0,0,0,0,"11.8859","12.1859","11112","","Cer_NDS(d21:0/14:3)+H",0,0,0,0,0,0,0,"11.8859","12.1859","11112","","Cer_NDS(d21:0/14:3)+H","548.50315","530.49265","512.48205","326.34115","308.33065","222.18475","296.33065","11.8859","12.1859","11112"
"","Cer_NDS(d21:0/14:3)+H",0,0,0,0,0,0,0,"12.467275","12.767275","11120","","Cer_NDS(d21:0/14:3)+H",0,0,0,0,0,0,0,"12.467275","12.767275","11120","","Cer_NDS(d21:0/14:3)+H",0,0,0,0,0,0,0,"12.467275","12.767275","11120","","Cer_NDS(d21:0/14:3)+H",0,0,0,0,0,0,0,"12.467275","12.767275","11120","","Cer_NDS(d21:0/14:3)+H",0,0,0,0,0,0,0,"12.467275","12.767275","11120","","Cer_NDS(d21:0/14:3)+H","548.50315","530.49265","512.48205","326.34115","308.33065","222.18475","296.33065","12.467275","12.767275","11120"
"","Cer_NDS(d21:0/14:3)+H",0,0,0,0,0,0,0,"9.27646666666667","9.57646666666667","12555","","Cer_NDS(d21:0/14:3)+H",0,0,0,0,0,0,0,"9.27646666666667","9.57646666666667","12555","","Cer_NDS(d21:0/14:3)+H",0,0,0,0,0,0,0,"9.27646666666667","9.57646666666667","12555","","Cer_NDS(d21:0/14:3)+H",0,0,0,0,0,0,0,"9.27646666666667","9.57646666666667","12555","","Cer_NDS(d21:0/14:3)+H",0,0,0,0,0,0,0,"9.27646666666667","9.57646666666667","12555","","Cer_NDS(d21:0/14:3)+H","548.50315","530.49265","512.48205","326.34115","308.33065","222.18475","296.33065","9.27646666666667","9.57646666666667","12555"
"","Cer_NDS(d21:0/14:3)+H",0,0,0,0,0,0,0,"13.1736","13.4736","14693","","Cer_NDS(d21:0/14:3)+H",0,0,0,0,0,0,0,"13.1736","13.4736","14693","","Cer_NDS(d21:0/14:3)+H",0,0,0,0,0,0,0,"13.1736","13.4736","14693","","Cer_NDS(d21:0/14:3)+H",0,0,0,0,0,0,0,"13.1736","13.4736","14693","","Cer_NDS(d21:0/14:3)+H",0,0,0,0,0,0,0,"13.1736","13.4736","14693","","Cer_NDS(d21:0/14:3)+H","548.50315","530.49265","512.48205","326.34115","308.33065","222.18475","296.33065","13.1736","13.4736","14693"
"","Cer_NDS(d21:0/14:3)+H",0,0,0,0,0,0,0,"12.1946041666667","12.4946041666667","14883","","Cer_NDS(d21:0/14:3)+H",0,0,0,0,0,0,0,"12.1946041666667","12.4946041666667","14883","","Cer_NDS(d21:0/14:3)+H",0,0,0,0,0,0,0,"12.1946041666667","12.4946041666667","14883","","Cer_NDS(d21:0/14:3)+H",0,0,0,0,0,0,0,"12.1946041666667","12.4946041666667","14883","","Cer_NDS(d21:0/14:3)+H",0,0,0,0,0,0,0,"12.1946041666667","12.4946041666667","14883","","Cer_NDS(d21:0/14:3)+H","548.50315","530.49265","512.48205","326.34115","308.33065","222.18475","296.33065","12.1946041666667","12.4946041666667","14883"
"","Cer_NDS(d21:0/14:3)+H",0,0,0,0,0,0,0,"15.1240347222222","15.4240347222222","15429","","Cer_NDS(d21:0/14:3)+H",0,0,0,0,0,0,0,"15.1240347222222","15.4240347222222","15429","","Cer_NDS(d21:0/14:3)+H",0,0,0,0,0,0,0,"15.1240347222222","15.4240347222222","15429","","Cer_NDS(d21:0/14:3)+H",0,0,0,0,0,0,0,"15.1240347222222","15.4240347222222","15429","","Cer_NDS(d21:0/14:3)+H",0,0,0,0,0,0,0,"15.1240347222222","15.4240347222222","15429","","Cer_NDS(d21:0/14:3)+H","548.50315","530.49265","512.48205","326.34115","308.33065","222.18475","296.33065","15.1240347222222","15.4240347222222","15429"
"","Cer_NDS(d21:0/14:3)+H",0,0,0,0,0,0,0,"11.7525055555556","12.0525055555556","18236","","Cer_NDS(d21:0/14:3)+H",0,0,0,0,0,0,0,"11.7525055555556","12.0525055555556","18236","","Cer_NDS(d21:0/14:3)+H",0,0,0,0,0,0,0,"11.7525055555556","12.0525055555556","18236","","Cer_NDS(d21:0/14:3)+H",0,0,0,0,0,0,0,"11.7525055555556","12.0525055555556","18236","","Cer_NDS(d21:0/14:3)+H",0,0,0,0,0,0,0,"11.7525055555556","12.0525055555556","18236","","Cer_NDS(d21:0/14:3)+H","548.50315","530.49265","512.48205","326.34115","308.33065","222.18475","296.33065","11.7525055555556","12.0525055555556","18236"
"","Cer_NDS(d21:0/15:0)+H",0,0,0,0,0,0,0,"9.8590222222222","10.1590222222222","6571","","Cer_NDS(d21:0/15:0)+H",0,0,0,0,0,0,0,"9.8590222222222","10.1590222222222","6571","","Cer_NDS(d21:0/15:0)+H",0,0,0,0,0,0,0,"9.8590222222222","10.1590222222222","6571","","Cer_NDS(d21:0/15:0)+H",0,0,0,0,0,0,0,"9.8590222222222","10.1590222222222","6571","","Cer_NDS(d21:0/15:0)+H",0,0,0,0,0,0,0,"9.8590222222222","10.1590222222222","6571","","Cer_NDS(d21:0/15:0)+H","568.56575","550.55515","532.54465","326.34115","308.33065","242.24725","296.33065","9.8590222222222","10.1590222222222","6571"
"","Cer_NDS(d21:0/15:0)+H",0,0,0,0,0,0,0,"8.94820277777778","9.24820277777778","7240","","Cer_NDS(d21:0/15:0)+H",0,0,0,0,0,0,0,"8.94820277777778","9.24820277777778","7240","","Cer_NDS(d21:0/15:0)+H",0,0,0,0,0,0,0,"8.94820277777778","9.24820277777778","7240","","Cer_NDS(d21:0/15:0)+H",0,0,0,0,0,0,0,"8.94820277777778","9.24820277777778","7240","","Cer_NDS(d21:0/15:0)+H",0,0,0,0,0,0,0,"8.94820277777778","9.24820277777778","7240","","Cer_NDS(d21:0/15:0)+H","568.56575","550.55515","532.54465","326.34115","308.33065","242.24725","296.33065","8.94820277777778","9.24820277777778","7240"
