"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","PE","[M+Na]+","PreCursor -43","PreCursor -141","M+Na-43-SN1-H acyl loss","M+Na-43-SN2-H acyl loss","phosphoethanolamine+Na","RT_min","RT_max","Comment","RT at Max Intensity","PE","[M+Na]+","PreCursor -43","PreCursor -141","M+Na-43-SN1-H acyl loss","M+Na-43-SN2-H acyl loss","phosphoethanolamine+Na","RT_min","RT_max","Comment","Number of Scans","PE","[M+Na]+","PreCursor -43","PreCursor -141","M+Na-43-SN1-H acyl loss","M+Na-43-SN2-H acyl loss","phosphoethanolamine+Na","RT_min","RT_max","Comment","Max Intensity","PE","[M+Na]+","PreCursor -43","PreCursor -141","M+Na-43-SN1-H acyl loss","M+Na-43-SN2-H acyl loss","phosphoethanolamine+Na","RT_min","RT_max","Comment","Average m/z","PE","[M+Na]+","PreCursor -43","PreCursor -141","M+Na-43-SN1-H acyl loss","M+Na-43-SN2-H acyl loss","phosphoethanolamine+Na","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","PE","[M+Na]+","PreCursor -43","PreCursor -141","M+Na-43-SN1-H acyl loss","M+Na-43-SN2-H acyl loss","phosphoethanolamine+Na","RT_min","RT_max","Comment"
"","PE(20:0_20:0)+Na",0,0,0,0,0,0,"8.398175","8.698175","1437","","PE(20:0_20:0)+Na",0,0,0,0,0,0,"8.398175","8.698175","1437","","PE(20:0_20:0)+Na",0,0,0,0,0,0,"8.398175","8.698175","1437","","PE(20:0_20:0)+Na",0,0,0,0,0,0,"8.398175","8.698175","1437","","PE(20:0_20:0)+Na",0,0,0,0,0,0,"8.398175","8.698175","1437","","PE(20:0_20:0)+Na","826.6296178","783.5874178","685.6105235","471.2847378","471.2847378","164.00888","8.398175","8.698175","1437"
"","PE(20:0_20:0)+Na",0,0,0,0,0,0,"8.20431388888889","8.50431388888889","2519","","PE(20:0_20:0)+Na",0,0,0,0,0,0,"8.20431388888889","8.50431388888889","2519","","PE(20:0_20:0)+Na",0,0,0,0,0,0,"8.20431388888889","8.50431388888889","2519","","PE(20:0_20:0)+Na",0,0,0,0,0,0,"8.20431388888889","8.50431388888889","2519","","PE(20:0_20:0)+Na",0,0,0,0,0,0,"8.20431388888889","8.50431388888889","2519","","PE(20:0_20:0)+Na","826.6296178","783.5874178","685.6105235","471.2847378","471.2847378","164.00888","8.20431388888889","8.50431388888889","2519"
"","PE(20:0_20:1)+Na",1,0,0,0,0,0,"7.94672083333333","8.24672083333333","640","","PE(20:0_20:1)+Na",8.088917,0,0,0,0,0,"7.94672083333333","8.24672083333333","640","","PE(20:0_20:1)+Na",1,0,0,0,0,0,"7.94672083333333","8.24672083333333","640","","PE(20:0_20:1)+Na",300281.8,0,0,0,0,0,"7.94672083333333","8.24672083333333","640","","PE(20:0_20:1)+Na",824.6165,0,0,0,0,0,"7.94672083333333","8.24672083333333","640","","PE(20:0_20:1)+Na","824.6140178","781.5718178","683.5949235","469.2691378","471.2847378","164.00888","7.94672083333333","8.24672083333333","640"
"","PE(20:0_20:1)+Na",0,0,0,0,0,0,"7.70540555555556","8.00540555555556","1326","","PE(20:0_20:1)+Na",0,0,0,0,0,0,"7.70540555555556","8.00540555555556","1326","","PE(20:0_20:1)+Na",0,0,0,0,0,0,"7.70540555555556","8.00540555555556","1326","","PE(20:0_20:1)+Na",0,0,0,0,0,0,"7.70540555555556","8.00540555555556","1326","","PE(20:0_20:1)+Na",0,0,0,0,0,0,"7.70540555555556","8.00540555555556","1326","","PE(20:0_20:1)+Na","824.6140178","781.5718178","683.5949235","469.2691378","471.2847378","164.00888","7.70540555555556","8.00540555555556","1326"
"","PE(20:0_20:1)+Na",0,0,0,0,0,0,"7.44985972222222","7.74985972222222","1978","","PE(20:0_20:1)+Na",0,0,0,0,0,0,"7.44985972222222","7.74985972222222","1978","","PE(20:0_20:1)+Na",0,0,0,0,0,0,"7.44985972222222","7.74985972222222","1978","","PE(20:0_20:1)+Na",0,0,0,0,0,0,"7.44985972222222","7.74985972222222","1978","","PE(20:0_20:1)+Na",0,0,0,0,0,0,"7.44985972222222","7.74985972222222","1978","","PE(20:0_20:1)+Na","824.6140178","781.5718178","683.5949235","469.2691378","471.2847378","164.00888","7.44985972222222","7.74985972222222","1978"
"","PE(20:0_20:1)+Na",0,0,0,0,0,0,"8.95626363636364","9.25626363636364","5745","","PE(20:0_20:1)+Na",0,0,0,0,0,0,"8.95626363636364","9.25626363636364","5745","","PE(20:0_20:1)+Na",0,0,0,0,0,0,"8.95626363636364","9.25626363636364","5745","","PE(20:0_20:1)+Na",0,0,0,0,0,0,"8.95626363636364","9.25626363636364","5745","","PE(20:0_20:1)+Na",0,0,0,0,0,0,"8.95626363636364","9.25626363636364","5745","","PE(20:0_20:1)+Na","824.6140178","781.5718178","683.5949235","469.2691378","471.2847378","164.00888","8.95626363636364","9.25626363636364","5745"
"","PE(20:0_20:1)+Na",0,0,0,0,0,0,"5.72048611111111","6.02048611111111","11625","","PE(20:0_20:1)+Na",0,0,0,0,0,0,"5.72048611111111","6.02048611111111","11625","","PE(20:0_20:1)+Na",0,0,0,0,0,0,"5.72048611111111","6.02048611111111","11625","","PE(20:0_20:1)+Na",0,0,0,0,0,0,"5.72048611111111","6.02048611111111","11625","","PE(20:0_20:1)+Na",0,0,0,0,0,0,"5.72048611111111","6.02048611111111","11625","","PE(20:0_20:1)+Na","824.6140178","781.5718178","683.5949235","469.2691378","471.2847378","164.00888","5.72048611111111","6.02048611111111","11625"
"","PE(20:0_20:1)+Na",0,0,0,0,0,0,"7.71670694444445","8.01670694444445","17147","","PE(20:0_20:1)+Na",0,0,0,0,0,0,"7.71670694444445","8.01670694444445","17147","","PE(20:0_20:1)+Na",0,0,0,0,0,0,"7.71670694444445","8.01670694444445","17147","","PE(20:0_20:1)+Na",0,0,0,0,0,0,"7.71670694444445","8.01670694444445","17147","","PE(20:0_20:1)+Na",0,0,0,0,0,0,"7.71670694444445","8.01670694444445","17147","","PE(20:0_20:1)+Na","824.6140178","781.5718178","683.5949235","469.2691378","471.2847378","164.00888","7.71670694444445","8.01670694444445","17147"
"","PE(20:0_20:1)+Na",0,0,0,0,0,0,"8.129565","8.429565","17233","","PE(20:0_20:1)+Na",0,0,0,0,0,0,"8.129565","8.429565","17233","","PE(20:0_20:1)+Na",0,0,0,0,0,0,"8.129565","8.429565","17233","","PE(20:0_20:1)+Na",0,0,0,0,0,0,"8.129565","8.429565","17233","","PE(20:0_20:1)+Na",0,0,0,0,0,0,"8.129565","8.429565","17233","","PE(20:0_20:1)+Na","824.6140178","781.5718178","683.5949235","469.2691378","471.2847378","164.00888","8.129565","8.429565","17233"
"","PE(20:0_20:2)+Na",1,0,0,0,0,0,"6.82585694444444","7.12585694444444","616","","PE(20:0_20:2)+Na",6.990346,0,0,0,0,0,"6.82585694444444","7.12585694444444","616","","PE(20:0_20:2)+Na",1,0,0,0,0,0,"6.82585694444444","7.12585694444444","616","","PE(20:0_20:2)+Na",340063.4,0,0,0,0,0,"6.82585694444444","7.12585694444444","616","","PE(20:0_20:2)+Na",822.6011,0,0,0,0,0,"6.82585694444444","7.12585694444444","616","","PE(20:0_20:2)+Na","822.5983178","779.5561178","681.5792235","467.2534378","471.2847378","164.00888","6.82585694444444","7.12585694444444","616"
"","PE(20:0_20:2)+Na",0,0,0,0,0,0,"6.63066388888889","6.93066388888889","1108","","PE(20:0_20:2)+Na",0,0,0,0,0,0,"6.63066388888889","6.93066388888889","1108","","PE(20:0_20:2)+Na",0,0,0,0,0,0,"6.63066388888889","6.93066388888889","1108","","PE(20:0_20:2)+Na",0,0,0,0,0,0,"6.63066388888889","6.93066388888889","1108","","PE(20:0_20:2)+Na",0,0,0,0,0,0,"6.63066388888889","6.93066388888889","1108","","PE(20:0_20:2)+Na","822.5983178","779.5561178","681.5792235","467.2534378","471.2847378","164.00888","6.63066388888889","6.93066388888889","1108"
"","PE(20:0_20:2)+Na",0,0,0,0,0,0,"7.05747638888889","7.35747638888889","1462","","PE(20:0_20:2)+Na",0,0,0,0,0,0,"7.05747638888889","7.35747638888889","1462","","PE(20:0_20:2)+Na",0,0,0,0,0,0,"7.05747638888889","7.35747638888889","1462","","PE(20:0_20:2)+Na",0,0,0,0,0,0,"7.05747638888889","7.35747638888889","1462","","PE(20:0_20:2)+Na",0,0,0,0,0,0,"7.05747638888889","7.35747638888889","1462","","PE(20:0_20:2)+Na","822.5983178","779.5561178","681.5792235","467.2534378","471.2847378","164.00888","7.05747638888889","7.35747638888889","1462"
"","PE(20:0_20:2)+Na",0,0,0,0,0,0,"5.75316805555555","6.05316805555555","9370","","PE(20:0_20:2)+Na",0,0,0,0,0,0,"5.75316805555555","6.05316805555555","9370","","PE(20:0_20:2)+Na",0,0,0,0,0,0,"5.75316805555555","6.05316805555555","9370","","PE(20:0_20:2)+Na",0,0,0,0,0,0,"5.75316805555555","6.05316805555555","9370","","PE(20:0_20:2)+Na",0,0,0,0,0,0,"5.75316805555555","6.05316805555555","9370","","PE(20:0_20:2)+Na","822.5983178","779.5561178","681.5792235","467.2534378","471.2847378","164.00888","5.75316805555555","6.05316805555555","9370"
"","PE(20:0_20:2)+Na",1,0,0,0,0,0,"8.13475694444444","8.43475694444444","11317","","PE(20:0_20:2)+Na",8.290424,0,0,0,0,0,"8.13475694444444","8.43475694444444","11317","","PE(20:0_20:2)+Na",1,0,0,0,0,0,"8.13475694444444","8.43475694444444","11317","","PE(20:0_20:2)+Na",79580.3,0,0,0,0,0,"8.13475694444444","8.43475694444444","11317","","PE(20:0_20:2)+Na",822.598,0,0,0,0,0,"8.13475694444444","8.43475694444444","11317","","PE(20:0_20:2)+Na","822.5983178","779.5561178","681.5792235","467.2534378","471.2847378","164.00888","8.13475694444444","8.43475694444444","11317"
"","PE(20:0_20:3)+Na",1,0,0,0,0,0,"6.47828333333333","6.77828333333333","515","","PE(20:0_20:3)+Na",6.607728,0,0,0,0,0,"6.47828333333333","6.77828333333333","515","","PE(20:0_20:3)+Na",1,0,0,0,0,0,"6.47828333333333","6.77828333333333","515","","PE(20:0_20:3)+Na",295264.7,0,0,0,0,0,"6.47828333333333","6.77828333333333","515","","PE(20:0_20:3)+Na",820.5861,0,0,0,0,0,"6.47828333333333","6.77828333333333","515","","PE(20:0_20:3)+Na","820.5827178","777.5405178","679.5636235","465.2378378","471.2847378","164.00888","6.47828333333333","6.77828333333333","515"
"","PE(20:0_20:3)+Na",1,0,0,0,0,0,"6.27630277777778","6.57630277777778","604","","PE(20:0_20:3)+Na",6.392905,0,0,0,0,0,"6.27630277777778","6.57630277777778","604","","PE(20:0_20:3)+Na",1,0,0,0,0,0,"6.27630277777778","6.57630277777778","604","","PE(20:0_20:3)+Na",219460.8,0,0,0,0,0,"6.27630277777778","6.57630277777778","604","","PE(20:0_20:3)+Na",820.5861,0,0,0,0,0,"6.27630277777778","6.57630277777778","604","","PE(20:0_20:3)+Na","820.5827178","777.5405178","679.5636235","465.2378378","471.2847378","164.00888","6.27630277777778","6.57630277777778","604"
"","PE(20:0_20:3)+Na",0,0,0,0,0,0,"5.73879166666667","6.03879166666667","4692","","PE(20:0_20:3)+Na",0,0,0,0,0,0,"5.73879166666667","6.03879166666667","4692","","PE(20:0_20:3)+Na",0,0,0,0,0,0,"5.73879166666667","6.03879166666667","4692","","PE(20:0_20:3)+Na",0,0,0,0,0,0,"5.73879166666667","6.03879166666667","4692","","PE(20:0_20:3)+Na",0,0,0,0,0,0,"5.73879166666667","6.03879166666667","4692","","PE(20:0_20:3)+Na","820.5827178","777.5405178","679.5636235","465.2378378","471.2847378","164.00888","5.73879166666667","6.03879166666667","4692"
"","PE(20:0_20:3)+Na",0,0,0,0,0,0,"6.01684305555556","6.31684305555556","9448","","PE(20:0_20:3)+Na",0,0,0,0,0,0,"6.01684305555556","6.31684305555556","9448","","PE(20:0_20:3)+Na",0,0,0,0,0,0,"6.01684305555556","6.31684305555556","9448","","PE(20:0_20:3)+Na",0,0,0,0,0,0,"6.01684305555556","6.31684305555556","9448","","PE(20:0_20:3)+Na",0,0,0,0,0,0,"6.01684305555556","6.31684305555556","9448","","PE(20:0_20:3)+Na","820.5827178","777.5405178","679.5636235","465.2378378","471.2847378","164.00888","6.01684305555556","6.31684305555556","9448"
"","PE(20:0_20:4)+Na",1,0,0,0,0,0,"6.80782777777778","7.10782777777778","2172","","PE(20:0_20:4)+Na",6.816227,0,0,0,0,0,"6.80782777777778","7.10782777777778","2172","","PE(20:0_20:4)+Na",1,0,0,0,0,0,"6.80782777777778","7.10782777777778","2172","","PE(20:0_20:4)+Na",10506.07,0,0,0,0,0,"6.80782777777778","7.10782777777778","2172","","PE(20:0_20:4)+Na",818.5704,0,0,0,0,0,"6.80782777777778","7.10782777777778","2172","","PE(20:0_20:4)+Na","818.5670178","775.5248178","677.5479235","463.2221378","471.2847378","164.00888","6.80782777777778","7.10782777777778","2172"
"","PE(20:0_20:4)+Na",0,0,0,0,0,0,"5.34625833333333","5.64625833333333","2617","","PE(20:0_20:4)+Na",0,0,0,0,0,0,"5.34625833333333","5.64625833333333","2617","","PE(20:0_20:4)+Na",0,0,0,0,0,0,"5.34625833333333","5.64625833333333","2617","","PE(20:0_20:4)+Na",0,0,0,0,0,0,"5.34625833333333","5.64625833333333","2617","","PE(20:0_20:4)+Na",0,0,0,0,0,0,"5.34625833333333","5.64625833333333","2617","","PE(20:0_20:4)+Na","818.5670178","775.5248178","677.5479235","463.2221378","471.2847378","164.00888","5.34625833333333","5.64625833333333","2617"
"","PE(20:0_20:4)+Na",0,0,0,0,0,0,"0.89722083333333","1.19722083333333","11763","","PE(20:0_20:4)+Na",0,0,0,0,0,0,"0.89722083333333","1.19722083333333","11763","","PE(20:0_20:4)+Na",0,0,0,0,0,0,"0.89722083333333","1.19722083333333","11763","","PE(20:0_20:4)+Na",0,0,0,0,0,0,"0.89722083333333","1.19722083333333","11763","","PE(20:0_20:4)+Na",0,0,0,0,0,0,"0.89722083333333","1.19722083333333","11763","","PE(20:0_20:4)+Na","818.5670178","775.5248178","677.5479235","463.2221378","471.2847378","164.00888","0.89722083333333","1.19722083333333","11763"
"","PE(20:0_20:5)+Na",0,0,0,0,0,0,"5.72314027777778","6.02314027777778","9677","","PE(20:0_20:5)+Na",0,0,0,0,0,0,"5.72314027777778","6.02314027777778","9677","","PE(20:0_20:5)+Na",0,0,0,0,0,0,"5.72314027777778","6.02314027777778","9677","","PE(20:0_20:5)+Na",0,0,0,0,0,0,"5.72314027777778","6.02314027777778","9677","","PE(20:0_20:5)+Na",0,0,0,0,0,0,"5.72314027777778","6.02314027777778","9677","","PE(20:0_20:5)+Na","816.5514178","773.5092178","675.5323235","461.2065378","471.2847378","164.00888","5.72314027777778","6.02314027777778","9677"
"","PE(20:0_21:0)+Na",1,0,0,0,0,0,"10.3373555555556","10.6373555555556","320","","PE(20:0_21:0)+Na",10.49142,0,0,0,0,0,"10.3373555555556","10.6373555555556","320","","PE(20:0_21:0)+Na",2,0,0,0,0,0,"10.3373555555556","10.6373555555556","320","","PE(20:0_21:0)+Na",1581338,0,0,0,0,0,"10.3373555555556","10.6373555555556","320","","PE(20:0_21:0)+Na",840.64615,0,0,0,0,0,"10.3373555555556","10.6373555555556","320","","PE(20:0_21:0)+Na","840.6453178","797.6031178","699.6262235","485.3004378","471.2847378","164.00888","10.3373555555556","10.6373555555556","320"
"","PE(20:0_21:0)+Na",0,0,0,0,0,0,"8.94489722222222","9.24489722222222","1438","","PE(20:0_21:0)+Na",0,0,0,0,0,0,"8.94489722222222","9.24489722222222","1438","","PE(20:0_21:0)+Na",0,0,0,0,0,0,"8.94489722222222","9.24489722222222","1438","","PE(20:0_21:0)+Na",0,0,0,0,0,0,"8.94489722222222","9.24489722222222","1438","","PE(20:0_21:0)+Na",0,0,0,0,0,0,"8.94489722222222","9.24489722222222","1438","","PE(20:0_21:0)+Na","840.6453178","797.6031178","699.6262235","485.3004378","471.2847378","164.00888","8.94489722222222","9.24489722222222","1438"
"","PE(20:0_21:0)+Na",0,0,0,0,0,0,"8.61771805555556","8.91771805555556","14257","","PE(20:0_21:0)+Na",0,0,0,0,0,0,"8.61771805555556","8.91771805555556","14257","","PE(20:0_21:0)+Na",0,0,0,0,0,0,"8.61771805555556","8.91771805555556","14257","","PE(20:0_21:0)+Na",0,0,0,0,0,0,"8.61771805555556","8.91771805555556","14257","","PE(20:0_21:0)+Na",0,0,0,0,0,0,"8.61771805555556","8.91771805555556","14257","","PE(20:0_21:0)+Na","840.6453178","797.6031178","699.6262235","485.3004378","471.2847378","164.00888","8.61771805555556","8.91771805555556","14257"
"","PE(20:0_22:0)+Na",0,0,0,0,0,0,"8.77219166666667","9.07219166666667","16402","","PE(20:0_22:0)+Na",0,0,0,0,0,0,"8.77219166666667","9.07219166666667","16402","","PE(20:0_22:0)+Na",0,0,0,0,0,0,"8.77219166666667","9.07219166666667","16402","","PE(20:0_22:0)+Na",0,0,0,0,0,0,"8.77219166666667","9.07219166666667","16402","","PE(20:0_22:0)+Na",0,0,0,0,0,0,"8.77219166666667","9.07219166666667","16402","","PE(20:0_22:0)+Na","854.6609178","811.6187178","713.6418235","499.3160378","471.2847378","164.00888","8.77219166666667","9.07219166666667","16402"
"","PE(20:0_22:0)+Na",0,0,0,0,0,0,"10.4774833333333","10.7774833333333","17442","","PE(20:0_22:0)+Na",0,0,0,0,0,0,"10.4774833333333","10.7774833333333","17442","","PE(20:0_22:0)+Na",0,0,0,0,0,0,"10.4774833333333","10.7774833333333","17442","","PE(20:0_22:0)+Na",0,0,0,0,0,0,"10.4774833333333","10.7774833333333","17442","","PE(20:0_22:0)+Na",0,0,0,0,0,0,"10.4774833333333","10.7774833333333","17442","","PE(20:0_22:0)+Na","854.6609178","811.6187178","713.6418235","499.3160378","471.2847378","164.00888","10.4774833333333","10.7774833333333","17442"
"","PE(20:0_22:1)+Na",0,0,0,0,0,0,"8.68822333333333","8.98822333333333","11686","","PE(20:0_22:1)+Na",0,0,0,0,0,0,"8.68822333333333","8.98822333333333","11686","","PE(20:0_22:1)+Na",0,0,0,0,0,0,"8.68822333333333","8.98822333333333","11686","","PE(20:0_22:1)+Na",0,0,0,0,0,0,"8.68822333333333","8.98822333333333","11686","","PE(20:0_22:1)+Na",0,0,0,0,0,0,"8.68822333333333","8.98822333333333","11686","","PE(20:0_22:1)+Na","852.6453178","809.6031178","711.6262235","497.3004378","471.2847378","164.00888","8.68822333333333","8.98822333333333","11686"
"","PE(20:0_22:1)+Na",0,0,0,0,0,0,"8.49291111111111","8.79291111111111","17998","","PE(20:0_22:1)+Na",0,0,0,0,0,0,"8.49291111111111","8.79291111111111","17998","","PE(20:0_22:1)+Na",0,0,0,0,0,0,"8.49291111111111","8.79291111111111","17998","","PE(20:0_22:1)+Na",0,0,0,0,0,0,"8.49291111111111","8.79291111111111","17998","","PE(20:0_22:1)+Na",0,0,0,0,0,0,"8.49291111111111","8.79291111111111","17998","","PE(20:0_22:1)+Na","852.6453178","809.6031178","711.6262235","497.3004378","471.2847378","164.00888","8.49291111111111","8.79291111111111","17998"
"","PE(20:0_22:2)+Na",0,0,0,0,0,0,"7.95472083333333","8.25472083333333","3139","","PE(20:0_22:2)+Na",0,0,0,0,0,0,"7.95472083333333","8.25472083333333","3139","","PE(20:0_22:2)+Na",0,0,0,0,0,0,"7.95472083333333","8.25472083333333","3139","","PE(20:0_22:2)+Na",0,0,0,0,0,0,"7.95472083333333","8.25472083333333","3139","","PE(20:0_22:2)+Na",0,0,0,0,0,0,"7.95472083333333","8.25472083333333","3139","","PE(20:0_22:2)+Na","850.6296178","807.5874178","709.6105235","495.2847378","471.2847378","164.00888","7.95472083333333","8.25472083333333","3139"
"","PE(20:0_22:2)+Na",0,0,0,0,0,0,"7.73999583333333","8.03999583333333","3977","","PE(20:0_22:2)+Na",0,0,0,0,0,0,"7.73999583333333","8.03999583333333","3977","","PE(20:0_22:2)+Na",0,0,0,0,0,0,"7.73999583333333","8.03999583333333","3977","","PE(20:0_22:2)+Na",0,0,0,0,0,0,"7.73999583333333","8.03999583333333","3977","","PE(20:0_22:2)+Na",0,0,0,0,0,0,"7.73999583333333","8.03999583333333","3977","","PE(20:0_22:2)+Na","850.6296178","807.5874178","709.6105235","495.2847378","471.2847378","164.00888","7.73999583333333","8.03999583333333","3977"
"","PE(20:0_22:2)+Na",0,0,0,0,0,0,"8.44863484848485","8.74863484848485","5396","","PE(20:0_22:2)+Na",0,0,0,0,0,0,"8.44863484848485","8.74863484848485","5396","","PE(20:0_22:2)+Na",0,0,0,0,0,0,"8.44863484848485","8.74863484848485","5396","","PE(20:0_22:2)+Na",0,0,0,0,0,0,"8.44863484848485","8.74863484848485","5396","","PE(20:0_22:2)+Na",0,0,0,0,0,0,"8.44863484848485","8.74863484848485","5396","","PE(20:0_22:2)+Na","850.6296178","807.5874178","709.6105235","495.2847378","471.2847378","164.00888","8.44863484848485","8.74863484848485","5396"
"","PE(20:0_22:2)+Na",0,0,0,0,0,0,"7.74826805555556","8.04826805555556","17242","","PE(20:0_22:2)+Na",0,0,0,0,0,0,"7.74826805555556","8.04826805555556","17242","","PE(20:0_22:2)+Na",0,0,0,0,0,0,"7.74826805555556","8.04826805555556","17242","","PE(20:0_22:2)+Na",0,0,0,0,0,0,"7.74826805555556","8.04826805555556","17242","","PE(20:0_22:2)+Na",0,0,0,0,0,0,"7.74826805555556","8.04826805555556","17242","","PE(20:0_22:2)+Na","850.6296178","807.5874178","709.6105235","495.2847378","471.2847378","164.00888","7.74826805555556","8.04826805555556","17242"
"","PE(20:0_22:3)+Na",0,0,0,0,0,0,"5.38506944444444","5.68506944444444","4526","","PE(20:0_22:3)+Na",0,0,0,0,0,0,"5.38506944444444","5.68506944444444","4526","","PE(20:0_22:3)+Na",0,0,0,0,0,0,"5.38506944444444","5.68506944444444","4526","","PE(20:0_22:3)+Na",0,0,0,0,0,0,"5.38506944444444","5.68506944444444","4526","","PE(20:0_22:3)+Na",0,0,0,0,0,0,"5.38506944444444","5.68506944444444","4526","","PE(20:0_22:3)+Na","848.6140178","805.5718178","707.5949235","493.2691378","471.2847378","164.00888","5.38506944444444","5.68506944444444","4526"
"","PE(20:0_22:3)+Na",0,0,0,0,0,0,"7.63632222222222","7.93632222222222","11412","","PE(20:0_22:3)+Na",0,0,0,0,0,0,"7.63632222222222","7.93632222222222","11412","","PE(20:0_22:3)+Na",0,0,0,0,0,0,"7.63632222222222","7.93632222222222","11412","","PE(20:0_22:3)+Na",0,0,0,0,0,0,"7.63632222222222","7.93632222222222","11412","","PE(20:0_22:3)+Na",0,0,0,0,0,0,"7.63632222222222","7.93632222222222","11412","","PE(20:0_22:3)+Na","848.6140178","805.5718178","707.5949235","493.2691378","471.2847378","164.00888","7.63632222222222","7.93632222222222","11412"
"","PE(20:0_22:3)+Na",0,0,0,0,0,0,"6.85322638888889","7.15322638888889","11716","","PE(20:0_22:3)+Na",0,0,0,0,0,0,"6.85322638888889","7.15322638888889","11716","","PE(20:0_22:3)+Na",0,0,0,0,0,0,"6.85322638888889","7.15322638888889","11716","","PE(20:0_22:3)+Na",0,0,0,0,0,0,"6.85322638888889","7.15322638888889","11716","","PE(20:0_22:3)+Na",0,0,0,0,0,0,"6.85322638888889","7.15322638888889","11716","","PE(20:0_22:3)+Na","848.6140178","805.5718178","707.5949235","493.2691378","471.2847378","164.00888","6.85322638888889","7.15322638888889","11716"
"","PE(20:0_22:3)+Na",0,0,0,0,0,0,"7.43170138888889","7.73170138888889","17247","","PE(20:0_22:3)+Na",0,0,0,0,0,0,"7.43170138888889","7.73170138888889","17247","","PE(20:0_22:3)+Na",0,0,0,0,0,0,"7.43170138888889","7.73170138888889","17247","","PE(20:0_22:3)+Na",0,0,0,0,0,0,"7.43170138888889","7.73170138888889","17247","","PE(20:0_22:3)+Na",0,0,0,0,0,0,"7.43170138888889","7.73170138888889","17247","","PE(20:0_22:3)+Na","848.6140178","805.5718178","707.5949235","493.2691378","471.2847378","164.00888","7.43170138888889","7.73170138888889","17247"
"","PE(20:0_22:4)+Na",0,0,0,0,0,0,"4.88822575757576","5.18822575757576","2621","","PE(20:0_22:4)+Na",0,0,0,0,0,0,"4.88822575757576","5.18822575757576","2621","","PE(20:0_22:4)+Na",0,0,0,0,0,0,"4.88822575757576","5.18822575757576","2621","","PE(20:0_22:4)+Na",0,0,0,0,0,0,"4.88822575757576","5.18822575757576","2621","","PE(20:0_22:4)+Na",0,0,0,0,0,0,"4.88822575757576","5.18822575757576","2621","","PE(20:0_22:4)+Na","846.5983178","803.5561178","705.5792235","491.2534378","471.2847378","164.00888","4.88822575757576","5.18822575757576","2621"
"","PE(20:0_22:4)+Na",0,0,0,0,0,0,"7.94927222222222","8.24927222222222","17920","","PE(20:0_22:4)+Na",0,0,0,0,0,0,"7.94927222222222","8.24927222222222","17920","","PE(20:0_22:4)+Na",0,0,0,0,0,0,"7.94927222222222","8.24927222222222","17920","","PE(20:0_22:4)+Na",0,0,0,0,0,0,"7.94927222222222","8.24927222222222","17920","","PE(20:0_22:4)+Na",0,0,0,0,0,0,"7.94927222222222","8.24927222222222","17920","","PE(20:0_22:4)+Na","846.5983178","803.5561178","705.5792235","491.2534378","471.2847378","164.00888","7.94927222222222","8.24927222222222","17920"
"","PE(20:0_22:4)+Na",0,0,0,0,0,0,"6.4968625","6.7968625","18810","","PE(20:0_22:4)+Na",0,0,0,0,0,0,"6.4968625","6.7968625","18810","","PE(20:0_22:4)+Na",0,0,0,0,0,0,"6.4968625","6.7968625","18810","","PE(20:0_22:4)+Na",0,0,0,0,0,0,"6.4968625","6.7968625","18810","","PE(20:0_22:4)+Na",0,0,0,0,0,0,"6.4968625","6.7968625","18810","","PE(20:0_22:4)+Na","846.5983178","803.5561178","705.5792235","491.2534378","471.2847378","164.00888","6.4968625","6.7968625","18810"
"","PE(20:0_23:0)+Na",0,0,0,0,0,0,"9.8999651515152","10.1999651515152","4930","","PE(20:0_23:0)+Na",0,0,0,0,0,0,"9.8999651515152","10.1999651515152","4930","","PE(20:0_23:0)+Na",0,0,0,0,0,0,"9.8999651515152","10.1999651515152","4930","","PE(20:0_23:0)+Na",0,0,0,0,0,0,"9.8999651515152","10.1999651515152","4930","","PE(20:0_23:0)+Na",0,0,0,0,0,0,"9.8999651515152","10.1999651515152","4930","","PE(20:0_23:0)+Na","868.6766178","825.6344178","727.6575235","513.3317378","471.2847378","164.00888","9.8999651515152","10.1999651515152","4930"
"","PE(20:0_25:0)+Na",0,0,0,0,0,0,"5.72050277777778","6.02050277777778","5930","","PE(20:0_25:0)+Na",0,0,0,0,0,0,"5.72050277777778","6.02050277777778","5930","","PE(20:0_25:0)+Na",0,0,0,0,0,0,"5.72050277777778","6.02050277777778","5930","","PE(20:0_25:0)+Na",0,0,0,0,0,0,"5.72050277777778","6.02050277777778","5930","","PE(20:0_25:0)+Na",0,0,0,0,0,0,"5.72050277777778","6.02050277777778","5930","","PE(20:0_25:0)+Na","896.7079178","853.6657178","755.6888235","541.3630378","471.2847378","164.00888","5.72050277777778","6.02050277777778","5930"
"","PE(20:0_25:0)+Na",0,0,0,0,0,0,"10.7729402777778","11.0729402777778","7403","","PE(20:0_25:0)+Na",0,0,0,0,0,0,"10.7729402777778","11.0729402777778","7403","","PE(20:0_25:0)+Na",0,0,0,0,0,0,"10.7729402777778","11.0729402777778","7403","","PE(20:0_25:0)+Na",0,0,0,0,0,0,"10.7729402777778","11.0729402777778","7403","","PE(20:0_25:0)+Na",0,0,0,0,0,0,"10.7729402777778","11.0729402777778","7403","","PE(20:0_25:0)+Na","896.7079178","853.6657178","755.6888235","541.3630378","471.2847378","164.00888","10.7729402777778","11.0729402777778","7403"
