"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","OxPE","[M+Na]+","PreCursor -43","PreCursor -141","M+Na-43-SN1-H acyl loss","M+Na-43-SN2-H acyl loss","phosphoethanolamine+Na","RT_min","RT_max","Comment","RT at Max Intensity","OxPE","[M+Na]+","PreCursor -43","PreCursor -141","M+Na-43-SN1-H acyl loss","M+Na-43-SN2-H acyl loss","phosphoethanolamine+Na","RT_min","RT_max","Comment","Number of Scans","OxPE","[M+Na]+","PreCursor -43","PreCursor -141","M+Na-43-SN1-H acyl loss","M+Na-43-SN2-H acyl loss","phosphoethanolamine+Na","RT_min","RT_max","Comment","Max Intensity","OxPE","[M+Na]+","PreCursor -43","PreCursor -141","M+Na-43-SN1-H acyl loss","M+Na-43-SN2-H acyl loss","phosphoethanolamine+Na","RT_min","RT_max","Comment","Average m/z","OxPE","[M+Na]+","PreCursor -43","PreCursor -141","M+Na-43-SN1-H acyl loss","M+Na-43-SN2-H acyl loss","phosphoethanolamine+Na","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","OxPE","[M+Na]+","PreCursor -43","PreCursor -141","M+Na-43-SN1-H acyl loss","M+Na-43-SN2-H acyl loss","phosphoethanolamine+Na","RT_min","RT_max","Comment"
"","OxPE(20:3(Ke)_7:0(COOH))+Na",0,0,0,0,0,0,"1.35860277777778","1.65860277777778","1648","","OxPE(20:3(Ke)_7:0(COOH))+Na",0,0,0,0,0,0,"1.35860277777778","1.65860277777778","1648","","OxPE(20:3(Ke)_7:0(COOH))+Na",0,0,0,0,0,0,"1.35860277777778","1.65860277777778","1648","","OxPE(20:3(Ke)_7:0(COOH))+Na",0,0,0,0,0,0,"1.35860277777778","1.65860277777778","1648","","OxPE(20:3(Ke)_7:0(COOH))+Na",0,0,0,0,0,0,"1.35860277777778","1.65860277777778","1648","","OxPE(20:3(Ke)_7:0(COOH))+Na","682.3327278","639.2905278","541.3136335","319.0554878","479.2170978","164.00888","1.35860277777778","1.65860277777778","1648"
"","OxPE(20:3(Ke)_7:0(COOH))+Na",0,0,0,0,0,0,"1.18514444444444","1.48514444444444","2316","","OxPE(20:3(Ke)_7:0(COOH))+Na",0,0,0,0,0,0,"1.18514444444444","1.48514444444444","2316","","OxPE(20:3(Ke)_7:0(COOH))+Na",0,0,0,0,0,0,"1.18514444444444","1.48514444444444","2316","","OxPE(20:3(Ke)_7:0(COOH))+Na",0,0,0,0,0,0,"1.18514444444444","1.48514444444444","2316","","OxPE(20:3(Ke)_7:0(COOH))+Na",0,0,0,0,0,0,"1.18514444444444","1.48514444444444","2316","","OxPE(20:3(Ke)_7:0(COOH))+Na","682.3327278","639.2905278","541.3136335","319.0554878","479.2170978","164.00888","1.18514444444444","1.48514444444444","2316"
"","OxPE(20:3(Ke)_7:0(COOH))+Na",0,0,0,0,0,0,"1.80304444444444","2.10304444444444","7758","","OxPE(20:3(Ke)_7:0(COOH))+Na",0,0,0,0,0,0,"1.80304444444444","2.10304444444444","7758","","OxPE(20:3(Ke)_7:0(COOH))+Na",0,0,0,0,0,0,"1.80304444444444","2.10304444444444","7758","","OxPE(20:3(Ke)_7:0(COOH))+Na",0,0,0,0,0,0,"1.80304444444444","2.10304444444444","7758","","OxPE(20:3(Ke)_7:0(COOH))+Na",0,0,0,0,0,0,"1.80304444444444","2.10304444444444","7758","","OxPE(20:3(Ke)_7:0(COOH))+Na","682.3327278","639.2905278","541.3136335","319.0554878","479.2170978","164.00888","1.80304444444444","2.10304444444444","7758"
"","OxPE(20:3(Ke)_4:0(CHO))+Na",0,0,0,0,0,0,"1.2935","1.5935","13077","","OxPE(20:3(Ke)_4:0(CHO))+Na",0,0,0,0,0,0,"1.2935","1.5935","13077","","OxPE(20:3(Ke)_4:0(CHO))+Na",0,0,0,0,0,0,"1.2935","1.5935","13077","","OxPE(20:3(Ke)_4:0(CHO))+Na",0,0,0,0,0,0,"1.2935","1.5935","13077","","OxPE(20:3(Ke)_4:0(CHO))+Na",0,0,0,0,0,0,"1.2935","1.5935","13077","","OxPE(20:3(Ke)_4:0(CHO))+Na","624.2908578","581.2486578","483.2717635","261.0136178","479.2170978","164.00888","1.2935","1.5935","13077"
"","OxPE(20:5(Ke)_22:1(Ke))+Na",0,0,0,0,0,0,"5.38028055555556","5.68028055555556","9833","","OxPE(20:5(Ke)_22:1(Ke))+Na",0,0,0,0,0,0,"5.38028055555556","5.68028055555556","9833","","OxPE(20:5(Ke)_22:1(Ke))+Na",0,0,0,0,0,0,"5.38028055555556","5.68028055555556","9833","","OxPE(20:5(Ke)_22:1(Ke))+Na",0,0,0,0,0,0,"5.38028055555556","5.68028055555556","9833","","OxPE(20:5(Ke)_22:1(Ke))+Na",0,0,0,0,0,0,"5.38028055555556","5.68028055555556","9833","","OxPE(20:5(Ke)_22:1(Ke))+Na","870.5256378","827.4834378","729.5065435","511.2796978","475.1857978","164.00888","5.38028055555556","5.68028055555556","9833"
"","OxPE(20:5(Ke)_20:4(Ke,OH))+Na",0,0,0,0,0,0,"14.435475","14.735475","4019","","OxPE(20:5(Ke)_20:4(Ke,OH))+Na",0,0,0,0,0,0,"14.435475","14.735475","4019","","OxPE(20:5(Ke)_20:4(Ke,OH))+Na",0,0,0,0,0,0,"14.435475","14.735475","4019","","OxPE(20:5(Ke)_20:4(Ke,OH))+Na",0,0,0,0,0,0,"14.435475","14.735475","4019","","OxPE(20:5(Ke)_20:4(Ke,OH))+Na",0,0,0,0,0,0,"14.435475","14.735475","4019","","OxPE(20:5(Ke)_20:4(Ke,OH))+Na","852.4422578","809.4000578","711.4231635","493.1963178","475.1857978","164.00888","14.435475","14.735475","4019"
"","OxPE(22:1(Ke)_22:6(Ke))+Na",0,0,0,0,0,0,"5.30181666666667","5.60181666666667","7166","","OxPE(22:1(Ke)_22:6(Ke))+Na",0,0,0,0,0,0,"5.30181666666667","5.60181666666667","7166","","OxPE(22:1(Ke)_22:6(Ke))+Na",0,0,0,0,0,0,"5.30181666666667","5.60181666666667","7166","","OxPE(22:1(Ke)_22:6(Ke))+Na",0,0,0,0,0,0,"5.30181666666667","5.60181666666667","7166","","OxPE(22:1(Ke)_22:6(Ke))+Na",0,0,0,0,0,0,"5.30181666666667","5.60181666666667","7166","","OxPE(22:1(Ke)_22:6(Ke))+Na","896.5412378","853.4990378","755.5221435","501.2013978","511.2796978","164.00888","5.30181666666667","5.60181666666667","7166"
"","OxPE(22:1(Ke)_15:1(Ke,OH))+Na",0,0,0,0,0,0,"1.2935","1.5935","13581","","OxPE(22:1(Ke)_15:1(Ke,OH))+Na",0,0,0,0,0,0,"1.2935","1.5935","13581","","OxPE(22:1(Ke)_15:1(Ke,OH))+Na",0,0,0,0,0,0,"1.2935","1.5935","13581","","OxPE(22:1(Ke)_15:1(Ke,OH))+Na",0,0,0,0,0,0,"1.2935","1.5935","13581","","OxPE(22:1(Ke)_15:1(Ke,OH))+Na",0,0,0,0,0,0,"1.2935","1.5935","13581","","OxPE(22:1(Ke)_15:1(Ke,OH))+Na","824.5048578","781.4626578","683.4857635","429.1650178","511.2796978","164.00888","1.2935","1.5935","13581"
"","OxPE(22:1(Ke)_17:1(Ke,OH))+Na",0,0,0,0,0,0,"1.83174166666667","2.13174166666667","7971","","OxPE(22:1(Ke)_17:1(Ke,OH))+Na",0,0,0,0,0,0,"1.83174166666667","2.13174166666667","7971","","OxPE(22:1(Ke)_17:1(Ke,OH))+Na",0,0,0,0,0,0,"1.83174166666667","2.13174166666667","7971","","OxPE(22:1(Ke)_17:1(Ke,OH))+Na",0,0,0,0,0,0,"1.83174166666667","2.13174166666667","7971","","OxPE(22:1(Ke)_17:1(Ke,OH))+Na",0,0,0,0,0,0,"1.83174166666667","2.13174166666667","7971","","OxPE(22:1(Ke)_17:1(Ke,OH))+Na","852.5361578","809.4939578","711.5170635","457.1963178","511.2796978","164.00888","1.83174166666667","2.13174166666667","7971"
"","OxPE(22:1(Ke)_17:1(Ke,OH))+Na",0,0,0,0,0,0,"4.71880972222222","5.01880972222222","12365","","OxPE(22:1(Ke)_17:1(Ke,OH))+Na",0,0,0,0,0,0,"4.71880972222222","5.01880972222222","12365","","OxPE(22:1(Ke)_17:1(Ke,OH))+Na",0,0,0,0,0,0,"4.71880972222222","5.01880972222222","12365","","OxPE(22:1(Ke)_17:1(Ke,OH))+Na",0,0,0,0,0,0,"4.71880972222222","5.01880972222222","12365","","OxPE(22:1(Ke)_17:1(Ke,OH))+Na",0,0,0,0,0,0,"4.71880972222222","5.01880972222222","12365","","OxPE(22:1(Ke)_17:1(Ke,OH))+Na","852.5361578","809.4939578","711.5170635","457.1963178","511.2796978","164.00888","4.71880972222222","5.01880972222222","12365"
"","OxPE(22:1(Ke)_22:3(Ke,OH))+Na",0,0,0,0,0,0,"0.539888888888889","0.839888888888889","7512","","OxPE(22:1(Ke)_22:3(Ke,OH))+Na",0,0,0,0,0,0,"0.539888888888889","0.839888888888889","7512","","OxPE(22:1(Ke)_22:3(Ke,OH))+Na",0,0,0,0,0,0,"0.539888888888889","0.839888888888889","7512","","OxPE(22:1(Ke)_22:3(Ke,OH))+Na",0,0,0,0,0,0,"0.539888888888889","0.839888888888889","7512","","OxPE(22:1(Ke)_22:3(Ke,OH))+Na",0,0,0,0,0,0,"0.539888888888889","0.839888888888889","7512","","OxPE(22:1(Ke)_22:3(Ke,OH))+Na","918.5831578","875.5409578","777.5640635","523.2433178","511.2796978","164.00888","0.539888888888889","0.839888888888889","7512"
"","OxPE(22:1(Ke)_8:1(CHO))+Na",0,0,0,0,0,0,"0.96251666666667","1.26251666666667","5354","","OxPE(22:1(Ke)_8:1(CHO))+Na",0,0,0,0,0,0,"0.96251666666667","1.26251666666667","5354","","OxPE(22:1(Ke)_8:1(CHO))+Na",0,0,0,0,0,0,"0.96251666666667","1.26251666666667","5354","","OxPE(22:1(Ke)_8:1(CHO))+Na",0,0,0,0,0,0,"0.96251666666667","1.26251666666667","5354","","OxPE(22:1(Ke)_8:1(CHO))+Na",0,0,0,0,0,0,"0.96251666666667","1.26251666666667","5354","","OxPE(22:1(Ke)_8:1(CHO))+Na","710.4004178","667.3582178","569.3813235","315.0605778","511.2796978","164.00888","0.96251666666667","1.26251666666667","5354"
"","OxPE(22:1(Ke)_9:1(CHO))+Na",0,0,0,0,0,0,"3.85230416666667","4.15230416666667","4482","","OxPE(22:1(Ke)_9:1(CHO))+Na",0,0,0,0,0,0,"3.85230416666667","4.15230416666667","4482","","OxPE(22:1(Ke)_9:1(CHO))+Na",0,0,0,0,0,0,"3.85230416666667","4.15230416666667","4482","","OxPE(22:1(Ke)_9:1(CHO))+Na",0,0,0,0,0,0,"3.85230416666667","4.15230416666667","4482","","OxPE(22:1(Ke)_9:1(CHO))+Na",0,0,0,0,0,0,"3.85230416666667","4.15230416666667","4482","","OxPE(22:1(Ke)_9:1(CHO))+Na","724.4160678","681.3738678","583.3969735","329.0762278","511.2796978","164.00888","3.85230416666667","4.15230416666667","4482"
"","OxPE(22:1(Ke)_10:1(CHO))+Na",0,0,0,0,0,0,"1.5597","1.8597","6228","","OxPE(22:1(Ke)_10:1(CHO))+Na",0,0,0,0,0,0,"1.5597","1.8597","6228","","OxPE(22:1(Ke)_10:1(CHO))+Na",0,0,0,0,0,0,"1.5597","1.8597","6228","","OxPE(22:1(Ke)_10:1(CHO))+Na",0,0,0,0,0,0,"1.5597","1.8597","6228","","OxPE(22:1(Ke)_10:1(CHO))+Na",0,0,0,0,0,0,"1.5597","1.8597","6228","","OxPE(22:1(Ke)_10:1(CHO))+Na","738.4317178","695.3895178","597.4126235","343.0918778","511.2796978","164.00888","1.5597","1.8597","6228"
"","OxPE(22:1(Ke)_12:1(CHO))+Na",0,0,0,0,0,0,"5.71525555555556","6.01525555555556","9644","","OxPE(22:1(Ke)_12:1(CHO))+Na",0,0,0,0,0,0,"5.71525555555556","6.01525555555556","9644","","OxPE(22:1(Ke)_12:1(CHO))+Na",0,0,0,0,0,0,"5.71525555555556","6.01525555555556","9644","","OxPE(22:1(Ke)_12:1(CHO))+Na",0,0,0,0,0,0,"5.71525555555556","6.01525555555556","9644","","OxPE(22:1(Ke)_12:1(CHO))+Na",0,0,0,0,0,0,"5.71525555555556","6.01525555555556","9644","","OxPE(22:1(Ke)_12:1(CHO))+Na","766.4630178","723.4208178","625.4439235","371.1231778","511.2796978","164.00888","5.71525555555556","6.01525555555556","9644"
"","OxPE(22:1(Ke)_12:1(CHO))+Na",0,0,0,0,0,0,"5.72048888888889","6.02048888888889","13083","","OxPE(22:1(Ke)_12:1(CHO))+Na",0,0,0,0,0,0,"5.72048888888889","6.02048888888889","13083","","OxPE(22:1(Ke)_12:1(CHO))+Na",0,0,0,0,0,0,"5.72048888888889","6.02048888888889","13083","","OxPE(22:1(Ke)_12:1(CHO))+Na",0,0,0,0,0,0,"5.72048888888889","6.02048888888889","13083","","OxPE(22:1(Ke)_12:1(CHO))+Na",0,0,0,0,0,0,"5.72048888888889","6.02048888888889","13083","","OxPE(22:1(Ke)_12:1(CHO))+Na","766.4630178","723.4208178","625.4439235","371.1231778","511.2796978","164.00888","5.72048888888889","6.02048888888889","13083"
"","OxPE(22:1(Ke)_14:1(CHO))+Na",0,0,0,0,0,0,"4.95417727272727","5.25417727272727","13576","","OxPE(22:1(Ke)_14:1(CHO))+Na",0,0,0,0,0,0,"4.95417727272727","5.25417727272727","13576","","OxPE(22:1(Ke)_14:1(CHO))+Na",0,0,0,0,0,0,"4.95417727272727","5.25417727272727","13576","","OxPE(22:1(Ke)_14:1(CHO))+Na",0,0,0,0,0,0,"4.95417727272727","5.25417727272727","13576","","OxPE(22:1(Ke)_14:1(CHO))+Na",0,0,0,0,0,0,"4.95417727272727","5.25417727272727","13576","","OxPE(22:1(Ke)_14:1(CHO))+Na","794.4943178","751.4521178","653.4752235","399.1544778","511.2796978","164.00888","4.95417727272727","5.25417727272727","13576"
"","OxPE(22:1(Ke)_16:1(CHO))+Na",0,0,0,0,0,0,"4.98809583333333","5.28809583333333","13691","","OxPE(22:1(Ke)_16:1(CHO))+Na",0,0,0,0,0,0,"4.98809583333333","5.28809583333333","13691","","OxPE(22:1(Ke)_16:1(CHO))+Na",0,0,0,0,0,0,"4.98809583333333","5.28809583333333","13691","","OxPE(22:1(Ke)_16:1(CHO))+Na",0,0,0,0,0,0,"4.98809583333333","5.28809583333333","13691","","OxPE(22:1(Ke)_16:1(CHO))+Na",0,0,0,0,0,0,"4.98809583333333","5.28809583333333","13691","","OxPE(22:1(Ke)_16:1(CHO))+Na","822.5256178","779.4834178","681.5065235","427.1857778","511.2796978","164.00888","4.98809583333333","5.28809583333333","13691"
"","OxPE(22:1(Ke)_16:2(CHO))+Na",0,0,0,0,0,0,"5.1377375","5.4377375","11246","","OxPE(22:1(Ke)_16:2(CHO))+Na",0,0,0,0,0,0,"5.1377375","5.4377375","11246","","OxPE(22:1(Ke)_16:2(CHO))+Na",0,0,0,0,0,0,"5.1377375","5.4377375","11246","","OxPE(22:1(Ke)_16:2(CHO))+Na",0,0,0,0,0,0,"5.1377375","5.4377375","11246","","OxPE(22:1(Ke)_16:2(CHO))+Na",0,0,0,0,0,0,"5.1377375","5.4377375","11246","","OxPE(22:1(Ke)_16:2(CHO))+Na","820.5099678","777.4677678","679.4908735","425.1701278","511.2796978","164.00888","5.1377375","5.4377375","11246"
"","OxPE(22:1(Ke)_18:4(CHO))+Na",0,0,0,0,0,0,"4.96850277777778","5.26850277777778","3486","","OxPE(22:1(Ke)_18:4(CHO))+Na",0,0,0,0,0,0,"4.96850277777778","5.26850277777778","3486","","OxPE(22:1(Ke)_18:4(CHO))+Na",0,0,0,0,0,0,"4.96850277777778","5.26850277777778","3486","","OxPE(22:1(Ke)_18:4(CHO))+Na",0,0,0,0,0,0,"4.96850277777778","5.26850277777778","3486","","OxPE(22:1(Ke)_18:4(CHO))+Na",0,0,0,0,0,0,"4.96850277777778","5.26850277777778","3486","","OxPE(22:1(Ke)_18:4(CHO))+Na","844.5099678","801.4677678","703.4908735","449.1701278","511.2796978","164.00888","4.96850277777778","5.26850277777778","3486"
"","OxPE(22:1(Ke)_18:4(CHO))+Na",0,0,0,0,0,0,"5.59221805555556","5.89221805555556","10244","","OxPE(22:1(Ke)_18:4(CHO))+Na",0,0,0,0,0,0,"5.59221805555556","5.89221805555556","10244","","OxPE(22:1(Ke)_18:4(CHO))+Na",0,0,0,0,0,0,"5.59221805555556","5.89221805555556","10244","","OxPE(22:1(Ke)_18:4(CHO))+Na",0,0,0,0,0,0,"5.59221805555556","5.89221805555556","10244","","OxPE(22:1(Ke)_18:4(CHO))+Na",0,0,0,0,0,0,"5.59221805555556","5.89221805555556","10244","","OxPE(22:1(Ke)_18:4(CHO))+Na","844.5099678","801.4677678","703.4908735","449.1701278","511.2796978","164.00888","5.59221805555556","5.89221805555556","10244"
"","OxPE(22:1(Ke)_15:1(COOH))+Na",0,0,0,0,0,0,"1.2935","1.5935","13581","","OxPE(22:1(Ke)_15:1(COOH))+Na",0,0,0,0,0,0,"1.2935","1.5935","13581","","OxPE(22:1(Ke)_15:1(COOH))+Na",0,0,0,0,0,0,"1.2935","1.5935","13581","","OxPE(22:1(Ke)_15:1(COOH))+Na",0,0,0,0,0,0,"1.2935","1.5935","13581","","OxPE(22:1(Ke)_15:1(COOH))+Na",0,0,0,0,0,0,"1.2935","1.5935","13581","","OxPE(22:1(Ke)_15:1(COOH))+Na","824.5048878","781.4626878","683.4857935","429.1650478","511.2796978","164.00888","1.2935","1.5935","13581"
"","OxPE(22:2(Ke)_22:5(Ke))+Na",0,0,0,0,0,0,"5.30181666666667","5.60181666666667","7166","","OxPE(22:2(Ke)_22:5(Ke))+Na",0,0,0,0,0,0,"5.30181666666667","5.60181666666667","7166","","OxPE(22:2(Ke)_22:5(Ke))+Na",0,0,0,0,0,0,"5.30181666666667","5.60181666666667","7166","","OxPE(22:2(Ke)_22:5(Ke))+Na",0,0,0,0,0,0,"5.30181666666667","5.60181666666667","7166","","OxPE(22:2(Ke)_22:5(Ke))+Na",0,0,0,0,0,0,"5.30181666666667","5.60181666666667","7166","","OxPE(22:2(Ke)_22:5(Ke))+Na","896.5412378","853.4990378","755.5221435","503.2170978","509.2639978","164.00888","5.30181666666667","5.60181666666667","7166"
"","OxPE(22:2(Ke)_22:2(Ke,OH))+Na",0,0,0,0,0,0,"0.539888888888889","0.839888888888889","7512","","OxPE(22:2(Ke)_22:2(Ke,OH))+Na",0,0,0,0,0,0,"0.539888888888889","0.839888888888889","7512","","OxPE(22:2(Ke)_22:2(Ke,OH))+Na",0,0,0,0,0,0,"0.539888888888889","0.839888888888889","7512","","OxPE(22:2(Ke)_22:2(Ke,OH))+Na",0,0,0,0,0,0,"0.539888888888889","0.839888888888889","7512","","OxPE(22:2(Ke)_22:2(Ke,OH))+Na",0,0,0,0,0,0,"0.539888888888889","0.839888888888889","7512","","OxPE(22:2(Ke)_22:2(Ke,OH))+Na","918.5830578","875.5408578","777.5639635","525.2589178","509.2639978","164.00888","0.539888888888889","0.839888888888889","7512"
"","OxPE(22:2(Ke)_8:0(CHO))+Na",0,0,0,0,0,0,"0.96251666666667","1.26251666666667","5354","","OxPE(22:2(Ke)_8:0(CHO))+Na",0,0,0,0,0,0,"0.96251666666667","1.26251666666667","5354","","OxPE(22:2(Ke)_8:0(CHO))+Na",0,0,0,0,0,0,"0.96251666666667","1.26251666666667","5354","","OxPE(22:2(Ke)_8:0(CHO))+Na",0,0,0,0,0,0,"0.96251666666667","1.26251666666667","5354","","OxPE(22:2(Ke)_8:0(CHO))+Na",0,0,0,0,0,0,"0.96251666666667","1.26251666666667","5354","","OxPE(22:2(Ke)_8:0(CHO))+Na","710.4003578","667.3581578","569.3812635","317.0762178","509.2639978","164.00888","0.96251666666667","1.26251666666667","5354"
"","OxPE(22:2(Ke)_9:0(CHO))+Na",0,0,0,0,0,0,"3.85230416666667","4.15230416666667","4482","","OxPE(22:2(Ke)_9:0(CHO))+Na",0,0,0,0,0,0,"3.85230416666667","4.15230416666667","4482","","OxPE(22:2(Ke)_9:0(CHO))+Na",0,0,0,0,0,0,"3.85230416666667","4.15230416666667","4482","","OxPE(22:2(Ke)_9:0(CHO))+Na",0,0,0,0,0,0,"3.85230416666667","4.15230416666667","4482","","OxPE(22:2(Ke)_9:0(CHO))+Na",0,0,0,0,0,0,"3.85230416666667","4.15230416666667","4482","","OxPE(22:2(Ke)_9:0(CHO))+Na","724.4160078","681.3738078","583.3969135","331.0918678","509.2639978","164.00888","3.85230416666667","4.15230416666667","4482"
"","OxPE(22:2(Ke)_10:0(CHO))+Na",0,0,0,0,0,0,"1.5597","1.8597","6228","","OxPE(22:2(Ke)_10:0(CHO))+Na",0,0,0,0,0,0,"1.5597","1.8597","6228","","OxPE(22:2(Ke)_10:0(CHO))+Na",0,0,0,0,0,0,"1.5597","1.8597","6228","","OxPE(22:2(Ke)_10:0(CHO))+Na",0,0,0,0,0,0,"1.5597","1.8597","6228","","OxPE(22:2(Ke)_10:0(CHO))+Na",0,0,0,0,0,0,"1.5597","1.8597","6228","","OxPE(22:2(Ke)_10:0(CHO))+Na","738.4316578","695.3894578","597.4125635","345.1075178","509.2639978","164.00888","1.5597","1.8597","6228"
"","OxPE(22:2(Ke)_12:0(CHO))+Na",0,0,0,0,0,0,"5.71525555555556","6.01525555555556","9644","","OxPE(22:2(Ke)_12:0(CHO))+Na",0,0,0,0,0,0,"5.71525555555556","6.01525555555556","9644","","OxPE(22:2(Ke)_12:0(CHO))+Na",0,0,0,0,0,0,"5.71525555555556","6.01525555555556","9644","","OxPE(22:2(Ke)_12:0(CHO))+Na",0,0,0,0,0,0,"5.71525555555556","6.01525555555556","9644","","OxPE(22:2(Ke)_12:0(CHO))+Na",0,0,0,0,0,0,"5.71525555555556","6.01525555555556","9644","","OxPE(22:2(Ke)_12:0(CHO))+Na","766.4629578","723.4207578","625.4438635","373.1388178","509.2639978","164.00888","5.71525555555556","6.01525555555556","9644"
"","OxPE(22:2(Ke)_12:0(CHO))+Na",0,0,0,0,0,0,"5.72048888888889","6.02048888888889","13083","","OxPE(22:2(Ke)_12:0(CHO))+Na",0,0,0,0,0,0,"5.72048888888889","6.02048888888889","13083","","OxPE(22:2(Ke)_12:0(CHO))+Na",0,0,0,0,0,0,"5.72048888888889","6.02048888888889","13083","","OxPE(22:2(Ke)_12:0(CHO))+Na",0,0,0,0,0,0,"5.72048888888889","6.02048888888889","13083","","OxPE(22:2(Ke)_12:0(CHO))+Na",0,0,0,0,0,0,"5.72048888888889","6.02048888888889","13083","","OxPE(22:2(Ke)_12:0(CHO))+Na","766.4629578","723.4207578","625.4438635","373.1388178","509.2639978","164.00888","5.72048888888889","6.02048888888889","13083"
"","OxPE(22:2(Ke)_14:0(CHO))+Na",0,0,0,0,0,0,"4.95417727272727","5.25417727272727","13576","","OxPE(22:2(Ke)_14:0(CHO))+Na",0,0,0,0,0,0,"4.95417727272727","5.25417727272727","13576","","OxPE(22:2(Ke)_14:0(CHO))+Na",0,0,0,0,0,0,"4.95417727272727","5.25417727272727","13576","","OxPE(22:2(Ke)_14:0(CHO))+Na",0,0,0,0,0,0,"4.95417727272727","5.25417727272727","13576","","OxPE(22:2(Ke)_14:0(CHO))+Na",0,0,0,0,0,0,"4.95417727272727","5.25417727272727","13576","","OxPE(22:2(Ke)_14:0(CHO))+Na","794.4942578","751.4520578","653.4751635","401.1701178","509.2639978","164.00888","4.95417727272727","5.25417727272727","13576"
"","OxPE(22:2(Ke)_16:1(CHO))+Na",0,0,0,0,0,0,"5.1377375","5.4377375","11246","","OxPE(22:2(Ke)_16:1(CHO))+Na",0,0,0,0,0,0,"5.1377375","5.4377375","11246","","OxPE(22:2(Ke)_16:1(CHO))+Na",0,0,0,0,0,0,"5.1377375","5.4377375","11246","","OxPE(22:2(Ke)_16:1(CHO))+Na",0,0,0,0,0,0,"5.1377375","5.4377375","11246","","OxPE(22:2(Ke)_16:1(CHO))+Na",0,0,0,0,0,0,"5.1377375","5.4377375","11246","","OxPE(22:2(Ke)_16:1(CHO))+Na","820.5099178","777.4677178","679.4908235","427.1857778","509.2639978","164.00888","5.1377375","5.4377375","11246"
"","OxPE(22:2(Ke)_15:0(COOH))+Na",0,0,0,0,0,0,"1.2935","1.5935","13581","","OxPE(22:2(Ke)_15:0(COOH))+Na",0,0,0,0,0,0,"1.2935","1.5935","13581","","OxPE(22:2(Ke)_15:0(COOH))+Na",0,0,0,0,0,0,"1.2935","1.5935","13581","","OxPE(22:2(Ke)_15:0(COOH))+Na",0,0,0,0,0,0,"1.2935","1.5935","13581","","OxPE(22:2(Ke)_15:0(COOH))+Na",0,0,0,0,0,0,"1.2935","1.5935","13581","","OxPE(22:2(Ke)_15:0(COOH))+Na","824.5048278","781.4626278","683.4857335","431.1806878","509.2639978","164.00888","1.2935","1.5935","13581"
"","OxPE(22:3(Ke)_22:4(Ke))+Na",0,0,0,0,0,0,"5.30181666666667","5.60181666666667","7166","","OxPE(22:3(Ke)_22:4(Ke))+Na",0,0,0,0,0,0,"5.30181666666667","5.60181666666667","7166","","OxPE(22:3(Ke)_22:4(Ke))+Na",0,0,0,0,0,0,"5.30181666666667","5.60181666666667","7166","","OxPE(22:3(Ke)_22:4(Ke))+Na",0,0,0,0,0,0,"5.30181666666667","5.60181666666667","7166","","OxPE(22:3(Ke)_22:4(Ke))+Na",0,0,0,0,0,0,"5.30181666666667","5.60181666666667","7166","","OxPE(22:3(Ke)_22:4(Ke))+Na","896.5412378","853.4990378","755.5221435","505.2326978","507.2483978","164.00888","5.30181666666667","5.60181666666667","7166"
"","OxPE(22:3(Ke)_22:1(Ke,OH))+Na",0,0,0,0,0,0,"0.539888888888889","0.839888888888889","7512","","OxPE(22:3(Ke)_22:1(Ke,OH))+Na",0,0,0,0,0,0,"0.539888888888889","0.839888888888889","7512","","OxPE(22:3(Ke)_22:1(Ke,OH))+Na",0,0,0,0,0,0,"0.539888888888889","0.839888888888889","7512","","OxPE(22:3(Ke)_22:1(Ke,OH))+Na",0,0,0,0,0,0,"0.539888888888889","0.839888888888889","7512","","OxPE(22:3(Ke)_22:1(Ke,OH))+Na",0,0,0,0,0,0,"0.539888888888889","0.839888888888889","7512","","OxPE(22:3(Ke)_22:1(Ke,OH))+Na","918.5831578","875.5409578","777.5640635","527.2746178","507.2483978","164.00888","0.539888888888889","0.839888888888889","7512"
"","OxPE(22:3(Ke)_3:0(COOH))+Na",0,0,0,0,0,0,"1.811375","2.111375","7565","","OxPE(22:3(Ke)_3:0(COOH))+Na",0,0,0,0,0,0,"1.811375","2.111375","7565","","OxPE(22:3(Ke)_3:0(COOH))+Na",0,0,0,0,0,0,"1.811375","2.111375","7565","","OxPE(22:3(Ke)_3:0(COOH))+Na",0,0,0,0,0,0,"1.811375","2.111375","7565","","OxPE(22:3(Ke)_3:0(COOH))+Na",0,0,0,0,0,0,"1.811375","2.111375","7565","","OxPE(22:3(Ke)_3:0(COOH))+Na","654.3014278","611.2592278","513.2823335","262.9928878","507.2483978","164.00888","1.811375","2.111375","7565"
