"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","GlcCer_NDS","[M+H]+","[M-C6H10O5+H]+","[M-Hex-H2O+H]+","[M-Hex-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","RT at Max Intensity","GlcCer_NDS","[M+H]+","[M-C6H10O5+H]+","[M-Hex-H2O+H]+","[M-Hex-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","Number of Scans","GlcCer_NDS","[M+H]+","[M-C6H10O5+H]+","[M-Hex-H2O+H]+","[M-Hex-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","Max Intensity","GlcCer_NDS","[M+H]+","[M-C6H10O5+H]+","[M-Hex-H2O+H]+","[M-Hex-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","Average m/z","GlcCer_NDS","[M+H]+","[M-C6H10O5+H]+","[M-Hex-H2O+H]+","[M-Hex-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","GlcCer_NDS","[M+H]+","[M-C6H10O5+H]+","[M-Hex-H2O+H]+","[M-Hex-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment"
"","GlcCer_NDS(d21:0/19:3)+H",0,0,0,0,0,0,0,0,"7.74566388888889","8.04566388888889","9988","","GlcCer_NDS(d21:0/19:3)+H",0,0,0,0,0,0,0,0,"7.74566388888889","8.04566388888889","9988","","GlcCer_NDS(d21:0/19:3)+H",0,0,0,0,0,0,0,0,"7.74566388888889","8.04566388888889","9988","","GlcCer_NDS(d21:0/19:3)+H",0,0,0,0,0,0,0,0,"7.74566388888889","8.04566388888889","9988","","GlcCer_NDS(d21:0/19:3)+H",0,0,0,0,0,0,0,0,"7.74566388888889","8.04566388888889","9988","","GlcCer_NDS(d21:0/19:3)+H","780.63475","618.58195","600.57145","582.56075","326.34115","308.33065","292.26295","296.33065","7.74566388888889","8.04566388888889","9988"
"","GlcCer_NDS(d21:0/19:3)+H",0,0,0,0,0,0,0,0,"8.26756666666667","8.56756666666667","10782","","GlcCer_NDS(d21:0/19:3)+H",0,0,0,0,0,0,0,0,"8.26756666666667","8.56756666666667","10782","","GlcCer_NDS(d21:0/19:3)+H",0,0,0,0,0,0,0,0,"8.26756666666667","8.56756666666667","10782","","GlcCer_NDS(d21:0/19:3)+H",0,0,0,0,0,0,0,0,"8.26756666666667","8.56756666666667","10782","","GlcCer_NDS(d21:0/19:3)+H",0,0,0,0,0,0,0,0,"8.26756666666667","8.56756666666667","10782","","GlcCer_NDS(d21:0/19:3)+H","780.63475","618.58195","600.57145","582.56075","326.34115","308.33065","292.26295","296.33065","8.26756666666667","8.56756666666667","10782"
"","GlcCer_NDS(d21:0/19:3)+H",0,0,0,0,0,0,0,0,"6.98041527777778","7.28041527777778","11431","","GlcCer_NDS(d21:0/19:3)+H",0,0,0,0,0,0,0,0,"6.98041527777778","7.28041527777778","11431","","GlcCer_NDS(d21:0/19:3)+H",0,0,0,0,0,0,0,0,"6.98041527777778","7.28041527777778","11431","","GlcCer_NDS(d21:0/19:3)+H",0,0,0,0,0,0,0,0,"6.98041527777778","7.28041527777778","11431","","GlcCer_NDS(d21:0/19:3)+H",0,0,0,0,0,0,0,0,"6.98041527777778","7.28041527777778","11431","","GlcCer_NDS(d21:0/19:3)+H","780.63475","618.58195","600.57145","582.56075","326.34115","308.33065","292.26295","296.33065","6.98041527777778","7.28041527777778","11431"
"","GlcCer_NDS(d21:0/19:3)+H",0,0,0,0,0,0,0,0,"7.74826666666667","8.04826666666667","15445","","GlcCer_NDS(d21:0/19:3)+H",0,0,0,0,0,0,0,0,"7.74826666666667","8.04826666666667","15445","","GlcCer_NDS(d21:0/19:3)+H",0,0,0,0,0,0,0,0,"7.74826666666667","8.04826666666667","15445","","GlcCer_NDS(d21:0/19:3)+H",0,0,0,0,0,0,0,0,"7.74826666666667","8.04826666666667","15445","","GlcCer_NDS(d21:0/19:3)+H",0,0,0,0,0,0,0,0,"7.74826666666667","8.04826666666667","15445","","GlcCer_NDS(d21:0/19:3)+H","780.63475","618.58195","600.57145","582.56075","326.34115","308.33065","292.26295","296.33065","7.74826666666667","8.04826666666667","15445"
"","GlcCer_NDS(d21:0/19:3)+H",0,0,0,0,0,0,0,0,"8.73455166666667","9.03455166666667","16233","","GlcCer_NDS(d21:0/19:3)+H",0,0,0,0,0,0,0,0,"8.73455166666667","9.03455166666667","16233","","GlcCer_NDS(d21:0/19:3)+H",0,0,0,0,0,0,0,0,"8.73455166666667","9.03455166666667","16233","","GlcCer_NDS(d21:0/19:3)+H",0,0,0,0,0,0,0,0,"8.73455166666667","9.03455166666667","16233","","GlcCer_NDS(d21:0/19:3)+H",0,0,0,0,0,0,0,0,"8.73455166666667","9.03455166666667","16233","","GlcCer_NDS(d21:0/19:3)+H","780.63475","618.58195","600.57145","582.56075","326.34115","308.33065","292.26295","296.33065","8.73455166666667","9.03455166666667","16233"
"","GlcCer_NDS(d21:0/19:3)+H",0,0,0,0,0,0,0,0,"8.28143484848485","8.58143484848485","18231","","GlcCer_NDS(d21:0/19:3)+H",0,0,0,0,0,0,0,0,"8.28143484848485","8.58143484848485","18231","","GlcCer_NDS(d21:0/19:3)+H",0,0,0,0,0,0,0,0,"8.28143484848485","8.58143484848485","18231","","GlcCer_NDS(d21:0/19:3)+H",0,0,0,0,0,0,0,0,"8.28143484848485","8.58143484848485","18231","","GlcCer_NDS(d21:0/19:3)+H",0,0,0,0,0,0,0,0,"8.28143484848485","8.58143484848485","18231","","GlcCer_NDS(d21:0/19:3)+H","780.63475","618.58195","600.57145","582.56075","326.34115","308.33065","292.26295","296.33065","8.28143484848485","8.58143484848485","18231"
"","GlcCer_NDS(d21:0/19:3)+H",0,0,0,0,0,0,0,0,"7.16717638888889","7.46717638888889","18764","","GlcCer_NDS(d21:0/19:3)+H",0,0,0,0,0,0,0,0,"7.16717638888889","7.46717638888889","18764","","GlcCer_NDS(d21:0/19:3)+H",0,0,0,0,0,0,0,0,"7.16717638888889","7.46717638888889","18764","","GlcCer_NDS(d21:0/19:3)+H",0,0,0,0,0,0,0,0,"7.16717638888889","7.46717638888889","18764","","GlcCer_NDS(d21:0/19:3)+H",0,0,0,0,0,0,0,0,"7.16717638888889","7.46717638888889","18764","","GlcCer_NDS(d21:0/19:3)+H","780.63475","618.58195","600.57145","582.56075","326.34115","308.33065","292.26295","296.33065","7.16717638888889","7.46717638888889","18764"
"","GlcCer_NDS(d21:0/20:1)+H",0,0,1,1,0,0,0,0,"10.2331319444444","10.5331319444444","1201","","GlcCer_NDS(d21:0/20:1)+H",0,0,10.37288,10.37288,0,0,0,0,"10.2331319444444","10.5331319444444","1201","","GlcCer_NDS(d21:0/20:1)+H",0,0,1,1,0,0,0,0,"10.2331319444444","10.5331319444444","1201","","GlcCer_NDS(d21:0/20:1)+H",0,0,192178.5,81155.23,0,0,0,0,"10.2331319444444","10.5331319444444","1201","","GlcCer_NDS(d21:0/20:1)+H",0,0,618.6198,600.6093,0,0,0,0,"10.2331319444444","10.5331319444444","1201","","GlcCer_NDS(d21:0/20:1)+H","798.68175","636.62895","618.61835","600.60775","326.34115","308.33065","310.30995","296.33065","10.2331319444444","10.5331319444444","1201"
"","GlcCer_NDS(d21:0/20:2)+H",0,0,0,0,0,0,0,0,"9.34955833333333","9.64955833333333","3672","","GlcCer_NDS(d21:0/20:2)+H",0,0,0,0,0,0,0,0,"9.34955833333333","9.64955833333333","3672","","GlcCer_NDS(d21:0/20:2)+H",0,0,0,0,0,0,0,0,"9.34955833333333","9.64955833333333","3672","","GlcCer_NDS(d21:0/20:2)+H",0,0,0,0,0,0,0,0,"9.34955833333333","9.64955833333333","3672","","GlcCer_NDS(d21:0/20:2)+H",0,0,0,0,0,0,0,0,"9.34955833333333","9.64955833333333","3672","","GlcCer_NDS(d21:0/20:2)+H","796.66605","634.61325","616.60265","598.59215","326.34115","308.33065","308.29425","296.33065","9.34955833333333","9.64955833333333","3672"
"","GlcCer_NDS(d21:0/20:2)+H",0,0,0,0,0,0,0,0,"9.16937083333333","9.46937083333333","5621","","GlcCer_NDS(d21:0/20:2)+H",0,0,0,0,0,0,0,0,"9.16937083333333","9.46937083333333","5621","","GlcCer_NDS(d21:0/20:2)+H",0,0,0,0,0,0,0,0,"9.16937083333333","9.46937083333333","5621","","GlcCer_NDS(d21:0/20:2)+H",0,0,0,0,0,0,0,0,"9.16937083333333","9.46937083333333","5621","","GlcCer_NDS(d21:0/20:2)+H",0,0,0,0,0,0,0,0,"9.16937083333333","9.46937083333333","5621","","GlcCer_NDS(d21:0/20:2)+H","796.66605","634.61325","616.60265","598.59215","326.34115","308.33065","308.29425","296.33065","9.16937083333333","9.46937083333333","5621"
"","GlcCer_NDS(d21:0/21:1)+H",0,0,1,1,0,0,0,0,"10.6725680555556","10.9725680555556","626","","GlcCer_NDS(d21:0/21:1)+H",0,0,10.88786,10.88786,0,0,0,0,"10.6725680555556","10.9725680555556","626","","GlcCer_NDS(d21:0/21:1)+H",0,0,1,1,0,0,0,0,"10.6725680555556","10.9725680555556","626","","GlcCer_NDS(d21:0/21:1)+H",0,0,266860.5,111445.8,0,0,0,0,"10.6725680555556","10.9725680555556","626","","GlcCer_NDS(d21:0/21:1)+H",0,0,632.6361,614.6255,0,0,0,0,"10.6725680555556","10.9725680555556","626","","GlcCer_NDS(d21:0/21:1)+H","812.69735","650.64455","632.63395","614.62345","326.34115","308.33065","324.32555","296.33065","10.6725680555556","10.9725680555556","626"
"","GlcCer_NDS(d21:0/21:2)+H",0,0,1,1,0,0,0,0,"9.66834305555556","9.96834305555556","878","","GlcCer_NDS(d21:0/21:2)+H",0,0,9.849982,9.849982,0,0,0,0,"9.66834305555556","9.96834305555556","878","","GlcCer_NDS(d21:0/21:2)+H",0,0,1,1,0,0,0,0,"9.66834305555556","9.96834305555556","878","","GlcCer_NDS(d21:0/21:2)+H",0,0,292159.4,123581.2,0,0,0,0,"9.66834305555556","9.96834305555556","878","","GlcCer_NDS(d21:0/21:2)+H",0,0,630.6201,612.6096,0,0,0,0,"9.66834305555556","9.96834305555556","878","","GlcCer_NDS(d21:0/21:2)+H","810.68175","648.62895","630.61835","612.60775","326.34115","308.33065","322.30995","296.33065","9.66834305555556","9.96834305555556","878"
"","GlcCer_NDS(d21:0/21:2)+H",0,0,0,0,0,0,0,0,"10.4424116666667","10.7424116666667","10097","","GlcCer_NDS(d21:0/21:2)+H",0,0,0,0,0,0,0,0,"10.4424116666667","10.7424116666667","10097","","GlcCer_NDS(d21:0/21:2)+H",0,0,0,0,0,0,0,0,"10.4424116666667","10.7424116666667","10097","","GlcCer_NDS(d21:0/21:2)+H",0,0,0,0,0,0,0,0,"10.4424116666667","10.7424116666667","10097","","GlcCer_NDS(d21:0/21:2)+H",0,0,0,0,0,0,0,0,"10.4424116666667","10.7424116666667","10097","","GlcCer_NDS(d21:0/21:2)+H","810.68175","648.62895","630.61835","612.60775","326.34115","308.33065","322.30995","296.33065","10.4424116666667","10.7424116666667","10097"
"","GlcCer_NDS(d21:0/21:2)+H",0,0,0,0,0,0,0,0,"10.5081333333333","10.8081333333333","17348","","GlcCer_NDS(d21:0/21:2)+H",0,0,0,0,0,0,0,0,"10.5081333333333","10.8081333333333","17348","","GlcCer_NDS(d21:0/21:2)+H",0,0,0,0,0,0,0,0,"10.5081333333333","10.8081333333333","17348","","GlcCer_NDS(d21:0/21:2)+H",0,0,0,0,0,0,0,0,"10.5081333333333","10.8081333333333","17348","","GlcCer_NDS(d21:0/21:2)+H",0,0,0,0,0,0,0,0,"10.5081333333333","10.8081333333333","17348","","GlcCer_NDS(d21:0/21:2)+H","810.68175","648.62895","630.61835","612.60775","326.34115","308.33065","322.30995","296.33065","10.5081333333333","10.8081333333333","17348"
"","GlcCer_NDS(d21:0/21:3)+H",0,0,0,0,0,0,0,0,"8.76434861111111","9.06434861111111","3082","","GlcCer_NDS(d21:0/21:3)+H",0,0,0,0,0,0,0,0,"8.76434861111111","9.06434861111111","3082","","GlcCer_NDS(d21:0/21:3)+H",0,0,0,0,0,0,0,0,"8.76434861111111","9.06434861111111","3082","","GlcCer_NDS(d21:0/21:3)+H",0,0,0,0,0,0,0,0,"8.76434861111111","9.06434861111111","3082","","GlcCer_NDS(d21:0/21:3)+H",0,0,0,0,0,0,0,0,"8.76434861111111","9.06434861111111","3082","","GlcCer_NDS(d21:0/21:3)+H","808.66605","646.61325","628.60265","610.59215","326.34115","308.33065","320.29425","296.33065","8.76434861111111","9.06434861111111","3082"
"","GlcCer_NDS(d21:0/21:4)+H",1,0,0,0,0,0,0,0,"9.75620694444445","10.0562069444445","1035","","GlcCer_NDS(d21:0/21:4)+H",9.912439,0,0,0,0,0,0,0,"9.75620694444445","10.0562069444445","1035","","GlcCer_NDS(d21:0/21:4)+H",1,0,0,0,0,0,0,0,"9.75620694444445","10.0562069444445","1035","","GlcCer_NDS(d21:0/21:4)+H",949616.6,0,0,0,0,0,0,0,"9.75620694444445","10.0562069444445","1035","","GlcCer_NDS(d21:0/21:4)+H",806.6501,0,0,0,0,0,0,0,"9.75620694444445","10.0562069444445","1035","","GlcCer_NDS(d21:0/21:4)+H","806.65045","644.59755","626.58705","608.57645","326.34115","308.33065","318.27855","296.33065","9.75620694444445","10.0562069444445","1035"
"","GlcCer_NDS(d21:0/22:1)+H",0,0,0,0,0,0,0,0,"11.1021833333333","11.4021833333333","4741","","GlcCer_NDS(d21:0/22:1)+H",0,0,0,0,0,0,0,0,"11.1021833333333","11.4021833333333","4741","","GlcCer_NDS(d21:0/22:1)+H",0,0,0,0,0,0,0,0,"11.1021833333333","11.4021833333333","4741","","GlcCer_NDS(d21:0/22:1)+H",0,0,0,0,0,0,0,0,"11.1021833333333","11.4021833333333","4741","","GlcCer_NDS(d21:0/22:1)+H",0,0,0,0,0,0,0,0,"11.1021833333333","11.4021833333333","4741","","GlcCer_NDS(d21:0/22:1)+H","826.71305","664.66025","646.64965","628.63905","326.34115","308.33065","338.34115","296.33065","11.1021833333333","11.4021833333333","4741"
"","GlcCer_NDS(d21:0/23:4)+H",1,0,0,0,0,0,0,0,"10.6725680555556","10.9725680555556","1332","","GlcCer_NDS(d21:0/23:4)+H",10.84815,0,0,0,0,0,0,0,"10.6725680555556","10.9725680555556","1332","","GlcCer_NDS(d21:0/23:4)+H",1,0,0,0,0,0,0,0,"10.6725680555556","10.9725680555556","1332","","GlcCer_NDS(d21:0/23:4)+H",692174.5,0,0,0,0,0,0,0,"10.6725680555556","10.9725680555556","1332","","GlcCer_NDS(d21:0/23:4)+H",834.681,0,0,0,0,0,0,0,"10.6725680555556","10.9725680555556","1332","","GlcCer_NDS(d21:0/23:4)+H","834.68175","672.62895","654.61835","636.60775","326.34115","308.33065","346.30995","296.33065","10.6725680555556","10.9725680555556","1332"
"","GlcCer_NDS(d21:0/26:2)+H",0,0,0,0,0,0,0,0,"11.4894402777778","11.7894402777778","5453","","GlcCer_NDS(d21:0/26:2)+H",0,0,0,0,0,0,0,0,"11.4894402777778","11.7894402777778","5453","","GlcCer_NDS(d21:0/26:2)+H",0,0,0,0,0,0,0,0,"11.4894402777778","11.7894402777778","5453","","GlcCer_NDS(d21:0/26:2)+H",0,0,0,0,0,0,0,0,"11.4894402777778","11.7894402777778","5453","","GlcCer_NDS(d21:0/26:2)+H",0,0,0,0,0,0,0,0,"11.4894402777778","11.7894402777778","5453","","GlcCer_NDS(d21:0/26:2)+H","880.76005","718.70715","700.69655","682.68605","326.34115","308.33065","392.38815","296.33065","11.4894402777778","11.7894402777778","5453"
"","GlcCer_NDS(d21:0/26:3)+H",0,0,0,0,0,0,0,0,"10.8061847222222","11.1061847222222","5632","","GlcCer_NDS(d21:0/26:3)+H",0,0,0,0,0,0,0,0,"10.8061847222222","11.1061847222222","5632","","GlcCer_NDS(d21:0/26:3)+H",0,0,0,0,0,0,0,0,"10.8061847222222","11.1061847222222","5632","","GlcCer_NDS(d21:0/26:3)+H",0,0,0,0,0,0,0,0,"10.8061847222222","11.1061847222222","5632","","GlcCer_NDS(d21:0/26:3)+H",0,0,0,0,0,0,0,0,"10.8061847222222","11.1061847222222","5632","","GlcCer_NDS(d21:0/26:3)+H","878.74435","716.69155","698.68095","680.67035","326.34115","308.33065","390.37245","296.33065","10.8061847222222","11.1061847222222","5632"
"","GlcCer_NDS(d21:0/26:3)+H",0,0,0,0,0,0,0,0,"10.8201083333333","11.1201083333333","17983","","GlcCer_NDS(d21:0/26:3)+H",0,0,0,0,0,0,0,0,"10.8201083333333","11.1201083333333","17983","","GlcCer_NDS(d21:0/26:3)+H",0,0,0,0,0,0,0,0,"10.8201083333333","11.1201083333333","17983","","GlcCer_NDS(d21:0/26:3)+H",0,0,0,0,0,0,0,0,"10.8201083333333","11.1201083333333","17983","","GlcCer_NDS(d21:0/26:3)+H",0,0,0,0,0,0,0,0,"10.8201083333333","11.1201083333333","17983","","GlcCer_NDS(d21:0/26:3)+H","878.74435","716.69155","698.68095","680.67035","326.34115","308.33065","390.37245","296.33065","10.8201083333333","11.1201083333333","17983"
"","GlcCer_NDS(d21:0/26:4)+H",0,0,0,0,0,0,0,0,"10.141946969697","10.441946969697","13430","","GlcCer_NDS(d21:0/26:4)+H",0,0,0,0,0,0,0,0,"10.141946969697","10.441946969697","13430","","GlcCer_NDS(d21:0/26:4)+H",0,0,0,0,0,0,0,0,"10.141946969697","10.441946969697","13430","","GlcCer_NDS(d21:0/26:4)+H",0,0,0,0,0,0,0,0,"10.141946969697","10.441946969697","13430","","GlcCer_NDS(d21:0/26:4)+H",0,0,0,0,0,0,0,0,"10.141946969697","10.441946969697","13430","","GlcCer_NDS(d21:0/26:4)+H","876.72865","714.67585","696.66525","678.65475","326.34115","308.33065","388.35685","296.33065","10.141946969697","10.441946969697","13430"
"","GlcCer_NDS(d21:0/28:2)+H",0,0,0,0,0,0,0,0,"12.1439555555556","12.4439555555556","6370","","GlcCer_NDS(d21:0/28:2)+H",0,0,0,0,0,0,0,0,"12.1439555555556","12.4439555555556","6370","","GlcCer_NDS(d21:0/28:2)+H",0,0,0,0,0,0,0,0,"12.1439555555556","12.4439555555556","6370","","GlcCer_NDS(d21:0/28:2)+H",0,0,0,0,0,0,0,0,"12.1439555555556","12.4439555555556","6370","","GlcCer_NDS(d21:0/28:2)+H",0,0,0,0,0,0,0,0,"12.1439555555556","12.4439555555556","6370","","GlcCer_NDS(d21:0/28:2)+H","908.79135","746.73845","728.72795","710.71735","326.34115","308.33065","420.41945","296.33065","12.1439555555556","12.4439555555556","6370"
"","GlcCer_NDS(d21:0/28:3)+H",0,0,0,0,0,0,0,0,"11.4980319444444","11.7980319444444","1489","","GlcCer_NDS(d21:0/28:3)+H",0,0,0,0,0,0,0,0,"11.4980319444444","11.7980319444444","1489","","GlcCer_NDS(d21:0/28:3)+H",0,0,0,0,0,0,0,0,"11.4980319444444","11.7980319444444","1489","","GlcCer_NDS(d21:0/28:3)+H",0,0,0,0,0,0,0,0,"11.4980319444444","11.7980319444444","1489","","GlcCer_NDS(d21:0/28:3)+H",0,0,0,0,0,0,0,0,"11.4980319444444","11.7980319444444","1489","","GlcCer_NDS(d21:0/28:3)+H","906.77565","744.72285","726.71225","708.70165","326.34115","308.33065","418.40385","296.33065","11.4980319444444","11.7980319444444","1489"
"","GlcCer_NDS(d21:0/28:4)+H",0,0,0,0,0,0,0,0,"10.8874638888889","11.1874638888889","2101","","GlcCer_NDS(d21:0/28:4)+H",0,0,0,0,0,0,0,0,"10.8874638888889","11.1874638888889","2101","","GlcCer_NDS(d21:0/28:4)+H",0,0,0,0,0,0,0,0,"10.8874638888889","11.1874638888889","2101","","GlcCer_NDS(d21:0/28:4)+H",0,0,0,0,0,0,0,0,"10.8874638888889","11.1874638888889","2101","","GlcCer_NDS(d21:0/28:4)+H",0,0,0,0,0,0,0,0,"10.8874638888889","11.1874638888889","2101","","GlcCer_NDS(d21:0/28:4)+H","904.76005","742.70715","724.69655","706.68605","326.34115","308.33065","416.38815","296.33065","10.8874638888889","11.1874638888889","2101"
"","GlcCer_NDS(d21:0/28:4)+H",0,0,0,0,0,0,0,0,"11.7696416666667","12.0696416666667","7877","","GlcCer_NDS(d21:0/28:4)+H",0,0,0,0,0,0,0,0,"11.7696416666667","12.0696416666667","7877","","GlcCer_NDS(d21:0/28:4)+H",0,0,0,0,0,0,0,0,"11.7696416666667","12.0696416666667","7877","","GlcCer_NDS(d21:0/28:4)+H",0,0,0,0,0,0,0,0,"11.7696416666667","12.0696416666667","7877","","GlcCer_NDS(d21:0/28:4)+H",0,0,0,0,0,0,0,0,"11.7696416666667","12.0696416666667","7877","","GlcCer_NDS(d21:0/28:4)+H","904.76005","742.70715","724.69655","706.68605","326.34115","308.33065","416.38815","296.33065","11.7696416666667","12.0696416666667","7877"
"","GlcCer_NDS(d21:0/28:4)+H",0,0,0,0,0,0,0,0,"1.050925","1.350925","14177","","GlcCer_NDS(d21:0/28:4)+H",0,0,0,0,0,0,0,0,"1.050925","1.350925","14177","","GlcCer_NDS(d21:0/28:4)+H",0,0,0,0,0,0,0,0,"1.050925","1.350925","14177","","GlcCer_NDS(d21:0/28:4)+H",0,0,0,0,0,0,0,0,"1.050925","1.350925","14177","","GlcCer_NDS(d21:0/28:4)+H",0,0,0,0,0,0,0,0,"1.050925","1.350925","14177","","GlcCer_NDS(d21:0/28:4)+H","904.76005","742.70715","724.69655","706.68605","326.34115","308.33065","416.38815","296.33065","1.050925","1.350925","14177"
"","GlcCer_NDS(d21:0/29:3)+H",0,0,0,0,0,0,0,0,"13.7198666666667","14.0198666666667","11544","","GlcCer_NDS(d21:0/29:3)+H",0,0,0,0,0,0,0,0,"13.7198666666667","14.0198666666667","11544","","GlcCer_NDS(d21:0/29:3)+H",0,0,0,0,0,0,0,0,"13.7198666666667","14.0198666666667","11544","","GlcCer_NDS(d21:0/29:3)+H",0,0,0,0,0,0,0,0,"13.7198666666667","14.0198666666667","11544","","GlcCer_NDS(d21:0/29:3)+H",0,0,0,0,0,0,0,0,"13.7198666666667","14.0198666666667","11544","","GlcCer_NDS(d21:0/29:3)+H","920.79135","758.73845","740.72795","722.71735","326.34115","308.33065","432.41945","296.33065","13.7198666666667","14.0198666666667","11544"
"","GlcCer_NDS(d21:0/29:4)+H",0,0,0,0,0,0,0,0,"1.26605972222222","1.56605972222222","13393","","GlcCer_NDS(d21:0/29:4)+H",0,0,0,0,0,0,0,0,"1.26605972222222","1.56605972222222","13393","","GlcCer_NDS(d21:0/29:4)+H",0,0,0,0,0,0,0,0,"1.26605972222222","1.56605972222222","13393","","GlcCer_NDS(d21:0/29:4)+H",0,0,0,0,0,0,0,0,"1.26605972222222","1.56605972222222","13393","","GlcCer_NDS(d21:0/29:4)+H",0,0,0,0,0,0,0,0,"1.26605972222222","1.56605972222222","13393","","GlcCer_NDS(d21:0/29:4)+H","918.77565","756.72285","738.71225","720.70165","326.34115","308.33065","430.40385","296.33065","1.26605972222222","1.56605972222222","13393"
"","GlcCer_NDS(d21:0/30:3)+H",0,0,0,0,0,0,0,0,"12.1892277777778","12.4892277777778","14370","","GlcCer_NDS(d21:0/30:3)+H",0,0,0,0,0,0,0,0,"12.1892277777778","12.4892277777778","14370","","GlcCer_NDS(d21:0/30:3)+H",0,0,0,0,0,0,0,0,"12.1892277777778","12.4892277777778","14370","","GlcCer_NDS(d21:0/30:3)+H",0,0,0,0,0,0,0,0,"12.1892277777778","12.4892277777778","14370","","GlcCer_NDS(d21:0/30:3)+H",0,0,0,0,0,0,0,0,"12.1892277777778","12.4892277777778","14370","","GlcCer_NDS(d21:0/30:3)+H","934.80695","772.75405","754.74355","736.73295","326.34115","308.33065","446.43505","296.33065","12.1892277777778","12.4892277777778","14370"
"","GlcCer_NDS(d21:0/30:4)+H",0,0,0,0,0,0,0,0,"11.53305","11.83305","2524","","GlcCer_NDS(d21:0/30:4)+H",0,0,0,0,0,0,0,0,"11.53305","11.83305","2524","","GlcCer_NDS(d21:0/30:4)+H",0,0,0,0,0,0,0,0,"11.53305","11.83305","2524","","GlcCer_NDS(d21:0/30:4)+H",0,0,0,0,0,0,0,0,"11.53305","11.83305","2524","","GlcCer_NDS(d21:0/30:4)+H",0,0,0,0,0,0,0,0,"11.53305","11.83305","2524","","GlcCer_NDS(d21:0/30:4)+H","932.79135","770.73845","752.72795","734.71735","326.34115","308.33065","444.41945","296.33065","11.53305","11.83305","2524"
"","GlcCer_NDS(d21:0/30:4)+H",0,0,0,0,0,0,0,0,"11.8132045454545","12.1132045454545","5443","","GlcCer_NDS(d21:0/30:4)+H",0,0,0,0,0,0,0,0,"11.8132045454545","12.1132045454545","5443","","GlcCer_NDS(d21:0/30:4)+H",0,0,0,0,0,0,0,0,"11.8132045454545","12.1132045454545","5443","","GlcCer_NDS(d21:0/30:4)+H",0,0,0,0,0,0,0,0,"11.8132045454545","12.1132045454545","5443","","GlcCer_NDS(d21:0/30:4)+H",0,0,0,0,0,0,0,0,"11.8132045454545","12.1132045454545","5443","","GlcCer_NDS(d21:0/30:4)+H","932.79135","770.73845","752.72795","734.71735","326.34115","308.33065","444.41945","296.33065","11.8132045454545","12.1132045454545","5443"
"","GlcCer_NDS(d21:0/31:2)+H",0,0,0,0,0,0,0,0,"14.7090625","15.0090625","1190","","GlcCer_NDS(d21:0/31:2)+H",0,0,0,0,0,0,0,0,"14.7090625","15.0090625","1190","","GlcCer_NDS(d21:0/31:2)+H",0,0,0,0,0,0,0,0,"14.7090625","15.0090625","1190","","GlcCer_NDS(d21:0/31:2)+H",0,0,0,0,0,0,0,0,"14.7090625","15.0090625","1190","","GlcCer_NDS(d21:0/31:2)+H",0,0,0,0,0,0,0,0,"14.7090625","15.0090625","1190","","GlcCer_NDS(d21:0/31:2)+H","950.83825","788.78535","770.77485","752.76425","326.34115","308.33065","462.46635","296.33065","14.7090625","15.0090625","1190"
"","GlcCer_NDS(d21:0/31:3)+H",0,0,0,0,0,0,0,0,"14.2717125","14.5717125","1561","","GlcCer_NDS(d21:0/31:3)+H",0,0,0,0,0,0,0,0,"14.2717125","14.5717125","1561","","GlcCer_NDS(d21:0/31:3)+H",0,0,0,0,0,0,0,0,"14.2717125","14.5717125","1561","","GlcCer_NDS(d21:0/31:3)+H",0,0,0,0,0,0,0,0,"14.2717125","14.5717125","1561","","GlcCer_NDS(d21:0/31:3)+H",0,0,0,0,0,0,0,0,"14.2717125","14.5717125","1561","","GlcCer_NDS(d21:0/31:3)+H","948.82255","786.76975","768.75925","750.74855","326.34115","308.33065","460.45075","296.33065","14.2717125","14.5717125","1561"
