"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","TG","[M+Na]+","NL sn1+Na","NL sn2+Na","NL sn3+Na","RT_min","RT_max","Comment","RT at Max Intensity","TG","[M+Na]+","NL sn1+Na","NL sn2+Na","NL sn3+Na","RT_min","RT_max","Comment","Number of Scans","TG","[M+Na]+","NL sn1+Na","NL sn2+Na","NL sn3+Na","RT_min","RT_max","Comment","Max Intensity","TG","[M+Na]+","NL sn1+Na","NL sn2+Na","NL sn3+Na","RT_min","RT_max","Comment","Average m/z","TG","[M+Na]+","NL sn1+Na","NL sn2+Na","NL sn3+Na","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","TG","[M+Na]+","NL sn1+Na","NL sn2+Na","NL sn3+Na","RT_min","RT_max","Comment"
"","TG(18:1_18:1_18:2)+Na","1","1","1","1","14.0625055555556","14.3625055555556","368","","TG(18:1_18:1_18:2)+Na","14.263320","14.10295","14.10295","14.26332","14.0625055555556","14.3625055555556","368","","TG(18:1_18:1_18:2)+Na","2","2","2","2","14.0625055555556","14.3625055555556","368","","TG(18:1_18:1_18:2)+Na","3308107.0","175925.0000","175925.0000","103225.1000","14.0625055555556","14.3625055555556","368","","TG(18:1_18:1_18:2)+Na","905.7574","623.5017","623.5017","625.5174","14.0625055555556","14.3625055555556","368","","TG(18:1_18:1_18:2)+Na","905.7569404","623.5011464","623.5011464","625.5168464","14.0625055555556","14.3625055555556","368"
"","TG(18:0_18:1_18:3)+Na","1","1","1","1","14.0625055555556","14.3625055555556","368","","TG(18:0_18:1_18:3)+Na","14.263320","14.26332","14.10295","14.26332","14.0625055555556","14.3625055555556","368","","TG(18:0_18:1_18:3)+Na","2","2","2","2","14.0625055555556","14.3625055555556","368","","TG(18:0_18:1_18:3)+Na","3308107.0"," 48009.4500","175925.0000"," 29272.8500","14.0625055555556","14.3625055555556","368","","TG(18:0_18:1_18:3)+Na","905.7574","621.4860","623.5017","627.5346","14.0625055555556","14.3625055555556","368","","TG(18:0_18:1_18:3)+Na","905.7569404","621.4855464","623.5011464","627.5324464","14.0625055555556","14.3625055555556","368"
"","TG(16:0_18:1_20:3)+Na","1","1","1","1","14.0625055555556","14.3625055555556","368","","TG(16:0_18:1_20:3)+Na","14.263320","14.26332","14.10295","14.26332","14.0625055555556","14.3625055555556","368","","TG(16:0_18:1_20:3)+Na","2","2","2","1","14.0625055555556","14.3625055555556","368","","TG(16:0_18:1_20:3)+Na","3308107.0"," 39068.9000","175925.0000"," 41708.7300","14.0625055555556","14.3625055555556","368","","TG(16:0_18:1_20:3)+Na","905.7574","649.5173","623.5017","599.5026","14.0625055555556","14.3625055555556","368","","TG(16:0_18:1_20:3)+Na","905.7569404","649.5168464","623.5011464","599.5011464","14.0625055555556","14.3625055555556","368"
"","TG(18:0_18:1_18:2)+Na","1","1","1","1","14.5160625","14.8160625","423","","TG(18:0_18:1_18:2)+Na","14.688730","14.68873","14.56543","14.68873","14.5160625","14.8160625","423","","TG(18:0_18:1_18:2)+Na","2","2","2","2","14.5160625","14.8160625","423","","TG(18:0_18:1_18:2)+Na","2975728.0"," 95512.8900","158476.1000"," 56664.4700","14.5160625","14.8160625","423","","TG(18:0_18:1_18:2)+Na","907.7733","623.5016","625.5176","627.5329","14.5160625","14.8160625","423","","TG(18:0_18:1_18:2)+Na","907.7725404","623.5011464","625.5167464","627.5324464","14.5160625","14.8160625","423"
"","TG(18:0_18:0_18:3)+Na","1","1","1","1","14.5160625","14.8160625","423","","TG(18:0_18:0_18:3)+Na","14.688730","14.68873","14.68873","14.68873","14.5160625","14.8160625","423","","TG(18:0_18:0_18:3)+Na","2","2","2","1","14.5160625","14.8160625","423","","TG(18:0_18:0_18:3)+Na","2975728.0"," 95512.8900"," 95512.8900","  3320.9350","14.5160625","14.8160625","423","","TG(18:0_18:0_18:3)+Na","907.7733","623.5016","623.5016","629.5505","14.5160625","14.8160625","423","","TG(18:0_18:0_18:3)+Na","907.7725404","623.5011464","623.5011464","629.5480464","14.5160625","14.8160625","423"
"","TG(16:0_18:2_20:1)+Na","1","1","1","1","14.5160625","14.8160625","423","","TG(16:0_18:2_20:1)+Na","14.688730","14.68873","14.68873","14.68873","14.5160625","14.8160625","423","","TG(16:0_18:2_20:1)+Na","2","2","2","1","14.5160625","14.8160625","423","","TG(16:0_18:2_20:1)+Na","2975728.0","  9576.3540"," 56664.4700","  1064.0760","14.5160625","14.8160625","423","","TG(16:0_18:2_20:1)+Na","907.7733","651.5339","627.5329","597.4869","14.5160625","14.8160625","423","","TG(16:0_18:2_20:1)+Na","907.7725404","651.5324464","627.5324464","597.4854464","14.5160625","14.8160625","423"
"","TG(16:0_18:1_20:2)+Na","1","1","1","1","14.5160625","14.8160625","423","","TG(16:0_18:1_20:2)+Na","14.688730","14.68873","14.56543","14.68873","14.5160625","14.8160625","423","","TG(16:0_18:1_20:2)+Na","2","2","2","2","14.5160625","14.8160625","423","","TG(16:0_18:1_20:2)+Na","2975728.0","  9576.3540","158476.1000","  6495.8860","14.5160625","14.8160625","423","","TG(16:0_18:1_20:2)+Na","907.7733","651.5339","625.5176","599.5014","14.5160625","14.8160625","423","","TG(16:0_18:1_20:2)+Na","907.7725404","651.5324464","625.5167464","599.5011464","14.5160625","14.8160625","423"
"","TG(18:1_18:1_18:1)+Na","1","1","1","1","14.5160625","14.8160625","423","","TG(18:1_18:1_18:1)+Na","14.688730","14.56543","14.56543","14.56543","14.5160625","14.8160625","423","","TG(18:1_18:1_18:1)+Na","2","2","2","2","14.5160625","14.8160625","423","","TG(18:1_18:1_18:1)+Na","2975728.0","158476.1000","158476.1000","158476.1000","14.5160625","14.8160625","423","","TG(18:1_18:1_18:1)+Na","907.7733","625.5176","625.5176","625.5176","14.5160625","14.8160625","423","","TG(18:1_18:1_18:1)+Na","907.7726404","625.5168464","625.5168464","625.5168464","14.5160625","14.8160625","423"
"","TG(18:0_18:1_18:1)+Na","1","1","1","1","14.8843333333333","15.1843333333333","386","","TG(18:0_18:1_18:1)+Na","15.017920","15.01792","15.01792","15.01792","14.8843333333333","15.1843333333333","386","","TG(18:0_18:1_18:1)+Na","1","1","1","1","14.8843333333333","15.1843333333333","386","","TG(18:0_18:1_18:1)+Na","3739597.0","135047.0000","228180.7000","228180.7000","14.8843333333333","15.1843333333333","386","","TG(18:0_18:1_18:1)+Na","909.7886","625.5173","627.5330","627.5330","14.8843333333333","15.1843333333333","386","","TG(18:0_18:1_18:1)+Na","909.7882404","625.5168464","627.5324464","627.5324464","14.8843333333333","15.1843333333333","386"
"","TG(16:0_18:1_20:1)+Na","1","1","1","1","14.8843333333333","15.1843333333333","386","","TG(16:0_18:1_20:1)+Na","15.017920","15.01792","15.01792","15.01792","14.8843333333333","15.1843333333333","386","","TG(16:0_18:1_20:1)+Na","1","1","1","1","14.8843333333333","15.1843333333333","386","","TG(16:0_18:1_20:1)+Na","3739597.0"," 16078.2600","228180.7000"," 20508.1700","14.8843333333333","15.1843333333333","386","","TG(16:0_18:1_20:1)+Na","909.7886","653.5495","627.5330","599.5020","14.8843333333333","15.1843333333333","386","","TG(16:0_18:1_20:1)+Na","909.7882404","653.5481464","627.5324464","599.5011464","14.8843333333333","15.1843333333333","386"
"","TG(18:0_18:0_18:1)+Na","1","1","1","1","15.2245833333333","15.5245833333333","602","","TG(18:0_18:0_18:1)+Na","15.395060","15.39506","15.39506","15.39506","15.2245833333333","15.5245833333333","602","","TG(18:0_18:0_18:1)+Na","1","1","1","1","15.2245833333333","15.5245833333333","602","","TG(18:0_18:0_18:1)+Na","2340212.0","136789.7000","136789.7000"," 64457.5600","15.2245833333333","15.5245833333333","602","","TG(18:0_18:0_18:1)+Na","911.8043","627.5330","627.5330","629.5486","15.2245833333333","15.5245833333333","602","","TG(18:0_18:0_18:1)+Na","911.8038404","627.5324464","627.5324464","629.5480464","15.2245833333333","15.5245833333333","602"
"","TG(16:0_18:1_20:0)+Na","1","1","1","1","15.2245833333333","15.5245833333333","602","","TG(16:0_18:1_20:0)+Na","15.395060","15.39506","15.39506","15.39506","15.2245833333333","15.5245833333333","602","","TG(16:0_18:1_20:0)+Na","1","1","1","1","15.2245833333333","15.5245833333333","602","","TG(16:0_18:1_20:0)+Na","2340212.0"," 15896.6600"," 64457.5600"," 15046.0200","15.2245833333333","15.5245833333333","602","","TG(16:0_18:1_20:0)+Na","911.8043","655.5640","629.5486","599.5017","15.2245833333333","15.5245833333333","602","","TG(16:0_18:1_20:0)+Na","911.8038404","655.5637464","629.5480464","599.5011464","15.2245833333333","15.5245833333333","602"
"","TG(16:0_18:0_20:1)+Na","1","1","1","1","15.2245833333333","15.5245833333333","602","","TG(16:0_18:0_20:1)+Na","15.395060","15.39506","15.39506","15.39506","15.2245833333333","15.5245833333333","602","","TG(16:0_18:0_20:1)+Na","1","1","1","1","15.2245833333333","15.5245833333333","602","","TG(16:0_18:0_20:1)+Na","2340212.0"," 15896.6600","136789.7000","  2726.9370","15.2245833333333","15.5245833333333","602","","TG(16:0_18:0_20:1)+Na","911.8043","655.5640","627.5330","601.5168","15.2245833333333","15.5245833333333","602","","TG(16:0_18:0_20:1)+Na","911.8038404","655.5637464","627.5324464","601.5167464","15.2245833333333","15.5245833333333","602"
"","TG(18:2_18:2_20:5)+Na","1","1","1","1","12.1977611111111","12.4977611111111","1168","","TG(18:2_18:2_20:5)+Na","12.343690","12.34369","12.34369","12.34369","12.1977611111111","12.4977611111111","1168","","TG(18:2_18:2_20:5)+Na","1","1","1","1","12.1977611111111","12.4977611111111","1168","","TG(18:2_18:2_20:5)+Na"," 900570.8"," 48885.3200"," 48885.3200"," 34671.7500","12.1977611111111","12.4977611111111","1168","","TG(18:2_18:2_20:5)+Na","923.7123","643.4716","643.4716","621.4878","12.1977611111111","12.4977611111111","1168","","TG(18:2_18:2_20:5)+Na","923.7099404","643.4698464","643.4698464","621.4854464","12.1977611111111","12.4977611111111","1168"
"","TG(18:2_18:3_20:4)+Na","1","1","1","1","12.1977611111111","12.4977611111111","1168","","TG(18:2_18:3_20:4)+Na","12.343690","12.34369","12.34369","12.34369","12.1977611111111","12.4977611111111","1168","","TG(18:2_18:3_20:4)+Na","1","1","1","1","12.1977611111111","12.4977611111111","1168","","TG(18:2_18:3_20:4)+Na"," 900570.8"," 48885.3200"," 15731.8700"," 16421.4200","12.1977611111111","12.4977611111111","1168","","TG(18:2_18:3_20:4)+Na","923.7123","643.4716","645.4871","619.4717","12.1977611111111","12.4977611111111","1168","","TG(18:2_18:3_20:4)+Na","923.7099404","643.4698464","645.4854464","619.4698464","12.1977611111111","12.4977611111111","1168"
"","TG(18:2_18:2_20:3)+Na","1","1","1","1","13.2257791666667","13.5257791666667","485","","TG(18:2_18:2_20:3)+Na","13.400670","13.40067","13.40067","13.40067","13.2257791666667","13.5257791666667","485","","TG(18:2_18:2_20:3)+Na","1","1","1","1","13.2257791666667","13.5257791666667","485","","TG(18:2_18:2_20:3)+Na","3331938.0","121378.9000","121378.9000","  4072.6330","13.2257791666667","13.5257791666667","485","","TG(18:2_18:2_20:3)+Na","927.7423","647.5021","647.5021","621.4872","13.2257791666667","13.5257791666667","485","","TG(18:2_18:2_20:3)+Na","927.7412404","647.5011464","647.5011464","621.4854464","13.2257791666667","13.5257791666667","485"
"","TG(18:1_18:2_20:4)+Na","1","1","1","1","13.2257791666667","13.5257791666667","485","","TG(18:1_18:2_20:4)+Na","13.400670","13.40067","13.40067","13.40067","13.2257791666667","13.5257791666667","485","","TG(18:1_18:2_20:4)+Na","1","1","1","1","13.2257791666667","13.5257791666667","485","","TG(18:1_18:2_20:4)+Na","3331938.0","103825.8000","121378.9000","110739.9000","13.2257791666667","13.5257791666667","485","","TG(18:1_18:2_20:4)+Na","927.7423","645.4865","647.5021","623.5024","13.2257791666667","13.5257791666667","485","","TG(18:1_18:2_20:4)+Na","927.7412404","645.4854464","647.5011464","623.5011464","13.2257791666667","13.5257791666667","485"
"","TG(16:0_18:2_22:5)+Na","1","1","1","1","13.2257791666667","13.5257791666667","485","","TG(16:0_18:2_22:5)+Na","13.400670","13.40067","13.40067","13.40067","13.2257791666667","13.5257791666667","485","","TG(16:0_18:2_22:5)+Na","1","1","1","1","13.2257791666667","13.5257791666667","485","","TG(16:0_18:2_22:5)+Na","3331938.0"," 50233.1100","121378.9000"," 29750.8800","13.2257791666667","13.5257791666667","485","","TG(16:0_18:2_22:5)+Na","927.7423","671.5020","647.5021","597.4864","13.2257791666667","13.5257791666667","485","","TG(16:0_18:2_22:5)+Na","927.7412404","671.5011464","647.5011464","597.4854464","13.2257791666667","13.5257791666667","485"
"","TG(16:0_20:3_20:4)+Na","1","1","1","1","13.2257791666667","13.5257791666667","485","","TG(16:0_20:3_20:4)+Na","13.400670","13.40067","13.40067","13.40067","13.2257791666667","13.5257791666667","485","","TG(16:0_20:3_20:4)+Na","1","1","1","1","13.2257791666667","13.5257791666667","485","","TG(16:0_20:3_20:4)+Na","3331938.0"," 50233.1100","  4072.6330","110739.9000","13.2257791666667","13.5257791666667","485","","TG(16:0_20:3_20:4)+Na","927.7423","671.5020","621.4872","623.5024","13.2257791666667","13.5257791666667","485","","TG(16:0_20:3_20:4)+Na","927.7412404","671.5011464","621.4854464","623.5011464","13.2257791666667","13.5257791666667","485"
"","TG(18:0_18:2_20:4)+Na","1","1","1","1","13.7274930555556","14.0274930555556","378","","TG(18:0_18:2_20:4)+Na","13.888210","13.88821","13.88821","13.88821","13.7274930555556","14.0274930555556","378","","TG(18:0_18:2_20:4)+Na","1","1","1","1","13.7274930555556","14.0274930555556","378","","TG(18:0_18:2_20:4)+Na","4732913.0","  3291.7110"," 24227.9300","137045.5000","13.7274930555556","14.0274930555556","378","","TG(18:0_18:2_20:4)+Na","929.7574","645.4853","649.5176","625.5185","13.7274930555556","14.0274930555556","378","","TG(18:0_18:2_20:4)+Na","929.7568404","645.4854464","649.5167464","625.5167464","13.7274930555556","14.0274930555556","378"
"","TG(16:0_18:2_22:4)+Na","1","1","1","1","13.7274930555556","14.0274930555556","378","","TG(16:0_18:2_22:4)+Na","13.888210","13.88821","13.88821","13.88821","13.7274930555556","14.0274930555556","378","","TG(16:0_18:2_22:4)+Na","1","1","1","1","13.7274930555556","14.0274930555556","378","","TG(16:0_18:2_22:4)+Na","4732913.0","136561.6000"," 24227.9300"," 15927.3900","13.7274930555556","14.0274930555556","378","","TG(16:0_18:2_22:4)+Na","929.7574","673.5174","649.5176","597.4860","13.7274930555556","14.0274930555556","378","","TG(16:0_18:2_22:4)+Na","929.7568404","673.5167464","649.5167464","597.4854464","13.7274930555556","14.0274930555556","378"
"","TG(16:0_18:0_22:6)+Na","1","1","1","1","13.7274930555556","14.0274930555556","378","","TG(16:0_18:0_22:6)+Na","13.888210","13.88821","13.88821","13.88821","13.7274930555556","14.0274930555556","378","","TG(16:0_18:0_22:6)+Na","1","1","1","1","13.7274930555556","14.0274930555556","378","","TG(16:0_18:0_22:6)+Na","4732913.0","136561.6000","  3291.7110","  6543.5110","13.7274930555556","14.0274930555556","378","","TG(16:0_18:0_22:6)+Na","929.7574","673.5174","645.4853","601.5197","13.7274930555556","14.0274930555556","378","","TG(16:0_18:0_22:6)+Na","929.7568404","673.5167464","645.4854464","601.5167464","13.7274930555556","14.0274930555556","378"
"","TG(18:1_18:1_20:4)+Na","1","1","1","1","13.7274930555556","14.0274930555556","378","","TG(18:1_18:1_20:4)+Na","13.888210","13.88821","13.88821","13.88821","13.7274930555556","14.0274930555556","378","","TG(18:1_18:1_20:4)+Na","1","1","1","1","13.7274930555556","14.0274930555556","378","","TG(18:1_18:1_20:4)+Na","4732913.0","251806.2000","251806.2000","137045.5000","13.7274930555556","14.0274930555556","378","","TG(18:1_18:1_20:4)+Na","929.7574","647.5018","647.5018","625.5185","13.7274930555556","14.0274930555556","378","","TG(18:1_18:1_20:4)+Na","929.7569404","647.5011464","647.5011464","625.5168464","13.7274930555556","14.0274930555556","378"
"","TG(18:0_18:1_20:5)+Na","1","1","1","1","13.7274930555556","14.0274930555556","378","","TG(18:0_18:1_20:5)+Na","13.888210","13.88821","13.88821","13.88821","13.7274930555556","14.0274930555556","378","","TG(18:0_18:1_20:5)+Na","1","1","1","1","13.7274930555556","14.0274930555556","378","","TG(18:0_18:1_20:5)+Na","4732913.0","  3291.7110","251806.2000","  7071.0160","13.7274930555556","14.0274930555556","378","","TG(18:0_18:1_20:5)+Na","929.7574","645.4853","647.5018","627.5350","13.7274930555556","14.0274930555556","378","","TG(18:0_18:1_20:5)+Na","929.7569404","645.4855464","647.5011464","627.5324464","13.7274930555556","14.0274930555556","378"
"","TG(18:1_18:2_20:3)+Na","1","1","1","1","13.7274930555556","14.0274930555556","378","","TG(18:1_18:2_20:3)+Na","13.888210","13.88821","13.88821","13.88821","13.7274930555556","14.0274930555556","378","","TG(18:1_18:2_20:3)+Na","1","1","1","1","13.7274930555556","14.0274930555556","378","","TG(18:1_18:2_20:3)+Na","4732913.0","251806.2000"," 24227.9300"," 13824.9600","13.7274930555556","14.0274930555556","378","","TG(18:1_18:2_20:3)+Na","929.7574","647.5018","649.5176","623.5023","13.7274930555556","14.0274930555556","378","","TG(18:1_18:2_20:3)+Na","929.7569404","647.5011464","649.5168464","623.5011464","13.7274930555556","14.0274930555556","378"
"","TG(18:0_18:3_20:3)+Na","1","1","1","1","13.7274930555556","14.0274930555556","378","","TG(18:0_18:3_20:3)+Na","13.888210","13.88821","13.88821","13.88821","13.7274930555556","14.0274930555556","378","","TG(18:0_18:3_20:3)+Na","1","1","1","1","13.7274930555556","14.0274930555556","378","","TG(18:0_18:3_20:3)+Na","4732913.0","  3291.7110"," 32218.2800"," 13824.9600","13.7274930555556","14.0274930555556","378","","TG(18:0_18:3_20:3)+Na","929.7574","645.4853","651.5356","623.5023","13.7274930555556","14.0274930555556","378","","TG(18:0_18:3_20:3)+Na","929.7569404","645.4855464","651.5324464","623.5011464","13.7274930555556","14.0274930555556","378"
"","TG(16:0_18:1_22:5)+Na","1","1","1","1","13.7274930555556","14.0274930555556","378","","TG(16:0_18:1_22:5)+Na","13.888210","13.88821","13.88821","13.88821","13.7274930555556","14.0274930555556","378","","TG(16:0_18:1_22:5)+Na","1","1","1","1","13.7274930555556","14.0274930555556","378","","TG(16:0_18:1_22:5)+Na","4732913.0","136561.6000","251806.2000"," 64693.1300","13.7274930555556","14.0274930555556","378","","TG(16:0_18:1_22:5)+Na","929.7574","673.5174","647.5018","599.5017","13.7274930555556","14.0274930555556","378","","TG(16:0_18:1_22:5)+Na","929.7569404","673.5168464","647.5011464","599.5011464","13.7274930555556","14.0274930555556","378"
"","TG(16:0_20:3_20:3)+Na","1","1","1","1","13.7274930555556","14.0274930555556","378","","TG(16:0_20:3_20:3)+Na","13.888210","13.88821","13.88821","13.88821","13.7274930555556","14.0274930555556","378","","TG(16:0_20:3_20:3)+Na","1","1","1","1","13.7274930555556","14.0274930555556","378","","TG(16:0_20:3_20:3)+Na","4732913.0","136561.6000"," 13824.9600"," 13824.9600","13.7274930555556","14.0274930555556","378","","TG(16:0_20:3_20:3)+Na","929.7574","673.5174","623.5023","623.5023","13.7274930555556","14.0274930555556","378","","TG(16:0_20:3_20:3)+Na","929.7569404","673.5168464","623.5011464","623.5011464","13.7274930555556","14.0274930555556","378"
"","TG(18:0_18:1_20:4)+Na","1","1","1","1","14.2937777777778","14.5937777777778","525","","TG(18:0_18:1_20:4)+Na","14.451670","14.45167","14.45167","14.45167","14.2937777777778","14.5937777777778","525","","TG(18:0_18:1_20:4)+Na","1","1","1","1","14.2937777777778","14.5937777777778","525","","TG(18:0_18:1_20:4)+Na","3397797.0","136444.8000","124121.0000","106269.6000","14.2937777777778","14.5937777777778","525","","TG(18:0_18:1_20:4)+Na","931.7733","647.5020","649.5177","627.5338","14.2937777777778","14.5937777777778","525","","TG(18:0_18:1_20:4)+Na","931.7725404","647.5011464","649.5167464","627.5324464","14.2937777777778","14.5937777777778","525"
"","TG(18:2_18:2_20:1)+Na","1","1","1","1","14.2937777777778","14.5937777777778","525","","TG(18:2_18:2_20:1)+Na","14.451670","14.45167","14.45167","14.45167","14.2937777777778","14.5937777777778","525","","TG(18:2_18:2_20:1)+Na","1","1","1","1","14.2937777777778","14.5937777777778","525","","TG(18:2_18:2_20:1)+Na","3397797.0","  4066.2780","  4066.2780","  1093.6680","14.2937777777778","14.5937777777778","525","","TG(18:2_18:2_20:1)+Na","931.7733","651.5345","651.5345","621.4878","14.2937777777778","14.5937777777778","525","","TG(18:2_18:2_20:1)+Na","931.7725404","651.5324464","651.5324464","621.4854464","14.2937777777778","14.5937777777778","525"
"","TG(18:0_18:2_20:3)+Na","1","1","1","1","14.2937777777778","14.5937777777778","525","","TG(18:0_18:2_20:3)+Na","14.451670","14.45167","14.45167","14.45167","14.2937777777778","14.5937777777778","525","","TG(18:0_18:2_20:3)+Na","1","1","1","1","14.2937777777778","14.5937777777778","525","","TG(18:0_18:2_20:3)+Na","3397797.0","136444.8000","  4066.2780"," 33001.8900","14.2937777777778","14.5937777777778","525","","TG(18:0_18:2_20:3)+Na","931.7733","647.5020","651.5345","625.5193","14.2937777777778","14.5937777777778","525","","TG(18:0_18:2_20:3)+Na","931.7725404","647.5011464","651.5324464","625.5167464","14.2937777777778","14.5937777777778","525"
"","TG(16:0_18:1_22:4)+Na","1","1","1","1","14.2937777777778","14.5937777777778","525","","TG(16:0_18:1_22:4)+Na","14.451670","14.45167","14.45167","14.45167","14.2937777777778","14.5937777777778","525","","TG(16:0_18:1_22:4)+Na","1","1","1","1","14.2937777777778","14.5937777777778","525","","TG(16:0_18:1_22:4)+Na","3397797.0"," 16259.3300","124121.0000","  5710.9010","14.2937777777778","14.5937777777778","525","","TG(16:0_18:1_22:4)+Na","931.7733","675.5334","649.5177","599.5017","14.2937777777778","14.5937777777778","525","","TG(16:0_18:1_22:4)+Na","931.7725404","675.5324464","649.5167464","599.5011464","14.2937777777778","14.5937777777778","525"
"","TG(16:0_18:0_22:5)+Na","1","1","1","1","14.2937777777778","14.5937777777778","525","","TG(16:0_18:0_22:5)+Na","14.451670","14.45167","14.45167","14.45167","14.2937777777778","14.5937777777778","525","","TG(16:0_18:0_22:5)+Na","1","1","1","1","14.2937777777778","14.5937777777778","525","","TG(16:0_18:0_22:5)+Na","3397797.0"," 16259.3300","136444.8000","  4659.6290","14.2937777777778","14.5937777777778","525","","TG(16:0_18:0_22:5)+Na","931.7733","675.5334","647.5020","601.5177","14.2937777777778","14.5937777777778","525","","TG(16:0_18:0_22:5)+Na","931.7725404","675.5324464","647.5011464","601.5167464","14.2937777777778","14.5937777777778","525"
"","TG(16:0_20:1_20:4)+Na","1","1","1","1","14.2937777777778","14.5937777777778","525","","TG(16:0_20:1_20:4)+Na","14.451670","14.45167","14.45167","14.45167","14.2937777777778","14.5937777777778","525","","TG(16:0_20:1_20:4)+Na","1","1","1","1","14.2937777777778","14.5937777777778","525","","TG(16:0_20:1_20:4)+Na","3397797.0"," 16259.3300","  1093.6680","106269.6000","14.2937777777778","14.5937777777778","525","","TG(16:0_20:1_20:4)+Na","931.7733","675.5334","621.4878","627.5338","14.2937777777778","14.5937777777778","525","","TG(16:0_20:1_20:4)+Na","931.7725404","675.5324464","621.4854464","627.5324464","14.2937777777778","14.5937777777778","525"
"","TG(18:1_18:1_20:3)+Na","1","1","1","1","14.2937777777778","14.5937777777778","525","","TG(18:1_18:1_20:3)+Na","14.451670","14.45167","14.45167","14.45167","14.2937777777778","14.5937777777778","525","","TG(18:1_18:1_20:3)+Na","1","1","1","1","14.2937777777778","14.5937777777778","525","","TG(18:1_18:1_20:3)+Na","3397797.0","124121.0000","124121.0000"," 33001.8900","14.2937777777778","14.5937777777778","525","","TG(18:1_18:1_20:3)+Na","931.7733","649.5177","649.5177","625.5193","14.2937777777778","14.5937777777778","525","","TG(18:1_18:1_20:3)+Na","931.7726404","649.5168464","649.5168464","625.5168464","14.2937777777778","14.5937777777778","525"
