"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","PC","[M+H]+","MH-PC","MH-tail1&TrimethylAmine","MH-tail2&TrimethylAmine","MH-Tail1","MH-Tail2","LPC_T1_H","LPC_T2_H","RCOO+58_T1","RCOO+58_T2","PC Head","RT_min","RT_max","Comment","RT at Max Intensity","PC","[M+H]+","MH-PC","MH-tail1&TrimethylAmine","MH-tail2&TrimethylAmine","MH-Tail1","MH-Tail2","LPC_T1_H","LPC_T2_H","RCOO+58_T1","RCOO+58_T2","PC Head","RT_min","RT_max","Comment","Number of Scans","PC","[M+H]+","MH-PC","MH-tail1&TrimethylAmine","MH-tail2&TrimethylAmine","MH-Tail1","MH-Tail2","LPC_T1_H","LPC_T2_H","RCOO+58_T1","RCOO+58_T2","PC Head","RT_min","RT_max","Comment","Max Intensity","PC","[M+H]+","MH-PC","MH-tail1&TrimethylAmine","MH-tail2&TrimethylAmine","MH-Tail1","MH-Tail2","LPC_T1_H","LPC_T2_H","RCOO+58_T1","RCOO+58_T2","PC Head","RT_min","RT_max","Comment","Average m/z","PC","[M+H]+","MH-PC","MH-tail1&TrimethylAmine","MH-tail2&TrimethylAmine","MH-Tail1","MH-Tail2","LPC_T1_H","LPC_T2_H","RCOO+58_T1","RCOO+58_T2","PC Head","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","PC","[M+H]+","MH-PC","MH-tail1&TrimethylAmine","MH-tail2&TrimethylAmine","MH-Tail1","MH-Tail2","LPC_T1_H","LPC_T2_H","RCOO+58_T1","RCOO+58_T2","PC Head","RT_min","RT_max","Comment"
"","PC(16:1_20:5)+H","1","1","1","0","1","1","0","0","0","0","1","5.25342916666667","5.55342916666667","9112","","PC(16:1_20:5)+H"," 5.414547"," 5.414547"," 5.414547"," 0.000000"," 5.414547"," 5.414547"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 5.414547","5.25342916666667","5.55342916666667","9112","","PC(16:1_20:5)+H","1","1","1","0","1","1","0","0","0","0","1","5.25342916666667","5.55342916666667","9112","","PC(16:1_20:5)+H","  421282.000"," 303083.3000"," 8469.7510","    0.0000","  2950.0510","  2236.7860","      0.0000","     0.0000","     0.0000","     0.0000","2.395744e+04","5.25342916666667","5.55342916666667","9112","","PC(16:1_20:5)+H","778.5378","595.4715","465.2389","  0.0000","524.3130","476.3148","  0.0000","  0.0000","  0.0000","  0.0000","184.0739","5.25342916666667","5.55342916666667","9112","","PC(16:1_20:5)+H","778.53824","595.4722","465.240111","417.240111","524.31361","476.31361","494.32419","542.32419","311.25813","359.25813","184.07332","5.25342916666667","5.55342916666667","9112"
"","PC(16:1_20:5)+H","1","1","1","0","1","1","0","0","0","0","1","5.25342916666667","5.55342916666667","12669","","PC(16:1_20:5)+H"," 5.414547"," 5.414547"," 5.414547"," 0.000000"," 5.414547"," 5.414547"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 5.414547","5.25342916666667","5.55342916666667","12669","","PC(16:1_20:5)+H","1","1","1","0","1","1","0","0","0","0","1","5.25342916666667","5.55342916666667","12669","","PC(16:1_20:5)+H","  421282.000"," 303083.3000"," 8469.7510","    0.0000","  2950.0510","  2236.7860","      0.0000","     0.0000","     0.0000","     0.0000","2.395744e+04","5.25342916666667","5.55342916666667","12669","","PC(16:1_20:5)+H","778.5378","595.4715","465.2389","  0.0000","524.3130","476.3148","  0.0000","  0.0000","  0.0000","  0.0000","184.0739","5.25342916666667","5.55342916666667","12669","","PC(16:1_20:5)+H","778.53824","595.4722","465.240111","417.240111","524.31361","476.31361","494.32419","542.32419","311.25813","359.25813","184.07332","5.25342916666667","5.55342916666667","12669"
"","PC(16:1_22:6)+H","1","0","0","0","1","1","1","0","0","0","1","4.889025","5.189025","321","","PC(16:1_22:6)+H"," 4.996492"," 0.000000"," 0.000000"," 0.000000"," 4.996492"," 4.996492"," 4.996492"," 4.996492"," 0.000000"," 0.000000"," 4.996492","4.889025","5.189025","321","","PC(16:1_22:6)+H","2","0","0","0","2","2","2","2","0","0","2","4.889025","5.189025","321","","PC(16:1_22:6)+H","  471947.600","      0.0000","    0.0000","    0.0000","  6052.0870","  2866.8460","   9436.3210","   908.0282","     0.0000","     0.0000","4.935359e+06","4.889025","5.189025","321","","PC(16:1_22:6)+H","804.5551","  0.0000","  0.0000","  0.0000","550.3303","476.3145","494.3252","568.3424","  0.0000","  0.0000","184.0737","4.889025","5.189025","321","","PC(16:1_22:6)+H","804.55384","621.4878","491.255711","417.240111","550.32921","476.31361","494.32419","568.33979","311.25813","385.27373","184.07332","4.889025","5.189025","321"
"","PC(16:1_22:6)+H","1","0","0","0","1","1","1","0","0","0","1","4.70712272727273","5.00712272727273","12665","","PC(16:1_22:6)+H"," 4.996492"," 4.863452"," 0.000000"," 0.000000"," 4.996492"," 4.863452"," 4.996492"," 4.996492"," 0.000000"," 0.000000"," 4.996492","4.70712272727273","5.00712272727273","12665","","PC(16:1_22:6)+H","3","1","0","0","2","2","2","1","0","0","3","4.70712272727273","5.00712272727273","12665","","PC(16:1_22:6)+H","  471947.600","    870.9758","    0.0000","    0.0000","  6052.0870","  3099.2810","   9436.3210","   908.0282","     0.0000","     0.0000","4.935359e+06","4.70712272727273","5.00712272727273","12665","","PC(16:1_22:6)+H","804.5554","621.4874","  0.0000","  0.0000","550.3303","476.3148","494.3246","568.3422","  0.0000","  0.0000","184.0737","4.70712272727273","5.00712272727273","12665","","PC(16:1_22:6)+H","804.55384","621.4878","491.255711","417.240111","550.32921","476.31361","494.32419","568.33979","311.25813","385.27373","184.07332","4.70712272727273","5.00712272727273","12665"
"","PC(17:0_17:0)+H","1","1","1","1","1","1","1","1","0","0","1","8.38228472222222","8.68228472222222","37","","PC(17:0_17:0)+H"," 8.523543"," 8.523543"," 8.650549"," 8.650549"," 8.523543"," 8.523543"," 8.523543"," 8.523543"," 0.000000"," 0.000000"," 8.523543","8.38228472222222","8.68228472222222","37","","PC(17:0_17:0)+H","2","2","1","1","2","2","2","2","0","0","2","8.38228472222222","8.68228472222222","37","","PC(17:0_17:0)+H","13663840.000","  90166.8600"," 1783.3960"," 1783.3960","161716.6000","161716.6000"," 283392.0000","283392.0000","     0.0000","     0.0000","1.399277e+08","8.38228472222222","8.68228472222222","37","","PC(17:0_17:0)+H","762.6004","579.5349","433.2712","433.2712","492.3451","492.3451","510.3555","510.3555","  0.0000","  0.0000","184.0732","8.38228472222222","8.68228472222222","37","","PC(17:0_17:0)+H","762.60084","579.5348","433.271411","433.271411","492.34491","492.34491","510.35549","510.35549","327.28943","327.28943","184.07332","8.38228472222222","8.68228472222222","37"
"","PC(17:0_18:1)+H","1","1","0","0","1","1","1","1","0","1","1","7.90268472222222","8.20268472222222","177","","PC(17:0_18:1)+H"," 8.032400"," 8.032400"," 0.000000"," 0.000000"," 8.032400"," 8.032400"," 8.032400"," 8.032400"," 0.000000"," 8.032400"," 8.032400","7.90268472222222","8.20268472222222","177","","PC(17:0_18:1)+H","2","2","0","0","2","1","2","1","0","2","2","7.90268472222222","8.20268472222222","177","","PC(17:0_18:1)+H"," 1312308.000","   8737.2390","    0.0000","    0.0000","  8228.9410","  4848.3150","  22047.5600","  4437.4340","     0.0000","  1102.4020","1.236407e+07","7.90268472222222","8.20268472222222","177","","PC(17:0_18:1)+H","774.6008","591.5351","  0.0000","  0.0000","504.3449","492.3452","510.3559","522.3566","  0.0000","339.2903","184.0734","7.90268472222222","8.20268472222222","177","","PC(17:0_18:1)+H","774.60084","591.5348","445.271411","433.271411","504.34491","492.34491","510.35549","522.35549","327.28943","339.28943","184.07332","7.90268472222222","8.20268472222222","177"
"","PC(17:0_18:2)+H","1","1","0","0","1","1","1","1","0","0","1","6.99751944444444","7.29751944444444","89","","PC(17:0_18:2)+H"," 7.102481"," 7.102481"," 0.000000"," 0.000000"," 7.102481"," 7.102481"," 7.102481"," 7.102481"," 0.000000"," 0.000000"," 7.102481","6.99751944444444","7.29751944444444","89","","PC(17:0_18:2)+H","2","2","0","0","2","2","2","2","0","0","2","6.99751944444444","7.29751944444444","89","","PC(17:0_18:2)+H"," 2004370.000","  18919.9400","    0.0000","    0.0000"," 16859.5700"," 10580.3700","  41352.7600","  9492.6760","     0.0000","     0.0000","2.046416e+07","6.99751944444444","7.29751944444444","89","","PC(17:0_18:2)+H","772.5854","589.5195","  0.0000","  0.0000","502.3297","492.3456","510.3560","520.3411","  0.0000","  0.0000","184.0734","6.99751944444444","7.29751944444444","89","","PC(17:0_18:2)+H","772.58514","589.5191","443.255711","433.271411","502.32921","492.34491","510.35549","520.33979","327.28943","337.27373","184.07332","6.99751944444444","7.29751944444444","89"
"","PC(17:0_18:2)+H","1","1","0","0","1","1","1","1","0","0","1","6.80782777777778","7.10782777777778","143","","PC(17:0_18:2)+H"," 6.979968"," 6.979968"," 0.000000"," 0.000000"," 7.102481"," 7.102481"," 6.979968"," 7.102481"," 0.000000"," 0.000000"," 6.979968","6.80782777777778","7.10782777777778","143","","PC(17:0_18:2)+H","2","2","0","0","2","2","2","2","0","0","2","6.80782777777778","7.10782777777778","143","","PC(17:0_18:2)+H"," 2258199.000","  20067.7600","    0.0000","    0.0000"," 16859.5700"," 10580.3700","  43494.4900","  9492.6760","     0.0000","     0.0000","2.259026e+07","6.80782777777778","7.10782777777778","143","","PC(17:0_18:2)+H","772.5851","589.5190","  0.0000","  0.0000","502.3297","492.3452","510.3556","520.3410","  0.0000","  0.0000","184.0733","6.80782777777778","7.10782777777778","143","","PC(17:0_18:2)+H","772.58514","589.5191","443.255711","433.271411","502.32921","492.34491","510.35549","520.33979","327.28943","337.27373","184.07332","6.80782777777778","7.10782777777778","143"
"","PC(17:0_19:0)+H","1","1","0","0","0","1","0","1","0","0","1","9.41335833333333","9.71335833333333","437","","PC(17:0_19:0)+H"," 9.531310"," 9.531310"," 0.000000"," 0.000000"," 9.531310"," 9.531310"," 0.000000"," 9.531310"," 0.000000"," 0.000000"," 9.531310","9.41335833333333","9.71335833333333","437","","PC(17:0_19:0)+H","2","1","0","0","1","1","0","1","0","0","2","9.41335833333333","9.71335833333333","437","","PC(17:0_19:0)+H","  390063.400","   2721.0380","    0.0000","    0.0000","   991.4028","  1322.3790","      0.0000","  3055.2680","     0.0000","     0.0000","3.474659e+06","9.41335833333333","9.71335833333333","437","","PC(17:0_19:0)+H","790.6327","607.5664","  0.0000","  0.0000","520.3762","492.3454","  0.0000","538.3877","  0.0000","  0.0000","184.0736","9.41335833333333","9.71335833333333","437","","PC(17:0_19:0)+H","790.63214","607.5661","461.302711","433.271411","520.37621","492.34491","510.35549","538.38679","327.28943","355.32073","184.07332","9.41335833333333","9.71335833333333","437"
"","PC(17:0_20:2)+H","1","1","0","0","0","0","1","0","0","0","1","8.13221388888889","8.43221388888889","301","","PC(17:0_20:2)+H"," 8.306120"," 8.306120"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 8.161917"," 0.000000"," 0.000000"," 0.000000"," 8.306120","8.13221388888889","8.43221388888889","301","","PC(17:0_20:2)+H","2","2","0","0","0","0","1","0","0","0","2","8.13221388888889","8.43221388888889","301","","PC(17:0_20:2)+H","  778024.400","   1677.8160","    0.0000","    0.0000","     0.0000","     0.0000","   2237.4390","     0.0000","     0.0000","     0.0000","6.288579e+06","8.13221388888889","8.43221388888889","301","","PC(17:0_20:2)+H","800.6164","617.5503","  0.0000","  0.0000","  0.0000","  0.0000","510.3560","  0.0000","  0.0000","  0.0000","184.0735","8.13221388888889","8.43221388888889","301","","PC(17:0_20:2)+H","800.61644","617.5504","471.287011","433.271411","530.36051","492.34491","510.35549","548.37109","327.28943","365.30503","184.07332","8.13221388888889","8.43221388888889","301"
"","PC(17:0_20:2)+H","1","1","0","0","0","0","1","0","0","0","1","7.92857222222222","8.22857222222222","17797","","PC(17:0_20:2)+H"," 8.161917"," 8.161917"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 8.161917"," 0.000000"," 0.000000"," 0.000000"," 8.161917","7.92857222222222","8.22857222222222","17797","","PC(17:0_20:2)+H","1","1","0","0","0","0","1","0","0","0","1","7.92857222222222","8.22857222222222","17797","","PC(17:0_20:2)+H","  192656.700","   1424.1420","    0.0000","    0.0000","     0.0000","     0.0000","   2237.4390","     0.0000","     0.0000","     0.0000","1.612863e+06","7.92857222222222","8.22857222222222","17797","","PC(17:0_20:2)+H","800.6161","617.5500","  0.0000","  0.0000","  0.0000","  0.0000","510.3560","  0.0000","  0.0000","  0.0000","184.0735","7.92857222222222","8.22857222222222","17797","","PC(17:0_20:2)+H","800.61644","617.5504","471.287011","433.271411","530.36051","492.34491","510.35549","548.37109","327.28943","365.30503","184.07332","7.92857222222222","8.22857222222222","17797"
"","PC(17:0_20:3)+H","1","1","0","0","1","1","1","1","0","0","1","7.2798","7.5798","344","","PC(17:0_20:3)+H"," 7.424463"," 7.424463"," 0.000000"," 0.000000"," 7.424463"," 7.424463"," 7.424463"," 7.300851"," 0.000000"," 0.000000"," 7.424463","7.2798","7.5798","344","","PC(17:0_20:3)+H","2","2","0","0","2","2","2","2","0","0","2","7.2798","7.5798","344","","PC(17:0_20:3)+H","  731011.200","   3542.0540","    0.0000","    0.0000","  7795.9940","  4080.9860","  16517.6700","  2735.3920","     0.0000","     0.0000","6.648742e+06","7.2798","7.5798","344","","PC(17:0_20:3)+H","798.6014","615.5344","  0.0000","  0.0000","528.3460","492.3453","510.3563","546.3563","  0.0000","  0.0000","184.0736","7.2798","7.5798","344","","PC(17:0_20:3)+H","798.60084","615.5348","469.271411","433.271411","528.34491","492.34491","510.35549","546.35549","327.28943","363.28943","184.07332","7.2798","7.5798","344"
"","PC(17:0_20:3)+H","1","1","0","0","1","1","1","1","0","0","1","7.09015833333333","7.39015833333333","353","","PC(17:0_20:3)+H"," 7.300851"," 7.149203"," 0.000000"," 0.000000"," 7.300851"," 7.300851"," 7.300851"," 7.300851"," 0.000000"," 0.000000"," 7.300851","7.09015833333333","7.39015833333333","353","","PC(17:0_20:3)+H","2","2","0","0","1","1","1","1","0","0","2","7.09015833333333","7.39015833333333","353","","PC(17:0_20:3)+H","  512799.400","   2592.1630","    0.0000","    0.0000","  3916.1680","  3859.2710","   7671.4980","  2735.3920","     0.0000","     0.0000","3.730293e+06","7.09015833333333","7.39015833333333","353","","PC(17:0_20:3)+H","798.6013","615.5350","  0.0000","  0.0000","528.3465","492.3453","510.3564","546.3564","  0.0000","  0.0000","184.0736","7.09015833333333","7.39015833333333","353","","PC(17:0_20:3)+H","798.60084","615.5348","469.271411","433.271411","528.34491","492.34491","510.35549","546.35549","327.28943","363.28943","184.07332","7.09015833333333","7.39015833333333","353"
"","PC(17:0_20:4)+H","1","1","0","0","1","1","1","1","1","0","1","6.80782777777778","7.10782777777778","154","","PC(17:0_20:4)+H"," 6.969626"," 6.969626"," 0.000000"," 0.000000"," 6.969626"," 6.969626"," 6.969626"," 6.969626"," 6.969626"," 0.000000"," 6.969626","6.80782777777778","7.10782777777778","154","","PC(17:0_20:4)+H","2","2","0","0","2","2","2","2","2","0","2","6.80782777777778","7.10782777777778","154","","PC(17:0_20:4)+H"," 1819422.000","   6499.8620","    0.0000","    0.0000"," 20298.2500"," 11646.5500","  44465.2400","  5042.0770","  6329.8710","     0.0000","1.976401e+07","6.80782777777778","7.10782777777778","154","","PC(17:0_20:4)+H","796.5858","613.5194","  0.0000","  0.0000","526.3294","492.3453","510.3560","544.3406","327.2898","  0.0000","184.0735","6.80782777777778","7.10782777777778","154","","PC(17:0_20:4)+H","796.58514","613.5191","467.255711","433.271411","526.32921","492.34491","510.35549","544.33979","327.28943","361.27373","184.07332","6.80782777777778","7.10782777777778","154"
"","PC(17:0_20:4)+H","1","1","0","0","1","1","1","1","0","0","1","6.61006388888889","6.91006388888889","248","","PC(17:0_20:4)+H"," 6.709229"," 6.709229"," 0.000000"," 0.000000"," 6.709229"," 6.846386"," 6.709229"," 6.709229"," 6.709229"," 0.000000"," 6.709229","6.61006388888889","6.91006388888889","248","","PC(17:0_20:4)+H","2","2","0","0","2","2","2","2","2","0","2","6.61006388888889","6.91006388888889","248","","PC(17:0_20:4)+H","  471735.300","   1355.2690","    0.0000","    0.0000","  6374.1820","  3748.7570","  11137.1400","  1278.5570","   916.0026","     0.0000","4.402414e+06","6.61006388888889","6.91006388888889","248","","PC(17:0_20:4)+H","796.5861","613.5200","  0.0000","  0.0000","526.3294","492.3456","510.3562","544.3410","327.2901","  0.0000","184.0736","6.61006388888889","6.91006388888889","248","","PC(17:0_20:4)+H","796.58514","613.5191","467.255711","433.271411","526.32921","492.34491","510.35549","544.33979","327.28943","361.27373","184.07332","6.61006388888889","6.91006388888889","248"
"","PC(17:0_20:5)+H","1","0","0","0","0","0","1","0","0","0","1","5.66719861111111","5.96719861111111","682","","PC(17:0_20:5)+H"," 5.786267"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 5.943331"," 5.943331"," 0.000000"," 0.000000"," 0.000000"," 5.786267","5.66719861111111","5.96719861111111","682","","PC(17:0_20:5)+H","2","0","0","0","0","1","1","0","0","0","2","5.66719861111111","5.96719861111111","682","","PC(17:0_20:5)+H","  226959.300","      0.0000","    0.0000","    0.0000","     0.0000","   605.5831","   3053.4120","     0.0000","     0.0000","     0.0000","1.972367e+06","5.66719861111111","5.96719861111111","682","","PC(17:0_20:5)+H","794.5701","  0.0000","  0.0000","  0.0000","  0.0000","492.3456","510.3562","  0.0000","  0.0000","  0.0000","184.0735","5.66719861111111","5.96719861111111","682","","PC(17:0_20:5)+H","794.56954","611.5035","465.240111","433.271411","524.31361","492.34491","510.35549","542.32419","327.28943","359.25813","184.07332","5.66719861111111","5.96719861111111","682"
"","PC(17:0_22:5)+H","1","1","0","0","1","1","1","0","0","0","1","6.82585694444444","7.12585694444444","616","","PC(17:0_22:5)+H"," 6.990346"," 6.990346"," 0.000000"," 0.000000"," 6.990346"," 6.990346"," 6.990346"," 0.000000"," 0.000000"," 0.000000"," 6.990346","6.82585694444444","7.12585694444444","616","","PC(17:0_22:5)+H","1","1","0","0","1","1","1","0","0","0","1","6.82585694444444","7.12585694444444","616","","PC(17:0_22:5)+H","  340063.400","   1339.8750","    0.0000","    0.0000","  3168.4340","  2405.8790","   5571.9980","     0.0000","     0.0000","     0.0000","3.037275e+06","6.82585694444444","7.12585694444444","616","","PC(17:0_22:5)+H","822.6011","639.5352","  0.0000","  0.0000","552.3455","492.3454","510.3553","  0.0000","  0.0000","  0.0000","184.0735","6.82585694444444","7.12585694444444","616","","PC(17:0_22:5)+H","822.60084","639.5348","493.271411","433.271411","552.34491","492.34491","510.35549","570.35549","327.28943","387.28943","184.07332","6.82585694444444","7.12585694444444","616"
"","PC(17:0_22:6)+H","1","0","0","0","1","1","1","0","0","0","1","6.47828333333333","6.77828333333333","515","","PC(17:0_22:6)+H"," 6.607728"," 0.000000"," 0.000000"," 0.000000"," 6.607728"," 6.607728"," 6.607728"," 0.000000"," 0.000000"," 0.000000"," 6.607728","6.47828333333333","6.77828333333333","515","","PC(17:0_22:6)+H","1","0","0","0","1","1","1","0","0","0","1","6.47828333333333","6.77828333333333","515","","PC(17:0_22:6)+H","  295264.700","      0.0000","    0.0000","    0.0000","  3785.1740","  2614.4430","   8424.2220","     0.0000","     0.0000","     0.0000","2.771177e+06","6.47828333333333","6.77828333333333","515","","PC(17:0_22:6)+H","820.5861","  0.0000","  0.0000","  0.0000","550.3300","492.3460","510.3562","  0.0000","  0.0000","  0.0000","184.0736","6.47828333333333","6.77828333333333","515","","PC(17:0_22:6)+H","820.58514","637.5191","491.255711","433.271411","550.32921","492.34491","510.35549","568.33979","327.28943","385.27373","184.07332","6.47828333333333","6.77828333333333","515"
"","PC(17:0_22:6)+H","1","1","0","0","1","0","1","0","0","0","1","6.27630277777778","6.57630277777778","604","","PC(17:0_22:6)+H"," 6.392905"," 6.392905"," 0.000000"," 0.000000"," 6.392905"," 0.000000"," 6.392905"," 6.392905"," 0.000000"," 0.000000"," 6.392905","6.27630277777778","6.57630277777778","604","","PC(17:0_22:6)+H","1","1","0","0","1","0","1","1","0","0","1","6.27630277777778","6.57630277777778","604","","PC(17:0_22:6)+H","  219460.800","   1300.5050","    0.0000","    0.0000","  1200.7100","     0.0000","   4552.3160","   886.1832","     0.0000","     0.0000","2.094979e+06","6.27630277777778","6.57630277777778","604","","PC(17:0_22:6)+H","820.5861","637.5203","  0.0000","  0.0000","550.3304","  0.0000","510.3561","568.3416","  0.0000","  0.0000","184.0737","6.27630277777778","6.57630277777778","604","","PC(17:0_22:6)+H","820.58514","637.5191","491.255711","433.271411","550.32921","492.34491","510.35549","568.33979","327.28943","385.27373","184.07332","6.27630277777778","6.57630277777778","604"
"","PC(17:1_18:0)+H","1","1","0","0","0","0","0","1","1","0","1","7.90268472222222","8.20268472222222","177","","PC(17:1_18:0)+H"," 8.032400"," 8.032400"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 8.032400"," 8.177626"," 8.177626"," 8.032400","7.90268472222222","8.20268472222222","177","","PC(17:1_18:0)+H","2","2","0","0","0","0","0","1","1","1","2","7.90268472222222","8.20268472222222","177","","PC(17:1_18:0)+H"," 1312308.000","   8737.2390","    0.0000","    0.0000","     0.0000","     0.0000","      0.0000","  1308.1400","  1070.2700","   928.5625","1.236407e+07","7.90268472222222","8.20268472222222","177","","PC(17:1_18:0)+H","774.6008","591.5351","  0.0000","  0.0000","  0.0000","  0.0000","  0.0000","524.3716","325.2733","341.3057","184.0734","7.90268472222222","8.20268472222222","177","","PC(17:1_18:0)+H","774.60074","591.5347","447.287011","431.255711","506.36051","490.32921","508.33979","524.37109","325.27373","341.30503","184.07332","7.90268472222222","8.20268472222222","177"
"","PC(17:1_18:1)+H","1","1","0","0","0","0","1","0","1","1","1","6.99751944444444","7.29751944444444","89","","PC(17:1_18:1)+H"," 7.102481"," 7.102481"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 7.235707"," 0.000000"," 7.235707"," 7.235707"," 7.102481","6.99751944444444","7.29751944444444","89","","PC(17:1_18:1)+H","2","2","0","0","0","0","1","0","1","1","2","6.99751944444444","7.29751944444444","89","","PC(17:1_18:1)+H"," 2004370.000","  18919.9400","    0.0000","    0.0000","     0.0000","     0.0000","   1049.2370","     0.0000","  3953.1980","  1454.1850","2.046416e+07","6.99751944444444","7.29751944444444","89","","PC(17:1_18:1)+H","772.5854","589.5195","  0.0000","  0.0000","  0.0000","  0.0000","508.3402","  0.0000","325.2740","339.2895","184.0734","6.99751944444444","7.29751944444444","89","","PC(17:1_18:1)+H","772.58514","589.5191","445.271411","431.255711","504.34491","490.32921","508.33979","522.35549","325.27373","339.28943","184.07332","6.99751944444444","7.29751944444444","89"
"","PC(17:1_18:2)+H","1","1","0","0","1","0","1","0","0","0","1","6.08608472222222","6.38608472222222","402","","PC(17:1_18:2)+H"," 6.256794"," 6.256794"," 0.000000"," 0.000000"," 6.132427"," 0.000000"," 6.256794"," 0.000000"," 0.000000"," 0.000000"," 6.256794","6.08608472222222","6.38608472222222","402","","PC(17:1_18:2)+H","2","1","0","0","1","0","2","0","0","0","2","6.08608472222222","6.38608472222222","402","","PC(17:1_18:2)+H","  685172.000","   3923.3190","    0.0000","    0.0000","  1340.1910","     0.0000","   2765.4560","     0.0000","     0.0000","     0.0000","5.334090e+06","6.08608472222222","6.38608472222222","402","","PC(17:1_18:2)+H","770.5702","587.5026","  0.0000","  0.0000","502.3306","  0.0000","508.3407","  0.0000","  0.0000","  0.0000","184.0736","6.08608472222222","6.38608472222222","402","","PC(17:1_18:2)+H","770.56944","587.5034","443.255711","431.255711","502.32921","490.32921","508.33979","520.33979","325.27373","337.27373","184.07332","6.08608472222222","6.38608472222222","402"
"","PC(17:1_18:2)+H","1","1","0","0","1","1","1","1","0","0","1","5.87367083333333","6.17367083333333","501","","PC(17:1_18:2)+H"," 6.000633"," 6.000633"," 0.000000"," 0.000000"," 6.132427"," 6.000633"," 6.000633"," 6.000633"," 0.000000"," 0.000000"," 6.000633","5.87367083333333","6.17367083333333","501","","PC(17:1_18:2)+H","2","1","0","0","2","1","2","1","0","0","2","5.87367083333333","6.17367083333333","501","","PC(17:1_18:2)+H","  397629.000","   3288.3170","    0.0000","    0.0000","  1340.1910","  2579.6310","   6070.8580","  1215.4680","     0.0000","     0.0000","3.095911e+06","5.87367083333333","6.17367083333333","501","","PC(17:1_18:2)+H","770.5707","587.5040","  0.0000","  0.0000","502.3309","490.3302","508.3409","520.3409","  0.0000","  0.0000","184.0736","5.87367083333333","6.17367083333333","501","","PC(17:1_18:2)+H","770.56944","587.5034","443.255711","431.255711","502.32921","490.32921","508.33979","520.33979","325.27373","337.27373","184.07332","5.87367083333333","6.17367083333333","501"
"","PC(17:1_20:3)+H","1","1","0","0","1","0","0","0","0","0","1","6.80782777777778","7.10782777777778","154","","PC(17:1_20:3)+H"," 6.969626"," 6.969626"," 0.000000"," 0.000000"," 6.846386"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 6.969626","6.80782777777778","7.10782777777778","154","","PC(17:1_20:3)+H","2","2","0","0","1","0","0","0","0","0","2","6.80782777777778","7.10782777777778","154","","PC(17:1_20:3)+H"," 1819422.000","   6499.8620","    0.0000","    0.0000","  1331.6280","     0.0000","      0.0000","     0.0000","     0.0000","     0.0000","1.976401e+07","6.80782777777778","7.10782777777778","154","","PC(17:1_20:3)+H","796.5858","613.5194","  0.0000","  0.0000","528.3464","  0.0000","  0.0000","  0.0000","  0.0000","  0.0000","184.0735","6.80782777777778","7.10782777777778","154","","PC(17:1_20:3)+H","796.58514","613.5191","469.271411","431.255711","528.34491","490.32921","508.33979","546.35549","325.27373","363.28943","184.07332","6.80782777777778","7.10782777777778","154"
"","PC(17:1_20:3)+H","1","1","0","0","1","0","0","0","0","0","1","6.61006388888889","6.91006388888889","248","","PC(17:1_20:3)+H"," 6.709229"," 6.709229"," 0.000000"," 0.000000"," 6.846386"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 6.709229","6.61006388888889","6.91006388888889","248","","PC(17:1_20:3)+H","2","2","0","0","1","0","0","0","0","0","2","6.61006388888889","6.91006388888889","248","","PC(17:1_20:3)+H","  471735.300","   1355.2690","    0.0000","    0.0000","  1331.6280","     0.0000","      0.0000","     0.0000","     0.0000","     0.0000","4.402414e+06","6.61006388888889","6.91006388888889","248","","PC(17:1_20:3)+H","796.5861","613.5200","  0.0000","  0.0000","528.3464","  0.0000","  0.0000","  0.0000","  0.0000","  0.0000","184.0736","6.61006388888889","6.91006388888889","248","","PC(17:1_20:3)+H","796.58514","613.5191","469.271411","431.255711","528.34491","490.32921","508.33979","546.35549","325.27373","363.28943","184.07332","6.61006388888889","6.91006388888889","248"
"","PC(17:1_20:4)+H","1","0","0","0","0","0","1","0","0","0","1","5.66719861111111","5.96719861111111","682","","PC(17:1_20:4)+H"," 5.786267"," 0.000000"," 0.000000"," 0.000000"," 0.000000"," 5.786267"," 5.786267"," 0.000000"," 0.000000"," 0.000000"," 5.786267","5.66719861111111","5.96719861111111","682","","PC(17:1_20:4)+H","2","0","0","0","0","1","1","0","0","0","2","5.66719861111111","5.96719861111111","682","","PC(17:1_20:4)+H","  226959.300","      0.0000","    0.0000","    0.0000","     0.0000","   831.1094","   2634.0370","     0.0000","     0.0000","     0.0000","1.972367e+06","5.66719861111111","5.96719861111111","682","","PC(17:1_20:4)+H","794.5701","  0.0000","  0.0000","  0.0000","  0.0000","490.3299","508.3412","  0.0000","  0.0000","  0.0000","184.0735","5.66719861111111","5.96719861111111","682","","PC(17:1_20:4)+H","794.56944","611.5034","467.255711","431.255711","526.32921","490.32921","508.33979","544.33979","325.27373","361.27373","184.07332","5.66719861111111","5.96719861111111","682"
