"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","Plasmanyl-PC","[M+H]+","MH-PC","NL_sn1_ether","NL_sn1_59","NL_sn2_acyl","sn2_NL_H2O","LPC_T2_H","RCOO+58_T2","RCO_T2","PC_Head","RT_min","RT_max","Comment","RT at Max Intensity","Plasmanyl-PC","[M+H]+","MH-PC","NL_sn1_ether","NL_sn1_59","NL_sn2_acyl","sn2_NL_H2O","LPC_T2_H","RCOO+58_T2","RCO_T2","PC_Head","RT_min","RT_max","Comment","Number of Scans","Plasmanyl-PC","[M+H]+","MH-PC","NL_sn1_ether","NL_sn1_59","NL_sn2_acyl","sn2_NL_H2O","LPC_T2_H","RCOO+58_T2","RCO_T2","PC_Head","RT_min","RT_max","Comment","Max Intensity","Plasmanyl-PC","[M+H]+","MH-PC","NL_sn1_ether","NL_sn1_59","NL_sn2_acyl","sn2_NL_H2O","LPC_T2_H","RCOO+58_T2","RCO_T2","PC_Head","RT_min","RT_max","Comment","Average m/z","Plasmanyl-PC","[M+H]+","MH-PC","NL_sn1_ether","NL_sn1_59","NL_sn2_acyl","sn2_NL_H2O","LPC_T2_H","RCOO+58_T2","RCO_T2","PC_Head","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","Plasmanyl-PC","[M+H]+","MH-PC","NL_sn1_ether","NL_sn1_59","NL_sn2_acyl","sn2_NL_H2O","LPC_T2_H","RCOO+58_T2","RCO_T2","PC_Head","RT_min","RT_max","Comment"
"","Plasmanyl-PC(O-20:0/20:3)+H","1","0","0","0","1","0","0","0","0","1","9.51529583333333","9.81529583333333","1216","","Plasmanyl-PC(O-20:0/20:3)+H"," 9.685922"," 0.000000"," 0.000000","0.000000"," 9.685922"," 0.000000","0.000000"," 0.000000"," 0.000000"," 9.685922","9.51529583333333","9.81529583333333","1216","","Plasmanyl-PC(O-20:0/20:3)+H","1","0","0","0","1","0","0","0","0","1","9.51529583333333","9.81529583333333","1216","","Plasmanyl-PC(O-20:0/20:3)+H"," 124897.300","     0.0000","     0.0000","    0.0000"," 1401.2300","   0.000","  0.0000","     0.0000","     0.000","1.023459e+06","9.51529583333333","9.81529583333333","1216","","Plasmanyl-PC(O-20:0/20:3)+H","826.6697","  0.0000","  0.0000","  0.0000","538.4244","  0.0000","  0.0000","  0.0000","  0.0000","184.0737","9.51529583333333","9.81529583333333","1216","","Plasmanyl-PC(O-20:0/20:3)+H","826.6684576","643.6024176","530.3606926","471.2871926","538.4231776","520.4126176","546.35549","363.28943","289.2532","184.07332","9.51529583333333","9.81529583333333","1216"
"","Plasmanyl-PC(O-20:0/20:4)+H","1","1","0","0","1","0","0","0","0","1","9.09670833333333","9.39670833333333","339","","Plasmanyl-PC(O-20:0/20:4)+H"," 9.319959"," 9.319959"," 0.000000","0.000000"," 9.319959"," 0.000000","0.000000"," 0.000000"," 0.000000"," 9.319959","9.09670833333333","9.39670833333333","339","","Plasmanyl-PC(O-20:0/20:4)+H","1","1","0","0","1","0","0","0","0","1","9.09670833333333","9.39670833333333","339","","Plasmanyl-PC(O-20:0/20:4)+H"," 259944.700","  1059.1980","     0.0000","    0.0000"," 7672.6760","   0.000","  0.0000","     0.0000","     0.000","2.145590e+06","9.09670833333333","9.39670833333333","339","","Plasmanyl-PC(O-20:0/20:4)+H","824.6534","641.5884","  0.0000","  0.0000","538.4242","  0.0000","  0.0000","  0.0000","  0.0000","184.0735","9.09670833333333","9.39670833333333","339","","Plasmanyl-PC(O-20:0/20:4)+H","824.6527576","641.5867176","528.3449926","469.2714926","538.4231776","520.4126176","544.33979","361.27373","287.2375","184.07332","9.09670833333333","9.39670833333333","339"
"","Plasmanyl-PC(O-20:0/20:5)+H","1","1","1","0","0","0","0","0","0","1","8.01593055555555","8.31593055555555","251","","Plasmanyl-PC(O-20:0/20:5)+H"," 8.156729"," 8.156729"," 8.156729","0.000000"," 0.000000"," 0.000000","0.000000"," 0.000000"," 0.000000"," 8.156729","8.01593055555555","8.31593055555555","251","","Plasmanyl-PC(O-20:0/20:5)+H","2","1","1","0","0","0","0","0","0","2","8.01593055555555","8.31593055555555","251","","Plasmanyl-PC(O-20:0/20:5)+H"," 944215.700","  5567.0770","  1038.5050","    0.0000","    0.0000","   0.000","  0.0000","     0.0000","     0.000","9.060968e+06","8.01593055555555","8.31593055555555","251","","Plasmanyl-PC(O-20:0/20:5)+H","822.6372","639.5726","526.3292","  0.0000","  0.0000","  0.0000","  0.0000","  0.0000","  0.0000","184.0734","8.01593055555555","8.31593055555555","251","","Plasmanyl-PC(O-20:0/20:5)+H","822.6371576","639.5711176","526.3293926","467.2558926","538.4231776","520.4126176","542.32419","359.25813","285.2219","184.07332","8.01593055555555","8.31593055555555","251"
"","Plasmanyl-PC(O-20:1/20:4)+H","1","1","0","0","1","1","0","0","0","1","8.01593055555555","8.31593055555555","251","","Plasmanyl-PC(O-20:1/20:4)+H"," 8.156729"," 8.156729"," 0.000000","0.000000"," 8.156729"," 8.156729","0.000000"," 0.000000"," 0.000000"," 8.156729","8.01593055555555","8.31593055555555","251","","Plasmanyl-PC(O-20:1/20:4)+H","2","1","0","0","2","1","0","0","0","2","8.01593055555555","8.31593055555555","251","","Plasmanyl-PC(O-20:1/20:4)+H"," 944215.700","  5567.0770","     0.0000","    0.0000","20010.3900","1487.404","  0.0000","     0.0000","     0.000","9.060968e+06","8.01593055555555","8.31593055555555","251","","Plasmanyl-PC(O-20:1/20:4)+H","822.6372","639.5726","  0.0000","  0.0000","536.4079","518.3992","  0.0000","  0.0000","  0.0000","184.0734","8.01593055555555","8.31593055555555","251","","Plasmanyl-PC(O-20:1/20:4)+H","822.6371576","639.5711176","528.3449926","469.2714926","536.4075776","518.3970176","544.33979","361.27373","287.2375","184.07332","8.01593055555555","8.31593055555555","251"
"","Plasmanyl-PC(O-20:1/20:5)+H","1","1","1","0","0","0","0","0","0","1","7.70598472222222","8.00598472222222","362","","Plasmanyl-PC(O-20:1/20:5)+H"," 7.831657"," 7.831657"," 8.002090","0.000000"," 0.000000"," 0.000000","0.000000"," 0.000000"," 0.000000"," 7.831657","7.70598472222222","8.00598472222222","362","","Plasmanyl-PC(O-20:1/20:5)+H","2","1","1","0","0","0","0","0","0","2","7.70598472222222","8.00598472222222","362","","Plasmanyl-PC(O-20:1/20:5)+H"," 529630.800","  4065.6240"," 12612.6900","    0.0000","    0.0000","   0.000","  0.0000","     0.0000","     0.000","4.983184e+06","7.70598472222222","8.00598472222222","362","","Plasmanyl-PC(O-20:1/20:5)+H","820.6222","637.5560","526.3297","  0.0000","  0.0000","  0.0000","  0.0000","  0.0000","  0.0000","184.0735","7.70598472222222","8.00598472222222","362","","Plasmanyl-PC(O-20:1/20:5)+H","820.6215576","637.5555176","526.3293926","467.2558926","536.4075776","518.3970176","542.32419","359.25813","285.2219","184.07332","7.70598472222222","8.00598472222222","362"
"","Plasmanyl-PC(O-22:0/20:4)+H","1","0","0","0","1","0","0","0","0","1","10.0560958333333","10.3560958333333","539","","Plasmanyl-PC(O-22:0/20:4)+H","10.169120"," 0.000000"," 0.000000","0.000000","10.169120"," 0.000000","0.000000"," 0.000000"," 0.000000","10.169120","10.0560958333333","10.3560958333333","539","","Plasmanyl-PC(O-22:0/20:4)+H","2","0","0","0","2","0","0","0","0","2","10.0560958333333","10.3560958333333","539","","Plasmanyl-PC(O-22:0/20:4)+H"," 232295.800","     0.0000","     0.0000","    0.0000"," 4028.4760","   0.000","  0.0000","     0.0000","     0.000","1.828055e+06","10.0560958333333","10.3560958333333","539","","Plasmanyl-PC(O-22:0/20:4)+H","852.6847","  0.0000","  0.0000","  0.0000","566.4552","  0.0000","  0.0000","  0.0000","  0.0000","184.0735","10.0560958333333","10.3560958333333","539","","Plasmanyl-PC(O-22:0/20:4)+H","852.6840576","669.6180176","528.3449926","469.2714926","566.4544776","548.4439176","544.33979","361.27373","287.2375","184.07332","10.0560958333333","10.3560958333333","539"
"","Plasmanyl-PC(O-22:1/20:4)+H","1","0","0","0","1","0","0","0","0","1","9.03840555555555","9.33840555555555","284","","Plasmanyl-PC(O-22:1/20:4)+H"," 9.257429"," 9.257429"," 0.000000","0.000000"," 9.257429"," 0.000000","0.000000"," 0.000000"," 0.000000"," 9.257429","9.03840555555555","9.33840555555555","284","","Plasmanyl-PC(O-22:1/20:4)+H","2","1","0","0","2","0","0","0","0","2","9.03840555555555","9.33840555555555","284","","Plasmanyl-PC(O-22:1/20:4)+H"," 407577.300","   883.9432","     0.0000","    0.0000"," 6340.8540","   0.000","  0.0000","     0.0000","     0.000","3.078825e+06","9.03840555555555","9.33840555555555","284","","Plasmanyl-PC(O-22:1/20:4)+H","850.6697","667.6052","  0.0000","  0.0000","564.4394","  0.0000","  0.0000","  0.0000","  0.0000","184.0736","9.03840555555555","9.33840555555555","284","","Plasmanyl-PC(O-22:1/20:4)+H","850.6684576","667.6024176","528.3449926","469.2714926","564.4388776","546.4283176","544.33979","361.27373","287.2375","184.07332","9.03840555555555","9.33840555555555","284"
"","Plasmanyl-PC(O-22:1/20:5)+H","1","0","1","0","0","0","0","0","0","1","8.13996527777778","8.43996527777778","400","","Plasmanyl-PC(O-22:1/20:5)+H"," 8.254720"," 8.254720"," 8.254720","0.000000"," 0.000000"," 0.000000","0.000000"," 0.000000"," 0.000000"," 8.254720","8.13996527777778","8.43996527777778","400","","Plasmanyl-PC(O-22:1/20:5)+H","1","1","1","0","0","0","0","0","0","1","8.13996527777778","8.43996527777778","400","","Plasmanyl-PC(O-22:1/20:5)+H"," 322443.900","   854.1054","  1372.4710","    0.0000","    0.0000","   0.000","  0.0000","     0.0000","     0.000","2.647892e+06","8.13996527777778","8.43996527777778","400","","Plasmanyl-PC(O-22:1/20:5)+H","848.6537","665.5889","526.3300","  0.0000","  0.0000","  0.0000","  0.0000","  0.0000","  0.0000","184.0736","8.13996527777778","8.43996527777778","400","","Plasmanyl-PC(O-22:1/20:5)+H","848.6528576","665.5868176","526.3293926","467.2558926","564.4388776","546.4283176","542.32419","359.25813","285.2219","184.07332","8.13996527777778","8.43996527777778","400"
"","Plasmanyl-PC(O-22:1/20:5)+H","1","0","1","0","0","0","0","0","0","1","8.85701805555556","9.15701805555556","858","","Plasmanyl-PC(O-22:1/20:5)+H"," 9.009154"," 0.000000"," 9.009154","0.000000"," 0.000000"," 0.000000","0.000000"," 0.000000"," 0.000000"," 9.009154","8.85701805555556","9.15701805555556","858","","Plasmanyl-PC(O-22:1/20:5)+H","1","0","1","0","0","0","0","0","0","1","8.85701805555556","9.15701805555556","858","","Plasmanyl-PC(O-22:1/20:5)+H"," 215088.500","     0.0000"," 17014.7100","    0.0000","    0.0000","   0.000","  0.0000","     0.0000","     0.000","1.735368e+06","8.85701805555556","9.15701805555556","858","","Plasmanyl-PC(O-22:1/20:5)+H","848.6546","  0.0000","526.3305","  0.0000","  0.0000","  0.0000","  0.0000","  0.0000","  0.0000","184.0738","8.85701805555556","9.15701805555556","858","","Plasmanyl-PC(O-22:1/20:5)+H","848.6528576","665.5868176","526.3293926","467.2558926","564.4388776","546.4283176","542.32419","359.25813","285.2219","184.07332","8.85701805555556","9.15701805555556","858"
"","Plasmanyl-PC(O-24:0/20:4)+H","1","0","0","0","1","0","0","0","0","1","10.9399888888889","11.2399888888889","1536","","Plasmanyl-PC(O-24:0/20:4)+H","11.086140"," 0.000000"," 0.000000","0.000000","11.086140"," 0.000000","0.000000"," 0.000000"," 0.000000","11.086140","10.9399888888889","11.2399888888889","1536","","Plasmanyl-PC(O-24:0/20:4)+H","1","0","0","0","1","0","0","0","0","1","10.9399888888889","11.2399888888889","1536","","Plasmanyl-PC(O-24:0/20:4)+H"," 117063.800","     0.0000","     0.0000","    0.0000"," 2159.2260","   0.000","  0.0000","     0.0000","     0.000","8.055673e+05","10.9399888888889","11.2399888888889","1536","","Plasmanyl-PC(O-24:0/20:4)+H","880.7156","  0.0000","  0.0000","  0.0000","594.4866","  0.0000","  0.0000","  0.0000","  0.0000","184.0735","10.9399888888889","11.2399888888889","1536","","Plasmanyl-PC(O-24:0/20:4)+H","880.7153576","697.6493176","528.3449926","469.2714926","594.4857776","576.4752176","544.33979","361.27373","287.2375","184.07332","10.9399888888889","11.2399888888889","1536"
"","Plasmanyl-PC(O-24:1/18:3)+H","1","0","1","0","0","0","0","0","0","1","10.0560958333333","10.3560958333333","539","","Plasmanyl-PC(O-24:1/18:3)+H","10.169120"," 0.000000","10.169120","0.000000"," 0.000000"," 0.000000","0.000000"," 0.000000"," 0.000000","10.169120","10.0560958333333","10.3560958333333","539","","Plasmanyl-PC(O-24:1/18:3)+H","2","0","1","0","0","0","0","0","0","2","10.0560958333333","10.3560958333333","539","","Plasmanyl-PC(O-24:1/18:3)+H"," 232295.800","     0.0000","  1540.2760","    0.0000","    0.0000","   0.000","  0.0000","     0.0000","     0.000","1.828055e+06","10.0560958333333","10.3560958333333","539","","Plasmanyl-PC(O-24:1/18:3)+H","852.6847","  0.0000","502.3304","  0.0000","  0.0000","  0.0000","  0.0000","  0.0000","  0.0000","184.0735","10.0560958333333","10.3560958333333","539","","Plasmanyl-PC(O-24:1/18:3)+H","852.6841576","669.6181176","502.3293926","443.2558926","592.4701776","574.4596176","518.32419","335.25813","261.2219","184.07332","10.0560958333333","10.3560958333333","539"
"","Plasmanyl-PC(O-24:1/20:3)+H","1","0","0","0","1","0","0","0","0","1","10.3590166666667","10.6590166666667","1064","","Plasmanyl-PC(O-24:1/20:3)+H","10.496610"," 0.000000"," 0.000000","0.000000","10.496610"," 0.000000","0.000000"," 0.000000"," 0.000000","10.496610","10.3590166666667","10.6590166666667","1064","","Plasmanyl-PC(O-24:1/20:3)+H","1","0","0","0","1","0","0","0","0","1","10.3590166666667","10.6590166666667","1064","","Plasmanyl-PC(O-24:1/20:3)+H"," 160879.500","     0.0000","     0.0000","    0.0000"," 3254.9260","   0.000","  0.0000","     0.0000","     0.000","1.032370e+06","10.3590166666667","10.6590166666667","1064","","Plasmanyl-PC(O-24:1/20:3)+H","880.7163","  0.0000","  0.0000","  0.0000","592.4712","  0.0000","  0.0000","  0.0000","  0.0000","184.0736","10.3590166666667","10.6590166666667","1064","","Plasmanyl-PC(O-24:1/20:3)+H","880.7154576","697.6494176","530.3606926","471.2871926","592.4701776","574.4596176","546.35549","363.28943","289.2532","184.07332","10.3590166666667","10.6590166666667","1064"
"","Plasmanyl-PC(O-24:1/20:4)+H","1","1","0","0","1","1","0","0","0","1","9.9701444444444","10.2701444444444","237","","Plasmanyl-PC(O-24:1/20:4)+H","10.189940","10.189940"," 0.000000","0.000000","10.189940","10.189940","0.000000"," 0.000000"," 0.000000","10.189940","9.9701444444444","10.2701444444444","237","","Plasmanyl-PC(O-24:1/20:4)+H","2","2","0","0","2","1","0","0","0","2","9.9701444444444","10.2701444444444","237","","Plasmanyl-PC(O-24:1/20:4)+H"," 643928.900","  4330.0710","     0.0000","    0.0000","10306.1400","1554.430","  0.0000","     0.0000","     0.000","4.477021e+06","9.9701444444444","10.2701444444444","237","","Plasmanyl-PC(O-24:1/20:4)+H","878.6999","695.6336","  0.0000","  0.0000","592.4706","574.4620","  0.0000","  0.0000","  0.0000","184.0734","9.9701444444444","10.2701444444444","237","","Plasmanyl-PC(O-24:1/20:4)+H","878.6997576","695.6337176","528.3449926","469.2714926","592.4701776","574.4596176","544.33979","361.27373","287.2375","184.07332","9.9701444444444","10.2701444444444","237"
"","Plasmanyl-PC(O-24:1/20:5)+H","1","1","1","0","0","0","0","0","0","1","9.14550138888889","9.44550138888889","336","","Plasmanyl-PC(O-24:1/20:5)+H"," 9.267788"," 9.267788"," 9.267788","0.000000"," 0.000000"," 0.000000","0.000000"," 0.000000"," 0.000000"," 9.267788","9.14550138888889","9.44550138888889","336","","Plasmanyl-PC(O-24:1/20:5)+H","2","1","1","0","0","0","0","0","0","2","9.14550138888889","9.44550138888889","336","","Plasmanyl-PC(O-24:1/20:5)+H"," 564024.900","  2974.6380","  1294.7680","    0.0000","    0.0000","   0.000","  0.0000","     0.0000","     0.000","4.915008e+06","9.14550138888889","9.44550138888889","336","","Plasmanyl-PC(O-24:1/20:5)+H","876.6853","693.6177","526.3294","  0.0000","  0.0000","  0.0000","  0.0000","  0.0000","  0.0000","184.0736","9.14550138888889","9.44550138888889","336","","Plasmanyl-PC(O-24:1/20:5)+H","876.6841576","693.6181176","526.3293926","467.2558926","592.4701776","574.4596176","542.32419","359.25813","285.2219","184.07332","9.14550138888889","9.44550138888889","336"
"","Plasmanyl-PC(O-24:1/22:5)+H","1","0","0","0","1","0","0","0","0","1","9.9906791666667","10.2906791666667","1319","","Plasmanyl-PC(O-24:1/22:5)+H","10.118430"," 0.000000"," 0.000000","0.000000","10.118430"," 0.000000","0.000000"," 0.000000"," 0.000000","10.118430","9.9906791666667","10.2906791666667","1319","","Plasmanyl-PC(O-24:1/22:5)+H","1","0","0","0","1","0","0","0","0","1","9.9906791666667","10.2906791666667","1319","","Plasmanyl-PC(O-24:1/22:5)+H"," 160968.700","     0.0000","     0.0000","    0.0000"," 1381.5070","   0.000","  0.0000","     0.0000","     0.000","1.064288e+06","9.9906791666667","10.2906791666667","1319","","Plasmanyl-PC(O-24:1/22:5)+H","904.7162","  0.0000","  0.0000","  0.0000","592.4714","  0.0000","  0.0000","  0.0000","  0.0000","184.0735","9.9906791666667","10.2906791666667","1319","","Plasmanyl-PC(O-24:1/22:5)+H","904.7154576","721.6494176","554.3606926","495.2871926","592.4701776","574.4596176","570.35549","387.28943","313.2532","184.07332","9.9906791666667","10.2906791666667","1319"
"","Plasmanyl-PC(O-24:1/22:5)+H","1","0","0","0","1","0","0","0","0","1","9.955225","10.255225","12793","","Plasmanyl-PC(O-24:1/22:5)+H","10.118430"," 0.000000"," 0.000000","0.000000","10.118430"," 0.000000","0.000000"," 0.000000"," 0.000000","10.118430","9.955225","10.255225","12793","","Plasmanyl-PC(O-24:1/22:5)+H","1","0","0","0","1","0","0","0","0","1","9.955225","10.255225","12793","","Plasmanyl-PC(O-24:1/22:5)+H"," 160968.700","     0.0000","     0.0000","    0.0000"," 1381.5070","   0.000","  0.0000","     0.0000","     0.000","1.064288e+06","9.955225","10.255225","12793","","Plasmanyl-PC(O-24:1/22:5)+H","904.7162","  0.0000","  0.0000","  0.0000","592.4714","  0.0000","  0.0000","  0.0000","  0.0000","184.0735","9.955225","10.255225","12793","","Plasmanyl-PC(O-24:1/22:5)+H","904.7154576","721.6494176","554.3606926","495.2871926","592.4701776","574.4596176","570.35549","387.28943","313.2532","184.07332","9.955225","10.255225","12793"
"","Plasmanyl-PC(O-24:2/18:2)+H","1","0","0","0","1","0","0","0","0","1","9.34173194444444","9.64173194444444","841","","Plasmanyl-PC(O-24:2/18:2)+H"," 9.494848"," 0.000000"," 0.000000","0.000000"," 9.494848"," 0.000000","0.000000"," 0.000000"," 0.000000"," 9.494848","9.34173194444444","9.64173194444444","841","","Plasmanyl-PC(O-24:2/18:2)+H","1","0","0","0","1","0","0","0","0","1","9.34173194444444","9.64173194444444","841","","Plasmanyl-PC(O-24:2/18:2)+H"," 257093.700","     0.0000","     0.0000","    0.0000"," 3307.2230","   0.000","  0.0000","     0.0000","     0.000","1.859899e+06","9.34173194444444","9.64173194444444","841","","Plasmanyl-PC(O-24:2/18:2)+H","852.6838","  0.0000","  0.0000","  0.0000","590.4550","  0.0000","  0.0000","  0.0000","  0.0000","184.0734","9.34173194444444","9.64173194444444","841","","Plasmanyl-PC(O-24:2/18:2)+H","852.6841576","669.6181176","504.3449926","445.2714926","590.4545776","572.4440176","520.33979","337.27373","263.2375","184.07332","9.34173194444444","9.64173194444444","841"
"","Plasmanyl-PC(O-24:2/20:3)+H","1","0","0","0","1","0","0","0","0","1","9.54670416666667","9.84670416666667","1145","","Plasmanyl-PC(O-24:2/20:3)+H"," 9.718561"," 0.000000"," 0.000000","0.000000"," 9.718561"," 0.000000","0.000000"," 0.000000"," 0.000000"," 9.718561","9.54670416666667","9.84670416666667","1145","","Plasmanyl-PC(O-24:2/20:3)+H","1","0","0","0","1","0","0","0","0","1","9.54670416666667","9.84670416666667","1145","","Plasmanyl-PC(O-24:2/20:3)+H"," 169899.800","     0.0000","     0.0000","    0.0000"," 2607.9930","   0.000","  0.0000","     0.0000","     0.000","1.169257e+06","9.54670416666667","9.84670416666667","1145","","Plasmanyl-PC(O-24:2/20:3)+H","878.7010","  0.0000","  0.0000","  0.0000","590.4555","  0.0000","  0.0000","  0.0000","  0.0000","184.0737","9.54670416666667","9.84670416666667","1145","","Plasmanyl-PC(O-24:2/20:3)+H","878.6998576","695.6338176","530.3606926","471.2871926","590.4545776","572.4440176","546.35549","363.28943","289.2532","184.07332","9.54670416666667","9.84670416666667","1145"
"","Plasmanyl-PC(O-24:2/20:4)+H","1","1","0","0","1","1","0","0","0","1","9.14550138888889","9.44550138888889","336","","Plasmanyl-PC(O-24:2/20:4)+H"," 9.267788"," 9.267788"," 0.000000","0.000000"," 9.267788"," 9.267788","0.000000"," 0.000000"," 0.000000"," 9.267788","9.14550138888889","9.44550138888889","336","","Plasmanyl-PC(O-24:2/20:4)+H","2","1","0","0","2","1","0","0","0","2","9.14550138888889","9.44550138888889","336","","Plasmanyl-PC(O-24:2/20:4)+H"," 564024.900","  2974.6380","     0.0000","    0.0000","13684.9000","1257.619","  0.0000","     0.0000","     0.000","4.915008e+06","9.14550138888889","9.44550138888889","336","","Plasmanyl-PC(O-24:2/20:4)+H","876.6853","693.6177","  0.0000","  0.0000","590.4557","572.4452","  0.0000","  0.0000","  0.0000","184.0736","9.14550138888889","9.44550138888889","336","","Plasmanyl-PC(O-24:2/20:4)+H","876.6841576","693.6181176","528.3449926","469.2714926","590.4545776","572.4440176","544.33979","361.27373","287.2375","184.07332","9.14550138888889","9.44550138888889","336"
"","Plasmanyl-PC(O-24:2/20:4)+H","1","0","0","0","1","0","0","0","0","1","9.33652361111111","9.63652361111111","1002","","Plasmanyl-PC(O-24:2/20:4)+H"," 9.389597"," 0.000000"," 0.000000","0.000000"," 9.389597"," 0.000000","0.000000"," 0.000000"," 0.000000"," 9.389597","9.33652361111111","9.63652361111111","1002","","Plasmanyl-PC(O-24:2/20:4)+H","2","0","0","0","1","0","0","0","0","2","9.33652361111111","9.63652361111111","1002","","Plasmanyl-PC(O-24:2/20:4)+H"," 155345.400","     0.0000","     0.0000","    0.0000"," 2993.8600","   0.000","  0.0000","     0.0000","     0.000","1.251741e+06","9.33652361111111","9.63652361111111","1002","","Plasmanyl-PC(O-24:2/20:4)+H","876.6858","  0.0000","  0.0000","  0.0000","590.4562","  0.0000","  0.0000","  0.0000","  0.0000","184.0737","9.33652361111111","9.63652361111111","1002","","Plasmanyl-PC(O-24:2/20:4)+H","876.6841576","693.6181176","528.3449926","469.2714926","590.4545776","572.4440176","544.33979","361.27373","287.2375","184.07332","9.33652361111111","9.63652361111111","1002"
"","Plasmanyl-PC(O-24:2/20:5)+H","1","0","1","0","0","0","0","0","0","1","8.97856111111111","9.27856111111111","1167","","Plasmanyl-PC(O-24:2/20:5)+H"," 9.145217"," 0.000000"," 9.145217","0.000000"," 0.000000"," 0.000000","0.000000"," 0.000000"," 0.000000"," 9.145217","8.97856111111111","9.27856111111111","1167","","Plasmanyl-PC(O-24:2/20:5)+H","1","0","1","0","0","0","0","0","0","1","8.97856111111111","9.27856111111111","1167","","Plasmanyl-PC(O-24:2/20:5)+H"," 153690.300","     0.0000"," 11832.9200","    0.0000","    0.0000","   0.000","  0.0000","     0.0000","     0.000","1.138078e+06","8.97856111111111","9.27856111111111","1167","","Plasmanyl-PC(O-24:2/20:5)+H","874.6705","  0.0000","526.3308","  0.0000","  0.0000","  0.0000","  0.0000","  0.0000","  0.0000","184.0738","8.97856111111111","9.27856111111111","1167","","Plasmanyl-PC(O-24:2/20:5)+H","874.6685576","691.6025176","526.3293926","467.2558926","590.4545776","572.4440176","542.32419","359.25813","285.2219","184.07332","8.97856111111111","9.27856111111111","1167"
