"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","TG","[M+NH4]+","NL R1COOH","NL R2COOH","NL R3COOH","RT_min","RT_max","Comment","RT at Max Intensity","TG","[M+NH4]+","NL R1COOH","NL R2COOH","NL R3COOH","RT_min","RT_max","Comment","Number of Scans","TG","[M+NH4]+","NL R1COOH","NL R2COOH","NL R3COOH","RT_min","RT_max","Comment","Max Intensity","TG","[M+NH4]+","NL R1COOH","NL R2COOH","NL R3COOH","RT_min","RT_max","Comment","Average m/z","TG","[M+NH4]+","NL R1COOH","NL R2COOH","NL R3COOH","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","TG","[M+NH4]+","NL R1COOH","NL R2COOH","NL R3COOH","RT_min","RT_max","Comment"
"","TG(18:1_20:3_22:0)+NH4","1","1","1","1","15.2623083333333","15.5623083333333","623","","TG(18:1_20:3_22:0)+NH4","15.45532","15.455320","15.455320","15.455320","15.2623083333333","15.5623083333333","623","","TG(18:1_20:3_22:0)+NH4","1","1","1","1","15.2623083333333","15.5623083333333","623","","TG(18:1_20:3_22:0)+NH4","  32408.240","2.319089e+05","4.042827e+04","3.356565e+04","15.2623083333333","15.5623083333333","623","","TG(18:1_20:3_22:0)+NH4"," 984.8962","685.6139","661.6140","627.5358","15.2623083333333","15.5623083333333","623","","TG(18:1_20:3_22:0)+NH4","984.8954504","685.6129764","661.6129764","627.5347764","15.2623083333333","15.5623083333333","623"
"","TG(18:1_20:2_22:1)+NH4","1","1","1","1","15.2623083333333","15.5623083333333","623","","TG(18:1_20:2_22:1)+NH4","15.45532","15.455320","15.455320","15.455320","15.2623083333333","15.5623083333333","623","","TG(18:1_20:2_22:1)+NH4","1","1","1","1","15.2623083333333","15.5623083333333","623","","TG(18:1_20:2_22:1)+NH4","  32408.240","2.319089e+05","1.111093e+04","7.897403e+03","15.2623083333333","15.5623083333333","623","","TG(18:1_20:2_22:1)+NH4"," 984.8962","685.6139","659.5987","629.5514","15.2623083333333","15.5623083333333","623","","TG(18:1_20:2_22:1)+NH4","984.8954504","685.6129764","659.5973764","629.5503764","15.2623083333333","15.5623083333333","623"
"","TG(18:1_20:0_22:3)+NH4","1","1","1","1","15.2623083333333","15.5623083333333","623","","TG(18:1_20:0_22:3)+NH4","15.45532","15.455320","15.455320","15.455320","15.2623083333333","15.5623083333333","623","","TG(18:1_20:0_22:3)+NH4","1","1","1","1","15.2623083333333","15.5623083333333","623","","TG(18:1_20:0_22:3)+NH4","  32408.240","2.319089e+05","1.344018e+03","1.053644e+03","15.2623083333333","15.5623083333333","623","","TG(18:1_20:0_22:3)+NH4"," 984.8962","685.6139","655.5664","633.5807","15.2623083333333","15.5623083333333","623","","TG(18:1_20:0_22:3)+NH4","984.8954504","685.6129764","655.5660764","633.5816764","15.2623083333333","15.5623083333333","623"
"","TG(18:1_18:3_24:0)+NH4","1","1","1","1","15.2623083333333","15.5623083333333","623","","TG(18:1_18:3_24:0)+NH4","15.45532","15.455320","15.455320","15.455320","15.2623083333333","15.5623083333333","623","","TG(18:1_18:3_24:0)+NH4","1","1","1","1","15.2623083333333","15.5623083333333","623","","TG(18:1_18:3_24:0)+NH4","  32408.240","2.319089e+05","1.337063e+05","8.036764e+05","15.2623083333333","15.5623083333333","623","","TG(18:1_18:3_24:0)+NH4"," 984.8962","685.6139","689.6452","599.5042","15.2623083333333","15.5623083333333","623","","TG(18:1_18:3_24:0)+NH4","984.8954504","685.6129764","689.6442764","599.5034764","15.2623083333333","15.5623083333333","623"
"","TG(18:0_18:3_24:1)+NH4","1","1","1","1","15.2623083333333","15.5623083333333","623","","TG(18:0_18:3_24:1)+NH4","15.45532","15.455320","15.455320","15.455320","15.2623083333333","15.5623083333333","623","","TG(18:0_18:3_24:1)+NH4","1","1","1","1","15.2623083333333","15.5623083333333","623","","TG(18:0_18:3_24:1)+NH4","  32408.240","2.247768e+04","1.337063e+05","1.001432e+05","15.2623083333333","15.5623083333333","623","","TG(18:0_18:3_24:1)+NH4"," 984.8962","683.5979","689.6452","601.5199","15.2623083333333","15.5623083333333","623","","TG(18:0_18:3_24:1)+NH4","984.8954504","683.5973764","689.6442764","601.5190764","15.2623083333333","15.5623083333333","623"
"","TG(18:2_20:1_22:1)+NH4","1","1","1","1","15.2623083333333","15.5623083333333","623","","TG(18:2_20:1_22:1)+NH4","15.45532","15.455320","15.455320","15.455320","15.2623083333333","15.5623083333333","623","","TG(18:2_20:1_22:1)+NH4","1","1","1","1","15.2623083333333","15.5623083333333","623","","TG(18:2_20:1_22:1)+NH4","  32408.240","1.135246e+06","7.993462e+03","7.897403e+03","15.2623083333333","15.5623083333333","623","","TG(18:2_20:1_22:1)+NH4"," 984.8962","687.6293","657.5829","629.5514","15.2623083333333","15.5623083333333","623","","TG(18:2_20:1_22:1)+NH4","984.8954504","687.6286764","657.5816764","629.5503764","15.2623083333333","15.5623083333333","623"
"","TG(18:3_20:1_22:0)+NH4","1","1","1","1","15.2623083333333","15.5623083333333","623","","TG(18:3_20:1_22:0)+NH4","15.45532","15.455320","15.455320","15.455320","15.2623083333333","15.5623083333333","623","","TG(18:3_20:1_22:0)+NH4","1","1","1","1","15.2623083333333","15.5623083333333","623","","TG(18:3_20:1_22:0)+NH4","  32408.240","1.337063e+05","7.993462e+03","3.356565e+04","15.2623083333333","15.5623083333333","623","","TG(18:3_20:1_22:0)+NH4"," 984.8962","689.6452","657.5829","627.5358","15.2623083333333","15.5623083333333","623","","TG(18:3_20:1_22:0)+NH4","984.8954504","689.6442764","657.5816764","627.5347764","15.2623083333333","15.5623083333333","623"
"","TG(18:3_20:0_22:1)+NH4","1","1","1","1","15.2623083333333","15.5623083333333","623","","TG(18:3_20:0_22:1)+NH4","15.45532","15.455320","15.455320","15.455320","15.2623083333333","15.5623083333333","623","","TG(18:3_20:0_22:1)+NH4","1","1","1","1","15.2623083333333","15.5623083333333","623","","TG(18:3_20:0_22:1)+NH4","  32408.240","1.337063e+05","1.344018e+03","7.897403e+03","15.2623083333333","15.5623083333333","623","","TG(18:3_20:0_22:1)+NH4"," 984.8962","689.6452","655.5664","629.5514","15.2623083333333","15.5623083333333","623","","TG(18:3_20:0_22:1)+NH4","984.8954504","689.6442764","655.5660764","629.5503764","15.2623083333333","15.5623083333333","623"
"","TG(17:2_17:2_26:0)+NH4","1","1","1","1","15.2623083333333","15.5623083333333","623","","TG(17:2_17:2_26:0)+NH4","15.45532","15.455320","15.455320","15.455320","15.2623083333333","15.5623083333333","623","","TG(17:2_17:2_26:0)+NH4","1","1","1","1","15.2623083333333","15.5623083333333","623","","TG(17:2_17:2_26:0)+NH4","  32408.240","1.343275e+03","1.343275e+03","1.171234e+03","15.2623083333333","15.5623083333333","623","","TG(17:2_17:2_26:0)+NH4"," 984.8962","701.6445","701.6445","571.4719","15.2623083333333","15.5623083333333","623","","TG(17:2_17:2_26:0)+NH4","984.8954504","701.6442764","701.6442764","571.4721764","15.2623083333333","15.5623083333333","623"
"","TG(16:1_18:3_26:0)+NH4","1","1","1","1","15.2623083333333","15.5623083333333","623","","TG(16:1_18:3_26:0)+NH4","15.45532","15.455320","15.455320","15.455320","15.2623083333333","15.5623083333333","623","","TG(16:1_18:3_26:0)+NH4","1","1","1","1","15.2623083333333","15.5623083333333","623","","TG(16:1_18:3_26:0)+NH4","  32408.240","4.836197e+03","1.337063e+05","1.171234e+03","15.2623083333333","15.5623083333333","623","","TG(16:1_18:3_26:0)+NH4"," 984.8962","713.6448","689.6452","571.4719","15.2623083333333","15.5623083333333","623","","TG(16:1_18:3_26:0)+NH4","984.8954504","713.6442764","689.6442764","571.4721764","15.2623083333333","15.5623083333333","623"
"","TG(16:0_20:3_24:1)+NH4","1","1","1","1","15.2623083333333","15.5623083333333","623","","TG(16:0_20:3_24:1)+NH4","15.45532","15.455320","15.455320","15.455320","15.2623083333333","15.5623083333333","623","","TG(16:0_20:3_24:1)+NH4","1","1","1","1","15.2623083333333","15.5623083333333","623","","TG(16:0_20:3_24:1)+NH4","  32408.240","1.101196e+04","4.042827e+04","1.001432e+05","15.2623083333333","15.5623083333333","623","","TG(16:0_20:3_24:1)+NH4"," 984.8962","711.6289","661.6140","601.5199","15.2623083333333","15.5623083333333","623","","TG(16:0_20:3_24:1)+NH4","984.8954504","711.6286764","661.6129764","601.5190764","15.2623083333333","15.5623083333333","623"
"","TG(16:0_22:1_22:3)+NH4","1","1","1","1","15.2623083333333","15.5623083333333","623","","TG(16:0_22:1_22:3)+NH4","15.45532","15.455320","15.455320","15.455320","15.2623083333333","15.5623083333333","623","","TG(16:0_22:1_22:3)+NH4","1","1","1","1","15.2623083333333","15.5623083333333","623","","TG(16:0_22:1_22:3)+NH4","  32408.240","1.101196e+04","7.897403e+03","1.053644e+03","15.2623083333333","15.5623083333333","623","","TG(16:0_22:1_22:3)+NH4"," 984.8962","711.6289","629.5514","633.5807","15.2623083333333","15.5623083333333","623","","TG(16:0_22:1_22:3)+NH4","984.8954504","711.6286764","629.5503764","633.5816764","15.2623083333333","15.5623083333333","623"
"","TG(16:1_20:3_24:0)+NH4","1","1","1","1","15.2623083333333","15.5623083333333","623","","TG(16:1_20:3_24:0)+NH4","15.45532","15.455320","15.455320","15.455320","15.2623083333333","15.5623083333333","623","","TG(16:1_20:3_24:0)+NH4","1","1","1","1","15.2623083333333","15.5623083333333","623","","TG(16:1_20:3_24:0)+NH4","  32408.240","4.836197e+03","4.042827e+04","8.036764e+05","15.2623083333333","15.5623083333333","623","","TG(16:1_20:3_24:0)+NH4"," 984.8962","713.6448","661.6140","599.5042","15.2623083333333","15.5623083333333","623","","TG(16:1_20:3_24:0)+NH4","984.8954504","713.6442764","661.6129764","599.5034764","15.2623083333333","15.5623083333333","623"
"","TG(16:1_20:2_24:1)+NH4","1","1","1","1","15.2623083333333","15.5623083333333","623","","TG(16:1_20:2_24:1)+NH4","15.45532","15.455320","15.455320","15.455320","15.2623083333333","15.5623083333333","623","","TG(16:1_20:2_24:1)+NH4","1","1","1","1","15.2623083333333","15.5623083333333","623","","TG(16:1_20:2_24:1)+NH4","  32408.240","4.836197e+03","1.111093e+04","1.001432e+05","15.2623083333333","15.5623083333333","623","","TG(16:1_20:2_24:1)+NH4"," 984.8962","713.6448","659.5987","601.5199","15.2623083333333","15.5623083333333","623","","TG(16:1_20:2_24:1)+NH4","984.8954504","713.6442764","659.5973764","601.5190764","15.2623083333333","15.5623083333333","623"
"","TG(16:1_22:0_22:3)+NH4","1","1","1","1","15.2623083333333","15.5623083333333","623","","TG(16:1_22:0_22:3)+NH4","15.45532","15.455320","15.455320","15.455320","15.2623083333333","15.5623083333333","623","","TG(16:1_22:0_22:3)+NH4","1","1","1","1","15.2623083333333","15.5623083333333","623","","TG(16:1_22:0_22:3)+NH4","  32408.240","4.836197e+03","3.356565e+04","1.053644e+03","15.2623083333333","15.5623083333333","623","","TG(16:1_22:0_22:3)+NH4"," 984.8962","713.6448","627.5358","633.5807","15.2623083333333","15.5623083333333","623","","TG(16:1_22:0_22:3)+NH4","984.8954504","713.6442764","627.5347764","633.5816764","15.2623083333333","15.5623083333333","623"
"","TG(20:0_20:1_20:2)+NH4","1","1","1","1","15.4865333333333","15.7865333333333","355","","TG(20:0_20:1_20:2)+NH4","15.71365","15.713650","15.581360","15.713650","15.4865333333333","15.7865333333333","355","","TG(20:0_20:1_20:2)+NH4","2","2","2","2","15.4865333333333","15.7865333333333","355","","TG(20:0_20:1_20:2)+NH4","  20698.880","5.875666e+03","5.544109e+04","8.626470e+03","15.4865333333333","15.7865333333333","355","","TG(20:0_20:1_20:2)+NH4"," 986.9131","657.5837","659.5992","661.6147","15.4865333333333","15.7865333333333","355","","TG(20:0_20:1_20:2)+NH4","986.9110504","657.5816764","659.5972764","661.6129764","15.4865333333333","15.7865333333333","355"
"","TG(20:0_20:0_20:3)+NH4","1","1","1","1","15.4865333333333","15.7865333333333","355","","TG(20:0_20:0_20:3)+NH4","15.71365","15.713650","15.713650","15.713650","15.4865333333333","15.7865333333333","355","","TG(20:0_20:0_20:3)+NH4","2","2","2","2","15.4865333333333","15.7865333333333","355","","TG(20:0_20:0_20:3)+NH4","  20698.880","5.875666e+03","5.875666e+03","1.797486e+04","15.4865333333333","15.7865333333333","355","","TG(20:0_20:0_20:3)+NH4"," 986.9131","657.5837","657.5837","663.6303","15.4865333333333","15.7865333333333","355","","TG(20:0_20:0_20:3)+NH4","986.9110504","657.5816764","657.5816764","663.6285764","15.4865333333333","15.7865333333333","355"
"","TG(18:0_20:3_22:0)+NH4","1","1","1","1","15.4865333333333","15.7865333333333","355","","TG(18:0_20:3_22:0)+NH4","15.71365","15.713650","15.713650","15.713650","15.4865333333333","15.7865333333333","355","","TG(18:0_20:3_22:0)+NH4","2","2","2","2","15.4865333333333","15.7865333333333","355","","TG(18:0_20:3_22:0)+NH4","  20698.880","4.628736e+04","1.797486e+04","2.722189e+04","15.4865333333333","15.7865333333333","355","","TG(18:0_20:3_22:0)+NH4"," 986.9131","685.6150","663.6303","629.5512","15.4865333333333","15.7865333333333","355","","TG(18:0_20:3_22:0)+NH4","986.9110504","685.6129764","663.6285764","629.5503764","15.4865333333333","15.7865333333333","355"
"","TG(18:0_20:2_22:1)+NH4","1","1","1","1","15.4865333333333","15.7865333333333","355","","TG(18:0_20:2_22:1)+NH4","15.71365","15.713650","15.713650","15.581360","15.4865333333333","15.7865333333333","355","","TG(18:0_20:2_22:1)+NH4","2","2","2","1","15.4865333333333","15.7865333333333","355","","TG(18:0_20:2_22:1)+NH4","  20698.880","4.628736e+04","8.626470e+03","5.749717e+04","15.4865333333333","15.7865333333333","355","","TG(18:0_20:2_22:1)+NH4"," 986.9131","685.6150","661.6147","631.5678","15.4865333333333","15.7865333333333","355","","TG(18:0_20:2_22:1)+NH4","986.9110504","685.6129764","661.6129764","631.5659764","15.4865333333333","15.7865333333333","355"
"","TG(18:1_18:2_24:0)+NH4","1","1","1","1","15.4865333333333","15.7865333333333","355","","TG(18:1_18:2_24:0)+NH4","15.71365","15.581360","15.713650","15.713650","15.4865333333333","15.7865333333333","355","","TG(18:1_18:2_24:0)+NH4","2","2","2","2","15.4865333333333","15.7865333333333","355","","TG(18:1_18:2_24:0)+NH4","  20698.880","1.103685e+06","5.753714e+05","7.035364e+05","15.4865333333333","15.7865333333333","355","","TG(18:1_18:2_24:0)+NH4"," 986.9131","687.6304","689.6461","601.5212","15.4865333333333","15.7865333333333","355","","TG(18:1_18:2_24:0)+NH4","986.9110504","687.6285764","689.6442764","601.5190764","15.4865333333333","15.7865333333333","355"
"","TG(18:0_18:2_24:1)+NH4","1","1","1","1","15.4865333333333","15.7865333333333","355","","TG(18:0_18:2_24:1)+NH4","15.71365","15.713650","15.713650","15.581360","15.4865333333333","15.7865333333333","355","","TG(18:0_18:2_24:1)+NH4","2","2","2","2","15.4865333333333","15.7865333333333","355","","TG(18:0_18:2_24:1)+NH4","  20698.880","4.628736e+04","5.753714e+05","6.451303e+05","15.4865333333333","15.7865333333333","355","","TG(18:0_18:2_24:1)+NH4"," 986.9131","685.6150","689.6461","603.5364","15.4865333333333","15.7865333333333","355","","TG(18:0_18:2_24:1)+NH4","986.9110504","685.6129764","689.6442764","603.5346764","15.4865333333333","15.7865333333333","355"
"","TG(18:1_20:2_22:0)+NH4","1","1","1","1","15.4865333333333","15.7865333333333","355","","TG(18:1_20:2_22:0)+NH4","15.71365","15.581360","15.713650","15.713650","15.4865333333333","15.7865333333333","355","","TG(18:1_20:2_22:0)+NH4","2","2","2","2","15.4865333333333","15.7865333333333","355","","TG(18:1_20:2_22:0)+NH4","  20698.880","1.103685e+06","8.626470e+03","2.722189e+04","15.4865333333333","15.7865333333333","355","","TG(18:1_20:2_22:0)+NH4"," 986.9131","687.6304","661.6147","629.5512","15.4865333333333","15.7865333333333","355","","TG(18:1_20:2_22:0)+NH4","986.9110504","687.6285764","661.6129764","629.5503764","15.4865333333333","15.7865333333333","355"
"","TG(18:0_18:3_24:0)+NH4","1","1","1","1","15.4865333333333","15.7865333333333","355","","TG(18:0_18:3_24:0)+NH4","15.71365","15.713650","15.713650","15.713650","15.4865333333333","15.7865333333333","355","","TG(18:0_18:3_24:0)+NH4","2","2","1","2","15.4865333333333","15.7865333333333","355","","TG(18:0_18:3_24:0)+NH4","  20698.880","4.628736e+04","3.492277e+04","7.035364e+05","15.4865333333333","15.7865333333333","355","","TG(18:0_18:3_24:0)+NH4"," 986.9131","685.6150","691.6618","601.5212","15.4865333333333","15.7865333333333","355","","TG(18:0_18:3_24:0)+NH4","986.9110504","685.6129764","691.6598764","601.5190764","15.4865333333333","15.7865333333333","355"
"","TG(18:2_20:1_22:0)+NH4","1","1","1","1","15.4865333333333","15.7865333333333","355","","TG(18:2_20:1_22:0)+NH4","15.71365","15.713650","15.581360","15.713650","15.4865333333333","15.7865333333333","355","","TG(18:2_20:1_22:0)+NH4","2","2","2","2","15.4865333333333","15.7865333333333","355","","TG(18:2_20:1_22:0)+NH4","  20698.880","5.753714e+05","5.544109e+04","2.722189e+04","15.4865333333333","15.7865333333333","355","","TG(18:2_20:1_22:0)+NH4"," 986.9131","689.6461","659.5992","629.5512","15.4865333333333","15.7865333333333","355","","TG(18:2_20:1_22:0)+NH4","986.9110504","689.6442764","659.5972764","629.5503764","15.4865333333333","15.7865333333333","355"
"","TG(18:2_20:0_22:1)+NH4","1","1","1","1","15.4865333333333","15.7865333333333","355","","TG(18:2_20:0_22:1)+NH4","15.71365","15.713650","15.713650","15.581360","15.4865333333333","15.7865333333333","355","","TG(18:2_20:0_22:1)+NH4","2","2","2","1","15.4865333333333","15.7865333333333","355","","TG(18:2_20:0_22:1)+NH4","  20698.880","5.753714e+05","5.875666e+03","5.749717e+04","15.4865333333333","15.7865333333333","355","","TG(18:2_20:0_22:1)+NH4"," 986.9131","689.6461","657.5837","631.5678","15.4865333333333","15.7865333333333","355","","TG(18:2_20:0_22:1)+NH4","986.9110504","689.6442764","657.5816764","631.5659764","15.4865333333333","15.7865333333333","355"
"","TG(18:3_20:0_22:0)+NH4","1","1","1","1","15.4865333333333","15.7865333333333","355","","TG(18:3_20:0_22:0)+NH4","15.71365","15.713650","15.713650","15.713650","15.4865333333333","15.7865333333333","355","","TG(18:3_20:0_22:0)+NH4","2","1","2","2","15.4865333333333","15.7865333333333","355","","TG(18:3_20:0_22:0)+NH4","  20698.880","3.492277e+04","5.875666e+03","2.722189e+04","15.4865333333333","15.7865333333333","355","","TG(18:3_20:0_22:0)+NH4"," 986.9131","691.6618","657.5837","629.5512","15.4865333333333","15.7865333333333","355","","TG(18:3_20:0_22:0)+NH4","986.9110504","691.6598764","657.5816764","629.5503764","15.4865333333333","15.7865333333333","355"
"","TG(16:0_18:3_26:0)+NH4","1","1","1","1","15.4865333333333","15.7865333333333","355","","TG(16:0_18:3_26:0)+NH4","15.71365","15.581360","15.713650","15.713650","15.4865333333333","15.7865333333333","355","","TG(16:0_18:3_26:0)+NH4","2","2","1","1","15.4865333333333","15.7865333333333","355","","TG(16:0_18:3_26:0)+NH4","  20698.880","5.489191e+04","3.492277e+04","1.557021e+04","15.4865333333333","15.7865333333333","355","","TG(16:0_18:3_26:0)+NH4"," 986.9131","713.6463","691.6618","573.4896","15.4865333333333","15.7865333333333","355","","TG(16:0_18:3_26:0)+NH4","986.9110504","713.6442764","691.6598764","573.4877764","15.4865333333333","15.7865333333333","355"
"","TG(16:1_18:2_26:0)+NH4","1","1","1","1","15.4865333333333","15.7865333333333","355","","TG(16:1_18:2_26:0)+NH4","15.71365","15.581360","15.713650","15.713650","15.4865333333333","15.7865333333333","355","","TG(16:1_18:2_26:0)+NH4","2","2","2","1","15.4865333333333","15.7865333333333","355","","TG(16:1_18:2_26:0)+NH4","  20698.880","1.172924e+04","5.753714e+05","1.557021e+04","15.4865333333333","15.7865333333333","355","","TG(16:1_18:2_26:0)+NH4"," 986.9131","715.6623","689.6461","573.4896","15.4865333333333","15.7865333333333","355","","TG(16:1_18:2_26:0)+NH4","986.9110504","715.6598764","689.6442764","573.4877764","15.4865333333333","15.7865333333333","355"
"","TG(16:0_20:3_24:0)+NH4","1","1","1","1","15.4865333333333","15.7865333333333","355","","TG(16:0_20:3_24:0)+NH4","15.71365","15.581360","15.713650","15.713650","15.4865333333333","15.7865333333333","355","","TG(16:0_20:3_24:0)+NH4","2","2","2","2","15.4865333333333","15.7865333333333","355","","TG(16:0_20:3_24:0)+NH4","  20698.880","5.489191e+04","1.797486e+04","7.035364e+05","15.4865333333333","15.7865333333333","355","","TG(16:0_20:3_24:0)+NH4"," 986.9131","713.6463","663.6303","601.5212","15.4865333333333","15.7865333333333","355","","TG(16:0_20:3_24:0)+NH4","986.9110504","713.6442764","663.6285764","601.5190764","15.4865333333333","15.7865333333333","355"
"","TG(16:0_20:2_24:1)+NH4","1","1","1","1","15.4865333333333","15.7865333333333","355","","TG(16:0_20:2_24:1)+NH4","15.71365","15.581360","15.713650","15.581360","15.4865333333333","15.7865333333333","355","","TG(16:0_20:2_24:1)+NH4","2","2","2","2","15.4865333333333","15.7865333333333","355","","TG(16:0_20:2_24:1)+NH4","  20698.880","5.489191e+04","8.626470e+03","6.451303e+05","15.4865333333333","15.7865333333333","355","","TG(16:0_20:2_24:1)+NH4"," 986.9131","713.6463","661.6147","603.5364","15.4865333333333","15.7865333333333","355","","TG(16:0_20:2_24:1)+NH4","986.9110504","713.6442764","661.6129764","603.5346764","15.4865333333333","15.7865333333333","355"
"","TG(16:1_20:2_24:0)+NH4","1","1","1","1","15.4865333333333","15.7865333333333","355","","TG(16:1_20:2_24:0)+NH4","15.71365","15.581360","15.713650","15.713650","15.4865333333333","15.7865333333333","355","","TG(16:1_20:2_24:0)+NH4","2","2","2","2","15.4865333333333","15.7865333333333","355","","TG(16:1_20:2_24:0)+NH4","  20698.880","1.172924e+04","8.626470e+03","7.035364e+05","15.4865333333333","15.7865333333333","355","","TG(16:1_20:2_24:0)+NH4"," 986.9131","715.6623","661.6147","601.5212","15.4865333333333","15.7865333333333","355","","TG(16:1_20:2_24:0)+NH4","986.9110504","715.6598764","661.6129764","601.5190764","15.4865333333333","15.7865333333333","355"
"","TG(20:1_20:1_20:1)+NH4","1","1","1","1","15.4865333333333","15.7865333333333","355","","TG(20:1_20:1_20:1)+NH4","15.71365","15.581360","15.581360","15.581360","15.4865333333333","15.7865333333333","355","","TG(20:1_20:1_20:1)+NH4","2","2","2","2","15.4865333333333","15.7865333333333","355","","TG(20:1_20:1_20:1)+NH4","  20698.880","5.544109e+04","5.544109e+04","5.544109e+04","15.4865333333333","15.7865333333333","355","","TG(20:1_20:1_20:1)+NH4"," 986.9131","659.5992","659.5992","659.5992","15.4865333333333","15.7865333333333","355","","TG(20:1_20:1_20:1)+NH4","986.9111504","659.5973764","659.5973764","659.5973764","15.4865333333333","15.7865333333333","355"
"","TG(18:1_18:1_24:1)+NH4","1","1","1","1","15.4865333333333","15.7865333333333","355","","TG(18:1_18:1_24:1)+NH4","15.71365","15.581360","15.581360","15.581360","15.4865333333333","15.7865333333333","355","","TG(18:1_18:1_24:1)+NH4","2","2","2","2","15.4865333333333","15.7865333333333","355","","TG(18:1_18:1_24:1)+NH4","  20698.880","1.103685e+06","1.103685e+06","6.451303e+05","15.4865333333333","15.7865333333333","355","","TG(18:1_18:1_24:1)+NH4"," 986.9131","687.6304","687.6304","603.5364","15.4865333333333","15.7865333333333","355","","TG(18:1_18:1_24:1)+NH4","986.9111504","687.6286764","687.6286764","603.5347764","15.4865333333333","15.7865333333333","355"
"","TG(18:1_20:1_22:1)+NH4","1","1","1","1","15.4865333333333","15.7865333333333","355","","TG(18:1_20:1_22:1)+NH4","15.71365","15.581360","15.581360","15.581360","15.4865333333333","15.7865333333333","355","","TG(18:1_20:1_22:1)+NH4","2","2","2","1","15.4865333333333","15.7865333333333","355","","TG(18:1_20:1_22:1)+NH4","  20698.880","1.103685e+06","5.544109e+04","5.749717e+04","15.4865333333333","15.7865333333333","355","","TG(18:1_20:1_22:1)+NH4"," 986.9131","687.6304","659.5992","631.5678","15.4865333333333","15.7865333333333","355","","TG(18:1_20:1_22:1)+NH4","986.9111504","687.6286764","659.5973764","631.5660764","15.4865333333333","15.7865333333333","355"
"","TG(16:1_20:1_24:1)+NH4","1","1","1","1","15.4865333333333","15.7865333333333","355","","TG(16:1_20:1_24:1)+NH4","15.71365","15.581360","15.581360","15.581360","15.4865333333333","15.7865333333333","355","","TG(16:1_20:1_24:1)+NH4","2","2","2","2","15.4865333333333","15.7865333333333","355","","TG(16:1_20:1_24:1)+NH4","  20698.880","1.172924e+04","5.544109e+04","6.451303e+05","15.4865333333333","15.7865333333333","355","","TG(16:1_20:1_24:1)+NH4"," 986.9131","715.6623","659.5992","603.5364","15.4865333333333","15.7865333333333","355","","TG(16:1_20:1_24:1)+NH4","986.9111504","715.6599764","659.5973764","603.5347764","15.4865333333333","15.7865333333333","355"
"","TG(16:1_22:1_22:1)+NH4","1","1","1","1","15.4865333333333","15.7865333333333","355","","TG(16:1_22:1_22:1)+NH4","15.71365","15.581360","15.581360","15.581360","15.4865333333333","15.7865333333333","355","","TG(16:1_22:1_22:1)+NH4","2","2","1","1","15.4865333333333","15.7865333333333","355","","TG(16:1_22:1_22:1)+NH4","  20698.880","1.172924e+04","5.749717e+04","5.749717e+04","15.4865333333333","15.7865333333333","355","","TG(16:1_22:1_22:1)+NH4"," 986.9131","715.6623","631.5678","631.5678","15.4865333333333","15.7865333333333","355","","TG(16:1_22:1_22:1)+NH4","986.9111504","715.6599764","631.5660764","631.5660764","15.4865333333333","15.7865333333333","355"
"","TG(20:0_20:0_20:2)+NH4","1","1","1","1","15.6828569444444","15.9828569444444","351","","TG(20:0_20:0_20:2)+NH4","15.83477","15.834770","15.834770","15.834770","15.6828569444444","15.9828569444444","351","","TG(20:0_20:0_20:2)+NH4","2","2","2","1","15.6828569444444","15.9828569444444","351","","TG(20:0_20:0_20:2)+NH4","  69218.200","9.931346e+04","9.931346e+04","1.057266e+04","15.6828569444444","15.9828569444444","351","","TG(20:0_20:0_20:2)+NH4"," 988.9283","659.5985","659.5985","663.6312","15.6828569444444","15.9828569444444","351","","TG(20:0_20:0_20:2)+NH4","988.9266504","659.5972764","659.5972764","663.6285764","15.6828569444444","15.9828569444444","351"
"","TG(18:0_20:2_22:0)+NH4","1","1","1","1","15.6828569444444","15.9828569444444","351","","TG(18:0_20:2_22:0)+NH4","15.83477","15.834770","15.834770","15.834770","15.6828569444444","15.9828569444444","351","","TG(18:0_20:2_22:0)+NH4","2","2","1","2","15.6828569444444","15.9828569444444","351","","TG(18:0_20:2_22:0)+NH4","  69218.200","4.530569e+05","1.057266e+04","2.078014e+05","15.6828569444444","15.9828569444444","351","","TG(18:0_20:2_22:0)+NH4"," 988.9283","687.6302","663.6312","631.5676","15.6828569444444","15.9828569444444","351","","TG(18:0_20:2_22:0)+NH4","988.9266504","687.6285764","663.6285764","631.5659764","15.6828569444444","15.9828569444444","351"
"","TG(18:0_18:2_24:0)+NH4","1","1","1","1","15.6828569444444","15.9828569444444","351","","TG(18:0_18:2_24:0)+NH4","15.83477","15.834770","15.834770","15.834770","15.6828569444444","15.9828569444444","351","","TG(18:0_18:2_24:0)+NH4","2","2","2","2","15.6828569444444","15.9828569444444","351","","TG(18:0_18:2_24:0)+NH4","  69218.200","4.530569e+05","5.218693e+05","2.914658e+06","15.6828569444444","15.9828569444444","351","","TG(18:0_18:2_24:0)+NH4"," 988.9283","687.6302","691.6614","603.5362","15.6828569444444","15.9828569444444","351","","TG(18:0_18:2_24:0)+NH4","988.9266504","687.6285764","691.6598764","603.5346764","15.6828569444444","15.9828569444444","351"
