"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","OxPC","[M+HCO2]-","NL_CH3&HCO2","NL_Choline&HCO2","NL_T1Ketene&CH3&HCO2","NL_T2Ketene&CH3&HCO3","NL_T1RCOOH&CH3&HCO2","NL_T2RCOOH&CH3&HCO3","GlyceroPC_NLCH3&H2O","T1_RCOO-","T2_RCOO-","PC_NLCH3","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","RT at Max Intensity","OxPC","[M+HCO2]-","NL_CH3&HCO2","NL_Choline&HCO2","NL_T1Ketene&CH3&HCO2","NL_T2Ketene&CH3&HCO3","NL_T1RCOOH&CH3&HCO2","NL_T2RCOOH&CH3&HCO3","GlyceroPC_NLCH3&H2O","T1_RCOO-","T2_RCOO-","PC_NLCH3","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","Number of Scans","OxPC","[M+HCO2]-","NL_CH3&HCO2","NL_Choline&HCO2","NL_T1Ketene&CH3&HCO2","NL_T2Ketene&CH3&HCO3","NL_T1RCOOH&CH3&HCO2","NL_T2RCOOH&CH3&HCO3","GlyceroPC_NLCH3&H2O","T1_RCOO-","T2_RCOO-","PC_NLCH3","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","Max Intensity","OxPC","[M+HCO2]-","NL_CH3&HCO2","NL_Choline&HCO2","NL_T1Ketene&CH3&HCO2","NL_T2Ketene&CH3&HCO3","NL_T1RCOOH&CH3&HCO2","NL_T2RCOOH&CH3&HCO3","GlyceroPC_NLCH3&H2O","T1_RCOO-","T2_RCOO-","PC_NLCH3","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","Average m/z","OxPC","[M+HCO2]-","NL_CH3&HCO2","NL_Choline&HCO2","NL_T1Ketene&CH3&HCO2","NL_T2Ketene&CH3&HCO3","NL_T1RCOOH&CH3&HCO2","NL_T2RCOOH&CH3&HCO3","GlyceroPC_NLCH3&H2O","T1_RCOO-","T2_RCOO-","PC_NLCH3","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","OxPC","[M+HCO2]-","NL_CH3&HCO2","NL_Choline&HCO2","NL_T1Ketene&CH3&HCO2","NL_T2Ketene&CH3&HCO3","NL_T1RCOOH&CH3&HCO2","NL_T2RCOOH&CH3&HCO3","GlyceroPC_NLCH3&H2O","T1_RCOO-","T2_RCOO-","PC_NLCH3","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment"
"","OxPC(17:2(Ke)_22:2(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.54471363636364","6.84471363636364","1805","","OxPC(17:2(Ke)_22:2(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.54471363636364","6.84471363636364","1805","","OxPC(17:2(Ke)_22:2(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.54471363636364","6.84471363636364","1805","","OxPC(17:2(Ke)_22:2(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.54471363636364","6.84471363636364","1805","","OxPC(17:2(Ke)_22:2(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.54471363636364","6.84471363636364","1805","","OxPC(17:2(Ke)_22:2(Ke))+HCO2","896.56586","836.54472","765.47122","574.35141","504.27321","556.34085","486.26265","19963.06881","279.19661","349.27481","168.04314","152.99586","96.96964","78.95852","6.54471363636364","6.84471363636364","1805"
"","OxPC(17:2(Ke)_22:3(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.03525606060606","6.33525606060606","361","","OxPC(17:2(Ke)_22:3(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.03525606060606","6.33525606060606","361","","OxPC(17:2(Ke)_22:3(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.03525606060606","6.33525606060606","361","","OxPC(17:2(Ke)_22:3(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.03525606060606","6.33525606060606","361","","OxPC(17:2(Ke)_22:3(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.03525606060606","6.33525606060606","361","","OxPC(17:2(Ke)_22:3(Ke))+HCO2","894.55026","834.52912","763.45562","572.33581","504.27321","554.32525","486.26265","19964.06881","279.19661","347.25921","168.04314","152.99586","96.96964","78.95852","6.03525606060606","6.33525606060606","361"
"","OxPC(17:2(Ke)_22:3(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.38873181818182","5.68873181818182","514","","OxPC(17:2(Ke)_22:3(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.38873181818182","5.68873181818182","514","","OxPC(17:2(Ke)_22:3(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.38873181818182","5.68873181818182","514","","OxPC(17:2(Ke)_22:3(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.38873181818182","5.68873181818182","514","","OxPC(17:2(Ke)_22:3(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.38873181818182","5.68873181818182","514","","OxPC(17:2(Ke)_22:3(Ke))+HCO2","894.55026","834.52912","763.45562","572.33581","504.27321","554.32525","486.26265","19964.06881","279.19661","347.25921","168.04314","152.99586","96.96964","78.95852","5.38873181818182","5.68873181818182","514"
"","OxPC(17:2(Ke)_22:4(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.24059393939394","5.54059393939394","624","","OxPC(17:2(Ke)_22:4(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.24059393939394","5.54059393939394","624","","OxPC(17:2(Ke)_22:4(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.24059393939394","5.54059393939394","624","","OxPC(17:2(Ke)_22:4(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.24059393939394","5.54059393939394","624","","OxPC(17:2(Ke)_22:4(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.24059393939394","5.54059393939394","624","","OxPC(17:2(Ke)_22:4(Ke))+HCO2","892.53456","832.51342","761.43992","570.32011","504.27321","552.30955","486.26265","19965.06881","279.19661","345.24351","168.04314","152.99586","96.96964","78.95852","5.24059393939394","5.54059393939394","624"
"","OxPC(17:2(Ke)_11:0(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.71538181818182","4.01538181818182","3056","","OxPC(17:2(Ke)_11:0(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.71538181818182","4.01538181818182","3056","","OxPC(17:2(Ke)_11:0(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.71538181818182","4.01538181818182","3056","","OxPC(17:2(Ke)_11:0(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.71538181818182","4.01538181818182","3056","","OxPC(17:2(Ke)_11:0(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.71538181818182","4.01538181818182","3056","","OxPC(17:2(Ke)_11:0(CHO))+HCO2","746.42503","686.40389","615.33039","424.21058","504.27321","406.20002","486.26265","19996.06881","279.19661","199.13398","168.04314","152.99586","96.96964","78.95852","3.71538181818182","4.01538181818182","3056"
"","OxPC(17:2(Ke)_6:1(COOH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.99729848484848","1.29729848484848","2985","","OxPC(17:2(Ke)_6:1(COOH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.99729848484848","1.29729848484848","2985","","OxPC(17:2(Ke)_6:1(COOH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.99729848484848","1.29729848484848","2985","","OxPC(17:2(Ke)_6:1(COOH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.99729848484848","1.29729848484848","2985","","OxPC(17:2(Ke)_6:1(COOH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.99729848484848","1.29729848484848","2985","","OxPC(17:2(Ke)_6:1(COOH))+HCO2","690.32606","630.30492","559.23142","368.11161","504.27321","350.10105","486.26265","20045.06881","279.19661","143.03501","168.04314","152.99586","96.96964","78.95852","0.99729848484848","1.29729848484848","2985"
"","OxPC(17:2(Ke)_7:1(COOH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.25207424242424","1.55207424242424","1235","","OxPC(17:2(Ke)_7:1(COOH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.25207424242424","1.55207424242424","1235","","OxPC(17:2(Ke)_7:1(COOH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.25207424242424","1.55207424242424","1235","","OxPC(17:2(Ke)_7:1(COOH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.25207424242424","1.55207424242424","1235","","OxPC(17:2(Ke)_7:1(COOH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.25207424242424","1.55207424242424","1235","","OxPC(17:2(Ke)_7:1(COOH))+HCO2","704.34171","644.32057","573.24707","382.12726","504.27321","364.1167","486.26265","20046.06881","279.19661","157.05066","168.04314","152.99586","96.96964","78.95852","1.25207424242424","1.55207424242424","1235"
"","OxPC(17:2(Ke)_8:1(COOH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.52206666666667","1.82206666666667","2930","","OxPC(17:2(Ke)_8:1(COOH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.52206666666667","1.82206666666667","2930","","OxPC(17:2(Ke)_8:1(COOH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.52206666666667","1.82206666666667","2930","","OxPC(17:2(Ke)_8:1(COOH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.52206666666667","1.82206666666667","2930","","OxPC(17:2(Ke)_8:1(COOH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.52206666666667","1.82206666666667","2930","","OxPC(17:2(Ke)_8:1(COOH))+HCO2","718.35736","658.33622","587.26272","396.14291","504.27321","378.13235","486.26265","20047.06881","279.19661","171.06631","168.04314","152.99586","96.96964","78.95852","1.52206666666667","1.82206666666667","2930"
"","OxPC(18:1(Ke)_18:2(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.6331196969697","5.9331196969697","3020","","OxPC(18:1(Ke)_18:2(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.6331196969697","5.9331196969697","3020","","OxPC(18:1(Ke)_18:2(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.6331196969697","5.9331196969697","3020","","OxPC(18:1(Ke)_18:2(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.6331196969697","5.9331196969697","3020","","OxPC(18:1(Ke)_18:2(Ke))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.6331196969697","5.9331196969697","3020","","OxPC(18:1(Ke)_18:2(Ke))+HCO2","856.53456","796.51342","725.43992","518.28881","520.30451","500.27825","502.29395","20079.06881","295.22791","293.21221","168.04314","152.99586","96.96964","78.95852","5.6331196969697","5.9331196969697","3020"
"","OxPC(18:1(Ke)_10:1(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.71538181818182","4.01538181818182","3056","","OxPC(18:1(Ke)_10:1(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.71538181818182","4.01538181818182","3056","","OxPC(18:1(Ke)_10:1(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.71538181818182","4.01538181818182","3056","","OxPC(18:1(Ke)_10:1(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.71538181818182","4.01538181818182","3056","","OxPC(18:1(Ke)_10:1(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.71538181818182","4.01538181818182","3056","","OxPC(18:1(Ke)_10:1(CHO))+HCO2","746.42504","686.4039","615.3304","408.17929","520.30451","390.16873","502.29395","20130.06881","295.22791","183.10269","168.04314","152.99586","96.96964","78.95852","3.71538181818182","4.01538181818182","3056"
"","OxPC(18:2(Ke)_10:0(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.71538181818182","4.01538181818182","3056","","OxPC(18:2(Ke)_10:0(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.71538181818182","4.01538181818182","3056","","OxPC(18:2(Ke)_10:0(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.71538181818182","4.01538181818182","3056","","OxPC(18:2(Ke)_10:0(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.71538181818182","4.01538181818182","3056","","OxPC(18:2(Ke)_10:0(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.71538181818182","4.01538181818182","3056","","OxPC(18:2(Ke)_10:0(CHO))+HCO2","746.42498","686.40384","615.33034","410.19493","518.28881","392.18437","500.27825","20242.06881","293.21221","185.11833","168.04314","152.99586","96.96964","78.95852","3.71538181818182","4.01538181818182","3056"
"","OxPC(18:2(Ke)_6:1(COOH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.25207424242424","1.55207424242424","1235","","OxPC(18:2(Ke)_6:1(COOH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.25207424242424","1.55207424242424","1235","","OxPC(18:2(Ke)_6:1(COOH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.25207424242424","1.55207424242424","1235","","OxPC(18:2(Ke)_6:1(COOH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.25207424242424","1.55207424242424","1235","","OxPC(18:2(Ke)_6:1(COOH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.25207424242424","1.55207424242424","1235","","OxPC(18:2(Ke)_6:1(COOH))+HCO2","704.34166","644.32052","573.24702","368.11161","518.28881","350.10105","500.27825","20292.06881","293.21221","143.03501","168.04314","152.99586","96.96964","78.95852","1.25207424242424","1.55207424242424","1235"
"","OxPC(18:2(Ke)_7:1(COOH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.52206666666667","1.82206666666667","2930","","OxPC(18:2(Ke)_7:1(COOH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.52206666666667","1.82206666666667","2930","","OxPC(18:2(Ke)_7:1(COOH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.52206666666667","1.82206666666667","2930","","OxPC(18:2(Ke)_7:1(COOH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.52206666666667","1.82206666666667","2930","","OxPC(18:2(Ke)_7:1(COOH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.52206666666667","1.82206666666667","2930","","OxPC(18:2(Ke)_7:1(COOH))+HCO2","718.35731","658.33617","587.26267","382.12726","518.28881","364.1167","500.27825","20293.06881","293.21221","157.05066","168.04314","152.99586","96.96964","78.95852","1.52206666666667","1.82206666666667","2930"
"","OxPC(18:3(Ke)_4:0(COOH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.754063636363636","1.05406363636364","1773","","OxPC(18:3(Ke)_4:0(COOH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.754063636363636","1.05406363636364","1773","","OxPC(18:3(Ke)_4:0(COOH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.754063636363636","1.05406363636364","1773","","OxPC(18:3(Ke)_4:0(COOH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.754063636363636","1.05406363636364","1773","","OxPC(18:3(Ke)_4:0(COOH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.754063636363636","1.05406363636364","1773","","OxPC(18:3(Ke)_4:0(COOH))+HCO2","676.3104","616.28926","545.21576","342.09595","516.27321","324.08539","498.26265","20402.06881","291.19661","117.01935","168.04314","152.99586","96.96964","78.95852","0.754063636363636","1.05406363636364","1773"
"","OxPC(18:3(Ke)_5:0(COOH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.99729848484848","1.29729848484848","2985","","OxPC(18:3(Ke)_5:0(COOH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.99729848484848","1.29729848484848","2985","","OxPC(18:3(Ke)_5:0(COOH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.99729848484848","1.29729848484848","2985","","OxPC(18:3(Ke)_5:0(COOH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.99729848484848","1.29729848484848","2985","","OxPC(18:3(Ke)_5:0(COOH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.99729848484848","1.29729848484848","2985","","OxPC(18:3(Ke)_5:0(COOH))+HCO2","690.32605","630.30491","559.23141","356.1116","516.27321","338.10104","498.26265","20403.06881","291.19661","131.035","168.04314","152.99586","96.96964","78.95852","0.99729848484848","1.29729848484848","2985"
"","OxPC(18:3(Ke)_6:0(COOH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.25207424242424","1.55207424242424","1235","","OxPC(18:3(Ke)_6:0(COOH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.25207424242424","1.55207424242424","1235","","OxPC(18:3(Ke)_6:0(COOH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.25207424242424","1.55207424242424","1235","","OxPC(18:3(Ke)_6:0(COOH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.25207424242424","1.55207424242424","1235","","OxPC(18:3(Ke)_6:0(COOH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.25207424242424","1.55207424242424","1235","","OxPC(18:3(Ke)_6:0(COOH))+HCO2","704.3417","644.32056","573.24706","370.12725","516.27321","352.11669","498.26265","20404.06881","291.19661","145.05065","168.04314","152.99586","96.96964","78.95852","1.25207424242424","1.55207424242424","1235"
"","OxPC(18:3(Ke)_7:0(COOH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.52206666666667","1.82206666666667","2930","","OxPC(18:3(Ke)_7:0(COOH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.52206666666667","1.82206666666667","2930","","OxPC(18:3(Ke)_7:0(COOH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.52206666666667","1.82206666666667","2930","","OxPC(18:3(Ke)_7:0(COOH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.52206666666667","1.82206666666667","2930","","OxPC(18:3(Ke)_7:0(COOH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.52206666666667","1.82206666666667","2930","","OxPC(18:3(Ke)_7:0(COOH))+HCO2","718.35735","658.33621","587.26271","384.1429","516.27321","366.13234","498.26265","20405.06881","291.19661","159.0663","168.04314","152.99586","96.96964","78.95852","1.52206666666667","1.82206666666667","2930"
"","OxPC(18:4(Ke)_6:1(COOH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.598343333333333","0.898343333333333","2591","","OxPC(18:4(Ke)_6:1(COOH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.598343333333333","0.898343333333333","2591","","OxPC(18:4(Ke)_6:1(COOH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.598343333333333","0.898343333333333","2591","","OxPC(18:4(Ke)_6:1(COOH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.598343333333333","0.898343333333333","2591","","OxPC(18:4(Ke)_6:1(COOH))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.598343333333333","0.898343333333333","2591","","OxPC(18:4(Ke)_6:1(COOH))+HCO2","700.31036","640.28922","569.21572","368.11161","514.25751","350.10105","496.24695","20535.06881","289.18091","143.03501","168.04314","152.99586","96.96964","78.95852","0.598343333333333","0.898343333333333","2591"
"","OxPC(20:1(Ke)_8:1(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.71538181818182","4.01538181818182","3056","","OxPC(20:1(Ke)_8:1(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.71538181818182","4.01538181818182","3056","","OxPC(20:1(Ke)_8:1(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.71538181818182","4.01538181818182","3056","","OxPC(20:1(Ke)_8:1(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.71538181818182","4.01538181818182","3056","","OxPC(20:1(Ke)_8:1(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.71538181818182","4.01538181818182","3056","","OxPC(20:1(Ke)_8:1(CHO))+HCO2","746.42504","686.4039","615.3304","380.14799","548.33581","362.13743","530.32525","20613.06881","323.25921","155.07139","168.04314","152.99586","96.96964","78.95852","3.71538181818182","4.01538181818182","3056"
"","OxPC(20:1(Ke)_15:1(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.97570151515152","6.27570151515152","2848","","OxPC(20:1(Ke)_15:1(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.97570151515152","6.27570151515152","2848","","OxPC(20:1(Ke)_15:1(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.97570151515152","6.27570151515152","2848","","OxPC(20:1(Ke)_15:1(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.97570151515152","6.27570151515152","2848","","OxPC(20:1(Ke)_15:1(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.97570151515152","6.27570151515152","2848","","OxPC(20:1(Ke)_15:1(CHO))+HCO2","844.53459","784.51345","713.43995","478.25754","548.33581","460.24698","530.32525","20629.06881","323.25921","253.18094","168.04314","152.99586","96.96964","78.95852","5.97570151515152","6.27570151515152","2848"
"","OxPC(20:1(Ke)_15:2(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.99785303030303","5.29785303030303","1793","","OxPC(20:1(Ke)_15:2(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.99785303030303","5.29785303030303","1793","","OxPC(20:1(Ke)_15:2(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.99785303030303","5.29785303030303","1793","","OxPC(20:1(Ke)_15:2(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.99785303030303","5.29785303030303","1793","","OxPC(20:1(Ke)_15:2(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.99785303030303","5.29785303030303","1793","","OxPC(20:1(Ke)_15:2(CHO))+HCO2","842.51894","782.4978","711.4243","476.24189","548.33581","458.23133","530.32525","20630.06881","323.25921","251.16529","168.04314","152.99586","96.96964","78.95852","4.99785303030303","5.29785303030303","1793"
"","OxPC(20:1(Ke)_16:2(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.6331196969697","5.9331196969697","3020","","OxPC(20:1(Ke)_16:2(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.6331196969697","5.9331196969697","3020","","OxPC(20:1(Ke)_16:2(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.6331196969697","5.9331196969697","3020","","OxPC(20:1(Ke)_16:2(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.6331196969697","5.9331196969697","3020","","OxPC(20:1(Ke)_16:2(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.6331196969697","5.9331196969697","3020","","OxPC(20:1(Ke)_16:2(CHO))+HCO2","856.53459","796.51345","725.43995","490.25754","548.33581","472.24698","530.32525","20634.06881","323.25921","265.18094","168.04314","152.99586","96.96964","78.95852","5.6331196969697","5.9331196969697","3020"
"","OxPC(20:1(Ke)_19:4(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.03525606060606","6.33525606060606","361","","OxPC(20:1(Ke)_19:4(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.03525606060606","6.33525606060606","361","","OxPC(20:1(Ke)_19:4(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.03525606060606","6.33525606060606","361","","OxPC(20:1(Ke)_19:4(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.03525606060606","6.33525606060606","361","","OxPC(20:1(Ke)_19:4(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.03525606060606","6.33525606060606","361","","OxPC(20:1(Ke)_19:4(CHO))+HCO2","894.55024","834.5291","763.4556","528.27319","548.33581","510.26263","530.32525","20640.06881","323.25921","303.19659","168.04314","152.99586","96.96964","78.95852","6.03525606060606","6.33525606060606","361"
"","OxPC(20:1(Ke)_19:4(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.38873181818182","5.68873181818182","514","","OxPC(20:1(Ke)_19:4(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.38873181818182","5.68873181818182","514","","OxPC(20:1(Ke)_19:4(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.38873181818182","5.68873181818182","514","","OxPC(20:1(Ke)_19:4(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.38873181818182","5.68873181818182","514","","OxPC(20:1(Ke)_19:4(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.38873181818182","5.68873181818182","514","","OxPC(20:1(Ke)_19:4(CHO))+HCO2","894.55024","834.5291","763.4556","528.27319","548.33581","510.26263","530.32525","20640.06881","323.25921","303.19659","168.04314","152.99586","96.96964","78.95852","5.38873181818182","5.68873181818182","514"
"","OxPC(20:1(Ke)_19:5(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.24059393939394","5.54059393939394","624","","OxPC(20:1(Ke)_19:5(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.24059393939394","5.54059393939394","624","","OxPC(20:1(Ke)_19:5(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.24059393939394","5.54059393939394","624","","OxPC(20:1(Ke)_19:5(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.24059393939394","5.54059393939394","624","","OxPC(20:1(Ke)_19:5(CHO))+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.24059393939394","5.54059393939394","624","","OxPC(20:1(Ke)_19:5(CHO))+HCO2","892.53459","832.51345","761.43995","526.25754","548.33581","508.24698","530.32525","20641.06881","323.25921","301.18094","168.04314","152.99586","96.96964","78.95852","5.24059393939394","5.54059393939394","624"
