"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","PS","[M-H]-","M-Serine","NL_T1Ketene&serene","NL_T2Ketene&serene","NL_T1RCOOH","NL_T2RCOOH","GlyceroPC_NLCH3&H2O","T1_RCOO-","T2_RCOO-","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","RT at Max Intensity","PS","[M-H]-","M-Serine","NL_T1Ketene&serene","NL_T2Ketene&serene","NL_T1RCOOH","NL_T2RCOOH","GlyceroPC_NLCH3&H2O","T1_RCOO-","T2_RCOO-","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","Number of Scans","PS","[M-H]-","M-Serine","NL_T1Ketene&serene","NL_T2Ketene&serene","NL_T1RCOOH","NL_T2RCOOH","GlyceroPC_NLCH3&H2O","T1_RCOO-","T2_RCOO-","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","Max Intensity","PS","[M-H]-","M-Serine","NL_T1Ketene&serene","NL_T2Ketene&serene","NL_T1RCOOH","NL_T2RCOOH","GlyceroPC_NLCH3&H2O","T1_RCOO-","T2_RCOO-","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","Average m/z","PS","[M-H]-","M-Serine","NL_T1Ketene&serene","NL_T2Ketene&serene","NL_T1RCOOH","NL_T2RCOOH","GlyceroPC_NLCH3&H2O","T1_RCOO-","T2_RCOO-","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","PS","[M-H]-","M-Serine","NL_T1Ketene&serene","NL_T2Ketene&serene","NL_T1RCOOH","NL_T2RCOOH","GlyceroPC_NLCH3&H2O","T1_RCOO-","T2_RCOO-","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment"
"","PS(16:0_22:2)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.94582272727273","6.24582272727273","702","","PS(16:0_22:2)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.94582272727273","6.24582272727273","702","","PS(16:0_22:2)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.94582272727273","6.24582272727273","702","","PS(16:0_22:2)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.94582272727273","6.24582272727273","702","","PS(16:0_22:2)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.94582272727273","6.24582272727273","702","","PS(16:0_22:2)-H","814.5604","727.52838","489.29871","409.23611","471.28815","391.22555","224.06881","255.23295","335.29555","152.99586","96.96964","78.95852","5.94582272727273","6.24582272727273","702"
"","PS(16:0_22:3)-H",1,0,0,0,0,0,0,0,0,0,0,0,"5.44529696969697","5.74529696969697","458","","PS(16:0_22:3)-H",5.57034,0,0,0,0,0,5.57034,0,0,0,0,0,"5.44529696969697","5.74529696969697","458","","PS(16:0_22:3)-H",1,0,0,0,0,0,1,0,0,0,0,0,"5.44529696969697","5.74529696969697","458","","PS(16:0_22:3)-H",3136.697,0,0,0,0,0,880.5829,0,0,0,0,0,"5.44529696969697","5.74529696969697","458","","PS(16:0_22:3)-H",812.546,0,0,0,0,0,224.0694,0,0,0,0,0,"5.44529696969697","5.74529696969697","458","","PS(16:0_22:3)-H","812.5448","725.51278","487.28311","409.23611","469.27255","391.22555","224.06881","255.23295","333.27995","152.99586","96.96964","78.95852","5.44529696969697","5.74529696969697","458"
"","PS(16:0_23:0)-H",1,0,0,0,0,0,1,1,0,0,0,0,"8.2811803030303","8.5811803030303","271","","PS(16:0_23:0)-H",8.490902,0,0,0,0,0,8.364598,8.364598,0,0,0,0,"8.2811803030303","8.5811803030303","271","","PS(16:0_23:0)-H",2,0,0,0,0,0,2,1,0,0,0,0,"8.2811803030303","8.5811803030303","271","","PS(16:0_23:0)-H",13619.73,0,0,0,0,0,4407.311,6344.756,0,0,0,0,"8.2811803030303","8.5811803030303","271","","PS(16:0_23:0)-H",832.60875,0,0,0,0,0,224.06935,255.233,0,0,0,0,"8.2811803030303","8.5811803030303","271","","PS(16:0_23:0)-H","832.6074","745.57538","507.34571","409.23611","489.33515","391.22555","224.06881","255.23295","353.34255","152.99586","96.96964","78.95852","8.2811803030303","8.5811803030303","271"
"","PS(16:0_25:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"9.23479090909091","9.53479090909091","1578","","PS(16:0_25:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"9.23479090909091","9.53479090909091","1578","","PS(16:0_25:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"9.23479090909091","9.53479090909091","1578","","PS(16:0_25:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"9.23479090909091","9.53479090909091","1578","","PS(16:0_25:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"9.23479090909091","9.53479090909091","1578","","PS(16:0_25:0)-H","860.6387","773.60668","535.37701","409.23611","517.36645","391.22555","224.06881","255.23295","381.37385","152.99586","96.96964","78.95852","9.23479090909091","9.53479090909091","1578"
"","PS(16:1_19:0)-H",1,0,0,0,0,0,0,1,0,0,0,0,"4.99847121212121","5.29847121212121","226","","PS(16:1_19:0)-H",5.170068,0,0,0,0,0,5.170068,5.170068,0,0,0,0,"4.99847121212121","5.29847121212121","226","","PS(16:1_19:0)-H",1,0,0,0,0,0,1,1,0,0,0,0,"4.99847121212121","5.29847121212121","226","","PS(16:1_19:0)-H",6730.892,0,0,0,0,0,544.9714,1854.585,0,0,0,0,"4.99847121212121","5.29847121212121","226","","PS(16:1_19:0)-H",774.5306,0,0,0,0,0,224.0692,253.2175,0,0,0,0,"4.99847121212121","5.29847121212121","226","","PS(16:1_19:0)-H","774.5292","687.49718","451.28311","407.22051","433.27255","389.20995","224.06881","253.21735","297.27995","152.99586","96.96964","78.95852","4.99847121212121","5.29847121212121","226"
"","PS(16:1_20:0)-H",1,0,0,0,0,0,0,0,0,0,0,0,"5.63370151515152","5.93370151515152","220","","PS(16:1_20:0)-H",5.804299,0,0,0,0,0,5.804299,0,0,0,0,0,"5.63370151515152","5.93370151515152","220","","PS(16:1_20:0)-H",1,0,0,0,0,0,1,0,0,0,0,0,"5.63370151515152","5.93370151515152","220","","PS(16:1_20:0)-H",7131.971,0,0,0,0,0,801.5891,0,0,0,0,0,"5.63370151515152","5.93370151515152","220","","PS(16:1_20:0)-H",788.5464,0,0,0,0,0,224.0695,0,0,0,0,0,"5.63370151515152","5.93370151515152","220","","PS(16:1_20:0)-H","788.5448","701.51278","465.29871","407.22051","447.28815","389.20995","224.06881","253.21735","311.29555","152.99586","96.96964","78.95852","5.63370151515152","5.93370151515152","220"
"","PS(16:1_21:0)-H",1,0,0,0,0,0,1,1,0,1,0,0,"6.24482727272727","6.54482727272727","70","","PS(16:1_21:0)-H",6.367817,0,0,0,0,0,6.367817,6.367817,0,6.367817,0,0,"6.24482727272727","6.54482727272727","70","","PS(16:1_21:0)-H",2,0,0,0,0,0,2,2,0,1,0,0,"6.24482727272727","6.54482727272727","70","","PS(16:1_21:0)-H",124890,0,0,0,0,0,42620.08,3970.098,0,1353.82,0,0,"6.24482727272727","6.54482727272727","70","","PS(16:1_21:0)-H",802.56105,0,0,0,0,0,224.06935,253.21745,0,152.9958,0,0,"6.24482727272727","6.54482727272727","70","","PS(16:1_21:0)-H","802.5605","715.52848","479.31441","407.22051","461.30385","389.20995","224.06881","253.21735","325.31125","152.99586","96.96964","78.95852","6.24482727272727","6.54482727272727","70"
"","PS(16:1_21:0)-H",1,0,0,0,0,0,1,1,0,1,0,0,"6.0695696969697","6.3695696969697","500","","PS(16:1_21:0)-H",6.367817,0,0,0,0,0,6.367817,6.221945,0,6.367817,0,0,"6.0695696969697","6.3695696969697","500","","PS(16:1_21:0)-H",2,0,0,0,0,0,2,2,0,1,0,0,"6.0695696969697","6.3695696969697","500","","PS(16:1_21:0)-H",124890,0,0,0,0,0,42620.08,15074.35,0,1353.82,0,0,"6.0695696969697","6.3695696969697","500","","PS(16:1_21:0)-H",802.56165,0,0,0,0,0,224.0693,253.21745,0,152.9958,0,0,"6.0695696969697","6.3695696969697","500","","PS(16:1_21:0)-H","802.5605","715.52848","479.31441","407.22051","461.30385","389.20995","224.06881","253.21735","325.31125","152.99586","96.96964","78.95852","6.0695696969697","6.3695696969697","500"
"","PS(16:1_22:0)-H",1,0,0,0,0,0,0,0,0,0,0,0,"6.82934393939394","7.12934393939394","684","","PS(16:1_22:0)-H",7.000907,0,0,0,0,0,0,0,0,0,0,0,"6.82934393939394","7.12934393939394","684","","PS(16:1_22:0)-H",1,0,0,0,0,0,0,0,0,0,0,0,"6.82934393939394","7.12934393939394","684","","PS(16:1_22:0)-H",7272.433,0,0,0,0,0,0,0,0,0,0,0,"6.82934393939394","7.12934393939394","684","","PS(16:1_22:0)-H",816.5781,0,0,0,0,0,0,0,0,0,0,0,"6.82934393939394","7.12934393939394","684","","PS(16:1_22:0)-H","816.5761","729.54408","493.33001","407.22051","475.31945","389.20995","224.06881","253.21735","339.32685","152.99586","96.96964","78.95852","6.82934393939394","7.12934393939394","684"
"","PS(16:1_22:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.67263333333333","6.97263333333333","969","","PS(16:1_22:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.67263333333333","6.97263333333333","969","","PS(16:1_22:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.67263333333333","6.97263333333333","969","","PS(16:1_22:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.67263333333333","6.97263333333333","969","","PS(16:1_22:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.67263333333333","6.97263333333333","969","","PS(16:1_22:0)-H","816.5761","729.54408","493.33001","407.22051","475.31945","389.20995","224.06881","253.21735","339.32685","152.99586","96.96964","78.95852","6.67263333333333","6.97263333333333","969"
"","PS(16:1_22:1)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.94582272727273","6.24582272727273","702","","PS(16:1_22:1)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.94582272727273","6.24582272727273","702","","PS(16:1_22:1)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.94582272727273","6.24582272727273","702","","PS(16:1_22:1)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.94582272727273","6.24582272727273","702","","PS(16:1_22:1)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.94582272727273","6.24582272727273","702","","PS(16:1_22:1)-H","814.5605","727.52848","491.31441","407.22051","473.30385","389.20995","224.06881","253.21735","337.31125","152.99586","96.96964","78.95852","5.94582272727273","6.24582272727273","702"
"","PS(16:1_22:2)-H",1,0,0,0,0,0,0,0,0,0,0,0,"5.44529696969697","5.74529696969697","458","","PS(16:1_22:2)-H",5.57034,0,0,0,0,0,5.57034,0,0,0,0,0,"5.44529696969697","5.74529696969697","458","","PS(16:1_22:2)-H",1,0,0,0,0,0,1,0,0,0,0,0,"5.44529696969697","5.74529696969697","458","","PS(16:1_22:2)-H",3136.697,0,0,0,0,0,880.5829,0,0,0,0,0,"5.44529696969697","5.74529696969697","458","","PS(16:1_22:2)-H",812.546,0,0,0,0,0,224.0694,0,0,0,0,0,"5.44529696969697","5.74529696969697","458","","PS(16:1_22:2)-H","812.5448","725.51278","489.29871","407.22051","471.28815","389.20995","224.06881","253.21735","335.29555","152.99586","96.96964","78.95852","5.44529696969697","5.74529696969697","458"
"","PS(16:1_23:0)-H",1,0,0,0,0,0,1,0,0,0,0,0,"7.41247424242424","7.71247424242424","162","","PS(16:1_23:0)-H",7.607316,0,0,0,0,0,7.607316,0,0,7.607316,0,0,"7.41247424242424","7.71247424242424","162","","PS(16:1_23:0)-H",2,0,0,0,0,0,2,0,0,1,0,0,"7.41247424242424","7.71247424242424","162","","PS(16:1_23:0)-H",52563.86,0,0,0,0,0,13527.83,0,0,812.0924,0,0,"7.41247424242424","7.71247424242424","162","","PS(16:1_23:0)-H",830.59265,0,0,0,0,0,224.06935,0,0,152.9957,0,0,"7.41247424242424","7.71247424242424","162","","PS(16:1_23:0)-H","830.5918","743.55978","507.34571","407.22051","489.33515","389.20995","224.06881","253.21735","353.34255","152.99586","96.96964","78.95852","7.41247424242424","7.71247424242424","162"
"","PS(16:1_25:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"8.41369393939394","8.71369393939394","887","","PS(16:1_25:0)-H",8.571105,0,0,0,0,0,0,0,0,0,0,0,"8.41369393939394","8.71369393939394","887","","PS(16:1_25:0)-H",1,0,0,0,0,0,0,0,0,0,0,0,"8.41369393939394","8.71369393939394","887","","PS(16:1_25:0)-H",835.9459,0,0,0,0,0,0,0,0,0,0,0,"8.41369393939394","8.71369393939394","887","","PS(16:1_25:0)-H",858.6224,0,0,0,0,0,0,0,0,0,0,0,"8.41369393939394","8.71369393939394","887","","PS(16:1_25:0)-H","858.6231","771.59108","535.37701","407.22051","517.36645","389.20995","224.06881","253.21735","381.37385","152.99586","96.96964","78.95852","8.41369393939394","8.71369393939394","887"
"","PS(17:0_17:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"7.52695606060606","7.82695606060606","949","","PS(17:0_17:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"7.52695606060606","7.82695606060606","949","","PS(17:0_17:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"7.52695606060606","7.82695606060606","949","","PS(17:0_17:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"7.52695606060606","7.82695606060606","949","","PS(17:0_17:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"7.52695606060606","7.82695606060606","949","","PS(17:0_17:0)-H","762.5292","675.49718","423.25181","423.25181","405.24125","405.24125","224.06881","269.24865","269.24865","152.99586","96.96964","78.95852","7.52695606060606","7.82695606060606","949"
"","PS(17:0_18:0)-H",1,0,0,0,0,0,1,0,0,0,0,0,"5.97987878787879","6.27987878787879","160","","PS(17:0_18:0)-H",6.165564,0,0,0,0,0,6.165564,0,0,0,0,0,"5.97987878787879","6.27987878787879","160","","PS(17:0_18:0)-H",1,0,0,0,0,0,1,0,0,0,0,0,"5.97987878787879","6.27987878787879","160","","PS(17:0_18:0)-H",7300.446,0,0,0,0,0,2118.297,0,0,0,0,0,"5.97987878787879","6.27987878787879","160","","PS(17:0_18:0)-H",776.5465,0,0,0,0,0,224.0696,0,0,0,0,0,"5.97987878787879","6.27987878787879","160","","PS(17:0_18:0)-H","776.5448","689.51278","437.26741","423.25181","419.25685","405.24125","224.06881","269.24865","283.26425","152.99586","96.96964","78.95852","5.97987878787879","6.27987878787879","160"
"","PS(17:0_18:0)-H",1,0,0,0,0,1,0,1,0,0,0,0,"7.8329303030303","8.1329303030303","782","","PS(17:0_18:0)-H",8.003457,0,0,0,0,8.003457,0,8.003457,0,0,0,0,"7.8329303030303","8.1329303030303","782","","PS(17:0_18:0)-H",1,0,0,0,0,1,0,1,0,0,0,0,"7.8329303030303","8.1329303030303","782","","PS(17:0_18:0)-H",55092.88,0,0,0,0,1164.637,0,105608.1,0,0,0,0,"7.8329303030303","8.1329303030303","782","","PS(17:0_18:0)-H",776.5453,0,0,0,0,405.2411,0,269.2486,0,0,0,0,"7.8329303030303","8.1329303030303","782","","PS(17:0_18:0)-H","776.5448","689.51278","437.26741","423.25181","419.25685","405.24125","224.06881","269.24865","283.26425","152.99586","96.96964","78.95852","7.8329303030303","8.1329303030303","782"
"","PS(17:0_18:0)-H",1,0,0,0,0,0,1,0,0,0,0,0,"6.10964166666667","6.40964166666667","2194","","PS(17:0_18:0)-H",6.165564,0,0,0,0,0,6.165564,0,0,0,0,0,"6.10964166666667","6.40964166666667","2194","","PS(17:0_18:0)-H",1,0,0,0,0,0,1,0,0,0,0,0,"6.10964166666667","6.40964166666667","2194","","PS(17:0_18:0)-H",7300.446,0,0,0,0,0,2118.297,0,0,0,0,0,"6.10964166666667","6.40964166666667","2194","","PS(17:0_18:0)-H",776.5465,0,0,0,0,0,224.0696,0,0,0,0,0,"6.10964166666667","6.40964166666667","2194","","PS(17:0_18:0)-H","776.5448","689.51278","437.26741","423.25181","419.25685","405.24125","224.06881","269.24865","283.26425","152.99586","96.96964","78.95852","6.10964166666667","6.40964166666667","2194"
"","PS(17:0_18:1)-H",1,0,0,0,0,0,0,0,0,0,0,0,"4.99847121212121","5.29847121212121","226","","PS(17:0_18:1)-H",5.170068,0,0,0,0,0,5.170068,0,0,0,0,0,"4.99847121212121","5.29847121212121","226","","PS(17:0_18:1)-H",1,0,0,0,0,0,1,0,0,0,0,0,"4.99847121212121","5.29847121212121","226","","PS(17:0_18:1)-H",6730.892,0,0,0,0,0,544.9714,0,0,0,0,0,"4.99847121212121","5.29847121212121","226","","PS(17:0_18:1)-H",774.5306,0,0,0,0,0,224.0692,0,0,0,0,0,"4.99847121212121","5.29847121212121","226","","PS(17:0_18:1)-H","774.5292","687.49718","435.25181","423.25181","417.24125","405.24125","224.06881","269.24865","281.24865","152.99586","96.96964","78.95852","4.99847121212121","5.29847121212121","226"
"","PS(17:0_18:2)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.93952727272727","6.23952727272727","902","","PS(17:0_18:2)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.93952727272727","6.23952727272727","902","","PS(17:0_18:2)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.93952727272727","6.23952727272727","902","","PS(17:0_18:2)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.93952727272727","6.23952727272727","902","","PS(17:0_18:2)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.93952727272727","6.23952727272727","902","","PS(17:0_18:2)-H","772.5135","685.48148","433.23611","423.25181","415.22555","405.24125","224.06881","269.24865","279.23295","152.99586","96.96964","78.95852","5.93952727272727","6.23952727272727","902"
"","PS(17:0_19:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.59304242424242","6.89304242424242","2477","","PS(17:0_19:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.59304242424242","6.89304242424242","2477","","PS(17:0_19:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.59304242424242","6.89304242424242","2477","","PS(17:0_19:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.59304242424242","6.89304242424242","2477","","PS(17:0_19:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.59304242424242","6.89304242424242","2477","","PS(17:0_19:0)-H","790.5605","703.52848","451.28311","423.25181","433.27255","405.24125","224.06881","269.24865","297.27995","152.99586","96.96964","78.95852","6.59304242424242","6.89304242424242","2477"
"","PS(17:0_20:0)-H",1,0,0,0,0,0,1,0,0,0,0,0,"7.16090151515151","7.46090151515151","155","","PS(17:0_20:0)-H",7.344148,0,0,0,0,0,7.344148,0,0,0,0,0,"7.16090151515151","7.46090151515151","155","","PS(17:0_20:0)-H",2,0,0,0,0,0,2,0,0,0,0,0,"7.16090151515151","7.46090151515151","155","","PS(17:0_20:0)-H",50404.5,0,0,0,0,0,10147.14,0,0,0,0,0,"7.16090151515151","7.46090151515151","155","","PS(17:0_20:0)-H",804.5769,0,0,0,0,0,224.0693,0,0,0,0,0,"7.16090151515151","7.46090151515151","155","","PS(17:0_20:0)-H","804.5761","717.54408","465.29871","423.25181","447.28815","405.24125","224.06881","269.24865","311.29555","152.99586","96.96964","78.95852","7.16090151515151","7.46090151515151","155"
"","PS(17:0_20:1)-H",1,0,0,0,0,0,1,0,0,1,0,0,"6.24482727272727","6.54482727272727","70","","PS(17:0_20:1)-H",6.367817,0,0,0,0,0,6.367817,0,0,6.367817,0,0,"6.24482727272727","6.54482727272727","70","","PS(17:0_20:1)-H",2,0,0,0,0,0,2,0,0,1,0,0,"6.24482727272727","6.54482727272727","70","","PS(17:0_20:1)-H",124890,0,0,0,0,0,42620.08,0,0,1353.82,0,0,"6.24482727272727","6.54482727272727","70","","PS(17:0_20:1)-H",802.56105,0,0,0,0,0,224.06935,0,0,152.9958,0,0,"6.24482727272727","6.54482727272727","70","","PS(17:0_20:1)-H","802.5605","715.52848","463.28311","423.25181","445.27255","405.24125","224.06881","269.24865","309.27995","152.99586","96.96964","78.95852","6.24482727272727","6.54482727272727","70"
"","PS(17:0_20:1)-H",1,0,0,0,0,0,1,0,0,1,0,0,"6.0695696969697","6.3695696969697","500","","PS(17:0_20:1)-H",6.367817,0,0,0,0,0,6.367817,0,0,6.367817,0,0,"6.0695696969697","6.3695696969697","500","","PS(17:0_20:1)-H",2,0,0,0,0,0,2,0,0,1,0,0,"6.0695696969697","6.3695696969697","500","","PS(17:0_20:1)-H",124890,0,0,0,0,0,42620.08,0,0,1353.82,0,0,"6.0695696969697","6.3695696969697","500","","PS(17:0_20:1)-H",802.56165,0,0,0,0,0,224.0693,0,0,152.9958,0,0,"6.0695696969697","6.3695696969697","500","","PS(17:0_20:1)-H","802.5605","715.52848","463.28311","423.25181","445.27255","405.24125","224.06881","269.24865","309.27995","152.99586","96.96964","78.95852","6.0695696969697","6.3695696969697","500"
"","PS(17:0_20:2)-H",1,0,0,0,0,0,1,0,0,0,0,0,"5.38637727272727","5.68637727272727","185","","PS(17:0_20:2)-H",5.500496,0,0,0,0,0,5.500496,0,0,0,0,0,"5.38637727272727","5.68637727272727","185","","PS(17:0_20:2)-H",2,0,0,0,0,0,1,0,0,0,0,0,"5.38637727272727","5.68637727272727","185","","PS(17:0_20:2)-H",9038.361,0,0,0,0,0,1166.311,0,0,0,0,0,"5.38637727272727","5.68637727272727","185","","PS(17:0_20:2)-H",800.54545,0,0,0,0,0,224.0695,0,0,0,0,0,"5.38637727272727","5.68637727272727","185","","PS(17:0_20:2)-H","800.5448","713.51278","461.26741","423.25181","443.25685","405.24125","224.06881","269.24865","307.26425","152.99586","96.96964","78.95852","5.38637727272727","5.68637727272727","185"
"","PS(17:0_20:2)-H",1,0,0,0,0,0,0,0,0,0,0,0,"5.13399242424242","5.43399242424242","191","","PS(17:0_20:2)-H",5.235445,0,0,0,0,0,5.235445,0,0,0,0,0,"5.13399242424242","5.43399242424242","191","","PS(17:0_20:2)-H",2,0,0,0,0,0,2,0,0,0,0,0,"5.13399242424242","5.43399242424242","191","","PS(17:0_20:2)-H",8043.59,0,0,0,0,0,950.9617,0,0,0,0,0,"5.13399242424242","5.43399242424242","191","","PS(17:0_20:2)-H",800.54535,0,0,0,0,0,224.06955,0,0,0,0,0,"5.13399242424242","5.43399242424242","191","","PS(17:0_20:2)-H","800.5448","713.51278","461.26741","423.25181","443.25685","405.24125","224.06881","269.24865","307.26425","152.99586","96.96964","78.95852","5.13399242424242","5.43399242424242","191"
"","PS(17:0_20:2)-H",1,0,0,0,0,0,0,0,0,0,0,0,"5.5910696969697","5.8910696969697","244","","PS(17:0_20:2)-H",5.76282,0,0,0,0,0,5.76282,0,0,0,0,0,"5.5910696969697","5.8910696969697","244","","PS(17:0_20:2)-H",2,0,0,0,0,0,1,0,0,0,0,0,"5.5910696969697","5.8910696969697","244","","PS(17:0_20:2)-H",7286.93,0,0,0,0,0,565.5018,0,0,0,0,0,"5.5910696969697","5.8910696969697","244","","PS(17:0_20:2)-H",800.54575,0,0,0,0,0,224.0692,0,0,0,0,0,"5.5910696969697","5.8910696969697","244","","PS(17:0_20:2)-H","800.5448","713.51278","461.26741","423.25181","443.25685","405.24125","224.06881","269.24865","307.26425","152.99586","96.96964","78.95852","5.5910696969697","5.8910696969697","244"
"","PS(17:0_20:3)-H",0,0,0,0,0,0,0,0,0,0,0,0,"4.7790303030303","5.0790303030303","844","","PS(17:0_20:3)-H",0,0,0,0,0,0,0,0,0,0,0,0,"4.7790303030303","5.0790303030303","844","","PS(17:0_20:3)-H",0,0,0,0,0,0,0,0,0,0,0,0,"4.7790303030303","5.0790303030303","844","","PS(17:0_20:3)-H",0,0,0,0,0,0,0,0,0,0,0,0,"4.7790303030303","5.0790303030303","844","","PS(17:0_20:3)-H",0,0,0,0,0,0,0,0,0,0,0,0,"4.7790303030303","5.0790303030303","844","","PS(17:0_20:3)-H","798.5292","711.49718","459.25181","423.25181","441.24125","405.24125","224.06881","269.24865","305.24865","152.99586","96.96964","78.95852","4.7790303030303","5.0790303030303","844"
"","PS(17:0_20:3)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.00865757575758","6.30865757575758","1893","","PS(17:0_20:3)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.00865757575758","6.30865757575758","1893","","PS(17:0_20:3)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.00865757575758","6.30865757575758","1893","","PS(17:0_20:3)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.00865757575758","6.30865757575758","1893","","PS(17:0_20:3)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.00865757575758","6.30865757575758","1893","","PS(17:0_20:3)-H","798.5292","711.49718","459.25181","423.25181","441.24125","405.24125","224.06881","269.24865","305.24865","152.99586","96.96964","78.95852","6.00865757575758","6.30865757575758","1893"
"","PS(17:0_20:4)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.74913636363636","6.04913636363636","976","","PS(17:0_20:4)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.74913636363636","6.04913636363636","976","","PS(17:0_20:4)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.74913636363636","6.04913636363636","976","","PS(17:0_20:4)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.74913636363636","6.04913636363636","976","","PS(17:0_20:4)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.74913636363636","6.04913636363636","976","","PS(17:0_20:4)-H","796.5135","709.48148","457.23611","423.25181","439.22555","405.24125","224.06881","269.24865","303.23295","152.99586","96.96964","78.95852","5.74913636363636","6.04913636363636","976"
"","PS(17:0_21:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"7.75165","8.05165","1796","","PS(17:0_21:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"7.75165","8.05165","1796","","PS(17:0_21:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"7.75165","8.05165","1796","","PS(17:0_21:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"7.75165","8.05165","1796","","PS(17:0_21:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"7.75165","8.05165","1796","","PS(17:0_21:0)-H","818.5918","731.55978","479.31441","423.25181","461.30385","405.24125","224.06881","269.24865","325.31125","152.99586","96.96964","78.95852","7.75165","8.05165","1796"
"","PS(17:0_22:0)-H",1,0,0,0,0,0,1,0,0,0,0,0,"8.2811803030303","8.5811803030303","271","","PS(17:0_22:0)-H",8.490902,0,0,0,0,0,8.364598,0,0,0,0,0,"8.2811803030303","8.5811803030303","271","","PS(17:0_22:0)-H",2,0,0,0,0,0,2,0,0,0,0,0,"8.2811803030303","8.5811803030303","271","","PS(17:0_22:0)-H",13619.73,0,0,0,0,0,4407.311,0,0,0,0,0,"8.2811803030303","8.5811803030303","271","","PS(17:0_22:0)-H",832.60875,0,0,0,0,0,224.06935,0,0,0,0,0,"8.2811803030303","8.5811803030303","271","","PS(17:0_22:0)-H","832.6074","745.57538","493.33001","423.25181","475.31945","405.24125","224.06881","269.24865","339.32685","152.99586","96.96964","78.95852","8.2811803030303","8.5811803030303","271"
