"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","OxPE","[M-H]-","NL_T1Ketene&serene","NL_T2Ketene&serene","NL_T1RCOOH","NL_T2RCOOH","T1_RCOO-","T2_RCOO-","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","EthanolaminePhosphate","EthanolaminePhosphate_NLH2O","RT_min","RT_max","Comment","RT at Max Intensity","OxPE","[M-H]-","NL_T1Ketene&serene","NL_T2Ketene&serene","NL_T1RCOOH","NL_T2RCOOH","T1_RCOO-","T2_RCOO-","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","EthanolaminePhosphate","EthanolaminePhosphate_NLH2O","RT_min","RT_max","Comment","Number of Scans","OxPE","[M-H]-","NL_T1Ketene&serene","NL_T2Ketene&serene","NL_T1RCOOH","NL_T2RCOOH","T1_RCOO-","T2_RCOO-","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","EthanolaminePhosphate","EthanolaminePhosphate_NLH2O","RT_min","RT_max","Comment","Max Intensity","OxPE","[M-H]-","NL_T1Ketene&serene","NL_T2Ketene&serene","NL_T1RCOOH","NL_T2RCOOH","T1_RCOO-","T2_RCOO-","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","EthanolaminePhosphate","EthanolaminePhosphate_NLH2O","RT_min","RT_max","Comment","Average m/z","OxPE","[M-H]-","NL_T1Ketene&serene","NL_T2Ketene&serene","NL_T1RCOOH","NL_T2RCOOH","T1_RCOO-","T2_RCOO-","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","EthanolaminePhosphate","EthanolaminePhosphate_NLH2O","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","OxPE","[M-H]-","NL_T1Ketene&serene","NL_T2Ketene&serene","NL_T1RCOOH","NL_T2RCOOH","T1_RCOO-","T2_RCOO-","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","EthanolaminePhosphate","EthanolaminePhosphate_NLH2O","RT_min","RT_max","Comment"
"","OxPE(26:0_16:4(CHO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.9642803030303","6.2642803030303","1218","","OxPE(26:0_16:4(CHO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.9642803030303","6.2642803030303","1218","","OxPE(26:0_16:4(CHO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.9642803030303","6.2642803030303","1218","","OxPE(26:0_16:4(CHO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.9642803030303","6.2642803030303","1218","","OxPE(26:0_16:4(CHO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.9642803030303","6.2642803030303","1218","","OxPE(26:0_16:4(CHO))-H","836.58113","458.19494","592.43477","440.18438","574.42421","395.38947","261.14964","152.99586","96.96964","78.95852","140.01128","122.0007","5.9642803030303","6.2642803030303","1218"
"","OxPE(26:0_16:4(CHO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.60623484848485","6.90623484848485","2508","","OxPE(26:0_16:4(CHO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.60623484848485","6.90623484848485","2508","","OxPE(26:0_16:4(CHO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.60623484848485","6.90623484848485","2508","","OxPE(26:0_16:4(CHO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.60623484848485","6.90623484848485","2508","","OxPE(26:0_16:4(CHO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.60623484848485","6.90623484848485","2508","","OxPE(26:0_16:4(CHO))-H","836.58113","458.19494","592.43477","440.18438","574.42421","395.38947","261.14964","152.99586","96.96964","78.95852","140.01128","122.0007","6.60623484848485","6.90623484848485","2508"
"","OxPE(26:0_16:4(CHO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.81634090909091","6.11634090909091","2993","","OxPE(26:0_16:4(CHO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.81634090909091","6.11634090909091","2993","","OxPE(26:0_16:4(CHO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.81634090909091","6.11634090909091","2993","","OxPE(26:0_16:4(CHO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.81634090909091","6.11634090909091","2993","","OxPE(26:0_16:4(CHO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.81634090909091","6.11634090909091","2993","","OxPE(26:0_16:4(CHO))-H","836.58113","458.19494","592.43477","440.18438","574.42421","395.38947","261.14964","152.99586","96.96964","78.95852","140.01128","122.0007","5.81634090909091","6.11634090909091","2993"
"","OxPE(26:0_3:0(COOH))-H",1,0,0,0,0,0,0,1,1,0,0,0,"3.71595909090909","4.01595909090909","111","","OxPE(26:0_3:0(COOH))-H",3.867781,0,0,0,0,0,0,3.867781,3.867781,0,0,0,"3.71595909090909","4.01595909090909","111","","OxPE(26:0_3:0(COOH))-H",2,0,0,0,0,0,0,2,1,0,0,0,"3.71595909090909","4.01595909090909","111","","OxPE(26:0_3:0(COOH))-H",258464.7,0,0,0,0,0,0,65533.39,5935.135,0,0,0,"3.71595909090909","4.01595909090909","111","","OxPE(26:0_3:0(COOH))-H",678.43565,0,0,0,0,0,0,152.99585,96.96986,0,0,0,"3.71595909090909","4.01595909090909","111","","OxPE(26:0_3:0(COOH))-H","678.43519","300.049","592.43477","282.03844","574.42421","395.38947","103.0037","152.99586","96.96964","78.95852","140.01128","122.0007","3.71595909090909","4.01595909090909","111"
"","OxPE(26:0_6:0(COOH))-H",1,0,0,0,0,0,0,0,0,0,0,0,"5.56829242424242","5.86829242424242","190","","OxPE(26:0_6:0(COOH))-H",5.740896,0,0,0,0,0,0,5.740896,0,0,0,0,"5.56829242424242","5.86829242424242","190","","OxPE(26:0_6:0(COOH))-H",1,0,0,0,0,0,0,1,0,0,0,0,"5.56829242424242","5.86829242424242","190","","OxPE(26:0_6:0(COOH))-H",182553.7,0,0,0,0,0,0,690.6321,0,0,0,0,"5.56829242424242","5.86829242424242","190","","OxPE(26:0_6:0(COOH))-H",720.4832,0,0,0,0,0,0,152.9959,0,0,0,0,"5.56829242424242","5.86829242424242","190","","OxPE(26:0_6:0(COOH))-H","720.48214","342.09595","592.43477","324.08539","574.42421","395.38947","145.05065","152.99586","96.96964","78.95852","140.01128","122.0007","5.56829242424242","5.86829242424242","190"
"","OxPE(26:0_8:0(COOH))-H",0,0,0,0,0,0,0,0,0,0,0,0,"4.66369090909091","4.96369090909091","3080","","OxPE(26:0_8:0(COOH))-H",0,0,0,0,0,0,0,0,0,0,0,0,"4.66369090909091","4.96369090909091","3080","","OxPE(26:0_8:0(COOH))-H",0,0,0,0,0,0,0,0,0,0,0,0,"4.66369090909091","4.96369090909091","3080","","OxPE(26:0_8:0(COOH))-H",0,0,0,0,0,0,0,0,0,0,0,0,"4.66369090909091","4.96369090909091","3080","","OxPE(26:0_8:0(COOH))-H",0,0,0,0,0,0,0,0,0,0,0,0,"4.66369090909091","4.96369090909091","3080","","OxPE(26:0_8:0(COOH))-H","748.51344","370.12725","592.43477","352.11669","574.42421","395.38947","173.08195","152.99586","96.96964","78.95852","140.01128","122.0007","4.66369090909091","4.96369090909091","3080"
"","OxPE(26:0_9:0(COOH))-H",0,0,0,0,0,0,0,0,0,0,0,0,"7.52695606060606","7.82695606060606","949","","OxPE(26:0_9:0(COOH))-H",0,0,0,0,0,0,0,0,0,0,0,0,"7.52695606060606","7.82695606060606","949","","OxPE(26:0_9:0(COOH))-H",0,0,0,0,0,0,0,0,0,0,0,0,"7.52695606060606","7.82695606060606","949","","OxPE(26:0_9:0(COOH))-H",0,0,0,0,0,0,0,0,0,0,0,0,"7.52695606060606","7.82695606060606","949","","OxPE(26:0_9:0(COOH))-H",0,0,0,0,0,0,0,0,0,0,0,0,"7.52695606060606","7.82695606060606","949","","OxPE(26:0_9:0(COOH))-H","762.52909","384.1429","592.43477","366.13234","574.42421","395.38947","187.0976","152.99586","96.96964","78.95852","140.01128","122.0007","7.52695606060606","7.82695606060606","949"
"","OxPE(26:0_10:0(COOH))-H",1,0,0,0,0,0,0,0,0,0,0,0,"5.97987878787879","6.27987878787879","160","","OxPE(26:0_10:0(COOH))-H",6.165564,0,0,0,0,0,0,0,0,0,0,0,"5.97987878787879","6.27987878787879","160","","OxPE(26:0_10:0(COOH))-H",1,0,0,0,0,0,0,0,0,0,0,0,"5.97987878787879","6.27987878787879","160","","OxPE(26:0_10:0(COOH))-H",7300.446,0,0,0,0,0,0,0,0,0,0,0,"5.97987878787879","6.27987878787879","160","","OxPE(26:0_10:0(COOH))-H",776.5465,0,0,0,0,0,0,0,0,0,0,0,"5.97987878787879","6.27987878787879","160","","OxPE(26:0_10:0(COOH))-H","776.54474","398.15855","592.43477","380.14799","574.42421","395.38947","201.11325","152.99586","96.96964","78.95852","140.01128","122.0007","5.97987878787879","6.27987878787879","160"
"","OxPE(26:0_10:0(COOH))-H",1,0,0,0,0,0,0,0,0,0,0,0,"7.8329303030303","8.1329303030303","782","","OxPE(26:0_10:0(COOH))-H",8.003457,0,0,0,0,0,0,0,0,0,0,0,"7.8329303030303","8.1329303030303","782","","OxPE(26:0_10:0(COOH))-H",1,0,0,0,0,0,0,0,0,0,0,0,"7.8329303030303","8.1329303030303","782","","OxPE(26:0_10:0(COOH))-H",55092.88,0,0,0,0,0,0,0,0,0,0,0,"7.8329303030303","8.1329303030303","782","","OxPE(26:0_10:0(COOH))-H",776.5453,0,0,0,0,0,0,0,0,0,0,0,"7.8329303030303","8.1329303030303","782","","OxPE(26:0_10:0(COOH))-H","776.54474","398.15855","592.43477","380.14799","574.42421","395.38947","201.11325","152.99586","96.96964","78.95852","140.01128","122.0007","7.8329303030303","8.1329303030303","782"
"","OxPE(26:0_10:0(COOH))-H",1,0,0,0,0,0,0,0,0,0,0,0,"6.10964166666667","6.40964166666667","2194","","OxPE(26:0_10:0(COOH))-H",6.165564,0,0,0,0,0,0,0,0,0,0,0,"6.10964166666667","6.40964166666667","2194","","OxPE(26:0_10:0(COOH))-H",1,0,0,0,0,0,0,0,0,0,0,0,"6.10964166666667","6.40964166666667","2194","","OxPE(26:0_10:0(COOH))-H",7300.446,0,0,0,0,0,0,0,0,0,0,0,"6.10964166666667","6.40964166666667","2194","","OxPE(26:0_10:0(COOH))-H",776.5465,0,0,0,0,0,0,0,0,0,0,0,"6.10964166666667","6.40964166666667","2194","","OxPE(26:0_10:0(COOH))-H","776.54474","398.15855","592.43477","380.14799","574.42421","395.38947","201.11325","152.99586","96.96964","78.95852","140.01128","122.0007","6.10964166666667","6.40964166666667","2194"
"","OxPE(26:0_11:0(COOH))-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.59304242424242","6.89304242424242","2477","","OxPE(26:0_11:0(COOH))-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.59304242424242","6.89304242424242","2477","","OxPE(26:0_11:0(COOH))-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.59304242424242","6.89304242424242","2477","","OxPE(26:0_11:0(COOH))-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.59304242424242","6.89304242424242","2477","","OxPE(26:0_11:0(COOH))-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.59304242424242","6.89304242424242","2477","","OxPE(26:0_11:0(COOH))-H","790.56039","412.1742","592.43477","394.16364","574.42421","395.38947","215.1289","152.99586","96.96964","78.95852","140.01128","122.0007","6.59304242424242","6.89304242424242","2477"
"","OxPE(26:0_12:0(COOH))-H",1,0,0,0,0,0,0,0,0,0,0,0,"7.16090151515151","7.46090151515151","155","","OxPE(26:0_12:0(COOH))-H",7.344148,0,0,0,0,0,0,0,0,0,0,0,"7.16090151515151","7.46090151515151","155","","OxPE(26:0_12:0(COOH))-H",2,0,0,0,0,0,0,0,0,0,0,0,"7.16090151515151","7.46090151515151","155","","OxPE(26:0_12:0(COOH))-H",50404.5,0,0,0,0,0,0,0,0,0,0,0,"7.16090151515151","7.46090151515151","155","","OxPE(26:0_12:0(COOH))-H",804.5769,0,0,0,0,0,0,0,0,0,0,0,"7.16090151515151","7.46090151515151","155","","OxPE(26:0_12:0(COOH))-H","804.57604","426.18985","592.43477","408.17929","574.42421","395.38947","229.14455","152.99586","96.96964","78.95852","140.01128","122.0007","7.16090151515151","7.46090151515151","155"
"","OxPE(26:0_13:0(COOH))-H",0,0,0,0,0,0,0,0,0,0,0,0,"7.75165","8.05165","1796","","OxPE(26:0_13:0(COOH))-H",0,0,0,0,0,0,0,0,0,0,0,0,"7.75165","8.05165","1796","","OxPE(26:0_13:0(COOH))-H",0,0,0,0,0,0,0,0,0,0,0,0,"7.75165","8.05165","1796","","OxPE(26:0_13:0(COOH))-H",0,0,0,0,0,0,0,0,0,0,0,0,"7.75165","8.05165","1796","","OxPE(26:0_13:0(COOH))-H",0,0,0,0,0,0,0,0,0,0,0,0,"7.75165","8.05165","1796","","OxPE(26:0_13:0(COOH))-H","818.59169","440.2055","592.43477","422.19494","574.42421","395.38947","243.1602","152.99586","96.96964","78.95852","140.01128","122.0007","7.75165","8.05165","1796"
"","OxPE(26:0_14:0(COOH))-H",1,0,0,0,0,0,0,0,0,0,0,0,"8.2811803030303","8.5811803030303","271","","OxPE(26:0_14:0(COOH))-H",8.490902,0,0,0,0,0,0,0,0,0,0,0,"8.2811803030303","8.5811803030303","271","","OxPE(26:0_14:0(COOH))-H",2,0,0,0,0,0,0,0,0,0,0,0,"8.2811803030303","8.5811803030303","271","","OxPE(26:0_14:0(COOH))-H",13619.73,0,0,0,0,0,0,0,0,0,0,0,"8.2811803030303","8.5811803030303","271","","OxPE(26:0_14:0(COOH))-H",832.60875,0,0,0,0,0,0,0,0,0,0,0,"8.2811803030303","8.5811803030303","271","","OxPE(26:0_14:0(COOH))-H","832.60734","454.22115","592.43477","436.21059","574.42421","395.38947","257.17585","152.99586","96.96964","78.95852","140.01128","122.0007","8.2811803030303","8.5811803030303","271"
"","OxPE(26:0_10:1(COOH))-H",1,0,0,0,0,0,0,0,0,0,0,0,"4.99847121212121","5.29847121212121","226","","OxPE(26:0_10:1(COOH))-H",5.170068,0,0,0,0,0,0,0,0,0,0,0,"4.99847121212121","5.29847121212121","226","","OxPE(26:0_10:1(COOH))-H",1,0,0,0,0,0,0,0,0,0,0,0,"4.99847121212121","5.29847121212121","226","","OxPE(26:0_10:1(COOH))-H",6730.892,0,0,0,0,0,0,0,0,0,0,0,"4.99847121212121","5.29847121212121","226","","OxPE(26:0_10:1(COOH))-H",774.5306,0,0,0,0,0,0,0,0,0,0,0,"4.99847121212121","5.29847121212121","226","","OxPE(26:0_10:1(COOH))-H","774.5291","396.14291","592.43477","378.13235","574.42421","395.38947","199.09761","152.99586","96.96964","78.95852","140.01128","122.0007","4.99847121212121","5.29847121212121","226"
"","OxPE(26:0_10:2(COOH))-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.93952727272727","6.23952727272727","902","","OxPE(26:0_10:2(COOH))-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.93952727272727","6.23952727272727","902","","OxPE(26:0_10:2(COOH))-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.93952727272727","6.23952727272727","902","","OxPE(26:0_10:2(COOH))-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.93952727272727","6.23952727272727","902","","OxPE(26:0_10:2(COOH))-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.93952727272727","6.23952727272727","902","","OxPE(26:0_10:2(COOH))-H","772.51345","394.12726","592.43477","376.1167","574.42421","395.38947","197.08196","152.99586","96.96964","78.95852","140.01128","122.0007","5.93952727272727","6.23952727272727","902"
"","OxPE(26:0_11:1(COOH))-H",1,0,0,0,0,0,0,0,0,0,0,0,"5.63370151515152","5.93370151515152","220","","OxPE(26:0_11:1(COOH))-H",5.804299,0,0,0,0,0,0,0,0,0,0,0,"5.63370151515152","5.93370151515152","220","","OxPE(26:0_11:1(COOH))-H",1,0,0,0,0,0,0,0,0,0,0,0,"5.63370151515152","5.93370151515152","220","","OxPE(26:0_11:1(COOH))-H",7131.971,0,0,0,0,0,0,0,0,0,0,0,"5.63370151515152","5.93370151515152","220","","OxPE(26:0_11:1(COOH))-H",788.5464,0,0,0,0,0,0,0,0,0,0,0,"5.63370151515152","5.93370151515152","220","","OxPE(26:0_11:1(COOH))-H","788.54475","410.15856","592.43477","392.148","574.42421","395.38947","213.11326","152.99586","96.96964","78.95852","140.01128","122.0007","5.63370151515152","5.93370151515152","220"
"","OxPE(26:0_12:1(COOH))-H",1,0,0,0,0,0,0,1,0,0,0,0,"6.24482727272727","6.54482727272727","70","","OxPE(26:0_12:1(COOH))-H",6.367817,0,0,0,0,0,0,6.367817,0,0,0,0,"6.24482727272727","6.54482727272727","70","","OxPE(26:0_12:1(COOH))-H",2,0,0,0,0,0,0,1,0,0,0,0,"6.24482727272727","6.54482727272727","70","","OxPE(26:0_12:1(COOH))-H",124890,0,0,0,0,0,0,1353.82,0,0,0,0,"6.24482727272727","6.54482727272727","70","","OxPE(26:0_12:1(COOH))-H",802.56105,0,0,0,0,0,0,152.9958,0,0,0,0,"6.24482727272727","6.54482727272727","70","","OxPE(26:0_12:1(COOH))-H","802.5604","424.17421","592.43477","406.16365","574.42421","395.38947","227.12891","152.99586","96.96964","78.95852","140.01128","122.0007","6.24482727272727","6.54482727272727","70"
"","OxPE(26:0_12:1(COOH))-H",1,0,0,0,0,0,0,1,0,0,0,0,"6.0695696969697","6.3695696969697","500","","OxPE(26:0_12:1(COOH))-H",6.367817,0,0,0,0,0,0,6.367817,0,0,0,0,"6.0695696969697","6.3695696969697","500","","OxPE(26:0_12:1(COOH))-H",2,0,0,0,0,0,0,1,0,0,0,0,"6.0695696969697","6.3695696969697","500","","OxPE(26:0_12:1(COOH))-H",124890,0,0,0,0,0,0,1353.82,0,0,0,0,"6.0695696969697","6.3695696969697","500","","OxPE(26:0_12:1(COOH))-H",802.56165,0,0,0,0,0,0,152.9958,0,0,0,0,"6.0695696969697","6.3695696969697","500","","OxPE(26:0_12:1(COOH))-H","802.5604","424.17421","592.43477","406.16365","574.42421","395.38947","227.12891","152.99586","96.96964","78.95852","140.01128","122.0007","6.0695696969697","6.3695696969697","500"
"","OxPE(26:0_12:2(COOH))-H",1,0,0,0,0,0,0,0,0,0,0,0,"5.38637727272727","5.68637727272727","185","","OxPE(26:0_12:2(COOH))-H",5.500496,0,0,0,0,0,0,0,0,0,0,0,"5.38637727272727","5.68637727272727","185","","OxPE(26:0_12:2(COOH))-H",2,0,0,0,0,0,0,0,0,0,0,0,"5.38637727272727","5.68637727272727","185","","OxPE(26:0_12:2(COOH))-H",9038.361,0,0,0,0,0,0,0,0,0,0,0,"5.38637727272727","5.68637727272727","185","","OxPE(26:0_12:2(COOH))-H",800.54545,0,0,0,0,0,0,0,0,0,0,0,"5.38637727272727","5.68637727272727","185","","OxPE(26:0_12:2(COOH))-H","800.54475","422.15856","592.43477","404.148","574.42421","395.38947","225.11326","152.99586","96.96964","78.95852","140.01128","122.0007","5.38637727272727","5.68637727272727","185"
"","OxPE(26:0_12:2(COOH))-H",1,0,0,0,0,0,0,0,0,0,0,0,"5.13399242424242","5.43399242424242","191","","OxPE(26:0_12:2(COOH))-H",5.235445,0,0,0,0,0,0,0,0,0,0,0,"5.13399242424242","5.43399242424242","191","","OxPE(26:0_12:2(COOH))-H",2,0,0,0,0,0,0,0,0,0,0,0,"5.13399242424242","5.43399242424242","191","","OxPE(26:0_12:2(COOH))-H",8043.59,0,0,0,0,0,0,0,0,0,0,0,"5.13399242424242","5.43399242424242","191","","OxPE(26:0_12:2(COOH))-H",800.54535,0,0,0,0,0,0,0,0,0,0,0,"5.13399242424242","5.43399242424242","191","","OxPE(26:0_12:2(COOH))-H","800.54475","422.15856","592.43477","404.148","574.42421","395.38947","225.11326","152.99586","96.96964","78.95852","140.01128","122.0007","5.13399242424242","5.43399242424242","191"
"","OxPE(26:0_12:2(COOH))-H",1,0,0,0,0,0,0,0,0,0,0,0,"5.5910696969697","5.8910696969697","244","","OxPE(26:0_12:2(COOH))-H",5.76282,0,0,0,0,0,0,0,0,0,0,0,"5.5910696969697","5.8910696969697","244","","OxPE(26:0_12:2(COOH))-H",2,0,0,0,0,0,0,0,0,0,0,0,"5.5910696969697","5.8910696969697","244","","OxPE(26:0_12:2(COOH))-H",7286.93,0,0,0,0,0,0,0,0,0,0,0,"5.5910696969697","5.8910696969697","244","","OxPE(26:0_12:2(COOH))-H",800.54575,0,0,0,0,0,0,0,0,0,0,0,"5.5910696969697","5.8910696969697","244","","OxPE(26:0_12:2(COOH))-H","800.54475","422.15856","592.43477","404.148","574.42421","395.38947","225.11326","152.99586","96.96964","78.95852","140.01128","122.0007","5.5910696969697","5.8910696969697","244"
"","OxPE(26:0_12:3(COOH))-H",0,0,0,0,0,0,0,0,0,0,0,0,"4.7790303030303","5.0790303030303","844","","OxPE(26:0_12:3(COOH))-H",0,0,0,0,0,0,0,0,0,0,0,0,"4.7790303030303","5.0790303030303","844","","OxPE(26:0_12:3(COOH))-H",0,0,0,0,0,0,0,0,0,0,0,0,"4.7790303030303","5.0790303030303","844","","OxPE(26:0_12:3(COOH))-H",0,0,0,0,0,0,0,0,0,0,0,0,"4.7790303030303","5.0790303030303","844","","OxPE(26:0_12:3(COOH))-H",0,0,0,0,0,0,0,0,0,0,0,0,"4.7790303030303","5.0790303030303","844","","OxPE(26:0_12:3(COOH))-H","798.5291","420.14291","592.43477","402.13235","574.42421","395.38947","223.09761","152.99586","96.96964","78.95852","140.01128","122.0007","4.7790303030303","5.0790303030303","844"
"","OxPE(26:0_12:3(COOH))-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.00865757575758","6.30865757575758","1893","","OxPE(26:0_12:3(COOH))-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.00865757575758","6.30865757575758","1893","","OxPE(26:0_12:3(COOH))-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.00865757575758","6.30865757575758","1893","","OxPE(26:0_12:3(COOH))-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.00865757575758","6.30865757575758","1893","","OxPE(26:0_12:3(COOH))-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.00865757575758","6.30865757575758","1893","","OxPE(26:0_12:3(COOH))-H","798.5291","420.14291","592.43477","402.13235","574.42421","395.38947","223.09761","152.99586","96.96964","78.95852","140.01128","122.0007","6.00865757575758","6.30865757575758","1893"
"","OxPE(26:0_13:1(COOH))-H",1,0,0,0,0,0,0,0,0,0,0,0,"6.82934393939394","7.12934393939394","684","","OxPE(26:0_13:1(COOH))-H",7.000907,0,0,0,0,0,0,0,0,0,0,0,"6.82934393939394","7.12934393939394","684","","OxPE(26:0_13:1(COOH))-H",1,0,0,0,0,0,0,0,0,0,0,0,"6.82934393939394","7.12934393939394","684","","OxPE(26:0_13:1(COOH))-H",7272.433,0,0,0,0,0,0,0,0,0,0,0,"6.82934393939394","7.12934393939394","684","","OxPE(26:0_13:1(COOH))-H",816.5781,0,0,0,0,0,0,0,0,0,0,0,"6.82934393939394","7.12934393939394","684","","OxPE(26:0_13:1(COOH))-H","816.57605","438.18986","592.43477","420.1793","574.42421","395.38947","241.14456","152.99586","96.96964","78.95852","140.01128","122.0007","6.82934393939394","7.12934393939394","684"
"","OxPE(26:0_13:1(COOH))-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.67263333333333","6.97263333333333","969","","OxPE(26:0_13:1(COOH))-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.67263333333333","6.97263333333333","969","","OxPE(26:0_13:1(COOH))-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.67263333333333","6.97263333333333","969","","OxPE(26:0_13:1(COOH))-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.67263333333333","6.97263333333333","969","","OxPE(26:0_13:1(COOH))-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.67263333333333","6.97263333333333","969","","OxPE(26:0_13:1(COOH))-H","816.57605","438.18986","592.43477","420.1793","574.42421","395.38947","241.14456","152.99586","96.96964","78.95852","140.01128","122.0007","6.67263333333333","6.97263333333333","969"
"","OxPE(26:0_13:2(COOH))-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.94582272727273","6.24582272727273","702","","OxPE(26:0_13:2(COOH))-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.94582272727273","6.24582272727273","702","","OxPE(26:0_13:2(COOH))-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.94582272727273","6.24582272727273","702","","OxPE(26:0_13:2(COOH))-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.94582272727273","6.24582272727273","702","","OxPE(26:0_13:2(COOH))-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.94582272727273","6.24582272727273","702","","OxPE(26:0_13:2(COOH))-H","814.5604","436.17421","592.43477","418.16365","574.42421","395.38947","239.12891","152.99586","96.96964","78.95852","140.01128","122.0007","5.94582272727273","6.24582272727273","702"
"","OxPE(26:0_13:3(COOH))-H",1,0,0,0,0,0,0,0,0,0,0,0,"5.44529696969697","5.74529696969697","458","","OxPE(26:0_13:3(COOH))-H",5.57034,0,0,0,0,0,0,0,0,0,0,0,"5.44529696969697","5.74529696969697","458","","OxPE(26:0_13:3(COOH))-H",1,0,0,0,0,0,0,0,0,0,0,0,"5.44529696969697","5.74529696969697","458","","OxPE(26:0_13:3(COOH))-H",3136.697,0,0,0,0,0,0,0,0,0,0,0,"5.44529696969697","5.74529696969697","458","","OxPE(26:0_13:3(COOH))-H",812.546,0,0,0,0,0,0,0,0,0,0,0,"5.44529696969697","5.74529696969697","458","","OxPE(26:0_13:3(COOH))-H","812.54475","434.15856","592.43477","416.148","574.42421","395.38947","237.11326","152.99586","96.96964","78.95852","140.01128","122.0007","5.44529696969697","5.74529696969697","458"
"","OxPE(26:0_14:1(COOH))-H",1,0,0,0,0,0,0,0,0,0,0,0,"7.41247424242424","7.71247424242424","162","","OxPE(26:0_14:1(COOH))-H",7.607316,0,0,0,0,0,0,7.607316,0,0,0,0,"7.41247424242424","7.71247424242424","162","","OxPE(26:0_14:1(COOH))-H",2,0,0,0,0,0,0,1,0,0,0,0,"7.41247424242424","7.71247424242424","162","","OxPE(26:0_14:1(COOH))-H",52563.86,0,0,0,0,0,0,812.0924,0,0,0,0,"7.41247424242424","7.71247424242424","162","","OxPE(26:0_14:1(COOH))-H",830.59265,0,0,0,0,0,0,152.9957,0,0,0,0,"7.41247424242424","7.71247424242424","162","","OxPE(26:0_14:1(COOH))-H","830.5917","452.20551","592.43477","434.19495","574.42421","395.38947","255.16021","152.99586","96.96964","78.95852","140.01128","122.0007","7.41247424242424","7.71247424242424","162"
"","OxPE(26:0_14:2(COOH))-H",1,0,0,0,0,0,0,0,0,0,0,0,"6.54269393939394","6.84269393939394","187","","OxPE(26:0_14:2(COOH))-H",6.64095,0,0,0,0,0,0,0,0,0,0,0,"6.54269393939394","6.84269393939394","187","","OxPE(26:0_14:2(COOH))-H",2,0,0,0,0,0,0,0,0,0,0,0,"6.54269393939394","6.84269393939394","187","","OxPE(26:0_14:2(COOH))-H",20734.85,0,0,0,0,0,0,0,0,0,0,0,"6.54269393939394","6.84269393939394","187","","OxPE(26:0_14:2(COOH))-H",828.57695,0,0,0,0,0,0,0,0,0,0,0,"6.54269393939394","6.84269393939394","187","","OxPE(26:0_14:2(COOH))-H","828.57605","450.18986","592.43477","432.1793","574.42421","395.38947","253.14456","152.99586","96.96964","78.95852","140.01128","122.0007","6.54269393939394","6.84269393939394","187"
