"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","Cer_NP","[M+FA-H]-","[M-H]-","[M-H2O-H]-","[M-2H2O-H]-","[FAA+C3H5O-H]-","[FAA+C2H5O-H]-","[FAA+C2H5O-H]-.1","[FAA+C2H3-H]-","[Sph-CH9NO-H]-","[FA+O-H]-","[Sph-C2H9NO-H]-","[FAA-H]-","[Sph-C3H11NO2-H]-","RT_min","RT_max","Comment","RT at Max Intensity","Cer_NP","[M+FA-H]-","[M-H]-","[M-H2O-H]-","[M-2H2O-H]-","[FAA+C3H5O-H]-","[FAA+C2H5O-H]-","[FAA+C2H5O-H]-.1","[FAA+C2H3-H]-","[Sph-CH9NO-H]-","[FA+O-H]-","[Sph-C2H9NO-H]-","[FAA-H]-","[Sph-C3H11NO2-H]-","RT_min","RT_max","Comment","Number of Scans","Cer_NP","[M+FA-H]-","[M-H]-","[M-H2O-H]-","[M-2H2O-H]-","[FAA+C3H5O-H]-","[FAA+C2H5O-H]-","[FAA+C2H5O-H]-.1","[FAA+C2H3-H]-","[Sph-CH9NO-H]-","[FA+O-H]-","[Sph-C2H9NO-H]-","[FAA-H]-","[Sph-C3H11NO2-H]-","RT_min","RT_max","Comment","Max Intensity","Cer_NP","[M+FA-H]-","[M-H]-","[M-H2O-H]-","[M-2H2O-H]-","[FAA+C3H5O-H]-","[FAA+C2H5O-H]-","[FAA+C2H5O-H]-.1","[FAA+C2H3-H]-","[Sph-CH9NO-H]-","[FA+O-H]-","[Sph-C2H9NO-H]-","[FAA-H]-","[Sph-C3H11NO2-H]-","RT_min","RT_max","Comment","Average m/z","Cer_NP","[M+FA-H]-","[M-H]-","[M-H2O-H]-","[M-2H2O-H]-","[FAA+C3H5O-H]-","[FAA+C2H5O-H]-","[FAA+C2H5O-H]-.1","[FAA+C2H3-H]-","[Sph-CH9NO-H]-","[FA+O-H]-","[Sph-C2H9NO-H]-","[FAA-H]-","[Sph-C3H11NO2-H]-","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","Cer_NP","[M+FA-H]-","[M-H]-","[M-H2O-H]-","[M-2H2O-H]-","[FAA+C3H5O-H]-","[FAA+C2H5O-H]-","[FAA+C2H5O-H]-.1","[FAA+C2H3-H]-","[Sph-CH9NO-H]-","[FA+O-H]-","[Sph-C2H9NO-H]-","[FAA-H]-","[Sph-C3H11NO2-H]-","RT_min","RT_max","Comment"
"","Cer_NP(t18:0/25:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_NP(t18:0/25:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_NP(t18:0/25:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_NP(t18:0/25:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_NP(t18:0/25:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_NP(t18:0/25:3)+HCO2","720.61475","674.60935","656.59865","638.58815","430.36855","418.36855","418.36855","400.35795","267.23245","375.32745","255.23245","374.34285","225.22185","10.9162772727273","11.2162772727273","972"
"","Cer_NP(t18:0/25:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_NP(t18:0/25:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_NP(t18:0/25:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_NP(t18:0/25:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_NP(t18:0/25:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_NP(t18:0/25:4)+HCO2","718.59915","672.59365","654.58305","636.57255","428.35285","416.35285","416.35285","398.34225","267.23245","373.31175","255.23245","372.32715","225.22185","10.0734984848485","10.3734984848485","908"
"","Cer_NP(t18:0/26:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_NP(t18:0/26:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_NP(t18:0/26:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_NP(t18:0/26:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_NP(t18:0/26:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_NP(t18:0/26:3)+HCO2","734.63045","688.62495","670.61435","652.60385","444.38415","432.38415","432.38415","414.37355","267.23245","389.34305","255.23245","388.35845","225.22185","11.3263590909091","11.6263590909091","1402"
"","Cer_NP(t18:0/26:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_NP(t18:0/26:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_NP(t18:0/26:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_NP(t18:0/26:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_NP(t18:0/26:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_NP(t18:0/26:4)+HCO2","732.61475","686.60935","668.59865","650.58815","442.36855","430.36855","430.36855","412.35795","267.23245","387.32745","255.23245","386.34285","225.22185","10.5313909090909","10.8313909090909","1290"
"","Cer_NP(t18:0/27:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_NP(t18:0/27:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_NP(t18:0/27:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_NP(t18:0/27:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_NP(t18:0/27:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_NP(t18:0/27:3)+HCO2","748.64605","702.64055","684.63005","666.61945","458.39985","446.39985","446.39985","428.38925","267.23245","403.35875","255.23245","402.37415","225.22185","11.7283893939394","12.0283893939394","790"
"","Cer_NP(t18:0/27:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_NP(t18:0/27:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_NP(t18:0/27:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_NP(t18:0/27:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_NP(t18:0/27:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_NP(t18:0/27:4)+HCO2","746.63045","700.62495","682.61435","664.60385","456.38415","444.38415","444.38415","426.37355","267.23245","401.34305","255.23245","400.35845","225.22185","10.9594772727273","11.2594772727273","525"
"","Cer_NP(t18:0/34:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_NP(t18:0/34:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_NP(t18:0/34:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_NP(t18:0/34:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_NP(t18:0/34:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_NP(t18:0/34:4)+HCO2","844.73995","798.73445","780.72395","762.71335","554.49375","542.49375","542.49375","524.48315","267.23245","499.45265","255.23245","498.46805","225.22185","12.0117515151515","12.3117515151515","1639"
"","Cer_NP(t19:0/23:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.6707424242424","10.9707424242424","1131","","Cer_NP(t19:0/23:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.6707424242424","10.9707424242424","1131","","Cer_NP(t19:0/23:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.6707424242424","10.9707424242424","1131","","Cer_NP(t19:0/23:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.6707424242424","10.9707424242424","1131","","Cer_NP(t19:0/23:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.6707424242424","10.9707424242424","1131","","Cer_NP(t19:0/23:0)+HCO2","712.64605","666.64055","648.63005","630.61945","408.38415","396.38415","396.38415","378.37355","281.24805","353.34305","269.24805","352.35845","239.23755","10.6707424242424","10.9707424242424","1131"
"","Cer_NP(t19:0/23:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer_NP(t19:0/23:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer_NP(t19:0/23:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer_NP(t19:0/23:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer_NP(t19:0/23:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer_NP(t19:0/23:1)+HCO2","710.63045","664.62495","646.61435","628.60385","406.36855","394.36855","394.36855","376.35795","281.24805","351.32745","269.24805","350.34285","239.23755","10.7806166666667","11.0806166666667","1422"
"","Cer_NP(t19:0/24:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_NP(t19:0/24:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_NP(t19:0/24:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_NP(t19:0/24:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_NP(t19:0/24:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_NP(t19:0/24:3)+HCO2","720.61475","674.60935","656.59865","638.58815","416.35285","404.35285","404.35285","386.34225","281.24805","361.31175","269.24805","360.32715","239.23755","10.9162772727273","11.2162772727273","972"
"","Cer_NP(t19:0/24:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_NP(t19:0/24:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_NP(t19:0/24:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_NP(t19:0/24:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_NP(t19:0/24:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_NP(t19:0/24:4)+HCO2","718.59915","672.59365","654.58305","636.57255","414.33725","402.33725","402.33725","384.32665","281.24805","359.29615","269.24805","358.31155","239.23755","10.0734984848485","10.3734984848485","908"
"","Cer_NP(t19:0/25:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_NP(t19:0/25:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_NP(t19:0/25:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_NP(t19:0/25:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_NP(t19:0/25:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_NP(t19:0/25:3)+HCO2","734.63045","688.62495","670.61435","652.60385","430.36855","418.36855","418.36855","400.35795","281.24805","375.32745","269.24805","374.34285","239.23755","11.3263590909091","11.6263590909091","1402"
"","Cer_NP(t19:0/25:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_NP(t19:0/25:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_NP(t19:0/25:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_NP(t19:0/25:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_NP(t19:0/25:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_NP(t19:0/25:4)+HCO2","732.61475","686.60935","668.59865","650.58815","428.35285","416.35285","416.35285","398.34225","281.24805","373.31175","269.24805","372.32715","239.23755","10.5313909090909","10.8313909090909","1290"
"","Cer_NP(t19:0/26:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_NP(t19:0/26:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_NP(t19:0/26:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_NP(t19:0/26:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_NP(t19:0/26:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_NP(t19:0/26:3)+HCO2","748.64605","702.64055","684.63005","666.61945","444.38415","432.38415","432.38415","414.37355","281.24805","389.34305","269.24805","388.35845","239.23755","11.7283893939394","12.0283893939394","790"
"","Cer_NP(t19:0/26:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_NP(t19:0/26:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_NP(t19:0/26:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_NP(t19:0/26:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_NP(t19:0/26:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_NP(t19:0/26:4)+HCO2","746.63045","700.62495","682.61435","664.60385","442.36855","430.36855","430.36855","412.35795","281.24805","387.32745","269.24805","386.34285","239.23755","10.9594772727273","11.2594772727273","525"
"","Cer_NP(t19:0/33:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_NP(t19:0/33:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_NP(t19:0/33:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_NP(t19:0/33:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_NP(t19:0/33:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_NP(t19:0/33:4)+HCO2","844.73995","798.73445","780.72395","762.71335","540.47805","528.47805","528.47805","510.46745","281.24805","485.43695","269.24805","484.45235","239.23755","12.0117515151515","12.3117515151515","1639"
"","Cer_NP(t20:0/22:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.6707424242424","10.9707424242424","1131","","Cer_NP(t20:0/22:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.6707424242424","10.9707424242424","1131","","Cer_NP(t20:0/22:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.6707424242424","10.9707424242424","1131","","Cer_NP(t20:0/22:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.6707424242424","10.9707424242424","1131","","Cer_NP(t20:0/22:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.6707424242424","10.9707424242424","1131","","Cer_NP(t20:0/22:0)+HCO2","712.64605","666.64055","648.63005","630.61945","394.36855","382.36855","382.36855","364.35795","295.26375","339.32745","283.26375","338.34285","253.25315","10.6707424242424","10.9707424242424","1131"
"","Cer_NP(t20:0/22:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer_NP(t20:0/22:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer_NP(t20:0/22:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer_NP(t20:0/22:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer_NP(t20:0/22:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer_NP(t20:0/22:1)+HCO2","710.63045","664.62495","646.61435","628.60385","392.35285","380.35285","380.35285","362.34225","295.26375","337.31175","283.26375","336.32715","253.25315","10.7806166666667","11.0806166666667","1422"
"","Cer_NP(t20:0/23:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_NP(t20:0/23:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_NP(t20:0/23:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_NP(t20:0/23:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_NP(t20:0/23:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_NP(t20:0/23:3)+HCO2","720.61475","674.60935","656.59865","638.58815","402.33725","390.33725","390.33725","372.32665","295.26375","347.29615","283.26375","346.31155","253.25315","10.9162772727273","11.2162772727273","972"
"","Cer_NP(t20:0/23:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_NP(t20:0/23:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_NP(t20:0/23:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_NP(t20:0/23:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_NP(t20:0/23:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_NP(t20:0/23:4)+HCO2","718.59915","672.59365","654.58305","636.57255","400.32155","388.32155","388.32155","370.31105","295.26375","345.28045","283.26375","344.29585","253.25315","10.0734984848485","10.3734984848485","908"
"","Cer_NP(t20:0/24:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_NP(t20:0/24:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_NP(t20:0/24:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_NP(t20:0/24:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_NP(t20:0/24:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_NP(t20:0/24:3)+HCO2","734.63045","688.62495","670.61435","652.60385","416.35285","404.35285","404.35285","386.34225","295.26375","361.31175","283.26375","360.32715","253.25315","11.3263590909091","11.6263590909091","1402"
"","Cer_NP(t20:0/24:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_NP(t20:0/24:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_NP(t20:0/24:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_NP(t20:0/24:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_NP(t20:0/24:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_NP(t20:0/24:4)+HCO2","732.61475","686.60935","668.59865","650.58815","414.33725","402.33725","402.33725","384.32665","295.26375","359.29615","283.26375","358.31155","253.25315","10.5313909090909","10.8313909090909","1290"
"","Cer_NP(t20:0/25:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_NP(t20:0/25:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_NP(t20:0/25:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_NP(t20:0/25:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_NP(t20:0/25:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_NP(t20:0/25:3)+HCO2","748.64605","702.64055","684.63005","666.61945","430.36855","418.36855","418.36855","400.35795","295.26375","375.32745","283.26375","374.34285","253.25315","11.7283893939394","12.0283893939394","790"
"","Cer_NP(t20:0/25:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_NP(t20:0/25:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_NP(t20:0/25:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_NP(t20:0/25:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_NP(t20:0/25:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_NP(t20:0/25:4)+HCO2","746.63045","700.62495","682.61435","664.60385","428.35285","416.35285","416.35285","398.34225","295.26375","373.31175","283.26375","372.32715","253.25315","10.9594772727273","11.2594772727273","525"
"","Cer_NP(t20:0/32:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_NP(t20:0/32:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_NP(t20:0/32:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_NP(t20:0/32:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_NP(t20:0/32:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_NP(t20:0/32:4)+HCO2","844.73995","798.73445","780.72395","762.71335","526.46245","514.46245","514.46245","496.45185","295.26375","471.42125","283.26375","470.43675","253.25315","12.0117515151515","12.3117515151515","1639"
"","Cer_NP(t21:0/21:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.6707424242424","10.9707424242424","1131","","Cer_NP(t21:0/21:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.6707424242424","10.9707424242424","1131","","Cer_NP(t21:0/21:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.6707424242424","10.9707424242424","1131","","Cer_NP(t21:0/21:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.6707424242424","10.9707424242424","1131","","Cer_NP(t21:0/21:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.6707424242424","10.9707424242424","1131","","Cer_NP(t21:0/21:0)+HCO2","712.64605","666.64055","648.63005","630.61945","380.35285","368.35285","368.35285","350.34225","309.27935","325.31175","297.27935","324.32715","267.26875","10.6707424242424","10.9707424242424","1131"
"","Cer_NP(t21:0/21:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer_NP(t21:0/21:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer_NP(t21:0/21:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer_NP(t21:0/21:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer_NP(t21:0/21:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer_NP(t21:0/21:1)+HCO2","710.63045","664.62495","646.61435","628.60385","378.33725","366.33725","366.33725","348.32665","309.27935","323.29615","297.27935","322.31155","267.26875","10.7806166666667","11.0806166666667","1422"
"","Cer_NP(t21:0/22:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_NP(t21:0/22:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_NP(t21:0/22:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_NP(t21:0/22:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_NP(t21:0/22:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_NP(t21:0/22:3)+HCO2","720.61475","674.60935","656.59865","638.58815","388.32155","376.32155","376.32155","358.31105","309.27935","333.28045","297.27935","332.29585","267.26875","10.9162772727273","11.2162772727273","972"
