"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","Cer_AP","[M+FA-H]-","[M-H]-","[FA+NC(C)CO-H]-","[FA+O-H]-","[FA-CO-3H]-","[Sph-NC(CO)CO-H]-","RT_min","RT_max","Comment","RT at Max Intensity","Cer_AP","[M+FA-H]-","[M-H]-","[FA+NC(C)CO-H]-","[FA+O-H]-","[FA-CO-3H]-","[Sph-NC(CO)CO-H]-","RT_min","RT_max","Comment","Number of Scans","Cer_AP","[M+FA-H]-","[M-H]-","[FA+NC(C)CO-H]-","[FA+O-H]-","[FA-CO-3H]-","[Sph-NC(CO)CO-H]-","RT_min","RT_max","Comment","Max Intensity","Cer_AP","[M+FA-H]-","[M-H]-","[FA+NC(C)CO-H]-","[FA+O-H]-","[FA-CO-3H]-","[Sph-NC(CO)CO-H]-","RT_min","RT_max","Comment","Average m/z","Cer_AP","[M+FA-H]-","[M-H]-","[FA+NC(C)CO-H]-","[FA+O-H]-","[FA-CO-3H]-","[Sph-NC(CO)CO-H]-","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","Cer_AP","[M+FA-H]-","[M-H]-","[FA+NC(C)CO-H]-","[FA+O-H]-","[FA-CO-3H]-","[Sph-NC(CO)CO-H]-","RT_min","RT_max","Comment"
"","Cer_AP(t17:0/29:3)+HCO2",0,0,0,0,0,0,"11.8050363636364","12.1050363636364","2984","","Cer_AP(t17:0/29:3)+HCO2",0,0,0,0,0,0,"11.8050363636364","12.1050363636364","2984","","Cer_AP(t17:0/29:3)+HCO2",0,0,0,0,0,0,"11.8050363636364","12.1050363636364","2984","","Cer_AP(t17:0/29:3)+HCO2",0,0,0,0,0,0,"11.8050363636364","12.1050363636364","2984","","Cer_AP(t17:0/29:3)+HCO2",0,0,0,0,0,0,"11.8050363636364","12.1050363636364","2984","","Cer_AP(t17:0/29:3)+HCO2","778.65665","732.65115","502.42605","447.38495","401.37945","211.20615","11.8050363636364","12.1050363636364","2984"
"","Cer_AP(t17:0/29:4)+HCO2",0,0,0,0,0,0,"11.3751787878788","11.6751787878788","222","","Cer_AP(t17:0/29:4)+HCO2",0,0,0,0,0,0,"11.3751787878788","11.6751787878788","222","","Cer_AP(t17:0/29:4)+HCO2",0,0,0,0,0,0,"11.3751787878788","11.6751787878788","222","","Cer_AP(t17:0/29:4)+HCO2",0,0,0,0,0,0,"11.3751787878788","11.6751787878788","222","","Cer_AP(t17:0/29:4)+HCO2",0,0,0,0,0,0,"11.3751787878788","11.6751787878788","222","","Cer_AP(t17:0/29:4)+HCO2","776.64095","730.63545","500.41045","445.36925","399.36385","211.20615","11.3751787878788","11.6751787878788","222"
"","Cer_AP(t17:0/29:4)+HCO2",0,0,0,0,0,0,"11.5348393939394","11.8348393939394","2693","","Cer_AP(t17:0/29:4)+HCO2",0,0,0,0,0,0,"11.5348393939394","11.8348393939394","2693","","Cer_AP(t17:0/29:4)+HCO2",0,0,0,0,0,0,"11.5348393939394","11.8348393939394","2693","","Cer_AP(t17:0/29:4)+HCO2",0,0,0,0,0,0,"11.5348393939394","11.8348393939394","2693","","Cer_AP(t17:0/29:4)+HCO2",0,0,0,0,0,0,"11.5348393939394","11.8348393939394","2693","","Cer_AP(t17:0/29:4)+HCO2","776.64095","730.63545","500.41045","445.36925","399.36385","211.20615","11.5348393939394","11.8348393939394","2693"
"","Cer_AP(t17:0/30:4)+HCO2",0,0,0,0,0,0,"11.9250136363636","12.2250136363636","586","","Cer_AP(t17:0/30:4)+HCO2",0,0,0,0,0,0,"11.9250136363636","12.2250136363636","586","","Cer_AP(t17:0/30:4)+HCO2",0,0,0,0,0,0,"11.9250136363636","12.2250136363636","586","","Cer_AP(t17:0/30:4)+HCO2",0,0,0,0,0,0,"11.9250136363636","12.2250136363636","586","","Cer_AP(t17:0/30:4)+HCO2",0,0,0,0,0,0,"11.9250136363636","12.2250136363636","586","","Cer_AP(t17:0/30:4)+HCO2","790.65665","744.65115","514.42605","459.38495","413.37945","211.20615","11.9250136363636","12.2250136363636","586"
"","Cer_AP(t17:0/30:4)+HCO2",0,0,0,0,0,0,"11.7702621212121","12.0702621212121","3066","","Cer_AP(t17:0/30:4)+HCO2",0,0,0,0,0,0,"11.7702621212121","12.0702621212121","3066","","Cer_AP(t17:0/30:4)+HCO2",0,0,0,0,0,0,"11.7702621212121","12.0702621212121","3066","","Cer_AP(t17:0/30:4)+HCO2",0,0,0,0,0,0,"11.7702621212121","12.0702621212121","3066","","Cer_AP(t17:0/30:4)+HCO2",0,0,0,0,0,0,"11.7702621212121","12.0702621212121","3066","","Cer_AP(t17:0/30:4)+HCO2","790.65665","744.65115","514.42605","459.38495","413.37945","211.20615","11.7702621212121","12.0702621212121","3066"
"","Cer_AP(t18:0/23:3)+HCO2",0,0,0,0,0,0,"9.63075303030303","9.93075303030303","2513","","Cer_AP(t18:0/23:3)+HCO2",0,0,0,0,0,0,"9.63075303030303","9.93075303030303","2513","","Cer_AP(t18:0/23:3)+HCO2",0,0,0,0,0,0,"9.63075303030303","9.93075303030303","2513","","Cer_AP(t18:0/23:3)+HCO2",0,0,0,0,0,0,"9.63075303030303","9.93075303030303","2513","","Cer_AP(t18:0/23:3)+HCO2",0,0,0,0,0,0,"9.63075303030303","9.93075303030303","2513","","Cer_AP(t18:0/23:3)+HCO2","708.57835","662.57285","418.33215","363.29105","317.28555","225.22185","9.63075303030303","9.93075303030303","2513"
"","Cer_AP(t18:0/23:4)+HCO2",0,0,0,0,0,0,"9.27028333333333","9.57028333333333","359","","Cer_AP(t18:0/23:4)+HCO2",0,0,0,0,0,0,"9.27028333333333","9.57028333333333","359","","Cer_AP(t18:0/23:4)+HCO2",0,0,0,0,0,0,"9.27028333333333","9.57028333333333","359","","Cer_AP(t18:0/23:4)+HCO2",0,0,0,0,0,0,"9.27028333333333","9.57028333333333","359","","Cer_AP(t18:0/23:4)+HCO2",0,0,0,0,0,0,"9.27028333333333","9.57028333333333","359","","Cer_AP(t18:0/23:4)+HCO2","706.56275","660.55725","416.31645","361.27535","315.26985","225.22185","9.27028333333333","9.57028333333333","359"
"","Cer_AP(t18:0/24:4)+HCO2",0,0,0,0,0,0,"9.7723","10.0723","607","","Cer_AP(t18:0/24:4)+HCO2",0,0,0,0,0,0,"9.7723","10.0723","607","","Cer_AP(t18:0/24:4)+HCO2",0,0,0,0,0,0,"9.7723","10.0723","607","","Cer_AP(t18:0/24:4)+HCO2",0,0,0,0,0,0,"9.7723","10.0723","607","","Cer_AP(t18:0/24:4)+HCO2",0,0,0,0,0,0,"9.7723","10.0723","607","","Cer_AP(t18:0/24:4)+HCO2","720.57835","674.57285","430.33215","375.29105","329.28555","225.22185","9.7723","10.0723","607"
"","Cer_AP(t18:0/25:3)+HCO2",0,0,0,0,0,0,"10.5703878787879","10.8703878787879","306","","Cer_AP(t18:0/25:3)+HCO2",0,0,0,0,0,0,"10.5703878787879","10.8703878787879","306","","Cer_AP(t18:0/25:3)+HCO2",0,0,0,0,0,0,"10.5703878787879","10.8703878787879","306","","Cer_AP(t18:0/25:3)+HCO2",0,0,0,0,0,0,"10.5703878787879","10.8703878787879","306","","Cer_AP(t18:0/25:3)+HCO2",0,0,0,0,0,0,"10.5703878787879","10.8703878787879","306","","Cer_AP(t18:0/25:3)+HCO2","736.60965","690.60415","446.36345","391.32235","345.31685","225.22185","10.5703878787879","10.8703878787879","306"
"","Cer_AP(t18:0/25:4)+HCO2",0,0,0,0,0,0,"10.2551090909091","10.5551090909091","171","","Cer_AP(t18:0/25:4)+HCO2",0,0,0,0,0,0,"10.2551090909091","10.5551090909091","171","","Cer_AP(t18:0/25:4)+HCO2",0,0,0,0,0,0,"10.2551090909091","10.5551090909091","171","","Cer_AP(t18:0/25:4)+HCO2",0,0,0,0,0,0,"10.2551090909091","10.5551090909091","171","","Cer_AP(t18:0/25:4)+HCO2",0,0,0,0,0,0,"10.2551090909091","10.5551090909091","171","","Cer_AP(t18:0/25:4)+HCO2","734.59405","688.58855","444.34775","389.30665","343.30115","225.22185","10.2551090909091","10.5551090909091","171"
"","Cer_AP(t18:0/25:4)+HCO2",0,0,0,0,0,0,"10.0804848484848","10.3804848484848","4126","","Cer_AP(t18:0/25:4)+HCO2",0,0,0,0,0,0,"10.0804848484848","10.3804848484848","4126","","Cer_AP(t18:0/25:4)+HCO2",0,0,0,0,0,0,"10.0804848484848","10.3804848484848","4126","","Cer_AP(t18:0/25:4)+HCO2",0,0,0,0,0,0,"10.0804848484848","10.3804848484848","4126","","Cer_AP(t18:0/25:4)+HCO2",0,0,0,0,0,0,"10.0804848484848","10.3804848484848","4126","","Cer_AP(t18:0/25:4)+HCO2","734.59405","688.58855","444.34775","389.30665","343.30115","225.22185","10.0804848484848","10.3804848484848","4126"
"","Cer_AP(t18:0/26:3)+HCO2",0,0,0,0,0,0,"11.0025560606061","11.3025560606061","394","","Cer_AP(t18:0/26:3)+HCO2",0,0,0,0,0,0,"11.0025560606061","11.3025560606061","394","","Cer_AP(t18:0/26:3)+HCO2",0,0,0,0,0,0,"11.0025560606061","11.3025560606061","394","","Cer_AP(t18:0/26:3)+HCO2",0,0,0,0,0,0,"11.0025560606061","11.3025560606061","394","","Cer_AP(t18:0/26:3)+HCO2",0,0,0,0,0,0,"11.0025560606061","11.3025560606061","394","","Cer_AP(t18:0/26:3)+HCO2","750.62535","704.61985","460.37905","405.33795","359.33245","225.22185","11.0025560606061","11.3025560606061","394"
"","Cer_AP(t18:0/26:4)+HCO2",0,0,0,0,0,0,"10.6981590909091","10.9981590909091","136","","Cer_AP(t18:0/26:4)+HCO2",0,0,0,0,0,0,"10.6981590909091","10.9981590909091","136","","Cer_AP(t18:0/26:4)+HCO2",0,0,0,0,0,0,"10.6981590909091","10.9981590909091","136","","Cer_AP(t18:0/26:4)+HCO2",0,0,0,0,0,0,"10.6981590909091","10.9981590909091","136","","Cer_AP(t18:0/26:4)+HCO2",0,0,0,0,0,0,"10.6981590909091","10.9981590909091","136","","Cer_AP(t18:0/26:4)+HCO2","748.60965","702.60415","458.36345","403.32235","357.31685","225.22185","10.6981590909091","10.9981590909091","136"
"","Cer_AP(t18:0/26:4)+HCO2",0,0,0,0,0,0,"10.5236848484849","10.8236848484849","675","","Cer_AP(t18:0/26:4)+HCO2",0,0,0,0,0,0,"10.5236848484849","10.8236848484849","675","","Cer_AP(t18:0/26:4)+HCO2",0,0,0,0,0,0,"10.5236848484849","10.8236848484849","675","","Cer_AP(t18:0/26:4)+HCO2",0,0,0,0,0,0,"10.5236848484849","10.8236848484849","675","","Cer_AP(t18:0/26:4)+HCO2",0,0,0,0,0,0,"10.5236848484849","10.8236848484849","675","","Cer_AP(t18:0/26:4)+HCO2","748.60965","702.60415","458.36345","403.32235","357.31685","225.22185","10.5236848484849","10.8236848484849","675"
"","Cer_AP(t18:0/27:3)+HCO2",0,0,0,0,0,0,"11.4196181818182","11.7196181818182","210","","Cer_AP(t18:0/27:3)+HCO2",0,0,0,0,0,0,"11.4196181818182","11.7196181818182","210","","Cer_AP(t18:0/27:3)+HCO2",0,0,0,0,0,0,"11.4196181818182","11.7196181818182","210","","Cer_AP(t18:0/27:3)+HCO2",0,0,0,0,0,0,"11.4196181818182","11.7196181818182","210","","Cer_AP(t18:0/27:3)+HCO2",0,0,0,0,0,0,"11.4196181818182","11.7196181818182","210","","Cer_AP(t18:0/27:3)+HCO2","764.64095","718.63545","474.39475","419.35365","373.34815","225.22185","11.4196181818182","11.7196181818182","210"
"","Cer_AP(t18:0/27:4)+HCO2",0,0,0,0,0,0,"11.1295590909091","11.4295590909091","66","","Cer_AP(t18:0/27:4)+HCO2",0,0,0,0,0,0,"11.1295590909091","11.4295590909091","66","","Cer_AP(t18:0/27:4)+HCO2",0,0,0,0,0,0,"11.1295590909091","11.4295590909091","66","","Cer_AP(t18:0/27:4)+HCO2",0,0,0,0,0,0,"11.1295590909091","11.4295590909091","66","","Cer_AP(t18:0/27:4)+HCO2",0,0,0,0,0,0,"11.1295590909091","11.4295590909091","66","","Cer_AP(t18:0/27:4)+HCO2","762.62535","716.61985","472.37905","417.33795","371.33245","225.22185","11.1295590909091","11.4295590909091","66"
"","Cer_AP(t18:0/27:4)+HCO2",0,0,0,0,0,0,"10.5101439393939","10.8101439393939","492","","Cer_AP(t18:0/27:4)+HCO2",0,0,0,0,0,0,"10.5101439393939","10.8101439393939","492","","Cer_AP(t18:0/27:4)+HCO2",0,0,0,0,0,0,"10.5101439393939","10.8101439393939","492","","Cer_AP(t18:0/27:4)+HCO2",0,0,0,0,0,0,"10.5101439393939","10.8101439393939","492","","Cer_AP(t18:0/27:4)+HCO2",0,0,0,0,0,0,"10.5101439393939","10.8101439393939","492","","Cer_AP(t18:0/27:4)+HCO2","762.62535","716.61985","472.37905","417.33795","371.33245","225.22185","10.5101439393939","10.8101439393939","492"
"","Cer_AP(t18:0/27:4)+HCO2",0,0,0,0,0,0,"10.9706818181818","11.2706818181818","1958","","Cer_AP(t18:0/27:4)+HCO2",0,0,0,0,0,0,"10.9706818181818","11.2706818181818","1958","","Cer_AP(t18:0/27:4)+HCO2",0,0,0,0,0,0,"10.9706818181818","11.2706818181818","1958","","Cer_AP(t18:0/27:4)+HCO2",0,0,0,0,0,0,"10.9706818181818","11.2706818181818","1958","","Cer_AP(t18:0/27:4)+HCO2",0,0,0,0,0,0,"10.9706818181818","11.2706818181818","1958","","Cer_AP(t18:0/27:4)+HCO2","762.62535","716.61985","472.37905","417.33795","371.33245","225.22185","10.9706818181818","11.2706818181818","1958"
"","Cer_AP(t18:0/28:3)+HCO2",0,0,0,0,0,0,"11.6581515151515","11.9581515151515","2922","","Cer_AP(t18:0/28:3)+HCO2",0,0,0,0,0,0,"11.6581515151515","11.9581515151515","2922","","Cer_AP(t18:0/28:3)+HCO2",0,0,0,0,0,0,"11.6581515151515","11.9581515151515","2922","","Cer_AP(t18:0/28:3)+HCO2",0,0,0,0,0,0,"11.6581515151515","11.9581515151515","2922","","Cer_AP(t18:0/28:3)+HCO2",0,0,0,0,0,0,"11.6581515151515","11.9581515151515","2922","","Cer_AP(t18:0/28:3)+HCO2","778.65665","732.65115","488.41045","433.36925","387.36385","225.22185","11.6581515151515","11.9581515151515","2922"
"","Cer_AP(t18:0/28:3)+HCO2",0,0,0,0,0,0,"11.8050363636364","12.1050363636364","2984","","Cer_AP(t18:0/28:3)+HCO2",0,0,0,0,0,0,"11.8050363636364","12.1050363636364","2984","","Cer_AP(t18:0/28:3)+HCO2",0,0,0,0,0,0,"11.8050363636364","12.1050363636364","2984","","Cer_AP(t18:0/28:3)+HCO2",0,0,0,0,0,0,"11.8050363636364","12.1050363636364","2984","","Cer_AP(t18:0/28:3)+HCO2",0,0,0,0,0,0,"11.8050363636364","12.1050363636364","2984","","Cer_AP(t18:0/28:3)+HCO2","778.65665","732.65115","488.41045","433.36925","387.36385","225.22185","11.8050363636364","12.1050363636364","2984"
"","Cer_AP(t18:0/28:4)+HCO2",0,0,0,0,0,0,"11.3751787878788","11.6751787878788","222","","Cer_AP(t18:0/28:4)+HCO2",0,0,0,0,0,0,"11.3751787878788","11.6751787878788","222","","Cer_AP(t18:0/28:4)+HCO2",0,0,0,0,0,0,"11.3751787878788","11.6751787878788","222","","Cer_AP(t18:0/28:4)+HCO2",0,0,0,0,0,0,"11.3751787878788","11.6751787878788","222","","Cer_AP(t18:0/28:4)+HCO2",0,0,0,0,0,0,"11.3751787878788","11.6751787878788","222","","Cer_AP(t18:0/28:4)+HCO2","776.64095","730.63545","486.39475","431.35365","385.34815","225.22185","11.3751787878788","11.6751787878788","222"
"","Cer_AP(t18:0/28:4)+HCO2",0,0,0,0,0,0,"11.5348393939394","11.8348393939394","2693","","Cer_AP(t18:0/28:4)+HCO2",0,0,0,0,0,0,"11.5348393939394","11.8348393939394","2693","","Cer_AP(t18:0/28:4)+HCO2",0,0,0,0,0,0,"11.5348393939394","11.8348393939394","2693","","Cer_AP(t18:0/28:4)+HCO2",0,0,0,0,0,0,"11.5348393939394","11.8348393939394","2693","","Cer_AP(t18:0/28:4)+HCO2",0,0,0,0,0,0,"11.5348393939394","11.8348393939394","2693","","Cer_AP(t18:0/28:4)+HCO2","776.64095","730.63545","486.39475","431.35365","385.34815","225.22185","11.5348393939394","11.8348393939394","2693"
"","Cer_AP(t18:0/29:4)+HCO2",0,0,0,0,0,0,"11.9250136363636","12.2250136363636","586","","Cer_AP(t18:0/29:4)+HCO2",0,0,0,0,0,0,"11.9250136363636","12.2250136363636","586","","Cer_AP(t18:0/29:4)+HCO2",0,0,0,0,0,0,"11.9250136363636","12.2250136363636","586","","Cer_AP(t18:0/29:4)+HCO2",0,0,0,0,0,0,"11.9250136363636","12.2250136363636","586","","Cer_AP(t18:0/29:4)+HCO2",0,0,0,0,0,0,"11.9250136363636","12.2250136363636","586","","Cer_AP(t18:0/29:4)+HCO2","790.65665","744.65115","500.41045","445.36925","399.36385","225.22185","11.9250136363636","12.2250136363636","586"
"","Cer_AP(t18:0/29:4)+HCO2",0,0,0,0,0,0,"11.7702621212121","12.0702621212121","3066","","Cer_AP(t18:0/29:4)+HCO2",0,0,0,0,0,0,"11.7702621212121","12.0702621212121","3066","","Cer_AP(t18:0/29:4)+HCO2",0,0,0,0,0,0,"11.7702621212121","12.0702621212121","3066","","Cer_AP(t18:0/29:4)+HCO2",0,0,0,0,0,0,"11.7702621212121","12.0702621212121","3066","","Cer_AP(t18:0/29:4)+HCO2",0,0,0,0,0,0,"11.7702621212121","12.0702621212121","3066","","Cer_AP(t18:0/29:4)+HCO2","790.65665","744.65115","500.41045","445.36925","399.36385","225.22185","11.7702621212121","12.0702621212121","3066"
"","Cer_AP(t19:0/16:4)+HCO2",0,0,0,0,0,0,"5.76597878787879","6.06597878787879","703","","Cer_AP(t19:0/16:4)+HCO2",0,0,0,0,0,0,"5.76597878787879","6.06597878787879","703","","Cer_AP(t19:0/16:4)+HCO2",0,0,0,0,0,0,"5.76597878787879","6.06597878787879","703","","Cer_AP(t19:0/16:4)+HCO2",0,0,0,0,0,0,"5.76597878787879","6.06597878787879","703","","Cer_AP(t19:0/16:4)+HCO2",0,0,0,0,0,0,"5.76597878787879","6.06597878787879","703","","Cer_AP(t19:0/16:4)+HCO2","622.46885","576.46335","318.20695","263.16585","217.16035","239.23755","5.76597878787879","6.06597878787879","703"
"","Cer_AP(t19:0/22:3)+HCO2",0,0,0,0,0,0,"9.63075303030303","9.93075303030303","2513","","Cer_AP(t19:0/22:3)+HCO2",0,0,0,0,0,0,"9.63075303030303","9.93075303030303","2513","","Cer_AP(t19:0/22:3)+HCO2",0,0,0,0,0,0,"9.63075303030303","9.93075303030303","2513","","Cer_AP(t19:0/22:3)+HCO2",0,0,0,0,0,0,"9.63075303030303","9.93075303030303","2513","","Cer_AP(t19:0/22:3)+HCO2",0,0,0,0,0,0,"9.63075303030303","9.93075303030303","2513","","Cer_AP(t19:0/22:3)+HCO2","708.57835","662.57285","404.31645","349.27535","303.26985","239.23755","9.63075303030303","9.93075303030303","2513"
"","Cer_AP(t19:0/22:4)+HCO2",0,0,0,0,0,0,"9.27028333333333","9.57028333333333","359","","Cer_AP(t19:0/22:4)+HCO2",0,0,0,0,0,0,"9.27028333333333","9.57028333333333","359","","Cer_AP(t19:0/22:4)+HCO2",0,0,0,0,0,0,"9.27028333333333","9.57028333333333","359","","Cer_AP(t19:0/22:4)+HCO2",0,0,0,0,0,0,"9.27028333333333","9.57028333333333","359","","Cer_AP(t19:0/22:4)+HCO2",0,0,0,0,0,0,"9.27028333333333","9.57028333333333","359","","Cer_AP(t19:0/22:4)+HCO2","706.56275","660.55725","402.30085","347.25975","301.25425","239.23755","9.27028333333333","9.57028333333333","359"
"","Cer_AP(t19:0/23:4)+HCO2",0,0,0,0,0,0,"9.7723","10.0723","607","","Cer_AP(t19:0/23:4)+HCO2",0,0,0,0,0,0,"9.7723","10.0723","607","","Cer_AP(t19:0/23:4)+HCO2",0,0,0,0,0,0,"9.7723","10.0723","607","","Cer_AP(t19:0/23:4)+HCO2",0,0,0,0,0,0,"9.7723","10.0723","607","","Cer_AP(t19:0/23:4)+HCO2",0,0,0,0,0,0,"9.7723","10.0723","607","","Cer_AP(t19:0/23:4)+HCO2","720.57835","674.57285","416.31645","361.27535","315.26985","239.23755","9.7723","10.0723","607"
"","Cer_AP(t19:0/24:3)+HCO2",0,0,0,0,0,0,"10.5703878787879","10.8703878787879","306","","Cer_AP(t19:0/24:3)+HCO2",0,0,0,0,0,0,"10.5703878787879","10.8703878787879","306","","Cer_AP(t19:0/24:3)+HCO2",0,0,0,0,0,0,"10.5703878787879","10.8703878787879","306","","Cer_AP(t19:0/24:3)+HCO2",0,0,0,0,0,0,"10.5703878787879","10.8703878787879","306","","Cer_AP(t19:0/24:3)+HCO2",0,0,0,0,0,0,"10.5703878787879","10.8703878787879","306","","Cer_AP(t19:0/24:3)+HCO2","736.60965","690.60415","432.34775","377.30665","331.30115","239.23755","10.5703878787879","10.8703878787879","306"
"","Cer_AP(t19:0/24:4)+HCO2",0,0,0,0,0,0,"10.2551090909091","10.5551090909091","171","","Cer_AP(t19:0/24:4)+HCO2",0,0,0,0,0,0,"10.2551090909091","10.5551090909091","171","","Cer_AP(t19:0/24:4)+HCO2",0,0,0,0,0,0,"10.2551090909091","10.5551090909091","171","","Cer_AP(t19:0/24:4)+HCO2",0,0,0,0,0,0,"10.2551090909091","10.5551090909091","171","","Cer_AP(t19:0/24:4)+HCO2",0,0,0,0,0,0,"10.2551090909091","10.5551090909091","171","","Cer_AP(t19:0/24:4)+HCO2","734.59405","688.58855","430.33215","375.29105","329.28555","239.23755","10.2551090909091","10.5551090909091","171"
"","Cer_AP(t19:0/24:4)+HCO2",0,0,0,0,0,0,"10.0804848484848","10.3804848484848","4126","","Cer_AP(t19:0/24:4)+HCO2",0,0,0,0,0,0,"10.0804848484848","10.3804848484848","4126","","Cer_AP(t19:0/24:4)+HCO2",0,0,0,0,0,0,"10.0804848484848","10.3804848484848","4126","","Cer_AP(t19:0/24:4)+HCO2",0,0,0,0,0,0,"10.0804848484848","10.3804848484848","4126","","Cer_AP(t19:0/24:4)+HCO2",0,0,0,0,0,0,"10.0804848484848","10.3804848484848","4126","","Cer_AP(t19:0/24:4)+HCO2","734.59405","688.58855","430.33215","375.29105","329.28555","239.23755","10.0804848484848","10.3804848484848","4126"
"","Cer_AP(t19:0/25:3)+HCO2",0,0,0,0,0,0,"11.0025560606061","11.3025560606061","394","","Cer_AP(t19:0/25:3)+HCO2",0,0,0,0,0,0,"11.0025560606061","11.3025560606061","394","","Cer_AP(t19:0/25:3)+HCO2",0,0,0,0,0,0,"11.0025560606061","11.3025560606061","394","","Cer_AP(t19:0/25:3)+HCO2",0,0,0,0,0,0,"11.0025560606061","11.3025560606061","394","","Cer_AP(t19:0/25:3)+HCO2",0,0,0,0,0,0,"11.0025560606061","11.3025560606061","394","","Cer_AP(t19:0/25:3)+HCO2","750.62535","704.61985","446.36345","391.32235","345.31685","239.23755","11.0025560606061","11.3025560606061","394"
"","Cer_AP(t19:0/25:4)+HCO2",0,0,0,0,0,0,"10.6981590909091","10.9981590909091","136","","Cer_AP(t19:0/25:4)+HCO2",0,0,0,0,0,0,"10.6981590909091","10.9981590909091","136","","Cer_AP(t19:0/25:4)+HCO2",0,0,0,0,0,0,"10.6981590909091","10.9981590909091","136","","Cer_AP(t19:0/25:4)+HCO2",0,0,0,0,0,0,"10.6981590909091","10.9981590909091","136","","Cer_AP(t19:0/25:4)+HCO2",0,0,0,0,0,0,"10.6981590909091","10.9981590909091","136","","Cer_AP(t19:0/25:4)+HCO2","748.60965","702.60415","444.34775","389.30665","343.30115","239.23755","10.6981590909091","10.9981590909091","136"
"","Cer_AP(t19:0/25:4)+HCO2",0,0,0,0,0,0,"10.5236848484849","10.8236848484849","675","","Cer_AP(t19:0/25:4)+HCO2",0,0,0,0,0,0,"10.5236848484849","10.8236848484849","675","","Cer_AP(t19:0/25:4)+HCO2",0,0,0,0,0,0,"10.5236848484849","10.8236848484849","675","","Cer_AP(t19:0/25:4)+HCO2",0,0,0,0,0,0,"10.5236848484849","10.8236848484849","675","","Cer_AP(t19:0/25:4)+HCO2",0,0,0,0,0,0,"10.5236848484849","10.8236848484849","675","","Cer_AP(t19:0/25:4)+HCO2","748.60965","702.60415","444.34775","389.30665","343.30115","239.23755","10.5236848484849","10.8236848484849","675"
"","Cer_AP(t19:0/26:3)+HCO2",0,0,0,0,0,0,"11.4196181818182","11.7196181818182","210","","Cer_AP(t19:0/26:3)+HCO2",0,0,0,0,0,0,"11.4196181818182","11.7196181818182","210","","Cer_AP(t19:0/26:3)+HCO2",0,0,0,0,0,0,"11.4196181818182","11.7196181818182","210","","Cer_AP(t19:0/26:3)+HCO2",0,0,0,0,0,0,"11.4196181818182","11.7196181818182","210","","Cer_AP(t19:0/26:3)+HCO2",0,0,0,0,0,0,"11.4196181818182","11.7196181818182","210","","Cer_AP(t19:0/26:3)+HCO2","764.64095","718.63545","460.37905","405.33795","359.33245","239.23755","11.4196181818182","11.7196181818182","210"
"","Cer_AP(t19:0/26:4)+HCO2",0,0,0,0,0,0,"11.1295590909091","11.4295590909091","66","","Cer_AP(t19:0/26:4)+HCO2",0,0,0,0,0,0,"11.1295590909091","11.4295590909091","66","","Cer_AP(t19:0/26:4)+HCO2",0,0,0,0,0,0,"11.1295590909091","11.4295590909091","66","","Cer_AP(t19:0/26:4)+HCO2",0,0,0,0,0,0,"11.1295590909091","11.4295590909091","66","","Cer_AP(t19:0/26:4)+HCO2",0,0,0,0,0,0,"11.1295590909091","11.4295590909091","66","","Cer_AP(t19:0/26:4)+HCO2","762.62535","716.61985","458.36345","403.32235","357.31685","239.23755","11.1295590909091","11.4295590909091","66"
"","Cer_AP(t19:0/26:4)+HCO2",0,0,0,0,0,0,"10.5101439393939","10.8101439393939","492","","Cer_AP(t19:0/26:4)+HCO2",0,0,0,0,0,0,"10.5101439393939","10.8101439393939","492","","Cer_AP(t19:0/26:4)+HCO2",0,0,0,0,0,0,"10.5101439393939","10.8101439393939","492","","Cer_AP(t19:0/26:4)+HCO2",0,0,0,0,0,0,"10.5101439393939","10.8101439393939","492","","Cer_AP(t19:0/26:4)+HCO2",0,0,0,0,0,0,"10.5101439393939","10.8101439393939","492","","Cer_AP(t19:0/26:4)+HCO2","762.62535","716.61985","458.36345","403.32235","357.31685","239.23755","10.5101439393939","10.8101439393939","492"
"","Cer_AP(t19:0/26:4)+HCO2",0,0,0,0,0,0,"10.9706818181818","11.2706818181818","1958","","Cer_AP(t19:0/26:4)+HCO2",0,0,0,0,0,0,"10.9706818181818","11.2706818181818","1958","","Cer_AP(t19:0/26:4)+HCO2",0,0,0,0,0,0,"10.9706818181818","11.2706818181818","1958","","Cer_AP(t19:0/26:4)+HCO2",0,0,0,0,0,0,"10.9706818181818","11.2706818181818","1958","","Cer_AP(t19:0/26:4)+HCO2",0,0,0,0,0,0,"10.9706818181818","11.2706818181818","1958","","Cer_AP(t19:0/26:4)+HCO2","762.62535","716.61985","458.36345","403.32235","357.31685","239.23755","10.9706818181818","11.2706818181818","1958"
