"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","Cer","[M+HCO2]-","NL_H2CO2","M-H-H2CO","NL_H2O&SN1","NL_H2O&SN2amide","SN2amide","RT_min","RT_max","Comment","RT at Max Intensity","Cer","[M+HCO2]-","NL_H2CO2","M-H-H2CO","NL_H2O&SN1","NL_H2O&SN2amide","SN2amide","RT_min","RT_max","Comment","Number of Scans","Cer","[M+HCO2]-","NL_H2CO2","M-H-H2CO","NL_H2O&SN1","NL_H2O&SN2amide","SN2amide","RT_min","RT_max","Comment","Max Intensity","Cer","[M+HCO2]-","NL_H2CO2","M-H-H2CO","NL_H2O&SN1","NL_H2O&SN2amide","SN2amide","RT_min","RT_max","Comment","Average m/z","Cer","[M+HCO2]-","NL_H2CO2","M-H-H2CO","NL_H2O&SN1","NL_H2O&SN2amide","SN2amide","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","Cer","[M+HCO2]-","NL_H2CO2","M-H-H2CO","NL_H2O&SN1","NL_H2O&SN2amide","SN2amide","RT_min","RT_max","Comment"
"","Cer(d20:1/22:2)+HCO2",0,0,0,0,0,0,"9.3155606060606","9.6155606060606","1495","","Cer(d20:1/22:2)+HCO2",0,0,0,0,0,0,"9.3155606060606","9.6155606060606","1495","","Cer(d20:1/22:2)+HCO2",0,0,0,0,0,0,"9.3155606060606","9.6155606060606","1495","","Cer(d20:1/22:2)+HCO2",0,0,0,0,0,0,"9.3155606060606","9.6155606060606","1495","","Cer(d20:1/22:2)+HCO2",0,0,0,0,0,0,"9.3155606060606","9.6155606060606","1495","","Cer(d20:1/22:2)+HCO2","690.6041","644.59861","614.5881","360.3272","291.2691","334.3115","9.3155606060606","9.6155606060606","1495"
"","Cer(d20:1/23:0)+HCO2",0,1,0,0,0,0,"11.3712712121212","11.6712712121212","402","","Cer(d20:1/23:0)+HCO2",0,11.52146,0,0,0,0,"11.3712712121212","11.6712712121212","402","","Cer(d20:1/23:0)+HCO2",0,2,0,0,0,0,"11.3712712121212","11.6712712121212","402","","Cer(d20:1/23:0)+HCO2",0,44391.68,0,0,0,0,"11.3712712121212","11.6712712121212","402","","Cer(d20:1/23:0)+HCO2",0,662.64675,0,0,0,0,"11.3712712121212","11.6712712121212","402","","Cer(d20:1/23:0)+HCO2","708.6511","662.64561","632.6351","378.3742","291.2691","352.3585","11.3712712121212","11.6712712121212","402"
"","Cer(d20:1/23:0)+HCO2",0,1,0,0,0,0,"11.5306954545455","11.8306954545455","2733","","Cer(d20:1/23:0)+HCO2",0,11.66083,0,0,0,0,"11.5306954545455","11.8306954545455","2733","","Cer(d20:1/23:0)+HCO2",0,1,0,0,0,0,"11.5306954545455","11.8306954545455","2733","","Cer(d20:1/23:0)+HCO2",0,27088.57,0,0,0,0,"11.5306954545455","11.8306954545455","2733","","Cer(d20:1/23:0)+HCO2",0,662.6468,0,0,0,0,"11.5306954545455","11.8306954545455","2733","","Cer(d20:1/23:0)+HCO2","708.6511","662.64561","632.6351","378.3742","291.2691","352.3585","11.5306954545455","11.8306954545455","2733"
"","Cer(d20:1/24:0)+HCO2",0,0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer(d20:1/24:0)+HCO2",0,0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer(d20:1/24:0)+HCO2",0,0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer(d20:1/24:0)+HCO2",0,0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer(d20:1/24:0)+HCO2",0,0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer(d20:1/24:0)+HCO2","722.6667","676.66121","646.6507","392.3898","291.2691","366.3741","11.9297696969697","12.2297696969697","759"
"","Cer(d20:2/20:0)+HCO2",0,0,0,0,0,0,"9.37739242424243","9.67739242424243","1330","","Cer(d20:2/20:0)+HCO2",0,0,0,0,0,0,"9.37739242424243","9.67739242424243","1330","","Cer(d20:2/20:0)+HCO2",0,0,0,0,0,0,"9.37739242424243","9.67739242424243","1330","","Cer(d20:2/20:0)+HCO2",0,0,0,0,0,0,"9.37739242424243","9.67739242424243","1330","","Cer(d20:2/20:0)+HCO2",0,0,0,0,0,0,"9.37739242424243","9.67739242424243","1330","","Cer(d20:2/20:0)+HCO2","664.5884","618.58291","588.5724","336.3272","289.2534","310.3115","9.37739242424243","9.67739242424243","1330"
"","Cer(d20:2/21:0)+HCO2",0,0,0,0,0,0,"9.8607848484848","10.1607848484848","1372","","Cer(d20:2/21:0)+HCO2",0,0,0,0,0,0,"9.8607848484848","10.1607848484848","1372","","Cer(d20:2/21:0)+HCO2",0,0,0,0,0,0,"9.8607848484848","10.1607848484848","1372","","Cer(d20:2/21:0)+HCO2",0,0,0,0,0,0,"9.8607848484848","10.1607848484848","1372","","Cer(d20:2/21:0)+HCO2",0,0,0,0,0,0,"9.8607848484848","10.1607848484848","1372","","Cer(d20:2/21:0)+HCO2","678.6041","632.59861","602.5881","350.3429","289.2534","324.3272","9.8607848484848","10.1607848484848","1372"
"","Cer(d20:2/22:0)+HCO2",0,1,1,0,0,0,"10.3349015151515","10.6349015151515","366","","Cer(d20:2/22:0)+HCO2",10.4723,10.4723,10.33888,0,0,0,"10.3349015151515","10.6349015151515","366","","Cer(d20:2/22:0)+HCO2",2,2,2,0,0,0,"10.3349015151515","10.6349015151515","366","","Cer(d20:2/22:0)+HCO2",774.0684,49953.16,1494.75,0,0,0,"10.3349015151515","10.6349015151515","366","","Cer(d20:2/22:0)+HCO2",692.62145,646.61545,616.60385,0,0,0,"10.3349015151515","10.6349015151515","366","","Cer(d20:2/22:0)+HCO2","692.6197","646.61421","616.6037","364.3585","289.2534","338.3428","10.3349015151515","10.6349015151515","366"
"","Cer(d20:2/22:0)+HCO2",0,1,1,0,0,0,"10.1740090909091","10.4740090909091","470","","Cer(d20:2/22:0)+HCO2",10.4723,10.4723,10.33888,0,0,0,"10.1740090909091","10.4740090909091","470","","Cer(d20:2/22:0)+HCO2",2,2,2,0,0,0,"10.1740090909091","10.4740090909091","470","","Cer(d20:2/22:0)+HCO2",774.0684,49953.16,1494.75,0,0,0,"10.1740090909091","10.4740090909091","470","","Cer(d20:2/22:0)+HCO2",692.62145,646.61545,616.60385,0,0,0,"10.1740090909091","10.4740090909091","470","","Cer(d20:2/22:0)+HCO2","692.6197","646.61421","616.6037","364.3585","289.2534","338.3428","10.1740090909091","10.4740090909091","470"
"","Cer(d20:2/22:1)+HCO2",0,0,0,0,0,0,"9.3155606060606","9.6155606060606","1495","","Cer(d20:2/22:1)+HCO2",0,0,0,0,0,0,"9.3155606060606","9.6155606060606","1495","","Cer(d20:2/22:1)+HCO2",0,0,0,0,0,0,"9.3155606060606","9.6155606060606","1495","","Cer(d20:2/22:1)+HCO2",0,0,0,0,0,0,"9.3155606060606","9.6155606060606","1495","","Cer(d20:2/22:1)+HCO2",0,0,0,0,0,0,"9.3155606060606","9.6155606060606","1495","","Cer(d20:2/22:1)+HCO2","690.6041","644.59861","614.5881","362.3429","289.2534","336.3272","9.3155606060606","9.6155606060606","1495"
"","Cer(d20:2/23:0)+HCO2",0,0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer(d20:2/23:0)+HCO2",0,0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer(d20:2/23:0)+HCO2",0,0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer(d20:2/23:0)+HCO2",0,0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer(d20:2/23:0)+HCO2",0,0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer(d20:2/23:0)+HCO2","706.6354","660.62991","630.6194","378.3742","289.2534","352.3585","10.4557772727273","10.7557772727273","1755"
"","Cer(d20:3/22:0)+HCO2",0,0,0,0,0,0,"9.3155606060606","9.6155606060606","1495","","Cer(d20:3/22:0)+HCO2",0,0,0,0,0,0,"9.3155606060606","9.6155606060606","1495","","Cer(d20:3/22:0)+HCO2",0,0,0,0,0,0,"9.3155606060606","9.6155606060606","1495","","Cer(d20:3/22:0)+HCO2",0,0,0,0,0,0,"9.3155606060606","9.6155606060606","1495","","Cer(d20:3/22:0)+HCO2",0,0,0,0,0,0,"9.3155606060606","9.6155606060606","1495","","Cer(d20:3/22:0)+HCO2","690.6041","644.59861","614.5881","364.3585","287.2378","338.3428","9.3155606060606","9.6155606060606","1495"
"","Cer(d21:0/17:1)+HCO2",0,0,0,0,0,0,"9.27443484848485","9.57443484848485","1335","","Cer(d21:0/17:1)+HCO2",0,0,0,0,0,0,"9.27443484848485","9.57443484848485","1335","","Cer(d21:0/17:1)+HCO2",0,0,0,0,0,0,"9.27443484848485","9.57443484848485","1335","","Cer(d21:0/17:1)+HCO2",0,0,0,0,0,0,"9.27443484848485","9.57443484848485","1335","","Cer(d21:0/17:1)+HCO2",0,0,0,0,0,0,"9.27443484848485","9.57443484848485","1335","","Cer(d21:0/17:1)+HCO2","638.5728","592.56731","562.5568","292.2646","307.3004","266.2489","9.27443484848485","9.57443484848485","1335"
"","Cer(d21:0/18:1)+HCO2",0,0,0,0,0,0,"9.77759848484848","10.0775984848485","3025","","Cer(d21:0/18:1)+HCO2",0,0,0,0,0,0,"9.77759848484848","10.0775984848485","3025","","Cer(d21:0/18:1)+HCO2",0,0,0,0,0,0,"9.77759848484848","10.0775984848485","3025","","Cer(d21:0/18:1)+HCO2",0,0,0,0,0,0,"9.77759848484848","10.0775984848485","3025","","Cer(d21:0/18:1)+HCO2",0,0,0,0,0,0,"9.77759848484848","10.0775984848485","3025","","Cer(d21:0/18:1)+HCO2","652.5885","606.58301","576.5725","306.2803","307.3004","280.2646","9.77759848484848","10.0775984848485","3025"
"","Cer(d21:0/19:0)+HCO2",0,1,0,0,0,0,"10.5709893939394","10.8709893939394","708","","Cer(d21:0/19:0)+HCO2",0,10.73891,0,0,0,0,"10.5709893939394","10.8709893939394","708","","Cer(d21:0/19:0)+HCO2",0,1,0,0,0,0,"10.5709893939394","10.8709893939394","708","","Cer(d21:0/19:0)+HCO2",0,10931.03,0,0,0,0,"10.5709893939394","10.8709893939394","708","","Cer(d21:0/19:0)+HCO2",0,622.6153,0,0,0,0,"10.5709893939394","10.8709893939394","708","","Cer(d21:0/19:0)+HCO2","668.6198","622.61431","592.6038","322.3116","307.3004","296.2959","10.5709893939394","10.8709893939394","708"
"","Cer(d21:0/20:0)+HCO2",0,0,0,0,0,0,"11.0019590909091","11.3019590909091","863","","Cer(d21:0/20:0)+HCO2",0,0,0,0,0,0,"11.0019590909091","11.3019590909091","863","","Cer(d21:0/20:0)+HCO2",0,0,0,0,0,0,"11.0019590909091","11.3019590909091","863","","Cer(d21:0/20:0)+HCO2",0,0,0,0,0,0,"11.0019590909091","11.3019590909091","863","","Cer(d21:0/20:0)+HCO2",0,0,0,0,0,0,"11.0019590909091","11.3019590909091","863","","Cer(d21:0/20:0)+HCO2","682.6354","636.62991","606.6194","336.3272","307.3004","310.3115","11.0019590909091","11.3019590909091","863"
"","Cer(d21:0/20:1)+HCO2",1,1,0,0,0,0,"10.6999696969697","10.9999696969697","227","","Cer(d21:0/20:1)+HCO2",10.8619,10.8619,10.8619,0,0,0,"10.6999696969697","10.9999696969697","227","","Cer(d21:0/20:1)+HCO2",1,1,1,0,0,0,"10.6999696969697","10.9999696969697","227","","Cer(d21:0/20:1)+HCO2",1057.556,65958.08,515.0173,0,0,0,"10.6999696969697","10.9999696969697","227","","Cer(d21:0/20:1)+HCO2",680.6201,634.6152,604.6054,0,0,0,"10.6999696969697","10.9999696969697","227","","Cer(d21:0/20:1)+HCO2","680.6198","634.61431","604.6038","334.3116","307.3004","308.2959","10.6999696969697","10.9999696969697","227"
"","Cer(d21:0/20:1)+HCO2",0,0,0,0,0,0,"10.5248181818182","10.8248181818182","1553","","Cer(d21:0/20:1)+HCO2",0,0,0,0,0,0,"10.5248181818182","10.8248181818182","1553","","Cer(d21:0/20:1)+HCO2",0,0,0,0,0,0,"10.5248181818182","10.8248181818182","1553","","Cer(d21:0/20:1)+HCO2",0,0,0,0,0,0,"10.5248181818182","10.8248181818182","1553","","Cer(d21:0/20:1)+HCO2",0,0,0,0,0,0,"10.5248181818182","10.8248181818182","1553","","Cer(d21:0/20:1)+HCO2","680.6198","634.61431","604.6038","334.3116","307.3004","308.2959","10.5248181818182","10.8248181818182","1553"
"","Cer(d21:0/20:2)+HCO2",0,0,0,0,0,0,"9.8607848484848","10.1607848484848","1372","","Cer(d21:0/20:2)+HCO2",0,0,0,0,0,0,"9.8607848484848","10.1607848484848","1372","","Cer(d21:0/20:2)+HCO2",0,0,0,0,0,0,"9.8607848484848","10.1607848484848","1372","","Cer(d21:0/20:2)+HCO2",0,0,0,0,0,0,"9.8607848484848","10.1607848484848","1372","","Cer(d21:0/20:2)+HCO2",0,0,0,0,0,0,"9.8607848484848","10.1607848484848","1372","","Cer(d21:0/20:2)+HCO2","678.6041","632.59861","602.5881","332.2959","307.3004","306.2802","9.8607848484848","10.1607848484848","1372"
"","Cer(d21:0/21:0)+HCO2",0,1,0,0,0,0,"11.4208166666667","11.7208166666667","399","","Cer(d21:0/21:0)+HCO2",0,11.55784,0,0,0,0,"11.4208166666667","11.7208166666667","399","","Cer(d21:0/21:0)+HCO2",0,1,0,0,0,0,"11.4208166666667","11.7208166666667","399","","Cer(d21:0/21:0)+HCO2",0,37248.86,0,0,0,0,"11.4208166666667","11.7208166666667","399","","Cer(d21:0/21:0)+HCO2",0,650.6465,0,0,0,0,"11.4208166666667","11.7208166666667","399","","Cer(d21:0/21:0)+HCO2","696.6511","650.64561","620.6351","350.3429","307.3004","324.3272","11.4208166666667","11.7208166666667","399"
"","Cer(d21:0/22:1)+HCO2",0,1,0,0,0,0,"11.3712712121212","11.6712712121212","402","","Cer(d21:0/22:1)+HCO2",0,11.52146,0,0,0,0,"11.3712712121212","11.6712712121212","402","","Cer(d21:0/22:1)+HCO2",0,2,0,0,0,0,"11.3712712121212","11.6712712121212","402","","Cer(d21:0/22:1)+HCO2",0,44391.68,0,0,0,0,"11.3712712121212","11.6712712121212","402","","Cer(d21:0/22:1)+HCO2",0,662.64675,0,0,0,0,"11.3712712121212","11.6712712121212","402","","Cer(d21:0/22:1)+HCO2","708.6511","662.64561","632.6351","362.3429","307.3004","336.3272","11.3712712121212","11.6712712121212","402"
"","Cer(d21:0/22:1)+HCO2",0,1,0,0,0,0,"11.5306954545455","11.8306954545455","2733","","Cer(d21:0/22:1)+HCO2",0,11.66083,0,0,0,0,"11.5306954545455","11.8306954545455","2733","","Cer(d21:0/22:1)+HCO2",0,1,0,0,0,0,"11.5306954545455","11.8306954545455","2733","","Cer(d21:0/22:1)+HCO2",0,27088.57,0,0,0,0,"11.5306954545455","11.8306954545455","2733","","Cer(d21:0/22:1)+HCO2",0,662.6468,0,0,0,0,"11.5306954545455","11.8306954545455","2733","","Cer(d21:0/22:1)+HCO2","708.6511","662.64561","632.6351","362.3429","307.3004","336.3272","11.5306954545455","11.8306954545455","2733"
"","Cer(d21:0/22:2)+HCO2",0,0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer(d21:0/22:2)+HCO2",0,0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer(d21:0/22:2)+HCO2",0,0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer(d21:0/22:2)+HCO2",0,0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer(d21:0/22:2)+HCO2",0,0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer(d21:0/22:2)+HCO2","706.6354","660.62991","630.6194","360.3272","307.3004","334.3115","10.4557772727273","10.7557772727273","1755"
"","Cer(d21:0/23:0)+HCO2",0,0,0,0,0,0,"12.1783683333333","12.4783683333333","3694","","Cer(d21:0/23:0)+HCO2",0,0,0,0,0,0,"12.1783683333333","12.4783683333333","3694","","Cer(d21:0/23:0)+HCO2",0,0,0,0,0,0,"12.1783683333333","12.4783683333333","3694","","Cer(d21:0/23:0)+HCO2",0,0,0,0,0,0,"12.1783683333333","12.4783683333333","3694","","Cer(d21:0/23:0)+HCO2",0,0,0,0,0,0,"12.1783683333333","12.4783683333333","3694","","Cer(d21:0/23:0)+HCO2","724.6824","678.67691","648.6664","378.3742","307.3004","352.3585","12.1783683333333","12.4783683333333","3694"
"","Cer(d22:0/16:1)+HCO2",0,0,0,0,0,0,"9.27443484848485","9.57443484848485","1335","","Cer(d22:0/16:1)+HCO2",0,0,0,0,0,0,"9.27443484848485","9.57443484848485","1335","","Cer(d22:0/16:1)+HCO2",0,0,0,0,0,0,"9.27443484848485","9.57443484848485","1335","","Cer(d22:0/16:1)+HCO2",0,0,0,0,0,0,"9.27443484848485","9.57443484848485","1335","","Cer(d22:0/16:1)+HCO2",0,0,0,0,0,0,"9.27443484848485","9.57443484848485","1335","","Cer(d22:0/16:1)+HCO2","638.5728","592.56731","562.5568","278.249","321.316","252.2333","9.27443484848485","9.57443484848485","1335"
"","Cer(d22:0/17:1)+HCO2",0,0,0,0,0,0,"9.77759848484848","10.0775984848485","3025","","Cer(d22:0/17:1)+HCO2",0,0,0,0,0,0,"9.77759848484848","10.0775984848485","3025","","Cer(d22:0/17:1)+HCO2",0,0,0,0,0,0,"9.77759848484848","10.0775984848485","3025","","Cer(d22:0/17:1)+HCO2",0,0,0,0,0,0,"9.77759848484848","10.0775984848485","3025","","Cer(d22:0/17:1)+HCO2",0,0,0,0,0,0,"9.77759848484848","10.0775984848485","3025","","Cer(d22:0/17:1)+HCO2","652.5884","606.58291","576.5724","292.2646","321.316","266.2489","9.77759848484848","10.0775984848485","3025"
"","Cer(d22:0/18:0)+HCO2",0,1,0,0,0,0,"10.5709893939394","10.8709893939394","708","","Cer(d22:0/18:0)+HCO2",0,10.73891,0,0,0,0,"10.5709893939394","10.8709893939394","708","","Cer(d22:0/18:0)+HCO2",0,1,0,0,0,0,"10.5709893939394","10.8709893939394","708","","Cer(d22:0/18:0)+HCO2",0,10931.03,0,0,0,0,"10.5709893939394","10.8709893939394","708","","Cer(d22:0/18:0)+HCO2",0,622.6153,0,0,0,0,"10.5709893939394","10.8709893939394","708","","Cer(d22:0/18:0)+HCO2","668.6197","622.61421","592.6037","308.2959","321.316","282.2802","10.5709893939394","10.8709893939394","708"
"","Cer(d22:0/18:1)+HCO2",0,1,0,0,0,0,"10.2572696969697","10.5572696969697","287","","Cer(d22:0/18:1)+HCO2",0,10.37019,0,0,0,0,"10.2572696969697","10.5572696969697","287","","Cer(d22:0/18:1)+HCO2",0,1,0,0,0,0,"10.2572696969697","10.5572696969697","287","","Cer(d22:0/18:1)+HCO2",0,47550.63,0,0,0,0,"10.2572696969697","10.5572696969697","287","","Cer(d22:0/18:1)+HCO2",0,620.5994,0,0,0,0,"10.2572696969697","10.5572696969697","287","","Cer(d22:0/18:1)+HCO2","666.6041","620.59861","590.5881","306.2803","321.316","280.2646","10.2572696969697","10.5572696969697","287"
"","Cer(d22:0/18:2)+HCO2",0,0,0,0,0,0,"9.37739242424243","9.67739242424243","1330","","Cer(d22:0/18:2)+HCO2",0,0,0,0,0,0,"9.37739242424243","9.67739242424243","1330","","Cer(d22:0/18:2)+HCO2",0,0,0,0,0,0,"9.37739242424243","9.67739242424243","1330","","Cer(d22:0/18:2)+HCO2",0,0,0,0,0,0,"9.37739242424243","9.67739242424243","1330","","Cer(d22:0/18:2)+HCO2",0,0,0,0,0,0,"9.37739242424243","9.67739242424243","1330","","Cer(d22:0/18:2)+HCO2","664.5884","618.58291","588.5724","304.2646","321.316","278.2489","9.37739242424243","9.67739242424243","1330"
"","Cer(d22:0/19:0)+HCO2",0,0,0,0,0,0,"11.0019590909091","11.3019590909091","863","","Cer(d22:0/19:0)+HCO2",0,0,0,0,0,0,"11.0019590909091","11.3019590909091","863","","Cer(d22:0/19:0)+HCO2",0,0,0,0,0,0,"11.0019590909091","11.3019590909091","863","","Cer(d22:0/19:0)+HCO2",0,0,0,0,0,0,"11.0019590909091","11.3019590909091","863","","Cer(d22:0/19:0)+HCO2",0,0,0,0,0,0,"11.0019590909091","11.3019590909091","863","","Cer(d22:0/19:0)+HCO2","682.6354","636.62991","606.6194","322.3116","321.316","296.2959","11.0019590909091","11.3019590909091","863"
"","Cer(d22:0/20:0)+HCO2",0,1,0,0,0,0,"11.4208166666667","11.7208166666667","399","","Cer(d22:0/20:0)+HCO2",0,11.55784,0,0,0,0,"11.4208166666667","11.7208166666667","399","","Cer(d22:0/20:0)+HCO2",0,1,0,0,0,0,"11.4208166666667","11.7208166666667","399","","Cer(d22:0/20:0)+HCO2",0,37248.86,0,0,0,0,"11.4208166666667","11.7208166666667","399","","Cer(d22:0/20:0)+HCO2",0,650.6465,0,0,0,0,"11.4208166666667","11.7208166666667","399","","Cer(d22:0/20:0)+HCO2","696.651","650.64551","620.635","336.3272","321.316","310.3115","11.4208166666667","11.7208166666667","399"
"","Cer(d22:0/20:1)+HCO2",1,1,1,0,0,0,"11.1295590909091","11.4295590909091","108","","Cer(d22:0/20:1)+HCO2",11.29021,11.29021,11.29021,0,0,0,"11.1295590909091","11.4295590909091","108","","Cer(d22:0/20:1)+HCO2",1,2,1,0,0,0,"11.1295590909091","11.4295590909091","108","","Cer(d22:0/20:1)+HCO2",8007.366,335871.2,5140.881,0,0,0,"11.1295590909091","11.4295590909091","108","","Cer(d22:0/20:1)+HCO2",694.6364,648.63095,618.6187,0,0,0,"11.1295590909091","11.4295590909091","108","","Cer(d22:0/20:1)+HCO2","694.6354","648.62991","618.6194","334.3116","321.316","308.2959","11.1295590909091","11.4295590909091","108"
"","Cer(d22:0/20:1)+HCO2",0,0,0,0,0,0,"10.5101439393939","10.8101439393939","1160","","Cer(d22:0/20:1)+HCO2",0,0,0,0,0,0,"10.5101439393939","10.8101439393939","1160","","Cer(d22:0/20:1)+HCO2",0,0,0,0,0,0,"10.5101439393939","10.8101439393939","1160","","Cer(d22:0/20:1)+HCO2",0,0,0,0,0,0,"10.5101439393939","10.8101439393939","1160","","Cer(d22:0/20:1)+HCO2",0,0,0,0,0,0,"10.5101439393939","10.8101439393939","1160","","Cer(d22:0/20:1)+HCO2","694.6354","648.62991","618.6194","334.3116","321.316","308.2959","10.5101439393939","10.8101439393939","1160"
"","Cer(d22:0/20:1)+HCO2",1,1,1,0,0,0,"11.0714060606061","11.3714060606061","3271","","Cer(d22:0/20:1)+HCO2",11.29021,11.29021,11.29021,0,0,0,"11.0714060606061","11.3714060606061","3271","","Cer(d22:0/20:1)+HCO2",1,2,1,0,0,0,"11.0714060606061","11.3714060606061","3271","","Cer(d22:0/20:1)+HCO2",8007.366,335871.2,5140.881,0,0,0,"11.0714060606061","11.3714060606061","3271","","Cer(d22:0/20:1)+HCO2",694.6364,648.63095,618.6187,0,0,0,"11.0714060606061","11.3714060606061","3271","","Cer(d22:0/20:1)+HCO2","694.6354","648.62991","618.6194","334.3116","321.316","308.2959","11.0714060606061","11.3714060606061","3271"
"","Cer(d22:0/20:2)+HCO2",0,1,1,0,0,0,"10.3349015151515","10.6349015151515","366","","Cer(d22:0/20:2)+HCO2",10.4723,10.4723,10.33888,0,0,0,"10.3349015151515","10.6349015151515","366","","Cer(d22:0/20:2)+HCO2",2,2,2,0,0,0,"10.3349015151515","10.6349015151515","366","","Cer(d22:0/20:2)+HCO2",774.0684,49953.16,1494.75,0,0,0,"10.3349015151515","10.6349015151515","366","","Cer(d22:0/20:2)+HCO2",692.62145,646.61545,616.60385,0,0,0,"10.3349015151515","10.6349015151515","366","","Cer(d22:0/20:2)+HCO2","692.6197","646.61421","616.6037","332.2959","321.316","306.2802","10.3349015151515","10.6349015151515","366"
"","Cer(d22:0/20:2)+HCO2",0,1,1,0,0,0,"10.1740090909091","10.4740090909091","470","","Cer(d22:0/20:2)+HCO2",10.4723,10.4723,10.33888,0,0,0,"10.1740090909091","10.4740090909091","470","","Cer(d22:0/20:2)+HCO2",2,2,2,0,0,0,"10.1740090909091","10.4740090909091","470","","Cer(d22:0/20:2)+HCO2",774.0684,49953.16,1494.75,0,0,0,"10.1740090909091","10.4740090909091","470","","Cer(d22:0/20:2)+HCO2",692.62145,646.61545,616.60385,0,0,0,"10.1740090909091","10.4740090909091","470","","Cer(d22:0/20:2)+HCO2","692.6197","646.61421","616.6037","332.2959","321.316","306.2802","10.1740090909091","10.4740090909091","470"
"","Cer(d22:0/20:3)+HCO2",0,0,0,0,0,0,"9.3155606060606","9.6155606060606","1495","","Cer(d22:0/20:3)+HCO2",0,0,0,0,0,0,"9.3155606060606","9.6155606060606","1495","","Cer(d22:0/20:3)+HCO2",0,0,0,0,0,0,"9.3155606060606","9.6155606060606","1495","","Cer(d22:0/20:3)+HCO2",0,0,0,0,0,0,"9.3155606060606","9.6155606060606","1495","","Cer(d22:0/20:3)+HCO2",0,0,0,0,0,0,"9.3155606060606","9.6155606060606","1495","","Cer(d22:0/20:3)+HCO2","690.6041","644.59861","614.5881","330.2803","321.316","304.2646","9.3155606060606","9.6155606060606","1495"
"","Cer(d22:0/22:0)+HCO2",0,0,0,0,0,0,"12.1783683333333","12.4783683333333","3694","","Cer(d22:0/22:0)+HCO2",0,0,0,0,0,0,"12.1783683333333","12.4783683333333","3694","","Cer(d22:0/22:0)+HCO2",0,0,0,0,0,0,"12.1783683333333","12.4783683333333","3694","","Cer(d22:0/22:0)+HCO2",0,0,0,0,0,0,"12.1783683333333","12.4783683333333","3694","","Cer(d22:0/22:0)+HCO2",0,0,0,0,0,0,"12.1783683333333","12.4783683333333","3694","","Cer(d22:0/22:0)+HCO2","724.6823","678.67681","648.6663","364.3585","321.316","338.3428","12.1783683333333","12.4783683333333","3694"
"","Cer(d22:0/22:1)+HCO2",0,0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer(d22:0/22:1)+HCO2",0,0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer(d22:0/22:1)+HCO2",0,0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer(d22:0/22:1)+HCO2",0,0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer(d22:0/22:1)+HCO2",0,0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer(d22:0/22:1)+HCO2","722.6667","676.66121","646.6507","362.3429","321.316","336.3272","11.9297696969697","12.2297696969697","759"
"","Cer(d22:1/16:0)+HCO2",0,0,0,0,0,0,"9.27443484848485","9.57443484848485","1335","","Cer(d22:1/16:0)+HCO2",0,0,0,0,0,0,"9.27443484848485","9.57443484848485","1335","","Cer(d22:1/16:0)+HCO2",0,0,0,0,0,0,"9.27443484848485","9.57443484848485","1335","","Cer(d22:1/16:0)+HCO2",0,0,0,0,0,0,"9.27443484848485","9.57443484848485","1335","","Cer(d22:1/16:0)+HCO2",0,0,0,0,0,0,"9.27443484848485","9.57443484848485","1335","","Cer(d22:1/16:0)+HCO2","638.5728","592.56731","562.5568","280.2646","319.3004","254.2489","9.27443484848485","9.57443484848485","1335"
"","Cer(d22:1/17:0)+HCO2",0,0,0,0,0,0,"9.77759848484848","10.0775984848485","3025","","Cer(d22:1/17:0)+HCO2",0,0,0,0,0,0,"9.77759848484848","10.0775984848485","3025","","Cer(d22:1/17:0)+HCO2",0,0,0,0,0,0,"9.77759848484848","10.0775984848485","3025","","Cer(d22:1/17:0)+HCO2",0,0,0,0,0,0,"9.77759848484848","10.0775984848485","3025","","Cer(d22:1/17:0)+HCO2",0,0,0,0,0,0,"9.77759848484848","10.0775984848485","3025","","Cer(d22:1/17:0)+HCO2","652.5885","606.58301","576.5725","294.2803","319.3004","268.2646","9.77759848484848","10.0775984848485","3025"
