"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","PC","[M+HCO2]-","NL_CH3&HCO2","NL_Choline&HCO2","NL_T1Ketene&CH3&HCO2","NL_T2Ketene&CH3&HCO3","NL_T1RCOOH&CH3&HCO2","NL_T2RCOOH&CH3&HCO3","GlyceroPC_NLCH3&H2O","T1_RCOO-","T2_RCOO-","PC_NLCH3","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","RT at Max Intensity","PC","[M+HCO2]-","NL_CH3&HCO2","NL_Choline&HCO2","NL_T1Ketene&CH3&HCO2","NL_T2Ketene&CH3&HCO3","NL_T1RCOOH&CH3&HCO2","NL_T2RCOOH&CH3&HCO3","GlyceroPC_NLCH3&H2O","T1_RCOO-","T2_RCOO-","PC_NLCH3","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","Number of Scans","PC","[M+HCO2]-","NL_CH3&HCO2","NL_Choline&HCO2","NL_T1Ketene&CH3&HCO2","NL_T2Ketene&CH3&HCO3","NL_T1RCOOH&CH3&HCO2","NL_T2RCOOH&CH3&HCO3","GlyceroPC_NLCH3&H2O","T1_RCOO-","T2_RCOO-","PC_NLCH3","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","Max Intensity","PC","[M+HCO2]-","NL_CH3&HCO2","NL_Choline&HCO2","NL_T1Ketene&CH3&HCO2","NL_T2Ketene&CH3&HCO3","NL_T1RCOOH&CH3&HCO2","NL_T2RCOOH&CH3&HCO3","GlyceroPC_NLCH3&H2O","T1_RCOO-","T2_RCOO-","PC_NLCH3","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","Average m/z","PC","[M+HCO2]-","NL_CH3&HCO2","NL_Choline&HCO2","NL_T1Ketene&CH3&HCO2","NL_T2Ketene&CH3&HCO3","NL_T1RCOOH&CH3&HCO2","NL_T2RCOOH&CH3&HCO3","GlyceroPC_NLCH3&H2O","T1_RCOO-","T2_RCOO-","PC_NLCH3","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","PC","[M+HCO2]-","NL_CH3&HCO2","NL_Choline&HCO2","NL_T1Ketene&CH3&HCO2","NL_T2Ketene&CH3&HCO3","NL_T1RCOOH&CH3&HCO2","NL_T2RCOOH&CH3&HCO3","GlyceroPC_NLCH3&H2O","T1_RCOO-","T2_RCOO-","PC_NLCH3","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment"
"","PC(18:2_20:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8.06595","8.36595","1366","","PC(18:2_20:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8.06595","8.36595","1366","","PC(18:2_20:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8.06595","8.36595","1366","","PC(18:2_20:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8.06595","8.36595","1366","","PC(18:2_20:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8.06595","8.36595","1366","","PC(18:2_20:1)+HCO2","856.60738","796.58624","725.51274","534.35657","504.30957","516.34601","486.29901","224.06881","279.23295","309.27995","168.04314","152.99586","96.96964","78.95852","8.06595","8.36595","1366"
"","PC(18:2_20:2)+HCO2",1,1,0,0,0,0,0,1,0,0,1,0,0,0,"7.22732575757576","7.52732575757576","201","","PC(18:2_20:2)+HCO2",7.329489,7.329489,7.329489,0,0,0,0,7.329489,0,0,7.329489,7.329489,0,0,"7.22732575757576","7.52732575757576","201","","PC(18:2_20:2)+HCO2",2,2,1,0,0,0,0,2,0,0,2,1,0,0,"7.22732575757576","7.52732575757576","201","","PC(18:2_20:2)+HCO2",22382.48,522528.1,847.586,0,0,0,0,9478.396,0,0,12534.65,623.132,0,0,"7.22732575757576","7.52732575757576","201","","PC(18:2_20:2)+HCO2",854.5932,794.57165,723.4979,0,0,0,0,224.06935,0,0,168.0431,152.996,0,0,"7.22732575757576","7.52732575757576","201","","PC(18:2_20:2)+HCO2","854.59168","794.57054","723.49704","532.34087","504.30957","514.33031","486.29901","224.06881","279.23295","307.26425","168.04314","152.99586","96.96964","78.95852","7.22732575757576","7.52732575757576","201"
"","PC(18:2_20:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.65343181818182","6.95343181818182","796","","PC(18:2_20:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.65343181818182","6.95343181818182","796","","PC(18:2_20:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.65343181818182","6.95343181818182","796","","PC(18:2_20:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.65343181818182","6.95343181818182","796","","PC(18:2_20:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.65343181818182","6.95343181818182","796","","PC(18:2_20:2)+HCO2","854.59168","794.57054","723.49704","532.34087","504.30957","514.33031","486.29901","224.06881","279.23295","307.26425","168.04314","152.99586","96.96964","78.95852","6.65343181818182","6.95343181818182","796"
"","PC(18:2_20:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.87396060606061","7.17396060606061","934","","PC(18:2_20:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.87396060606061","7.17396060606061","934","","PC(18:2_20:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.87396060606061","7.17396060606061","934","","PC(18:2_20:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.87396060606061","7.17396060606061","934","","PC(18:2_20:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.87396060606061","7.17396060606061","934","","PC(18:2_20:2)+HCO2","854.59168","794.57054","723.49704","532.34087","504.30957","514.33031","486.29901","224.06881","279.23295","307.26425","168.04314","152.99586","96.96964","78.95852","6.87396060606061","7.17396060606061","934"
"","PC(18:2_20:3)+HCO2",1,1,0,0,0,0,0,1,0,1,1,0,0,0,"6.09909090909091","6.39909090909091","174","","PC(18:2_20:3)+HCO2",6.198611,6.198611,0,0,0,0,0,6.329809,0,6.198611,6.198611,0,0,0,"6.09909090909091","6.39909090909091","174","","PC(18:2_20:3)+HCO2",2,2,0,0,0,0,0,2,0,1,2,0,0,0,"6.09909090909091","6.39909090909091","174","","PC(18:2_20:3)+HCO2",8505.653,149517.9,0,0,0,0,0,2177.24,0,2086.828,3663.086,0,0,0,"6.09909090909091","6.39909090909091","174","","PC(18:2_20:3)+HCO2",852.5768,792.556,0,0,0,0,0,224.06935,0,305.2487,168.04315,0,0,0,"6.09909090909091","6.39909090909091","174","","PC(18:2_20:3)+HCO2","852.57608","792.55494","721.48144","530.32527","504.30957","512.31471","486.29901","224.06881","279.23295","305.24865","168.04314","152.99586","96.96964","78.95852","6.09909090909091","6.39909090909091","174"
"","PC(18:2_20:3)+HCO2",1,1,0,0,0,0,0,1,0,0,1,0,0,0,"6.45892424242424","6.75892424242424","486","","PC(18:2_20:3)+HCO2",6.587777,6.587777,0,0,0,0,0,6.587777,0,0,6.587777,0,0,0,"6.45892424242424","6.75892424242424","486","","PC(18:2_20:3)+HCO2",2,2,0,0,0,0,0,2,0,0,1,0,0,0,"6.45892424242424","6.75892424242424","486","","PC(18:2_20:3)+HCO2",4801.402,157708.5,0,0,0,0,0,1261.045,0,0,3713.027,0,0,0,"6.45892424242424","6.75892424242424","486","","PC(18:2_20:3)+HCO2",852.57795,792.55585,0,0,0,0,0,224.06935,0,0,168.0432,0,0,0,"6.45892424242424","6.75892424242424","486","","PC(18:2_20:3)+HCO2","852.57608","792.55494","721.48144","530.32527","504.30957","512.31471","486.29901","224.06881","279.23295","305.24865","168.04314","152.99586","96.96964","78.95852","6.45892424242424","6.75892424242424","486"
"","PC(18:2_20:3)+HCO2",1,1,0,0,0,0,0,1,0,0,1,0,0,0,"6.28235606060606","6.58235606060606","2898","","PC(18:2_20:3)+HCO2",6.329809,6.329809,0,0,0,0,0,6.329809,0,0,6.329809,0,0,0,"6.28235606060606","6.58235606060606","2898","","PC(18:2_20:3)+HCO2",2,2,0,0,0,0,0,1,0,0,2,0,0,0,"6.28235606060606","6.58235606060606","2898","","PC(18:2_20:3)+HCO2",6228.914,132193.9,0,0,0,0,0,2177.24,0,0,1049.493,0,0,0,"6.28235606060606","6.58235606060606","2898","","PC(18:2_20:3)+HCO2",852.57605,792.556,0,0,0,0,0,224.0694,0,0,168.04315,0,0,0,"6.28235606060606","6.58235606060606","2898","","PC(18:2_20:3)+HCO2","852.57608","792.55494","721.48144","530.32527","504.30957","512.31471","486.29901","224.06881","279.23295","305.24865","168.04314","152.99586","96.96964","78.95852","6.28235606060606","6.58235606060606","2898"
"","PC(18:2_20:4)+HCO2",1,1,1,0,0,0,0,1,1,1,1,0,0,0,"5.72840454545454","6.02840454545454","60","","PC(18:2_20:4)+HCO2",5.923332,5.923332,5.923332,0,0,0,0,5.923332,5.809507,5.809507,5.809507,5.809507,0,0,"5.72840454545454","6.02840454545454","60","","PC(18:2_20:4)+HCO2",2,2,1,0,0,0,0,2,1,2,2,1,0,0,"5.72840454545454","6.02840454545454","60","","PC(18:2_20:4)+HCO2",21058.96,546541.8,1167.744,0,0,0,0,8242.153,1161.712,3857.141,12008.28,732.8118,0,0,"5.72840454545454","6.02840454545454","60","","PC(18:2_20:4)+HCO2",850.56155,790.54015,719.4659,0,0,0,0,224.0694,279.233,303.233,168.04315,152.9959,0,0,"5.72840454545454","6.02840454545454","60","","PC(18:2_20:4)+HCO2","850.56038","790.53924","719.46574","528.30957","504.30957","510.29901","486.29901","224.06881","279.23295","303.23295","168.04314","152.99586","96.96964","78.95852","5.72840454545454","6.02840454545454","60"
"","PC(18:2_20:4)+HCO2",1,1,0,1,1,1,1,1,1,1,1,0,0,0,"5.18166212121212","5.48166212121212","148","","PC(18:2_20:4)+HCO2",5.350597,5.350597,0,5.350597,5.350597,5.350597,5.350597,5.350597,5.350597,5.350597,5.350597,0,0,0,"5.18166212121212","5.48166212121212","148","","PC(18:2_20:4)+HCO2",1,1,0,1,1,1,1,1,1,1,1,0,0,0,"5.18166212121212","5.48166212121212","148","","PC(18:2_20:4)+HCO2",10471.17,282929.6,0,2307.513,26588,2131.904,4027.052,4302.547,116800.4,316144.7,6976.75,0,0,0,"5.18166212121212","5.48166212121212","148","","PC(18:2_20:4)+HCO2",850.5618,790.5404,0,528.3105,504.3099,510.2996,486.2998,224.0697,279.2331,303.2331,168.0432,0,0,0,"5.18166212121212","5.48166212121212","148","","PC(18:2_20:4)+HCO2","850.56038","790.53924","719.46574","528.30957","504.30957","510.29901","486.29901","224.06881","279.23295","303.23295","168.04314","152.99586","96.96964","78.95852","5.18166212121212","5.48166212121212","148"
"","PC(18:2_20:5)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.2777696969697","4.5777696969697","701","","PC(18:2_20:5)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.2777696969697","4.5777696969697","701","","PC(18:2_20:5)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.2777696969697","4.5777696969697","701","","PC(18:2_20:5)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.2777696969697","4.5777696969697","701","","PC(18:2_20:5)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.2777696969697","4.5777696969697","701","","PC(18:2_20:5)+HCO2","848.54478","788.52364","717.45014","526.29397","504.30957","508.28341","486.29901","224.06881","279.23295","301.21735","168.04314","152.99586","96.96964","78.95852","4.2777696969697","4.5777696969697","701"
"","PC(18:2_20:5)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.56622575757576","4.86622575757576","877","","PC(18:2_20:5)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.56622575757576","4.86622575757576","877","","PC(18:2_20:5)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.56622575757576","4.86622575757576","877","","PC(18:2_20:5)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.56622575757576","4.86622575757576","877","","PC(18:2_20:5)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.56622575757576","4.86622575757576","877","","PC(18:2_20:5)+HCO2","848.54478","788.52364","717.45014","526.29397","504.30957","508.28341","486.29901","224.06881","279.23295","301.21735","168.04314","152.99586","96.96964","78.95852","4.56622575757576","4.86622575757576","877"
"","PC(18:2_20:5)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.99178181818182","5.29178181818182","1859","","PC(18:2_20:5)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.99178181818182","5.29178181818182","1859","","PC(18:2_20:5)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.99178181818182","5.29178181818182","1859","","PC(18:2_20:5)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.99178181818182","5.29178181818182","1859","","PC(18:2_20:5)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.99178181818182","5.29178181818182","1859","","PC(18:2_20:5)+HCO2","848.54478","788.52364","717.45014","526.29397","504.30957","508.28341","486.29901","224.06881","279.23295","301.21735","168.04314","152.99586","96.96964","78.95852","4.99178181818182","5.29178181818182","1859"
"","PC(18:2_22:2)+HCO2",1,1,0,0,0,0,0,0,0,0,0,0,0,0,"8.03054696969697","8.33054696969697","840","","PC(18:2_22:2)+HCO2",8.199356,8.199356,0,0,0,0,0,8.199356,0,0,0,0,0,0,"8.03054696969697","8.33054696969697","840","","PC(18:2_22:2)+HCO2",1,1,0,0,0,0,0,1,0,0,0,0,0,0,"8.03054696969697","8.33054696969697","840","","PC(18:2_22:2)+HCO2",4179.361,61728.19,0,0,0,0,0,910.0051,0,0,0,0,0,0,"8.03054696969697","8.33054696969697","840","","PC(18:2_22:2)+HCO2",882.6236,822.6027,0,0,0,0,0,224.0694,0,0,0,0,0,0,"8.03054696969697","8.33054696969697","840","","PC(18:2_22:2)+HCO2","882.62298","822.60184","751.52834","560.37217","504.30957","542.36161","486.29901","224.06881","279.23295","335.29555","168.04314","152.99586","96.96964","78.95852","8.03054696969697","8.33054696969697","840"
"","PC(18:2_22:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.2613106060606","7.5613106060606","1181","","PC(18:2_22:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.2613106060606","7.5613106060606","1181","","PC(18:2_22:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.2613106060606","7.5613106060606","1181","","PC(18:2_22:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.2613106060606","7.5613106060606","1181","","PC(18:2_22:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.2613106060606","7.5613106060606","1181","","PC(18:2_22:3)+HCO2","880.60738","820.58624","749.51274","558.35657","504.30957","540.34601","486.29901","224.06881","279.23295","333.27995","168.04314","152.99586","96.96964","78.95852","7.2613106060606","7.5613106060606","1181"
"","PC(18:2_22:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.67180151515151","7.97180151515151","1530","","PC(18:2_22:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.67180151515151","7.97180151515151","1530","","PC(18:2_22:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.67180151515151","7.97180151515151","1530","","PC(18:2_22:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.67180151515151","7.97180151515151","1530","","PC(18:2_22:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.67180151515151","7.97180151515151","1530","","PC(18:2_22:3)+HCO2","880.60738","820.58624","749.51274","558.35657","504.30957","540.34601","486.29901","224.06881","279.23295","333.27995","168.04314","152.99586","96.96964","78.95852","7.67180151515151","7.97180151515151","1530"
"","PC(18:2_22:4)+HCO2",1,1,0,0,0,0,0,1,0,0,1,0,0,0,"6.8943","7.1943","602","","PC(18:2_22:4)+HCO2",7.041442,7.041442,0,0,0,0,0,7.041442,0,0,7.041442,0,0,0,"6.8943","7.1943","602","","PC(18:2_22:4)+HCO2",1,1,0,0,0,0,0,1,0,0,1,0,0,0,"6.8943","7.1943","602","","PC(18:2_22:4)+HCO2",9265.967,281639.6,0,0,0,0,0,4901.568,0,0,7067.191,0,0,0,"6.8943","7.1943","602","","PC(18:2_22:4)+HCO2",878.593,818.5716,0,0,0,0,0,224.0695,0,0,168.0432,0,0,0,"6.8943","7.1943","602","","PC(18:2_22:4)+HCO2","878.59168","818.57054","747.49704","556.34087","504.30957","538.33031","486.29901","224.06881","279.23295","331.26425","168.04314","152.99586","96.96964","78.95852","6.8943","7.1943","602"
"","PC(18:2_22:5)+HCO2",1,1,0,0,0,0,0,0,0,0,0,0,0,0,"5.81506363636364","6.11506363636364","341","","PC(18:2_22:5)+HCO2",5.928539,5.928539,0,0,0,0,0,5.928539,0,0,0,0,0,0,"5.81506363636364","6.11506363636364","341","","PC(18:2_22:5)+HCO2",1,1,0,0,0,0,0,1,0,0,0,0,0,0,"5.81506363636364","6.11506363636364","341","","PC(18:2_22:5)+HCO2",2194.259,47207.87,0,0,0,0,0,676.2417,0,0,0,0,0,0,"5.81506363636364","6.11506363636364","341","","PC(18:2_22:5)+HCO2",876.5767,816.556,0,0,0,0,0,224.0695,0,0,0,0,0,0,"5.81506363636364","6.11506363636364","341","","PC(18:2_22:5)+HCO2","876.57608","816.55494","745.48144","554.32527","504.30957","536.31471","486.29901","224.06881","279.23295","329.24865","168.04314","152.99586","96.96964","78.95852","5.81506363636364","6.11506363636364","341"
"","PC(18:2_22:5)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.49182878787879","5.79182878787879","797","","PC(18:2_22:5)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.49182878787879","5.79182878787879","797","","PC(18:2_22:5)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.49182878787879","5.79182878787879","797","","PC(18:2_22:5)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.49182878787879","5.79182878787879","797","","PC(18:2_22:5)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.49182878787879","5.79182878787879","797","","PC(18:2_22:5)+HCO2","876.57608","816.55494","745.48144","554.32527","504.30957","536.31471","486.29901","224.06881","279.23295","329.24865","168.04314","152.99586","96.96964","78.95852","5.49182878787879","5.79182878787879","797"
"","PC(18:2_22:5)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.23679545454545","5.53679545454545","1477","","PC(18:2_22:5)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.23679545454545","5.53679545454545","1477","","PC(18:2_22:5)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.23679545454545","5.53679545454545","1477","","PC(18:2_22:5)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.23679545454545","5.53679545454545","1477","","PC(18:2_22:5)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.23679545454545","5.53679545454545","1477","","PC(18:2_22:5)+HCO2","876.57608","816.55494","745.48144","554.32527","504.30957","536.31471","486.29901","224.06881","279.23295","329.24865","168.04314","152.99586","96.96964","78.95852","5.23679545454545","5.53679545454545","1477"
"","PC(18:2_22:5)+HCO2",0,1,0,0,0,0,0,0,0,0,0,0,0,0,"5.96100757575757","6.26100757575757","2718","","PC(18:2_22:5)+HCO2",0,6.143276,0,0,0,0,0,0,0,0,0,0,0,0,"5.96100757575757","6.26100757575757","2718","","PC(18:2_22:5)+HCO2",0,1,0,0,0,0,0,0,0,0,0,0,0,0,"5.96100757575757","6.26100757575757","2718","","PC(18:2_22:5)+HCO2",0,24218.76,0,0,0,0,0,0,0,0,0,0,0,0,"5.96100757575757","6.26100757575757","2718","","PC(18:2_22:5)+HCO2",0,816.556,0,0,0,0,0,0,0,0,0,0,0,0,"5.96100757575757","6.26100757575757","2718","","PC(18:2_22:5)+HCO2","876.57608","816.55494","745.48144","554.32527","504.30957","536.31471","486.29901","224.06881","279.23295","329.24865","168.04314","152.99586","96.96964","78.95852","5.96100757575757","6.26100757575757","2718"
"","PC(18:2_22:6)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.91065909090909","5.21065909090909","870","","PC(18:2_22:6)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.91065909090909","5.21065909090909","870","","PC(18:2_22:6)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.91065909090909","5.21065909090909","870","","PC(18:2_22:6)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.91065909090909","5.21065909090909","870","","PC(18:2_22:6)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.91065909090909","5.21065909090909","870","","PC(18:2_22:6)+HCO2","874.56038","814.53924","743.46574","552.30957","504.30957","534.29901","486.29901","224.06881","279.23295","327.23295","168.04314","152.99586","96.96964","78.95852","4.91065909090909","5.21065909090909","870"
"","PC(18:3_18:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.82562272727273","6.12562272727273","1568","","PC(18:3_18:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.82562272727273","6.12562272727273","1568","","PC(18:3_18:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.82562272727273","6.12562272727273","1568","","PC(18:3_18:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.82562272727273","6.12562272727273","1568","","PC(18:3_18:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.82562272727273","6.12562272727273","1568","","PC(18:3_18:3)+HCO2","822.52918","762.50804","691.43454","502.29397","502.29397","484.28341","484.28341","224.06881","277.21735","277.21735","168.04314","152.99586","96.96964","78.95852","5.82562272727273","6.12562272727273","1568"
"","PC(18:3_18:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.00810151515151","4.30810151515151","3225","","PC(18:3_18:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.00810151515151","4.30810151515151","3225","","PC(18:3_18:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.00810151515151","4.30810151515151","3225","","PC(18:3_18:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.00810151515151","4.30810151515151","3225","","PC(18:3_18:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.00810151515151","4.30810151515151","3225","","PC(18:3_18:3)+HCO2","822.52918","762.50804","691.43454","502.29397","502.29397","484.28341","484.28341","224.06881","277.21735","277.21735","168.04314","152.99586","96.96964","78.95852","4.00810151515151","4.30810151515151","3225"
"","PC(18:3_18:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.43825606060606","5.73825606060606","894","","PC(18:3_18:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.43825606060606","5.73825606060606","894","","PC(18:3_18:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.43825606060606","5.73825606060606","894","","PC(18:3_18:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.43825606060606","5.73825606060606","894","","PC(18:3_18:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.43825606060606","5.73825606060606","894","","PC(18:3_18:4)+HCO2","820.51348","760.49234","689.41884","500.27827","502.29397","482.26771","484.28341","224.06881","277.21735","275.20165","168.04314","152.99586","96.96964","78.95852","5.43825606060606","5.73825606060606","894"
"","PC(18:3_20:0)+HCO2",1,1,0,0,0,0,0,1,0,0,1,0,0,0,"7.69890909090909","7.99890909090909","268","","PC(18:3_20:0)+HCO2",7.804709,7.804709,0,0,0,0,0,7.804709,0,0,7.804709,0,0,0,"7.69890909090909","7.99890909090909","268","","PC(18:3_20:0)+HCO2",2,2,0,0,0,0,0,2,0,0,2,0,0,0,"7.69890909090909","7.99890909090909","268","","PC(18:3_20:0)+HCO2",17286.01,342151.6,0,0,0,0,0,5156.738,0,0,8591.965,0,0,0,"7.69890909090909","7.99890909090909","268","","PC(18:3_20:0)+HCO2",856.60815,796.58715,0,0,0,0,0,224.0694,0,0,168.04315,0,0,0,"7.69890909090909","7.99890909090909","268","","PC(18:3_20:0)+HCO2","856.60738","796.58624","725.51274","536.37217","502.29397","518.36161","484.28341","224.06881","277.21735","311.29555","168.04314","152.99586","96.96964","78.95852","7.69890909090909","7.99890909090909","268"
"","PC(18:3_20:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8.06595","8.36595","1366","","PC(18:3_20:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8.06595","8.36595","1366","","PC(18:3_20:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8.06595","8.36595","1366","","PC(18:3_20:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8.06595","8.36595","1366","","PC(18:3_20:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8.06595","8.36595","1366","","PC(18:3_20:0)+HCO2","856.60738","796.58624","725.51274","536.37217","502.29397","518.36161","484.28341","224.06881","277.21735","311.29555","168.04314","152.99586","96.96964","78.95852","8.06595","8.36595","1366"
"","PC(18:3_20:1)+HCO2",1,1,0,0,0,0,0,1,0,0,1,0,0,0,"7.22732575757576","7.52732575757576","201","","PC(18:3_20:1)+HCO2",7.329489,7.329489,7.329489,0,0,0,0,7.329489,0,0,7.329489,7.329489,0,0,"7.22732575757576","7.52732575757576","201","","PC(18:3_20:1)+HCO2",2,2,1,0,0,0,0,2,0,0,2,1,0,0,"7.22732575757576","7.52732575757576","201","","PC(18:3_20:1)+HCO2",22382.48,522528.1,847.586,0,0,0,0,9478.396,0,0,12534.65,623.132,0,0,"7.22732575757576","7.52732575757576","201","","PC(18:3_20:1)+HCO2",854.5932,794.57165,723.4979,0,0,0,0,224.06935,0,0,168.0431,152.996,0,0,"7.22732575757576","7.52732575757576","201","","PC(18:3_20:1)+HCO2","854.59178","794.57064","723.49714","534.35657","502.29397","516.34601","484.28341","224.06881","277.21735","309.27995","168.04314","152.99586","96.96964","78.95852","7.22732575757576","7.52732575757576","201"
"","PC(18:3_20:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.65343181818182","6.95343181818182","796","","PC(18:3_20:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.65343181818182","6.95343181818182","796","","PC(18:3_20:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.65343181818182","6.95343181818182","796","","PC(18:3_20:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.65343181818182","6.95343181818182","796","","PC(18:3_20:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.65343181818182","6.95343181818182","796","","PC(18:3_20:1)+HCO2","854.59178","794.57064","723.49714","534.35657","502.29397","516.34601","484.28341","224.06881","277.21735","309.27995","168.04314","152.99586","96.96964","78.95852","6.65343181818182","6.95343181818182","796"
