"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","Cer_AS","[M+FA-H]-","[M-H]-","[M-O-H]-","[M-CO-3H]-","[M-CO-O-H]-","[Sph-3H]-","[Sph-O-3H]-","[FA+O-H]-","[FA+N-H]-","[Sph-CO-H]-","[FA-3H]-","[Sph-NCCO-H]-","[Sph-NCCO-3H]-","[FA-CO-3H]-","RT_min","RT_max","Comment","RT at Max Intensity","Cer_AS","[M+FA-H]-","[M-H]-","[M-O-H]-","[M-CO-3H]-","[M-CO-O-H]-","[Sph-3H]-","[Sph-O-3H]-","[FA+O-H]-","[FA+N-H]-","[Sph-CO-H]-","[FA-3H]-","[Sph-NCCO-H]-","[Sph-NCCO-3H]-","[FA-CO-3H]-","RT_min","RT_max","Comment","Number of Scans","Cer_AS","[M+FA-H]-","[M-H]-","[M-O-H]-","[M-CO-3H]-","[M-CO-O-H]-","[Sph-3H]-","[Sph-O-3H]-","[FA+O-H]-","[FA+N-H]-","[Sph-CO-H]-","[FA-3H]-","[Sph-NCCO-H]-","[Sph-NCCO-3H]-","[FA-CO-3H]-","RT_min","RT_max","Comment","Max Intensity","Cer_AS","[M+FA-H]-","[M-H]-","[M-O-H]-","[M-CO-3H]-","[M-CO-O-H]-","[Sph-3H]-","[Sph-O-3H]-","[FA+O-H]-","[FA+N-H]-","[Sph-CO-H]-","[FA-3H]-","[Sph-NCCO-H]-","[Sph-NCCO-3H]-","[FA-CO-3H]-","RT_min","RT_max","Comment","Average m/z","Cer_AS","[M+FA-H]-","[M-H]-","[M-O-H]-","[M-CO-3H]-","[M-CO-O-H]-","[Sph-3H]-","[Sph-O-3H]-","[FA+O-H]-","[FA+N-H]-","[Sph-CO-H]-","[FA-3H]-","[Sph-NCCO-H]-","[Sph-NCCO-3H]-","[FA-CO-3H]-","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","Cer_AS","[M+FA-H]-","[M-H]-","[M-O-H]-","[M-CO-3H]-","[M-CO-O-H]-","[Sph-3H]-","[Sph-O-3H]-","[FA+O-H]-","[FA+N-H]-","[Sph-CO-H]-","[FA-3H]-","[Sph-NCCO-H]-","[Sph-NCCO-3H]-","[FA-CO-3H]-","RT_min","RT_max","Comment"
"","Cer_AS(d20:2/25:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_AS(d20:2/25:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_AS(d20:2/25:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_AS(d20:2/25:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_AS(d20:2/25:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_AS(d20:2/25:2)+HCO2","746.63045","700.62495","682.61435","668.59865","652.60385","322.27565","306.28075","393.33795","392.35395","294.28075","375.32745","265.25425","263.23855","347.33245","10.9594772727273","11.2594772727273","525"
"","Cer_AS(d20:2/25:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_AS(d20:2/25:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_AS(d20:2/25:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_AS(d20:2/25:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_AS(d20:2/25:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_AS(d20:2/25:3)+HCO2","744.61475","698.60935","680.59865","666.58305","650.58815","322.27565","306.28075","391.32235","390.33835","294.28075","373.31175","265.25425","263.23855","345.31685","10.0174166666667","10.3174166666667","1120"
"","Cer_AS(d20:2/32:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_AS(d20:2/32:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_AS(d20:2/32:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_AS(d20:2/32:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_AS(d20:2/32:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_AS(d20:2/32:2)+HCO2","844.73995","798.73445","780.72395","766.70825","750.71335","322.27565","306.28075","491.44755","490.46355","294.28075","473.43695","265.25425","263.23855","445.44205","12.0117515151515","12.3117515151515","1639"
"","Cer_AS(d21:2/22:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_AS(d21:2/22:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_AS(d21:2/22:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_AS(d21:2/22:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_AS(d21:2/22:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_AS(d21:2/22:1)+HCO2","720.61475","674.60935","656.59865","642.58305","626.58815","336.29135","320.29645","353.30665","352.32265","308.29645","335.29615","279.26985","277.25425","307.30115","10.9162772727273","11.2162772727273","972"
"","Cer_AS(d21:2/22:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_AS(d21:2/22:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_AS(d21:2/22:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_AS(d21:2/22:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_AS(d21:2/22:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_AS(d21:2/22:2)+HCO2","718.59915","672.59365","654.58305","640.56745","624.57255","336.29135","320.29645","351.29105","350.30705","308.29645","333.28045","279.26985","277.25425","305.28555","10.0734984848485","10.3734984848485","908"
"","Cer_AS(d21:2/23:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_AS(d21:2/23:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_AS(d21:2/23:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_AS(d21:2/23:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_AS(d21:2/23:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_AS(d21:2/23:1)+HCO2","734.63045","688.62495","670.61435","656.59865","640.60385","336.29135","320.29645","367.32235","366.33835","308.29645","349.31175","279.26985","277.25425","321.31685","11.3263590909091","11.6263590909091","1402"
"","Cer_AS(d21:2/23:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_AS(d21:2/23:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_AS(d21:2/23:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_AS(d21:2/23:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_AS(d21:2/23:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_AS(d21:2/23:2)+HCO2","732.61475","686.60935","668.59865","654.58305","638.58815","336.29135","320.29645","365.30665","364.32265","308.29645","347.29615","279.26985","277.25425","319.30115","10.5313909090909","10.8313909090909","1290"
"","Cer_AS(d21:2/24:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_AS(d21:2/24:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_AS(d21:2/24:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_AS(d21:2/24:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_AS(d21:2/24:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_AS(d21:2/24:1)+HCO2","748.64605","702.64055","684.63005","670.61435","654.61945","336.29135","320.29645","381.33795","380.35395","308.29645","363.32745","279.26985","277.25425","335.33245","11.7283893939394","12.0283893939394","790"
"","Cer_AS(d21:2/24:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_AS(d21:2/24:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_AS(d21:2/24:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_AS(d21:2/24:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_AS(d21:2/24:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_AS(d21:2/24:2)+HCO2","746.63045","700.62495","682.61435","668.59865","652.60385","336.29135","320.29645","379.32235","378.33835","308.29645","361.31175","279.26985","277.25425","333.31685","10.9594772727273","11.2594772727273","525"
"","Cer_AS(d21:2/24:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_AS(d21:2/24:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_AS(d21:2/24:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_AS(d21:2/24:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_AS(d21:2/24:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_AS(d21:2/24:3)+HCO2","744.61475","698.60935","680.59865","666.58305","650.58815","336.29135","320.29645","377.30665","376.32265","308.29645","359.29615","279.26985","277.25425","331.30115","10.0174166666667","10.3174166666667","1120"
"","Cer_AS(d21:2/31:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_AS(d21:2/31:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_AS(d21:2/31:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_AS(d21:2/31:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_AS(d21:2/31:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_AS(d21:2/31:2)+HCO2","844.73995","798.73445","780.72395","766.70825","750.71335","336.29135","320.29645","477.43185","476.44785","308.29645","459.42125","279.26985","277.25425","431.42635","12.0117515151515","12.3117515151515","1639"
"","Cer_AS(d22:2/21:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_AS(d22:2/21:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_AS(d22:2/21:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_AS(d22:2/21:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_AS(d22:2/21:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_AS(d22:2/21:1)+HCO2","720.61475","674.60935","656.59865","642.58305","626.58815","350.30705","334.31215","339.29105","338.30705","322.31215","321.28045","293.28555","291.26985","293.28555","10.9162772727273","11.2162772727273","972"
"","Cer_AS(d22:2/21:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_AS(d22:2/21:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_AS(d22:2/21:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_AS(d22:2/21:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_AS(d22:2/21:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_AS(d22:2/21:2)+HCO2","718.59915","672.59365","654.58305","640.56745","624.57255","350.30705","334.31215","337.27535","336.29135","322.31215","319.26485","293.28555","291.26985","291.26985","10.0734984848485","10.3734984848485","908"
"","Cer_AS(d22:2/22:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_AS(d22:2/22:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_AS(d22:2/22:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_AS(d22:2/22:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_AS(d22:2/22:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_AS(d22:2/22:1)+HCO2","734.63045","688.62495","670.61435","656.59865","640.60385","350.30705","334.31215","353.30665","352.32265","322.31215","335.29615","293.28555","291.26985","307.30115","11.3263590909091","11.6263590909091","1402"
"","Cer_AS(d22:2/22:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_AS(d22:2/22:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_AS(d22:2/22:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_AS(d22:2/22:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_AS(d22:2/22:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_AS(d22:2/22:2)+HCO2","732.61475","686.60935","668.59865","654.58305","638.58815","350.30705","334.31215","351.29105","350.30705","322.31215","333.28045","293.28555","291.26985","305.28555","10.5313909090909","10.8313909090909","1290"
"","Cer_AS(d22:2/23:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_AS(d22:2/23:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_AS(d22:2/23:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_AS(d22:2/23:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_AS(d22:2/23:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_AS(d22:2/23:1)+HCO2","748.64605","702.64055","684.63005","670.61435","654.61945","350.30705","334.31215","367.32235","366.33835","322.31215","349.31175","293.28555","291.26985","321.31685","11.7283893939394","12.0283893939394","790"
"","Cer_AS(d22:2/23:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_AS(d22:2/23:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_AS(d22:2/23:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_AS(d22:2/23:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_AS(d22:2/23:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_AS(d22:2/23:2)+HCO2","746.63045","700.62495","682.61435","668.59865","652.60385","350.30705","334.31215","365.30665","364.32265","322.31215","347.29615","293.28555","291.26985","319.30115","10.9594772727273","11.2594772727273","525"
"","Cer_AS(d22:2/23:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_AS(d22:2/23:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_AS(d22:2/23:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_AS(d22:2/23:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_AS(d22:2/23:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_AS(d22:2/23:3)+HCO2","744.61475","698.60935","680.59865","666.58305","650.58815","350.30705","334.31215","363.29105","362.30705","322.31215","345.28045","293.28555","291.26985","317.28555","10.0174166666667","10.3174166666667","1120"
"","Cer_AS(d22:2/30:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_AS(d22:2/30:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_AS(d22:2/30:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_AS(d22:2/30:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_AS(d22:2/30:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_AS(d22:2/30:2)+HCO2","844.73995","798.73445","780.72395","766.70825","750.71335","350.30705","334.31215","463.41625","462.43225","322.31215","445.40565","293.28555","291.26985","417.41075","12.0117515151515","12.3117515151515","1639"
"","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"15.1321666666667","15.4321666666667","213","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"15.1321666666667","15.4321666666667","213","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"15.1321666666667","15.4321666666667","213","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"15.1321666666667","15.4321666666667","213","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"15.1321666666667","15.4321666666667","213","","Cer_AS(d22:2/36:2)+HCO2","928.83385","882.82835","864.81785","850.80215","834.80725","350.30705","334.31215","547.51015","546.52615","322.31215","529.49955","293.28555","291.26985","501.50465","15.1321666666667","15.4321666666667","213"
"","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14.6627106060606","14.9627106060606","251","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14.6627106060606","14.9627106060606","251","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14.6627106060606","14.9627106060606","251","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14.6627106060606","14.9627106060606","251","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14.6627106060606","14.9627106060606","251","","Cer_AS(d22:2/36:2)+HCO2","928.83385","882.82835","864.81785","850.80215","834.80725","350.30705","334.31215","547.51015","546.52615","322.31215","529.49955","293.28555","291.26985","501.50465","14.6627106060606","14.9627106060606","251"
"","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"15.4023196969697","15.7023196969697","304","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"15.4023196969697","15.7023196969697","304","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"15.4023196969697","15.7023196969697","304","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"15.4023196969697","15.7023196969697","304","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"15.4023196969697","15.7023196969697","304","","Cer_AS(d22:2/36:2)+HCO2","928.83385","882.82835","864.81785","850.80215","834.80725","350.30705","334.31215","547.51015","546.52615","322.31215","529.49955","293.28555","291.26985","501.50465","15.4023196969697","15.7023196969697","304"
"","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.2433803030303","11.5433803030303","391","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.2433803030303","11.5433803030303","391","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.2433803030303","11.5433803030303","391","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.2433803030303","11.5433803030303","391","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.2433803030303","11.5433803030303","391","","Cer_AS(d22:2/36:2)+HCO2","928.83385","882.82835","864.81785","850.80215","834.80725","350.30705","334.31215","547.51015","546.52615","322.31215","529.49955","293.28555","291.26985","501.50465","11.2433803030303","11.5433803030303","391"
"","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.64635151515152","2.94635151515152","444","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.64635151515152","2.94635151515152","444","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.64635151515152","2.94635151515152","444","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.64635151515152","2.94635151515152","444","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.64635151515152","2.94635151515152","444","","Cer_AS(d22:2/36:2)+HCO2","928.83385","882.82835","864.81785","850.80215","834.80725","350.30705","334.31215","547.51015","546.52615","322.31215","529.49955","293.28555","291.26985","501.50465","2.64635151515152","2.94635151515152","444"
"","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13.6292787878788","13.9292787878788","450","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13.6292787878788","13.9292787878788","450","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13.6292787878788","13.9292787878788","450","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13.6292787878788","13.9292787878788","450","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13.6292787878788","13.9292787878788","450","","Cer_AS(d22:2/36:2)+HCO2","928.83385","882.82835","864.81785","850.80215","834.80725","350.30705","334.31215","547.51015","546.52615","322.31215","529.49955","293.28555","291.26985","501.50465","13.6292787878788","13.9292787878788","450"
"","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14.1708757575758","14.4708757575758","503","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14.1708757575758","14.4708757575758","503","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14.1708757575758","14.4708757575758","503","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14.1708757575758","14.4708757575758","503","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14.1708757575758","14.4708757575758","503","","Cer_AS(d22:2/36:2)+HCO2","928.83385","882.82835","864.81785","850.80215","834.80725","350.30705","334.31215","547.51015","546.52615","322.31215","529.49955","293.28555","291.26985","501.50465","14.1708757575758","14.4708757575758","503"
"","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.81551363636364","5.11551363636364","526","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.81551363636364","5.11551363636364","526","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.81551363636364","5.11551363636364","526","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.81551363636364","5.11551363636364","526","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.81551363636364","5.11551363636364","526","","Cer_AS(d22:2/36:2)+HCO2","928.83385","882.82835","864.81785","850.80215","834.80725","350.30705","334.31215","547.51015","546.52615","322.31215","529.49955","293.28555","291.26985","501.50465","4.81551363636364","5.11551363636364","526"
