"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","Cer_BS","[M+FA-H]-","[M-H]-","[M-H2O-H]-","[Sph+C2H2O-H]-","[Sph+C-H]-","[Sph-H5NO-H]-","[Sph-C2H7NO-H]-","RT_min","RT_max","Comment","RT at Max Intensity","Cer_BS","[M+FA-H]-","[M-H]-","[M-H2O-H]-","[Sph+C2H2O-H]-","[Sph+C-H]-","[Sph-H5NO-H]-","[Sph-C2H7NO-H]-","RT_min","RT_max","Comment","Number of Scans","Cer_BS","[M+FA-H]-","[M-H]-","[M-H2O-H]-","[Sph+C2H2O-H]-","[Sph+C-H]-","[Sph-H5NO-H]-","[Sph-C2H7NO-H]-","RT_min","RT_max","Comment","Max Intensity","Cer_BS","[M+FA-H]-","[M-H]-","[M-H2O-H]-","[Sph+C2H2O-H]-","[Sph+C-H]-","[Sph-H5NO-H]-","[Sph-C2H7NO-H]-","RT_min","RT_max","Comment","Average m/z","Cer_BS","[M+FA-H]-","[M-H]-","[M-H2O-H]-","[Sph+C2H2O-H]-","[Sph+C-H]-","[Sph-H5NO-H]-","[Sph-C2H7NO-H]-","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","Cer_BS","[M+FA-H]-","[M-H]-","[M-H2O-H]-","[Sph+C2H2O-H]-","[Sph+C-H]-","[Sph-H5NO-H]-","[Sph-C2H7NO-H]-","RT_min","RT_max","Comment"
"","Cer_BS(d22:1/22:3)+HCO2",0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_BS(d22:1/22:3)+HCO2",0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_BS(d22:1/22:3)+HCO2",0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_BS(d22:1/22:3)+HCO2",0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_BS(d22:1/22:3)+HCO2",0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_BS(d22:1/22:3)+HCO2","732.61475","686.60935","668.59865","396.34885","366.33835","319.30115","293.28555","10.5313909090909","10.8313909090909","1290"
"","Cer_BS(d22:1/23:2)+HCO2",0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_BS(d22:1/23:2)+HCO2",0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_BS(d22:1/23:2)+HCO2",0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_BS(d22:1/23:2)+HCO2",0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_BS(d22:1/23:2)+HCO2",0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_BS(d22:1/23:2)+HCO2","748.64605","702.64055","684.63005","396.34885","366.33835","319.30115","293.28555","11.7283893939394","12.0283893939394","790"
"","Cer_BS(d22:1/23:3)+HCO2",0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_BS(d22:1/23:3)+HCO2",0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_BS(d22:1/23:3)+HCO2",0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_BS(d22:1/23:3)+HCO2",0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_BS(d22:1/23:3)+HCO2",0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_BS(d22:1/23:3)+HCO2","746.63045","700.62495","682.61435","396.34885","366.33835","319.30115","293.28555","10.9594772727273","11.2594772727273","525"
"","Cer_BS(d22:1/23:4)+HCO2",0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_BS(d22:1/23:4)+HCO2",0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_BS(d22:1/23:4)+HCO2",0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_BS(d22:1/23:4)+HCO2",0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_BS(d22:1/23:4)+HCO2",0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_BS(d22:1/23:4)+HCO2","744.61475","698.60935","680.59865","396.34885","366.33835","319.30115","293.28555","10.0174166666667","10.3174166666667","1120"
"","Cer_BS(d22:1/30:3)+HCO2",0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_BS(d22:1/30:3)+HCO2",0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_BS(d22:1/30:3)+HCO2",0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_BS(d22:1/30:3)+HCO2",0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_BS(d22:1/30:3)+HCO2",0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_BS(d22:1/30:3)+HCO2","844.73995","798.73445","780.72395","396.34885","366.33835","319.30115","293.28555","12.0117515151515","12.3117515151515","1639"
"","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"15.1321666666667","15.4321666666667","213","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"15.1321666666667","15.4321666666667","213","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"15.1321666666667","15.4321666666667","213","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"15.1321666666667","15.4321666666667","213","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"15.1321666666667","15.4321666666667","213","","Cer_BS(d22:1/36:3)+HCO2","928.83385","882.82835","864.81785","396.34885","366.33835","319.30115","293.28555","15.1321666666667","15.4321666666667","213"
"","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"14.6627106060606","14.9627106060606","251","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"14.6627106060606","14.9627106060606","251","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"14.6627106060606","14.9627106060606","251","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"14.6627106060606","14.9627106060606","251","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"14.6627106060606","14.9627106060606","251","","Cer_BS(d22:1/36:3)+HCO2","928.83385","882.82835","864.81785","396.34885","366.33835","319.30115","293.28555","14.6627106060606","14.9627106060606","251"
"","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"15.4023196969697","15.7023196969697","304","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"15.4023196969697","15.7023196969697","304","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"15.4023196969697","15.7023196969697","304","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"15.4023196969697","15.7023196969697","304","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"15.4023196969697","15.7023196969697","304","","Cer_BS(d22:1/36:3)+HCO2","928.83385","882.82835","864.81785","396.34885","366.33835","319.30115","293.28555","15.4023196969697","15.7023196969697","304"
"","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"11.2433803030303","11.5433803030303","391","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"11.2433803030303","11.5433803030303","391","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"11.2433803030303","11.5433803030303","391","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"11.2433803030303","11.5433803030303","391","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"11.2433803030303","11.5433803030303","391","","Cer_BS(d22:1/36:3)+HCO2","928.83385","882.82835","864.81785","396.34885","366.33835","319.30115","293.28555","11.2433803030303","11.5433803030303","391"
"","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"2.64635151515152","2.94635151515152","444","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"2.64635151515152","2.94635151515152","444","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"2.64635151515152","2.94635151515152","444","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"2.64635151515152","2.94635151515152","444","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"2.64635151515152","2.94635151515152","444","","Cer_BS(d22:1/36:3)+HCO2","928.83385","882.82835","864.81785","396.34885","366.33835","319.30115","293.28555","2.64635151515152","2.94635151515152","444"
"","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"13.6292787878788","13.9292787878788","450","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"13.6292787878788","13.9292787878788","450","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"13.6292787878788","13.9292787878788","450","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"13.6292787878788","13.9292787878788","450","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"13.6292787878788","13.9292787878788","450","","Cer_BS(d22:1/36:3)+HCO2","928.83385","882.82835","864.81785","396.34885","366.33835","319.30115","293.28555","13.6292787878788","13.9292787878788","450"
"","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"14.1708757575758","14.4708757575758","503","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"14.1708757575758","14.4708757575758","503","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"14.1708757575758","14.4708757575758","503","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"14.1708757575758","14.4708757575758","503","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"14.1708757575758","14.4708757575758","503","","Cer_BS(d22:1/36:3)+HCO2","928.83385","882.82835","864.81785","396.34885","366.33835","319.30115","293.28555","14.1708757575758","14.4708757575758","503"
"","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"4.81551363636364","5.11551363636364","526","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"4.81551363636364","5.11551363636364","526","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"4.81551363636364","5.11551363636364","526","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"4.81551363636364","5.11551363636364","526","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"4.81551363636364","5.11551363636364","526","","Cer_BS(d22:1/36:3)+HCO2","928.83385","882.82835","864.81785","396.34885","366.33835","319.30115","293.28555","4.81551363636364","5.11551363636364","526"
"","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"1.75567727272727","2.05567727272727","546","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"1.75567727272727","2.05567727272727","546","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"1.75567727272727","2.05567727272727","546","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"1.75567727272727","2.05567727272727","546","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"1.75567727272727","2.05567727272727","546","","Cer_BS(d22:1/36:3)+HCO2","928.83385","882.82835","864.81785","396.34885","366.33835","319.30115","293.28555","1.75567727272727","2.05567727272727","546"
"","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"9.9882272727273","10.2882272727273","576","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"9.9882272727273","10.2882272727273","576","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"9.9882272727273","10.2882272727273","576","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"9.9882272727273","10.2882272727273","576","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"9.9882272727273","10.2882272727273","576","","Cer_BS(d22:1/36:3)+HCO2","928.83385","882.82835","864.81785","396.34885","366.33835","319.30115","293.28555","9.9882272727273","10.2882272727273","576"
"","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"9.06659848484848","9.36659848484848","649","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"9.06659848484848","9.36659848484848","649","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"9.06659848484848","9.36659848484848","649","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"9.06659848484848","9.36659848484848","649","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"9.06659848484848","9.36659848484848","649","","Cer_BS(d22:1/36:3)+HCO2","928.83385","882.82835","864.81785","396.34885","366.33835","319.30115","293.28555","9.06659848484848","9.36659848484848","649"
"","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"9.64110151515152","9.94110151515152","715","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"9.64110151515152","9.94110151515152","715","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"9.64110151515152","9.94110151515152","715","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"9.64110151515152","9.94110151515152","715","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"9.64110151515152","9.94110151515152","715","","Cer_BS(d22:1/36:3)+HCO2","928.83385","882.82835","864.81785","396.34885","366.33835","319.30115","293.28555","9.64110151515152","9.94110151515152","715"
"","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"8.60265303030303","8.90265303030303","1072","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"8.60265303030303","8.90265303030303","1072","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"8.60265303030303","8.90265303030303","1072","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"8.60265303030303","8.90265303030303","1072","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"8.60265303030303","8.90265303030303","1072","","Cer_BS(d22:1/36:3)+HCO2","928.83385","882.82835","864.81785","396.34885","366.33835","319.30115","293.28555","8.60265303030303","8.90265303030303","1072"
"","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"4.24555606060606","4.54555606060606","1098","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"4.24555606060606","4.54555606060606","1098","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"4.24555606060606","4.54555606060606","1098","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"4.24555606060606","4.54555606060606","1098","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"4.24555606060606","4.54555606060606","1098","","Cer_BS(d22:1/36:3)+HCO2","928.83385","882.82835","864.81785","396.34885","366.33835","319.30115","293.28555","4.24555606060606","4.54555606060606","1098"
"","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"1.41722878787879","1.71722878787879","1250","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"1.41722878787879","1.71722878787879","1250","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"1.41722878787879","1.71722878787879","1250","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"1.41722878787879","1.71722878787879","1250","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"1.41722878787879","1.71722878787879","1250","","Cer_BS(d22:1/36:3)+HCO2","928.83385","882.82835","864.81785","396.34885","366.33835","319.30115","293.28555","1.41722878787879","1.71722878787879","1250"
"","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"4.48123636363636","4.78123636363636","1334","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"4.48123636363636","4.78123636363636","1334","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"4.48123636363636","4.78123636363636","1334","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"4.48123636363636","4.78123636363636","1334","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"4.48123636363636","4.78123636363636","1334","","Cer_BS(d22:1/36:3)+HCO2","928.83385","882.82835","864.81785","396.34885","366.33835","319.30115","293.28555","4.48123636363636","4.78123636363636","1334"
"","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"5.53096212121212","5.83096212121212","1907","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"5.53096212121212","5.83096212121212","1907","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"5.53096212121212","5.83096212121212","1907","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"5.53096212121212","5.83096212121212","1907","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"5.53096212121212","5.83096212121212","1907","","Cer_BS(d22:1/36:3)+HCO2","928.83385","882.82835","864.81785","396.34885","366.33835","319.30115","293.28555","5.53096212121212","5.83096212121212","1907"
"","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"13.930646969697","14.230646969697","1971","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"13.930646969697","14.230646969697","1971","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"13.930646969697","14.230646969697","1971","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"13.930646969697","14.230646969697","1971","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"13.930646969697","14.230646969697","1971","","Cer_BS(d22:1/36:3)+HCO2","928.83385","882.82835","864.81785","396.34885","366.33835","319.30115","293.28555","13.930646969697","14.230646969697","1971"
"","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"15.0018878787879","15.3018878787879","2676","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"15.0018878787879","15.3018878787879","2676","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"15.0018878787879","15.3018878787879","2676","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"15.0018878787879","15.3018878787879","2676","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"15.0018878787879","15.3018878787879","2676","","Cer_BS(d22:1/36:3)+HCO2","928.83385","882.82835","864.81785","396.34885","366.33835","319.30115","293.28555","15.0018878787879","15.3018878787879","2676"
"","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"16.2897366666667","16.5897366666667","2700","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"16.2897366666667","16.5897366666667","2700","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"16.2897366666667","16.5897366666667","2700","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"16.2897366666667","16.5897366666667","2700","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"16.2897366666667","16.5897366666667","2700","","Cer_BS(d22:1/36:3)+HCO2","928.83385","882.82835","864.81785","396.34885","366.33835","319.30115","293.28555","16.2897366666667","16.5897366666667","2700"
"","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"4.71811212121212","5.01811212121212","2722","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"4.71811212121212","5.01811212121212","2722","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"4.71811212121212","5.01811212121212","2722","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"4.71811212121212","5.01811212121212","2722","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"4.71811212121212","5.01811212121212","2722","","Cer_BS(d22:1/36:3)+HCO2","928.83385","882.82835","864.81785","396.34885","366.33835","319.30115","293.28555","4.71811212121212","5.01811212121212","2722"
"","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"4.0664303030303","4.3664303030303","2807","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"4.0664303030303","4.3664303030303","2807","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"4.0664303030303","4.3664303030303","2807","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"4.0664303030303","4.3664303030303","2807","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"4.0664303030303","4.3664303030303","2807","","Cer_BS(d22:1/36:3)+HCO2","928.83385","882.82835","864.81785","396.34885","366.33835","319.30115","293.28555","4.0664303030303","4.3664303030303","2807"
"","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"8.80238787878788","9.10238787878788","3040","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"8.80238787878788","9.10238787878788","3040","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"8.80238787878788","9.10238787878788","3040","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"8.80238787878788","9.10238787878788","3040","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"8.80238787878788","9.10238787878788","3040","","Cer_BS(d22:1/36:3)+HCO2","928.83385","882.82835","864.81785","396.34885","366.33835","319.30115","293.28555","8.80238787878788","9.10238787878788","3040"
"","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"13.1360257575758","13.4360257575758","3415","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"13.1360257575758","13.4360257575758","3415","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"13.1360257575758","13.4360257575758","3415","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"13.1360257575758","13.4360257575758","3415","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"13.1360257575758","13.4360257575758","3415","","Cer_BS(d22:1/36:3)+HCO2","928.83385","882.82835","864.81785","396.34885","366.33835","319.30115","293.28555","13.1360257575758","13.4360257575758","3415"
"","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"1.84162121212121","2.14162121212121","3423","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"1.84162121212121","2.14162121212121","3423","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"1.84162121212121","2.14162121212121","3423","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"1.84162121212121","2.14162121212121","3423","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"1.84162121212121","2.14162121212121","3423","","Cer_BS(d22:1/36:3)+HCO2","928.83385","882.82835","864.81785","396.34885","366.33835","319.30115","293.28555","1.84162121212121","2.14162121212121","3423"
"","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"1.17546833333333","1.47546833333333","3619","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"1.17546833333333","1.47546833333333","3619","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"1.17546833333333","1.47546833333333","3619","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"1.17546833333333","1.47546833333333","3619","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"1.17546833333333","1.47546833333333","3619","","Cer_BS(d22:1/36:3)+HCO2","928.83385","882.82835","864.81785","396.34885","366.33835","319.30115","293.28555","1.17546833333333","1.47546833333333","3619"
"","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"5.02597727272727","5.32597727272727","3818","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"5.02597727272727","5.32597727272727","3818","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"5.02597727272727","5.32597727272727","3818","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"5.02597727272727","5.32597727272727","3818","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"5.02597727272727","5.32597727272727","3818","","Cer_BS(d22:1/36:3)+HCO2","928.83385","882.82835","864.81785","396.34885","366.33835","319.30115","293.28555","5.02597727272727","5.32597727272727","3818"
"","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"12.5570984848485","12.8570984848485","4235","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"12.5570984848485","12.8570984848485","4235","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"12.5570984848485","12.8570984848485","4235","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"12.5570984848485","12.8570984848485","4235","","Cer_BS(d22:1/36:3)+HCO2",0,0,0,0,0,0,0,"12.5570984848485","12.8570984848485","4235","","Cer_BS(d22:1/36:3)+HCO2","928.83385","882.82835","864.81785","396.34885","366.33835","319.30115","293.28555","12.5570984848485","12.8570984848485","4235"
"","Cer_BS(d16:2/27:1)+HCO2",0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_BS(d16:2/27:1)+HCO2",0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_BS(d16:2/27:1)+HCO2",0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_BS(d16:2/27:1)+HCO2",0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_BS(d16:2/27:1)+HCO2",0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_BS(d16:2/27:1)+HCO2","720.61475","674.60935","656.59865","310.23935","280.22875","233.19165","207.17595","10.9162772727273","11.2162772727273","972"
"","Cer_BS(d16:2/27:2)+HCO2",0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_BS(d16:2/27:2)+HCO2",0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_BS(d16:2/27:2)+HCO2",0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_BS(d16:2/27:2)+HCO2",0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_BS(d16:2/27:2)+HCO2",0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_BS(d16:2/27:2)+HCO2","718.59915","672.59365","654.58305","310.23935","280.22875","233.19165","207.17595","10.0734984848485","10.3734984848485","908"
"","Cer_BS(d16:2/28:1)+HCO2",0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_BS(d16:2/28:1)+HCO2",0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_BS(d16:2/28:1)+HCO2",0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_BS(d16:2/28:1)+HCO2",0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_BS(d16:2/28:1)+HCO2",0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_BS(d16:2/28:1)+HCO2","734.63045","688.62495","670.61435","310.23935","280.22875","233.19165","207.17595","11.3263590909091","11.6263590909091","1402"
