OxPC,[M+Na]+,Mna-PC,Mna-TrimethylAmine,Mna-NaPC,Mna-R1COOH&TrimethylAmine,Mna-R2COOH&TrimethylAmine,Mna-R1COOH,Mna-R2COOH,Mna-R2COONa
OxPC(22:3_20:2(OOOO))+Na,950.60929,767.54325,891.535791,745.56131,557.248611,519.284601,616.32211,578.3581,556.37614
OxPC(22:3_20:3(OOOO))+Na,948.59369,765.52765,889.520191,743.54571,555.233011,519.284601,614.30651,578.3581,556.37614
OxPC(22:3_20:4(OOOO))+Na,946.57799,763.51195,887.504491,741.53001,553.217311,519.284601,612.29081,578.3581,556.37614
OxPC(22:3_20:5(OOOO))+Na,944.56239,761.49635,885.488891,739.51441,551.201711,519.284601,610.27521,578.3581,556.37614
OxPC(22:3_22:1(OOOO))+Na,980.65629,797.59025,921.582791,775.60831,587.295611,519.284601,646.36911,578.3581,556.37614
OxPC(22:3_22:2(OOOO))+Na,978.64059,795.57455,919.567091,773.59261,585.279911,519.284601,644.35341,578.3581,556.37614
OxPC(22:3_22:3(OOOO))+Na,976.62499,793.55895,917.551491,771.57701,583.264311,519.284601,642.33781,578.3581,556.37614
OxPC(22:3_22:4(OOOO))+Na,974.60929,791.54325,915.535791,769.56131,581.248611,519.284601,640.32211,578.3581,556.37614
OxPC(22:3_22:5(OOOO))+Na,972.59369,789.52765,913.520191,767.54571,579.233011,519.284601,638.30651,578.3581,556.37614
OxPC(22:3_22:6(OOOO))+Na,970.57799,787.51195,911.504491,765.53001,577.217311,519.284601,636.29081,578.3581,556.37614
OxPC(22:3_24:1(OOOO))+Na,1008.68759,825.62155,949.614091,803.63961,615.326911,519.284601,674.40041,578.3581,556.37614
OxPC(22:3_14:1(Ke))+Na,818.53067,635.46463,759.457171,613.48269,425.169991,519.284601,484.24349,578.3581,556.37614
OxPC(22:3_15:1(Ke))+Na,832.54627,649.48023,773.472771,627.49829,439.185591,519.284601,498.25909,578.3581,556.37614
OxPC(22:3_16:1(Ke))+Na,846.56197,663.49593,787.488471,641.51399,453.201291,519.284601,512.27479,578.3581,556.37614
OxPC(22:3_17:1(Ke))+Na,860.57757,677.51153,801.504071,655.52959,467.216891,519.284601,526.29039,578.3581,556.37614
OxPC(22:3_17:2(Ke))+Na,858.56197,675.49593,799.488471,653.51399,465.201291,519.284601,524.27479,578.3581,556.37614
OxPC(22:3_18:1(Ke))+Na,874.59327,691.52723,815.519771,669.54529,481.232591,519.284601,540.30609,578.3581,556.37614
OxPC(22:3_18:2(Ke))+Na,872.57757,689.51153,813.504071,667.52959,479.216891,519.284601,538.29039,578.3581,556.37614
OxPC(22:3_18:3(Ke))+Na,870.56197,687.49593,811.488471,665.51399,477.201291,519.284601,536.27479,578.3581,556.37614
OxPC(22:3_18:4(Ke))+Na,868.54627,685.48023,809.472771,663.49829,475.185591,519.284601,534.25909,578.3581,556.37614
OxPC(22:3_20:1(Ke))+Na,902.62457,719.55853,843.551071,697.57659,509.263891,519.284601,568.33739,578.3581,556.37614
OxPC(22:3_20:2(Ke))+Na,900.60887,717.54283,841.535371,695.56089,507.248191,519.284601,566.32169,578.3581,556.37614
OxPC(22:3_20:3(Ke))+Na,898.59327,715.52723,839.519771,693.54529,505.232591,519.284601,564.30609,578.3581,556.37614
OxPC(22:3_20:5(Ke))+Na,894.56197,711.49593,835.488471,689.51399,501.201291,519.284601,560.27479,578.3581,556.37614
OxPC(22:3_22:1(Ke))+Na,930.65587,747.58983,871.582371,725.60789,537.295191,519.284601,596.36869,578.3581,556.37614
OxPC(22:3_22:2(Ke))+Na,928.64017,745.57413,869.566671,723.59219,535.279491,519.284601,594.35299,578.3581,556.37614
OxPC(22:3_22:3(Ke))+Na,926.62457,743.55853,867.551071,721.57659,533.263891,519.284601,592.33739,578.3581,556.37614
OxPC(22:3_22:4(Ke))+Na,924.60887,741.54283,865.535371,719.56089,531.248191,519.284601,590.32169,578.3581,556.37614
OxPC(22:3_22:5(Ke))+Na,922.59327,739.52723,863.519771,717.54529,529.232591,519.284601,588.30609,578.3581,556.37614
OxPC(22:3_22:6(Ke))+Na,920.57757,737.51153,861.504071,715.52959,527.216891,519.284601,586.29039,578.3581,556.37614
OxPC(22:3_24:1(Ke))+Na,958.68717,775.62113,899.613671,753.63919,565.326491,519.284601,624.39999,578.3581,556.37614
"OxPC(22:3_14:1(Ke,OH))+Na",834.52559,651.45955,775.452091,629.47761,441.164911,519.284601,500.23841,578.3581,556.37614
"OxPC(22:3_15:1(Ke,OH))+Na",848.54119,665.47515,789.467691,643.49321,455.180511,519.284601,514.25401,578.3581,556.37614
"OxPC(22:3_16:1(Ke,OH))+Na",862.55689,679.49085,803.483391,657.50891,469.196211,519.284601,528.26971,578.3581,556.37614
"OxPC(22:3_17:1(Ke,OH))+Na",876.57249,693.50645,817.498991,671.52451,483.211811,519.284601,542.28531,578.3581,556.37614
"OxPC(22:3_17:2(Ke,OH))+Na",874.55689,691.49085,815.483391,669.50891,481.196211,519.284601,540.26971,578.3581,556.37614
"OxPC(22:3_18:1(Ke,OH))+Na",890.58819,707.52215,831.514691,685.54021,497.227511,519.284601,556.30101,578.3581,556.37614
"OxPC(22:3_18:2(Ke,OH))+Na",888.57249,705.50645,829.498991,683.52451,495.211811,519.284601,554.28531,578.3581,556.37614
"OxPC(22:3_18:3(Ke,OH))+Na",886.55689,703.49085,827.483391,681.50891,493.196211,519.284601,552.26971,578.3581,556.37614
"OxPC(22:3_18:4(Ke,OH))+Na",884.54119,701.47515,825.467691,679.49321,491.180511,519.284601,550.25401,578.3581,556.37614
"OxPC(22:3_20:1(Ke,OH))+Na",918.61949,735.55345,859.545991,713.57151,525.258811,519.284601,584.33231,578.3581,556.37614
"OxPC(22:3_20:2(Ke,OH))+Na",916.60379,733.53775,857.530291,711.55581,523.243111,519.284601,582.31661,578.3581,556.37614
"OxPC(22:3_20:3(Ke,OH))+Na",914.58819,731.52215,855.514691,709.54021,521.227511,519.284601,580.30101,578.3581,556.37614
"OxPC(22:3_20:4(Ke,OH))+Na",912.57249,729.50645,853.498991,707.52451,519.211811,519.284601,578.28531,578.3581,556.37614
"OxPC(22:3_20:5(Ke,OH))+Na",910.55689,727.49085,851.483391,705.50891,517.196211,519.284601,576.26971,578.3581,556.37614
"OxPC(22:3_22:1(Ke,OH))+Na",946.65079,763.58475,887.577291,741.60281,553.290111,519.284601,612.36361,578.3581,556.37614
"OxPC(22:3_22:2(Ke,OH))+Na",944.63509,761.56905,885.561591,739.58711,551.274411,519.284601,610.34791,578.3581,556.37614
"OxPC(22:3_22:3(Ke,OH))+Na",942.61949,759.55345,883.545991,737.57151,549.258811,519.284601,608.33231,578.3581,556.37614
"OxPC(22:3_22:4(Ke,OH))+Na",940.60379,757.53775,881.530291,735.55581,547.243111,519.284601,606.31661,578.3581,556.37614
"OxPC(22:3_22:5(Ke,OH))+Na",938.58819,755.52215,879.514691,733.54021,545.227511,519.284601,604.30101,578.3581,556.37614
"OxPC(22:3_22:6(Ke,OH))+Na",936.57249,753.50645,877.498991,731.52451,543.211811,519.284601,602.28531,578.3581,556.37614
"OxPC(22:3_24:1(Ke,OH))+Na",974.68209,791.61605,915.608591,769.63411,581.321411,519.284601,640.39491,578.3581,556.37614
OxPC(22:2_14:1(OH))+Na,822.56198,639.49594,763.488481,617.514,427.185651,521.300251,486.25915,580.37375,558.39179
OxPC(22:2_15:1(OH))+Na,836.57758,653.51154,777.504081,631.5296,441.201251,521.300251,500.27475,580.37375,558.39179
OxPC(22:2_16:1(OH))+Na,850.59328,667.52724,791.519781,645.5453,455.216951,521.300251,514.29045,580.37375,558.39179
OxPC(22:2_17:1(OH))+Na,864.60888,681.54284,805.535381,659.5609,469.232551,521.300251,528.30605,580.37375,558.39179
OxPC(22:2_17:2(OH))+Na,862.59328,679.52724,803.519781,657.5453,467.216951,521.300251,526.29045,580.37375,558.39179
OxPC(22:2_18:1(OH))+Na,878.62458,695.55854,819.551081,673.5766,483.248251,521.300251,542.32175,580.37375,558.39179
OxPC(22:2_18:3(OH))+Na,874.59328,691.52724,815.519781,669.5453,479.216951,521.300251,538.29045,580.37375,558.39179
OxPC(22:2_18:4(OH))+Na,872.57758,689.51154,813.504081,667.5296,477.201251,521.300251,536.27475,580.37375,558.39179
OxPC(22:2_20:1(OH))+Na,906.65588,723.58984,847.582381,701.6079,511.279551,521.300251,570.35305,580.37375,558.39179
OxPC(22:2_20:2(OH))+Na,904.64018,721.57414,845.566681,699.5922,509.263851,521.300251,568.33735,580.37375,558.39179
OxPC(22:2_20:3(OH))+Na,902.62458,719.55854,843.551081,697.5766,507.248251,521.300251,566.32175,580.37375,558.39179
OxPC(22:2_20:5(OH))+Na,898.59328,715.52724,839.519781,693.5453,503.216951,521.300251,562.29045,580.37375,558.39179
OxPC(22:2_22:1(OH))+Na,934.68718,751.62114,875.613681,729.6392,539.310851,521.300251,598.38435,580.37375,558.39179
OxPC(22:2_22:2(OH))+Na,932.67148,749.60544,873.597981,727.6235,537.295151,521.300251,596.36865,580.37375,558.39179
OxPC(22:2_22:3(OH))+Na,930.65588,747.58984,871.582381,725.6079,535.279551,521.300251,594.35305,580.37375,558.39179
OxPC(22:2_22:4(OH))+Na,928.64018,745.57414,869.566681,723.5922,533.263851,521.300251,592.33735,580.37375,558.39179
OxPC(22:2_22:5(OH))+Na,926.62458,743.55854,867.551081,721.5766,531.248251,521.300251,590.32175,580.37375,558.39179
OxPC(22:2_22:6(OH))+Na,924.60888,741.54284,865.535381,719.5609,529.232551,521.300251,588.30605,580.37375,558.39179
OxPC(22:2_24:1(OH))+Na,962.71848,779.65244,903.644981,757.6705,567.342151,521.300251,626.41565,580.37375,558.39179
OxPC(22:2_14:1(OO))+Na,838.5569,655.49086,779.483401,633.50892,443.180571,521.300251,502.25407,580.37375,558.39179
OxPC(22:2_15:1(OO))+Na,852.5725,669.50646,793.499001,647.52452,457.196171,521.300251,516.26967,580.37375,558.39179
OxPC(22:2_16:1(OO))+Na,866.5882,683.52216,807.514701,661.54022,471.211871,521.300251,530.28537,580.37375,558.39179
OxPC(22:2_17:1(OO))+Na,880.6038,697.53776,821.530301,675.55582,485.227471,521.300251,544.30097,580.37375,558.39179
OxPC(22:2_17:2(OO))+Na,878.5882,695.52216,819.514701,673.54022,483.211871,521.300251,542.28537,580.37375,558.39179
OxPC(22:2_18:1(OO))+Na,894.6195,711.55346,835.546001,689.57152,499.243171,521.300251,558.31667,580.37375,558.39179
OxPC(22:2_18:3(OO))+Na,890.5882,707.52216,831.514701,685.54022,495.211871,521.300251,554.28537,580.37375,558.39179
OxPC(22:2_18:4(OO))+Na,888.5725,705.50646,829.499001,683.52452,493.196171,521.300251,552.26967,580.37375,558.39179
OxPC(22:2_20:1(OO))+Na,922.6508,739.58476,863.577301,717.60282,527.274471,521.300251,586.34797,580.37375,558.39179
OxPC(22:2_20:2(OO))+Na,920.6351,737.56906,861.561601,715.58712,525.258771,521.300251,584.33227,580.37375,558.39179
OxPC(22:2_20:3(OO))+Na,918.6195,735.55346,859.546001,713.57152,523.243171,521.300251,582.31667,580.37375,558.39179
OxPC(22:2_20:5(OO))+Na,914.5882,731.52216,855.514701,709.54022,519.211871,521.300251,578.28537,580.37375,558.39179
OxPC(22:2_22:1(OO))+Na,950.6821,767.61606,891.608601,745.63412,555.305771,521.300251,614.37927,580.37375,558.39179
OxPC(22:2_22:2(OO))+Na,948.6664,765.60036,889.592901,743.61842,553.290071,521.300251,612.36357,580.37375,558.39179
OxPC(22:2_22:3(OO))+Na,946.6508,763.58476,887.577301,741.60282,551.274471,521.300251,610.34797,580.37375,558.39179
OxPC(22:2_22:4(OO))+Na,944.6351,761.56906,885.561601,739.58712,549.258771,521.300251,608.33227,580.37375,558.39179
OxPC(22:2_22:5(OO))+Na,942.6195,759.55346,883.546001,737.57152,547.243171,521.300251,606.31667,580.37375,558.39179
OxPC(22:2_22:6(OO))+Na,940.6038,757.53776,881.530301,735.55582,545.227471,521.300251,604.30097,580.37375,558.39179
OxPC(22:2_24:1(OO))+Na,978.7134,795.64736,919.639901,773.66542,583.337071,521.300251,642.41057,580.37375,558.39179
OxPC(22:2_14:1(OOO))+Na,854.55182,671.48578,795.478321,649.50384,459.175491,521.300251,518.24899,580.37375,558.39179
OxPC(22:2_15:1(OOO))+Na,868.56742,685.50138,809.493921,663.51944,473.191091,521.300251,532.26459,580.37375,558.39179
OxPC(22:2_16:1(OOO))+Na,882.58312,699.51708,823.509621,677.53514,487.206791,521.300251,546.28029,580.37375,558.39179
OxPC(22:2_17:1(OOO))+Na,896.59872,713.53268,837.525221,691.55074,501.222391,521.300251,560.29589,580.37375,558.39179
OxPC(22:2_17:2(OOO))+Na,894.58312,711.51708,835.509621,689.53514,499.206791,521.300251,558.28029,580.37375,558.39179
OxPC(22:2_18:1(OOO))+Na,910.61442,727.54838,851.540921,705.56644,515.238091,521.300251,574.31159,580.37375,558.39179
OxPC(22:2_18:2(OOO))+Na,908.59872,725.53268,849.525221,703.55074,513.222391,521.300251,572.29589,580.37375,558.39179
OxPC(22:2_18:3(OOO))+Na,906.58312,723.51708,847.509621,701.53514,511.206791,521.300251,570.28029,580.37375,558.39179
OxPC(22:2_18:4(OOO))+Na,904.56742,721.50138,845.493921,699.51944,509.191091,521.300251,568.26459,580.37375,558.39179
OxPC(22:2_20:1(OOO))+Na,938.64572,755.57968,879.572221,733.59774,543.269391,521.300251,602.34289,580.37375,558.39179
OxPC(22:2_20:2(OOO))+Na,936.63002,753.56398,877.556521,731.58204,541.253691,521.300251,600.32719,580.37375,558.39179
OxPC(22:2_20:3(OOO))+Na,934.61442,751.54838,875.540921,729.56644,539.238091,521.300251,598.31159,580.37375,558.39179
OxPC(22:2_20:4(OOO))+Na,932.59872,749.53268,873.525221,727.55074,537.222391,521.300251,596.29589,580.37375,558.39179
OxPC(22:2_20:5(OOO))+Na,930.58312,747.51708,871.509621,725.53514,535.206791,521.300251,594.28029,580.37375,558.39179
OxPC(22:2_22:1(OOO))+Na,966.67702,783.61098,907.603521,761.62904,571.300691,521.300251,630.37419,580.37375,558.39179
OxPC(22:2_22:2(OOO))+Na,964.66132,781.59528,905.587821,759.61334,569.284991,521.300251,628.35849,580.37375,558.39179
OxPC(22:2_22:3(OOO))+Na,962.64572,779.57968,903.572221,757.59774,567.269391,521.300251,626.34289,580.37375,558.39179
OxPC(22:2_22:4(OOO))+Na,960.63002,777.56398,901.556521,755.58204,565.253691,521.300251,624.32719,580.37375,558.39179
OxPC(22:2_22:5(OOO))+Na,958.61442,775.54838,899.540921,753.56644,563.238091,521.300251,622.31159,580.37375,558.39179
OxPC(22:2_22:6(OOO))+Na,956.59872,773.53268,897.525221,751.55074,561.222391,521.300251,620.29589,580.37375,558.39179
OxPC(22:2_24:1(OOO))+Na,994.70832,811.64228,935.634821,789.66034,599.331991,521.300251,658.40549,580.37375,558.39179
OxPC(22:2_14:1(OOOO))+Na,870.54674,687.4807,811.473241,665.49876,475.170411,521.300251,534.24391,580.37375,558.39179
OxPC(22:2_15:1(OOOO))+Na,884.56234,701.4963,825.488841,679.51436,489.186011,521.300251,548.25951,580.37375,558.39179
OxPC(22:2_16:1(OOOO))+Na,898.57804,715.512,839.504541,693.53006,503.201711,521.300251,562.27521,580.37375,558.39179
OxPC(22:2_17:1(OOOO))+Na,912.59364,729.5276,853.520141,707.54566,517.217311,521.300251,576.29081,580.37375,558.39179
OxPC(22:2_17:2(OOOO))+Na,910.57804,727.512,851.504541,705.53006,515.201711,521.300251,574.27521,580.37375,558.39179
OxPC(22:2_18:1(OOOO))+Na,926.60934,743.5433,867.535841,721.56136,531.233011,521.300251,590.30651,580.37375,558.39179
OxPC(22:2_18:2(OOOO))+Na,924.59364,741.5276,865.520141,719.54566,529.217311,521.300251,588.29081,580.37375,558.39179
OxPC(22:2_18:3(OOOO))+Na,922.57804,739.512,863.504541,717.53006,527.201711,521.300251,586.27521,580.37375,558.39179
OxPC(22:2_18:4(OOOO))+Na,920.56234,737.4963,861.488841,715.51436,525.186011,521.300251,584.25951,580.37375,558.39179
OxPC(22:2_20:1(OOOO))+Na,954.64064,771.5746,895.567141,749.59266,559.264311,521.300251,618.33781,580.37375,558.39179
OxPC(22:2_20:2(OOOO))+Na,952.62494,769.5589,893.551441,747.57696,557.248611,521.300251,616.32211,580.37375,558.39179
OxPC(22:2_20:3(OOOO))+Na,950.60934,767.5433,891.535841,745.56136,555.233011,521.300251,614.30651,580.37375,558.39179
OxPC(22:2_20:4(OOOO))+Na,948.59364,765.5276,889.520141,743.54566,553.217311,521.300251,612.29081,580.37375,558.39179
OxPC(22:2_20:5(OOOO))+Na,946.57804,763.512,887.504541,741.53006,551.201711,521.300251,610.27521,580.37375,558.39179
OxPC(22:2_22:1(OOOO))+Na,982.67194,799.6059,923.598441,777.62396,587.295611,521.300251,646.36911,580.37375,558.39179
OxPC(22:2_22:2(OOOO))+Na,980.65624,797.5902,921.582741,775.60826,585.279911,521.300251,644.35341,580.37375,558.39179
OxPC(22:2_22:3(OOOO))+Na,978.64064,795.5746,919.567141,773.59266,583.264311,521.300251,642.33781,580.37375,558.39179
OxPC(22:2_22:4(OOOO))+Na,976.62494,793.5589,917.551441,771.57696,581.248611,521.300251,640.32211,580.37375,558.39179
OxPC(22:2_22:5(OOOO))+Na,974.60934,791.5433,915.535841,769.56136,579.233011,521.300251,638.30651,580.37375,558.39179
OxPC(22:2_22:6(OOOO))+Na,972.59364,789.5276,913.520141,767.54566,577.217311,521.300251,636.29081,580.37375,558.39179
OxPC(22:2_24:1(OOOO))+Na,1010.70324,827.6372,951.629741,805.65526,615.326911,521.300251,674.40041,580.37375,558.39179
OxPC(22:2_14:1(Ke))+Na,820.54632,637.48028,761.472821,615.49834,425.169991,521.300251,484.24349,580.37375,558.39179
OxPC(22:2_15:1(Ke))+Na,834.56192,651.49588,775.488421,629.51394,439.185591,521.300251,498.25909,580.37375,558.39179
OxPC(22:2_16:1(Ke))+Na,848.57762,665.51158,789.504121,643.52964,453.201291,521.300251,512.27479,580.37375,558.39179
OxPC(22:2_17:1(Ke))+Na,862.59322,679.52718,803.519721,657.54524,467.216891,521.300251,526.29039,580.37375,558.39179
OxPC(22:2_17:2(Ke))+Na,860.57762,677.51158,801.504121,655.52964,465.201291,521.300251,524.27479,580.37375,558.39179
OxPC(22:2_18:1(Ke))+Na,876.60892,693.54288,817.535421,671.56094,481.232591,521.300251,540.30609,580.37375,558.39179
OxPC(22:2_18:2(Ke))+Na,874.59322,691.52718,815.519721,669.54524,479.216891,521.300251,538.29039,580.37375,558.39179
OxPC(22:2_18:3(Ke))+Na,872.57762,689.51158,813.504121,667.52964,477.201291,521.300251,536.27479,580.37375,558.39179
OxPC(22:2_18:4(Ke))+Na,870.56192,687.49588,811.488421,665.51394,475.185591,521.300251,534.25909,580.37375,558.39179
OxPC(22:2_20:1(Ke))+Na,904.64022,721.57418,845.566721,699.59224,509.263891,521.300251,568.33739,580.37375,558.39179
OxPC(22:2_20:2(Ke))+Na,902.62452,719.55848,843.551021,697.57654,507.248191,521.300251,566.32169,580.37375,558.39179
OxPC(22:2_20:3(Ke))+Na,900.60892,717.54288,841.535421,695.56094,505.232591,521.300251,564.30609,580.37375,558.39179
OxPC(22:2_20:5(Ke))+Na,896.57762,713.51158,837.504121,691.52964,501.201291,521.300251,560.27479,580.37375,558.39179
OxPC(22:2_22:1(Ke))+Na,932.67152,749.60548,873.598021,727.62354,537.295191,521.300251,596.36869,580.37375,558.39179
OxPC(22:2_22:2(Ke))+Na,930.65582,747.58978,871.582321,725.60784,535.279491,521.300251,594.35299,580.37375,558.39179
OxPC(22:2_22:3(Ke))+Na,928.64022,745.57418,869.566721,723.59224,533.263891,521.300251,592.33739,580.37375,558.39179
OxPC(22:2_22:4(Ke))+Na,926.62452,743.55848,867.551021,721.57654,531.248191,521.300251,590.32169,580.37375,558.39179
OxPC(22:2_22:5(Ke))+Na,924.60892,741.54288,865.535421,719.56094,529.232591,521.300251,588.30609,580.37375,558.39179
OxPC(22:2_22:6(Ke))+Na,922.59322,739.52718,863.519721,717.54524,527.216891,521.300251,586.29039,580.37375,558.39179
OxPC(22:2_24:1(Ke))+Na,960.70282,777.63678,901.629321,755.65484,565.326491,521.300251,624.39999,580.37375,558.39179
"OxPC(22:2_14:1(Ke,OH))+Na",836.54124,653.4752,777.467741,631.49326,441.164911,521.300251,500.23841,580.37375,558.39179
"OxPC(22:2_15:1(Ke,OH))+Na",850.55684,667.4908,791.483341,645.50886,455.180511,521.300251,514.25401,580.37375,558.39179
"OxPC(22:2_16:1(Ke,OH))+Na",864.57254,681.5065,805.499041,659.52456,469.196211,521.300251,528.26971,580.37375,558.39179
"OxPC(22:2_17:1(Ke,OH))+Na",878.58814,695.5221,819.514641,673.54016,483.211811,521.300251,542.28531,580.37375,558.39179
"OxPC(22:2_17:2(Ke,OH))+Na",876.57254,693.5065,817.499041,671.52456,481.196211,521.300251,540.26971,580.37375,558.39179
"OxPC(22:2_18:1(Ke,OH))+Na",892.60384,709.5378,833.530341,687.55586,497.227511,521.300251,556.30101,580.37375,558.39179
"OxPC(22:2_18:2(Ke,OH))+Na",890.58814,707.5221,831.514641,685.54016,495.211811,521.300251,554.28531,580.37375,558.39179
"OxPC(22:2_18:3(Ke,OH))+Na",888.57254,705.5065,829.499041,683.52456,493.196211,521.300251,552.26971,580.37375,558.39179
"OxPC(22:2_18:4(Ke,OH))+Na",886.55684,703.4908,827.483341,681.50886,491.180511,521.300251,550.25401,580.37375,558.39179
"OxPC(22:2_20:1(Ke,OH))+Na",920.63514,737.5691,861.561641,715.58716,525.258811,521.300251,584.33231,580.37375,558.39179
"OxPC(22:2_20:2(Ke,OH))+Na",918.61944,735.5534,859.545941,713.57146,523.243111,521.300251,582.31661,580.37375,558.39179
"OxPC(22:2_20:3(Ke,OH))+Na",916.60384,733.5378,857.530341,711.55586,521.227511,521.300251,580.30101,580.37375,558.39179
"OxPC(22:2_20:4(Ke,OH))+Na",914.58814,731.5221,855.514641,709.54016,519.211811,521.300251,578.28531,580.37375,558.39179
"OxPC(22:2_20:5(Ke,OH))+Na",912.57254,729.5065,853.499041,707.52456,517.196211,521.300251,576.26971,580.37375,558.39179
"OxPC(22:2_22:1(Ke,OH))+Na",948.66644,765.6004,889.592941,743.61846,553.290111,521.300251,612.36361,580.37375,558.39179
"OxPC(22:2_22:2(Ke,OH))+Na",946.65074,763.5847,887.577241,741.60276,551.274411,521.300251,610.34791,580.37375,558.39179
"OxPC(22:2_22:3(Ke,OH))+Na",944.63514,761.5691,885.561641,739.58716,549.258811,521.300251,608.33231,580.37375,558.39179
"OxPC(22:2_22:4(Ke,OH))+Na",942.61944,759.5534,883.545941,737.57146,547.243111,521.300251,606.31661,580.37375,558.39179
"OxPC(22:2_22:5(Ke,OH))+Na",940.60384,757.5378,881.530341,735.55586,545.227511,521.300251,604.30101,580.37375,558.39179
"OxPC(22:2_22:6(Ke,OH))+Na",938.58814,755.5221,879.514641,733.54016,543.211811,521.300251,602.28531,580.37375,558.39179
"OxPC(22:2_24:1(Ke,OH))+Na",976.69774,793.6317,917.624241,771.64976,581.321411,521.300251,640.39491,580.37375,558.39179
OxPC(22:1_14:1(OH))+Na,824.57763,641.51159,765.504131,619.52965,427.185651,523.315901,486.25915,582.3894,560.40744
OxPC(22:1_15:1(OH))+Na,838.59323,655.52719,779.519731,633.54525,441.201251,523.315901,500.27475,582.3894,560.40744
OxPC(22:1_16:1(OH))+Na,852.60893,669.54289,793.535431,647.56095,455.216951,523.315901,514.29045,582.3894,560.40744
OxPC(22:1_17:1(OH))+Na,866.62453,683.55849,807.551031,661.57655,469.232551,523.315901,528.30605,582.3894,560.40744
OxPC(22:1_17:2(OH))+Na,864.60893,681.54289,805.535431,659.56095,467.216951,523.315901,526.29045,582.3894,560.40744
