OxPC,[M+H]+,M+H-PC,PC_head
OxPC(44:10(KeKeO))+H,926.55418,743.48812,184.07332
OxPC(44:10(KeOKeO))+H,942.5491,759.48304,184.07332
OxPC(44:10(O))+H,898.59568,715.52962,184.07332
OxPC(44:10(OKe))+H,912.57492,729.50886,184.07332
OxPC(44:10(OKeO))+H,928.56984,745.50378,184.07332
OxPC(44:10(OO))+H,914.5906,731.52454,184.07332
OxPC(44:10(OOKeO))+H,944.56476,761.4987,184.07332
OxPC(44:10(OOO))+H,930.58552,747.51946,184.07332
OxPC(44:10(OOOKeO))+H,960.55968,777.49362,184.07332
OxPC(44:10(OOOO))+H,946.58044,763.51438,184.07332
OxPC(44:10(OOOOKeO))+H,976.5546,793.48854,184.07332
OxPC(44:10(OOOOO))+H,962.57534,779.50928,184.07332
OxPC(44:10(OOOOOO))+H,978.57026,795.5042,184.07332
OxPC(44:10(OOOOOOO))+H,994.56518,811.49912,184.07332
OxPC(44:10(OOOOOOOO))+H,1010.5601,827.49404,184.07332
OxPC(44:11(Ke))+H,894.56442,711.49836,184.07332
OxPC(44:11(KeKe))+H,908.54366,725.4776,184.07332
OxPC(44:11(KeKeO))+H,924.53858,741.47252,184.07332
OxPC(44:11(KeOKeO))+H,940.5335,757.46744,184.07332
OxPC(44:11(O))+H,896.58008,713.51402,184.07332
OxPC(44:11(OKe))+H,910.55932,727.49326,184.07332
OxPC(44:11(OKeO))+H,926.55424,743.48818,184.07332
OxPC(44:11(OO))+H,912.575,729.50894,184.07332
OxPC(44:11(OOKeO))+H,942.54916,759.4831,184.07332
OxPC(44:11(OOO))+H,928.56992,745.50386,184.07332
OxPC(44:11(OOOKeO))+H,958.54408,775.47802,184.07332
OxPC(44:11(OOOO))+H,944.56484,761.49878,184.07332
OxPC(44:11(OOOOKeO))+H,974.539,791.47294,184.07332
OxPC(44:11(OOOOO))+H,960.55974,777.49368,184.07332
OxPC(44:11(OOOOOO))+H,976.55466,793.4886,184.07332
OxPC(44:11(OOOOOOO))+H,992.54958,809.48352,184.07332
OxPC(44:11(OOOOOOOO))+H,1008.5445,825.47844,184.07332
OxPC(44:12(Ke))+H,892.54872,709.48266,184.07332
OxPC(44:12(KeKe))+H,906.52796,723.4619,184.07332
OxPC(44:12(KeKeO))+H,922.52288,739.45682,184.07332
OxPC(44:12(KeOKeO))+H,938.5178,755.45174,184.07332
OxPC(44:12(O))+H,894.56438,711.49832,184.07332
OxPC(44:12(OKe))+H,908.54362,725.47756,184.07332
OxPC(44:12(OKeO))+H,924.53854,741.47248,184.07332
OxPC(44:12(OO))+H,910.5593,727.49324,184.07332
OxPC(44:12(OOKeO))+H,940.53346,757.4674,184.07332
OxPC(44:12(OOO))+H,926.55422,743.48816,184.07332
OxPC(44:12(OOOKeO))+H,956.52838,773.46232,184.07332
OxPC(44:12(OOOO))+H,942.54914,759.48308,184.07332
OxPC(44:12(OOOOKeO))+H,972.5233,789.45724,184.07332
OxPC(44:12(OOOOO))+H,958.54404,775.47798,184.07332
OxPC(44:12(OOOOOO))+H,974.53896,791.4729,184.07332
OxPC(44:12(OOOOOOO))+H,990.53388,807.46782,184.07332
OxPC(44:12(OOOOOOOO))+H,1006.5288,823.46274,184.07332
OxPC(44:2(Ke))+H,912.70527,729.63921,184.07332
OxPC(44:2(KeKe))+H,926.68456,743.6185,184.07332
OxPC(44:2(KeKeO))+H,942.67948,759.61342,184.07332
OxPC(44:2(KeO))+H,928.70019,745.63413,184.07332
OxPC(44:2(KeOKeO))+H,958.6744,775.60834,184.07332
OxPC(44:2(O))+H,914.7209,731.65484,184.07332
OxPC(44:2(OKeO))+H,944.69514,761.62908,184.07332
OxPC(44:2(OO))+H,930.71582,747.64976,184.07332
OxPC(44:2(OOKeO))+H,960.69006,777.624,184.07332
OxPC(44:2(OOO))+H,946.71077,763.64471,184.07332
OxPC(44:2(OOOKeO))+H,976.68498,793.61892,184.07332
OxPC(44:2(OOOO))+H,962.70569,779.63963,184.07332
OxPC(44:2(OOOOKeO))+H,992.6799,809.61384,184.07332
OxPC(44:2(OOOOO))+H,978.70064,795.63458,184.07332
OxPC(44:2(OOOOOO))+H,994.69556,811.6295,184.07332
OxPC(44:2(OOOOOOO))+H,1010.69048,827.62442,184.07332
OxPC(44:2(OOOOOOOO))+H,1026.6854,843.61934,184.07332
OxPC(44:3(Ke))+H,910.68962,727.62356,184.07332
OxPC(44:3(KeKe))+H,924.66886,741.6028,184.07332
OxPC(44:3(KeKeO))+H,940.66378,757.59772,184.07332
OxPC(44:3(KeOKeO))+H,956.6587,773.59264,184.07332
OxPC(44:3(O))+H,912.70528,729.63922,184.07332
OxPC(44:3(OKe))+H,926.68452,743.61846,184.07332
OxPC(44:3(OKeO))+H,942.67944,759.61338,184.07332
OxPC(44:3(OO))+H,928.7002,745.63414,184.07332
OxPC(44:3(OOKeO))+H,958.67436,775.6083,184.07332
OxPC(44:3(OOO))+H,944.69512,761.62906,184.07332
OxPC(44:3(OOOKeO))+H,974.66928,791.60322,184.07332
OxPC(44:3(OOOO))+H,960.69004,777.62398,184.07332
OxPC(44:3(OOOOKeO))+H,990.6642,807.59814,184.07332
OxPC(44:3(OOOOO))+H,976.68494,793.61888,184.07332
OxPC(44:3(OOOOOO))+H,992.67986,809.6138,184.07332
OxPC(44:3(OOOOOOO))+H,1008.67478,825.60872,184.07332
OxPC(44:3(OOOOOOOO))+H,1024.6697,841.60364,184.07332
OxPC(44:4(Ke))+H,908.67395,725.60789,184.07332
OxPC(44:4(KeKe))+H,922.65326,739.5872,184.07332
OxPC(44:4(KeKeO))+H,938.64818,755.58212,184.07332
OxPC(44:4(KeO))+H,924.66887,741.60281,184.07332
OxPC(44:4(KeOKeO))+H,954.6431,771.57704,184.07332
OxPC(44:4(O))+H,910.6896,727.62354,184.07332
OxPC(44:4(OKeO))+H,940.66384,757.59778,184.07332
OxPC(44:4(OO))+H,926.68452,743.61846,184.07332
OxPC(44:4(OOKeO))+H,956.65876,773.5927,184.07332
OxPC(44:4(OOO))+H,942.67947,759.61341,184.07332
OxPC(44:4(OOOKeO))+H,972.65368,789.58762,184.07332
OxPC(44:4(OOOO))+H,958.67439,775.60833,184.07332
OxPC(44:4(OOOOKeO))+H,988.6486,805.58254,184.07332
OxPC(44:4(OOOOO))+H,974.66934,791.60328,184.07332
OxPC(44:4(OOOOOO))+H,990.66426,807.5982,184.07332
OxPC(44:4(OOOOOOO))+H,1006.65918,823.59312,184.07332
OxPC(44:4(OOOOOOOO))+H,1022.6541,839.58804,184.07332
OxPC(44:5(Ke))+H,906.6583,723.59224,184.07332
OxPC(44:5(KeKe))+H,920.63758,737.57152,184.07332
OxPC(44:5(KeKeO))+H,936.6325,753.56644,184.07332
OxPC(44:5(KeO))+H,922.65322,739.58716,184.07332
OxPC(44:5(KeOKeO))+H,952.6274,769.56134,184.07332
OxPC(44:5(KeOO))+H,938.64816,755.5821,184.07332
OxPC(44:5(O))+H,908.67395,725.60789,184.07332
OxPC(44:5(OO))+H,924.66887,741.60281,184.07332
OxPC(44:5(OOO))+H,940.66382,757.59776,184.07332
OxPC(44:5(OOOKe))+H,954.64306,771.577,184.07332
OxPC(44:5(OOOKeO))+H,970.63798,787.57192,184.07332
OxPC(44:5(OOOO))+H,956.65874,773.59268,184.07332
OxPC(44:5(OOOOKeO))+H,986.6329,803.56684,184.07332
OxPC(44:5(OOOOO))+H,972.65366,789.5876,184.07332
OxPC(44:5(OOOOOO))+H,988.64858,805.58252,184.07332
OxPC(44:5(OOOOOOO))+H,1004.64348,821.57742,184.07332
OxPC(44:5(OOOOOOOO))+H,1020.6384,837.57234,184.07332
OxPC(44:6(Ke))+H,904.64267,721.57661,184.07332
OxPC(44:6(KeKe))+H,918.62196,735.5559,184.07332
OxPC(44:6(KeKeO))+H,934.61688,751.55082,184.07332
OxPC(44:6(KeO))+H,920.63759,737.57153,184.07332
OxPC(44:6(KeOKeO))+H,950.6118,767.54574,184.07332
OxPC(44:6(O))+H,906.65833,723.59227,184.07332
OxPC(44:6(OKeO))+H,936.63254,753.56648,184.07332
OxPC(44:6(OO))+H,922.65325,739.58719,184.07332
OxPC(44:6(OOKeO))+H,952.62746,769.5614,184.07332
OxPC(44:6(OOO))+H,938.64817,755.58211,184.07332
OxPC(44:6(OOOKeO))+H,968.62238,785.55632,184.07332
OxPC(44:6(OOOO))+H,954.64309,771.57703,184.07332
OxPC(44:6(OOOOKeO))+H,984.6173,801.55124,184.07332
OxPC(44:6(OOOOO))+H,970.63804,787.57198,184.07332
OxPC(44:6(OOOOOO))+H,986.63296,803.5669,184.07332
OxPC(44:6(OOOOOOO))+H,1002.62788,819.56182,184.07332
OxPC(44:6(OOOOOOOO))+H,1018.6228,835.55674,184.07332
OxPC(44:7(Ke))+H,902.62702,719.56096,184.07332
OxPC(44:7(KeKe))+H,916.60626,733.5402,184.07332
OxPC(44:7(KeKeO))+H,932.60118,749.53512,184.07332
OxPC(44:7(KeOKeO))+H,948.5961,765.53004,184.07332
OxPC(44:7(O))+H,904.64268,721.57662,184.07332
OxPC(44:7(OKe))+H,918.62192,735.55586,184.07332
OxPC(44:7(OKeO))+H,934.61684,751.55078,184.07332
OxPC(44:7(OO))+H,920.6376,737.57154,184.07332
OxPC(44:7(OOKeO))+H,950.61176,767.5457,184.07332
OxPC(44:7(OOO))+H,936.63252,753.56646,184.07332
OxPC(44:7(OOOKeO))+H,966.60668,783.54062,184.07332
OxPC(44:7(OOOO))+H,952.62744,769.56138,184.07332
OxPC(44:7(OOOOKeO))+H,982.6016,799.53554,184.07332
OxPC(44:7(OOOOO))+H,968.62234,785.55628,184.07332
OxPC(44:7(OOOOOO))+H,984.61726,801.5512,184.07332
OxPC(44:7(OOOOOOO))+H,1000.61218,817.54612,184.07332
OxPC(44:7(OOOOOOOO))+H,1016.6071,833.54104,184.07332
OxPC(44:8(Ke))+H,900.61132,717.54526,184.07332
OxPC(44:8(KeKe))+H,914.59056,731.5245,184.07332
OxPC(44:8(KeKeO))+H,930.58548,747.51942,184.07332
OxPC(44:8(KeOKeO))+H,946.5804,763.51434,184.07332
OxPC(44:8(O))+H,902.62698,719.56092,184.07332
OxPC(44:8(OKe))+H,916.60622,733.54016,184.07332
OxPC(44:8(OKeO))+H,932.60114,749.53508,184.07332
OxPC(44:8(OO))+H,918.6219,735.55584,184.07332
OxPC(44:8(OOKeO))+H,948.59606,765.53,184.07332
OxPC(44:8(OOO))+H,934.61682,751.55076,184.07332
OxPC(44:8(OOOKeO))+H,964.59098,781.52492,184.07332
OxPC(44:8(OOOO))+H,950.61174,767.54568,184.07332
OxPC(44:8(OOOOKeO))+H,980.5859,797.51984,184.07332
OxPC(44:8(OOOOO))+H,966.60664,783.54058,184.07332
OxPC(44:8(OOOOOO))+H,982.60156,799.5355,184.07332
OxPC(44:8(OOOOOOO))+H,998.59648,815.53042,184.07332
OxPC(44:8(OOOOOOOO))+H,1014.5914,831.52534,184.07332
OxPC(44:9(Ke))+H,898.59572,715.52966,184.07332
OxPC(44:9(KeKe))+H,912.57496,729.5089,184.07332
OxPC(44:9(KeKeO))+H,928.56988,745.50382,184.07332
OxPC(44:9(KeOKeO))+H,944.5648,761.49874,184.07332
OxPC(44:9(O))+H,900.61138,717.54532,184.07332
OxPC(44:9(OKe))+H,914.59062,731.52456,184.07332
OxPC(44:9(OKeO))+H,930.58554,747.51948,184.07332
OxPC(44:9(OO))+H,916.6063,733.54024,184.07332
OxPC(44:9(OOKeO))+H,946.58046,763.5144,184.07332
OxPC(44:9(OOO))+H,932.60122,749.53516,184.07332
OxPC(44:9(OOOKeO))+H,962.57538,779.50932,184.07332
OxPC(44:9(OOOO))+H,948.59614,765.53008,184.07332
OxPC(44:9(OOOOKeO))+H,978.5703,795.50424,184.07332
OxPC(44:9(OOOOO))+H,964.59104,781.52498,184.07332
OxPC(44:9(OOOOOO))+H,980.58596,797.5199,184.07332
OxPC(44:9(OOOOOOO))+H,996.58088,813.51482,184.07332
OxPC(44:9(OOOOOOOO))+H,1012.5758,829.50974,184.07332
OxPC(45:1(Ke))+H,928.73657,745.67051,184.07332
OxPC(45:1(KeO))+H,944.73149,761.66543,184.07332
OxPC(45:1(O))+H,930.75223,747.68617,184.07332
OxPC(45:1(OO))+H,946.74715,763.68109,184.07332
OxPC(45:1(OOO))+H,962.74207,779.67601,184.07332
OxPC(45:1(OOOO))+H,978.73699,795.67093,184.07332
OxPC(45:2(Ke))+H,926.72087,743.65481,184.07332
OxPC(45:2(KeO))+H,942.71579,759.64973,184.07332
OxPC(45:2(O))+H,928.73653,745.67047,184.07332
OxPC(45:2(OO))+H,944.73145,761.66539,184.07332
OxPC(45:2(OOO))+H,960.72637,777.66031,184.07332
OxPC(45:2(OOOO))+H,976.72129,793.65523,184.07332
OxPC(45:3(Ke))+H,924.70527,741.63921,184.07332
OxPC(45:3(KeO))+H,940.70019,757.63413,184.07332
OxPC(45:3(O))+H,926.72093,743.65487,184.07332
OxPC(45:3(OO))+H,942.71585,759.64979,184.07332
OxPC(45:3(OOO))+H,958.71077,775.64471,184.07332
OxPC(45:3(OOOO))+H,974.70569,791.63963,184.07332
OxPC(45:4(Ke))+H,922.6896,739.62354,184.07332
OxPC(45:4(KeO))+H,938.68452,755.61846,184.07332
OxPC(45:4(O))+H,924.70525,741.63919,184.07332
OxPC(45:4(OO))+H,940.70017,757.63411,184.07332
OxPC(45:4(OOO))+H,956.69507,773.62901,184.07332
OxPC(45:4(OOOO))+H,972.68999,789.62393,184.07332
OxPC(45:5(Ke))+H,920.67395,737.60789,184.07332
OxPC(45:5(KeO))+H,936.66887,753.60281,184.07332
OxPC(45:5(O))+H,922.68963,739.62357,184.07332
OxPC(45:5(OO))+H,938.68455,755.61849,184.07332
OxPC(45:5(OOO))+H,954.67947,771.61341,184.07332
OxPC(45:5(OOOO))+H,970.67439,787.60833,184.07332
OxPC(45:6(Ke))+H,918.65827,735.59221,184.07332
OxPC(45:6(KeO))+H,934.65319,751.58713,184.07332
OxPC(45:6(O))+H,920.67393,737.60787,184.07332
OxPC(45:6(OO))+H,936.66885,753.60279,184.07332
OxPC(45:6(OOO))+H,952.66377,769.59771,184.07332
OxPC(45:6(OOOO))+H,968.65869,785.59263,184.07332
OxPC(46:1(Ke))+H,942.75222,759.68616,184.07332
OxPC(46:1(KeO))+H,958.74714,775.68108,184.07332
OxPC(46:1(O))+H,944.76788,761.70182,184.07332
OxPC(46:1(OO))+H,960.7628,777.69674,184.07332
OxPC(46:1(OOO))+H,976.75772,793.69166,184.07332
OxPC(46:1(OOOO))+H,992.75264,809.68658,184.07332
OxPC(46:2(Ke))+H,940.73657,757.67051,184.07332
OxPC(46:2(KeKe))+H,954.71586,771.6498,184.07332
OxPC(46:2(KeKeO))+H,970.71078,787.64472,184.07332
OxPC(46:2(KeO))+H,956.73149,773.66543,184.07332
OxPC(46:2(KeOKeO))+H,986.7057,803.63964,184.07332
OxPC(46:2(O))+H,942.75223,759.68617,184.07332
OxPC(46:2(OKe))+H,956.73152,773.66546,184.07332
OxPC(46:2(OKeO))+H,972.72644,789.66038,184.07332
OxPC(46:2(OO))+H,958.74715,775.68109,184.07332
OxPC(46:2(OOKeO))+H,988.72136,805.6553,184.07332
OxPC(46:2(OOO))+H,974.74207,791.67601,184.07332
OxPC(46:2(OOOKeO))+H,1004.71628,821.65022,184.07332
OxPC(46:2(OOOO))+H,990.73699,807.67093,184.07332
OxPC(46:2(OOOOKeO))+H,1020.7112,837.64514,184.07332
OxPC(46:2(OOOOO))+H,1006.73194,823.66588,184.07332
OxPC(46:2(OOOOOO))+H,1022.72686,839.6608,184.07332
OxPC(46:2(OOOOOOO))+H,1038.72178,855.65572,184.07332
OxPC(46:2(OOOOOOOO))+H,1054.7167,871.65064,184.07332
OxPC(46:3(Ke))+H,938.72092,755.65486,184.07332
OxPC(46:3(KeKe))+H,952.70016,769.6341,184.07332
OxPC(46:3(KeKeO))+H,968.69508,785.62902,184.07332
OxPC(46:3(KeOKeO))+H,984.69,801.62394,184.07332
OxPC(46:3(O))+H,940.73658,757.67052,184.07332
OxPC(46:3(OKe))+H,954.71582,771.64976,184.07332
OxPC(46:3(OKeO))+H,970.71074,787.64468,184.07332
OxPC(46:3(OO))+H,956.7315,773.66544,184.07332
OxPC(46:3(OOKeO))+H,986.70566,803.6396,184.07332
OxPC(46:3(OOO))+H,972.72642,789.66036,184.07332
OxPC(46:3(OOOKeO))+H,1002.70058,819.63452,184.07332
OxPC(46:3(OOOO))+H,988.72134,805.65528,184.07332
OxPC(46:3(OOOOKeO))+H,1018.6955,835.62944,184.07332
OxPC(46:3(OOOOO))+H,1004.71624,821.65018,184.07332
OxPC(46:3(OOOOOO))+H,1020.71116,837.6451,184.07332
OxPC(46:3(OOOOOOO))+H,1036.70608,853.64002,184.07332
OxPC(46:3(OOOOOOOO))+H,1052.701,869.63494,184.07332
OxPC(46:4(Ke))+H,936.70524,753.63918,184.07332
OxPC(46:4(KeKe))+H,950.68456,767.6185,184.07332
OxPC(46:4(KeKeO))+H,966.67948,783.61342,184.07332
OxPC(46:4(KeO))+H,952.70019,769.63413,184.07332
OxPC(46:4(KeOKeO))+H,982.6744,799.60834,184.07332
OxPC(46:4(O))+H,938.7209,755.65484,184.07332
OxPC(46:4(OKeO))+H,968.69514,785.62908,184.07332
OxPC(46:4(OO))+H,954.71582,771.64976,184.07332
OxPC(46:4(OOKeO))+H,984.69006,801.624,184.07332
OxPC(46:4(OOO))+H,970.71077,787.64471,184.07332
OxPC(46:4(OOOKeO))+H,1000.68498,817.61892,184.07332
OxPC(46:4(OOOO))+H,986.70569,803.63963,184.07332
OxPC(46:4(OOOOKeO))+H,1016.6799,833.61384,184.07332
OxPC(46:4(OOOOO))+H,1002.70064,819.63458,184.07332
OxPC(46:4(OOOOOO))+H,1018.69556,835.6295,184.07332
OxPC(46:4(OOOOOOO))+H,1034.69048,851.62442,184.07332
OxPC(46:4(OOOOOOOO))+H,1050.6854,867.61934,184.07332
OxPC(46:5(Ke))+H,934.68962,751.62356,184.07332
OxPC(46:5(KeKe))+H,948.66886,765.6028,184.07332
OxPC(46:5(KeKeO))+H,964.66378,781.59772,184.07332
OxPC(46:5(KeOKeO))+H,980.6587,797.59264,184.07332
OxPC(46:5(O))+H,936.70528,753.63922,184.07332
OxPC(46:5(OKe))+H,950.68452,767.61846,184.07332
OxPC(46:5(OKeO))+H,966.67944,783.61338,184.07332
OxPC(46:5(OO))+H,952.7002,769.63414,184.07332
OxPC(46:5(OOKeO))+H,982.67436,799.6083,184.07332
OxPC(46:5(OOO))+H,968.69512,785.62906,184.07332
OxPC(46:5(OOOKeO))+H,998.66928,815.60322,184.07332
OxPC(46:5(OOOO))+H,984.69004,801.62398,184.07332
OxPC(46:5(OOOOKeO))+H,1014.6642,831.59814,184.07332
OxPC(46:5(OOOOO))+H,1000.68494,817.61888,184.07332
OxPC(46:5(OOOOOO))+H,1016.67986,833.6138,184.07332
OxPC(46:5(OOOOOOO))+H,1032.67478,849.60872,184.07332
OxPC(46:5(OOOOOOOO))+H,1048.6697,865.60364,184.07332
OxPC(46:6(Ke))+H,932.67397,749.60791,184.07332
OxPC(46:6(KeKe))+H,946.65326,763.5872,184.07332
OxPC(46:6(KeKeO))+H,962.64818,779.58212,184.07332
OxPC(46:6(KeO))+H,948.66889,765.60283,184.07332
OxPC(46:6(KeOKeO))+H,978.6431,795.57704,184.07332
OxPC(46:6(O))+H,934.68963,751.62357,184.07332
OxPC(46:6(OKeO))+H,964.66384,781.59778,184.07332
OxPC(46:6(OO))+H,950.68455,767.61849,184.07332
OxPC(46:6(OOKeO))+H,980.65876,797.5927,184.07332
OxPC(46:6(OOO))+H,966.67947,783.61341,184.07332
OxPC(46:6(OOOKeO))+H,996.65368,813.58762,184.07332
OxPC(46:6(OOOO))+H,982.67439,799.60833,184.07332
OxPC(46:6(OOOOKeO))+H,1012.6486,829.58254,184.07332
OxPC(46:6(OOOOO))+H,998.66934,815.60328,184.07332
OxPC(46:6(OOOOOO))+H,1014.66426,831.5982,184.07332
OxPC(46:6(OOOOOOO))+H,1030.65918,847.59312,184.07332
OxPC(46:6(OOOOOOOO))+H,1046.6541,863.58804,184.07332
OxPC(46:7(Ke))+H,930.65832,747.59226,184.07332
OxPC(46:7(KeKe))+H,944.63756,761.5715,184.07332
OxPC(46:7(KeKeO))+H,960.63248,777.56642,184.07332
OxPC(46:7(KeOKeO))+H,976.6274,793.56134,184.07332
OxPC(46:7(O))+H,932.67398,749.60792,184.07332
OxPC(46:7(OKe))+H,946.65322,763.58716,184.07332
OxPC(46:7(OKeO))+H,962.64814,779.58208,184.07332
OxPC(46:7(OO))+H,948.6689,765.60284,184.07332
OxPC(46:7(OOKeO))+H,978.64306,795.577,184.07332
OxPC(46:7(OOO))+H,964.66382,781.59776,184.07332
OxPC(46:7(OOOKeO))+H,994.63798,811.57192,184.07332
OxPC(46:7(OOOO))+H,980.65874,797.59268,184.07332
OxPC(46:7(OOOOKeO))+H,1010.6329,827.56684,184.07332
OxPC(46:7(OOOOO))+H,996.65364,813.58758,184.07332
OxPC(46:7(OOOOOO))+H,1012.64856,829.5825,184.07332
OxPC(46:7(OOOOOOO))+H,1028.64348,845.57742,184.07332
OxPC(46:7(OOOOOOOO))+H,1044.6384,861.57234,184.07332
OxPC(47:1(Ke))+H,956.76787,773.70181,184.07332
OxPC(47:1(KeO))+H,972.76279,789.69673,184.07332
OxPC(47:1(O))+H,958.78353,775.71747,184.07332
OxPC(47:1(OO))+H,974.77845,791.71239,184.07332
OxPC(47:1(OOO))+H,990.77337,807.70731,184.07332
OxPC(47:1(OOOO))+H,1006.76829,823.70223,184.07332
OxPC(47:2(Ke))+H,954.75217,771.68611,184.07332
OxPC(47:2(KeO))+H,970.74709,787.68103,184.07332
OxPC(47:2(O))+H,956.76783,773.70177,184.07332
OxPC(47:2(OO))+H,972.76275,789.69669,184.07332
OxPC(47:2(OOO))+H,988.75767,805.69161,184.07332
OxPC(47:2(OOOO))+H,1004.75259,821.68653,184.07332
OxPC(47:3(Ke))+H,952.73657,769.67051,184.07332
OxPC(47:3(KeO))+H,968.73149,785.66543,184.07332
OxPC(47:3(O))+H,954.75223,771.68617,184.07332
OxPC(47:3(OO))+H,970.74715,787.68109,184.07332
OxPC(47:3(OOO))+H,986.74207,803.67601,184.07332
OxPC(47:3(OOOO))+H,1002.73699,819.67093,184.07332
OxPC(47:4(Ke))+H,950.72087,767.65481,184.07332
OxPC(47:4(KeO))+H,966.71579,783.64973,184.07332
OxPC(47:4(O))+H,952.73653,769.67047,184.07332
OxPC(47:4(OO))+H,968.73145,785.66539,184.07332
OxPC(47:4(OOO))+H,984.72637,801.66031,184.07332
OxPC(47:4(OOOO))+H,1000.72129,817.65523,184.07332
OxPC(47:5(Ke))+H,948.70527,765.63921,184.07332
OxPC(47:5(KeO))+H,964.70019,781.63413,184.07332
OxPC(47:5(O))+H,950.72093,767.65487,184.07332
OxPC(47:5(OO))+H,966.71585,783.64979,184.07332
OxPC(47:5(OOO))+H,982.71077,799.64471,184.07332
OxPC(47:5(OOOO))+H,998.70569,815.63963,184.07332
OxPC(47:6(Ke))+H,946.68957,763.62351,184.07332
OxPC(47:6(KeO))+H,962.68449,779.61843,184.07332
OxPC(47:6(O))+H,948.70523,765.63917,184.07332
OxPC(47:6(OO))+H,964.70015,781.63409,184.07332
OxPC(47:6(OOO))+H,980.69507,797.62901,184.07332
OxPC(47:6(OOOO))+H,996.68999,813.62393,184.07332
OxPC(48:1(Ke))+H,970.78352,787.71746,184.07332
OxPC(48:1(KeO))+H,986.77844,803.71238,184.07332
OxPC(48:1(O))+H,972.79918,789.73312,184.07332
OxPC(48:1(OO))+H,988.7941,805.72804,184.07332
OxPC(48:1(OOO))+H,1004.78902,821.72296,184.07332
OxPC(48:1(OOOO))+H,1020.78394,837.71788,184.07332
OxPC(48:2(Ke))+H,968.76787,785.70181,184.07332
OxPC(48:2(KeKe))+H,982.74716,799.6811,184.07332
OxPC(48:2(KeKeO))+H,998.74208,815.67602,184.07332
OxPC(48:2(KeO))+H,984.76279,801.69673,184.07332
OxPC(48:2(KeOKeO))+H,1014.737,831.67094,184.07332
OxPC(48:2(O))+H,970.78353,787.71747,184.07332
OxPC(48:2(OKeO))+H,1000.75774,817.69168,184.07332
OxPC(48:2(OO))+H,986.77845,803.71239,184.07332
OxPC(48:2(OOKeO))+H,1016.75266,833.6866,184.07332
OxPC(48:2(OOO))+H,1002.77337,819.70731,184.07332
OxPC(48:2(OOOKeO))+H,1032.74758,849.68152,184.07332
OxPC(48:2(OOOO))+H,1018.76829,835.70223,184.07332
OxPC(48:2(OOOOKeO))+H,1048.7425,865.67644,184.07332
OxPC(48:2(OOOOO))+H,1034.76324,851.69718,184.07332
OxPC(48:2(OOOOOO))+H,1050.75816,867.6921,184.07332
OxPC(48:2(OOOOOOO))+H,1066.75308,883.68702,184.07332
OxPC(48:2(OOOOOOOO))+H,1082.748,899.68194,184.07332
OxPC(48:3(Ke))+H,966.75222,783.68616,184.07332
OxPC(48:3(KeO))+H,982.74714,799.68108,184.07332
OxPC(48:3(O))+H,968.76788,785.70182,184.07332
OxPC(48:3(OO))+H,984.7628,801.69674,184.07332
OxPC(48:3(OOO))+H,1000.75772,817.69166,184.07332
OxPC(48:3(OOOO))+H,1016.75264,833.68658,184.07332
OxPC(48:4(Ke))+H,964.73652,781.67046,184.07332
OxPC(48:4(KeO))+H,980.73144,797.66538,184.07332
OxPC(48:4(O))+H,966.75218,783.68612,184.07332
OxPC(48:4(OO))+H,982.7471,799.68104,184.07332
OxPC(48:4(OOO))+H,998.74202,815.67596,184.07332
OxPC(48:4(OOOO))+H,1014.73694,831.67088,184.07332
OxPC(48:5(Ke))+H,962.72092,779.65486,184.07332
OxPC(48:5(KeO))+H,978.71584,795.64978,184.07332
OxPC(48:5(O))+H,964.73658,781.67052,184.07332
OxPC(48:5(OO))+H,980.7315,797.66544,184.07332
OxPC(48:5(OOO))+H,996.72642,813.66036,184.07332
OxPC(48:5(OOOO))+H,1012.72134,829.65528,184.07332
OxPC(48:6(Ke))+H,960.70522,777.63916,184.07332
OxPC(48:6(KeO))+H,976.70014,793.63408,184.07332
OxPC(48:6(O))+H,962.72088,779.65482,184.07332
OxPC(48:6(OO))+H,978.7158,795.64974,184.07332
OxPC(48:6(OOO))+H,994.71072,811.64466,184.07332
OxPC(48:6(OOOO))+H,1010.70564,827.63958,184.07332
OxPC(49:1(Ke))+H,984.79917,801.73311,184.07332
OxPC(49:1(KeO))+H,1000.79409,817.72803,184.07332
OxPC(49:1(O))+H,986.81483,803.74877,184.07332
OxPC(49:1(OO))+H,1002.80975,819.74369,184.07332
OxPC(49:1(OOO))+H,1018.80467,835.73861,184.07332
OxPC(49:1(OOOO))+H,1034.79959,851.73353,184.07332
OxPC(50:1(Ke))+H,998.81482,815.74876,184.07332
OxPC(50:1(KeO))+H,1014.80974,831.74368,184.07332
OxPC(50:1(O))+H,1000.83048,817.76442,184.07332
OxPC(50:1(OO))+H,1016.8254,833.75934,184.07332
OxPC(50:1(OOO))+H,1032.82032,849.75426,184.07332
OxPC(50:1(OOOO))+H,1048.81524,865.74918,184.07332
OxPC(6:0(KeKe))+H,398.1211,215.05504,184.07332
OxPC(6:0(KeOKe))+H,414.11602,231.04996,184.07332
OxPC(6:0(KeOKeO))+H,430.11094,247.04488,184.07332
OxPC(7:0(KeKe))+H,412.13675,229.07069,184.07332
OxPC(7:0(KeOKe))+H,428.13167,245.06561,184.07332
OxPC(7:0(KeOKeO))+H,444.12659,261.06053,184.07332
OxPC(8:0(KeKe))+H,426.1524,243.08634,184.07332
OxPC(8:0(KeKeO))+H,442.14732,259.08126,184.07332
