FAHFA,[M-H]-,[HFA-H]-,[HFA-H-H2O]-,[FA-H]-
FAHFA(22:6/19:2)-H,619.4732,309.2435,291.2329,327.2329
FAHFA(22:6/20:0)-H,637.5201,327.2905,309.2799,327.2329
FAHFA(22:6/20:1)-H,635.5045,325.2748,307.2643,327.2329
FAHFA(22:6/20:2)-H,633.4888,323.2592,305.2486,327.2329
FAHFA(22:6/20:3)-H,631.4732,321.2435,303.2329,327.2329
FAHFA(22:6/20:4)-H,629.4575,319.2279,301.2173,327.2329
FAHFA(22:6/21:0)-H,651.5358,341.3061,323.2956,327.2329
FAHFA(22:6/21:1)-H,649.5201,339.2905,321.2799,327.2329
FAHFA(22:6/21:2)-H,647.5045,337.2748,319.2643,327.2329
FAHFA(22:6/22:0)-H,665.5515,355.3218,337.3112,327.2329
FAHFA(22:6/22:1)-H,663.5358,353.3061,335.2956,327.2329
FAHFA(22:6/22:2)-H,661.5201,351.2905,333.2799,327.2329
FAHFA(22:6/22:3)-H,659.5045,349.2748,331.2643,327.2329
FAHFA(22:6/22:4)-H,657.4888,347.2592,329.2486,327.2329
FAHFA(22:6/22:5)-H,655.4732,345.2435,327.2329,327.2329
FAHFA(22:6/23:0)-H,679.5671,369.3374,351.3268,327.2329
FAHFA(22:6/24:0)-H,693.5827,383.3531,365.3425,327.2329
FAHFA(22:6/24:1)-H,691.5671,381.3374,363.3268,327.2329
FAHFA(22:6/24:2)-H,689.5515,379.3218,361.3112,327.2329
FAHFA(22:6/24:4)-H,685.5201,375.2905,357.2799,327.2329
FAHFA(22:6/25:0)-H,707.5984,397.3687,379.3582,327.2329
FAHFA(22:6/26:0)-H,721.614,411.3844,393.3738,327.2329
FAHFA(22:6/26:1)-H,719.5984,409.3687,391.3582,327.2329
FAHFA(22:6/26:2)-H,717.5827,407.3531,389.3425,327.2329
FAHFA(22:6/26:4)-H,713.5515,403.3218,385.3112,327.2329
FAHFA(22:6/27:0)-H,735.6297,425.4,407.3894,327.2329
FAHFA(23:0/2:0)-H,411.348,75.00877,56.9982,353.3425
FAHFA(23:0/3:0)-H,425.3636,89.02442,71.01385,353.3425
FAHFA(23:0/4:0)-H,439.3793,103.0401,85.0295,353.3425
FAHFA(23:0/5:0)-H,453.3949,117.0557,99.04515,353.3425
FAHFA(23:0/6:0)-H,467.4106,131.0714,113.0608,353.3425
FAHFA(23:0/7:0)-H,481.4262,145.087,127.0764,353.3425
FAHFA(23:0/8:0)-H,495.4419,159.1027,141.0921,353.3425
FAHFA(23:0/9:0)-H,509.4575,173.1183,155.1078,353.3425
FAHFA(23:0/10:0)-H,523.4732,187.134,169.1234,353.3425
FAHFA(23:0/11:0)-H,537.4888,201.1496,183.1391,353.3425
FAHFA(23:0/12:0)-H,551.5045,215.1653,197.1547,353.3425
FAHFA(23:0/13:0)-H,565.5201,229.1809,211.1703,353.3425
FAHFA(23:0/13:1)-H,563.5045,227.1653,209.1547,353.3425
FAHFA(23:0/14:0)-H,579.5358,243.1966,225.186,353.3425
FAHFA(23:0/14:1)-H,577.5201,241.1809,223.1703,353.3425
FAHFA(23:0/15:0)-H,593.5515,257.2122,239.2016,353.3425
FAHFA(23:0/15:1)-H,591.5358,255.1966,237.186,353.3425
FAHFA(23:0/16:0)-H,607.5671,271.2279,253.2173,353.3425
FAHFA(23:0/16:1)-H,605.5515,269.2122,251.2016,353.3425
FAHFA(23:0/16:2)-H,603.5358,267.1966,249.186,353.3425
FAHFA(23:0/16:3)-H,601.5201,265.1809,247.1703,353.3425
FAHFA(23:0/17:0)-H,621.5827,285.2435,267.2329,353.3425
FAHFA(23:0/17:1)-H,619.5671,283.2279,265.2173,353.3425
FAHFA(23:0/17:2)-H,617.5515,281.2122,263.2017,353.3425
FAHFA(23:0/18:0)-H,635.5984,299.2592,281.2486,353.3425
FAHFA(23:0/18:1)-H,633.5827,297.2435,279.2329,353.3425
FAHFA(23:0/18:2)-H,631.5671,295.2279,277.2173,353.3425
FAHFA(23:0/18:3)-H,629.5515,293.2122,275.2017,353.3425
FAHFA(23:0/19:0)-H,649.614,313.2748,295.2643,353.3425
FAHFA(23:0/19:1)-H,647.5984,311.2592,293.2486,353.3425
FAHFA(23:0/19:2)-H,645.5827,309.2435,291.2329,353.3425
FAHFA(23:0/20:0)-H,663.6297,327.2905,309.2799,353.3425
FAHFA(23:0/20:1)-H,661.614,325.2748,307.2643,353.3425
FAHFA(23:0/20:2)-H,659.5984,323.2592,305.2486,353.3425
FAHFA(23:0/20:3)-H,657.5827,321.2435,303.2329,353.3425
FAHFA(23:0/20:4)-H,655.5671,319.2279,301.2173,353.3425
FAHFA(23:0/21:0)-H,677.6453,341.3061,323.2956,353.3425
FAHFA(23:0/21:1)-H,675.6297,339.2905,321.2799,353.3425
FAHFA(23:0/21:2)-H,673.614,337.2748,319.2643,353.3425
FAHFA(23:0/22:0)-H,691.6609,355.3218,337.3112,353.3425
FAHFA(23:0/22:1)-H,689.6453,353.3061,335.2956,353.3425
FAHFA(23:0/22:2)-H,687.6297,351.2905,333.2799,353.3425
FAHFA(23:0/22:3)-H,685.614,349.2748,331.2643,353.3425
FAHFA(23:0/22:4)-H,683.5984,347.2592,329.2486,353.3425
FAHFA(23:0/22:5)-H,681.5827,345.2435,327.2329,353.3425
FAHFA(23:0/23:0)-H,705.6766,369.3374,351.3268,353.3425
FAHFA(23:0/24:0)-H,719.6923,383.3531,365.3425,353.3425
FAHFA(23:0/24:1)-H,717.6766,381.3374,363.3268,353.3425
FAHFA(23:0/24:2)-H,715.6609,379.3218,361.3112,353.3425
FAHFA(23:0/24:4)-H,711.6297,375.2905,357.2799,353.3425
FAHFA(23:0/25:0)-H,733.7079,397.3687,379.3582,353.3425
FAHFA(23:0/26:0)-H,747.7236,411.3844,393.3738,353.3425
FAHFA(23:0/26:1)-H,745.7079,409.3687,391.3582,353.3425
FAHFA(23:0/26:2)-H,743.6923,407.3531,389.3425,353.3425
FAHFA(23:0/26:4)-H,739.6609,403.3218,385.3112,353.3425
FAHFA(23:0/27:0)-H,761.7393,425.4,407.3894,353.3425
FAHFA(24:0/2:0)-H,425.3636,75.00877,56.9982,367.3582
FAHFA(24:0/3:0)-H,439.3793,89.02442,71.01385,367.3582
FAHFA(24:0/4:0)-H,453.3949,103.0401,85.0295,367.3582
FAHFA(24:0/5:0)-H,467.4106,117.0557,99.04515,367.3582
FAHFA(24:0/6:0)-H,481.4262,131.0714,113.0608,367.3582
FAHFA(24:0/7:0)-H,495.4419,145.087,127.0764,367.3582
FAHFA(24:0/8:0)-H,509.4575,159.1027,141.0921,367.3582
FAHFA(24:0/9:0)-H,523.4732,173.1183,155.1078,367.3582
FAHFA(24:0/10:0)-H,537.4888,187.134,169.1234,367.3582
FAHFA(24:0/11:0)-H,551.5045,201.1496,183.1391,367.3582
FAHFA(24:0/12:0)-H,565.5201,215.1653,197.1547,367.3582
FAHFA(24:0/13:0)-H,579.5358,229.1809,211.1703,367.3582
FAHFA(24:0/13:1)-H,577.5201,227.1653,209.1547,367.3582
FAHFA(24:0/14:0)-H,593.5515,243.1966,225.186,367.3582
FAHFA(24:0/14:1)-H,591.5358,241.1809,223.1703,367.3582
FAHFA(24:0/15:0)-H,607.5671,257.2122,239.2016,367.3582
FAHFA(24:0/15:1)-H,605.5515,255.1966,237.186,367.3582
FAHFA(24:0/16:0)-H,621.5827,271.2279,253.2173,367.3582
FAHFA(24:0/16:1)-H,619.5671,269.2122,251.2016,367.3582
FAHFA(24:0/16:2)-H,617.5515,267.1966,249.186,367.3582
FAHFA(24:0/16:3)-H,615.5358,265.1809,247.1703,367.3582
FAHFA(24:0/17:0)-H,635.5984,285.2435,267.2329,367.3582
FAHFA(24:0/17:1)-H,633.5827,283.2279,265.2173,367.3582
FAHFA(24:0/17:2)-H,631.5671,281.2122,263.2017,367.3582
FAHFA(24:0/18:0)-H,649.614,299.2592,281.2486,367.3582
FAHFA(24:0/18:1)-H,647.5984,297.2435,279.2329,367.3582
FAHFA(24:0/18:2)-H,645.5827,295.2279,277.2173,367.3582
FAHFA(24:0/18:3)-H,643.5671,293.2122,275.2017,367.3582
FAHFA(24:0/19:0)-H,663.6297,313.2748,295.2643,367.3582
FAHFA(24:0/19:1)-H,661.614,311.2592,293.2486,367.3582
FAHFA(24:0/19:2)-H,659.5984,309.2435,291.2329,367.3582
FAHFA(24:0/20:0)-H,677.6453,327.2905,309.2799,367.3582
FAHFA(24:0/20:1)-H,675.6297,325.2748,307.2643,367.3582
FAHFA(24:0/20:2)-H,673.614,323.2592,305.2486,367.3582
FAHFA(24:0/20:3)-H,671.5984,321.2435,303.2329,367.3582
FAHFA(24:0/20:4)-H,669.5827,319.2279,301.2173,367.3582
FAHFA(24:0/21:0)-H,691.6609,341.3061,323.2956,367.3582
FAHFA(24:0/21:1)-H,689.6453,339.2905,321.2799,367.3582
FAHFA(24:0/21:2)-H,687.6297,337.2748,319.2643,367.3582
FAHFA(24:0/22:0)-H,705.6766,355.3218,337.3112,367.3582
FAHFA(24:0/22:1)-H,703.6609,353.3061,335.2956,367.3582
FAHFA(24:0/22:2)-H,701.6453,351.2905,333.2799,367.3582
FAHFA(24:0/22:3)-H,699.6297,349.2748,331.2643,367.3582
FAHFA(24:0/22:4)-H,697.614,347.2592,329.2486,367.3582
FAHFA(24:0/22:5)-H,695.5984,345.2435,327.2329,367.3582
FAHFA(24:0/23:0)-H,719.6923,369.3374,351.3268,367.3582
FAHFA(24:0/24:0)-H,733.7079,383.3531,365.3425,367.3582
FAHFA(24:0/24:1)-H,731.6923,381.3374,363.3268,367.3582
FAHFA(24:0/24:2)-H,729.6766,379.3218,361.3112,367.3582
FAHFA(24:0/24:4)-H,725.6453,375.2905,357.2799,367.3582
FAHFA(24:0/25:0)-H,747.7236,397.3687,379.3582,367.3582
FAHFA(24:0/26:0)-H,761.7393,411.3844,393.3738,367.3582
FAHFA(24:0/26:1)-H,759.7236,409.3687,391.3582,367.3582
FAHFA(24:0/26:2)-H,757.7079,407.3531,389.3425,367.3582
FAHFA(24:0/26:4)-H,753.6766,403.3218,385.3112,367.3582
FAHFA(24:0/27:0)-H,775.7549,425.4,407.3894,367.3582
FAHFA(24:1/2:0)-H,423.348,75.00877,56.9982,365.3425
FAHFA(24:1/3:0)-H,437.3636,89.02442,71.01385,365.3425
FAHFA(24:1/4:0)-H,451.3793,103.0401,85.0295,365.3425
FAHFA(24:1/5:0)-H,465.3949,117.0557,99.04515,365.3425
FAHFA(24:1/6:0)-H,479.4106,131.0714,113.0608,365.3425
FAHFA(24:1/7:0)-H,493.4262,145.087,127.0764,365.3425
FAHFA(24:1/8:0)-H,507.4419,159.1027,141.0921,365.3425
FAHFA(24:1/9:0)-H,521.4575,173.1183,155.1078,365.3425
FAHFA(24:1/10:0)-H,535.4732,187.134,169.1234,365.3425
FAHFA(24:1/11:0)-H,549.4888,201.1496,183.1391,365.3425
FAHFA(24:1/12:0)-H,563.5045,215.1653,197.1547,365.3425
FAHFA(24:1/13:0)-H,577.5201,229.1809,211.1703,365.3425
FAHFA(24:1/13:1)-H,575.5045,227.1653,209.1547,365.3425
FAHFA(24:1/14:0)-H,591.5358,243.1966,225.186,365.3425
FAHFA(24:1/14:1)-H,589.5201,241.1809,223.1703,365.3425
FAHFA(24:1/15:0)-H,605.5515,257.2122,239.2016,365.3425
FAHFA(24:1/15:1)-H,603.5358,255.1966,237.186,365.3425
FAHFA(24:1/16:0)-H,619.5671,271.2279,253.2173,365.3425
FAHFA(24:1/16:1)-H,617.5515,269.2122,251.2016,365.3425
FAHFA(24:1/16:2)-H,615.5358,267.1966,249.186,365.3425
FAHFA(24:1/16:3)-H,613.5201,265.1809,247.1703,365.3425
FAHFA(24:1/17:0)-H,633.5827,285.2435,267.2329,365.3425
FAHFA(24:1/17:1)-H,631.5671,283.2279,265.2173,365.3425
FAHFA(24:1/17:2)-H,629.5515,281.2122,263.2017,365.3425
FAHFA(24:1/18:0)-H,647.5984,299.2592,281.2486,365.3425
FAHFA(24:1/18:1)-H,645.5827,297.2435,279.2329,365.3425
FAHFA(24:1/18:2)-H,643.5671,295.2279,277.2173,365.3425
FAHFA(24:1/18:3)-H,641.5515,293.2122,275.2017,365.3425
FAHFA(24:1/19:0)-H,661.614,313.2748,295.2643,365.3425
FAHFA(24:1/19:1)-H,659.5984,311.2592,293.2486,365.3425
FAHFA(24:1/19:2)-H,657.5827,309.2435,291.2329,365.3425
FAHFA(24:1/20:0)-H,675.6297,327.2905,309.2799,365.3425
FAHFA(24:1/20:1)-H,673.614,325.2748,307.2643,365.3425
FAHFA(24:1/20:2)-H,671.5984,323.2592,305.2486,365.3425
FAHFA(24:1/20:3)-H,669.5827,321.2435,303.2329,365.3425
FAHFA(24:1/20:4)-H,667.5671,319.2279,301.2173,365.3425
FAHFA(24:1/21:0)-H,689.6453,341.3061,323.2956,365.3425
FAHFA(24:1/21:1)-H,687.6297,339.2905,321.2799,365.3425
FAHFA(24:1/21:2)-H,685.614,337.2748,319.2643,365.3425
FAHFA(24:1/22:0)-H,703.6609,355.3218,337.3112,365.3425
FAHFA(24:1/22:1)-H,701.6453,353.3061,335.2956,365.3425
FAHFA(24:1/22:2)-H,699.6297,351.2905,333.2799,365.3425
FAHFA(24:1/22:3)-H,697.614,349.2748,331.2643,365.3425
FAHFA(24:1/22:4)-H,695.5984,347.2592,329.2486,365.3425
FAHFA(24:1/22:5)-H,693.5827,345.2435,327.2329,365.3425
FAHFA(24:1/23:0)-H,717.6766,369.3374,351.3268,365.3425
FAHFA(24:1/24:0)-H,731.6923,383.3531,365.3425,365.3425
FAHFA(24:1/24:1)-H,729.6766,381.3374,363.3268,365.3425
FAHFA(24:1/24:2)-H,727.6609,379.3218,361.3112,365.3425
FAHFA(24:1/24:4)-H,723.6297,375.2905,357.2799,365.3425
FAHFA(24:1/25:0)-H,745.7079,397.3687,379.3582,365.3425
FAHFA(24:1/26:0)-H,759.7236,411.3844,393.3738,365.3425
FAHFA(24:1/26:1)-H,757.7079,409.3687,391.3582,365.3425
FAHFA(24:1/26:2)-H,755.6923,407.3531,389.3425,365.3425
FAHFA(24:1/26:4)-H,751.6609,403.3218,385.3112,365.3425
FAHFA(24:1/27:0)-H,773.7393,425.4,407.3894,365.3425
FAHFA(24:2/2:0)-H,421.3323,75.00877,56.9982,363.3268
FAHFA(24:2/3:0)-H,435.348,89.02442,71.01385,363.3268
FAHFA(24:2/4:0)-H,449.3636,103.0401,85.0295,363.3268
FAHFA(24:2/5:0)-H,463.3793,117.0557,99.04515,363.3268
FAHFA(24:2/6:0)-H,477.3949,131.0714,113.0608,363.3268
FAHFA(24:2/7:0)-H,491.4106,145.087,127.0764,363.3268
FAHFA(24:2/8:0)-H,505.4262,159.1027,141.0921,363.3268
FAHFA(24:2/9:0)-H,519.4419,173.1183,155.1078,363.3268
FAHFA(24:2/10:0)-H,533.4575,187.134,169.1234,363.3268
FAHFA(24:2/11:0)-H,547.4732,201.1496,183.1391,363.3268
FAHFA(24:2/12:0)-H,561.4888,215.1653,197.1547,363.3268
FAHFA(24:2/13:0)-H,575.5045,229.1809,211.1703,363.3268
FAHFA(24:2/13:1)-H,573.4888,227.1653,209.1547,363.3268
FAHFA(24:2/14:0)-H,589.5201,243.1966,225.186,363.3268
FAHFA(24:2/14:1)-H,587.5045,241.1809,223.1703,363.3268
FAHFA(24:2/15:0)-H,603.5358,257.2122,239.2016,363.3268
FAHFA(24:2/15:1)-H,601.5201,255.1966,237.186,363.3268
FAHFA(24:2/16:0)-H,617.5515,271.2279,253.2173,363.3268
FAHFA(24:2/16:1)-H,615.5358,269.2122,251.2016,363.3268
FAHFA(24:2/16:2)-H,613.5201,267.1966,249.186,363.3268
FAHFA(24:2/16:3)-H,611.5045,265.1809,247.1703,363.3268
FAHFA(24:2/17:0)-H,631.5671,285.2435,267.2329,363.3268
FAHFA(24:2/17:1)-H,629.5515,283.2279,265.2173,363.3268
FAHFA(24:2/17:2)-H,627.5358,281.2122,263.2017,363.3268
FAHFA(24:2/18:0)-H,645.5827,299.2592,281.2486,363.3268
FAHFA(24:2/18:1)-H,643.5671,297.2435,279.2329,363.3268
FAHFA(24:2/18:2)-H,641.5515,295.2279,277.2173,363.3268
FAHFA(24:2/18:3)-H,639.5358,293.2122,275.2017,363.3268
FAHFA(24:2/19:0)-H,659.5984,313.2748,295.2643,363.3268
FAHFA(24:2/19:1)-H,657.5827,311.2592,293.2486,363.3268
FAHFA(24:2/19:2)-H,655.5671,309.2435,291.2329,363.3268
FAHFA(24:2/20:0)-H,673.614,327.2905,309.2799,363.3268
FAHFA(24:2/20:1)-H,671.5984,325.2748,307.2643,363.3268
FAHFA(24:2/20:2)-H,669.5827,323.2592,305.2486,363.3268
FAHFA(24:2/20:3)-H,667.5671,321.2435,303.2329,363.3268
FAHFA(24:2/20:4)-H,665.5515,319.2279,301.2173,363.3268
FAHFA(24:2/21:0)-H,687.6297,341.3061,323.2956,363.3268
FAHFA(24:2/21:1)-H,685.614,339.2905,321.2799,363.3268
FAHFA(24:2/21:2)-H,683.5984,337.2748,319.2643,363.3268
FAHFA(24:2/22:0)-H,701.6453,355.3218,337.3112,363.3268
FAHFA(24:2/22:1)-H,699.6297,353.3061,335.2956,363.3268
FAHFA(24:2/22:2)-H,697.614,351.2905,333.2799,363.3268
FAHFA(24:2/22:3)-H,695.5984,349.2748,331.2643,363.3268
FAHFA(24:2/22:4)-H,693.5827,347.2592,329.2486,363.3268
FAHFA(24:2/22:5)-H,691.5671,345.2435,327.2329,363.3268
FAHFA(24:2/23:0)-H,715.6609,369.3374,351.3268,363.3268
FAHFA(24:2/24:0)-H,729.6766,383.3531,365.3425,363.3268
FAHFA(24:2/24:1)-H,727.6609,381.3374,363.3268,363.3268
FAHFA(24:2/24:2)-H,725.6453,379.3218,361.3112,363.3268
FAHFA(24:2/24:4)-H,721.614,375.2905,357.2799,363.3268
FAHFA(24:2/25:0)-H,743.6923,397.3687,379.3582,363.3268
FAHFA(24:2/26:0)-H,757.7079,411.3844,393.3738,363.3268
FAHFA(24:2/26:1)-H,755.6923,409.3687,391.3582,363.3268
FAHFA(24:2/26:2)-H,753.6766,407.3531,389.3425,363.3268
FAHFA(24:2/26:4)-H,749.6453,403.3218,385.3112,363.3268
FAHFA(24:2/27:0)-H,771.7236,425.4,407.3894,363.3268
FAHFA(24:4/2:0)-H,417.301,75.00877,56.9982,359.2956
FAHFA(24:4/3:0)-H,431.3167,89.02442,71.01385,359.2956
FAHFA(24:4/4:0)-H,445.3323,103.0401,85.0295,359.2956
FAHFA(24:4/5:0)-H,459.348,117.0557,99.04515,359.2956
FAHFA(24:4/6:0)-H,473.3636,131.0714,113.0608,359.2956
FAHFA(24:4/7:0)-H,487.3793,145.087,127.0764,359.2956
FAHFA(24:4/8:0)-H,501.3949,159.1027,141.0921,359.2956
FAHFA(24:4/9:0)-H,515.4106,173.1183,155.1078,359.2956
FAHFA(24:4/10:0)-H,529.4262,187.134,169.1234,359.2956
FAHFA(24:4/11:0)-H,543.4419,201.1496,183.1391,359.2956
FAHFA(24:4/12:0)-H,557.4575,215.1653,197.1547,359.2956
FAHFA(24:4/13:0)-H,571.4732,229.1809,211.1703,359.2956
FAHFA(24:4/13:1)-H,569.4575,227.1653,209.1547,359.2956
FAHFA(24:4/14:0)-H,585.4888,243.1966,225.186,359.2956
FAHFA(24:4/14:1)-H,583.4732,241.1809,223.1703,359.2956
FAHFA(24:4/15:0)-H,599.5045,257.2122,239.2016,359.2956
FAHFA(24:4/15:1)-H,597.4888,255.1966,237.186,359.2956
FAHFA(24:4/16:0)-H,613.5201,271.2279,253.2173,359.2956
FAHFA(24:4/16:1)-H,611.5045,269.2122,251.2016,359.2956
FAHFA(24:4/16:2)-H,609.4888,267.1966,249.186,359.2956
FAHFA(24:4/16:3)-H,607.4732,265.1809,247.1703,359.2956
FAHFA(24:4/17:0)-H,627.5358,285.2435,267.2329,359.2956
FAHFA(24:4/17:1)-H,625.5201,283.2279,265.2173,359.2956
FAHFA(24:4/17:2)-H,623.5045,281.2122,263.2017,359.2956
FAHFA(24:4/18:0)-H,641.5515,299.2592,281.2486,359.2956
FAHFA(24:4/18:1)-H,639.5358,297.2435,279.2329,359.2956
FAHFA(24:4/18:2)-H,637.5201,295.2279,277.2173,359.2956
FAHFA(24:4/18:3)-H,635.5045,293.2122,275.2017,359.2956
FAHFA(24:4/19:0)-H,655.5671,313.2748,295.2643,359.2956
FAHFA(24:4/19:1)-H,653.5515,311.2592,293.2486,359.2956
FAHFA(24:4/19:2)-H,651.5358,309.2435,291.2329,359.2956
FAHFA(24:4/20:0)-H,669.5827,327.2905,309.2799,359.2956
FAHFA(24:4/20:1)-H,667.5671,325.2748,307.2643,359.2956
FAHFA(24:4/20:2)-H,665.5515,323.2592,305.2486,359.2956
FAHFA(24:4/20:3)-H,663.5358,321.2435,303.2329,359.2956
FAHFA(24:4/20:4)-H,661.5201,319.2279,301.2173,359.2956
FAHFA(24:4/21:0)-H,683.5984,341.3061,323.2956,359.2956
FAHFA(24:4/21:1)-H,681.5827,339.2905,321.2799,359.2956
FAHFA(24:4/21:2)-H,679.5671,337.2748,319.2643,359.2956
FAHFA(24:4/22:0)-H,697.614,355.3218,337.3112,359.2956
FAHFA(24:4/22:1)-H,695.5984,353.3061,335.2956,359.2956
FAHFA(24:4/22:2)-H,693.5827,351.2905,333.2799,359.2956
FAHFA(24:4/22:3)-H,691.5671,349.2748,331.2643,359.2956
FAHFA(24:4/22:4)-H,689.5515,347.2592,329.2486,359.2956
FAHFA(24:4/22:5)-H,687.5358,345.2435,327.2329,359.2956
FAHFA(24:4/23:0)-H,711.6297,369.3374,351.3268,359.2956
FAHFA(24:4/24:0)-H,725.6453,383.3531,365.3425,359.2956
FAHFA(24:4/24:1)-H,723.6297,381.3374,363.3268,359.2956
FAHFA(24:4/24:2)-H,721.614,379.3218,361.3112,359.2956
FAHFA(24:4/24:4)-H,717.5827,375.2905,357.2799,359.2956
FAHFA(24:4/25:0)-H,739.6609,397.3687,379.3582,359.2956
FAHFA(24:4/26:0)-H,753.6766,411.3844,393.3738,359.2956
FAHFA(24:4/26:1)-H,751.6609,409.3687,391.3582,359.2956
FAHFA(24:4/26:2)-H,749.6453,407.3531,389.3425,359.2956
FAHFA(24:4/26:4)-H,745.614,403.3218,385.3112,359.2956
FAHFA(24:4/27:0)-H,767.6923,425.4,407.3894,359.2956
FAHFA(25:0/2:0)-H,439.3793,75.00877,56.9982,381.3738
FAHFA(25:0/3:0)-H,453.3949,89.02442,71.01385,381.3738
FAHFA(25:0/4:0)-H,467.4106,103.0401,85.0295,381.3738
FAHFA(25:0/5:0)-H,481.4262,117.0557,99.04515,381.3738
FAHFA(25:0/6:0)-H,495.4419,131.0714,113.0608,381.3738
FAHFA(25:0/7:0)-H,509.4575,145.087,127.0764,381.3738
FAHFA(25:0/8:0)-H,523.4732,159.1027,141.0921,381.3738
FAHFA(25:0/9:0)-H,537.4888,173.1183,155.1078,381.3738
FAHFA(25:0/10:0)-H,551.5045,187.134,169.1234,381.3738
FAHFA(25:0/11:0)-H,565.5201,201.1496,183.1391,381.3738
FAHFA(25:0/12:0)-H,579.5358,215.1653,197.1547,381.3738
FAHFA(25:0/13:0)-H,593.5515,229.1809,211.1703,381.3738
FAHFA(25:0/13:1)-H,591.5358,227.1653,209.1547,381.3738
FAHFA(25:0/14:0)-H,607.5671,243.1966,225.186,381.3738
FAHFA(25:0/14:1)-H,605.5515,241.1809,223.1703,381.3738
FAHFA(25:0/15:0)-H,621.5827,257.2122,239.2016,381.3738
FAHFA(25:0/15:1)-H,619.5671,255.1966,237.186,381.3738
FAHFA(25:0/16:0)-H,635.5984,271.2279,253.2173,381.3738
FAHFA(25:0/16:1)-H,633.5827,269.2122,251.2016,381.3738
FAHFA(25:0/16:2)-H,631.5671,267.1966,249.186,381.3738
FAHFA(25:0/16:3)-H,629.5515,265.1809,247.1703,381.3738
FAHFA(25:0/17:0)-H,649.614,285.2435,267.2329,381.3738
FAHFA(25:0/17:1)-H,647.5984,283.2279,265.2173,381.3738
FAHFA(25:0/17:2)-H,645.5827,281.2122,263.2017,381.3738
FAHFA(25:0/18:0)-H,663.6297,299.2592,281.2486,381.3738
FAHFA(25:0/18:1)-H,661.614,297.2435,279.2329,381.3738
FAHFA(25:0/18:2)-H,659.5984,295.2279,277.2173,381.3738
FAHFA(25:0/18:3)-H,657.5827,293.2122,275.2017,381.3738
FAHFA(25:0/19:0)-H,677.6453,313.2748,295.2643,381.3738
FAHFA(25:0/19:1)-H,675.6297,311.2592,293.2486,381.3738
FAHFA(25:0/19:2)-H,673.614,309.2435,291.2329,381.3738
FAHFA(25:0/20:0)-H,691.6609,327.2905,309.2799,381.3738
FAHFA(25:0/20:1)-H,689.6453,325.2748,307.2643,381.3738
FAHFA(25:0/20:2)-H,687.6297,323.2592,305.2486,381.3738
FAHFA(25:0/20:3)-H,685.614,321.2435,303.2329,381.3738
FAHFA(25:0/20:4)-H,683.5984,319.2279,301.2173,381.3738
FAHFA(25:0/21:0)-H,705.6766,341.3061,323.2956,381.3738
FAHFA(25:0/21:1)-H,703.6609,339.2905,321.2799,381.3738
FAHFA(25:0/21:2)-H,701.6453,337.2748,319.2643,381.3738
FAHFA(25:0/22:0)-H,719.6923,355.3218,337.3112,381.3738
FAHFA(25:0/22:1)-H,717.6766,353.3061,335.2956,381.3738
FAHFA(25:0/22:2)-H,715.6609,351.2905,333.2799,381.3738
FAHFA(25:0/22:3)-H,713.6453,349.2748,331.2643,381.3738
FAHFA(25:0/22:4)-H,711.6297,347.2592,329.2486,381.3738
FAHFA(25:0/22:5)-H,709.614,345.2435,327.2329,381.3738
FAHFA(25:0/23:0)-H,733.7079,369.3374,351.3268,381.3738
FAHFA(25:0/24:0)-H,747.7236,383.3531,365.3425,381.3738
FAHFA(25:0/24:1)-H,745.7079,381.3374,363.3268,381.3738
FAHFA(25:0/24:2)-H,743.6923,379.3218,361.3112,381.3738
FAHFA(25:0/24:4)-H,739.6609,375.2905,357.2799,381.3738
FAHFA(25:0/25:0)-H,761.7393,397.3687,379.3582,381.3738
FAHFA(25:0/26:0)-H,775.7549,411.3844,393.3738,381.3738
FAHFA(25:0/26:1)-H,773.7393,409.3687,391.3582,381.3738
FAHFA(25:0/26:2)-H,771.7236,407.3531,389.3425,381.3738
FAHFA(25:0/26:4)-H,767.6923,403.3218,385.3112,381.3738
FAHFA(25:0/27:0)-H,789.7706,425.4,407.3894,381.3738
FAHFA(26:0/2:0)-H,453.3949,75.00877,56.9982,395.3894
FAHFA(26:0/3:0)-H,467.4106,89.02442,71.01385,395.3894
FAHFA(26:0/4:0)-H,481.4262,103.0401,85.0295,395.3894
FAHFA(26:0/5:0)-H,495.4419,117.0557,99.04515,395.3894
FAHFA(26:0/6:0)-H,509.4575,131.0714,113.0608,395.3894
FAHFA(26:0/7:0)-H,523.4732,145.087,127.0764,395.3894
FAHFA(26:0/8:0)-H,537.4888,159.1027,141.0921,395.3894
FAHFA(26:0/9:0)-H,551.5045,173.1183,155.1078,395.3894
FAHFA(26:0/10:0)-H,565.5201,187.134,169.1234,395.3894
FAHFA(26:0/11:0)-H,579.5358,201.1496,183.1391,395.3894
FAHFA(26:0/12:0)-H,593.5515,215.1653,197.1547,395.3894
FAHFA(26:0/13:0)-H,607.5671,229.1809,211.1703,395.3894
FAHFA(26:0/13:1)-H,605.5515,227.1653,209.1547,395.3894
FAHFA(26:0/14:0)-H,621.5827,243.1966,225.186,395.3894
FAHFA(26:0/14:1)-H,619.5671,241.1809,223.1703,395.3894
FAHFA(26:0/15:0)-H,635.5984,257.2122,239.2016,395.3894
FAHFA(26:0/15:1)-H,633.5827,255.1966,237.186,395.3894
