Ac3PIM2,[M-H]-,M-sn1,M-sn2,M-sn3,M-sn1+H2O,M-sn2+H2O,M-sn3+H2O,M-C6H10O5,M-sn1-sn2,M-sn1-sn2-C3H5O,sn1 FA,sn2 FA,sn3 FA
Ac3PIM2(16:1_17:1_methyl-18:0)-H,1423.884622,1169.660182,1155.644542,1125.597622,1187.670742,1173.655102,1143.608182,1261.831802,901.4201017,845.3938917,253.21662,267.23226,297.27918
Ac3PIM2(16:1_18:1_14:0)-H,1367.822021,1113.597581,1085.566301,1139.613221,1131.608141,1103.576861,1157.623781,1205.769201,831.3418614,775.3156514,253.21662,281.2479,227.20098
Ac3PIM2(16:1_18:1_15:0)-H,1381.837672,1127.613232,1099.581952,1139.613232,1145.623792,1117.592512,1157.623792,1219.784852,845.3575115,789.3313015,253.21662,281.2479,241.21662
Ac3PIM2(16:1_18:1_16:0)-H,1395.853322,1141.628882,1113.597602,1139.613242,1159.639442,1131.608162,1157.623802,1233.800502,859.3731616,803.3469516,253.21662,281.2479,255.23226
Ac3PIM2(16:1_18:1_17:0)-H,1409.868972,1155.644532,1127.613252,1139.613252,1173.655092,1145.623812,1157.623812,1247.816152,873.3888116,817.3626016,253.21662,281.2479,269.2479
Ac3PIM2(16:1_18:1_18:0)-H,1423.884622,1169.660182,1141.628902,1139.613262,1187.670742,1159.639462,1157.623822,1261.831802,887.4044617,831.3782517,253.21662,281.2479,283.26354
Ac3PIM2(16:1_18:1_19:0)-H,1437.900272,1183.675832,1155.644552,1139.613272,1201.686392,1173.655112,1157.623832,1275.847452,901.4201118,845.3939018,253.21662,281.2479,297.27918
Ac3PIM2(16:1_18:1_20:0)-H,1451.915922,1197.691482,1169.660202,1139.613282,1215.702042,1187.670762,1157.623842,1289.863102,915.4357618,859.4095518,253.21662,281.2479,311.29482
Ac3PIM2(16:1_18:1_16:1)-H,1393.837672,1139.613232,1111.581952,1139.613232,1157.623792,1129.592512,1157.623792,1231.784852,857.3575115,801.3313015,253.21662,281.2479,253.21662
Ac3PIM2(16:1_18:1_17:1)-H,1407.853322,1153.628882,1125.597602,1139.613242,1171.639442,1143.608162,1157.623802,1245.800502,871.3731616,815.3469516,253.21662,281.2479,267.23226
Ac3PIM2(16:1_18:1_18:1)-H,1421.868972,1167.644532,1139.613252,1139.613252,1185.655092,1157.623812,1157.623812,1259.816152,885.3888116,829.3626016,253.21662,281.2479,281.2479
Ac3PIM2(16:1_18:1_18:2)-H,1419.853322,1165.628882,1137.597602,1139.613242,1183.639442,1155.608162,1157.623802,1257.800502,883.3731616,827.3469516,253.21662,281.2479,279.23226
Ac3PIM2(16:1_18:1_methyl-18:0)-H,1437.900272,1183.675832,1155.644552,1139.613272,1201.686392,1173.655112,1157.623832,1275.847452,901.4201118,845.3939018,253.21662,281.2479,297.27918
Ac3PIM2(16:1_18:2_14:0)-H,1365.806371,1111.581931,1085.566291,1137.597571,1129.592491,1103.576851,1155.608131,1203.753551,831.3418514,775.3156414,253.21662,279.23226,227.20098
Ac3PIM2(16:1_18:2_15:0)-H,1379.822021,1125.597581,1099.581941,1137.597581,1143.608141,1117.592501,1155.608141,1217.769201,845.3575014,789.3312914,253.21662,279.23226,241.21662
Ac3PIM2(16:1_18:2_16:0)-H,1393.837672,1139.613232,1113.597592,1137.597592,1157.623792,1131.608152,1155.608152,1231.784852,859.3731515,803.3469415,253.21662,279.23226,255.23226
Ac3PIM2(16:1_18:2_17:0)-H,1407.853322,1153.628882,1127.613242,1137.597602,1171.639442,1145.623802,1155.608162,1245.800502,873.3888016,817.3625916,253.21662,279.23226,269.2479
Ac3PIM2(16:1_18:2_18:0)-H,1421.868972,1167.644532,1141.628892,1137.597612,1185.655092,1159.639452,1155.608172,1259.816152,887.4044516,831.3782416,253.21662,279.23226,283.26354
Ac3PIM2(16:1_18:2_19:0)-H,1435.884622,1181.660182,1155.644542,1137.597622,1199.670742,1173.655102,1155.608182,1273.831802,901.4201017,845.3938917,253.21662,279.23226,297.27918
Ac3PIM2(16:1_18:2_20:0)-H,1449.900272,1195.675832,1169.660192,1137.597632,1213.686392,1187.670752,1155.608192,1287.847452,915.4357518,859.4095418,253.21662,279.23226,311.29482
Ac3PIM2(16:1_18:2_16:1)-H,1391.822021,1137.597581,1111.581941,1137.597581,1155.608141,1129.592501,1155.608141,1229.769201,857.3575014,801.3312914,253.21662,279.23226,253.21662
Ac3PIM2(16:1_18:2_17:1)-H,1405.837672,1151.613232,1125.597592,1137.597592,1169.623792,1143.608152,1155.608152,1243.784852,871.3731515,815.3469415,253.21662,279.23226,267.23226
Ac3PIM2(16:1_18:2_18:1)-H,1419.853322,1165.628882,1139.613242,1137.597602,1183.639442,1157.623802,1155.608162,1257.800502,885.3888016,829.3625916,253.21662,279.23226,281.2479
Ac3PIM2(16:1_18:2_18:2)-H,1417.837672,1163.613232,1137.597592,1137.597592,1181.623792,1155.608152,1155.608152,1255.784852,883.3731515,827.3469415,253.21662,279.23226,279.23226
Ac3PIM2(16:1_18:2_methyl-18:0)-H,1435.884622,1181.660182,1155.644542,1137.597622,1199.670742,1173.655102,1155.608182,1273.831802,901.4201017,845.3938917,253.21662,279.23226,297.27918
Ac3PIM2(16:1_methyl-18:0_14:0)-H,1383.853322,1129.628882,1085.566322,1155.644522,1147.639442,1103.576882,1173.655082,1221.800502,831.3418816,775.3156716,253.21662,297.27918,227.20098
Ac3PIM2(16:1_methyl-18:0_15:0)-H,1397.868972,1143.644532,1099.581972,1155.644532,1161.655092,1117.592532,1173.655092,1235.816152,845.3575316,789.3313216,253.21662,297.27918,241.21662
Ac3PIM2(16:1_methyl-18:0_16:0)-H,1411.884622,1157.660182,1113.597622,1155.644542,1175.670742,1131.608182,1173.655102,1249.831802,859.3731817,803.3469717,253.21662,297.27918,255.23226
Ac3PIM2(16:1_methyl-18:0_17:0)-H,1425.900272,1171.675832,1127.613272,1155.644552,1189.686392,1145.623832,1173.655112,1263.847452,873.3888318,817.3626218,253.21662,297.27918,269.2479
Ac3PIM2(16:1_methyl-18:0_18:0)-H,1439.915922,1185.691482,1141.628922,1155.644562,1203.702042,1159.639482,1173.655122,1277.863102,887.4044818,831.3782718,253.21662,297.27918,283.26354
Ac3PIM2(16:1_methyl-18:0_19:0)-H,1453.931572,1199.707132,1155.644572,1155.644572,1217.717692,1173.655132,1173.655132,1291.878752,901.4201319,845.3939219,253.21662,297.27918,297.27918
Ac3PIM2(16:1_methyl-18:0_20:0)-H,1467.947222,1213.722782,1169.660222,1155.644582,1231.733342,1187.670782,1173.655142,1305.894402,915.435782,859.409572,253.21662,297.27918,311.29482
Ac3PIM2(16:1_methyl-18:0_16:1)-H,1409.868972,1155.644532,1111.581972,1155.644532,1173.655092,1129.592532,1173.655092,1247.816152,857.3575316,801.3313216,253.21662,297.27918,253.21662
Ac3PIM2(16:1_methyl-18:0_17:1)-H,1423.884622,1169.660182,1125.597622,1155.644542,1187.670742,1143.608182,1173.655102,1261.831802,871.3731817,815.3469717,253.21662,297.27918,267.23226
Ac3PIM2(16:1_methyl-18:0_18:1)-H,1437.900272,1183.675832,1139.613272,1155.644552,1201.686392,1157.623832,1173.655112,1275.847452,885.3888318,829.3626218,253.21662,297.27918,281.2479
Ac3PIM2(16:1_methyl-18:0_18:2)-H,1435.884622,1181.660182,1137.597622,1155.644542,1199.670742,1155.608182,1173.655102,1273.831802,883.3731817,827.3469717,253.21662,297.27918,279.23226
Ac3PIM2(16:1_methyl-18:0_methyl-18:0)-H,1453.931572,1199.707132,1155.644572,1155.644572,1217.717692,1173.655132,1173.655132,1291.878752,901.4201319,845.3939219,253.21662,297.27918,297.27918
Ac3PIM2(17:1_14:0_14:0)-H,1327.790721,1059.550641,1099.581921,1099.581921,1077.561201,1117.592481,1117.592481,1165.737901,831.3418413,775.3156313,267.23226,227.20098,227.20098
Ac3PIM2(17:1_14:0_15:0)-H,1341.806371,1073.566291,1113.597571,1099.581931,1091.576851,1131.608131,1117.592491,1179.753551,845.3574914,789.3312814,267.23226,227.20098,241.21662
Ac3PIM2(17:1_14:0_16:0)-H,1355.822021,1087.581941,1127.613221,1099.581941,1105.592501,1145.623781,1117.592501,1193.769201,859.3731414,803.3469314,267.23226,227.20098,255.23226
Ac3PIM2(17:1_14:0_17:0)-H,1369.837672,1101.597592,1141.628872,1099.581952,1119.608152,1159.639432,1117.592512,1207.784852,873.3887915,817.3625815,267.23226,227.20098,269.2479
Ac3PIM2(17:1_14:0_18:0)-H,1383.853322,1115.613242,1155.644522,1099.581962,1133.623802,1173.655082,1117.592522,1221.800502,887.4044416,831.3782316,267.23226,227.20098,283.26354
Ac3PIM2(17:1_14:0_19:0)-H,1397.868972,1129.628892,1169.660172,1099.581972,1147.639452,1187.670732,1117.592532,1235.816152,901.4200916,845.3938816,267.23226,227.20098,297.27918
Ac3PIM2(17:1_14:0_20:0)-H,1411.884622,1143.644542,1183.675822,1099.581982,1161.655102,1201.686382,1117.592542,1249.831802,915.4357417,859.4095317,267.23226,227.20098,311.29482
Ac3PIM2(17:1_14:0_16:1)-H,1353.806371,1085.566291,1125.597571,1099.581931,1103.576851,1143.608131,1117.592491,1191.753551,857.3574914,801.3312814,267.23226,227.20098,253.21662
Ac3PIM2(17:1_14:0_17:1)-H,1367.822021,1099.581941,1139.613221,1099.581941,1117.592501,1157.623781,1117.592501,1205.769201,871.3731414,815.3469314,267.23226,227.20098,267.23226
Ac3PIM2(17:1_14:0_18:1)-H,1381.837672,1113.597592,1153.628872,1099.581952,1131.608152,1171.639432,1117.592512,1219.784852,885.3887915,829.3625815,267.23226,227.20098,281.2479
Ac3PIM2(17:1_14:0_18:2)-H,1379.822021,1111.581941,1151.613221,1099.581941,1129.592501,1169.623781,1117.592501,1217.769201,883.3731414,827.3469314,267.23226,227.20098,279.23226
Ac3PIM2(17:1_14:0_methyl-18:0)-H,1397.868972,1129.628892,1169.660172,1099.581972,1147.639452,1187.670732,1117.592532,1235.816152,901.4200916,845.3938816,267.23226,227.20098,297.27918
Ac3PIM2(17:1_15:0_14:0)-H,1341.806371,1073.566291,1099.581931,1113.597571,1091.576851,1117.592491,1131.608131,1179.753551,831.3418514,775.3156414,267.23226,241.21662,227.20098
Ac3PIM2(17:1_15:0_15:0)-H,1355.822021,1087.581941,1113.597581,1113.597581,1105.592501,1131.608141,1131.608141,1193.769201,845.3575014,789.3312914,267.23226,241.21662,241.21662
Ac3PIM2(17:1_15:0_16:0)-H,1369.837672,1101.597592,1127.613232,1113.597592,1119.608152,1145.623792,1131.608152,1207.784852,859.3731515,803.3469415,267.23226,241.21662,255.23226
Ac3PIM2(17:1_15:0_17:0)-H,1383.853322,1115.613242,1141.628882,1113.597602,1133.623802,1159.639442,1131.608162,1221.800502,873.3888016,817.3625916,267.23226,241.21662,269.2479
Ac3PIM2(17:1_15:0_18:0)-H,1397.868972,1129.628892,1155.644532,1113.597612,1147.639452,1173.655092,1131.608172,1235.816152,887.4044516,831.3782416,267.23226,241.21662,283.26354
Ac3PIM2(17:1_15:0_19:0)-H,1411.884622,1143.644542,1169.660182,1113.597622,1161.655102,1187.670742,1131.608182,1249.831802,901.4201017,845.3938917,267.23226,241.21662,297.27918
Ac3PIM2(17:1_15:0_20:0)-H,1425.900272,1157.660192,1183.675832,1113.597632,1175.670752,1201.686392,1131.608192,1263.847452,915.4357518,859.4095418,267.23226,241.21662,311.29482
Ac3PIM2(17:1_15:0_16:1)-H,1367.822021,1099.581941,1125.597581,1113.597581,1117.592501,1143.608141,1131.608141,1205.769201,857.3575014,801.3312914,267.23226,241.21662,253.21662
Ac3PIM2(17:1_15:0_17:1)-H,1381.837672,1113.597592,1139.613232,1113.597592,1131.608152,1157.623792,1131.608152,1219.784852,871.3731515,815.3469415,267.23226,241.21662,267.23226
Ac3PIM2(17:1_15:0_18:1)-H,1395.853322,1127.613242,1153.628882,1113.597602,1145.623802,1171.639442,1131.608162,1233.800502,885.3888016,829.3625916,267.23226,241.21662,281.2479
Ac3PIM2(17:1_15:0_18:2)-H,1393.837672,1125.597592,1151.613232,1113.597592,1143.608152,1169.623792,1131.608152,1231.784852,883.3731515,827.3469415,267.23226,241.21662,279.23226
Ac3PIM2(17:1_15:0_methyl-18:0)-H,1411.884622,1143.644542,1169.660182,1113.597622,1161.655102,1187.670742,1131.608182,1249.831802,901.4201017,845.3938917,267.23226,241.21662,297.27918
Ac3PIM2(17:1_16:0_14:0)-H,1355.822021,1087.581941,1099.581941,1127.613221,1105.592501,1117.592501,1145.623781,1193.769201,831.3418614,775.3156514,267.23226,255.23226,227.20098
Ac3PIM2(17:1_16:0_15:0)-H,1369.837672,1101.597592,1113.597592,1127.613232,1119.608152,1131.608152,1145.623792,1207.784852,845.3575115,789.3313015,267.23226,255.23226,241.21662
Ac3PIM2(17:1_16:0_16:0)-H,1383.853322,1115.613242,1127.613242,1127.613242,1133.623802,1145.623802,1145.623802,1221.800502,859.3731616,803.3469516,267.23226,255.23226,255.23226
Ac3PIM2(17:1_16:0_17:0)-H,1397.868972,1129.628892,1141.628892,1127.613252,1147.639452,1159.639452,1145.623812,1235.816152,873.3888116,817.3626016,267.23226,255.23226,269.2479
Ac3PIM2(17:1_16:0_18:0)-H,1411.884622,1143.644542,1155.644542,1127.613262,1161.655102,1173.655102,1145.623822,1249.831802,887.4044617,831.3782517,267.23226,255.23226,283.26354
Ac3PIM2(17:1_16:0_19:0)-H,1425.900272,1157.660192,1169.660192,1127.613272,1175.670752,1187.670752,1145.623832,1263.847452,901.4201118,845.3939018,267.23226,255.23226,297.27918
Ac3PIM2(17:1_16:0_20:0)-H,1439.915922,1171.675842,1183.675842,1127.613282,1189.686402,1201.686402,1145.623842,1277.863102,915.4357618,859.4095518,267.23226,255.23226,311.29482
Ac3PIM2(17:1_16:0_16:1)-H,1381.837672,1113.597592,1125.597592,1127.613232,1131.608152,1143.608152,1145.623792,1219.784852,857.3575115,801.3313015,267.23226,255.23226,253.21662
Ac3PIM2(17:1_16:0_17:1)-H,1395.853322,1127.613242,1139.613242,1127.613242,1145.623802,1157.623802,1145.623802,1233.800502,871.3731616,815.3469516,267.23226,255.23226,267.23226
Ac3PIM2(17:1_16:0_18:1)-H,1409.868972,1141.628892,1153.628892,1127.613252,1159.639452,1171.639452,1145.623812,1247.816152,885.3888116,829.3626016,267.23226,255.23226,281.2479
Ac3PIM2(17:1_16:0_18:2)-H,1407.853322,1139.613242,1151.613242,1127.613242,1157.623802,1169.623802,1145.623802,1245.800502,883.3731616,827.3469516,267.23226,255.23226,279.23226
Ac3PIM2(17:1_16:0_methyl-18:0)-H,1425.900272,1157.660192,1169.660192,1127.613272,1175.670752,1187.670752,1145.623832,1263.847452,901.4201118,845.3939018,267.23226,255.23226,297.27918
Ac3PIM2(17:1_17:0_14:0)-H,1369.837672,1101.597592,1099.581952,1141.628872,1119.608152,1117.592512,1159.639432,1207.784852,831.3418715,775.3156615,267.23226,269.2479,227.20098
Ac3PIM2(17:1_17:0_15:0)-H,1383.853322,1115.613242,1113.597602,1141.628882,1133.623802,1131.608162,1159.639442,1221.800502,845.3575216,789.3313116,267.23226,269.2479,241.21662
Ac3PIM2(17:1_17:0_16:0)-H,1397.868972,1129.628892,1127.613252,1141.628892,1147.639452,1145.623812,1159.639452,1235.816152,859.3731716,803.3469616,267.23226,269.2479,255.23226
Ac3PIM2(17:1_17:0_17:0)-H,1411.884622,1143.644542,1141.628902,1141.628902,1161.655102,1159.639462,1159.639462,1249.831802,873.3888217,817.3626117,267.23226,269.2479,269.2479
Ac3PIM2(17:1_17:0_18:0)-H,1425.900272,1157.660192,1155.644552,1141.628912,1175.670752,1173.655112,1159.639472,1263.847452,887.4044718,831.3782618,267.23226,269.2479,283.26354
Ac3PIM2(17:1_17:0_19:0)-H,1439.915922,1171.675842,1169.660202,1141.628922,1189.686402,1187.670762,1159.639482,1277.863102,901.4201218,845.3939118,267.23226,269.2479,297.27918
Ac3PIM2(17:1_17:0_20:0)-H,1453.931572,1185.691492,1183.675852,1141.628932,1203.702052,1201.686412,1159.639492,1291.878752,915.4357719,859.4095619,267.23226,269.2479,311.29482
Ac3PIM2(17:1_17:0_16:1)-H,1395.853322,1127.613242,1125.597602,1141.628882,1145.623802,1143.608162,1159.639442,1233.800502,857.3575216,801.3313116,267.23226,269.2479,253.21662
Ac3PIM2(17:1_17:0_17:1)-H,1409.868972,1141.628892,1139.613252,1141.628892,1159.639452,1157.623812,1159.639452,1247.816152,871.3731716,815.3469616,267.23226,269.2479,267.23226
Ac3PIM2(17:1_17:0_18:1)-H,1423.884622,1155.644542,1153.628902,1141.628902,1173.655102,1171.639462,1159.639462,1261.831802,885.3888217,829.3626117,267.23226,269.2479,281.2479
Ac3PIM2(17:1_17:0_18:2)-H,1421.868972,1153.628892,1151.613252,1141.628892,1171.639452,1169.623812,1159.639452,1259.816152,883.3731716,827.3469616,267.23226,269.2479,279.23226
Ac3PIM2(17:1_17:0_methyl-18:0)-H,1439.915922,1171.675842,1169.660202,1141.628922,1189.686402,1187.670762,1159.639482,1277.863102,901.4201218,845.3939118,267.23226,269.2479,297.27918
Ac3PIM2(17:1_18:0_14:0)-H,1383.853322,1115.613242,1099.581962,1155.644522,1133.623802,1117.592522,1173.655082,1221.800502,831.3418816,775.3156716,267.23226,283.26354,227.20098
Ac3PIM2(17:1_18:0_15:0)-H,1397.868972,1129.628892,1113.597612,1155.644532,1147.639452,1131.608172,1173.655092,1235.816152,845.3575316,789.3313216,267.23226,283.26354,241.21662
Ac3PIM2(17:1_18:0_16:0)-H,1411.884622,1143.644542,1127.613262,1155.644542,1161.655102,1145.623822,1173.655102,1249.831802,859.3731817,803.3469717,267.23226,283.26354,255.23226
Ac3PIM2(17:1_18:0_17:0)-H,1425.900272,1157.660192,1141.628912,1155.644552,1175.670752,1159.639472,1173.655112,1263.847452,873.3888318,817.3626218,267.23226,283.26354,269.2479
Ac3PIM2(17:1_18:0_18:0)-H,1439.915922,1171.675842,1155.644562,1155.644562,1189.686402,1173.655122,1173.655122,1277.863102,887.4044818,831.3782718,267.23226,283.26354,283.26354
Ac3PIM2(17:1_18:0_19:0)-H,1453.931572,1185.691492,1169.660212,1155.644572,1203.702052,1187.670772,1173.655132,1291.878752,901.4201319,845.3939219,267.23226,283.26354,297.27918
Ac3PIM2(17:1_18:0_20:0)-H,1467.947222,1199.707142,1183.675862,1155.644582,1217.717702,1201.686422,1173.655142,1305.894402,915.435782,859.409572,267.23226,283.26354,311.29482
Ac3PIM2(17:1_18:0_16:1)-H,1409.868972,1141.628892,1125.597612,1155.644532,1159.639452,1143.608172,1173.655092,1247.816152,857.3575316,801.3313216,267.23226,283.26354,253.21662
Ac3PIM2(17:1_18:0_17:1)-H,1423.884622,1155.644542,1139.613262,1155.644542,1173.655102,1157.623822,1173.655102,1261.831802,871.3731817,815.3469717,267.23226,283.26354,267.23226
Ac3PIM2(17:1_18:0_18:1)-H,1437.900272,1169.660192,1153.628912,1155.644552,1187.670752,1171.639472,1173.655112,1275.847452,885.3888318,829.3626218,267.23226,283.26354,281.2479
Ac3PIM2(17:1_18:0_18:2)-H,1435.884622,1167.644542,1151.613262,1155.644542,1185.655102,1169.623822,1173.655102,1273.831802,883.3731817,827.3469717,267.23226,283.26354,279.23226
Ac3PIM2(17:1_18:0_methyl-18:0)-H,1453.931572,1185.691492,1169.660212,1155.644572,1203.702052,1187.670772,1173.655132,1291.878752,901.4201319,845.3939219,267.23226,283.26354,297.27918
Ac3PIM2(17:1_19:0_14:0)-H,1397.868972,1129.628892,1099.581972,1169.660172,1147.639452,1117.592532,1187.670732,1235.816152,831.3418916,775.3156816,267.23226,297.27918,227.20098
Ac3PIM2(17:1_19:0_15:0)-H,1411.884622,1143.644542,1113.597622,1169.660182,1161.655102,1131.608182,1187.670742,1249.831802,845.3575417,789.3313317,267.23226,297.27918,241.21662
Ac3PIM2(17:1_19:0_16:0)-H,1425.900272,1157.660192,1127.613272,1169.660192,1175.670752,1145.623832,1187.670752,1263.847452,859.3731918,803.3469818,267.23226,297.27918,255.23226
Ac3PIM2(17:1_19:0_17:0)-H,1439.915922,1171.675842,1141.628922,1169.660202,1189.686402,1159.639482,1187.670762,1277.863102,873.3888418,817.3626318,267.23226,297.27918,269.2479
Ac3PIM2(17:1_19:0_18:0)-H,1453.931572,1185.691492,1155.644572,1169.660212,1203.702052,1173.655132,1187.670772,1291.878752,887.4044919,831.3782819,267.23226,297.27918,283.26354
Ac3PIM2(17:1_19:0_19:0)-H,1467.947222,1199.707142,1169.660222,1169.660222,1217.717702,1187.670782,1187.670782,1305.894402,901.420142,845.393932,267.23226,297.27918,297.27918
Ac3PIM2(17:1_19:0_20:0)-H,1481.962872,1213.722792,1183.675872,1169.660232,1231.733352,1201.686432,1187.670792,1319.910052,915.435792,859.409582,267.23226,297.27918,311.29482
Ac3PIM2(17:1_19:0_16:1)-H,1423.884622,1155.644542,1125.597622,1169.660182,1173.655102,1143.608182,1187.670742,1261.831802,857.3575417,801.3313317,267.23226,297.27918,253.21662
Ac3PIM2(17:1_19:0_17:1)-H,1437.900272,1169.660192,1139.613272,1169.660192,1187.670752,1157.623832,1187.670752,1275.847452,871.3731918,815.3469818,267.23226,297.27918,267.23226
Ac3PIM2(17:1_19:0_18:1)-H,1451.915922,1183.675842,1153.628922,1169.660202,1201.686402,1171.639482,1187.670762,1289.863102,885.3888418,829.3626318,267.23226,297.27918,281.2479
Ac3PIM2(17:1_19:0_18:2)-H,1449.900272,1181.660192,1151.613272,1169.660192,1199.670752,1169.623832,1187.670752,1287.847452,883.3731918,827.3469818,267.23226,297.27918,279.23226
Ac3PIM2(17:1_19:0_methyl-18:0)-H,1467.947222,1199.707142,1169.660222,1169.660222,1217.717702,1187.670782,1187.670782,1305.894402,901.420142,845.393932,267.23226,297.27918,297.27918
Ac3PIM2(17:1_20:0_14:0)-H,1411.884622,1143.644542,1099.581982,1183.675822,1161.655102,1117.592542,1201.686382,1249.831802,831.3419017,775.3156917,267.23226,311.29482,227.20098
Ac3PIM2(17:1_20:0_15:0)-H,1425.900272,1157.660192,1113.597632,1183.675832,1175.670752,1131.608192,1201.686392,1263.847452,845.3575518,789.3313418,267.23226,311.29482,241.21662
Ac3PIM2(17:1_20:0_16:0)-H,1439.915922,1171.675842,1127.613282,1183.675842,1189.686402,1145.623842,1201.686402,1277.863102,859.3732018,803.3469918,267.23226,311.29482,255.23226
Ac3PIM2(17:1_20:0_17:0)-H,1453.931572,1185.691492,1141.628932,1183.675852,1203.702052,1159.639492,1201.686412,1291.878752,873.3888519,817.3626419,267.23226,311.29482,269.2479
Ac3PIM2(17:1_20:0_18:0)-H,1467.947222,1199.707142,1155.644582,1183.675862,1217.717702,1173.655142,1201.686422,1305.894402,887.404502,831.378292,267.23226,311.29482,283.26354
Ac3PIM2(17:1_20:0_19:0)-H,1481.962872,1213.722792,1169.660232,1183.675872,1231.733352,1187.670792,1201.686432,1319.910052,901.420152,845.393942,267.23226,311.29482,297.27918
Ac3PIM2(17:1_20:0_20:0)-H,1495.978522,1227.738442,1183.675882,1183.675882,1245.749002,1201.686442,1201.686442,1333.925702,915.4358021,859.4095921,267.23226,311.29482,311.29482
