OxCL,[M+NH4]+,(sn1+sn2)+,(sn1'+sn2')+
OxCL((40:5(OH))_(40:5(OOOOH)))+NH4,1655.0747,669.5454,717.5302
OxCL((40:5(OH))_(40:5(OOOOOH)))+NH4,1671.0696,669.5454,733.5251
OxCL((40:5(OH))_(40:6))+NH4,1589.0793,669.5454,651.5348
OxCL((40:5(OH))_(40:6(OH)))+NH4,1605.0742,669.5454,667.5297
OxCL((40:5(OH))_(40:6(OOH)))+NH4,1621.0692,669.5454,683.5247
OxCL((40:5(OH))_(40:6(OOOH)))+NH4,1637.0641,669.5454,699.5196
OxCL((40:5(OH))_(40:6(OOOOH)))+NH4,1653.059,669.5454,715.5145
OxCL((40:5(OH))_(40:6(OOOOOH)))+NH4,1669.0539,669.5454,731.5094
OxCL((40:5(OH))_(40:6(OOOOOOH)))+NH4,1685.0488,669.5454,747.5043
OxCL((40:5(OH))_(40:6(OOOOOOOOH)))+NH4,1717.0387,669.5454,779.4942
OxCL((40:5(OH))_(40:7))+NH4,1587.0637,669.5454,649.5192
OxCL((40:5(OH))_(40:7(OH)))+NH4,1603.0586,669.5454,665.5141
OxCL((40:5(OH))_(40:7(OH)))+NH4,1603.0586,669.5454,665.5141
OxCL((40:5(OH))_(40:7(OOH)))+NH4,1619.0535,669.5454,681.509
OxCL((40:5(OH))_(40:7(OOOH)))+NH4,1635.0484,669.5454,697.5039
OxCL((40:5(OH))_(40:7(OOOOH)))+NH4,1651.0433,669.5454,713.4988
OxCL((40:5(OH))_(40:7(OOOOOH)))+NH4,1667.0383,669.5454,729.4938
OxCL((40:5(OH))_(40:7(OOOOOOH)))+NH4,1683.0332,669.5454,745.4887
OxCL((40:5(OH))_(40:7(OOOOOOOOH)))+NH4,1715.023,669.5454,777.4785
OxCL((40:5(OH))_(40:8))+NH4,1585.048,669.5454,647.5035
OxCL((40:5(OH))_(40:8(OH)))+NH4,1601.0429,669.5454,663.4984
OxCL((40:5(OH))_(40:8(OH)))+NH4,1601.0429,669.5454,663.4984
OxCL((40:5(OH))_(40:8(OOH)))+NH4,1617.0378,669.5454,679.4933
OxCL((40:5(OH))_(40:8(OOOH)))+NH4,1633.0328,669.5454,695.4883
OxCL((40:5(OH))_(40:8(OOOH)))+NH4,1633.0328,669.5454,695.4883
OxCL((40:5(OH))_(40:8(OOOOH)))+NH4,1649.0277,669.5454,711.4832
OxCL((40:5(OH))_(40:8(OOOOOH)))+NH4,1665.0226,669.5454,727.4781
OxCL((40:5(OH))_(40:8(OOOOOOH)))+NH4,1681.0175,669.5454,743.473
OxCL((40:5(OH))_(40:8(OOOOOOH)))+NH4,1681.0175,669.5454,743.473
OxCL((40:5(OH))_(40:8(OOOOOOOOH)))+NH4,1713.0074,669.5454,775.4629
OxCL((40:5(OH))_(40:8(OOOOOOOOH)))+NH4,1713.0074,669.5454,775.4629
OxCL((40:5(OH))_(40:9))+NH4,1583.0323,669.5454,645.4878
OxCL((40:5(OH))_(40:9(OH)))+NH4,1599.0273,669.5454,661.4828
OxCL((40:5(OH))_(40:9(OOH)))+NH4,1615.0222,669.5454,677.4777
OxCL((40:5(OH))_(40:9(OOOH)))+NH4,1631.0171,669.5454,693.4726
OxCL((40:5(OH))_(40:9(OOOH)))+NH4,1631.0171,669.5454,693.4726
OxCL((40:5(OH))_(40:9(OOOOH)))+NH4,1647.012,669.5454,709.4675
OxCL((40:5(OH))_(40:9(OOOOH)))+NH4,1647.012,669.5454,709.4675
OxCL((40:5(OH))_(40:9(OOOOOH)))+NH4,1663.0069,669.5454,725.4624
OxCL((40:5(OH))_(40:9(OOOOOOH)))+NH4,1679.0019,669.5454,741.4574
OxCL((40:5(OH))_(40:9(OOOOOOOOH)))+NH4,1710.9917,669.5454,773.4472
OxCL((40:5(OH))_(42:10))+NH4,1609.048,669.5454,671.5035
OxCL((40:5(OH))_(42:10(OH)))+NH4,1625.0429,669.5454,687.4984
OxCL((40:5(OH))_(42:10(OOH)))+NH4,1641.0378,669.5454,703.4933
OxCL((40:5(OH))_(42:10(OOOH)))+NH4,1657.0328,669.5454,719.4883
OxCL((40:5(OH))_(42:10(OOOOH)))+NH4,1673.0277,669.5454,735.4832
OxCL((40:5(OH))_(42:10(OOOOOH)))+NH4,1689.0226,669.5454,751.4781
OxCL((40:5(OH))_(42:10(OOOOOOH)))+NH4,1705.0175,669.5454,767.473
OxCL((40:5(OH))_(42:10(OOOOOOOOH)))+NH4,1737.0074,669.5454,799.4629
OxCL((40:5(OH))_(42:4(OH)))+NH4,1637.1369,669.5454,699.5924
OxCL((40:5(OH))_(42:6))+NH4,1617.1106,669.5454,679.5661
OxCL((40:5(OH))_(42:6(OH)))+NH4,1633.1056,669.5454,695.5611
OxCL((40:5(OH))_(42:6(OOH)))+NH4,1649.1005,669.5454,711.556
OxCL((40:5(OH))_(42:6(OOH)))+NH4,1649.1005,669.5454,711.556
OxCL((40:5(OH))_(42:6(OOOH)))+NH4,1665.0954,669.5454,727.5509
OxCL((40:5(OH))_(42:6(OOOOH)))+NH4,1681.0903,669.5454,743.5458
OxCL((40:5(OH))_(42:6(OOOOOH)))+NH4,1697.0852,669.5454,759.5407
OxCL((40:5(OH))_(42:7))+NH4,1615.095,669.5454,677.5505
OxCL((40:5(OH))_(42:7(OH)))+NH4,1631.0899,669.5454,693.5454
OxCL((40:5(OH))_(42:7(OOH)))+NH4,1647.0848,669.5454,709.5403
OxCL((40:5(OH))_(42:7(OOH)))+NH4,1647.0848,669.5454,709.5403
OxCL((40:5(OH))_(42:7(OOOH)))+NH4,1663.0797,669.5454,725.5352
OxCL((40:5(OH))_(42:7(OOOOH)))+NH4,1679.0747,669.5454,741.5302
OxCL((40:5(OH))_(42:7(OOOOOH)))+NH4,1695.0696,669.5454,757.5251
OxCL((40:5(OH))_(42:8))+NH4,1613.0793,669.5454,675.5348
OxCL((40:5(OH))_(42:8(OH)))+NH4,1629.0742,669.5454,691.5297
OxCL((40:5(OH))_(42:8(OOH)))+NH4,1645.0692,669.5454,707.5247
OxCL((40:5(OH))_(42:8(OOOH)))+NH4,1661.0641,669.5454,723.5196
OxCL((40:5(OH))_(42:8(OOOOH)))+NH4,1677.059,669.5454,739.5145
OxCL((40:5(OH))_(42:8(OOOOOH)))+NH4,1693.0539,669.5454,755.5094
OxCL((40:5(OH))_(42:8(OOOOOOH)))+NH4,1709.0488,669.5454,771.5043
OxCL((40:5(OH))_(42:8(OOOOOOOOH)))+NH4,1741.0387,669.5454,803.4942
OxCL((40:5(OH))_(42:9))+NH4,1611.0637,669.5454,673.5192
OxCL((40:5(OH))_(42:9(OH)))+NH4,1627.0586,669.5454,689.5141
OxCL((40:5(OH))_(42:9(OH)))+NH4,1627.0586,669.5454,689.5141
OxCL((40:5(OH))_(42:9(OOH)))+NH4,1643.0535,669.5454,705.509
OxCL((40:5(OH))_(42:9(OOOH)))+NH4,1659.0484,669.5454,721.5039
OxCL((40:5(OH))_(42:9(OOOOH)))+NH4,1675.0433,669.5454,737.4988
OxCL((40:5(OH))_(42:9(OOOOOH)))+NH4,1691.0383,669.5454,753.4938
OxCL((40:5(OH))_(42:9(OOOOOOH)))+NH4,1707.0332,669.5454,769.4887
OxCL((40:5(OH))_(42:9(OOOOOOOOH)))+NH4,1739.023,669.5454,801.4785
OxCL((40:5(OH))_(44:10))+NH4,1637.0793,669.5454,699.5348
OxCL((40:5(OH))_(44:10(OH)))+NH4,1653.0742,669.5454,715.5297
OxCL((40:5(OH))_(44:10(OOH)))+NH4,1669.0692,669.5454,731.5247
OxCL((40:5(OH))_(44:10(OOOH)))+NH4,1685.0641,669.5454,747.5196
OxCL((40:5(OH))_(44:10(OOOOH)))+NH4,1701.059,669.5454,763.5145
OxCL((40:5(OH))_(44:10(OOOOOH)))+NH4,1717.0539,669.5454,779.5094
OxCL((40:5(OH))_(44:10(OOOOOOH)))+NH4,1733.0488,669.5454,795.5043
OxCL((40:5(OH))_(44:10(OOOOOOOOH)))+NH4,1765.0387,669.5454,827.4942
OxCL((40:5(OH))_(44:11))+NH4,1635.0637,669.5454,697.5192
OxCL((40:5(OH))_(44:11(OH)))+NH4,1651.0586,669.5454,713.5141
OxCL((40:5(OH))_(44:11(OH)))+NH4,1651.0586,669.5454,713.5141
OxCL((40:5(OH))_(44:11(OOH)))+NH4,1667.0535,669.5454,729.509
OxCL((40:5(OH))_(44:11(OOOH)))+NH4,1683.0484,669.5454,745.5039
OxCL((40:5(OH))_(44:11(OOOOH)))+NH4,1699.0433,669.5454,761.4988
OxCL((40:5(OH))_(44:11(OOOOOH)))+NH4,1715.0383,669.5454,777.4938
OxCL((40:5(OH))_(44:11(OOOOOOH)))+NH4,1731.0332,669.5454,793.4887
OxCL((40:5(OH))_(44:11(OOOOOOOOH)))+NH4,1763.023,669.5454,825.4785
OxCL((40:5(OH))_(44:12))+NH4,1633.048,669.5454,695.5035
OxCL((40:5(OH))_(44:12(OH)))+NH4,1649.0429,669.5454,711.4984
OxCL((40:5(OH))_(44:12(OOH)))+NH4,1665.0378,669.5454,727.4933
OxCL((40:5(OH))_(44:12(OOOH)))+NH4,1681.0328,669.5454,743.4883
OxCL((40:5(OH))_(44:12(OOOOH)))+NH4,1697.0277,669.5454,759.4832
OxCL((40:5(OH))_(44:12(OOOOOH)))+NH4,1713.0226,669.5454,775.4781
OxCL((40:5(OH))_(44:12(OOOOOOH)))+NH4,1729.0175,669.5454,791.473
OxCL((40:5(OH))_(44:12(OOOOOOOOH)))+NH4,1761.0074,669.5454,823.4629
OxCL((40:5(OH))_(44:6(OOH)))+NH4,1677.1318,669.5454,739.5873
OxCL((40:5(OH))_(44:8(OH)))+NH4,1657.1056,669.5454,719.5611
OxCL((40:5(OH))_(44:8(OOH)))+NH4,1673.1005,669.5454,735.556
OxCL((40:5(OH))_(44:8(OOOH)))+NH4,1689.0954,669.5454,751.5509
OxCL((40:5(OH))_(44:8(OOOOOH)))+NH4,1721.0852,669.5454,783.5407
OxCL((40:5(OH))_(44:9(OH)))+NH4,1655.0899,669.5454,717.5454
OxCL((40:5(OH))_(44:9(OOH)))+NH4,1671.0848,669.5454,733.5403
OxCL((40:5(OH))_(44:9(OOOH)))+NH4,1687.0797,669.5454,749.5352
OxCL((40:5(OH))_(44:9(OOOOOH)))+NH4,1719.0696,669.5454,781.5251
OxCL((40:5(OOH))_(40:5(OOH)))+NH4,1639.0797,685.5403,685.5403
OxCL((40:5(OOH))_(40:5(OOH)))+NH4,1639.0797,685.5403,685.5403
OxCL((40:5(OOH))_(40:5(OOOH)))+NH4,1655.0746,685.5403,701.5352
OxCL((40:5(OOH))_(40:5(OOOOH)))+NH4,1671.0696,685.5403,717.5302
OxCL((40:5(OOH))_(40:5(OOOOOH)))+NH4,1687.0645,685.5403,733.5251
OxCL((40:5(OOH))_(40:6))+NH4,1605.0742,685.5403,651.5348
OxCL((40:5(OOH))_(40:6(OH)))+NH4,1621.0691,685.5403,667.5297
OxCL((40:5(OOH))_(40:6(OOH)))+NH4,1637.0641,685.5403,683.5247
OxCL((40:5(OOH))_(40:6(OOOH)))+NH4,1653.059,685.5403,699.5196
OxCL((40:5(OOH))_(40:6(OOOOH)))+NH4,1669.0539,685.5403,715.5145
OxCL((40:5(OOH))_(40:6(OOOOOH)))+NH4,1685.0488,685.5403,731.5094
OxCL((40:5(OOH))_(40:6(OOOOOOH)))+NH4,1701.0437,685.5403,747.5043
OxCL((40:5(OOH))_(40:6(OOOOOOOOH)))+NH4,1733.0336,685.5403,779.4942
OxCL((40:5(OOH))_(40:7))+NH4,1603.0586,685.5403,649.5192
OxCL((40:5(OOH))_(40:7(OH)))+NH4,1619.0535,685.5403,665.5141
OxCL((40:5(OOH))_(40:7(OH)))+NH4,1619.0535,685.5403,665.5141
OxCL((40:5(OOH))_(40:7(OOH)))+NH4,1635.0484,685.5403,681.509
OxCL((40:5(OOH))_(40:7(OOOH)))+NH4,1651.0433,685.5403,697.5039
OxCL((40:5(OOH))_(40:7(OOOOH)))+NH4,1667.0382,685.5403,713.4988
OxCL((40:5(OOH))_(40:7(OOOOOH)))+NH4,1683.0332,685.5403,729.4938
OxCL((40:5(OOH))_(40:7(OOOOOOH)))+NH4,1699.0281,685.5403,745.4887
OxCL((40:5(OOH))_(40:7(OOOOOOOOH)))+NH4,1731.0179,685.5403,777.4785
OxCL((40:5(OOH))_(40:8))+NH4,1601.0429,685.5403,647.5035
OxCL((40:5(OOH))_(40:8(OH)))+NH4,1617.0378,685.5403,663.4984
OxCL((40:5(OOH))_(40:8(OH)))+NH4,1617.0378,685.5403,663.4984
OxCL((40:5(OOH))_(40:8(OOH)))+NH4,1633.0327,685.5403,679.4933
OxCL((40:5(OOH))_(40:8(OOOH)))+NH4,1649.0277,685.5403,695.4883
OxCL((40:5(OOH))_(40:8(OOOH)))+NH4,1649.0277,685.5403,695.4883
OxCL((40:5(OOH))_(40:8(OOOOH)))+NH4,1665.0226,685.5403,711.4832
OxCL((40:5(OOH))_(40:8(OOOOOH)))+NH4,1681.0175,685.5403,727.4781
OxCL((40:5(OOH))_(40:8(OOOOOOH)))+NH4,1697.0124,685.5403,743.473
OxCL((40:5(OOH))_(40:8(OOOOOOH)))+NH4,1697.0124,685.5403,743.473
OxCL((40:5(OOH))_(40:8(OOOOOOOOH)))+NH4,1729.0023,685.5403,775.4629
OxCL((40:5(OOH))_(40:8(OOOOOOOOH)))+NH4,1729.0023,685.5403,775.4629
OxCL((40:5(OOH))_(40:9))+NH4,1599.0272,685.5403,645.4878
OxCL((40:5(OOH))_(40:9(OH)))+NH4,1615.0222,685.5403,661.4828
OxCL((40:5(OOH))_(40:9(OOH)))+NH4,1631.0171,685.5403,677.4777
OxCL((40:5(OOH))_(40:9(OOOH)))+NH4,1647.012,685.5403,693.4726
OxCL((40:5(OOH))_(40:9(OOOH)))+NH4,1647.012,685.5403,693.4726
OxCL((40:5(OOH))_(40:9(OOOOH)))+NH4,1663.0069,685.5403,709.4675
OxCL((40:5(OOH))_(40:9(OOOOH)))+NH4,1663.0069,685.5403,709.4675
OxCL((40:5(OOH))_(40:9(OOOOOH)))+NH4,1679.0018,685.5403,725.4624
OxCL((40:5(OOH))_(40:9(OOOOOOH)))+NH4,1694.9968,685.5403,741.4574
OxCL((40:5(OOH))_(40:9(OOOOOOOOH)))+NH4,1726.9866,685.5403,773.4472
OxCL((40:5(OOH))_(42:10))+NH4,1625.0429,685.5403,671.5035
OxCL((40:5(OOH))_(42:10(OH)))+NH4,1641.0378,685.5403,687.4984
OxCL((40:5(OOH))_(42:10(OOH)))+NH4,1657.0327,685.5403,703.4933
OxCL((40:5(OOH))_(42:10(OOOH)))+NH4,1673.0277,685.5403,719.4883
OxCL((40:5(OOH))_(42:10(OOOOH)))+NH4,1689.0226,685.5403,735.4832
OxCL((40:5(OOH))_(42:10(OOOOOH)))+NH4,1705.0175,685.5403,751.4781
OxCL((40:5(OOH))_(42:10(OOOOOOH)))+NH4,1721.0124,685.5403,767.473
OxCL((40:5(OOH))_(42:10(OOOOOOOOH)))+NH4,1753.0023,685.5403,799.4629
OxCL((40:5(OOH))_(42:4(OH)))+NH4,1653.1318,685.5403,699.5924
OxCL((40:5(OOH))_(42:6))+NH4,1633.1055,685.5403,679.5661
OxCL((40:5(OOH))_(42:6(OH)))+NH4,1649.1005,685.5403,695.5611
OxCL((40:5(OOH))_(42:6(OOH)))+NH4,1665.0954,685.5403,711.556
OxCL((40:5(OOH))_(42:6(OOH)))+NH4,1665.0954,685.5403,711.556
OxCL((40:5(OOH))_(42:6(OOOH)))+NH4,1681.0903,685.5403,727.5509
OxCL((40:5(OOH))_(42:6(OOOOH)))+NH4,1697.0852,685.5403,743.5458
OxCL((40:5(OOH))_(42:6(OOOOOH)))+NH4,1713.0801,685.5403,759.5407
OxCL((40:5(OOH))_(42:7))+NH4,1631.0899,685.5403,677.5505
OxCL((40:5(OOH))_(42:7(OH)))+NH4,1647.0848,685.5403,693.5454
OxCL((40:5(OOH))_(42:7(OOH)))+NH4,1663.0797,685.5403,709.5403
OxCL((40:5(OOH))_(42:7(OOH)))+NH4,1663.0797,685.5403,709.5403
OxCL((40:5(OOH))_(42:7(OOOH)))+NH4,1679.0746,685.5403,725.5352
OxCL((40:5(OOH))_(42:7(OOOOH)))+NH4,1695.0696,685.5403,741.5302
OxCL((40:5(OOH))_(42:7(OOOOOH)))+NH4,1711.0645,685.5403,757.5251
OxCL((40:5(OOH))_(42:8))+NH4,1629.0742,685.5403,675.5348
OxCL((40:5(OOH))_(42:8(OH)))+NH4,1645.0691,685.5403,691.5297
OxCL((40:5(OOH))_(42:8(OOH)))+NH4,1661.0641,685.5403,707.5247
OxCL((40:5(OOH))_(42:8(OOOH)))+NH4,1677.059,685.5403,723.5196
OxCL((40:5(OOH))_(42:8(OOOOH)))+NH4,1693.0539,685.5403,739.5145
OxCL((40:5(OOH))_(42:8(OOOOOH)))+NH4,1709.0488,685.5403,755.5094
OxCL((40:5(OOH))_(42:8(OOOOOOH)))+NH4,1725.0437,685.5403,771.5043
OxCL((40:5(OOH))_(42:8(OOOOOOOOH)))+NH4,1757.0336,685.5403,803.4942
OxCL((40:5(OOH))_(42:9))+NH4,1627.0586,685.5403,673.5192
OxCL((40:5(OOH))_(42:9(OH)))+NH4,1643.0535,685.5403,689.5141
OxCL((40:5(OOH))_(42:9(OH)))+NH4,1643.0535,685.5403,689.5141
OxCL((40:5(OOH))_(42:9(OOH)))+NH4,1659.0484,685.5403,705.509
OxCL((40:5(OOH))_(42:9(OOOH)))+NH4,1675.0433,685.5403,721.5039
OxCL((40:5(OOH))_(42:9(OOOOH)))+NH4,1691.0382,685.5403,737.4988
OxCL((40:5(OOH))_(42:9(OOOOOH)))+NH4,1707.0332,685.5403,753.4938
OxCL((40:5(OOH))_(42:9(OOOOOOH)))+NH4,1723.0281,685.5403,769.4887
OxCL((40:5(OOH))_(42:9(OOOOOOOOH)))+NH4,1755.0179,685.5403,801.4785
OxCL((40:5(OOH))_(44:10))+NH4,1653.0742,685.5403,699.5348
OxCL((40:5(OOH))_(44:10(OH)))+NH4,1669.0691,685.5403,715.5297
OxCL((40:5(OOH))_(44:10(OOH)))+NH4,1685.0641,685.5403,731.5247
OxCL((40:5(OOH))_(44:10(OOOH)))+NH4,1701.059,685.5403,747.5196
OxCL((40:5(OOH))_(44:10(OOOOH)))+NH4,1717.0539,685.5403,763.5145
OxCL((40:5(OOH))_(44:10(OOOOOH)))+NH4,1733.0488,685.5403,779.5094
OxCL((40:5(OOH))_(44:10(OOOOOOH)))+NH4,1749.0437,685.5403,795.5043
OxCL((40:5(OOH))_(44:10(OOOOOOOOH)))+NH4,1781.0336,685.5403,827.4942
OxCL((40:5(OOH))_(44:11))+NH4,1651.0586,685.5403,697.5192
OxCL((40:5(OOH))_(44:11(OH)))+NH4,1667.0535,685.5403,713.5141
OxCL((40:5(OOH))_(44:11(OH)))+NH4,1667.0535,685.5403,713.5141
OxCL((40:5(OOH))_(44:11(OOH)))+NH4,1683.0484,685.5403,729.509
OxCL((40:5(OOH))_(44:11(OOOH)))+NH4,1699.0433,685.5403,745.5039
OxCL((40:5(OOH))_(44:11(OOOOH)))+NH4,1715.0382,685.5403,761.4988
OxCL((40:5(OOH))_(44:11(OOOOOH)))+NH4,1731.0332,685.5403,777.4938
OxCL((40:5(OOH))_(44:11(OOOOOOH)))+NH4,1747.0281,685.5403,793.4887
OxCL((40:5(OOH))_(44:11(OOOOOOOOH)))+NH4,1779.0179,685.5403,825.4785
OxCL((40:5(OOH))_(44:12))+NH4,1649.0429,685.5403,695.5035
OxCL((40:5(OOH))_(44:12(OH)))+NH4,1665.0378,685.5403,711.4984
OxCL((40:5(OOH))_(44:12(OOH)))+NH4,1681.0327,685.5403,727.4933
OxCL((40:5(OOH))_(44:12(OOOH)))+NH4,1697.0277,685.5403,743.4883
OxCL((40:5(OOH))_(44:12(OOOOH)))+NH4,1713.0226,685.5403,759.4832
OxCL((40:5(OOH))_(44:12(OOOOOH)))+NH4,1729.0175,685.5403,775.4781
OxCL((40:5(OOH))_(44:12(OOOOOOH)))+NH4,1745.0124,685.5403,791.473
OxCL((40:5(OOH))_(44:12(OOOOOOOOH)))+NH4,1777.0023,685.5403,823.4629
OxCL((40:5(OOH))_(44:6(OOH)))+NH4,1693.1267,685.5403,739.5873
OxCL((40:5(OOH))_(44:8(OH)))+NH4,1673.1005,685.5403,719.5611
OxCL((40:5(OOH))_(44:8(OOH)))+NH4,1689.0954,685.5403,735.556
OxCL((40:5(OOH))_(44:8(OOOH)))+NH4,1705.0903,685.5403,751.5509
OxCL((40:5(OOH))_(44:8(OOOOOH)))+NH4,1737.0801,685.5403,783.5407
OxCL((40:5(OOH))_(44:9(OH)))+NH4,1671.0848,685.5403,717.5454
OxCL((40:5(OOH))_(44:9(OOH)))+NH4,1687.0797,685.5403,733.5403
OxCL((40:5(OOH))_(44:9(OOOH)))+NH4,1703.0746,685.5403,749.5352
OxCL((40:5(OOH))_(44:9(OOOOOH)))+NH4,1735.0645,685.5403,781.5251
OxCL((40:5(OOH))_(40:5(OOH)))+NH4,1639.0797,685.5403,685.5403
OxCL((40:5(OOH))_(40:5(OOOH)))+NH4,1655.0746,685.5403,701.5352
OxCL((40:5(OOH))_(40:5(OOOOH)))+NH4,1671.0696,685.5403,717.5302
OxCL((40:5(OOH))_(40:5(OOOOOH)))+NH4,1687.0645,685.5403,733.5251
OxCL((40:5(OOH))_(40:6))+NH4,1605.0742,685.5403,651.5348
OxCL((40:5(OOH))_(40:6(OH)))+NH4,1621.0691,685.5403,667.5297
OxCL((40:5(OOH))_(40:6(OOH)))+NH4,1637.0641,685.5403,683.5247
OxCL((40:5(OOH))_(40:6(OOOH)))+NH4,1653.059,685.5403,699.5196
OxCL((40:5(OOH))_(40:6(OOOOH)))+NH4,1669.0539,685.5403,715.5145
OxCL((40:5(OOH))_(40:6(OOOOOH)))+NH4,1685.0488,685.5403,731.5094
OxCL((40:5(OOH))_(40:6(OOOOOOH)))+NH4,1701.0437,685.5403,747.5043
OxCL((40:5(OOH))_(40:6(OOOOOOOOH)))+NH4,1733.0336,685.5403,779.4942
OxCL((40:5(OOH))_(40:7))+NH4,1603.0586,685.5403,649.5192
OxCL((40:5(OOH))_(40:7(OH)))+NH4,1619.0535,685.5403,665.5141
OxCL((40:5(OOH))_(40:7(OH)))+NH4,1619.0535,685.5403,665.5141
OxCL((40:5(OOH))_(40:7(OOH)))+NH4,1635.0484,685.5403,681.509
OxCL((40:5(OOH))_(40:7(OOOH)))+NH4,1651.0433,685.5403,697.5039
OxCL((40:5(OOH))_(40:7(OOOOH)))+NH4,1667.0382,685.5403,713.4988
OxCL((40:5(OOH))_(40:7(OOOOOH)))+NH4,1683.0332,685.5403,729.4938
OxCL((40:5(OOH))_(40:7(OOOOOOH)))+NH4,1699.0281,685.5403,745.4887
OxCL((40:5(OOH))_(40:7(OOOOOOOOH)))+NH4,1731.0179,685.5403,777.4785
OxCL((40:5(OOH))_(40:8))+NH4,1601.0429,685.5403,647.5035
OxCL((40:5(OOH))_(40:8(OH)))+NH4,1617.0378,685.5403,663.4984
OxCL((40:5(OOH))_(40:8(OH)))+NH4,1617.0378,685.5403,663.4984
OxCL((40:5(OOH))_(40:8(OOH)))+NH4,1633.0327,685.5403,679.4933
OxCL((40:5(OOH))_(40:8(OOOH)))+NH4,1649.0277,685.5403,695.4883
OxCL((40:5(OOH))_(40:8(OOOH)))+NH4,1649.0277,685.5403,695.4883
OxCL((40:5(OOH))_(40:8(OOOOH)))+NH4,1665.0226,685.5403,711.4832
OxCL((40:5(OOH))_(40:8(OOOOOH)))+NH4,1681.0175,685.5403,727.4781
OxCL((40:5(OOH))_(40:8(OOOOOOH)))+NH4,1697.0124,685.5403,743.473
OxCL((40:5(OOH))_(40:8(OOOOOOH)))+NH4,1697.0124,685.5403,743.473
OxCL((40:5(OOH))_(40:8(OOOOOOOOH)))+NH4,1729.0023,685.5403,775.4629
OxCL((40:5(OOH))_(40:8(OOOOOOOOH)))+NH4,1729.0023,685.5403,775.4629
OxCL((40:5(OOH))_(40:9))+NH4,1599.0272,685.5403,645.4878
OxCL((40:5(OOH))_(40:9(OH)))+NH4,1615.0222,685.5403,661.4828
OxCL((40:5(OOH))_(40:9(OOH)))+NH4,1631.0171,685.5403,677.4777
OxCL((40:5(OOH))_(40:9(OOOH)))+NH4,1647.012,685.5403,693.4726
OxCL((40:5(OOH))_(40:9(OOOH)))+NH4,1647.012,685.5403,693.4726
OxCL((40:5(OOH))_(40:9(OOOOH)))+NH4,1663.0069,685.5403,709.4675
OxCL((40:5(OOH))_(40:9(OOOOH)))+NH4,1663.0069,685.5403,709.4675
OxCL((40:5(OOH))_(40:9(OOOOOH)))+NH4,1679.0018,685.5403,725.4624
OxCL((40:5(OOH))_(40:9(OOOOOOH)))+NH4,1694.9968,685.5403,741.4574
OxCL((40:5(OOH))_(40:9(OOOOOOOOH)))+NH4,1726.9866,685.5403,773.4472
OxCL((40:5(OOH))_(42:10))+NH4,1625.0429,685.5403,671.5035
OxCL((40:5(OOH))_(42:10(OH)))+NH4,1641.0378,685.5403,687.4984
OxCL((40:5(OOH))_(42:10(OOH)))+NH4,1657.0327,685.5403,703.4933
OxCL((40:5(OOH))_(42:10(OOOH)))+NH4,1673.0277,685.5403,719.4883
OxCL((40:5(OOH))_(42:10(OOOOH)))+NH4,1689.0226,685.5403,735.4832
OxCL((40:5(OOH))_(42:10(OOOOOH)))+NH4,1705.0175,685.5403,751.4781
OxCL((40:5(OOH))_(42:10(OOOOOOH)))+NH4,1721.0124,685.5403,767.473
OxCL((40:5(OOH))_(42:10(OOOOOOOOH)))+NH4,1753.0023,685.5403,799.4629
OxCL((40:5(OOH))_(42:4(OH)))+NH4,1653.1318,685.5403,699.5924
OxCL((40:5(OOH))_(42:6))+NH4,1633.1055,685.5403,679.5661
OxCL((40:5(OOH))_(42:6(OH)))+NH4,1649.1005,685.5403,695.5611
OxCL((40:5(OOH))_(42:6(OOH)))+NH4,1665.0954,685.5403,711.556
OxCL((40:5(OOH))_(42:6(OOH)))+NH4,1665.0954,685.5403,711.556
OxCL((40:5(OOH))_(42:6(OOOH)))+NH4,1681.0903,685.5403,727.5509
OxCL((40:5(OOH))_(42:6(OOOOH)))+NH4,1697.0852,685.5403,743.5458
OxCL((40:5(OOH))_(42:6(OOOOOH)))+NH4,1713.0801,685.5403,759.5407
OxCL((40:5(OOH))_(42:7))+NH4,1631.0899,685.5403,677.5505
OxCL((40:5(OOH))_(42:7(OH)))+NH4,1647.0848,685.5403,693.5454
OxCL((40:5(OOH))_(42:7(OOH)))+NH4,1663.0797,685.5403,709.5403
OxCL((40:5(OOH))_(42:7(OOH)))+NH4,1663.0797,685.5403,709.5403
OxCL((40:5(OOH))_(42:7(OOOH)))+NH4,1679.0746,685.5403,725.5352
OxCL((40:5(OOH))_(42:7(OOOOH)))+NH4,1695.0696,685.5403,741.5302
OxCL((40:5(OOH))_(42:7(OOOOOH)))+NH4,1711.0645,685.5403,757.5251
OxCL((40:5(OOH))_(42:8))+NH4,1629.0742,685.5403,675.5348
OxCL((40:5(OOH))_(42:8(OH)))+NH4,1645.0691,685.5403,691.5297
OxCL((40:5(OOH))_(42:8(OOH)))+NH4,1661.0641,685.5403,707.5247
OxCL((40:5(OOH))_(42:8(OOOH)))+NH4,1677.059,685.5403,723.5196
OxCL((40:5(OOH))_(42:8(OOOOH)))+NH4,1693.0539,685.5403,739.5145
OxCL((40:5(OOH))_(42:8(OOOOOH)))+NH4,1709.0488,685.5403,755.5094
OxCL((40:5(OOH))_(42:8(OOOOOOH)))+NH4,1725.0437,685.5403,771.5043
