row ID,row m/z,row retention time,All identity elements,negIEB_DD_1.mzXML Peak height,neg_DD_1.mzXML Peak height,negIEB_DD_2_noDrift.mzXML Peak height,neg_DD_2.mzXML Peak height,negIEB_DD_4_usedDD3.mzXML Peak height,neg_DD_3.mzXML Peak height,neg_DD_5.mzXML Peak height,negIEB_DD_5.mzXML Peak height,negIEB_DD_3_noDrift.mzXML Peak height,neg_DD_4.mzXML Peak height,neg_DD_6.mzXML Peak height,
3622,658.8910668694433,16.77339393939394,,74265.2890625,73761.390625,78138.7734375,67698.8828125,67306.21670386905,64044.015625,69607.7265625,64843.30729166665,75032.203125,68743.5078125,62470.03515625,
3623,922.8187838291535,14.892580303030304,,48326.35546875,50973.71875,69289.09375,59871.26953125,67279.59691220238,61357.0078125,86869.1796875,59374.15234374999,69499.08370535713,66145.75,61537.05078125,
3624,299.9195244914353,1.1420606060606062,,48715.19921875,37094.58984375,55772.0625,53185.48046875,66961.39676339286,61235.31640625,19378.5078125,68122.25148809524,76450.6173735119,56014.44921875,56967.36421130951,
3625,329.0328468449611,9.294280303030304,,63452.0859375,60678.69921875,65279.66015625,65971.9375,66566.76302083333,64011.73828125,68228.9609375,60189.2109375,77942.2734375,59802.6796875,57543.35063244047,
3626,996.824997350643,16.01832878787879,,65711.7578125,88792.5078125,69604.71875,56943.4609375,66562.42875744047,68166.453125,66060.4921875,79172.296875,70885.0234375,73465.1875,71884.578125,
3627,228.79810880025227,1.9593742424242426,,54256.671875,52839.9140625,39129.08203125,53573.04296875,66525.84263392858,45963.16796875,45877.80859375,77412.70982142857,74072.56529017857,52303.97730654761,55442.4921875,
3628,922.8185179281921,12.991234848484849,,63129.0625,67072.8046875,78634.765625,71805.6953125,66300.73828125,75250.2109375,72616.21875,74319.015625,79444.2890625,75282.59375,72213.3359375,
3629,658.8912444437351,15.842456060606061,,75225.1796875,66504.4140625,60545.15625,67698.8828125,66267.29743303571,64262.8671875,63652.35546875,66983.9375,61033.01953125,61166.71484375,59252.6640625,
3630,325.18402109737866,14.143580303030303,,79079.3984375,69853.6875,59863.96875,53222.3515625,66027.94680059524,66409.9453125,63853.53125,65728.30171130953,61626.37574404761,54134.46484375,54376.8125,
3631,444.89135286557917,14.368948484848486,,44486.5078125,37693.046875,50401.08984375,43077.4375,64955.647135416664,52777.46875,60260.47265625,50130.59821428572,59727.26953125,43689.484375,47764.18359375,
3632,598.8535513799591,4.576528787878788,,58419.62890625,120445.5,54634.68359375,89001.625,64671.65290178571,70084.328125,50422.11793154762,75874.7734375,76583.6640625,51919.43452380951,51773.85546875,
3633,308.07549509375986,1.6794378787878785,,68765.0234375,60092.375,74797.265625,64136.0,64221.42447916667,62468.54371279762,62495.1015625,62927.59765625,62938.11272321429,68268.16220238096,59737.11365327381,
3634,223.79869461463497,1.6895772727272729,,65484.8359375,302253.0,55535.1171875,198750.671875,64054.92001488095,163408.90625,98418.7578125,52339.830357142855,64779.7578125,95216.171875,93386.5390625,
3635,860.8488534374155,1.5158560606060605,,37190.7265625,56090.3515625,76978.0625,50008.515625,63583.845052083336,60777.01953125,82537.8984375,85057.15197172618,93600.53125,60529.07421875,71535.1953125,
3636,1049.680921039884,1.1368066666666667,,62717.2109375,75053.390625,70867.7890625,91854.171875,63451.20805431547,79184.8203125,0,63880.36235119046,77355.0,73448.3515625,65769.9140625,
3637,426.8734987822033,0.6111516666666666,,3772.957763671875,12185.822265625,6524.7197265625,9520.90234375,63407.0900297619,10016.6298828125,0,12408.7294921875,81958.96103050595,8831.4072265625,8768.6572265625,
3638,308.9162086079475,13.470116666666668,,66540.9765625,50385.359375,52496.30078125,55471.4609375,62926.33333333333,56285.4921875,54666.979724702374,52051.59058779762,64241.42001488095,61909.47284226191,49201.1484375,
3639,424.9044014045887,12.311222727272728,,71081.8203125,53718.48046875,63047.48046875,63748.57421875,62925.78962053572,59422.1796875,54725.33203125,58360.33891369048,64396.5625,60960.515625,51906.359375,
3640,259.7648595724615,0.55875,,12853.525390625,29274.55859375,19296.83203125,26721.046875,62879.74720982141,25091.953125,19184.294921875,22894.3671875,64084.610491071435,20616.03515625,24009.716796875,
3641,445.26102044038174,15.884471212121214,,71677.8828125,67133.96875,64708.19921875,60905.08984375,62448.88132440475,55877.07421875,55676.3671875,62776.921875,69683.46875,63471.26953125,63205.578125,
3642,326.97235040419463,2.859259090909091,,82936.109375,88975.8125,69272.515625,87171.625,62339.3318452381,79530.11272321428,76596.515625,64349.17001488095,62951.344866071435,73194.9765625,81000.9375,
3643,530.8647219440643,14.461110606060606,,46579.27734375,68589.8046875,45593.37109375,56383.703125,62316.69605654762,50323.55859375,44081.82421875,60994.578125,69368.47135416669,50035.01171875,36386.5234375,
3644,734.8286126863707,0.6087045454545454,,88117.6484375,79043.0625,122572.0,117268.3046875,62221.6019345238,107444.1953125,30855.431640625,88939.84375,58915.828125,108774.78125,127450.0390625,
3645,625.1110237506904,13.108719696969699,,56326.18359375,30112.45703125,64795.5078125,65321.546875,62196.37611607142,59734.356119791664,60254.69140625,56086.54296875,72860.9296875,54277.74916294643,56457.60546875,
3646,658.8908509390695,10.166193333333332,,65523.4921875,0,63898.16796875,64974.9140625,61992.404761904756,58829.3515625,66004.8671875,61495.98828125,60642.16871279761,59247.568266369046,57658.65625,
3647,530.8658384865324,6.051365151515151,,59300.26171875,122647.8125,48992.109375,79325.5078125,61915.47135416666,65056.6796875,48128.296875,60992.53590029761,64408.54501488095,57785.66015625,38555.53515625,
3648,629.1095086996073,5.215783333333333,,58995.984375,56187.7421875,62649.5703125,61199.19140625,61878.46837797618,59251.20703125,57362.73828125,60237.919828869046,62383.03683035714,60238.9140625,55079.43359375,
3649,402.8850998541321,3.8706636363636364,,32694.140625,154490.671875,54149.99609375,111545.3671875,61821.359375,89321.0625,62944.62230282737,62194.6800595238,58603.91759672618,57141.26171875,65399.11328125,
3650,362.95355380940407,5.45005303030303,,114078.65625,44274.9609375,33769.19921875,52563.4921875,61797.268601190466,48405.63671875,41843.9296875,55462.35788690476,51585.29445684524,72455.9140625,39142.14453125,
3651,556.319992574056,0.9935366666666667,,61357.58203125,64145.70703125,66051.0546875,73426.484375,61441.676804315466,60278.0078125,0,62393.63002232143,74236.2109375,61313.7421875,73266.921875,
3652,446.9064455674605,15.126550000000002,,54202.671875,58314.07421875,67442.3046875,64360.00390625,61332.21540178571,58505.203125,56975.21484375,65140.16796875,67582.03125,59941.66796875,60756.71484375,
3653,347.7062866592407,0.5477916666666667,,7820.81640625,13972.7041015625,8850.6845703125,15740.576171875,61053.28552827381,11382.556640625,0,53516.01171875,70510.89955357142,11630.935546875,14102.2470703125,
3654,695.0965542348226,17.936066666666665,,59152.0,0,65299.19140625,56264.13671875,61031.09561011905,57012.98046875,55406.9767485119,61342.328125,60818.99609374999,59589.49609375,56056.265625,
3655,444.0824868818852,5.44009696969697,,133507.265625,63626.48046875,35466.13671875,70335.1015625,60942.43489583332,72737.703125,45934.01953125,63178.3636532738,60505.70703125,92720.5859375,61549.9921875,
3656,808.8352001870255,12.413666666666666,,60541.24609375,55894.62109375,59680.546875,52245.06640625,60937.351562499985,61184.30078125,71026.109375,63377.62890625,54697.34895833332,55717.1015625,61550.3515625,
3657,735.3757340864702,1.9668121212121215,,48101.8359375,40330.27734375,53066.12109375,47487.015625,60864.6193266369,40004.1015625,48850.51953125,49379.328125,54431.76953125,55712.4609375,44170.23828125,
3658,484.8318942400475,0.5992900000000001,,11036.2861328125,22284.54296875,14920.0634765625,20611.365234375,60759.12313988095,15709.1982421875,0,22267.9921875,51649.45600818451,12525.7333984375,16327.1787109375,
3659,672.860190097577,16.052784848484848,,72208.5703125,73128.6953125,59628.41015625,68300.7578125,60650.41908482142,60447.19921875,59039.39453125,55203.6328125,59606.9921875,60325.3984375,54043.59765625,
3660,248.64839192675302,4.926128787878787,,60344.87109375,68398.953125,75837.0546875,78938.671875,60541.05375744047,65430.6484375,61917.8515625,65301.22842261904,64038.6171875,71736.8203125,66672.5078125,
3661,670.4423986129431,3.083510606060606,,65175.35546875,75809.21875,55386.8671875,64789.19140625,60442.20814732142,68210.1484375,60601.91015625,62821.728422619046,63472.601376488084,51277.60821242559,61621.953125,
3662,665.0667939931119,12.7546,,48962.29296875,0,51613.18359375,49108.94921875,60405.51246279762,53000.073102678565,57802.75390625,52466.29557291667,57947.35621279761,51268.5,55408.55859375,
3663,504.8671027464643,13.248669696969698,,102516.6953125,73783.7734375,54752.6875,78558.4453125,60232.263020833336,80364.8125,69891.9765625,55753.530133928565,79748.7109375,73853.0546875,71707.3828125,
3664,691.1025533122315,2.741131818181818,,49302.44921875,53800.390625,62792.6015625,62798.27734375,60204.89992559524,57015.8671875,66737.7265625,61892.50055803571,62210.1290922619,53690.671875,56962.046875,
3665,446.9066350587596,15.96373484848485,,54586.6875,57737.37890625,61551.78515625,54567.609375,60194.963355654756,59099.74609375,59784.37109375,64404.1953125,65144.703125,54000.74609375,59414.47619047618,
3666,221.80092087943,4.530307575757576,,29691.7109375,192447.1875,47102.390625,149423.484375,59643.365699404756,113279.3671875,64287.1875,51051.86383928572,59280.6484375,54521.5078125,65799.671875,
3667,318.73745746430893,1.516388333333333,,18548.55078125,4948.7802734375,11777.3291015625,14515.361328125,59597.068452380954,9483.447265625,0,74760.35565476191,102436.93545386904,16591.787109375,21696.49609375,
3668,586.032711690267,13.127730000000003,,36614.8203125,0,49297.15234375,54367.15625,59582.53794642857,43631.1640625,54926.953125,61006.98976934524,83807.42671130953,43363.71484375,40857.11328125,
3669,444.08253585815424,5.740963636363637,,116076.2421875,67147.765625,30458.85546875,66218.1875,59233.30171130952,76137.65625,49033.73046875,58331.48511904761,55814.523251488084,90465.53125,58048.25055803571,
3670,714.845182342109,15.146425757575757,,72136.8828125,80607.8515625,56611.04296875,52333.71875,59046.726562499985,55029.328125,53164.3671875,54575.643229166664,79883.7265625,61139.73046875,53922.875,
3671,691.102896019815,12.748254545454545,,49809.9765625,46074.24609375,49259.67578125,49673.921875,58986.47860863095,48811.921875,50987.859375,51518.39732142858,54615.653273809505,49186.9140625,51787.94921875,
3672,325.1843132297136,6.065524242424242,,55688.46484375,58710.7578125,60724.4765625,58702.57421875,58897.22786458333,50036.3359375,56730.56231398809,59991.73139880953,65878.3203125,59505.18359375,53227.421875,
3673,665.0679665402743,1.6731954545454544,,61293.19140625,53153.3359375,54330.984375,55840.63671875,58619.02529761905,51620.3515625,49513.87890625,57549.455171130954,55339.83054315476,59735.53515625,63935.8671875,
3674,272.0183911348693,13.530442424242425,,67175.484375,64085.87890625,49659.77734375,64895.2578125,58592.72209821429,59284.9296875,45945.453125,49309.921875,60390.569196428565,57949.02734375,62230.87109375,
3675,249.80792750528715,11.095189393939394,,92445.796875,122460.609375,72599.9453125,118301.1484375,58537.70721726191,99069.3671875,106059.28125,78700.234375,66352.3828125,101728.40625,100270.9140625,
3676,677.5464270693296,17.897575757575762,,77634.0859375,70390.453125,64427.94140625,81472.828125,58493.280691964275,71605.0390625,60460.6875,71733.546875,66467.18266369047,57161.28125,63284.234375,
3677,488.23880704629295,1.4023181818181818,,49690.4296875,33224.16015625,52920.3828125,44822.84765625,58358.28831845238,42755.96875,24480.455078125,64827.23828125,65134.48493303572,46914.7890625,47777.4296875,
3678,456.8615981236516,1.9741151515151516,,51477.70703125,62361.62109375,54650.7578125,51804.16796875,58348.037946428565,48744.49609375,9619.548828125,57187.44642857142,57838.8671875,43064.53125,44672.8046875,
3679,228.79777849100557,0.12770000000000004,,13311.376953125,14908.5712890625,10270.9033203125,15087.7470703125,58117.22823660714,15516.9501953125,14444.6474609375,51302.26078869047,70973.35714285714,13248.7802734375,15662.57421875,
3680,444.89139264429645,13.836422727272724,,57853.37109375,48181.69921875,49762.5078125,46541.78125,58053.39118303571,51361.99609375,53430.79296875,52108.1175595238,64279.84300595238,52821.125,50612.3984375,
3681,235.88887258828817,15.098368181818183,,43977.26953125,122458.375,52356.6640625,71176.8828125,57946.63225446428,65525.609375,52187.48716517857,54785.69940476191,64282.72712053571,55117.769252232145,50446.02325148809,
3682,376.9033047377461,13.449816666666669,,74007.828125,54058.28125,49745.0546875,59743.63671875,57773.45628720238,52113.984375,50065.76320684524,57393.59765625,62080.48567708333,64541.0859375,50526.203125,
3683,333.9384452902851,15.661007575757573,,72391.546875,42594.09375,55354.55078125,54521.0078125,57536.87016369047,52607.53515625,49417.7265625,53515.08203125,55200.09375,62055.2421875,52807.74609375,
3684,742.9015234480689,1.935506060606061,,36765.53125,34430.3125,27114.69921875,30738.87890625,57519.296502976176,34055.421875,34033.44140625,50870.71316964286,61676.74813988094,28800.7578125,40889.9921875,
3685,538.8600445206547,4.870765151515151,,55385.0390625,209915.921875,42219.53125,141940.234375,57491.756138392855,87384.953125,54193.53515625,69241.578125,45926.59765625,81189.390625,50606.53125,
3686,326.97239299676716,10.831457575757575,,66220.4375,83197.40625,63736.15234375,72578.7578125,57440.17503720238,72649.390625,69845.30189732143,62476.840773809534,56836.5703125,73519.0859375,65853.875,
3687,663.0709200314219,4.143746969696969,,55624.83203125,56166.984375,57370.16015625,50117.8359375,57139.23214285714,52290.265625,56060.203125,54370.68936011904,55447.6484375,56521.7421875,49755.45703125,
3688,498.929114474342,11.28005666666667,,51169.83203125,40687.12890625,49329.8828125,0,56958.35100446429,45597.12890625,53450.46484375,51131.29836309523,56870.24851190475,47235.625,51200.7734375,
3689,249.2727098891573,4.924484848484849,,60818.1484375,58378.2109375,56796.5078125,69994.8125,56913.427083333336,77457.6015625,58690.09375,49133.296875,79108.671875,81476.9765625,76508.296875,
3690,665.0679296739212,2.95066,,55863.00390625,51993.79296875,59313.20703125,49004.3046875,56886.9222470238,52182.80859375,0,55882.59765625,55344.25390625,56201.99609375,56586.94140625,
3691,792.8981185913086,0.9135233333333334,,5173.2900390625,13183.15234375,3775.33154296875,7052.6884765625,56477.71168154762,21015.455078125,0,51337.742373511894,56278.72600446428,13748.2626953125,7352.1689453125,
3692,212.8820397643416,15.539119696969694,,37172.25,110197.6328125,47288.78515625,83325.6171875,56463.91294642858,74065.90029761905,57123.171875,49954.609375,67175.8984375,50162.109375,57998.5390625,
3693,311.16857335144306,13.69674393939394,,64168.921875,62285.51171875,62772.01171875,54510.609375,56333.12704613094,65721.5078125,50058.0859375,57313.650483630954,64510.755766369046,59926.6328125,56894.31901041667,
3694,724.683873302931,12.328368333333334,,55500.5234375,0,51219.390625,59929.390625,55993.84970238095,52296.15625,47198.45703125,53810.79222470238,54889.22451636904,61831.2109375,51285.44921875,
3695,659.1378593538727,4.786274242424242,,51443.23828125,47229.57421875,53939.80859375,58806.3359375,55833.63039434524,53192.72265625,50842.30078125,64735.60044642857,58170.55636160714,57563.88671875,46839.671875,
3696,458.08236948088614,13.287319696969696,,52768.42578125,50032.7578125,47682.1953125,60833.37109375,55794.923549107145,63690.671875,50716.90234375,69520.953125,77648.5546875,71734.9453125,56091.944382440466,
3697,244.01890936467055,1.6854075757575757,,69485.0859375,54980.46484375,49666.08203125,64588.07421875,55754.62444196428,56014.1015625,19821.330078125,59459.81640625,51433.565290178565,59267.1953125,57600.77734375,
3698,443.0621663807791,14.339116666666667,,61176.46875,59568.51953125,50434.64453125,44929.34765625,55718.87053571428,47286.13671875,43986.8359375,50789.390625,60246.675595238084,53119.12890625,47266.64453125,
3699,262.87990286574654,15.290843939393943,,75264.453125,57981.47265625,66211.4765625,59021.12109375,55497.51134672619,50644.13048735119,57597.639136904756,68056.171875,55322.69140625,70225.203125,76505.8046875,
3700,996.8234559570697,13.294701515151514,,64477.74609375,44669.078125,48941.2890625,46316.93359375,55067.06417410713,46617.6875,59610.453125,51128.79929315476,59062.365141369046,79448.2734375,41538.14453125,
3701,348.95366047501284,4.918604545454546,,54124.82421875,54873.62890625,54570.5078125,50845.2890625,55013.3560267857,72562.15625,55824.61328125,58640.00390625,53846.5625,58923.97544642856,58872.46484375,
3702,233.1549341203828,5.2019515151515145,,39566.50390625,41752.734375,53120.48828125,43325.4140625,54901.287760416664,42474.80859375,41003.7890625,51756.9375,59126.96875,43482.578125,45879.6015625,
3703,398.8865641666784,1.5114015151515152,,88007.78125,57774.52734375,49193.99609375,53952.94140625,54843.776785714275,46841.0703125,51911.11328125,50847.59765625,56351.7421875,65362.06640625,57523.5625,
3704,326.9721328801407,1.8372575757575758,,66765.84375,72919.859375,58099.1328125,69802.7265625,54822.191778273795,69672.1875,62866.79203869047,60249.171875,51100.56947544642,80358.0625,54013.6796875,
3705,290.89882287227744,4.734409090909091,,43634.9921875,181286.296875,44137.52734375,116800.7265625,54795.6605282738,88681.78125,57447.1171875,57305.620163690466,52811.47265625,60196.5859375,60686.48828125,
3706,214.87933952007654,3.868119696969697,,33905.515625,136396.359375,43459.21484375,93150.03125,54538.66945684524,74877.125,46969.4375,48590.50390625,51532.201450892855,39671.5625,46249.00390625,
3707,607.8467621576218,0.8349833333333333,,9061.4169921875,24898.154296875,29145.40625,0,54519.57366071428,0,0,24650.216796875,0,16822.041015625,0,
3708,532.8663332425092,4.566369696969697,,56242.6796875,61126.70703125,53155.234375,59325.25,54329.635230654756,66431.265625,56732.953125,52899.68098958333,53336.449032738084,62928.42578125,54027.7734375,
3709,517.3902946769417,1.5887060606060606,,56965.02734375,56406.75390625,50495.609375,56308.26953125,54093.37537202381,46931.453125,30487.5859375,53604.45647321428,51807.99497767856,56457.390625,48106.60546875,
3710,247.8102438716631,15.062068181818184,,51850.44921875,99991.0703125,50109.55078125,82918.375,54057.5665922619,66202.8671875,57279.08203125,56178.74125744047,56702.56622023809,63468.01953125,60976.5546875,
3711,510.3027136630104,1.3094333333333332,,42820.99609375,62081.65234375,62732.0390625,55326.9375,54048.542875744046,53693.0078125,0,53469.4453125,50391.13969494047,56262.12109375,60361.43359375,
3712,240.85576134003256,0.2820090909090909,,872571.3125,878147.625,3146226.25,871293.25,54043.64546130953,1770555.5,180669.65625,2122586.0,2268069.0,585793.75,2092220.25,
3713,430.5587158203125,0.5518666666666667,,0,0,0,0,53937.348679315466,0,0,0,0,0,0,
3714,311.1685169942769,14.176407575757576,,64383.37109375,63344.61328125,48991.93359375,64452.13671875,53853.556547619046,54117.75,50373.84765625,60538.677083333336,50631.19903273809,66556.4921875,65305.30859375,
3715,679.0834086700763,9.911793939393938,,50433.734375,50108.53125,49949.46484375,54672.5703125,53520.69605654761,45946.8828125,54175.8984375,52206.72340029762,50078.0703125,48736.37890625,52040.50390625,
3716,635.03987689714,12.737686363636364,,46133.83203125,49190.3046875,55591.44140625,51187.4140625,53477.10695684524,52762.015625,52593.03125,51814.679129464275,60411.953125,57054.21484375,51479.3359375,
3717,443.0621272165538,1.9615454545454545,,45871.60546875,45192.0,55555.65625,54660.8359375,53466.71316964285,44538.1796875,48279.93359375,46236.0546875,48958.1796875,50280.06640625,50823.453125,
3718,792.8969176321319,1.4816575757575756,,61062.79296875,41439.52734375,32355.95703125,43688.1171875,53300.33742559524,48779.3515625,49752.76953125,57205.03776041666,79217.67001488096,40183.94921875,44489.98828125,
3719,802.8155505742513,12.94129696969697,,60084.8671875,72468.6796875,48615.26171875,61642.6796875,53225.62574404762,53012.2578125,45455.19921875,49013.953125,51956.86439732143,46189.83203125,44717.9375,
3720,308.07549072777556,9.104907575757576,,64246.06640625,60442.515625,54311.73046875,57139.4140625,53205.29203869048,55426.27064732143,57050.51953125,54273.41796875,54477.44382440475,58471.30078125,51902.10825892857,
3721,378.9181527237665,0.8018933333333335,,102810.390625,99592.6171875,73554.8828125,53715.7421875,52972.2407924107,99114.3203125,0,77857.19949776786,52526.55078125,99129.5546875,48482.8671875,
3722,700.278456711542,1.1427,,97044.0625,45216.6015625,54779.17578125,61929.640625,52917.380580357145,63328.90234375,0,48688.9609375,65084.671875,66373.765625,48811.734375,
3723,244.01893583784886,5.535442424242425,,43218.86328125,44023.66015625,56365.625,44278.26953125,52899.51748511904,43845.50390625,52152.73828125,53026.22581845238,51610.1173735119,44503.85546875,48576.46484375,
3724,1122.7700676320803,16.734772727272727,,47144.84375,54165.1328125,50933.0546875,46065.6640625,52846.67671130953,44486.3359375,46753.97265625,56633.0234375,57312.4765625,51273.9453125,46437.20703125,
3725,212.88205098975988,15.312695,,39771.9296875,0,48463.75,88982.1171875,52824.68191964285,75831.875,54590.67578125,56242.2578125,69058.25,59715.55859375,55586.3125,
3726,212.96483363543405,13.245990909090914,,50541.07421875,49579.203125,68120.3359375,58621.40625,52676.62016369047,51844.296875,47888.34375,52845.04408482142,51426.4375,58847.02734375,50124.74609375,
3727,714.8457283251214,14.296695454545455,,38298.890625,39100.6796875,46797.2265625,29633.46484375,52627.88913690476,42933.61328125,37568.4140625,58785.37109375,55648.48121279761,35704.3671875,45590.82421875,
3728,569.0477274481924,12.76859393939394,,48788.33984375,45217.484375,47378.68359375,48169.13671875,52584.00502232143,54388.69921875,47555.98046875,50231.96875,52325.6015625,49194.42578125,52442.51953125,
3729,713.0449968448355,17.922363636363638,,43993.53515625,45250.484375,53853.00390625,48393.7890625,52508.28199404761,45609.0625,46514.14453125,53784.5390625,56147.28515625,48154.12890625,45481.40234375,
3730,627.1115880630193,4.813033333333333,,51179.6328125,39772.4375,48698.3203125,47578.796875,52406.592633928565,56925.29296875,50541.51171875,51387.35491071428,50504.35881696428,43189.76953125,43534.78515625,
3731,226.80181843506432,1.0875393939393938,,16731.62890625,16168.4970703125,12857.1923828125,15161.6015625,52288.404203869046,14301.1142578125,28946.326171875,43011.515625,88824.4140625,17660.41796875,18542.125,
3732,659.0730915541809,5.102107575757575,,52528.86328125,48508.25,51457.8828125,48070.42578125,52287.41927083333,48437.4140625,53051.67708333332,53444.80859375,52843.93898809523,46396.19921875,48920.5234375,
3733,302.8197796630059,3.8675818181818187,,74330.796875,117592.0,52636.6875,111435.2421875,52182.17243303572,94025.16071428571,90507.1328125,55778.92950148809,57829.85565476191,96023.53125,83142.34375,
3734,244.0190458256445,4.918439393939394,,60352.03515625,51707.4453125,49713.77734375,57223.6171875,52059.010974702374,57343.0859375,75772.671875,52307.342447916664,57325.03515625,51053.38671875,60021.671875,
3735,291.6289772820914,8.439745454545454,,53683.99609375,52098.96875,50913.7265625,51381.28125,51997.61383928572,51664.23828125,50559.93359375,50099.1953125,53081.44605654762,52005.58984375,51508.55078125,
3736,677.0865219363919,4.763419999999999,,45221.48046875,45477.60546875,49791.80859375,51751.90234375,51977.01506696428,42245.12890625,42099.02734375,50062.15625,52092.59375,52865.04296875,0,
3737,887.5663869313466,7.042072727272726,,64263.29296875,61269.56640625,39919.01953125,49062.7734375,51944.146577380954,43261.08984375,46319.4375,53117.33203125,65308.62034970237,46814.3046875,37926.26953125,
3738,244.80713360018052,11.286981818181818,,36210.67578125,182278.46875,48066.90234375,114337.140625,51846.51785714286,112799.8515625,68962.0,54119.57421875,60524.84765625,66145.75874255953,67836.6171875,
3739,235.9263288015245,5.376504545454545,,114961.8125,87025.65625,59834.87109375,76557.671875,51789.61681547619,71231.328125,70612.25,53869.6171875,57516.6484375,93896.3046875,60988.8515625,
3740,652.8715044738766,4.899528787878788,,66694.28125,40110.62109375,69021.3671875,63234.609375,51720.363095238084,70858.2265625,85577.3125,49564.359375,65633.375,48268.67578125,43912.87109375,
3741,328.03804830866676,15.764592424242426,,46664.0546875,52038.5234375,50271.39453125,52505.9375,51680.50539434524,47735.96484375,49826.00390625,55145.390625,53551.21484375,48426.8515625,55444.80859375,
3742,567.0528983440604,13.101268181818181,,53653.7890625,50689.1484375,48163.9375,55813.640625,51542.82384672619,50082.0625,55492.078125,50865.540736607145,51521.852864583336,49431.6796875,38121.953125,
3743,598.8524658567432,13.851630303030303,,50238.26953125,47218.9609375,38648.4375,49784.05859375,51473.209263392855,46876.16796875,42171.61328125,51014.45703125,62608.600446428565,43870.0625,45632.87890625,
3744,318.73734283447266,0.44996666666666674,,0,0,0,0,51431.55933779762,0,0,0,68581.52473958334,0,0,
3745,248.8564213011635,1.987365151515152,,38350.015625,48127.890625,58050.0859375,35475.33984375,51388.55385044642,50291.35546875,13905.5498046875,45061.55859375,41082.66796875,42714.8515625,30209.2890625,
3746,637.0364176547137,9.330754545454544,,54108.53515625,57971.97265625,48276.23828125,53178.23046875,51225.32273065475,52839.61328125,51123.2033110119,48972.84375,54469.47730654762,55215.953125,46872.734375,
3747,447.2563569713703,5.899439393939394,,42607.953125,43654.2890625,49271.1015625,43460.44921875,51152.46205357143,43246.8359375,42704.21875,52354.45703125,51564.83965773809,43241.09375,42255.4375,
3748,452.8498966829348,1.8236636363636363,,112769.671875,86816.3671875,61377.8046875,75369.5625,51147.56194196428,43282.76171875,38280.30078125,61234.23046875,80683.9453125,49325.28515625,61215.625,
3749,394.8906888237935,12.656828787878787,,40943.5703125,65773.5625,42543.51171875,62673.68359375,51044.35956101191,45393.47265625,33737.69140625,42822.4140625,65295.46484375,37285.06640625,40739.93359375,
3750,402.7162399291992,0.5882916666666667,,0,0,0,0,51026.277250744046,0,0,0,60699.877604166664,0,0,
3751,249.8080333504141,0.39967121212121204,,15470.58984375,12379.9794921875,9067.6201171875,15861.1943359375,51008.100074404756,14154.7578125,14852.119140625,43803.84765625,60215.41796875,9695.55859375,13858.33984375,
3752,640.8395431155251,13.203115151515153,,44408.3046875,53683.18359375,52738.9921875,58813.125,50959.63913690476,55075.37890625,53389.260602678565,56359.83984375,58404.73121279761,47189.15625,56765.85556175595,
3753,605.847851439366,1.510671212121212,,39788.25390625,83391.0546875,48138.11328125,50585.0390625,50697.00874255952,62828.640625,83406.7265625,49014.43359375,50176.00390625,57926.97265625,51413.57421875,
3754,643.1247507881772,4.777128787878788,,43619.1015625,35776.72265625,45101.7265625,39667.83203125,50629.70758928571,40806.39453125,43889.828125,46459.140625,47706.5546875,46428.91015625,36383.01953125,
3755,711.0475521824941,17.938518518518517,,48708.16015625,0,49895.9921875,46084.83203125,50586.70572916667,0,44305.52734375,57133.6484375,55267.265625,42186.8125,46591.78515625,
3756,854.8311971028645,1.9129742424242429,,43472.15625,31232.689453125,58099.62890625,41525.75,50477.46149553571,55286.4921875,51362.234375,57814.00390624999,51016.76841517857,45510.25390625,51800.637555803565,
3757,742.9017862185083,1.512292424242424,,23133.857421875,19467.798828125,20285.8203125,20913.9921875,50408.310825892855,22506.654296875,28647.287109375,55106.45070684524,68335.43666294642,23683.232421875,25514.61328125,
3758,444.891393641201,14.474236363636363,,39684.41015625,35306.0390625,42630.70703125,37510.8515625,50395.31901041666,42380.64453125,41578.91015625,47533.92578125,51816.55543154761,43689.484375,36549.03125,
3759,679.0833068718013,9.334662121212121,,55820.99609375,48585.125,46270.44140625,47987.15234375,50337.10863095238,43819.14453125,47756.3671875,51828.62890625,51470.28125,50844.90625,49500.515625,
3760,661.072207521439,4.811921212121212,,47858.26953125,43631.37109375,52484.11328125,47566.55859375,50294.36793154762,44455.1484375,42752.5546875,50888.318266369046,50783.86328125,46432.3671875,39093.55078125,
3761,672.8600210176157,3.860733333333333,,44497.94140625,40083.17578125,49863.23828125,36700.77734375,50286.298549107145,43287.359375,42728.45703125,47065.9765625,47513.2421875,36565.7734375,43936.1796875,
3762,300.97353918166385,13.558606666666666,,69227.3125,0,46994.98828125,67866.96875,50277.74516369048,58741.9375,64772.20703125,51576.25390625,60488.65941220238,70778.5625,47410.80078125,
3763,567.0528227766395,12.75075,,56645.46484375,49507.34765625,52786.390625,49739.4921875,50144.38448660714,52638.484375,51074.58984375,53098.33984375,58249.94140625,52487.27734375,46766.9140625,
3764,431.08747236615136,2.65979,,266189.09375,77330.9609375,14016.3740234375,89420.0625,50116.63616071428,118966.1640625,0,59992.63523065475,46785.3359375,155244.08165922618,57672.12220982142,
