Cer-NS,[M+H]+,[M-H2O+H]+,[M-2H2O+H]+,[Sph-H2O+H]+,[Sph-2H2O+H]+,[FAA+H]+,[Sph-CH4O2+H]+
Cer-NS(d29:2/16:0)+H,690.6758,672.6653,654.6547,434.4356,416.4251,256.2635,404.4251
Cer-NS(d29:2/16:1)+H,688.6602,670.6497,652.6391,434.4356,416.4251,254.2478,404.4251
Cer-NS(d29:2/16:2)+H,686.6446,668.634,650.6234,434.4356,416.4251,252.2322,404.4251
Cer-NS(d29:2/17:0)+H,704.6915,686.681,668.6704,434.4356,416.4251,270.2791,404.4251
Cer-NS(d29:2/18:0)+H,718.7072,700.6966,682.686,434.4356,416.4251,284.2948,404.4251
Cer-NS(d29:2/18:1)+H,716.6915,698.681,680.6704,434.4356,416.4251,282.2791,404.4251
Cer-NS(d29:2/18:2)+H,714.6758,696.6653,678.6547,434.4356,416.4251,280.2635,404.4251
Cer-NS(d29:2/19:0)+H,732.7228,714.7123,696.7017,434.4356,416.4251,298.3105,404.4251
Cer-NS(d29:2/19:1)+H,730.7072,712.6966,694.686,434.4356,416.4251,296.2948,404.4251
Cer-NS(d29:2/20:0)+H,746.7385,728.7279,710.7173,434.4356,416.4251,312.3261,404.4251
Cer-NS(d29:2/20:1)+H,744.7228,726.7123,708.7017,434.4356,416.4251,310.3105,404.4251
Cer-NS(d29:2/20:2)+H,742.7072,724.6966,706.686,434.4356,416.4251,308.2948,404.4251
Cer-NS(d29:2/21:0)+H,760.7542,742.7435,724.733,434.4356,416.4251,326.3417,404.4251
Cer-NS(d29:2/21:1)+H,758.7385,740.7279,722.7173,434.4356,416.4251,324.3261,404.4251
Cer-NS(d29:2/22:0)+H,774.7698,756.7592,738.7487,434.4356,416.4251,340.3574,404.4251
Cer-NS(d29:2/22:1)+H,772.7542,754.7435,736.733,434.4356,416.4251,338.3417,404.4251
Cer-NS(d29:2/22:2)+H,770.7385,752.7279,734.7173,434.4356,416.4251,336.3261,404.4251
Cer-NS(d29:2/23:0)+H,788.7854,770.7748,752.7643,434.4356,416.4251,354.373,404.4251
Cer-NS(d29:2/23:1)+H,786.7698,768.7592,750.7487,434.4356,416.4251,352.3574,404.4251
Cer-NS(d29:2/24:0)+H,802.8011,784.7905,766.7799,434.4356,416.4251,368.3887,404.4251
Cer-NS(d29:2/24:1)+H,800.7854,782.7748,764.7643,434.4356,416.4251,366.373,404.4251
Cer-NS(d29:2/24:2)+H,798.7698,780.7592,762.7487,434.4356,416.4251,364.3574,404.4251
Cer-NS(d29:2/25:0)+H,816.8167,798.8062,780.7956,434.4356,416.4251,382.4044,404.4251
Cer-NS(d29:2/25:1)+H,814.8011,796.7905,778.7799,434.4356,416.4251,380.3887,404.4251
Cer-NS(d29:2/26:0)+H,830.8324,812.8218,794.8112,434.4356,416.4251,396.42,404.4251
Cer-NS(d29:2/26:1)+H,828.8167,810.8062,792.7956,434.4356,416.4251,394.4044,404.4251
Cer-NS(d29:2/26:2)+H,826.8011,808.7905,790.7799,434.4356,416.4251,392.3887,404.4251
Cer-NS(d29:2/27:0)+H,844.848,826.8375,808.8269,434.4356,416.4251,410.4356,404.4251
Cer-NS(d29:2/27:1)+H,842.8324,824.8218,806.8112,434.4356,416.4251,408.42,404.4251
Cer-NS(d29:2/28:0)+H,858.8636,840.8531,822.8425,434.4356,416.4251,424.4513,404.4251
Cer-NS(d29:2/28:1)+H,856.848,838.8375,820.8269,434.4356,416.4251,422.4356,404.4251
Cer-NS(d29:2/28:2)+H,854.8324,836.8218,818.8112,434.4356,416.4251,420.42,404.4251
Cer-NS(d29:2/29:0)+H,872.8793,854.8688,836.8582,434.4356,416.4251,438.4669,404.4251
Cer-NS(d29:2/29:1)+H,870.8636,852.8531,834.8425,434.4356,416.4251,436.4513,404.4251
Cer-NS(d29:2/30:0)+H,886.895,868.8844,850.8738,434.4356,416.4251,452.4826,404.4251
Cer-NS(d29:2/30:1)+H,884.8793,866.8688,848.8582,434.4356,416.4251,450.4669,404.4251
Cer-NS(d29:2/30:2)+H,882.8636,864.8531,846.8425,434.4356,416.4251,448.4513,404.4251
Cer-NS(d29:2/31:0)+H,900.9106,882.9,864.8895,434.4356,416.4251,466.4983,404.4251
Cer-NS(d29:2/31:1)+H,898.895,880.8844,862.8738,434.4356,416.4251,464.4826,404.4251
Cer-NS(d29:2/32:0)+H,914.9263,896.9157,878.9052,434.4356,416.4251,480.5139,404.4251
Cer-NS(d29:2/32:1)+H,912.9106,894.9,876.8895,434.4356,416.4251,478.4983,404.4251
Cer-NS(d29:2/32:2)+H,910.895,892.8844,874.8738,434.4356,416.4251,476.4826,404.4251
Cer-NS(d29:2/33:0)+H,928.9419,910.9313,892.9208,434.4356,416.4251,494.5295,404.4251
Cer-NS(d29:2/33:1)+H,926.9263,908.9157,890.9052,434.4356,416.4251,492.5139,404.4251
Cer-NS(d29:2/34:0)+H,942.9576,924.947,906.9364,434.4356,416.4251,508.5452,404.4251
Cer-NS(d29:2/34:1)+H,940.9419,922.9313,904.9208,434.4356,416.4251,506.5295,404.4251
Cer-NS(d29:2/34:2)+H,938.9263,920.9157,902.9052,434.4356,416.4251,504.5139,404.4251
Cer-NS(d29:2/35:0)+H,956.9732,938.9626,920.9521,434.4356,416.4251,522.5609,404.4251
Cer-NS(d29:2/35:1)+H,954.9576,936.947,918.9364,434.4356,416.4251,520.5452,404.4251
Cer-NS(d29:2/36:0)+H,970.9889,952.9783,934.9677,434.4356,416.4251,536.5765,404.4251
Cer-NS(d29:2/36:1)+H,968.9732,950.9626,932.9521,434.4356,416.4251,534.5609,404.4251
Cer-NS(d29:2/36:2)+H,966.9576,948.947,930.9364,434.4356,416.4251,532.5452,404.4251
Cer-NS(d29:2/38:0)+H,999.0201,981.0096,962.999,434.4356,416.4251,564.6078,404.4251
Cer-NS(d29:2/38:1)+H,997.0045,978.994,960.9834,434.4356,416.4251,562.5922,404.4251
Cer-NS(d29:2/38:2)+H,994.9889,976.9783,958.9677,434.4356,416.4251,560.5765,404.4251
Cer-NS(d29:2/40:0)+H,1027.052,1009.041,991.0303,434.4356,416.4251,592.6391,404.4251
Cer-NS(d29:2/40:1)+H,1025.036,1007.025,989.0147,434.4356,416.4251,590.6235,404.4251
Cer-NS(d29:2/40:2)+H,1023.02,1005.01,986.999,434.4356,416.4251,588.6078,404.4251
Cer-NS(d29:2/42:0)+H,1055.083,1037.072,1019.062,434.4356,416.4251,620.6704,404.4251
Cer-NS(d29:2/42:1)+H,1053.067,1035.057,1017.046,434.4356,416.4251,618.6547,404.4251
Cer-NS(d29:2/42:2)+H,1051.052,1033.041,1015.03,434.4356,416.4251,616.6391,404.4251
Cer-NS(d29:3/12:0)+H,632.5976,614.587,596.5765,432.42,414.4094,200.2009,402.4094
Cer-NS(d29:3/12:1)+H,630.582,612.5714,594.5609,432.42,414.4094,198.1853,402.4094
Cer-NS(d29:3/13:0)+H,646.6133,628.6027,610.5921,432.42,414.4094,214.2166,402.4094
Cer-NS(d29:3/13:1)+H,644.5976,626.587,608.5765,432.42,414.4094,212.2009,402.4094
Cer-NS(d29:3/14:0)+H,660.6289,642.6183,624.6078,432.42,414.4094,228.2322,402.4094
Cer-NS(d29:3/14:1)+H,658.6133,640.6027,622.5921,432.42,414.4094,226.2166,402.4094
Cer-NS(d29:3/15:0)+H,674.6446,656.634,638.6234,432.42,414.4094,242.2478,402.4094
Cer-NS(d29:3/15:1)+H,672.6289,654.6183,636.6078,432.42,414.4094,240.2322,402.4094
Cer-NS(d29:3/16:0)+H,688.6602,670.6497,652.6391,432.42,414.4094,256.2635,402.4094
Cer-NS(d29:3/16:1)+H,686.6446,668.634,650.6234,432.42,414.4094,254.2478,402.4094
Cer-NS(d29:3/16:2)+H,684.6289,666.6183,648.6078,432.42,414.4094,252.2322,402.4094
Cer-NS(d29:3/17:0)+H,702.6758,684.6653,666.6547,432.42,414.4094,270.2791,402.4094
Cer-NS(d29:3/18:0)+H,716.6915,698.681,680.6704,432.42,414.4094,284.2948,402.4094
Cer-NS(d29:3/18:1)+H,714.6758,696.6653,678.6547,432.42,414.4094,282.2791,402.4094
Cer-NS(d29:3/18:2)+H,712.6602,694.6497,676.6391,432.42,414.4094,280.2635,402.4094
Cer-NS(d29:3/19:0)+H,730.7072,712.6966,694.686,432.42,414.4094,298.3105,402.4094
Cer-NS(d29:3/19:1)+H,728.6915,710.681,692.6704,432.42,414.4094,296.2948,402.4094
Cer-NS(d29:3/20:0)+H,744.7228,726.7123,708.7017,432.42,414.4094,312.3261,402.4094
Cer-NS(d29:3/20:1)+H,742.7072,724.6966,706.686,432.42,414.4094,310.3105,402.4094
Cer-NS(d29:3/20:2)+H,740.6915,722.681,704.6704,432.42,414.4094,308.2948,402.4094
Cer-NS(d29:3/21:0)+H,758.7385,740.7279,722.7173,432.42,414.4094,326.3417,402.4094
Cer-NS(d29:3/21:1)+H,756.7228,738.7123,720.7017,432.42,414.4094,324.3261,402.4094
Cer-NS(d29:3/22:0)+H,772.7542,754.7435,736.733,432.42,414.4094,340.3574,402.4094
Cer-NS(d29:3/22:1)+H,770.7385,752.7279,734.7173,432.42,414.4094,338.3417,402.4094
Cer-NS(d29:3/22:2)+H,768.7228,750.7123,732.7017,432.42,414.4094,336.3261,402.4094
Cer-NS(d29:3/23:0)+H,786.7698,768.7592,750.7487,432.42,414.4094,354.373,402.4094
Cer-NS(d29:3/23:1)+H,784.7542,766.7435,748.733,432.42,414.4094,352.3574,402.4094
Cer-NS(d29:3/24:0)+H,800.7854,782.7748,764.7643,432.42,414.4094,368.3887,402.4094
Cer-NS(d29:3/24:1)+H,798.7698,780.7592,762.7487,432.42,414.4094,366.373,402.4094
Cer-NS(d29:3/24:2)+H,796.7542,778.7435,760.733,432.42,414.4094,364.3574,402.4094
Cer-NS(d29:3/25:0)+H,814.8011,796.7905,778.7799,432.42,414.4094,382.4044,402.4094
Cer-NS(d29:3/25:1)+H,812.7854,794.7748,776.7643,432.42,414.4094,380.3887,402.4094
Cer-NS(d29:3/26:0)+H,828.8167,810.8062,792.7956,432.42,414.4094,396.42,402.4094
Cer-NS(d29:3/26:1)+H,826.8011,808.7905,790.7799,432.42,414.4094,394.4044,402.4094
Cer-NS(d29:3/26:2)+H,824.7854,806.7748,788.7643,432.42,414.4094,392.3887,402.4094
Cer-NS(d29:3/27:0)+H,842.8324,824.8218,806.8112,432.42,414.4094,410.4356,402.4094
Cer-NS(d29:3/27:1)+H,840.8167,822.8062,804.7956,432.42,414.4094,408.42,402.4094
Cer-NS(d29:3/28:0)+H,856.848,838.8375,820.8269,432.42,414.4094,424.4513,402.4094
Cer-NS(d29:3/28:1)+H,854.8324,836.8218,818.8112,432.42,414.4094,422.4356,402.4094
Cer-NS(d29:3/28:2)+H,852.8167,834.8062,816.7956,432.42,414.4094,420.42,402.4094
Cer-NS(d29:3/29:0)+H,870.8636,852.8531,834.8425,432.42,414.4094,438.4669,402.4094
Cer-NS(d29:3/29:1)+H,868.848,850.8375,832.8269,432.42,414.4094,436.4513,402.4094
Cer-NS(d29:3/30:0)+H,884.8793,866.8688,848.8582,432.42,414.4094,452.4826,402.4094
Cer-NS(d29:3/30:1)+H,882.8636,864.8531,846.8425,432.42,414.4094,450.4669,402.4094
Cer-NS(d29:3/30:2)+H,880.848,862.8375,844.8269,432.42,414.4094,448.4513,402.4094
Cer-NS(d29:3/31:0)+H,898.895,880.8844,862.8738,432.42,414.4094,466.4983,402.4094
Cer-NS(d29:3/31:1)+H,896.8793,878.8688,860.8582,432.42,414.4094,464.4826,402.4094
Cer-NS(d29:3/32:0)+H,912.9106,894.9,876.8895,432.42,414.4094,480.5139,402.4094
Cer-NS(d29:3/32:1)+H,910.895,892.8844,874.8738,432.42,414.4094,478.4983,402.4094
Cer-NS(d29:3/32:2)+H,908.8793,890.8688,872.8582,432.42,414.4094,476.4826,402.4094
Cer-NS(d29:3/33:0)+H,926.9263,908.9157,890.9052,432.42,414.4094,494.5295,402.4094
Cer-NS(d29:3/33:1)+H,924.9106,906.9,888.8895,432.42,414.4094,492.5139,402.4094
Cer-NS(d29:3/34:0)+H,940.9419,922.9313,904.9208,432.42,414.4094,508.5452,402.4094
Cer-NS(d29:3/34:1)+H,938.9263,920.9157,902.9052,432.42,414.4094,506.5295,402.4094
Cer-NS(d29:3/34:2)+H,936.9106,918.9,900.8895,432.42,414.4094,504.5139,402.4094
Cer-NS(d29:3/35:0)+H,954.9576,936.947,918.9364,432.42,414.4094,522.5609,402.4094
Cer-NS(d29:3/35:1)+H,952.9419,934.9313,916.9208,432.42,414.4094,520.5452,402.4094
Cer-NS(d29:3/36:0)+H,968.9732,950.9626,932.9521,432.42,414.4094,536.5765,402.4094
Cer-NS(d29:3/36:1)+H,966.9576,948.947,930.9364,432.42,414.4094,534.5609,402.4094
Cer-NS(d29:3/36:2)+H,964.9419,946.9313,928.9208,432.42,414.4094,532.5452,402.4094
Cer-NS(d29:3/38:0)+H,997.0045,978.994,960.9834,432.42,414.4094,564.6078,402.4094
Cer-NS(d29:3/38:1)+H,994.9889,976.9783,958.9677,432.42,414.4094,562.5922,402.4094
Cer-NS(d29:3/38:2)+H,992.9732,974.9626,956.9521,432.42,414.4094,560.5765,402.4094
Cer-NS(d29:3/40:0)+H,1025.036,1007.025,989.0147,432.42,414.4094,592.6391,402.4094
Cer-NS(d29:3/40:1)+H,1023.02,1005.01,986.999,432.42,414.4094,590.6235,402.4094
Cer-NS(d29:3/40:2)+H,1021.005,1002.994,984.9834,432.42,414.4094,588.6078,402.4094
Cer-NS(d29:3/42:0)+H,1053.067,1035.057,1017.046,432.42,414.4094,620.6704,402.4094
Cer-NS(d29:3/42:1)+H,1051.052,1033.041,1015.03,432.42,414.4094,618.6547,402.4094
Cer-NS(d29:3/42:2)+H,1049.036,1031.025,1013.015,432.42,414.4094,616.6391,402.4094
Cer-NS(d30:1/12:0)+H,650.6446,632.634,614.6234,450.4669,432.4564,200.2009,420.4564
Cer-NS(d30:1/12:1)+H,648.6289,630.6183,612.6078,450.4669,432.4564,198.1853,420.4564
Cer-NS(d30:1/13:0)+H,664.6602,646.6497,628.6391,450.4669,432.4564,214.2166,420.4564
Cer-NS(d30:1/13:1)+H,662.6446,644.634,626.6234,450.4669,432.4564,212.2009,420.4564
Cer-NS(d30:1/14:0)+H,678.6758,660.6653,642.6547,450.4669,432.4564,228.2322,420.4564
Cer-NS(d30:1/14:1)+H,676.6602,658.6497,640.6391,450.4669,432.4564,226.2166,420.4564
Cer-NS(d30:1/15:0)+H,692.6915,674.681,656.6704,450.4669,432.4564,242.2478,420.4564
Cer-NS(d30:1/15:1)+H,690.6758,672.6653,654.6547,450.4669,432.4564,240.2322,420.4564
Cer-NS(d30:1/16:0)+H,706.7072,688.6966,670.686,450.4669,432.4564,256.2635,420.4564
Cer-NS(d30:1/16:1)+H,704.6915,686.681,668.6704,450.4669,432.4564,254.2478,420.4564
Cer-NS(d30:1/16:2)+H,702.6758,684.6653,666.6547,450.4669,432.4564,252.2322,420.4564
Cer-NS(d30:1/17:0)+H,720.7228,702.7123,684.7017,450.4669,432.4564,270.2791,420.4564
Cer-NS(d30:1/18:0)+H,734.7385,716.7279,698.7173,450.4669,432.4564,284.2948,420.4564
Cer-NS(d30:1/18:1)+H,732.7228,714.7123,696.7017,450.4669,432.4564,282.2791,420.4564
Cer-NS(d30:1/18:2)+H,730.7072,712.6966,694.686,450.4669,432.4564,280.2635,420.4564
Cer-NS(d30:1/19:0)+H,748.7542,730.7435,712.733,450.4669,432.4564,298.3105,420.4564
Cer-NS(d30:1/19:1)+H,746.7385,728.7279,710.7173,450.4669,432.4564,296.2948,420.4564
Cer-NS(d30:1/20:0)+H,762.7698,744.7592,726.7487,450.4669,432.4564,312.3261,420.4564
Cer-NS(d30:1/20:1)+H,760.7542,742.7435,724.733,450.4669,432.4564,310.3105,420.4564
Cer-NS(d30:1/20:2)+H,758.7385,740.7279,722.7173,450.4669,432.4564,308.2948,420.4564
Cer-NS(d30:1/21:0)+H,776.7854,758.7748,740.7643,450.4669,432.4564,326.3417,420.4564
Cer-NS(d30:1/21:1)+H,774.7698,756.7592,738.7487,450.4669,432.4564,324.3261,420.4564
Cer-NS(d30:1/22:0)+H,790.8011,772.7905,754.7799,450.4669,432.4564,340.3574,420.4564
Cer-NS(d30:1/22:1)+H,788.7854,770.7748,752.7643,450.4669,432.4564,338.3417,420.4564
Cer-NS(d30:1/22:2)+H,786.7698,768.7592,750.7487,450.4669,432.4564,336.3261,420.4564
Cer-NS(d30:1/23:0)+H,804.8167,786.8062,768.7956,450.4669,432.4564,354.373,420.4564
Cer-NS(d30:1/23:1)+H,802.8011,784.7905,766.7799,450.4669,432.4564,352.3574,420.4564
Cer-NS(d30:1/24:0)+H,818.8324,800.8218,782.8112,450.4669,432.4564,368.3887,420.4564
Cer-NS(d30:1/24:1)+H,816.8167,798.8062,780.7956,450.4669,432.4564,366.373,420.4564
Cer-NS(d30:1/24:2)+H,814.8011,796.7905,778.7799,450.4669,432.4564,364.3574,420.4564
Cer-NS(d30:1/25:0)+H,832.848,814.8375,796.8269,450.4669,432.4564,382.4044,420.4564
Cer-NS(d30:1/25:1)+H,830.8324,812.8218,794.8112,450.4669,432.4564,380.3887,420.4564
Cer-NS(d30:1/26:0)+H,846.8636,828.8531,810.8425,450.4669,432.4564,396.42,420.4564
Cer-NS(d30:1/26:1)+H,844.848,826.8375,808.8269,450.4669,432.4564,394.4044,420.4564
Cer-NS(d30:1/26:2)+H,842.8324,824.8218,806.8112,450.4669,432.4564,392.3887,420.4564
Cer-NS(d30:1/27:0)+H,860.8793,842.8688,824.8582,450.4669,432.4564,410.4356,420.4564
Cer-NS(d30:1/27:1)+H,858.8636,840.8531,822.8425,450.4669,432.4564,408.42,420.4564
Cer-NS(d30:1/28:0)+H,874.895,856.8844,838.8738,450.4669,432.4564,424.4513,420.4564
Cer-NS(d30:1/28:1)+H,872.8793,854.8688,836.8582,450.4669,432.4564,422.4356,420.4564
Cer-NS(d30:1/28:2)+H,870.8636,852.8531,834.8425,450.4669,432.4564,420.42,420.4564
Cer-NS(d30:1/29:0)+H,888.9106,870.9,852.8895,450.4669,432.4564,438.4669,420.4564
Cer-NS(d30:1/29:1)+H,886.895,868.8844,850.8738,450.4669,432.4564,436.4513,420.4564
Cer-NS(d30:1/30:0)+H,902.9263,884.9157,866.9052,450.4669,432.4564,452.4826,420.4564
Cer-NS(d30:1/30:1)+H,900.9106,882.9,864.8895,450.4669,432.4564,450.4669,420.4564
Cer-NS(d30:1/30:2)+H,898.895,880.8844,862.8738,450.4669,432.4564,448.4513,420.4564
Cer-NS(d30:1/31:0)+H,916.9419,898.9313,880.9208,450.4669,432.4564,466.4983,420.4564
Cer-NS(d30:1/31:1)+H,914.9263,896.9157,878.9052,450.4669,432.4564,464.4826,420.4564
Cer-NS(d30:1/32:0)+H,930.9576,912.947,894.9364,450.4669,432.4564,480.5139,420.4564
Cer-NS(d30:1/32:1)+H,928.9419,910.9313,892.9208,450.4669,432.4564,478.4983,420.4564
Cer-NS(d30:1/32:2)+H,926.9263,908.9157,890.9052,450.4669,432.4564,476.4826,420.4564
Cer-NS(d30:1/33:0)+H,944.9732,926.9626,908.9521,450.4669,432.4564,494.5295,420.4564
Cer-NS(d30:1/33:1)+H,942.9576,924.947,906.9364,450.4669,432.4564,492.5139,420.4564
Cer-NS(d30:1/34:0)+H,958.9889,940.9783,922.9677,450.4669,432.4564,508.5452,420.4564
Cer-NS(d30:1/34:1)+H,956.9732,938.9626,920.9521,450.4669,432.4564,506.5295,420.4564
Cer-NS(d30:1/34:2)+H,954.9576,936.947,918.9364,450.4669,432.4564,504.5139,420.4564
Cer-NS(d30:1/35:0)+H,973.0045,954.994,936.9834,450.4669,432.4564,522.5609,420.4564
Cer-NS(d30:1/35:1)+H,970.9889,952.9783,934.9677,450.4669,432.4564,520.5452,420.4564
Cer-NS(d30:1/36:0)+H,987.0201,969.0096,950.999,450.4669,432.4564,536.5765,420.4564
Cer-NS(d30:1/36:1)+H,985.0045,966.994,948.9834,450.4669,432.4564,534.5609,420.4564
Cer-NS(d30:1/36:2)+H,982.9889,964.9783,946.9677,450.4669,432.4564,532.5452,420.4564
Cer-NS(d30:1/38:0)+H,1015.051,997.0409,979.0303,450.4669,432.4564,564.6078,420.4564
Cer-NS(d30:1/38:1)+H,1013.036,995.0253,977.0147,450.4669,432.4564,562.5922,420.4564
Cer-NS(d30:1/38:2)+H,1011.02,993.0096,974.999,450.4669,432.4564,560.5765,420.4564
Cer-NS(d30:1/40:0)+H,1043.083,1025.072,1007.062,450.4669,432.4564,592.6391,420.4564
Cer-NS(d30:1/40:1)+H,1041.067,1023.057,1005.046,450.4669,432.4564,590.6235,420.4564
Cer-NS(d30:1/40:2)+H,1039.052,1021.041,1003.03,450.4669,432.4564,588.6078,420.4564
Cer-NS(d30:1/42:0)+H,1071.114,1053.104,1035.093,450.4669,432.4564,620.6704,420.4564
Cer-NS(d30:1/42:1)+H,1069.098,1051.088,1033.077,450.4669,432.4564,618.6547,420.4564
Cer-NS(d30:1/42:2)+H,1067.083,1049.072,1031.062,450.4669,432.4564,616.6391,420.4564
Cer-NS(d30:2/12:0)+H,648.6289,630.6183,612.6078,448.4513,430.4407,200.2009,418.4407
Cer-NS(d30:2/12:1)+H,646.6133,628.6027,610.5921,448.4513,430.4407,198.1853,418.4407
Cer-NS(d30:2/13:0)+H,662.6446,644.634,626.6234,448.4513,430.4407,214.2166,418.4407
Cer-NS(d30:2/13:1)+H,660.6289,642.6183,624.6078,448.4513,430.4407,212.2009,418.4407
Cer-NS(d30:2/14:0)+H,676.6602,658.6497,640.6391,448.4513,430.4407,228.2322,418.4407
Cer-NS(d30:2/14:1)+H,674.6446,656.634,638.6234,448.4513,430.4407,226.2166,418.4407
Cer-NS(d30:2/15:0)+H,690.6758,672.6653,654.6547,448.4513,430.4407,242.2478,418.4407
Cer-NS(d30:2/15:1)+H,688.6602,670.6497,652.6391,448.4513,430.4407,240.2322,418.4407
Cer-NS(d30:2/16:0)+H,704.6915,686.681,668.6704,448.4513,430.4407,256.2635,418.4407
Cer-NS(d30:2/16:1)+H,702.6758,684.6653,666.6547,448.4513,430.4407,254.2478,418.4407
Cer-NS(d30:2/16:2)+H,700.6602,682.6497,664.6391,448.4513,430.4407,252.2322,418.4407
Cer-NS(d30:2/17:0)+H,718.7072,700.6966,682.686,448.4513,430.4407,270.2791,418.4407
Cer-NS(d30:2/18:0)+H,732.7228,714.7123,696.7017,448.4513,430.4407,284.2948,418.4407
Cer-NS(d30:2/18:1)+H,730.7072,712.6966,694.686,448.4513,430.4407,282.2791,418.4407
Cer-NS(d30:2/18:2)+H,728.6915,710.681,692.6704,448.4513,430.4407,280.2635,418.4407
Cer-NS(d30:2/19:0)+H,746.7385,728.7279,710.7173,448.4513,430.4407,298.3105,418.4407
Cer-NS(d30:2/19:1)+H,744.7228,726.7123,708.7017,448.4513,430.4407,296.2948,418.4407
Cer-NS(d30:2/20:0)+H,760.7542,742.7435,724.733,448.4513,430.4407,312.3261,418.4407
Cer-NS(d30:2/20:1)+H,758.7385,740.7279,722.7173,448.4513,430.4407,310.3105,418.4407
Cer-NS(d30:2/20:2)+H,756.7228,738.7123,720.7017,448.4513,430.4407,308.2948,418.4407
Cer-NS(d30:2/21:0)+H,774.7698,756.7592,738.7487,448.4513,430.4407,326.3417,418.4407
Cer-NS(d30:2/21:1)+H,772.7542,754.7435,736.733,448.4513,430.4407,324.3261,418.4407
Cer-NS(d30:2/22:0)+H,788.7854,770.7748,752.7643,448.4513,430.4407,340.3574,418.4407
Cer-NS(d30:2/22:1)+H,786.7698,768.7592,750.7487,448.4513,430.4407,338.3417,418.4407
Cer-NS(d30:2/22:2)+H,784.7542,766.7435,748.733,448.4513,430.4407,336.3261,418.4407
Cer-NS(d30:2/23:0)+H,802.8011,784.7905,766.7799,448.4513,430.4407,354.373,418.4407
Cer-NS(d30:2/23:1)+H,800.7854,782.7748,764.7643,448.4513,430.4407,352.3574,418.4407
Cer-NS(d30:2/24:0)+H,816.8167,798.8062,780.7956,448.4513,430.4407,368.3887,418.4407
Cer-NS(d30:2/24:1)+H,814.8011,796.7905,778.7799,448.4513,430.4407,366.373,418.4407
Cer-NS(d30:2/24:2)+H,812.7854,794.7748,776.7643,448.4513,430.4407,364.3574,418.4407
Cer-NS(d30:2/25:0)+H,830.8324,812.8218,794.8112,448.4513,430.4407,382.4044,418.4407
Cer-NS(d30:2/25:1)+H,828.8167,810.8062,792.7956,448.4513,430.4407,380.3887,418.4407
Cer-NS(d30:2/26:0)+H,844.848,826.8375,808.8269,448.4513,430.4407,396.42,418.4407
Cer-NS(d30:2/26:1)+H,842.8324,824.8218,806.8112,448.4513,430.4407,394.4044,418.4407
Cer-NS(d30:2/26:2)+H,840.8167,822.8062,804.7956,448.4513,430.4407,392.3887,418.4407
Cer-NS(d30:2/27:0)+H,858.8636,840.8531,822.8425,448.4513,430.4407,410.4356,418.4407
Cer-NS(d30:2/27:1)+H,856.848,838.8375,820.8269,448.4513,430.4407,408.42,418.4407
Cer-NS(d30:2/28:0)+H,872.8793,854.8688,836.8582,448.4513,430.4407,424.4513,418.4407
Cer-NS(d30:2/28:1)+H,870.8636,852.8531,834.8425,448.4513,430.4407,422.4356,418.4407
Cer-NS(d30:2/28:2)+H,868.848,850.8375,832.8269,448.4513,430.4407,420.42,418.4407
Cer-NS(d30:2/29:0)+H,886.895,868.8844,850.8738,448.4513,430.4407,438.4669,418.4407
Cer-NS(d30:2/29:1)+H,884.8793,866.8688,848.8582,448.4513,430.4407,436.4513,418.4407
Cer-NS(d30:2/30:0)+H,900.9106,882.9,864.8895,448.4513,430.4407,452.4826,418.4407
Cer-NS(d30:2/30:1)+H,898.895,880.8844,862.8738,448.4513,430.4407,450.4669,418.4407
Cer-NS(d30:2/30:2)+H,896.8793,878.8688,860.8582,448.4513,430.4407,448.4513,418.4407
Cer-NS(d30:2/31:0)+H,914.9263,896.9157,878.9052,448.4513,430.4407,466.4983,418.4407
Cer-NS(d30:2/31:1)+H,912.9106,894.9,876.8895,448.4513,430.4407,464.4826,418.4407
Cer-NS(d30:2/32:0)+H,928.9419,910.9313,892.9208,448.4513,430.4407,480.5139,418.4407
Cer-NS(d30:2/32:1)+H,926.9263,908.9157,890.9052,448.4513,430.4407,478.4983,418.4407
Cer-NS(d30:2/32:2)+H,924.9106,906.9,888.8895,448.4513,430.4407,476.4826,418.4407
Cer-NS(d30:2/33:0)+H,942.9576,924.947,906.9364,448.4513,430.4407,494.5295,418.4407
Cer-NS(d30:2/33:1)+H,940.9419,922.9313,904.9208,448.4513,430.4407,492.5139,418.4407
Cer-NS(d30:2/34:0)+H,956.9732,938.9626,920.9521,448.4513,430.4407,508.5452,418.4407
Cer-NS(d30:2/34:1)+H,954.9576,936.947,918.9364,448.4513,430.4407,506.5295,418.4407
Cer-NS(d30:2/34:2)+H,952.9419,934.9313,916.9208,448.4513,430.4407,504.5139,418.4407
Cer-NS(d30:2/35:0)+H,970.9889,952.9783,934.9677,448.4513,430.4407,522.5609,418.4407
Cer-NS(d30:2/35:1)+H,968.9732,950.9626,932.9521,448.4513,430.4407,520.5452,418.4407
Cer-NS(d30:2/36:0)+H,985.0045,966.994,948.9834,448.4513,430.4407,536.5765,418.4407
Cer-NS(d30:2/36:1)+H,982.9889,964.9783,946.9677,448.4513,430.4407,534.5609,418.4407
Cer-NS(d30:2/36:2)+H,980.9732,962.9626,944.9521,448.4513,430.4407,532.5452,418.4407
Cer-NS(d30:2/38:0)+H,1013.036,995.0253,977.0147,448.4513,430.4407,564.6078,418.4407
