ether-TG,[M+NH4],NL R2COOH,NL R3COOH,RCO_2,RCO_3,RCO2+74.0368,RCO3+74.0368,RCO2+74-H2O,RCO3+74-H2O
plasmanyl-TG(O-20:1_12:0_18:4)+NH4,828.74405,611.53975,535.50845,183.17434,259.20564,257.2111364,333.2424364,239.2005714,315.2318714
plasmanyl-TG(O-20:1_12:0_19:0)+NH4,850.82235,633.61805,535.50845,183.17434,281.28394,257.2111364,355.3207364,239.2005714,337.3101714
plasmanyl-TG(O-20:1_12:0_20:0)+NH4,864.83795,647.63365,535.50845,183.17434,295.29954,257.2111364,369.3363364,239.2005714,351.3257714
plasmanyl-TG(O-20:1_12:0_20:1)+NH4,862.82235,645.61805,535.50845,183.17434,293.28394,257.2111364,367.3207364,239.2005714,349.3101714
plasmanyl-TG(O-20:1_12:0_20:2)+NH4,860.80665,643.60235,535.50845,183.17434,291.26824,257.2111364,365.3050364,239.2005714,347.2944714
plasmanyl-TG(O-20:1_12:0_20:3)+NH4,858.79105,641.58675,535.50845,183.17434,289.25264,257.2111364,363.2894364,239.2005714,345.2788714
plasmanyl-TG(O-20:1_12:0_20:4)+NH4,856.77535,639.57105,535.50845,183.17434,287.23694,257.2111364,361.2737364,239.2005714,343.2631714
plasmanyl-TG(O-20:1_12:0_20:5)+NH4,854.75975,637.55545,535.50845,183.17434,285.22134,257.2111364,359.2581364,239.2005714,341.2475714
plasmanyl-TG(O-20:1_12:0_21:0)+NH4,878.85365,661.64935,535.50845,183.17434,309.31524,257.2111364,383.3520364,239.2005714,365.3414714
plasmanyl-TG(O-20:1_12:0_22:0)+NH4,892.86925,675.66495,535.50845,183.17434,323.33084,257.2111364,397.3676364,239.2005714,379.3570714
plasmanyl-TG(O-20:1_12:0_22:1)+NH4,890.85365,673.64935,535.50845,183.17434,321.31524,257.2111364,395.3520364,239.2005714,377.3414714
plasmanyl-TG(O-20:1_12:0_22:2)+NH4,888.83795,671.63365,535.50845,183.17434,319.29954,257.2111364,393.3363364,239.2005714,375.3257714
plasmanyl-TG(O-20:1_12:0_22:3)+NH4,886.82235,669.61805,535.50845,183.17434,317.28394,257.2111364,391.3207364,239.2005714,373.3101714
plasmanyl-TG(O-20:1_12:0_22:4)+NH4,884.80665,667.60235,535.50845,183.17434,315.26824,257.2111364,389.3050364,239.2005714,371.2944714
plasmanyl-TG(O-20:1_12:0_22:5)+NH4,882.79105,665.58675,535.50845,183.17434,313.25264,257.2111364,387.2894364,239.2005714,369.2788714
plasmanyl-TG(O-20:1_12:0_22:6)+NH4,880.77535,663.57105,535.50845,183.17434,311.23694,257.2111364,385.2737364,239.2005714,367.2631714
plasmanyl-TG(O-20:1_12:0_23:0)+NH4,906.88495,689.68065,535.50845,183.17434,337.34654,257.2111364,411.3833364,239.2005714,393.3727714
plasmanyl-TG(O-20:1_12:0_24:0)+NH4,920.90055,703.69625,535.50845,183.17434,351.36214,257.2111364,425.3989364,239.2005714,407.3883714
plasmanyl-TG(O-20:1_12:0_24:1)+NH4,918.88495,701.68065,535.50845,183.17434,349.34654,257.2111364,423.3833364,239.2005714,405.3727714
plasmanyl-TG(O-20:1_12:0_25:0)+NH4,934.91625,717.71195,535.50845,183.17434,365.37784,257.2111364,439.4146364,239.2005714,421.4040714
plasmanyl-TG(O-20:1_12:0_26:0)+NH4,948.93185,731.72755,535.50845,183.17434,379.39344,257.2111364,453.4302364,239.2005714,435.4196714
plasmanyl-TG(O-20:1_13:0_13:0)+NH4,780.74415,549.52415,549.52415,197.19004,197.19004,271.2268364,271.2268364,253.2162714,253.2162714
plasmanyl-TG(O-20:1_13:0_14:0)+NH4,794.75975,563.53975,549.52415,197.19004,211.20564,271.2268364,285.2424364,253.2162714,267.2318714
plasmanyl-TG(O-20:1_13:0_14:1)+NH4,792.74415,561.52415,549.52415,197.19004,209.19004,271.2268364,283.2268364,253.2162714,265.2162714
plasmanyl-TG(O-20:1_13:0_15:0)+NH4,808.77545,577.55545,549.52415,197.19004,225.22134,271.2268364,299.2581364,253.2162714,281.2475714
plasmanyl-TG(O-20:1_13:0_15:1)+NH4,806.75975,575.53975,549.52415,197.19004,223.20564,271.2268364,297.2424364,253.2162714,279.2318714
plasmanyl-TG(O-20:1_13:0_16:0)+NH4,822.79105,591.57105,549.52415,197.19004,239.23694,271.2268364,313.2737364,253.2162714,295.2631714
plasmanyl-TG(O-20:1_13:0_16:1)+NH4,820.77545,589.55545,549.52415,197.19004,237.22134,271.2268364,311.2581364,253.2162714,293.2475714
plasmanyl-TG(O-20:1_13:0_17:0)+NH4,836.80675,605.58675,549.52415,197.19004,253.25264,271.2268364,327.2894364,253.2162714,309.2788714
plasmanyl-TG(O-20:1_13:0_17:1)+NH4,834.79105,603.57105,549.52415,197.19004,251.23694,271.2268364,325.2737364,253.2162714,307.2631714
plasmanyl-TG(O-20:1_13:0_17:2)+NH4,832.77545,601.55545,549.52415,197.19004,249.22134,271.2268364,323.2581364,253.2162714,305.2475714
plasmanyl-TG(O-20:1_13:0_18:0)+NH4,850.82235,619.60235,549.52415,197.19004,267.26824,271.2268364,341.3050364,253.2162714,323.2944714
plasmanyl-TG(O-20:1_13:0_18:1)+NH4,848.80675,617.58675,549.52415,197.19004,265.25264,271.2268364,339.2894364,253.2162714,321.2788714
plasmanyl-TG(O-20:1_13:0_18:2)+NH4,846.79105,615.57105,549.52415,197.19004,263.23694,271.2268364,337.2737364,253.2162714,319.2631714
plasmanyl-TG(O-20:1_13:0_18:3)+NH4,844.77545,613.55545,549.52415,197.19004,261.22134,271.2268364,335.2581364,253.2162714,317.2475714
plasmanyl-TG(O-20:1_13:0_18:4)+NH4,842.75975,611.53975,549.52415,197.19004,259.20564,271.2268364,333.2424364,253.2162714,315.2318714
plasmanyl-TG(O-20:1_13:0_19:0)+NH4,864.83805,633.61805,549.52415,197.19004,281.28394,271.2268364,355.3207364,253.2162714,337.3101714
plasmanyl-TG(O-20:1_13:0_20:0)+NH4,878.85365,647.63365,549.52415,197.19004,295.29954,271.2268364,369.3363364,253.2162714,351.3257714
plasmanyl-TG(O-20:1_13:0_20:1)+NH4,876.83805,645.61805,549.52415,197.19004,293.28394,271.2268364,367.3207364,253.2162714,349.3101714
plasmanyl-TG(O-20:1_13:0_20:2)+NH4,874.82235,643.60235,549.52415,197.19004,291.26824,271.2268364,365.3050364,253.2162714,347.2944714
plasmanyl-TG(O-20:1_13:0_20:3)+NH4,872.80675,641.58675,549.52415,197.19004,289.25264,271.2268364,363.2894364,253.2162714,345.2788714
plasmanyl-TG(O-20:1_13:0_20:4)+NH4,870.79105,639.57105,549.52415,197.19004,287.23694,271.2268364,361.2737364,253.2162714,343.2631714
plasmanyl-TG(O-20:1_13:0_20:5)+NH4,868.77545,637.55545,549.52415,197.19004,285.22134,271.2268364,359.2581364,253.2162714,341.2475714
plasmanyl-TG(O-20:1_13:0_21:0)+NH4,892.86935,661.64935,549.52415,197.19004,309.31524,271.2268364,383.3520364,253.2162714,365.3414714
plasmanyl-TG(O-20:1_13:0_22:0)+NH4,906.88495,675.66495,549.52415,197.19004,323.33084,271.2268364,397.3676364,253.2162714,379.3570714
plasmanyl-TG(O-20:1_13:0_22:1)+NH4,904.86935,673.64935,549.52415,197.19004,321.31524,271.2268364,395.3520364,253.2162714,377.3414714
plasmanyl-TG(O-20:1_13:0_22:2)+NH4,902.85365,671.63365,549.52415,197.19004,319.29954,271.2268364,393.3363364,253.2162714,375.3257714
plasmanyl-TG(O-20:1_13:0_22:3)+NH4,900.83805,669.61805,549.52415,197.19004,317.28394,271.2268364,391.3207364,253.2162714,373.3101714
plasmanyl-TG(O-20:1_13:0_22:4)+NH4,898.82235,667.60235,549.52415,197.19004,315.26824,271.2268364,389.3050364,253.2162714,371.2944714
plasmanyl-TG(O-20:1_13:0_22:5)+NH4,896.80675,665.58675,549.52415,197.19004,313.25264,271.2268364,387.2894364,253.2162714,369.2788714
plasmanyl-TG(O-20:1_13:0_22:6)+NH4,894.79105,663.57105,549.52415,197.19004,311.23694,271.2268364,385.2737364,253.2162714,367.2631714
plasmanyl-TG(O-20:1_13:0_23:0)+NH4,920.90065,689.68065,549.52415,197.19004,337.34654,271.2268364,411.3833364,253.2162714,393.3727714
plasmanyl-TG(O-20:1_13:0_24:0)+NH4,934.91625,703.69625,549.52415,197.19004,351.36214,271.2268364,425.3989364,253.2162714,407.3883714
plasmanyl-TG(O-20:1_13:0_24:1)+NH4,932.90065,701.68065,549.52415,197.19004,349.34654,271.2268364,423.3833364,253.2162714,405.3727714
plasmanyl-TG(O-20:1_13:0_25:0)+NH4,948.93195,717.71195,549.52415,197.19004,365.37784,271.2268364,439.4146364,253.2162714,421.4040714
plasmanyl-TG(O-20:1_13:0_26:0)+NH4,962.94755,731.72755,549.52415,197.19004,379.39344,271.2268364,453.4302364,253.2162714,435.4196714
plasmanyl-TG(O-20:1_14:0_14:0)+NH4,808.77535,563.53975,563.53975,211.20564,211.20564,285.2424364,285.2424364,267.2318714,267.2318714
plasmanyl-TG(O-20:1_14:0_14:1)+NH4,806.75975,561.52415,563.53975,211.20564,209.19004,285.2424364,283.2268364,267.2318714,265.2162714
plasmanyl-TG(O-20:1_14:0_15:0)+NH4,822.79105,577.55545,563.53975,211.20564,225.22134,285.2424364,299.2581364,267.2318714,281.2475714
plasmanyl-TG(O-20:1_14:0_15:1)+NH4,820.77535,575.53975,563.53975,211.20564,223.20564,285.2424364,297.2424364,267.2318714,279.2318714
plasmanyl-TG(O-20:1_14:0_16:0)+NH4,836.80665,591.57105,563.53975,211.20564,239.23694,285.2424364,313.2737364,267.2318714,295.2631714
plasmanyl-TG(O-20:1_14:0_16:1)+NH4,834.79105,589.55545,563.53975,211.20564,237.22134,285.2424364,311.2581364,267.2318714,293.2475714
plasmanyl-TG(O-20:1_14:0_17:0)+NH4,850.82235,605.58675,563.53975,211.20564,253.25264,285.2424364,327.2894364,267.2318714,309.2788714
plasmanyl-TG(O-20:1_14:0_17:1)+NH4,848.80665,603.57105,563.53975,211.20564,251.23694,285.2424364,325.2737364,267.2318714,307.2631714
plasmanyl-TG(O-20:1_14:0_17:2)+NH4,846.79105,601.55545,563.53975,211.20564,249.22134,285.2424364,323.2581364,267.2318714,305.2475714
plasmanyl-TG(O-20:1_14:0_18:0)+NH4,864.83795,619.60235,563.53975,211.20564,267.26824,285.2424364,341.3050364,267.2318714,323.2944714
plasmanyl-TG(O-20:1_14:0_18:1)+NH4,862.82235,617.58675,563.53975,211.20564,265.25264,285.2424364,339.2894364,267.2318714,321.2788714
plasmanyl-TG(O-20:1_14:0_18:2)+NH4,860.80665,615.57105,563.53975,211.20564,263.23694,285.2424364,337.2737364,267.2318714,319.2631714
plasmanyl-TG(O-20:1_14:0_18:3)+NH4,858.79105,613.55545,563.53975,211.20564,261.22134,285.2424364,335.2581364,267.2318714,317.2475714
plasmanyl-TG(O-20:1_14:0_18:4)+NH4,856.77535,611.53975,563.53975,211.20564,259.20564,285.2424364,333.2424364,267.2318714,315.2318714
plasmanyl-TG(O-20:1_14:0_19:0)+NH4,878.85365,633.61805,563.53975,211.20564,281.28394,285.2424364,355.3207364,267.2318714,337.3101714
plasmanyl-TG(O-20:1_14:0_20:0)+NH4,892.86925,647.63365,563.53975,211.20564,295.29954,285.2424364,369.3363364,267.2318714,351.3257714
plasmanyl-TG(O-20:1_14:0_20:1)+NH4,890.85365,645.61805,563.53975,211.20564,293.28394,285.2424364,367.3207364,267.2318714,349.3101714
plasmanyl-TG(O-20:1_14:0_20:2)+NH4,888.83795,643.60235,563.53975,211.20564,291.26824,285.2424364,365.3050364,267.2318714,347.2944714
plasmanyl-TG(O-20:1_14:0_20:3)+NH4,886.82235,641.58675,563.53975,211.20564,289.25264,285.2424364,363.2894364,267.2318714,345.2788714
plasmanyl-TG(O-20:1_14:0_20:4)+NH4,884.80665,639.57105,563.53975,211.20564,287.23694,285.2424364,361.2737364,267.2318714,343.2631714
plasmanyl-TG(O-20:1_14:0_20:5)+NH4,882.79105,637.55545,563.53975,211.20564,285.22134,285.2424364,359.2581364,267.2318714,341.2475714
plasmanyl-TG(O-20:1_14:0_21:0)+NH4,906.88495,661.64935,563.53975,211.20564,309.31524,285.2424364,383.3520364,267.2318714,365.3414714
plasmanyl-TG(O-20:1_14:0_22:0)+NH4,920.90055,675.66495,563.53975,211.20564,323.33084,285.2424364,397.3676364,267.2318714,379.3570714
plasmanyl-TG(O-20:1_14:0_22:1)+NH4,918.88495,673.64935,563.53975,211.20564,321.31524,285.2424364,395.3520364,267.2318714,377.3414714
plasmanyl-TG(O-20:1_14:0_22:2)+NH4,916.86925,671.63365,563.53975,211.20564,319.29954,285.2424364,393.3363364,267.2318714,375.3257714
plasmanyl-TG(O-20:1_14:0_22:3)+NH4,914.85365,669.61805,563.53975,211.20564,317.28394,285.2424364,391.3207364,267.2318714,373.3101714
plasmanyl-TG(O-20:1_14:0_22:4)+NH4,912.83795,667.60235,563.53975,211.20564,315.26824,285.2424364,389.3050364,267.2318714,371.2944714
plasmanyl-TG(O-20:1_14:0_22:5)+NH4,910.82235,665.58675,563.53975,211.20564,313.25264,285.2424364,387.2894364,267.2318714,369.2788714
plasmanyl-TG(O-20:1_14:0_22:6)+NH4,908.80665,663.57105,563.53975,211.20564,311.23694,285.2424364,385.2737364,267.2318714,367.2631714
plasmanyl-TG(O-20:1_14:0_23:0)+NH4,934.91625,689.68065,563.53975,211.20564,337.34654,285.2424364,411.3833364,267.2318714,393.3727714
plasmanyl-TG(O-20:1_14:0_24:0)+NH4,948.93185,703.69625,563.53975,211.20564,351.36214,285.2424364,425.3989364,267.2318714,407.3883714
plasmanyl-TG(O-20:1_14:0_24:1)+NH4,946.91625,701.68065,563.53975,211.20564,349.34654,285.2424364,423.3833364,267.2318714,405.3727714
plasmanyl-TG(O-20:1_14:0_25:0)+NH4,962.94755,717.71195,563.53975,211.20564,365.37784,285.2424364,439.4146364,267.2318714,421.4040714
plasmanyl-TG(O-20:1_14:0_26:0)+NH4,976.96315,731.72755,563.53975,211.20564,379.39344,285.2424364,453.4302364,267.2318714,435.4196714
plasmanyl-TG(O-20:1_14:1_14:1)+NH4,804.74415,561.52415,561.52415,209.19004,209.19004,283.2268364,283.2268364,265.2162714,265.2162714
plasmanyl-TG(O-20:1_14:1_15:0)+NH4,820.77545,577.55545,561.52415,209.19004,225.22134,283.2268364,299.2581364,265.2162714,281.2475714
plasmanyl-TG(O-20:1_14:1_15:1)+NH4,818.75975,575.53975,561.52415,209.19004,223.20564,283.2268364,297.2424364,265.2162714,279.2318714
plasmanyl-TG(O-20:1_14:1_16:0)+NH4,834.79105,591.57105,561.52415,209.19004,239.23694,283.2268364,313.2737364,265.2162714,295.2631714
plasmanyl-TG(O-20:1_14:1_16:1)+NH4,832.77545,589.55545,561.52415,209.19004,237.22134,283.2268364,311.2581364,265.2162714,293.2475714
plasmanyl-TG(O-20:1_14:1_17:0)+NH4,848.80675,605.58675,561.52415,209.19004,253.25264,283.2268364,327.2894364,265.2162714,309.2788714
plasmanyl-TG(O-20:1_14:1_17:1)+NH4,846.79105,603.57105,561.52415,209.19004,251.23694,283.2268364,325.2737364,265.2162714,307.2631714
plasmanyl-TG(O-20:1_14:1_17:2)+NH4,844.77545,601.55545,561.52415,209.19004,249.22134,283.2268364,323.2581364,265.2162714,305.2475714
plasmanyl-TG(O-20:1_14:1_18:0)+NH4,862.82235,619.60235,561.52415,209.19004,267.26824,283.2268364,341.3050364,265.2162714,323.2944714
plasmanyl-TG(O-20:1_14:1_18:1)+NH4,860.80675,617.58675,561.52415,209.19004,265.25264,283.2268364,339.2894364,265.2162714,321.2788714
plasmanyl-TG(O-20:1_14:1_18:2)+NH4,858.79105,615.57105,561.52415,209.19004,263.23694,283.2268364,337.2737364,265.2162714,319.2631714
plasmanyl-TG(O-20:1_14:1_18:3)+NH4,856.77545,613.55545,561.52415,209.19004,261.22134,283.2268364,335.2581364,265.2162714,317.2475714
plasmanyl-TG(O-20:1_14:1_18:4)+NH4,854.75975,611.53975,561.52415,209.19004,259.20564,283.2268364,333.2424364,265.2162714,315.2318714
plasmanyl-TG(O-20:1_14:1_19:0)+NH4,876.83805,633.61805,561.52415,209.19004,281.28394,283.2268364,355.3207364,265.2162714,337.3101714
plasmanyl-TG(O-20:1_14:1_20:0)+NH4,890.85365,647.63365,561.52415,209.19004,295.29954,283.2268364,369.3363364,265.2162714,351.3257714
plasmanyl-TG(O-20:1_14:1_20:1)+NH4,888.83805,645.61805,561.52415,209.19004,293.28394,283.2268364,367.3207364,265.2162714,349.3101714
plasmanyl-TG(O-20:1_14:1_20:2)+NH4,886.82235,643.60235,561.52415,209.19004,291.26824,283.2268364,365.3050364,265.2162714,347.2944714
plasmanyl-TG(O-20:1_14:1_20:3)+NH4,884.80675,641.58675,561.52415,209.19004,289.25264,283.2268364,363.2894364,265.2162714,345.2788714
plasmanyl-TG(O-20:1_14:1_20:4)+NH4,882.79105,639.57105,561.52415,209.19004,287.23694,283.2268364,361.2737364,265.2162714,343.2631714
plasmanyl-TG(O-20:1_14:1_20:5)+NH4,880.77545,637.55545,561.52415,209.19004,285.22134,283.2268364,359.2581364,265.2162714,341.2475714
plasmanyl-TG(O-20:1_14:1_21:0)+NH4,904.86935,661.64935,561.52415,209.19004,309.31524,283.2268364,383.3520364,265.2162714,365.3414714
plasmanyl-TG(O-20:1_14:1_22:0)+NH4,918.88495,675.66495,561.52415,209.19004,323.33084,283.2268364,397.3676364,265.2162714,379.3570714
plasmanyl-TG(O-20:1_14:1_22:1)+NH4,916.86935,673.64935,561.52415,209.19004,321.31524,283.2268364,395.3520364,265.2162714,377.3414714
plasmanyl-TG(O-20:1_14:1_22:2)+NH4,914.85365,671.63365,561.52415,209.19004,319.29954,283.2268364,393.3363364,265.2162714,375.3257714
plasmanyl-TG(O-20:1_14:1_22:3)+NH4,912.83805,669.61805,561.52415,209.19004,317.28394,283.2268364,391.3207364,265.2162714,373.3101714
plasmanyl-TG(O-20:1_14:1_22:4)+NH4,910.82235,667.60235,561.52415,209.19004,315.26824,283.2268364,389.3050364,265.2162714,371.2944714
plasmanyl-TG(O-20:1_14:1_22:5)+NH4,908.80675,665.58675,561.52415,209.19004,313.25264,283.2268364,387.2894364,265.2162714,369.2788714
plasmanyl-TG(O-20:1_14:1_22:6)+NH4,906.79105,663.57105,561.52415,209.19004,311.23694,283.2268364,385.2737364,265.2162714,367.2631714
plasmanyl-TG(O-20:1_14:1_23:0)+NH4,932.90065,689.68065,561.52415,209.19004,337.34654,283.2268364,411.3833364,265.2162714,393.3727714
plasmanyl-TG(O-20:1_14:1_24:0)+NH4,946.91625,703.69625,561.52415,209.19004,351.36214,283.2268364,425.3989364,265.2162714,407.3883714
plasmanyl-TG(O-20:1_14:1_24:1)+NH4,944.90065,701.68065,561.52415,209.19004,349.34654,283.2268364,423.3833364,265.2162714,405.3727714
plasmanyl-TG(O-20:1_14:1_25:0)+NH4,960.93195,717.71195,561.52415,209.19004,365.37784,283.2268364,439.4146364,265.2162714,421.4040714
plasmanyl-TG(O-20:1_14:1_26:0)+NH4,974.94755,731.72755,561.52415,209.19004,379.39344,283.2268364,453.4302364,265.2162714,435.4196714
plasmanyl-TG(O-20:1_15:0_15:0)+NH4,836.80675,577.55545,577.55545,225.22134,225.22134,299.2581364,299.2581364,281.2475714,281.2475714
plasmanyl-TG(O-20:1_15:0_15:1)+NH4,834.79105,575.53975,577.55545,225.22134,223.20564,299.2581364,297.2424364,281.2475714,279.2318714
plasmanyl-TG(O-20:1_15:0_16:0)+NH4,850.82235,591.57105,577.55545,225.22134,239.23694,299.2581364,313.2737364,281.2475714,295.2631714
plasmanyl-TG(O-20:1_15:0_16:1)+NH4,848.80675,589.55545,577.55545,225.22134,237.22134,299.2581364,311.2581364,281.2475714,293.2475714
plasmanyl-TG(O-20:1_15:0_17:0)+NH4,864.83805,605.58675,577.55545,225.22134,253.25264,299.2581364,327.2894364,281.2475714,309.2788714
plasmanyl-TG(O-20:1_15:0_17:1)+NH4,862.82235,603.57105,577.55545,225.22134,251.23694,299.2581364,325.2737364,281.2475714,307.2631714
plasmanyl-TG(O-20:1_15:0_17:2)+NH4,860.80675,601.55545,577.55545,225.22134,249.22134,299.2581364,323.2581364,281.2475714,305.2475714
plasmanyl-TG(O-20:1_15:0_18:0)+NH4,878.85365,619.60235,577.55545,225.22134,267.26824,299.2581364,341.3050364,281.2475714,323.2944714
plasmanyl-TG(O-20:1_15:0_18:1)+NH4,876.83805,617.58675,577.55545,225.22134,265.25264,299.2581364,339.2894364,281.2475714,321.2788714
plasmanyl-TG(O-20:1_15:0_18:2)+NH4,874.82235,615.57105,577.55545,225.22134,263.23694,299.2581364,337.2737364,281.2475714,319.2631714
plasmanyl-TG(O-20:1_15:0_18:3)+NH4,872.80675,613.55545,577.55545,225.22134,261.22134,299.2581364,335.2581364,281.2475714,317.2475714
plasmanyl-TG(O-20:1_15:0_18:4)+NH4,870.79105,611.53975,577.55545,225.22134,259.20564,299.2581364,333.2424364,281.2475714,315.2318714
plasmanyl-TG(O-20:1_15:0_19:0)+NH4,892.86935,633.61805,577.55545,225.22134,281.28394,299.2581364,355.3207364,281.2475714,337.3101714
plasmanyl-TG(O-20:1_15:0_20:0)+NH4,906.88495,647.63365,577.55545,225.22134,295.29954,299.2581364,369.3363364,281.2475714,351.3257714
plasmanyl-TG(O-20:1_15:0_20:1)+NH4,904.86935,645.61805,577.55545,225.22134,293.28394,299.2581364,367.3207364,281.2475714,349.3101714
plasmanyl-TG(O-20:1_15:0_20:2)+NH4,902.85365,643.60235,577.55545,225.22134,291.26824,299.2581364,365.3050364,281.2475714,347.2944714
plasmanyl-TG(O-20:1_15:0_20:3)+NH4,900.83805,641.58675,577.55545,225.22134,289.25264,299.2581364,363.2894364,281.2475714,345.2788714
plasmanyl-TG(O-20:1_15:0_20:4)+NH4,898.82235,639.57105,577.55545,225.22134,287.23694,299.2581364,361.2737364,281.2475714,343.2631714
plasmanyl-TG(O-20:1_15:0_20:5)+NH4,896.80675,637.55545,577.55545,225.22134,285.22134,299.2581364,359.2581364,281.2475714,341.2475714
plasmanyl-TG(O-20:1_15:0_21:0)+NH4,920.90065,661.64935,577.55545,225.22134,309.31524,299.2581364,383.3520364,281.2475714,365.3414714
plasmanyl-TG(O-20:1_15:0_22:0)+NH4,934.91625,675.66495,577.55545,225.22134,323.33084,299.2581364,397.3676364,281.2475714,379.3570714
plasmanyl-TG(O-20:1_15:0_22:1)+NH4,932.90065,673.64935,577.55545,225.22134,321.31524,299.2581364,395.3520364,281.2475714,377.3414714
plasmanyl-TG(O-20:1_15:0_22:2)+NH4,930.88495,671.63365,577.55545,225.22134,319.29954,299.2581364,393.3363364,281.2475714,375.3257714
plasmanyl-TG(O-20:1_15:0_22:3)+NH4,928.86935,669.61805,577.55545,225.22134,317.28394,299.2581364,391.3207364,281.2475714,373.3101714
plasmanyl-TG(O-20:1_15:0_22:4)+NH4,926.85365,667.60235,577.55545,225.22134,315.26824,299.2581364,389.3050364,281.2475714,371.2944714
plasmanyl-TG(O-20:1_15:0_22:5)+NH4,924.83805,665.58675,577.55545,225.22134,313.25264,299.2581364,387.2894364,281.2475714,369.2788714
plasmanyl-TG(O-20:1_15:0_22:6)+NH4,922.82235,663.57105,577.55545,225.22134,311.23694,299.2581364,385.2737364,281.2475714,367.2631714
plasmanyl-TG(O-20:1_15:0_23:0)+NH4,948.93195,689.68065,577.55545,225.22134,337.34654,299.2581364,411.3833364,281.2475714,393.3727714
plasmanyl-TG(O-20:1_15:0_24:0)+NH4,962.94755,703.69625,577.55545,225.22134,351.36214,299.2581364,425.3989364,281.2475714,407.3883714
plasmanyl-TG(O-20:1_15:0_24:1)+NH4,960.93195,701.68065,577.55545,225.22134,349.34654,299.2581364,423.3833364,281.2475714,405.3727714
plasmanyl-TG(O-20:1_15:0_25:0)+NH4,976.96325,717.71195,577.55545,225.22134,365.37784,299.2581364,439.4146364,281.2475714,421.4040714
plasmanyl-TG(O-20:1_15:0_26:0)+NH4,990.97885,731.72755,577.55545,225.22134,379.39344,299.2581364,453.4302364,281.2475714,435.4196714
plasmanyl-TG(O-20:1_15:1_15:1)+NH4,832.77535,575.53975,575.53975,223.20564,223.20564,297.2424364,297.2424364,279.2318714,279.2318714
plasmanyl-TG(O-20:1_15:1_16:0)+NH4,848.80665,591.57105,575.53975,223.20564,239.23694,297.2424364,313.2737364,279.2318714,295.2631714
plasmanyl-TG(O-20:1_15:1_16:1)+NH4,846.79105,589.55545,575.53975,223.20564,237.22134,297.2424364,311.2581364,279.2318714,293.2475714
plasmanyl-TG(O-20:1_15:1_17:0)+NH4,862.82235,605.58675,575.53975,223.20564,253.25264,297.2424364,327.2894364,279.2318714,309.2788714
plasmanyl-TG(O-20:1_15:1_17:1)+NH4,860.80665,603.57105,575.53975,223.20564,251.23694,297.2424364,325.2737364,279.2318714,307.2631714
plasmanyl-TG(O-20:1_15:1_17:2)+NH4,858.79105,601.55545,575.53975,223.20564,249.22134,297.2424364,323.2581364,279.2318714,305.2475714
