Cer_BS,[M-H]-,[M-H2O-H]-,[Sph+C2H2O-H]-,[Sph+C-H]-,[Sph-H5NO-H]-,[Sph-C2H7NO-H]-
Cer_BS(d16:1/27:1)-H,676.62495,658.61435,312.25495,282.24445,235.20725,209.19165
Cer_BS(d16:1/27:2)-H,674.60935,656.59865,312.25495,282.24445,235.20725,209.19165
Cer_BS(d16:1/27:3)-H,672.59365,654.58305,312.25495,282.24445,235.20725,209.19165
Cer_BS(d16:1/27:4)-H,670.57805,652.56745,312.25495,282.24445,235.20725,209.19165
Cer_BS(d16:1/28:0)-H,692.65625,674.64565,312.25495,282.24445,235.20725,209.19165
Cer_BS(d16:1/28:1)-H,690.64055,672.63005,312.25495,282.24445,235.20725,209.19165
Cer_BS(d16:1/28:2)-H,688.62495,670.61435,312.25495,282.24445,235.20725,209.19165
Cer_BS(d16:1/28:3)-H,686.60935,668.59865,312.25495,282.24445,235.20725,209.19165
Cer_BS(d16:1/28:4)-H,684.59365,666.58305,312.25495,282.24445,235.20725,209.19165
Cer_BS(d16:1/29:0)-H,706.67185,688.66135,312.25495,282.24445,235.20725,209.19165
Cer_BS(d16:1/29:1)-H,704.65625,686.64565,312.25495,282.24445,235.20725,209.19165
Cer_BS(d16:1/29:2)-H,702.64055,684.63005,312.25495,282.24445,235.20725,209.19165
Cer_BS(d16:1/29:3)-H,700.62495,682.61435,312.25495,282.24445,235.20725,209.19165
Cer_BS(d16:1/29:4)-H,698.60935,680.59865,312.25495,282.24445,235.20725,209.19165
Cer_BS(d16:1/30:0)-H,720.68755,702.67695,312.25495,282.24445,235.20725,209.19165
Cer_BS(d16:1/30:1)-H,718.67185,700.66135,312.25495,282.24445,235.20725,209.19165
Cer_BS(d16:1/30:2)-H,716.65625,698.64565,312.25495,282.24445,235.20725,209.19165
Cer_BS(d16:1/30:3)-H,714.64055,696.63005,312.25495,282.24445,235.20725,209.19165
Cer_BS(d16:1/30:4)-H,712.62495,694.61435,312.25495,282.24445,235.20725,209.19165
Cer_BS(d16:1/31:0)-H,734.70315,716.69265,312.25495,282.24445,235.20725,209.19165
Cer_BS(d16:1/31:1)-H,732.68755,714.67695,312.25495,282.24445,235.20725,209.19165
Cer_BS(d16:1/31:2)-H,730.67185,712.66135,312.25495,282.24445,235.20725,209.19165
Cer_BS(d16:1/31:3)-H,728.65625,710.64565,312.25495,282.24445,235.20725,209.19165
Cer_BS(d16:1/31:4)-H,726.64055,708.63005,312.25495,282.24445,235.20725,209.19165
Cer_BS(d16:1/32:0)-H,748.71885,730.70825,312.25495,282.24445,235.20725,209.19165
Cer_BS(d16:1/32:1)-H,746.70315,728.69265,312.25495,282.24445,235.20725,209.19165
Cer_BS(d16:1/32:2)-H,744.68755,726.67695,312.25495,282.24445,235.20725,209.19165
Cer_BS(d16:1/32:3)-H,742.67185,724.66135,312.25495,282.24445,235.20725,209.19165
Cer_BS(d16:1/32:4)-H,740.65625,722.64565,312.25495,282.24445,235.20725,209.19165
Cer_BS(d16:1/33:0)-H,762.73445,744.72395,312.25495,282.24445,235.20725,209.19165
Cer_BS(d16:1/33:1)-H,760.71885,742.70825,312.25495,282.24445,235.20725,209.19165
Cer_BS(d16:1/33:2)-H,758.70315,740.69265,312.25495,282.24445,235.20725,209.19165
Cer_BS(d16:1/33:3)-H,756.68755,738.67695,312.25495,282.24445,235.20725,209.19165
Cer_BS(d16:1/33:4)-H,754.67185,736.66135,312.25495,282.24445,235.20725,209.19165
Cer_BS(d16:1/34:0)-H,776.75015,758.73955,312.25495,282.24445,235.20725,209.19165
Cer_BS(d16:1/34:1)-H,774.73445,756.72395,312.25495,282.24445,235.20725,209.19165
Cer_BS(d16:1/34:2)-H,772.71885,754.70825,312.25495,282.24445,235.20725,209.19165
Cer_BS(d16:1/34:3)-H,770.70315,752.69265,312.25495,282.24445,235.20725,209.19165
Cer_BS(d16:1/34:4)-H,768.68755,750.67695,312.25495,282.24445,235.20725,209.19165
Cer_BS(d16:1/35:0)-H,790.76585,772.75525,312.25495,282.24445,235.20725,209.19165
Cer_BS(d16:1/35:1)-H,788.75015,770.73955,312.25495,282.24445,235.20725,209.19165
Cer_BS(d16:1/35:2)-H,786.73445,768.72395,312.25495,282.24445,235.20725,209.19165
Cer_BS(d16:1/35:3)-H,784.71885,766.70825,312.25495,282.24445,235.20725,209.19165
Cer_BS(d16:1/35:4)-H,782.70315,764.69265,312.25495,282.24445,235.20725,209.19165
Cer_BS(d16:1/36:0)-H,804.78145,786.77085,312.25495,282.24445,235.20725,209.19165
Cer_BS(d16:1/36:1)-H,802.76585,784.75525,312.25495,282.24445,235.20725,209.19165
Cer_BS(d16:1/36:2)-H,800.75015,782.73955,312.25495,282.24445,235.20725,209.19165
Cer_BS(d16:1/36:3)-H,798.73445,780.72395,312.25495,282.24445,235.20725,209.19165
Cer_BS(d16:1/36:4)-H,796.71885,778.70825,312.25495,282.24445,235.20725,209.19165
Cer_BS(d17:1/14:0)-H,510.45275,492.44225,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/14:1)-H,508.43715,490.42655,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/14:2)-H,506.42145,488.41095,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/14:3)-H,504.40585,486.39525,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/15:0)-H,524.46845,506.45785,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/15:1)-H,522.45285,504.44225,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/15:2)-H,520.43715,502.42655,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/15:3)-H,518.42155,500.41095,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/16:0)-H,538.48405,520.47355,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/16:1)-H,536.46845,518.45785,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/16:2)-H,534.45285,516.44225,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/16:3)-H,532.43715,514.42655,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/16:4)-H,530.42155,512.41095,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/17:0)-H,552.49975,534.48915,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/17:1)-H,550.48405,532.47355,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/17:2)-H,548.46845,530.45785,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/17:3)-H,546.45285,528.44225,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/18:0)-H,566.51535,548.50485,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/18:1)-H,564.49975,546.48915,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/18:2)-H,562.48405,544.47355,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/18:3)-H,560.46845,542.45785,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/18:4)-H,558.45285,540.44225,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/19:0)-H,580.53105,562.52045,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/19:1)-H,578.51535,560.50485,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/19:2)-H,576.49975,558.48915,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/19:3)-H,574.48405,556.47355,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/19:4)-H,572.46845,554.45785,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/20:0)-H,594.54665,576.53615,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/20:1)-H,592.53105,574.52045,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/20:2)-H,590.51535,572.50485,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/20:3)-H,588.49975,570.48915,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/20:4)-H,586.48405,568.47355,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/21:0)-H,608.56235,590.55175,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/21:1)-H,606.54665,588.53615,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/21:2)-H,604.53105,586.52045,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/21:3)-H,602.51535,584.50485,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/21:4)-H,600.49975,582.48915,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/22:0)-H,622.57805,604.56745,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/22:1)-H,620.56235,602.55175,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/22:2)-H,618.54665,600.53615,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/22:3)-H,616.53105,598.52045,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/22:4)-H,614.51535,596.50485,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/23:0)-H,636.59365,618.58305,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/23:1)-H,634.57805,616.56745,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/23:2)-H,632.56235,614.55175,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/23:3)-H,630.54665,612.53615,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/23:4)-H,628.53105,610.52045,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/24:0)-H,650.60935,632.59865,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/24:1)-H,648.59365,630.58305,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/24:2)-H,646.57805,628.56745,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/24:3)-H,644.56235,626.55175,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/24:4)-H,642.54665,624.53615,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/25:0)-H,664.62495,646.61435,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/25:1)-H,662.60935,644.59865,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/25:2)-H,660.59365,642.58305,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/25:3)-H,658.57805,640.56745,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/25:4)-H,656.56235,638.55175,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/26:0)-H,678.64055,660.63005,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/26:1)-H,676.62495,658.61435,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/26:2)-H,674.60935,656.59865,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/26:3)-H,672.59365,654.58305,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/26:4)-H,670.57805,652.56745,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/27:0)-H,692.65625,674.64565,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/27:1)-H,690.64055,672.63005,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/27:2)-H,688.62495,670.61435,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/27:3)-H,686.60935,668.59865,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/27:4)-H,684.59365,666.58305,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/28:0)-H,706.67185,688.66135,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/28:1)-H,704.65625,686.64565,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/28:2)-H,702.64055,684.63005,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/28:3)-H,700.62495,682.61435,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/28:4)-H,698.60935,680.59865,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/29:0)-H,720.68755,702.67695,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/29:1)-H,718.67185,700.66135,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/29:2)-H,716.65625,698.64565,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/29:3)-H,714.64055,696.63005,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/29:4)-H,712.62495,694.61435,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/30:0)-H,734.70315,716.69265,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/30:1)-H,732.68755,714.67695,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/30:2)-H,730.67185,712.66135,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/30:3)-H,728.65625,710.64565,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/30:4)-H,726.64055,708.63005,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/31:0)-H,748.71885,730.70825,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/31:1)-H,746.70315,728.69265,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/31:2)-H,744.68755,726.67695,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/31:3)-H,742.67185,724.66135,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/31:4)-H,740.65625,722.64565,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/32:0)-H,762.73445,744.72395,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/32:1)-H,760.71885,742.70825,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/32:2)-H,758.70315,740.69265,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/32:3)-H,756.68755,738.67695,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/32:4)-H,754.67185,736.66135,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/33:0)-H,776.75015,758.73955,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/33:1)-H,774.73445,756.72395,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/33:2)-H,772.71885,754.70825,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/33:3)-H,770.70315,752.69265,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/33:4)-H,768.68755,750.67695,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/34:0)-H,790.76585,772.75525,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/34:1)-H,788.75015,770.73955,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/34:2)-H,786.73445,768.72395,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/34:3)-H,784.71885,766.70825,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/34:4)-H,782.70315,764.69265,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/35:0)-H,804.78145,786.77085,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/35:1)-H,802.76585,784.75525,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/35:2)-H,800.75015,782.73955,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/35:3)-H,798.73445,780.72395,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/35:4)-H,796.71885,778.70825,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/36:0)-H,818.79715,800.78645,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/36:1)-H,816.78145,798.77085,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/36:2)-H,814.76585,796.75525,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/36:3)-H,812.75015,794.73955,326.27065,296.26005,249.22295,223.20725
Cer_BS(d17:1/36:4)-H,810.73445,792.72395,326.27065,296.26005,249.22295,223.20725
Cer_BS(d18:1/14:0)-H,524.46845,506.45785,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/14:1)-H,522.45285,504.44225,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/14:2)-H,520.43715,502.42655,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/14:3)-H,518.42155,500.41095,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/15:0)-H,538.48405,520.47355,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/15:1)-H,536.46845,518.45785,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/15:2)-H,534.45285,516.44225,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/15:3)-H,532.43715,514.42655,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/16:0)-H,552.49975,534.48915,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/16:1)-H,550.48405,532.47355,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/16:2)-H,548.46845,530.45785,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/16:3)-H,546.45285,528.44225,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/16:4)-H,544.43715,526.42655,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/17:0)-H,566.51535,548.50485,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/17:1)-H,564.49975,546.48915,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/17:2)-H,562.48405,544.47355,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/17:3)-H,560.46845,542.45785,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/18:0)-H,580.53105,562.52045,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/18:1)-H,578.51535,560.50485,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/18:2)-H,576.49975,558.48915,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/18:3)-H,574.48405,556.47355,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/18:4)-H,572.46845,554.45785,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/19:0)-H,594.54665,576.53615,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/19:1)-H,592.53105,574.52045,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/19:2)-H,590.51535,572.50485,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/19:3)-H,588.49975,570.48915,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/19:4)-H,586.48405,568.47355,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/20:0)-H,608.56235,590.55175,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/20:1)-H,606.54665,588.53615,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/20:2)-H,604.53105,586.52045,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/20:3)-H,602.51535,584.50485,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/20:4)-H,600.49975,582.48915,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/21:0)-H,622.57805,604.56745,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/21:1)-H,620.56235,602.55175,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/21:2)-H,618.54665,600.53615,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/21:3)-H,616.53105,598.52045,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/21:4)-H,614.51535,596.50485,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/22:0)-H,636.59365,618.58305,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/22:1)-H,634.57805,616.56745,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/22:2)-H,632.56235,614.55175,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/22:3)-H,630.54665,612.53615,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/22:4)-H,628.53105,610.52045,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/23:0)-H,650.60935,632.59865,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/23:1)-H,648.59365,630.58305,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/23:2)-H,646.57805,628.56745,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/23:3)-H,644.56235,626.55175,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/23:4)-H,642.54665,624.53615,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/24:0)-H,664.62495,646.61435,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/24:1)-H,662.60935,644.59865,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/24:2)-H,660.59365,642.58305,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/24:3)-H,658.57805,640.56745,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/24:4)-H,656.56235,638.55175,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/25:0)-H,678.64055,660.63005,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/25:1)-H,676.62495,658.61435,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/25:2)-H,674.60935,656.59865,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/25:3)-H,672.59365,654.58305,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/25:4)-H,670.57805,652.56745,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/26:0)-H,692.65625,674.64565,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/26:1)-H,690.64055,672.63005,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/26:2)-H,688.62495,670.61435,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/26:3)-H,686.60935,668.59865,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/26:4)-H,684.59365,666.58305,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/27:0)-H,706.67185,688.66135,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/27:1)-H,704.65625,686.64565,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/27:2)-H,702.64055,684.63005,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/27:3)-H,700.62495,682.61435,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/27:4)-H,698.60935,680.59865,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/28:0)-H,720.68755,702.67695,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/28:1)-H,718.67185,700.66135,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/28:2)-H,716.65625,698.64565,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/28:3)-H,714.64055,696.63005,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/28:4)-H,712.62495,694.61435,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/29:0)-H,734.70315,716.69265,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/29:1)-H,732.68755,714.67695,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/29:2)-H,730.67185,712.66135,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/29:3)-H,728.65625,710.64565,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/29:4)-H,726.64055,708.63005,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/30:0)-H,748.71885,730.70825,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/30:1)-H,746.70315,728.69265,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/30:2)-H,744.68755,726.67695,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/30:3)-H,742.67185,724.66135,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/30:4)-H,740.65625,722.64565,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/31:0)-H,762.73445,744.72395,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/31:1)-H,760.71885,742.70825,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/31:2)-H,758.70315,740.69265,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/31:3)-H,756.68755,738.67695,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/31:4)-H,754.67185,736.66135,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/32:0)-H,776.75015,758.73955,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/32:1)-H,774.73445,756.72395,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/32:2)-H,772.71885,754.70825,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/32:3)-H,770.70315,752.69265,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/32:4)-H,768.68755,750.67695,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/33:0)-H,790.76585,772.75525,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/33:1)-H,788.75015,770.73955,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/33:2)-H,786.73445,768.72395,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/33:3)-H,784.71885,766.70825,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/33:4)-H,782.70315,764.69265,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/34:0)-H,804.78145,786.77085,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/34:1)-H,802.76585,784.75525,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/34:2)-H,800.75015,782.73955,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/34:3)-H,798.73445,780.72395,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/34:4)-H,796.71885,778.70825,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/35:0)-H,818.79715,800.78645,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/35:1)-H,816.78145,798.77085,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/35:2)-H,814.76585,796.75525,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/35:3)-H,812.75015,794.73955,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/35:4)-H,810.73445,792.72395,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/36:0)-H,832.81275,814.80215,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/36:1)-H,830.79715,812.78645,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/36:2)-H,828.78145,810.77085,340.28625,310.27565,263.23855,237.22295
Cer_BS(d18:1/36:3)-H,826.76585,808.75525,340.28625,310.27565,263.23855,237.22295
