Cer_BS,[M+HCO2]-,[M-H]-,[M-H2O-H]-,[Sph+C2H2O-H]-,[Sph+C-H]-,[Sph-H5NO-H]-,[Sph-C2H7NO-H]-
Cer_BS(d21:1/35:2)+HCO2,902.81825,856.81275,838.80215,382.33325,352.32265,305.28555,279.26985
Cer_BS(d21:1/35:3)+HCO2,900.80255,854.79715,836.78645,382.33325,352.32265,305.28555,279.26985
Cer_BS(d21:1/35:4)+HCO2,898.78695,852.78145,834.77085,382.33325,352.32265,305.28555,279.26985
Cer_BS(d21:1/36:0)+HCO2,920.86515,874.85965,856.84915,382.33325,352.32265,305.28555,279.26985
Cer_BS(d21:1/36:1)+HCO2,918.84955,872.84405,854.83345,382.33325,352.32265,305.28555,279.26985
Cer_BS(d21:1/36:2)+HCO2,916.83385,870.82835,852.81785,382.33325,352.32265,305.28555,279.26985
Cer_BS(d21:1/36:3)+HCO2,914.81825,868.81275,850.80215,382.33325,352.32265,305.28555,279.26985
Cer_BS(d21:1/36:4)+HCO2,912.80255,866.79715,848.78645,382.33325,352.32265,305.28555,279.26985
Cer_BS(d22:1/14:0)+HCO2,626.53645,580.53105,562.52045,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/14:1)+HCO2,624.52085,578.51535,560.50485,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/14:2)+HCO2,622.50515,576.49975,558.48915,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/14:3)+HCO2,620.48955,574.48405,556.47355,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/15:0)+HCO2,640.55215,594.54665,576.53615,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/15:1)+HCO2,638.53645,592.53105,574.52045,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/15:2)+HCO2,636.52085,590.51535,572.50485,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/15:3)+HCO2,634.50515,588.49975,570.48915,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/16:0)+HCO2,654.56785,608.56235,590.55175,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/16:1)+HCO2,652.55215,606.54665,588.53615,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/16:2)+HCO2,650.53645,604.53105,586.52045,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/16:3)+HCO2,648.52085,602.51535,584.50485,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/16:4)+HCO2,646.50515,600.49975,582.48915,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/17:0)+HCO2,668.58345,622.57805,604.56745,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/17:1)+HCO2,666.56785,620.56235,602.55175,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/17:2)+HCO2,664.55215,618.54665,600.53615,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/17:3)+HCO2,662.53645,616.53105,598.52045,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/18:0)+HCO2,682.59915,636.59365,618.58305,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/18:1)+HCO2,680.58345,634.57805,616.56745,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/18:2)+HCO2,678.56785,632.56235,614.55175,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/18:3)+HCO2,676.55215,630.54665,612.53615,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/18:4)+HCO2,674.53645,628.53105,610.52045,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/19:0)+HCO2,696.61475,650.60935,632.59865,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/19:1)+HCO2,694.59915,648.59365,630.58305,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/19:2)+HCO2,692.58345,646.57805,628.56745,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/19:3)+HCO2,690.56785,644.56235,626.55175,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/19:4)+HCO2,688.55215,642.54665,624.53615,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/20:0)+HCO2,710.63045,664.62495,646.61435,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/20:1)+HCO2,708.61475,662.60935,644.59865,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/20:2)+HCO2,706.59915,660.59365,642.58305,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/20:3)+HCO2,704.58345,658.57805,640.56745,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/20:4)+HCO2,702.56785,656.56235,638.55175,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/21:0)+HCO2,724.64605,678.64055,660.63005,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/21:1)+HCO2,722.63045,676.62495,658.61435,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/21:2)+HCO2,720.61475,674.60935,656.59865,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/21:3)+HCO2,718.59915,672.59365,654.58305,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/21:4)+HCO2,716.58345,670.57805,652.56745,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/22:0)+HCO2,738.66165,692.65625,674.64565,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/22:1)+HCO2,736.64605,690.64055,672.63005,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/22:2)+HCO2,734.63045,688.62495,670.61435,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/22:3)+HCO2,732.61475,686.60935,668.59865,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/22:4)+HCO2,730.59915,684.59365,666.58305,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/23:0)+HCO2,752.67735,706.67185,688.66135,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/23:1)+HCO2,750.66165,704.65625,686.64565,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/23:2)+HCO2,748.64605,702.64055,684.63005,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/23:3)+HCO2,746.63045,700.62495,682.61435,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/23:4)+HCO2,744.61475,698.60935,680.59865,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/24:0)+HCO2,766.69295,720.68755,702.67695,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/24:1)+HCO2,764.67735,718.67185,700.66135,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/24:2)+HCO2,762.66165,716.65625,698.64565,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/24:3)+HCO2,760.64605,714.64055,696.63005,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/24:4)+HCO2,758.63045,712.62495,694.61435,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/25:0)+HCO2,780.70865,734.70315,716.69265,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/25:1)+HCO2,778.69295,732.68755,714.67695,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/25:2)+HCO2,776.67735,730.67185,712.66135,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/25:3)+HCO2,774.66165,728.65625,710.64565,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/25:4)+HCO2,772.64605,726.64055,708.63005,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/26:0)+HCO2,794.72435,748.71885,730.70825,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/26:1)+HCO2,792.70865,746.70315,728.69265,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/26:2)+HCO2,790.69295,744.68755,726.67695,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/26:3)+HCO2,788.67735,742.67185,724.66135,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/26:4)+HCO2,786.66165,740.65625,722.64565,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/27:0)+HCO2,808.73995,762.73445,744.72395,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/27:1)+HCO2,806.72435,760.71885,742.70825,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/27:2)+HCO2,804.70865,758.70315,740.69265,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/27:3)+HCO2,802.69295,756.68755,738.67695,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/27:4)+HCO2,800.67735,754.67185,736.66135,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/28:0)+HCO2,822.75565,776.75015,758.73955,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/28:1)+HCO2,820.73995,774.73445,756.72395,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/28:2)+HCO2,818.72435,772.71885,754.70825,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/28:3)+HCO2,816.70865,770.70315,752.69265,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/28:4)+HCO2,814.69295,768.68755,750.67695,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/29:0)+HCO2,836.77125,790.76585,772.75525,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/29:1)+HCO2,834.75565,788.75015,770.73955,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/29:2)+HCO2,832.73995,786.73445,768.72395,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/29:3)+HCO2,830.72435,784.71885,766.70825,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/29:4)+HCO2,828.70865,782.70315,764.69265,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/30:0)+HCO2,850.78695,804.78145,786.77085,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/30:1)+HCO2,848.77125,802.76585,784.75525,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/30:2)+HCO2,846.75565,800.75015,782.73955,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/30:3)+HCO2,844.73995,798.73445,780.72395,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/30:4)+HCO2,842.72435,796.71885,778.70825,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/31:0)+HCO2,864.80255,818.79715,800.78645,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/31:1)+HCO2,862.78695,816.78145,798.77085,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/31:2)+HCO2,860.77125,814.76585,796.75525,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/31:3)+HCO2,858.75565,812.75015,794.73955,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/31:4)+HCO2,856.73995,810.73445,792.72395,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/32:0)+HCO2,878.81825,832.81275,814.80215,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/32:1)+HCO2,876.80255,830.79715,812.78645,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/32:2)+HCO2,874.78695,828.78145,810.77085,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/32:3)+HCO2,872.77125,826.76585,808.75525,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/32:4)+HCO2,870.75565,824.75015,806.73955,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/33:0)+HCO2,892.83385,846.82835,828.81785,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/33:1)+HCO2,890.81825,844.81275,826.80215,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/33:2)+HCO2,888.80255,842.79715,824.78645,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/33:3)+HCO2,886.78695,840.78145,822.77085,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/33:4)+HCO2,884.77125,838.76585,820.75525,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/34:0)+HCO2,906.84955,860.84405,842.83345,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/34:1)+HCO2,904.83385,858.82835,840.81785,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/34:2)+HCO2,902.81825,856.81275,838.80215,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/34:3)+HCO2,900.80255,854.79715,836.78645,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/34:4)+HCO2,898.78695,852.78145,834.77085,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/35:0)+HCO2,920.86515,874.85965,856.84915,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/35:1)+HCO2,918.84955,872.84405,854.83345,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/35:2)+HCO2,916.83385,870.82835,852.81785,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/35:3)+HCO2,914.81825,868.81275,850.80215,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/35:4)+HCO2,912.80255,866.79715,848.78645,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/36:0)+HCO2,934.88075,888.87535,870.86475,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/36:1)+HCO2,932.86515,886.85965,868.84915,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/36:2)+HCO2,930.84955,884.84405,866.83345,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/36:3)+HCO2,928.83385,882.82835,864.81785,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/36:4)+HCO2,926.81825,880.81275,862.80215,396.34885,366.33835,319.30115,293.28555
Cer_BS(d16:2/14:0)+HCO2,540.42695,494.42145,476.41095,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/14:1)+HCO2,538.41135,492.40585,474.39525,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/14:2)+HCO2,536.39565,490.39015,472.37965,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/14:3)+HCO2,534.38005,488.37455,470.36395,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/15:0)+HCO2,554.44265,508.43715,490.42655,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/15:1)+HCO2,552.42695,506.42145,488.41095,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/15:2)+HCO2,550.41135,504.40585,486.39525,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/15:3)+HCO2,548.39565,502.39015,484.37965,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/16:0)+HCO2,568.45825,522.45285,504.44225,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/16:1)+HCO2,566.44265,520.43715,502.42655,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/16:2)+HCO2,564.42695,518.42155,500.41095,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/16:3)+HCO2,562.41135,516.40585,498.39525,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/16:4)+HCO2,560.39565,514.39015,496.37965,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/17:0)+HCO2,582.47395,536.46845,518.45785,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/17:1)+HCO2,580.45825,534.45285,516.44225,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/17:2)+HCO2,578.44265,532.43715,514.42655,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/17:3)+HCO2,576.42695,530.42155,512.41095,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/18:0)+HCO2,596.48955,550.48405,532.47355,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/18:1)+HCO2,594.47395,548.46845,530.45785,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/18:2)+HCO2,592.45825,546.45285,528.44225,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/18:3)+HCO2,590.44265,544.43715,526.42655,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/18:4)+HCO2,588.42695,542.42155,524.41095,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/19:0)+HCO2,610.50515,564.49975,546.48915,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/19:1)+HCO2,608.48955,562.48405,544.47355,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/19:2)+HCO2,606.47395,560.46845,542.45785,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/19:3)+HCO2,604.45825,558.45285,540.44225,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/19:4)+HCO2,602.44265,556.43715,538.42655,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/20:0)+HCO2,624.52085,578.51535,560.50485,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/20:1)+HCO2,622.50515,576.49975,558.48915,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/20:2)+HCO2,620.48955,574.48405,556.47355,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/20:3)+HCO2,618.47395,572.46845,554.45785,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/20:4)+HCO2,616.45825,570.45285,552.44225,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/21:0)+HCO2,638.53645,592.53105,574.52045,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/21:1)+HCO2,636.52085,590.51535,572.50485,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/21:2)+HCO2,634.50515,588.49975,570.48915,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/21:3)+HCO2,632.48955,586.48405,568.47355,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/21:4)+HCO2,630.47395,584.46845,566.45785,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/22:0)+HCO2,652.55215,606.54665,588.53615,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/22:1)+HCO2,650.53645,604.53105,586.52045,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/22:2)+HCO2,648.52085,602.51535,584.50485,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/22:3)+HCO2,646.50515,600.49975,582.48915,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/22:4)+HCO2,644.48955,598.48405,580.47355,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/23:0)+HCO2,666.56785,620.56235,602.55175,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/23:1)+HCO2,664.55215,618.54665,600.53615,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/23:2)+HCO2,662.53645,616.53105,598.52045,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/23:3)+HCO2,660.52085,614.51535,596.50485,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/23:4)+HCO2,658.50515,612.49975,594.48915,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/24:0)+HCO2,680.58345,634.57805,616.56745,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/24:1)+HCO2,678.56785,632.56235,614.55175,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/24:2)+HCO2,676.55215,630.54665,612.53615,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/24:3)+HCO2,674.53645,628.53105,610.52045,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/24:4)+HCO2,672.52085,626.51535,608.50485,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/25:0)+HCO2,694.59915,648.59365,630.58305,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/25:1)+HCO2,692.58345,646.57805,628.56745,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/25:2)+HCO2,690.56785,644.56235,626.55175,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/25:3)+HCO2,688.55215,642.54665,624.53615,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/25:4)+HCO2,686.53645,640.53105,622.52045,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/26:0)+HCO2,708.61475,662.60935,644.59865,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/26:1)+HCO2,706.59915,660.59365,642.58305,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/26:2)+HCO2,704.58345,658.57805,640.56745,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/26:3)+HCO2,702.56785,656.56235,638.55175,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/26:4)+HCO2,700.55215,654.54665,636.53615,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/27:0)+HCO2,722.63045,676.62495,658.61435,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/27:1)+HCO2,720.61475,674.60935,656.59865,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/27:2)+HCO2,718.59915,672.59365,654.58305,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/27:3)+HCO2,716.58345,670.57805,652.56745,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/27:4)+HCO2,714.56785,668.56235,650.55175,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/28:0)+HCO2,736.64605,690.64055,672.63005,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/28:1)+HCO2,734.63045,688.62495,670.61435,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/28:2)+HCO2,732.61475,686.60935,668.59865,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/28:3)+HCO2,730.59915,684.59365,666.58305,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/28:4)+HCO2,728.58345,682.57805,664.56745,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/29:0)+HCO2,750.66165,704.65625,686.64565,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/29:1)+HCO2,748.64605,702.64055,684.63005,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/29:2)+HCO2,746.63045,700.62495,682.61435,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/29:3)+HCO2,744.61475,698.60935,680.59865,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/29:4)+HCO2,742.59915,696.59365,678.58305,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/30:0)+HCO2,764.67735,718.67185,700.66135,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/30:1)+HCO2,762.66165,716.65625,698.64565,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/30:2)+HCO2,760.64605,714.64055,696.63005,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/30:3)+HCO2,758.63045,712.62495,694.61435,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/30:4)+HCO2,756.61475,710.60935,692.59865,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/31:0)+HCO2,778.69295,732.68755,714.67695,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/31:1)+HCO2,776.67735,730.67185,712.66135,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/31:2)+HCO2,774.66165,728.65625,710.64565,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/31:3)+HCO2,772.64605,726.64055,708.63005,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/31:4)+HCO2,770.63045,724.62495,706.61435,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/32:0)+HCO2,792.70865,746.70315,728.69265,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/32:1)+HCO2,790.69295,744.68755,726.67695,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/32:2)+HCO2,788.67735,742.67185,724.66135,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/32:3)+HCO2,786.66165,740.65625,722.64565,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/32:4)+HCO2,784.64605,738.64055,720.63005,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/33:0)+HCO2,806.72435,760.71885,742.70825,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/33:1)+HCO2,804.70865,758.70315,740.69265,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/33:2)+HCO2,802.69295,756.68755,738.67695,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/33:3)+HCO2,800.67735,754.67185,736.66135,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/33:4)+HCO2,798.66165,752.65625,734.64565,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/34:0)+HCO2,820.73995,774.73445,756.72395,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/34:1)+HCO2,818.72435,772.71885,754.70825,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/34:2)+HCO2,816.70865,770.70315,752.69265,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/34:3)+HCO2,814.69295,768.68755,750.67695,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/34:4)+HCO2,812.67735,766.67185,748.66135,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/35:0)+HCO2,834.75565,788.75015,770.73955,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/35:1)+HCO2,832.73995,786.73445,768.72395,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/35:2)+HCO2,830.72435,784.71885,766.70825,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/35:3)+HCO2,828.70865,782.70315,764.69265,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/35:4)+HCO2,826.69295,780.68755,762.67695,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/36:0)+HCO2,848.77125,802.76585,784.75525,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/36:1)+HCO2,846.75565,800.75015,782.73955,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/36:2)+HCO2,844.73995,798.73445,780.72395,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/36:3)+HCO2,842.72435,796.71885,778.70825,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/36:4)+HCO2,840.70865,794.70315,776.69265,310.23935,280.22875,233.19165,207.17595
Cer_BS(d17:2/14:0)+HCO2,554.44265,508.43715,490.42655,324.25495,294.24445,247.20725,221.19165
Cer_BS(d17:2/14:1)+HCO2,552.42695,506.42145,488.41095,324.25495,294.24445,247.20725,221.19165
Cer_BS(d17:2/14:2)+HCO2,550.41135,504.40585,486.39525,324.25495,294.24445,247.20725,221.19165
